Date,PRI
2010-12-09,23.690001000000002
2010-12-10,23.85
2010-12-13,23.709999
2010-12-14,23.799999
2010-12-15,23.549999
2010-12-16,24.120001000000002
2010-12-17,24.360001
2010-12-20,24.950001
2010-12-21,24.77
2010-12-22,24.99
2010-12-23,24.18
2010-12-27,24.700001
2010-12-28,24.559998999999998
2010-12-29,24.52
2010-12-30,24.620001000000002
2010-12-31,24.25
2011-01-03,24.309998999999998
2011-01-04,24.25
2011-01-05,24.34
2011-01-06,24.74
2011-01-07,24.75
2011-01-10,24.57
2011-01-11,24.370001000000002
2011-01-12,24.65
2011-01-13,24.549999
2011-01-14,24.549999
2011-01-18,24.33
2011-01-19,24.26
2011-01-20,24.25
2011-01-21,24.25
2011-01-24,24.41
2011-01-25,24.870001000000002
2011-01-26,24.9
2011-01-27,24.67
2011-01-28,24.26
2011-01-31,24.200001
2011-02-01,24.690001000000002
2011-02-02,24.33
2011-02-03,25.120001000000002
2011-02-04,25.209999
2011-02-07,25.469998999999998
2011-02-08,25.98
2011-02-09,25.629998999999998
2011-02-10,25.200001
2011-02-11,25.049999
2011-02-14,25.24
2011-02-15,25.43
2011-02-16,25.65
2011-02-17,25.77
2011-02-18,25.799999
2011-02-22,25.6
2011-02-23,25.18
2011-02-24,25.059998999999998
2011-02-25,25.620001000000002
2011-02-28,25.76
2011-03-01,25.59
2011-03-02,25.85
2011-03-03,25.84
2011-03-04,25.690001000000002
2011-03-07,25.190001000000002
2011-03-08,25.190001000000002
2011-03-09,25.299999
2011-03-10,25.0
2011-03-11,25.200001
2011-03-14,25.35
2011-03-15,25.120001000000002
2011-03-16,24.75
2011-03-17,24.67
2011-03-18,25.450001
2011-03-21,25.51
2011-03-22,25.49
2011-03-23,25.1
2011-03-24,25.040001
2011-03-25,25.559998999999998
2011-03-28,25.190001000000002
2011-03-29,25.219998999999998
2011-03-30,25.280001000000002
2011-03-31,25.51
2011-04-01,25.280001000000002
2011-04-04,24.690001000000002
2011-04-05,24.620001000000002
2011-04-06,24.469998999999998
2011-04-07,24.040001
2011-04-08,24.0
2011-04-11,24.030001000000002
2011-04-12,23.459999
2011-04-13,23.41
2011-04-14,23.42
2011-04-15,23.0
2011-04-18,22.51
2011-04-19,22.34
2011-04-20,22.4
2011-04-21,22.6
2011-04-25,22.76
2011-04-26,22.99
2011-04-27,23.459999
2011-04-28,23.6
2011-04-29,23.120001000000002
2011-05-02,22.99
2011-05-03,22.76
2011-05-04,22.559998999999998
2011-05-05,22.24
2011-05-06,22.34
2011-05-09,22.299999
2011-05-10,22.549999
2011-05-11,22.360001
2011-05-12,22.42
2011-05-13,21.969998999999998
2011-05-16,21.459999
2011-05-17,21.360001
2011-05-18,21.75
2011-05-19,22.040001
2011-05-20,21.91
2011-05-23,21.32
2011-05-24,20.870001000000002
2011-05-25,20.91
2011-05-26,21.190001000000002
2011-05-27,21.02
2011-05-31,21.469998999999998
2011-06-01,20.77
2011-06-02,20.68
2011-06-03,20.41
2011-06-06,19.99
2011-06-07,20.049999
2011-06-08,20.17
2011-06-09,20.809998999999998
2011-06-10,20.74
2011-06-13,20.83
2011-06-14,20.93
2011-06-15,20.200001
2011-06-16,20.57
2011-06-17,20.4
2011-06-20,20.370001000000002
2011-06-21,20.74
2011-06-22,20.67
2011-06-23,20.74
2011-06-24,20.790001
2011-06-27,21.030001000000002
2011-06-28,21.75
2011-06-29,21.6
2011-06-30,21.969998999999998
2011-07-01,21.99
2011-07-05,21.889999
2011-07-06,22.129998999999998
2011-07-07,22.35
2011-07-08,22.049999
2011-07-11,21.27
2011-07-12,21.41
2011-07-13,21.780001000000002
2011-07-14,21.379998999999998
2011-07-15,21.120001000000002
2011-07-18,20.74
2011-07-19,21.35
2011-07-20,21.139999
2011-07-21,21.73
2011-07-22,21.49
2011-07-25,21.440001000000002
2011-07-26,21.42
2011-07-27,21.42
2011-07-28,21.540001
2011-07-29,21.620001000000002
2011-08-01,21.719998999999998
2011-08-02,21.379998999999998
2011-08-03,22.17
2011-08-04,21.110001
2011-08-05,21.559998999999998
2011-08-08,19.6
2011-08-09,20.75
2011-08-10,19.4
2011-08-11,20.16
2011-08-12,20.280001000000002
2011-08-15,20.76
2011-08-16,20.190001000000002
2011-08-17,20.059998999999998
2011-08-18,19.51
2011-08-19,19.5
2011-08-22,19.6
2011-08-23,20.469998999999998
2011-08-24,20.92
2011-08-25,20.52
2011-08-26,20.0
2011-08-29,21.01
2011-08-30,20.82
2011-08-31,20.83
2011-09-01,20.09
2011-09-02,19.5
2011-09-06,19.280001000000002
2011-09-07,20.040001
2011-09-08,19.809998999999998
2011-09-09,19.440001000000002
2011-09-12,19.469998999999998
2011-09-13,19.48
2011-09-14,20.049999
2011-09-15,20.549999
2011-09-16,20.129998999999998
2011-09-19,19.93
2011-09-20,20.129998999999998
2011-09-21,20.15
2011-09-22,20.219998999999998
2011-09-23,20.299999
2011-09-26,20.870001000000002
2011-09-27,21.139999
2011-09-28,20.98
2011-09-29,21.41
2011-09-30,21.559998999999998
2011-10-03,20.610001
2011-10-04,21.67
2011-10-05,21.280001000000002
2011-10-06,21.17
2011-10-07,20.549999
2011-10-10,20.99
2011-10-11,21.17
2011-10-12,21.610001
2011-10-13,20.85
2011-10-14,21.49
2011-10-17,20.620001000000002
2011-10-18,21.15
2011-10-19,20.780001000000002
2011-10-20,21.42
2011-10-21,21.93
2011-10-24,22.17
2011-10-25,21.65
2011-10-26,22.129998999999998
2011-10-27,22.879998999999998
2011-10-28,23.040001
2011-10-31,22.629998999999998
2011-11-01,21.74
2011-11-02,23.07
2011-11-03,22.99
2011-11-04,22.93
2011-11-07,23.23
2011-11-08,23.49
2011-11-09,22.82
2011-11-10,22.99
2011-11-11,23.42
2011-11-14,22.959999
2011-11-15,23.370001000000002
2011-11-16,23.01
2011-11-17,22.84
2011-11-18,22.99
2011-11-21,22.73
2011-11-22,22.5
2011-11-23,21.9
2011-11-25,21.860001
2011-11-28,22.49
2011-11-29,22.18
2011-11-30,22.959999
2011-12-01,22.969998999999998
2011-12-02,22.84
2011-12-05,23.1
2011-12-06,23.299999
2011-12-07,23.67
2011-12-08,23.16
2011-12-09,23.35
2011-12-12,23.219998999999998
2011-12-13,22.290001
2011-12-14,21.65
2011-12-15,21.719998999999998
2011-12-16,21.92
2011-12-19,21.75
2011-12-20,22.35
2011-12-21,22.84
2011-12-22,23.33
2011-12-23,23.51
2011-12-27,23.610001
2011-12-28,23.43
2011-12-29,23.440001000000002
2011-12-30,23.24
2012-01-03,23.5
2012-01-04,23.5
2012-01-05,23.780001000000002
2012-01-06,23.75
2012-01-09,23.9
2012-01-10,24.25
2012-01-11,24.469998999999998
2012-01-12,24.610001
2012-01-13,24.33
2012-01-17,24.610001
2012-01-18,25.0
2012-01-19,24.9
2012-01-20,25.030001000000002
2012-01-23,25.040001
2012-01-24,24.950001
2012-01-25,24.530001000000002
2012-01-26,24.280001000000002
2012-01-27,24.67
2012-01-30,24.700001
2012-01-31,24.5
2012-02-01,24.799999
2012-02-02,24.809998999999998
2012-02-03,24.9
2012-02-06,25.1
2012-02-07,25.120001000000002
2012-02-08,24.870001000000002
2012-02-09,24.690001000000002
2012-02-10,24.68
2012-02-13,25.09
2012-02-14,25.059998999999998
2012-02-15,25.1
2012-02-16,25.299999
2012-02-17,25.450001
2012-02-21,25.59
2012-02-22,25.5
2012-02-23,25.200001
2012-02-24,25.110001
2012-02-27,25.059998999999998
2012-02-28,25.0
2012-02-29,25.02
2012-03-01,25.09
2012-03-02,24.950001
2012-03-05,25.030001000000002
2012-03-06,24.91
2012-03-07,24.76
2012-03-08,24.6
2012-03-09,24.629998999999998
2012-03-12,24.77
2012-03-13,25.25
2012-03-14,25.43
2012-03-15,25.719998999999998
2012-03-16,25.67
2012-03-19,25.870001000000002
2012-03-20,25.700001
2012-03-21,25.709999
2012-03-22,25.299999
2012-03-23,25.610001
2012-03-26,25.93
2012-03-27,25.870001000000002
2012-03-28,25.940001000000002
2012-03-29,25.559998999999998
2012-03-30,25.209999
2012-04-02,25.700001
2012-04-03,26.040001
2012-04-04,26.030001000000002
2012-04-05,25.959999
2012-04-09,25.5
2012-04-10,25.32
2012-04-11,25.73
2012-04-12,26.02
2012-04-13,25.67
2012-04-16,25.780001000000002
2012-04-17,26.15
2012-04-18,26.02
2012-04-19,26.040001
2012-04-20,25.91
2012-04-23,26.02
2012-04-24,26.16
2012-04-25,26.32
2012-04-26,26.540001
2012-04-27,26.77
2012-04-30,26.23
2012-05-01,26.18
2012-05-02,25.5
2012-05-03,25.01
2012-05-04,24.459999
2012-05-07,24.379998999999998
2012-05-08,24.5
2012-05-09,23.969998999999998
2012-05-10,24.1
2012-05-11,24.040001
2012-05-14,24.01
2012-05-15,23.950001
2012-05-16,24.07
2012-05-17,23.559998999999998
2012-05-18,23.43
2012-05-21,23.530001000000002
2012-05-22,23.860001
2012-05-23,23.959999
2012-05-24,23.84
2012-05-25,23.85
2012-05-29,24.16
2012-05-30,23.82
2012-05-31,24.07
2012-06-01,23.34
2012-06-04,23.610001
2012-06-05,23.969998999999998
2012-06-06,24.530001000000002
2012-06-07,24.709999
2012-06-08,24.879998999999998
2012-06-11,24.780001000000002
2012-06-12,25.48
2012-06-13,25.389999
2012-06-14,25.5
2012-06-15,25.5
2012-06-18,25.51
2012-06-19,25.59
2012-06-20,25.610001
2012-06-21,25.389999
2012-06-22,25.200001
2012-06-25,25.190001000000002
2012-06-26,25.5
2012-06-27,26.01
2012-06-28,25.940001000000002
2012-06-29,26.73
2012-07-02,27.09
2012-07-03,27.950001
2012-07-05,27.459999
2012-07-06,27.4
2012-07-09,27.41
2012-07-10,27.32
2012-07-11,27.51
2012-07-12,27.370001000000002
2012-07-13,27.940001000000002
2012-07-16,27.84
2012-07-17,27.860001
2012-07-18,27.84
2012-07-19,27.01
2012-07-20,26.6
2012-07-23,26.65
2012-07-24,26.66
2012-07-25,26.9
2012-07-26,27.059998999999998
2012-07-27,27.32
2012-07-30,27.35
2012-07-31,27.370001000000002
2012-08-01,26.59
2012-08-02,26.93
2012-08-03,27.49
2012-08-06,27.040001
2012-08-07,27.17
2012-08-08,28.67
2012-08-09,28.860001
2012-08-10,28.48
2012-08-13,28.65
2012-08-14,28.879998999999998
2012-08-15,28.98
2012-08-16,29.190001000000002
2012-08-17,29.35
2012-08-20,29.450001
2012-08-21,29.51
2012-08-22,29.35
2012-08-23,28.940001000000002
2012-08-24,29.01
2012-08-27,29.120001000000002
2012-08-28,29.120001000000002
2012-08-29,29.17
2012-08-30,29.049999
2012-08-31,29.16
2012-09-04,29.5
2012-09-05,29.360001
2012-09-06,29.719998999999998
2012-09-07,29.719998999999998
2012-09-10,29.65
2012-09-11,29.809998999999998
2012-09-12,29.9
2012-09-13,30.030001000000002
2012-09-14,30.26
2012-09-17,29.799999
2012-09-18,29.57
2012-09-19,29.49
2012-09-20,29.190001000000002
2012-09-21,29.200001
2012-09-24,29.27
2012-09-25,28.969998999999998
2012-09-26,28.700001
2012-09-27,28.91
2012-09-28,28.639999
2012-10-01,28.75
2012-10-02,28.790001
2012-10-03,28.74
2012-10-04,28.77
2012-10-05,28.92
2012-10-08,28.690001000000002
2012-10-09,28.51
2012-10-10,28.51
2012-10-11,28.610001
2012-10-12,28.16
2012-10-15,28.200001
2012-10-16,28.68
2012-10-17,29.059998999999998
2012-10-18,28.790001
2012-10-19,27.68
2012-10-22,27.9
2012-10-23,27.85
2012-10-24,27.83
2012-10-25,28.309998999999998
2012-10-26,28.25
2012-10-31,28.26
2012-11-01,28.5
2012-11-02,28.110001
2012-11-05,28.43
2012-11-06,28.76
2012-11-07,27.540001
2012-11-08,28.469998999999998
2012-11-09,28.58
2012-11-12,28.08
2012-11-13,27.790001
2012-11-14,27.370001000000002
2012-11-15,27.58
2012-11-16,27.67
2012-11-19,28.309998999999998
2012-11-20,27.75
2012-11-21,28.07
2012-11-23,28.25
2012-11-26,28.450001
2012-11-27,28.629998999999998
2012-11-28,28.65
2012-11-29,28.780001000000002
2012-11-30,28.629998999999998
2012-12-03,28.889999
2012-12-04,28.719998999999998
2012-12-05,29.08
2012-12-06,29.17
2012-12-07,29.059998999999998
2012-12-10,29.129998999999998
2012-12-11,29.18
2012-12-12,28.860001
2012-12-13,29.190001000000002
2012-12-14,28.59
2012-12-17,29.280001000000002
2012-12-18,29.209999
2012-12-19,29.200001
2012-12-20,29.66
2012-12-21,29.780001000000002
2012-12-24,30.02
2012-12-26,29.67
2012-12-27,29.690001000000002
2012-12-28,29.6
2012-12-31,30.01
2013-01-02,30.75
2013-01-03,31.23
2013-01-04,31.76
2013-01-07,31.540001
2013-01-08,31.68
2013-01-09,31.719998999999998
2013-01-10,31.85
2013-01-11,31.799999
2013-01-14,31.950001
2013-01-15,32.09
2013-01-16,32.299999
2013-01-17,32.560001
2013-01-18,32.450001
2013-01-22,32.869999
2013-01-23,32.77
2013-01-24,32.490002000000004
2013-01-25,32.610001000000004
2013-01-28,32.91
2013-01-29,32.799999
2013-01-30,32.799999
2013-01-31,32.880001
2013-02-01,33.07
2013-02-04,32.830002
2013-02-05,32.98
2013-02-06,32.939999
2013-02-07,32.549999
2013-02-08,33.630001
2013-02-11,33.310001
2013-02-12,32.439999
2013-02-13,32.330002
2013-02-14,32.360001000000004
2013-02-15,32.470001
2013-02-19,32.630001
2013-02-20,32.189999
2013-02-21,31.940001000000002
2013-02-22,31.940001000000002
2013-02-25,31.16
2013-02-26,31.280001000000002
2013-02-27,31.5
2013-02-28,31.469998999999998
2013-03-01,31.17
2013-03-04,30.92
2013-03-05,31.459999
2013-03-06,31.690001000000002
2013-03-07,31.68
2013-03-08,31.889999
2013-03-11,32.040001000000004
2013-03-12,32.080002
2013-03-13,32.18
2013-03-14,32.650002
2013-03-15,32.849998
2013-03-18,32.630001
2013-03-19,32.68
2013-03-20,32.779999
2013-03-21,32.549999
2013-03-22,32.59
2013-03-25,32.59
2013-03-26,32.669998
2013-03-27,32.59
2013-03-28,32.779999
2013-04-01,32.279999
2013-04-02,32.18
2013-04-03,31.82
2013-04-04,31.780001000000002
2013-04-05,31.57
2013-04-08,31.91
2013-04-09,32.740002000000004
2013-04-10,32.990002000000004
2013-04-11,33.119999
2013-04-12,33.040001000000004
2013-04-15,31.98
2013-04-16,32.66
2013-04-17,31.860001
2013-04-18,31.66
2013-04-19,32.150002
2013-04-22,32.57
2013-04-23,32.939999
2013-04-24,33.41
2013-04-25,33.689999
2013-04-26,33.540001000000004
2013-04-29,33.889998999999996
2013-04-30,33.959998999999996
2013-05-01,33.139998999999996
2013-05-02,33.860001000000004
2013-05-03,34.549999
2013-05-06,34.73
2013-05-07,35.380001
2013-05-08,34.669998
2013-05-09,34.330002
2013-05-10,34.580002
2013-05-13,34.139998999999996
2013-05-14,34.59
2013-05-15,34.82
2013-05-16,34.48
2013-05-17,34.540001000000004
2013-05-20,34.549999
2013-05-21,34.560001
2013-05-22,34.110001000000004
2013-05-23,34.189999
2013-05-24,34.16
2013-05-28,34.669998
2013-05-29,35.650002
2013-05-30,36.040001000000004
2013-05-31,35.220001
2013-06-03,35.639998999999996
2013-06-04,35.75
2013-06-05,35.310001
2013-06-06,35.91
2013-06-07,36.18
2013-06-10,36.240002000000004
2013-06-11,35.849998
2013-06-12,35.68
2013-06-13,36.189999
2013-06-14,35.790001000000004
2013-06-17,36.970001
2013-06-18,37.540001000000004
2013-06-19,37.360001000000004
2013-06-20,37.27
2013-06-21,37.130001
2013-06-24,36.849998
2013-06-25,36.880001
2013-06-26,36.82
2013-06-27,37.419998
2013-06-28,37.439999
2013-07-01,37.799999
2013-07-02,37.740002000000004
2013-07-03,37.68
2013-07-05,38.59
2013-07-08,39.43
2013-07-09,39.57
2013-07-10,39.639998999999996
2013-07-11,40.099998
2013-07-12,40.59
2013-07-15,40.91
2013-07-16,40.450001
2013-07-17,40.200001
2013-07-18,40.48
2013-07-19,40.220001
2013-07-22,40.880001
2013-07-23,41.080002
2013-07-24,40.759997999999996
2013-07-25,40.990002000000004
2013-07-26,40.880001
2013-07-29,40.669998
2013-07-30,40.639998999999996
2013-07-31,41.040001000000004
2013-08-01,42.279999
2013-08-02,41.23
2013-08-05,41.209998999999996
2013-08-06,41.009997999999996
2013-08-07,40.790001000000004
2013-08-08,40.75
2013-08-09,40.509997999999996
2013-08-12,39.970001
2013-08-13,40.110001000000004
2013-08-14,39.68
2013-08-15,38.689999
2013-08-16,38.77
2013-08-19,38.450001
2013-08-20,38.73
2013-08-21,38.07
2013-08-22,38.619999
2013-08-23,38.630001
2013-08-26,38.580002
2013-08-27,37.419998
2013-08-28,37.299999
2013-08-29,37.82
2013-08-30,37.130001
2013-09-03,36.91
2013-09-04,37.560001
2013-09-05,37.669998
2013-09-06,37.810001
2013-09-09,38.290001000000004
2013-09-10,38.889998999999996
2013-09-11,39.16
2013-09-12,39.25
2013-09-13,39.470001
2013-09-16,39.48
2013-09-17,40.650002
2013-09-18,40.669998
2013-09-19,40.279999
2013-09-20,40.369999
2013-09-23,40.34
2013-09-24,40.349998
2013-09-25,40.32
2013-09-26,40.330002
2013-09-27,40.119999
2013-09-30,40.34
2013-10-01,40.77
2013-10-02,40.599998
2013-10-03,40.18
2013-10-04,40.380001
2013-10-07,39.82
2013-10-08,39.200001
2013-10-09,39.349998
2013-10-10,40.48
2013-10-11,41.27
2013-10-14,41.5
2013-10-15,41.009997999999996
2013-10-16,41.799999
2013-10-17,42.48
2013-10-18,43.09
2013-10-21,43.23
2013-10-22,43.34
2013-10-23,43.119999
2013-10-24,43.310001
2013-10-25,43.630001
2013-10-28,43.799999
2013-10-29,43.970001
2013-10-30,43.360001000000004
2013-10-31,42.950001
2013-11-01,42.439999
2013-11-04,42.59
2013-11-05,42.490002000000004
2013-11-06,42.25
2013-11-07,42.139998999999996
2013-11-08,42.639998999999996
2013-11-11,42.490002000000004
2013-11-12,42.400002
2013-11-13,42.41
2013-11-14,42.57
2013-11-15,42.75
2013-11-18,42.790001000000004
2013-11-19,42.349998
2013-11-20,42.049999
2013-11-21,42.650002
2013-11-22,43.029999
2013-11-25,42.970001
2013-11-26,43.110001000000004
2013-11-27,43.189999
2013-11-29,43.029999
2013-12-02,42.75
2013-12-03,42.580002
2013-12-04,42.439999
2013-12-05,42.529999
2013-12-06,43.200001
2013-12-09,43.369999
2013-12-10,42.889998999999996
2013-12-11,41.990002000000004
2013-12-12,41.91
2013-12-13,41.830002
2013-12-16,42.639998999999996
2013-12-17,42.459998999999996
2013-12-18,43.200001
2013-12-19,42.59
2013-12-20,42.700001
2013-12-23,43.099998
2013-12-24,43.66
2013-12-26,43.509997999999996
2013-12-27,43.650002
2013-12-30,43.369999
2013-12-31,42.91
2014-01-02,42.400002
2014-01-03,42.369999
2014-01-06,42.400002
2014-01-07,43.130001
2014-01-08,42.959998999999996
2014-01-09,43.07
2014-01-10,42.860001000000004
2014-01-13,42.209998999999996
2014-01-14,43.02
2014-01-15,44.82
2014-01-16,44.73
2014-01-17,45.150002
2014-01-21,44.959998999999996
2014-01-22,44.830002
2014-01-23,44.23
2014-01-24,43.23
2014-01-27,42.52
2014-01-28,42.709998999999996
2014-01-29,42.259997999999996
2014-01-30,42.830002
2014-01-31,42.130001
2014-02-03,39.509997999999996
2014-02-04,40.209998999999996
2014-02-05,40.119999
2014-02-06,40.25
2014-02-07,40.84
2014-02-10,41.200001
2014-02-11,44.73
2014-02-12,43.77
2014-02-13,44.360001000000004
2014-02-14,44.169998
2014-02-18,44.290001000000004
2014-02-19,43.43
2014-02-20,43.84
2014-02-21,44.139998999999996
2014-02-24,44.25
2014-02-25,44.290001000000004
2014-02-26,44.630001
2014-02-27,44.880001
2014-02-28,44.82
2014-03-03,44.349998
2014-03-04,45.59
2014-03-05,45.639998999999996
2014-03-06,45.740002000000004
2014-03-07,46.200001
2014-03-10,46.380001
2014-03-11,46.34
2014-03-12,46.669998
2014-03-13,46.66
2014-03-14,47.16
2014-03-17,48.110001000000004
2014-03-18,48.27
2014-03-19,48.259997999999996
2014-03-20,48.759997999999996
2014-03-21,48.82
2014-03-24,48.009997999999996
2014-03-25,47.689999
2014-03-26,46.560001
2014-03-27,46.119999
2014-03-28,46.009997999999996
2014-03-31,47.110001000000004
2014-04-01,47.349998
2014-04-02,47.77
2014-04-03,47.439999
2014-04-04,46.029999
2014-04-07,45.16
2014-04-08,45.599998
2014-04-09,46.07
2014-04-10,45.09
2014-04-11,44.779999
2014-04-14,45.040001000000004
2014-04-15,45.330002
2014-04-16,46.16
2014-04-17,46.450001
2014-04-21,46.25
2014-04-22,46.68
2014-04-23,46.52
2014-04-24,46.290001000000004
2014-04-25,45.380001
2014-04-28,45.110001000000004
2014-04-29,45.509997999999996
2014-04-30,45.889998999999996
2014-05-01,45.75
2014-05-02,46.150002
2014-05-05,45.810001
2014-05-06,44.16
2014-05-07,43.889998999999996
2014-05-08,44.299999
2014-05-09,44.549999
2014-05-12,45.68
2014-05-13,45.650002
2014-05-14,43.66
2014-05-15,43.240002000000004
2014-05-16,43.450001
2014-05-19,44.099998
2014-05-20,43.279999
2014-05-21,43.740002000000004
2014-05-22,44.150002
2014-05-23,44.77
2014-05-27,45.400002
2014-05-28,45.57
2014-05-29,45.330002
2014-05-30,45.040001000000004
2014-06-02,45.18
2014-06-03,45.509997999999996
2014-06-04,46.119999
2014-06-05,46.799999
2014-06-06,47.169998
2014-06-09,47.540001000000004
2014-06-10,47.400002
2014-06-11,46.790001000000004
2014-06-12,46.400002
2014-06-13,46.959998999999996
2014-06-16,46.830002
2014-06-17,47.73
2014-06-18,47.34
2014-06-19,47.779999
2014-06-20,47.34
2014-06-23,47.369999
2014-06-24,47.259997999999996
2014-06-25,47.73
2014-06-26,47.57
2014-06-27,47.709998999999996
2014-06-30,47.849998
2014-07-01,48.73
2014-07-02,48.369999
2014-07-03,48.790001000000004
2014-07-07,48.34
2014-07-08,47.84
2014-07-09,47.759997999999996
2014-07-10,47.619999
2014-07-11,47.57
2014-07-14,47.369999
2014-07-15,47.209998999999996
2014-07-16,46.950001
2014-07-17,45.849998
2014-07-18,46.700001
2014-07-21,46.66
2014-07-22,46.919998
2014-07-23,46.790001000000004
2014-07-24,47.330002
2014-07-25,46.82
2014-07-28,47.16
2014-07-29,47.150002
2014-07-30,47.310001
2014-07-31,46.080002
2014-08-01,46.169998
2014-08-04,46.939999
2014-08-05,47.049999
2014-08-06,47.400002
2014-08-07,47.360001000000004
2014-08-08,47.779999
2014-08-11,47.200001
2014-08-12,47.099998
2014-08-13,47.779999
2014-08-14,47.950001
2014-08-15,47.91
2014-08-18,48.880001
2014-08-19,49.23
2014-08-20,48.830002
2014-08-21,49.860001000000004
2014-08-22,49.369999
2014-08-25,49.630001
2014-08-26,50.080002
2014-08-27,50.759997999999996
2014-08-28,50.459998999999996
2014-08-29,50.330002
2014-09-02,51.060001
2014-09-03,50.57
2014-09-04,50.389998999999996
2014-09-05,50.200001
2014-09-08,50.27
2014-09-09,49.439999
2014-09-10,49.220001
2014-09-11,49.110001000000004
2014-09-12,48.68
2014-09-15,48.59
2014-09-16,48.880001
2014-09-17,48.959998999999996
2014-09-18,49.82
2014-09-19,49.029999
2014-09-22,48.48
2014-09-23,47.560001
2014-09-24,48.66
2014-09-25,48.48
2014-09-26,48.740002000000004
2014-09-29,48.75
2014-09-30,48.220001
2014-10-01,47.349998
2014-10-02,47.450001
2014-10-03,48.029999
2014-10-06,47.540001000000004
2014-10-07,47.169998
2014-10-08,48.009997999999996
2014-10-09,46.880001
2014-10-10,46.450001
