Date,MMI
2014-10-15,27.02
2014-10-16,27.0
2014-10-17,27.08
2014-10-20,27.809998999999998
2014-10-21,27.940001000000002
2014-10-22,27.870001000000002
2014-10-23,28.67
2014-10-24,28.200001
2014-10-27,29.49
2014-10-28,30.51
2014-10-29,31.01
2014-10-30,29.030001000000002
2014-10-31,31.059998999999998
2014-11-03,31.790001
2014-11-04,32.34
2014-11-05,32.189999
2014-11-06,32.27
2014-11-07,32.869999
2014-11-10,31.780001000000002
2014-11-11,32.209998999999996
2014-11-12,31.389999
2014-11-13,31.959999
2014-11-14,31.82
2014-11-17,31.32
2014-11-18,31.23
2014-11-19,30.07
2014-11-20,31.0
2014-11-21,29.870001000000002
2014-11-24,30.959999
2014-11-25,31.08
2014-11-26,31.16
2014-11-28,31.030001000000002
2014-12-01,31.129998999999998
2014-12-02,31.379998999999998
2014-12-03,31.23
2014-12-04,32.259997999999996
2014-12-05,32.619999
2014-12-08,33.049999
2014-12-09,34.0
2014-12-10,32.07
2014-12-11,31.74
2014-12-12,31.41
2014-12-15,31.32
2014-12-16,31.620001000000002
2014-12-17,32.610001000000004
2014-12-18,32.369999
2014-12-19,32.84
2014-12-22,33.310001
2014-12-23,33.630001
2014-12-24,33.68
2014-12-26,33.389998999999996
2014-12-29,32.830002
2014-12-30,32.970001
2014-12-31,33.25
2015-01-02,33.470001
2015-01-05,32.919998
2015-01-06,31.870001000000002
2015-01-07,32.209998999999996
2015-01-08,34.700001
2015-01-09,34.700001
2015-01-12,34.389998999999996
2015-01-13,34.189999
2015-01-14,34.720001
2015-01-15,33.709998999999996
2015-01-16,33.93
2015-01-20,34.169998
2015-01-21,33.650002
2015-01-22,34.25
2015-01-23,33.91
2015-01-26,34.990002000000004
2015-01-27,35.27
2015-01-28,34.66
2015-01-29,36.16
2015-01-30,34.279999
2015-02-02,35.619999
2015-02-03,36.200001
2015-02-04,35.939999
2015-02-05,36.66
2015-02-06,37.150002
2015-02-09,36.950001
2015-02-10,37.990002000000004
2015-02-11,38.369999
2015-02-12,38.48
2015-02-13,38.549999
2015-02-17,38.580002
2015-02-18,38.650002
2015-02-19,38.380001
2015-02-20,39.09
2015-02-23,39.119999
2015-02-24,36.119999
2015-02-25,36.709998999999996
2015-02-26,38.549999
2015-02-27,36.93
2015-03-02,37.860001000000004
2015-03-03,36.75
2015-03-04,37.419998
2015-03-05,36.84
2015-03-06,35.150002
2015-03-09,37.380001
2015-03-10,36.43
2015-03-11,35.43
2015-03-12,34.09
2015-03-13,32.790001000000004
2015-03-16,32.849998
2015-03-17,33.41
2015-03-18,33.259997999999996
2015-03-19,33.619999
2015-03-20,34.599998
2015-03-23,35.32
2015-03-24,35.439999
2015-03-25,35.400002
2015-03-26,36.599998
2015-03-27,36.529999
2015-03-30,37.09
2015-03-31,37.48
2015-04-01,37.599998
2015-04-02,37.459998999999996
2015-04-06,38.490002000000004
2015-04-07,38.610001000000004
2015-04-08,38.650002
2015-04-09,38.869999
2015-04-10,38.599998
2015-04-13,38.419998
2015-04-14,37.860001000000004
2015-04-15,37.400002
2015-04-16,37.029999
2015-04-17,36.580002
2015-04-20,37.27
2015-04-21,37.189999
2015-04-22,37.169998
2015-04-23,37.82
2015-04-24,37.419998
2015-04-27,37.689999
2015-04-28,38.939999
2015-04-29,38.59
2015-04-30,35.380001
2015-05-01,36.549999
2015-05-04,37.139998999999996
2015-05-05,35.59
2015-05-06,36.48
2015-05-07,36.669998
2015-05-08,42.639998999999996
2015-05-11,41.150002
2015-05-12,42.59
2015-05-13,42.580002
2015-05-14,43.73
2015-05-15,44.389998999999996
2015-05-18,45.240002000000004
2015-05-19,45.330002
2015-05-20,45.540001000000004
2015-05-21,45.349998
2015-05-22,45.540001000000004
2015-05-26,45.349998
2015-05-27,45.790001000000004
2015-05-28,46.220001
2015-05-29,46.91
2015-06-01,48.799999
2015-06-02,48.619999
2015-06-03,49.299999
2015-06-04,48.490002000000004
2015-06-05,49.650002
2015-06-08,48.349998
2015-06-09,48.169998
2015-06-10,47.799999
2015-06-11,48.169998
2015-06-12,47.23
2015-06-15,46.580002
2015-06-16,48.009997999999996
2015-06-17,47.380001
2015-06-18,47.889998999999996
2015-06-19,47.82
2015-06-22,47.389998999999996
2015-06-23,47.27
2015-06-24,46.360001000000004
2015-06-25,45.900002
2015-06-26,44.549999
2015-06-29,43.560001
2015-06-30,46.139998999999996
2015-07-01,45.25
2015-07-02,46.540001000000004
2015-07-06,45.810001
2015-07-07,46.970001
2015-07-08,45.549999
2015-07-09,46.34
2015-07-10,47.150002
2015-07-13,47.709998999999996
2015-07-14,47.52
2015-07-15,46.889998999999996
2015-07-16,47.189999
2015-07-17,47.23
2015-07-20,48.52
2015-07-21,49.93
2015-07-22,50.27
2015-07-23,49.650002
2015-07-24,50.73
2015-07-27,49.560001
2015-07-28,49.91
2015-07-29,49.939999
2015-07-30,49.830002
2015-07-31,51.240002000000004
2015-08-03,51.0
2015-08-04,51.68
2015-08-05,51.700001
2015-08-06,50.169998
2015-08-07,49.48
2015-08-10,52.91
2015-08-11,52.09
2015-08-12,47.860001000000004
2015-08-13,47.380001
2015-08-14,48.630001
2015-08-17,49.48
2015-08-18,49.130001
2015-08-19,48.560001
2015-08-20,47.610001000000004
2015-08-21,45.869999
2015-08-24,42.709998999999996
2015-08-25,41.73
2015-08-26,42.650002
2015-08-27,43.290001000000004
2015-08-28,43.439999
2015-08-31,42.459998999999996
2015-09-01,40.990002000000004
2015-09-02,42.48
2015-09-03,43.34
2015-09-04,41.700001
2015-09-08,42.41
2015-09-09,42.91
2015-09-10,43.349998
2015-09-11,44.5
2015-09-14,44.560001
2015-09-15,45.09
2015-09-16,45.610001000000004
2015-09-17,46.169998
2015-09-18,46.27
2015-09-21,45.700001
2015-09-22,46.689999
2015-09-23,46.889998999999996
2015-09-24,46.77
2015-09-25,46.639998999999996
2015-09-28,46.029999
2015-09-29,44.860001000000004
2015-09-30,45.990002000000004
2015-10-01,45.91
2015-10-02,46.549999
2015-10-05,48.849998
2015-10-06,47.209998999999996
2015-10-07,47.939999
2015-10-08,48.759997999999996
2015-10-09,48.389998999999996
2015-10-12,47.990002000000004
2015-10-13,47.689999
2015-10-14,46.599998
2015-10-15,47.509997999999996
2015-10-16,47.610001000000004
2015-10-19,49.279999
2015-10-20,47.099998
2015-10-21,45.490002000000004
2015-10-22,46.349998
2015-10-23,47.169998
2015-10-26,41.98
2015-10-27,42.310001
2015-10-28,43.82
2015-10-29,43.02
2015-10-30,43.57
2015-11-02,43.830002
2015-11-03,44.810001
2015-11-04,43.48
2015-11-05,40.900002
2015-11-06,30.73
2015-11-09,31.219998999999998
2015-11-10,31.83
2015-11-11,31.67
2015-11-12,31.09
2015-11-13,31.559998999999998
2015-11-16,32.23
2015-11-17,32.84
2015-11-18,33.0
2015-11-19,32.02
2015-11-20,32.259997999999996
2015-11-23,34.09
2015-11-24,34.57
2015-11-25,34.52
2015-11-27,33.470001
2015-11-30,32.810001
2015-12-01,32.369999
2015-12-02,32.73
2015-12-03,31.57
2015-12-04,32.02
2015-12-07,31.639999
2015-12-08,31.719998999999998
2015-12-09,31.9
2015-12-10,31.26
2015-12-11,30.450001
2015-12-14,29.700001
2015-12-15,29.73
2015-12-16,31.040001
2015-12-17,30.889999
2015-12-18,29.68
2015-12-21,28.780001000000002
2015-12-22,29.280001000000002
2015-12-23,29.48
2015-12-24,28.77
2015-12-28,28.74
2015-12-29,29.700001
2015-12-30,28.92
2015-12-31,29.139999
2016-01-04,27.73
2016-01-05,27.889999
2016-01-06,27.59
2016-01-07,26.389999
2016-01-08,26.0
2016-01-11,26.059998999999998
2016-01-12,25.379998999999998
2016-01-13,24.24
2016-01-14,24.58
2016-01-15,24.27
2016-01-19,23.59
2016-01-20,23.870001000000002
2016-01-21,23.879998999999998
2016-01-22,24.299999
2016-01-25,23.309998999999998
2016-01-26,23.700001
2016-01-27,23.58
2016-01-28,23.549999
2016-01-29,23.639999
2016-02-01,24.08
2016-02-02,23.26
2016-02-03,22.389999
2016-02-04,22.5
2016-02-05,21.23
2016-02-08,20.91
2016-02-09,19.98
2016-02-10,19.85
2016-02-11,19.0
2016-02-12,19.370001000000002
2016-02-16,19.49
2016-02-17,19.469998999999998
2016-02-18,19.26
2016-02-19,19.870001000000002
2016-02-22,20.950001
2016-02-23,21.309998999999998
2016-02-24,21.76
2016-02-25,22.58
2016-02-26,22.58
2016-02-29,22.290001
2016-03-01,22.65
2016-03-02,23.15
2016-03-03,23.01
2016-03-04,23.709999
2016-03-07,24.139999
2016-03-08,23.67
2016-03-09,24.25
2016-03-10,24.18
2016-03-11,24.950001
2016-03-14,23.84
2016-03-15,23.75
2016-03-16,23.540001
2016-03-17,23.68
2016-03-18,24.629998999999998
2016-03-21,25.9
2016-03-22,25.360001
2016-03-23,24.73
2016-03-24,24.799999
2016-03-28,24.0
2016-03-29,25.110001
2016-03-30,25.209999
2016-03-31,25.389999
2016-04-01,25.190001000000002
2016-04-04,24.780001000000002
2016-04-05,24.27
2016-04-06,24.58
2016-04-07,23.709999
2016-04-08,23.799999
2016-04-11,23.620001000000002
2016-04-12,24.15
2016-04-13,24.969998999999998
2016-04-14,24.85
2016-04-15,24.92
2016-04-18,24.82
2016-04-19,25.040001
2016-04-20,24.969998999999998
2016-04-21,24.379998999999998
2016-04-22,24.43
2016-04-25,23.82
2016-04-26,24.940001000000002
2016-04-27,25.75
2016-04-28,25.01
2016-04-29,25.08
2016-05-02,25.1
2016-05-03,24.42
2016-05-04,23.93
2016-05-05,24.59
2016-05-06,26.450001
2016-05-09,26.17
2016-05-10,25.889999
2016-05-11,25.120001000000002
2016-05-12,25.209999
2016-05-13,25.15
2016-05-16,24.879998999999998
2016-05-17,24.43
2016-05-18,24.76
2016-05-19,24.25
2016-05-20,24.620001000000002
2016-05-23,24.610001
2016-05-24,25.379998999999998
2016-05-25,25.549999
2016-05-26,25.26
2016-05-27,25.24
2016-05-31,25.42
2016-06-01,25.620001000000002
2016-06-02,25.66
2016-06-03,25.49
2016-06-06,26.950001
2016-06-07,27.26
2016-06-08,27.27
2016-06-09,27.219998999999998
2016-06-10,26.67
2016-06-13,26.27
2016-06-14,26.190001000000002
2016-06-15,26.370001000000002
2016-06-16,25.950001
2016-06-17,25.370001000000002
2016-06-20,26.209999
2016-06-21,25.84
2016-06-22,25.370001000000002
2016-06-23,26.34
2016-06-24,24.99
2016-06-27,24.209999
2016-06-28,24.5
2016-06-29,25.129998999999998
2016-06-30,25.41
2016-07-01,25.299999
2016-07-05,24.629998999999998
2016-07-06,24.860001
2016-07-07,24.959999
2016-07-08,25.98
2016-07-11,26.52
2016-07-12,27.290001
2016-07-13,27.719998999999998
2016-07-14,27.51
2016-07-15,27.040001
2016-07-18,27.469998999999998
2016-07-19,27.120001000000002
2016-07-20,27.09
2016-07-21,27.469998999999998
2016-07-22,27.65
2016-07-25,27.389999
2016-07-26,27.16
2016-07-27,26.870001000000002
2016-07-28,26.790001
2016-07-29,26.790001
2016-08-01,26.709999
2016-08-02,26.200001
2016-08-03,26.940001000000002
2016-08-04,26.85
2016-08-05,28.33
2016-08-08,28.18
2016-08-09,28.26
2016-08-10,27.43
2016-08-11,28.040001
2016-08-12,28.02
2016-08-15,28.809998999999998
2016-08-16,27.620001000000002
2016-08-17,27.68
2016-08-18,27.030001000000002
2016-08-19,26.51
2016-08-22,26.860001
2016-08-23,26.959999
2016-08-24,26.82
2016-08-25,26.4
2016-08-26,26.200001
2016-08-29,26.200001
2016-08-30,26.219998999999998
2016-08-31,26.049999
2016-09-01,26.110001
2016-09-02,26.49
2016-09-06,26.34
2016-09-07,26.41
2016-09-08,26.32
2016-09-09,25.17
2016-09-12,25.35
2016-09-13,24.879998999999998
2016-09-14,24.559998999999998
2016-09-15,25.5
2016-09-16,25.190001000000002
2016-09-19,25.24
2016-09-20,25.059998999999998
2016-09-21,25.049999
2016-09-22,25.75
2016-09-23,25.27
2016-09-26,25.200001
2016-09-27,25.540001
2016-09-28,25.309998999999998
2016-09-29,25.379998999999998
2016-09-30,26.15
2016-10-03,25.440001000000002
2016-10-04,25.23
2016-10-05,25.450001
2016-10-06,25.6
2016-10-07,25.17
2016-10-10,25.049999
2016-10-11,24.620001000000002
2016-10-12,24.42
2016-10-13,23.59
2016-10-14,24.0
2016-10-17,23.82
2016-10-18,24.110001
2016-10-19,24.559998999999998
2016-10-20,24.5
2016-10-21,24.51
2016-10-24,24.85
2016-10-25,24.43
2016-10-26,23.950001
2016-10-27,23.58
2016-10-28,23.33
2016-10-31,23.43
2016-11-01,23.41
2016-11-02,23.120001000000002
2016-11-03,23.77
2016-11-04,23.59
2016-11-07,23.99
2016-11-08,24.129998999999998
2016-11-09,25.34
2016-11-10,25.6
2016-11-11,26.469998999999998
2016-11-14,26.870001000000002
2016-11-15,25.389999
2016-11-16,25.43
2016-11-17,26.15
2016-11-18,26.35
2016-11-21,26.370001000000002
2016-11-22,26.790001
2016-11-23,27.110001
2016-11-25,27.52
2016-11-28,27.59
2016-11-29,27.860001
2016-11-30,27.450001
2016-12-01,27.139999
2016-12-02,27.290001
2016-12-05,27.82
2016-12-06,28.41
2016-12-07,28.73
2016-12-08,29.049999
2016-12-09,29.77
2016-12-12,28.65
2016-12-13,28.52
2016-12-14,27.559998999999998
2016-12-15,27.379998999999998
2016-12-16,27.74
2016-12-19,27.48
2016-12-20,27.549999
2016-12-21,28.200001
2016-12-22,27.51
2016-12-23,27.290001
2016-12-27,27.58
2016-12-28,26.83
2016-12-29,26.58
2016-12-30,26.719998999999998
2017-01-03,26.459999
2017-01-04,26.809998999999998
2017-01-05,26.299999
2017-01-06,25.309998999999998
2017-01-09,25.08
2017-01-10,25.040001
2017-01-11,24.809998999999998
2017-01-12,25.26
2017-01-13,25.76
2017-01-17,25.73
2017-01-18,25.6
2017-01-19,25.530001000000002
2017-01-20,25.32
2017-01-23,25.15
2017-01-24,25.25
2017-01-25,25.559998999999998
2017-01-26,25.42
2017-01-27,25.299999
2017-01-30,25.549999
2017-01-31,25.77
2017-02-01,25.870001000000002
2017-02-02,25.809998999999998
2017-02-03,26.0
2017-02-06,25.83
2017-02-07,25.620001000000002
2017-02-08,24.889999
2017-02-09,25.120001000000002
2017-02-10,26.129998999999998
2017-02-13,26.25
2017-02-14,26.299999
2017-02-15,26.85
2017-02-16,27.5
2017-02-17,27.51
2017-02-21,27.639999
2017-02-22,27.93
2017-02-23,27.58
2017-02-24,27.17
2017-02-27,27.41
2017-02-28,27.35
2017-03-01,27.57
2017-03-02,27.139999
2017-03-03,27.34
2017-03-06,26.719998999999998
2017-03-07,26.66
2017-03-08,26.68
2017-03-09,26.290001
2017-03-10,26.4
2017-03-13,26.209999
2017-03-14,26.030001000000002
2017-03-15,26.01
2017-03-16,26.360001
2017-03-17,26.200001
2017-03-20,25.76
2017-03-21,24.91
2017-03-22,24.76
2017-03-23,24.41
2017-03-24,23.66
2017-03-27,23.4
2017-03-28,23.74
2017-03-29,24.01
2017-03-30,24.440001000000002
2017-03-31,24.58
2017-04-03,24.15
2017-04-04,24.030001000000002
2017-04-05,23.709999
2017-04-06,24.059998999999998
2017-04-07,24.370001000000002
2017-04-10,24.610001
2017-04-11,25.01
2017-04-12,25.200001
2017-04-13,24.719998999999998
2017-04-17,24.98
2017-04-18,24.75
2017-04-19,25.1
2017-04-20,25.57
2017-04-21,25.700001
2017-04-24,25.469998999999998
2017-04-25,25.6
2017-04-26,25.950001
2017-04-27,26.219998999999998
2017-04-28,25.799999
2017-05-01,26.25
2017-05-02,26.24
2017-05-03,25.5
2017-05-04,25.74
2017-05-05,26.030001000000002
2017-05-08,25.76
2017-05-09,25.82
2017-05-10,24.809998999999998
2017-05-11,24.040001
2017-05-12,24.120001000000002
2017-05-15,24.0
2017-05-16,24.469998999999998
2017-05-17,23.799999
2017-05-18,23.5
2017-05-19,24.030001000000002
2017-05-22,24.299999
2017-05-23,24.360001
2017-05-24,24.360001
2017-05-25,24.469998999999998
2017-05-26,24.41
2017-05-30,24.16
2017-05-31,24.18
2017-06-01,24.49
2017-06-02,24.52
2017-06-05,24.790001
2017-06-06,24.870001000000002
2017-06-07,25.809998999999998
2017-06-08,25.58
2017-06-09,25.77
2017-06-12,26.110001
2017-06-13,25.790001
2017-06-14,25.719998999999998
2017-06-15,25.6
2017-06-16,25.559998999999998
2017-06-19,25.639999
2017-06-20,25.540001
2017-06-21,25.309998999999998
2017-06-22,25.4
2017-06-23,25.290001
2017-06-26,25.610001
2017-06-27,26.01
2017-06-28,26.190001000000002
2017-06-29,26.24
2017-06-30,26.360001
2017-07-03,26.809998999999998
2017-07-05,26.75
2017-07-06,26.15
2017-07-07,26.299999
2017-07-10,26.0
2017-07-11,26.0
2017-07-12,26.309998999999998
2017-07-13,26.6
2017-07-14,27.01
2017-07-17,27.110001
2017-07-18,27.360001
2017-07-19,27.67
2017-07-20,27.549999
2017-07-21,26.610001
2017-07-24,26.6
2017-07-25,26.5
2017-07-26,26.49
2017-07-27,26.139999
2017-07-28,26.379998999999998
2017-07-31,25.6
2017-08-01,25.6
2017-08-02,25.459999
2017-08-03,25.33
2017-08-04,25.379998999999998
2017-08-07,25.610001
2017-08-08,25.780001000000002
2017-08-09,27.0
2017-08-10,25.969998999999998
2017-08-11,25.459999
2017-08-14,26.09
2017-08-15,25.879998999999998
2017-08-16,25.83
2017-08-17,25.379998999999998
2017-08-18,25.110001
2017-08-21,25.18
2017-08-22,25.6
2017-08-23,25.6
2017-08-24,25.76
2017-08-25,25.969998999999998
2017-08-28,26.0
2017-08-29,25.700001
2017-08-30,26.01
2017-08-31,26.33
2017-09-01,26.51
2017-09-05,26.1
2017-09-06,25.889999
2017-09-07,25.73
2017-09-08,25.67
2017-09-11,26.030001000000002
2017-09-12,25.76
2017-09-13,25.58
2017-09-14,25.68
2017-09-15,25.200001
2017-09-18,25.02
2017-09-19,24.809998999999998
2017-09-20,24.870001000000002
2017-09-21,25.01
2017-09-22,25.16
2017-09-25,25.639999
2017-09-26,26.1
2017-09-27,26.530001000000002
2017-09-28,26.83
2017-09-29,26.99
2017-10-02,26.59
2017-10-03,26.860001
2017-10-04,27.120001000000002
2017-10-05,27.52
2017-10-06,27.370001000000002
2017-10-09,27.33
2017-10-10,27.76
2017-10-11,28.02
2017-10-12,27.629998999999998
2017-10-13,27.65
2017-10-16,27.379998999999998
2017-10-17,27.290001
2017-10-18,27.299999
2017-10-19,27.209999
2017-10-20,27.41
2017-10-23,26.870001000000002
2017-10-24,26.969998999999998
2017-10-25,27.110001
2017-10-26,27.809998999999998
2017-10-27,27.76
2017-10-30,27.9
2017-10-31,28.42
2017-11-01,28.610001
2017-11-02,28.700001
2017-11-03,28.799999
2017-11-06,29.0
2017-11-07,29.02
2017-11-08,30.59
2017-11-09,30.48
2017-11-10,30.08
2017-11-13,29.870001000000002
2017-11-14,30.65
2017-11-15,30.34
2017-11-16,30.5
2017-11-17,30.49
2017-11-20,30.83
2017-11-21,31.0
2017-11-22,30.870001000000002
2017-11-24,31.75
2017-11-27,31.559998999999998
2017-11-28,31.74
2017-11-29,31.98
2017-11-30,31.959999
2017-12-01,31.91
2017-12-04,31.690001000000002
2017-12-05,31.209999
2017-12-06,31.200001
2017-12-07,31.27
2017-12-08,31.690001000000002
2017-12-11,31.780001000000002
2017-12-12,31.709999
2017-12-13,31.77
2017-12-14,30.91
2017-12-15,31.15
2017-12-18,31.639999
2017-12-19,31.66
2017-12-20,31.559998999999998
2017-12-21,31.65
2017-12-22,31.98
2017-12-26,32.189999
2017-12-27,32.18
2017-12-28,32.349998
2017-12-29,32.610001000000004
2018-01-02,32.369999
2018-01-03,32.060001
2018-01-04,31.65
2018-01-05,32.02
2018-01-08,32.049999
2018-01-09,31.540001
2018-01-10,30.879998999999998
2018-01-11,31.610001
2018-01-12,31.02
2018-01-16,30.73
2018-01-17,31.299999
2018-01-18,30.940001000000002
2018-01-19,31.49
2018-01-22,30.950001
2018-01-23,31.290001
2018-01-24,32.119999
2018-01-25,32.040001000000004
2018-01-26,32.380001
2018-01-29,32.07
2018-01-30,32.34
2018-01-31,32.650002
2018-02-01,32.860001000000004
2018-02-02,31.959999
2018-02-05,30.67
2018-02-06,30.690001000000002
2018-02-07,30.52
2018-02-08,30.0
2018-02-09,30.209999
2018-02-12,30.76
2018-02-13,30.93
2018-02-14,31.719998999999998
2018-02-15,31.43
2018-02-16,31.780001000000002
2018-02-20,31.639999
2018-02-21,31.530001000000002
2018-02-22,31.299999
2018-02-23,31.9
2018-02-26,32.02
2018-02-27,31.73
2018-02-28,31.299999
2018-03-01,31.540001
2018-03-02,31.41
2018-03-05,31.549999
2018-03-06,31.950001
2018-03-07,32.790001000000004
2018-03-08,33.299999
2018-03-09,35.849998
2018-03-12,36.060001
2018-03-13,36.099998
2018-03-14,35.950001
2018-03-15,36.049999
2018-03-16,35.759997999999996
2018-03-19,35.59
2018-03-20,35.75
2018-03-21,35.740002000000004
2018-03-22,36.130001
2018-03-23,35.119999
2018-03-26,36.029999
2018-03-27,35.880001
2018-03-28,35.900002
2018-03-29,36.060001
2018-04-02,35.919998
2018-04-03,35.68
2018-04-04,35.810001
2018-04-05,35.400002
2018-04-06,34.73
2018-04-09,35.18
2018-04-10,35.540001000000004
2018-04-11,35.639998999999996
2018-04-12,35.23
2018-04-13,34.880001
2018-04-16,34.93
2018-04-17,35.240002000000004
2018-04-18,35.779999
2018-04-19,35.689999
2018-04-20,35.299999
2018-04-23,35.119999
2018-04-24,35.080002
2018-04-25,34.25
2018-04-26,34.200001
2018-04-27,34.439999
2018-04-30,34.16
2018-05-01,34.299999
2018-05-02,34.459998999999996
2018-05-03,34.630001
2018-05-04,35.0
2018-05-07,34.939999
2018-05-08,35.27
2018-05-09,37.23
2018-05-10,36.869999
2018-05-11,37.040001000000004
2018-05-14,37.459998999999996
2018-05-15,37.560001
2018-05-16,37.639998999999996
2018-05-17,37.610001000000004
2018-05-18,37.540001000000004
2018-05-21,37.77
2018-05-22,37.779999
2018-05-23,37.689999
2018-05-24,37.82
2018-05-25,37.880001
2018-05-29,37.599998
