Date,DB
1997-04-24,50.333969
1997-04-25,49.499046
1997-04-28,48.902671999999995
1997-04-29,50.214695
1997-04-30,50.453243
1997-05-01,50.453243
1997-05-02,50.691795
1997-05-05,51.765266
1997-05-06,51.765266
1997-05-07,51.526718
1997-05-08,51.049618
1997-05-09,52.480915
1997-05-12,53.792938
1997-05-13,54.031490000000005
1997-05-14,54.389313
1997-05-15,54.627860999999996
1997-05-16,53.912212
1997-05-19,53.554390000000005
1997-05-20,53.673664
1997-05-21,55.760975
1997-05-22,54.866413
1997-05-23,56.059162
1997-05-27,55.343509999999995
1997-05-28,54.508587
1997-05-29,54.985687
1997-05-30,53.196564
1997-06-02,53.315838
1997-06-03,54.627860999999996
1997-06-04,54.627860999999996
1997-06-05,55.224236
1997-06-06,54.747139000000004
1997-06-09,55.224236
1997-06-10,55.820609999999995
1997-06-11,55.939884
1997-06-12,55.343509999999995
1997-06-13,55.701336
1997-06-16,55.104960999999996
1997-06-17,54.866413
1997-06-18,54.389313
1997-06-19,54.747139000000004
1997-06-20,54.747139000000004
1997-06-23,54.389313
1997-06-24,56.536258999999994
1997-06-25,57.37118100000001
1997-06-26,56.894085
1997-06-27,56.536258999999994
1997-06-30,55.343509999999995
1997-07-01,56.461712
1997-07-02,57.132633
1997-07-03,57.251906999999996
1997-07-07,57.013358999999994
1997-07-08,56.103889
1997-07-09,57.013358999999994
1997-07-10,56.059162
1997-07-11,57.013358999999994
1997-07-14,56.536258999999994
1997-07-15,56.536258999999994
1997-07-16,57.609733999999996
1997-07-17,57.132633
1997-07-18,57.37118100000001
1997-07-21,57.96755600000001
1997-07-22,64.050575
1997-07-23,65.362595
1997-07-24,63.931297
1997-07-25,63.215649
1997-07-28,62.261452
1997-07-29,62.261452
1997-07-30,65.12404599999999
1997-07-31,63.334922999999996
1997-08-01,61.545803
1997-08-04,60.591602
1997-08-05,59.637405
1997-08-06,60.114502
1997-08-07,61.545803
1997-08-08,60.591602
1997-08-11,60.591602
1997-08-12,61.784351
1997-08-13,61.307251
1997-08-14,60.472328000000005
1997-08-15,60.353054
1997-08-18,58.20610799999999
1997-08-19,59.87595400000001
1997-08-20,60.114502
1997-08-21,61.307251
1997-08-22,59.398853
1997-08-25,58.68320500000001
1997-08-26,58.20610799999999
1997-08-27,58.20610799999999
1997-08-28,57.013358999999994
1997-08-29,57.013358999999994
1997-09-02,58.802482999999995
1997-09-03,58.44465600000001
1997-09-04,59.041031000000004
1997-09-05,58.44465600000001
1997-09-08,58.44465600000001
1997-09-09,58.563931000000004
1997-09-10,57.96755600000001
1997-09-11,56.059162
1997-09-12,56.536258999999994
1997-09-15,57.132633
1997-09-16,57.132633
1997-09-17,59.041031000000004
1997-09-18,59.398853
1997-09-19,59.279579000000005
1997-09-22,61.903625
1997-09-23,61.307251
1997-09-24,62.5
1997-09-25,63.334922999999996
1997-09-26,67.03244000000001
1997-09-29,66.674622
1997-09-30,66.91317
1997-10-01,69.17939
1997-10-02,67.986641
1997-10-03,68.583015
1997-10-06,69.656487
1997-10-07,69.895035
1997-10-08,69.895035
1997-10-09,72.041985
1997-10-10,67.50954399999999
1997-10-13,70.849236
1997-10-14,70.372139
1997-10-15,68.940842
1997-10-16,68.940842
1997-10-17,65.839691
1997-10-20,65.60114300000001
1997-10-21,66.55534399999999
1997-10-22,65.60114300000001
1997-10-23,64.16984599999999
1997-10-24,63.931297
1997-10-27,59.16030500000001
1997-10-28,59.16030500000001
1997-10-29,63.931297
1997-10-30,62.5
1997-10-31,63.215649
1997-11-03,63.454197
1997-11-04,62.0229
1997-11-05,62.142174
1997-11-06,62.0229
1997-11-07,61.307251
1997-11-10,62.142174
1997-11-11,62.738548
1997-11-12,61.068703
1997-11-13,59.637405
1997-11-14,58.44465600000001
1997-11-17,59.87595400000001
1997-11-18,62.11235799999999
1997-11-19,62.738548
1997-11-20,62.9771
1997-11-21,63.215649
1997-11-24,61.307251
1997-11-25,61.784351
1997-11-26,61.545803
1997-11-28,61.784351
1997-12-01,62.142174
1997-12-02,61.426525
1997-12-03,61.426525
1997-12-04,62.261452
1997-12-05,63.931297
1997-12-08,65.60114300000001
1997-12-09,66.674622
1997-12-10,66.91317
1997-12-11,64.289124
1997-12-12,66.55534399999999
1997-12-15,67.03244000000001
1997-12-16,66.793892
1997-12-17,67.03244000000001
1997-12-18,68.105919
1997-12-19,66.55534399999999
1997-12-22,66.793892
1997-12-23,65.362595
1997-12-24,65.362595
1997-12-26,65.720421
1997-12-29,66.793892
1997-12-30,67.50954399999999
1997-12-31,66.91317
1998-01-02,67.628815
1998-01-05,67.03244000000001
1998-01-06,66.197517
1998-01-07,64.527672
1998-01-08,60.710876
1998-01-09,58.68320500000001
1998-01-12,57.251906999999996
1998-01-13,59.16030500000001
1998-01-14,59.16030500000001
1998-01-15,59.16030500000001
1998-01-16,59.398853
1998-01-20,57.848282
1998-01-21,57.251906999999996
1998-01-22,58.086833999999996
1998-01-23,58.44465600000001
1998-01-26,58.92175699999999
1998-01-27,59.16030500000001
1998-01-28,62.619274
1998-01-29,63.812022999999996
1998-01-30,62.261452
1998-02-02,62.619274
1998-02-03,62.485092
1998-02-04,62.619274
1998-02-05,63.215649
1998-02-06,67.270996
1998-02-09,64.16984599999999
1998-02-10,64.408394
1998-02-11,64.76621999999999
1998-02-12,65.362595
1998-02-13,65.720421
1998-02-17,66.91317
1998-02-18,66.197517
1998-02-19,65.839691
1998-02-20,65.60114300000001
1998-02-23,65.362595
1998-02-24,65.12404599999999
1998-02-25,66.07824699999999
1998-02-26,65.481873
1998-02-27,64.885498
1998-03-02,65.60114300000001
1998-03-03,66.55534399999999
1998-03-04,65.243324
1998-03-05,62.619274
1998-03-06,64.16984599999999
1998-03-09,64.885498
1998-03-10,65.12404599999999
1998-03-11,66.793892
1998-03-12,67.03244000000001
1998-03-13,69.17939
1998-03-16,69.17939
1998-03-17,70.968513
1998-03-18,69.17939
1998-03-19,69.775764
1998-03-20,70.372139
1998-03-23,69.656487
1998-03-24,70.252861
1998-03-25,73.279457
1998-03-26,71.92270699999999
1998-03-27,71.564888
1998-03-30,70.610687
1998-03-31,72.28053299999999
1998-04-01,72.28053299999999
1998-04-02,72.996185
1998-04-03,74.188934
1998-04-06,79.79484599999999
1998-04-07,78.125
1998-04-08,77.409348
1998-04-09,78.482826
1998-04-13,79.198471
1998-04-14,80.39121999999999
1998-04-15,81.345421
1998-04-16,79.198471
1998-04-17,79.43701899999999
1998-04-20,81.464691
1998-04-21,82.418892
1998-04-22,81.822517
1998-04-23,79.198471
1998-04-24,81.822517
1998-04-27,81.822517
1998-04-28,74.785309
1998-04-29,74.308205
1998-04-30,76.097328
1998-05-01,75.85878000000001
1998-05-04,78.24427800000001
1998-05-05,77.528625
1998-05-06,80.987595
1998-05-07,81.583969
1998-05-08,82.53817
1998-05-11,84.208015
1998-05-12,84.208015
1998-05-13,86.11640899999999
1998-05-14,84.923668
1998-05-15,84.685112
1998-05-18,82.776718
1998-05-19,83.253815
1998-05-20,85.162216
1998-05-21,85.162216
1998-05-22,87.160065
1998-05-26,85.639313
1998-05-27,82.061066
1998-05-28,82.776718
1998-05-29,82.418892
1998-06-01,82.299622
1998-06-02,82.061066
1998-06-03,84.208015
1998-06-04,83.253815
1998-06-05,82.895996
1998-06-08,83.96946700000001
1998-06-09,83.015266
1998-06-10,81.867249
1998-06-11,82.299622
1998-06-12,78.721375
1998-06-15,76.335876
1998-06-16,76.574425
1998-06-17,78.721375
1998-06-18,78.959923
1998-06-19,77.767174
1998-06-22,76.81298100000001
1998-06-23,78.00572199999999
1998-06-24,79.914124
1998-06-25,81.22614300000001
1998-06-26,80.74904599999999
1998-06-29,81.464691
1998-06-30,80.152672
1998-07-01,80.629768
1998-07-02,80.629768
1998-07-06,77.767174
1998-07-07,78.00572199999999
1998-07-08,77.528625
1998-07-09,77.886452
1998-07-10,77.290077
1998-07-13,77.767174
1998-07-14,81.106873
1998-07-15,81.822517
1998-07-16,82.061066
1998-07-17,83.253815
1998-07-20,85.162216
1998-07-21,85.877861
1998-07-22,82.895996
1998-07-23,81.345421
1998-07-24,82.53817
1998-07-27,78.959923
1998-07-28,76.693703
1998-07-29,76.335876
1998-07-30,76.097328
1998-07-31,75.143127
1998-08-03,72.757637
1998-08-04,72.28053299999999
1998-08-05,72.041985
1998-08-06,72.519081
1998-08-07,73.473282
1998-08-10,71.684158
1998-08-11,67.986641
1998-08-12,69.298668
1998-08-13,69.17939
1998-08-14,72.399811
1998-08-17,74.188934
1998-08-18,74.188934
1998-08-19,72.996185
1998-08-20,69.895035
1998-08-21,65.362595
1998-08-24,66.793892
1998-08-25,68.821564
1998-08-26,65.362595
1998-08-27,60.353054
1998-08-28,59.398853
1998-08-31,58.20610799999999
1998-09-01,61.784351
1998-09-02,62.142174
1998-09-03,60.114502
1998-09-04,58.68320500000001
1998-09-08,63.454197
1998-09-09,59.87595400000001
1998-09-10,58.325382
1998-09-11,56.536258999999994
1998-09-14,58.92175699999999
1998-09-15,57.96755600000001
1998-09-16,57.96755600000001
1998-09-17,56.774811
1998-09-18,56.178436
1998-09-21,54.866413
1998-09-22,55.343509999999995
1998-09-23,58.68320500000001
1998-09-24,53.435116
1998-09-25,53.912212
1998-09-28,54.150764
1998-09-29,52.003819
1998-09-30,49.618320000000004
1998-10-01,47.232826
1998-10-02,49.141220000000004
1998-10-05,48.664124
1998-10-06,52.003819
1998-10-07,49.618320000000004
1998-10-08,47.709922999999996
1998-10-09,46.755726
1998-10-12,52.242367
1998-10-13,52.838741000000006
1998-10-14,53.554390000000005
1998-10-15,59.16030500000001
1998-10-16,57.72900799999999
1998-10-19,56.416985
1998-10-20,59.667225
1998-10-21,61.068703
1998-10-22,58.20610799999999
1998-10-23,58.68320500000001
1998-10-26,57.848282
1998-10-27,58.44465600000001
1998-10-28,58.92175699999999
1998-10-29,58.802482999999995
1998-10-30,59.87595400000001
1998-11-02,60.591602
1998-11-03,58.92175699999999
1998-11-04,60.591602
1998-11-05,61.068703
1998-11-06,61.068703
1998-11-09,58.68320500000001
1998-11-10,58.68320500000001
1998-11-11,57.251906999999996
1998-11-12,56.297709999999995
1998-11-13,56.297709999999995
1998-11-16,57.96755600000001
1998-11-17,58.802482999999995
1998-11-18,57.96755600000001
1998-11-19,58.20610799999999
1998-11-20,61.426525
1998-11-23,61.784351
1998-11-24,59.16030500000001
1998-11-25,60.353054
1998-11-27,59.87595400000001
1998-11-30,59.398853
1998-12-01,57.490458999999994
1998-12-02,53.912212
1998-12-03,57.013358999999994
1998-12-04,57.251906999999996
1998-12-07,56.774811
1998-12-08,54.985687
1998-12-09,54.389313
1998-12-10,54.270039000000004
1998-12-11,52.958015
1998-12-14,53.673664
1998-12-15,56.774811
1998-12-16,55.343509999999995
1998-12-17,55.224236
1998-12-18,54.389313
1998-12-21,55.104960999999996
1998-12-22,54.389313
1998-12-23,55.820609999999995
1998-12-24,55.343509999999995
1998-12-28,56.297709999999995
1998-12-29,55.343509999999995
1998-12-30,55.582062
1998-12-31,55.104960999999996
1999-01-04,59.75668
1999-01-05,61.068703
1999-01-06,63.573475
1999-01-07,61.545803
1999-01-08,63.454197
1999-01-11,61.545803
1999-01-12,59.637405
1999-01-13,56.059162
1999-01-14,52.003819
1999-01-15,54.150764
1999-01-19,56.059162
1999-01-20,55.104960999999996
1999-01-21,55.104960999999996
1999-01-22,52.958015
1999-01-25,51.288166
1999-01-26,51.288166
1999-01-27,50.572517
1999-01-28,51.645992
1999-01-29,54.150764
1999-02-01,54.627860999999996
1999-02-02,53.196564
1999-02-03,52.480915
1999-02-04,52.480915
1999-02-05,52.958015
1999-02-08,53.196564
1999-02-09,52.003819
1999-02-10,51.645992
1999-02-11,51.049618
1999-02-12,50.572517
1999-02-16,52.480915
1999-02-17,51.049618
1999-02-18,52.242367
1999-02-19,50.333969
1999-02-22,49.737595
1999-02-23,49.141220000000004
1999-02-24,51.288166
1999-02-25,51.049618
1999-02-26,50.095421
1999-03-01,47.232826
1999-03-02,48.544846
1999-03-03,47.948475
1999-03-04,48.187022999999996
1999-03-05,50.095421
1999-03-08,48.664124
1999-03-09,48.783398
1999-03-10,50.214695
1999-03-11,55.104960999999996
1999-03-12,53.912212
1999-03-15,54.389313
1999-03-16,54.747139000000004
1999-03-17,55.104960999999996
1999-03-18,53.673664
1999-03-19,54.866413
1999-03-22,53.912212
1999-03-23,51.765266
1999-03-24,51.049618
1999-03-25,51.526718
1999-03-26,50.214695
1999-03-29,51.168892
1999-03-30,50.095421
1999-03-31,48.664124
1999-04-01,49.499046
1999-04-05,49.976147
1999-04-06,49.618320000000004
1999-04-07,49.856869
1999-04-08,50.572517
1999-04-09,51.288166
1999-04-12,51.049618
1999-04-13,50.095421
1999-04-14,49.141220000000004
1999-04-15,48.664124
1999-04-16,48.664124
1999-04-19,47.590649
1999-04-20,46.755726
1999-04-21,49.141220000000004
1999-04-22,51.884541
1999-04-23,52.600189
1999-04-26,52.600189
1999-04-27,54.985687
1999-04-28,55.104960999999996
1999-04-29,54.866413
1999-04-30,54.866413
1999-05-03,55.582062
1999-05-04,57.132633
1999-05-05,56.297709999999995
1999-05-06,56.297709999999995
1999-05-07,56.655533
1999-05-10,56.536258999999994
1999-05-11,57.43082
1999-05-12,55.582062
1999-05-13,55.820609999999995
1999-05-14,54.508587
1999-05-17,53.912212
1999-05-18,53.435116
1999-05-19,55.582062
1999-05-20,55.582062
1999-05-21,53.673664
1999-05-24,53.196564
1999-05-25,52.958015
1999-05-26,52.600189
1999-05-27,50.095421
1999-05-28,49.856869
1999-06-01,51.288166
1999-06-02,51.407444
1999-06-03,52.003819
1999-06-04,52.719467
1999-06-07,51.526718
1999-06-08,52.838741000000006
1999-06-09,53.554390000000005
1999-06-10,52.600189
1999-06-11,53.554390000000005
1999-06-14,52.958015
1999-06-15,52.838741000000006
1999-06-16,52.719467
1999-06-17,53.792938
1999-06-18,54.866413
1999-06-21,56.059162
1999-06-22,56.655533
1999-06-23,55.820609999999995
1999-06-24,56.178436
1999-06-25,56.416985
1999-06-28,56.178436
1999-06-29,57.96755600000001
1999-06-30,58.92175699999999
1999-07-01,59.398853
1999-07-02,59.637405
1999-07-06,60.591602
1999-07-07,59.995228000000004
1999-07-08,59.995228000000004
1999-07-09,64.527672
1999-07-12,64.050575
1999-07-13,62.619274
1999-07-14,62.857826
1999-07-15,63.334922999999996
1999-07-16,62.142174
1999-07-19,63.692749
1999-07-20,62.380726
1999-07-21,62.0229
1999-07-22,61.903625
1999-07-23,61.784351
1999-07-26,60.830154
1999-07-27,61.068703
1999-07-28,62.5
1999-07-29,60.591602
1999-07-30,60.591602
1999-08-02,59.398853
1999-08-03,60.472328000000005
1999-08-04,63.096375
1999-08-05,61.784351
1999-08-06,61.426525
1999-08-09,62.261452
1999-08-10,60.830154
1999-08-11,60.353054
1999-08-12,62.380726
1999-08-13,64.16984599999999
1999-08-16,65.12404599999999
1999-08-17,64.050575
1999-08-18,63.215649
1999-08-19,63.215649
1999-08-20,65.362595
1999-08-23,67.151718
1999-08-24,67.270996
1999-08-25,66.316795
1999-08-26,66.07824699999999
1999-08-27,66.674622
1999-08-30,65.839691
1999-08-31,64.64695
1999-09-01,65.362595
1999-09-02,64.527672
1999-09-03,65.243324
1999-09-07,65.720421
1999-09-08,65.720421
1999-09-09,64.76621999999999
1999-09-10,64.64695
1999-09-13,64.885498
1999-09-14,64.64695
1999-09-15,64.16984599999999
1999-09-16,64.050575
1999-09-17,62.857826
1999-09-20,62.380726
1999-09-21,62.5
1999-09-22,62.9771
1999-09-23,61.784351
1999-09-24,61.486164
1999-09-27,61.068703
1999-09-28,62.380726
1999-09-29,63.454197
1999-09-30,63.692749
1999-10-01,64.64695
1999-10-04,66.197517
1999-10-05,67.74809300000001
1999-10-06,67.50954399999999
1999-10-07,67.628815
1999-10-08,66.316795
1999-10-11,66.91317
1999-10-12,66.793892
1999-10-13,66.436066
1999-10-14,67.03244000000001
1999-10-15,66.07824699999999
1999-10-18,65.958969
1999-10-19,67.74809300000001
1999-10-20,67.74809300000001
1999-10-21,67.867363
1999-10-22,68.70229300000001
1999-10-25,69.656487
1999-10-26,67.50954399999999
1999-10-27,65.481873
1999-10-28,66.55534399999999
1999-10-29,68.70229300000001
1999-11-01,68.34446700000001
1999-11-02,68.70229300000001
1999-11-03,68.940842
1999-11-04,68.821564
1999-11-05,68.940842
1999-11-08,68.225189
1999-11-09,68.70229300000001
1999-11-10,69.656487
1999-11-11,70.610687
1999-11-12,69.775764
1999-11-15,68.821564
1999-11-16,69.060112
1999-11-17,69.775764
1999-11-18,68.583015
1999-11-19,67.986641
1999-11-22,65.12404599999999
1999-11-23,66.674622
1999-11-24,66.793892
1999-11-26,64.050575
1999-11-29,62.9771
1999-11-30,62.619274
1999-12-01,63.334922999999996
1999-12-02,64.289124
1999-12-03,66.436066
1999-12-06,67.270996
1999-12-07,67.270996
1999-12-08,67.390266
1999-12-09,66.793892
1999-12-10,67.50954399999999
1999-12-13,68.463737
1999-12-14,68.225189
1999-12-15,67.270996
1999-12-16,68.225189
1999-12-17,67.74809300000001
1999-12-20,66.674622
1999-12-21,66.793892
1999-12-22,67.986641
1999-12-23,78.959923
1999-12-27,84.685112
1999-12-28,83.015266
1999-12-29,80.868324
1999-12-30,81.106873
1999-12-31,81.106873
2000-01-03,77.767174
2000-01-04,76.693703
2000-01-05,78.602097
2000-01-06,80.39121999999999
2000-01-07,83.96946700000001
2000-01-10,82.061066
2000-01-11,81.345421
2000-01-12,79.43701899999999
2000-01-13,81.345421
2000-01-14,81.345421
2000-01-18,82.53817
2000-01-19,81.583969
2000-01-20,81.583969
2000-01-21,78.959923
2000-01-24,77.767174
2000-01-25,75.620232
2000-01-26,75.739502
2000-01-27,74.308205
2000-01-28,73.234734
2000-01-31,72.041985
2000-02-01,73.71183
2000-02-02,76.335876
2000-02-03,78.00572199999999
2000-02-04,78.00572199999999
2000-02-07,77.051529
2000-02-08,77.647903
2000-02-09,79.079201
2000-02-10,80.987595
2000-02-11,80.152672
2000-02-14,79.43701899999999
2000-02-15,76.81298100000001
2000-02-16,75.85878000000001
2000-02-17,75.143127
2000-02-18,75.381676
2000-02-22,84.685112
2000-02-23,85.639313
2000-02-24,83.015266
2000-02-25,83.13454399999999
2000-02-28,82.061066
2000-02-29,80.39121999999999
2000-03-01,80.152672
2000-03-02,81.106873
2000-03-03,80.868324
2000-03-06,79.43701899999999
2000-03-07,87.309158
2000-03-08,84.923668
2000-03-09,74.785309
2000-03-10,69.656487
2000-03-13,66.55534399999999
2000-03-14,67.74809300000001
2000-03-15,68.225189
2000-03-16,67.986641
2000-03-17,69.060112
2000-03-20,67.986641
2000-03-21,66.55534399999999
2000-03-22,66.316795
2000-03-23,65.854607
2000-03-24,67.867363
2000-03-27,66.07824699999999
2000-03-28,66.07824699999999
2000-03-29,65.362595
2000-03-30,64.76621999999999
2000-03-31,62.738548
2000-04-03,67.867363
2000-04-04,71.564888
2000-04-05,73.354004
2000-04-06,70.849236
2000-04-07,71.087784
2000-04-10,71.087784
2000-04-11,71.44561
2000-04-12,71.564888
2000-04-13,70.014313
2000-04-14,70.014313
2000-04-17,67.50954399999999
2000-04-18,66.197517
2000-04-19,65.12404599999999
2000-04-20,65.362595
2000-04-24,66.07824699999999
2000-04-25,66.793892
2000-04-26,65.243324
2000-04-27,63.454197
2000-04-28,64.527672
2000-05-01,65.12404599999999
2000-05-02,64.885498
2000-05-03,63.215649
2000-05-04,64.76621999999999
2000-05-05,64.885498
2000-05-08,64.885498
2000-05-09,64.885498
2000-05-10,67.867363
2000-05-11,68.34446700000001
2000-05-12,68.940842
2000-05-15,69.656487
2000-05-16,71.684158
2000-05-17,70.49140899999999
2000-05-18,70.014313
2000-05-19,68.940842
2000-05-22,69.537216
2000-05-23,70.968513
2000-05-24,70.13359100000001
2000-05-25,69.656487
2000-05-26,69.060112
2000-05-30,71.44561
2000-05-31,73.950378
2000-06-01,75.739502
2000-06-02,78.24427800000001
2000-06-05,77.290077
2000-06-06,79.198471
2000-06-07,79.198471
2000-06-08,78.602097
2000-06-09,79.31774899999999
2000-06-12,78.959923
2000-06-13,80.39121999999999
2000-06-14,83.13454399999999
2000-06-15,80.68940699999999
2000-06-16,80.152672
2000-06-19,79.43701899999999
2000-06-20,77.767174
2000-06-21,75.739502
2000-06-22,75.02385699999999
2000-06-23,74.54675300000001
2000-06-26,75.85878000000001
2000-06-27,76.81298100000001
2000-06-28,78.602097
2000-06-29,80.033394
2000-06-30,78.781013
2000-07-03,80.74904599999999
2000-07-05,81.822517
2000-07-06,80.510498
2000-07-07,81.106873
2000-07-10,83.015266
2000-07-11,83.015266
2000-07-12,80.39121999999999
2000-07-13,79.675575
2000-07-14,83.253815
2000-07-17,86.951332
2000-07-18,85.877861
2000-07-19,84.446564
2000-07-20,87.07061
2000-07-21,87.309158
2000-07-24,88.024811
2000-07-25,89.69465600000001
2000-07-26,86.832062
2000-07-27,86.593513
2000-07-28,84.80439
2000-07-31,85.162216
2000-08-01,83.253815
2000-08-02,86.11640899999999
2000-08-03,83.015266
2000-08-04,81.583969
2000-08-07,84.80439
2000-08-08,85.042938
2000-08-09,83.730919
2000-08-10,84.565842
2000-08-11,84.208015
2000-08-14,84.446564
2000-08-15,85.877861
2000-08-16,88.024811
2000-08-17,86.951332
2000-08-18,84.565842
2000-08-21,83.37309300000001
2000-08-22,84.208015
2000-08-23,85.877861
2000-08-24,85.997139
2000-08-25,85.400764
2000-08-28,84.446564
2000-08-29,84.446564
2000-08-30,83.253815
2000-08-31,83.015266
2000-09-01,84.923668
2000-09-05,83.730919
2000-09-06,80.629768
2000-09-07,80.868324
2000-09-08,80.510498
2000-09-11,80.152672
2000-09-12,77.647903
2000-09-13,78.24427800000001
2000-09-14,78.840652
2000-09-15,78.721375
2000-09-18,79.079201
2000-09-19,78.721375
2000-09-20,76.335876
2000-09-21,77.290077
2000-09-22,79.079201
2000-09-25,77.767174
2000-09-26,79.675575
2000-09-27,81.345421
2000-09-28,81.70324699999999
2000-09-29,78.959923
2000-10-02,78.959923
2000-10-03,79.556297
2000-10-04,81.583969
2000-10-05,81.583969
2000-10-06,79.556297
2000-10-09,78.24427800000001
2000-10-10,75.97805
2000-10-11,71.087784
2000-10-12,70.849236
2000-10-13,70.849236
2000-10-16,71.44561
2000-10-17,72.041985
2000-10-18,67.151718
2000-10-19,70.849236
2000-10-20,74.54675300000001
2000-10-23,72.757637
2000-10-24,74.308205
2000-10-25,73.950378
2000-10-26,73.831108
2000-10-27,74.666031
2000-10-30,74.666031
2000-10-31,78.721375
2000-11-01,77.528625
2000-11-02,80.868324
2000-11-03,83.492363
2000-11-06,81.464691
2000-11-07,80.868324
2000-11-08,79.79484599999999
2000-11-09,82.53817
2000-11-10,80.39121999999999
2000-11-13,78.721375
2000-11-14,80.868324
2000-11-15,81.22614300000001
2000-11-16,78.840652
2000-11-17,78.363548
2000-11-20,76.216606
2000-11-21,75.143127
2000-11-22,71.803436
2000-11-24,71.92270699999999
2000-11-27,73.354004
2000-11-28,72.28053299999999
2000-11-29,71.207062
2000-11-30,68.940842
2000-12-01,72.041985
2000-12-04,69.537216
2000-12-05,72.519081
2000-12-06,76.45515400000001
2000-12-07,75.97805
2000-12-08,75.85878000000001
2000-12-11,78.363548
2000-12-12,78.125
2000-12-13,76.81298100000001
2000-12-14,73.473282
2000-12-15,71.803436
2000-12-18,73.831108
2000-12-19,74.904579
2000-12-20,72.757637
2000-12-21,74.427483
2000-12-22,76.81298100000001
2000-12-26,76.45515400000001
2000-12-27,77.767174
2000-12-28,78.24427800000001
2000-12-29,80.033394
2001-01-02,77.886452
2001-01-03,78.721375
2001-01-04,83.37309300000001
2001-01-05,83.13454399999999
2001-01-08,81.822517
2001-01-09,82.418892
2001-01-10,82.418892
2001-01-11,85.400764
2001-01-12,84.923668
2001-01-16,84.208015
2001-01-17,87.428436
2001-01-18,89.933205
2001-01-19,88.024811
2001-01-22,89.456108
2001-01-23,90.17175300000001
2001-01-24,90.410309
2001-01-25,90.17175300000001
2001-01-26,88.50190699999999
2001-01-29,92.08015400000001
2001-01-30,91.960876
2001-01-31,93.511452
2001-02-01,87.90553299999999
2001-02-02,85.877861
2001-02-05,85.877861
2001-02-06,88.024811
2001-02-07,87.786263
2001-02-08,86.921516
2001-02-09,86.921516
2001-02-12,88.979004
2001-02-13,88.263359
2001-02-14,85.490219
2001-02-15,84.685112
2001-02-16,83.492363
2001-02-20,83.492363
2001-02-21,78.333733
2001-02-22,78.363548
2001-02-23,77.48389399999999
2001-02-26,78.24427800000001
2001-02-27,79.079201
2001-02-28,79.004654
2001-03-01,77.528625
2001-03-02,77.528625
2001-03-05,78.43809499999999
2001-03-06,80.868324
2001-03-07,80.152672
2001-03-08,81.106873
2001-03-09,79.556297
2001-03-12,75.85878000000001
2001-03-13,75.85878000000001
2001-03-14,71.758705
2001-03-15,70.729965
2001-03-16,68.583015
2001-03-19,68.225189
2001-03-20,70.13359100000001
