Date,AGO
2011-01-13,19.0
2011-01-14,19.549999
2011-01-18,19.15
2011-01-19,18.200001
2011-01-20,17.76
2011-01-21,17.059998999999998
2011-01-24,16.07
2011-01-25,15.06
2011-01-26,14.63
2011-01-27,14.5
2011-01-28,14.22
2011-01-31,14.46
2011-02-01,15.05
2011-02-02,15.38
2011-02-03,14.97
2011-02-04,14.88
2011-02-07,14.99
2011-02-08,15.05
2011-02-09,14.78
2011-02-10,14.83
2011-02-11,15.08
2011-02-14,15.09
2011-02-15,15.11
2011-02-16,15.83
2011-02-17,15.7
2011-02-18,16.35
2011-02-22,15.49
2011-02-23,15.32
2011-02-24,15.38
2011-02-25,14.55
2011-02-28,14.53
2011-03-01,13.96
2011-03-02,13.89
2011-03-03,14.01
2011-03-04,13.82
2011-03-07,14.31
2011-03-08,14.47
2011-03-09,14.37
2011-03-10,14.17
2011-03-11,14.26
2011-03-14,13.93
2011-03-15,14.01
2011-03-16,13.56
2011-03-17,13.95
2011-03-18,14.46
2011-03-21,14.64
2011-03-22,14.28
2011-03-23,14.44
2011-03-24,14.91
2011-03-25,14.76
2011-03-28,14.98
2011-03-29,15.02
2011-03-30,15.12
2011-03-31,14.9
2011-04-01,15.0
2011-04-04,15.15
2011-04-05,14.83
2011-04-06,15.13
2011-04-07,14.95
2011-04-08,14.93
2011-04-11,14.76
2011-04-12,14.71
2011-04-13,14.59
2011-04-14,14.17
2011-04-15,17.6
2011-04-18,17.83
2011-04-19,17.389999
2011-04-20,17.32
2011-04-21,17.129998999999998
2011-04-25,17.030001000000002
2011-04-26,17.02
2011-04-27,17.110001
2011-04-28,17.120001000000002
2011-04-29,17.0
2011-05-02,16.700001
2011-05-03,16.66
2011-05-04,16.540001
2011-05-05,16.75
2011-05-06,16.709999
2011-05-09,16.620001000000002
2011-05-10,16.02
2011-05-11,15.87
2011-05-12,16.280001000000002
2011-05-13,16.700001
2011-05-16,16.889999
2011-05-17,16.73
2011-05-18,16.76
2011-05-19,16.700001
2011-05-20,16.610001
2011-05-23,16.469998999999998
2011-05-24,16.16
2011-05-25,16.24
2011-05-26,16.6
2011-05-27,16.68
2011-05-31,17.02
2011-06-01,16.719998999999998
2011-06-02,16.530001000000002
2011-06-03,16.379998999999998
2011-06-06,15.71
2011-06-07,15.57
2011-06-08,14.99
2011-06-09,14.88
2011-06-10,14.32
2011-06-13,15.15
2011-06-14,15.46
2011-06-15,15.47
2011-06-16,15.27
2011-06-17,15.2
2011-06-20,15.59
2011-06-21,15.89
2011-06-22,15.56
2011-06-23,15.53
2011-06-24,15.28
2011-06-27,15.29
2011-06-28,15.04
2011-06-29,16.1
2011-06-30,16.309998999999998
2011-07-01,16.82
2011-07-05,16.719998999999998
2011-07-06,16.74
2011-07-07,16.860001
2011-07-08,16.76
2011-07-11,16.309998999999998
2011-07-12,16.5
2011-07-13,16.450001
2011-07-14,16.299999
2011-07-15,16.110001
2011-07-18,14.85
2011-07-19,15.0
2011-07-20,15.0
2011-07-21,15.0
2011-07-22,14.96
2011-07-25,14.21
2011-07-26,14.56
2011-07-27,14.2
2011-07-28,14.23
2011-07-29,14.15
2011-08-01,14.1
2011-08-02,13.78
2011-08-03,13.77
2011-08-04,12.36
2011-08-05,12.08
2011-08-08,10.35
2011-08-09,10.49
2011-08-10,9.93
2011-08-11,11.25
2011-08-12,11.5
2011-08-15,12.0
2011-08-16,12.04
2011-08-17,12.23
2011-08-18,11.62
2011-08-19,11.5
2011-08-22,11.31
2011-08-23,11.83
2011-08-24,12.09
2011-08-25,13.39
2011-08-26,13.19
2011-08-29,13.96
2011-08-30,13.72
2011-08-31,13.49
2011-09-01,13.23
2011-09-02,12.66
2011-09-06,12.49
2011-09-07,12.96
2011-09-08,12.07
2011-09-09,11.35
2011-09-12,11.25
2011-09-13,11.0
2011-09-14,11.22
2011-09-15,11.46
2011-09-16,11.55
2011-09-19,11.02
2011-09-20,10.83
2011-09-21,10.16
2011-09-22,10.03
2011-09-23,10.17
2011-09-26,10.34
2011-09-27,11.25
2011-09-28,11.1
2011-09-29,11.37
2011-09-30,10.99
2011-10-03,10.35
2011-10-04,10.48
2011-10-05,10.93
2011-10-06,11.43
2011-10-07,10.99
2011-10-10,11.55
2011-10-11,11.69
2011-10-12,12.0
2011-10-13,12.0
2011-10-14,12.2
2011-10-17,11.88
2011-10-18,12.33
2011-10-19,12.22
2011-10-20,12.46
2011-10-21,12.49
2011-10-24,13.53
2011-10-25,13.09
2011-10-26,13.36
2011-10-27,13.99
2011-10-28,13.29
2011-10-31,12.74
2011-11-01,11.85
2011-11-02,12.36
2011-11-03,12.6
2011-11-04,12.31
2011-11-07,12.32
2011-11-08,12.67
2011-11-09,12.02
2011-11-10,11.65
2011-11-11,11.43
2011-11-14,11.32
2011-11-15,10.52
2011-11-16,10.5
2011-11-17,9.94
2011-11-18,10.0
2011-11-21,9.67
2011-11-22,9.58
2011-11-23,9.3
2011-11-25,9.17
2011-11-28,9.43
2011-11-29,9.34
2011-11-30,9.7
2011-12-01,10.99
2011-12-02,11.25
2011-12-05,12.23
2011-12-06,12.75
2011-12-07,13.11
2011-12-08,12.97
2011-12-09,13.4
2011-12-12,12.75
2011-12-13,13.43
2011-12-14,13.13
2011-12-15,13.05
2011-12-16,13.1
2011-12-19,12.76
2011-12-20,13.19
2011-12-21,13.28
2011-12-22,13.85
2011-12-23,13.95
2011-12-27,13.94
2011-12-28,13.38
2011-12-29,13.2
2011-12-30,13.14
2012-01-03,13.44
2012-01-04,14.14
2012-01-05,14.39
2012-01-06,14.28
2012-01-09,14.26
2012-01-10,14.91
2012-01-11,15.09
2012-01-12,15.6
2012-01-13,15.89
2012-01-17,15.18
2012-01-18,15.35
2012-01-19,15.75
2012-01-20,15.91
2012-01-23,15.78
2012-01-24,15.56
2012-01-25,15.66
2012-01-26,15.2
2012-01-27,15.57
2012-01-30,15.35
2012-01-31,15.51
2012-02-01,15.87
2012-02-02,15.94
2012-02-03,16.459999
2012-02-06,16.440001000000002
2012-02-07,16.719998999999998
2012-02-08,17.01
2012-02-09,17.440001000000002
2012-02-10,17.5
2012-02-13,17.5
2012-02-14,17.360001
2012-02-15,17.059998999999998
2012-02-16,17.299999
2012-02-17,17.52
2012-02-21,17.879998999999998
2012-02-22,17.65
2012-02-23,17.700001
2012-02-24,17.709999
2012-02-27,17.309998999999998
2012-02-28,17.139999
2012-02-29,16.799999
2012-03-01,17.030001000000002
2012-03-02,17.33
2012-03-05,17.34
2012-03-06,16.620001000000002
2012-03-07,16.68
2012-03-08,17.07
2012-03-09,17.35
2012-03-12,17.58
2012-03-13,18.82
2012-03-14,18.450001
2012-03-15,18.98
2012-03-16,18.76
2012-03-19,18.860001
2012-03-20,18.82
2012-03-21,16.299999
2012-03-22,16.290001
2012-03-23,16.299999
2012-03-26,16.690001000000002
2012-03-27,16.790001
2012-03-28,16.66
2012-03-29,16.440001000000002
2012-03-30,16.52
2012-04-02,16.459999
2012-04-03,16.219998999999998
2012-04-04,15.49
2012-04-05,15.43
2012-04-09,15.18
2012-04-10,14.65
2012-04-11,14.75
2012-04-12,15.24
2012-04-13,14.71
2012-04-16,14.76
2012-04-17,14.77
2012-04-18,14.49
2012-04-19,14.29
2012-04-20,14.41
2012-04-23,14.26
2012-04-24,14.39
2012-04-25,14.58
2012-04-26,14.13
2012-04-27,14.49
2012-04-30,14.18
2012-05-01,14.38
2012-05-02,14.21
2012-05-03,13.6
2012-05-04,13.39
2012-05-07,13.34
2012-05-08,13.24
2012-05-09,13.03
2012-05-10,13.08
2012-05-11,13.1
2012-05-14,13.1
2012-05-15,13.04
2012-05-16,12.87
2012-05-17,12.31
2012-05-18,11.99
2012-05-21,12.33
2012-05-22,12.22
2012-05-23,12.11
2012-05-24,12.34
2012-05-25,12.23
2012-05-29,12.55
2012-05-30,12.17
2012-05-31,11.94
2012-06-01,11.75
2012-06-04,11.26
2012-06-05,11.77
2012-06-06,12.55
2012-06-07,12.27
2012-06-08,12.23
2012-06-11,11.68
2012-06-12,11.94
2012-06-13,11.99
2012-06-14,12.09
2012-06-15,12.37
2012-06-18,12.11
2012-06-19,12.48
2012-06-20,12.68
2012-06-21,12.28
2012-06-22,12.27
2012-06-25,12.06
2012-06-26,12.24
2012-06-27,12.87
2012-06-28,13.2
2012-06-29,14.1
2012-07-02,14.08
2012-07-03,14.48
2012-07-05,14.19
2012-07-06,13.55
2012-07-09,12.64
2012-07-10,12.12
2012-07-11,12.19
2012-07-12,12.05
2012-07-13,11.93
2012-07-16,11.71
2012-07-17,12.08
2012-07-18,12.16
2012-07-19,12.6
2012-07-20,12.19
2012-07-23,11.77
2012-07-24,11.58
2012-07-25,11.53
2012-07-26,12.0
2012-07-27,12.3
2012-07-30,12.17
2012-07-31,11.98
2012-08-01,11.78
2012-08-02,11.3
2012-08-03,11.5
2012-08-06,11.65
2012-08-07,11.72
2012-08-08,11.51
2012-08-09,12.38
2012-08-10,12.83
2012-08-13,12.91
2012-08-14,13.16
2012-08-15,13.41
2012-08-16,14.11
2012-08-17,14.03
2012-08-20,13.97
2012-08-21,14.0
2012-08-22,13.92
2012-08-23,13.59
2012-08-24,13.62
2012-08-27,13.07
2012-08-28,12.91
2012-08-29,13.19
2012-08-30,13.19
2012-08-31,13.2
2012-09-04,13.82
2012-09-05,13.99
2012-09-06,14.53
2012-09-07,14.76
2012-09-10,14.92
2012-09-11,15.14
2012-09-12,15.2
2012-09-13,15.25
2012-09-14,15.53
2012-09-17,14.99
2012-09-18,14.57
2012-09-19,14.78
2012-09-20,14.72
2012-09-21,14.62
2012-09-24,14.31
2012-09-25,13.62
2012-09-26,13.71
2012-09-27,14.04
2012-09-28,13.62
2012-10-01,13.52
2012-10-02,13.88
2012-10-03,13.82
2012-10-04,14.04
2012-10-05,14.35
2012-10-08,14.07
2012-10-09,13.83
2012-10-10,14.06
2012-10-11,14.3
2012-10-12,14.15
2012-10-15,14.19
2012-10-16,14.09
2012-10-17,14.47
2012-10-18,14.27
2012-10-19,13.89
2012-10-22,13.89
2012-10-23,13.52
2012-10-24,13.86
2012-10-25,14.32
2012-10-26,13.98
2012-10-31,13.89
2012-11-01,14.04
2012-11-02,13.77
2012-11-05,13.69
2012-11-06,13.87
2012-11-07,13.52
2012-11-08,13.41
2012-11-09,13.71
2012-11-12,13.28
2012-11-13,13.01
2012-11-14,12.76
2012-11-15,12.88
2012-11-16,12.62
2012-11-19,12.83
2012-11-20,13.39
2012-11-21,13.78
2012-11-23,14.09
2012-11-26,14.18
2012-11-27,13.9
2012-11-28,13.95
2012-11-29,13.91
2012-11-30,13.95
2012-12-03,13.8
2012-12-04,13.77
2012-12-05,13.85
2012-12-06,14.35
2012-12-07,14.42
2012-12-10,14.41
2012-12-11,14.36
2012-12-12,14.34
2012-12-13,14.65
2012-12-14,14.07
2012-12-17,14.33
2012-12-18,14.61
2012-12-19,14.49
2012-12-20,14.4
2012-12-21,14.34
2012-12-24,14.3
2012-12-26,14.34
2012-12-27,14.15
2012-12-28,13.89
2012-12-31,14.23
2013-01-02,14.7
2013-01-03,14.8
2013-01-04,15.62
2013-01-07,15.26
2013-01-08,14.9
2013-01-09,14.9
2013-01-10,14.91
2013-01-11,14.88
2013-01-14,14.69
2013-01-15,14.62
2013-01-16,14.66
2013-01-17,14.6
2013-01-18,15.0
2013-01-22,16.1
2013-01-23,16.98
2013-01-24,16.700001
2013-01-25,16.82
2013-01-28,16.75
2013-01-29,17.0
2013-01-30,17.9
2013-01-31,18.129998999999998
2013-02-01,18.32
2013-02-04,17.84
2013-02-05,17.75
2013-02-06,19.559998999999998
2013-02-07,19.24
2013-02-08,19.0
2013-02-11,19.190001000000002
2013-02-12,19.049999
2013-02-13,19.23
2013-02-14,19.799999
2013-02-15,19.709999
2013-02-19,19.77
2013-02-20,18.549999
2013-02-21,18.59
2013-02-22,18.799999
2013-02-25,17.969998999999998
2013-02-26,18.33
2013-02-27,18.440001000000002
2013-02-28,18.67
2013-03-01,18.860001
2013-03-04,19.34
2013-03-05,19.940001000000002
2013-03-06,20.049999
2013-03-07,20.24
2013-03-08,20.18
2013-03-11,20.23
2013-03-12,20.65
2013-03-13,20.639999
2013-03-14,20.950001
2013-03-15,20.559998999999998
2013-03-18,20.51
2013-03-19,20.129998999999998
2013-03-20,20.559998999999998
2013-03-21,20.440001000000002
2013-03-22,20.93
2013-03-25,20.559998999999998
2013-03-26,20.309998999999998
2013-03-27,19.98
2013-03-28,20.610001
2013-04-01,19.940001000000002
2013-04-02,20.0
2013-04-03,19.620001000000002
2013-04-04,19.639999
2013-04-05,19.84
2013-04-08,20.280001000000002
2013-04-09,20.139999
2013-04-10,20.49
2013-04-11,20.559998999999998
2013-04-12,20.139999
2013-04-15,19.389999
2013-04-16,19.709999
2013-04-17,19.16
2013-04-18,19.09
2013-04-19,19.68
2013-04-22,20.0
2013-04-23,20.280001000000002
2013-04-24,20.280001000000002
2013-04-25,20.709999
2013-04-26,20.75
2013-04-29,20.66
2013-04-30,20.629998999999998
2013-05-01,20.66
2013-05-02,20.85
2013-05-03,20.83
2013-05-06,22.18
2013-05-07,22.6
2013-05-08,23.200001
2013-05-09,23.67
2013-05-10,24.08
2013-05-13,24.09
2013-05-14,24.610001
2013-05-15,24.23
2013-05-16,23.959999
2013-05-17,23.950001
2013-05-20,24.110001
2013-05-21,23.84
2013-05-22,23.360001
2013-05-23,23.09
2013-05-24,22.65
2013-05-28,22.860001
2013-05-29,22.76
2013-05-30,23.209999
2013-05-31,22.620001000000002
2013-06-03,22.469998999999998
2013-06-04,22.15
2013-06-05,22.25
2013-06-06,22.99
2013-06-07,22.969998999999998
2013-06-10,23.309998999999998
2013-06-11,22.51
2013-06-12,22.41
2013-06-13,22.58
2013-06-14,22.1
2013-06-17,22.08
2013-06-18,23.18
2013-06-19,22.91
2013-06-20,22.190001000000002
2013-06-21,22.0
2013-06-24,20.9
2013-06-25,21.34
2013-06-26,21.719998999999998
2013-06-27,22.139999
2013-06-28,22.059998999999998
2013-07-01,22.23
2013-07-02,21.9
2013-07-03,21.969998999999998
2013-07-05,22.33
2013-07-08,22.459999
2013-07-09,22.690001000000002
2013-07-10,22.540001
2013-07-11,22.620001000000002
2013-07-12,22.629998999999998
2013-07-15,22.780001000000002
2013-07-16,22.52
2013-07-17,22.790001
2013-07-18,23.16
2013-07-19,22.860001
2013-07-22,22.809998999999998
2013-07-23,22.790001
2013-07-24,22.6
2013-07-25,22.709999
2013-07-26,22.610001
2013-07-29,22.190001000000002
2013-07-30,21.790001
2013-07-31,21.639999
2013-08-01,22.190001000000002
2013-08-02,22.41
2013-08-05,22.389999
2013-08-06,21.9
2013-08-07,21.73
2013-08-08,21.91
2013-08-09,22.610001
2013-08-12,22.129998999999998
2013-08-13,22.18
2013-08-14,21.83
2013-08-15,21.26
2013-08-16,21.33
2013-08-19,20.530001000000002
2013-08-20,20.610001
2013-08-21,20.610001
2013-08-22,21.0
2013-08-23,20.799999
2013-08-26,20.469998999999998
2013-08-27,20.040001
2013-08-28,19.969998999999998
2013-08-29,20.08
2013-08-30,19.889999
2013-09-03,19.98
2013-09-04,20.360001
2013-09-05,20.049999
2013-09-06,19.959999
2013-09-09,19.809998999999998
2013-09-10,19.9
2013-09-11,19.190001000000002
2013-09-12,19.379998999999998
2013-09-13,19.290001
2013-09-16,19.5
2013-09-17,19.75
2013-09-18,20.01
2013-09-19,19.85
2013-09-20,19.190001000000002
2013-09-23,18.59
2013-09-24,19.23
2013-09-25,19.77
2013-09-26,19.43
2013-09-27,19.200001
2013-09-30,18.75
2013-10-01,19.049999
2013-10-02,19.049999
2013-10-03,18.959999
2013-10-04,19.549999
2013-10-07,19.25
2013-10-08,18.49
2013-10-09,17.99
2013-10-10,18.219998999999998
2013-10-11,18.43
2013-10-14,18.690001000000002
2013-10-15,18.799999
2013-10-16,19.549999
2013-10-17,20.139999
2013-10-18,20.08
2013-10-21,19.74
2013-10-22,20.370001000000002
2013-10-23,20.1
2013-10-24,20.59
2013-10-25,20.49
2013-10-28,20.85
2013-10-29,20.83
2013-10-30,20.92
2013-10-31,20.5
2013-11-01,20.549999
2013-11-04,21.08
2013-11-05,20.76
2013-11-06,20.76
2013-11-07,20.75
2013-11-08,21.43
2013-11-11,21.719998999999998
2013-11-12,23.030001000000002
2013-11-13,23.309998999999998
2013-11-14,23.549999
2013-11-15,23.59
2013-11-18,23.360001
2013-11-19,23.440001000000002
2013-11-20,23.290001
2013-11-21,23.49
2013-11-22,23.6
2013-11-25,23.450001
2013-11-26,23.469998999999998
2013-11-27,23.51
2013-11-29,23.48
2013-12-02,23.92
2013-12-03,23.99
2013-12-04,24.65
2013-12-05,24.08
2013-12-06,23.92
2013-12-09,23.91
2013-12-10,23.16
2013-12-11,22.719998999999998
2013-12-12,22.08
2013-12-13,22.200001
2013-12-16,22.610001
2013-12-17,22.549999
2013-12-18,22.84
2013-12-19,22.68
2013-12-20,23.309998999999998
2013-12-23,23.49
2013-12-24,23.530001000000002
2013-12-26,23.6
2013-12-27,23.469998999999998
2013-12-30,23.379998999999998
2013-12-31,23.59
2014-01-02,23.27
2014-01-03,23.33
2014-01-06,23.08
2014-01-07,23.129998999999998
2014-01-08,23.02
2014-01-09,23.27
2014-01-10,23.4
2014-01-13,22.82
2014-01-14,22.99
2014-01-15,22.33
2014-01-16,22.32
2014-01-17,21.82
2014-01-21,21.74
2014-01-22,22.07
2014-01-23,21.790001
2014-01-24,20.950001
2014-01-27,20.93
2014-01-28,20.799999
2014-01-29,20.73
2014-01-30,20.9
2014-01-31,21.15
2014-02-03,21.059998999999998
2014-02-04,21.110001
2014-02-05,21.879998999999998
2014-02-06,22.07
2014-02-07,22.17
2014-02-10,22.629998999999998
2014-02-11,23.08
2014-02-12,22.790001
2014-02-13,23.41
2014-02-14,23.370001000000002
2014-02-18,23.440001000000002
2014-02-19,23.110001
2014-02-20,23.0
2014-02-21,23.08
2014-02-24,23.68
2014-02-25,23.65
2014-02-26,23.799999
2014-02-27,24.120001000000002
2014-02-28,24.549999
2014-03-03,24.49
2014-03-04,25.870001000000002
2014-03-05,26.139999
2014-03-06,26.32
2014-03-07,26.34
2014-03-10,26.02
2014-03-11,26.129998999999998
2014-03-12,26.35
2014-03-13,25.540001
2014-03-14,25.469998999999998
2014-03-17,25.49
2014-03-18,26.65
2014-03-19,26.110001
2014-03-20,25.75
2014-03-21,25.809998999999998
2014-03-24,25.889999
2014-03-25,25.790001
2014-03-26,24.99
2014-03-27,25.16
2014-03-28,25.129998999999998
2014-03-31,25.32
2014-04-01,25.67
2014-04-02,25.59
2014-04-03,25.07
2014-04-04,24.77
2014-04-07,24.23
2014-04-08,24.08
2014-04-09,25.139999
2014-04-10,24.219998999999998
2014-04-11,24.0
2014-04-14,23.65
2014-04-15,23.67
2014-04-16,23.91
2014-04-17,23.889999
2014-04-21,23.67
2014-04-22,24.23
2014-04-23,24.190001000000002
2014-04-24,24.18
2014-04-25,23.639999
2014-04-28,23.459999
2014-04-29,24.0
2014-04-30,23.91
2014-05-01,24.040001
2014-05-02,24.450001
2014-05-05,24.02
2014-05-06,23.43
2014-05-07,23.98
2014-05-08,25.52
2014-05-09,25.540001
2014-05-12,25.540001
2014-05-13,25.26
2014-05-14,25.17
2014-05-15,24.459999
2014-05-16,24.190001000000002
2014-05-19,24.82
2014-05-20,25.09
2014-05-21,24.91
2014-05-22,24.799999
2014-05-23,24.860001
2014-05-27,24.98
2014-05-28,24.74
2014-05-29,24.66
2014-05-30,24.42
2014-06-02,24.309998999999998
2014-06-03,24.77
2014-06-04,25.08
2014-06-05,24.93
2014-06-06,25.27
2014-06-09,25.51
2014-06-10,25.42
2014-06-11,25.35
2014-06-12,25.299999
2014-06-13,25.469998999999998
2014-06-16,25.41
2014-06-17,26.33
2014-06-18,26.48
2014-06-19,26.58
2014-06-20,26.5
2014-06-23,26.389999
2014-06-24,25.85
2014-06-25,25.09
2014-06-26,25.030001000000002
2014-06-27,24.780001000000002
2014-06-30,24.5
2014-07-01,23.66
2014-07-02,23.82
2014-07-03,23.200001
2014-07-07,23.09
2014-07-08,22.709999
2014-07-09,23.0
2014-07-10,22.889999
2014-07-11,22.870001000000002
2014-07-14,23.18
2014-07-15,23.08
2014-07-16,23.18
2014-07-17,23.190001000000002
2014-07-18,23.450001
2014-07-21,23.459999
2014-07-22,23.43
2014-07-23,23.610001
2014-07-24,23.559998999999998
2014-07-25,23.209999
2014-07-28,23.129998999999998
2014-07-29,23.139999
2014-07-30,22.74
2014-07-31,22.32
2014-08-01,22.370001000000002
2014-08-04,22.299999
2014-08-05,21.940001000000002
2014-08-06,22.07
2014-08-07,21.969998999999998
2014-08-08,22.700001
2014-08-11,22.709999
2014-08-12,22.49
2014-08-13,22.940001000000002
2014-08-14,23.48
2014-08-15,23.700001
2014-08-18,23.809998999999998
2014-08-19,23.629998999999998
2014-08-20,23.76
2014-08-21,23.92
2014-08-22,23.790001
2014-08-25,23.950001
2014-08-26,23.9
2014-08-27,24.110001
2014-08-28,23.91
2014-08-29,24.15
2014-09-02,24.49
2014-09-03,24.41
2014-09-04,24.32
2014-09-05,24.200001
2014-09-08,24.02
2014-09-09,23.48
2014-09-10,23.700001
2014-09-11,23.799999
2014-09-12,23.700001
2014-09-15,23.610001
2014-09-16,23.65
2014-09-17,23.66
2014-09-18,23.559998999999998
2014-09-19,23.219998999999998
2014-09-22,22.870001000000002
2014-09-23,22.469998999999998
2014-09-24,22.75
2014-09-25,22.459999
2014-09-26,22.68
2014-09-29,22.51
2014-09-30,22.16
2014-10-01,21.68
2014-10-02,21.860001
2014-10-03,22.450001
2014-10-06,22.299999
2014-10-07,22.299999
2014-10-08,22.379998999999998
2014-10-09,21.92
2014-10-10,21.5
2014-10-13,20.75
2014-10-14,20.969998999999998
2014-10-15,20.809998999999998
2014-10-16,21.700001
2014-10-17,21.950001
2014-10-20,21.870001000000002
2014-10-21,22.540001
2014-10-22,22.540001
2014-10-23,22.690001000000002
2014-10-24,22.639999
2014-10-27,22.540001
2014-10-28,22.68
2014-10-29,22.65
2014-10-30,22.690001000000002
2014-10-31,23.08
2014-11-03,22.84
2014-11-04,22.959999
2014-11-05,23.360001
2014-11-06,23.41
2014-11-07,24.530001000000002
2014-11-10,24.58
2014-11-11,24.549999
2014-11-12,24.719998999999998
2014-11-13,24.860001
2014-11-14,24.940001000000002
2014-11-17,24.85
2014-11-18,24.75
2014-11-19,24.700001
2014-11-20,24.93
2014-11-21,25.16
2014-11-24,25.280001000000002
2014-11-25,25.450001
2014-11-26,25.709999
2014-11-28,25.559998999999998
2014-12-01,25.139999
2014-12-02,25.08
2014-12-03,25.559998999999998
2014-12-04,25.719998999999998
2014-12-05,25.969998999999998
2014-12-08,25.799999
2014-12-09,25.99
2014-12-10,25.5
2014-12-11,26.280001000000002
2014-12-12,25.709999
2014-12-15,25.24
2014-12-16,24.950001
2014-12-17,25.41
2014-12-18,25.57
2014-12-19,25.559998999999998
2014-12-22,25.459999
2014-12-23,26.049999
2014-12-24,26.280001000000002
2014-12-26,26.4
2014-12-29,26.51
2014-12-30,26.42
2014-12-31,25.99
2015-01-02,26.370001000000002
2015-01-05,26.1
2015-01-06,25.51
2015-01-07,25.639999
2015-01-08,26.030001000000002
2015-01-09,25.76
2015-01-12,25.389999
2015-01-13,25.58
2015-01-14,25.129998999999998
2015-01-15,24.92
2015-01-16,25.24
2015-01-20,25.049999
2015-01-21,25.41
2015-01-22,26.0
2015-01-23,25.889999
2015-01-26,25.6
2015-01-27,25.33
2015-01-28,24.559998999999998
2015-01-29,24.82
2015-01-30,24.42
2015-02-02,24.93
2015-02-03,25.18
2015-02-04,25.24
2015-02-05,25.440001000000002
2015-02-06,25.5
2015-02-09,25.219998999999998
2015-02-10,25.49
2015-02-11,26.030001000000002
2015-02-12,26.26
2015-02-13,26.41
2015-02-17,26.139999
2015-02-18,26.32
2015-02-19,26.290001
2015-02-20,26.389999
2015-02-23,26.379998999999998
2015-02-24,26.790001
2015-02-25,26.370001000000002
2015-02-26,26.49
2015-02-27,26.52
2015-03-02,26.219998999999998
2015-03-03,26.09
2015-03-04,26.040001
2015-03-05,26.24
2015-03-06,26.09
2015-03-09,26.059998999999998
2015-03-10,25.58
2015-03-11,25.74
2015-03-12,26.16
2015-03-13,26.190001000000002
2015-03-16,26.42
2015-03-17,26.290001
2015-03-18,26.610001
2015-03-19,26.08
2015-03-20,26.25
2015-03-23,26.559998999999998
2015-03-24,26.620001000000002
2015-03-25,26.049999
2015-03-26,25.790001
2015-03-27,25.17
2015-03-30,26.059998999999998
2015-03-31,26.389999
2015-04-01,26.41
2015-04-02,27.190001000000002
2015-04-06,27.440001000000002
2015-04-07,27.469998999999998
2015-04-08,27.59
2015-04-09,27.860001
2015-04-10,28.030001000000002
2015-04-13,28.040001
2015-04-14,28.08
2015-04-15,28.120001000000002
2015-04-16,28.040001
2015-04-17,27.870001000000002
2015-04-20,27.879998999999998
2015-04-21,27.5
2015-04-22,27.540001
2015-04-23,26.98
2015-04-24,27.16
2015-04-27,26.709999
2015-04-28,27.129998999999998
2015-04-29,27.17
2015-04-30,25.99
2015-05-01,25.889999
2015-05-04,26.16
2015-05-05,25.99
2015-05-06,25.84
2015-05-07,26.110001
2015-05-08,27.07
2015-05-11,26.950001
2015-05-12,27.52
2015-05-13,27.65
2015-05-14,28.129998999999998
2015-05-15,28.77
2015-05-18,28.879998999999998
2015-05-19,28.719998999999998
2015-05-20,28.780001000000002
2015-05-21,28.530001000000002
2015-05-22,28.690001000000002
2015-05-26,28.719998999999998
2015-05-27,29.030001000000002
2015-05-28,28.9
2015-05-29,28.59
2015-06-01,28.709999
2015-06-02,28.68
2015-06-03,28.93
2015-06-04,28.93
2015-06-05,28.549999
2015-06-08,28.110001
2015-06-09,27.9
2015-06-10,28.610001
2015-06-11,29.0
2015-06-12,28.860001
2015-06-15,28.85
2015-06-16,29.09
2015-06-17,28.950001
2015-06-18,29.41
2015-06-19,29.32
2015-06-22,29.52
2015-06-23,29.5
2015-06-24,28.91
2015-06-25,27.950001
2015-06-26,27.42
2015-06-29,23.76
2015-06-30,23.99
2015-07-01,24.309998999999998
2015-07-02,24.190001000000002
2015-07-06,23.93
2015-07-07,24.5
2015-07-08,24.49
2015-07-09,24.83
2015-07-10,25.16
2015-07-13,25.17
2015-07-14,25.59
2015-07-15,25.34
2015-07-16,24.940001000000002
2015-07-17,25.09
2015-07-20,24.299999
2015-07-21,24.370001000000002
2015-07-22,24.33
2015-07-23,25.219998999999998
2015-07-24,24.98
2015-07-27,24.809998999999998
2015-07-28,24.85
2015-07-29,25.4
2015-07-30,25.23
2015-07-31,24.459999
2015-08-03,24.709999
2015-08-04,24.610001
2015-08-05,24.540001
2015-08-06,25.41
2015-08-07,25.389999
2015-08-10,26.17
2015-08-11,26.75
2015-08-12,26.23
2015-08-13,26.33
2015-08-14,26.66
2015-08-17,26.639999
2015-08-18,26.450001
2015-08-19,26.030001000000002
2015-08-20,25.17
2015-08-21,24.57
2015-08-24,23.75
2015-08-25,23.620001000000002
2015-08-26,24.32
2015-08-27,24.940001000000002
2015-08-28,24.76
2015-08-31,25.26
2015-09-01,24.799999
2015-09-02,25.99
2015-09-03,25.620001000000002
2015-09-04,25.200001
2015-09-08,25.33
2015-09-09,25.209999
2015-09-10,25.559998999999998
2015-09-11,25.469998999999998
2015-09-14,25.15
2015-09-15,25.360001
2015-09-16,25.610001
2015-09-17,25.67
2015-09-18,25.110001
2015-09-21,24.98
2015-09-22,25.33
2015-09-23,25.309998999999998
2015-09-24,25.74
2015-09-25,25.77
2015-09-28,24.76
2015-09-29,25.0
2015-09-30,25.0
2015-10-01,24.93
2015-10-02,25.27
2015-10-05,26.299999
2015-10-06,26.66
