Date,SJM
1999-11-11,20.875
1999-11-12,21.125
1999-11-15,21.125
1999-11-16,21.0
1999-11-17,21.0
1999-11-18,20.25
1999-11-19,20.25
1999-11-22,20.375
1999-11-23,20.25
1999-11-24,20.375
1999-11-26,20.25
1999-11-29,20.0
1999-11-30,20.125
1999-12-01,20.0
1999-12-02,19.75
1999-12-03,19.75
1999-12-06,19.625
1999-12-07,19.625
1999-12-08,19.5
1999-12-09,19.5
1999-12-10,19.5
1999-12-13,20.0
1999-12-14,20.125
1999-12-15,19.875
1999-12-16,19.875
1999-12-17,20.125
1999-12-20,19.5
1999-12-21,19.75
1999-12-22,19.25
1999-12-23,19.25
1999-12-27,19.125
1999-12-28,19.0
1999-12-29,19.375
1999-12-30,19.375
1999-12-31,19.5
2000-01-03,19.125
2000-01-04,18.875
2000-01-05,18.75
2000-01-06,19.125
2000-01-07,19.25
2000-01-10,19.0
2000-01-11,19.0
2000-01-12,19.125
2000-01-13,19.125
2000-01-14,19.25
2000-01-18,19.25
2000-01-19,19.5
2000-01-20,19.25
2000-01-21,19.125
2000-01-24,18.625
2000-01-25,18.375
2000-01-26,18.625
2000-01-27,18.375
2000-01-28,18.125
2000-01-31,17.5
2000-02-01,17.5
2000-02-02,17.5
2000-02-03,17.5
2000-02-04,17.75
2000-02-07,18.125
2000-02-08,18.125
2000-02-09,18.375
2000-02-10,17.875
2000-02-11,17.375
2000-02-14,17.25
2000-02-15,17.875
2000-02-16,18.0
2000-02-17,18.25
2000-02-18,17.25
2000-02-22,16.875
2000-02-23,17.125
2000-02-24,17.125
2000-02-25,17.0
2000-02-28,17.125
2000-02-29,17.125
2000-03-01,17.0
2000-03-02,17.0
2000-03-03,17.0
2000-03-06,16.625
2000-03-07,16.375
2000-03-08,16.625
2000-03-09,16.75
2000-03-10,16.625
2000-03-13,16.625
2000-03-14,16.625
2000-03-15,16.625
2000-03-16,16.875
2000-03-17,16.375
2000-03-20,16.5
2000-03-21,16.5
2000-03-22,16.0
2000-03-23,15.625
2000-03-24,15.125
2000-03-27,15.25
2000-03-28,15.0
2000-03-29,15.375
2000-03-30,17.0
2000-03-31,18.0
2000-04-03,17.875
2000-04-04,17.75
2000-04-05,17.125
2000-04-06,17.0
2000-04-07,17.0
2000-04-10,16.5
2000-04-11,16.5
2000-04-12,16.5
2000-04-13,16.375
2000-04-14,16.0
2000-04-17,16.125
2000-04-18,15.5
2000-04-19,16.0
2000-04-20,16.0
2000-04-24,16.0
2000-04-25,16.875
2000-04-26,16.25
2000-04-27,15.875
2000-04-28,16.0
2000-05-01,16.0
2000-05-02,16.0
2000-05-03,16.0
2000-05-04,17.875
2000-05-05,16.625
2000-05-08,16.5
2000-05-09,16.625
2000-05-10,16.5
2000-05-11,16.5
2000-05-12,16.625
2000-05-15,16.625
2000-05-16,17.5
2000-05-17,17.125
2000-05-18,17.0
2000-05-19,17.375
2000-05-22,17.125
2000-05-23,17.125
2000-05-24,18.25
2000-05-25,18.0
2000-05-26,18.0
2000-05-30,17.875
2000-05-31,17.625
2000-06-01,17.875
2000-06-02,18.125
2000-06-05,17.75
2000-06-06,17.5
2000-06-07,17.875
2000-06-08,17.75
2000-06-09,17.625
2000-06-12,17.5
2000-06-13,17.625
2000-06-14,17.375
2000-06-15,17.625
2000-06-16,17.5
2000-06-19,17.75
2000-06-20,17.375
2000-06-21,17.5
2000-06-22,17.375
2000-06-23,17.375
2000-06-26,17.75
2000-06-27,18.0
2000-06-28,18.375
2000-06-29,18.625
2000-06-30,19.25
2000-07-03,19.375
2000-07-05,19.25
2000-07-06,18.375
2000-07-07,18.75
2000-07-10,18.75
2000-07-11,18.375
2000-07-12,18.375
2000-07-13,18.125
2000-07-14,18.125
2000-07-17,18.125
2000-07-18,18.125
2000-07-19,18.0
2000-07-20,18.25
2000-07-21,18.0
2000-07-24,17.875
2000-07-25,17.875
2000-07-26,18.0
2000-07-27,18.0
2000-07-28,18.0
2000-07-31,18.0
2000-08-01,18.0
2000-08-02,18.25
2000-08-03,18.375
2000-08-04,18.5
2000-08-07,18.25
2000-08-08,18.375
2000-08-09,18.5
2000-08-10,18.25
2000-08-11,18.625
2000-08-14,18.625
2000-08-15,18.125
2000-08-16,18.125
2000-08-17,18.5
2000-08-18,18.5
2000-08-21,18.5
2000-08-22,18.5
2000-08-23,18.375
2000-08-24,19.0
2000-08-25,19.25
2000-08-28,18.5
2000-08-29,18.5
2000-08-30,18.625
2000-08-31,19.1875
2000-09-01,19.875
2000-09-05,20.375
2000-09-06,21.5
2000-09-07,22.3125
2000-09-08,21.5
2000-09-11,21.5625
2000-09-12,22.8125
2000-09-13,22.25
2000-09-14,22.0
2000-09-15,22.0
2000-09-18,22.3125
2000-09-19,22.4375
2000-09-20,22.625
2000-09-21,22.5
2000-09-22,23.3125
2000-09-25,23.4375
2000-09-26,22.9375
2000-09-27,23.625
2000-09-28,24.3125
2000-09-29,24.3125
2000-10-02,24.4375
2000-10-03,24.0
2000-10-04,24.3125
2000-10-05,24.5625
2000-10-06,24.6875
2000-10-09,24.375
2000-10-10,24.625
2000-10-11,24.1875
2000-10-12,24.1875
2000-10-13,24.3125
2000-10-16,24.125
2000-10-17,23.5
2000-10-18,23.1875
2000-10-19,23.6875
2000-10-20,24.125
2000-10-23,24.0
2000-10-24,23.5
2000-10-25,22.375
2000-10-26,21.75
2000-10-27,23.1875
2000-10-30,23.125
2000-10-31,22.25
2000-11-01,22.375
2000-11-02,22.1875
2000-11-03,22.1875
2000-11-06,22.5625
2000-11-07,23.1875
2000-11-08,23.6875
2000-11-09,24.0
2000-11-10,24.625
2000-11-13,25.0
2000-11-14,25.0
2000-11-15,25.5625
2000-11-16,25.8125
2000-11-17,26.5625
2000-11-20,26.5625
2000-11-21,26.5625
2000-11-22,26.0625
2000-11-24,26.0625
2000-11-27,25.3125
2000-11-28,24.5
2000-11-29,24.5
2000-11-30,24.0625
2000-12-01,24.625
2000-12-04,24.67
2000-12-05,24.889999
2000-12-06,24.629998999999998
2000-12-07,25.129998999999998
2000-12-08,25.99
2000-12-11,27.1
2000-12-12,26.459999
2000-12-13,25.700001
2000-12-14,25.58
2000-12-15,25.48
2000-12-18,25.57
2000-12-19,26.969998999999998
2000-12-20,26.799999
2000-12-21,28.129998999999998
2000-12-22,28.65
2000-12-26,28.25
2000-12-27,28.530001000000002
2000-12-28,29.0
2000-12-29,27.950001
2001-01-02,26.4
2001-01-03,27.1
2001-01-04,27.25
2001-01-05,26.1
2001-01-08,25.6
2001-01-09,26.0
2001-01-10,26.559998999999998
2001-01-11,26.629998999999998
2001-01-12,26.35
2001-01-16,28.5
2001-01-17,27.0
2001-01-18,25.299999
2001-01-19,25.059998999999998
2001-01-22,24.5
2001-01-23,24.15
2001-01-24,23.85
2001-01-25,23.129998999999998
2001-01-26,23.110001
2001-01-29,23.780001000000002
2001-01-30,24.620001000000002
2001-01-31,24.65
2001-02-01,24.950001
2001-02-02,23.950001
2001-02-05,26.25
2001-02-06,27.68
2001-02-07,27.98
2001-02-08,27.9
2001-02-09,28.110001
2001-02-12,27.75
2001-02-13,27.26
2001-02-14,26.98
2001-02-15,27.129998999999998
2001-02-16,28.26
2001-02-20,26.780001000000002
2001-02-21,26.969998999999998
2001-02-22,26.389999
2001-02-23,26.16
2001-02-26,26.01
2001-02-27,25.290001
2001-02-28,25.9
2001-03-01,25.950001
2001-03-02,25.85
2001-03-05,25.950001
2001-03-06,25.690001000000002
2001-03-07,25.74
2001-03-08,25.26
2001-03-09,25.35
2001-03-12,25.27
2001-03-13,25.299999
2001-03-14,24.85
2001-03-15,25.370001000000002
2001-03-16,25.6
2001-03-19,25.77
2001-03-20,25.870001000000002
2001-03-21,25.360001
2001-03-22,26.120001000000002
2001-03-23,26.08
2001-03-26,25.959999
2001-03-27,26.299999
2001-03-28,26.02
2001-03-29,25.99
2001-03-30,26.200001
2001-04-02,25.280001000000002
2001-04-03,25.77
2001-04-04,25.65
2001-04-05,26.35
2001-04-06,26.299999
2001-04-09,25.5
2001-04-10,25.85
2001-04-11,25.700001
2001-04-12,25.99
2001-04-16,25.91
2001-04-17,25.9
2001-04-18,26.0
2001-04-19,26.1
2001-04-20,25.77
2001-04-23,25.049999
2001-04-24,25.209999
2001-04-25,26.09
2001-04-26,26.15
2001-04-27,26.35
2001-04-30,26.16
2001-05-01,25.98
2001-05-02,26.25
2001-05-03,26.35
2001-05-04,27.35
2001-05-07,27.07
2001-05-08,26.6
2001-05-09,26.65
2001-05-10,26.17
2001-05-11,26.1
2001-05-14,26.27
2001-05-15,26.49
2001-05-16,26.76
2001-05-17,26.1
2001-05-18,25.889999
2001-05-21,25.91
2001-05-22,25.700001
2001-05-23,25.66
2001-05-24,25.82
2001-05-25,25.67
2001-05-29,25.639999
2001-05-30,25.24
2001-05-31,25.02
2001-06-01,25.450001
2001-06-04,26.0
2001-06-05,26.02
2001-06-06,25.950001
2001-06-07,25.799999
2001-06-08,25.370001000000002
2001-06-11,24.860001
2001-06-12,24.389999
2001-06-13,24.719998999999998
2001-06-14,24.309998999999998
2001-06-15,24.48
2001-06-18,24.41
2001-06-19,24.950001
2001-06-20,26.0
2001-06-21,25.99
2001-06-22,25.75
2001-06-25,24.780001000000002
2001-06-26,25.360001
2001-06-27,25.99
2001-06-28,25.99
2001-06-29,26.0
2001-07-02,25.99
2001-07-03,25.700001
2001-07-05,26.040001
2001-07-06,25.41
2001-07-09,25.530001000000002
2001-07-10,25.280001000000002
2001-07-11,25.440001000000002
2001-07-12,26.25
2001-07-13,26.25
2001-07-16,26.110001
2001-07-17,26.83
2001-07-18,26.549999
2001-07-19,26.73
2001-07-20,27.049999
2001-07-23,27.0
2001-07-24,26.610001
2001-07-25,26.309998999999998
2001-07-26,27.49
2001-07-27,27.15
2001-07-30,27.190001000000002
2001-07-31,27.15
2001-08-01,27.16
2001-08-02,27.139999
2001-08-03,27.120001000000002
2001-08-06,26.65
2001-08-07,27.040001
2001-08-08,27.0
2001-08-09,27.08
2001-08-10,27.030001000000002
2001-08-13,26.889999
2001-08-14,26.950001
2001-08-15,27.0
2001-08-16,27.1
2001-08-17,26.75
2001-08-20,27.200001
2001-08-21,26.860001
2001-08-22,27.0
2001-08-23,26.799999
2001-08-24,27.139999
2001-08-27,27.52
2001-08-28,27.41
2001-08-29,27.18
2001-08-30,27.4
2001-08-31,27.98
2001-09-04,28.32
2001-09-05,28.5
2001-09-06,28.709999
2001-09-07,27.950001
2001-09-10,27.24
2001-09-17,25.75
2001-09-18,25.040001
2001-09-19,25.85
2001-09-20,24.5
2001-09-21,24.450001
2001-09-24,24.75
2001-09-25,24.440001000000002
2001-09-26,24.799999
2001-09-27,24.9
2001-09-28,25.65
2001-10-01,25.0
2001-10-02,25.85
2001-10-03,26.200001
2001-10-04,26.4
2001-10-05,27.040001
2001-10-08,26.540001
2001-10-09,25.889999
2001-10-10,31.15
2001-10-11,35.5
2001-10-12,34.07
2001-10-15,34.080002
2001-10-16,33.990002000000004
2001-10-17,34.0
2001-10-18,33.220001
2001-10-19,33.950001
2001-10-22,33.799999
2001-10-23,33.43
2001-10-24,33.599998
2001-10-25,33.610001000000004
2001-10-26,33.310001
2001-10-29,32.389998999999996
2001-10-30,33.25
2001-10-31,33.450001
2001-11-01,33.990002000000004
2001-11-02,33.459998999999996
2001-11-05,33.490002000000004
2001-11-06,33.389998999999996
2001-11-07,33.599998
2001-11-08,33.040001000000004
2001-11-09,32.259997999999996
2001-11-12,32.68
2001-11-13,32.709998999999996
2001-11-14,33.07
2001-11-15,31.98
2001-11-16,31.6
2001-11-19,31.879998999999998
2001-11-20,31.799999
2001-11-21,31.549999
2001-11-23,31.91
2001-11-26,32.619999
2001-11-27,33.0
2001-11-28,33.630001
2001-11-29,35.009997999999996
2001-11-30,35.209998999999996
2001-12-03,35.32
2001-12-04,35.900002
2001-12-05,37.220001
2001-12-06,37.73
2001-12-07,37.450001
2001-12-10,37.200001
2001-12-11,36.650002
2001-12-12,36.77
2001-12-13,36.450001
2001-12-14,36.400002
2001-12-17,36.599998
2001-12-18,36.639998999999996
2001-12-19,36.5
2001-12-20,36.41
2001-12-21,36.549999
2001-12-24,36.130001
2001-12-26,36.119999
2001-12-27,36.400002
2001-12-28,35.549999
2001-12-31,35.380001
2002-01-02,35.150002
2002-01-03,35.450001
2002-01-04,35.48
2002-01-07,35.0
2002-01-08,35.0
2002-01-09,34.98
2002-01-10,35.0
2002-01-11,34.16
2002-01-14,33.849998
2002-01-15,33.880001
2002-01-16,33.950001
2002-01-17,34.759997999999996
2002-01-18,34.48
2002-01-22,34.080002
2002-01-23,34.349998
2002-01-24,33.93
2002-01-25,32.5
2002-01-28,32.75
2002-01-29,32.27
2002-01-30,32.560001
2002-01-31,32.02
2002-02-01,32.25
2002-02-04,31.870001000000002
2002-02-05,31.370001000000002
2002-02-06,30.98
2002-02-07,31.0
2002-02-08,32.110001000000004
2002-02-11,31.42
2002-02-12,31.299999
2002-02-13,31.190001000000002
2002-02-14,31.91
2002-02-15,33.610001000000004
2002-02-19,34.5
2002-02-20,35.150002
2002-02-21,35.0
2002-02-22,35.049999
2002-02-25,34.93
2002-02-26,34.849998
2002-02-27,34.849998
2002-02-28,34.939999
2002-03-01,35.0
2002-03-04,34.950001
2002-03-05,34.700001
2002-03-06,34.599998
2002-03-07,35.450001
2002-03-08,35.5
2002-03-11,36.330002
2002-03-12,36.02
2002-03-13,35.18
2002-03-14,34.919998
2002-03-15,34.790001000000004
2002-03-18,33.900002
2002-03-19,33.950001
2002-03-20,33.630001
2002-03-21,33.889998999999996
2002-03-22,33.66
2002-03-25,33.860001000000004
2002-03-26,33.849998
2002-03-27,33.900002
2002-03-28,33.799999
2002-04-01,33.259997999999996
2002-04-02,33.139998999999996
2002-04-03,32.639998999999996
2002-04-04,33.889998999999996
2002-04-05,33.830002
2002-04-08,33.860001000000004
2002-04-09,33.919998
2002-04-10,33.59
2002-04-11,34.130001
2002-04-12,34.75
2002-04-15,34.0
2002-04-16,34.990002000000004
2002-04-17,34.82
2002-04-18,34.279999
2002-04-19,34.330002
2002-04-22,34.099998
2002-04-23,34.799999
2002-04-24,34.259997999999996
2002-04-25,34.299999
2002-04-26,34.0
2002-04-29,34.060001
2002-04-30,34.700001
2002-05-01,34.419998
2002-05-02,34.549999
2002-05-03,34.939999
2002-05-06,34.529999
2002-05-07,34.369999
2002-05-08,34.380001
2002-05-09,34.220001
2002-05-10,34.009997999999996
2002-05-13,34.25
2002-05-14,34.619999
2002-05-15,34.09
2002-05-16,33.950001
2002-05-17,34.029999
2002-05-20,33.119999
2002-05-21,32.25
2002-05-22,32.779999
2002-05-23,32.919998
2002-05-24,32.799999
2002-05-28,32.75
2002-05-29,31.299999
2002-05-30,32.52
2002-05-31,33.299999
2002-06-03,36.650002
2002-06-04,35.740002000000004
2002-06-05,34.470001
2002-06-06,34.52
2002-06-07,34.650002
2002-06-10,34.389998999999996
2002-06-11,35.900002
2002-06-12,35.970001
2002-06-13,35.200001
2002-06-14,36.75
2002-06-17,35.799999
2002-06-18,34.849998
2002-06-19,34.5
2002-06-20,33.900002
2002-06-21,34.049999
2002-06-24,34.09
2002-06-25,33.75
2002-06-26,34.639998999999996
2002-06-27,34.02
2002-06-28,34.130001
2002-07-01,33.66
2002-07-02,33.310001
2002-07-03,32.299999
2002-07-05,33.41
2002-07-08,33.0
2002-07-09,32.599998
2002-07-10,32.349998
2002-07-11,32.48
2002-07-12,31.4
2002-07-15,31.9
2002-07-16,30.870001000000002
2002-07-17,31.65
2002-07-18,30.76
2002-07-19,30.200001
2002-07-22,29.65
2002-07-23,29.549999
2002-07-24,32.150002
2002-07-25,32.98
2002-07-26,32.900002
2002-07-29,34.150002
2002-07-30,34.380001
2002-07-31,33.5
2002-08-01,33.299999
2002-08-02,32.849998
2002-08-05,32.98
2002-08-06,34.459998999999996
2002-08-07,35.049999
2002-08-08,35.25
2002-08-09,35.57
2002-08-12,36.18
2002-08-13,35.490002000000004
2002-08-14,36.349998
2002-08-15,34.939999
2002-08-16,36.02
2002-08-19,35.860001000000004
2002-08-20,35.700001
2002-08-21,36.700001
2002-08-22,36.439999
2002-08-23,36.009997999999996
2002-08-26,36.259997999999996
2002-08-27,36.619999
2002-08-28,36.889998999999996
2002-08-29,37.52
2002-08-30,36.349998
2002-09-03,35.900002
2002-09-04,36.860001000000004
2002-09-05,36.900002
2002-09-06,37.099998
2002-09-09,37.599998
2002-09-10,37.450001
2002-09-11,36.91
2002-09-12,37.200001
2002-09-13,38.360001000000004
2002-09-16,38.240002000000004
2002-09-17,38.0
2002-09-18,38.360001000000004
2002-09-19,37.009997999999996
2002-09-20,37.619999
2002-09-23,37.18
2002-09-24,37.09
2002-09-25,37.110001000000004
2002-09-26,38.0
2002-09-27,36.860001000000004
2002-09-30,36.700001
2002-10-01,37.349998
2002-10-02,35.549999
2002-10-03,35.16
2002-10-04,34.73
2002-10-07,33.25
2002-10-08,33.07
2002-10-09,32.27
2002-10-10,32.900002
2002-10-11,34.139998999999996
2002-10-14,34.360001000000004
2002-10-15,35.040001000000004
2002-10-16,34.73
2002-10-17,35.07
2002-10-18,34.970001
2002-10-21,35.509997999999996
2002-10-22,35.549999
2002-10-23,36.02
2002-10-24,35.18
2002-10-25,35.509997999999996
2002-10-28,35.560001
2002-10-29,35.93
2002-10-30,36.049999
2002-10-31,36.610001000000004
2002-11-01,37.240002000000004
2002-11-04,36.259997999999996
2002-11-05,36.02
2002-11-06,35.700001
2002-11-07,35.610001000000004
2002-11-08,35.490002000000004
2002-11-11,34.419998
2002-11-12,33.720001
2002-11-13,33.950001
2002-11-14,34.43
2002-11-15,39.169998
2002-11-18,40.040001000000004
2002-11-19,38.57
2002-11-20,38.740002000000004
2002-11-21,39.279999
2002-11-22,39.639998999999996
2002-11-25,39.889998999999996
2002-11-26,39.310001
2002-11-27,39.450001
2002-11-29,39.130001
2002-12-02,39.389998999999996
2002-12-03,38.419998
2002-12-04,39.34
2002-12-05,39.0
2002-12-06,38.830002
2002-12-09,38.419998
2002-12-10,38.799999
2002-12-11,38.950001
2002-12-12,38.599998
2002-12-13,38.419998
2002-12-16,39.27
2002-12-17,38.299999
2002-12-18,37.700001
2002-12-19,37.66
2002-12-20,39.240002000000004
2002-12-23,39.43
2002-12-24,39.540001000000004
2002-12-26,39.619999
2002-12-27,39.349998
2002-12-30,39.84
2002-12-31,39.810001
2003-01-02,40.759997999999996
2003-01-03,40.669998
2003-01-06,40.849998
2003-01-07,41.360001000000004
2003-01-08,41.080002
2003-01-09,41.599998
2003-01-10,41.560001
2003-01-13,41.0
2003-01-14,41.299999
2003-01-15,40.790001000000004
2003-01-16,41.75
2003-01-17,41.599998
2003-01-21,41.599998
2003-01-22,41.5
2003-01-23,41.439999
2003-01-24,40.66
2003-01-27,39.77
2003-01-28,40.040001000000004
2003-01-29,39.959998999999996
2003-01-30,39.259997999999996
2003-01-31,40.0
2003-02-03,40.23
2003-02-04,40.5
2003-02-05,40.119999
2003-02-06,39.68
2003-02-07,39.75
2003-02-10,40.279999
2003-02-11,38.700001
2003-02-12,38.509997999999996
2003-02-13,39.009997999999996
2003-02-14,38.790001000000004
2003-02-18,39.040001000000004
2003-02-19,35.02
2003-02-20,33.900002
2003-02-21,34.130001
2003-02-24,34.560001
2003-02-25,35.459998999999996
2003-02-26,34.75
2003-02-27,34.759997999999996
2003-02-28,34.25
2003-03-03,35.099998
2003-03-04,35.279999
2003-03-05,34.419998
2003-03-06,34.299999
2003-03-07,34.25
2003-03-10,33.990002000000004
2003-03-11,34.18
2003-03-12,34.0
2003-03-13,33.900002
2003-03-14,33.799999
2003-03-17,34.889998999999996
2003-03-18,34.049999
2003-03-19,34.880001
2003-03-20,34.77
2003-03-21,35.48
2003-03-24,35.040001000000004
2003-03-25,35.299999
2003-03-26,35.009997999999996
2003-03-27,35.349998
2003-03-28,35.34
2003-03-31,34.970001
2003-04-01,35.41
2003-04-02,35.860001000000004
2003-04-03,35.599998
2003-04-04,35.849998
2003-04-07,36.25
2003-04-08,36.150002
2003-04-09,35.900002
2003-04-10,35.880001
2003-04-11,35.700001
2003-04-14,36.220001
2003-04-15,36.209998999999996
2003-04-16,35.700001
2003-04-17,36.049999
2003-04-21,36.330002
2003-04-22,36.82
2003-04-23,36.75
2003-04-24,36.400002
2003-04-25,36.16
2003-04-28,36.450001
2003-04-29,36.549999
2003-04-30,36.279999
2003-05-01,36.599998
2003-05-02,37.02
2003-05-05,37.349998
2003-05-06,37.150002
2003-05-07,37.200001
2003-05-08,36.860001000000004
2003-05-09,36.950001
2003-05-12,37.0
2003-05-13,36.669998
2003-05-14,36.650002
2003-05-15,36.27
2003-05-16,35.950001
2003-05-19,36.099998
2003-05-20,36.139998999999996
2003-05-21,36.34
2003-05-22,36.470001
2003-05-23,36.619999
2003-05-27,36.970001
2003-05-28,37.200001
2003-05-29,36.900002
2003-05-30,37.650002
2003-06-02,38.080002
2003-06-03,38.279999
2003-06-04,38.5
2003-06-05,38.59
2003-06-06,38.16
2003-06-09,38.029999
2003-06-10,38.09
2003-06-11,38.400002
2003-06-12,39.349998
2003-06-13,38.709998999999996
2003-06-16,39.560001
2003-06-17,41.810001
2003-06-18,41.5
2003-06-19,41.23
2003-06-20,41.400002
2003-06-23,40.52
2003-06-24,41.200001
2003-06-25,41.509997999999996
2003-06-26,41.049999
2003-06-27,40.400002
2003-06-30,39.889998999999996
2003-07-01,40.509997999999996
2003-07-02,41.25
2003-07-03,40.889998999999996
2003-07-07,41.150002
2003-07-08,41.169998
2003-07-09,40.349998
2003-07-10,40.07
2003-07-11,41.049999
2003-07-14,40.43
2003-07-15,40.389998999999996
2003-07-16,40.369999
2003-07-17,39.959998999999996
2003-07-18,40.299999
2003-07-21,39.68
2003-07-22,39.68
2003-07-23,39.919998
2003-07-24,39.830002
2003-07-25,40.02
2003-07-28,40.139998999999996
2003-07-29,40.150002
2003-07-30,40.599998
2003-07-31,40.040001000000004
2003-08-01,39.610001000000004
2003-08-04,38.869999
2003-08-05,38.16
2003-08-06,38.200001
2003-08-07,37.830002
2003-08-08,38.240002000000004
2003-08-11,38.849998
2003-08-12,39.41
2003-08-13,39.43
2003-08-14,39.630001
2003-08-15,39.849998
2003-08-18,39.5
2003-08-19,39.290001000000004
2003-08-20,38.880001
2003-08-21,39.310001
2003-08-22,39.240002000000004
2003-08-25,39.860001000000004
2003-08-26,40.25
2003-08-27,40.080002
2003-08-28,40.25
2003-08-29,40.48
2003-09-02,41.16
2003-09-03,40.950001
2003-09-04,40.900002
2003-09-05,40.150002
2003-09-08,40.650002
2003-09-09,40.560001
2003-09-10,40.650002
2003-09-11,41.0
2003-09-12,41.080002
2003-09-15,41.400002
2003-09-16,41.639998999999996
2003-09-17,41.77
2003-09-18,42.0
2003-09-19,42.150002
2003-09-22,41.91
2003-09-23,41.77
2003-09-24,43.580002
2003-09-25,42.639998999999996
2003-09-26,42.509997999999996
2003-09-29,42.490002000000004
2003-09-30,42.16
2003-10-01,42.549999
2003-10-02,42.939999
2003-10-03,43.330002
2003-10-06,43.09
2003-10-07,42.990002000000004
2003-10-08,42.41
2003-10-09,42.32
2003-10-10,42.349998
2003-10-13,42.299999
2003-10-14,42.599998
2003-10-15,42.5
2003-10-16,42.549999
2003-10-17,42.599998
2003-10-20,42.880001
2003-10-21,42.810001
2003-10-22,42.75
2003-10-23,42.919998
2003-10-24,42.93
2003-10-27,43.279999
2003-10-28,43.599998
2003-10-29,43.34
2003-10-30,43.470001
2003-10-31,43.77
2003-11-03,44.009997999999996
2003-11-04,43.5
2003-11-05,43.720001
2003-11-06,43.75
2003-11-07,43.740002000000004
2003-11-10,43.360001000000004
2003-11-11,43.5
2003-11-12,43.91
2003-11-13,44.580002
2003-11-14,45.0
2003-11-17,44.950001
2003-11-18,44.599998
2003-11-19,44.369999
2003-11-20,44.110001000000004
2003-11-21,44.790001000000004
2003-11-24,45.779999
2003-11-25,45.98
2003-11-26,45.709998999999996
2003-11-28,45.93
2003-12-01,46.25
2003-12-02,46.369999
2003-12-03,46.049999
2003-12-04,46.02
2003-12-05,46.099998
2003-12-08,46.080002
2003-12-09,45.959998999999996
2003-12-10,45.580002
2003-12-11,45.84
2003-12-12,46.0
2003-12-15,45.860001000000004
2003-12-16,45.41
2003-12-17,45.0
2003-12-18,44.779999
2003-12-19,44.43
2003-12-22,44.810001
2003-12-23,44.860001000000004
2003-12-24,44.84
2003-12-26,44.880001
2003-12-29,45.389998999999996
2003-12-30,45.66
2003-12-31,45.290001000000004
2004-01-02,45.18
2004-01-05,45.259997999999996
2004-01-06,45.220001
2004-01-07,45.150002
2004-01-08,44.900002
2004-01-09,45.330002
2004-01-12,45.290001000000004
2004-01-13,45.349998
2004-01-14,45.540001000000004
2004-01-15,45.509997999999996
2004-01-16,46.009997999999996
2004-01-20,46.540001000000004
2004-01-21,46.349998
2004-01-22,46.48
2004-01-23,46.330002
2004-01-26,47.169998
2004-01-27,47.25
2004-01-28,47.09
2004-01-29,47.049999
2004-01-30,46.59
2004-02-02,46.549999
2004-02-03,46.439999
2004-02-04,46.07
2004-02-05,46.389998999999996
2004-02-06,46.73
2004-02-09,46.950001
2004-02-10,46.790001000000004
2004-02-11,47.490002000000004
2004-02-12,47.119999
2004-02-13,47.220001
2004-02-17,48.150002
2004-02-18,48.810001
2004-02-19,49.060001
2004-02-20,48.970001
2004-02-23,49.209998999999996
2004-02-24,49.950001
2004-02-25,50.700001
2004-02-26,50.5
2004-02-27,50.580002
2004-03-01,51.669998
2004-03-02,51.529999
2004-03-03,51.82
2004-03-04,51.650002
2004-03-05,51.93
2004-03-08,49.32
2004-03-09,50.950001
2004-03-10,50.619999
2004-03-11,50.810001
2004-03-12,51.27
2004-03-15,50.700001
2004-03-16,51.16
2004-03-17,52.060001
2004-03-18,52.32
2004-03-19,51.889998999999996
2004-03-22,52.150002
2004-03-23,52.119999
2004-03-24,51.560001
2004-03-25,52.07
2004-03-26,51.66
2004-03-29,51.919998
2004-03-30,52.259997999999996
2004-03-31,52.779999
2004-04-01,53.380001
2004-04-02,52.009997999999996
2004-04-05,52.450001
2004-04-06,52.43
2004-04-07,52.279999
2004-04-08,52.0
2004-04-12,51.439999
2004-04-13,50.970001
2004-04-14,50.700001
2004-04-15,51.299999
2004-04-16,51.27
2004-04-19,51.740002000000004
2004-04-20,51.549999
2004-04-21,52.330002
2004-04-22,52.950001
2004-04-23,53.150002
2004-04-26,53.169998
2004-04-27,52.75
2004-04-28,52.200001
2004-04-29,52.110001000000004
2004-04-30,52.299999
2004-05-03,52.75
2004-05-04,52.580002
2004-05-05,53.09
2004-05-06,52.459998999999996
2004-05-07,51.52
2004-05-10,51.02
2004-05-11,51.009997999999996
2004-05-12,50.290001000000004
2004-05-13,49.880001
2004-05-14,49.959998999999996
2004-05-17,49.259997999999996
2004-05-18,48.830002
2004-05-19,48.549999
2004-05-20,48.540001000000004
2004-05-21,48.27
2004-05-24,48.330002
2004-05-25,48.889998999999996
2004-05-26,49.150002
2004-05-27,49.200001
2004-05-28,48.900002
2004-06-01,48.75
2004-06-02,48.849998
2004-06-03,49.150002
2004-06-04,49.09
2004-06-07,49.049999
2004-06-08,49.009997999999996
2004-06-09,48.950001
2004-06-10,48.98
2004-06-14,49.02
2004-06-15,48.900002
2004-06-16,48.650002
2004-06-17,46.5
2004-06-18,46.509997999999996
2004-06-21,46.299999
2004-06-22,45.779999
2004-06-23,45.279999
2004-06-24,45.950001
2004-06-25,46.279999
2004-06-28,45.869999
2004-06-29,45.860001000000004
2004-06-30,45.91
2004-07-01,45.82
2004-07-02,45.77
2004-07-06,45.700001
2004-07-07,45.900002
2004-07-08,46.419998
2004-07-09,46.5
2004-07-12,46.509997999999996
