Date,LULU
2008-04-18,15.85
2008-04-21,16.405001000000002
2008-04-22,16.575001
2008-04-23,16.969998999999998
2008-04-24,17.0
2008-04-25,16.73
2008-04-28,16.334999
2008-04-29,15.92
2008-04-30,15.485
2008-05-01,16.0
2008-05-02,15.66
2008-05-05,16.334999
2008-05-06,16.540001
2008-05-07,16.700001
2008-05-08,16.575001
2008-05-09,16.825001
2008-05-12,17.25
2008-05-13,16.98
2008-05-14,17.549999
2008-05-15,18.315001000000002
2008-05-16,18.275
2008-05-19,17.799999
2008-05-20,17.165001
2008-05-21,16.105
2008-05-22,16.075001
2008-05-23,15.43
2008-05-27,15.32
2008-05-28,16.055
2008-05-29,16.645
2008-05-30,15.995
2008-06-02,16.110001
2008-06-03,15.13
2008-06-04,14.29
2008-06-05,14.83
2008-06-06,14.54
2008-06-09,14.05
2008-06-10,14.5
2008-06-11,13.9
2008-06-12,14.175
2008-06-13,14.01
2008-06-16,14.235
2008-06-17,13.88
2008-06-18,13.5
2008-06-19,13.75
2008-06-20,14.2
2008-06-23,14.64
2008-06-24,14.68
2008-06-25,14.8
2008-06-26,14.795
2008-06-27,14.915
2008-06-30,14.53
2008-07-01,14.43
2008-07-02,13.875
2008-07-03,13.735
2008-07-07,13.695
2008-07-08,13.735
2008-07-09,12.86
2008-07-10,12.44
2008-07-11,11.875
2008-07-14,11.875
2008-07-15,12.13
2008-07-16,13.875
2008-07-17,14.1
2008-07-18,14.325
2008-07-21,14.23
2008-07-22,14.305
2008-07-23,14.115
2008-07-24,12.99
2008-07-25,12.6
2008-07-28,12.305
2008-07-29,12.595
2008-07-30,11.55
2008-07-31,11.1
2008-08-01,11.01
2008-08-04,10.46
2008-08-05,10.59
2008-08-06,11.11
2008-08-07,10.52
2008-08-08,11.025
2008-08-11,11.35
2008-08-12,10.725
2008-08-13,10.61
2008-08-14,11.185
2008-08-15,11.425
2008-08-18,10.985
2008-08-19,10.195
2008-08-20,10.165
2008-08-21,9.735
2008-08-22,9.995
2008-08-25,9.085
2008-08-26,9.125
2008-08-27,9.49
2008-08-28,9.915
2008-08-29,9.685
2008-09-02,9.455
2008-09-03,9.505
2008-09-04,9.03
2008-09-05,9.33
2008-09-08,9.15
2008-09-09,9.105
2008-09-10,9.0
2008-09-11,10.295
2008-09-12,11.09
2008-09-15,10.185
2008-09-16,10.97
2008-09-17,11.33
2008-09-18,12.32
2008-09-19,12.425
2008-09-22,11.875
2008-09-23,11.665
2008-09-24,11.5
2008-09-25,12.02
2008-09-26,12.39
2008-09-29,11.425
2008-09-30,11.515
2008-10-01,11.87
2008-10-02,11.155
2008-10-03,10.45
2008-10-06,10.13
2008-10-07,9.14
2008-10-08,9.55
2008-10-09,9.08
2008-10-10,9.78
2008-10-13,8.96
2008-10-14,8.175
2008-10-15,7.04
2008-10-16,7.21
2008-10-17,6.88
2008-10-20,6.705
2008-10-21,6.365
2008-10-22,6.25
2008-10-23,5.535
2008-10-24,5.51
2008-10-27,5.06
2008-10-28,5.53
2008-10-29,5.91
2008-10-30,7.16
2008-10-31,7.085
2008-11-03,6.17
2008-11-04,6.11
2008-11-05,5.835
2008-11-06,5.14
2008-11-07,5.51
2008-11-10,5.07
2008-11-11,4.44
2008-11-12,4.02
2008-11-13,4.49
2008-11-14,4.12
2008-11-17,4.12
2008-11-18,4.16
2008-11-19,3.665
2008-11-20,3.71
2008-11-21,4.135
2008-11-24,4.495
2008-11-25,4.43
2008-11-26,4.78
2008-11-28,4.91
2008-12-01,4.185
2008-12-02,4.19
2008-12-03,4.635
2008-12-04,4.785
2008-12-05,5.395
2008-12-08,5.66
2008-12-09,4.915
2008-12-10,5.23
2008-12-11,3.54
2008-12-12,3.725
2008-12-15,3.565
2008-12-16,3.695
2008-12-17,3.765
2008-12-18,3.915
2008-12-19,4.085
2008-12-22,4.115
2008-12-23,3.9
2008-12-24,3.84
2008-12-26,3.7
2008-12-29,3.645
2008-12-30,3.735
2008-12-31,3.965
2009-01-02,3.895
2009-01-05,4.13
2009-01-06,4.13
2009-01-07,4.085
2009-01-08,3.995
2009-01-09,3.795
2009-01-12,3.54
2009-01-13,3.365
2009-01-14,3.11
2009-01-15,3.515
2009-01-16,3.45
2009-01-20,3.315
2009-01-21,3.395
2009-01-22,3.605
2009-01-23,3.61
2009-01-26,3.49
2009-01-27,3.515
2009-01-28,3.68
2009-01-29,3.38
2009-01-30,3.4
2009-02-02,3.32
2009-02-03,3.555
2009-02-04,3.675
2009-02-05,3.755
2009-02-06,3.91
2009-02-09,3.835
2009-02-10,3.525
2009-02-11,3.45
2009-02-12,3.29
2009-02-13,3.23
2009-02-17,2.995
2009-02-18,3.13
2009-02-19,3.0
2009-02-20,2.73
2009-02-23,2.795
2009-02-24,2.895
2009-02-25,2.78
2009-02-26,2.745
2009-02-27,2.86
2009-03-02,2.595
2009-03-03,2.425
2009-03-04,2.62
2009-03-05,2.465
2009-03-06,2.25
2009-03-09,2.245
2009-03-10,2.515
2009-03-11,2.685
2009-03-12,3.1
2009-03-13,3.18
2009-03-16,3.005
2009-03-17,2.975
2009-03-18,3.24
2009-03-19,3.38
2009-03-20,3.21
2009-03-23,3.185
2009-03-24,3.265
2009-03-25,3.33
2009-03-26,3.835
2009-03-27,4.185
2009-03-30,4.14
2009-03-31,4.33
2009-04-01,4.665
2009-04-02,5.015
2009-04-03,5.1
2009-04-06,4.935
2009-04-07,4.555
2009-04-08,4.865
2009-04-09,5.42
2009-04-13,5.895
2009-04-14,6.2
2009-04-15,6.165
2009-04-16,6.59
2009-04-17,7.13
2009-04-20,6.24
2009-04-21,6.795
2009-04-22,6.765
2009-04-23,6.845
2009-04-24,7.175
2009-04-27,7.125
2009-04-28,7.225
2009-04-29,7.235
2009-04-30,6.975
2009-05-01,7.025
2009-05-04,7.465
2009-05-05,7.5
2009-05-06,7.585
2009-05-07,7.175
2009-05-08,7.4
2009-05-11,6.86
2009-05-12,6.285
2009-05-13,5.89
2009-05-14,6.235
2009-05-15,6.075
2009-05-18,6.445
2009-05-19,6.42
2009-05-20,6.015
2009-05-21,5.69
2009-05-22,5.65
2009-05-26,6.0
2009-05-27,6.14
2009-05-28,5.995
2009-05-29,6.315
2009-06-01,7.21
2009-06-02,7.03
2009-06-03,6.7
2009-06-04,7.04
2009-06-05,6.985
2009-06-08,6.885
2009-06-09,7.24
2009-06-10,7.61
2009-06-11,6.67
2009-06-12,7.115
2009-06-15,6.915
2009-06-16,6.495
2009-06-17,6.57
2009-06-18,6.615
2009-06-19,6.71
2009-06-22,6.335
2009-06-23,6.095
2009-06-24,6.18
2009-06-25,6.375
2009-06-26,6.705
2009-06-29,6.615
2009-06-30,6.515
2009-07-01,6.535
2009-07-02,6.13
2009-07-06,6.075
2009-07-07,5.975
2009-07-08,5.835
2009-07-09,5.8
2009-07-10,5.91
2009-07-13,6.295
2009-07-14,6.435
2009-07-15,6.785
2009-07-16,7.245
2009-07-17,7.18
2009-07-20,7.53
2009-07-21,7.395
2009-07-22,8.18
2009-07-23,8.44
2009-07-24,8.55
2009-07-27,8.745
2009-07-28,8.555
2009-07-29,8.515
2009-07-30,8.595
2009-07-31,8.86
2009-08-03,9.35
2009-08-04,9.72
2009-08-05,9.385
2009-08-06,9.285
2009-08-07,9.84
2009-08-10,9.865
2009-08-11,9.875
2009-08-12,10.325
2009-08-13,10.23
2009-08-14,10.01
2009-08-17,9.365
2009-08-18,9.345
2009-08-19,9.45
2009-08-20,9.71
2009-08-21,9.925
2009-08-24,9.83
2009-08-25,10.03
2009-08-26,10.0
2009-08-27,10.035
2009-08-28,10.015
2009-08-31,10.03
2009-09-01,9.81
2009-09-02,9.58
2009-09-03,9.895
2009-09-04,9.985
2009-09-08,10.46
2009-09-09,10.805
2009-09-10,10.88
2009-09-11,11.565
2009-09-14,11.75
2009-09-15,11.96
2009-09-16,12.25
2009-09-17,12.085
2009-09-18,12.22
2009-09-21,12.06
2009-09-22,12.0
2009-09-23,11.77
2009-09-24,11.285
2009-09-25,10.965
2009-09-28,11.77
2009-09-29,11.59
2009-09-30,11.375
2009-10-01,10.68
2009-10-02,10.815
2009-10-05,11.305
2009-10-06,11.71
2009-10-07,11.85
2009-10-08,12.175
2009-10-09,12.165
2009-10-12,12.375
2009-10-13,12.395
2009-10-14,12.775
2009-10-15,13.01
2009-10-16,12.765
2009-10-19,12.81
2009-10-20,12.77
2009-10-21,12.545
2009-10-22,12.86
2009-10-23,12.665
2009-10-26,12.855
2009-10-27,13.95
2009-10-28,12.555
2009-10-29,13.12
2009-10-30,12.56
2009-11-02,12.345
2009-11-03,12.57
2009-11-04,12.365
2009-11-05,12.89
2009-11-06,12.94
2009-11-09,13.64
2009-11-10,13.58
2009-11-11,13.83
2009-11-12,13.385
2009-11-13,13.56
2009-11-16,14.165
2009-11-17,13.86
2009-11-18,13.85
2009-11-19,13.48
2009-11-20,13.23
2009-11-23,13.26
2009-11-24,13.205
2009-11-25,13.505
2009-11-27,13.215
2009-11-30,13.085
2009-12-01,13.38
2009-12-02,13.28
2009-12-03,12.96
2009-12-04,13.515
2009-12-07,13.665
2009-12-08,13.405
2009-12-09,13.835
2009-12-10,13.365
2009-12-11,13.585
2009-12-14,13.86
2009-12-15,13.87
2009-12-16,13.96
2009-12-17,13.67
2009-12-18,13.75
2009-12-21,14.155
2009-12-22,15.035
2009-12-23,15.075
2009-12-24,15.12
2009-12-28,15.045
2009-12-29,15.42
2009-12-30,15.1
2009-12-31,15.05
2010-01-04,15.455
2010-01-05,15.915
2010-01-06,16.25
2010-01-07,16.155001000000002
2010-01-08,16.135
2010-01-11,15.905
2010-01-12,15.675
2010-01-13,16.16
2010-01-14,15.93
2010-01-15,15.57
2010-01-19,15.835
2010-01-20,15.765
2010-01-21,15.745
2010-01-22,15.02
2010-01-25,14.53
2010-01-26,14.51
2010-01-27,14.535
2010-01-28,14.175
2010-01-29,14.12
2010-02-01,14.175
2010-02-02,14.6
2010-02-03,14.48
2010-02-04,13.625
2010-02-05,13.135
2010-02-08,13.285
2010-02-09,13.745
2010-02-10,13.605
2010-02-11,13.96
2010-02-12,14.175
2010-02-16,14.42
2010-02-17,14.37
2010-02-18,14.595
2010-02-19,14.545
2010-02-22,14.16
2010-02-23,13.965
2010-02-24,14.2
2010-02-25,14.56
2010-02-26,14.325
2010-03-01,15.11
2010-03-02,15.52
2010-03-03,15.62
2010-03-04,15.915
2010-03-05,16.440001000000002
2010-03-08,16.530001000000002
2010-03-09,16.85
2010-03-10,16.855
2010-03-11,17.084999
2010-03-12,17.58
2010-03-15,17.834999
2010-03-16,17.764999
2010-03-17,17.625
2010-03-18,17.415001
2010-03-19,16.75
2010-03-22,17.52
2010-03-23,18.115
2010-03-24,18.025
2010-03-25,19.700001
2010-03-26,20.285
2010-03-29,20.610001
2010-03-30,20.950001
2010-03-31,20.74
2010-04-01,20.844998999999998
2010-04-05,21.285
2010-04-06,21.540001
2010-04-07,21.290001
2010-04-08,21.43
2010-04-09,21.83
2010-04-12,22.184998999999998
2010-04-13,21.525
2010-04-14,21.905001000000002
2010-04-15,22.535
2010-04-16,22.309998999999998
2010-04-19,21.165001
2010-04-20,20.959999
2010-04-21,20.705
2010-04-22,21.115
2010-04-23,21.82
2010-04-26,21.51
2010-04-27,21.129998999999998
2010-04-28,19.844998999999998
2010-04-29,19.92
2010-04-30,18.809998999999998
2010-05-03,20.775
2010-05-04,19.275
2010-05-05,19.09
2010-05-06,18.584999
2010-05-07,17.91
2010-05-10,19.545
2010-05-11,19.780001000000002
2010-05-12,21.57
2010-05-13,20.965
2010-05-14,19.684998999999998
2010-05-17,19.264999
2010-05-18,19.525
2010-05-19,19.295
2010-05-20,18.360001
2010-05-21,19.254998999999998
2010-05-24,19.225
2010-05-25,18.945
2010-05-26,19.205
2010-05-27,20.459999
2010-05-28,20.43
2010-06-01,19.915001
2010-06-02,20.73
2010-06-03,21.85
2010-06-04,20.17
2010-06-07,19.16
2010-06-08,19.525
2010-06-09,19.549999
2010-06-10,20.415001
2010-06-11,20.879998999999998
2010-06-14,21.215
2010-06-15,22.174999
2010-06-16,22.790001
2010-06-17,22.129998999999998
2010-06-18,22.094998999999998
2010-06-21,21.735001
2010-06-22,20.735001
2010-06-23,20.99
2010-06-24,20.93
2010-06-25,20.530001000000002
2010-06-28,19.834999
2010-06-29,18.775
2010-06-30,18.610001
2010-07-01,18.9
2010-07-02,18.16
2010-07-06,18.025
2010-07-07,18.790001
2010-07-08,19.360001
2010-07-09,19.445
2010-07-12,19.434998999999998
2010-07-13,19.565001000000002
2010-07-14,19.655001000000002
2010-07-15,19.799999
2010-07-16,19.0
2010-07-19,18.945
2010-07-20,19.139999
2010-07-21,19.16
2010-07-22,20.245001000000002
2010-07-23,20.975
2010-07-26,21.465
2010-07-27,20.594998999999998
2010-07-28,20.065001000000002
2010-07-29,20.325001
2010-07-30,20.74
2010-08-02,20.735001
2010-08-03,20.145
2010-08-04,20.24
2010-08-05,19.875
2010-08-06,20.030001000000002
2010-08-09,20.030001000000002
2010-08-10,19.65
2010-08-11,19.004998999999998
2010-08-12,19.055
2010-08-13,18.940001000000002
2010-08-16,19.110001
2010-08-17,19.615
2010-08-18,19.535
2010-08-19,18.879998999999998
2010-08-20,19.075001
2010-08-23,18.9
2010-08-24,18.57
2010-08-25,18.495001000000002
2010-08-26,17.805
2010-08-27,17.764999
2010-08-30,15.95
2010-08-31,16.434998999999998
2010-09-01,16.855
2010-09-02,17.18
2010-09-03,17.555
2010-09-07,17.575001
2010-09-08,18.049999
2010-09-09,17.924999
2010-09-10,20.264999
2010-09-13,21.325001
2010-09-14,21.754998999999998
2010-09-15,21.844998999999998
2010-09-16,21.700001
2010-09-17,21.9
2010-09-20,22.24
2010-09-21,22.129998999999998
2010-09-22,21.26
2010-09-23,21.049999
2010-09-24,21.625
2010-09-27,21.620001000000002
2010-09-28,22.915001
2010-09-29,22.594998999999998
2010-09-30,22.360001
2010-10-01,22.295
2010-10-04,22.030001000000002
2010-10-05,22.245001000000002
2010-10-06,21.745001000000002
2010-10-07,22.610001
2010-10-08,23.74
2010-10-11,23.16
2010-10-12,22.969998999999998
2010-10-13,22.795
2010-10-14,23.365
2010-10-15,23.014999
2010-10-18,22.795
2010-10-19,21.655001000000002
2010-10-20,21.775
2010-10-21,21.545
2010-10-22,22.379998999999998
2010-10-25,22.440001000000002
2010-10-26,22.825001
2010-10-27,22.33
2010-10-28,22.065001000000002
2010-10-29,22.16
2010-11-01,22.360001
2010-11-02,22.379998999999998
2010-11-03,22.315001000000002
2010-11-04,22.5
2010-11-05,24.045
2010-11-08,24.775
2010-11-09,24.09
2010-11-10,24.190001000000002
2010-11-11,24.155001000000002
2010-11-12,23.709999
2010-11-15,23.35
2010-11-16,23.540001
2010-11-17,23.540001
2010-11-18,24.215
2010-11-19,25.299999
2010-11-22,26.625
2010-11-23,26.715
2010-11-24,26.940001000000002
2010-11-26,26.805
2010-11-29,26.790001
2010-11-30,26.809998999999998
2010-12-01,27.1
2010-12-02,26.684998999999998
2010-12-03,26.690001000000002
2010-12-06,27.629998999999998
2010-12-07,27.465
2010-12-08,27.85
2010-12-09,31.780001000000002
2010-12-10,34.349998
2010-12-13,34.935001
2010-12-14,33.900002
2010-12-15,34.32
2010-12-16,35.220001
2010-12-17,36.645
2010-12-20,36.584998999999996
2010-12-21,36.755001
2010-12-22,35.849998
2010-12-23,35.595001
2010-12-27,35.860001000000004
2010-12-28,34.445
2010-12-29,34.384997999999996
2010-12-30,34.775002
2010-12-31,34.209998999999996
2011-01-03,35.790001000000004
2011-01-04,33.599998
2011-01-05,34.244999
2011-01-06,33.494999
2011-01-07,33.5
2011-01-10,34.200001
2011-01-11,33.619999
2011-01-12,36.424999
2011-01-13,35.880001
2011-01-14,35.904999
2011-01-18,35.485001000000004
2011-01-19,34.154999
2011-01-20,33.974998
2011-01-21,33.474998
2011-01-24,33.985001000000004
2011-01-25,33.540001000000004
2011-01-26,34.055
2011-01-27,35.150002
2011-01-28,34.305
2011-01-31,34.34
2011-02-01,36.599998
2011-02-02,35.955002
2011-02-03,36.005001
2011-02-04,38.48
2011-02-07,39.195
2011-02-08,40.445
2011-02-09,40.75
2011-02-10,41.384997999999996
2011-02-11,42.154999
2011-02-14,41.849998
2011-02-15,40.764998999999996
2011-02-16,41.299999
2011-02-17,41.220001
2011-02-18,41.060001
2011-02-22,39.560001
2011-02-23,38.634997999999996
2011-02-24,38.084998999999996
2011-02-25,38.415001000000004
2011-02-28,38.794998
2011-03-01,36.900002
2011-03-02,36.849998
2011-03-03,37.830002
2011-03-04,38.630001
2011-03-07,37.59
2011-03-08,37.630001
2011-03-09,38.025002
2011-03-10,37.360001000000004
2011-03-11,38.25
2011-03-14,39.119999
2011-03-15,39.564999
2011-03-16,39.674999
2011-03-17,38.185001
2011-03-18,37.779999
2011-03-21,38.439999
2011-03-22,38.605
2011-03-23,39.639998999999996
2011-03-24,39.404999
2011-03-25,39.32
2011-03-28,42.634997999999996
2011-03-29,44.584998999999996
2011-03-30,44.919998
2011-03-31,44.525002
2011-04-01,44.564999
2011-04-04,45.470001
2011-04-05,46.744999
2011-04-06,46.040001000000004
2011-04-07,45.755001
2011-04-08,45.139998999999996
2011-04-11,44.355
2011-04-12,44.650002
2011-04-13,46.055
2011-04-14,46.014998999999996
2011-04-15,46.639998999999996
2011-04-18,48.43
2011-04-19,50.130001
2011-04-20,49.865002000000004
2011-04-21,51.084998999999996
2011-04-25,50.689999
2011-04-26,49.310001
2011-04-27,50.240002000000004
2011-04-28,49.665001000000004
2011-04-29,50.025002
2011-05-02,48.174999
2011-05-03,46.650002
2011-05-04,46.615002000000004
2011-05-05,46.994999
2011-05-06,47.474998
2011-05-09,49.494999
2011-05-10,49.445
2011-05-11,48.334998999999996
2011-05-12,48.52
2011-05-13,47.615002000000004
2011-05-16,47.035
2011-05-17,47.424999
2011-05-18,49.075001
2011-05-19,48.619999
2011-05-20,48.145
2011-05-23,48.255001
2011-05-24,48.615002000000004
2011-05-25,48.790001000000004
2011-05-26,45.875
2011-05-27,45.040001000000004
2011-05-31,45.400002
2011-06-01,43.955002
2011-06-02,43.66
2011-06-03,43.330002
2011-06-06,41.935001
2011-06-07,41.544998
2011-06-08,42.169998
2011-06-09,43.07
2011-06-10,44.970001
2011-06-13,43.950001
2011-06-14,45.75
2011-06-15,45.665001000000004
2011-06-16,45.490002000000004
2011-06-17,46.689999
2011-06-20,48.875
2011-06-21,51.404999
2011-06-22,50.685001
2011-06-23,53.349998
2011-06-24,52.189999
2011-06-27,54.290001000000004
2011-06-28,56.549999
2011-06-29,55.84
2011-06-30,55.91
2011-07-01,57.810001
2011-07-05,59.375
2011-07-06,60.68
2011-07-07,60.849998
2011-07-08,60.125
2011-07-11,58.889998999999996
2011-07-12,59.919998
2011-07-13,60.639998999999996
2011-07-14,59.740002000000004
2011-07-15,60.540001000000004
2011-07-18,60.48
2011-07-19,63.509997999999996
2011-07-20,63.759997999999996
2011-07-21,63.009997999999996
2011-07-22,63.439999
2011-07-25,61.900002
2011-07-26,62.860001000000004
2011-07-27,61.0
2011-07-28,61.68
2011-07-29,60.540001000000004
2011-08-01,62.150002
2011-08-02,59.290001000000004
2011-08-03,60.470001
2011-08-04,55.990002000000004
2011-08-05,53.57
2011-08-08,48.759997999999996
2011-08-09,50.439999
2011-08-10,51.330002
2011-08-11,53.830002
2011-08-12,58.150002
2011-08-15,58.57
2011-08-16,54.240002000000004
2011-08-17,52.57
2011-08-18,48.0
2011-08-19,46.0
2011-08-22,45.450001
2011-08-23,50.619999
2011-08-24,50.939999
2011-08-25,49.119999
2011-08-26,52.310001
2011-08-29,55.240002000000004
2011-08-30,56.07
2011-08-31,54.73
2011-09-01,54.529999
2011-09-02,53.150002
2011-09-06,54.110001000000004
2011-09-07,56.650002
2011-09-08,57.689999
2011-09-09,55.060001
2011-09-12,55.130001
2011-09-13,57.25
2011-09-14,58.369999
2011-09-15,58.560001
2011-09-16,57.759997999999996
2011-09-19,60.709998999999996
2011-09-20,59.009997999999996
2011-09-21,56.91
2011-09-22,54.23
2011-09-23,55.77
2011-09-26,55.68
2011-09-27,55.869999
2011-09-28,53.27
2011-09-29,51.91
2011-09-30,48.689999
2011-10-03,44.799999
2011-10-04,47.57
2011-10-05,50.200001
2011-10-06,52.169998
2011-10-07,50.939999
2011-10-10,53.529999
2011-10-11,53.18
2011-10-12,53.209998999999996
2011-10-13,52.959998999999996
2011-10-14,54.240002000000004
2011-10-17,52.529999
2011-10-18,51.419998
2011-10-19,50.220001
2011-10-20,50.18
2011-10-21,50.099998
2011-10-24,53.889998999999996
2011-10-25,51.75
2011-10-26,53.16
2011-10-27,57.580002
2011-10-28,57.939999
2011-10-31,56.48
2011-11-01,54.849998
2011-11-02,55.759997999999996
2011-11-03,56.299999
2011-11-04,55.98
2011-11-07,55.290001000000004
2011-11-08,57.459998999999996
2011-11-09,54.48
2011-11-10,53.98
2011-11-11,53.950001
2011-11-14,52.709998999999996
2011-11-15,54.66
2011-11-16,51.689999
2011-11-17,50.32
2011-11-18,49.060001
2011-11-21,47.439999
2011-11-22,47.009997999999996
2011-11-23,46.700001
2011-11-25,46.259997999999996
2011-11-28,48.93
2011-11-29,47.759997999999996
2011-11-30,49.700001
2011-12-01,47.169998
2011-12-02,49.689999
2011-12-05,48.360001000000004
2011-12-06,45.540001000000004
2011-12-07,45.299999
2011-12-08,45.860001000000004
2011-12-09,47.799999
2011-12-12,47.73
2011-12-13,44.810001
2011-12-14,43.610001000000004
2011-12-15,45.130001
2011-12-16,45.259997999999996
2011-12-19,45.110001000000004
2011-12-20,46.77
2011-12-21,45.889998999999996
2011-12-22,46.790001000000004
2011-12-23,47.91
2011-12-27,48.639998999999996
2011-12-28,47.110001000000004
2011-12-29,47.040001000000004
2011-12-30,46.66
2012-01-03,47.029999
2012-01-04,51.150002
2012-01-05,52.099998
2012-01-06,53.68
2012-01-09,53.439999
2012-01-10,59.869999
2012-01-11,60.57
2012-01-12,61.240002000000004
2012-01-13,61.959998999999996
2012-01-17,60.68
2012-01-18,60.509997999999996
2012-01-19,60.139998999999996
2012-01-20,60.119999
2012-01-23,62.439999
2012-01-24,62.18
2012-01-25,63.369999
2012-01-26,62.98
2012-01-27,64.120003
2012-01-30,63.130001
2012-01-31,63.130001
2012-02-01,63.759997999999996
2012-02-02,63.549999
2012-02-03,64.58000200000001
2012-02-06,64.940002
2012-02-07,65.050003
2012-02-08,64.769997
2012-02-09,65.660004
2012-02-10,65.33000200000001
2012-02-13,65.489998
2012-02-14,65.339996
2012-02-15,64.870003
2012-02-16,65.589996
2012-02-17,65.010002
2012-02-21,64.260002
2012-02-22,65.0
2012-02-23,66.699997
2012-02-24,66.589996
2012-02-27,67.349998
2012-02-28,67.739998
2012-02-29,67.019997
2012-03-01,70.860001
2012-03-02,70.480003
2012-03-05,68.82
2012-03-06,66.050003
2012-03-07,68.66999799999999
2012-03-08,70.940002
2012-03-09,72.089996
2012-03-12,72.269997
2012-03-13,72.889999
2012-03-14,72.43
2012-03-15,74.239998
2012-03-16,72.040001
2012-03-19,73.050003
2012-03-20,72.889999
2012-03-21,74.07
2012-03-22,75.949997
2012-03-23,75.879997
2012-03-26,75.230003
2012-03-27,74.68
2012-03-28,73.32
2012-03-29,73.150002
2012-03-30,74.730003
2012-04-02,74.739998
2012-04-03,76.610001
2012-04-04,75.300003
2012-04-05,77.059998
2012-04-09,75.970001
2012-04-10,71.440002
