Date,FUL
1983-05-19,2.65625
1983-05-20,2.645833
1983-05-23,2.645833
1983-05-24,2.635417
1983-05-25,2.666667
1983-05-26,2.6875
1983-05-27,2.708333
1983-05-31,2.739583
1983-06-01,2.75
1983-06-02,2.833333
1983-06-03,2.927083
1983-06-06,2.895833
1983-06-07,2.90625
1983-06-08,2.885417
1983-06-09,2.885417
1983-06-10,2.875
1983-06-13,2.875
1983-06-14,2.895833
1983-06-15,2.875
1983-06-16,2.916667
1983-06-17,2.9375
1983-06-20,2.895833
1983-06-21,2.864583
1983-06-22,2.875
1983-06-23,2.885417
1983-06-24,2.895833
1983-06-27,2.875
1983-06-28,2.864583
1983-06-29,2.84375
1983-06-30,2.822917
1983-07-01,2.822917
1983-07-05,2.802083
1983-07-06,2.802083
1983-07-07,2.78125
1983-07-08,2.739583
1983-07-11,2.739583
1983-07-12,2.708333
1983-07-13,2.708333
1983-07-14,2.739583
1983-07-15,2.729167
1983-07-18,2.75
1983-07-19,2.71875
1983-07-20,2.770833
1983-07-21,2.791667
1983-07-22,2.864583
1983-07-25,2.895833
1983-07-26,2.927083
1983-07-27,3.0
1983-07-28,3.020833
1983-07-29,2.989583
1983-08-01,2.947917
1983-08-02,2.916667
1983-08-03,2.895833
1983-08-04,2.875
1983-08-05,2.84375
1983-08-08,2.84375
1983-08-09,2.833333
1983-08-10,2.854167
1983-08-11,2.84375
1983-08-12,2.84375
1983-08-15,2.791667
1983-08-16,2.708333
1983-08-17,2.729167
1983-08-18,2.729167
1983-08-19,2.708333
1983-08-22,2.71875
1983-08-23,2.708333
1983-08-24,2.71875
1983-08-25,2.6875
1983-08-26,2.697917
1983-08-29,2.697917
1983-08-30,2.697917
1983-08-31,2.6875
1983-09-01,2.708333
1983-09-02,2.71875
1983-09-06,2.729167
1983-09-07,2.75
1983-09-08,2.75
1983-09-09,2.75
1983-09-12,2.770833
1983-09-13,2.760417
1983-09-14,2.802083
1983-09-15,2.78125
1983-09-16,2.78125
1983-09-19,2.854167
1983-09-20,2.96875
1983-09-21,3.0
1983-09-22,3.010417
1983-09-23,2.989583
1983-09-26,3.15625
1983-09-27,3.166667
1983-09-28,3.145833
1983-09-29,3.208333
1983-09-30,3.229167
1983-10-03,3.208333
1983-10-04,3.197917
1983-10-05,3.208333
1983-10-06,3.197917
1983-10-07,3.25
1983-10-10,3.239583
1983-10-11,3.21875
1983-10-12,3.208333
1983-10-13,3.229167
1983-10-14,3.208333
1983-10-17,3.208333
1983-10-18,3.208333
1983-10-19,3.208333
1983-10-20,3.229167
1983-10-21,3.21875
1983-10-24,3.21875
1983-10-25,3.21875
1983-10-26,3.21875
1983-10-27,3.229167
1983-10-28,3.239583
1983-10-31,3.208333
1983-11-01,3.208333
1983-11-02,3.21875
1983-11-03,3.21875
1983-11-04,3.21875
1983-11-07,3.21875
1983-11-08,3.21875
1983-11-09,3.21875
1983-11-10,3.291667
1983-11-11,3.302083
1983-11-14,3.270833
1983-11-15,3.25
1983-11-16,3.229167
1983-11-17,3.239583
1983-11-18,3.229167
1983-11-21,3.229167
1983-11-22,3.239583
1983-11-23,3.229167
1983-11-25,3.25
1983-11-28,3.25
1983-11-29,3.229167
1983-11-30,3.229167
1983-12-01,3.291667
1983-12-02,3.302083
1983-12-05,3.3125
1983-12-06,3.3125
1983-12-07,3.291667
1983-12-08,3.291667
1983-12-09,3.291667
1983-12-12,3.3125
1983-12-13,3.3125
1983-12-14,3.291667
1983-12-15,3.28125
1983-12-16,3.291667
1983-12-19,3.3125
1983-12-20,3.333333
1983-12-21,3.375
1983-12-22,3.375
1983-12-23,3.385417
1983-12-27,3.375
1983-12-28,3.291667
1983-12-29,3.291667
1983-12-30,3.3125
1984-01-03,3.322917
1984-01-04,3.302083
1984-01-05,3.302083
1984-01-06,3.3125
1984-01-09,3.3125
1984-01-10,3.260417
1984-01-11,3.197917
1984-01-12,3.1875
1984-01-13,3.166667
1984-01-16,3.21875
1984-01-17,3.239583
1984-01-18,3.25
1984-01-19,3.239583
1984-01-20,3.270833
1984-01-23,3.25
1984-01-24,3.15625
1984-01-25,3.177083
1984-01-26,3.177083
1984-01-27,3.177083
1984-01-30,3.15625
1984-01-31,3.135417
1984-02-01,3.083333
1984-02-02,3.041667
1984-02-03,3.020833
1984-02-06,2.90625
1984-02-07,2.84375
1984-02-08,2.760417
1984-02-09,2.75
1984-02-10,2.71875
1984-02-13,2.645833
1984-02-14,2.645833
1984-02-15,2.59375
1984-02-16,2.541667
1984-02-17,2.541667
1984-02-21,2.541667
1984-02-22,2.520833
1984-02-23,2.53125
1984-02-24,2.614583
1984-02-27,2.666667
1984-02-28,2.697917
1984-02-29,2.697917
1984-03-01,2.71875
1984-03-02,2.822917
1984-03-05,2.8125
1984-03-06,2.791667
1984-03-07,2.729167
1984-03-08,2.78125
1984-03-09,2.739583
1984-03-12,2.760417
1984-03-13,2.770833
1984-03-14,2.760417
1984-03-15,2.791667
1984-03-16,2.833333
1984-03-19,2.802083
1984-03-20,2.802083
1984-03-21,2.822917
1984-03-22,2.75
1984-03-23,2.71875
1984-03-26,2.697917
1984-03-27,2.59375
1984-03-28,2.604167
1984-03-29,2.625
1984-03-30,2.604167
1984-04-02,2.572917
1984-04-03,2.520833
1984-04-04,2.447917
1984-04-05,2.3125
1984-04-06,2.25
1984-04-09,2.25
1984-04-10,2.3125
1984-04-11,2.3125
1984-04-12,2.322917
1984-04-13,2.385417
1984-04-16,2.40625
1984-04-17,2.46875
1984-04-18,2.479167
1984-04-19,2.479167
1984-04-23,2.489583
1984-04-24,2.489583
1984-04-25,2.520833
1984-04-26,2.635417
1984-04-27,2.604167
1984-04-30,2.614583
1984-05-01,2.645833
1984-05-02,2.708333
1984-05-03,2.729167
1984-05-04,2.71875
1984-05-07,2.71875
1984-05-08,2.760417
1984-05-09,2.71875
1984-05-10,2.71875
1984-05-11,2.71875
1984-05-14,2.677083
1984-05-15,2.71875
1984-05-16,2.708333
1984-05-17,2.708333
1984-05-18,2.6875
1984-05-21,2.677083
1984-05-22,2.666667
1984-05-23,2.635417
1984-05-24,2.604167
1984-05-25,2.604167
1984-05-29,2.53125
1984-05-30,2.489583
1984-05-31,2.479167
1984-06-01,2.489583
1984-06-04,2.510417
1984-06-05,2.53125
1984-06-06,2.53125
1984-06-07,2.572917
1984-06-08,2.5625
1984-06-11,2.552083
1984-06-12,2.552083
1984-06-13,2.552083
1984-06-14,2.572917
1984-06-15,2.5625
1984-06-18,2.625
1984-06-19,2.6875
1984-06-20,2.583333
1984-06-21,2.541667
1984-06-22,2.541667
1984-06-25,2.4375
1984-06-26,2.4375
1984-06-27,2.479167
1984-06-28,2.520833
1984-06-29,2.479167
1984-07-02,2.479167
1984-07-03,2.479167
1984-07-05,2.479167
1984-07-06,2.5
1984-07-09,2.520833
1984-07-10,2.5
1984-07-11,2.416667
1984-07-12,2.416667
1984-07-13,2.375
1984-07-16,2.375
1984-07-17,2.3125
1984-07-18,2.375
1984-07-19,2.375
1984-07-20,2.354167
1984-07-23,2.354167
1984-07-24,2.291667
1984-07-25,2.333333
1984-07-26,2.354167
1984-07-27,2.354167
1984-07-30,2.375
1984-07-31,2.333333
1984-08-01,2.354167
1984-08-02,2.416667
1984-08-03,2.416667
1984-08-06,2.5
1984-08-07,2.520833
1984-08-08,2.5
1984-08-09,2.479167
1984-08-10,2.479167
1984-08-13,2.479167
1984-08-14,2.479167
1984-08-15,2.458333
1984-08-16,2.4375
1984-08-17,2.458333
1984-08-20,2.458333
1984-08-21,2.520833
1984-08-22,2.541667
1984-08-23,2.520833
1984-08-24,2.5
1984-08-27,2.5
1984-08-28,2.479167
1984-08-29,2.3125
1984-08-30,2.375
1984-08-31,2.333333
1984-09-04,2.375
1984-09-05,2.354167
1984-09-06,2.333333
1984-09-07,2.333333
1984-09-10,2.3125
1984-09-11,2.3125
1984-09-12,2.333333
1984-09-13,2.291667
1984-09-14,2.333333
1984-09-17,2.333333
1984-09-18,2.395833
1984-09-19,2.354167
1984-09-20,2.395833
1984-09-21,2.416667
1984-09-24,2.416667
1984-09-25,2.416667
1984-09-26,2.4375
1984-09-27,2.458333
1984-09-28,2.354167
1984-10-01,2.291667
1984-10-02,2.291667
1984-10-03,2.270833
1984-10-04,2.291667
1984-10-05,2.3125
1984-10-08,2.25
1984-10-09,2.208333
1984-10-10,2.1875
1984-10-11,2.1875
1984-10-12,2.145833
1984-10-15,2.145833
1984-10-16,2.041667
1984-10-17,2.0625
1984-10-18,2.041667
1984-10-19,2.020833
1984-10-22,2.020833
1984-10-23,2.041667
1984-10-24,2.020833
1984-10-25,2.041667
1984-10-26,2.041667
1984-10-29,2.041667
1984-10-30,2.0625
1984-10-31,2.020833
1984-11-01,2.041667
1984-11-02,2.104167
1984-11-05,2.104167
1984-11-06,2.166667
1984-11-07,2.104167
1984-11-08,2.104167
1984-11-09,2.125
1984-11-12,2.125
1984-11-13,2.083333
1984-11-14,2.125
1984-11-15,2.0625
1984-11-16,2.0625
1984-11-19,2.020833
1984-11-20,2.041667
1984-11-21,2.0625
1984-11-23,2.104167
1984-11-26,2.104167
1984-11-27,2.083333
1984-11-28,2.104167
1984-11-29,2.125
1984-11-30,2.145833
1984-12-03,2.145833
1984-12-04,2.104167
1984-12-05,2.083333
1984-12-06,2.083333
1984-12-07,2.083333
1984-12-10,2.125
1984-12-11,2.145833
1984-12-12,2.1875
1984-12-13,2.208333
1984-12-14,2.145833
1984-12-17,2.166667
1984-12-18,2.125
1984-12-19,2.145833
1984-12-20,2.229167
1984-12-21,2.25
1984-12-24,2.229167
1984-12-26,2.270833
1984-12-27,2.3125
1984-12-28,2.270833
1984-12-31,2.4375
1985-01-02,2.4375
1985-01-03,2.416667
1985-01-04,2.375
1985-01-07,2.416667
1985-01-08,2.4375
1985-01-09,2.4375
1985-01-10,2.4375
1985-01-11,2.416667
1985-01-14,2.458333
1985-01-15,2.4375
1985-01-16,2.458333
1985-01-17,2.5
1985-01-18,2.458333
1985-01-21,2.458333
1985-01-22,2.416667
1985-01-23,2.4375
1985-01-24,2.3125
1985-01-25,2.291667
1985-01-28,2.3125
1985-01-29,2.3125
1985-01-30,2.270833
1985-01-31,2.3125
1985-02-01,2.354167
1985-02-04,2.375
1985-02-05,2.4375
1985-02-06,2.520833
1985-02-07,2.75
1985-02-08,2.645833
1985-02-11,2.625
1985-02-12,2.645833
1985-02-13,2.666667
1985-02-14,2.645833
1985-02-15,2.625
1985-02-19,2.645833
1985-02-20,2.625
1985-02-21,2.666667
1985-02-22,2.6875
1985-02-25,2.6875
1985-02-26,2.666667
1985-02-27,2.666667
1985-02-28,2.645833
1985-03-01,2.645833
1985-03-04,2.625
1985-03-05,2.625
1985-03-06,2.666667
1985-03-07,2.666667
1985-03-08,2.708333
1985-03-11,2.666667
1985-03-12,2.583333
1985-03-13,2.5
1985-03-14,2.458333
1985-03-15,2.479167
1985-03-18,2.4375
1985-03-19,2.395833
1985-03-20,2.416667
1985-03-21,2.520833
1985-03-22,2.583333
1985-03-25,2.604167
1985-03-26,2.645833
1985-03-27,2.645833
1985-03-28,2.666667
1985-03-29,2.6875
1985-04-01,2.604167
1985-04-02,2.583333
1985-04-03,2.5625
1985-04-04,2.541667
1985-04-08,2.604167
1985-04-09,2.541667
1985-04-10,2.541667
1985-04-11,2.458333
1985-04-12,2.520833
1985-04-15,2.479167
1985-04-16,2.520833
1985-04-17,2.520833
1985-04-18,2.479167
1985-04-19,2.458333
1985-04-22,2.4375
1985-04-23,2.4375
1985-04-24,2.416667
1985-04-25,2.416667
1985-04-26,2.458333
1985-04-29,2.416667
1985-04-30,2.354167
1985-05-01,2.375
1985-05-02,2.3125
1985-05-03,2.333333
1985-05-06,2.333333
1985-05-07,2.375
1985-05-08,2.375
1985-05-09,2.375
1985-05-10,2.416667
1985-05-13,2.520833
1985-05-14,2.541667
1985-05-15,2.541667
1985-05-16,2.520833
1985-05-17,2.541667
1985-05-20,2.645833
1985-05-21,2.791667
1985-05-22,2.770833
1985-05-23,2.645833
1985-05-24,2.645833
1985-05-28,2.666667
1985-05-29,2.645833
1985-05-30,2.666667
1985-05-31,2.666667
1985-06-03,2.666667
1985-06-04,2.645833
1985-06-05,2.625
1985-06-06,2.520833
1985-06-07,2.541667
1985-06-10,2.520833
1985-06-11,2.541667
1985-06-12,2.5
1985-06-13,2.5
1985-06-14,2.5
1985-06-17,2.5
1985-06-18,2.5
1985-06-19,2.458333
1985-06-20,2.479167
1985-06-21,2.479167
1985-06-24,2.4375
1985-06-25,2.458333
1985-06-26,2.5
1985-06-27,2.520833
1985-06-28,2.583333
1985-07-01,2.583333
1985-07-02,2.645833
1985-07-03,2.666667
1985-07-05,2.666667
1985-07-08,2.645833
1985-07-09,2.604167
1985-07-10,2.645833
1985-07-11,2.625
1985-07-12,2.666667
1985-07-15,2.75
1985-07-16,2.75
1985-07-17,2.75
1985-07-18,2.75
1985-07-19,2.75
1985-07-22,2.75
1985-07-23,2.729167
1985-07-24,2.75
1985-07-25,2.666667
1985-07-26,2.666667
1985-07-29,2.625
1985-07-30,2.604167
1985-07-31,2.541667
1985-08-01,2.625
1985-08-02,2.666667
1985-08-05,2.729167
1985-08-06,2.75
1985-08-07,2.729167
1985-08-08,2.729167
1985-08-09,2.708333
1985-08-12,2.6875
1985-08-13,2.666667
1985-08-14,2.625
1985-08-15,2.625
1985-08-16,2.625
1985-08-19,2.625
1985-08-20,2.625
1985-08-21,2.666667
1985-08-22,2.645833
1985-08-23,2.583333
1985-08-26,2.604167
1985-08-27,2.583333
1985-08-28,2.604167
1985-08-29,2.541667
1985-08-30,2.541667
1985-09-03,2.520833
1985-09-04,2.604167
1985-09-05,2.604167
1985-09-06,2.604167
1985-09-09,2.604167
1985-09-10,2.625
1985-09-11,2.583333
1985-09-12,2.583333
1985-09-13,2.583333
1985-09-16,2.583333
1985-09-17,2.583333
1985-09-18,2.583333
1985-09-19,2.583333
1985-09-20,2.666667
1985-09-23,2.729167
1985-09-24,2.729167
1985-09-25,2.729167
1985-09-26,2.791667
1985-09-30,2.791667
1985-10-01,2.75
1985-10-02,2.75
1985-10-03,2.75
1985-10-04,2.729167
1985-10-07,2.729167
1985-10-08,2.75
1985-10-09,2.729167
1985-10-10,2.75
1985-10-11,2.75
1985-10-14,2.75
1985-10-15,2.729167
1985-10-16,2.729167
1985-10-17,2.729167
1985-10-18,2.75
1985-10-21,2.708333
1985-10-22,2.708333
1985-10-23,2.708333
1985-10-24,2.6875
1985-10-25,2.666667
1985-10-28,2.708333
1985-10-29,2.708333
1985-10-30,2.708333
1985-10-31,2.6875
1985-11-01,2.708333
1985-11-04,2.6875
1985-11-05,2.6875
1985-11-06,2.6875
1985-11-07,2.6875
1985-11-08,2.6875
1985-11-11,2.75
1985-11-12,2.75
1985-11-13,2.729167
1985-11-14,2.729167
1985-11-15,2.708333
1985-11-18,2.708333
1985-11-19,2.6875
1985-11-20,2.708333
1985-11-21,2.729167
1985-11-22,2.75
1985-11-25,2.75
1985-11-26,2.729167
1985-11-27,2.729167
1985-11-29,2.6875
1985-12-02,2.6875
1985-12-03,2.708333
1985-12-04,2.708333
1985-12-05,2.666667
1985-12-06,2.666667
1985-12-09,2.666667
1985-12-10,2.666667
1985-12-11,2.6875
1985-12-12,2.75
1985-12-13,3.020833
1985-12-16,3.0625
1985-12-17,2.958333
1985-12-18,2.958333
1985-12-19,3.0
1985-12-20,3.0
1985-12-23,3.0
1985-12-24,3.0
1985-12-26,3.0
1985-12-27,2.979167
1985-12-30,3.0
1985-12-31,2.979167
1986-01-02,3.0
1986-01-03,3.0625
1986-01-06,3.041667
1986-01-07,3.145833
1986-01-08,3.020833
1986-01-09,2.875
1986-01-10,2.9375
1986-01-13,2.895833
1986-01-14,2.916667
1986-01-15,2.916667
1986-01-16,2.958333
1986-01-17,2.916667
1986-01-20,2.916667
1986-01-21,3.020833
1986-01-22,3.020833
1986-01-23,3.020833
1986-01-24,3.0625
1986-01-27,3.145833
1986-01-28,3.208333
1986-01-29,3.208333
1986-01-30,3.25
1986-01-31,3.291667
1986-02-03,3.291667
1986-02-04,3.3125
1986-02-05,3.291667
1986-02-06,3.3125
1986-02-07,3.416667
1986-02-10,3.458333
1986-02-11,3.5
1986-02-12,3.5625
1986-02-13,3.5625
1986-02-14,3.583333
1986-02-18,3.604167
1986-02-19,3.604167
1986-02-20,3.604167
1986-02-21,3.5
1986-02-24,3.5
1986-02-25,3.5
1986-02-26,3.291667
1986-02-27,3.3125
1986-02-28,3.3125
1986-03-03,3.3125
1986-03-04,3.333333
1986-03-05,3.354167
1986-03-06,3.333333
1986-03-07,3.375
1986-03-10,3.479167
1986-03-11,3.541667
1986-03-12,3.541667
1986-03-13,3.416667
1986-03-14,3.395833
1986-03-17,3.333333
1986-03-18,3.291667
1986-03-19,3.270833
1986-03-20,3.291667
1986-03-21,3.333333
1986-03-24,3.333333
1986-03-25,3.479167
1986-03-26,3.604167
1986-03-27,3.791667
1986-03-31,3.833333
1986-04-01,3.979167
1986-04-02,4.0208330000000005
1986-04-03,4.0625
1986-04-04,4.0208330000000005
1986-04-07,3.833333
1986-04-08,3.875
1986-04-09,3.8125
1986-04-10,3.75
1986-04-11,3.604167
1986-04-14,3.5625
1986-04-15,3.666667
1986-04-16,3.770833
1986-04-17,3.895833
1986-04-18,3.916667
1986-04-21,3.916667
1986-04-22,3.979167
1986-04-23,4.0625
1986-04-24,4.1041669999999995
1986-04-25,4.1458330000000005
1986-04-28,3.854167
1986-04-29,3.9375
1986-04-30,3.895833
1986-05-01,3.8125
1986-05-02,3.833333
1986-05-05,3.916667
1986-05-06,3.895833
1986-05-07,3.916667
1986-05-08,3.875
1986-05-09,3.875
1986-05-12,3.916667
1986-05-13,3.875
1986-05-14,3.9375
1986-05-15,3.958333
1986-05-16,3.979167
1986-05-19,4.0
1986-05-20,4.0208330000000005
1986-05-21,3.979167
1986-05-22,4.0208330000000005
1986-05-23,4.0416669999999995
1986-05-27,4.0208330000000005
1986-05-28,4.0833330000000005
1986-05-29,4.0416669999999995
1986-05-30,4.0625
1986-06-02,4.125
1986-06-03,4.1458330000000005
1986-06-04,4.1666669999999995
1986-06-05,4.3958330000000005
1986-06-06,4.375
1986-06-09,4.1666669999999995
1986-06-10,4.0833330000000005
1986-06-11,4.0625
1986-06-12,4.1458330000000005
1986-06-13,4.1875
1986-06-16,4.1666669999999995
1986-06-17,4.25
1986-06-18,4.2083330000000005
1986-06-19,4.25
1986-06-20,4.1875
1986-06-23,4.625
1986-06-24,4.6041669999999995
1986-06-25,4.625
1986-06-26,4.6666669999999995
1986-06-27,4.625
1986-06-30,4.625
1986-07-01,4.875
1986-07-02,4.9583330000000005
1986-07-03,5.1041669999999995
1986-07-07,5.0416669999999995
1986-07-08,4.5208330000000005
1986-07-09,4.6666669999999995
1986-07-10,4.6875
1986-07-11,4.6666669999999995
1986-07-14,4.6458330000000005
1986-07-15,4.4375
1986-07-16,4.4583330000000005
1986-07-17,4.625
1986-07-18,4.8541669999999995
1986-07-21,4.9375
1986-07-22,4.9583330000000005
1986-07-23,5.0
1986-07-24,4.9583330000000005
1986-07-25,4.9166669999999995
1986-07-28,4.7083330000000005
1986-07-29,4.625
1986-07-30,4.6666669999999995
1986-07-31,4.6666669999999995
1986-08-01,4.6666669999999995
1986-08-04,4.6458330000000005
1986-08-05,4.625
1986-08-06,4.625
1986-08-07,4.625
1986-08-08,4.6666669999999995
1986-08-11,4.8541669999999995
1986-08-12,4.9375
1986-08-13,4.9166669999999995
1986-08-14,4.8333330000000005
1986-08-15,4.7708330000000005
1986-08-18,4.7708330000000005
1986-08-19,4.75
1986-08-20,4.7916669999999995
1986-08-21,4.7916669999999995
1986-08-22,4.7708330000000005
1986-08-25,4.75
1986-08-26,4.7083330000000005
1986-08-27,4.75
1986-08-28,4.7916669999999995
1986-08-29,4.75
1986-09-02,4.8541669999999995
1986-09-03,4.875
1986-09-04,4.8333330000000005
1986-09-05,4.8541669999999995
1986-09-08,4.8333330000000005
1986-09-09,4.75
1986-09-10,4.5416669999999995
1986-09-11,4.3958330000000005
1986-09-12,4.25
1986-09-15,4.2083330000000005
1986-09-16,4.0625
1986-09-17,4.125
1986-09-18,4.1041669999999995
1986-09-19,4.1041669999999995
1986-09-22,4.2083330000000005
1986-09-23,4.4375
1986-09-24,4.5208330000000005
1986-09-25,4.5208330000000005
1986-09-26,4.4375
1986-09-29,4.3541669999999995
1986-09-30,4.3541669999999995
1986-10-01,4.3333330000000005
1986-10-02,4.3958330000000005
1986-10-03,4.4166669999999995
1986-10-06,4.5
1986-10-07,4.5208330000000005
1986-10-08,4.5208330000000005
1986-10-09,4.5416669999999995
1986-10-10,4.5625
1986-10-13,4.5625
1986-10-14,4.6458330000000005
1986-10-15,4.75
1986-10-16,4.7916669999999995
1986-10-17,4.7916669999999995
1986-10-20,4.7083330000000005
1986-10-21,4.6458330000000005
1986-10-22,4.75
1986-10-23,4.8333330000000005
1986-10-24,4.7708330000000005
1986-10-27,4.8125
1986-10-28,4.7708330000000005
1986-10-29,4.7083330000000005
1986-10-30,4.8125
1986-10-31,4.875
1986-11-03,5.0
1986-11-04,4.9166669999999995
1986-11-05,4.9166669999999995
1986-11-06,4.8541669999999995
1986-11-07,4.875
1986-11-10,4.9166669999999995
1986-11-11,4.8333330000000005
1986-11-12,4.9166669999999995
1986-11-13,4.8333330000000005
1986-11-14,4.875
1986-11-17,4.7083330000000005
1986-11-18,4.5416669999999995
1986-11-19,4.4791669999999995
1986-11-20,4.625
1986-11-21,4.6666669999999995
1986-11-24,4.625
1986-11-25,4.5
1986-11-26,4.5416669999999995
1986-11-28,4.5416669999999995
1986-12-01,4.5208330000000005
1986-12-02,4.5416669999999995
1986-12-03,4.6666669999999995
1986-12-04,4.7083330000000005
1986-12-05,4.6875
1986-12-08,4.7291669999999995
1986-12-09,4.6666669999999995
1986-12-10,4.625
1986-12-11,4.6666669999999995
1986-12-12,4.6875
1986-12-15,4.5833330000000005
1986-12-16,4.6666669999999995
1986-12-17,4.6666669999999995
1986-12-18,4.5833330000000005
1986-12-19,4.5416669999999995
1986-12-22,4.5
1986-12-23,4.4375
1986-12-24,4.4166669999999995
1986-12-26,4.375
1986-12-29,4.3333330000000005
1986-12-30,4.1875
1986-12-31,4.1875
1987-01-02,4.2708330000000005
1987-01-05,4.5
1987-01-06,4.6458330000000005
1987-01-07,4.8333330000000005
1987-01-08,4.9583330000000005
1987-01-09,4.9791669999999995
1987-01-12,5.0625
1987-01-13,5.0
1987-01-14,5.0208330000000005
1987-01-15,5.0
1987-01-16,4.8541669999999995
1987-01-19,4.8125
1987-01-20,4.8541669999999995
1987-01-21,4.7916669999999995
1987-01-22,4.75
1987-01-23,4.8125
1987-01-26,4.75
1987-01-27,4.9166669999999995
1987-01-28,4.9583330000000005
1987-01-29,4.9583330000000005
1987-01-30,4.875
1987-02-02,4.8541669999999995
1987-02-03,4.8541669999999995
1987-02-04,4.8958330000000005
1987-02-05,4.8958330000000005
1987-02-06,4.8958330000000005
1987-02-09,4.7916669999999995
1987-02-10,4.75
1987-02-11,4.7708330000000005
1987-02-12,4.7916669999999995
1987-02-13,4.8541669999999995
1987-02-17,4.8541669999999995
1987-02-18,4.9375
1987-02-19,4.9166669999999995
1987-02-20,5.0833330000000005
1987-02-23,5.0625
1987-02-24,5.1458330000000005
1987-02-25,5.125
1987-02-26,5.3125
1987-02-27,5.4166669999999995
1987-03-02,5.5
1987-03-03,5.4583330000000005
1987-03-04,5.5
1987-03-05,5.5208330000000005
1987-03-06,5.5833330000000005
1987-03-09,5.6458330000000005
1987-03-10,5.9166669999999995
1987-03-11,5.8333330000000005
1987-03-12,5.7083330000000005
1987-03-13,5.6666669999999995
1987-03-16,5.6666669999999995
1987-03-17,5.625
1987-03-18,5.7083330000000005
1987-03-19,5.6666669999999995
1987-03-20,5.6666669999999995
1987-03-23,5.5416669999999995
1987-03-24,5.5833330000000005
1987-03-25,5.5
1987-03-26,5.6041669999999995
1987-03-27,5.625
1987-03-30,5.375
1987-03-31,5.4583330000000005
1987-04-01,5.5416669999999995
1987-04-02,5.7916669999999995
1987-04-03,5.8333330000000005
1987-04-06,5.7916669999999995
1987-04-07,5.75
1987-04-08,5.8333330000000005
1987-04-09,5.7916669999999995
1987-04-10,5.8333330000000005
1987-04-13,5.75
1987-04-14,5.5
1987-04-15,5.4166669999999995
1987-04-16,5.4166669999999995
1987-04-20,5.4166669999999995
1987-04-21,5.5416669999999995
1987-04-22,5.5416669999999995
1987-04-23,5.5416669999999995
1987-04-24,5.5833330000000005
1987-04-27,5.4583330000000005
1987-04-28,5.4583330000000005
1987-04-29,5.5833330000000005
1987-04-30,5.7083330000000005
1987-05-01,5.75
1987-05-04,5.6666669999999995
1987-05-05,5.75
1987-05-06,5.7916669999999995
1987-05-07,5.8333330000000005
1987-05-08,5.875
1987-05-11,5.875
1987-05-12,5.875
1987-05-13,5.875
1987-05-14,5.875
1987-05-15,5.9583330000000005
1987-05-18,5.875
1987-05-19,5.9166669999999995
1987-05-20,5.9166669999999995
1987-05-21,5.9166669999999995
1987-05-22,5.9166669999999995
1987-05-26,5.875
1987-05-27,5.8333330000000005
1987-05-28,5.8333330000000005
1987-05-29,5.7916669999999995
1987-06-01,5.875
1987-06-02,5.875
1987-06-03,5.875
1987-06-04,5.9166669999999995
1987-06-05,5.9166669999999995
1987-06-08,5.9583330000000005
1987-06-09,5.9583330000000005
1987-06-10,6.0625
1987-06-11,6.0833330000000005
1987-06-12,6.2916669999999995
1987-06-15,6.2916669999999995
1987-06-16,6.5833330000000005
1987-06-17,6.5416669999999995
1987-06-18,6.5
1987-06-19,6.625
1987-06-22,6.5416669999999995
1987-06-23,6.75
1987-06-24,6.6666669999999995
1987-06-25,6.6666669999999995
1987-06-26,6.7916669999999995
1987-06-29,6.7916669999999995
1987-06-30,6.7916669999999995
1987-07-01,6.9166669999999995
1987-07-02,6.9583330000000005
1987-07-06,7.0833330000000005
1987-07-07,7.0416669999999995
1987-07-08,7.0416669999999995
1987-07-09,7.0833330000000005
1987-07-10,7.0416669999999995
1987-07-13,7.0833330000000005
1987-07-14,7.125
1987-07-15,7.125
1987-07-16,7.2916669999999995
1987-07-17,7.5416669999999995
1987-07-20,7.5
1987-07-21,7.5
1987-07-22,7.4583330000000005
1987-07-23,7.4583330000000005
1987-07-24,7.2916669999999995
1987-07-27,7.2916669999999995
1987-07-28,7.4166669999999995
1987-07-29,7.3333330000000005
1987-07-30,7.4166669999999995
1987-07-31,7.4166669999999995
1987-08-03,7.4166669999999995
1987-08-04,7.3958330000000005
1987-08-05,7.4583330000000005
1987-08-06,7.4166669999999995
1987-08-07,7.5208330000000005
1987-08-10,7.5416669999999995
1987-08-11,7.5833330000000005
1987-08-12,7.625
1987-08-13,7.7083330000000005
1987-08-14,7.625
1987-08-17,7.5833330000000005
1987-08-18,7.5
1987-08-19,7.4166669999999995
1987-08-20,7.5833330000000005
1987-08-21,7.7083330000000005
1987-08-24,7.6666669999999995
1987-08-25,7.7083330000000005
1987-08-26,7.7083330000000005
1987-08-27,7.7083330000000005
1987-08-28,7.625
1987-08-31,7.5
1987-09-01,7.5833330000000005
1987-09-02,7.5416669999999995
1987-09-03,7.5
1987-09-04,7.375
1987-09-08,7.0
1987-09-09,7.0833330000000005
1987-09-10,7.125
1987-09-11,7.0833330000000005
1987-09-14,7.0833330000000005
1987-09-15,7.0416669999999995
1987-09-16,7.0416669999999995
1987-09-17,7.0416669999999995
1987-09-18,7.0
1987-09-21,7.0
1987-09-22,7.2916669999999995
1987-09-23,7.4166669999999995
1987-09-24,7.9166669999999995
1987-09-25,8.0
1987-09-28,7.9583330000000005
1987-09-29,7.9166669999999995
1987-09-30,7.75
