Date,VAR
1980-03-17,0.794691
1980-03-18,0.8186680000000001
1980-03-19,0.8186680000000001
1980-03-20,0.8186680000000001
1980-03-21,0.801541
1980-03-24,0.739884
1980-03-25,0.712481
1980-03-26,0.671377
1980-03-27,0.657675
1980-03-28,0.671377
1980-03-31,0.691929
1980-04-01,0.685078
1980-04-02,0.702205
1980-04-03,0.702205
1980-04-07,0.685078
1980-04-08,0.6987800000000001
1980-04-09,0.719332
1980-04-10,0.719332
1980-04-11,0.685078
1980-04-14,0.674802
1980-04-15,0.6645260000000001
1980-04-16,0.65425
1980-04-17,0.6336970000000001
1980-04-18,0.5994430000000001
1980-04-21,0.589167
1980-04-22,0.6097199999999999
1980-04-23,0.602869
1980-04-24,0.619996
1980-04-25,0.619996
1980-04-28,0.626846
1980-04-29,0.657675
1980-04-30,0.650824
1980-05-01,0.637123
1980-05-02,0.630272
1980-05-05,0.630272
1980-05-06,0.6131449999999999
1980-05-07,0.626846
1980-05-08,0.61657
1980-05-09,0.61657
1980-05-12,0.602869
1980-05-13,0.637123
1980-05-14,0.657675
1980-05-15,0.674802
1980-05-16,0.685078
1980-05-19,0.674802
1980-05-20,0.671377
1980-05-21,0.671377
1980-05-22,0.674802
1980-05-23,0.688504
1980-05-27,0.722757
1980-05-28,0.746735
1980-05-29,0.709056
1980-05-30,0.729608
1980-06-02,0.739884
1980-06-03,0.719332
1980-06-04,0.726183
1980-06-05,0.726183
1980-06-06,0.715907
1980-06-09,0.719332
1980-06-10,0.719332
1980-06-11,0.712481
1980-06-12,0.712481
1980-06-13,0.712481
1980-06-16,0.6987800000000001
1980-06-17,0.671377
1980-06-18,0.685078
1980-06-19,0.671377
1980-06-20,0.657675
1980-06-23,0.6439729999999999
1980-06-24,0.65425
1980-06-25,0.657675
1980-06-26,0.6336970000000001
1980-06-27,0.650824
1980-06-30,0.637123
1980-07-01,0.626846
1980-07-02,0.637123
1980-07-03,0.637123
1980-07-07,0.619996
1980-07-08,0.623421
1980-07-09,0.657675
1980-07-10,0.657675
1980-07-11,0.6611
1980-07-14,0.681653
1980-07-15,0.6987800000000001
1980-07-16,0.70563
1980-07-17,0.733034
1980-07-18,0.709056
1980-07-21,0.712481
1980-07-22,0.715907
1980-07-23,0.6987800000000001
1980-07-24,0.685078
1980-07-25,0.70563
1980-07-28,0.709056
1980-07-29,0.715907
1980-07-30,0.753586
1980-07-31,0.739884
1980-08-01,0.7672869999999999
1980-08-04,0.757011
1980-08-05,0.760437
1980-08-06,0.777564
1980-08-07,0.801541
1980-08-08,0.8220940000000001
1980-08-11,0.856348
1980-08-12,0.828945
1980-08-13,0.8186680000000001
1980-08-14,0.828945
1980-08-15,0.828945
1980-08-18,0.794691
1980-08-19,0.78784
1980-08-20,0.7981159999999999
1980-08-21,0.808392
1980-08-22,0.801541
1980-08-25,0.780989
1980-08-26,0.7844140000000001
1980-08-27,0.794691
1980-08-28,0.791265
1980-08-29,0.78784
1980-09-02,0.794691
1980-09-03,0.8220940000000001
1980-09-04,0.83237
1980-09-05,0.811818
1980-09-08,0.7981159999999999
1980-09-09,0.8220940000000001
1980-09-10,0.828945
1980-09-11,0.8426459999999999
1980-09-12,0.852922
1980-09-15,0.8392209999999999
1980-09-16,0.873475
1980-09-17,0.880325
1980-09-18,0.873475
1980-09-19,0.880325
1980-09-22,0.9008780000000001
1980-09-23,0.8871760000000001
1980-09-24,0.8769
1980-09-25,0.856348
1980-09-26,0.8220940000000001
1980-09-29,0.808392
1980-09-30,0.801541
1980-10-01,0.808392
1980-10-02,0.8220940000000001
1980-10-03,0.8426459999999999
1980-10-06,0.897452
1980-10-07,0.873475
1980-10-08,0.8837510000000001
1980-10-09,0.880325
1980-10-10,0.852922
1980-10-13,0.852922
1980-10-14,0.8769
1980-10-15,0.897452
1980-10-16,0.880325
1980-10-17,0.8631979999999999
1980-10-20,0.894027
1980-10-21,0.8631979999999999
1980-10-22,0.8357950000000001
1980-10-23,0.811818
1980-10-24,0.801541
1980-10-27,0.774138
1980-10-28,0.7672869999999999
1980-10-29,0.7672869999999999
1980-10-30,0.733034
1980-10-31,0.753586
1980-11-03,0.750161
1980-11-05,0.760437
1980-11-06,0.739884
1980-11-07,0.739884
1980-11-10,0.733034
1980-11-11,0.739884
1980-11-12,0.794691
1980-11-13,0.801541
1980-11-14,0.801541
1980-11-17,0.774138
1980-11-18,0.774138
1980-11-19,0.7672869999999999
1980-11-20,0.774138
1980-11-21,0.7672869999999999
1980-11-24,0.753586
1980-11-25,0.777564
1980-11-26,0.774138
1980-11-28,0.7672869999999999
1980-12-01,0.757011
1980-12-02,0.753586
1980-12-03,0.7672869999999999
1980-12-04,0.746735
1980-12-05,0.746735
1980-12-08,0.695354
1980-12-09,0.691929
1980-12-10,0.685078
1980-12-11,0.685078
1980-12-12,0.70563
1980-12-15,0.712481
1980-12-16,0.702205
1980-12-17,0.685078
1980-12-18,0.691929
1980-12-19,0.685078
1980-12-22,0.712481
1980-12-23,0.736459
1980-12-24,0.726183
1980-12-26,0.74331
1980-12-29,0.733034
1980-12-30,0.739884
1980-12-31,0.770713
1981-01-02,0.791265
1981-01-05,0.808392
1981-01-06,0.8186680000000001
1981-01-07,0.780989
1981-01-08,0.7672869999999999
1981-01-09,0.753586
1981-01-12,0.753586
1981-01-13,0.757011
1981-01-14,0.763862
1981-01-15,0.74331
1981-01-16,0.739884
1981-01-19,0.74331
1981-01-20,0.729608
1981-01-21,0.733034
1981-01-22,0.715907
1981-01-23,0.722757
1981-01-26,0.688504
1981-01-27,0.691929
1981-01-28,0.712481
1981-01-29,0.719332
1981-01-30,0.726183
1981-02-02,0.6987800000000001
1981-02-03,0.691929
1981-02-04,0.691929
1981-02-05,0.709056
1981-02-06,0.70563
1981-02-09,0.695354
1981-02-10,0.685078
1981-02-11,0.678227
1981-02-12,0.6645260000000001
1981-02-13,0.657675
1981-02-17,0.6645260000000001
1981-02-18,0.671377
1981-02-19,0.678227
1981-02-20,0.6645260000000001
1981-02-23,0.6645260000000001
1981-02-24,0.650824
1981-02-25,0.650824
1981-02-26,0.637123
1981-02-27,0.65425
1981-03-02,0.678227
1981-03-03,0.671377
1981-03-04,0.671377
1981-03-05,0.678227
1981-03-06,0.674802
1981-03-09,0.6645260000000001
1981-03-10,0.6645260000000001
1981-03-11,0.657675
1981-03-12,0.657675
1981-03-13,0.650824
1981-03-16,0.6439729999999999
1981-03-17,0.657675
1981-03-18,0.671377
1981-03-19,0.678227
1981-03-20,0.695354
1981-03-23,0.712481
1981-03-24,0.709056
1981-03-25,0.709056
1981-03-26,0.6987800000000001
1981-03-27,0.6987800000000001
1981-03-30,0.695354
1981-03-31,0.702205
1981-04-01,0.709056
1981-04-02,0.70563
1981-04-03,0.685078
1981-04-06,0.671377
1981-04-07,0.6987800000000001
1981-04-08,0.736459
1981-04-09,0.736459
1981-04-10,0.733034
1981-04-13,0.729608
1981-04-14,0.736459
1981-04-15,0.74331
1981-04-16,0.760437
1981-04-20,0.78784
1981-04-21,0.801541
1981-04-22,0.815243
1981-04-23,0.8426459999999999
1981-04-24,0.849497
1981-04-27,0.849497
1981-04-28,0.8220940000000001
1981-04-29,0.794691
1981-04-30,0.774138
1981-05-01,0.770713
1981-05-04,0.733034
1981-05-05,0.719332
1981-05-06,0.719332
1981-05-07,0.719332
1981-05-08,0.726183
1981-05-11,0.712481
1981-05-12,0.70563
1981-05-13,0.70563
1981-05-14,0.709056
1981-05-15,0.719332
1981-05-18,0.715907
1981-05-19,0.709056
1981-05-20,0.70563
1981-05-21,0.695354
1981-05-22,0.688504
1981-05-26,0.70563
1981-05-27,0.715907
1981-05-28,0.712481
1981-05-29,0.70563
1981-06-01,0.733034
1981-06-02,0.733034
1981-06-03,0.760437
1981-06-04,0.774138
1981-06-05,0.808392
1981-06-08,0.78784
1981-06-09,0.780989
1981-06-10,0.780989
1981-06-11,0.804967
1981-06-12,0.78784
1981-06-15,0.777564
1981-06-16,0.78784
1981-06-17,0.7844140000000001
1981-06-18,0.760437
1981-06-19,0.7672869999999999
1981-06-22,0.7672869999999999
1981-06-23,0.753586
1981-06-24,0.739884
1981-06-25,0.739884
1981-06-26,0.726183
1981-06-29,0.760437
1981-06-30,0.780989
1981-07-01,0.760437
1981-07-02,0.746735
1981-07-06,0.746735
1981-07-07,0.780989
1981-07-08,0.7672869999999999
1981-07-09,0.808392
1981-07-10,0.8837510000000001
1981-07-13,0.828945
1981-07-14,0.849497
1981-07-15,0.849497
1981-07-16,0.880325
1981-07-17,0.866624
1981-07-20,0.8220940000000001
1981-07-21,0.794691
1981-07-22,0.7981159999999999
1981-07-23,0.801541
1981-07-24,0.8220940000000001
1981-07-27,0.8220940000000001
1981-07-28,0.811818
1981-07-29,0.794691
1981-07-30,0.815243
1981-07-31,0.849497
1981-08-03,0.856348
1981-08-04,0.856348
1981-08-05,0.859773
1981-08-06,0.880325
1981-08-07,0.8769
1981-08-10,0.894027
1981-08-11,0.92143
1981-08-12,0.9317059999999999
1981-08-13,0.9145790000000001
1981-08-14,0.9145790000000001
1981-08-17,0.880325
1981-08-18,0.873475
1981-08-19,0.8426459999999999
1981-08-20,0.83237
1981-08-21,0.811818
1981-08-24,0.794691
1981-08-25,0.815243
1981-08-26,0.801541
1981-08-27,0.780989
1981-08-28,0.770713
1981-08-31,0.760437
1981-09-01,0.74331
1981-09-02,0.746735
1981-09-03,0.719332
1981-09-04,0.685078
1981-09-08,0.637123
1981-09-09,0.65425
1981-09-10,0.678227
1981-09-11,0.6987800000000001
1981-09-14,0.702205
1981-09-15,0.6987800000000001
1981-09-16,0.6987800000000001
1981-09-17,0.695354
1981-09-18,0.688504
1981-09-21,0.685078
1981-09-22,0.691929
1981-09-23,0.681653
1981-09-24,0.688504
1981-09-25,0.6645260000000001
1981-09-28,0.674802
1981-09-29,0.722757
1981-09-30,0.739884
1981-10-01,0.7672869999999999
1981-10-02,0.763862
1981-10-05,0.760437
1981-10-06,0.760437
1981-10-07,0.7672869999999999
1981-10-08,0.780989
1981-10-09,0.780989
1981-10-12,0.794691
1981-10-13,0.780989
1981-10-14,0.760437
1981-10-15,0.753586
1981-10-16,0.760437
1981-10-19,0.760437
1981-10-20,0.763862
1981-10-21,0.757011
1981-10-22,0.7672869999999999
1981-10-23,0.736459
1981-10-26,0.733034
1981-10-27,0.746735
1981-10-28,0.760437
1981-10-29,0.760437
1981-10-30,0.808392
1981-11-02,0.8220940000000001
1981-11-03,0.8220940000000001
1981-11-04,0.828945
1981-11-05,0.849497
1981-11-06,0.8392209999999999
1981-11-09,0.8220940000000001
1981-11-10,0.808392
1981-11-11,0.808392
1981-11-12,0.811818
1981-11-13,0.828945
1981-11-16,0.828945
1981-11-17,0.852922
1981-11-18,0.8357950000000001
1981-11-19,0.849497
1981-11-20,0.852922
1981-11-23,0.856348
1981-11-24,0.8631979999999999
1981-11-25,0.849497
1981-11-27,0.828945
1981-11-30,0.828945
1981-12-01,0.8186680000000001
1981-12-02,0.811818
1981-12-03,0.801541
1981-12-04,0.808392
1981-12-07,0.811818
1981-12-08,0.8186680000000001
1981-12-09,0.8220940000000001
1981-12-10,0.8460709999999999
1981-12-11,0.849497
1981-12-14,0.8357950000000001
1981-12-15,0.828945
1981-12-16,0.815243
1981-12-17,0.811818
1981-12-18,0.815243
1981-12-21,0.815243
1981-12-22,0.794691
1981-12-23,0.780989
1981-12-24,0.794691
1981-12-28,0.780989
1981-12-29,0.794691
1981-12-30,0.815243
1981-12-31,0.828945
1982-01-04,0.8220940000000001
1982-01-05,0.811818
1982-01-06,0.791265
1982-01-07,0.780989
1982-01-08,0.791265
1982-01-11,0.760437
1982-01-12,0.746735
1982-01-13,0.750161
1982-01-14,0.753586
1982-01-15,0.746735
1982-01-18,0.746735
1982-01-19,0.739884
1982-01-20,0.739884
1982-01-21,0.722757
1982-01-22,0.712481
1982-01-25,0.709056
