Date,FMX
1998-11-09,8.75
1998-11-10,8.458333
1998-11-11,8.5
1998-11-12,8.125
1998-11-13,8.0
1998-11-16,8.083333
1998-11-17,8.1875
1998-11-18,8.583333
1998-11-19,8.291667
1998-11-20,8.708333
1998-11-23,8.729167
1998-11-24,8.666667
1998-11-25,8.604167
1998-11-27,8.583333
1998-11-30,7.9166669999999995
1998-12-01,8.0
1998-12-02,8.458333
1998-12-03,8.0
1998-12-04,8.041667
1998-12-07,8.020833
1998-12-08,8.0
1998-12-09,7.8333330000000005
1998-12-10,7.6666669999999995
1998-12-11,7.9166669999999995
1998-12-14,7.8541669999999995
1998-12-15,7.9375
1998-12-16,8.25
1998-12-17,8.458333
1998-12-18,8.604167
1998-12-21,8.979167
1998-12-22,8.916667
1998-12-23,8.916667
1998-12-24,8.916667
1998-12-28,8.854167
1998-12-29,8.75
1998-12-30,8.791667
1998-12-31,8.875
1999-01-04,8.833333
1999-01-05,8.833333
1999-01-06,8.5
1999-01-07,8.375
1999-01-08,8.291667
1999-01-11,8.083333
1999-01-12,7.4583330000000005
1999-01-13,6.3958330000000005
1999-01-14,6.1875
1999-01-15,6.9375
1999-01-19,6.8541669999999995
1999-01-20,7.3125
1999-01-21,7.2083330000000005
1999-01-22,6.875
1999-01-25,6.7083330000000005
1999-01-26,6.8333330000000005
1999-01-27,7.1041669999999995
1999-01-28,7.5208330000000005
1999-01-29,7.375
1999-02-01,7.6041669999999995
1999-02-02,7.5416669999999995
1999-02-03,7.9375
1999-02-04,7.9166669999999995
1999-02-05,8.083333
1999-02-08,8.0
1999-02-09,8.0
1999-02-10,8.229167
1999-02-11,8.458333
1999-02-12,8.541667
1999-02-16,8.697917
1999-02-17,8.75
1999-02-18,8.833333
1999-02-19,8.875
1999-02-22,8.958333
1999-02-23,8.833333
1999-02-24,8.875
1999-02-25,8.833333
1999-02-26,8.770833
1999-03-01,8.770833
1999-03-02,8.645833
1999-03-03,8.395833
1999-03-04,8.5
1999-03-05,8.833333
1999-03-08,9.041667
1999-03-09,9.458333
1999-03-10,9.854167
1999-03-11,9.958333
1999-03-12,9.958333
1999-03-15,10.104167
1999-03-16,10.125
1999-03-17,10.25
1999-03-18,10.104167
1999-03-19,9.833333
1999-03-22,9.666667
1999-03-23,9.416667
1999-03-24,9.875
1999-03-25,9.854167
1999-03-26,9.895833
1999-03-29,10.395833
1999-03-30,10.25
1999-03-31,10.3125
1999-04-01,10.3125
1999-04-05,10.8125
1999-04-06,10.875
1999-04-07,10.75
1999-04-08,10.958333
1999-04-09,11.291667
1999-04-12,11.770833
1999-04-13,11.541667
1999-04-14,11.458333
1999-04-15,11.583333
1999-04-16,11.25
1999-04-19,11.229167
1999-04-20,11.244792
1999-04-21,11.0625
1999-04-22,11.666667
1999-04-23,11.791667
1999-04-26,11.875
1999-04-27,11.875
1999-04-28,12.5
1999-04-29,12.895833
1999-04-30,12.125
1999-05-03,12.083333
1999-05-04,11.979167
1999-05-05,12.083333
1999-05-06,12.854167
1999-05-07,13.125
1999-05-10,13.75
1999-05-11,13.958332999999998
1999-05-12,13.708332999999998
1999-05-13,13.6875
1999-05-14,13.0
1999-05-17,13.166667000000002
1999-05-18,13.229167000000002
1999-05-19,13.25
1999-05-20,13.020833
1999-05-21,12.458333
1999-05-24,11.895833
1999-05-25,11.416667
1999-05-26,11.604167
1999-05-27,11.25
1999-05-28,11.125
1999-06-01,10.8125
1999-06-02,10.833333
1999-06-03,11.125
1999-06-04,11.479167
1999-06-07,11.6875
1999-06-08,11.541667
1999-06-09,11.666667
1999-06-10,11.625
1999-06-11,11.375
1999-06-14,11.395833
1999-06-15,11.395833
1999-06-16,12.5625
1999-06-17,13.333332999999998
1999-06-18,13.375
1999-06-21,13.625
1999-06-22,13.729167000000002
1999-06-23,13.416667000000002
1999-06-24,13.145832999999998
1999-06-25,13.020833
1999-06-28,12.416667
1999-06-29,12.791667
1999-06-30,13.291667000000002
1999-07-01,13.333332999999998
1999-07-02,13.666667000000002
1999-07-06,13.9375
1999-07-07,13.770832999999998
1999-07-08,13.854167000000002
1999-07-09,14.125
1999-07-12,13.5
1999-07-13,13.458332999999998
1999-07-14,13.520832999999998
1999-07-15,13.666667000000002
1999-07-16,13.625
1999-07-19,13.5625
1999-07-20,13.520832999999998
1999-07-21,13.458332999999998
1999-07-22,13.270832999999998
1999-07-23,12.416667
1999-07-26,11.8125
1999-07-27,11.854167
1999-07-28,12.0625
1999-07-29,11.541667
1999-07-30,11.458333
1999-08-02,11.125
1999-08-03,11.395833
1999-08-04,11.395833
1999-08-05,11.291667
1999-08-06,11.125
1999-08-09,11.166667
1999-08-10,11.125
1999-08-11,11.583333
1999-08-12,11.6875
1999-08-13,12.0
1999-08-16,11.916667
1999-08-17,12.041667
1999-08-18,11.75
1999-08-19,11.375
1999-08-20,11.020833
1999-08-23,11.166667
1999-08-24,11.25
1999-08-25,11.520833
1999-08-26,11.458333
1999-08-27,11.125
1999-08-30,10.916667
1999-08-31,11.020833
1999-09-01,11.0625
1999-09-02,10.708333
1999-09-03,10.666667
1999-09-07,10.208333
1999-09-08,10.333333
1999-09-09,10.1875
1999-09-10,10.5
1999-09-13,10.75
1999-09-14,10.354167
1999-09-15,9.979167
1999-09-16,9.875
1999-09-17,9.833333
1999-09-20,10.0
1999-09-21,10.125
1999-09-22,10.3125
1999-09-23,10.354167
1999-09-24,10.333333
1999-09-27,10.583333
1999-09-28,10.604167
1999-09-29,10.625
1999-09-30,10.4375
1999-10-01,10.125
1999-10-04,10.104167
1999-10-05,10.0625
1999-10-06,10.479167
1999-10-07,10.5625
1999-10-08,11.25
1999-10-11,11.479167
1999-10-12,11.125
1999-10-13,10.895833
1999-10-14,10.645833
1999-10-15,9.958333
1999-10-18,10.416667
1999-10-19,10.979167
1999-10-20,11.083333
1999-10-21,10.979167
1999-10-22,11.104167
1999-10-25,10.6875
1999-10-26,10.5
1999-10-27,10.479167
1999-10-28,10.625
1999-10-29,10.9375
1999-11-01,10.958333
1999-11-02,11.229167
1999-11-03,11.75
1999-11-04,12.3125
1999-11-05,12.541667
1999-11-08,12.458333
1999-11-09,12.229167
1999-11-10,12.291667
1999-11-11,12.416667
1999-11-12,12.583333
1999-11-15,12.770833
1999-11-16,12.958333
1999-11-17,13.125
1999-11-18,13.166667000000002
1999-11-19,13.25
1999-11-22,12.8125
1999-11-23,12.75
1999-11-24,12.833333
1999-11-26,12.916667
1999-11-29,13.0
1999-11-30,12.625
1999-12-01,12.4375
1999-12-02,12.875
1999-12-03,13.333332999999998
1999-12-06,13.583332999999998
1999-12-07,13.854167000000002
1999-12-08,14.395832999999998
1999-12-09,14.229167000000002
1999-12-10,13.875
1999-12-13,13.833332999999998
1999-12-14,13.645832999999998
1999-12-15,13.875
1999-12-16,14.125
1999-12-17,14.3125
1999-12-20,14.166667000000002
1999-12-21,14.375
1999-12-22,14.25
1999-12-23,14.3125
1999-12-27,14.5625
1999-12-28,14.625
1999-12-29,14.875
1999-12-30,14.833332999999998
1999-12-31,14.833332999999998
2000-01-03,14.666667000000002
2000-01-04,13.416667000000002
2000-01-05,13.708332999999998
2000-01-06,13.708332999999998
2000-01-07,14.604167000000002
2000-01-10,15.541667000000002
2000-01-11,14.9375
2000-01-12,14.729167000000002
2000-01-13,15.4375
2000-01-14,15.979167000000002
2000-01-18,15.854167000000002
2000-01-19,15.125
2000-01-20,14.645832999999998
2000-01-21,14.25
2000-01-24,14.125
2000-01-25,14.166667000000002
2000-01-26,14.333332999999998
2000-01-27,14.729167000000002
2000-01-28,14.125
2000-01-31,13.708332999999998
2000-02-01,13.958332999999998
2000-02-02,14.0
2000-02-03,14.333332999999998
2000-02-04,15.0
2000-02-07,15.875
2000-02-08,16.166666
2000-02-09,16.3125
2000-02-10,16.666666
2000-02-11,16.708334
2000-02-14,16.458334
2000-02-15,16.0
2000-02-16,15.958332999999998
2000-02-17,15.291667000000002
2000-02-18,14.395832999999998
2000-02-22,13.895832999999998
2000-02-23,14.541667000000002
2000-02-24,14.583332999999998
2000-02-25,14.625
2000-02-28,14.583332999999998
2000-02-29,14.8125
2000-03-01,15.708332999999998
2000-03-02,16.6875
2000-03-03,17.416666
2000-03-06,17.020834
2000-03-07,16.5625
2000-03-08,17.020834
2000-03-09,17.729166
2000-03-10,17.520834
2000-03-13,16.833334
2000-03-14,16.604166
2000-03-15,16.520834
2000-03-16,16.625
2000-03-17,16.625
2000-03-20,16.854166
2000-03-21,16.833334
2000-03-22,16.1875
2000-03-23,16.645834
2000-03-24,16.583334
2000-03-27,16.666666
2000-03-28,16.104166
2000-03-29,15.833332999999998
2000-03-30,15.291667000000002
2000-03-31,15.0
2000-04-03,14.8125
2000-04-04,14.4375
2000-04-05,14.833332999999998
2000-04-06,15.6875
2000-04-07,15.875
2000-04-10,15.8125
2000-04-11,15.5
2000-04-12,14.708332999999998
2000-04-13,14.291667000000002
2000-04-14,12.395833
2000-04-17,12.1875
2000-04-18,13.104167
2000-04-19,12.666667
2000-04-20,13.0
2000-04-24,13.020833
2000-04-25,13.770832999999998
2000-04-26,13.833332999999998
2000-04-27,13.75
2000-04-28,13.75
2000-05-01,13.75
2000-05-02,13.0625
2000-05-03,12.479167
2000-05-04,12.354167
2000-05-05,12.333333
2000-05-08,12.25
2000-05-09,11.979167
2000-05-10,11.458333
2000-05-11,11.3125
2000-05-12,11.916667
2000-05-15,12.4375
2000-05-16,12.479167
2000-05-17,12.166667
2000-05-18,11.645833
2000-05-19,11.270833
2000-05-22,10.583333
2000-05-23,10.6875
2000-05-24,11.5625
2000-05-25,11.333333
2000-05-26,11.5
2000-05-30,12.083333
2000-05-31,12.6875
2000-06-01,12.666667
2000-06-02,13.75
2000-06-05,13.625
2000-06-06,12.958333
2000-06-07,12.958333
2000-06-08,13.104167
2000-06-09,13.145832999999998
2000-06-12,12.833333
2000-06-13,12.833333
2000-06-14,12.979167
2000-06-15,12.625
2000-06-16,12.416667
2000-06-19,12.666667
2000-06-20,12.395833
2000-06-21,12.8125
2000-06-22,12.791667
2000-06-23,12.75
2000-06-26,12.875
2000-06-27,13.3125
2000-06-28,13.5
2000-06-29,13.8125
2000-06-30,14.354167000000002
2000-07-03,15.333332999999998
2000-07-05,14.645832999999998
2000-07-06,14.25
2000-07-07,14.291667000000002
2000-07-10,14.75
2000-07-11,14.333332999999998
2000-07-12,14.541667000000002
2000-07-13,14.479167000000002
2000-07-14,14.208332999999998
2000-07-17,14.25
2000-07-18,14.416667000000002
2000-07-19,14.125
2000-07-20,14.208332999999998
2000-07-21,14.270832999999998
2000-07-24,13.833332999999998
2000-07-25,14.020832999999998
2000-07-26,13.9375
2000-07-27,14.0
2000-07-28,13.791667000000002
2000-07-31,13.854167000000002
2000-08-01,14.0
2000-08-02,14.041667000000002
2000-08-03,13.833332999999998
2000-08-04,14.041667000000002
2000-08-07,13.916667000000002
2000-08-08,13.9375
2000-08-09,13.625
2000-08-10,13.458332999999998
2000-08-11,14.020832999999998
2000-08-14,14.416667000000002
2000-08-15,14.625
2000-08-16,14.625
2000-08-17,14.708332999999998
2000-08-18,14.333332999999998
2000-08-21,14.354167000000002
2000-08-22,14.125
2000-08-23,14.208332999999998
2000-08-24,14.25
2000-08-25,14.083332999999998
2000-08-28,14.208332999999998
2000-08-29,14.291667000000002
2000-08-30,14.875
2000-08-31,15.1875
2000-09-01,15.270832999999998
2000-09-05,15.145832999999998
2000-09-06,14.875
2000-09-07,15.083332999999998
2000-09-08,14.916667000000002
2000-09-11,14.6875
2000-09-12,14.4375
2000-09-13,14.666667000000002
2000-09-14,14.6875
2000-09-15,14.708332999999998
2000-09-18,14.25
2000-09-19,13.958332999999998
2000-09-20,14.166667000000002
2000-09-21,13.9375
2000-09-22,13.729167000000002
2000-09-25,13.9375
2000-09-26,13.666667000000002
2000-09-27,13.333332999999998
2000-09-28,13.1875
2000-09-29,13.0
2000-10-02,13.0
2000-10-03,12.9375
2000-10-04,12.75
2000-10-05,12.791667
2000-10-06,12.4375
2000-10-09,12.479167
2000-10-10,12.9375
2000-10-11,12.666667
2000-10-12,12.020833
2000-10-13,11.958333
2000-10-16,11.958333
2000-10-17,11.645833
2000-10-18,11.541667
2000-10-19,11.958333
2000-10-20,12.333333
2000-10-23,12.166667
2000-10-24,12.3125
2000-10-25,11.791667
2000-10-26,11.770833
2000-10-27,12.25
2000-10-30,12.395833
2000-10-31,12.729167
2000-11-01,12.833333
2000-11-02,12.6875
2000-11-03,12.791667
2000-11-06,12.625
2000-11-07,12.791667
2000-11-08,12.395833
2000-11-09,12.25
2000-11-10,12.166667
2000-11-13,11.729167
2000-11-14,12.3125
2000-11-15,12.625
2000-11-16,12.520833
2000-11-17,13.0
2000-11-20,12.5625
2000-11-21,12.833333
2000-11-22,12.583333
2000-11-24,12.666667
2000-11-27,12.708333
2000-11-28,12.375
2000-11-29,12.145833
2000-11-30,11.395833
2000-12-01,11.520833
2000-12-04,11.270833
2000-12-05,11.75
2000-12-06,11.625
2000-12-07,11.604167
2000-12-08,11.729167
2000-12-11,11.604167
2000-12-12,11.5
2000-12-13,11.541667
2000-12-14,11.5
2000-12-15,10.041667
2000-12-18,9.958333
2000-12-19,9.5625
2000-12-20,8.875
2000-12-21,9.25
2000-12-22,10.0
2000-12-26,9.8125
2000-12-27,10.020833
2000-12-28,10.020833
2000-12-29,9.958333
2001-01-02,9.666667
2001-01-03,10.375
2001-01-04,10.333333
2001-01-05,10.458333
2001-01-08,10.645833
2001-01-09,10.979167
2001-01-10,10.625
2001-01-11,10.875
2001-01-12,11.0
2001-01-16,10.729167
2001-01-17,10.5
2001-01-18,10.479167
2001-01-19,10.229167
2001-01-22,10.1875
2001-01-23,10.166667
2001-01-24,10.229167
2001-01-25,10.333333
2001-01-26,10.645833
2001-01-29,10.666667
2001-01-30,10.606667
2001-01-31,10.633333
2001-02-01,10.0
2001-02-02,10.36
2001-02-05,10.4
2001-02-06,10.413333
2001-02-07,9.983334
2001-02-08,9.866667
2001-02-09,9.666667
2001-02-12,9.883333
2001-02-13,9.916667
2001-02-14,10.183333
2001-02-15,10.633333
2001-02-16,11.0
2001-02-20,10.466666
2001-02-21,10.183333
2001-02-22,10.18
2001-02-23,10.106667
2001-02-26,10.2
2001-02-27,10.583333
2001-02-28,10.52
2001-03-01,11.166667
2001-03-02,11.716666
2001-03-05,11.51
2001-03-06,11.613334
2001-03-07,11.64
2001-03-08,11.666667
2001-03-09,11.6
2001-03-12,11.3
2001-03-13,11.336667
2001-03-14,11.166667
2001-03-15,10.883333
2001-03-16,11.1
2001-03-19,11.496667
2001-03-20,11.566667
2001-03-21,11.533334
2001-03-22,11.3
2001-03-23,10.716666
2001-03-26,11.05
2001-03-27,11.066667
2001-03-28,11.133333
2001-03-29,11.126667
2001-03-30,11.836667
2001-04-02,12.4
2001-04-03,11.866667
2001-04-04,11.566667
2001-04-05,12.283334
2001-04-06,12.2
2001-04-09,12.283334
2001-04-10,12.666667
2001-04-11,12.85
2001-04-12,12.973333
2001-04-16,12.966666
2001-04-17,13.0
2001-04-18,13.466666
2001-04-19,12.746667
2001-04-20,12.503333
2001-04-23,12.166667
2001-04-24,12.233334
2001-04-25,12.133333
2001-04-26,12.433333
2001-04-27,12.516666
2001-04-30,12.733334
2001-05-01,12.773334
2001-05-02,13.016666
2001-05-03,13.316667
2001-05-04,13.416667000000002
2001-05-07,13.133332999999999
2001-05-08,12.796667
2001-05-09,12.726666
2001-05-10,12.866667
2001-05-11,12.93
2001-05-14,13.0
2001-05-15,13.166667000000002
2001-05-16,13.35
2001-05-17,13.946667000000001
2001-05-18,14.216666
2001-05-21,14.326667
2001-05-22,14.37
2001-05-23,14.603333
2001-05-24,13.906667
2001-05-25,13.916667000000002
2001-05-29,14.116667000000001
2001-05-30,14.08
2001-05-31,14.283334
2001-06-01,14.65
2001-06-04,14.52
2001-06-05,14.716666
2001-06-06,14.89
2001-06-07,15.0
2001-06-08,14.933333
2001-06-11,14.833332999999998
2001-06-12,14.433333
2001-06-13,14.45
2001-06-14,14.283334
2001-06-15,14.283334
2001-06-18,13.793332999999999
2001-06-19,13.62
2001-06-20,13.986667
2001-06-21,14.226666
2001-06-22,14.316667
2001-06-25,14.48
2001-06-26,14.553332999999999
2001-06-27,14.5
2001-06-28,14.466666
2001-06-29,14.27
2001-07-02,14.65
2001-07-03,14.613334
2001-07-05,14.35
2001-07-06,13.833332999999998
2001-07-09,13.586667000000002
2001-07-10,13.853333
2001-07-11,13.5
2001-07-12,13.026667
2001-07-13,13.066667
2001-07-16,12.666667
2001-07-17,12.85
2001-07-18,12.833333
2001-07-19,13.233334
2001-07-20,13.0
2001-07-23,12.9
2001-07-24,12.583333
2001-07-25,12.6
2001-07-26,12.9
2001-07-27,13.02
2001-07-30,13.15
2001-07-31,13.066667
2001-08-01,13.14
2001-08-02,13.45
2001-08-03,13.406667
2001-08-06,13.333332999999998
2001-08-07,13.403334
2001-08-08,13.473332999999998
2001-08-09,13.383332999999999
2001-08-10,13.5
2001-08-13,13.566667
2001-08-14,13.583332999999998
2001-08-15,13.3
2001-08-16,13.033334
2001-08-17,12.553333
2001-08-20,12.6
2001-08-21,12.613334
2001-08-22,12.966666
2001-08-23,12.936666
2001-08-24,13.416667000000002
2001-08-27,13.273334
2001-08-28,12.89
2001-08-29,12.856667
2001-08-30,12.88
2001-08-31,13.0
2001-09-04,13.166667000000002
2001-09-05,12.833333
2001-09-06,12.333333
2001-09-07,11.966666
2001-09-10,11.176666
2001-09-17,10.003333
2001-09-18,9.933333
2001-09-19,9.643333
2001-09-20,9.166667
2001-09-21,8.933333
2001-09-24,9.166667
2001-09-25,9.053333
2001-09-26,8.973333
2001-09-27,9.033334
2001-09-28,9.49
2001-10-01,9.866667
2001-10-02,9.9
2001-10-03,10.193334
2001-10-04,10.56
2001-10-05,10.65
2001-10-08,10.85
2001-10-09,10.903334
2001-10-10,10.633333
2001-10-11,10.5
2001-10-12,10.186666
2001-10-15,10.236667
2001-10-16,10.133333
2001-10-17,9.933333
2001-10-18,9.826667
2001-10-19,9.713333
2001-10-22,9.616667
2001-10-23,9.693334
2001-10-24,10.0
2001-10-25,10.053333
2001-10-26,10.266666
2001-10-29,10.013333
2001-10-30,10.066667
2001-10-31,10.333333
2001-11-01,10.433333
2001-11-02,10.41
2001-11-05,10.56
2001-11-06,10.893333
2001-11-07,10.856667
2001-11-08,10.75
2001-11-09,10.666667
2001-11-12,10.466666
2001-11-13,10.973333
2001-11-14,11.183333
2001-11-15,11.1
2001-11-16,11.0
2001-11-19,11.0
2001-11-20,10.786667
2001-11-21,10.796667
2001-11-23,10.803333
2001-11-26,11.05
2001-11-27,11.21
2001-11-28,11.166667
2001-11-29,11.166667
2001-11-30,11.346666
2001-12-03,11.436666
2001-12-04,11.616667
2001-12-05,11.963333
2001-12-06,12.133333
2001-12-07,12.17
2001-12-10,11.86
2001-12-11,11.7
2001-12-12,11.67
2001-12-13,11.566667
2001-12-14,11.483334
2001-12-17,11.513333
2001-12-18,11.666667
2001-12-19,11.776667
2001-12-20,11.916667
2001-12-21,12.196667
2001-12-24,12.116667
2001-12-26,12.01
2001-12-27,11.786667
2001-12-28,11.82
2001-12-31,11.516666
2002-01-02,11.666667
2002-01-03,12.256667
2002-01-04,12.086667
2002-01-07,11.776667
2002-01-08,12.066667
2002-01-09,12.206667
2002-01-10,12.103333000000001
2002-01-11,12.216666
2002-01-14,11.933333
2002-01-15,12.51
2002-01-16,12.453333
2002-01-17,12.866667
2002-01-18,13.033334
2002-01-22,12.843333
2002-01-23,13.183333
2002-01-24,13.416667000000002
2002-01-25,13.483334
2002-01-28,13.55
2002-01-29,13.533334
2002-01-30,13.303332999999999
2002-01-31,13.533334
2002-02-01,13.57
2002-02-04,13.526667000000002
2002-02-05,13.516666
2002-02-06,13.47
2002-02-07,13.033334
2002-02-08,13.066667
2002-02-11,12.993333
2002-02-12,13.203332999999999
2002-02-13,13.29
2002-02-14,13.236667
2002-02-15,13.333332999999998
2002-02-19,13.183333
2002-02-20,13.15
2002-02-21,13.033334
2002-02-22,12.843333
2002-02-25,12.633333
2002-02-26,12.816667
2002-02-27,13.456667000000001
2002-02-28,13.266666
2002-03-01,13.416667000000002
2002-03-04,13.933333
2002-03-05,13.966666
2002-03-06,14.716666
2002-03-07,14.25
2002-03-08,14.353333
2002-03-11,14.323334
2002-03-12,14.336667000000002
2002-03-13,14.266666
2002-03-14,14.283334
2002-03-15,14.483334
2002-03-18,14.786667000000001
2002-03-19,15.02
2002-03-20,15.066667
2002-03-21,15.223332999999998
2002-03-22,15.553332999999999
2002-03-25,15.366667000000001
2002-03-26,15.4
2002-03-27,15.566667
2002-03-28,15.716666
2002-04-01,16.040001
2002-04-02,15.433333
2002-04-03,14.966666
2002-04-04,14.973332999999998
2002-04-05,15.22
2002-04-08,15.4
2002-04-09,15.616667000000001
2002-04-10,16.096666
2002-04-11,15.886666
2002-04-12,15.856667000000002
2002-04-15,15.783334
2002-04-16,15.866667000000001
2002-04-17,15.75
2002-04-18,15.483334
2002-04-19,15.403334
2002-04-22,15.333332999999998
2002-04-23,15.673333
2002-04-24,16.033333
2002-04-25,16.049999
2002-04-26,16.403334
2002-04-29,15.743332999999998
2002-04-30,15.95
2002-05-01,15.95
2002-05-02,15.963332999999999
2002-05-03,15.833332999999998
2002-05-06,15.8
2002-05-07,15.483334
2002-05-08,15.92
2002-05-09,15.166667000000002
2002-05-10,14.816667
2002-05-13,15.0
2002-05-14,15.043332999999999
2002-05-15,15.266666
2002-05-16,15.233334
2002-05-17,15.393332999999998
2002-05-20,15.1
2002-05-21,14.883332999999999
2002-05-22,14.8
2002-05-23,15.0
2002-05-24,15.256667000000002
2002-05-28,14.633332999999999
2002-05-29,14.05
2002-05-30,13.916667000000002
2002-05-31,14.083332999999998
2002-06-03,13.943334
2002-06-04,13.7
2002-06-05,13.773334
2002-06-06,13.703332999999999
2002-06-07,13.933333
2002-06-10,13.866667000000001
2002-06-11,13.9
2002-06-12,14.016666
2002-06-13,13.95
2002-06-14,13.813334
2002-06-17,13.833332999999998
2002-06-18,13.486667
2002-06-19,13.5
2002-06-20,12.966666
2002-06-21,12.516666
2002-06-24,12.566667
2002-06-25,12.723333
2002-06-26,12.383333
2002-06-27,13.0
2002-06-28,13.073334
2002-07-01,13.166667000000002
2002-07-02,13.236667
2002-07-03,13.35
2002-07-05,13.503333
2002-07-08,13.84
2002-07-09,13.633332999999999
2002-07-10,13.7
2002-07-11,13.676666
2002-07-12,13.733334
2002-07-15,13.533334
2002-07-16,13.6
2002-07-17,13.836667000000002
2002-07-18,14.053332999999999
2002-07-19,13.833332999999998
2002-07-22,13.59
2002-07-23,12.763333
2002-07-24,13.15
2002-07-25,12.893333
2002-07-26,12.0
2002-07-29,12.633333
2002-07-30,12.53
2002-07-31,12.55
2002-08-01,12.166667
2002-08-02,11.75
2002-08-05,11.366667
2002-08-06,12.036667
2002-08-07,12.506667
2002-08-08,13.006667
2002-08-09,12.7
2002-08-12,12.59
2002-08-13,12.41
2002-08-14,12.88
2002-08-15,12.9
2002-08-16,12.9
2002-08-19,12.996667
2002-08-20,12.856667
2002-08-21,13.066667
2002-08-22,12.993333
2002-08-23,12.816667
2002-08-26,13.003333
2002-08-27,12.75
2002-08-28,12.52
2002-08-29,12.336667
2002-08-30,12.556666
2002-09-03,12.39
2002-09-04,12.57
2002-09-05,12.336667
2002-09-06,12.366667
2002-09-09,12.6
2002-09-10,12.853333000000001
2002-09-11,12.866667
2002-09-12,12.556666
2002-09-13,12.566667
2002-09-16,12.566667
2002-09-17,12.05
2002-09-18,12.016666
2002-09-19,11.58
2002-09-20,11.8
2002-09-23,11.76
2002-09-24,11.566667
2002-09-25,11.7
2002-09-26,12.066667
2002-09-27,11.633333
2002-09-30,11.266666
2002-10-01,11.87
2002-10-02,12.026667
2002-10-03,12.233334
2002-10-04,12.356667
2002-10-07,12.383333
2002-10-08,12.496667
2002-10-09,12.393333
2002-10-10,12.366667
2002-10-11,12.5
2002-10-14,12.51
2002-10-15,12.743333
2002-10-16,12.483334
2002-10-17,12.946667
2002-10-18,13.133332999999999
2002-10-21,13.163332999999998
2002-10-22,12.936666
2002-10-23,12.666667
2002-10-24,12.433333
2002-10-25,12.666667
2002-10-28,12.166667
2002-10-29,12.103333000000001
2002-10-30,12.0
2002-10-31,12.066667
2002-11-01,12.36
2002-11-04,12.373333
2002-11-05,12.133333
2002-11-06,12.23
2002-11-07,12.233334
