Date,HCC
2017-08-18,24.24
2017-08-21,24.24
2017-08-22,25.02
2017-08-23,25.959999
2017-08-24,26.120001000000002
2017-08-25,26.639999
2017-08-28,26.889999
2017-08-29,27.07
2017-08-30,26.969998999999998
2017-08-31,27.290001
2017-09-01,27.129998999999998
2017-09-05,26.77
2017-09-06,26.610001
2017-09-07,25.57
2017-09-08,25.18
2017-09-11,25.469998999999998
2017-09-12,25.110001
2017-09-13,25.0
2017-09-14,24.43
2017-09-15,24.379998999999998
2017-09-18,24.65
2017-09-19,24.280001000000002
2017-09-20,24.33
2017-09-21,23.280001000000002
2017-09-22,23.35
2017-09-25,24.110001
2017-09-26,23.389999
2017-09-27,23.58
2017-09-28,23.299999
2017-09-29,23.57
2017-10-02,23.75
2017-10-03,24.290001
2017-10-04,23.879998999999998
2017-10-05,24.200001
2017-10-06,23.610001
2017-10-09,23.389999
2017-10-10,23.290001
2017-10-11,23.530001000000002
2017-10-12,23.889999
2017-10-13,23.52
2017-10-16,23.530001000000002
2017-10-17,24.040001
2017-10-18,23.610001
2017-10-19,26.690001000000002
2017-10-20,27.42
2017-10-23,27.32
2017-10-24,27.6
2017-10-25,27.280001000000002
2017-10-26,26.51
2017-10-27,26.01
2017-10-30,26.08
2017-10-31,26.02
2017-11-01,26.65
2017-11-02,26.780001000000002
2017-11-03,26.76
2017-11-06,26.639999
2017-11-07,26.459999
2017-11-08,26.09
2017-11-09,25.950001
2017-11-10,27.18
2017-11-13,27.870001000000002
2017-11-14,27.59
2017-11-15,27.860001
2017-11-16,28.0
2017-11-17,28.299999
2017-11-20,28.57
2017-11-21,28.879998999999998
2017-11-22,29.9
2017-11-24,20.540001
2017-11-27,20.379998999999998
2017-11-28,20.700001
2017-11-29,21.290001
2017-11-30,22.219998999999998
2017-12-01,22.43
2017-12-04,22.860001
2017-12-05,23.059998999999998
2017-12-06,23.190001000000002
2017-12-07,23.82
2017-12-08,23.9
2017-12-11,24.129998999999998
2017-12-12,24.120001000000002
2017-12-13,24.120001000000002
2017-12-14,23.389999
2017-12-15,23.950001
2017-12-18,24.200001
2017-12-19,25.309998999999998
2017-12-20,25.309998999999998
2017-12-21,25.65
2017-12-22,25.91
2017-12-26,26.02
2017-12-27,25.299999
2017-12-28,25.190001000000002
2017-12-29,25.15
2018-01-02,26.74
2018-01-03,26.77
2018-01-04,27.129998999999998
2018-01-05,26.959999
2018-01-08,27.530001000000002
2018-01-09,26.68
2018-01-10,27.030001000000002
2018-01-11,28.52
2018-01-12,28.219998999999998
2018-01-16,27.379998999999998
2018-01-17,27.85
2018-01-18,27.16
2018-01-19,27.459999
2018-01-22,28.139999
2018-01-23,27.58
2018-01-24,28.110001
2018-01-25,27.940001000000002
2018-01-26,28.66
2018-01-29,28.059998999999998
2018-01-30,27.4
2018-01-31,27.969998999999998
2018-02-01,28.379998999999998
2018-02-02,27.4
2018-02-05,26.73
2018-02-06,27.379998999999998
2018-02-07,27.15
2018-02-08,26.719998999999998
2018-02-09,26.84
2018-02-12,28.0
2018-02-13,28.9
2018-02-14,30.93
2018-02-15,32.0
2018-02-16,31.49
2018-02-20,30.73
2018-02-21,30.4
2018-02-22,30.959999
2018-02-23,32.0
2018-02-26,33.389998999999996
2018-02-27,32.689999
2018-02-28,31.209999
2018-03-01,30.68
2018-03-02,31.42
2018-03-05,30.620001000000002
2018-03-06,31.790001
2018-03-07,31.459999
2018-03-08,30.5
2018-03-09,29.24
2018-03-12,28.860001
2018-03-13,28.950001
2018-03-14,28.780001000000002
2018-03-15,29.1
2018-03-16,30.27
2018-03-19,29.309998999999998
2018-03-20,30.110001
2018-03-21,31.52
2018-03-22,29.58
2018-03-23,28.6
2018-03-26,29.02
2018-03-27,28.26
2018-03-28,27.629998999999998
2018-03-29,28.01
2018-04-02,28.629998999999998
2018-04-03,28.34
2018-04-04,28.91
2018-04-05,28.469998999999998
2018-04-06,27.6
2018-04-09,28.700001
2018-04-10,30.5
2018-04-11,30.219998999999998
2018-04-12,22.799999
2018-04-13,23.4
2018-04-16,22.440001000000002
2018-04-17,22.67
2018-04-18,23.43
2018-04-19,24.190001000000002
2018-04-20,23.879998999999998
2018-04-23,23.799999
2018-04-24,22.870001000000002
2018-04-25,22.860001
2018-04-26,22.530001000000002
2018-04-27,22.57
2018-04-30,23.25
2018-05-01,23.190001000000002
2018-05-02,24.0
2018-05-03,26.040001
2018-05-04,27.5
2018-05-07,26.620001000000002
2018-05-08,24.98
2018-05-09,26.01
2018-05-10,26.450001
2018-05-11,26.809998999999998
2018-05-14,26.5
2018-05-15,26.65
2018-05-16,27.190001000000002
2018-05-17,27.85
2018-05-18,27.24
2018-05-21,27.809998999999998
2018-05-22,26.85
2018-05-23,26.5
2018-05-24,26.23
2018-05-25,26.23
2018-05-29,25.700001
2018-05-30,26.75
2018-05-31,27.17
2018-06-01,28.379998999999998
2018-06-04,28.450001
2018-06-05,30.0
2018-06-06,30.27
2018-06-07,29.809998999999998
2018-06-08,29.08
2018-06-11,29.42
2018-06-12,29.0
2018-06-13,27.98
2018-06-14,27.540001
2018-06-15,25.67
2018-06-18,25.950001
2018-06-19,25.049999
2018-06-20,25.790001
2018-06-21,25.110001
2018-06-22,25.27
2018-06-25,24.99
2018-06-26,25.719998999999998
2018-06-27,26.25
2018-06-28,26.440001000000002
2018-06-29,27.57
2018-07-02,25.92
2018-07-03,26.709999
2018-07-05,27.299999
2018-07-06,27.540001
2018-07-09,28.459999
2018-07-10,28.059998999999998
2018-07-11,26.950001
2018-07-12,26.41
2018-07-13,25.57
2018-07-16,25.719998999999998
2018-07-17,26.540001
2018-07-18,27.32
2018-07-19,26.49
2018-07-20,26.780001000000002
2018-07-23,27.469998999999998
2018-07-24,28.24
2018-07-25,28.120001000000002
2018-07-26,27.4
2018-07-27,27.24
2018-07-30,25.93
2018-07-31,25.870001000000002
2018-08-01,26.559998999999998
2018-08-02,24.959999
2018-08-03,25.01
2018-08-06,24.93
2018-08-07,25.889999
2018-08-08,25.58
2018-08-09,25.040001
2018-08-10,25.1
2018-08-13,23.780001000000002
2018-08-14,23.26
2018-08-15,22.24
2018-08-16,22.200001
2018-08-17,23.18
2018-08-20,24.24
2018-08-21,24.200001
2018-08-22,23.629998999999998
2018-08-23,23.24
2018-08-24,23.35
2018-08-27,23.75
2018-08-28,24.16
2018-08-29,24.52
2018-08-30,23.889999
2018-08-31,24.049999
2018-09-04,23.940001000000002
2018-09-05,23.99
2018-09-06,24.1
2018-09-07,24.200001
2018-09-10,24.52
2018-09-11,24.700001
2018-09-12,25.18
2018-09-13,25.73
2018-09-14,26.48
2018-09-17,25.92
2018-09-18,25.950001
2018-09-19,26.200001
2018-09-20,26.41
2018-09-21,25.969998999999998
2018-09-24,26.4
2018-09-25,27.440001000000002
2018-09-26,26.43
2018-09-27,26.360001
2018-09-28,27.040001
2018-10-01,28.049999
2018-10-02,28.01
2018-10-03,27.620001000000002
2018-10-04,26.85
2018-10-05,27.27
2018-10-08,27.24
2018-10-09,27.200001
2018-10-10,26.370001000000002
2018-10-11,27.809998999999998
2018-10-12,27.889999
2018-10-15,29.15
2018-10-16,29.530001000000002
2018-10-17,29.690001000000002
2018-10-18,28.950001
2018-10-19,27.559998999999998
2018-10-22,28.42
2018-10-23,27.620001000000002
2018-10-24,26.030001000000002
2018-10-25,27.309998999999998
2018-10-26,27.780001000000002
2018-10-29,27.440001000000002
2018-10-30,27.469998999999998
2018-10-31,28.0
2018-11-01,26.52
2018-11-02,27.219998999999998
2018-11-05,26.360001
2018-11-06,25.73
2018-11-07,26.0
2018-11-08,25.23
2018-11-09,25.25
2018-11-12,25.1
2018-11-13,25.65
2018-11-14,24.969998999999998
2018-11-15,25.65
2018-11-16,25.99
2018-11-19,25.530001000000002
2018-11-20,23.049999
2018-11-21,23.059998999999998
2018-11-23,22.190001000000002
2018-11-26,21.17
2018-11-27,22.26
2018-11-28,23.58
2018-11-29,23.57
2018-11-30,23.700001
2018-12-03,24.790001
2018-12-04,24.93
2018-12-06,24.049999
2018-12-07,24.0
2018-12-10,23.450001
2018-12-11,23.65
2018-12-12,24.299999
2018-12-13,24.780001000000002
2018-12-14,24.59
2018-12-17,23.360001
2018-12-18,23.459999
2018-12-19,22.969998999999998
2018-12-20,22.85
2018-12-21,22.84
2018-12-24,22.41
2018-12-26,23.91
2018-12-27,23.799999
2018-12-28,24.030001000000002
2018-12-31,24.110001
2019-01-02,23.75
2019-01-03,21.950001
2019-01-04,23.190001000000002
2019-01-07,22.709999
2019-01-08,23.16
2019-01-09,24.120001000000002
2019-01-10,24.24
2019-01-11,24.450001
2019-01-14,24.639999
2019-01-15,23.93
2019-01-16,24.4
2019-01-17,25.120001000000002
2019-01-18,26.030001000000002
2019-01-22,25.799999
2019-01-23,26.110001
2019-01-24,26.120001000000002
2019-01-25,27.1
2019-01-28,26.639999
2019-01-29,27.129998999999998
2019-01-30,28.299999
2019-01-31,28.73
2019-02-01,28.73
2019-02-04,28.610001
2019-02-05,28.51
2019-02-06,27.52
2019-02-07,27.219998999999998
2019-02-08,27.08
2019-02-11,27.09
2019-02-12,27.93
2019-02-13,28.15
2019-02-14,28.15
2019-02-15,28.219998999999998
2019-02-19,28.16
2019-02-20,28.610001
2019-02-21,28.950001
2019-02-22,29.360001
2019-02-25,29.18
2019-02-26,29.139999
2019-02-27,28.91
2019-02-28,29.280001000000002
2019-03-01,29.16
2019-03-04,28.780001000000002
2019-03-05,28.549999
2019-03-06,27.83
2019-03-07,27.16
2019-03-08,26.84
2019-03-11,27.950001
2019-03-12,27.98
2019-03-13,28.99
2019-03-14,28.950001
2019-03-15,28.6
2019-03-18,29.0
2019-03-19,29.0
2019-03-20,28.83
2019-03-21,28.700001
2019-03-22,28.129998999999998
2019-03-25,28.58
2019-03-26,28.700001
2019-03-27,30.16
2019-03-28,30.4
2019-03-29,30.4
2019-04-01,31.08
2019-04-02,31.02
2019-04-03,30.77
2019-04-04,30.559998999999998
2019-04-05,30.74
2019-04-08,31.200001
2019-04-09,30.24
2019-04-10,30.4
2019-04-11,30.15
2019-04-12,30.450001
2019-04-15,30.6
2019-04-16,30.77
2019-04-17,30.719998999999998
2019-04-18,30.879998999999998
2019-04-22,30.559998999999998
2019-04-23,31.77
2019-04-24,32.049999
2019-04-25,30.99
2019-04-26,31.02
2019-04-29,31.15
2019-04-30,31.0
2019-05-01,31.48
2019-05-02,32.93
2019-05-03,28.559998999999998
2019-05-06,28.379998999999998
2019-05-07,28.08
2019-05-08,28.08
2019-05-09,27.879998999999998
2019-05-10,28.360001
2019-05-13,27.120001000000002
2019-05-14,28.0
2019-05-15,28.110001
2019-05-16,28.129998999999998
2019-05-17,27.719998999999998
2019-05-20,27.879998999999998
2019-05-21,28.1
2019-05-22,27.549999
2019-05-23,26.700001
2019-05-24,26.49
2019-05-28,26.559998999999998
2019-05-29,26.620001000000002
2019-05-30,26.450001
2019-05-31,25.809998999999998
2019-06-03,26.15
2019-06-04,27.23
2019-06-05,27.17
2019-06-06,26.4
2019-06-07,26.389999
2019-06-10,26.49
2019-06-11,27.24
2019-06-12,26.969998999999998
2019-06-13,26.860001
2019-06-14,26.58
2019-06-17,26.68
2019-06-18,27.139999
2019-06-19,27.32
2019-06-20,27.27
2019-06-21,27.17
2019-06-24,25.84
2019-06-25,25.040001
2019-06-26,25.709999
2019-06-27,25.75
2019-06-28,26.120001000000002
2019-07-01,26.690001000000002
2019-07-02,25.66
2019-07-03,25.09
2019-07-05,25.51
2019-07-08,25.34
2019-07-09,24.889999
2019-07-10,24.68
2019-07-11,24.889999
2019-07-12,25.110001
2019-07-15,24.98
2019-07-16,25.18
2019-07-17,24.950001
2019-07-18,24.92
2019-07-19,25.5
2019-07-22,25.26
2019-07-23,25.76
2019-07-24,25.860001
2019-07-25,25.120001000000002
2019-07-26,25.09
2019-07-29,24.540001
2019-07-30,25.01
2019-07-31,24.74
2019-08-01,21.6
2019-08-02,21.940001000000002
2019-08-05,21.48
2019-08-06,20.709999
2019-08-07,20.74
2019-08-08,21.17
2019-08-09,20.35
2019-08-12,20.33
2019-08-13,21.129998999999998
2019-08-14,20.610001
2019-08-15,20.41
2019-08-16,20.68
2019-08-19,20.77
2019-08-20,20.99
2019-08-21,21.309998999999998
2019-08-22,21.24
2019-08-23,20.08
2019-08-26,20.700001
2019-08-27,20.870001000000002
2019-08-28,20.26
2019-08-29,20.85
2019-08-30,20.9
2019-09-03,20.190001000000002
2019-09-04,20.389999
2019-09-05,20.52
2019-09-06,20.450001
2019-09-09,22.280001000000002
2019-09-10,22.540001
2019-09-11,22.559998999999998
2019-09-12,22.34
2019-09-13,22.639999
2019-09-16,23.01
2019-09-17,22.6
2019-09-18,20.790001
2019-09-19,20.690001000000002
2019-09-20,20.190001000000002
2019-09-23,20.0
2019-09-24,18.950001
2019-09-25,19.700001
2019-09-26,19.219998999999998
2019-09-27,19.33
2019-09-30,19.52
2019-10-01,19.290001
2019-10-02,19.290001
2019-10-03,19.52
2019-10-04,19.559998999999998
2019-10-07,19.530001000000002
2019-10-08,19.309998999999998
2019-10-09,20.16
2019-10-10,20.83
2019-10-11,21.700001
2019-10-14,21.77
2019-10-15,21.76
2019-10-16,21.690001000000002
2019-10-17,21.85
2019-10-18,21.82
2019-10-21,22.059998999999998
2019-10-22,22.290001
2019-10-23,22.639999
2019-10-24,22.35
2019-10-25,22.290001
2019-10-28,22.83
2019-10-29,22.98
2019-10-30,21.84
2019-10-31,19.48
2019-11-01,20.33
2019-11-04,20.49
2019-11-05,20.43
2019-11-06,19.370001000000002
2019-11-07,19.33
2019-11-08,19.469998999999998
2019-11-11,18.41
2019-11-12,18.25
2019-11-13,18.450001
2019-11-14,18.200001
2019-11-15,18.059998999999998
2019-11-18,17.940001000000002
2019-11-19,18.1
2019-11-20,18.42
2019-11-21,18.74
2019-11-22,19.26
2019-11-25,19.9
2019-11-26,20.049999
2019-11-27,20.219998999999998
2019-11-29,20.530001000000002
2019-12-02,20.5
2019-12-03,20.34
2019-12-04,20.82
2019-12-05,20.5
2019-12-06,21.24
2019-12-09,21.459999
2019-12-10,20.75
2019-12-11,20.370001000000002
2019-12-12,20.530001000000002
2019-12-13,20.190001000000002
2019-12-16,21.629998999999998
2019-12-17,21.02
2019-12-18,21.129998999999998
2019-12-19,20.74
2019-12-20,20.610001
2019-12-23,20.27
2019-12-24,20.6
2019-12-26,21.049999
2019-12-27,20.790001
2019-12-30,20.65
2019-12-31,21.129998999999998
2020-01-02,21.629998999999998
2020-01-03,21.84
2020-01-06,21.530001000000002
2020-01-07,21.93
2020-01-08,22.07
2020-01-09,20.84
2020-01-10,21.51
2020-01-13,22.299999
2020-01-14,22.76
2020-01-15,23.09
2020-01-16,23.48
2020-01-17,22.51
2020-01-21,21.58
2020-01-22,21.639999
2020-01-23,20.940001000000002
2020-01-24,20.120001000000002
2020-01-27,19.57
2020-01-28,19.559998999999998
2020-01-29,19.33
2020-01-30,19.41
2020-01-31,18.860001
2020-02-03,19.24
2020-02-04,20.84
2020-02-05,21.52
2020-02-06,21.120001000000002
2020-02-07,20.110001
2020-02-10,19.99
2020-02-11,20.16
2020-02-12,20.58
2020-02-13,20.84
2020-02-14,20.540001
2020-02-18,20.65
2020-02-19,20.18
2020-02-20,17.709999
2020-02-21,18.02
2020-02-24,17.209999
2020-02-25,17.1
2020-02-26,16.700001
2020-02-27,17.32
2020-02-28,17.719998999999998
2020-03-02,18.51
2020-03-03,18.15
2020-03-04,18.68
2020-03-05,17.379998999999998
2020-03-06,16.790001
2020-03-09,14.35
2020-03-10,14.99
2020-03-11,14.26
2020-03-12,11.51
2020-03-13,13.64
2020-03-16,15.58
2020-03-17,16.379998999999998
2020-03-18,14.19
2020-03-19,12.99
2020-03-20,11.83
2020-03-23,11.37
2020-03-24,11.57
2020-03-25,11.99
2020-03-26,11.03
2020-03-27,9.98
2020-03-30,10.57
2020-03-31,10.62
2020-04-01,11.03
2020-04-02,11.92
2020-04-03,10.56
2020-04-06,11.66
2020-04-07,11.95
2020-04-08,11.8
2020-04-09,12.94
2020-04-13,12.54
2020-04-14,12.81
2020-04-15,11.49
2020-04-16,11.31
2020-04-17,11.33
2020-04-20,10.78
2020-04-21,10.52
2020-04-22,10.86
2020-04-23,10.88
2020-04-24,10.05
2020-04-27,10.22
2020-04-28,11.66
2020-04-29,13.03
2020-04-30,12.55
2020-05-01,11.39
2020-05-04,13.45
2020-05-05,12.33
2020-05-06,12.21
2020-05-07,12.59
2020-05-08,14.6
