Date,LILAK
2018-04-12,18.91
2018-04-13,18.959999
2018-04-16,18.99
2018-04-17,19.83
2018-04-18,19.91
2018-04-19,19.49
2018-04-20,19.389999
2018-04-23,19.450001
2018-04-24,19.190001000000002
2018-04-25,19.42
2018-04-26,19.23
2018-04-27,18.52
2018-04-30,18.059998999999998
2018-05-01,18.24
2018-05-02,19.43
2018-05-03,19.58
2018-05-04,20.26
2018-05-07,20.559998999999998
2018-05-08,20.469998999999998
2018-05-09,21.059998999999998
2018-05-10,21.35
2018-05-11,21.18
2018-05-14,21.469998999999998
2018-05-15,20.73
2018-05-16,20.75
2018-05-17,21.17
2018-05-18,21.33
2018-05-21,21.559998999999998
2018-05-22,21.700001
2018-05-23,22.23
2018-05-24,22.040001
2018-05-25,21.809998999999998
2018-05-29,21.889999
2018-05-30,21.75
2018-05-31,21.48
2018-06-01,21.049999
2018-06-04,21.52
2018-06-05,21.610001
2018-06-06,22.049999
2018-06-07,22.1
2018-06-08,21.889999
2018-06-11,21.74
2018-06-12,21.790001
2018-06-13,21.48
2018-06-14,21.700001
2018-06-15,21.370001000000002
2018-06-18,21.209999
2018-06-19,20.879998999999998
2018-06-20,20.24
2018-06-21,19.610001
2018-06-22,19.77
2018-06-25,19.389999
2018-06-26,19.719998999999998
2018-06-27,20.1
2018-06-28,19.530001000000002
2018-06-29,19.379998999999998
2018-07-02,19.459999
2018-07-03,19.58
2018-07-05,19.65
2018-07-06,20.48
2018-07-09,20.639999
2018-07-10,20.65
2018-07-11,20.610001
2018-07-12,20.540001
2018-07-13,20.59
2018-07-16,20.860001
2018-07-17,20.440001000000002
2018-07-18,19.65
2018-07-19,19.23
2018-07-20,19.440001000000002
2018-07-23,19.290001
2018-07-24,18.709999
2018-07-25,19.02
2018-07-26,19.01
2018-07-27,18.82
2018-07-30,18.870001000000002
2018-07-31,19.360001
2018-08-01,19.030001000000002
2018-08-02,18.870001000000002
2018-08-03,18.98
2018-08-06,19.07
2018-08-07,19.389999
2018-08-08,19.540001
2018-08-09,19.209999
2018-08-10,18.889999
2018-08-13,18.950001
2018-08-14,18.860001
2018-08-15,18.6
2018-08-16,18.719998999999998
2018-08-17,18.15
2018-08-20,17.67
2018-08-21,18.209999
2018-08-22,18.030001000000002
2018-08-23,18.059998999999998
2018-08-24,18.27
2018-08-27,18.459999
2018-08-28,19.139999
2018-08-29,19.84
2018-08-30,19.530001000000002
2018-08-31,19.629998999999998
2018-09-04,19.709999
2018-09-05,19.969998999999998
2018-09-06,20.129998999999998
2018-09-07,20.02
2018-09-10,20.1
2018-09-11,19.969998999999998
2018-09-12,20.459999
2018-09-13,20.76
2018-09-14,20.27
2018-09-17,20.450001
2018-09-18,20.83
2018-09-19,21.48
2018-09-20,21.559998999999998
2018-09-21,21.549999
2018-09-24,21.48
2018-09-25,21.379998999999998
2018-09-26,21.139999
2018-09-27,20.91
2018-09-28,20.629998999999998
2018-10-01,20.83
2018-10-02,21.549999
2018-10-03,21.540001
2018-10-04,21.27
2018-10-05,21.139999
2018-10-08,21.48
2018-10-09,21.200001
2018-10-10,19.99
2018-10-11,19.34
2018-10-12,19.6
2018-10-15,19.370001000000002
2018-10-16,19.49
2018-10-17,19.190001000000002
2018-10-18,18.67
2018-10-19,18.540001
2018-10-22,18.190001000000002
2018-10-23,17.969998999999998
2018-10-24,17.27
2018-10-25,17.34
2018-10-26,17.209999
2018-10-29,17.34
2018-10-30,17.6
2018-10-31,18.01
2018-11-01,18.299999
2018-11-02,18.379998999999998
2018-11-05,18.639999
2018-11-06,18.610001
2018-11-07,19.209999
2018-11-08,19.75
2018-11-09,19.33
2018-11-12,18.48
2018-11-13,17.85
2018-11-14,17.879998999999998
2018-11-15,18.0
2018-11-16,18.07
2018-11-19,17.82
2018-11-20,17.58
2018-11-21,17.6
2018-11-23,17.59
2018-11-26,18.07
2018-11-27,18.129998999999998
2018-11-28,18.27
2018-11-29,18.51
2018-11-30,18.49
2018-12-03,18.700001
2018-12-04,17.799999
2018-12-06,17.190001000000002
2018-12-07,17.110001
2018-12-10,17.33
2018-12-11,17.08
2018-12-12,17.389999
2018-12-13,16.549999
2018-12-14,16.639999
2018-12-17,16.299999
2018-12-18,16.450001
2018-12-19,15.81
2018-12-20,15.18
2018-12-21,14.73
2018-12-24,14.13
2018-12-26,14.61
2018-12-27,14.54
2018-12-28,14.36
2018-12-31,14.57
2019-01-02,15.12
2019-01-03,15.13
2019-01-04,15.86
2019-01-07,16.35
2019-01-08,16.68
2019-01-09,17.059998999999998
2019-01-10,16.940001000000002
2019-01-11,16.82
2019-01-14,16.98
2019-01-15,15.78
2019-01-16,16.27
2019-01-17,16.32
2019-01-18,16.440001000000002
2019-01-22,15.23
2019-01-23,16.49
2019-01-24,16.389999
2019-01-25,16.41
2019-01-28,16.290001
2019-01-29,16.4
2019-01-30,16.200001
2019-01-31,17.48
2019-02-01,17.65
2019-02-04,18.27
2019-02-05,18.360001
2019-02-06,18.35
2019-02-07,18.33
2019-02-08,18.15
2019-02-11,18.209999
2019-02-12,18.43
2019-02-13,18.389999
2019-02-14,18.33
2019-02-15,18.76
2019-02-19,18.5
2019-02-20,18.76
2019-02-21,18.85
2019-02-22,18.98
2019-02-25,18.93
2019-02-26,19.0
2019-02-27,18.82
2019-02-28,19.389999
2019-03-01,20.040001
2019-03-04,19.75
2019-03-05,19.68
2019-03-06,19.82
2019-03-07,19.690001000000002
2019-03-08,19.639999
2019-03-11,19.959999
2019-03-12,19.860001
2019-03-13,19.74
2019-03-14,19.75
2019-03-15,20.0
2019-03-18,20.48
2019-03-19,20.15
2019-03-20,20.02
2019-03-21,20.32
2019-03-22,19.57
2019-03-25,19.48
2019-03-26,19.299999
2019-03-27,19.24
2019-03-28,19.25
2019-03-29,19.450001
2019-04-01,20.030001000000002
2019-04-02,20.15
2019-04-03,20.15
2019-04-04,21.18
2019-04-05,21.290001
2019-04-08,20.75
2019-04-09,20.5
2019-04-10,21.040001
2019-04-11,20.549999
2019-04-12,20.719998999999998
2019-04-15,20.799999
2019-04-16,20.48
2019-04-17,20.219998999999998
2019-04-18,20.469998999999998
2019-04-22,20.219998999999998
2019-04-23,20.52
2019-04-24,20.469998999999998
2019-04-25,20.110001
2019-04-26,20.440001000000002
2019-04-29,20.709999
2019-04-30,20.84
2019-05-01,20.530001000000002
2019-05-02,20.65
2019-05-03,21.389999
2019-05-06,21.42
2019-05-07,21.26
2019-05-08,19.719998999999998
2019-05-09,19.1
2019-05-10,19.129998999999998
2019-05-13,18.08
2019-05-14,17.75
2019-05-15,18.34
2019-05-16,18.049999
2019-05-17,17.870001000000002
2019-05-20,17.889999
2019-05-21,18.02
2019-05-22,17.809998999999998
2019-05-23,17.379998999999998
2019-05-24,17.35
2019-05-28,17.5
2019-05-29,17.24
2019-05-30,17.09
2019-05-31,17.190001000000002
2019-06-03,17.07
2019-06-04,17.200001
2019-06-05,17.379998999999998
2019-06-06,17.860001
2019-06-07,17.700001
2019-06-10,17.889999
2019-06-11,17.969998999999998
2019-06-12,18.139999
2019-06-13,18.43
2019-06-14,18.23
2019-06-17,18.6
2019-06-18,18.49
2019-06-19,18.58
2019-06-20,18.950001
2019-06-21,18.889999
2019-06-24,18.65
2019-06-25,18.15
2019-06-26,17.200001
2019-06-27,17.35
2019-06-28,17.190001000000002
2019-07-01,17.209999
2019-07-02,17.08
2019-07-03,17.4
2019-07-05,17.41
2019-07-08,16.950001
2019-07-09,16.99
2019-07-10,17.01
2019-07-11,17.0
2019-07-12,17.16
2019-07-15,16.98
2019-07-16,16.93
2019-07-17,17.040001
2019-07-18,16.889999
2019-07-19,16.610001
2019-07-22,16.540001
2019-07-23,16.4
2019-07-24,16.43
2019-07-25,16.67
2019-07-26,16.870001000000002
2019-07-29,16.610001
2019-07-30,16.809998999999998
2019-07-31,16.4
2019-08-01,15.83
2019-08-02,15.42
2019-08-05,15.22
2019-08-06,15.65
2019-08-07,16.6
2019-08-08,17.049999
2019-08-09,16.549999
2019-08-12,16.18
2019-08-13,16.459999
2019-08-14,15.58
2019-08-15,15.55
2019-08-16,15.98
2019-08-19,16.26
2019-08-20,16.139999
2019-08-21,16.15
2019-08-22,16.610001
2019-08-23,15.29
2019-08-26,15.92
2019-08-27,15.44
2019-08-28,15.69
2019-08-29,16.17
2019-08-30,16.49
2019-09-03,16.27
2019-09-04,16.360001
2019-09-05,16.379998999999998
2019-09-06,16.49
2019-09-09,17.25
2019-09-10,17.469998999999998
2019-09-11,18.48
2019-09-12,18.32
2019-09-13,18.4
2019-09-16,18.58
2019-09-17,18.299999
2019-09-18,18.42
2019-09-19,18.290001
2019-09-20,18.059998999999998
2019-09-23,18.030001000000002
2019-09-24,17.77
2019-09-25,17.59
2019-09-26,17.309998999999998
2019-09-27,17.32
2019-09-30,17.094998999999998
2019-10-01,16.639999
2019-10-02,16.68
2019-10-03,16.65
2019-10-04,16.889999
2019-10-07,16.83
2019-10-08,16.559998999999998
2019-10-09,17.1
2019-10-10,17.16
2019-10-11,17.639999
2019-10-14,17.629998999999998
2019-10-15,17.82
2019-10-16,17.92
2019-10-17,18.219998999999998
2019-10-18,18.285
2019-10-21,18.68
2019-10-22,18.700001
2019-10-23,18.809998999999998
2019-10-24,18.48
2019-10-25,18.34
2019-10-28,18.49
2019-10-29,18.690001000000002
2019-10-30,18.530001000000002
2019-10-31,18.41
2019-11-01,19.049999
2019-11-04,19.27
2019-11-05,19.26
2019-11-06,19.08
2019-11-07,18.280001000000002
2019-11-08,17.950001
2019-11-11,18.629998999999998
2019-11-12,18.4
2019-11-13,18.5
2019-11-14,18.299999
2019-11-15,18.030001000000002
2019-11-18,17.700001
2019-11-19,17.700001
2019-11-20,17.66
2019-11-21,17.83
2019-11-22,17.98
2019-11-25,18.040001
2019-11-26,18.02
2019-11-27,17.48
2019-11-29,17.940001000000002
2019-12-02,17.23
2019-12-03,16.76
2019-12-04,16.940001000000002
2019-12-05,17.15
2019-12-06,17.280001000000002
2019-12-09,17.225
2019-12-10,17.16
2019-12-11,17.27
2019-12-12,17.610001
2019-12-13,17.629998999999998
2019-12-16,18.049999
2019-12-17,18.1
2019-12-18,18.5
2019-12-19,18.91
2019-12-20,19.42
2019-12-23,19.530001000000002
2019-12-24,19.65
2019-12-26,19.74
