Date,TMS
2014-07-08,18642.400391
2014-07-09,17432.5
2014-07-10,18587.400391
2014-07-11,18422.400391
2014-07-14,17872.5
2014-07-15,18972.300781
2014-07-16,19742.199219
2014-07-17,19687.199219
2014-07-18,18312.400391
2014-07-21,17047.599609
2014-07-22,17047.599609
2014-07-23,17047.599609
2014-07-24,18147.400391
2014-07-25,19137.300781
2014-07-28,19247.300781
2014-07-29,19247.300781
2014-07-30,17927.5
2014-07-31,18697.400391
2014-08-01,19192.300781
2014-08-04,19192.300781
2014-08-05,19357.300781
2014-08-06,20182.199219
2014-08-07,19742.199219
2014-08-08,19742.199219
2014-08-11,19742.199219
2014-08-12,18367.400391
2014-08-13,18367.400391
2014-08-14,18367.400391
2014-08-15,17102.599609
2014-08-18,17102.599609
2014-08-19,18257.400391
2014-08-20,17652.5
2014-08-21,17872.5
2014-08-22,17872.5
2014-08-25,18697.400391
2014-08-26,18147.400391
2014-08-27,18697.400391
2014-08-28,19247.300781
2014-08-29,19797.199219
2014-09-02,19797.199219
2014-09-03,19797.199219
2014-09-04,19797.199219
2014-09-05,19797.199219
2014-09-08,19852.199219
2014-09-09,18477.400391
2014-09-10,18477.400391
2014-09-11,18477.400391
2014-09-12,18477.400391
2014-09-15,18477.400391
2014-09-16,18697.400391
2014-09-17,19797.199219
2014-09-18,19247.300781
2014-09-19,17927.5
2014-09-22,17927.5
2014-09-23,19137.300781
2014-09-24,20457.099609
2014-09-25,20457.099609
2014-09-26,20897.099609
2014-09-29,20897.099609
2014-09-30,20402.099609
2014-10-01,21776.900391
2014-10-02,21776.900391
2014-10-03,21776.900391
2014-10-06,22821.800781
2014-10-07,24196.599609
2014-10-08,25296.400391
2014-10-09,26121.300781
2014-10-10,25296.400391
2014-10-13,24746.5
2014-10-14,24471.599609
2014-10-15,22766.800781
2014-10-16,21227.0
2014-10-17,21996.900391
2014-10-20,21996.900391
2014-10-21,20512.099609
2014-10-22,21941.900391
2014-10-23,23096.800781
2014-10-24,23096.800781
2014-10-27,23096.800781
2014-10-28,24691.5
2014-10-29,24691.5
2014-10-30,24691.5
2014-10-31,26396.300781
2014-11-03,26396.300781
2014-11-04,26396.300781
2014-11-05,26396.300781
2014-11-06,26396.300781
2014-11-07,27496.099608999997
2014-11-10,25571.400391
2014-11-11,27331.199219
2014-11-12,29145.900391000003
2014-11-13,31070.599608999997
2014-11-14,31070.599608999997
2014-11-17,32170.5
2014-11-18,32170.5
2014-11-19,33545.300781
2014-11-20,33545.300781
2014-11-21,33270.300781
2014-11-24,33270.300781
2014-11-25,31070.599608999997
2014-11-26,31070.599608999997
2014-11-28,29145.900391000003
2014-12-01,29695.800781
2014-12-02,29145.900391000003
2014-12-03,29145.900391000003
2014-12-04,29145.900391000003
2014-12-05,27111.199219
2014-12-08,28596.0
2014-12-09,28596.0
2014-12-10,28321.0
2014-12-11,28596.0
2014-12-12,29970.800781
2014-12-15,28046.099608999997
2014-12-16,28321.0
2014-12-17,30245.699219
2014-12-18,30245.699219
2014-12-19,30245.699219
2014-12-22,28321.0
2014-12-23,29695.800781
2014-12-24,29420.900391000003
2014-12-26,29420.900391000003
2014-12-29,29420.900391000003
2014-12-30,27496.099608999997
2014-12-31,27496.099608999997
2015-01-02,27496.099608999997
2015-01-05,25626.400391
2015-01-06,24911.5
2015-01-07,26616.300781
2015-01-08,27496.099608999997
2015-01-09,29420.900391000003
2015-01-12,31345.599608999997
2015-01-13,29695.800781
2015-01-14,30795.699219
2015-01-15,30245.699219
2015-01-16,32170.5
2015-01-20,36294.898438
2015-01-21,33820.199219
2015-01-22,31895.5
2015-01-23,30245.699219
2015-01-26,30520.699219
2015-01-27,29145.900391000003
2015-01-28,27331.199219
2015-01-29,29145.900391000003
2015-01-30,29695.800781
2015-02-02,30520.699219
2015-02-03,30795.699219
2015-02-04,30795.699219
2015-02-05,28870.900391000003
2015-02-06,29420.900391000003
2015-02-09,29420.900391000003
2015-02-10,27496.099608999997
2015-02-11,26396.300781
2015-02-12,28046.099608999997
2015-02-13,29420.900391000003
2015-02-17,29420.900391000003
2015-02-18,29420.900391000003
2015-02-19,29420.900391000003
2015-02-20,29420.900391000003
2015-02-23,29420.900391000003
2015-02-24,29420.900391000003
2015-02-25,29145.900391000003
2015-02-26,27221.199219
2015-02-27,28870.900391000003
2015-03-02,28870.900391000003
2015-03-03,26946.199219
2015-03-04,27331.199219
2015-03-05,27331.199219
2015-03-06,26726.199219
2015-03-09,28596.0
2015-03-10,27111.199219
2015-03-11,28870.900391000003
2015-03-12,27276.199219
2015-03-13,29145.900391000003
2015-03-16,27496.099608999997
2015-03-17,29420.900391000003
2015-03-18,27496.099608999997
2015-03-19,28046.099608999997
2015-03-20,26726.199219
2015-03-23,26396.300781
2015-03-24,26396.300781
2015-03-25,28046.099608999997
2015-03-26,26396.300781
2015-03-27,24581.5
2015-03-30,26286.300781
2015-03-31,28046.099608999997
2015-04-01,28596.0
2015-04-02,29145.900391000003
2015-04-06,28321.0
2015-04-07,28046.099608999997
2015-04-08,28046.099608999997
2015-04-09,27496.099608999997
2015-04-10,28596.0
2015-04-13,28596.0
2015-04-14,28596.0
2015-04-15,28870.900391000003
2015-04-16,27221.199219
2015-04-17,28596.0
2015-04-20,28870.900391000003
2015-04-21,28596.0
2015-04-22,28596.0
2015-04-23,30245.699219
2015-04-24,28596.0
2015-04-27,30245.699219
2015-04-28,30245.699219
2015-04-29,30245.699219
2015-04-30,30245.699219
2015-05-01,30245.699219
2015-05-04,28596.0
2015-05-05,29695.800781
2015-05-06,31070.599608999997
2015-05-07,29145.900391000003
2015-05-08,30795.699219
2015-05-11,29420.900391000003
2015-05-12,30520.699219
2015-05-13,30795.699219
2015-05-14,31345.599608999997
2015-05-15,32445.400391000003
2015-05-18,33545.300781
2015-05-19,33545.300781
2015-05-20,33545.300781
2015-05-21,33545.300781
2015-05-22,33270.300781
2015-05-26,32995.398438
2015-05-27,32995.398438
2015-05-28,32995.398438
2015-05-29,34645.101563
2015-06-01,34370.199219
2015-06-02,34370.199219
2015-06-03,34370.199219
2015-06-04,33270.300781
2015-06-05,33270.300781
2015-06-08,33545.300781
2015-06-09,33545.300781
2015-06-10,33545.300781
2015-06-11,33545.300781
2015-06-12,33820.199219
2015-06-15,33545.300781
2015-06-16,32995.398438
2015-06-17,33270.300781
2015-06-18,33270.300781
2015-06-19,33270.300781
2015-06-22,32995.398438
2015-06-23,33270.300781
2015-06-24,33270.300781
2015-06-25,33270.300781
2015-06-26,32995.398438
2015-06-29,32995.398438
2015-06-30,32995.398438
2015-07-01,32995.398438
2015-07-02,32995.398438
2015-07-06,35195.101563
2015-07-07,34645.101563
2015-07-08,34645.101563
2015-07-09,32995.398438
2015-07-10,33270.300781
2015-07-13,32995.398438
2015-07-14,32995.398438
2015-07-15,33270.300781
2015-07-16,33270.300781
2015-07-17,32995.398438
2015-07-20,32995.398438
2015-07-21,32995.398438
2015-07-22,32995.398438
2015-07-23,32995.398438
2015-07-24,32720.400391000003
2015-07-27,32720.400391000003
2015-07-28,32720.400391000003
2015-07-29,32720.400391000003
2015-07-30,33545.300781
2015-07-31,33545.300781
2015-08-03,32170.5
2015-08-04,32445.400391000003
2015-08-05,32445.400391000003
2015-08-06,32720.400391000003
2015-08-07,32445.400391000003
2015-08-10,32445.400391000003
2015-08-11,32445.400391000003
2015-08-12,32445.400391000003
2015-08-13,32170.5
2015-08-14,33545.300781
2015-08-17,34645.101563
2015-08-18,32995.398438
2015-08-19,32995.398438
2015-08-20,32720.400391000003
2015-08-21,32720.400391000003
2015-08-24,32720.400391000003
2015-08-25,32995.398438
2015-08-26,33545.300781
2015-08-27,33545.300781
2015-08-28,33820.199219
2015-08-31,33820.199219
2015-09-01,33545.300781
2015-09-02,33545.300781
2015-09-03,33270.300781
2015-09-04,33820.199219
2015-09-08,33820.199219
2015-09-09,34095.199219
2015-09-10,34095.199219
2015-09-11,34095.199219
2015-09-14,34095.199219
2015-09-15,34095.199219
2015-09-16,34095.199219
2015-09-17,34095.199219
2015-09-18,34095.199219
2015-09-21,34095.199219
2015-09-22,34095.199219
2015-09-23,34095.199219
2015-09-24,33820.199219
2015-09-25,33820.199219
2015-09-28,33820.199219
2015-09-29,34095.199219
2015-09-30,34095.199219
2015-10-01,34095.199219
2015-10-02,34095.199219
2015-10-05,34095.199219
2015-10-06,34370.199219
2015-10-07,35195.101563
2015-10-08,35745.0
2015-10-09,35745.0
2015-10-12,37119.800781
2015-10-13,39594.398438
2015-10-14,42344.0
2015-10-15,42619.0
2015-10-16,40694.300781
2015-10-19,43168.898438
2015-10-20,44543.699219
2015-10-21,46468.5
2015-10-22,47293.300781
2015-10-23,47843.300781
2015-10-26,47843.300781
2015-10-27,46743.398438
2015-10-28,46193.5
2015-10-29,46743.398438
2015-10-30,48668.199219
2015-11-02,48393.199219
2015-11-03,48393.199219
2015-11-04,48393.199219
2015-11-05,48393.199219
2015-11-06,48668.199219
2015-11-09,45918.5
2015-11-10,48668.199219
2015-11-11,48943.101563
2015-11-12,45918.5
2015-11-13,45093.699219
2015-11-16,48118.199219
2015-11-17,47843.300781
2015-11-18,45918.5
2015-11-19,45918.5
2015-11-20,46743.398438
2015-11-23,49493.0
2015-11-24,51142.800781
2015-11-25,48393.199219
2015-11-27,54992.30078099999
2015-11-30,55542.19921900001
2015-12-01,56092.101563
2015-12-02,56642.0
2015-12-03,55542.19921900001
2015-12-04,54992.30078099999
2015-12-07,56092.101563
2015-12-08,54992.30078099999
2015-12-09,53892.398438
2015-12-10,53617.5
2015-12-11,54992.30078099999
2015-12-14,52517.601563
2015-12-15,53892.398438
2015-12-16,51692.699219
2015-12-17,51417.800781
2015-12-18,52792.601563
2015-12-21,49768.0
2015-12-22,47568.300781
2015-12-23,50043.0
2015-12-24,52242.699219
2015-12-28,52792.601563
2015-12-29,52792.601563
2015-12-30,54992.30078099999
2015-12-31,54717.30078099999
2016-01-04,51142.800781
2016-01-05,52242.699219
2016-01-06,51967.699219
2016-01-07,49768.0
2016-01-08,50043.0
2016-01-11,50043.0
2016-01-12,51417.800781
2016-01-13,50317.898438
2016-01-14,47293.300781
2016-01-15,50043.0
2016-01-19,48393.199219
2016-01-20,49768.0
2016-01-21,49768.0
2016-01-22,48943.101563
2016-01-25,49493.0
2016-01-26,49493.0
2016-01-27,46193.5
2016-01-28,48393.199219
2016-01-29,48668.199219
2016-02-01,46468.5
2016-02-02,45093.699219
2016-02-03,47843.300781
2016-02-04,48668.199219
2016-02-05,48668.199219
2016-02-08,48668.199219
2016-02-09,48668.199219
2016-02-10,48668.199219
2016-02-11,48668.199219
2016-02-12,48668.199219
2016-02-16,48943.101563
2016-02-17,49768.0
2016-02-18,48943.101563
2016-02-19,48943.101563
2016-02-22,49493.0
2016-02-23,46193.5
2016-02-24,49218.101563
2016-02-25,45918.5
2016-02-26,48668.199219
2016-02-29,51142.800781
2016-03-01,51417.800781
2016-03-02,51142.800781
2016-03-03,47843.300781
2016-03-04,51142.800781
2016-03-07,51142.800781
2016-03-08,54442.30078099999
2016-03-09,54442.30078099999
2016-03-10,54992.30078099999
2016-03-11,57741.898438
2016-03-14,58291.80078099999
2016-03-15,57741.898438
2016-03-16,57192.0
2016-03-17,54992.30078099999
2016-03-18,58291.80078099999
2016-03-21,55542.19921900001
2016-03-22,58291.80078099999
2016-03-23,56642.0
2016-03-24,55542.19921900001
2016-03-28,54992.30078099999
2016-03-29,52242.699219
2016-03-30,48668.199219
2016-03-31,45368.601563
2016-04-01,42344.0
2016-04-04,39594.398438
2016-04-05,36844.800781
2016-04-06,34370.199219
2016-04-07,36569.898438
2016-04-08,39044.5
2016-04-11,39319.5
2016-04-12,37394.699219
2016-04-13,38219.601563
2016-04-14,37394.699219
2016-04-15,37944.699219
2016-04-18,37944.699219
2016-04-19,36294.898438
2016-04-20,36844.800781
2016-04-21,36844.800781
2016-04-22,37944.699219
2016-04-25,37944.699219
2016-04-26,37669.699219
2016-04-27,37944.699219
2016-04-28,37944.699219
2016-04-29,37944.699219
2016-05-02,37944.699219
2016-05-03,37944.699219
2016-05-04,37119.800781
2016-05-05,36294.898438
2016-05-06,37119.800781
2016-05-09,36569.898438
2016-05-10,37119.800781
2016-05-11,37119.800781
2016-05-12,38219.601563
2016-05-13,37394.699219
2016-05-16,37944.699219
2016-05-17,38494.601563
2016-05-18,37944.699219
2016-05-19,38219.601563
2016-05-20,38769.5
2016-05-23,38219.601563
2016-05-24,38219.601563
2016-05-25,38219.601563
2016-05-26,38219.601563
2016-05-27,38219.601563
2016-05-31,38219.601563
2016-06-01,37944.699219
2016-06-02,37944.699219
2016-06-03,38219.601563
2016-06-06,40694.300781
2016-06-07,40144.398438
2016-06-08,40144.398438
2016-06-09,39869.398438
2016-06-10,40144.398438
2016-06-13,40144.398438
2016-06-14,40144.398438
2016-06-15,39869.398438
2016-06-16,41244.199219
2016-06-17,39594.398438
2016-06-20,39869.398438
2016-06-21,41106.699219
2016-06-22,41739.101563
2016-06-23,40158.101563
2016-06-24,39841.898438
2016-06-27,40790.5
2016-06-28,40790.5
2016-06-29,39841.898438
2016-06-30,40474.300781
2016-07-01,39841.898438
2016-07-05,37628.5
2016-07-06,37944.699219
2016-07-07,37628.5
2016-07-08,37312.300781
2016-07-11,36679.800781
2016-07-12,36047.398438
2016-07-13,34150.199219
2016-07-14,32885.398438
2016-07-15,32885.398438
2016-07-18,33517.800781
2016-07-19,33517.800781
2016-07-20,32885.398438
2016-07-21,32885.398438
2016-07-22,32885.398438
2016-07-25,32253.0
2016-07-26,32885.398438
2016-07-27,32885.398438
2016-07-28,32253.0
2016-07-29,32253.0
2016-08-01,32885.398438
2016-08-02,32885.398438
2016-08-03,31620.599608999997
2016-08-04,31620.599608999997
2016-08-05,33834.0
2016-08-08,36047.398438
2016-08-09,38260.898438
2016-08-10,37312.300781
2016-08-11,36047.398438
2016-08-12,35731.199219
2016-08-15,35731.199219
2016-08-16,35415.0
2016-08-17,35731.199219
2016-08-18,36996.0
2016-08-19,36996.0
2016-08-22,34782.601563
2016-08-23,34782.601563
2016-08-24,36363.601563
2016-08-25,36363.601563
2016-08-26,36047.398438
2016-08-29,36047.398438
2016-08-30,36047.398438
2016-08-31,36047.398438
2016-09-01,35731.199219
2016-09-02,35731.199219
2016-09-06,36047.398438
2016-09-07,35731.199219
2016-09-08,35098.800781
2016-09-09,34150.199219
2016-09-12,33517.800781
2016-09-13,33454.5
2016-09-14,33454.5
2016-09-15,33201.601563
2016-09-16,33201.601563
2016-09-19,32885.398438
2016-09-20,32885.398438
2016-09-21,33517.800781
2016-09-22,34403.199219
2016-09-23,34403.199219
2016-09-26,34150.199219
2016-09-27,34213.398438
2016-09-28,34466.398438
2016-09-29,36047.398438
2016-09-30,36110.699219
2016-10-03,36110.699219
2016-10-04,35415.0
2016-10-05,34782.601563
2016-10-06,36047.398438
2016-10-07,36047.398438
2016-10-10,36047.398438
2016-10-11,36047.398438
2016-10-12,34592.898438
2016-10-13,35857.699219
2016-10-14,34339.898438
2016-10-17,34466.398438
2016-10-18,33517.800781
2016-10-19,35415.0
2016-10-20,35415.0
2016-10-21,35415.0
2016-10-24,35415.0
2016-10-25,33834.0
2016-10-26,33834.0
2016-10-27,31620.599608999997
2016-10-28,33454.5
2016-10-31,34150.199219
2016-11-01,32253.0
2016-11-02,31620.599608999997
2016-11-03,31620.599608999997
2016-11-04,30355.699219
2016-11-07,31620.599608999997
2016-11-08,31557.300781
2016-11-09,31620.599608999997
2016-11-10,33644.300781
2016-11-11,35098.800781
2016-11-14,34150.199219
2016-11-15,34023.699219
2016-11-16,34150.199219
2016-11-17,32885.398438
2016-11-18,33517.800781
2016-11-21,34782.601563
2016-11-22,34782.601563
2016-11-23,34782.601563
2016-11-25,33517.800781
2016-11-28,34782.601563
2016-11-29,34150.199219
2016-11-30,33897.199219
2016-12-01,33834.0
2016-12-02,33834.0
2016-12-05,33517.800781
2016-12-06,32885.398438
2016-12-07,33960.5
2016-12-08,33454.5
2016-12-09,34782.601563
2016-12-12,34023.699219
2016-12-13,32885.398438
2016-12-14,32885.398438
2016-12-15,32885.398438
2016-12-16,32569.199219
2016-12-19,33517.800781
2016-12-20,32885.398438
2016-12-21,32885.398438
2016-12-22,32758.900391000003
2016-12-23,32885.398438
2016-12-27,32126.5
2016-12-28,32505.900391000003
2016-12-29,33834.0
2016-12-30,33454.5
2017-01-03,33454.5
2017-01-04,32569.199219
2017-01-05,31936.800781
2017-01-06,31936.800781
2017-01-09,31620.599608999997
2017-01-10,32253.0
2017-01-11,32442.699219
2017-01-12,32316.199219
2017-01-13,32253.0
2017-01-17,31683.800781
2017-01-18,32253.0
2017-01-19,32253.0
2017-01-20,32253.0
2017-01-23,31620.599608999997
2017-01-24,31747.0
2017-01-25,33201.601563
2017-01-26,33201.601563
2017-01-27,33201.601563
2017-01-30,33201.601563
2017-01-31,33201.601563
2017-02-01,33201.601563
2017-02-02,33201.601563
2017-02-03,33201.601563
2017-02-06,33517.800781
2017-02-07,32885.398438
2017-02-08,33201.601563
2017-02-09,32569.199219
2017-02-10,32569.199219
2017-02-13,32316.199219
2017-02-14,31683.800781
2017-02-15,32253.0
2017-02-16,32000.0
2017-02-17,32253.0
2017-02-21,32505.900391000003
2017-02-22,32505.900391000003
2017-02-23,32505.900391000003
2017-02-24,32885.398438
2017-02-27,32885.398438
2017-02-28,33201.601563
2017-03-01,32885.398438
2017-03-02,32822.101563
2017-03-03,32000.0
2017-03-06,32253.0
2017-03-07,32822.101563
2017-03-08,33454.5
2017-03-09,32253.0
2017-03-10,32000.0
2017-03-13,32000.0
2017-03-14,32063.199219
2017-03-15,32885.398438
2017-03-16,32758.900391000003
2017-03-17,32948.601563
2017-03-20,32253.0
2017-03-21,34150.199219
2017-03-22,36490.101563
2017-03-23,38893.300781
2017-03-24,36679.800781
2017-03-27,35415.0
2017-03-28,34466.398438
2017-03-29,34466.398438
2017-03-30,33517.800781
2017-03-31,34529.601563
2017-04-03,34150.199219
2017-04-04,33011.898438
2017-04-05,33517.800781
2017-04-06,33517.800781
2017-04-07,33517.800781
2017-04-10,34150.199219
2017-04-11,33517.800781
2017-04-12,32948.601563
2017-04-13,33770.800781
2017-04-17,36047.398438
2017-04-18,35984.199219
2017-04-19,36996.0
2017-04-20,36996.0
2017-04-21,36996.0
2017-04-24,36047.398438
2017-04-25,36679.800781
2017-04-26,36047.398438
2017-04-27,34466.398438
2017-04-28,34466.398438
2017-05-01,34466.398438
2017-05-02,34466.398438
2017-05-03,34150.199219
2017-05-04,34845.898438
2017-05-05,34466.398438
2017-05-08,36047.398438
2017-05-09,36047.398438
2017-05-10,36679.800781
2017-05-11,36047.398438
2017-05-12,36047.398438
2017-05-15,37312.300781
2017-05-16,37312.300781
2017-05-17,35478.300781
2017-05-18,37312.300781
2017-05-19,36679.800781
2017-05-22,36679.800781
2017-05-23,36996.0
2017-05-24,36996.0
2017-05-25,36047.398438
2017-05-26,36363.601563
2017-05-30,36679.800781
2017-05-31,37312.300781
2017-06-01,38577.101563
2017-06-02,39778.699219
2017-06-05,39778.699219
2017-06-06,39778.699219
2017-06-07,39778.699219
2017-06-08,37628.5
2017-06-09,39525.699219
2017-06-12,39525.699219
2017-06-13,39525.699219
2017-06-14,39525.699219
2017-06-15,39525.699219
2017-06-16,39525.699219
2017-06-19,39525.699219
2017-06-20,39209.5
2017-06-21,39209.5
2017-06-22,39209.5
2017-06-23,39146.199219
2017-06-26,40474.300781
2017-06-27,40474.300781
2017-06-28,39841.898438
2017-06-29,39209.5
2017-06-30,40474.300781
2017-07-03,39209.5
2017-07-05,39841.898438
2017-07-06,37944.699219
2017-07-07,39209.5
2017-07-10,37312.300781
2017-07-11,37312.300781
2017-07-12,39209.5
2017-07-13,39209.5
2017-07-14,36996.0
2017-07-17,36996.0
2017-07-18,38577.101563
2017-07-19,39209.5
2017-07-20,37944.699219
2017-07-21,37881.398438
2017-07-24,37944.699219
2017-07-25,37944.699219
2017-07-26,36679.800781
2017-07-27,37312.300781
2017-07-28,37312.300781
2017-07-31,42371.5
2017-08-01,42245.101563
2017-08-02,41043.5
2017-08-03,40727.300781
2017-08-04,40474.300781
2017-08-07,40284.601563
2017-08-08,38577.101563
2017-08-09,37944.699219
2017-08-10,39778.699219
2017-08-11,37944.699219
2017-08-14,37944.699219
2017-08-15,39146.199219
2017-08-16,39841.898438
2017-08-17,38577.101563
2017-08-18,39399.199219
2017-08-21,39399.199219
2017-08-22,37944.699219
2017-08-23,38007.898438
2017-08-24,37944.699219
2017-08-25,37944.699219
2017-08-28,40600.800781
2017-08-29,39146.199219
2017-08-30,38893.300781
2017-08-31,37375.5
2017-09-01,39083.0
2017-09-05,37944.699219
2017-09-06,37438.699219
2017-09-07,37438.699219
2017-09-08,38260.898438
2017-09-11,38197.601563
2017-09-12,39083.0
2017-09-13,37944.699219
2017-09-14,40221.300781
2017-09-15,40221.300781
2017-09-18,40221.300781
2017-09-19,38577.101563
2017-09-20,38577.101563
2017-09-21,38577.101563
2017-09-22,39083.0
2017-09-25,36996.0
2017-09-26,38893.300781
2017-09-27,39525.699219
2017-09-28,38956.5
2017-09-29,39462.398438
2017-10-02,38956.5
2017-10-03,38766.800781
2017-10-04,36806.300781
2017-10-05,36996.0
2017-10-06,36996.0
2017-10-09,36996.0
2017-10-10,36996.0
2017-10-11,36047.398438
2017-10-12,36869.601563
2017-10-13,37754.898438
2017-10-16,36363.601563
2017-10-17,36996.0
2017-10-18,36996.0
2017-10-19,36679.800781
2017-10-20,34529.601563
2017-10-23,36553.398438
2017-10-24,36553.398438
2017-10-25,35162.101563
2017-10-26,35415.0
2017-10-27,36110.699219
2017-10-30,36300.398438
2017-10-31,36237.199219
2017-11-01,36237.199219
2017-11-02,37438.699219
2017-11-03,36363.601563
2017-11-06,36363.601563
2017-11-07,34782.601563
2017-11-08,34719.398438
2017-11-09,34719.398438
2017-11-10,34782.601563
2017-11-13,34782.601563
2017-11-14,33201.601563
2017-11-15,31620.599608999997
2017-11-16,31620.599608999997
2017-11-17,31620.599608999997
2017-11-20,31620.599608999997
2017-11-21,31620.599608999997
2017-11-22,31936.800781
2017-11-24,31936.800781
2017-11-27,31620.599608999997
2017-11-28,29913.0
2017-11-29,30039.5
2017-11-30,30039.5
2017-12-01,30197.599608999997
2017-12-04,30039.5
2017-12-05,30039.5
2017-12-06,29723.300781
2017-12-07,29723.300781
2017-12-08,29723.300781
2017-12-11,29660.099608999997
2017-12-12,29660.099608999997
2017-12-13,27604.699219
2017-12-14,29280.599608999997
2017-12-15,29723.300781
2017-12-18,29059.300781
2017-12-19,29407.099608999997
2017-12-20,29470.400391000003
2017-12-21,28047.400391000003
2017-12-22,29470.400391000003
2017-12-26,28237.199219
2017-12-27,28458.5
2017-12-28,29090.900391000003
2017-12-29,28458.5
2018-01-02,27857.699219
2018-01-03,28616.599608999997
2018-01-04,28015.800781
2018-01-05,29059.300781
2018-01-08,28774.699219
2018-01-09,28837.900391000003
2018-01-10,30355.699219
2018-01-11,31241.099608999997
2018-01-12,31304.300781
2018-01-16,30039.5
2018-01-17,30671.900391000003
2018-01-18,29723.300781
2018-01-19,30482.199219
2018-01-22,30482.199219
2018-01-23,30482.199219
2018-01-24,30482.199219
2018-01-25,29723.300781
2018-01-26,29154.199219
2018-01-29,28774.699219
2018-01-30,29660.099608999997
2018-01-31,28395.300781
2018-02-01,28458.5
2018-02-02,26561.300781
2018-02-05,25928.900391
2018-02-06,24727.300781
2018-02-07,26371.5
2018-02-08,25675.900391
2018-02-09,25928.900391
2018-02-12,27699.599608999997
2018-02-13,28079.099608999997
2018-02-14,28079.099608999997
2018-02-15,28079.099608999997
2018-02-16,28079.099608999997
2018-02-20,28079.099608999997
2018-02-21,26118.599609
2018-02-22,26877.5
2018-02-23,27952.599608999997
2018-02-26,26561.300781
2018-02-27,27415.0
2018-02-28,27193.699219
2018-03-01,25928.900391
2018-03-02,27383.400391000003
2018-03-05,26023.699219
2018-03-06,26561.300781
2018-03-07,25296.400391
2018-03-08,25612.599609
2018-03-09,25928.900391
2018-03-12,25928.900391
2018-03-13,27193.699219
2018-03-14,27193.699219
2018-03-15,26561.300781
2018-03-16,26561.300781
2018-03-19,27383.400391000003
2018-03-20,26055.300781
2018-03-21,27762.800781
2018-03-22,27636.400391000003
2018-03-23,27636.400391000003
2018-03-26,28458.5
2018-03-27,28458.5
2018-03-28,27130.400391000003
2018-03-29,26434.800781
2018-04-02,25928.900391
2018-04-03,25486.199219
2018-04-04,25612.599609
2018-04-05,24901.199219
2018-04-06,25296.400391
2018-04-09,26245.099609
2018-04-10,26245.099609
2018-04-11,25138.300781
2018-04-12,25691.699219
2018-04-13,25652.199219
2018-04-16,25612.599609
2018-04-17,25612.599609
2018-04-18,26996.0
2018-04-19,26996.0
2018-04-20,26956.5
2018-04-23,25217.400391
2018-04-24,25217.400391
2018-04-25,25217.400391
2018-04-26,24505.900391
2018-04-27,25138.300781
2018-04-30,25138.300781
2018-05-01,25138.300781
2018-05-02,25296.400391
2018-05-03,23715.400391
2018-05-04,24861.699219
2018-05-07,24268.800781
2018-05-08,24308.300781
2018-05-09,23715.400391
2018-05-10,24110.699219
2018-05-11,24901.199219
2018-05-14,26087.0
2018-05-15,26877.5
2018-05-16,26482.199219
2018-05-17,27588.900391000003
2018-05-18,26482.199219
2018-05-21,26996.0
2018-05-22,25770.800781
2018-05-23,25770.800781
2018-05-24,24664.0
2018-05-25,25138.300781
2018-05-29,25217.400391
2018-05-30,23715.400391
2018-05-31,23399.199219
2018-06-01,25019.800781
2018-06-04,25296.400391
2018-06-05,25217.400391
2018-06-06,25059.300781
2018-06-07,24664.0
2018-06-08,24664.0
2018-06-11,23834.0
2018-06-12,23834.0
2018-06-13,24110.699219
2018-06-14,24110.699219
2018-06-15,24110.699219
2018-06-18,25296.400391
2018-06-19,24505.900391
2018-06-20,23715.400391
2018-06-21,25296.400391
2018-06-22,24743.099609
2018-06-25,23715.400391
2018-06-26,23715.400391
2018-06-27,23715.400391
2018-06-28,23794.5
2018-06-29,23794.5
2018-07-02,24347.800781
2018-07-03,24347.800781
2018-07-05,22766.800781
2018-07-06,23715.400391
2018-07-09,22213.400391
2018-07-10,22094.900391
2018-07-11,23636.400391
2018-07-12,23636.400391
2018-07-13,23715.400391
2018-07-16,23557.300781
2018-07-17,23675.900391
2018-07-18,23675.900391
2018-07-19,23675.900391
2018-07-20,23675.900391
2018-07-23,22924.900391
2018-07-24,22924.900391
2018-07-25,22687.699219
2018-07-26,22134.400391
2018-07-27,21739.099609
2018-07-30,23201.599609
2018-07-31,23162.099609
2018-08-01,24347.800781
2018-08-02,24110.699219
2018-08-03,22450.599609
2018-08-06,21739.099609
2018-08-07,22371.5
2018-08-08,21739.099609
2018-08-09,21739.099609
2018-08-10,21739.099609
2018-08-13,20395.300781
2018-08-14,20553.400391
2018-08-15,21660.099609
2018-08-16,20395.300781
2018-08-17,20474.300781
2018-08-20,20237.199219
2018-08-21,20553.400391
2018-08-22,20395.300781
2018-08-23,20553.400391
2018-08-24,20237.199219
2018-08-27,20237.199219
2018-08-28,20237.199219
2018-08-29,20474.300781
2018-08-30,20474.300781
2018-08-31,20474.300781
2018-09-04,20474.300781
2018-09-05,20474.300781
2018-09-06,20158.099609
2018-09-07,20158.099609
2018-09-10,20316.199219
2018-09-11,20316.199219
2018-09-12,20316.199219
2018-09-13,20355.699219
2018-09-14,20553.400391
2018-09-17,20513.800781
2018-09-18,20553.400391
2018-09-19,20553.400391
2018-09-20,20553.400391
2018-09-21,20711.5
2018-09-24,21027.699219
2018-09-25,21660.099609
2018-09-26,21660.099609
2018-09-27,21897.199219
2018-09-28,21818.199219
2018-10-01,21818.199219
2018-10-02,22055.300781
