Date,SAVE
2016-01-04,39.18
2016-01-05,41.5
2016-01-06,41.27
2016-01-07,40.07
2016-01-08,38.540001000000004
2016-01-11,37.860001000000004
2016-01-12,38.889998999999996
2016-01-13,36.529999
2016-01-14,39.0
2016-01-15,38.580002
2016-01-19,37.900002
2016-01-20,42.0
2016-01-21,44.459998999999996
2016-01-22,43.400002
2016-01-25,41.540001000000004
2016-01-26,42.32
2016-01-27,41.060001
2016-01-28,39.5
2016-01-29,41.799999
2016-02-01,44.73
2016-02-02,42.459998999999996
2016-02-03,43.610001000000004
2016-02-04,45.400002
2016-02-05,42.43
2016-02-08,40.380001
2016-02-09,42.73
2016-02-10,43.16
2016-02-11,42.650002
2016-02-12,44.43
2016-02-16,46.02
2016-02-17,46.790001000000004
2016-02-18,46.75
2016-02-19,46.869999
2016-02-22,47.540001000000004
2016-02-23,46.689999
2016-02-24,47.029999
2016-02-25,47.5
2016-02-26,48.07
2016-02-29,47.75
2016-03-01,49.009997999999996
2016-03-02,49.919998
2016-03-03,50.139998999999996
2016-03-04,49.740002000000004
2016-03-07,49.669998
2016-03-08,47.439999
2016-03-09,47.099998
2016-03-10,47.970001
2016-03-11,47.709998999999996
2016-03-14,47.150002
2016-03-15,46.689999
2016-03-16,47.700001
2016-03-17,47.869999
2016-03-18,49.32
2016-03-21,48.950001
2016-03-22,47.549999
2016-03-23,47.09
2016-03-24,47.279999
2016-03-28,47.16
2016-03-29,48.450001
2016-03-30,48.330002
2016-03-31,47.98
2016-04-01,47.0
2016-04-04,48.419998
2016-04-05,46.709998999999996
2016-04-06,46.259997999999996
2016-04-07,45.91
2016-04-08,46.720001
2016-04-11,45.889998999999996
2016-04-12,45.59
2016-04-13,48.0
2016-04-14,49.139998999999996
2016-04-15,50.110001000000004
2016-04-18,50.049999
2016-04-19,52.959998999999996
2016-04-20,51.389998999999996
2016-04-21,50.349998
2016-04-22,49.700001
2016-04-25,49.580002
2016-04-26,47.43
2016-04-27,46.240002000000004
2016-04-28,44.669998
2016-04-29,43.93
2016-05-02,43.82
2016-05-03,43.150002
2016-05-04,41.349998
2016-05-05,41.889998999999996
2016-05-06,41.080002
2016-05-09,40.84
2016-05-10,41.630001
2016-05-11,40.610001000000004
2016-05-12,39.369999
2016-05-13,40.029999
2016-05-16,40.860001000000004
2016-05-17,41.75
2016-05-18,41.950001
2016-05-19,41.82
2016-05-20,42.32
2016-05-23,41.720001
2016-05-24,42.639998999999996
2016-05-25,42.790001000000004
2016-05-26,42.689999
2016-05-27,43.540001000000004
2016-05-31,43.470001
2016-06-01,43.419998
2016-06-02,43.77
2016-06-03,42.939999
2016-06-06,42.82
2016-06-07,44.200001
2016-06-08,45.490002000000004
2016-06-09,46.779999
2016-06-10,45.810001
2016-06-13,44.299999
2016-06-14,42.759997999999996
2016-06-15,42.939999
2016-06-16,42.330002
2016-06-17,42.48
2016-06-20,43.849998
2016-06-21,43.57
2016-06-22,43.98
2016-06-23,43.889998999999996
2016-06-24,42.290001000000004
2016-06-27,41.310001
2016-06-28,42.169998
2016-06-29,44.09
2016-06-30,44.869999
2016-07-01,46.060001
2016-07-05,44.310001
2016-07-06,43.639998999999996
2016-07-07,45.18
2016-07-08,46.029999
2016-07-11,46.959998999999996
2016-07-12,48.93
2016-07-13,47.540001000000004
2016-07-14,47.549999
2016-07-15,47.459998999999996
2016-07-18,47.810001
2016-07-19,44.889998999999996
2016-07-20,43.810001
2016-07-21,42.25
2016-07-22,43.759997999999996
2016-07-25,42.93
2016-07-26,44.009997999999996
2016-07-27,43.73
2016-07-28,42.549999
2016-07-29,42.75
2016-08-01,41.59
2016-08-02,39.540001000000004
2016-08-03,39.529999
2016-08-04,40.43
2016-08-05,40.91
2016-08-08,40.709998999999996
2016-08-09,40.650002
2016-08-10,40.490002000000004
2016-08-11,40.439999
2016-08-12,39.98
2016-08-15,40.27
2016-08-16,39.950001
2016-08-17,40.049999
2016-08-18,40.09
2016-08-19,39.75
2016-08-22,39.799999
2016-08-23,39.900002
2016-08-24,39.970001
2016-08-25,39.790001000000004
2016-08-26,39.279999
2016-08-29,39.389998999999996
2016-08-30,39.959998999999996
2016-08-31,39.990002000000004
2016-09-01,39.529999
2016-09-02,39.810001
2016-09-06,39.939999
2016-09-07,40.82
2016-09-08,40.389998999999996
2016-09-09,38.360001000000004
2016-09-12,39.209998999999996
2016-09-13,38.41
2016-09-14,37.98
2016-09-15,37.880001
2016-09-16,37.23
2016-09-19,37.439999
2016-09-20,37.91
2016-09-21,38.25
2016-09-22,38.5
2016-09-23,39.720001
2016-09-26,41.130001
2016-09-27,41.950001
2016-09-28,41.880001
2016-09-29,41.66
2016-09-30,42.529999
2016-10-03,43.740002000000004
2016-10-04,43.639998999999996
2016-10-05,43.16
2016-10-06,42.990002000000004
2016-10-07,42.240002000000004
2016-10-10,42.880001
2016-10-11,42.119999
2016-10-12,42.169998
2016-10-13,43.580002
2016-10-14,43.779999
2016-10-17,43.82
2016-10-18,45.200001
2016-10-19,47.009997999999996
2016-10-20,47.5
2016-10-21,47.509997999999996
2016-10-24,46.84
2016-10-25,48.66
2016-10-26,48.09
2016-10-27,48.240002000000004
2016-10-28,48.049999
2016-10-31,47.93
2016-11-01,47.82
2016-11-02,47.060001
2016-11-03,46.98
2016-11-04,47.02
2016-11-07,47.630001
2016-11-08,48.240002000000004
2016-11-09,49.630001
2016-11-10,51.48
2016-11-11,51.900002
2016-11-14,53.389998999999996
2016-11-15,52.880001
2016-11-16,53.310001
2016-11-17,53.869999
2016-11-18,53.740002000000004
2016-11-21,52.900002
2016-11-22,53.599998
2016-11-23,54.299999
2016-11-25,54.220001
2016-11-28,53.540001000000004
2016-11-29,54.52
2016-11-30,55.599998
2016-12-01,55.209998999999996
2016-12-02,56.25
2016-12-05,55.599998
2016-12-06,57.0
2016-12-07,58.75
2016-12-08,58.700001
2016-12-09,59.060001
2016-12-12,56.98
2016-12-13,57.580002
2016-12-14,57.310001
2016-12-15,59.240002000000004
2016-12-16,57.400002
2016-12-19,57.849998
2016-12-20,59.150002
2016-12-21,59.5
2016-12-22,58.509997999999996
2016-12-23,58.779999
2016-12-27,58.509997999999996
2016-12-28,57.720001
2016-12-29,57.41
2016-12-30,57.860001000000004
2017-01-03,57.09
2017-01-04,58.099998
2017-01-05,58.07
2017-01-06,56.27
2017-01-09,56.130001
2017-01-10,58.049999
2017-01-11,56.080002
2017-01-12,56.32
2017-01-13,56.580002
2017-01-17,55.220001
2017-01-18,56.400002
2017-01-19,55.810001
2017-01-20,56.68
2017-01-23,55.82
2017-01-24,55.5
2017-01-25,56.080002
2017-01-26,57.009997999999996
2017-01-27,54.25
2017-01-30,53.77
2017-01-31,54.040001000000004
2017-02-01,53.880001
2017-02-02,53.299999
2017-02-03,54.939999
2017-02-06,55.66
2017-02-07,54.049999
2017-02-08,52.669998
2017-02-09,53.740002000000004
2017-02-10,53.880001
2017-02-13,54.360001000000004
2017-02-14,53.080002
2017-02-15,53.240002000000004
2017-02-16,52.349998
2017-02-17,51.380001
2017-02-21,51.740002000000004
2017-02-22,51.650002
2017-02-23,51.43
2017-02-24,51.919998
2017-02-27,53.16
2017-02-28,52.209998999999996
2017-03-01,53.799999
2017-03-02,51.150002
2017-03-03,52.619999
2017-03-06,52.77
2017-03-07,51.41
2017-03-08,52.18
2017-03-09,51.52
2017-03-10,52.009997999999996
2017-03-13,51.25
2017-03-14,49.529999
2017-03-15,50.830002
2017-03-16,51.110001000000004
2017-03-17,50.91
2017-03-20,51.099998
2017-03-21,50.09
2017-03-22,50.48
2017-03-23,50.299999
2017-03-24,50.700001
2017-03-27,50.98
2017-03-28,52.02
2017-03-29,51.529999
2017-03-30,52.189999
2017-03-31,53.07
2017-04-03,53.16
2017-04-04,51.41
2017-04-05,50.900002
2017-04-06,51.75
2017-04-07,51.849998
2017-04-10,51.810001
2017-04-11,52.650002
2017-04-12,54.029999
2017-04-13,53.509997999999996
2017-04-17,53.830002
2017-04-18,56.220001
2017-04-19,57.720001
2017-04-20,58.5
2017-04-21,58.459998999999996
2017-04-24,58.0
2017-04-25,57.869999
2017-04-26,57.950001
2017-04-27,57.529999
2017-04-28,57.27
2017-05-01,57.599998
2017-05-02,59.509997999999996
2017-05-03,59.740002000000004
2017-05-04,59.279999
2017-05-05,59.189999
2017-05-08,57.43
2017-05-09,56.110001000000004
2017-05-10,55.77
2017-05-11,55.32
2017-05-12,55.09
2017-05-15,55.48
2017-05-16,54.98
2017-05-17,53.630001
2017-05-18,53.759997999999996
2017-05-19,53.82
2017-05-22,53.0
2017-05-23,53.119999
2017-05-24,52.07
2017-05-25,54.150002
2017-05-26,54.259997999999996
2017-05-30,53.119999
2017-05-31,53.099998
2017-06-01,54.360001000000004
2017-06-02,55.830002
2017-06-05,56.32
2017-06-06,56.419998
2017-06-07,55.41
2017-06-08,55.849998
2017-06-09,54.779999
2017-06-12,54.200001
2017-06-13,54.209998999999996
2017-06-14,53.900002
2017-06-15,52.830002
2017-06-16,52.709998999999996
2017-06-19,53.950001
2017-06-20,52.950001
2017-06-21,52.810001
2017-06-22,52.529999
2017-06-23,52.549999
2017-06-26,52.34
2017-06-27,52.580002
2017-06-28,52.369999
2017-06-29,52.09
2017-06-30,51.650002
2017-07-03,51.049999
2017-07-05,51.75
2017-07-06,51.259997999999996
2017-07-07,53.459998999999996
2017-07-10,52.18
2017-07-11,52.279999
2017-07-12,53.009997999999996
2017-07-13,53.220001
2017-07-14,53.169998
2017-07-17,53.400002
2017-07-18,52.060001
2017-07-19,51.950001
2017-07-20,50.57
2017-07-21,50.119999
2017-07-24,49.02
2017-07-25,48.66
2017-07-26,48.849998
2017-07-27,40.07
2017-07-28,39.709998999999996
2017-07-31,38.849998
2017-08-01,40.790001000000004
2017-08-02,40.599998
2017-08-03,39.279999
2017-08-04,39.049999
2017-08-07,38.400002
2017-08-08,38.080002
2017-08-09,38.0
2017-08-10,37.610001000000004
2017-08-11,38.25
2017-08-14,38.220001
2017-08-15,37.869999
2017-08-16,38.279999
2017-08-17,36.810001
2017-08-18,36.700001
2017-08-21,36.540001000000004
2017-08-22,35.849998
2017-08-23,34.75
2017-08-24,34.34
2017-08-25,35.779999
2017-08-28,35.759997999999996
2017-08-29,35.490002000000004
2017-08-30,34.459998999999996
2017-08-31,34.049999
2017-09-01,34.029999
2017-09-05,32.509997999999996
2017-09-06,32.09
2017-09-07,32.32
2017-09-08,33.099998
2017-09-11,34.630001
2017-09-12,34.889998999999996
2017-09-13,34.91
2017-09-14,34.830002
2017-09-15,33.689999
2017-09-18,32.950001
2017-09-19,32.630001
2017-09-20,32.700001
2017-09-21,34.009997999999996
2017-09-22,33.709998999999996
2017-09-25,34.150002
2017-09-26,33.669998
2017-09-27,33.5
2017-09-28,33.529999
2017-09-29,33.41
2017-10-02,33.669998
2017-10-03,36.060001
2017-10-04,35.560001
2017-10-05,35.189999
2017-10-06,35.240002000000004
2017-10-09,35.02
2017-10-10,35.0
2017-10-11,34.650002
2017-10-12,33.84
2017-10-13,33.799999
2017-10-16,33.470001
2017-10-17,34.869999
2017-10-18,34.830002
2017-10-19,33.68
2017-10-20,33.810001
2017-10-23,34.110001000000004
2017-10-24,34.41
2017-10-25,33.740002000000004
2017-10-26,36.080002
2017-10-27,36.939999
2017-10-30,36.919998
2017-10-31,37.09
2017-11-01,36.639998999999996
2017-11-02,35.52
2017-11-03,36.130001
2017-11-06,36.290001000000004
2017-11-07,35.049999
2017-11-08,34.790001000000004
2017-11-09,34.950001
2017-11-10,35.82
2017-11-13,35.279999
2017-11-14,36.259997999999996
2017-11-15,37.240002000000004
2017-11-16,37.16
2017-11-17,36.389998999999996
2017-11-20,36.349998
2017-11-21,37.389998999999996
2017-11-22,37.599998
2017-11-24,38.169998
2017-11-27,38.080002
2017-11-28,39.119999
2017-11-29,40.860001000000004
2017-11-30,42.630001
2017-12-01,42.619999
2017-12-04,43.41
2017-12-05,42.869999
2017-12-06,42.200001
2017-12-07,42.889998999999996
2017-12-08,43.639998999999996
2017-12-11,42.889998999999996
2017-12-12,43.330002
2017-12-13,43.299999
2017-12-14,42.84
2017-12-15,43.189999
2017-12-18,44.869999
2017-12-19,44.220001
2017-12-20,44.490002000000004
2017-12-21,45.200001
2017-12-22,45.220001
2017-12-26,45.299999
2017-12-27,44.990002000000004
2017-12-28,45.290001000000004
2017-12-29,44.849998
2018-01-02,45.599998
2018-01-03,44.139998999999996
2018-01-04,43.5
2018-01-05,43.630001
2018-01-08,43.23
2018-01-09,43.59
2018-01-10,44.91
2018-01-11,47.57
2018-01-12,48.259997999999996
2018-01-16,46.209998999999996
2018-01-17,44.889998999999996
2018-01-18,44.959998999999996
2018-01-19,45.189999
2018-01-22,43.330002
2018-01-23,44.59
2018-01-24,41.529999
2018-01-25,40.18
2018-01-26,41.48
2018-01-29,41.419998
2018-01-30,41.830002
2018-01-31,42.119999
2018-02-01,42.02
2018-02-02,41.07
2018-02-05,39.880001
2018-02-06,40.419998
2018-02-07,40.299999
2018-02-08,39.060001
2018-02-09,39.25
2018-02-12,39.91
2018-02-13,39.09
2018-02-14,39.52
2018-02-15,39.639998999999996
2018-02-16,39.720001
2018-02-20,38.900002
2018-02-21,39.91
2018-02-22,39.48
2018-02-23,39.490002000000004
2018-02-26,40.080002
2018-02-27,38.75
2018-02-28,39.84
2018-03-01,40.5
2018-03-02,41.849998
2018-03-05,41.720001
2018-03-06,42.16
2018-03-07,41.919998
2018-03-08,42.970001
2018-03-09,43.0
2018-03-12,43.279999
2018-03-13,45.09
2018-03-14,44.419998
2018-03-15,44.279999
2018-03-16,45.119999
2018-03-19,44.439999
2018-03-20,44.82
2018-03-21,43.189999
2018-03-22,41.27
2018-03-23,39.959998999999996
2018-03-26,38.27
2018-03-27,37.189999
2018-03-28,36.990002000000004
2018-03-29,37.779999
2018-04-02,36.349998
2018-04-03,37.220001
2018-04-04,37.700001
2018-04-05,38.299999
2018-04-06,37.740002000000004
2018-04-09,35.75
2018-04-10,35.25
2018-04-11,35.75
2018-04-12,36.290001000000004
2018-04-13,36.150002
2018-04-16,37.09
2018-04-17,36.84
2018-04-18,38.240002000000004
2018-04-19,38.0
2018-04-20,38.43
2018-04-23,38.82
2018-04-24,38.240002000000004
2018-04-25,37.630001
2018-04-26,35.400002
2018-04-27,35.490002000000004
2018-04-30,35.720001
2018-05-01,36.369999
2018-05-02,35.73
2018-05-03,34.98
2018-05-04,36.389998999999996
2018-05-07,36.740002000000004
2018-05-08,36.77
2018-05-09,35.900002
2018-05-10,36.330002
2018-05-11,36.630001
2018-05-14,35.959998999999996
2018-05-15,36.09
2018-05-16,36.939999
2018-05-17,37.130001
2018-05-18,37.150002
2018-05-21,37.369999
2018-05-22,36.389998999999996
2018-05-23,36.389998999999996
2018-05-24,36.68
2018-05-25,38.029999
2018-05-29,37.310001
2018-05-30,36.77
2018-05-31,36.689999
2018-06-01,37.040001000000004
2018-06-04,37.91
2018-06-05,36.959998999999996
2018-06-06,37.209998999999996
2018-06-07,37.18
2018-06-08,37.049999
2018-06-11,37.830002
2018-06-12,37.639998999999996
2018-06-13,37.439999
2018-06-14,38.169998
2018-06-15,39.610001000000004
2018-06-18,39.419998
2018-06-19,38.549999
2018-06-20,38.790001000000004
2018-06-21,38.630001
2018-06-22,38.599998
2018-06-25,36.330002
2018-06-26,35.59
2018-06-27,35.400002
2018-06-28,35.369999
2018-06-29,36.349998
2018-07-02,37.119999
2018-07-03,37.060001
2018-07-05,37.5
2018-07-06,37.66
2018-07-09,37.880001
2018-07-10,37.400002
2018-07-11,36.130001
2018-07-12,39.830002
2018-07-13,41.02
2018-07-16,39.040001000000004
2018-07-17,40.060001
2018-07-18,41.009997999999996
2018-07-19,40.490002000000004
2018-07-20,40.279999
2018-07-23,41.639998999999996
2018-07-24,40.57
2018-07-25,41.41
2018-07-26,42.849998
2018-07-27,42.939999
2018-07-30,42.689999
2018-07-31,43.439999
2018-08-01,42.669998
2018-08-02,43.110001000000004
2018-08-03,42.599998
2018-08-06,43.310001
2018-08-07,43.330002
2018-08-08,43.880001
2018-08-09,43.849998
2018-08-10,43.939999
2018-08-13,43.799999
2018-08-14,44.549999
2018-08-15,44.57
2018-08-16,43.900002
2018-08-17,44.700001
2018-08-20,45.860001000000004
2018-08-21,46.650002
2018-08-22,45.200001
2018-08-23,45.889998999999996
2018-08-24,45.650002
2018-08-27,46.080002
2018-08-28,47.220001
2018-08-29,47.52
2018-08-30,47.549999
2018-08-31,47.52
2018-09-04,47.849998
2018-09-05,47.509997999999996
2018-09-06,47.5
2018-09-07,47.59
2018-09-10,48.27
2018-09-11,48.470001
2018-09-12,48.790001000000004
2018-09-13,49.09
2018-09-14,49.200001
2018-09-17,49.27
2018-09-18,48.330002
2018-09-19,49.009997999999996
2018-09-20,48.48
2018-09-21,48.290001000000004
2018-09-24,46.450001
2018-09-25,46.830002
2018-09-26,47.27
2018-09-27,47.580002
2018-09-28,46.970001
2018-10-01,45.540001000000004
2018-10-02,44.540001000000004
2018-10-03,44.849998
2018-10-04,44.43
2018-10-05,44.389998999999996
2018-10-08,43.950001
2018-10-09,43.830002
2018-10-10,44.91
2018-10-11,46.5
2018-10-12,47.07
2018-10-15,48.990002000000004
2018-10-16,50.369999
2018-10-17,50.970001
2018-10-18,49.799999
2018-10-19,50.779999
2018-10-22,51.029999
2018-10-23,50.59
2018-10-24,47.689999
2018-10-25,53.23
2018-10-26,52.52
2018-10-29,52.09
2018-10-30,52.759997999999996
2018-10-31,51.900002
2018-11-01,52.380001
2018-11-02,53.689999
2018-11-05,53.91
2018-11-06,53.630001
2018-11-07,53.400002
2018-11-08,53.330002
2018-11-09,52.990002000000004
2018-11-12,52.959998999999996
2018-11-13,53.41
2018-11-14,52.75
2018-11-15,53.099998
2018-11-16,52.439999
2018-11-19,51.189999
2018-11-20,49.139998999999996
2018-11-21,50.849998
2018-11-23,51.560001
2018-11-26,50.98
2018-11-27,58.759997999999996
2018-11-28,62.43
2018-11-29,62.0
2018-11-30,64.120003
2018-12-03,64.559998
2018-12-04,63.130001
2018-12-06,64.589996
2018-12-07,59.669998
2018-12-10,60.419998
2018-12-11,61.43
2018-12-12,60.970001
2018-12-13,60.66
2018-12-14,59.009997999999996
2018-12-17,58.139998999999996
2018-12-18,58.549999
2018-12-19,57.790001000000004
2018-12-20,56.009997999999996
2018-12-21,54.790001000000004
2018-12-24,54.279999
2018-12-26,57.759997999999996
2018-12-27,57.099998
2018-12-28,57.52
2018-12-31,57.919998
2019-01-02,57.84
2019-01-03,53.959998999999996
2019-01-04,56.099998
2019-01-07,57.669998
2019-01-08,57.060001
2019-01-09,59.450001
2019-01-10,60.75
2019-01-11,60.110001000000004
2019-01-14,58.830002
2019-01-15,58.560001
2019-01-16,60.759997999999996
2019-01-17,60.310001
2019-01-18,59.360001000000004
2019-01-22,58.060001
2019-01-23,57.419998
2019-01-24,57.459998999999996
2019-01-25,57.959998999999996
2019-01-28,58.490002000000004
2019-01-29,57.639998999999996
2019-01-30,59.43
2019-01-31,58.82
2019-02-01,61.130001
2019-02-04,62.779999
2019-02-05,62.950001
2019-02-06,60.900002
2019-02-07,62.709998999999996
2019-02-08,61.439999
2019-02-11,63.060001
2019-02-12,61.650002
2019-02-13,60.93
2019-02-14,61.419998
2019-02-15,61.669998
2019-02-19,62.34
2019-02-20,58.009997999999996
2019-02-21,59.580002
2019-02-22,60.119999
2019-02-25,60.59
2019-02-26,61.009997999999996
2019-02-27,58.57
2019-02-28,56.25
2019-03-01,56.610001000000004
2019-03-04,57.060001
2019-03-05,56.209998999999996
2019-03-06,53.299999
2019-03-07,52.790001000000004
2019-03-08,51.68
2019-03-11,53.07
2019-03-12,52.810001
2019-03-13,54.77
2019-03-14,55.150002
2019-03-15,54.200001
2019-03-18,52.849998
2019-03-19,53.700001
2019-03-20,52.599998
2019-03-21,53.990002000000004
2019-03-22,53.049999
2019-03-25,51.549999
2019-03-26,52.450001
2019-03-27,53.209998999999996
2019-03-28,51.75
2019-03-29,52.860001000000004
2019-04-01,53.23
2019-04-02,53.82
2019-04-03,54.279999
2019-04-04,54.299999
2019-04-05,54.439999
2019-04-08,54.700001
2019-04-09,54.810001
2019-04-10,56.84
2019-04-11,56.919998
2019-04-12,56.220001
2019-04-15,55.169998
2019-04-16,54.98
2019-04-17,55.560001
2019-04-18,56.189999
2019-04-22,55.650002
2019-04-23,57.490002000000004
2019-04-24,58.299999
2019-04-25,52.880001
2019-04-26,52.700001
2019-04-29,53.790001000000004
2019-04-30,54.380001
2019-05-01,52.560001
2019-05-02,52.52
2019-05-03,52.5
2019-05-06,51.560001
2019-05-07,50.77
2019-05-08,49.900002
2019-05-09,49.419998
2019-05-10,49.66
2019-05-13,47.810001
2019-05-14,48.209998999999996
2019-05-15,48.470001
2019-05-16,48.529999
2019-05-17,47.639998999999996
2019-05-20,47.029999
2019-05-21,48.77
2019-05-22,47.939999
2019-05-23,48.299999
2019-05-24,47.200001
2019-05-28,46.900002
2019-05-29,46.759997999999996
2019-05-30,47.02
2019-05-31,46.080002
2019-06-03,47.220001
2019-06-04,49.330002
2019-06-05,50.43
2019-06-06,49.939999
2019-06-07,49.119999
2019-06-10,49.060001
2019-06-11,49.669998
2019-06-12,49.68
2019-06-13,51.400002
2019-06-14,50.32
2019-06-17,49.990002000000004
2019-06-18,50.560001
2019-06-19,49.630001
2019-06-20,48.68
2019-06-21,47.740002000000004
2019-06-24,47.580002
2019-06-25,46.959998999999996
2019-06-26,45.950001
2019-06-27,46.950001
2019-06-28,47.73
2019-07-01,48.939999
2019-07-02,48.900002
2019-07-03,50.470001
2019-07-05,50.869999
2019-07-08,51.689999
2019-07-09,50.77
2019-07-10,51.41
2019-07-11,52.220001
2019-07-12,50.810001
2019-07-15,50.91
2019-07-16,51.419998
2019-07-17,50.650002
2019-07-18,51.279999
2019-07-19,50.889998999999996
2019-07-22,52.380001
2019-07-23,53.720001
2019-07-24,55.049999
2019-07-25,42.009997999999996
2019-07-26,43.560001
2019-07-29,42.369999
2019-07-30,42.189999
2019-07-31,42.43
2019-08-01,42.369999
2019-08-02,42.110001000000004
2019-08-05,41.360001000000004
2019-08-06,41.299999
2019-08-07,40.799999
2019-08-08,40.830002
2019-08-09,39.970001
2019-08-12,39.009997999999996
2019-08-13,38.939999
2019-08-14,37.470001
2019-08-15,37.310001
2019-08-16,38.400002
2019-08-19,38.59
2019-08-20,38.599998
2019-08-21,38.52
2019-08-22,38.799999
2019-08-23,37.73
2019-08-26,37.549999
2019-08-27,36.029999
2019-08-28,36.98
2019-08-29,37.810001
2019-08-30,37.540001000000004
2019-09-03,36.09
2019-09-04,36.130001
2019-09-05,37.32
2019-09-06,37.060001
2019-09-09,36.139998999999996
2019-09-10,37.880001
2019-09-11,38.75
2019-09-12,38.27
2019-09-13,38.759997999999996
2019-09-16,38.380001
2019-09-17,38.689999
2019-09-18,38.290001000000004
2019-09-19,37.919998
2019-09-20,38.029999
2019-09-23,37.259997999999996
2019-09-24,36.529999
2019-09-25,36.950001
2019-09-26,37.02
2019-09-27,36.310001
2019-09-30,36.299999
2019-10-01,35.880001
2019-10-02,34.700001
2019-10-03,33.639998999999996
2019-10-04,33.990002000000004
2019-10-07,34.029999
2019-10-08,33.099998
2019-10-09,33.700001
2019-10-10,33.990002000000004
2019-10-11,36.049999
2019-10-14,35.830002
2019-10-15,36.889998999999996
2019-10-16,36.049999
2019-10-17,36.77
2019-10-18,36.779999
2019-10-21,37.880001
2019-10-22,37.23
2019-10-23,37.75
2019-10-24,37.259997999999996
2019-10-25,37.93
2019-10-28,38.139998999999996
2019-10-29,37.169998
2019-10-30,37.689999
2019-10-31,37.560001
2019-11-01,38.07
2019-11-04,38.48
2019-11-05,38.93
2019-11-06,39.189999
2019-11-07,39.400002
2019-11-08,38.98
2019-11-11,38.720001
2019-11-12,37.860001000000004
2019-11-13,37.48
2019-11-14,37.689999
2019-11-15,38.23
2019-11-18,37.91
2019-11-19,38.82
2019-11-20,38.130001
2019-11-21,37.669998
2019-11-22,38.470001
2019-11-25,39.919998
2019-11-26,39.099998
2019-11-27,39.189999
2019-11-29,39.07
2019-12-02,39.59
2019-12-03,38.02
2019-12-04,38.189999
2019-12-05,38.07
2019-12-06,39.209998999999996
2019-12-09,38.490002000000004
2019-12-10,38.220001
2019-12-11,37.970001
2019-12-12,38.360001000000004
2019-12-13,38.240002000000004
2019-12-16,39.169998
2019-12-17,40.959998999999996
2019-12-18,40.419998
2019-12-19,41.290001000000004
2019-12-20,41.369999
2019-12-23,41.029999
2019-12-24,41.189999
2019-12-26,41.220001
2019-12-27,40.580002
2019-12-30,39.799999
2019-12-31,40.310001
2020-01-02,40.650002
2020-01-03,39.82
2020-01-06,40.389998999999996
2020-01-07,39.5
2020-01-08,39.939999
2020-01-09,40.0
2020-01-10,39.790001000000004
2020-01-13,39.759997999999996
2020-01-14,40.110001000000004
2020-01-15,39.68
2020-01-16,42.650002
2020-01-17,42.93
2020-01-21,41.720001
2020-01-22,42.599998
2020-01-23,42.84
2020-01-24,42.099998
2020-01-27,41.32
2020-01-28,42.400002
2020-01-29,42.709998999999996
2020-01-30,42.439999
2020-01-31,41.07
2020-02-03,41.959998999999996
2020-02-04,43.34
2020-02-05,44.439999
2020-02-06,42.799999
2020-02-07,44.200001
2020-02-10,43.759997999999996
2020-02-11,43.310001
2020-02-12,43.93
2020-02-13,44.580002
2020-02-14,43.880001
2020-02-18,42.59
2020-02-19,41.139998999999996
2020-02-20,41.25
2020-02-21,41.099998
2020-02-24,37.459998999999996
2020-02-25,34.709998999999996
2020-02-26,32.919998
2020-02-27,29.75
2020-02-28,28.450001
2020-03-02,27.27
2020-03-03,25.23
2020-03-04,26.34
2020-03-05,21.540001
2020-03-06,22.52
2020-03-09,21.41
2020-03-10,22.48
2020-03-11,20.93
2020-03-12,14.06
2020-03-13,15.08
2020-03-16,11.66
2020-03-17,11.72
2020-03-18,9.01
2020-03-19,8.39
2020-03-20,8.69
2020-03-23,9.83
2020-03-24,13.53
2020-03-25,15.96
2020-03-26,16.51
2020-03-27,14.79
2020-03-30,12.42
2020-03-31,12.89
2020-04-01,11.32
2020-04-02,10.53
2020-04-03,10.51
2020-04-06,10.47
2020-04-07,11.44
2020-04-08,12.51
2020-04-09,14.08
2020-04-13,13.32
2020-04-14,13.88
2020-04-15,13.76
2020-04-16,12.66
2020-04-17,13.35
2020-04-20,12.95
2020-04-21,12.75
2020-04-22,11.93
2020-04-23,11.8
2020-04-24,12.15
2020-04-27,12.25
2020-04-28,14.34
2020-04-29,15.38
2020-04-30,15.02
2020-05-01,13.17
2020-05-04,12.9
2020-05-05,12.31
2020-05-06,11.55
2020-05-07,10.51
2020-05-08,10.56
