Date,MRK
1982-05-28,2.013889
1982-06-01,1.986111
1982-06-02,2.0
1982-06-03,2.034722
1982-06-04,2.017361
1982-06-07,2.020833
1982-06-08,2.027778
1982-06-09,2.013889
1982-06-10,2.010417
1982-06-11,2.027778
1982-06-14,1.9965279999999999
1982-06-15,1.9652779999999999
1982-06-16,1.892361
1982-06-17,1.895833
1982-06-18,1.895833
1982-06-21,1.8993060000000002
1982-06-22,1.90625
1982-06-23,1.9409720000000001
1982-06-24,1.9305560000000002
1982-06-25,1.895833
1982-06-28,1.90625
1982-06-29,1.9027779999999999
1982-06-30,1.875
1982-07-01,1.8194439999999998
1982-07-02,1.822917
1982-07-06,1.833333
1982-07-07,1.8125
1982-07-08,1.8715279999999999
1982-07-09,1.8715279999999999
1982-07-12,1.861111
1982-07-13,1.857639
1982-07-14,1.861111
1982-07-15,1.861111
1982-07-16,1.8715279999999999
1982-07-19,1.885417
1982-07-20,1.9722220000000001
1982-07-21,1.9305560000000002
1982-07-22,1.9444439999999998
1982-07-23,1.951389
1982-07-26,1.916667
1982-07-27,1.916667
1982-07-28,1.9131939999999998
1982-07-29,1.9340279999999999
1982-07-30,1.9409720000000001
1982-08-02,1.979167
1982-08-03,1.9444439999999998
1982-08-04,1.885417
1982-08-05,1.84375
1982-08-06,1.833333
1982-08-09,1.8159720000000001
1982-08-10,1.84375
1982-08-11,1.826389
1982-08-12,1.798611
1982-08-13,1.7847220000000001
1982-08-16,1.8194439999999998
1982-08-17,1.885417
1982-08-18,1.916667
1982-08-19,1.892361
1982-08-20,1.9756939999999998
1982-08-23,2.065972
1982-08-24,2.020833
1982-08-25,2.013889
1982-08-26,2.055556
1982-08-27,2.059028
1982-08-30,2.079861
1982-08-31,2.114583
1982-09-01,2.121528
1982-09-02,2.118056
1982-09-03,2.180556
1982-09-07,2.170139
1982-09-08,2.1875
1982-09-09,2.149306
1982-09-10,2.142361
1982-09-13,2.166667
1982-09-14,2.236111
1982-09-15,2.246528
1982-09-16,2.243056
1982-09-17,2.152778
1982-09-20,2.177083
1982-09-21,2.232639
1982-09-22,2.243056
1982-09-23,2.236111
1982-09-24,2.225694
1982-09-27,2.229167
1982-09-28,2.229167
1982-09-29,2.215278
1982-09-30,2.170139
1982-10-01,2.184028
1982-10-04,2.159722
1982-10-05,2.104167
1982-10-06,2.194444
1982-10-07,2.25
1982-10-08,2.236111
1982-10-11,2.291667
1982-10-12,2.288194
1982-10-13,2.409722
1982-10-14,2.326389
1982-10-15,2.340278
1982-10-18,2.302083
1982-10-19,2.291667
1982-10-20,2.298611
1982-10-21,2.302083
1982-10-22,2.291667
1982-10-25,2.236111
1982-10-26,2.25
1982-10-27,2.277778
1982-10-28,2.239583
1982-10-29,2.236111
1982-11-01,2.229167
1982-11-02,2.222222
1982-11-03,2.291667
1982-11-04,2.263889
1982-11-05,2.263889
1982-11-08,2.291667
1982-11-09,2.309028
1982-11-10,2.347222
1982-11-11,2.375
1982-11-12,2.375
1982-11-15,2.381944
1982-11-16,2.333333
1982-11-17,2.361111
1982-11-18,2.340278
1982-11-19,2.305556
1982-11-22,2.277778
1982-11-23,2.236111
1982-11-24,2.232639
1982-11-26,2.204861
1982-11-29,2.222222
1982-11-30,2.298611
1982-12-01,2.229167
1982-12-02,2.267361
1982-12-03,2.25
1982-12-06,2.361111
1982-12-07,2.357639
1982-12-08,2.388889
1982-12-09,2.388889
1982-12-10,2.375
1982-12-13,2.361111
1982-12-14,2.340278
1982-12-15,2.256944
1982-12-16,2.28125
1982-12-17,2.336806
1982-12-20,2.350694
1982-12-21,2.409722
1982-12-22,2.420139
1982-12-23,2.423611
1982-12-27,2.4375
1982-12-28,2.381944
1982-12-29,2.395833
1982-12-30,2.375
1982-12-31,2.350694
1983-01-03,2.333333
1983-01-04,2.354167
1983-01-05,2.385417
1983-01-06,2.4375
1983-01-07,2.409722
1983-01-10,2.413194
1983-01-11,2.399306
1983-01-12,2.371528
1983-01-13,2.347222
1983-01-14,2.378472
1983-01-17,2.427083
1983-01-18,2.444444
1983-01-19,2.454861
1983-01-20,2.447917
1983-01-21,2.420139
1983-01-24,2.375
1983-01-25,2.392361
1983-01-26,2.361111
1983-01-27,2.395833
1983-01-28,2.388889
1983-01-31,2.381944
1983-02-01,2.364583
1983-02-02,2.361111
1983-02-03,2.333333
1983-02-04,2.361111
1983-02-07,2.388889
1983-02-08,2.361111
1983-02-09,2.315972
1983-02-10,2.284722
1983-02-11,2.277778
1983-02-14,2.291667
1983-02-15,2.333333
1983-02-16,2.361111
1983-02-17,2.309028
1983-02-18,2.302083
1983-02-22,2.291667
1983-02-23,2.302083
1983-02-24,2.361111
1983-02-25,2.357639
1983-02-28,2.326389
1983-03-01,2.340278
1983-03-02,2.395833
1983-03-03,2.420139
1983-03-04,2.4375
1983-03-07,2.444444
1983-03-08,2.423611
1983-03-09,2.4375
1983-03-10,2.427083
1983-03-11,2.427083
1983-03-14,2.399306
1983-03-15,2.395833
1983-03-16,2.381944
1983-03-17,2.371528
1983-03-18,2.333333
1983-03-21,2.350694
1983-03-22,2.378472
1983-03-23,2.375
1983-03-24,2.409722
1983-03-25,2.368056
1983-03-28,2.340278
1983-03-29,2.361111
1983-03-30,2.388889
1983-03-31,2.357639
1983-04-04,2.361111
1983-04-05,2.347222
1983-04-06,2.3125
1983-04-07,2.305556
1983-04-08,2.302083
1983-04-11,2.329861
1983-04-12,2.319444
1983-04-13,2.298611
1983-04-14,2.298611
1983-04-15,2.298611
1983-04-18,2.329861
1983-04-19,2.326389
1983-04-20,2.326389
1983-04-21,2.326389
1983-04-22,2.361111
1983-04-25,2.361111
1983-04-26,2.409722
1983-04-27,2.5
1983-04-28,2.559028
1983-04-29,2.625
1983-05-02,2.597222
1983-05-03,2.604167
1983-05-04,2.597222
1983-05-05,2.597222
1983-05-06,2.579861
1983-05-09,2.527778
1983-05-10,2.527778
1983-05-11,2.527778
1983-05-12,2.552083
1983-05-13,2.520833
1983-05-16,2.479167
1983-05-17,2.451389
1983-05-18,2.451389
1983-05-19,2.402778
1983-05-20,2.440972
1983-05-23,2.458333
1983-05-24,2.472222
1983-05-25,2.444444
1983-05-26,2.423611
1983-05-27,2.423611
1983-05-31,2.388889
1983-06-01,2.368056
1983-06-02,2.371528
1983-06-03,2.354167
1983-06-06,2.350694
1983-06-07,2.336806
1983-06-08,2.333333
1983-06-09,2.368056
1983-06-10,2.350694
1983-06-13,2.364583
1983-06-14,2.381944
1983-06-15,2.361111
1983-06-16,2.378472
1983-06-17,2.378472
1983-06-20,2.371528
1983-06-21,2.423611
1983-06-22,2.416667
1983-06-23,2.444444
1983-06-24,2.534722
1983-06-27,2.517361
1983-06-28,2.527778
1983-06-29,2.538194
1983-06-30,2.579861
1983-07-01,2.611111
1983-07-05,2.583333
1983-07-06,2.597222
1983-07-07,2.618056
1983-07-08,2.600694
1983-07-11,2.590278
1983-07-12,2.545139
1983-07-13,2.5
1983-07-14,2.510417
1983-07-15,2.503472
1983-07-18,2.496528
1983-07-19,2.569444
1983-07-20,2.673611
1983-07-21,2.673611
1983-07-22,2.729167
1983-07-25,2.711806
1983-07-26,2.729167
1983-07-27,2.6875
1983-07-28,2.663194
1983-07-29,2.604167
1983-08-01,2.621528
1983-08-02,2.65625
1983-08-03,2.645833
1983-08-04,2.597222
1983-08-05,2.600694
1983-08-08,2.579861
1983-08-09,2.576389
1983-08-10,2.59375
1983-08-11,2.638889
1983-08-12,2.680556
1983-08-15,2.659722
1983-08-16,2.631944
1983-08-17,2.704861
1983-08-18,2.697917
1983-08-19,2.697917
1983-08-22,2.673611
1983-08-23,2.645833
1983-08-24,2.642361
1983-08-25,2.649306
1983-08-26,2.680556
1983-08-29,2.670139
1983-08-30,2.680556
1983-08-31,2.677083
1983-09-01,2.548611
1983-09-02,2.5625
1983-09-06,2.559028
1983-09-07,2.559028
1983-09-08,2.555556
1983-09-09,2.534722
1983-09-12,2.524306
1983-09-13,2.534722
1983-09-14,2.5625
1983-09-15,2.513889
1983-09-16,2.5625
1983-09-19,2.600694
1983-09-20,2.628472
1983-09-21,2.618056
1983-09-22,2.638889
1983-09-23,2.635417
1983-09-26,2.71875
1983-09-27,2.666667
1983-09-28,2.673611
1983-09-29,2.680556
1983-09-30,2.680556
1983-10-03,2.701389
1983-10-04,2.725694
1983-10-05,2.777778
1983-10-06,2.815972
1983-10-07,2.833333
1983-10-10,2.857639
1983-10-11,2.784722
1983-10-12,2.777778
1983-10-13,2.8125
1983-10-14,2.868056
1983-10-17,2.895833
1983-10-18,2.84375
1983-10-19,2.802083
1983-10-20,2.805556
1983-10-21,2.826389
1983-10-24,2.795139
1983-10-25,2.798611
1983-10-26,2.805556
1983-10-27,2.770833
1983-10-28,2.614583
1983-10-31,2.659722
1983-11-01,2.736111
1983-11-02,2.704861
1983-11-03,2.694444
1983-11-04,2.649306
1983-11-07,2.65625
1983-11-08,2.677083
1983-11-09,2.697917
1983-11-10,2.708333
1983-11-11,2.729167
1983-11-14,2.75
1983-11-15,2.743056
1983-11-16,2.743056
1983-11-17,2.722222
1983-11-18,2.715278
1983-11-21,2.722222
1983-11-22,2.725694
1983-11-23,2.704861
1983-11-25,2.71875
1983-11-28,2.71875
1983-11-29,2.732639
1983-11-30,2.715278
1983-12-01,2.680556
1983-12-02,2.618056
1983-12-05,2.576389
1983-12-06,2.59375
1983-12-07,2.604167
1983-12-08,2.583333
1983-12-09,2.569444
1983-12-12,2.569444
1983-12-13,2.552083
1983-12-14,2.534722
1983-12-15,2.513889
1983-12-16,2.513889
1983-12-19,2.548611
1983-12-20,2.541667
1983-12-21,2.534722
1983-12-22,2.520833
1983-12-23,2.461806
1983-12-27,2.506944
1983-12-28,2.506944
1983-12-29,2.503472
1983-12-30,2.510417
1984-01-03,2.510417
1984-01-04,2.506944
1984-01-05,2.541667
1984-01-06,2.53125
1984-01-09,2.503472
1984-01-10,2.475694
1984-01-11,2.454861
1984-01-12,2.472222
1984-01-13,2.482639
1984-01-16,2.493056
1984-01-17,2.496528
1984-01-18,2.506944
1984-01-19,2.503472
1984-01-20,2.496528
1984-01-23,2.458333
1984-01-24,2.465278
1984-01-25,2.472222
1984-01-26,2.486111
1984-01-27,2.486111
1984-01-30,2.472222
1984-01-31,2.454861
1984-02-01,2.430556
1984-02-02,2.482639
1984-02-03,2.534722
1984-02-06,2.527778
1984-02-07,2.548611
1984-02-08,2.451389
1984-02-09,2.451389
1984-02-10,2.451389
1984-02-13,2.458333
1984-02-14,2.520833
1984-02-15,2.555556
1984-02-16,2.541667
1984-02-17,2.53125
1984-02-21,2.520833
1984-02-22,2.5
1984-02-23,2.506944
1984-02-24,2.53125
1984-02-27,2.600694
1984-02-28,2.579861
1984-02-29,2.614583
1984-03-01,2.604167
1984-03-02,2.666667
1984-03-05,2.638889
1984-03-06,2.555556
1984-03-07,2.552083
1984-03-08,2.569444
1984-03-09,2.559028
1984-03-12,2.520833
1984-03-13,2.590278
1984-03-14,2.586806
1984-03-15,2.590278
1984-03-16,2.604167
1984-03-19,2.576389
1984-03-20,2.576389
1984-03-21,2.555556
1984-03-22,2.541667
1984-03-23,2.53125
1984-03-26,2.552083
1984-03-27,2.5625
1984-03-28,2.611111
1984-03-29,2.590278
1984-03-30,2.614583
1984-04-02,2.590278
1984-04-03,2.638889
1984-04-04,2.618056
1984-04-05,2.572917
1984-04-06,2.576389
1984-04-09,2.597222
1984-04-10,2.604167
1984-04-11,2.590278
1984-04-12,2.635417
1984-04-13,2.649306
1984-04-16,2.680556
1984-04-17,2.694444
1984-04-18,2.684028
1984-04-19,2.694444
1984-04-23,2.652778
1984-04-24,2.618056
1984-04-25,2.600694
1984-04-26,2.604167
1984-04-27,2.555556
1984-04-30,2.555556
1984-05-01,2.559028
1984-05-02,2.534722
1984-05-03,2.527778
1984-05-04,2.5
1984-05-07,2.493056
1984-05-08,2.524306
1984-05-09,2.5
1984-05-10,2.527778
1984-05-11,2.510417
1984-05-14,2.524306
1984-05-15,2.53125
1984-05-16,2.548611
1984-05-17,2.538194
1984-05-18,2.493056
1984-05-21,2.496528
1984-05-22,2.479167
1984-05-23,2.482639
1984-05-24,2.444444
1984-05-25,2.423611
1984-05-29,2.388889
1984-05-30,2.319444
1984-05-31,2.371528
1984-06-01,2.454861
1984-06-04,2.46875
1984-06-05,2.458333
1984-06-06,2.479167
1984-06-07,2.46875
1984-06-08,2.482639
1984-06-11,2.458333
1984-06-12,2.4375
1984-06-13,2.486111
1984-06-14,2.5
1984-06-15,2.503472
1984-06-18,2.524306
1984-06-19,2.520833
1984-06-20,2.520833
1984-06-21,2.559028
1984-06-22,2.565972
1984-06-25,2.559028
1984-06-26,2.548611
1984-06-27,2.552083
1984-06-28,2.552083
1984-06-29,2.569444
1984-07-02,2.527778
1984-07-03,2.541667
1984-07-05,2.513889
1984-07-06,2.5
1984-07-09,2.520833
1984-07-10,2.392361
1984-07-11,2.340278
1984-07-12,2.336806
1984-07-13,2.354167
1984-07-16,2.357639
1984-07-17,2.368056
1984-07-18,2.3125
1984-07-19,2.236111
1984-07-20,2.222222
1984-07-23,2.215278
1984-07-24,2.21875
1984-07-25,2.229167
1984-07-26,2.274306
1984-07-27,2.291667
1984-07-30,2.295139
1984-07-31,2.309028
1984-08-01,2.329861
1984-08-02,2.385417
1984-08-03,2.458333
1984-08-06,2.434028
1984-08-07,2.430556
1984-08-08,2.392361
1984-08-09,2.40625
1984-08-10,2.413194
1984-08-13,2.427083
1984-08-14,2.402778
1984-08-15,2.388889
1984-08-16,2.413194
1984-08-17,2.409722
1984-08-20,2.399306
1984-08-21,2.409722
1984-08-22,2.385417
1984-08-23,2.354167
1984-08-24,2.336806
1984-08-27,2.326389
1984-08-28,2.336806
1984-08-29,2.34375
1984-08-30,2.336806
1984-08-31,2.329861
1984-09-04,2.298611
1984-09-05,2.270833
1984-09-06,2.295139
1984-09-07,2.319444
1984-09-10,2.305556
1984-09-11,2.3125
1984-09-12,2.3125
1984-09-13,2.368056
1984-09-14,2.381944
1984-09-17,2.385417
1984-09-18,2.364583
1984-09-19,2.340278
1984-09-20,2.347222
1984-09-21,2.277778
1984-09-24,2.3125
1984-09-25,2.3125
1984-09-26,2.302083
1984-09-27,2.309028
1984-09-28,2.295139
1984-10-01,2.315972
1984-10-02,2.315972
1984-10-03,2.333333
1984-10-04,2.354167
1984-10-05,2.291667
1984-10-08,2.236111
1984-10-09,2.229167
1984-10-10,2.256944
1984-10-11,2.260417
1984-10-12,2.260417
1984-10-15,2.263889
1984-10-16,2.277778
1984-10-17,2.326389
1984-10-18,2.361111
1984-10-19,2.416667
1984-10-22,2.395833
1984-10-23,2.420139
1984-10-24,2.413194
1984-10-25,2.354167
1984-10-26,2.364583
1984-10-29,2.357639
1984-10-30,2.40625
1984-10-31,2.409722
1984-11-01,2.440972
1984-11-02,2.461806
1984-11-05,2.465278
1984-11-06,2.479167
1984-11-07,2.461806
1984-11-08,2.447917
1984-11-09,2.423611
1984-11-12,2.416667
1984-11-13,2.375
1984-11-14,2.388889
1984-11-15,2.399306
1984-11-16,2.368056
1984-11-19,2.385417
1984-11-20,2.427083
1984-11-21,2.465278
1984-11-23,2.493056
1984-11-26,2.475694
1984-11-27,2.534722
1984-11-28,2.486111
1984-11-29,2.475694
1984-11-30,2.465278
1984-12-03,2.4375
1984-12-04,2.461806
1984-12-05,2.447917
1984-12-06,2.458333
1984-12-07,2.454861
1984-12-10,2.458333
1984-12-11,2.458333
1984-12-12,2.486111
1984-12-13,2.475694
1984-12-14,2.496528
1984-12-17,2.524306
1984-12-18,2.576389
1984-12-19,2.583333
1984-12-20,2.5625
1984-12-21,2.555556
1984-12-24,2.583333
1984-12-26,2.569444
1984-12-27,2.572917
1984-12-28,2.590278
1984-12-31,2.611111
1985-01-02,2.586806
1985-01-03,2.541667
1985-01-04,2.520833
1985-01-07,2.510417
1985-01-08,2.513889
1985-01-09,2.545139
1985-01-10,2.597222
1985-01-11,2.576389
1985-01-14,2.631944
1985-01-15,2.600694
1985-01-16,2.59375
1985-01-17,2.590278
1985-01-18,2.597222
1985-01-21,2.659722
1985-01-22,2.618056
1985-01-23,2.614583
1985-01-24,2.569444
1985-01-25,2.597222
1985-01-28,2.59375
1985-01-29,2.614583
1985-01-30,2.649306
1985-01-31,2.666667
1985-02-01,2.652778
1985-02-04,2.701389
1985-02-05,2.6875
1985-02-06,2.680556
1985-02-07,2.670139
1985-02-08,2.663194
1985-02-11,2.694444
1985-02-12,2.694444
1985-02-13,2.722222
1985-02-14,2.729167
1985-02-15,2.732639
1985-02-19,2.725694
1985-02-20,2.725694
1985-02-21,2.715278
1985-02-22,2.732639
1985-02-25,2.763889
1985-02-26,2.791667
1985-02-27,2.784722
1985-02-28,2.774306
1985-03-01,2.777778
1985-03-04,2.763889
1985-03-05,2.756944
1985-03-06,2.777778
1985-03-07,2.770833
1985-03-08,2.760417
1985-03-11,2.760417
1985-03-12,2.777778
1985-03-13,2.795139
1985-03-14,2.829861
1985-03-15,2.791667
1985-03-18,2.784722
1985-03-19,2.819444
1985-03-20,2.84375
1985-03-21,2.878472
1985-03-22,2.861111
1985-03-25,2.854167
1985-03-26,2.864583
1985-03-27,2.902778
1985-03-28,2.899306
1985-03-29,2.913194
1985-04-01,2.902778
1985-04-02,2.895833
1985-04-03,2.899306
1985-04-04,2.90625
1985-04-08,2.868056
1985-04-09,2.854167
1985-04-10,2.864583
1985-04-11,2.854167
1985-04-12,2.829861
1985-04-15,2.854167
1985-04-16,2.864583
1985-04-17,2.854167
1985-04-18,2.868056
1985-04-19,2.875
1985-04-22,2.854167
1985-04-23,2.861111
1985-04-24,2.888889
1985-04-25,2.888889
1985-04-26,2.881944
1985-04-29,2.833333
1985-04-30,2.826389
1985-05-01,2.770833
1985-05-02,2.75
1985-05-03,2.78125
1985-05-06,2.777778
1985-05-07,2.767361
1985-05-08,2.770833
1985-05-09,2.8125
1985-05-10,2.833333
1985-05-13,2.861111
1985-05-14,2.878472
1985-05-15,2.857639
1985-05-16,2.864583
1985-05-17,2.888889
1985-05-20,2.951389
1985-05-21,3.010417
1985-05-22,3.0
1985-05-23,2.993056
1985-05-24,3.017361
1985-05-28,3.003472
1985-05-29,3.0
1985-05-30,2.996528
1985-05-31,2.996528
1985-06-03,2.993056
1985-06-04,3.013889
1985-06-05,3.048611
1985-06-06,3.152778
1985-06-07,3.083333
1985-06-10,3.076389
1985-06-11,3.059028
1985-06-12,3.055556
1985-06-13,3.0
1985-06-14,3.017361
1985-06-17,3.090278
1985-06-18,3.107639
1985-06-19,3.121528
1985-06-20,3.152778
1985-06-21,3.204861
1985-06-24,3.180556
1985-06-25,3.138889
1985-06-26,3.135417
1985-06-27,3.152778
1985-06-28,3.128472
1985-07-01,3.114583
1985-07-02,3.111111
1985-07-03,3.097222
1985-07-05,3.104167
1985-07-08,3.131944
1985-07-09,3.166667
1985-07-10,3.222222
1985-07-11,3.21875
1985-07-12,3.201389
1985-07-15,3.211806
1985-07-16,3.225694
1985-07-17,3.253472
1985-07-18,3.246528
1985-07-19,3.25
1985-07-22,3.236111
1985-07-23,3.239583
1985-07-24,3.21875
1985-07-25,3.173611
1985-07-26,3.131944
1985-07-29,3.125
1985-07-30,3.131944
1985-07-31,3.135417
1985-08-01,3.145833
1985-08-02,3.118056
1985-08-05,3.114583
1985-08-06,3.086806
1985-08-07,3.104167
1985-08-08,3.118056
1985-08-09,3.104167
1985-08-12,3.118056
1985-08-13,3.135417
1985-08-14,3.166667
1985-08-15,3.184028
1985-08-16,3.1875
1985-08-19,3.194444
1985-08-20,3.229167
1985-08-21,3.263889
1985-08-22,3.256944
1985-08-23,3.25
1985-08-26,3.201389
1985-08-27,3.204861
1985-08-28,3.21875
1985-08-29,3.194444
1985-08-30,3.170139
1985-09-03,3.166667
1985-09-04,3.163194
1985-09-05,3.15625
1985-09-06,3.152778
1985-09-09,3.163194
1985-09-10,3.142361
1985-09-11,3.114583
1985-09-12,3.111111
1985-09-13,3.090278
1985-09-16,3.09375
1985-09-17,3.076389
1985-09-18,2.996528
1985-09-19,3.017361
1985-09-20,3.0
1985-09-23,3.034722
1985-09-24,3.041667
1985-09-25,3.003472
1985-09-26,3.024306
1985-09-30,3.006944
1985-10-01,3.020833
1985-10-02,2.972222
1985-10-03,2.958333
1985-10-04,2.961806
1985-10-07,3.006944
1985-10-08,3.048611
1985-10-09,3.027778
1985-10-10,3.017361
1985-10-11,3.041667
1985-10-14,3.045139
1985-10-15,3.045139
1985-10-16,3.138889
1985-10-17,3.166667
1985-10-18,3.159722
1985-10-21,3.128472
1985-10-22,3.145833
1985-10-23,3.138889
1985-10-24,3.125
1985-10-25,3.114583
1985-10-28,3.111111
1985-10-29,3.159722
1985-10-30,3.215278
1985-10-31,3.236111
1985-11-01,3.267361
1985-11-04,3.333333
1985-11-05,3.322917
1985-11-06,3.302083
1985-11-07,3.267361
1985-11-08,3.3125
1985-11-11,3.395833
1985-11-12,3.409722
1985-11-13,3.361111
1985-11-14,3.3819440000000003
1985-11-15,3.395833
1985-11-18,3.378472
1985-11-19,3.375
1985-11-20,3.371528
1985-11-21,3.465278
1985-11-22,3.496528
1985-11-25,3.486111
1985-11-26,3.513889
1985-11-27,3.635417
1985-11-29,3.611111
1985-12-02,3.590278
1985-12-03,3.572917
1985-12-04,3.625
1985-12-05,3.638889
1985-12-06,3.611111
1985-12-09,3.65625
1985-12-10,3.673611
1985-12-11,3.729167
1985-12-12,3.6944440000000003
1985-12-13,3.736111
1985-12-16,3.802083
1985-12-17,3.763889
1985-12-18,3.739583
1985-12-19,3.763889
1985-12-20,3.7430559999999997
1985-12-23,3.684028
1985-12-24,3.677083
1985-12-26,3.701389
1985-12-27,3.767361
1985-12-30,3.7881940000000003
1985-12-31,3.8055559999999997
1986-01-02,3.833333
1986-01-03,3.902778
1986-01-06,3.9131940000000003
1986-01-07,3.9305559999999997
1986-01-08,3.861111
1986-01-09,3.791667
1986-01-10,3.763889
1986-01-13,3.798611
1986-01-14,3.798611
1986-01-15,3.798611
1986-01-16,3.8125
1986-01-17,3.8055559999999997
1986-01-20,3.826389
1986-01-21,3.815972
1986-01-22,3.784722
1986-01-23,3.784722
1986-01-24,3.760417
1986-01-27,3.767361
1986-01-28,3.78125
1986-01-29,3.777778
1986-01-30,3.760417
1986-01-31,3.822917
1986-02-03,3.909722
1986-02-04,3.979167
1986-02-05,3.96875
1986-02-06,3.940972
1986-02-07,3.958333
1986-02-10,3.9756940000000003
1986-02-11,3.979167
1986-02-12,3.979167
1986-02-13,3.9930559999999997
1986-02-14,4.0
1986-02-18,4.090278
1986-02-19,4.111111
1986-02-20,4.1770830000000005
1986-02-21,4.236111
1986-02-24,4.201389
1986-02-25,4.1875
1986-02-26,4.184028
1986-02-27,4.236111
1986-02-28,4.184028
1986-03-03,4.1458330000000005
1986-03-04,4.125
1986-03-05,4.079861
1986-03-06,4.097222
1986-03-07,4.1875
1986-03-10,4.190972
1986-03-11,4.263889
1986-03-12,4.319445
1986-03-13,4.305555
1986-03-14,4.4895830000000005
1986-03-17,4.430555
1986-03-18,4.434028
1986-03-19,4.4791669999999995
1986-03-20,4.611111
1986-03-21,4.4791669999999995
1986-03-24,4.444445
1986-03-25,4.475695
1986-03-26,4.652778
1986-03-27,4.715278
1986-03-31,4.840278
1986-04-01,4.8854169999999995
1986-04-02,4.847222
1986-04-03,4.736111
1986-04-04,4.569445
1986-04-07,4.5416669999999995
1986-04-08,4.586805
1986-04-09,4.5416669999999995
1986-04-10,4.6041669999999995
1986-04-11,4.6145830000000005
1986-04-14,4.722222
1986-04-15,4.8125
1986-04-16,4.944445
1986-04-17,4.9791669999999995
1986-04-18,5.0
1986-04-21,5.013889
1986-04-22,4.902778
1986-04-23,4.902778
1986-04-24,4.930555
1986-04-25,4.899305
1986-04-28,4.96875
1986-04-29,4.923611
1986-04-30,4.819445
1986-05-01,4.736111
1986-05-02,4.777778
1986-05-05,4.875
1986-05-06,4.934028
1986-05-07,4.9479169999999995
1986-05-08,4.965278
1986-05-09,4.996528
1986-05-12,4.972222
1986-05-13,5.059028
1986-05-14,5.2083330000000005
1986-05-15,5.097222
1986-05-16,5.059028
1986-05-19,5.0416669999999995
1986-05-20,5.100695
1986-05-21,5.142361
1986-05-22,5.1770830000000005
1986-05-23,5.2291669999999995
1986-05-27,5.423611
1986-05-28,5.548611
1986-05-29,5.506945
1986-05-30,5.361111
1986-06-02,5.263889
1986-06-03,5.347222
1986-06-04,5.368055
1986-06-05,5.4166669999999995
1986-06-06,5.472222
1986-06-09,5.3541669999999995
1986-06-10,5.347222
1986-06-11,5.3333330000000005
1986-06-12,5.256945
1986-06-13,5.4791669999999995
1986-06-16,5.5208330000000005
1986-06-17,5.555555
1986-06-18,5.680555
1986-06-19,5.652778
1986-06-20,5.694445
1986-06-23,5.6666669999999995
1986-06-24,5.659722
1986-06-25,5.6458330000000005
1986-06-26,5.673611
1986-06-27,5.743055
1986-06-30,5.805555
1986-07-01,5.868055
1986-07-02,5.8541669999999995
1986-07-03,5.756945
1986-07-07,5.625
1986-07-08,5.527778
1986-07-09,5.534722
1986-07-10,5.5416669999999995
1986-07-11,5.576389
1986-07-14,5.472222
1986-07-15,5.486111
1986-07-16,5.493055
1986-07-17,5.652778
1986-07-18,5.6666669999999995
1986-07-21,5.611111
1986-07-22,5.888889
1986-07-23,5.7916669999999995
1986-07-24,5.777778
1986-07-25,5.7708330000000005
1986-07-28,5.722222
1986-07-29,5.736111
1986-07-30,5.847222
1986-07-31,5.9166669999999995
1986-08-01,5.993055
1986-08-04,5.944445
1986-08-05,5.972222
1986-08-06,6.013889
1986-08-07,6.006945
1986-08-08,5.930555
1986-08-11,6.069445
1986-08-12,6.118055
1986-08-13,6.236111
1986-08-14,6.326389
1986-08-15,6.402778
1986-08-18,6.4583330000000005
1986-08-19,6.4166669999999995
1986-08-20,6.3125
1986-08-21,6.284722
1986-08-22,6.298611
1986-08-25,6.180555
1986-08-26,6.256945
1986-08-27,6.2083330000000005
1986-08-28,6.319445
1986-08-29,6.423611
1986-09-02,6.159722
1986-09-03,6.222222
1986-09-04,6.3125
1986-09-05,6.131945
1986-09-08,5.8333330000000005
1986-09-09,5.7916669999999995
1986-09-10,5.8125
1986-09-11,5.5416669999999995
1986-09-12,5.465278
1986-09-15,5.513889
1986-09-16,5.5416669999999995
1986-09-17,5.444445
1986-09-18,5.5
1986-09-19,5.4166669999999995
1986-09-22,5.430555
1986-09-23,5.5416669999999995
1986-09-24,5.701389
1986-09-25,5.527778
1986-09-26,5.5208330000000005
1986-09-29,5.513889
1986-09-30,5.472222
1986-10-01,5.576389
1986-10-02,5.597222
1986-10-03,5.548611
1986-10-06,5.625
1986-10-07,5.6666669999999995
1986-10-08,5.680555
1986-10-09,5.75
1986-10-10,5.680555
1986-10-13,5.680555
1986-10-14,5.736111
1986-10-15,5.930555
1986-10-16,6.0208330000000005
1986-10-17,6.069445
1986-10-20,5.9791669999999995
1986-10-21,5.944445
1986-10-22,5.993055
1986-10-23,6.0833330000000005
1986-10-24,6.055555
1986-10-27,5.972222
1986-10-28,5.965278
1986-10-29,5.986111
1986-10-30,6.0833330000000005
1986-10-31,6.034722
1986-11-03,6.111111
1986-11-04,6.111111
1986-11-05,6.0833330000000005
1986-11-06,6.027778
1986-11-07,5.965278
1986-11-10,5.944445
1986-11-11,5.9583330000000005
1986-11-12,5.951389
1986-11-13,5.875
1986-11-14,5.8333330000000005
1986-11-17,5.8125
1986-11-18,5.8125
1986-11-19,5.638889
1986-11-20,5.881945
1986-11-21,6.125
1986-11-24,6.125
1986-11-25,6.152778
1986-11-26,6.152778
1986-11-28,6.138889
1986-12-01,6.152778
1986-12-02,6.388889
1986-12-03,6.3333330000000005
