Date,APO
2020-01-13,50.110001000000004
2020-01-14,48.970001
2020-01-15,48.810001
2020-01-16,49.080002
2020-01-17,50.360001000000004
2020-01-21,50.759997999999996
2020-01-22,52.009997999999996
2020-01-23,52.139998999999996
2020-01-24,51.009997999999996
2020-01-27,49.849998
2020-01-28,50.75
2020-01-29,51.16
2020-01-30,46.630001
2020-01-31,47.32
2020-02-03,45.939999
2020-02-04,47.060001
2020-02-05,47.959998999999996
2020-02-06,47.049999
2020-02-07,47.360001000000004
2020-02-10,46.619999
2020-02-11,46.84
2020-02-12,46.34
2020-02-13,45.790001000000004
2020-02-14,45.709998999999996
2020-02-18,45.669998
2020-02-19,46.57
2020-02-20,46.450001
2020-02-21,45.689999
2020-02-24,44.919998
2020-02-25,43.169998
2020-02-26,43.200001
2020-02-27,42.310001
2020-02-28,41.66
2020-03-02,43.389998999999996
2020-03-03,42.810001
2020-03-04,42.939999
2020-03-05,42.740002000000004
2020-03-06,40.5
2020-03-09,34.060001
2020-03-10,35.439999
2020-03-11,33.919998
2020-03-12,30.1
2020-03-13,35.950001
2020-03-16,31.15
2020-03-17,31.200001
2020-03-18,30.0
2020-03-19,29.889999
2020-03-20,26.84
2020-03-23,23.799999
2020-03-24,27.48
2020-03-25,34.689999
2020-03-26,37.700001
2020-03-27,35.459998999999996
2020-03-30,35.450001
2020-03-31,33.5
2020-04-01,29.959999
2020-04-02,30.969998999999998
2020-04-03,31.92
2020-04-06,35.919998
2020-04-07,35.080002
2020-04-08,37.27
2020-04-09,39.16
2020-04-13,36.130001
2020-04-14,36.360001000000004
2020-04-15,34.02
2020-04-16,36.330002
2020-04-17,38.869999
2020-04-20,37.27
2020-04-21,35.5
2020-04-22,36.119999
2020-04-23,38.049999
2020-04-24,38.939999
2020-04-27,41.380001
2020-04-28,40.619999
2020-04-29,42.98
2020-04-30,40.490002000000004
2020-05-01,39.560001
2020-05-04,39.950001
2020-05-05,40.900002
2020-05-06,41.68
2020-05-07,43.0
2020-05-08,43.93
