Date,SCBFF
2013-11-04,24.450001
2013-11-05,23.85
2013-11-06,24.01
2013-11-07,23.25
2013-11-08,23.719998999999998
2013-11-11,23.65
2013-11-12,23.98
2013-11-13,23.0
2013-11-14,23.4
2013-11-15,23.530001000000002
2013-11-18,23.799999
2013-11-19,23.74
2013-11-20,23.41
2013-11-21,23.65
2013-11-22,23.6
2013-11-25,23.49
2013-11-26,23.440001000000002
2013-11-27,23.57
2013-11-29,23.940001000000002
2013-12-02,23.459999
2013-12-03,23.41
2013-12-04,22.1
2013-12-05,21.66
2013-12-06,21.85
2013-12-09,21.52
2013-12-10,21.5
2013-12-11,21.16
2013-12-12,21.309998999999998
2013-12-13,21.110001
2013-12-16,21.209999
2013-12-17,21.190001000000002
2013-12-18,21.98
2013-12-19,21.75
2013-12-20,21.530001000000002
2013-12-23,22.25
2013-12-24,21.92
2013-12-26,22.299999
2013-12-27,22.620001000000002
2013-12-30,22.549999
2013-12-31,22.700001
2014-01-02,22.200001
2014-01-03,22.120001000000002
2014-01-06,22.139999
2014-01-07,22.129998999999998
2014-01-08,21.6
2014-01-09,21.26
2014-01-10,21.41
2014-01-13,21.18
2014-01-14,21.59
2014-01-15,21.99
2014-01-16,21.709999
2014-01-17,21.719998999999998
2014-01-21,22.51
2014-01-22,22.41
2014-01-23,22.200001
2014-01-24,21.440001000000002
2014-01-27,21.58
2014-01-28,21.639999
2014-01-29,21.629998999999998
2014-01-30,20.9
2014-01-31,20.450001
2014-02-03,19.700001
2014-02-04,20.25
2014-02-05,20.23
2014-02-06,20.549999
2014-02-07,20.49
2014-02-10,20.4
2014-02-11,20.9
2014-02-12,21.629998999999998
2014-02-13,21.309998999999998
2014-02-14,21.48
2014-02-18,22.01
2014-02-19,21.799999
2014-02-20,21.77
2014-02-21,22.0
2014-02-24,21.9
2014-02-25,21.65
2014-02-26,21.09
2014-02-27,21.549999
2014-02-28,21.0
2014-03-03,20.940001000000002
2014-03-04,21.129998999999998
2014-03-05,21.09
2014-03-06,21.190001000000002
2014-03-07,21.370001000000002
2014-03-10,20.879998999999998
2014-03-11,20.75
2014-03-12,20.190001000000002
2014-03-13,19.91
2014-03-14,19.73
2014-03-17,19.9
2014-03-18,20.01
2014-03-19,19.540001
2014-03-20,19.66
2014-03-21,19.799999
2014-03-24,19.799999
2014-03-25,20.389999
2014-03-26,20.67
2014-03-27,20.33
2014-03-28,21.25
2014-03-31,20.76
2014-04-01,21.15
2014-04-02,21.440001000000002
2014-04-03,21.0
2014-04-04,20.84
2014-04-07,20.790001
2014-04-08,21.52
2014-04-09,22.190001000000002
2014-04-10,22.219998999999998
2014-04-11,22.35
2014-04-14,22.33
2014-04-15,22.42
2014-04-16,22.370001000000002
2014-04-17,22.49
2014-04-21,22.43
2014-04-22,22.33
2014-04-23,21.66
2014-04-24,21.91
2014-04-25,21.92
2014-04-28,21.74
2014-04-29,21.9
2014-04-30,21.76
2014-05-01,21.98
2014-05-02,21.629998999999998
2014-05-05,21.52
2014-05-06,21.91
2014-05-07,21.9
2014-05-08,22.200001
2014-05-09,21.65
2014-05-12,21.940001000000002
2014-05-13,22.110001
2014-05-14,22.030001000000002
2014-05-15,21.84
2014-05-16,22.5
2014-05-19,22.5
2014-05-20,22.35
2014-05-21,22.540001
2014-05-22,22.49
2014-05-23,22.5
2014-05-27,22.59
2014-05-28,22.450001
2014-05-29,22.719998999999998
2014-05-30,22.57
2014-06-02,22.4
2014-06-03,22.559998999999998
2014-06-04,22.440001000000002
2014-06-05,22.540001
2014-06-06,22.690001000000002
2014-06-09,22.52
2014-06-10,22.639999
2014-06-11,22.18
2014-06-12,22.389999
2014-06-13,22.059998999999998
2014-06-16,22.299999
2014-06-17,22.15
2014-06-18,21.85
2014-06-19,21.68
2014-06-20,21.620001000000002
2014-06-23,21.950001
2014-06-24,21.25
2014-06-25,21.309998999999998
2014-06-26,20.74
2014-06-27,20.540001
2014-06-30,20.42
2014-07-01,20.6
2014-07-02,20.950001
2014-07-03,21.18
2014-07-07,20.719998999999998
2014-07-08,20.5
2014-07-09,20.629998999999998
2014-07-10,20.59
2014-07-11,20.32
2014-07-14,20.790001
2014-07-15,20.92
2014-07-16,20.98
2014-07-17,20.65
2014-07-18,20.74
2014-07-21,20.65
2014-07-22,20.959999
2014-07-23,20.959999
2014-07-24,20.58
2014-07-25,20.559998999999998
2014-07-28,20.9
2014-07-29,21.299999
2014-07-30,21.23
2014-07-31,20.99
2014-08-01,20.790001
2014-08-04,20.5
2014-08-05,20.4
2014-08-06,20.25
2014-08-07,20.5
2014-08-08,20.690001000000002
2014-08-11,20.309998999999998
2014-08-12,20.700001
2014-08-13,20.450001
2014-08-14,20.450001
2014-08-15,20.219998999999998
2014-08-18,20.52
2014-08-19,20.25
2014-08-20,20.459999
2014-08-21,20.24
2014-08-22,20.25
2014-08-25,20.030001000000002
2014-08-26,20.299999
2014-08-27,20.49
2014-08-28,20.26
2014-08-29,20.200001
2014-09-02,20.049999
2014-09-03,20.360001
2014-09-04,20.200001
2014-09-05,20.09
2014-09-08,19.9
2014-09-09,20.07
2014-09-10,20.17
2014-09-11,20.43
2014-09-12,20.129998999999998
2014-09-15,20.299999
2014-09-16,20.02
2014-09-17,20.26
2014-09-18,20.299999
2014-09-19,20.32
2014-09-22,19.950001
2014-09-23,19.68
2014-09-24,19.6
2014-09-25,18.959999
2014-09-26,18.969998999999998
2014-09-29,18.969998999999998
2014-09-30,18.5
2014-10-01,18.49
2014-10-02,18.07
2014-10-03,17.93
2014-10-06,18.139999
2014-10-07,18.059998999999998
2014-10-08,17.85
2014-10-09,17.799999
2014-10-10,17.629998999999998
2014-10-13,17.459999
2014-10-14,17.27
2014-10-15,16.59
2014-10-16,16.799999
2014-10-17,17.18
2014-10-20,17.450001
2014-10-21,17.549999
2014-10-22,17.540001
2014-10-23,17.450001
2014-10-24,17.92
2014-10-27,17.68
2014-10-28,16.25
2014-10-29,16.0
2014-10-30,15.22
2014-10-31,15.05
2014-11-03,15.09
2014-11-04,15.14
2014-11-05,15.03
2014-11-06,15.25
2014-11-07,14.93
2014-11-10,14.95
2014-11-11,14.98
2014-11-12,15.01
2014-11-13,15.1
2014-11-14,14.96
2014-11-17,14.65
2014-11-18,14.45
2014-11-19,14.55
2014-11-20,14.13
2014-11-21,14.6
2014-11-24,14.8
2014-11-25,14.76
2014-11-26,14.69
2014-11-28,14.56
2014-12-01,14.56
2014-12-02,14.68
2014-12-03,14.95
2014-12-04,15.1
2014-12-05,15.04
2014-12-08,15.0
2014-12-09,14.9
2014-12-10,14.52
2014-12-11,14.63
2014-12-12,14.28
2014-12-15,14.06
2014-12-16,14.11
2014-12-17,13.92
2014-12-18,14.35
2014-12-19,14.33
2014-12-22,14.79
2014-12-23,14.77
2014-12-24,14.88
2014-12-26,14.9
2014-12-29,14.95
2014-12-30,15.06
2014-12-31,14.98
2015-01-02,15.02
2015-01-05,14.46
2015-01-06,14.4
2015-01-07,14.5
2015-01-08,14.7
2015-01-09,14.21
2015-01-12,14.0
2015-01-13,14.3
2015-01-14,13.59
2015-01-15,13.82
2015-01-16,13.99
2015-01-20,13.95
2015-01-21,14.1
2015-01-22,14.56
2015-01-23,14.48
2015-01-26,14.35
2015-01-27,14.58
2015-01-28,13.95
2015-01-29,13.77
2015-01-30,13.54
2015-02-02,13.44
2015-02-03,13.91
2015-02-04,14.04
2015-02-05,14.42
2015-02-06,14.24
2015-02-09,14.46
2015-02-10,14.07
2015-02-11,14.06
2015-02-12,14.3
2015-02-13,14.77
2015-02-17,14.56
2015-02-18,14.89
2015-02-19,14.8
2015-02-20,14.97
2015-02-23,14.2
2015-02-24,14.85
2015-02-25,14.3
2015-02-26,15.09
2015-02-27,15.26
2015-03-02,15.02
2015-03-03,15.03
2015-03-04,15.7
2015-03-05,15.51
2015-03-06,15.43
2015-03-09,15.75
2015-03-10,15.34
2015-03-11,15.13
2015-03-12,14.46
2015-03-13,14.19
2015-03-16,14.24
2015-03-17,14.27
2015-03-18,15.7
2015-03-19,15.53
2015-03-20,15.93
2015-03-23,17.1
2015-03-24,16.85
2015-03-25,16.32
2015-03-26,16.23
2015-03-27,16.299999
2015-03-30,16.790001
2015-03-31,16.059998999999998
2015-04-01,16.16
2015-04-02,16.0
2015-04-06,16.42
2015-04-07,16.42
2015-04-08,16.4
2015-04-09,16.15
2015-04-10,16.219998999999998
2015-04-13,16.219998999999998
2015-04-14,16.0
2015-04-15,16.01
2015-04-16,15.89
2015-04-17,15.88
2015-04-20,15.63
2015-04-21,15.74
2015-04-22,15.67
2015-04-23,15.85
2015-04-24,16.09
2015-04-27,16.83
2015-04-28,16.42
2015-04-29,16.799999
2015-04-30,16.5
2015-05-01,16.379998999999998
2015-05-04,16.35
2015-05-05,16.15
2015-05-06,15.9
2015-05-07,15.98
2015-05-08,16.190001000000002
2015-05-11,16.360001
2015-05-12,16.4
2015-05-13,16.4
2015-05-14,16.299999
2015-05-15,16.469998999999998
2015-05-18,16.389999
2015-05-19,16.35
2015-05-20,16.73
2015-05-21,16.809998999999998
2015-05-22,16.370001000000002
2015-05-26,16.34
2015-05-27,16.379998999999998
2015-05-28,16.200001
2015-05-29,15.98
2015-06-01,15.5
2015-06-02,15.69
2015-06-03,16.43
2015-06-04,16.25
2015-06-05,15.93
2015-06-08,15.92
2015-06-09,15.7
2015-06-10,16.83
2015-06-11,16.469998999999998
2015-06-12,16.66
2015-06-15,16.07
2015-06-16,16.209999
2015-06-17,16.129998999999998
2015-06-18,16.639999
2015-06-19,16.309998999999998
2015-06-22,16.75
2015-06-23,16.74
2015-06-24,16.6
2015-06-25,16.75
2015-06-26,16.75
2015-06-29,15.99
2015-06-30,16.27
2015-07-01,16.33
2015-07-02,16.5
2015-07-06,15.8
2015-07-07,15.73
2015-07-08,14.94
2015-07-09,15.19
2015-07-10,15.47
2015-07-13,15.96
2015-07-14,15.96
2015-07-15,15.96
2015-07-16,16.01
2015-07-17,16.01
2015-07-20,16.0
2015-07-21,15.95
2015-07-22,15.74
2015-07-23,15.44
2015-07-24,15.14
2015-07-27,14.95
2015-07-28,15.22
2015-07-29,15.21
2015-07-30,15.25
2015-07-31,15.2
2015-08-03,14.93
2015-08-04,14.9
2015-08-05,14.85
2015-08-06,14.78
2015-08-07,14.22
2015-08-10,14.25
2015-08-11,14.15
2015-08-12,14.06
2015-08-13,13.6
2015-08-14,13.5
2015-08-17,13.35
2015-08-18,13.3
2015-08-19,13.01
2015-08-20,12.65
2015-08-21,12.25
2015-08-24,11.89
2015-08-25,11.71
2015-08-26,11.03
2015-08-27,11.8
2015-08-28,11.7
2015-08-31,11.77
2015-09-01,11.2
2015-09-02,11.0
2015-09-03,11.3
2015-09-04,11.08
2015-09-08,11.03
2015-09-09,11.62
2015-09-10,11.07
2015-09-11,11.0
2015-09-14,10.78
2015-09-15,11.09
2015-09-16,11.25
2015-09-17,11.45
2015-09-18,11.16
2015-09-21,10.96
2015-09-22,10.4
2015-09-23,10.28
2015-09-24,10.1
2015-09-25,10.22
2015-09-28,9.5
2015-09-29,9.63
2015-09-30,9.65
2015-10-01,9.95
2015-10-02,10.12
2015-10-05,10.75
2015-10-06,10.82
2015-10-07,11.25
2015-10-08,11.45
2015-10-09,12.21
2015-10-12,11.87
2015-10-13,11.29
2015-10-14,11.47
2015-10-15,11.44
2015-10-16,11.45
2015-10-19,11.45
2015-10-20,11.13
2015-10-21,11.29
2015-10-22,11.34
2015-10-23,11.22
2015-10-26,11.17
2015-10-27,11.35
2015-10-28,11.35
2015-10-29,11.01
2015-10-30,11.1
2015-11-02,10.95
2015-11-03,10.4
2015-11-04,10.4
2015-11-05,9.63
2015-11-06,9.41
2015-11-09,9.47
2015-11-10,9.16
2015-11-11,9.18
2015-11-12,8.9
2015-11-13,8.69
2015-11-16,8.99
2015-11-17,8.99
2015-11-18,8.86
2015-11-19,9.0
2015-11-20,8.96
2015-11-23,8.48
2015-11-24,8.45
2015-11-25,8.67
2015-11-27,8.45
2015-11-30,8.4
2015-12-01,8.4
2015-12-02,8.18
2015-12-03,8.07
2015-12-04,7.95
2015-12-07,7.95
2015-12-08,7.95
2015-12-09,7.7
2015-12-10,7.72
2015-12-11,7.6
2015-12-14,7.28
2015-12-15,7.25
2015-12-16,7.75
2015-12-17,8.09
2015-12-18,8.38
2015-12-21,8.03
2015-12-22,8.24
2015-12-23,8.56
2015-12-24,8.65
2015-12-28,8.54
2015-12-29,8.51
2015-12-30,8.4
2015-12-31,8.23
2016-01-04,8.17
2016-01-05,7.84
2016-01-06,7.53
2016-01-07,7.32
2016-01-08,7.46
2016-01-11,7.4
2016-01-12,7.54
2016-01-13,7.46
2016-01-14,7.45
2016-01-15,7.03
2016-01-19,7.01
2016-01-20,6.69
2016-01-21,6.97
2016-01-22,7.11
2016-01-25,6.85
2016-01-26,6.82
2016-01-27,6.67
2016-01-28,6.73
2016-01-29,6.69
2016-02-01,6.77
2016-02-02,6.25
2016-02-03,6.0
2016-02-04,6.48
2016-02-05,6.5
2016-02-08,6.25
2016-02-09,5.97
2016-02-10,5.97
2016-02-11,5.65
2016-02-12,6.19
2016-02-16,6.19
2016-02-17,6.56
2016-02-18,6.18
2016-02-19,5.91
2016-02-22,5.91
2016-02-23,5.74
2016-02-24,5.65
2016-02-25,5.61
2016-02-26,5.91
2016-02-29,5.98
2016-03-01,6.1
2016-03-02,6.4
2016-03-03,6.63
2016-03-04,6.91
2016-03-07,6.9
2016-03-08,6.97
2016-03-09,6.63
2016-03-10,6.63
2016-03-11,6.7
2016-03-14,6.92
2016-03-15,6.6
2016-03-16,6.57
2016-03-17,6.74
2016-03-18,7.28
2016-03-21,7.02
2016-03-22,6.95
2016-03-23,6.75
2016-03-24,6.19
2016-03-28,6.26
2016-03-29,6.45
2016-03-30,6.8
2016-03-31,6.75
2016-04-01,6.57
2016-04-04,6.4
2016-04-05,6.09
2016-04-06,6.15
2016-04-07,6.1
2016-04-08,6.3
2016-04-11,6.35
2016-04-12,6.84
2016-04-13,7.45
2016-04-14,7.45
2016-04-15,7.45
2016-04-18,7.5
2016-04-19,7.94
2016-04-20,7.97
2016-04-21,7.92
2016-04-22,7.97
2016-04-25,7.49
2016-04-26,8.28
2016-04-27,8.17
2016-04-28,8.35
2016-04-29,8.21
2016-05-02,8.21
2016-05-03,7.71
2016-05-04,7.43
2016-05-05,7.47
2016-05-06,7.15
2016-05-09,7.0
2016-05-10,7.11
2016-05-11,7.16
2016-05-12,6.99
2016-05-13,7.32
2016-05-16,7.43
2016-05-17,7.44
2016-05-18,7.5
2016-05-19,7.6
2016-05-20,7.59
2016-05-23,7.57
2016-05-24,7.81
2016-05-25,8.29
2016-05-26,8.09
2016-05-27,7.95
2016-05-31,7.8
2016-06-01,7.48
2016-06-02,7.48
2016-06-03,7.72
2016-06-06,7.74
2016-06-07,7.81
2016-06-08,7.87
2016-06-09,7.87
2016-06-10,7.36
2016-06-13,7.25
2016-06-14,7.04
2016-06-15,7.29
2016-06-16,7.06
2016-06-17,7.56
2016-06-20,7.97
2016-06-21,8.18
2016-06-22,8.27
2016-06-23,8.59
2016-06-24,7.63
2016-06-27,7.07
2016-06-28,7.3
2016-06-29,7.58
2016-06-30,7.6
2016-07-01,7.67
2016-07-05,7.4
2016-07-06,7.27
2016-07-07,7.37
2016-07-08,7.56
2016-07-11,7.64
2016-07-12,8.0
2016-07-13,7.83
2016-07-14,8.15
2016-07-15,8.05
2016-07-18,8.1
2016-07-19,7.82
2016-07-20,8.1
2016-07-21,8.08
2016-07-22,8.0
2016-07-25,8.2
2016-07-26,8.19
2016-07-27,8.3
2016-07-28,8.02
2016-07-29,8.03
2016-08-01,7.93
2016-08-02,7.82
2016-08-03,8.14
2016-08-04,8.51
2016-08-05,8.4
2016-08-08,8.43
2016-08-09,8.68
2016-08-10,8.57
2016-08-11,8.53
2016-08-12,8.43
2016-08-15,8.4
2016-08-16,8.46
2016-08-17,8.19
2016-08-18,8.32
2016-08-19,8.23
2016-08-22,8.23
2016-08-23,8.33
2016-08-24,8.22
2016-08-25,8.08
2016-08-26,8.13
2016-08-29,8.15
2016-08-30,8.3
2016-08-31,8.37
2016-09-01,8.5
2016-09-02,8.86
2016-09-06,8.62
2016-09-07,8.43
2016-09-08,8.47
2016-09-09,8.43
2016-09-12,8.31
2016-09-13,8.17
2016-09-14,8.22
2016-09-15,8.3
2016-09-16,7.97
2016-09-19,8.15
2016-09-20,8.07
2016-09-21,8.17
2016-09-22,8.54
2016-09-23,8.28
2016-09-26,8.06
2016-09-27,8.01
2016-09-28,8.15
2016-09-29,8.15
2016-09-30,8.15
2016-10-03,8.1
2016-10-04,8.1
2016-10-05,8.5
2016-10-06,8.32
2016-10-07,8.3
2016-10-10,8.43
2016-10-11,8.18
2016-10-12,8.01
2016-10-13,7.89
2016-10-14,7.89
2016-10-17,8.0
2016-10-18,8.26
2016-10-19,8.47
2016-10-20,8.44
2016-10-21,8.63
2016-10-24,8.68
2016-10-25,8.53
2016-10-26,8.53
2016-10-27,8.53
2016-10-28,8.36
2016-10-31,8.7
2016-11-01,8.19
2016-11-02,7.95
2016-11-03,7.93
2016-11-04,7.92
2016-11-07,7.95
2016-11-08,7.89
2016-11-09,8.01
2016-11-10,8.36
2016-11-11,7.83
2016-11-14,7.91
2016-11-15,7.85
2016-11-16,7.8
2016-11-17,7.92
2016-11-18,7.73
2016-11-21,7.84
2016-11-22,8.01
2016-11-23,8.04
2016-11-25,7.95
2016-11-28,7.71
2016-11-29,7.93
2016-11-30,7.92
2016-12-01,8.05
2016-12-02,8.12
2016-12-05,8.18
2016-12-06,8.4
2016-12-07,8.68
2016-12-08,8.36
2016-12-09,8.26
2016-12-12,8.2
2016-12-13,8.39
2016-12-14,8.55
2016-12-15,8.51
2016-12-16,8.43
2016-12-19,8.33
2016-12-20,8.09
2016-12-21,8.12
2016-12-22,8.02
2016-12-23,8.07
2016-12-27,8.07
2016-12-28,8.05
2016-12-29,7.95
2016-12-30,8.1
2017-01-03,8.35
2017-01-04,8.48
2017-01-05,8.5
2017-01-06,8.61
2017-01-09,8.53
2017-01-10,8.47
2017-01-11,8.55
2017-01-12,8.56
2017-01-13,8.77
2017-01-17,9.08
2017-01-18,9.15
2017-01-19,9.18
2017-01-20,9.11
2017-01-23,9.41
2017-01-24,9.64
2017-01-25,9.88
2017-01-26,9.95
2017-01-27,9.79
2017-01-30,9.58
2017-01-31,9.77
2017-02-01,9.77
2017-02-02,9.94
2017-02-03,10.05
2017-02-06,10.0
2017-02-07,9.8
2017-02-08,9.72
2017-02-09,9.83
2017-02-10,9.83
2017-02-13,9.84
2017-02-14,9.9
2017-02-15,10.17
2017-02-16,10.06
2017-02-17,9.59
2017-02-21,9.47
2017-02-22,9.32
2017-02-23,9.42
2017-02-24,9.05
2017-02-27,9.0
2017-02-28,8.94
2017-03-01,9.15
2017-03-02,9.15
2017-03-03,9.21
2017-03-06,9.19
2017-03-07,9.19
2017-03-08,9.19
2017-03-09,8.89
2017-03-10,9.25
2017-03-13,9.05
2017-03-14,9.05
2017-03-15,9.05
2017-03-16,9.26
2017-03-17,9.05
2017-03-20,9.05
2017-03-21,9.08
2017-03-22,9.08
2017-03-23,9.12
2017-03-24,9.12
2017-03-27,9.1
2017-03-28,9.3
2017-03-29,9.28
2017-03-30,9.62
2017-03-31,9.48
2017-04-03,9.35
2017-04-04,9.35
2017-04-05,9.35
2017-04-06,9.3
2017-04-07,9.34
2017-04-10,9.24
2017-04-11,9.24
2017-04-12,9.13
2017-04-13,8.82
2017-04-17,8.74
2017-04-18,8.89
2017-04-19,8.8
2017-04-20,8.85
2017-04-21,8.83
2017-04-24,9.13
2017-04-25,9.39
2017-04-26,9.39
2017-04-27,9.5
2017-04-28,9.5
2017-05-01,9.5
2017-05-02,9.2
2017-05-03,9.11
2017-05-04,9.14
2017-05-05,9.5
2017-05-08,9.38
2017-05-09,9.43
2017-05-10,9.55
2017-05-11,9.54
2017-05-12,9.47
2017-05-15,9.84
2017-05-16,9.78
2017-05-17,9.63
2017-05-18,9.46
2017-05-19,9.75
2017-05-22,9.52
2017-05-23,9.73
2017-05-24,9.46
2017-05-25,9.46
2017-05-26,9.25
2017-05-30,9.21
2017-05-31,9.43
2017-06-01,9.5
2017-06-02,9.78
2017-06-05,9.78
2017-06-06,9.58
2017-06-07,9.96
2017-06-08,9.96
2017-06-09,9.95
2017-06-12,9.9
2017-06-13,9.65
2017-06-14,9.62
2017-06-15,9.52
2017-06-16,9.84
2017-06-19,9.87
2017-06-20,9.87
2017-06-21,9.67
2017-06-22,9.67
2017-06-23,9.34
2017-06-26,9.45
2017-06-27,9.55
2017-06-28,9.88
2017-06-29,10.18
2017-06-30,10.32
2017-07-03,10.07
2017-07-05,10.2
2017-07-06,10.34
2017-07-07,10.31
2017-07-10,10.31
2017-07-11,10.32
2017-07-12,10.54
2017-07-13,10.6
2017-07-14,10.55
2017-07-17,10.55
2017-07-18,10.65
2017-07-19,10.65
2017-07-20,10.62
2017-07-21,10.73
2017-07-24,10.57
2017-07-25,11.0
2017-07-26,10.93
2017-07-27,10.96
2017-07-28,10.96
2017-07-31,11.11
2017-08-01,11.18
2017-08-02,10.4
2017-08-03,10.3
2017-08-04,10.46
2017-08-07,10.33
2017-08-08,10.36
2017-08-09,10.15
2017-08-10,10.16
2017-08-11,10.16
2017-08-14,10.16
2017-08-15,9.91
2017-08-16,9.91
2017-08-17,9.91
2017-08-18,9.85
2017-08-21,9.78
2017-08-22,9.77
2017-08-23,9.8
2017-08-24,9.88
2017-08-25,10.09
2017-08-28,10.0
2017-08-29,9.77
2017-08-30,9.9
2017-08-31,9.9
2017-09-01,9.86
2017-09-05,9.75
2017-09-06,9.8
2017-09-07,9.8
2017-09-08,9.89
2017-09-11,9.78
2017-09-12,10.12
2017-09-13,10.12
2017-09-14,10.12
2017-09-15,10.12
2017-09-18,9.84
2017-09-19,10.0
2017-09-20,10.0
2017-09-21,10.0
2017-09-22,10.0
2017-09-25,10.0
2017-09-26,9.84
2017-09-27,9.84
2017-09-28,9.84
2017-09-29,9.84
2017-10-02,9.84
2017-10-03,10.25
2017-10-04,10.25
2017-10-05,10.25
2017-10-06,9.97
2017-10-09,10.0
2017-10-10,10.15
2017-10-11,9.97
2017-10-12,10.18
2017-10-13,10.15
2017-10-16,9.94
2017-10-17,9.94
2017-10-18,10.02
2017-10-19,10.0
2017-10-20,10.06
2017-10-23,9.95
2017-10-24,10.33
2017-10-25,10.0
2017-10-26,9.95
2017-10-27,9.93
2017-10-30,9.93
2017-10-31,10.0
2017-11-01,9.4
2017-11-02,9.45
2017-11-03,9.36
2017-11-06,9.43
2017-11-07,9.41
2017-11-08,9.55
2017-11-09,9.69
2017-11-10,9.89
2017-11-13,9.89
2017-11-14,9.63
2017-11-15,9.63
2017-11-16,9.63
2017-11-17,9.64
2017-11-20,9.65
2017-11-21,9.48
2017-11-22,10.1
2017-11-24,10.1
2017-11-27,9.88
2017-11-28,9.79
2017-11-29,9.96
2017-11-30,9.83
2017-12-01,9.83
2017-12-04,10.0
2017-12-05,10.16
2017-12-06,9.91
2017-12-07,10.23
2017-12-08,10.13
2017-12-11,10.25
2017-12-12,10.28
2017-12-13,10.3
2017-12-14,10.32
2017-12-15,10.04
2017-12-18,10.14
2017-12-19,10.3
2017-12-20,10.15
2017-12-21,10.26
2017-12-22,10.25
2017-12-26,10.25
2017-12-27,10.2
2017-12-28,10.42
2017-12-29,10.44
2018-01-02,10.62
2018-01-03,10.34
2018-01-04,10.34
2018-01-05,10.61
2018-01-08,10.88
2018-01-09,10.76
2018-01-10,11.04
2018-01-11,11.12
2018-01-12,11.32
2018-01-16,11.25
2018-01-17,11.33
2018-01-18,11.33
2018-01-19,11.35
2018-01-22,11.46
2018-01-23,11.71
2018-01-24,11.6
2018-01-25,12.0
2018-01-26,12.0
2018-01-29,11.96
2018-01-30,11.7
2018-01-31,11.63
2018-02-01,11.72
2018-02-02,11.65
2018-02-05,11.03
2018-02-06,10.76
2018-02-07,11.0
2018-02-08,11.43
2018-02-09,10.89
2018-02-12,11.31
2018-02-13,11.3
2018-02-14,11.3
2018-02-15,11.47
2018-02-16,11.76
2018-02-20,11.31
2018-02-21,11.43
2018-02-22,11.56
2018-02-23,11.56
2018-02-26,11.81
2018-02-27,11.47
2018-02-28,11.29
2018-03-01,10.87
2018-03-02,11.0
2018-03-05,10.72
2018-03-06,10.95
2018-03-07,10.83
2018-03-08,10.75
2018-03-09,10.64
2018-03-12,10.7
2018-03-13,10.8
2018-03-14,10.75
2018-03-15,10.66
2018-03-16,10.72
2018-03-19,10.74
2018-03-20,10.55
2018-03-21,10.39
2018-03-22,10.2
2018-03-23,10.22
2018-03-26,10.12
2018-03-27,10.12
2018-03-28,10.36
2018-03-29,10.1
2018-04-02,9.66
2018-04-03,10.0
2018-04-04,10.0
2018-04-05,10.01
2018-04-06,10.24
2018-04-09,10.08
2018-04-10,10.25
2018-04-11,10.4
2018-04-12,10.32
2018-04-13,10.47
2018-04-16,10.45
2018-04-17,10.42
2018-04-18,10.42
2018-04-19,10.63
2018-04-20,10.78
2018-04-23,10.78
2018-04-24,10.58
2018-04-25,10.61
2018-04-26,10.34
2018-04-27,10.65
2018-04-30,10.65
2018-05-01,10.2
2018-05-02,10.4
2018-05-03,10.12
2018-05-04,10.12
2018-05-07,9.98
2018-05-08,9.99
2018-05-09,10.32
2018-05-10,10.3
2018-05-11,10.45
2018-05-14,10.18
2018-05-15,10.52
2018-05-16,10.52
2018-05-17,10.52
2018-05-18,10.52
2018-05-21,10.0
2018-05-22,10.25
2018-05-23,10.5
2018-05-24,10.24
2018-05-25,9.86
2018-05-29,9.76
2018-05-30,9.96
2018-05-31,10.16
2018-06-01,9.95
2018-06-04,10.04
2018-06-05,9.89
2018-06-06,9.89
2018-06-07,10.19
2018-06-08,9.89
2018-06-11,9.95
2018-06-12,9.95
2018-06-13,9.95
2018-06-14,9.7
2018-06-15,9.45
2018-06-18,9.45
2018-06-19,9.45
2018-06-20,9.48
2018-06-21,9.27
2018-06-22,9.27
2018-06-25,9.27
2018-06-26,9.15
2018-06-27,9.2
2018-06-28,8.92
2018-06-29,9.11
2018-07-02,9.09
2018-07-03,9.09
2018-07-05,9.19
2018-07-06,9.42
2018-07-09,9.42
2018-07-10,9.24
2018-07-11,9.16
2018-07-12,9.13
2018-07-13,9.0
2018-07-16,9.0
2018-07-17,8.96
2018-07-18,8.96
2018-07-19,8.94
2018-07-20,9.02
2018-07-23,8.85
2018-07-24,9.1
2018-07-25,9.1
2018-07-26,9.02
2018-07-27,9.35
2018-07-30,9.31
2018-07-31,9.0
2018-08-01,9.08
2018-08-02,8.88
2018-08-03,8.83
2018-08-06,8.78
2018-08-07,8.78
2018-08-08,8.98
2018-08-09,8.78
2018-08-10,8.78
2018-08-13,8.61
2018-08-14,8.46
2018-08-15,8.18
2018-08-16,8.49
2018-08-17,8.49
2018-08-20,8.5
2018-08-21,8.43
2018-08-22,8.41
2018-08-23,8.29
2018-08-24,8.44
2018-08-27,8.4
2018-08-28,8.28
2018-08-29,8.28
2018-08-30,8.14
2018-08-31,8.19
2018-09-04,8.18
2018-09-05,8.32
2018-09-06,8.07
2018-09-07,8.07
2018-09-10,8.07
2018-09-11,7.93
2018-09-12,7.93
2018-09-13,8.07
2018-09-14,8.06
2018-09-17,8.03
2018-09-18,8.0
2018-09-19,8.1
2018-09-20,8.39
2018-09-21,8.43
2018-09-24,8.35
2018-09-25,8.32
2018-09-26,8.3
2018-09-27,8.39
2018-09-28,8.38
2018-10-01,7.84
2018-10-02,7.99
2018-10-03,7.99
2018-10-04,7.94
2018-10-05,7.95
2018-10-08,7.63
2018-10-09,7.79
2018-10-10,7.6
2018-10-11,7.55
