Date,HUM
1982-06-11,10.0
1982-06-14,9.895833
1982-06-15,10.104167
1982-06-16,9.84375
1982-06-17,9.84375
1982-06-18,9.791667
1982-06-21,9.947917
1982-06-22,10.104167
1982-06-23,10.104167
1982-06-24,10.15625
1982-06-25,10.15625
1982-06-28,10.260417
1982-06-29,10.208333
1982-06-30,10.416667
1982-07-01,10.260417
1982-07-02,10.15625
1982-07-06,10.0
1982-07-07,9.895833
1982-07-08,9.84375
1982-07-09,9.947917
1982-07-12,10.78125
1982-07-13,10.885417
1982-07-14,10.78125
1982-07-15,10.729167
1982-07-16,10.833333
1982-07-19,11.25
1982-07-20,11.458333
1982-07-21,11.458333
1982-07-22,11.5625
1982-07-23,11.510417
1982-07-26,11.354167
1982-07-27,11.145833
1982-07-28,10.729167
1982-07-29,11.25
1982-07-30,11.041667
1982-08-02,11.25
1982-08-03,10.9375
1982-08-04,10.729167
1982-08-05,10.520833
1982-08-06,10.416667
1982-08-09,10.208333
1982-08-10,10.3125
1982-08-11,10.3125
1982-08-12,10.625
1982-08-13,10.833333
1982-08-16,10.885417
1982-08-17,11.354167
1982-08-18,11.458333
1982-08-19,11.510417
1982-08-20,11.875
1982-08-23,11.875
1982-08-24,12.083333
1982-08-25,12.5
1982-08-26,12.760417
1982-08-27,12.65625
1982-08-30,12.760417
1982-08-31,13.28125
1982-09-01,13.020833
1982-09-02,13.125
1982-09-03,13.4375
1982-09-07,12.916667
1982-09-08,12.8125
1982-09-09,12.8125
1982-09-10,12.604167
1982-09-13,12.5
1982-09-14,12.65625
1982-09-15,13.489582999999998
1982-09-16,13.4375
1982-09-17,12.916667
1982-09-20,12.916667
1982-09-21,13.59375
1982-09-22,13.4375
1982-09-23,13.75
1982-09-24,13.697917000000002
1982-09-27,13.75
1982-09-28,13.59375
1982-09-29,13.385417000000002
1982-09-30,13.333332999999998
1982-10-01,13.75
1982-10-04,13.697917000000002
1982-10-05,14.010417000000002
1982-10-06,14.791667000000002
1982-10-07,15.208332999999998
1982-10-08,15.885417000000002
1982-10-11,16.09375
1982-10-12,15.989582999999998
1982-10-13,15.989582999999998
1982-10-14,16.041666
1982-10-15,15.885417000000002
1982-10-18,16.510416
1982-10-19,16.71875
1982-10-20,16.354166
1982-10-21,16.614584
1982-10-22,16.666666
1982-10-25,16.09375
1982-10-26,15.989582999999998
1982-10-27,16.041666
1982-10-28,16.041666
1982-10-29,15.833332999999998
1982-11-01,15.885417000000002
1982-11-02,16.666666
1982-11-03,17.8125
1982-11-04,17.864584
1982-11-05,17.083334
1982-11-08,16.770834
1982-11-09,17.03125
1982-11-10,17.083334
1982-11-11,17.708334
1982-11-12,16.71875
1982-11-15,16.770834
1982-11-16,16.302084
1982-11-17,16.40625
1982-11-18,16.354166
1982-11-19,16.40625
1982-11-22,16.25
1982-11-23,16.354166
1982-11-24,16.666666
1982-11-26,17.083334
1982-11-29,16.875
1982-11-30,17.760416
1982-12-01,17.604166
1982-12-02,17.8125
1982-12-03,17.8125
1982-12-06,18.177084
1982-12-07,18.541666
1982-12-08,18.802084
1982-12-09,18.333334
1982-12-10,18.28125
1982-12-13,18.177084
1982-12-14,17.291666
1982-12-15,16.666666
1982-12-16,16.979166
1982-12-17,17.395834
1982-12-20,17.5
1982-12-21,17.916666
1982-12-22,18.229166
1982-12-23,18.541666
1982-12-27,18.59375
1982-12-28,18.75
1982-12-29,18.75
1982-12-30,18.697916
1982-12-31,18.75
1983-01-03,18.333334
1983-01-04,17.8125
1983-01-05,18.177084
1983-01-06,19.270834
1983-01-07,18.90625
1983-01-10,18.802084
1983-01-11,18.75
1983-01-12,19.114584
1983-01-13,18.75
1983-01-14,18.541666
1983-01-17,18.125
1983-01-18,17.604166
1983-01-19,16.5625
1983-01-20,16.458334
1983-01-21,16.09375
1983-01-24,15.260417000000002
1983-01-25,16.041666
1983-01-26,16.25
1983-01-27,16.875
1983-01-28,16.875
1983-01-31,16.614584
1983-02-01,16.458334
1983-02-02,16.805555
1983-02-03,16.388889000000002
1983-02-04,16.388889000000002
1983-02-07,16.875
1983-02-08,16.944445
1983-02-09,17.083334
1983-02-10,17.361110999999998
1983-02-11,17.708334
1983-02-14,18.125
1983-02-15,18.263889000000002
1983-02-16,18.125
1983-02-17,17.986110999999998
1983-02-18,17.569445
1983-02-22,17.430555
1983-02-23,17.361110999999998
1983-02-24,17.708334
1983-02-25,17.916666
1983-02-28,17.777779000000002
1983-03-01,18.333334
1983-03-02,17.986110999999998
1983-03-03,18.125
1983-03-04,18.402779000000002
1983-03-07,18.819445
1983-03-08,19.097220999999998
1983-03-09,19.236110999999998
1983-03-10,19.305555
1983-03-11,19.305555
1983-03-14,19.375
1983-03-15,19.236110999999998
1983-03-16,19.166666
1983-03-17,18.680555
1983-03-18,18.958334
1983-03-21,19.375
1983-03-22,18.888889000000002
1983-03-23,19.027779000000002
1983-03-24,19.444445
1983-03-25,20.486110999999998
1983-03-28,20.763889000000002
1983-03-29,20.277779000000002
1983-03-30,20.833334
1983-03-31,20.833334
1983-04-04,20.833334
1983-04-05,21.25
1983-04-06,21.111110999999998
1983-04-07,20.694445
1983-04-08,20.486110999999998
1983-04-11,20.833334
1983-04-12,20.972220999999998
1983-04-13,20.902779000000002
1983-04-14,20.902779000000002
1983-04-15,21.319445
1983-04-18,21.666666
1983-04-19,21.597220999999998
1983-04-20,21.666666
1983-04-21,21.458334
1983-04-22,21.597220999999998
1983-04-25,21.041666
1983-04-26,21.597220999999998
1983-04-27,21.736110999999998
1983-04-28,22.013889000000002
1983-04-29,22.013889000000002
1983-05-02,22.083334
1983-05-03,22.013889000000002
1983-05-04,21.527779000000002
1983-05-05,21.527779000000002
1983-05-06,21.388889000000002
1983-05-09,20.902779000000002
1983-05-10,21.25
1983-05-11,21.597220999999998
1983-05-12,21.111110999999998
1983-05-13,20.902779000000002
1983-05-16,20.277779000000002
1983-05-17,20.069445
1983-05-18,19.652779000000002
1983-05-19,20.138889000000002
1983-05-20,20.138889000000002
1983-05-23,20.833334
1983-05-24,21.388889000000002
1983-05-25,21.319445
1983-05-26,20.694445
1983-05-27,20.972220999999998
1983-05-31,20.972220999999998
1983-06-01,21.111110999999998
1983-06-02,20.694445
1983-06-03,20.416666
1983-06-06,20.277779000000002
1983-06-07,20.347220999999998
1983-06-08,20.347220999999998
1983-06-09,20.694445
1983-06-10,20.347220999999998
1983-06-13,19.791666
1983-06-14,20.694445
1983-06-15,21.458334
1983-06-16,21.875
1983-06-17,21.666666
1983-06-20,21.25
1983-06-21,21.319445
1983-06-22,21.736110999999998
1983-06-23,21.666666
1983-06-24,21.597220999999998
1983-06-27,21.111110999999998
1983-06-28,20.833334
1983-06-29,20.694445
1983-06-30,20.555555
1983-07-01,20.416666
1983-07-05,20.138889000000002
1983-07-06,20.625
1983-07-07,20.208334
1983-07-08,19.861110999999998
1983-07-11,19.930555
1983-07-12,20.486110999999998
1983-07-13,20.138889000000002
1983-07-14,20.0
1983-07-15,19.930555
1983-07-18,19.791666
1983-07-19,19.583334
1983-07-20,20.0
1983-07-21,19.513889000000002
1983-07-22,19.236110999999998
1983-07-25,19.236110999999998
1983-07-26,19.375
1983-07-27,18.611110999999998
1983-07-28,17.777779000000002
1983-07-29,17.083334
1983-08-01,16.805555
1983-08-02,17.083334
1983-08-03,17.291666
1983-08-04,17.5
1983-08-05,17.986110999999998
1983-08-08,17.5
1983-08-09,17.708334
1983-08-10,18.194445
1983-08-11,18.680555
1983-08-12,18.055555
1983-08-15,18.680555
1983-08-16,17.638889000000002
1983-08-17,17.777779000000002
1983-08-18,17.847220999999998
1983-08-19,17.916666
1983-08-22,17.430555
1983-08-23,17.152779000000002
1983-08-24,16.736110999999998
1983-08-25,16.666666
1983-08-26,17.013889000000002
1983-08-29,17.361110999999998
1983-08-30,18.402779000000002
1983-08-31,18.472220999999998
1983-09-01,19.097220999999998
1983-09-02,19.305555
1983-09-06,19.236110999999998
1983-09-07,19.166666
1983-09-08,18.888889000000002
1983-09-09,19.027779000000002
1983-09-12,18.472220999999998
1983-09-13,17.777779000000002
1983-09-14,17.708334
1983-09-15,17.569445
1983-09-16,18.125
1983-09-19,18.75
1983-09-20,19.305555
1983-09-21,19.097220999999998
1983-09-22,18.958334
1983-09-23,18.611110999999998
1983-09-26,17.986110999999998
1983-09-27,17.569445
1983-09-28,17.5
1983-09-29,17.777779000000002
1983-09-30,17.638889000000002
1983-10-03,17.847220999999998
1983-10-04,18.055555
1983-10-05,18.194445
1983-10-06,18.888889000000002
1983-10-07,19.583334
1983-10-10,19.097220999999998
1983-10-11,19.166666
1983-10-12,19.027779000000002
1983-10-13,18.541666
1983-10-14,18.472220999999998
1983-10-17,17.916666
1983-10-18,17.430555
1983-10-19,16.805555
1983-10-20,16.597220999999998
1983-10-21,15.694445000000002
1983-10-24,15.902778
1983-10-25,15.763889
1983-10-26,15.069445000000002
1983-10-27,14.305554999999998
1983-10-28,14.722222
1983-10-31,14.513889
1983-11-01,14.444445000000002
1983-11-02,14.722222
1983-11-03,15.208332999999998
1983-11-04,15.069445000000002
1983-11-07,15.0
1983-11-08,15.138889
1983-11-09,15.208332999999998
1983-11-10,15.486111
1983-11-11,15.763889
1983-11-14,15.972222
1983-11-15,15.902778
1983-11-16,15.694445000000002
1983-11-17,15.208332999999998
1983-11-18,15.138889
1983-11-21,14.722222
1983-11-22,14.791667000000002
1983-11-23,14.722222
1983-11-25,14.861111
1983-11-28,14.930554999999998
1983-11-29,14.444445000000002
1983-11-30,14.027778
1983-12-01,13.958332999999998
1983-12-02,13.194445000000002
1983-12-05,13.402778
1983-12-06,13.888889
1983-12-07,14.166667000000002
1983-12-08,14.097222
1983-12-09,13.958332999999998
1983-12-12,14.097222
1983-12-13,14.444445000000002
1983-12-14,14.305554999999998
1983-12-15,13.472222
1983-12-16,13.888889
1983-12-19,14.097222
1983-12-20,14.375
1983-12-21,14.375
1983-12-22,14.236111
1983-12-23,14.583332999999998
1983-12-27,14.444445000000002
1983-12-28,14.375
1983-12-29,14.513889
1983-12-30,14.583332999999998
1984-01-03,15.138889
1984-01-04,15.833332999999998
1984-01-05,16.111110999999998
1984-01-06,15.972222
1984-01-09,15.902778
1984-01-10,15.208332999999998
1984-01-11,15.416667000000002
1984-01-12,15.555554999999998
1984-01-13,15.625
1984-01-16,15.277778
1984-01-17,15.763889
1984-01-18,15.486111
1984-01-19,15.833332999999998
1984-01-20,15.486111
1984-01-23,15.347222
1984-01-24,15.486111
1984-01-25,15.555554999999998
1984-01-26,15.555554999999998
1984-01-27,15.833332999999998
1984-01-30,15.555554999999998
1984-01-31,15.833332999999998
1984-02-01,16.166666
1984-02-02,16.333334
1984-02-03,16.166666
1984-02-06,15.5
1984-02-07,15.583332999999998
1984-02-08,15.583332999999998
1984-02-09,15.833332999999998
1984-02-10,16.25
1984-02-13,16.0
1984-02-14,16.25
1984-02-15,16.0
1984-02-16,16.083334
1984-02-17,15.916667000000002
1984-02-21,15.666667000000002
1984-02-22,15.583332999999998
1984-02-23,15.5
1984-02-24,16.166666
1984-02-27,16.416666
1984-02-28,15.833332999999998
1984-02-29,15.75
1984-03-01,15.583332999999998
1984-03-02,15.833332999999998
1984-03-05,15.833332999999998
1984-03-06,15.416667000000002
1984-03-07,14.833332999999998
1984-03-08,14.916667000000002
1984-03-09,14.583332999999998
1984-03-12,15.083332999999998
1984-03-13,15.916667000000002
1984-03-14,15.916667000000002
1984-03-15,16.083334
1984-03-16,16.333334
1984-03-19,16.0
1984-03-20,16.166666
1984-03-21,16.0
1984-03-22,15.5
1984-03-23,15.75
1984-03-26,16.083334
1984-03-27,16.166666
1984-03-28,16.5
1984-03-29,16.583334
1984-03-30,16.583334
1984-04-02,16.75
1984-04-03,16.25
1984-04-04,16.166666
1984-04-05,15.666667000000002
1984-04-06,16.0
1984-04-09,16.083334
1984-04-10,15.916667000000002
1984-04-11,15.833332999999998
1984-04-12,16.0
1984-04-13,16.333334
1984-04-16,16.083334
1984-04-17,16.333334
1984-04-18,16.416666
1984-04-19,16.583334
1984-04-23,16.416666
1984-04-24,17.5
1984-04-25,17.666666
1984-04-26,18.083334
1984-04-27,18.166666
1984-04-30,18.333334
1984-05-01,18.333334
1984-05-02,18.083334
1984-05-03,18.333334
1984-05-04,18.083334
1984-05-07,17.75
1984-05-08,18.5
1984-05-09,17.916666
1984-05-10,17.916666
1984-05-11,17.916666
1984-05-14,17.583334
1984-05-15,17.75
1984-05-16,17.5
1984-05-17,17.166666
1984-05-18,17.25
1984-05-21,17.833334
1984-05-22,17.333334
1984-05-23,17.25
1984-05-24,17.0
1984-05-25,17.166666
1984-05-29,16.916666
1984-05-30,17.0
1984-05-31,17.25
1984-06-01,17.75
1984-06-04,18.25
1984-06-05,17.583334
1984-06-06,17.833334
1984-06-07,17.833334
1984-06-08,17.583334
1984-06-11,17.416666
1984-06-12,17.5
1984-06-13,18.166666
1984-06-14,17.833334
1984-06-15,17.833334
1984-06-18,18.583334
1984-06-19,19.0
1984-06-20,19.083334
1984-06-21,18.5
1984-06-22,18.083334
1984-06-25,18.0
1984-06-26,18.0
1984-06-27,17.666666
1984-06-28,17.75
1984-06-29,17.75
1984-07-02,17.666666
1984-07-03,17.75
1984-07-05,17.75
1984-07-06,17.333334
1984-07-09,17.25
1984-07-10,17.416666
1984-07-11,17.583334
1984-07-12,17.583334
1984-07-13,17.583334
1984-07-16,17.333334
1984-07-17,17.916666
1984-07-18,17.833334
1984-07-19,17.833334
1984-07-20,17.25
1984-07-23,17.416666
1984-07-24,17.25
1984-07-25,17.666666
1984-07-26,18.083334
1984-07-27,18.25
1984-07-30,18.416666
1984-07-31,18.416666
1984-08-01,18.583334
1984-08-02,19.25
1984-08-03,19.916666
1984-08-06,20.75
1984-08-07,20.416666
1984-08-08,20.0
1984-08-09,20.666666
1984-08-10,21.25
1984-08-13,21.5
1984-08-14,21.25
1984-08-15,21.166666
1984-08-16,21.333334
1984-08-17,20.583334
1984-08-20,21.166666
1984-08-21,21.0
1984-08-22,20.916666
1984-08-23,21.083334
1984-08-24,21.0
1984-08-27,20.75
1984-08-28,21.0
1984-08-29,21.166666
1984-08-30,20.916666
1984-08-31,20.75
1984-09-04,19.416666
1984-09-05,19.916666
1984-09-06,19.666666
1984-09-07,19.75
1984-09-10,19.416666
1984-09-11,19.0
1984-09-12,18.333334
1984-09-13,19.166666
1984-09-14,19.333334
1984-09-17,19.916666
1984-09-18,18.666666
1984-09-19,18.916666
1984-09-20,18.333334
1984-09-21,17.583334
1984-09-24,17.5
1984-09-25,18.0
1984-09-26,18.0
1984-09-27,17.666666
1984-09-28,17.583334
1984-10-01,17.333334
1984-10-02,17.333334
1984-10-03,17.0
1984-10-04,16.833334
1984-10-05,16.416666
1984-10-08,16.25
1984-10-09,16.083334
1984-10-10,16.25
1984-10-11,16.75
1984-10-12,17.166666
1984-10-15,17.166666
1984-10-16,17.083334
1984-10-17,16.916666
1984-10-18,17.416666
1984-10-19,17.916666
1984-10-22,17.583334
1984-10-23,17.666666
1984-10-24,17.25
1984-10-25,17.25
1984-10-26,17.0
1984-10-29,16.666666
1984-10-30,16.833334
1984-10-31,16.666666
1984-11-01,16.333334
1984-11-02,16.666666
1984-11-05,17.083334
1984-11-06,17.166666
1984-11-07,17.25
1984-11-08,17.0
1984-11-09,16.833334
1984-11-12,17.0
1984-11-13,16.833334
1984-11-14,16.666666
1984-11-15,16.5
1984-11-16,16.5
1984-11-19,16.083334
1984-11-20,16.083334
1984-11-21,16.166666
1984-11-23,16.333334
1984-11-26,16.083334
1984-11-27,16.0
1984-11-28,15.916667000000002
1984-11-29,15.833332999999998
1984-11-30,15.666667000000002
1984-12-03,15.916667000000002
1984-12-04,16.0
1984-12-05,16.0
1984-12-06,16.25
1984-12-07,16.0
1984-12-10,16.0
1984-12-11,16.25
1984-12-12,16.25
1984-12-13,16.583334
1984-12-14,16.666666
1984-12-17,16.75
1984-12-18,16.5
1984-12-19,16.833334
1984-12-20,16.666666
1984-12-21,16.75
1984-12-24,16.75
1984-12-26,16.666666
1984-12-27,16.0
1984-12-28,15.416667000000002
1984-12-31,15.666667000000002
1985-01-02,15.25
1985-01-03,15.333332999999998
1985-01-04,15.166667000000002
1985-01-07,14.916667000000002
1985-01-08,14.75
1985-01-09,15.166667000000002
1985-01-10,16.166666
1985-01-11,16.5
1985-01-14,16.75
1985-01-15,16.75
1985-01-16,17.083334
1985-01-17,16.833334
1985-01-18,17.083334
1985-01-21,18.0
1985-01-22,18.416666
1985-01-23,18.583334
1985-01-24,18.083334
1985-01-25,18.25
1985-01-28,18.25
1985-01-29,18.25
1985-01-30,18.583334
1985-01-31,18.5
1985-02-01,18.583334
1985-02-04,19.166666
1985-02-05,19.25
1985-02-06,19.5
1985-02-07,20.166666
1985-02-08,19.833334
1985-02-11,19.5
1985-02-12,19.25
1985-02-13,19.833334
1985-02-14,20.083334
1985-02-15,20.25
1985-02-19,20.416666
1985-02-20,20.333334
1985-02-21,20.0
1985-02-22,19.333334
1985-02-25,19.416666
1985-02-26,20.0
1985-02-27,19.5
1985-02-28,19.416666
1985-03-01,20.0
1985-03-04,19.75
1985-03-05,19.916666
1985-03-06,19.333334
1985-03-07,19.5
1985-03-08,19.416666
1985-03-11,19.083334
1985-03-12,19.166666
1985-03-13,19.333334
1985-03-14,19.25
1985-03-15,19.25
1985-03-18,18.583334
1985-03-19,18.25
1985-03-20,18.25
1985-03-21,18.666666
1985-03-22,18.833334
1985-03-25,18.833334
1985-03-26,18.833334
1985-03-27,19.0
1985-03-28,19.333334
1985-03-29,19.666666
1985-04-01,19.583334
1985-04-02,19.5
1985-04-03,19.0
1985-04-04,18.833334
1985-04-08,18.166666
1985-04-09,18.083334
1985-04-10,18.416666
1985-04-11,18.75
1985-04-12,18.833334
1985-04-15,18.75
1985-04-16,18.75
1985-04-17,18.833334
1985-04-18,19.083334
1985-04-19,19.083334
1985-04-22,19.166666
1985-04-23,19.5
1985-04-24,19.166666
1985-04-25,19.25
1985-04-26,19.166666
1985-04-29,18.75
1985-04-30,18.5
1985-05-01,18.333334
1985-05-02,18.0
1985-05-03,18.166666
1985-05-06,17.916666
1985-05-07,18.5
1985-05-08,19.0
1985-05-09,19.166666
1985-05-10,19.833334
1985-05-13,19.75
1985-05-14,19.833334
1985-05-15,20.0
1985-05-16,20.0
1985-05-17,20.0
1985-05-20,20.333334
1985-05-21,20.333334
1985-05-22,20.5
1985-05-23,20.666666
1985-05-24,20.583334
1985-05-28,20.916666
1985-05-29,21.166666
1985-05-30,21.25
1985-05-31,22.0
1985-06-03,22.333334
1985-06-04,22.416666
1985-06-05,22.75
1985-06-06,22.833334
1985-06-07,22.833334
1985-06-10,22.25
1985-06-11,22.333334
1985-06-12,22.416666
1985-06-13,21.833334
1985-06-14,22.083334
1985-06-17,21.5
1985-06-18,21.166666
1985-06-19,21.833334
1985-06-20,21.833334
1985-06-21,22.5
1985-06-24,22.5
1985-06-25,21.75
1985-06-26,22.416666
1985-06-27,22.583334
1985-06-28,22.5
1985-07-01,22.416666
1985-07-02,22.5
1985-07-03,22.333334
1985-07-05,22.583334
1985-07-08,22.583334
1985-07-09,22.333334
1985-07-10,22.0
1985-07-11,22.166666
1985-07-12,22.75
1985-07-15,22.833334
1985-07-16,23.166666
1985-07-17,23.166666
1985-07-18,23.083334
1985-07-19,23.833334
1985-07-22,23.583334
1985-07-23,23.583334
1985-07-24,23.166666
1985-07-25,22.666666
1985-07-26,22.5
1985-07-29,21.666666
1985-07-30,22.0
1985-07-31,22.083334
1985-08-01,22.0
1985-08-02,21.833334
1985-08-05,21.333334
1985-08-06,21.0
1985-08-07,20.75
1985-08-08,21.25
1985-08-09,21.416666
1985-08-12,21.333334
1985-08-13,21.5
1985-08-14,21.75
1985-08-15,20.916666
1985-08-16,20.666666
1985-08-19,20.75
1985-08-20,20.916666
1985-08-21,21.0
1985-08-22,20.25
1985-08-23,20.0
1985-08-26,20.25
1985-08-27,20.416666
1985-08-28,20.916666
1985-08-29,20.75
1985-08-30,20.666666
1985-09-03,20.333334
1985-09-04,20.166666
1985-09-05,19.75
1985-09-06,20.333334
1985-09-09,20.583334
1985-09-10,20.166666
1985-09-11,19.833334
1985-09-12,19.666666
1985-09-13,19.083334
1985-09-16,18.916666
1985-09-17,18.0
1985-09-18,18.833334
1985-09-19,19.333334
1985-09-20,19.583334
1985-09-23,20.0
1985-09-24,19.583334
1985-09-25,19.333334
1985-09-26,18.666666
1985-09-30,18.75
1985-10-01,19.166666
1985-10-02,17.166666
1985-10-03,17.5
1985-10-04,17.833334
1985-10-07,18.083334
1985-10-08,17.75
1985-10-09,17.5
1985-10-10,18.25
1985-10-11,18.5
1985-10-14,19.083334
1985-10-15,19.0
1985-10-16,18.666666
1985-10-17,18.916666
1985-10-18,18.916666
1985-10-21,18.583334
1985-10-22,18.833334
1985-10-23,18.833334
1985-10-24,18.916666
1985-10-25,18.666666
1985-10-28,18.333334
1985-10-29,18.083334
1985-10-30,17.5
1985-10-31,17.583334
1985-11-01,17.75
1985-11-04,17.833334
1985-11-05,17.666666
1985-11-06,18.0
1985-11-07,18.25
1985-11-08,18.416666
1985-11-11,18.75
1985-11-12,19.083334
1985-11-13,19.083334
1985-11-14,18.75
1985-11-15,18.666666
1985-11-18,18.666666
1985-11-19,18.666666
1985-11-20,18.583334
1985-11-21,18.666666
1985-11-22,18.666666
1985-11-25,18.583334
1985-11-26,18.0
1985-11-27,18.083334
1985-11-29,18.25
1985-12-02,18.083334
1985-12-03,17.833334
1985-12-04,18.333334
1985-12-05,18.833334
1985-12-06,18.833334
1985-12-09,19.25
1985-12-10,19.666666
1985-12-11,20.25
1985-12-12,20.833334
1985-12-13,21.0
1985-12-16,21.166666
1985-12-17,21.916666
1985-12-18,21.583334
1985-12-19,21.833334
1985-12-20,21.5
1985-12-23,21.166666
1985-12-24,21.083334
1985-12-26,20.833334
1985-12-27,20.75
1985-12-30,20.75
1985-12-31,20.833334
1986-01-02,20.666666
1986-01-03,20.833334
1986-01-06,21.083334
1986-01-07,21.333334
1986-01-08,20.0
1986-01-09,20.166666
1986-01-10,20.666666
1986-01-13,20.583334
1986-01-14,20.583334
1986-01-15,20.833334
1986-01-16,21.166666
1986-01-17,20.833334
1986-01-20,20.666666
1986-01-21,20.666666
1986-01-22,20.333334
1986-01-23,20.333334
1986-01-24,20.416666
1986-01-27,20.166666
1986-01-28,20.166666
1986-01-29,20.333334
1986-01-30,20.333334
1986-01-31,20.5
1986-02-03,20.75
1986-02-04,20.583334
1986-02-05,20.833334
1986-02-06,20.666666
1986-02-07,21.166666
1986-02-10,21.916666
1986-02-11,21.916666
1986-02-12,22.0
1986-02-13,22.166666
1986-02-14,22.166666
1986-02-18,22.5
1986-02-19,21.583334
1986-02-20,22.0
1986-02-21,22.583334
1986-02-24,22.166666
1986-02-25,22.166666
1986-02-26,21.166666
1986-02-27,20.583334
1986-02-28,20.666666
1986-03-03,20.75
1986-03-04,21.0
1986-03-05,20.916666
1986-03-06,20.75
1986-03-07,20.25
1986-03-10,19.833334
1986-03-11,20.5
1986-03-12,19.916666
1986-03-13,19.666666
1986-03-14,19.666666
1986-03-17,19.75
1986-03-18,19.25
1986-03-19,19.416666
1986-03-20,19.916666
1986-03-21,19.75
1986-03-24,20.0
1986-03-25,20.0
1986-03-26,19.916666
1986-03-27,20.0
1986-03-31,20.333334
1986-04-01,20.666666
1986-04-02,20.583334
1986-04-03,20.666666
1986-04-04,20.5
1986-04-07,20.083334
1986-04-08,20.166666
1986-04-09,20.583334
1986-04-10,20.666666
1986-04-11,20.666666
1986-04-14,20.583334
1986-04-15,20.583334
1986-04-16,20.833334
1986-04-17,20.75
1986-04-18,20.25
1986-04-21,20.666666
1986-04-22,20.166666
1986-04-23,20.333334
1986-04-24,20.333334
1986-04-25,20.333334
1986-04-28,20.0
1986-04-29,19.5
1986-04-30,19.416666
1986-05-01,19.5
1986-05-02,19.583334
1986-05-05,19.75
1986-05-06,19.75
1986-05-07,19.5
1986-05-08,19.083334
1986-05-09,19.333334
1986-05-12,19.333334
1986-05-13,19.25
1986-05-14,19.333334
1986-05-15,19.333334
1986-05-16,19.166666
1986-05-19,19.25
1986-05-20,19.25
1986-05-21,19.25
1986-05-22,19.666666
1986-05-23,19.5
1986-05-27,19.666666
1986-05-28,19.75
1986-05-29,19.333334
1986-05-30,19.25
1986-06-02,19.5
1986-06-03,19.166666
1986-06-04,19.166666
1986-06-05,19.0
1986-06-06,18.666666
1986-06-09,18.333334
1986-06-10,18.333334
1986-06-11,17.333334
1986-06-12,17.0
1986-06-13,16.916666
1986-06-16,16.833334
1986-06-17,17.0
1986-06-18,16.75
1986-06-19,16.75
1986-06-20,16.833334
1986-06-23,16.833334
1986-06-24,17.083334
1986-06-25,17.416666
1986-06-26,17.083334
1986-06-27,17.0
1986-06-30,16.916666
1986-07-01,17.666666
1986-07-02,18.083334
1986-07-03,17.666666
1986-07-07,17.0
1986-07-08,17.166666
1986-07-09,17.25
1986-07-10,17.25
1986-07-11,17.25
1986-07-14,16.916666
1986-07-15,16.583334
