Date,IPI
2008-12-30,19.92
2008-12-31,20.77
2009-01-02,21.41
2009-01-05,21.690001000000002
2009-01-06,21.91
2009-01-07,21.790001
2009-01-08,21.42
2009-01-09,21.48
2009-01-12,19.43
2009-01-13,19.67
2009-01-14,18.559998999999998
2009-01-15,19.639999
2009-01-16,20.0
2009-01-20,19.02
2009-01-21,20.110001
2009-01-22,21.190001000000002
2009-01-23,22.0
2009-01-26,22.360001
2009-01-27,21.809998999999998
2009-01-28,21.9
2009-01-29,21.08
2009-01-30,20.379998999999998
2009-02-02,19.85
2009-02-03,21.110001
2009-02-04,22.040001
2009-02-05,22.450001
2009-02-06,22.809998999999998
2009-02-09,24.35
2009-02-10,23.52
2009-02-11,22.0
2009-02-12,23.379998999999998
2009-02-13,23.99
2009-02-17,21.700001
2009-02-18,22.33
2009-02-19,22.68
2009-02-20,22.83
2009-02-23,19.82
2009-02-24,21.309998999999998
2009-02-25,20.799999
2009-02-26,21.059998999999998
2009-02-27,22.440001000000002
2009-03-02,19.809998999999998
2009-03-03,20.07
2009-03-04,17.73
2009-03-05,17.040001
2009-03-06,14.49
2009-03-09,15.44
2009-03-10,16.93
2009-03-11,16.76
2009-03-12,15.66
2009-03-13,15.85
2009-03-16,15.91
2009-03-17,15.73
2009-03-18,15.9
2009-03-19,17.280001000000002
2009-03-20,16.58
2009-03-23,18.549999
2009-03-24,18.83
2009-03-25,19.309998999999998
2009-03-26,20.309998999999998
2009-03-27,20.540001
2009-03-30,17.82
2009-03-31,18.450001
2009-04-01,19.139999
2009-04-02,20.049999
2009-04-03,20.719998999999998
2009-04-06,20.35
2009-04-07,19.360001
2009-04-08,20.780001000000002
2009-04-09,21.200001
2009-04-13,21.16
2009-04-14,22.030001000000002
2009-04-15,22.290001
2009-04-16,22.41
2009-04-17,21.940001000000002
2009-04-20,20.190001000000002
2009-04-21,21.200001
2009-04-22,19.65
2009-04-23,19.49
2009-04-24,21.059998999999998
2009-04-27,24.209999
2009-04-28,23.02
2009-04-29,24.42
2009-04-30,24.690001000000002
2009-05-01,26.15
2009-05-04,27.25
2009-05-05,27.75
2009-05-06,26.809998999999998
2009-05-07,26.139999
2009-05-08,27.950001
2009-05-11,26.530001000000002
2009-05-12,26.6
2009-05-13,25.84
2009-05-14,28.42
2009-05-15,28.49
2009-05-18,30.719998999999998
2009-05-19,32.400002
2009-05-20,33.32
2009-05-21,30.860001
2009-05-22,31.98
2009-05-26,33.41
2009-05-27,31.9
2009-05-28,32.91
2009-05-29,32.599998
2009-06-01,33.650002
2009-06-02,32.639998999999996
2009-06-03,31.200001
2009-06-04,33.25
2009-06-05,32.950001
2009-06-08,31.9
2009-06-09,32.369999
2009-06-10,31.879998999999998
2009-06-11,32.93
2009-06-12,32.259997999999996
2009-06-15,30.59
2009-06-16,28.950001
2009-06-17,26.33
2009-06-18,26.809998999999998
2009-06-19,27.049999
2009-06-22,24.639999
2009-06-23,26.290001
2009-06-24,26.620001000000002
2009-06-25,27.32
2009-06-26,27.860001
2009-06-29,28.68
2009-06-30,28.08
2009-07-01,27.190001000000002
2009-07-02,27.629998999999998
2009-07-06,26.4
2009-07-07,25.120001000000002
2009-07-08,24.73
2009-07-09,25.530001000000002
2009-07-10,23.48
2009-07-13,22.98
2009-07-14,23.35
2009-07-15,24.18
2009-07-16,25.98
2009-07-17,24.82
2009-07-20,24.84
2009-07-21,24.040001
2009-07-22,23.51
2009-07-23,26.02
2009-07-24,26.98
2009-07-27,27.709999
2009-07-28,26.959999
2009-07-29,25.889999
2009-07-30,26.110001
2009-07-31,25.26
2009-08-03,25.870001000000002
2009-08-04,25.4
2009-08-05,26.16
2009-08-06,26.200001
2009-08-07,25.969998999999998
2009-08-10,26.459999
2009-08-11,25.98
2009-08-12,26.219998999999998
2009-08-13,26.68
2009-08-14,26.32
2009-08-17,24.57
2009-08-18,25.09
2009-08-19,25.209999
2009-08-20,25.49
2009-08-21,25.879998999999998
2009-08-24,26.27
2009-08-25,25.459999
2009-08-26,24.959999
2009-08-27,24.870001000000002
2009-08-28,24.700001
2009-08-31,23.49
2009-09-01,22.48
2009-09-02,23.780001000000002
2009-09-03,24.379998999999998
2009-09-04,24.709999
2009-09-08,25.1
2009-09-09,24.65
2009-09-10,24.15
2009-09-11,23.799999
2009-09-14,23.35
2009-09-15,24.059998999999998
2009-09-16,24.290001
2009-09-17,25.190001000000002
2009-09-18,25.780001000000002
2009-09-21,24.110001
2009-09-22,24.5
2009-09-23,23.780001000000002
2009-09-24,23.42
2009-09-25,22.969998999999998
2009-09-28,23.73
2009-09-29,23.52
2009-09-30,23.59
2009-10-01,22.219998999999998
2009-10-02,21.9
2009-10-05,22.08
2009-10-06,22.77
2009-10-07,23.27
2009-10-08,24.77
2009-10-09,24.950001
2009-10-12,24.799999
2009-10-13,24.690001000000002
2009-10-14,25.530001000000002
2009-10-15,26.389999
2009-10-16,27.049999
2009-10-19,28.639999
2009-10-20,27.91
2009-10-21,28.27
2009-10-22,28.559998999999998
2009-10-23,28.68
2009-10-26,27.73
2009-10-27,27.190001000000002
2009-10-28,25.99
2009-10-29,26.4
2009-10-30,25.76
2009-11-02,26.040001
2009-11-03,26.48
2009-11-04,26.65
2009-11-05,27.35
2009-11-06,27.15
2009-11-09,25.91
2009-11-10,25.58
2009-11-11,26.02
2009-11-12,26.790001
2009-11-13,26.0
2009-11-16,26.059998999999998
2009-11-17,28.02
2009-11-18,28.950001
2009-11-19,29.040001
2009-11-20,29.83
2009-11-23,30.02
2009-11-24,30.75
2009-11-25,31.620001000000002
2009-11-27,30.98
2009-11-30,30.440001000000002
2009-12-01,31.25
2009-12-02,32.279999
2009-12-03,31.32
2009-12-04,31.01
2009-12-07,30.93
2009-12-08,30.26
2009-12-09,30.690001000000002
2009-12-10,30.629998999999998
2009-12-11,30.389999
2009-12-14,29.24
2009-12-15,29.6
2009-12-16,29.9
2009-12-17,28.1
2009-12-18,27.540001
2009-12-21,27.93
2009-12-22,28.690001000000002
2009-12-23,29.41
2009-12-24,30.15
2009-12-28,30.030001000000002
2009-12-29,29.43
2009-12-30,29.32
2009-12-31,29.17
2010-01-04,30.450001
2010-01-05,31.57
2010-01-06,32.799999
2010-01-07,33.330002
2010-01-08,33.310001
2010-01-11,33.09
2010-01-12,31.879998999999998
2010-01-13,32.279999
2010-01-14,31.33
2010-01-15,30.0
2010-01-19,30.59
2010-01-20,30.120001000000002
2010-01-21,28.690001000000002
2010-01-22,27.959999
2010-01-25,27.91
2010-01-26,27.860001
2010-01-27,26.940001000000002
2010-01-28,25.43
2010-01-29,24.49
2010-02-01,26.139999
2010-02-02,26.379998999999998
2010-02-03,27.120001000000002
2010-02-04,25.469998999999998
2010-02-05,25.6
2010-02-08,25.16
2010-02-09,25.57
2010-02-10,25.51
2010-02-11,27.059998999999998
2010-02-12,27.120001000000002
2010-02-16,28.4
2010-02-17,28.139999
2010-02-18,28.030001000000002
2010-02-19,28.530001000000002
2010-02-22,28.379998999999998
2010-02-23,27.6
2010-02-24,27.440001000000002
2010-02-25,27.51
2010-02-26,27.52
2010-03-01,28.51
2010-03-02,29.129998999999998
2010-03-03,28.74
2010-03-04,28.360001
2010-03-05,28.389999
2010-03-08,28.110001
2010-03-09,28.309998999999998
2010-03-10,28.639999
2010-03-11,28.42
2010-03-12,31.540001
2010-03-15,31.450001
2010-03-16,32.32
2010-03-17,31.52
2010-03-18,30.719998999999998
2010-03-19,30.040001
2010-03-22,30.700001
2010-03-23,30.690001000000002
2010-03-24,29.99
2010-03-25,28.75
2010-03-26,29.1
2010-03-29,28.950001
2010-03-30,30.23
2010-03-31,30.33
2010-04-01,29.9
2010-04-05,29.1
2010-04-06,28.75
2010-04-07,28.4
2010-04-08,28.59
2010-04-09,28.43
2010-04-12,28.299999
2010-04-13,28.049999
2010-04-14,27.139999
2010-04-15,26.799999
2010-04-16,26.18
2010-04-19,25.700001
2010-04-20,27.02
2010-04-21,26.66
2010-04-22,26.66
2010-04-23,26.68
2010-04-26,26.77
2010-04-27,25.889999
2010-04-28,26.09
2010-04-29,26.200001
2010-04-30,26.26
2010-05-03,26.32
2010-05-04,25.51
2010-05-05,26.450001
2010-05-06,25.610001
2010-05-07,25.18
2010-05-10,26.549999
2010-05-11,25.98
2010-05-12,26.780001000000002
2010-05-13,27.27
2010-05-14,26.23
2010-05-17,25.76
2010-05-18,25.5
2010-05-19,25.280001000000002
2010-05-20,24.16
2010-05-21,24.620001000000002
2010-05-24,24.040001
2010-05-25,24.1
2010-05-26,23.77
2010-05-27,24.98
2010-05-28,24.66
2010-06-01,23.870001000000002
2010-06-02,24.5
2010-06-03,24.25
2010-06-04,23.0
2010-06-07,22.620001000000002
2010-06-08,21.690001000000002
2010-06-09,21.07
2010-06-10,22.49
2010-06-11,22.440001000000002
2010-06-14,22.040001
2010-06-15,22.610001
2010-06-16,22.360001
2010-06-17,22.5
2010-06-18,22.42
2010-06-21,21.440001000000002
2010-06-22,21.26
2010-06-23,21.16
2010-06-24,20.559998999999998
2010-06-25,21.01
2010-06-28,20.639999
2010-06-29,19.950001
2010-06-30,19.57
2010-07-01,19.950001
2010-07-02,19.98
2010-07-06,19.98
2010-07-07,20.75
2010-07-08,21.370001000000002
2010-07-09,22.1
2010-07-12,21.559998999999998
2010-07-13,21.959999
2010-07-14,22.24
2010-07-15,23.219998999999998
2010-07-16,22.48
2010-07-19,22.17
2010-07-20,23.07
2010-07-21,22.48
2010-07-22,22.9
2010-07-23,23.67
2010-07-26,23.860001
2010-07-27,23.57
2010-07-28,23.530001000000002
2010-07-29,23.950001
2010-07-30,24.200001
2010-08-02,24.68
2010-08-03,24.17
2010-08-04,24.809998999999998
2010-08-05,25.43
2010-08-06,24.91
2010-08-09,24.76
2010-08-10,23.98
2010-08-11,23.059998999999998
2010-08-12,24.07
2010-08-13,23.549999
2010-08-16,23.959999
2010-08-17,25.299999
2010-08-18,25.08
2010-08-19,24.049999
2010-08-20,23.719998999999998
2010-08-23,23.65
2010-08-24,22.66
2010-08-25,22.18
2010-08-26,22.16
2010-08-27,23.049999
2010-08-30,22.58
2010-08-31,22.450001
2010-09-01,23.02
2010-09-02,23.870001000000002
2010-09-03,24.43
2010-09-07,24.01
2010-09-08,25.32
2010-09-09,24.58
2010-09-10,24.43
2010-09-13,24.6
2010-09-14,25.030001000000002
2010-09-15,25.49
2010-09-16,25.83
2010-09-17,26.469998999999998
2010-09-20,27.700001
2010-09-21,27.02
2010-09-22,27.059998999999998
2010-09-23,26.09
2010-09-24,27.030001000000002
2010-09-27,26.549999
2010-09-28,27.030001000000002
2010-09-29,26.83
2010-09-30,26.07
2010-10-01,26.450001
2010-10-04,25.299999
2010-10-05,26.040001
2010-10-06,26.559998999999998
2010-10-07,26.77
2010-10-08,28.940001000000002
2010-10-11,29.110001
2010-10-12,29.92
2010-10-13,31.110001
2010-10-14,30.950001
2010-10-15,30.549999
2010-10-18,30.040001
2010-10-19,29.209999
2010-10-20,30.15
2010-10-21,29.99
2010-10-22,29.379998999999998
2010-10-25,31.209999
2010-10-26,32.380001
2010-10-27,32.220001
2010-10-28,32.970001
2010-10-29,34.330002
2010-11-01,33.91
2010-11-02,32.84
2010-11-03,33.200001
2010-11-04,32.689999
2010-11-05,32.380001
2010-11-08,32.509997999999996
2010-11-09,32.52
2010-11-10,32.779999
2010-11-11,32.610001000000004
2010-11-12,31.57
2010-11-15,31.459999
2010-11-16,29.82
2010-11-17,29.91
2010-11-18,30.799999
2010-11-19,31.129998999999998
2010-11-22,31.190001000000002
2010-11-23,30.92
2010-11-24,31.549999
2010-11-26,31.1
2010-11-29,30.91
2010-11-30,30.65
2010-12-01,31.469998999999998
2010-12-02,31.6
2010-12-03,32.389998999999996
2010-12-06,32.860001000000004
2010-12-07,32.279999
2010-12-08,31.620001000000002
2010-12-09,31.870001000000002
2010-12-10,32.599998
2010-12-13,32.209998999999996
2010-12-14,32.290001000000004
2010-12-15,33.549999
2010-12-16,33.720001
2010-12-17,34.369999
2010-12-20,34.5
2010-12-21,35.82
2010-12-22,35.790001000000004
2010-12-23,36.220001
2010-12-27,36.27
2010-12-28,35.029999
2010-12-29,36.619999
2010-12-30,36.849998
2010-12-31,37.290001000000004
2011-01-03,36.099998
2011-01-04,35.25
2011-01-05,35.82
2011-01-06,36.009997999999996
2011-01-07,35.880001
2011-01-10,36.529999
2011-01-11,35.869999
2011-01-12,38.009997999999996
2011-01-13,37.77
2011-01-14,38.580002
2011-01-18,39.34
2011-01-19,35.549999
2011-01-20,34.59
2011-01-21,35.77
2011-01-24,35.889998999999996
2011-01-25,35.470001
2011-01-26,36.939999
2011-01-27,37.220001
2011-01-28,36.099998
2011-01-31,36.139998999999996
2011-02-01,37.25
2011-02-02,37.360001000000004
2011-02-03,37.049999
2011-02-04,36.990002000000004
2011-02-07,37.200001
2011-02-08,37.900002
2011-02-09,38.529999
2011-02-10,38.32
2011-02-11,39.080002
2011-02-14,40.0
2011-02-15,38.27
2011-02-16,39.279999
2011-02-17,39.369999
2011-02-18,37.389998999999996
2011-02-22,36.52
2011-02-23,35.689999
2011-02-24,37.060001
2011-02-25,38.400002
2011-02-28,38.599998
2011-03-01,37.900002
2011-03-02,37.25
2011-03-03,38.52
2011-03-04,38.23
2011-03-07,37.040001000000004
2011-03-08,37.52
2011-03-09,35.57
2011-03-10,33.900002
2011-03-11,34.080002
2011-03-14,33.849998
2011-03-15,34.240002000000004
2011-03-16,33.459998999999996
2011-03-17,33.360001000000004
2011-03-18,33.52
2011-03-21,34.209998999999996
2011-03-22,33.48
2011-03-23,33.619999
2011-03-24,33.990002000000004
2011-03-25,34.290001000000004
2011-03-28,33.689999
2011-03-29,33.880001
2011-03-30,34.299999
2011-03-31,34.82
2011-04-01,35.200001
2011-04-04,35.540001000000004
2011-04-05,36.119999
2011-04-06,35.18
2011-04-07,34.32
2011-04-08,34.470001
2011-04-11,33.98
2011-04-12,33.77
2011-04-13,33.529999
2011-04-14,33.099998
2011-04-15,33.25
2011-04-18,32.52
2011-04-19,33.610001000000004
2011-04-20,34.240002000000004
2011-04-21,34.75
2011-04-25,34.139998999999996
2011-04-26,34.310001
2011-04-27,34.290001000000004
2011-04-28,34.02
2011-04-29,34.259997999999996
2011-05-02,33.830002
2011-05-03,32.509997999999996
2011-05-04,32.119999
2011-05-05,30.48
2011-05-06,30.959999
2011-05-09,31.299999
2011-05-10,30.67
2011-05-11,29.74
2011-05-12,29.530001000000002
2011-05-13,28.940001000000002
2011-05-16,29.07
2011-05-17,29.120001000000002
2011-05-18,30.190001000000002
2011-05-19,29.799999
2011-05-20,29.469998999999998
2011-05-23,29.65
2011-05-24,30.450001
2011-05-25,31.190001000000002
2011-05-26,31.23
2011-05-27,31.610001
2011-05-31,32.189999
2011-06-01,30.93
2011-06-02,31.02
2011-06-03,30.67
2011-06-06,29.51
2011-06-07,29.68
2011-06-08,28.950001
2011-06-09,31.049999
2011-06-10,31.51
2011-06-13,30.950001
2011-06-14,31.629998999999998
2011-06-15,30.389999
2011-06-16,29.379998999999998
2011-06-17,29.01
2011-06-20,29.07
2011-06-21,31.030001000000002
2011-06-22,30.66
2011-06-23,30.190001000000002
2011-06-24,30.540001
2011-06-27,31.02
2011-06-28,31.959999
2011-06-29,32.98
2011-06-30,32.5
2011-07-01,32.470001
2011-07-05,32.349998
2011-07-06,32.049999
2011-07-07,32.099998
2011-07-08,32.389998999999996
2011-07-11,31.120001000000002
2011-07-12,31.33
2011-07-13,31.610001
2011-07-14,31.75
2011-07-15,32.200001
2011-07-18,31.629998999999998
2011-07-19,32.950001
2011-07-20,33.369999
2011-07-21,33.630001
2011-07-22,34.209998999999996
2011-07-25,34.040001000000004
2011-07-26,33.860001000000004
2011-07-27,32.82
2011-07-28,33.75
2011-07-29,33.25
2011-08-01,33.02
2011-08-02,31.440001000000002
2011-08-03,31.49
2011-08-04,28.51
2011-08-05,28.51
2011-08-08,26.09
2011-08-09,27.360001
2011-08-10,26.32
2011-08-11,29.139999
2011-08-12,29.83
2011-08-15,30.969998999999998
2011-08-16,30.83
2011-08-17,30.889999
2011-08-18,29.51
2011-08-19,29.6
2011-08-22,29.290001
2011-08-23,30.459999
2011-08-24,30.549999
2011-08-25,30.280001000000002
2011-08-26,31.379998999999998
2011-08-29,33.240002000000004
2011-08-30,33.810001
2011-08-31,34.220001
2011-09-01,33.68
2011-09-02,33.150002
2011-09-06,33.639998999999996
2011-09-07,35.049999
2011-09-08,34.130001
2011-09-09,33.099998
2011-09-12,33.25
2011-09-13,33.259997999999996
2011-09-14,34.27
2011-09-15,34.82
2011-09-16,34.139998999999996
2011-09-19,34.110001000000004
2011-09-20,32.790001000000004
2011-09-21,30.91
2011-09-22,28.360001
2011-09-23,28.049999
2011-09-26,28.129998999999998
2011-09-27,29.0
2011-09-28,27.27
2011-09-29,27.09
2011-09-30,24.870001000000002
2011-10-03,23.68
2011-10-04,24.0
2011-10-05,25.24
2011-10-06,26.59
2011-10-07,25.33
2011-10-10,26.84
2011-10-11,27.77
2011-10-12,27.809998999999998
2011-10-13,27.709999
2011-10-14,28.09
2011-10-17,26.51
2011-10-18,27.08
2011-10-19,26.030001000000002
2011-10-20,27.0
2011-10-21,27.700001
2011-10-24,28.620001000000002
2011-10-25,27.52
2011-10-26,28.219998999999998
2011-10-27,29.809998999999998
2011-10-28,29.879998999999998
2011-10-31,27.83
2011-11-01,26.5
2011-11-02,27.620001000000002
2011-11-03,25.67
2011-11-04,26.24
2011-11-07,26.459999
2011-11-08,26.4
2011-11-09,24.85
2011-11-10,25.360001
2011-11-11,25.58
2011-11-14,25.290001
2011-11-15,25.16
2011-11-16,24.799999
2011-11-17,23.940001000000002
2011-11-18,23.9
2011-11-21,23.200001
2011-11-22,23.01
2011-11-23,22.209999
2011-11-25,21.860001
2011-11-28,22.610001
2011-11-29,22.280001000000002
2011-11-30,23.16
2011-12-01,23.34
2011-12-02,22.969998999999998
2011-12-05,22.93
2011-12-06,23.32
2011-12-07,23.24
2011-12-08,21.870001000000002
2011-12-09,21.799999
2011-12-12,20.99
2011-12-13,21.120001000000002
2011-12-14,21.42
2011-12-15,21.629998999999998
2011-12-16,21.879998999999998
2011-12-19,20.940001000000002
2011-12-20,22.690001000000002
2011-12-21,22.75
2011-12-22,23.49
2011-12-23,23.540001
2011-12-27,23.5
2011-12-28,22.32
2011-12-29,22.459999
2011-12-30,22.629998999999998
2012-01-03,23.389999
2012-01-04,22.91
2012-01-05,22.99
2012-01-06,22.790001
2012-01-09,23.030001000000002
2012-01-10,24.5
2012-01-11,24.709999
2012-01-12,24.49
2012-01-13,24.83
2012-01-17,24.969998999999998
2012-01-18,24.98
2012-01-19,25.18
2012-01-20,25.370001000000002
2012-01-23,25.129998999999998
2012-01-24,24.639999
2012-01-25,24.99
2012-01-26,24.98
2012-01-27,25.620001000000002
2012-01-30,25.23
2012-01-31,23.889999
2012-02-01,24.52
2012-02-02,24.790001
2012-02-03,25.0
2012-02-06,24.700001
2012-02-07,25.059998999999998
2012-02-08,25.120001000000002
2012-02-09,25.389999
2012-02-10,24.559998999999998
2012-02-13,24.969998999999998
2012-02-14,24.280001000000002
2012-02-15,24.299999
2012-02-16,25.379998999999998
2012-02-17,25.0
2012-02-21,25.09
2012-02-22,25.879998999999998
2012-02-23,26.110001
2012-02-24,25.9
2012-02-27,25.73
2012-02-28,25.969998999999998
2012-02-29,25.290001
2012-03-01,25.719998999999998
2012-03-02,25.360001
2012-03-05,24.15
2012-03-06,22.91
2012-03-07,22.91
2012-03-08,23.34
2012-03-09,23.530001000000002
2012-03-12,23.559998999999998
2012-03-13,24.02
2012-03-14,23.389999
2012-03-15,23.620001000000002
2012-03-16,24.76
2012-03-19,24.75
2012-03-20,25.07
2012-03-21,24.92
2012-03-22,24.33
2012-03-23,24.5
2012-03-26,24.98
2012-03-27,24.809998999999998
2012-03-28,24.34
2012-03-29,24.190001000000002
2012-03-30,24.33
2012-04-02,24.6
2012-04-03,24.469998999999998
2012-04-04,23.959999
2012-04-05,23.559998999999998
2012-04-09,23.139999
2012-04-10,22.23
2012-04-11,22.200001
2012-04-12,23.299999
2012-04-13,22.690001000000002
2012-04-16,22.76
2012-04-17,23.01
2012-04-18,23.059998999999998
2012-04-19,23.370001000000002
2012-04-20,23.52
2012-04-23,23.24
2012-04-24,22.92
2012-04-25,24.43
2012-04-26,24.76
2012-04-27,25.040001
2012-04-30,24.85
2012-05-01,25.129998999999998
2012-05-02,24.879998999999998
2012-05-03,22.969998999999998
2012-05-04,21.99
2012-05-07,21.709999
2012-05-08,21.85
2012-05-09,21.370001000000002
2012-05-10,21.25
2012-05-11,20.9
2012-05-14,20.52
2012-05-15,20.02
2012-05-16,19.41
2012-05-17,19.139999
2012-05-18,19.02
2012-05-21,19.559998999999998
2012-05-22,19.01
2012-05-23,19.15
2012-05-24,19.690001000000002
2012-05-25,19.709999
2012-05-29,20.25
2012-05-30,19.780001000000002
2012-05-31,19.629998999999998
2012-06-01,18.950001
2012-06-04,18.950001
2012-06-05,19.34
2012-06-06,20.299999
2012-06-07,20.120001000000002
2012-06-08,20.42
2012-06-11,20.02
2012-06-12,20.68
2012-06-13,20.389999
2012-06-14,20.33
2012-06-15,20.58
2012-06-18,20.860001
2012-06-19,21.219998999999998
2012-06-20,20.940001000000002
2012-06-21,20.200001
2012-06-22,20.870001000000002
2012-06-25,20.959999
2012-06-26,21.450001
2012-06-27,22.309998999999998
2012-06-28,22.530001000000002
2012-06-29,22.76
2012-07-02,22.57
2012-07-03,23.24
2012-07-05,23.610001
2012-07-06,23.34
2012-07-09,23.309998999999998
2012-07-10,22.73
2012-07-11,23.76
2012-07-12,23.26
2012-07-13,23.58
2012-07-16,23.629998999999998
2012-07-17,23.75
2012-07-18,23.98
2012-07-19,24.02
2012-07-20,23.879998999999998
2012-07-23,23.549999
2012-07-24,22.93
2012-07-25,22.92
2012-07-26,22.82
2012-07-27,23.530001000000002
2012-07-30,23.190001000000002
2012-07-31,23.34
2012-08-01,23.219998999999998
2012-08-02,22.01
2012-08-03,21.83
2012-08-06,21.75
2012-08-07,21.91
2012-08-08,21.719998999999998
2012-08-09,22.280001000000002
2012-08-10,22.18
2012-08-13,21.85
2012-08-14,21.780001000000002
2012-08-15,21.959999
2012-08-16,21.99
2012-08-17,21.9
2012-08-20,21.83
2012-08-21,21.700001
2012-08-22,22.66
2012-08-23,22.450001
2012-08-24,22.280001000000002
2012-08-27,22.17
2012-08-28,22.17
2012-08-29,22.4
2012-08-30,21.99
2012-08-31,22.43
2012-09-04,22.030001000000002
2012-09-05,22.5
2012-09-06,23.290001
2012-09-07,24.1
2012-09-10,24.040001
2012-09-11,24.360001
2012-09-12,24.049999
2012-09-13,24.33
2012-09-14,24.389999
2012-09-17,23.67
2012-09-18,23.5
2012-09-19,22.99
2012-09-20,22.700001
2012-09-21,22.43
2012-09-24,21.98
2012-09-25,21.27
2012-09-26,21.18
2012-09-27,21.48
2012-09-28,21.48
2012-10-01,21.620001000000002
2012-10-02,21.450001
2012-10-03,20.74
2012-10-04,20.690001000000002
2012-10-05,20.67
2012-10-08,20.610001
2012-10-09,20.639999
2012-10-10,20.450001
2012-10-11,21.0
2012-10-12,20.57
2012-10-15,20.73
2012-10-16,20.93
2012-10-17,21.549999
2012-10-18,22.33
2012-10-19,22.08
2012-10-22,22.129998999999998
2012-10-23,22.040001
2012-10-24,21.83
2012-10-25,21.84
2012-10-26,21.76
2012-10-31,21.73
2012-11-01,22.379998999999998
2012-11-02,21.74
2012-11-05,21.83
2012-11-06,22.27
