Date,WPG
2015-08-26,12.35
2015-08-27,12.73
2015-08-28,12.73
2015-08-31,12.11
2015-09-01,11.74
2015-09-02,11.69
2015-09-03,11.81
2015-09-04,11.57
2015-09-08,11.61
2015-09-09,11.56
2015-09-10,11.41
2015-09-11,11.57
2015-09-14,11.67
2015-09-15,11.82
2015-09-16,11.98
2015-09-17,12.06
2015-09-18,11.96
2015-09-21,12.17
2015-09-22,11.98
2015-09-23,12.02
2015-09-24,11.86
2015-09-25,12.06
2015-09-28,11.7
2015-09-29,11.63
2015-09-30,11.66
2015-10-01,11.62
2015-10-02,11.58
2015-10-05,12.03
2015-10-06,12.03
2015-10-07,12.37
2015-10-08,12.31
2015-10-09,12.25
2015-10-12,12.31
2015-10-13,12.34
2015-10-14,12.2
2015-10-15,12.3
2015-10-16,12.39
2015-10-19,12.4
2015-10-20,12.47
2015-10-21,12.21
2015-10-22,12.34
2015-10-23,12.22
2015-10-26,12.05
2015-10-27,11.97
2015-10-28,12.06
2015-10-29,11.96
2015-10-30,11.62
2015-11-02,11.76
2015-11-03,12.35
2015-11-04,12.42
2015-11-05,12.46
2015-11-06,11.87
2015-11-09,11.28
2015-11-10,11.54
2015-11-11,11.36
2015-11-12,11.14
2015-11-13,10.76
2015-11-16,10.8
2015-11-17,10.53
2015-11-18,10.73
2015-11-19,10.78
2015-11-20,10.85
2015-11-23,10.71
2015-11-24,10.88
2015-11-25,10.94
2015-11-27,10.97
2015-11-30,10.55
2015-12-01,10.67
2015-12-02,10.13
2015-12-03,10.08
2015-12-04,10.12
2015-12-07,10.06
2015-12-08,9.91
2015-12-09,10.32
2015-12-10,10.47
2015-12-11,10.46
2015-12-14,9.99
2015-12-15,10.52
2015-12-16,10.68
2015-12-17,10.57
2015-12-18,10.4
2015-12-21,10.23
2015-12-22,10.45
2015-12-23,10.7
2015-12-24,10.61
2015-12-28,10.63
2015-12-29,10.88
2015-12-30,10.63
2015-12-31,10.61
2016-01-04,10.41
2016-01-05,10.76
2016-01-06,10.96
2016-01-07,10.76
2016-01-08,10.09
2016-01-11,9.99
2016-01-12,10.12
2016-01-13,9.89
2016-01-14,9.89
2016-01-15,9.43
2016-01-19,9.42
2016-01-20,9.06
2016-01-21,9.1
2016-01-22,9.35
2016-01-25,9.15
2016-01-26,9.47
2016-01-27,9.08
2016-01-28,8.76
2016-01-29,9.08
2016-02-01,9.03
2016-02-02,8.66
2016-02-03,8.65
2016-02-04,8.6
2016-02-05,8.5
2016-02-08,8.0
2016-02-09,7.81
2016-02-10,7.85
2016-02-11,7.41
2016-02-12,7.54
2016-02-16,7.79
2016-02-17,7.86
2016-02-18,7.77
2016-02-19,7.64
2016-02-22,7.82
2016-02-23,8.18
2016-02-24,8.49
2016-02-25,8.73
2016-02-26,8.54
2016-02-29,8.64
2016-03-01,9.25
2016-03-02,9.44
2016-03-03,9.21
2016-03-04,9.17
2016-03-07,9.26
2016-03-08,8.96
2016-03-09,9.16
2016-03-10,9.02
2016-03-11,9.25
2016-03-14,9.13
2016-03-15,8.89
2016-03-16,9.26
2016-03-17,9.32
2016-03-18,9.03
2016-03-21,9.14
2016-03-22,9.01
2016-03-23,9.22
2016-03-24,9.25
2016-03-28,9.13
2016-03-29,9.55
2016-03-30,9.41
2016-03-31,9.49
2016-04-01,9.52
2016-04-04,9.56
2016-04-05,9.6
2016-04-06,9.93
2016-04-07,9.85
2016-04-08,9.96
2016-04-11,10.1
2016-04-12,9.98
2016-04-13,9.96
2016-04-14,9.9
2016-04-15,9.99
2016-04-18,10.15
2016-04-19,10.1
2016-04-20,10.04
2016-04-21,9.91
2016-04-22,10.11
2016-04-25,10.19
2016-04-26,10.29
2016-04-27,10.4
2016-04-28,10.53
2016-04-29,10.49
2016-05-02,10.75
2016-05-03,10.59
2016-05-04,10.68
2016-05-05,11.0
2016-05-06,11.24
2016-05-09,11.18
2016-05-10,11.15
2016-05-11,10.6
2016-05-12,10.56
2016-05-13,10.26
2016-05-16,10.41
2016-05-17,9.95
2016-05-18,9.78
2016-05-19,9.62
2016-05-20,9.8
2016-05-23,9.78
2016-05-24,9.82
2016-05-25,9.91
2016-05-26,10.05
2016-05-27,10.07
2016-05-31,10.22
2016-06-01,10.08
2016-06-02,10.13
2016-06-03,10.31
2016-06-06,10.31
2016-06-07,10.53
2016-06-08,11.39
2016-06-09,11.41
2016-06-10,11.63
2016-06-13,10.84
2016-06-14,10.79
2016-06-15,10.79
2016-06-16,10.68
2016-06-17,10.66
2016-06-20,10.59
2016-06-21,11.15
2016-06-22,10.89
2016-06-23,10.99
2016-06-24,10.68
2016-06-27,10.71
2016-06-28,10.9
2016-06-29,11.09
2016-06-30,11.19
2016-07-01,11.3
2016-07-05,11.5
2016-07-06,11.48
2016-07-07,11.57
2016-07-08,12.11
2016-07-11,12.59
2016-07-12,12.29
2016-07-13,12.32
2016-07-14,12.38
2016-07-15,12.43
2016-07-18,12.55
2016-07-19,12.59
2016-07-20,12.57
2016-07-21,12.56
2016-07-22,12.43
2016-07-25,12.46
2016-07-26,12.42
2016-07-27,12.37
2016-07-28,12.41
2016-07-29,12.68
2016-08-01,12.86
2016-08-02,12.52
2016-08-03,12.51
2016-08-04,12.66
2016-08-05,13.16
2016-08-08,13.58
2016-08-09,13.6
2016-08-10,13.42
2016-08-11,12.97
2016-08-12,12.92
2016-08-15,13.19
2016-08-16,13.12
2016-08-17,13.15
2016-08-18,13.31
2016-08-19,13.22
2016-08-22,13.41
2016-08-23,13.59
2016-08-24,13.39
2016-08-25,13.58
2016-08-26,13.53
2016-08-29,13.64
2016-08-30,13.75
2016-08-31,13.74
2016-09-01,13.79
2016-09-02,13.85
2016-09-06,13.92
2016-09-07,13.69
2016-09-08,13.65
2016-09-09,12.95
2016-09-12,12.69
2016-09-13,12.0
2016-09-14,11.94
2016-09-15,12.01
2016-09-16,11.83
2016-09-19,12.19
2016-09-20,11.97
2016-09-21,12.11
2016-09-22,12.47
2016-09-23,12.75
2016-09-26,12.55
2016-09-27,12.38
2016-09-28,12.48
2016-09-29,12.28
2016-09-30,12.38
2016-10-03,12.19
2016-10-04,11.89
2016-10-05,11.92
2016-10-06,11.6
2016-10-07,11.55
2016-10-10,11.59
2016-10-11,11.48
2016-10-12,11.56
2016-10-13,11.55
2016-10-14,11.58
2016-10-17,11.58
2016-10-18,11.62
2016-10-19,11.85
2016-10-20,12.14
2016-10-21,11.89
2016-10-24,11.72
2016-10-25,11.47
2016-10-26,11.05
2016-10-27,10.67
2016-10-28,10.52
2016-10-31,10.49
2016-11-01,10.54
2016-11-02,10.31
2016-11-03,9.71
2016-11-04,9.53
2016-11-07,9.78
2016-11-08,9.76
2016-11-09,9.76
2016-11-10,9.74
2016-11-11,10.17
2016-11-14,10.41
2016-11-15,10.46
2016-11-16,10.31
2016-11-17,10.3
2016-11-18,10.16
2016-11-21,10.13
2016-11-22,10.29
2016-11-23,10.2
2016-11-25,10.26
2016-11-28,10.32
2016-11-29,10.41
2016-11-30,10.02
2016-12-01,9.8
2016-12-02,9.99
2016-12-05,9.99
2016-12-06,10.15
2016-12-07,10.36
2016-12-08,10.24
2016-12-09,10.32
2016-12-12,10.27
2016-12-13,10.32
2016-12-14,9.96
2016-12-15,9.89
2016-12-16,10.26
2016-12-19,10.41
2016-12-20,10.49
2016-12-21,10.3
2016-12-22,10.2
2016-12-23,10.16
2016-12-27,10.23
2016-12-28,10.07
2016-12-29,10.3
2016-12-30,10.41
2017-01-03,10.5
2017-01-04,10.93
2017-01-05,10.81
2017-01-06,10.71
2017-01-09,10.61
2017-01-10,10.53
2017-01-11,10.38
2017-01-12,10.22
2017-01-13,10.06
2017-01-17,10.12
2017-01-18,10.08
2017-01-19,9.83
2017-01-20,9.8
2017-01-23,9.78
2017-01-24,9.76
2017-01-25,9.87
2017-01-26,9.75
2017-01-27,9.45
2017-01-30,9.31
2017-01-31,9.65
2017-02-01,9.59
2017-02-02,9.56
2017-02-03,9.65
2017-02-06,9.62
2017-02-07,9.44
2017-02-08,9.56
2017-02-09,9.51
2017-02-10,9.72
2017-02-13,9.67
2017-02-14,9.6
2017-02-15,9.38
2017-02-16,9.4
2017-02-17,9.4
2017-02-21,9.58
2017-02-22,9.47
2017-02-23,9.39
2017-02-24,9.28
2017-02-27,9.3
2017-02-28,9.27
2017-03-01,9.3
2017-03-02,9.39
2017-03-03,9.28
2017-03-06,8.76
2017-03-07,8.62
2017-03-08,8.32
2017-03-09,8.08
2017-03-10,8.03
2017-03-13,8.1
2017-03-14,8.15
2017-03-15,8.54
2017-03-16,8.52
2017-03-17,8.39
2017-03-20,8.31
2017-03-21,8.28
2017-03-22,8.01
2017-03-23,8.05
2017-03-24,8.15
2017-03-27,8.15
2017-03-28,8.21
2017-03-29,8.41
2017-03-30,8.51
2017-03-31,8.69
2017-04-03,8.68
2017-04-04,8.79
2017-04-05,8.63
2017-04-06,8.74
2017-04-07,8.64
2017-04-10,8.76
2017-04-11,8.93
2017-04-12,9.1
2017-04-13,9.14
2017-04-17,9.34
2017-04-18,9.34
2017-04-19,9.35
2017-04-20,9.33
2017-04-21,9.26
2017-04-24,9.08
2017-04-25,9.01
2017-04-26,8.92
2017-04-27,8.94
2017-04-28,8.8
2017-05-01,9.12
2017-05-02,9.11
2017-05-03,8.71
2017-05-04,8.24
2017-05-05,8.24
2017-05-08,8.22
2017-05-09,8.29
2017-05-10,8.36
2017-05-11,8.24
2017-05-12,7.83
2017-05-15,7.88
2017-05-16,7.56
2017-05-17,7.49
2017-05-18,7.5
2017-05-19,7.81
2017-05-22,7.81
2017-05-23,7.89
2017-05-24,8.12
2017-05-25,8.14
2017-05-26,7.99
2017-05-30,7.46
2017-05-31,7.63
2017-06-01,7.91
2017-06-02,7.83
2017-06-05,7.77
2017-06-06,7.78
2017-06-07,8.07
2017-06-08,7.96
2017-06-09,8.1
2017-06-12,8.41
2017-06-13,8.29
2017-06-14,8.24
2017-06-15,8.24
2017-06-16,8.14
2017-06-19,8.04
2017-06-20,7.89
2017-06-21,7.71
2017-06-22,7.82
2017-06-23,8.11
2017-06-26,8.36
2017-06-27,8.43
2017-06-28,8.4
2017-06-29,8.43
2017-06-30,8.37
2017-07-03,8.69
2017-07-05,8.46
2017-07-06,8.39
2017-07-07,8.4
2017-07-10,8.27
2017-07-11,8.26
2017-07-12,8.35
2017-07-13,8.53
2017-07-14,8.83
2017-07-17,8.9
2017-07-18,8.89
2017-07-19,9.05
2017-07-20,9.16
2017-07-21,9.12
2017-07-24,9.07
2017-07-25,9.13
2017-07-26,9.11
2017-07-27,9.58
2017-07-28,9.06
2017-07-31,9.02
2017-08-01,9.15
2017-08-02,8.67
2017-08-03,8.49
2017-08-04,9.1
2017-08-07,9.28
2017-08-08,9.14
2017-08-09,9.13
2017-08-10,8.73
2017-08-11,8.62
2017-08-14,8.9
2017-08-15,8.7
2017-08-16,8.64
2017-08-17,8.47
2017-08-18,8.35
2017-08-21,8.41
2017-08-22,8.41
2017-08-23,8.49
2017-08-24,8.52
2017-08-25,8.7
2017-08-28,8.63
2017-08-29,8.52
2017-08-30,8.42
2017-08-31,8.35
2017-09-01,8.45
2017-09-05,8.31
2017-09-06,8.39
2017-09-07,8.31
2017-09-08,8.36
2017-09-11,8.42
2017-09-12,8.4
2017-09-13,8.45
2017-09-14,8.49
2017-09-15,8.48
2017-09-18,8.39
2017-09-19,8.1
2017-09-20,8.03
2017-09-21,8.03
2017-09-22,8.12
2017-09-25,8.35
2017-09-26,8.53
2017-09-27,8.53
2017-09-28,8.49
2017-09-29,8.33
2017-10-02,8.35
2017-10-03,8.34
2017-10-04,8.3
2017-10-05,8.41
2017-10-06,8.24
2017-10-09,8.43
2017-10-10,8.46
2017-10-11,8.8
2017-10-12,8.7
2017-10-13,8.67
2017-10-16,8.56
2017-10-17,8.65
2017-10-18,8.57
2017-10-19,8.55
2017-10-20,8.47
2017-10-23,8.49
2017-10-24,8.42
2017-10-25,8.24
2017-10-26,7.98
2017-10-27,7.87
2017-10-30,7.82
2017-10-31,7.83
2017-11-01,7.72
2017-11-02,7.88
2017-11-03,7.01
2017-11-06,6.88
2017-11-07,7.03
2017-11-08,6.9
2017-11-09,7.24
2017-11-10,7.35
2017-11-13,7.2
2017-11-14,7.05
2017-11-15,7.19
2017-11-16,7.29
2017-11-17,7.34
2017-11-20,7.28
2017-11-21,7.25
2017-11-22,7.28
2017-11-24,7.21
2017-11-27,7.11
2017-11-28,7.15
2017-11-29,7.3
2017-11-30,7.11
2017-12-01,6.97
2017-12-04,7.06
2017-12-05,6.9
2017-12-06,6.78
2017-12-07,6.73
2017-12-08,7.01
2017-12-11,6.83
2017-12-12,6.85
2017-12-13,7.02
2017-12-14,6.93
2017-12-15,7.03
2017-12-18,7.1
2017-12-19,6.82
2017-12-20,6.83
2017-12-21,6.86
2017-12-22,7.02
2017-12-26,7.18
2017-12-27,7.17
2017-12-28,7.17
2017-12-29,7.12
2018-01-02,7.31
2018-01-03,7.19
2018-01-04,7.05
2018-01-05,7.08
2018-01-08,7.0
2018-01-09,6.76
2018-01-10,6.91
2018-01-11,7.07
2018-01-12,7.1
2018-01-16,6.9
2018-01-17,6.92
2018-01-18,6.83
2018-01-19,6.9
2018-01-22,6.97
2018-01-23,6.96
2018-01-24,6.74
2018-01-25,6.75
2018-01-26,6.77
2018-01-29,6.75
2018-01-30,6.59
2018-01-31,6.58
2018-02-01,6.38
2018-02-02,6.21
2018-02-05,6.0
2018-02-06,6.19
2018-02-07,6.15
2018-02-08,5.94
2018-02-09,5.63
2018-02-12,5.67
2018-02-13,5.63
2018-02-14,5.72
2018-02-15,5.99
2018-02-16,6.19
2018-02-20,6.1
2018-02-21,6.02
2018-02-22,6.34
2018-02-23,6.82
2018-02-26,6.87
2018-02-27,6.51
2018-02-28,6.55
2018-03-01,6.67
2018-03-02,6.52
2018-03-05,6.63
2018-03-06,6.67
2018-03-07,6.64
2018-03-08,6.55
2018-03-09,6.42
2018-03-12,6.45
2018-03-13,6.48
2018-03-14,6.19
2018-03-15,5.99
2018-03-16,6.07
2018-03-19,6.2
2018-03-20,6.1
2018-03-21,6.22
2018-03-22,6.45
2018-03-23,6.28
2018-03-26,6.31
2018-03-27,6.19
2018-03-28,6.6
2018-03-29,6.67
2018-04-02,6.58
2018-04-03,6.71
2018-04-04,6.7
2018-04-05,6.93
2018-04-06,6.81
2018-04-09,6.81
2018-04-10,6.94
2018-04-11,7.0
2018-04-12,6.87
2018-04-13,6.69
2018-04-16,6.64
2018-04-17,6.75
2018-04-18,6.66
2018-04-19,6.32
2018-04-20,5.99
2018-04-23,5.92
2018-04-24,5.94
2018-04-25,5.96
2018-04-26,6.4
2018-04-27,6.85
2018-04-30,6.47
2018-05-01,6.74
2018-05-02,6.48
2018-05-03,6.6
2018-05-04,6.87
2018-05-07,6.97
2018-05-08,6.86
2018-05-09,6.98
2018-05-10,7.04
2018-05-11,7.08
2018-05-14,6.93
2018-05-15,6.77
2018-05-16,6.74
2018-05-17,6.78
2018-05-18,7.05
2018-05-21,7.15
2018-05-22,7.34
2018-05-23,7.53
2018-05-24,7.45
2018-05-25,7.53
2018-05-29,7.51
2018-05-30,7.66
2018-05-31,7.27
2018-06-01,7.34
2018-06-04,7.44
2018-06-05,7.51
2018-06-06,7.69
2018-06-07,7.68
2018-06-08,7.77
2018-06-11,7.96
2018-06-12,8.05
2018-06-13,7.79
2018-06-14,7.81
2018-06-15,7.89
2018-06-18,7.96
2018-06-19,7.85
2018-06-20,8.08
2018-06-21,8.21
2018-06-22,8.28
2018-06-25,8.16
2018-06-26,8.13
2018-06-27,8.13
2018-06-28,8.14
2018-06-29,8.11
2018-07-02,8.09
2018-07-03,8.16
2018-07-05,8.31
2018-07-06,8.33
2018-07-09,8.24
2018-07-10,8.13
2018-07-11,8.09
2018-07-12,8.05
2018-07-13,7.92
2018-07-16,7.67
2018-07-17,7.65
2018-07-18,7.59
2018-07-19,7.72
2018-07-20,7.69
2018-07-23,7.65
2018-07-24,7.57
2018-07-25,7.68
2018-07-26,7.93
2018-07-27,7.58
2018-07-30,7.76
2018-07-31,8.03
2018-08-01,7.94
2018-08-02,7.77
2018-08-03,7.85
2018-08-06,7.76
2018-08-07,7.38
2018-08-08,7.31
2018-08-09,7.38
2018-08-10,7.35
2018-08-13,7.34
2018-08-14,7.66
2018-08-15,7.67
2018-08-16,7.63
2018-08-17,7.83
2018-08-20,7.85
2018-08-21,7.92
2018-08-22,7.85
2018-08-23,7.78
2018-08-24,7.86
2018-08-27,7.93
2018-08-28,8.08
2018-08-29,7.93
2018-08-30,7.85
2018-08-31,7.74
2018-09-04,7.49
2018-09-05,7.64
2018-09-06,7.57
2018-09-07,7.58
2018-09-10,7.53
2018-09-11,7.48
2018-09-12,7.51
2018-09-13,7.49
2018-09-14,7.38
2018-09-17,7.45
2018-09-18,7.44
2018-09-19,7.07
2018-09-20,7.29
2018-09-21,7.4
2018-09-24,7.2
2018-09-25,7.34
2018-09-26,7.33
2018-09-27,7.36
2018-09-28,7.3
2018-10-01,6.99
2018-10-02,6.97
2018-10-03,6.81
2018-10-04,6.47
2018-10-05,6.56
2018-10-08,6.78
2018-10-09,6.77
2018-10-10,6.5
2018-10-11,6.49
2018-10-12,6.3
2018-10-15,6.44
2018-10-16,6.49
2018-10-17,6.44
2018-10-18,6.5
2018-10-19,6.48
2018-10-22,6.42
2018-10-23,6.3
2018-10-24,6.14
2018-10-25,6.68
2018-10-26,6.54
2018-10-29,6.74
2018-10-30,6.75
2018-10-31,6.4
2018-11-01,6.51
2018-11-02,6.46
2018-11-05,6.7
2018-11-06,6.65
2018-11-07,6.75
2018-11-08,6.79
2018-11-09,6.81
2018-11-12,6.86
2018-11-13,6.66
2018-11-14,6.55
2018-11-15,6.1
2018-11-16,6.2
2018-11-19,6.35
2018-11-20,6.25
2018-11-21,6.34
2018-11-23,6.3
2018-11-26,6.1
2018-11-27,6.24
2018-11-28,6.41
2018-11-29,6.4
2018-11-30,6.25
2018-12-03,6.2
2018-12-04,5.98
2018-12-06,6.15
2018-12-07,6.15
2018-12-10,6.05
2018-12-11,6.2
2018-12-12,6.08
2018-12-13,6.12
2018-12-14,6.15
2018-12-17,5.77
2018-12-18,5.25
2018-12-19,4.89
2018-12-20,4.79
2018-12-21,5.01
2018-12-24,4.68
2018-12-26,5.05
2018-12-27,4.97
2018-12-28,4.96
2018-12-31,4.86
2019-01-02,5.04
2019-01-03,5.03
2019-01-04,5.22
2019-01-07,5.5
2019-01-08,5.57
2019-01-09,5.67
2019-01-10,5.57
2019-01-11,5.34
2019-01-14,5.28
2019-01-15,5.25
2019-01-16,5.28
2019-01-17,5.33
2019-01-18,5.41
2019-01-22,5.26
2019-01-23,5.21
2019-01-24,5.33
2019-01-25,5.49
2019-01-28,5.56
2019-01-29,5.66
2019-01-30,5.74
2019-01-31,5.68
2019-02-01,5.61
2019-02-04,5.61
2019-02-05,5.67
2019-02-06,5.55
2019-02-07,5.36
2019-02-08,5.5
2019-02-11,5.64
2019-02-12,5.51
2019-02-13,5.69
2019-02-14,5.51
2019-02-15,5.61
2019-02-19,5.76
2019-02-20,5.77
2019-02-21,5.69
2019-02-22,5.83
2019-02-25,5.84
2019-02-26,5.67
2019-02-27,5.69
2019-02-28,5.78
2019-03-01,5.14
2019-03-04,5.2
2019-03-05,5.31
2019-03-06,5.29
2019-03-07,5.23
2019-03-08,5.17
2019-03-11,5.15
2019-03-12,5.21
2019-03-13,5.29
2019-03-14,5.35
2019-03-15,5.15
2019-03-18,5.19
2019-03-19,5.21
2019-03-20,5.22
2019-03-21,5.4
2019-03-22,5.4
2019-03-25,5.42
2019-03-26,5.53
2019-03-27,5.47
2019-03-28,5.51
2019-03-29,5.65
2019-04-01,5.64
2019-04-02,5.61
2019-04-03,5.49
2019-04-04,5.51
2019-04-05,5.53
2019-04-08,5.47
2019-04-09,5.34
2019-04-10,5.36
2019-04-11,5.3
2019-04-12,5.31
2019-04-15,5.1
2019-04-16,4.81
2019-04-17,4.78
2019-04-18,4.83
2019-04-22,4.65
2019-04-23,4.64
2019-04-24,4.56
