Date,RLGY
2014-05-05,39.040001000000004
2014-05-06,37.57
2014-05-07,37.5
2014-05-08,36.919998
2014-05-09,36.950001
2014-05-12,37.310001
2014-05-13,36.610001000000004
2014-05-14,36.610001000000004
2014-05-15,36.220001
2014-05-16,36.220001
2014-05-19,36.009997999999996
2014-05-20,35.119999
2014-05-21,35.220001
2014-05-22,36.200001
2014-05-23,36.610001000000004
2014-05-27,37.130001
2014-05-28,37.73
2014-05-29,37.41
2014-05-30,37.18
2014-06-02,37.18
2014-06-03,37.07
2014-06-04,37.060001
2014-06-05,37.139998999999996
2014-06-06,37.23
2014-06-09,37.43
2014-06-10,36.450001
2014-06-11,36.130001
2014-06-12,36.279999
2014-06-13,36.110001000000004
2014-06-16,35.580002
2014-06-17,35.779999
2014-06-18,36.09
2014-06-19,35.59
2014-06-20,35.200001
2014-06-23,35.75
2014-06-24,36.34
2014-06-25,36.91
2014-06-26,36.639998999999996
2014-06-27,36.25
2014-06-30,37.709998999999996
2014-07-01,38.07
2014-07-02,38.07
2014-07-03,38.330002
2014-07-07,38.560001
2014-07-08,38.330002
2014-07-09,38.77
2014-07-10,38.529999
2014-07-11,37.889998999999996
2014-07-14,37.139998999999996
2014-07-15,37.290001000000004
2014-07-16,37.59
2014-07-17,36.150002
2014-07-18,36.720001
2014-07-21,36.75
2014-07-22,37.860001000000004
2014-07-23,38.790001000000004
2014-07-24,38.380001
2014-07-25,38.040001000000004
2014-07-28,38.099998
2014-07-29,37.98
2014-07-30,37.240002000000004
2014-07-31,36.759997999999996
2014-08-01,36.099998
2014-08-04,37.57
2014-08-05,37.950001
2014-08-06,38.610001000000004
2014-08-07,38.84
2014-08-08,39.790001000000004
2014-08-11,40.0
2014-08-12,39.799999
2014-08-13,40.73
2014-08-14,40.380001
2014-08-15,40.200001
2014-08-18,40.759997999999996
2014-08-19,40.869999
2014-08-20,41.220001
2014-08-21,40.830002
2014-08-22,40.459998999999996
2014-08-25,40.48
2014-08-26,40.459998999999996
2014-08-27,40.220001
2014-08-28,40.860001000000004
2014-08-29,40.77
2014-09-02,41.560001
2014-09-03,40.93
2014-09-04,40.860001000000004
2014-09-05,41.23
2014-09-08,41.009997999999996
2014-09-09,41.0
2014-09-10,40.75
2014-09-11,40.700001
2014-09-12,39.619999
2014-09-15,39.610001000000004
2014-09-16,39.77
2014-09-17,40.220001
2014-09-18,40.900002
2014-09-19,40.259997999999996
2014-09-22,38.799999
2014-09-23,38.599998
2014-09-24,38.98
2014-09-25,38.419998
2014-09-26,38.419998
2014-09-29,37.639998999999996
2014-09-30,37.200001
2014-10-01,36.439999
2014-10-02,36.599998
2014-10-03,37.080002
2014-10-06,37.099998
2014-10-07,36.560001
2014-10-08,37.02
2014-10-09,36.07
2014-10-10,35.040001000000004
2014-10-13,33.91
2014-10-14,33.860001000000004
2014-10-15,34.099998
2014-10-16,34.419998
2014-10-17,36.860001000000004
2014-10-20,37.220001
2014-10-21,38.119999
2014-10-22,38.16
2014-10-23,39.509997999999996
2014-10-24,39.689999
2014-10-27,39.93
2014-10-28,40.349998
2014-10-29,39.48
2014-10-30,39.52
2014-10-31,41.009997999999996
2014-11-03,41.080002
2014-11-04,40.560001
2014-11-05,41.099998
2014-11-06,42.709998999999996
2014-11-07,42.790001000000004
2014-11-10,42.779999
2014-11-11,43.389998999999996
2014-11-12,43.029999
2014-11-13,42.599998
2014-11-14,42.970001
2014-11-17,42.82
2014-11-18,43.380001
2014-11-19,42.939999
2014-11-20,44.540001000000004
2014-11-21,45.790001000000004
2014-11-24,46.689999
2014-11-25,46.290001000000004
2014-11-26,45.959998999999996
2014-11-28,46.02
2014-12-01,45.009997999999996
2014-12-02,45.740002000000004
2014-12-03,45.650002
2014-12-04,45.610001000000004
2014-12-05,45.720001
2014-12-08,45.32
2014-12-09,45.360001000000004
2014-12-10,44.27
2014-12-11,43.759997999999996
2014-12-12,42.880001
2014-12-15,42.23
2014-12-16,41.810001
2014-12-17,43.59
2014-12-18,43.610001000000004
2014-12-19,43.43
2014-12-22,43.310001
2014-12-23,43.52
2014-12-24,43.91
2014-12-26,44.439999
2014-12-29,44.830002
2014-12-30,44.529999
2014-12-31,44.490002000000004
2015-01-02,44.189999
2015-01-05,43.380001
2015-01-06,42.720001
2015-01-07,44.0
2015-01-08,44.48
2015-01-09,45.209998999999996
2015-01-12,45.349998
2015-01-13,45.169998
2015-01-14,45.330002
2015-01-15,45.330002
2015-01-16,45.540001000000004
2015-01-20,46.029999
2015-01-21,46.470001
2015-01-22,47.009997999999996
2015-01-23,46.830002
2015-01-26,47.200001
2015-01-27,47.049999
2015-01-28,45.950001
2015-01-29,46.060001
2015-01-30,46.5
2015-02-02,46.860001000000004
2015-02-03,47.5
2015-02-04,47.459998999999996
2015-02-05,46.990002000000004
2015-02-06,47.009997999999996
2015-02-09,46.77
2015-02-10,47.299999
2015-02-11,47.939999
2015-02-12,48.34
2015-02-13,48.860001000000004
2015-02-17,48.09
2015-02-18,47.509997999999996
2015-02-19,47.240002000000004
2015-02-20,47.48
2015-02-23,46.490002000000004
2015-02-24,47.84
2015-02-25,47.169998
2015-02-26,46.470001
2015-02-27,46.0
2015-03-02,46.599998
2015-03-03,46.23
2015-03-04,46.419998
2015-03-05,46.400002
2015-03-06,45.459998999999996
2015-03-09,46.040001000000004
2015-03-10,45.389998999999996
2015-03-11,45.18
2015-03-12,45.889998999999996
2015-03-13,46.009997999999996
2015-03-16,45.75
2015-03-17,44.799999
2015-03-18,45.150002
2015-03-19,43.919998
2015-03-20,44.66
2015-03-23,44.310001
2015-03-24,44.919998
2015-03-25,44.73
2015-03-26,44.41
2015-03-27,45.23
2015-03-30,46.240002000000004
2015-03-31,45.48
2015-04-01,45.93
2015-04-02,46.779999
2015-04-06,47.310001
2015-04-07,46.889998999999996
2015-04-08,47.599998
2015-04-09,47.349998
2015-04-10,47.110001000000004
2015-04-13,47.110001000000004
2015-04-14,46.470001
2015-04-15,46.57
2015-04-16,45.470001
2015-04-17,45.099998
2015-04-20,45.450001
2015-04-21,46.200001
2015-04-22,46.91
2015-04-23,46.700001
2015-04-24,47.490002000000004
2015-04-27,47.43
2015-04-28,47.740002000000004
2015-04-29,47.310001
2015-04-30,47.41
2015-05-01,47.82
2015-05-04,47.279999
2015-05-05,45.389998999999996
2015-05-06,45.279999
2015-05-07,45.669998
2015-05-08,46.740002000000004
2015-05-11,45.720001
2015-05-12,45.240002000000004
2015-05-13,45.790001000000004
2015-05-14,46.639998999999996
2015-05-15,46.970001
2015-05-18,46.799999
2015-05-19,46.709998999999996
2015-05-20,47.419998
2015-05-21,46.470001
2015-05-22,46.490002000000004
2015-05-26,46.529999
2015-05-27,46.650002
2015-05-28,47.43
2015-05-29,46.950001
2015-06-01,47.330002
2015-06-02,47.43
2015-06-03,46.880001
2015-06-04,46.099998
2015-06-05,45.77
2015-06-08,45.369999
2015-06-09,45.150002
2015-06-10,45.580002
2015-06-11,46.279999
2015-06-12,45.950001
2015-06-15,45.73
2015-06-16,45.84
2015-06-17,45.439999
2015-06-18,46.360001000000004
2015-06-19,45.990002000000004
2015-06-22,46.110001000000004
2015-06-23,46.52
2015-06-24,47.09
2015-06-25,46.459998999999996
2015-06-26,46.939999
2015-06-29,46.119999
2015-06-30,46.720001
2015-07-01,47.400002
2015-07-02,47.91
2015-07-06,48.599998
2015-07-07,48.57
2015-07-08,48.23
2015-07-09,47.939999
2015-07-10,48.209998999999996
2015-07-13,48.299999
2015-07-14,48.02
2015-07-15,48.540001000000004
2015-07-16,48.23
2015-07-17,47.889998999999996
2015-07-20,48.029999
2015-07-21,47.779999
2015-07-22,49.529999
2015-07-23,48.830002
2015-07-24,48.57
2015-07-27,48.639998999999996
2015-07-28,48.700001
2015-07-29,49.150002
2015-07-30,49.490002000000004
2015-07-31,45.52
2015-08-03,44.419998
2015-08-04,44.470001
2015-08-05,44.349998
2015-08-06,44.130001
2015-08-07,43.389998999999996
2015-08-10,43.189999
2015-08-11,43.16
2015-08-12,43.380001
2015-08-13,43.200001
2015-08-14,43.389998999999996
2015-08-17,43.529999
2015-08-18,43.650002
2015-08-19,43.470001
2015-08-20,43.5
2015-08-21,41.950001
2015-08-24,40.549999
2015-08-25,39.169998
2015-08-26,40.549999
2015-08-27,40.790001000000004
2015-08-28,40.849998
2015-08-31,40.299999
2015-09-01,39.650002
2015-09-02,39.91
2015-09-03,40.040001000000004
2015-09-04,39.639998999999996
2015-09-08,40.009997999999996
2015-09-09,39.669998
2015-09-10,39.900002
2015-09-11,40.16
2015-09-14,40.220001
2015-09-15,40.419998
2015-09-16,40.639998999999996
2015-09-17,40.869999
2015-09-18,40.009997999999996
2015-09-21,40.509997999999996
2015-09-22,39.93
2015-09-23,39.490002000000004
2015-09-24,39.139998999999996
2015-09-25,38.970001
2015-09-28,37.720001
2015-09-29,37.150002
2015-09-30,37.630001
2015-10-01,37.599998
2015-10-02,37.84
2015-10-05,39.189999
2015-10-06,38.540001000000004
2015-10-07,39.849998
2015-10-08,39.060001
2015-10-09,38.939999
2015-10-12,39.34
2015-10-13,38.200001
2015-10-14,38.040001000000004
2015-10-15,38.16
2015-10-16,38.099998
2015-10-19,38.599998
2015-10-20,38.5
2015-10-21,38.77
2015-10-22,37.849998
2015-10-23,38.709998999999996
2015-10-26,40.259997999999996
2015-10-27,39.619999
2015-10-28,39.959998999999996
2015-10-29,39.380001
2015-10-30,39.099998
2015-11-02,40.200001
2015-11-03,39.959998999999996
2015-11-04,39.689999
2015-11-05,42.529999
2015-11-06,42.18
2015-11-09,41.889998999999996
2015-11-10,42.57
2015-11-11,42.139998999999996
2015-11-12,41.200001
2015-11-13,41.400002
2015-11-16,41.959998999999996
2015-11-17,41.52
2015-11-18,41.810001
2015-11-19,41.389998999999996
2015-11-20,41.029999
2015-11-23,41.700001
2015-11-24,41.509997999999996
2015-11-25,41.830002
2015-11-27,42.240002000000004
2015-11-30,41.310001
2015-12-01,41.439999
2015-12-02,40.360001000000004
2015-12-03,39.82
2015-12-04,40.700001
2015-12-07,39.849998
2015-12-08,39.27
2015-12-09,39.619999
2015-12-10,39.639998999999996
2015-12-11,38.470001
2015-12-14,37.529999
2015-12-15,37.630001
2015-12-16,37.459998999999996
2015-12-17,37.759997999999996
2015-12-18,37.490002000000004
2015-12-21,36.939999
2015-12-22,37.259997999999996
2015-12-23,37.41
2015-12-24,37.849998
2015-12-28,37.27
2015-12-29,37.610001000000004
2015-12-30,36.48
2015-12-31,36.669998
2016-01-04,36.360001000000004
2016-01-05,34.599998
2016-01-06,33.919998
2016-01-07,33.490002000000004
2016-01-08,33.990002000000004
2016-01-11,33.240002000000004
2016-01-12,32.98
2016-01-13,32.509997999999996
2016-01-14,33.549999
2016-01-15,33.34
2016-01-19,32.709998999999996
2016-01-20,32.599998
2016-01-21,32.68
2016-01-22,33.23
2016-01-25,32.48
2016-01-26,32.959998999999996
2016-01-27,32.630001
2016-01-28,32.16
2016-01-29,32.799999
2016-02-01,33.299999
2016-02-02,31.85
2016-02-03,31.309998999999998
2016-02-04,31.98
2016-02-05,30.809998999999998
2016-02-08,29.360001
2016-02-09,28.83
2016-02-10,28.77
2016-02-11,28.110001
2016-02-12,28.450001
2016-02-16,29.6
2016-02-17,31.190001000000002
2016-02-18,31.040001
2016-02-19,31.059998999999998
2016-02-22,32.07
2016-02-23,31.040001
2016-02-24,30.1
2016-02-25,31.92
2016-02-26,32.630001
2016-02-29,31.969998999999998
2016-03-01,32.73
2016-03-02,33.330002
2016-03-03,33.889998999999996
2016-03-04,34.27
2016-03-07,34.349998
2016-03-08,33.549999
2016-03-09,34.23
2016-03-10,33.279999
2016-03-11,34.34
2016-03-14,33.970001
2016-03-15,33.34
2016-03-16,33.849998
2016-03-17,33.990002000000004
2016-03-18,33.27
2016-03-21,34.110001000000004
2016-03-22,33.990002000000004
2016-03-23,33.279999
2016-03-24,33.73
2016-03-28,34.23
2016-03-29,35.029999
2016-03-30,35.369999
2016-03-31,36.110001000000004
2016-04-01,36.09
2016-04-04,36.0
2016-04-05,35.880001
2016-04-06,36.560001
2016-04-07,35.57
2016-04-08,35.400002
2016-04-11,35.59
2016-04-12,36.169998
2016-04-13,36.959998999999996
2016-04-14,36.82
2016-04-15,36.84
2016-04-18,36.32
2016-04-19,36.040001000000004
2016-04-20,36.610001000000004
2016-04-21,36.59
2016-04-22,36.610001000000004
2016-04-25,36.080002
2016-04-26,36.25
2016-04-27,36.400002
2016-04-28,36.099998
2016-04-29,35.740002000000004
2016-05-02,35.560001
2016-05-03,34.200001
2016-05-04,33.709998999999996
2016-05-05,31.809998999999998
2016-05-06,31.01
2016-05-09,30.48
2016-05-10,31.01
2016-05-11,31.68
2016-05-12,31.440001000000002
2016-05-13,31.59
2016-05-16,31.49
2016-05-17,31.379998999999998
2016-05-18,30.74
2016-05-19,30.43
2016-05-20,30.780001000000002
2016-05-23,30.51
2016-05-24,31.67
2016-05-25,32.049999
2016-05-26,32.41
2016-05-27,32.369999
2016-05-31,32.799999
2016-06-01,32.82
2016-06-02,32.669998
2016-06-03,32.689999
2016-06-06,32.639998999999996
2016-06-07,32.689999
2016-06-08,32.779999
2016-06-09,32.27
2016-06-10,31.379998999999998
2016-06-13,30.870001000000002
2016-06-14,30.48
2016-06-15,30.77
2016-06-16,30.25
2016-06-17,29.959999
2016-06-20,30.549999
2016-06-21,29.76
2016-06-22,29.82
2016-06-23,30.360001
2016-06-24,28.860001
2016-06-27,27.73
2016-06-28,28.58
2016-06-29,29.110001
2016-06-30,29.02
2016-07-01,29.27
2016-07-05,28.18
2016-07-06,28.32
2016-07-07,28.309998999999998
2016-07-08,29.24
2016-07-11,28.639999
2016-07-12,29.709999
2016-07-13,29.26
2016-07-14,29.76
2016-07-15,29.57
2016-07-18,29.49
2016-07-19,29.24
2016-07-20,30.15
2016-07-21,30.66
2016-07-22,30.76
2016-07-25,31.24
2016-07-26,31.209999
2016-07-27,30.620001000000002
2016-07-28,30.35
2016-07-29,30.99
2016-08-01,30.889999
2016-08-02,29.5
2016-08-03,30.6
2016-08-04,26.139999
2016-08-05,27.09
2016-08-08,27.02
2016-08-09,27.049999
2016-08-10,26.870001000000002
2016-08-11,27.18
2016-08-12,27.51
2016-08-15,27.690001000000002
2016-08-16,27.280001000000002
2016-08-17,27.030001000000002
2016-08-18,27.0
2016-08-19,26.690001000000002
2016-08-22,26.65
2016-08-23,27.51
2016-08-24,27.42
2016-08-25,27.17
2016-08-26,26.959999
2016-08-29,27.33
2016-08-30,27.379998999999998
2016-08-31,26.84
2016-09-01,26.469998999999998
2016-09-02,26.6
2016-09-06,26.870001000000002
2016-09-07,26.6
2016-09-08,26.66
2016-09-09,26.049999
2016-09-12,26.389999
2016-09-13,25.700001
2016-09-14,25.75
2016-09-15,25.75
2016-09-16,25.639999
2016-09-19,25.950001
2016-09-20,25.73
2016-09-21,25.889999
2016-09-22,25.84
2016-09-23,25.690001000000002
2016-09-26,25.700001
2016-09-27,25.75
2016-09-28,25.790001
2016-09-29,25.67
2016-09-30,25.860001
2016-10-03,26.219998999999998
2016-10-04,26.629998999999998
2016-10-05,26.51
2016-10-06,26.209999
2016-10-07,25.719998999999998
2016-10-10,26.01
2016-10-11,25.360001
2016-10-12,25.23
2016-10-13,24.77
2016-10-14,24.49
2016-10-17,24.280001000000002
2016-10-18,24.370001000000002
2016-10-19,24.799999
2016-10-20,24.459999
2016-10-21,24.360001
2016-10-24,24.709999
2016-10-25,24.17
2016-10-26,23.690001000000002
2016-10-27,23.299999
2016-10-28,22.969998999999998
2016-10-31,22.889999
2016-11-01,22.459999
2016-11-02,22.200001
2016-11-03,22.389999
2016-11-04,23.15
2016-11-07,23.790001
2016-11-08,22.99
2016-11-09,23.620001000000002
2016-11-10,22.969998999999998
2016-11-11,22.629998999999998
2016-11-14,23.129998999999998
2016-11-15,23.67
2016-11-16,23.799999
2016-11-17,23.799999
2016-11-18,24.440001000000002
2016-11-21,24.17
2016-11-22,24.290001
2016-11-23,24.18
2016-11-25,24.139999
2016-11-28,24.4
2016-11-29,24.34
2016-11-30,24.15
2016-12-01,23.940001000000002
2016-12-02,23.93
2016-12-05,24.700001
2016-12-06,25.41
2016-12-07,25.889999
2016-12-08,26.639999
2016-12-09,26.26
2016-12-12,25.879998999999998
2016-12-13,25.709999
2016-12-14,25.450001
2016-12-15,25.49
2016-12-16,25.610001
2016-12-19,26.82
2016-12-20,26.950001
2016-12-21,27.190001000000002
2016-12-22,26.780001000000002
2016-12-23,26.389999
2016-12-27,26.370001000000002
2016-12-28,25.91
2016-12-29,25.799999
2016-12-30,25.73
2017-01-03,26.190001000000002
2017-01-04,27.07
2017-01-05,27.24
2017-01-06,26.120001000000002
2017-01-09,26.26
2017-01-10,26.049999
2017-01-11,26.0
2017-01-12,26.1
2017-01-13,26.27
2017-01-17,26.139999
2017-01-18,25.780001000000002
2017-01-19,25.549999
2017-01-20,25.469998999999998
2017-01-23,25.41
2017-01-24,25.5
2017-01-25,26.799999
2017-01-26,26.15
2017-01-27,26.129998999999998
2017-01-30,26.01
2017-01-31,25.91
2017-02-01,25.719998999999998
2017-02-02,25.76
2017-02-03,26.219998999999998
2017-02-06,25.950001
2017-02-07,25.959999
2017-02-08,25.91
2017-02-09,25.9
2017-02-10,26.5
2017-02-13,26.809998999999998
2017-02-14,27.27
2017-02-15,27.290001
2017-02-16,26.870001000000002
2017-02-17,27.190001000000002
2017-02-21,27.27
2017-02-22,27.35
2017-02-23,27.41
2017-02-24,28.82
2017-02-27,28.389999
2017-02-28,27.700001
2017-03-01,28.33
2017-03-02,27.860001
2017-03-03,27.629998999999998
2017-03-06,27.5
2017-03-07,27.610001
2017-03-08,27.74
2017-03-09,27.379998999999998
2017-03-10,27.4
2017-03-13,27.309998999999998
2017-03-14,26.93
2017-03-15,27.27
2017-03-16,27.82
2017-03-17,29.27
2017-03-20,28.99
2017-03-21,28.91
2017-03-22,28.77
2017-03-23,28.98
2017-03-24,29.49
2017-03-27,28.719998999999998
2017-03-28,29.84
2017-03-29,29.75
2017-03-30,29.85
2017-03-31,29.790001
2017-04-03,29.1
2017-04-04,29.059998999999998
2017-04-05,28.700001
2017-04-06,29.01
