Date,FTO
2000-10-03,82.206902
2000-10-04,84.886803
2000-10-05,84.886803
2000-10-06,82.743103
2000-10-09,83.993301
2000-10-10,83.993301
2000-10-11,83.636597
2000-10-12,83.457199
2000-10-13,83.279198
2000-10-16,83.100502
2000-10-17,83.993301
2000-10-18,83.993301
2000-10-19,83.636597
2000-10-20,83.100502
2000-10-23,83.993301
2000-10-24,86.673897
2000-10-25,86.138603
2000-10-26,86.138603
2000-10-27,92.035202
2000-10-30,91.141701
2000-10-31,91.141701
2000-11-01,90.6063
2000-11-02,89.3554
2000-11-03,89.354599
2000-11-06,89.891502
2000-11-07,90.2481
2000-11-08,90.248901
2000-11-09,91.141701
2000-11-10,89.354599
2000-11-13,89.533302
2000-11-14,89.533302
2000-11-15,88.639702
2000-11-16,85.78119699999999
2000-11-17,88.460999
2000-11-20,87.567497
2000-11-21,88.997902
2000-11-22,88.819199
2000-11-24,89.891502
2000-11-27,90.2481
2000-11-28,95.609398
2000-11-29,92.928703
2000-11-30,90.2481
2000-12-01,91.8573
2000-12-04,92.035202
2000-12-05,91.8573
2000-12-06,92.03600300000001
2000-12-07,92.035202
2000-12-08,92.03600300000001
2000-12-11,91.321198
2000-12-12,93.822304
2000-12-13,92.928703
2000-12-14,144.041
2000-12-15,90.2481
2000-12-18,91.141701
2000-12-19,91.141701
2000-12-20,89.890701
2000-12-21,89.354599
2000-12-22,87.568298
2000-12-26,
2000-12-27,89.354599
2000-12-28,88.460999
2000-12-29,87.568298
2001-01-02,89.354599
2001-01-03,89.354599
2001-01-04,87.925697
2001-01-05,88.818398
2001-01-08,89.354599
2001-01-09,87.567497
2001-01-10,87.92489599999999
2001-01-11,87.567497
2001-01-12,85.78119699999999
2001-01-16,86.673897
2001-01-17,85.780403
2001-01-18,87.568298
2001-01-19,85.780403
2001-01-22,85.9599
2001-01-23,86.673897
2001-01-24,
2001-01-25,89.175903
2001-01-26,
2001-01-29,87.567497
2001-01-30,88.64050300000001
2001-01-31,88.104401
2001-02-01,87.568298
2001-02-02,87.2108
2001-02-05,87.567497
2001-02-06,85.245003
2001-02-07,86.673897
2001-02-08,86.13780200000001
2001-02-09,83.994003
2001-02-12,83.994003
2001-02-13,85.245003
2001-02-14,86.673897
2001-02-15,86.673897
2001-02-16,86.673897
2001-02-20,87.568298
2001-02-21,87.2108
2001-02-22,86.673897
2001-02-23,86.316498
2001-02-26,83.099701
2001-02-27,83.636597
2001-02-28,86.316498
2001-03-01,84.708099
2001-03-02,83.636597
2001-03-05,82.206902
2001-03-06,82.5644
2001-03-07,80.9552
2001-03-08,80.777298
2001-03-09,82.2062
2001-03-12,80.41909799999999
2001-03-13,80.41909799999999
2001-03-14,
2001-03-15,80.41909799999999
2001-03-16,80.4198
2001-03-19,78.63200400000001
2001-03-20,79.1689
2001-03-21,79.347603
2001-03-22,75.951401
2001-03-23,78.63200400000001
2001-03-26,80.41909799999999
2001-03-27,80.41909799999999
2001-03-28,80.41909799999999
2001-03-29,81.312698
2001-03-30,81.312698
2001-04-02,80.4198
2001-04-03,80.41909799999999
2001-04-04,78.632698
2001-04-05,77.73919699999999
2001-04-06,80.77649699999999
2001-04-09,78.632698
2001-04-10,78.632698
2001-04-11,78.632698
2001-04-12,76.845596
2001-04-16,
2001-04-17,76.844902
2001-04-18,77.73850300000001
2001-04-19,77.73850300000001
2001-04-20,77.560501
2001-04-23,77.73850300000001
2001-04-24,75.951401
2001-04-25,75.594597
2001-04-26,75.058502
2001-04-27,75.058502
2001-04-30,74.164299
2001-05-01,
2001-05-02,75.95210300000001
2001-05-03,75.415901
2001-05-04,74.5224
2001-05-07,
2001-05-08,74.164902
2001-05-09,75.058502
2001-05-10,75.058502
2001-05-11,
2001-05-14,75.951401
2001-05-15,75.0578
2001-05-16,74.521698
2001-05-17,74.521698
2001-05-18,71.483704
2001-05-21,68.803001
2001-05-22,67.910103
2001-05-23,69.696602
2001-05-24,69.696602
2001-05-25,67.910103
2001-05-29,70.590103
2001-05-30,69.339798
2001-05-31,69.696602
2001-06-01,67.910103
2001-06-04,71.483704
2001-06-05,71.483704
2001-06-06,70.590103
2001-06-07,69.696602
2001-06-08,70.4114
2001-06-11,70.054001
2001-06-12,70.054001
2001-06-13,69.339798
2001-06-14,70.947502
2001-06-15,70.947502
2001-06-18,70.590103
2001-06-19,70.054001
2001-06-20,69.696602
2001-06-21,69.1604
2001-06-22,67.9095
2001-06-25,68.803001
2001-06-26,68.26750200000001
2001-06-27,68.44560200000001
2001-06-28,68.803001
2001-06-29,69.696602
2001-07-02,69.1604
2001-07-03,69.696602
2001-07-05,68.446198
2001-07-06,67.910103
2001-07-09,69.339104
2001-07-10,70.054001
2001-07-11,67.910103
2001-07-12,68.26750200000001
2001-07-13,
2001-07-16,68.803001
2001-07-17,68.981697
2001-07-18,68.266899
2001-07-19,65.229401
2001-07-20,59.510101
2001-07-23,58.081001
2001-07-24,54.506802
2001-07-25,53.613201000000004
2001-07-26,50.932097999999996
2001-07-27,49.1455
2001-07-30,50.038601
2001-07-31,49.145
2001-08-01,49.145
2001-08-02,49.145
2001-08-03,48.609299
2001-08-06,49.3237
2001-08-07,49.145
2001-08-08,49.145
2001-08-09,48.6982
2001-08-10,46.643101
2001-08-13,45.392502
2001-08-14,45.9282
2001-08-15,46.464401
2001-08-16,46.106998
2001-08-17,46.8218
2001-08-20,47.0005
2001-08-21,45.571201
2001-08-22,46.464802
2001-08-23,50.038601
2001-08-24,49.1455
2001-08-27,49.3237
2001-08-28,47.894501
2001-08-29,49.145
2001-08-30,48.608897999999996
2001-08-31,48.251499
2001-09-04,48.251499
2001-09-05,47.357898999999996
2001-09-06,45.75
2001-09-07,46.464401
2001-09-10,44.677299
2001-09-17,43.248001
2001-09-18,44.677299
2001-09-19,44.677299
2001-09-20,43.247601
2001-09-21,41.997002
2001-09-24,42.354401
2001-09-25,42.890202
2001-09-26,42.890202
2001-09-27,41.9967
2001-09-28,
2001-10-01,43.248001
2001-10-02,44.319901
2001-10-03,41.1035
2001-10-04,42.890202
2001-10-05,41.1031
2001-10-08,41.817902000000004
2001-10-09,41.639198
2001-10-10,40.209499
2001-10-11,40.2099
2001-10-12,41.1031
2001-10-15,41.1031
2001-10-16,
2001-10-17,41.1031
2001-10-18,41.1031
2001-10-19,41.1031
2001-10-22,40.745701000000004
2001-10-23,40.0312
2001-10-24,39.673801
2001-10-25,40.0312
2001-10-26,
2001-10-29,40.2099
2001-10-30,41.460499
2001-10-31,41.1031
2001-11-01,40.0312
2001-11-02,40.209499
2001-11-05,39.1376
2001-11-06,40.209499
2001-11-07,40.209499
2001-11-08,39.316399
2001-11-09,40.9244
2001-11-12,40.9244
2001-11-13,40.746101
2001-11-14,40.567299
2001-11-15,44.677299
2001-11-16,46.8218
2001-11-19,49.145
2001-11-20,50.038601
2001-11-21,48.966301
2001-11-23,48.251499
2001-11-26,47.536999
2001-11-27,49.145
2001-11-28,50.932097999999996
2001-11-29,46.822201
2001-11-30,47.2686
2001-12-03,46.464401
2001-12-04,46.464401
2001-12-05,46.106998
2001-12-06,45.571201
2001-12-07,45.571201
2001-12-10,47.357898999999996
2001-12-11,46.107399
2001-12-12,47.357898999999996
2001-12-13,48.430199
2001-12-14,48.251499
2001-12-17,48.0728
2001-12-18,48.251499
2001-12-19,48.251499
2001-12-20,48.251499
2001-12-21,48.251499
2001-12-24,
2001-12-26,
2001-12-27,48.251499
2001-12-28,48.251499
2001-12-31,
2002-01-02,46.106998
2002-01-03,47.0005
2002-01-04,46.464802
2002-01-07,48.251499
2002-01-08,49.502899
2002-01-09,50.038601
2002-01-10,50.038601
2002-01-11,50.038601
2002-01-14,50.753399
2002-01-15,50.3964
2002-01-16,50.3964
2002-01-17,48.2519
2002-01-18,49.145
2002-01-22,48.608897999999996
2002-01-23,48.251499
2002-01-24,48.608897999999996
2002-01-25,48.608897999999996
2002-01-28,48.251499
2002-01-29,48.251499
2002-01-30,48.251499
2002-01-31,48.608897999999996
2002-02-01,48.608897999999996
2002-02-04,47.358299
2002-02-05,46.464802
2002-02-06,46.106998
2002-02-07,41.1035
2002-02-08,41.1031
2002-02-11,40.567001
2002-02-12,39.852501000000004
2002-02-13,38.9589
2002-02-14,39.673401
2002-02-15,38.9589
2002-02-19,37.7076
2002-02-20,37.5289
2002-02-21,36.635399
2002-02-22,35.7421
2002-02-25,36.278
2002-02-26,35.920502
2002-02-27,34.848301
2002-02-28,35.741797999999996
2002-03-01,35.384399
2002-03-04,35.027
2002-03-05,35.741797999999996
2002-03-06,35.741797999999996
2002-03-07,36.635399
2002-03-08,36.992802000000005
2002-03-11,39.316002000000005
2002-03-12,40.567001
2002-03-13,40.209499
2002-03-14,40.209499
2002-03-15,40.745701000000004
2002-03-18,41.1031
2002-03-19,39.852501000000004
2002-03-20,40.567001
2002-03-21,40.2099
2002-03-22,39.316399
2002-03-25,40.567001
2002-03-26,40.746101
2002-03-27,41.1031
2002-03-28,
2002-04-01,
2002-04-02,44.319901
2002-04-03,42.890202
2002-04-04,43.4263
2002-04-05,42.890202
2002-04-08,41.997002
2002-04-09,41.1031
2002-04-10,41.1031
2002-04-11,38.601501
2002-04-12,38.601501
2002-04-15,40.0308
2002-04-16,39.316002000000005
2002-04-17,39.316002000000005
2002-04-18,39.495098
2002-04-19,39.673401
2002-04-22,38.958599
2002-04-23,39.8521
2002-04-24,39.8521
2002-04-25,39.316399
2002-04-26,39.852501000000004
2002-04-29,39.673401
2002-04-30,39.673401
2002-05-01,
2002-05-02,40.209499
2002-05-03,39.316002000000005
2002-05-06,38.780201
2002-05-07,36.814098
2002-05-08,35.7421
2002-05-09,38.064999
2002-05-10,37.5289
2002-05-13,37.171501
2002-05-14,37.171501
2002-05-15,36.099201
2002-05-16,36.456699
2002-05-17,36.099602000000004
2002-05-20,36.992802000000005
2002-05-21,37.7076
2002-05-22,39.316002000000005
2002-05-23,40.2099
2002-05-24,40.209499
2002-05-28,39.673801
2002-05-29,39.673401
2002-05-30,39.316002000000005
2002-05-31,39.316002000000005
2002-06-03,39.8521
2002-06-04,38.780201
2002-06-05,38.422501000000004
2002-06-06,39.316002000000005
2002-06-07,39.316002000000005
2002-06-10,38.958599
2002-06-11,38.064999
2002-06-12,37.529301000000004
2002-06-13,38.243801
2002-06-14,38.064999
2002-06-17,36.992802000000005
2002-06-18,37.7076
2002-06-19,36.992802000000005
2002-06-20,36.993099
2002-06-21,37.7076
2002-06-24,36.992802000000005
2002-06-25,36.992802000000005
2002-06-26,37.5289
2002-06-27,37.171501
2002-06-28,38.422501000000004
2002-07-01,38.422501000000004
2002-07-02,37.886299
2002-07-03,36.993099
2002-07-05,37.886299
2002-07-08,37.886299
2002-07-09,36.992802000000005
2002-07-10,36.992802000000005
2002-07-11,38.7799
2002-07-12,38.422501000000004
2002-07-15,36.992802000000005
2002-07-16,36.457001
2002-07-17,35.920502
2002-07-18,36.278
2002-07-19,36.278
2002-07-22,35.741797999999996
2002-07-23,35.7421
2002-07-24,35.027302
2002-07-25,35.2057
2002-07-26,35.206001
2002-07-29,35.741797999999996
2002-07-30,36.278
2002-07-31,35.741797999999996
2002-08-01,35.741797999999996
2002-08-02,34.669899
2002-08-05,35.027
2002-08-06,33.9547
2002-08-07,33.9547
2002-08-08,32.525299
2002-08-09,33.061199
2002-08-12,33.9547
2002-08-13,32.8825
2002-08-14,32.346401
2002-08-15,32.346401
2002-08-16,30.738001
2002-08-19,31.274099
2002-08-20,31.274099
2002-08-21,30.3808
2002-08-22,30.5595
2002-08-23,31.274099
2002-08-26,31.8102
2002-08-27,31.452801
2002-08-28,31.452801
2002-08-29,31.274099
2002-08-30,30.3808
2002-09-03,30.023398999999998
2002-09-04,29.8444
2002-09-05,29.487
2002-09-06,27.878901000000003
2002-09-09,26.806601
2002-09-10,26.806601
2002-09-11,26.4492
2002-09-12,27.163798999999997
2002-09-13,26.2705
2002-09-16,25.9128
2002-09-17,24.6619
2002-09-18,24.1257
2002-09-19,22.696301000000002
2002-09-20,23.232201
2002-09-23,23.232201
2002-09-24,23.232201
2002-09-25,21.445101
2002-09-26,21.445101
2002-09-27,21.445101
2002-09-30,21.8025
2002-10-01,21.8027
2002-10-02,21.445299
2002-10-03,21.445101
2002-10-04,20.5515
2002-10-07,20.5515
2002-10-08,18.5858
2002-10-09,18.2285
2002-10-10,16.8165
2002-10-11,16.7987
2002-10-14,17.6922
2002-10-15,17.334801000000002
2002-10-16,17.334801000000002
2002-10-17,17.870898999999998
2002-10-18,18.049601000000003
2002-10-21,17.6924
2002-10-22,17.5137
2002-10-23,17.9603
2002-10-24,17.870898999999998
2002-10-25,16.7987
2002-10-28,16.977501
2002-10-29,17.5135
2002-10-30,16.977501
2002-10-31,17.1562
2002-11-01,17.334801000000002
2002-11-04,17.5135
2002-11-05,17.5137
2002-11-06,17.5135
2002-11-07,17.870898999999998
2002-11-08,17.6922
2002-11-11,17.5137
2002-11-12,17.6028
2002-11-13,17.424298999999998
2002-11-14,17.424101
2002-11-15,17.3349
2002-11-18,17.6028
2002-11-19,17.6922
2002-11-20,17.5137
2002-11-21,17.5135
2002-11-22,17.5135
2002-11-25,17.334801000000002
2002-11-26,17.6922
2002-11-27,17.6922
2002-11-29,17.870898999999998
2002-12-02,18.049801000000002
2002-12-03,18.585898999999998
2002-12-04,18.943199
2002-12-05,18.5858
2002-12-06,18.049601000000003
2002-12-09,18.764601000000003
2002-12-10,18.407
2002-12-11,18.2283
2002-12-12,18.049601000000003
2002-12-13,17.6922
2002-12-16,17.245399
2002-12-17,16.7987
2002-12-18,16.173201000000002
2002-12-19,15.9051
2002-12-20,16.5306
2002-12-23,16.4412
2002-12-24,
2002-12-26,
2002-12-27,16.5306
2002-12-30,16.9774
2002-12-31,
2003-01-02,18.2285
2003-01-03,18.2283
2003-01-06,18.2283
2003-01-07,18.2283
2003-01-08,18.2283
2003-01-09,17.6922
2003-01-10,17.6922
2003-01-13,18.2285
2003-01-14,18.049601000000003
2003-01-15,17.870898999999998
2003-01-16,17.6922
2003-01-17,17.424101
2003-01-21,17.6922
2003-01-22,17.334801000000002
2003-01-23,16.977501
2003-01-24,16.9774
2003-01-27,17.334801000000002
2003-01-28,17.0667
2003-01-29,16.709298999999998
2003-01-30,16.262698999999998
2003-01-31,16.083799
2003-02-03,16.262698999999998
2003-02-04,16.262501
2003-02-05,15.9051
2003-02-06,15.8158
2003-02-07,15.7264
2003-02-10,15.5477
2003-02-11,15.369
2003-02-12,15.9051
2003-02-13,15.4583
2003-02-14,15.0117
2003-02-18,15.0116
2003-02-19,15.0116
2003-02-20,15.0116
2003-02-21,15.0652
2003-02-24,15.0117
2003-02-25,15.0116
2003-02-26,15.0116
2003-02-27,15.0473
2003-02-28,14.9222
2003-03-03,13.9393
2003-03-04,14.4754
2003-03-05,14.4754
2003-03-06,14.4754
2003-03-07,14.2967
2003-03-10,14.2967
2003-03-11,13.9393
2003-03-12,13.85
2003-03-13,13.7606
2003-03-14,13.5819
2003-03-17,13.7606
2003-03-18,13.85
2003-03-19,14.2967
2003-03-20,14.3862
2003-03-21,14.6543
2003-03-24,14.8329
2003-03-25,14.6542
2003-03-26,14.833
2003-03-27,14.3861
2003-03-28,14.3861
2003-03-31,14.3861
2003-04-01,14.118
2003-04-02,14.118
2003-04-03,14.2967
2003-04-04,14.2969
2003-04-07,14.4756
2003-04-08,14.4754
2003-04-09,14.5649
2003-04-10,14.3861
2003-04-11,14.2967
2003-04-14,14.3861
2003-04-15,14.4754
2003-04-16,14.4754
2003-04-17,15.1009
2003-04-21,
2003-04-22,15.0652
2003-04-23,15.0652
2003-04-24,15.1011
2003-04-25,15.0652
2003-04-28,15.0116
2003-04-29,15.1904
2003-04-30,15.1903
2003-05-01,
2003-05-02,15.0652
2003-05-05,15.369
2003-05-06,14.9222
2003-05-07,15.2796
2003-05-08,15.369
2003-05-09,15.369
2003-05-12,15.1904
2003-05-13,14.4754
2003-05-14,14.1181
2003-05-15,14.7435
2003-05-16,15.1904
2003-05-19,16.119699
2003-05-20,15.7264
2003-05-21,15.6728
2003-05-22,15.7264
2003-05-23,15.9051
2003-05-27,14.8597
2003-05-28,14.9133
2003-05-29,15.6639
2003-05-30,15.5566
2003-06-02,16.083799
2003-06-03,16.056998999999998
2003-06-04,16.0928
2003-06-05,16.1106
2003-06-06,16.039101000000002
2003-06-09,15.8874
2003-06-10,16.2806
2003-06-11,16.5574
2003-06-12,16.8076
2003-06-13,16.941799
2003-06-16,17.165001
2003-06-17,17.2008
2003-06-18,16.8524
2003-06-19,16.914801
2003-06-20,16.968398999999998
2003-06-23,16.8433
2003-06-24,16.638
2003-06-25,16.3342
2003-06-26,16.343
2003-06-27,16.1464
2003-06-30,15.5209
2003-07-01,15.4494
2003-07-02,15.3779
2003-07-03,14.8061
2003-07-07,15.1099
2003-07-08,14.9938
2003-07-09,15.2171
2003-07-10,15.0116
2003-07-11,15.0116
2003-07-14,15.0116
2003-07-15,15.0384
2003-07-16,15.0562
2003-07-17,15.2886
2003-07-18,15.0117
2003-07-21,15.0562
2003-07-22,15.0026
2003-07-23,15.0205
2003-07-24,14.9848
2003-07-25,14.833
2003-07-28,15.1992
2003-07-29,15.092
2003-07-30,15.5478
2003-07-31,15.7265
2003-08-01,16.084
2003-08-04,16.298401000000002
2003-08-05,17.2008
2003-08-06,17.165001
2003-08-07,17.165001
2003-08-08,17.165001
2003-08-11,17.0399
2003-08-12,16.9863
2003-08-13,16.8076
2003-08-14,17.218598999999998
2003-08-15,17.2722
2003-08-18,17.9692
2003-08-19,18.076401
2003-08-20,18.2194
2003-08-21,18.129998999999998
2003-08-22,18.0049
2003-08-25,18.487499
2003-08-26,18.273001
2003-08-27,18.326598999999998
2003-08-28,17.576
2003-08-29,18.273001
2003-09-02,19.836901
2003-09-03,21.0609
2003-09-04,21.8027
2003-09-05,21.865101
2003-09-08,21.641899
2003-09-09,21.614901
2003-09-10,21.597
2003-09-11,20.8822
2003-09-12,20.623199
2003-09-15,19.7654
2003-09-16,19.7563
2003-09-17,19.9529
2003-09-18,18.8627
2003-09-19,18.809099
2003-09-22,18.827
2003-09-23,18.9433
2003-09-24,18.764601000000003
2003-09-25,18.487499
2003-09-26,18.5947
2003-09-29,18.755501000000002
2003-09-30,18.755501000000002
2003-10-01,19.005699
2003-10-02,19.005699
2003-10-03,19.059299
2003-10-06,19.184401
2003-10-07,19.3186
2003-10-08,19.2202
2003-10-09,19.658199
2003-10-10,20.0156
2003-10-13,20.2031
2003-10-14,20.2388
2003-10-15,20.346001
2003-10-16,20.551701
2003-10-17,21.6506
2003-10-20,21.757799
2003-10-21,20.810699
2003-10-22,20.7749
2003-10-23,21.025101
2003-10-24,20.363899
2003-10-27,20.5247
2003-10-28,20.310301000000003
2003-10-29,20.077999
2003-10-30,20.6856
2003-10-31,20.8286
2003-11-03,21.007299
2003-11-04,21.418301
2003-11-05,20.9715
2003-11-06,21.1502
2003-11-07,20.9715
2003-11-10,21.328899
2003-11-11,22.6784
2003-11-12,24.250799
2003-11-13,24.590598999999997
2003-11-14,25.6894
2003-11-17,25.698601
2003-11-18,26.002399
2003-11-19,26.3241
2003-11-20,25.921801000000002
2003-11-21,25.564301
2003-11-24,26.493601
2003-11-25,27.4408
2003-11-26,26.5294
2003-11-28,25.1446
2003-12-01,25.546499
2003-12-02,25.9932
2003-12-03,25.7609
2003-12-04,25.743
2003-12-05,26.3685
2003-12-08,26.2705
2003-12-09,25.9932
2003-12-10,26.1362
2003-12-11,25.7967
2003-12-12,25.6537
2003-12-15,25.5378
2003-12-16,25.4571
2003-12-17,25.492901
2003-12-18,25.2069
2003-12-19,24.983801
2003-12-22,25.2605
2003-12-23,24.5546
2003-12-24,
2003-12-26,
2003-12-29,24.474199
2003-12-30,25.8503
2003-12-31,
2004-01-02,25.8503
2004-01-05,26.654498999999998
2004-01-06,28.0576
2004-01-07,27.878901000000003
2004-01-08,27.682301000000002
2004-01-09,28.5937
2004-01-12,29.1299
2004-01-13,29.209999
2004-01-14,31.3724
2004-01-15,31.193701
2004-01-16,31.426001
2004-01-20,31.1043
2004-01-21,29.9963
2004-01-22,30.3001
2004-01-23,30.729
2004-01-26,31.032801
2004-01-27,31.0865
2004-01-28,30.6397
2004-01-29,30.3895
2004-01-30,30.943501
2004-02-02,32.105098999999996
2004-02-03,32.569697999999995
2004-02-04,32.4268
2004-02-05,32.051497999999995
2004-02-06,32.337399
2004-02-09,31.9711
2004-02-10,31.810499
2004-02-11,31.810499
2004-02-12,31.6318
2004-02-13,31.6583
2004-02-17,31.8102
2004-02-18,31.8102
2004-02-19,31.1579
2004-02-20,31.229401
2004-02-23,30.997101
2004-02-24,31.1401
2004-02-25,31.4081
2004-02-26,31.3009
2004-02-27,31.229401
2004-03-01,31.032801
2004-03-02,30.729
2004-03-03,30.4431
2004-03-04,31.0865
2004-03-05,31.7656
2004-03-08,32.587601
2004-03-09,32.802101
2004-03-10,32.837799
2004-03-11,32.498298999999996
2004-03-12,32.534
2004-03-15,32.623298999999996
2004-03-16,32.355301000000004
2004-03-17,31.9177
2004-03-18,32.042801000000004
2004-03-19,32.0872
2004-03-22,32.105098999999996
2004-03-23,32.203701
2004-03-24,32.176601
2004-03-25,32.239399
2004-03-26,31.8549
2004-03-29,30.4699
2004-03-30,29.0938
2004-03-31,28.5756
2004-04-01,29.156401000000002
2004-04-02,29.2458
2004-04-05,30.1929
2004-04-06,31.3188
2004-04-07,30.943501
2004-04-08,30.997101
2004-04-12,
2004-04-13,31.1043
2004-04-14,30.8276
2004-04-15,30.6576
2004-04-16,30.4788
2004-04-19,30.4967
2004-04-20,30.550301
2004-04-21,30.4967
2004-04-22,30.5324
2004-04-23,30.4431
2004-04-26,30.3895
2004-04-27,30.6397
2004-04-28,30.6576
2004-04-29,30.2915
2004-04-30,30.121401000000002
2004-05-03,29.826798999999998
2004-05-04,29.9785
2004-05-05,29.9606
2004-05-06,29.924801000000002
2004-05-07,29.924801000000002
2004-05-10,30.032101
2004-05-11,29.621
2004-05-12,29.871201
2004-05-13,29.8176
2004-05-14,29.755301
2004-05-17,29.7997
2004-05-18,29.835501
2004-05-19,29.4515
2004-05-20,29.7104
2004-05-21,29.746098999999997
2004-05-24,29.7283
2004-05-25,29.7283
2004-05-26,29.5674
2004-05-27,29.460199
2004-05-28,29.1385
2004-06-01,29.3172
2004-06-02,29.209999
2004-06-03,29.835501
2004-06-04,30.121401000000002
2004-06-07,30.1485
2004-06-08,30.4967
2004-06-09,29.621
2004-06-10,29.764
2004-06-14,29.7997
2004-06-15,29.7283
2004-06-16,29.656799
2004-06-17,29.5853
2004-06-18,29.5495
2004-06-21,29.5495
2004-06-22,29.4781
2004-06-23,29.4245
2004-06-24,29.6747
2004-06-25,29.460199
2004-06-28,29.6747
2004-06-29,29.5674
2004-06-30,29.495898999999998
2004-07-01,29.2815
2004-07-02,29.353001000000003
2004-07-06,29.2013
2004-07-07,29.344299
2004-07-08,29.326401
2004-07-09,28.9062
2004-07-12,28.521998999999997
2004-07-13,27.8876
2004-07-14,27.0926
2004-07-15,25.5107
2004-07-16,25.019501
2004-07-19,26.1719
2004-07-20,25.9575
2004-07-21,25.886
2004-07-22,25.7073
2004-07-23,25.439199
2004-07-26,25.135401
2004-07-27,25.0103
2004-07-28,24.930099
2004-07-29,25.063999
2004-07-30,25.3678
2004-08-02,25.555401
2004-08-03,25.528601000000002
2004-08-04,25.3948
2004-08-05,25.635799
2004-08-06,25.466299
2004-08-09,25.2784
