Date,OCN
1997-12-05,15.436747
1997-12-08,15.737951999999998
1997-12-09,15.662651
1997-12-10,15.436747
1997-12-11,14.909638000000001
1997-12-12,14.683735
1997-12-15,14.006023999999998
1997-12-16,14.495481
1997-12-17,15.135542000000001
1997-12-18,15.173193
1997-12-19,15.173193
1997-12-22,15.097892000000002
1997-12-23,15.097892000000002
1997-12-24,14.420179999999998
1997-12-26,14.457831
1997-12-29,14.608433999999999
1997-12-30,14.307229000000001
1997-12-31,15.323795
1998-01-02,15.060241
1998-01-05,14.834337
1998-01-06,14.947289000000001
1998-01-07,14.533133
1998-01-08,14.495481
1998-01-09,14.118976000000002
1998-01-12,14.194277
1998-01-13,14.608433999999999
1998-01-14,14.759035999999998
1998-01-15,15.022591
1998-01-16,14.98494
1998-01-20,15.210842999999999
1998-01-21,14.98494
1998-01-22,15.022591
1998-01-23,14.759035999999998
1998-01-26,13.780121
1998-01-27,13.855422
1998-01-28,14.909638000000001
1998-01-29,16.340360999999998
1998-01-30,15.587349
1998-02-02,15.926205
1998-02-03,15.926205
1998-02-04,16.039156
1998-02-05,16.114458
1998-02-06,15.662651
1998-02-09,15.436747
1998-02-10,15.512048000000002
1998-02-11,15.474398
1998-02-12,15.587349
1998-02-13,15.888554999999998
1998-02-17,15.700301000000001
1998-02-18,16.265060000000002
1998-02-19,16.980421
1998-02-20,16.528614
1998-02-23,17.093374
1998-02-24,16.905120999999998
1998-02-25,17.319277
1998-02-26,17.620480999999998
1998-02-27,18.072289
1998-03-02,18.298192999999998
1998-03-03,18.072289
1998-03-04,17.996988
1998-03-05,17.771084
1998-03-06,17.996988
1998-03-09,17.771084
1998-03-10,17.658133
1998-03-11,17.695784
1998-03-12,17.658133
1998-03-13,17.319277
1998-03-16,17.281626
1998-03-17,17.093374
1998-03-18,17.356928
1998-03-19,17.469879000000002
1998-03-20,17.093374
1998-03-23,16.980421
1998-03-24,17.695784
1998-03-25,17.620480999999998
1998-03-26,17.319277
1998-03-27,17.319277
1998-03-30,16.829819
1998-03-31,16.716867
1998-04-01,15.210842999999999
1998-04-02,15.662651
1998-04-03,15.662651
1998-04-06,14.796687
1998-04-07,15.323795
1998-04-08,15.662651
1998-04-09,15.662651
1998-04-13,15.700301000000001
1998-04-14,15.700301000000001
1998-04-15,15.963856
1998-04-16,16.152109
1998-04-17,16.076807000000002
1998-04-20,16.039156
1998-04-21,16.528614
1998-04-22,16.716867
1998-04-23,16.378012
1998-04-24,16.227408999999998
1998-04-27,14.834337
1998-04-28,15.173193
1998-04-29,15.135542000000001
1998-04-30,15.587349
1998-05-01,15.436747
1998-05-04,15.022591
1998-05-05,14.269578
1998-05-06,13.855422
1998-05-07,13.893072
1998-05-08,13.855422
1998-05-11,14.608433999999999
1998-05-12,14.947289000000001
1998-05-13,15.135542000000001
1998-05-14,15.135542000000001
1998-05-15,15.210842999999999
1998-05-18,15.060241
1998-05-19,14.759035999999998
1998-05-20,14.683735
1998-05-21,14.98494
1998-05-22,14.834337
1998-05-26,14.420179999999998
1998-05-27,14.420179999999998
1998-05-28,14.344879
1998-05-29,14.683735
1998-06-01,14.796687
1998-06-02,14.043674
1998-06-03,14.307229000000001
1998-06-04,14.796687
1998-06-05,14.834337
1998-06-08,14.947289000000001
1998-06-09,14.608433999999999
1998-06-10,14.721385999999999
1998-06-11,14.796687
1998-06-12,14.796687
1998-06-15,14.533133
1998-06-16,14.759035999999998
1998-06-17,15.060241
1998-06-18,15.060241
1998-06-19,15.399095999999998
1998-06-22,15.436747
1998-06-23,15.097892000000002
1998-06-24,15.512048000000002
1998-06-25,15.097892000000002
1998-06-26,15.813253
1998-06-29,15.549698999999999
1998-06-30,16.189757999999998
1998-07-01,15.587349
1998-07-02,16.039156
1998-07-06,16.152109
1998-07-07,16.265060000000002
1998-07-08,16.001507
1998-07-09,15.813253
1998-07-10,15.850904000000002
1998-07-13,15.888554999999998
1998-07-14,15.888554999999998
1998-07-15,15.775602
1998-07-16,16.227408999999998
1998-07-17,16.566264999999998
1998-07-20,16.152109
1998-07-21,15.813253
1998-07-22,16.265060000000002
1998-07-23,16.076807000000002
1998-07-24,16.001507
1998-07-27,15.737951999999998
1998-07-28,15.587349
1998-07-29,14.231928
1998-07-30,13.177710999999999
1998-07-31,12.198795
1998-08-03,12.048193
1998-08-04,11.746988
1998-08-05,10.843373
1998-08-06,11.483433999999999
1998-08-07,11.822289
1998-08-10,11.483433999999999
1998-08-11,11.483433999999999
1998-08-12,11.897591
1998-08-13,11.29518
1998-08-14,11.069277
1998-08-17,11.257530000000001
1998-08-18,11.671687
1998-08-19,11.445783
1998-08-20,11.257530000000001
1998-08-21,10.993976
1998-08-24,11.031627
1998-08-25,11.29518
1998-08-26,10.956325999999999
1998-08-27,10.391566000000001
1998-08-28,9.826807
1998-08-31,9.186747
1998-09-01,8.960842999999999
1998-09-02,9.412651
1998-09-03,8.885542
1998-09-04,8.697289
1998-09-08,9.563253
1998-09-09,9.036144
1998-09-10,8.509036
1998-09-11,8.810241
1998-09-14,9.111445
1998-09-15,9.073795
1998-09-16,9.224397999999999
1998-09-17,7.6807229999999995
1998-09-18,6.852410000000001
1998-09-21,6.890060000000001
1998-09-22,6.3253010000000005
1998-09-23,6.438253
1998-09-24,6.287651
1998-09-25,6.061747
1998-09-28,5.685241
1998-09-29,5.572289
1998-09-30,5.271083999999999
1998-10-01,4.706326
1998-10-02,4.894578
1998-10-05,3.6897589999999996
1998-10-06,3.9533129999999996
1998-10-07,4.1792169999999995
1998-10-08,3.6144580000000004
1998-10-09,5.421687
1998-10-12,5.685241
1998-10-13,5.722891000000001
1998-10-14,5.873494
1998-10-15,6.099398000000001
1998-10-16,6.099398000000001
1998-10-19,6.061747
1998-10-20,6.25
1998-10-21,6.475904
1998-10-22,7.3042169999999995
1998-10-23,7.003011999999999
1998-10-26,6.927711
1998-10-27,7.0783130000000005
1998-10-28,6.814759
1998-10-29,6.852410000000001
1998-10-30,7.228916000000001
1998-11-02,7.3042169999999995
1998-11-03,7.417169
1998-11-04,7.605422
1998-11-05,7.718373
1998-11-06,8.283133
1998-11-09,9.036144
1998-11-10,9.713856
1998-11-11,9.224397999999999
1998-11-12,8.885542
1998-11-13,8.73494
1998-11-16,8.621988
1998-11-17,8.659638000000001
1998-11-18,8.433735
1998-11-19,8.358433999999999
1998-11-20,8.358433999999999
1998-11-23,7.981928
1998-11-24,7.981928
1998-11-25,7.831326
1998-11-27,7.831326
1998-11-30,7.831326
1998-12-01,7.831326
1998-12-02,7.718373
1998-12-03,7.793674
1998-12-04,7.6807229999999995
1998-12-07,7.4548190000000005
1998-12-08,7.040663
1998-12-09,6.099398000000001
1998-12-10,6.1746989999999995
1998-12-11,6.362952
1998-12-14,6.137048
1998-12-15,6.024096
1998-12-16,5.760542
1998-12-17,5.722891000000001
1998-12-18,5.534638
1998-12-21,5.496988
1998-12-22,5.346385
1998-12-23,5.233434
1998-12-24,4.894578
1998-12-28,5.760542
1998-12-29,5.948795
1998-12-30,5.986446
1998-12-31,7.417169
1999-01-04,7.003011999999999
1999-01-05,6.814759
1999-01-06,6.927711
1999-01-07,6.664156
1999-01-08,6.1746989999999995
1999-01-11,6.287651
1999-01-12,6.024096
1999-01-13,5.835844
1999-01-14,5.911144999999999
1999-01-15,5.685241
1999-01-19,5.384036
1999-01-20,5.1957830000000005
1999-01-21,4.894578
1999-01-22,5.233434
1999-01-25,5.4593370000000006
1999-01-26,5.120482
1999-01-27,5.3087349999999995
1999-01-28,5.271083999999999
1999-01-29,5.3087349999999995
1999-02-01,5.64759
1999-02-02,5.60994
1999-02-03,5.722891000000001
1999-02-04,5.60994
1999-02-05,5.685241
1999-02-08,5.64759
1999-02-09,5.722891000000001
1999-02-10,5.60994
1999-02-11,5.60994
1999-02-12,5.421687
1999-02-16,5.572289
1999-02-17,5.421687
1999-02-18,5.421687
1999-02-19,5.421687
1999-02-22,5.120482
1999-02-23,5.120482
1999-02-24,5.1957830000000005
1999-02-25,5.0451809999999995
1999-02-26,4.819277
1999-03-01,4.819277
1999-03-02,5.120482
1999-03-03,4.932229
1999-03-04,5.0451809999999995
1999-03-05,5.00753
1999-03-08,5.421687
1999-03-09,5.3087349999999995
1999-03-10,5.346385
1999-03-11,5.346385
1999-03-12,5.233434
1999-03-15,5.082831
1999-03-16,5.00753
1999-03-17,4.819277
1999-03-18,5.0451809999999995
1999-03-19,4.96988
1999-03-22,4.856928
1999-03-23,4.856928
1999-03-24,4.668674
1999-03-25,4.781626999999999
1999-03-26,4.932229
1999-03-29,4.894578
1999-03-30,5.0451809999999995
1999-03-31,5.3087349999999995
1999-04-01,5.0451809999999995
1999-04-05,5.120482
1999-04-06,4.96988
1999-04-07,4.96988
1999-04-08,4.96988
1999-04-09,5.1957830000000005
1999-04-12,5.3087349999999995
1999-04-13,5.496988
1999-04-14,5.4593370000000006
1999-04-15,5.496988
1999-04-16,5.421687
1999-04-19,5.271083999999999
1999-04-20,5.384036
1999-04-21,5.271083999999999
1999-04-22,5.346385
1999-04-23,5.1957830000000005
1999-04-26,5.1957830000000005
1999-04-27,5.082831
1999-04-28,5.120482
1999-04-29,5.120482
1999-04-30,5.082831
1999-05-03,5.158133
1999-05-04,5.233434
1999-05-05,5.158133
1999-05-06,5.271083999999999
1999-05-07,5.271083999999999
1999-05-10,5.4593370000000006
1999-05-11,5.64759
1999-05-12,5.421687
1999-05-13,5.572289
1999-05-14,5.4593370000000006
1999-05-17,5.496988
1999-05-18,5.496988
1999-05-19,5.64759
1999-05-20,5.64759
1999-05-21,5.421687
1999-05-24,5.384036
1999-05-25,5.421687
1999-05-26,5.384036
1999-05-27,5.120482
1999-05-28,5.233434
1999-06-01,5.271083999999999
1999-06-02,5.233434
1999-06-03,5.233434
1999-06-04,5.271083999999999
1999-06-07,5.3087349999999995
1999-06-08,5.346385
1999-06-09,5.346385
1999-06-10,5.384036
1999-06-11,5.3087349999999995
1999-06-14,5.271083999999999
1999-06-15,5.1957830000000005
1999-06-16,5.233434
1999-06-17,5.233434
1999-06-18,4.932229
1999-06-21,5.00753
1999-06-22,4.96988
1999-06-23,5.082831
1999-06-24,5.0451809999999995
1999-06-25,5.0451809999999995
1999-06-28,5.00753
1999-06-29,4.96988
1999-06-30,5.346385
1999-07-01,4.96988
1999-07-02,4.96988
1999-07-06,4.819277
1999-07-07,4.819277
1999-07-08,4.819277
1999-07-09,4.819277
1999-07-12,4.781626999999999
1999-07-13,4.668674
1999-07-14,4.668674
1999-07-15,4.668674
1999-07-16,4.631024
1999-07-19,4.932229
1999-07-20,4.819277
1999-07-21,4.743976
1999-07-22,4.668674
1999-07-23,4.668674
1999-07-26,4.894578
1999-07-27,4.706326
1999-07-28,4.631024
1999-07-29,4.706326
1999-07-30,4.668674
1999-08-02,4.593373000000001
1999-08-03,4.706326
1999-08-04,4.555723
1999-08-05,4.555723
1999-08-06,4.593373000000001
1999-08-09,4.593373000000001
1999-08-10,4.593373000000001
1999-08-11,4.593373000000001
1999-08-12,4.555723
1999-08-13,4.480422
1999-08-16,4.518072
1999-08-17,4.518072
1999-08-18,4.518072
1999-08-19,4.442771
1999-08-20,4.292169
1999-08-23,4.216867
1999-08-24,4.292169
1999-08-25,4.292169
1999-08-26,4.1792169999999995
1999-08-27,4.1792169999999995
1999-08-30,4.0662650000000005
1999-08-31,4.028615
1999-09-01,4.0662650000000005
1999-09-02,4.1792169999999995
1999-09-03,4.254518
1999-09-07,4.292169
1999-09-08,4.216867
1999-09-09,4.103916000000001
1999-09-10,4.028615
1999-09-13,4.028615
1999-09-14,3.990964
1999-09-15,3.990964
1999-09-16,3.76506
1999-09-17,3.76506
1999-09-20,3.6897589999999996
1999-09-21,3.652108
1999-09-22,3.6144580000000004
1999-09-23,3.5015059999999996
1999-09-24,3.539157
1999-09-27,3.802711
1999-09-28,3.6897589999999996
1999-09-29,3.72741
1999-09-30,4.028615
1999-10-01,4.36747
1999-10-04,4.292169
1999-10-05,3.990964
1999-10-06,3.840361
1999-10-07,3.9533129999999996
1999-10-08,3.990964
1999-10-11,4.1792169999999995
1999-10-12,4.1792169999999995
1999-10-13,4.103916000000001
1999-10-14,4.0662650000000005
1999-10-15,3.990964
1999-10-18,3.76506
1999-10-19,3.915663
1999-10-20,3.8780120000000005
1999-10-21,3.76506
1999-10-22,3.915663
1999-10-25,3.9533129999999996
1999-10-26,3.9533129999999996
1999-10-27,4.0662650000000005
1999-10-28,4.028615
1999-10-29,4.028615
1999-11-01,4.103916000000001
1999-11-02,4.1792169999999995
1999-11-03,4.254518
1999-11-04,4.3298190000000005
1999-11-05,4.292169
1999-11-08,4.254518
1999-11-09,4.141566
1999-11-10,4.216867
1999-11-11,4.0662650000000005
1999-11-12,4.0662650000000005
1999-11-15,4.028615
1999-11-16,4.028615
1999-11-17,3.8780120000000005
1999-11-18,3.9533129999999996
1999-11-19,4.0662650000000005
1999-11-22,4.1792169999999995
1999-11-23,3.9533129999999996
1999-11-24,3.9533129999999996
1999-11-26,4.103916000000001
1999-11-29,4.0662650000000005
1999-11-30,3.915663
1999-12-01,3.9533129999999996
1999-12-02,3.9533129999999996
1999-12-03,3.840361
1999-12-06,3.72741
1999-12-07,3.6897589999999996
1999-12-08,3.539157
1999-12-09,3.4262050000000004
1999-12-10,3.652108
1999-12-13,3.652108
1999-12-14,3.576807
1999-12-15,3.539157
1999-12-16,3.5015059999999996
1999-12-17,3.5015059999999996
1999-12-20,3.388554
1999-12-21,3.463856
1999-12-22,3.6144580000000004
1999-12-23,3.76506
1999-12-27,3.6897589999999996
1999-12-28,3.72741
1999-12-29,3.652108
1999-12-30,3.76506
1999-12-31,3.76506
2000-01-03,3.463856
2000-01-04,3.652108
2000-01-05,3.72741
2000-01-06,3.652108
2000-01-07,3.6144580000000004
2000-01-10,3.539157
2000-01-11,3.576807
2000-01-12,3.6144580000000004
2000-01-13,3.6897589999999996
2000-01-14,3.840361
2000-01-18,3.76506
2000-01-19,3.840361
2000-01-20,3.9533129999999996
2000-01-21,3.388554
2000-01-24,3.840361
2000-01-25,3.72741
2000-01-26,3.72741
2000-01-27,3.6144580000000004
2000-01-28,3.539157
2000-01-31,3.5015059999999996
2000-02-01,3.5015059999999996
2000-02-02,3.2003009999999996
2000-02-03,3.6144580000000004
2000-02-04,3.576807
2000-02-07,3.6144580000000004
2000-02-08,3.576807
2000-02-09,3.5015059999999996
2000-02-10,3.539157
2000-02-11,3.576807
2000-02-14,3.463856
2000-02-15,3.576807
2000-02-16,3.576807
2000-02-17,3.6144580000000004
2000-02-18,3.5015059999999996
2000-02-22,3.4262050000000004
2000-02-23,3.388554
2000-02-24,3.463856
2000-02-25,3.539157
2000-02-28,3.576807
2000-02-29,3.576807
2000-03-01,3.6144580000000004
2000-03-02,3.539157
2000-03-03,3.5015059999999996
2000-03-06,3.539157
2000-03-07,3.463856
2000-03-08,3.652108
2000-03-09,3.72741
2000-03-10,3.9533129999999996
2000-03-13,4.254518
2000-03-14,4.668674
2000-03-15,4.819277
2000-03-16,5.0451809999999995
2000-03-17,4.781626999999999
2000-03-20,4.706326
2000-03-21,4.706326
2000-03-22,4.743976
2000-03-23,4.781626999999999
2000-03-24,5.1957830000000005
2000-03-27,5.421687
2000-03-28,5.271083999999999
2000-03-29,5.0451809999999995
2000-03-30,5.120482
2000-03-31,4.819277
2000-04-03,5.1957830000000005
2000-04-04,4.819277
2000-04-05,4.743976
2000-04-06,4.781626999999999
2000-04-07,4.593373000000001
2000-04-10,4.442771
2000-04-11,4.480422
2000-04-12,4.593373000000001
2000-04-13,4.442771
2000-04-14,4.254518
2000-04-17,4.0662650000000005
2000-04-18,4.36747
2000-04-19,4.292169
2000-04-20,4.254518
2000-04-24,4.0662650000000005
2000-04-25,4.36747
2000-04-26,4.40512
2000-04-27,4.442771
2000-04-28,4.36747
2000-05-01,4.3298190000000005
2000-05-02,4.36747
2000-05-03,4.36747
2000-05-04,4.254518
2000-05-05,4.36747
2000-05-08,4.36747
2000-05-09,4.216867
2000-05-10,4.028615
2000-05-11,4.0662650000000005
2000-05-12,4.141566
2000-05-15,3.990964
2000-05-16,3.915663
2000-05-17,3.72741
2000-05-18,3.652108
2000-05-19,3.6897589999999996
2000-05-22,3.72741
2000-05-23,3.6144580000000004
2000-05-24,3.463856
2000-05-25,3.463856
2000-05-26,3.576807
2000-05-30,3.6144580000000004
2000-05-31,3.463856
2000-06-01,3.388554
2000-06-02,3.4262050000000004
2000-06-05,3.388554
2000-06-06,3.350904
2000-06-07,3.388554
2000-06-08,3.350904
2000-06-09,3.388554
2000-06-12,3.275602
2000-06-13,3.313253
2000-06-14,3.313253
2000-06-15,3.313253
2000-06-16,3.388554
2000-06-19,3.4262050000000004
2000-06-20,3.463856
2000-06-21,3.5015059999999996
2000-06-22,3.5015059999999996
2000-06-23,3.463856
2000-06-26,3.4262050000000004
2000-06-27,3.313253
2000-06-28,3.313253
2000-06-29,3.313253
2000-06-30,3.350904
2000-07-03,3.350904
2000-07-05,3.539157
2000-07-06,3.463856
2000-07-07,3.539157
2000-07-10,3.652108
2000-07-11,3.72741
2000-07-12,3.652108
2000-07-13,3.6897589999999996
2000-07-14,4.0662650000000005
2000-07-17,3.990964
2000-07-18,3.8780120000000005
2000-07-19,3.72741
2000-07-20,3.72741
2000-07-21,3.6144580000000004
2000-07-24,3.6144580000000004
2000-07-25,3.6144580000000004
2000-07-26,3.652108
2000-07-27,3.6144580000000004
2000-07-28,3.576807
2000-07-31,3.840361
2000-08-01,3.6897589999999996
2000-08-02,3.6144580000000004
2000-08-03,3.76506
2000-08-04,3.802711
2000-08-07,3.802711
2000-08-08,3.802711
2000-08-09,3.802711
2000-08-10,3.576807
2000-08-11,3.6144580000000004
2000-08-14,3.652108
2000-08-15,3.72741
2000-08-16,3.76506
2000-08-17,3.652108
2000-08-18,3.6144580000000004
2000-08-21,3.6144580000000004
2000-08-22,3.5015059999999996
2000-08-23,3.6144580000000004
2000-08-24,3.576807
2000-08-25,3.539157
2000-08-28,3.576807
2000-08-29,3.539157
2000-08-30,3.576807
2000-08-31,3.4262050000000004
2000-09-01,3.463856
2000-09-05,3.463856
2000-09-06,3.539157
2000-09-07,3.539157
2000-09-08,3.4262050000000004
2000-09-11,3.4262050000000004
2000-09-12,3.350904
2000-09-13,3.388554
2000-09-14,3.5015059999999996
2000-09-15,3.4262050000000004
2000-09-18,3.4262050000000004
2000-09-19,3.4262050000000004
2000-09-20,3.463856
2000-09-21,3.576807
2000-09-22,3.6144580000000004
2000-09-25,3.6144580000000004
2000-09-26,3.539157
2000-09-27,3.350904
2000-09-28,3.4262050000000004
2000-09-29,3.539157
2000-10-02,3.4262050000000004
2000-10-03,3.463856
2000-10-04,3.576807
2000-10-05,3.6144580000000004
2000-10-06,3.6144580000000004
2000-10-09,3.652108
2000-10-10,3.6144580000000004
2000-10-11,3.6144580000000004
2000-10-12,3.576807
2000-10-13,3.6144580000000004
2000-10-16,3.5015059999999996
2000-10-17,3.463856
2000-10-18,3.576807
2000-10-19,3.576807
2000-10-20,3.6144580000000004
2000-10-23,3.539157
2000-10-24,3.4262050000000004
2000-10-25,3.388554
2000-10-26,3.313253
2000-10-27,3.313253
2000-10-30,3.539157
2000-10-31,3.539157
2000-11-01,3.463856
2000-11-02,3.576807
2000-11-03,3.576807
2000-11-06,3.539157
2000-11-07,3.576807
2000-11-08,3.539157
2000-11-09,3.6144580000000004
2000-11-10,3.576807
2000-11-13,3.313253
2000-11-14,3.350904
2000-11-15,3.237952
2000-11-16,3.2003009999999996
2000-11-17,3.237952
2000-11-20,3.237952
2000-11-21,3.237952
2000-11-22,3.313253
2000-11-24,3.4262050000000004
2000-11-27,3.162651
2000-11-28,3.313253
2000-11-29,3.237952
2000-11-30,3.4262050000000004
2000-12-01,3.275602
2000-12-04,3.237952
2000-12-05,3.275602
2000-12-06,3.162651
2000-12-07,3.313253
2000-12-08,3.275602
2000-12-11,3.162651
2000-12-12,3.2003009999999996
2000-12-13,3.125
2000-12-14,3.162651
2000-12-15,3.162651
2000-12-18,3.125
2000-12-19,3.087349
