Date,MRC
2018-06-05,20.67
2018-06-06,20.65
2018-06-07,21.27
2018-06-08,21.030001000000002
2018-06-11,20.99
2018-06-12,21.02
2018-06-13,20.709999
2018-06-14,20.370001000000002
2018-06-15,20.02
2018-06-18,19.9
2018-06-19,20.15
2018-06-20,20.68
2018-06-21,20.33
2018-06-22,21.139999
2018-06-25,20.85
2018-06-26,21.15
2018-06-27,21.43
2018-06-28,21.6
2018-06-29,21.67
2018-07-02,21.530001000000002
2018-07-03,21.73
2018-07-05,22.129998999999998
2018-07-06,22.280001000000002
2018-07-09,22.639999
2018-07-10,22.690001000000002
2018-07-11,21.98
2018-07-12,22.049999
2018-07-13,22.6
2018-07-16,21.809998999999998
2018-07-17,21.809998999999998
2018-07-18,21.92
2018-07-19,21.98
2018-07-20,21.950001
2018-07-23,22.26
2018-07-24,22.27
2018-07-25,22.040001
2018-07-26,22.26
2018-07-27,21.950001
2018-07-30,22.27
2018-07-31,22.65
2018-08-01,22.549999
2018-08-02,21.969998999999998
2018-08-03,20.5
2018-08-06,20.799999
2018-08-07,20.969998999999998
2018-08-08,20.700001
2018-08-09,20.5
2018-08-10,20.629998999999998
2018-08-13,20.34
2018-08-14,20.15
2018-08-15,19.190001000000002
2018-08-16,19.17
2018-08-17,19.379998999999998
2018-08-20,19.33
2018-08-21,19.49
2018-08-22,19.85
2018-08-23,19.65
2018-08-24,19.85
2018-08-27,19.860001
2018-08-28,20.23
2018-08-29,20.68
2018-08-30,20.6
2018-08-31,20.610001
2018-09-04,19.889999
2018-09-05,19.620001000000002
2018-09-06,18.959999
2018-09-07,18.82
2018-09-10,19.440001000000002
2018-09-11,19.57
2018-09-12,19.440001000000002
2018-09-13,19.299999
2018-09-14,19.450001
2018-09-17,19.26
2018-09-18,19.440001000000002
2018-09-19,19.58
2018-09-20,19.450001
2018-09-21,19.07
2018-09-24,19.01
2018-09-25,19.1
2018-09-26,18.68
2018-09-27,18.52
2018-09-28,18.77
2018-10-01,18.57
2018-10-02,18.49
2018-10-03,19.09
2018-10-04,18.860001
2018-10-05,18.74
2018-10-08,18.48
2018-10-09,18.4
2018-10-10,17.860001
2018-10-11,17.5
2018-10-12,17.41
2018-10-15,17.51
2018-10-16,17.809998999999998
2018-10-17,17.49
2018-10-18,17.08
2018-10-19,16.639999
2018-10-22,16.33
2018-10-23,15.9
2018-10-24,15.11
2018-10-25,15.34
2018-10-26,15.32
2018-10-29,14.98
2018-10-30,15.33
2018-10-31,15.83
2018-11-01,16.860001
2018-11-02,16.370001000000002
2018-11-05,17.0
2018-11-06,17.200001
2018-11-07,17.370001000000002
2018-11-08,16.85
2018-11-09,16.24
2018-11-12,15.98
2018-11-13,15.76
2018-11-14,15.78
2018-11-15,16.24
2018-11-16,16.290001
2018-11-19,16.190001000000002
2018-11-20,15.34
2018-11-21,15.78
2018-11-23,15.36
2018-11-26,15.9
2018-11-27,15.88
2018-11-28,16.4
2018-11-29,16.32
2018-11-30,15.73
2018-12-03,16.51
2018-12-04,15.75
2018-12-06,15.05
2018-12-07,14.88
2018-12-10,14.49
2018-12-11,14.48
2018-12-12,14.8
2018-12-13,14.41
2018-12-14,14.06
2018-12-17,14.1
2018-12-18,13.6
2018-12-19,13.38
2018-12-20,12.75
2018-12-21,12.55
2018-12-24,11.82
2018-12-26,12.51
2018-12-27,12.22
2018-12-28,12.24
2018-12-31,12.23
2019-01-02,12.78
2019-01-03,12.69
2019-01-04,13.21
2019-01-07,13.98
2019-01-08,14.42
2019-01-09,15.1
2019-01-10,15.49
2019-01-11,15.79
2019-01-14,15.49
2019-01-15,15.45
2019-01-16,15.4
2019-01-17,15.78
2019-01-18,16.110001
2019-01-22,15.55
2019-01-23,15.11
2019-01-24,15.23
2019-01-25,15.47
2019-01-28,15.26
2019-01-29,15.39
2019-01-30,15.72
2019-01-31,15.62
2019-02-01,15.66
2019-02-04,15.89
2019-02-05,15.8
2019-02-06,15.87
2019-02-07,15.36
2019-02-08,15.46
2019-02-11,15.8
2019-02-12,16.040001
2019-02-13,16.360001
2019-02-14,16.280001000000002
2019-02-15,17.870001000000002
2019-02-19,18.33
2019-02-20,18.84
2019-02-21,18.43
2019-02-22,18.040001
2019-02-25,17.860001
2019-02-26,17.26
2019-02-27,17.110001
2019-02-28,16.860001
2019-03-01,17.209999
2019-03-04,17.26
2019-03-05,17.040001
2019-03-06,16.690001000000002
2019-03-07,16.459999
2019-03-08,16.4
2019-03-11,16.77
2019-03-12,16.969998999999998
2019-03-13,17.360001
2019-03-14,17.09
2019-03-15,17.02
2019-03-18,17.459999
2019-03-19,17.440001000000002
2019-03-20,17.68
2019-03-21,17.65
2019-03-22,16.85
2019-03-25,16.950001
2019-03-26,17.25
2019-03-27,17.35
2019-03-28,17.690001000000002
2019-03-29,17.48
2019-04-01,18.18
2019-04-02,18.16
2019-04-03,17.879998999999998
2019-04-04,18.07
2019-04-05,18.290001
2019-04-08,18.309998999999998
2019-04-09,18.030001000000002
2019-04-10,18.41
2019-04-11,18.57
2019-04-12,18.709999
2019-04-15,18.58
2019-04-16,18.34
2019-04-17,18.18
2019-04-18,18.290001
2019-04-22,18.65
2019-04-23,18.73
2019-04-24,18.440001000000002
2019-04-25,18.02
2019-04-26,18.1
2019-04-29,18.049999
2019-04-30,17.33
2019-05-01,16.66
2019-05-02,16.35
2019-05-03,17.950001
2019-05-06,17.690001000000002
2019-05-07,17.0
2019-05-08,16.82
2019-05-09,16.690001000000002
2019-05-10,16.530001000000002
2019-05-13,16.09
2019-05-14,16.549999
2019-05-15,16.51
2019-05-16,16.799999
2019-05-17,16.33
2019-05-20,16.15
2019-05-21,16.620001000000002
2019-05-22,16.120001000000002
2019-05-23,15.37
2019-05-24,15.52
2019-05-28,15.55
2019-05-29,15.31
2019-05-30,15.25
2019-05-31,14.8
2019-06-03,15.0
2019-06-04,15.58
2019-06-05,15.29
2019-06-06,15.26
2019-06-07,15.6
2019-06-10,15.9
2019-06-11,16.02
2019-06-12,15.65
2019-06-13,16.040001
2019-06-14,15.41
2019-06-17,15.64
2019-06-18,15.91
2019-06-19,15.68
2019-06-20,16.18
2019-06-21,15.94
2019-06-24,16.01
2019-06-25,16.0
2019-06-26,16.68
2019-06-27,16.98
2019-06-28,17.120001000000002
2019-07-01,16.940001000000002
2019-07-02,16.93
2019-07-03,16.68
2019-07-05,16.809998999999998
2019-07-08,16.690001000000002
2019-07-09,16.41
2019-07-10,16.68
2019-07-11,16.440001000000002
2019-07-12,16.85
2019-07-15,16.290001
2019-07-16,16.209999
2019-07-17,15.52
2019-07-18,15.1
2019-07-19,15.21
2019-07-22,15.12
2019-07-23,16.059998999999998
2019-07-24,16.219998999999998
2019-07-25,15.87
2019-07-26,15.85
2019-07-29,15.48
2019-07-30,15.9
2019-07-31,15.64
2019-08-01,14.63
2019-08-02,15.11
2019-08-05,13.97
2019-08-06,13.91
2019-08-07,13.76
2019-08-08,14.17
2019-08-09,13.66
2019-08-12,13.92
2019-08-13,13.88
2019-08-14,13.23
2019-08-15,13.21
2019-08-16,13.2
2019-08-19,12.98
2019-08-20,12.66
2019-08-21,12.89
2019-08-22,12.77
2019-08-23,12.29
2019-08-26,12.17
2019-08-27,12.02
2019-08-28,12.21
2019-08-29,12.57
2019-08-30,12.57
2019-09-03,12.21
2019-09-04,12.27
2019-09-05,12.74
2019-09-06,12.08
2019-09-09,12.96
2019-09-10,13.11
2019-09-11,13.73
2019-09-12,13.25
2019-09-13,13.23
2019-09-16,13.81
2019-09-17,13.66
2019-09-18,13.3
2019-09-19,13.2
2019-09-20,12.93
2019-09-23,12.96
2019-09-24,12.36
2019-09-25,12.74
2019-09-26,12.2
2019-09-27,12.03
2019-09-30,12.13
2019-10-01,11.5
2019-10-02,11.52
2019-10-03,11.48
2019-10-04,11.57
2019-10-07,11.35
2019-10-08,11.11
2019-10-09,10.8
2019-10-10,10.98
2019-10-11,11.34
2019-10-14,11.15
2019-10-15,11.37
2019-10-16,11.32
2019-10-17,11.22
2019-10-18,11.06
2019-10-21,11.25
2019-10-22,11.48
2019-10-23,11.5
2019-10-24,11.5
2019-10-25,11.56
2019-10-28,11.85
2019-10-29,11.98
2019-10-30,11.48
2019-10-31,11.36
2019-11-01,14.0
2019-11-04,14.85
2019-11-05,14.92
2019-11-06,14.79
2019-11-07,15.1
2019-11-08,14.99
2019-11-11,15.15
2019-11-12,15.14
2019-11-13,14.83
2019-11-14,14.31
2019-11-15,14.19
2019-11-18,13.92
2019-11-19,13.71
2019-11-20,13.57
2019-11-21,13.76
2019-11-22,13.66
2019-11-25,13.95
2019-11-26,13.71
2019-11-27,13.6
2019-11-29,13.34
2019-12-02,13.3
2019-12-03,12.92
2019-12-04,13.39
2019-12-05,13.25
2019-12-06,13.76
2019-12-09,13.64
2019-12-10,13.52
2019-12-11,13.66
2019-12-12,13.95
2019-12-13,13.69
2019-12-16,13.92
2019-12-17,13.9
2019-12-18,13.92
2019-12-19,13.95
2019-12-20,13.87
2019-12-23,13.92
2019-12-24,13.97
2019-12-26,13.71
2019-12-27,13.48
2019-12-30,13.59
2019-12-31,13.64
2020-01-02,13.53
2020-01-03,13.52
2020-01-06,13.97
2020-01-07,13.94
2020-01-08,13.81
2020-01-09,13.6
2020-01-10,13.69
2020-01-13,13.79
2020-01-14,13.78
2020-01-15,13.3
2020-01-16,13.54
2020-01-17,13.4
2020-01-21,12.78
2020-01-22,12.54
2020-01-23,12.42
2020-01-24,12.01
2020-01-27,11.59
2020-01-28,11.7
2020-01-29,11.62
2020-01-30,11.43
2020-01-31,11.26
2020-02-03,11.08
2020-02-04,11.34
2020-02-05,11.79
2020-02-06,11.22
2020-02-07,10.92
2020-02-10,10.8
2020-02-11,11.12
2020-02-12,11.4
2020-02-13,11.44
2020-02-14,10.46
2020-02-18,10.58
2020-02-19,10.12
2020-02-20,9.96
2020-02-21,9.74
2020-02-24,9.21
2020-02-25,9.19
2020-02-26,8.86
2020-02-27,8.61
2020-02-28,8.7
2020-03-02,8.75
2020-03-03,8.54
2020-03-04,8.88
2020-03-05,8.11
2020-03-06,7.59
2020-03-09,3.69
2020-03-10,4.48
2020-03-11,5.05
2020-03-12,4.54
2020-03-13,5.1
2020-03-16,3.98
2020-03-17,3.8
2020-03-18,3.52
2020-03-19,3.89
2020-03-20,4.02
2020-03-23,4.33
2020-03-24,4.39
2020-03-25,4.31
2020-03-26,4.62
2020-03-27,4.38
2020-03-30,4.22
2020-03-31,4.26
2020-04-01,3.88
2020-04-02,4.09
2020-04-03,3.78
2020-04-06,4.01
2020-04-07,4.13
2020-04-08,4.74
2020-04-09,5.08
2020-04-13,4.73
2020-04-14,4.49
2020-04-15,4.16
2020-04-16,3.75
2020-04-17,4.06
2020-04-20,3.9
2020-04-21,3.75
2020-04-22,3.57
2020-04-23,3.88
2020-04-24,3.8
2020-04-27,4.03
2020-04-28,4.47
2020-04-29,5.78
2020-04-30,5.36
2020-05-01,4.77
2020-05-04,4.43
2020-05-05,4.28
2020-05-06,4.59
2020-05-07,4.77
2020-05-08,4.86
