Date,TKOMY
1980-08-06,5.0
1980-08-07,5.0285720000000005
1980-08-08,5.0285720000000005
1980-08-11,5.0285720000000005
1980-08-12,5.180953
1980-08-13,5.380952
1980-08-14,5.466667
1980-08-15,5.419048
1980-08-18,5.438095
1980-08-19,5.542857
1980-08-20,5.466667
1980-08-21,5.433333
1980-08-22,5.523809
1980-08-25,5.457143
1980-08-26,5.514286
1980-08-27,5.476191
1980-08-28,5.485714
1980-08-29,5.457143
1980-09-02,5.523809
1980-09-03,5.485714
1980-09-04,5.485714
1980-09-05,5.485714
1980-09-08,5.514286
1980-09-09,5.6
1980-09-10,5.67619
1980-09-11,5.72381
1980-09-12,5.8577379999999994
1980-09-15,5.985714
1980-09-16,5.985714
1980-09-17,5.9625
1980-09-18,5.9625
1980-09-19,5.9625
1980-09-22,5.810119
1980-09-23,5.67619
1980-09-24,5.590476
1980-09-25,5.657143
1980-09-26,5.7047620000000006
1980-09-29,5.8333330000000005
1980-09-30,5.8333330000000005
1980-10-01,5.8958330000000005
1980-10-02,5.9529760000000005
1980-10-03,5.966667
1980-10-06,5.966667
1980-10-07,6.048214
1980-10-08,6.048214
1980-10-09,5.9625
1980-10-10,5.9625
1980-10-13,6.0375
1980-10-14,6.0375
1980-10-15,6.0375
1980-10-16,6.0375
1980-10-17,6.2
1980-10-20,6.171429
1980-10-21,6.171429
1980-10-22,6.171429
1980-10-23,6.171429
1980-10-24,5.981548
1980-10-27,5.981548
1980-10-28,5.981548
1980-10-29,5.9625
1980-10-30,5.957143
1980-10-31,5.957143
1980-11-03,5.957143
1980-11-05,5.914880999999999
1980-11-06,5.8958330000000005
1980-11-07,5.8958330000000005
1980-11-10,5.88631
1980-11-11,5.829167
1980-11-12,5.791071
1980-11-13,5.819643
1980-11-14,5.819643
1980-11-17,5.781548
1980-11-18,5.757143
1980-11-19,5.752976
1980-11-20,5.733333
1980-11-21,5.733333
1980-11-24,5.733333
1980-11-25,5.733333
1980-11-26,5.733333
1980-11-28,5.733333
1980-12-01,5.457143
1980-12-02,5.480951999999999
1980-12-03,5.542857
1980-12-04,5.657143
1980-12-05,5.647619000000001
1980-12-08,5.695238
1980-12-09,5.709524
1980-12-10,5.733333
1980-12-11,5.733333
1980-12-12,5.7625
1980-12-15,5.781548
1980-12-16,5.772024
1980-12-17,5.7625
1980-12-18,5.752976
1980-12-19,5.871428
1980-12-22,5.924405
1980-12-23,5.905357
1980-12-24,5.909524
1980-12-26,5.876786
1980-12-29,5.933928
1980-12-30,6.048214
1980-12-31,6.048214
1981-01-02,6.048214
1981-01-05,6.105357
1981-01-06,6.094643
1981-01-07,6.2380949999999995
1981-01-08,6.361905
1981-01-09,6.304762
1981-01-12,6.266667
1981-01-13,6.266667
1981-01-14,6.2047620000000006
1981-01-15,6.2380949999999995
1981-01-16,6.190476
1981-01-19,6.190476
1981-01-20,6.190476
1981-01-21,6.152381
1981-01-22,6.152381
1981-01-23,6.124405
1981-01-26,6.014286
1981-01-27,6.029167
1981-01-28,6.010119
1981-01-29,5.933928
1981-01-30,5.933928
1981-02-02,6.048214
1981-02-03,5.991071
1981-02-04,5.991071
1981-02-05,5.981548
1981-02-06,5.981548
1981-02-09,5.981548
1981-02-10,5.981548
1981-02-11,5.981548
1981-02-12,5.981548
1981-02-13,5.781548
1981-02-17,5.647619000000001
1981-02-18,5.647619000000001
1981-02-19,5.628572
1981-02-20,5.628572
1981-02-23,5.628572
1981-02-24,5.719048
1981-02-25,5.772024
1981-02-26,5.772024
1981-02-27,5.772024
1981-03-02,5.638095
1981-03-03,5.6666669999999995
1981-03-04,5.67619
1981-03-05,5.552381
1981-03-06,5.552381
1981-03-09,5.552381
1981-03-10,5.552381
1981-03-11,5.657143
1981-03-12,5.67619
1981-03-13,5.67619
1981-03-16,5.685714
1981-03-17,5.685714
1981-03-18,5.685714
1981-03-19,5.714286
1981-03-20,5.752976
1981-03-23,5.914880999999999
1981-03-24,6.067262
1981-03-25,6.067262
1981-03-26,5.829167
1981-03-27,5.743453
1981-03-30,5.72381
1981-03-31,5.72381
1981-04-01,5.8958330000000005
1981-04-02,5.83869
1981-04-03,5.8958330000000005
1981-04-06,5.8958330000000005
1981-04-07,6.014286
1981-04-08,6.228571
1981-04-09,6.228571
1981-04-10,6.242857
1981-04-13,6.152381
1981-04-14,6.266667
1981-04-15,6.285714
1981-04-16,6.304762
1981-04-20,6.266667
1981-04-21,6.304762
1981-04-22,6.757142999999999
1981-04-23,6.757142999999999
1981-04-24,6.938095
1981-04-27,7.061905
1981-04-28,6.919047999999999
1981-04-29,6.9238100000000005
1981-04-30,6.9238100000000005
1981-05-01,6.876191
1981-05-04,6.866667
1981-05-05,6.838095
1981-05-06,6.757142999999999
1981-05-07,6.552381
1981-05-08,6.676189999999999
1981-05-11,6.780952
1981-05-12,6.609524
1981-05-13,6.514286
1981-05-14,6.685714
1981-05-15,6.8
1981-05-18,6.628572
1981-05-19,6.561905
1981-05-20,6.742857000000001
1981-05-21,6.742857000000001
1981-05-22,6.514286
1981-05-26,6.514286
1981-05-27,6.514286
1981-05-28,6.2380949999999995
1981-05-29,6.266667
1981-06-01,6.266667
1981-06-02,6.266667
1981-06-03,6.266667
1981-06-04,6.266667
1981-06-05,6.266667
1981-06-08,6.266667
1981-06-09,6.266667
1981-06-10,6.266667
1981-06-11,6.2
1981-06-12,6.209524
1981-06-15,6.3333330000000005
1981-06-16,6.328571
1981-06-17,6.328571
1981-06-18,6.304762
1981-06-19,6.247619
1981-06-22,6.2952379999999994
1981-06-23,6.27619
1981-06-24,6.452381
1981-06-25,6.304762
1981-06-26,6.257143
1981-06-29,6.257143
1981-06-30,6.247619
1981-07-01,6.219048
1981-07-02,6.257143
1981-07-06,6.133333
1981-07-07,6.019643
1981-07-08,6.019643
1981-07-09,6.019643
1981-07-10,6.010119
1981-07-13,6.010119
1981-07-14,5.981548
1981-07-15,5.981548
1981-07-16,5.981548
1981-07-17,5.981548
1981-07-20,5.867262
1981-07-21,5.867262
1981-07-22,5.867262
1981-07-23,5.810119
1981-07-24,5.810119
1981-07-27,5.810119
1981-07-28,5.766667
1981-07-29,5.766667
1981-07-30,5.714286
1981-07-31,5.714286
1981-08-03,5.714286
1981-08-04,5.714286
1981-08-05,5.5285720000000005
1981-08-06,5.580952
1981-08-07,5.633333
1981-08-10,5.633333
1981-08-11,5.633333
1981-08-12,5.633333
1981-08-13,5.633333
1981-08-14,5.638095
1981-08-17,5.772024
1981-08-18,5.743453
1981-08-19,5.943452
1981-08-20,5.943452
1981-08-21,5.943452
1981-08-24,5.943452
1981-08-25,5.433333
1981-08-26,5.433333
1981-08-27,5.433333
1981-08-28,5.752381
1981-08-31,5.6
1981-09-01,5.495238
1981-09-02,5.495238
1981-09-03,5.495238
1981-09-04,5.495238
1981-09-08,5.485714
1981-09-09,5.485714
1981-09-10,5.428571
1981-09-11,5.428571
1981-09-14,5.314286
1981-09-15,5.314286
1981-09-16,5.247619
1981-09-17,5.257143
1981-09-18,5.257143
1981-09-21,5.257143
1981-09-22,5.257143
1981-09-23,5.257143
1981-09-24,3.7619050000000005
1981-09-25,3.7619050000000005
1981-09-28,3.6619050000000004
1981-09-29,3.6619050000000004
1981-09-30,3.8666669999999996
1981-10-01,3.8666669999999996
1981-10-02,3.8666669999999996
1981-10-05,3.9047620000000003
1981-10-06,3.8666669999999996
1981-10-07,3.9815480000000005
1981-10-08,3.9815480000000005
1981-10-09,3.9815480000000005
1981-10-12,3.952976
1981-10-13,4.023809
1981-10-14,3.990476
1981-10-15,4.019048000000001
1981-10-16,4.019048000000001
1981-10-19,3.8
1981-10-20,3.885714
1981-10-21,3.885714
1981-10-22,3.7904760000000004
1981-10-23,3.7904760000000004
1981-10-26,3.971429
1981-10-27,4.0285720000000005
1981-10-28,4.2380949999999995
1981-10-29,4.067262
1981-10-30,4.138095
1981-11-02,4.138095
1981-11-03,4.180953
1981-11-04,4.2
1981-11-05,4.123809
1981-11-06,4.104762
1981-11-09,4.242857
1981-11-10,4.171429
1981-11-11,4.171429
1981-11-12,4.171429
1981-11-13,4.171429
1981-11-16,4.171429
1981-11-17,4.3333330000000005
1981-11-18,4.342857
1981-11-19,4.642857
1981-11-20,4.743453
1981-11-23,4.780952
1981-11-24,4.790476
1981-11-25,4.7619050000000005
1981-11-27,4.657738
1981-11-30,4.657738
1981-12-01,4.623809
1981-12-02,4.6666669999999995
1981-12-03,4.6666669999999995
1981-12-04,4.6666669999999995
1981-12-07,4.7619050000000005
1981-12-08,4.7619050000000005
1981-12-09,4.7619050000000005
1981-12-10,4.657738
1981-12-11,4.638095
1981-12-14,4.533333
1981-12-15,4.571429
1981-12-16,4.571429
1981-12-17,4.571429
1981-12-18,4.5285720000000005
1981-12-21,4.495238
1981-12-22,4.457143
1981-12-23,4.419643
1981-12-24,4.419643
1981-12-28,4.419643
1981-12-29,4.485714
1981-12-30,4.485714
1981-12-31,4.514286
1982-01-04,4.514286
1982-01-05,4.514286
1982-01-06,4.419643
1982-01-07,4.32381
1982-01-08,4.27619
1982-01-11,4.27619
1982-01-12,4.209524
1982-01-13,4.190476
1982-01-14,4.171429
1982-01-15,4.171429
1982-01-18,4.171429
1982-01-19,4.171429
1982-01-20,4.171429
1982-01-21,4.171429
1982-01-22,4.104762
1982-01-25,4.104762
1982-01-26,4.104762
1982-01-27,4.104762
1982-01-28,4.095833
1982-01-29,4.095833
1982-02-01,4.0285720000000005
1982-02-02,4.0285720000000005
1982-02-03,4.0285720000000005
1982-02-04,4.0285720000000005
1982-02-05,4.0285720000000005
1982-02-08,4.0285720000000005
1982-02-09,4.0285720000000005
1982-02-10,4.0285720000000005
1982-02-11,4.0285720000000005
1982-02-12,4.0285720000000005
1982-02-16,4.0285720000000005
1982-02-17,4.0285720000000005
1982-02-18,3.8476190000000003
1982-02-19,3.8666669999999996
1982-02-22,3.8952379999999995
1982-02-23,3.8952379999999995
1982-02-24,3.8952379999999995
1982-02-25,3.814286
1982-02-26,3.7809519999999996
1982-03-01,3.7095239999999996
1982-03-02,3.7095239999999996
1982-03-03,3.704762
1982-03-04,3.67619
1982-03-05,3.67619
1982-03-08,3.67619
1982-03-09,3.67619
1982-03-10,3.8
1982-03-11,3.7238089999999997
1982-03-12,3.6577379999999997
1982-03-15,3.642857
1982-03-16,3.5809519999999995
1982-03-17,3.571429
1982-03-18,3.5809519999999995
1982-03-19,3.5809519999999995
1982-03-22,3.542857
1982-03-23,3.5523809999999996
1982-03-24,3.6809519999999996
1982-03-25,3.6809519999999996
1982-03-26,3.638095
1982-03-29,3.628572
1982-03-30,3.647619
1982-03-31,3.6
1982-04-01,3.571429
1982-04-02,3.6047620000000005
1982-04-05,3.5619050000000003
1982-04-06,3.5523809999999996
1982-04-07,3.542857
1982-04-08,3.542857
1982-04-12,3.638095
1982-04-13,3.638095
1982-04-14,3.5904760000000002
1982-04-15,3.5904760000000002
1982-04-16,3.5904760000000002
1982-04-19,3.6190480000000003
1982-04-20,3.6190480000000003
1982-04-21,3.6190480000000003
1982-04-22,3.6190480000000003
1982-04-23,3.647619
1982-04-26,3.7190480000000004
1982-04-27,3.7190480000000004
1982-04-28,3.7190480000000004
1982-04-29,3.7434519999999996
1982-04-30,3.7434519999999996
1982-05-03,3.7434519999999996
1982-05-04,3.733333
1982-05-05,3.733333
1982-05-06,3.8666669999999996
1982-05-07,3.8285709999999997
1982-05-10,3.9047620000000003
1982-05-11,3.9815480000000005
1982-05-12,3.933333
1982-05-13,3.92381
1982-05-14,3.933333
1982-05-17,3.9047620000000003
1982-05-18,3.8952379999999995
1982-05-19,3.8666669999999996
1982-05-20,3.8380949999999996
1982-05-21,3.8380949999999996
1982-05-24,3.8095239999999997
1982-05-25,3.7720239999999996
1982-05-26,3.7720239999999996
1982-05-27,3.695238
1982-05-28,3.638095
1982-06-01,3.638095
1982-06-02,3.5809519999999995
1982-06-03,3.5809519999999995
1982-06-04,3.547619
1982-06-07,3.5333330000000003
1982-06-08,3.5238089999999995
1982-06-09,3.5047620000000004
1982-06-10,3.5047620000000004
1982-06-11,3.5047620000000004
1982-06-14,3.480952
1982-06-15,3.480952
1982-06-16,3.480952
1982-06-17,3.480952
1982-06-18,3.480952
1982-06-21,3.480952
1982-06-22,3.480952
1982-06-23,3.333929
1982-06-24,3.32381
1982-06-25,3.32381
1982-06-28,3.32381
1982-06-29,3.276786
1982-06-30,3.305357
1982-07-01,3.305357
1982-07-02,3.266667
1982-07-06,3.219048
1982-07-07,3.219048
1982-07-08,3.209524
1982-07-09,3.209524
1982-07-12,3.257143
1982-07-13,3.247619
1982-07-14,3.247619
1982-07-15,3.247619
1982-07-16,3.285714
1982-07-19,3.295238
1982-07-20,3.305357
1982-07-21,3.305357
1982-07-22,3.295238
1982-07-23,3.295238
1982-07-26,3.257143
1982-07-27,3.247619
1982-07-28,3.2
1982-07-29,3.157143
1982-07-30,3.161905
1982-08-02,3.1714290000000003
1982-08-03,3.114286
1982-08-04,3.085714
1982-08-05,3.085714
1982-08-06,3.047619
1982-08-09,3.0
1982-08-10,2.9857139999999998
1982-08-11,2.9857139999999998
1982-08-12,2.92381
1982-08-13,2.880952
1982-08-16,2.871428
1982-08-17,2.847619
1982-08-18,2.981548
1982-08-19,3.047619
1982-08-20,3.114286
1982-08-23,3.114286
1982-08-24,3.152381
1982-08-25,3.2
1982-08-26,3.223809
1982-08-27,3.223809
1982-08-30,3.223809
1982-08-31,3.161905
1982-09-01,3.1714290000000003
1982-09-02,3.2
1982-09-03,3.2
1982-09-07,3.2
1982-09-08,3.2
1982-09-09,3.1333330000000004
1982-09-10,3.104762
1982-09-13,3.104762
1982-09-14,3.104762
1982-09-15,3.1
1982-09-16,3.1
1982-09-17,3.1
1982-09-20,3.1
1982-09-21,3.1
1982-09-22,3.07619
1982-09-23,3.061905
1982-09-24,3.061905
1982-09-27,3.061905
1982-09-28,2.942857
1982-09-29,2.942857
1982-09-30,2.942857
1982-10-01,2.92381
1982-10-04,2.92381
1982-10-05,2.838095
1982-10-06,2.838095
1982-10-07,2.8761900000000002
1982-10-08,3.0
1982-10-11,3.228571
1982-10-12,3.180952
1982-10-13,3.1952380000000002
1982-10-14,3.185714
1982-10-15,3.190476
1982-10-18,3.190476
1982-10-19,3.190476
1982-10-20,3.190476
1982-10-21,3.057143
1982-10-22,3.085714
1982-10-25,3.010119
1982-10-26,2.971429
1982-10-27,2.961905
1982-10-28,2.961905
1982-10-29,2.933333
1982-11-01,2.933333
1982-11-02,3.019048
1982-11-03,3.019048
1982-11-04,2.952976
1982-11-05,2.981548
1982-11-08,3.019048
1982-11-09,3.080952
1982-11-10,3.295238
1982-11-11,3.3809519999999997
1982-11-12,3.3
1982-11-15,3.3380949999999996
1982-11-16,3.3809519999999997
1982-11-17,3.419643
1982-11-18,3.428571
1982-11-19,3.5047620000000004
1982-11-22,3.5904760000000002
1982-11-23,3.5619050000000003
1982-11-24,3.6190480000000003
1982-11-26,3.642857
1982-11-29,3.7904760000000004
1982-11-30,3.8761900000000002
1982-12-01,3.9815480000000005
1982-12-02,3.9815480000000005
1982-12-03,3.971429
1982-12-06,3.92381
1982-12-07,3.9666669999999997
1982-12-08,3.971429
1982-12-09,3.914286
1982-12-10,3.8190480000000004
1982-12-13,3.7434519999999996
1982-12-14,3.7619050000000005
1982-12-15,3.7238089999999997
1982-12-16,3.7523809999999997
1982-12-17,3.7619050000000005
1982-12-20,3.7434519999999996
1982-12-21,3.7380949999999995
1982-12-22,3.7904760000000004
1982-12-23,3.8285709999999997
1982-12-27,4.0
1982-12-28,4.057143
1982-12-29,4.067262
1982-12-30,4.057143
1982-12-31,4.057143
1983-01-03,4.085714
1983-01-04,4.161905
1983-01-05,4.114286
1983-01-06,4.057143
1983-01-07,4.067262
1983-01-10,4.152381
1983-01-11,4.067262
1983-01-12,4.010119
1983-01-13,4.019048000000001
1983-01-14,3.9619050000000002
1983-01-17,3.933333
1983-01-18,3.8380949999999996
1983-01-19,3.733333
1983-01-20,3.7720239999999996
1983-01-21,3.7434519999999996
1983-01-24,3.5809519999999995
1983-01-25,3.6
1983-01-26,3.6190480000000003
1983-01-27,3.628572
1983-01-28,3.628572
1983-01-31,3.704762
1983-02-01,3.7904760000000004
1983-02-02,3.933333
1983-02-03,3.8952379999999995
1983-02-04,3.8952379999999995
1983-02-07,3.92381
1983-02-08,3.92381
1983-02-09,3.9619050000000002
1983-02-10,3.9619050000000002
1983-02-11,3.9815480000000005
1983-02-14,3.9815480000000005
1983-02-15,3.9815480000000005
1983-02-16,3.9815480000000005
1983-02-17,4.0
1983-02-18,4.0
1983-02-22,3.942857
1983-02-23,3.9047620000000003
1983-02-24,3.914286
1983-02-25,4.07619
1983-02-28,4.038691
1983-03-01,4.0
1983-03-02,3.933333
1983-03-03,4.0
1983-03-04,4.0
1983-03-07,4.0
1983-03-08,4.0
1983-03-09,4.0
1983-03-10,4.0
1983-03-11,4.0
1983-03-14,3.942857
1983-03-15,4.0
1983-03-16,4.0
1983-03-17,3.952976
1983-03-18,3.952976
1983-03-21,3.942857
1983-03-22,3.942857
1983-03-23,4.057143
1983-03-24,4.2380949999999995
1983-03-25,4.228571
1983-03-28,4.32381
1983-03-29,4.3
1983-03-30,4.280952
1983-03-31,4.285714
1983-04-04,4.171429
1983-04-05,4.152381
1983-04-06,4.123809
1983-04-07,4.123809
1983-04-08,4.142857
1983-04-11,4.142857
1983-04-12,4.180953
1983-04-13,4.114286
1983-04-14,4.152381
1983-04-15,4.142857
1983-04-18,4.161905
1983-04-19,4.161905
1983-04-20,4.161905
1983-04-21,4.085714
1983-04-22,4.095833
1983-04-25,4.07619
1983-04-26,4.080952
1983-04-27,4.095833
1983-04-28,4.095833
1983-04-29,4.080952
1983-05-02,4.010119
1983-05-03,4.010119
1983-05-04,4.010119
1983-05-05,4.038691
1983-05-06,4.07619
1983-05-09,4.104762
1983-05-10,4.095833
1983-05-11,4.080952
1983-05-12,4.080952
1983-05-13,4.038691
1983-05-16,4.038691
1983-05-17,3.971429
1983-05-18,3.9619050000000002
1983-05-19,3.9619050000000002
1983-05-20,3.942857
1983-05-23,3.942857
1983-05-24,3.952976
1983-05-25,3.952976
1983-05-26,3.8952379999999995
1983-05-27,3.8666669999999996
1983-05-31,3.8
1983-06-01,3.7809519999999996
1983-06-02,3.7904760000000004
1983-06-03,3.7904760000000004
1983-06-06,3.7904760000000004
1983-06-07,3.7238089999999997
1983-06-08,3.67619
1983-06-09,3.6577379999999997
1983-06-10,3.642857
1983-06-13,3.6577379999999997
1983-06-14,3.666667
1983-06-15,3.638095
1983-06-16,3.67619
1983-06-17,3.7
1983-06-20,3.7523809999999997
1983-06-21,3.871428
1983-06-22,3.9047620000000003
1983-06-23,3.9619050000000002
1983-06-24,3.92381
1983-06-27,3.942857
1983-06-28,3.9190480000000005
1983-06-29,3.8666669999999996
1983-06-30,3.8761900000000002
1983-07-01,3.8952379999999995
1983-07-05,3.8190480000000004
1983-07-06,3.7904760000000004
1983-07-07,3.8
1983-07-08,3.8
1983-07-11,3.7523809999999997
1983-07-12,3.7523809999999997
1983-07-13,3.7523809999999997
1983-07-14,3.7523809999999997
1983-07-15,3.7523809999999997
1983-07-18,3.7523809999999997
1983-07-19,3.7523809999999997
1983-07-20,3.7380949999999995
1983-07-21,3.7380949999999995
1983-07-22,3.733333
1983-07-25,3.704762
1983-07-26,3.6904760000000003
1983-07-27,3.67619
1983-07-28,3.67619
1983-07-29,3.695238
1983-08-01,3.6904760000000003
1983-08-02,3.7
1983-08-03,3.695238
1983-08-04,3.695238
1983-08-05,3.67619
1983-08-08,3.6047620000000005
1983-08-09,3.6047620000000005
1983-08-10,3.6047620000000005
1983-08-11,3.6047620000000005
1983-08-12,3.5333330000000003
1983-08-15,3.628572
1983-08-16,3.628572
1983-08-17,3.6190480000000003
1983-08-18,3.6190480000000003
1983-08-19,3.609524
1983-08-22,3.67619
1983-08-23,3.647619
1983-08-24,3.6333330000000004
1983-08-25,3.6333330000000004
1983-08-26,3.628572
1983-08-29,3.609524
1983-08-30,3.609524
1983-08-31,3.6190480000000003
1983-09-01,3.6190480000000003
1983-09-02,3.6190480000000003
1983-09-06,3.6190480000000003
1983-09-07,3.6190480000000003
1983-09-08,3.6190480000000003
1983-09-09,3.609524
1983-09-12,3.609524
1983-09-13,3.609524
1983-09-14,3.609524
1983-09-15,3.6333330000000004
1983-09-16,3.628572
1983-09-19,3.628572
1983-09-20,3.7720239999999996
1983-09-21,3.7720239999999996
1983-09-22,3.7238089999999997
1983-09-23,3.7476190000000003
1983-09-26,3.7476190000000003
1983-09-27,3.7476190000000003
1983-09-28,3.7476190000000003
1983-09-29,3.7476190000000003
1983-09-30,3.7476190000000003
1983-10-03,3.9815480000000005
1983-10-04,4.047619
1983-10-05,4.057143
1983-10-06,4.07619
1983-10-07,4.161905
1983-10-10,4.161905
1983-10-11,4.161905
1983-10-12,4.152381
1983-10-13,4.123809
1983-10-14,4.057143
1983-10-17,4.133333
1983-10-18,4.128572
1983-10-19,4.095833
1983-10-20,4.104762
1983-10-21,4.104762
1983-10-24,4.067262
1983-10-25,4.095833
1983-10-26,4.085714
1983-10-27,4.07619
1983-10-28,4.07619
1983-10-31,3.952976
1983-11-01,3.942857
1983-11-02,3.942857
1983-11-03,4.047619
1983-11-04,4.047619
1983-11-07,4.047619
1983-11-08,4.0285720000000005
1983-11-09,4.0285720000000005
1983-11-10,4.0285720000000005
1983-11-11,4.0285720000000005
1983-11-14,4.047619
1983-11-15,4.047619
1983-11-16,4.0285720000000005
1983-11-17,4.038691
1983-11-18,4.038691
1983-11-21,4.019048000000001
1983-11-22,4.019048000000001
1983-11-23,4.019048000000001
1983-11-25,4.019048000000001
1983-11-28,4.019048000000001
1983-11-29,3.971429
1983-11-30,4.0285720000000005
1983-12-01,4.0285720000000005
1983-12-02,4.052381
1983-12-05,4.057143
1983-12-06,4.142857
1983-12-07,4.228571
1983-12-08,4.32381
1983-12-09,4.314286
1983-12-12,4.314286
1983-12-13,4.285714
1983-12-14,4.285714
1983-12-15,4.228571
1983-12-16,4.257143
1983-12-19,4.171429
1983-12-20,4.257143
1983-12-21,4.391071
1983-12-22,4.457143
1983-12-23,4.3625
1983-12-27,4.495238
1983-12-28,4.523809
1983-12-29,4.580952
1983-12-30,4.580952
1984-01-03,4.561905
1984-01-04,4.571429
1984-01-05,4.580952
1984-01-06,4.733333
1984-01-09,4.733333
1984-01-10,4.67619
1984-01-11,4.638095
1984-01-12,4.633333
1984-01-13,4.657738
1984-01-16,4.657738
1984-01-17,4.628572
1984-01-18,4.590476
1984-01-19,4.523809
1984-01-20,4.523809
1984-01-23,4.419643
1984-01-24,4.391071
1984-01-25,4.409524
1984-01-26,4.448214
1984-01-27,4.448214
1984-01-30,4.304762
1984-01-31,4.304762
1984-02-01,4.266667
1984-02-02,4.27619
1984-02-03,4.257143
1984-02-06,4.257143
1984-02-07,4.247619
1984-02-08,4.2952379999999994
1984-02-09,4.485714
1984-02-10,4.448214
1984-02-13,4.419643
1984-02-14,4.419643
1984-02-15,4.419643
1984-02-16,4.409524
1984-02-17,4.371428
1984-02-21,4.342857
1984-02-22,4.3333330000000005
1984-02-23,4.304762
1984-02-24,4.342857
1984-02-27,4.32381
1984-02-28,4.27619
1984-02-29,4.32381
1984-03-01,4.314286
1984-03-02,4.476191
1984-03-05,4.561905
1984-03-06,4.552381
1984-03-07,4.523809
1984-03-08,4.571429
1984-03-09,4.533333
1984-03-12,4.6666669999999995
1984-03-13,4.809524
1984-03-14,4.7619050000000005
1984-03-15,4.7619050000000005
1984-03-16,4.7619050000000005
1984-03-19,4.752381
1984-03-20,4.809524
1984-03-21,4.772024
1984-03-22,4.809524
1984-03-23,5.228571
1984-03-26,5.161905
1984-03-27,5.409524
1984-03-28,5.685714
1984-03-29,5.685714
1984-03-30,5.647619000000001
1984-04-02,5.952381
1984-04-03,5.914286
1984-04-04,5.92381
1984-04-05,5.733333
1984-04-06,5.476786
1984-04-09,5.42381
1984-04-10,5.428571
1984-04-11,5.619048
1984-04-12,5.742857
1984-04-13,5.6666669999999995
1984-04-16,5.485714
1984-04-17,5.419643
1984-04-18,5.409524
1984-04-19,5.380952
1984-04-23,5.380952
1984-04-24,5.314286
1984-04-25,5.391071
1984-04-26,5.419643
1984-04-27,5.476786
1984-04-30,5.533333
1984-05-01,5.533333
1984-05-02,5.523809
1984-05-03,5.523809
1984-05-04,5.552381
1984-05-07,5.409524
1984-05-08,5.391071
1984-05-09,5.352380999999999
1984-05-10,5.352380999999999
1984-05-11,5.095833
1984-05-14,5.095833
1984-05-15,4.885714
1984-05-16,4.772024
1984-05-17,4.714881
1984-05-18,4.580952
1984-05-21,4.580952
1984-05-22,4.580952
1984-05-23,4.6095239999999995
1984-05-24,4.628572
1984-05-25,4.561905
1984-05-29,4.561905
1984-05-30,4.561905
1984-05-31,4.561905
1984-06-01,4.561905
1984-06-04,4.561905
1984-06-05,4.695238
1984-06-06,4.695238
1984-06-07,4.743453
1984-06-08,4.72381
1984-06-11,4.714881
1984-06-12,4.686309
1984-06-13,4.686309
1984-06-14,4.686309
1984-06-15,4.686309
1984-06-18,4.457143
1984-06-19,4.457143
1984-06-20,4.457143
1984-06-21,4.476191
1984-06-22,4.448214
