Date,HLX
2002-04-30,12.95
2002-05-01,13.17
2002-05-02,13.28
2002-05-03,13.61
2002-05-06,12.615
2002-05-07,12.95
2002-05-08,12.985
2002-05-09,12.465
2002-05-10,12.54
2002-05-13,12.845
2002-05-14,12.865
2002-05-15,12.22
2002-05-16,12.43
2002-05-17,11.835
2002-05-20,11.89
2002-05-21,11.58
2002-05-22,12.235
2002-05-23,12.135
2002-05-24,11.87
2002-05-28,11.88
2002-05-29,11.885
2002-05-30,11.86
2002-05-31,12.05
2002-06-03,11.69
2002-06-04,11.65
2002-06-05,11.525
2002-06-06,11.49
2002-06-07,11.94
2002-06-10,11.535
2002-06-11,10.945
2002-06-12,10.85
2002-06-13,10.88
2002-06-14,10.88
2002-06-17,11.09
2002-06-18,11.075
2002-06-19,11.09
2002-06-20,11.1
2002-06-21,11.23
2002-06-24,11.29
2002-06-25,11.27
2002-06-26,11.3
2002-06-27,11.33
2002-06-28,11.0
2002-07-01,10.925
2002-07-02,10.505
2002-07-03,10.755
2002-07-05,10.95
2002-07-08,10.65
2002-07-09,10.69
2002-07-10,10.345
2002-07-11,9.915
2002-07-12,9.675
2002-07-15,9.555
2002-07-16,9.685
2002-07-17,9.28
2002-07-18,9.505
2002-07-19,9.435
2002-07-22,8.75
2002-07-23,8.5
2002-07-24,9.225
2002-07-25,9.65
2002-07-26,9.575
2002-07-29,10.35
2002-07-30,10.06
2002-07-31,9.59
2002-08-01,9.32
2002-08-02,8.025
2002-08-05,7.68
2002-08-06,8.185
2002-08-07,7.995
2002-08-08,8.335
2002-08-09,8.555
2002-08-12,8.69
2002-08-13,8.57
2002-08-14,8.67
2002-08-15,9.635
2002-08-16,9.765
2002-08-19,9.75
2002-08-20,9.35
2002-08-21,9.765
2002-08-22,10.105
2002-08-23,9.955
2002-08-26,10.305
2002-08-27,9.695
2002-08-28,9.245
2002-08-29,9.245
2002-08-30,9.325
2002-09-03,9.45
2002-09-04,9.92
2002-09-05,9.975
2002-09-06,10.085
2002-09-09,10.135
2002-09-10,10.505
2002-09-11,10.54
2002-09-12,10.44
2002-09-13,10.63
2002-09-16,10.5
2002-09-17,10.22
2002-09-18,10.055
2002-09-19,10.0
2002-09-20,10.12
2002-09-23,10.175
2002-09-24,9.86
2002-09-25,10.2
2002-09-26,10.19
2002-09-27,9.9
2002-09-30,10.08
2002-10-01,10.4
2002-10-02,10.105
2002-10-03,10.64
2002-10-04,10.845
2002-10-07,10.32
2002-10-08,10.67
2002-10-09,10.14
2002-10-10,10.0
2002-10-11,10.32
2002-10-14,10.62
2002-10-15,11.275
2002-10-16,11.25
2002-10-17,11.56
2002-10-18,11.425
2002-10-21,11.52
2002-10-22,11.1
2002-10-23,11.275
2002-10-24,11.03
2002-10-25,10.86
2002-10-28,10.865
2002-10-29,10.805
2002-10-30,11.045
2002-10-31,10.985
2002-11-01,11.675
2002-11-04,11.44
2002-11-05,11.305
2002-11-06,11.4
2002-11-07,10.795
2002-11-08,10.745
2002-11-11,10.605
2002-11-12,10.445
2002-11-13,10.045
2002-11-14,10.255
2002-11-15,10.01
2002-11-18,10.06
2002-11-19,10.235
2002-11-20,10.6
2002-11-21,10.575
2002-11-22,11.185
2002-11-25,11.375
2002-11-26,11.25
2002-11-27,11.555
2002-11-29,11.555
2002-12-02,12.0
2002-12-03,12.4
2002-12-04,12.325
2002-12-05,12.29
2002-12-06,12.5
2002-12-09,11.92
2002-12-10,12.22
2002-12-11,12.235
2002-12-12,12.6
2002-12-13,12.565
2002-12-16,12.51
2002-12-17,12.42
2002-12-18,11.81
2002-12-19,11.7
2002-12-20,12.075
2002-12-23,12.12
2002-12-24,11.905
2002-12-26,11.9
2002-12-27,11.56
2002-12-30,11.5
2002-12-31,11.75
2003-01-02,12.23
2003-01-03,12.19
2003-01-06,11.845
2003-01-07,10.925
2003-01-08,11.04
2003-01-09,11.195
2003-01-10,11.19
2003-01-13,11.025
2003-01-14,10.875
2003-01-15,10.975
2003-01-16,11.25
2003-01-17,10.765
2003-01-21,10.705
2003-01-22,10.755
2003-01-23,11.205
2003-01-24,11.075
2003-01-27,10.635
2003-01-28,10.78
2003-01-29,10.94
2003-01-30,10.805
2003-01-31,10.655
2003-02-03,10.605
2003-02-04,11.025
2003-02-05,10.705
2003-02-06,10.755
2003-02-07,10.535
2003-02-10,9.125
2003-02-11,9.07
2003-02-12,9.085
2003-02-13,8.855
2003-02-14,8.57
2003-02-18,8.495
2003-02-19,8.7
2003-02-20,8.75
2003-02-21,9.08
2003-02-24,9.325
2003-02-25,9.45
2003-02-26,9.65
2003-02-27,9.33
2003-02-28,9.335
2003-03-03,9.3
2003-03-04,9.275
2003-03-05,9.15
2003-03-06,9.45
2003-03-07,9.44
2003-03-10,9.17
2003-03-11,9.07
2003-03-12,8.985
2003-03-13,9.095
2003-03-14,9.05
2003-03-17,9.32
2003-03-18,9.545
2003-03-19,9.425
2003-03-20,9.56
2003-03-21,9.2
2003-03-24,8.99
2003-03-25,8.98
2003-03-26,8.89
2003-03-27,9.07
2003-03-28,9.105
2003-03-31,9.005
2003-04-01,9.135
2003-04-02,9.135
2003-04-03,8.8
2003-04-04,8.725
2003-04-07,8.695
2003-04-08,8.575
2003-04-09,8.63
2003-04-10,8.69
2003-04-11,8.5
2003-04-14,8.475
2003-04-15,8.295
2003-04-16,7.995
2003-04-17,7.995
2003-04-21,7.995
2003-04-22,8.16
2003-04-23,8.37
2003-04-24,8.325
2003-04-25,8.2
2003-04-28,8.25
2003-04-29,7.975
2003-04-30,8.005
2003-05-01,8.455
2003-05-02,8.925
2003-05-05,9.285
2003-05-06,9.57
2003-05-07,9.76
2003-05-08,9.915
2003-05-09,10.16
2003-05-12,10.22
2003-05-13,10.25
2003-05-14,10.62
2003-05-15,10.6
2003-05-16,10.135
2003-05-19,10.09
2003-05-20,10.1
2003-05-21,10.825
2003-05-22,10.94
2003-05-23,10.91
2003-05-27,11.18
2003-05-28,11.12
2003-05-29,10.96
2003-05-30,11.115
2003-06-02,11.305
2003-06-03,11.115
2003-06-04,11.2
2003-06-05,11.4
2003-06-06,10.75
2003-06-09,10.885
2003-06-10,11.205
2003-06-11,11.595
2003-06-12,11.505
2003-06-13,11.14
2003-06-16,10.675
2003-06-17,10.65
2003-06-18,10.75
2003-06-19,10.93
2003-06-20,10.82
2003-06-23,10.625
2003-06-24,10.66
2003-06-25,10.58
2003-06-26,10.61
2003-06-27,10.665
2003-06-30,10.89
2003-07-01,10.93
2003-07-02,11.165
2003-07-03,11.2
2003-07-07,11.175
2003-07-08,11.255
2003-07-09,11.37
2003-07-10,11.03
2003-07-11,10.995
2003-07-14,10.845
2003-07-15,10.845
2003-07-16,10.565
2003-07-17,10.555
2003-07-18,10.905
2003-07-21,10.695
2003-07-22,10.525
2003-07-23,10.5
2003-07-24,10.48
2003-07-25,10.34
2003-07-28,10.3
2003-07-29,10.0
2003-07-30,10.0
2003-07-31,9.925
2003-08-01,9.945
2003-08-04,9.71
2003-08-05,9.655
2003-08-06,9.75
2003-08-07,10.04
2003-08-08,10.05
2003-08-11,10.075
2003-08-12,10.1
2003-08-13,10.115
2003-08-14,10.235
2003-08-15,10.28
2003-08-18,10.49
2003-08-19,10.74
2003-08-20,10.825
2003-08-21,10.985
2003-08-22,10.535
2003-08-25,10.42
2003-08-26,10.55
2003-08-27,10.485
2003-08-28,10.76
2003-08-29,10.625
2003-09-02,10.935
2003-09-03,11.125
2003-09-04,10.965
2003-09-05,10.725
2003-09-08,10.775
2003-09-09,10.535
2003-09-10,10.14
2003-09-11,10.12
2003-09-12,10.055
2003-09-15,9.875
2003-09-16,9.955
2003-09-17,9.78
2003-09-18,9.735
2003-09-19,9.75
2003-09-22,9.75
2003-09-23,10.03
2003-09-24,10.32
2003-09-25,10.16
2003-09-26,9.85
2003-09-29,9.765
2003-09-30,9.755
2003-10-01,9.995
2003-10-02,10.015
2003-10-03,10.375
2003-10-06,10.56
2003-10-07,10.625
2003-10-08,10.645
2003-10-09,10.525
2003-10-10,10.55
2003-10-13,10.655
2003-10-14,10.705
2003-10-15,10.55
2003-10-16,10.575
2003-10-17,10.365
2003-10-20,10.325
2003-10-21,10.445
2003-10-22,10.195
2003-10-23,10.145
2003-10-24,10.05
2003-10-27,10.125
2003-10-28,10.125
2003-10-29,10.305
2003-10-30,10.065
2003-10-31,10.365
2003-11-03,10.33
2003-11-04,10.33
2003-11-05,10.11
2003-11-06,10.025
2003-11-07,10.115
2003-11-10,10.11
2003-11-11,9.94
2003-11-12,10.16
2003-11-13,10.175
2003-11-14,10.27
2003-11-17,10.1
2003-11-18,10.32
2003-11-19,10.35
2003-11-20,10.615
2003-11-21,10.525
2003-11-24,10.6
2003-11-25,10.645
2003-11-26,10.61
2003-11-28,10.52
2003-12-01,10.59
2003-12-02,10.545
2003-12-03,10.34
2003-12-04,10.85
2003-12-05,11.11
2003-12-08,11.42
2003-12-09,11.585
2003-12-10,11.685
2003-12-11,11.91
2003-12-12,12.26
2003-12-15,12.145
2003-12-16,12.02
2003-12-17,12.065
2003-12-18,12.55
2003-12-19,12.62
2003-12-22,12.36
2003-12-23,12.025
2003-12-24,11.93
2003-12-26,11.995
2003-12-29,12.31
2003-12-30,12.375
2003-12-31,12.06
2004-01-02,12.23
2004-01-05,12.36
2004-01-06,12.23
2004-01-07,11.985
2004-01-08,12.19
2004-01-09,12.335
2004-01-12,12.465
2004-01-13,12.75
2004-01-14,12.635
2004-01-15,12.265
2004-01-16,12.47
2004-01-20,12.55
2004-01-21,12.5
2004-01-22,12.125
2004-01-23,12.395
2004-01-26,12.475
2004-01-27,12.18
2004-01-28,11.87
2004-01-29,11.54
2004-01-30,11.5
2004-02-02,11.705
2004-02-03,11.525
2004-02-04,11.52
2004-02-05,11.545
2004-02-06,11.55
2004-02-09,11.915
2004-02-10,12.345
2004-02-11,12.34
2004-02-12,12.395
2004-02-13,12.13
2004-02-17,12.435
2004-02-18,11.985
2004-02-19,12.07
2004-02-20,12.0
2004-02-23,11.91
2004-02-24,12.0
2004-02-25,12.18
2004-02-26,12.25
2004-02-27,12.125
2004-03-01,12.365
2004-03-02,13.25
2004-03-03,13.345
2004-03-04,13.555
2004-03-05,13.745
2004-03-08,13.65
2004-03-09,13.375
2004-03-10,12.85
2004-03-11,12.425
2004-03-12,12.825
2004-03-15,12.7
2004-03-16,12.6
2004-03-17,13.015
2004-03-18,12.8
2004-03-19,12.655
2004-03-22,12.405
2004-03-23,12.2
2004-03-24,12.08
2004-03-25,12.175
2004-03-26,12.32
2004-03-29,12.585
2004-03-30,12.845
2004-03-31,12.9
2004-04-01,12.84
2004-04-02,12.86
2004-04-05,12.935
2004-04-06,12.665
2004-04-07,12.805
2004-04-08,12.895
2004-04-12,13.31
2004-04-13,13.205
2004-04-14,13.305
2004-04-15,13.7
2004-04-16,13.725
2004-04-19,13.805
2004-04-20,13.25
2004-04-21,13.36
2004-04-22,13.68
2004-04-23,13.425
2004-04-26,13.54
2004-04-27,14.15
2004-04-28,13.855
2004-04-29,13.445
2004-04-30,13.52
2004-05-03,14.235
2004-05-04,14.855
2004-05-05,14.7
2004-05-06,14.635
2004-05-07,14.475
2004-05-10,13.99
2004-05-11,13.91
2004-05-12,14.09
2004-05-13,14.245
2004-05-14,14.34
2004-05-17,14.38
2004-05-18,14.265
2004-05-19,14.14
2004-05-20,14.04
2004-05-21,13.835
2004-05-24,14.305
2004-05-25,14.73
2004-05-26,14.48
2004-05-27,13.995
2004-05-28,14.045
2004-06-01,14.27
2004-06-02,14.17
2004-06-03,14.0
2004-06-04,13.94
2004-06-07,13.93
2004-06-08,13.905
2004-06-09,13.565
2004-06-10,13.835
2004-06-14,13.665
2004-06-15,14.0
2004-06-16,14.7
2004-06-17,14.695
2004-06-18,14.96
2004-06-21,14.925
2004-06-22,15.15
2004-06-23,15.575
2004-06-24,15.25
2004-06-25,15.45
2004-06-28,14.705
2004-06-29,14.695
2004-06-30,15.16
2004-07-01,15.27
2004-07-02,15.475
2004-07-06,15.84
2004-07-07,15.725
2004-07-08,15.57
2004-07-09,15.85
2004-07-12,15.76
2004-07-13,15.735
2004-07-14,15.65
2004-07-15,15.645
2004-07-16,15.6
2004-07-19,15.69
2004-07-20,15.82
2004-07-21,15.455
2004-07-22,15.25
2004-07-23,14.915
2004-07-26,14.52
2004-07-27,14.715
2004-07-28,14.8
2004-07-29,15.35
2004-07-30,15.5
2004-08-02,15.145
2004-08-03,15.545
2004-08-04,15.1
2004-08-05,14.925
2004-08-06,14.25
2004-08-09,14.38
2004-08-10,14.675
2004-08-11,14.39
2004-08-12,14.095
2004-08-13,14.24
2004-08-16,14.38
2004-08-17,14.23
2004-08-18,14.64
2004-08-19,14.705
2004-08-20,14.805
2004-08-23,14.575
2004-08-24,14.4
2004-08-25,14.54
2004-08-26,14.835
2004-08-27,15.075
2004-08-30,14.9
2004-08-31,14.935
2004-09-01,15.77
2004-09-02,15.63
2004-09-03,15.77
2004-09-07,15.695
2004-09-08,15.885
2004-09-09,16.415001
2004-09-10,16.02
2004-09-13,16.365
2004-09-14,16.385
2004-09-15,16.459999
2004-09-16,16.48
2004-09-17,16.325001
2004-09-20,16.385
2004-09-21,16.59
2004-09-22,16.4
2004-09-23,16.434998999999998
2004-09-24,17.014999
2004-09-27,17.084999
2004-09-28,17.495001000000002
2004-09-29,17.514999
2004-09-30,17.809998999999998
2004-10-01,18.32
2004-10-04,18.379998999999998
2004-10-05,18.34
2004-10-06,18.695
2004-10-07,18.575001
2004-10-08,18.82
2004-10-11,18.555
2004-10-12,18.459999
2004-10-13,17.83
2004-10-14,17.924999
2004-10-15,18.040001
2004-10-18,17.934998999999998
2004-10-19,17.74
2004-10-20,18.459999
2004-10-21,18.5
2004-10-22,18.26
2004-10-25,18.495001000000002
2004-10-26,18.754998999999998
2004-10-27,18.514999
2004-10-28,17.934998999999998
2004-10-29,17.705
2004-11-01,17.495001000000002
2004-11-02,17.004998999999998
2004-11-03,19.125
2004-11-04,19.695
2004-11-05,19.940001000000002
2004-11-08,19.445
2004-11-09,19.315001000000002
2004-11-10,19.805
2004-11-11,19.645
2004-11-12,19.955
2004-11-15,19.545
2004-11-16,19.465
2004-11-17,19.805
2004-11-18,19.91
2004-11-19,20.219998999999998
2004-11-22,20.59
2004-11-23,20.940001000000002
2004-11-24,21.225
2004-11-26,21.290001
2004-11-29,21.27
2004-11-30,21.530001000000002
2004-12-01,21.18
2004-12-02,19.945
2004-12-03,19.9
2004-12-06,19.65
2004-12-07,19.014999
2004-12-08,19.025
2004-12-09,19.184998999999998
2004-12-10,19.334999
2004-12-13,19.715
2004-12-14,20.120001000000002
2004-12-15,20.75
2004-12-16,20.129998999999998
2004-12-17,19.965
2004-12-20,19.93
2004-12-21,20.365
2004-12-22,19.985001
2004-12-23,20.040001
2004-12-27,19.389999
2004-12-28,19.965
2004-12-29,20.32
2004-12-30,20.434998999999998
2004-12-31,20.375
2005-01-03,19.559998999999998
2005-01-04,19.620001000000002
2005-01-05,19.209999
2005-01-06,19.834999
2005-01-07,19.200001
2005-01-10,19.555
2005-01-11,19.27
2005-01-12,19.725
2005-01-13,20.030001000000002
2005-01-14,20.059998999999998
2005-01-18,20.34
2005-01-19,20.325001
2005-01-20,19.915001
2005-01-21,19.969998999999998
2005-01-24,20.370001000000002
2005-01-25,20.145
2005-01-26,20.73
2005-01-27,21.51
2005-01-28,21.15
2005-01-31,21.85
2005-02-01,22.4
2005-02-02,22.879998999999998
2005-02-03,22.795
2005-02-04,22.99
2005-02-07,22.559998999999998
2005-02-08,22.77
2005-02-09,22.52
2005-02-10,23.110001
2005-02-11,23.459999
2005-02-14,23.615
2005-02-15,23.615
2005-02-16,24.35
2005-02-17,24.17
2005-02-18,24.385
2005-02-22,24.285
2005-02-23,24.504998999999998
2005-02-24,24.615
2005-02-25,25.200001
2005-02-28,25.389999
2005-03-01,24.879998999999998
2005-03-02,24.844998999999998
2005-03-03,25.084999
2005-03-04,25.469998999999998
2005-03-07,25.280001000000002
2005-03-08,25.139999
2005-03-09,24.4
2005-03-10,23.264999
2005-03-11,23.865
2005-03-14,24.0
2005-03-15,23.76
2005-03-16,23.695
2005-03-17,24.190001000000002
2005-03-18,24.299999
2005-03-21,24.17
2005-03-22,24.695
2005-03-23,22.549999
2005-03-24,21.965
2005-03-28,21.93
2005-03-29,21.09
2005-03-30,21.5
2005-03-31,22.65
2005-04-01,23.094998999999998
2005-04-04,23.795
2005-04-05,23.655001000000002
2005-04-06,23.879998999999998
2005-04-07,23.559998999999998
2005-04-08,23.455
2005-04-11,23.805
2005-04-12,23.76
2005-04-13,23.23
2005-04-14,22.83
2005-04-15,22.135
2005-04-18,22.465
2005-04-19,23.110001
2005-04-20,22.775
2005-04-21,23.65
2005-04-22,23.495001000000002
2005-04-25,24.049999
2005-04-26,23.945
2005-04-27,22.955
2005-04-28,22.375
2005-04-29,22.235001
2005-05-02,23.049999
2005-05-03,22.200001
2005-05-04,22.655001000000002
2005-05-05,23.125
2005-05-06,23.299999
2005-05-09,23.695
2005-05-10,23.190001000000002
2005-05-11,23.325001
2005-05-12,22.254998999999998
2005-05-13,21.535
2005-05-16,21.275
2005-05-17,21.559998999999998
2005-05-18,21.635
2005-05-19,22.33
2005-05-20,21.969998999999998
2005-05-23,22.25
2005-05-24,22.434998999999998
2005-05-25,22.4
2005-05-26,22.77
2005-05-27,22.705
2005-05-31,22.700001
2005-06-01,22.825001
2005-06-02,22.860001
2005-06-03,22.985001
2005-06-06,23.565001000000002
2005-06-07,23.065001000000002
2005-06-08,23.355
2005-06-09,24.1
2005-06-10,24.209999
2005-06-13,24.485001
2005-06-14,24.584999
2005-06-15,25.485001
2005-06-16,25.950001
2005-06-17,25.924999
2005-06-20,25.844998999999998
2005-06-21,25.285
2005-06-22,25.705
2005-06-23,26.33
2005-06-24,25.885
2005-06-27,26.370001000000002
2005-06-28,26.115
2005-06-29,26.08
2005-06-30,26.184998999999998
2005-07-01,26.190001000000002
2005-07-05,27.469998999999998
2005-07-06,27.09
2005-07-07,27.5
2005-07-08,27.565001000000002
2005-07-11,28.09
2005-07-12,28.459999
2005-07-13,28.035
2005-07-14,27.33
2005-07-15,27.195
2005-07-18,26.934998999999998
2005-07-19,28.105
2005-07-20,28.264999
2005-07-21,27.700001
2005-07-22,29.045
2005-07-25,29.174999
2005-07-26,28.83
2005-07-27,29.129998999999998
2005-07-28,29.790001
2005-07-29,29.610001
2005-08-01,30.5
2005-08-02,30.950001
2005-08-03,30.32
2005-08-04,30.594998999999998
2005-08-05,29.6
2005-08-08,30.075001
2005-08-09,29.57
2005-08-10,30.200001
2005-08-11,30.5
2005-08-12,30.094998999999998
2005-08-15,29.285
2005-08-16,28.58
2005-08-17,27.9
2005-08-18,27.889999
2005-08-19,28.309998999999998
2005-08-22,27.715
2005-08-23,27.25
2005-08-24,27.275
2005-08-25,27.065001000000002
2005-08-26,26.575001
2005-08-29,28.084999
2005-08-30,29.75
2005-08-31,31.23
2005-09-01,31.035
2005-09-02,29.945
2005-09-06,29.469998999999998
2005-09-07,30.370001000000002
2005-09-08,29.969998999999998
2005-09-09,30.129998999999998
2005-09-12,29.264999
2005-09-13,28.934998999999998
2005-09-14,28.995001000000002
2005-09-15,28.98
2005-09-16,28.985001
2005-09-19,29.764999
2005-09-20,29.565001000000002
2005-09-21,30.469998999999998
2005-09-22,30.02
2005-09-23,29.76
2005-09-26,29.82
2005-09-27,30.075001
2005-09-28,30.504998999999998
2005-09-29,31.889999
2005-09-30,31.705
2005-10-03,31.865
2005-10-04,30.549999
2005-10-05,28.945
2005-10-06,28.219998999999998
2005-10-07,29.195
2005-10-10,29.120001000000002
2005-10-11,29.495001000000002
2005-10-12,28.799999
2005-10-13,27.190001000000002
2005-10-14,27.98
2005-10-17,28.365
2005-10-18,27.49
2005-10-19,28.594998999999998
2005-10-20,27.844998999999998
2005-10-21,28.315001000000002
2005-10-24,29.245001000000002
2005-10-25,30.475
2005-10-26,30.285
2005-10-27,29.565001000000002
2005-10-28,30.355
2005-10-31,30.77
2005-11-01,30.950001
2005-11-02,32.299999
2005-11-03,33.619999
2005-11-04,33.314999
2005-11-07,33.110001000000004
2005-11-08,33.389998999999996
2005-11-09,32.759997999999996
2005-11-10,31.67
2005-11-11,31.665001
2005-11-14,32.0
2005-11-15,32.505001
2005-11-16,33.450001
2005-11-17,34.16
2005-11-18,34.755001
2005-11-21,36.209998999999996
2005-11-22,37.040001000000004
2005-11-23,37.334998999999996
2005-11-25,37.889998999999996
2005-11-28,36.165001000000004
2005-11-29,35.709998999999996
2005-11-30,36.305
2005-12-01,38.200001
2005-12-02,38.360001000000004
2005-12-05,38.810001
2005-12-06,39.474998
2005-12-07,39.459998999999996
2005-12-08,39.445
2005-12-09,38.990002000000004
2005-12-12,39.509997999999996
2005-12-13,38.740002000000004
2005-12-14,39.09
2005-12-15,38.389998999999996
2005-12-16,37.689999
2005-12-19,37.459998999999996
2005-12-20,38.720001
2005-12-21,38.990002000000004
2005-12-22,38.669998
2005-12-23,38.049999
2005-12-27,35.630001
2005-12-28,36.970001
2005-12-29,36.34
2005-12-30,35.889998999999996
2006-01-03,39.41
2006-01-04,39.810001
2006-01-05,38.470001
2006-01-06,40.490002000000004
2006-01-09,40.490002000000004
2006-01-10,41.529999
2006-01-11,41.889998999999996
2006-01-12,42.23
2006-01-13,42.099998
2006-01-17,42.98
2006-01-18,42.669998
2006-01-19,44.59
2006-01-20,44.330002
2006-01-23,41.639998999999996
2006-01-24,41.529999
2006-01-25,40.290001000000004
2006-01-26,40.889998999999996
2006-01-27,41.0
2006-01-30,42.139998999999996
2006-01-31,41.970001
2006-02-01,41.209998999999996
2006-02-02,39.98
2006-02-03,39.740002000000004
2006-02-06,41.380001
2006-02-07,39.610001000000004
2006-02-08,38.669998
2006-02-09,37.07
2006-02-10,37.09
2006-02-13,36.32
2006-02-14,35.490002000000004
2006-02-15,34.240002000000004
2006-02-16,35.43
2006-02-17,35.25
2006-02-21,36.290001000000004
2006-02-22,35.330002
2006-02-23,35.200001
2006-02-24,36.75
2006-02-27,35.799999
2006-02-28,35.209998999999996
2006-03-01,38.060001
2006-03-02,37.630001
2006-03-03,38.139998999999996
2006-03-06,36.5
2006-03-07,34.669998
2006-03-08,35.040001000000004
2006-03-09,33.799999
2006-03-10,33.93
2006-03-13,33.849998
2006-03-14,34.0
2006-03-15,35.119999
2006-03-16,36.580002
2006-03-17,35.610001000000004
2006-03-20,35.299999
2006-03-21,34.66
2006-03-22,35.130001
2006-03-23,36.23
2006-03-24,36.330002
2006-03-27,36.150002
2006-03-28,37.580002
2006-03-29,37.91
2006-03-30,37.290001000000004
2006-03-31,37.900002
2006-04-03,37.93
2006-04-04,39.200001
2006-04-05,39.150002
2006-04-06,38.900002
2006-04-07,37.91
2006-04-10,38.41
2006-04-11,37.68
2006-04-12,37.439999
2006-04-13,36.869999
2006-04-17,37.360001000000004
2006-04-18,39.400002
2006-04-19,40.93
2006-04-20,40.330002
2006-04-21,40.400002
2006-04-24,39.32
2006-04-25,39.040001000000004
2006-04-26,39.119999
2006-04-27,38.610001000000004
2006-04-28,38.82
2006-05-01,40.560001
2006-05-02,42.599998
2006-05-03,40.290001000000004
2006-05-04,41.389998999999996
2006-05-05,42.91
2006-05-08,44.07
2006-05-09,43.91
2006-05-10,44.139998999999996
2006-05-11,42.73
2006-05-12,40.310001
2006-05-15,39.060001
2006-05-16,39.279999
2006-05-17,39.110001000000004
2006-05-18,36.560001
2006-05-19,36.439999
2006-05-22,34.970001
2006-05-23,35.880001
2006-05-24,33.080002
2006-05-25,33.740002000000004
2006-05-26,34.439999
2006-05-30,33.830002
2006-05-31,35.459998999999996
2006-06-01,35.799999
2006-06-02,36.040001000000004
2006-06-05,34.970001
2006-06-06,34.02
2006-06-07,32.41
2006-06-08,32.139998999999996
2006-06-09,31.82
2006-06-12,30.950001
2006-06-13,30.67
2006-06-14,30.43
2006-06-15,31.77
2006-06-16,31.42
2006-06-19,29.82
2006-06-20,29.139999
2006-06-21,31.0
2006-06-22,30.290001
2006-06-23,32.900002
2006-06-26,33.959998999999996
2006-06-27,33.360001000000004
2006-06-28,34.259997999999996
2006-06-29,35.919998
2006-06-30,40.360001000000004
2006-07-03,39.880001
2006-07-05,41.330002
2006-07-06,40.130001
2006-07-07,39.389998999999996
2006-07-10,38.59
2006-07-11,38.93
2006-07-12,39.299999
2006-07-13,38.990002000000004
2006-07-14,38.799999
2006-07-17,38.27
2006-07-18,37.799999
2006-07-19,38.779999
2006-07-20,37.529999
2006-07-21,36.349998
2006-07-24,37.279999
2006-07-25,38.099998
2006-07-26,39.150002
2006-07-27,38.66
2006-07-28,37.700001
2006-07-31,38.990002000000004
2006-08-01,40.119999
2006-08-02,39.220001
2006-08-03,38.580002
2006-08-04,37.630001
2006-08-07,37.849998
2006-08-08,36.849998
2006-08-09,36.610001000000004
2006-08-10,36.27
2006-08-11,35.700001
2006-08-14,34.970001
2006-08-15,35.599998
2006-08-16,36.549999
2006-08-17,35.779999
2006-08-18,36.560001
2006-08-21,37.240002000000004
2006-08-22,37.720001
2006-08-23,37.349998
2006-08-24,37.450001
2006-08-25,38.509997999999996
2006-08-28,37.91
2006-08-29,38.66
2006-08-30,38.450001
2006-08-31,38.459998999999996
2006-09-01,39.150002
2006-09-05,39.849998
2006-09-06,38.52
2006-09-07,38.25
2006-09-08,36.830002
2006-09-11,34.380001
2006-09-12,33.990002000000004
2006-09-13,34.450001
2006-09-14,33.110001000000004
2006-09-15,33.549999
2006-09-18,34.0
2006-09-19,33.400002
2006-09-20,32.580002
2006-09-21,33.299999
2006-09-22,32.810001
2006-09-25,32.529999
2006-09-26,33.169998
2006-09-27,33.599998
2006-09-28,33.310001
2006-09-29,33.400002
2006-10-02,31.309998999999998
2006-10-03,29.16
2006-10-04,28.530001000000002
2006-10-05,28.9
2006-10-06,29.049999
2006-10-09,28.790001
2006-10-10,29.66
2006-10-11,28.75
2006-10-12,30.0
2006-10-13,30.68
2006-10-16,31.67
2006-10-17,31.950001
2006-10-18,32.18
2006-10-19,32.09
2006-10-20,31.450001
2006-10-23,30.889999
2006-10-24,32.18
2006-10-25,33.0
2006-10-26,33.139998999999996
2006-10-27,32.189999
2006-10-30,31.65
2006-10-31,32.299999
2006-11-01,31.120001000000002
2006-11-02,31.4
2006-11-03,32.5
2006-11-06,32.049999
2006-11-07,31.5
2006-11-08,32.25
2006-11-09,32.869999
2006-11-10,31.92
2006-11-13,31.059998999999998
2006-11-14,31.08
2006-11-15,31.280001000000002
2006-11-16,29.85
2006-11-17,29.9
2006-11-20,30.73
2006-11-21,32.110001000000004
2006-11-22,32.099998
2006-11-24,32.209998999999996
2006-11-27,32.099998
2006-11-28,33.470001
2006-11-29,35.279999
2006-11-30,36.779999
2006-12-01,36.889998999999996
2006-12-04,35.959998999999996
2006-12-05,35.599998
2006-12-06,35.450001
2006-12-07,35.279999
2006-12-08,35.509997999999996
2006-12-11,35.650002
2006-12-12,35.240002000000004
2006-12-13,35.619999
2006-12-14,34.950001
2006-12-15,35.27
2006-12-18,34.139998999999996
2006-12-19,34.220001
2006-12-20,33.25
2006-12-21,32.900002
2006-12-22,32.07
2006-12-26,31.700001
2006-12-27,31.84
2006-12-28,31.530001000000002
2006-12-29,31.370001000000002
2007-01-03,29.85
2007-01-04,29.66
2007-01-05,29.790001
2007-01-08,29.530001000000002
2007-01-09,29.4
2007-01-10,28.74
2007-01-11,28.0
2007-01-12,29.889999
2007-01-16,29.799999
2007-01-17,30.73
2007-01-18,30.299999
2007-01-19,31.110001
2007-01-22,31.139999
2007-01-23,31.77
2007-01-24,32.099998
2007-01-25,31.07
2007-01-26,31.32
2007-01-29,31.110001
2007-01-30,31.940001000000002
