Date,SUN
2017-03-13,24.110001
2017-03-14,24.17
2017-03-15,24.5
2017-03-16,24.58
2017-03-17,24.66
2017-03-20,24.200001
2017-03-21,23.940001000000002
2017-03-22,24.0
2017-03-23,24.33
2017-03-24,24.370001000000002
2017-03-27,23.950001
2017-03-28,23.99
2017-03-29,24.190001000000002
2017-03-30,23.559998999999998
2017-03-31,24.17
2017-04-03,24.15
2017-04-04,24.07
2017-04-05,23.860001
2017-04-06,28.690001000000002
2017-04-07,29.4
2017-04-10,29.93
2017-04-11,29.91
2017-04-12,29.879998999999998
2017-04-13,29.85
2017-04-17,30.049999
2017-04-18,30.299999
2017-04-19,30.0
2017-04-20,30.219998999999998
2017-04-21,30.219998999999998
2017-04-24,30.17
2017-04-25,30.959999
2017-04-26,31.0
2017-04-27,30.5
2017-04-28,30.389999
2017-05-01,29.790001
2017-05-02,29.73
2017-05-03,29.309998999999998
2017-05-04,29.76
2017-05-05,30.0
2017-05-08,30.129998999999998
2017-05-09,30.0
2017-05-10,30.620001000000002
2017-05-11,30.719998999999998
2017-05-12,30.49
2017-05-15,30.620001000000002
2017-05-16,30.440001000000002
2017-05-17,29.959999
2017-05-18,30.110001
2017-05-19,30.33
2017-05-22,30.389999
2017-05-23,30.440001000000002
2017-05-24,30.59
2017-05-25,30.48
2017-05-26,30.35
2017-05-30,29.799999
2017-05-31,29.82
2017-06-01,30.23
2017-06-02,30.450001
2017-06-05,30.200001
2017-06-06,30.02
2017-06-07,29.65
2017-06-08,29.950001
2017-06-09,30.02
2017-06-12,30.01
2017-06-13,30.030001000000002
2017-06-14,29.799999
2017-06-15,29.700001
2017-06-16,29.92
2017-06-19,29.91
2017-06-20,29.440001000000002
2017-06-21,29.42
2017-06-22,30.110001
2017-06-23,30.370001000000002
2017-06-26,30.48
2017-06-27,30.18
2017-06-28,30.35
2017-06-29,30.639999
2017-06-30,30.610001
2017-07-03,30.629998999999998
2017-07-05,30.35
2017-07-06,30.24
2017-07-07,30.690001000000002
2017-07-10,30.190001000000002
2017-07-11,30.35
2017-07-12,30.43
2017-07-13,30.67
2017-07-14,30.860001
2017-07-17,30.959999
2017-07-18,31.139999
2017-07-19,31.139999
2017-07-20,31.08
2017-07-21,30.52
2017-07-24,31.389999
2017-07-25,31.799999
2017-07-26,31.440001000000002
2017-07-27,31.860001
2017-07-28,32.369999
2017-07-31,32.32
2017-08-01,32.240002000000004
2017-08-02,32.049999
2017-08-03,31.0
2017-08-04,31.24
2017-08-07,30.76
2017-08-08,30.26
2017-08-09,31.75
2017-08-10,31.17
2017-08-11,31.02
2017-08-14,31.24
2017-08-15,30.549999
2017-08-16,30.549999
2017-08-17,30.49
2017-08-18,30.440001000000002
2017-08-21,30.32
2017-08-22,30.77
2017-08-23,31.16
2017-08-24,31.15
2017-08-25,31.219998999999998
2017-08-28,31.030001000000002
2017-08-29,31.23
2017-08-30,31.43
2017-08-31,31.309998999999998
2017-09-01,31.969998999999998
2017-09-05,31.32
2017-09-06,31.639999
2017-09-07,31.889999
2017-09-08,31.860001
2017-09-11,31.709999
2017-09-12,31.629998999999998
2017-09-13,31.77
2017-09-14,31.620001000000002
2017-09-15,31.639999
2017-09-18,31.52
2017-09-19,31.49
2017-09-20,31.15
2017-09-21,30.77
2017-09-22,30.9
2017-09-25,30.76
2017-09-26,30.98
2017-09-27,30.889999
2017-09-28,30.639999
2017-09-29,31.1
2017-10-02,31.27
2017-10-03,31.870001000000002
2017-10-04,31.870001000000002
2017-10-05,31.639999
2017-10-06,31.73
2017-10-09,31.91
2017-10-10,31.68
2017-10-11,31.790001
2017-10-12,32.380001
2017-10-13,31.690001000000002
2017-10-16,31.6
2017-10-17,31.32
2017-10-18,30.450001
2017-10-19,30.799999
2017-10-20,30.43
2017-10-23,30.110001
2017-10-24,30.35
2017-10-25,30.120001000000002
2017-10-26,30.4
2017-10-27,30.92
2017-10-30,30.85
2017-10-31,30.969998999999998
2017-11-01,31.42
2017-11-02,30.780001000000002
2017-11-03,30.799999
2017-11-06,30.26
2017-11-07,30.719998999999998
2017-11-08,30.790001
2017-11-09,30.809998999999998
2017-11-10,30.870001000000002
2017-11-13,30.700001
2017-11-14,30.32
2017-11-15,30.209999
2017-11-16,30.379998999999998
2017-11-17,30.469998999999998
2017-11-20,30.540001
2017-11-21,30.24
2017-11-22,30.25
2017-11-24,30.41
2017-11-27,30.15
2017-11-28,29.23
2017-11-29,28.99
2017-11-30,29.360001
2017-12-01,29.450001
2017-12-04,29.08
2017-12-05,28.75
2017-12-06,29.34
2017-12-07,29.49
2017-12-08,29.16
2017-12-11,29.139999
2017-12-12,28.9
2017-12-13,29.110001
2017-12-14,29.120001000000002
2017-12-15,28.75
2017-12-18,28.75
2017-12-19,28.32
2017-12-20,28.4
2017-12-21,28.35
2017-12-22,28.459999
2017-12-26,28.290001
2017-12-27,28.040001
2017-12-28,28.290001
2017-12-29,28.4
2018-01-02,28.870001000000002
2018-01-03,29.34
2018-01-04,28.969998999999998
2018-01-05,28.51
2018-01-08,29.200001
2018-01-09,30.200001
2018-01-10,30.4
2018-01-11,30.799999
2018-01-12,31.59
2018-01-16,32.119999
2018-01-17,31.360001
2018-01-18,31.43
2018-01-19,31.77
2018-01-22,32.529999
2018-01-23,32.41
2018-01-24,32.540001000000004
2018-01-25,32.0
2018-01-26,32.380001
2018-01-29,32.0
2018-01-30,31.41
2018-01-31,31.91
2018-02-01,32.450001
2018-02-02,31.440001000000002
2018-02-05,30.0
2018-02-06,30.190001000000002
2018-02-07,29.940001000000002
2018-02-08,29.360001
2018-02-09,29.82
2018-02-12,30.74
2018-02-13,30.700001
2018-02-14,30.879998999999998
2018-02-15,30.9
2018-02-16,30.41
2018-02-20,30.08
2018-02-21,30.0
2018-02-22,30.190001000000002
2018-02-23,30.49
2018-02-26,29.870001000000002
2018-02-27,29.34
2018-02-28,28.92
2018-03-01,28.639999
2018-03-02,28.51
2018-03-05,28.24
2018-03-06,28.32
2018-03-07,28.0
2018-03-08,27.58
2018-03-09,27.84
2018-03-12,28.02
2018-03-13,28.02
2018-03-14,27.68
2018-03-15,27.309998999999998
2018-03-16,27.870001000000002
2018-03-19,26.93
2018-03-20,26.76
2018-03-21,26.530001000000002
2018-03-22,26.129998999999998
2018-03-23,26.34
2018-03-26,26.120001000000002
2018-03-27,25.92
2018-03-28,25.629998999999998
2018-03-29,25.51
2018-04-02,25.51
2018-04-03,25.49
2018-04-04,25.969998999999998
2018-04-05,26.66
2018-04-06,26.43
2018-04-09,26.43
2018-04-10,27.059998999999998
2018-04-11,27.639999
2018-04-12,27.6
2018-04-13,27.469998999999998
2018-04-16,28.129998999999998
2018-04-17,28.290001
2018-04-18,28.370001000000002
2018-04-19,27.969998999999998
2018-04-20,27.93
2018-04-23,28.0
2018-04-24,27.629998999999998
2018-04-25,27.77
2018-04-26,27.75
2018-04-27,27.08
2018-04-30,27.52
2018-05-01,27.67
2018-05-02,27.59
2018-05-03,27.360001
2018-05-04,26.860001
2018-05-07,26.809998999999998
2018-05-08,26.35
2018-05-09,26.809998999999998
2018-05-10,26.809998999999998
2018-05-11,26.75
2018-05-14,27.040001
2018-05-15,27.0
2018-05-16,26.959999
2018-05-17,26.870001000000002
2018-05-18,26.84
2018-05-21,26.58
2018-05-22,26.15
2018-05-23,26.110001
2018-05-24,25.74
2018-05-25,25.959999
2018-05-29,26.01
2018-05-30,26.690001000000002
2018-05-31,26.6
2018-06-01,26.190001000000002
2018-06-04,26.200001
2018-06-05,26.43
2018-06-06,26.17
2018-06-07,26.129998999999998
2018-06-08,26.200001
2018-06-11,26.530001000000002
2018-06-12,26.299999
2018-06-13,26.1
2018-06-14,25.84
2018-06-15,25.360001
2018-06-18,25.790001
2018-06-19,25.639999
2018-06-20,25.51
2018-06-21,25.299999
2018-06-22,25.18
2018-06-25,24.700001
2018-06-26,24.68
2018-06-27,25.02
2018-06-28,24.74
2018-06-29,24.959999
2018-07-02,24.52
2018-07-03,25.139999
2018-07-05,25.049999
2018-07-06,24.889999
2018-07-09,25.200001
2018-07-10,25.15
2018-07-11,25.129998999999998
2018-07-12,25.209999
2018-07-13,25.32
2018-07-16,25.700001
2018-07-17,25.379998999999998
2018-07-18,25.610001
2018-07-19,25.82
2018-07-20,25.799999
2018-07-23,26.290001
2018-07-24,26.16
2018-07-25,26.41
2018-07-26,26.620001000000002
2018-07-27,26.34
2018-07-30,26.469998999999998
2018-07-31,26.690001000000002
2018-08-01,26.9
2018-08-02,27.48
2018-08-03,27.77
2018-08-06,26.76
2018-08-07,26.09
2018-08-08,25.950001
2018-08-09,27.469998999999998
2018-08-10,27.82
2018-08-13,27.18
2018-08-14,26.950001
2018-08-15,26.549999
2018-08-16,26.66
2018-08-17,26.940001000000002
2018-08-20,27.370001000000002
2018-08-21,27.799999
2018-08-22,27.83
2018-08-23,27.42
2018-08-24,27.52
2018-08-27,27.59
2018-08-28,27.530001000000002
2018-08-29,27.469998999999998
2018-08-30,27.299999
2018-08-31,27.09
2018-09-04,27.33
2018-09-05,27.379998999999998
2018-09-06,27.02
2018-09-07,26.93
2018-09-10,27.57
2018-09-11,27.73
2018-09-12,27.9
2018-09-13,27.77
2018-09-14,27.870001000000002
2018-09-17,27.74
2018-09-18,28.049999
2018-09-19,28.059998999999998
2018-09-20,28.190001000000002
2018-09-21,28.23
2018-09-24,28.290001
2018-09-25,28.57
2018-09-26,28.85
2018-09-27,29.25
2018-09-28,29.549999
2018-10-01,29.77
2018-10-02,29.75
2018-10-03,30.01
2018-10-04,29.67
2018-10-05,29.83
2018-10-08,30.440001000000002
2018-10-09,30.42
2018-10-10,30.02
2018-10-11,29.58
2018-10-12,29.110001
2018-10-15,29.049999
2018-10-16,29.59
2018-10-17,29.360001
2018-10-18,29.360001
2018-10-19,29.129998999999998
2018-10-22,29.200001
2018-10-23,28.879998999999998
2018-10-24,27.77
2018-10-25,27.52
2018-10-26,26.889999
2018-10-29,26.92
2018-10-30,26.85
2018-10-31,27.34
2018-11-01,27.99
2018-11-02,27.549999
2018-11-05,26.610001
2018-11-06,26.41
2018-11-07,26.77
2018-11-08,28.440001000000002
2018-11-09,28.450001
2018-11-12,28.85
2018-11-13,28.32
2018-11-14,28.08
2018-11-15,28.08
2018-11-16,27.5
2018-11-19,26.709999
2018-11-20,26.870001000000002
2018-11-21,27.92
2018-11-23,27.889999
2018-11-26,28.209999
2018-11-27,27.84
2018-11-28,28.17
2018-11-29,28.23
2018-11-30,27.959999
2018-12-03,27.9
2018-12-04,27.309998999999998
2018-12-06,27.5
2018-12-07,27.190001000000002
2018-12-10,27.18
2018-12-11,27.389999
2018-12-12,27.620001000000002
2018-12-13,27.92
2018-12-14,27.700001
2018-12-17,26.99
2018-12-18,26.82
2018-12-19,26.91
2018-12-20,26.17
2018-12-21,25.25
2018-12-24,24.120001000000002
2018-12-26,25.52
2018-12-27,25.91
2018-12-28,26.32
2018-12-31,27.190001000000002
2019-01-02,27.120001000000002
2019-01-03,27.219998999999998
2019-01-04,27.559998999999998
2019-01-07,28.049999
2019-01-08,28.309998999999998
2019-01-09,28.57
2019-01-10,28.540001
2019-01-11,28.24
2019-01-14,28.809998999999998
2019-01-15,28.969998999999998
2019-01-16,28.99
2019-01-17,29.059998999999998
2019-01-18,29.129998999999998
2019-01-22,29.209999
2019-01-23,29.559998999999998
2019-01-24,29.969998999999998
2019-01-25,30.49
2019-01-28,30.16
2019-01-29,30.18
2019-01-30,30.65
2019-01-31,30.629998999999998
2019-02-01,30.940001000000002
2019-02-04,31.1
2019-02-05,30.209999
2019-02-06,29.370001000000002
2019-02-07,29.049999
2019-02-08,29.059998999999998
2019-02-11,29.440001000000002
2019-02-12,30.09
2019-02-13,30.209999
2019-02-14,30.15
2019-02-15,30.34
2019-02-19,30.27
2019-02-20,29.85
2019-02-21,29.49
2019-02-22,29.860001
2019-02-25,30.32
2019-02-26,30.190001000000002
2019-02-27,30.1
2019-02-28,29.98
2019-03-01,30.1
2019-03-04,29.98
2019-03-05,29.85
2019-03-06,29.780001000000002
2019-03-07,29.559998999999998
2019-03-08,29.65
2019-03-11,30.0
2019-03-12,29.9
2019-03-13,29.950001
2019-03-14,30.01
2019-03-15,30.219998999999998
2019-03-18,30.5
2019-03-19,30.58
2019-03-20,30.709999
2019-03-21,30.950001
2019-03-22,30.790001
2019-03-25,30.68
2019-03-26,30.85
2019-03-27,30.84
2019-03-28,31.1
2019-03-29,31.16
2019-04-01,31.459999
2019-04-02,31.66
2019-04-03,31.4
2019-04-04,31.200001
2019-04-05,31.15
2019-04-08,30.99
2019-04-09,30.65
2019-04-10,30.51
2019-04-11,30.790001
2019-04-12,30.91
2019-04-15,30.84
2019-04-16,30.360001
2019-04-17,30.32
2019-04-18,30.290001
2019-04-22,30.85
2019-04-23,30.690001000000002
2019-04-24,30.59
2019-04-25,30.4
2019-04-26,30.809998999999998
2019-04-29,30.709999
2019-04-30,30.93
2019-05-01,31.07
2019-05-02,31.18
2019-05-03,31.43
2019-05-06,30.280001000000002
2019-05-07,29.790001
2019-05-08,29.629998999999998
2019-05-09,30.129998999999998
2019-05-10,30.6
2019-05-13,30.459999
2019-05-14,30.73
2019-05-15,30.309998999999998
2019-05-16,30.35
2019-05-17,30.440001000000002
2019-05-20,30.35
2019-05-21,30.68
2019-05-22,30.610001
2019-05-23,30.190001000000002
2019-05-24,30.09
2019-05-28,29.940001000000002
2019-05-29,29.780001000000002
2019-05-30,30.0
2019-05-31,29.959999
2019-06-03,30.309998999999998
2019-06-04,30.91
2019-06-05,30.59
2019-06-06,30.889999
2019-06-07,30.870001000000002
2019-06-10,31.049999
2019-06-11,30.9
2019-06-12,30.620001000000002
2019-06-13,30.870001000000002
2019-06-14,31.15
2019-06-17,30.93
2019-06-18,30.809998999999998
2019-06-19,30.969998999999998
2019-06-20,30.809998999999998
2019-06-21,31.1
2019-06-24,31.120001000000002
2019-06-25,30.780001000000002
2019-06-26,30.91
2019-06-27,31.440001000000002
2019-06-28,31.280001000000002
2019-07-01,31.43
2019-07-02,31.879998999999998
2019-07-03,32.040001000000004
2019-07-05,32.400002
2019-07-08,32.389998999999996
2019-07-09,32.330002
2019-07-10,32.330002
2019-07-11,32.450001
2019-07-12,32.66
2019-07-15,33.220001
2019-07-16,33.549999
2019-07-17,33.18
2019-07-18,32.919998
2019-07-19,33.389998999999996
2019-07-22,33.66
2019-07-23,33.669998
2019-07-24,33.619999
2019-07-25,33.73
2019-07-26,33.830002
2019-07-29,33.970001
2019-07-30,33.779999
2019-07-31,33.790001000000004
2019-08-01,33.52
2019-08-02,33.389998999999996
2019-08-05,31.639999
2019-08-06,32.450001
2019-08-07,31.68
2019-08-08,31.08
2019-08-09,30.629998999999998
2019-08-12,30.6
2019-08-13,30.91
2019-08-14,30.52
2019-08-15,29.940001000000002
2019-08-16,30.43
2019-08-19,30.6
2019-08-20,30.59
2019-08-21,31.08
2019-08-22,31.0
2019-08-23,30.860001
2019-08-26,30.940001000000002
2019-08-27,30.75
2019-08-28,31.049999
2019-08-29,31.719998999999998
2019-08-30,31.370001000000002
2019-09-03,30.91
2019-09-04,30.84
2019-09-05,30.74
2019-09-06,31.1
2019-09-09,31.32
2019-09-10,31.43
2019-09-11,31.26
2019-09-12,31.35
2019-09-13,31.42
2019-09-16,31.16
2019-09-17,31.469998999999998
2019-09-18,31.450001
2019-09-19,31.540001
2019-09-20,31.940001000000002
2019-09-23,31.98
2019-09-24,31.66
2019-09-25,31.299999
2019-09-26,31.09
2019-09-27,31.57
2019-09-30,31.450001
2019-10-01,31.129998999999998
2019-10-02,31.0
2019-10-03,31.1
2019-10-04,31.25
2019-10-07,31.309998999999998
2019-10-08,31.530001000000002
2019-10-09,31.120001000000002
2019-10-10,31.23
2019-10-11,31.52
2019-10-14,31.610001
2019-10-15,31.84
2019-10-16,31.76
2019-10-17,32.139998999999996
2019-10-18,32.5
2019-10-21,32.380001
2019-10-22,32.310001
2019-10-23,32.740002000000004
2019-10-24,32.68
2019-10-25,32.740002000000004
2019-10-28,32.779999
2019-10-29,33.09
2019-10-30,33.380001
2019-10-31,33.610001000000004
2019-11-01,33.869999
2019-11-04,33.0
2019-11-05,32.27
2019-11-06,32.799999
2019-11-07,32.41
2019-11-08,31.84
2019-11-11,31.76
2019-11-12,31.32
2019-11-13,31.790001
2019-11-14,31.74
2019-11-15,32.349998
2019-11-18,31.52
2019-11-19,31.25
2019-11-20,31.5
2019-11-21,31.639999
2019-11-22,31.27
2019-11-25,31.32
2019-11-26,31.15
2019-11-27,30.700001
2019-11-29,31.15
2019-12-02,30.66
2019-12-03,30.719998999999998
2019-12-04,30.309998999999998
2019-12-05,30.15
2019-12-06,30.24
2019-12-09,30.5
2019-12-10,30.34
2019-12-11,30.01
2019-12-12,30.209999
2019-12-13,30.68
2019-12-16,30.809998999999998
2019-12-17,31.110001
2019-12-18,31.15
2019-12-19,31.01
2019-12-20,30.469998999999998
2019-12-23,30.879998999999998
2019-12-24,31.1
2019-12-26,30.91
2019-12-27,30.75
2019-12-30,30.440001000000002
2019-12-31,30.6
2020-01-02,30.82
2020-01-03,30.98
2020-01-06,31.379998999999998
2020-01-07,31.43
2020-01-08,31.51
2020-01-09,31.34
2020-01-10,31.299999
2020-01-13,31.530001000000002
2020-01-14,32.110001000000004
2020-01-15,32.200001
2020-01-16,32.130001
2020-01-17,32.580002
2020-01-21,32.349998
2020-01-22,31.959999
2020-01-23,32.110001000000004
2020-01-24,31.540001
2020-01-27,31.57
2020-01-28,31.09
2020-01-29,31.67
2020-01-30,31.43
2020-01-31,31.110001
2020-02-03,31.620001000000002
2020-02-04,31.780001000000002
2020-02-05,31.84
2020-02-06,31.35
2020-02-07,31.120001000000002
2020-02-10,30.200001
2020-02-11,30.73
2020-02-12,31.08
2020-02-13,30.92
2020-02-14,30.940001000000002
2020-02-18,30.620001000000002
2020-02-19,30.280001000000002
2020-02-20,30.709999
2020-02-21,31.040001
2020-02-24,30.709999
2020-02-25,29.35
2020-02-26,29.48
2020-02-27,27.33
2020-02-28,27.030001000000002
2020-03-02,28.41
2020-03-03,28.049999
2020-03-04,28.65
2020-03-05,27.969998999999998
2020-03-06,26.26
2020-03-09,22.0
2020-03-10,24.860001
2020-03-11,22.549999
2020-03-12,17.280001000000002
2020-03-13,19.0
2020-03-16,15.54
2020-03-17,15.33
2020-03-18,11.93
2020-03-19,15.0
2020-03-20,15.29
2020-03-23,13.22
2020-03-24,13.73
2020-03-25,14.12
2020-03-26,16.0
2020-03-27,15.62
2020-03-30,14.8
2020-03-31,15.64
2020-04-01,14.35
2020-04-02,14.81
2020-04-03,14.72
2020-04-06,16.059998999999998
2020-04-07,16.059998999999998
2020-04-08,16.620001000000002
2020-04-09,17.85
2020-04-13,17.879998999999998
2020-04-14,19.02
2020-04-15,19.07
2020-04-16,18.879998999999998
2020-04-17,20.209999
2020-04-20,20.17
2020-04-21,21.07
2020-04-22,23.049999
2020-04-23,23.07
2020-04-24,22.67
2020-04-27,23.6
2020-04-28,23.780001000000002
2020-04-29,24.790001
2020-04-30,24.82
2020-05-01,24.27
2020-05-04,24.440001000000002
2020-05-05,24.99
2020-05-06,23.459999
2020-05-07,22.709999
2020-05-08,23.84
