Date,CSCO
2014-02-03,21.549999
2014-02-04,21.799999
2014-02-05,21.98
2014-02-06,22.49
2014-02-07,22.67
2014-02-10,22.83
2014-02-11,22.709999
2014-02-12,22.85
2014-02-13,22.27
2014-02-14,22.559998999999998
2014-02-18,22.41
2014-02-19,22.280001000000002
2014-02-20,22.299999
2014-02-21,22.129998999999998
2014-02-24,22.120001000000002
2014-02-25,21.84
2014-02-26,21.93
2014-02-27,21.92
2014-02-28,21.799999
2014-03-03,21.57
2014-03-04,21.82
2014-03-05,21.870001000000002
2014-03-06,21.82
2014-03-07,21.73
2014-03-10,21.690001000000002
2014-03-11,21.610001
2014-03-12,21.82
2014-03-13,21.52
2014-03-14,21.35
2014-03-17,21.51
2014-03-18,21.629998999999998
2014-03-19,21.629998999999998
2014-03-20,21.83
2014-03-21,21.639999
2014-03-24,21.57
2014-03-25,22.34
2014-03-26,22.32
2014-03-27,22.02
2014-03-28,22.33
2014-03-31,22.42
2014-04-01,23.1
2014-04-02,22.99
2014-04-03,23.09
2014-04-04,22.709999
2014-04-07,22.85
2014-04-08,22.940001000000002
2014-04-09,23.120001000000002
2014-04-10,22.65
2014-04-11,22.459999
2014-04-14,22.85
2014-04-15,22.889999
2014-04-16,23.030001000000002
2014-04-17,23.209999
2014-04-21,23.4
2014-04-22,23.52
2014-04-23,23.5
2014-04-24,23.33
2014-04-25,23.0
2014-04-28,23.02
2014-04-29,23.16
2014-04-30,23.110001
2014-05-01,23.01
2014-05-02,22.940001000000002
2014-05-05,22.959999
2014-05-06,22.719998999999998
2014-05-07,22.870001000000002
2014-05-08,23.02
2014-05-09,23.02
2014-05-12,23.190001000000002
2014-05-13,22.860001
2014-05-14,22.809998999999998
2014-05-15,24.18
2014-05-16,24.370001000000002
2014-05-19,24.35
2014-05-20,24.120001000000002
2014-05-21,24.48
2014-05-22,24.379998999999998
2014-05-23,24.52
2014-05-27,24.709999
2014-05-28,24.82
2014-05-29,24.68
2014-05-30,24.620001000000002
2014-06-02,24.780001000000002
2014-06-03,24.68
2014-06-04,24.5
2014-06-05,24.700001
2014-06-06,24.83
2014-06-09,24.799999
2014-06-10,25.0
2014-06-11,25.040001
2014-06-12,24.66
2014-06-13,24.700001
2014-06-16,24.530001000000002
2014-06-17,24.5
2014-06-18,24.629998999999998
2014-06-19,24.709999
2014-06-20,24.83
2014-06-23,24.700001
2014-06-24,24.530001000000002
2014-06-25,24.719998999999998
2014-06-26,24.65
2014-06-27,24.700001
2014-06-30,24.85
2014-07-01,25.08
2014-07-02,25.030001000000002
2014-07-03,25.190001000000002
2014-07-07,25.23
2014-07-08,25.07
2014-07-09,25.440001000000002
2014-07-10,25.440001000000002
2014-07-11,25.52
2014-07-14,25.440001000000002
2014-07-15,25.67
2014-07-16,25.98
2014-07-17,25.629998999999998
2014-07-18,25.91
2014-07-21,25.85
2014-07-22,25.950001
2014-07-23,25.68
2014-07-24,25.83
2014-07-25,25.969998999999998
2014-07-28,25.92
2014-07-29,25.709999
2014-07-30,25.629998999999998
2014-07-31,25.23
2014-08-01,25.0
2014-08-04,25.17
2014-08-05,24.969998999999998
2014-08-06,24.93
2014-08-07,24.860001
2014-08-08,25.030001000000002
2014-08-11,25.23
2014-08-12,25.15
2014-08-13,25.200001
2014-08-14,24.540001
2014-08-15,24.43
2014-08-18,24.629998999999998
2014-08-19,24.639999
2014-08-20,24.709999
2014-08-21,24.889999
2014-08-22,24.65
2014-08-25,24.700001
2014-08-26,24.809998999999998
2014-08-27,24.799999
2014-08-28,24.85
2014-08-29,24.99
2014-09-02,24.879998999999998
2014-09-03,25.040001
2014-09-04,24.91
2014-09-05,25.0
2014-09-08,24.950001
2014-09-09,24.860001
2014-09-10,24.93
2014-09-11,25.18
2014-09-12,25.16
2014-09-15,25.059998999999998
2014-09-16,25.219998999999998
2014-09-17,25.209999
2014-09-18,25.219998999999998
2014-09-19,25.200001
2014-09-22,24.969998999999998
2014-09-23,24.700001
2014-09-24,24.98
2014-09-25,24.540001
2014-09-26,25.0
2014-09-29,25.120001000000002
2014-09-30,25.17
2014-10-01,25.030001000000002
2014-10-02,25.059998999999998
2014-10-03,25.309998999999998
2014-10-06,25.01
2014-10-07,24.639999
2014-10-08,24.66
2014-10-09,24.190001000000002
2014-10-10,23.34
2014-10-13,22.93
2014-10-14,23.059998999999998
2014-10-15,22.959999
2014-10-16,22.82
2014-10-17,23.25
2014-10-20,22.93
2014-10-21,23.51
2014-10-22,23.26
2014-10-23,23.57
2014-10-24,23.780001000000002
2014-10-27,23.76
2014-10-28,24.07
2014-10-29,24.1
2014-10-30,24.08
2014-10-31,24.469998999999998
2014-11-03,24.58
2014-11-04,24.879998999999998
2014-11-05,25.15
2014-11-06,25.26
2014-11-07,25.33
2014-11-10,25.15
2014-11-11,25.15
2014-11-12,25.110001
2014-11-13,25.68
2014-11-14,26.32
2014-11-17,26.469998999999998
2014-11-18,26.6
2014-11-19,26.59
2014-11-20,26.809998999999998
2014-11-21,26.879998999999998
2014-11-24,27.030001000000002
2014-11-25,27.280001000000002
2014-11-26,27.43
2014-11-28,27.639999
2014-12-01,27.59
2014-12-02,27.82
2014-12-03,27.950001
2014-12-04,27.77
2014-12-05,27.5
2014-12-08,27.23
2014-12-09,27.42
2014-12-10,26.870001000000002
2014-12-11,26.99
2014-12-12,26.860001
2014-12-15,26.68
2014-12-16,26.59
2014-12-17,26.809998999999998
2014-12-18,27.65
2014-12-19,27.77
2014-12-22,28.219998999999998
2014-12-23,28.25
2014-12-24,28.299999
2014-12-26,28.35
2014-12-29,28.459999
2014-12-30,28.360001
2014-12-31,27.82
2015-01-02,27.610001
2015-01-05,27.059998999999998
2015-01-06,27.049999
2015-01-07,27.299999
2015-01-08,27.51
2015-01-09,27.790001
2015-01-12,28.049999
2015-01-13,28.1
2015-01-14,27.92
2015-01-15,27.41
2015-01-16,27.68
2015-01-20,28.07
2015-01-21,27.84
2015-01-22,28.5
2015-01-23,28.209999
2015-01-26,27.969998999999998
2015-01-27,26.9
2015-01-28,26.809998999999998
2015-01-29,27.219998999999998
2015-01-30,26.370001000000002
2015-02-02,26.83
2015-02-03,27.120001000000002
2015-02-04,26.690001000000002
2015-02-05,27.26
2015-02-06,27.24
2015-02-09,27.120001000000002
2015-02-10,27.49
2015-02-11,26.93
2015-02-12,29.459999
2015-02-13,29.43
2015-02-17,29.309998999999998
2015-02-18,29.49
2015-02-19,29.309998999999998
2015-02-20,29.610001
2015-02-23,29.629998999999998
2015-02-24,29.629998999999998
2015-02-25,29.49
2015-02-26,29.91
2015-02-27,29.51
2015-03-02,30.190001000000002
2015-03-03,29.540001
2015-03-04,29.33
2015-03-05,29.299999
2015-03-06,28.93
2015-03-09,29.360001
2015-03-10,28.66
2015-03-11,28.26
2015-03-12,28.24
2015-03-13,27.940001000000002
2015-03-16,28.299999
2015-03-17,28.15
2015-03-18,28.15
2015-03-19,28.26
2015-03-20,28.440001000000002
2015-03-23,28.41
2015-03-24,28.0
2015-03-25,27.459999
2015-03-26,27.09
2015-03-27,27.129998999999998
2015-03-30,27.65
2015-03-31,27.530001000000002
2015-04-01,27.25
2015-04-02,27.129998999999998
2015-04-06,27.219998999999998
2015-04-07,27.389999
2015-04-08,27.549999
2015-04-09,27.629998999999998
2015-04-10,28.040001
2015-04-13,27.98
2015-04-14,27.809998999999998
2015-04-15,28.25
2015-04-16,28.6
2015-04-17,27.92
2015-04-20,28.48
2015-04-21,28.690001000000002
2015-04-22,28.620001000000002
2015-04-23,28.68
2015-04-24,28.82
2015-04-27,28.889999
2015-04-28,29.32
2015-04-29,29.049999
2015-04-30,28.83
2015-05-01,29.129998999999998
2015-05-04,29.17
2015-05-05,28.889999
2015-05-06,28.969998999999998
2015-05-07,28.809998999999998
2015-05-08,29.23
2015-05-11,29.209999
2015-05-12,29.23
2015-05-13,29.35
2015-05-14,29.049999
2015-05-15,29.549999
2015-05-18,29.76
2015-05-19,29.74
2015-05-20,29.620001000000002
2015-05-21,29.43
2015-05-22,29.26
2015-05-26,28.950001
2015-05-27,29.309998999999998
2015-05-28,29.35
2015-05-29,29.309998999999998
2015-06-01,29.18
2015-06-02,29.08
2015-06-03,29.09
2015-06-04,28.610001
2015-06-05,28.58
2015-06-08,28.280001000000002
2015-06-09,28.24
2015-06-10,28.66
2015-06-11,28.860001
2015-06-12,28.540001
2015-06-15,28.48
2015-06-16,28.709999
2015-06-17,28.93
2015-06-18,29.209999
2015-06-19,29.030001000000002
2015-06-22,28.940001000000002
2015-06-23,28.790001
2015-06-24,28.51
2015-06-25,28.4
2015-06-26,28.280001000000002
2015-06-29,27.540001
2015-06-30,27.459999
2015-07-01,27.35
2015-07-02,27.33
2015-07-06,27.219998999999998
2015-07-07,27.360001
2015-07-08,26.99
2015-07-09,26.91
2015-07-10,27.280001000000002
2015-07-13,27.790001
2015-07-14,28.030001000000002
2015-07-15,28.110001
2015-07-16,28.32
2015-07-17,28.18
2015-07-20,28.030001000000002
2015-07-21,27.84
2015-07-22,27.530001000000002
2015-07-23,28.01
2015-07-24,28.4
2015-07-27,28.209999
2015-07-28,28.209999
2015-07-29,28.4
2015-07-30,28.299999
2015-07-31,28.42
2015-08-03,28.360001
2015-08-04,28.030001000000002
2015-08-05,28.27
2015-08-06,28.209999
2015-08-07,28.15
2015-08-10,28.59
2015-08-11,28.02
2015-08-12,27.9
2015-08-13,28.700001
2015-08-14,29.030001000000002
2015-08-17,28.83
2015-08-18,28.25
2015-08-19,27.799999
2015-08-20,27.040001
2015-08-21,26.469998999999998
2015-08-24,25.190001000000002
2015-08-25,24.620001000000002
2015-08-26,25.68
2015-08-27,26.17
2015-08-28,26.0
2015-08-31,25.879998999999998
2015-09-01,25.120001000000002
2015-09-02,25.65
2015-09-03,25.9
2015-09-04,25.52
2015-09-08,26.299999
2015-09-09,25.940001000000002
2015-09-10,26.26
2015-09-11,26.02
2015-09-14,25.700001
2015-09-15,25.98
2015-09-16,26.07
2015-09-17,25.879998999999998
2015-09-18,25.540001
2015-09-21,25.540001
2015-09-22,25.139999
2015-09-23,25.280001000000002
2015-09-24,25.41
2015-09-25,26.030001000000002
2015-09-28,25.66
2015-09-29,25.639999
2015-09-30,26.25
2015-10-01,25.73
2015-10-02,25.76
2015-10-05,26.85
2015-10-06,27.23
2015-10-07,27.540001
2015-10-08,27.91
2015-10-09,27.91
2015-10-12,27.959999
2015-10-13,27.85
2015-10-14,27.82
2015-10-15,28.15
2015-10-16,28.25
2015-10-19,28.25
2015-10-20,28.5
2015-10-21,28.280001000000002
2015-10-22,29.01
2015-10-23,29.35
2015-10-26,28.950001
2015-10-27,29.049999
2015-10-28,29.360001
2015-10-29,29.139999
2015-10-30,28.85
2015-11-02,28.77
2015-11-03,28.610001
2015-11-04,28.469998999999998
2015-11-05,28.43
2015-11-06,28.450001
2015-11-09,28.18
2015-11-10,27.98
2015-11-11,27.82
2015-11-12,27.83
2015-11-13,26.209999
2015-11-16,26.790001
2015-11-17,26.809998999999998
2015-11-18,27.120001000000002
2015-11-19,27.370001000000002
2015-11-20,27.57
2015-11-23,27.43
2015-11-24,27.27
2015-11-25,27.24
2015-11-27,27.32
2015-11-30,27.25
2015-12-01,27.57
2015-12-02,27.440001000000002
2015-12-03,26.950001
2015-12-04,27.48
2015-12-07,27.49
2015-12-08,27.15
2015-12-09,26.73
2015-12-10,26.77
2015-12-11,26.16
2015-12-14,26.49
2015-12-15,26.85
2015-12-16,27.24
2015-12-17,26.719998999999998
2015-12-18,26.27
2015-12-21,26.639999
2015-12-22,26.889999
2015-12-23,27.4
2015-12-24,27.379998999999998
2015-12-28,27.309998999999998
2015-12-29,27.77
2015-12-30,27.530001000000002
2015-12-31,27.16
2016-01-04,26.41
2016-01-05,26.290001
2016-01-06,26.01
2016-01-07,25.41
2016-01-08,24.780001000000002
2016-01-11,25.27
2016-01-12,25.35
2016-01-13,24.6
2016-01-14,24.66
2016-01-15,23.620001000000002
2016-01-19,23.85
2016-01-20,22.9
2016-01-21,22.9
2016-01-22,23.370001000000002
2016-01-25,23.17
2016-01-26,23.719998999999998
2016-01-27,23.43
2016-01-28,23.110001
2016-01-29,23.790001
2016-02-01,23.48
2016-02-02,22.83
2016-02-03,23.1
2016-02-04,23.540001
2016-02-05,22.889999
2016-02-08,22.93
2016-02-09,22.65
2016-02-10,22.51
2016-02-11,24.68
2016-02-12,25.110001
2016-02-16,25.84
2016-02-17,26.459999
2016-02-18,26.43
2016-02-19,26.549999
2016-02-22,26.629998999999998
2016-02-23,26.120001000000002
2016-02-24,26.32
2016-02-25,26.6
2016-02-26,26.41
2016-02-29,26.18
2016-03-01,26.83
2016-03-02,26.9
2016-03-03,26.870001000000002
2016-03-04,26.799999
2016-03-07,27.139999
2016-03-08,27.049999
2016-03-09,27.610001
2016-03-10,27.379998999999998
2016-03-11,27.860001
2016-03-14,27.700001
2016-03-15,27.66
2016-03-16,27.879998999999998
2016-03-17,28.190001000000002
2016-03-18,28.33
2016-03-21,28.190001000000002
2016-03-22,28.280001000000002
2016-03-23,27.83
2016-03-24,27.959999
2016-03-28,27.9
2016-03-29,28.1
2016-03-30,28.459999
2016-03-31,28.469998999999998
2016-04-01,28.690001000000002
2016-04-04,28.139999
2016-04-05,27.58
2016-04-06,28.0
2016-04-07,27.6
2016-04-08,27.690001000000002
2016-04-11,27.620001000000002
2016-04-12,27.639999
2016-04-13,28.23
2016-04-14,28.25
2016-04-15,27.9
2016-04-18,28.190001000000002
2016-04-19,28.33
2016-04-20,28.440001000000002
2016-04-21,28.24
2016-04-22,28.15
2016-04-25,28.23
2016-04-26,28.450001
2016-04-27,28.639999
2016-04-28,27.959999
2016-04-29,27.49
2016-05-02,27.370001000000002
2016-05-03,26.860001
2016-05-04,26.440001000000002
2016-05-05,26.209999
2016-05-06,26.530001000000002
2016-05-09,26.51
2016-05-10,27.030001000000002
2016-05-11,26.700001
2016-05-12,26.67
2016-05-13,26.530001000000002
2016-05-16,26.969998999999998
2016-05-17,26.65
2016-05-18,26.719998999999998
2016-05-19,27.57
2016-05-20,27.969998999999998
2016-05-23,27.940001000000002
2016-05-24,28.469998999999998
2016-05-25,28.92
2016-05-26,28.9
2016-05-27,28.92
2016-05-31,29.049999
2016-06-01,28.9
2016-06-02,29.08
2016-06-03,29.129998999999998
2016-06-06,29.1
2016-06-07,29.07
2016-06-08,29.139999
2016-06-09,29.139999
2016-06-10,29.030001000000002
2016-06-13,28.84
2016-06-14,28.959999
2016-06-15,28.65
2016-06-16,28.870001000000002
2016-06-17,28.950001
2016-06-20,28.799999
2016-06-21,28.77
2016-06-22,28.719998999999998
2016-06-23,29.219998999999998
2016-06-24,27.75
2016-06-27,27.309998999999998
2016-06-28,27.790001
2016-06-29,28.26
2016-06-30,28.690001000000002
2016-07-01,28.799999
2016-07-05,28.33
2016-07-06,28.719998999999998
2016-07-07,28.74
2016-07-08,29.26
2016-07-11,29.43
2016-07-12,29.610001
2016-07-13,29.75
2016-07-14,29.76
2016-07-15,29.82
2016-07-18,29.91
2016-07-19,29.92
2016-07-20,30.629998999999998
2016-07-21,30.58
2016-07-22,30.709999
2016-07-25,30.790001
2016-07-26,30.879998999999998
2016-07-27,30.76
2016-07-28,30.52
2016-07-29,30.530001000000002
2016-08-01,30.73
2016-08-02,30.620001000000002
2016-08-03,30.719998999999998
2016-08-04,30.799999
2016-08-05,31.040001
2016-08-08,31.01
2016-08-09,30.940001000000002
2016-08-10,30.85
2016-08-11,30.950001
2016-08-12,30.870001000000002
2016-08-15,31.190001000000002
2016-08-16,31.120001000000002
2016-08-17,30.719998999999998
2016-08-18,30.48
2016-08-19,30.52
2016-08-22,30.629998999999998
2016-08-23,30.98
2016-08-24,31.059998999999998
2016-08-25,31.290001
2016-08-26,31.35
2016-08-29,31.58
2016-08-30,31.540001
2016-08-31,31.440001000000002
2016-09-01,31.58
2016-09-02,31.83
2016-09-06,31.870001000000002
2016-09-07,31.790001
2016-09-08,31.469998999999998
2016-09-09,30.85
2016-09-12,31.440001000000002
2016-09-13,31.059998999999998
2016-09-14,31.0
2016-09-15,31.309998999999998
2016-09-16,30.84
2016-09-19,31.02
2016-09-20,31.1
2016-09-21,31.360001
2016-09-22,31.66
2016-09-23,31.34
2016-09-26,31.07
2016-09-27,31.48
2016-09-28,31.5
2016-09-29,31.389999
2016-09-30,31.719998999999998
2016-10-03,31.5
2016-10-04,31.35
2016-10-05,31.59
2016-10-06,31.48
2016-10-07,31.469998999999998
2016-10-10,31.469998999999998
2016-10-11,31.040001
2016-10-12,30.34
2016-10-13,30.17
2016-10-14,30.18
2016-10-17,30.219998999999998
2016-10-18,30.440001000000002
2016-10-19,30.35
2016-10-20,30.16
2016-10-21,30.15
2016-10-24,30.459999
2016-10-25,30.34
2016-10-26,30.549999
2016-10-27,30.379998999999998
2016-10-28,30.59
2016-10-31,30.68
2016-11-01,30.48
2016-11-02,30.389999
2016-11-03,30.32
2016-11-04,30.190001000000002
2016-11-07,30.940001000000002
2016-11-08,31.0
2016-11-09,31.360001
2016-11-10,31.0
2016-11-11,31.360001
2016-11-14,31.370001000000002
2016-11-15,31.700001
2016-11-16,31.57
2016-11-17,30.049999
2016-11-18,30.18
2016-11-21,30.049999
2016-11-22,29.889999
2016-11-23,29.709999
2016-11-25,30.09
2016-11-28,29.92
2016-11-29,29.83
2016-11-30,29.82
2016-12-01,29.450001
2016-12-02,29.25
2016-12-05,29.530001000000002
2016-12-06,29.33
2016-12-07,29.950001
2016-12-08,29.950001
2016-12-09,30.059998999999998
2016-12-12,30.17
2016-12-13,30.59
2016-12-14,30.459999
2016-12-15,30.629998999999998
2016-12-16,30.59
2016-12-19,30.75
2016-12-20,30.559998999999998
2016-12-21,30.42
2016-12-22,30.459999
2016-12-23,30.530001000000002
2016-12-27,30.68
2016-12-28,30.42
2016-12-29,30.459999
2016-12-30,30.219998999999998
2017-01-03,30.540001
2017-01-04,30.1
2017-01-05,30.17
2017-01-06,30.23
2017-01-09,30.18
2017-01-10,30.379998999999998
2017-01-11,30.15
2017-01-12,30.040001
2017-01-13,30.07
2017-01-17,29.99
2017-01-18,30.030001000000002
2017-01-19,29.98
2017-01-20,30.1
2017-01-23,30.27
2017-01-24,30.6
2017-01-25,30.700001
2017-01-26,30.74
2017-01-27,30.98
2017-01-30,30.83
2017-01-31,30.719998999999998
2017-02-01,30.5
2017-02-02,31.18
2017-02-03,31.32
2017-02-06,31.299999
2017-02-07,31.450001
2017-02-08,31.27
2017-02-09,31.5
2017-02-10,31.51
2017-02-13,31.969998999999998
2017-02-14,32.310001
2017-02-15,32.82
2017-02-16,33.599998
2017-02-17,33.740002000000004
2017-02-21,34.130001
2017-02-22,34.09
2017-02-23,34.040001000000004
2017-02-24,34.32
2017-02-27,34.259997999999996
2017-02-28,34.18
2017-03-01,34.439999
2017-03-02,34.389998999999996
2017-03-03,34.290001000000004
2017-03-06,34.189999
2017-03-07,34.200001
2017-03-08,34.02
2017-03-09,34.07
2017-03-10,34.259997999999996
2017-03-13,34.099998
2017-03-14,34.119999
2017-03-15,34.240002000000004
2017-03-16,34.23
2017-03-17,34.23
2017-03-20,34.279999
2017-03-21,33.880001
2017-03-22,34.099998
2017-03-23,33.959998999999996
2017-03-24,34.080002
2017-03-27,33.990002000000004
2017-03-28,34.02
2017-03-29,33.740002000000004
2017-03-30,33.740002000000004
2017-03-31,33.799999
2017-04-03,33.580002
2017-04-04,33.41
2017-04-05,33.0
2017-04-06,33.080002
2017-04-07,32.959998999999996
2017-04-10,33.009997999999996
2017-04-11,32.919998
2017-04-12,32.619999
2017-04-13,32.419998
2017-04-17,32.610001000000004
2017-04-18,32.669998
2017-04-19,32.650002
2017-04-20,32.830002
2017-04-21,32.82
2017-04-24,33.279999
2017-04-25,33.419998
2017-04-26,33.400002
2017-04-27,33.75
2017-04-28,34.07
2017-05-01,33.970001
2017-05-02,34.240002000000004
2017-05-03,34.25
2017-05-04,34.18
2017-05-05,34.389998999999996
2017-05-08,34.290001000000004
2017-05-09,33.900002
2017-05-10,33.740002000000004
2017-05-11,33.630001
2017-05-12,33.450001
2017-05-15,34.23
2017-05-16,34.299999
2017-05-17,33.82
2017-05-18,31.379998999999998
2017-05-19,31.209999
2017-05-22,31.59
2017-05-23,31.76
2017-05-24,31.49
2017-05-25,31.440001000000002
2017-05-26,31.5
2017-05-30,31.68
2017-05-31,31.530001000000002
2017-06-01,31.82
2017-06-02,31.98
2017-06-05,31.76
2017-06-06,31.559998999999998
2017-06-07,31.610001
2017-06-08,31.610001
2017-06-09,31.370001000000002
2017-06-12,31.25
2017-06-13,31.700001
2017-06-14,31.6
2017-06-15,31.58
2017-06-16,31.629998999999998
2017-06-19,31.99
2017-06-20,31.85
2017-06-21,31.84
2017-06-22,31.85
2017-06-23,32.09
2017-06-26,32.240002000000004
2017-06-27,31.76
2017-06-28,32.080002
2017-06-29,31.41
2017-06-30,31.299999
2017-07-03,31.33
2017-07-05,31.110001
2017-07-06,30.719998999999998
2017-07-07,30.9
2017-07-10,30.98
2017-07-11,31.09
2017-07-12,31.16
2017-07-13,31.27
2017-07-14,31.42
2017-07-17,31.5
2017-07-18,31.51
2017-07-19,31.9
2017-07-20,31.860001
2017-07-21,31.84
2017-07-24,31.860001
2017-07-25,32.119999
2017-07-26,31.66
2017-07-27,31.57
2017-07-28,31.52
2017-07-31,31.450001
2017-08-01,31.65
2017-08-02,31.52
2017-08-03,31.559998999999998
2017-08-04,31.799999
2017-08-07,31.84
2017-08-08,31.67
2017-08-09,31.620001000000002
2017-08-10,31.0
2017-08-11,31.469998999999998
2017-08-14,31.84
2017-08-15,32.09
2017-08-16,32.34
2017-08-17,31.040001
2017-08-18,30.370001000000002
2017-08-21,30.68
2017-08-22,31.27
2017-08-23,30.92
2017-08-24,31.24
2017-08-25,31.440001000000002
2017-08-28,31.540001
2017-08-29,31.48
2017-08-30,31.99
2017-08-31,32.209998999999996
2017-09-01,32.299999
2017-09-05,31.620001000000002
2017-09-06,31.870001000000002
2017-09-07,31.76
2017-09-08,31.48
2017-09-11,32.189999
2017-09-12,32.41
2017-09-13,32.18
2017-09-14,32.189999
2017-09-15,32.439999
2017-09-18,32.52
2017-09-19,32.490002000000004
2017-09-20,32.599998
2017-09-21,32.700001
2017-09-22,33.369999
2017-09-25,33.720001
2017-09-26,33.759997999999996
2017-09-27,33.48
2017-09-28,33.349998
2017-09-29,33.630001
2017-10-02,33.75
2017-10-03,33.849998
2017-10-04,33.439999
2017-10-05,33.59
2017-10-06,33.75
2017-10-09,33.759997999999996
2017-10-10,33.549999
2017-10-11,33.59
2017-10-12,33.259997999999996
2017-10-13,33.470001
2017-10-16,33.540001000000004
2017-10-17,33.599998
2017-10-18,33.549999
2017-10-19,33.75
2017-10-20,34.25
2017-10-23,34.349998
2017-10-24,34.580002
2017-10-25,34.299999
2017-10-26,34.27
2017-10-27,34.43
2017-10-30,34.040001000000004
2017-10-31,34.150002
2017-11-01,34.619999
2017-11-02,34.209998999999996
2017-11-03,34.470001
2017-11-06,34.41
2017-11-07,34.400002
2017-11-08,34.5
2017-11-09,34.049999
2017-11-10,33.990002000000004
2017-11-13,33.950001
2017-11-14,34.040001000000004
2017-11-15,34.110001000000004
2017-11-16,35.880001
2017-11-17,35.900002
2017-11-20,36.5
2017-11-21,36.650002
2017-11-22,36.450001
2017-11-24,36.490002000000004
2017-11-27,36.869999
2017-11-28,37.73
2017-11-29,37.48
2017-11-30,37.299999
2017-12-01,37.599998
2017-12-04,37.720001
2017-12-05,37.310001
2017-12-06,37.41
2017-12-07,37.400002
2017-12-08,37.610001000000004
2017-12-11,37.959998999999996
2017-12-12,37.91
2017-12-13,38.150002
2017-12-14,37.900002
2017-12-15,38.189999
2017-12-18,38.48
2017-12-19,38.299999
2017-12-20,38.740002000000004
2017-12-21,38.529999
2017-12-22,38.549999
2017-12-26,38.48
2017-12-27,38.560001
2017-12-28,38.59
2017-12-29,38.299999
2018-01-02,38.860001000000004
2018-01-03,39.169998
2018-01-04,38.990002000000004
2018-01-05,39.529999
2018-01-08,39.939999
2018-01-09,39.689999
2018-01-10,39.91
2018-01-11,40.099998
2018-01-12,40.869999
2018-01-16,40.540001000000004
2018-01-17,41.200001
2018-01-18,41.299999
2018-01-19,41.290001000000004
2018-01-22,41.66
2018-01-23,42.099998
2018-01-24,42.169998
2018-01-25,41.900002
2018-01-26,42.560001
2018-01-29,42.849998
2018-01-30,42.25
2018-01-31,41.540001000000004
2018-02-01,41.700001
2018-02-02,40.93
2018-02-05,38.779999
2018-02-06,40.169998
2018-02-07,40.34
2018-02-08,38.77
2018-02-09,39.529999
2018-02-12,40.599998
2018-02-13,41.23
2018-02-14,42.09
2018-02-15,44.080002
2018-02-16,44.330002
2018-02-20,44.060001
2018-02-21,43.310001
2018-02-22,42.939999
2018-02-23,44.0
2018-02-26,45.360001000000004
2018-02-27,45.040001000000004
2018-02-28,44.779999
2018-03-01,43.799999
2018-03-02,44.060001
2018-03-05,44.52
2018-03-06,44.290001000000004
2018-03-07,44.200001
2018-03-08,44.34
2018-03-09,45.369999
2018-03-12,45.549999
2018-03-13,45.16
2018-03-14,45.279999
2018-03-15,45.330002
2018-03-16,45.009997999999996
2018-03-19,44.27
2018-03-20,44.369999
2018-03-21,44.310001
2018-03-22,43.07
2018-03-23,42.419998
2018-03-26,44.060001
2018-03-27,42.68
2018-03-28,41.66
2018-03-29,42.889998999999996
2018-04-02,41.009997999999996
2018-04-03,41.380001
2018-04-04,41.200001
2018-04-05,41.82
2018-04-06,40.73
2018-04-09,41.169998
2018-04-10,42.509997999999996
2018-04-11,42.43
2018-04-12,43.34
2018-04-13,43.0
2018-04-16,43.299999
2018-04-17,44.59
2018-04-18,44.630001
2018-04-19,44.560001
2018-04-20,44.09
2018-04-23,44.25
2018-04-24,43.740002000000004
2018-04-25,43.709998999999996
2018-04-26,44.209998999999996
2018-04-27,44.709998999999996
2018-04-30,44.290001000000004
2018-05-01,44.830002
2018-05-02,43.860001000000004
2018-05-03,44.439999
2018-05-04,45.299999
2018-05-07,45.73
2018-05-08,45.709998999999996
2018-05-09,46.040001000000004
2018-05-10,46.299999
2018-05-11,45.93
2018-05-14,45.700001
2018-05-15,45.48
2018-05-16,45.16
2018-05-17,43.459998999999996
2018-05-18,43.209998999999996
2018-05-21,43.75
2018-05-22,43.650002
2018-05-23,43.68
2018-05-24,43.57
2018-05-25,43.259997999999996
2018-05-29,42.970001
2018-05-30,42.849998
2018-05-31,42.709998999999996
2018-06-01,43.66
2018-06-04,43.580002
2018-06-05,43.669998
2018-06-06,44.259997999999996
2018-06-07,43.650002
2018-06-08,43.48
2018-06-11,43.689999
2018-06-12,43.939999
2018-06-13,44.009997999999996
2018-06-14,44.689999
2018-06-15,44.25
2018-06-18,44.209998999999996
2018-06-19,43.82
2018-06-20,43.740002000000004
2018-06-21,43.16
2018-06-22,43.200001
2018-06-25,42.290001000000004
2018-06-26,42.549999
2018-06-27,42.330002
2018-06-28,42.939999
2018-06-29,43.029999
2018-07-02,42.810001
2018-07-03,42.669998
2018-07-05,42.560001
2018-07-06,42.709998999999996
2018-07-09,42.669998
2018-07-10,42.860001000000004
2018-07-11,42.57
2018-07-12,43.580002
2018-07-13,41.779999
2018-07-16,42.5
2018-07-17,42.34
2018-07-18,42.209998999999996
2018-07-19,42.400002
2018-07-20,42.009997999999996
2018-07-23,42.060001
2018-07-24,42.389998999999996
2018-07-25,43.16
2018-07-26,43.529999
2018-07-27,42.57
2018-07-30,42.169998
2018-07-31,42.290001000000004
2018-08-01,41.860001000000004
2018-08-02,42.529999
2018-08-03,42.830002
2018-08-06,43.299999
2018-08-07,43.580002
2018-08-08,43.84
2018-08-09,43.779999
2018-08-10,43.779999
2018-08-13,43.75
