Date,BMBLF
2013-07-11,9.15
2013-07-12,9.15
2013-07-15,9.15
2013-07-16,9.15
2013-07-17,9.15
2013-07-18,9.15
2013-07-19,9.15
2013-07-22,9.15
2013-07-23,9.15
2013-07-24,9.15
2013-07-25,9.15
2013-07-26,9.15
2013-07-29,9.15
2013-07-30,9.15
2013-07-31,9.15
2013-08-01,9.15
2013-08-02,9.15
2013-08-05,9.15
2013-08-06,9.15
2013-08-07,9.15
2013-08-08,9.15
2013-08-09,9.15
2013-08-12,9.15
2013-08-13,9.15
2013-08-14,9.15
2013-08-15,9.15
2013-08-16,9.15
2013-08-19,9.15
2013-08-20,9.15
2013-08-21,9.15
2013-08-22,9.15
2013-08-23,9.15
2013-08-26,9.15
2013-08-27,9.15
2013-08-28,9.15
2013-08-29,9.15
2013-08-30,9.15
2013-09-03,9.15
2013-09-04,9.15
2013-09-05,9.15
2013-09-06,9.15
2013-09-09,9.15
2013-09-10,9.15
2013-09-11,8.18
2013-09-12,8.18
2013-09-13,8.18
2013-09-16,8.18
2013-09-17,8.18
2013-09-18,8.18
2013-09-19,8.18
2013-09-20,8.18
2013-09-23,8.18
2013-09-24,8.18
2013-09-25,8.18
2013-09-26,8.18
2013-09-27,8.18
2013-09-30,8.18
2013-10-01,8.67
2013-10-02,8.67
2013-10-03,8.67
2013-10-04,8.54
2013-10-07,8.54
2013-10-08,8.46
2013-10-09,8.46
2013-10-10,8.46
2013-10-11,8.46
2013-10-14,8.46
2013-10-15,8.77
2013-10-16,8.77
2013-10-17,8.77
2013-10-18,8.77
2013-10-21,8.77
2013-10-22,8.77
2013-10-23,8.77
2013-10-24,8.77
2013-10-25,8.77
2013-10-28,8.77
2013-10-29,8.77
2013-10-30,8.77
2013-10-31,8.77
2013-11-01,8.77
2013-11-04,8.77
2013-11-05,8.77
2013-11-06,8.77
2013-11-07,8.77
2013-11-08,8.77
2013-11-11,8.77
2013-11-12,8.63
2013-11-13,8.63
2013-11-14,8.63
2013-11-15,8.63
2013-11-18,8.63
2013-11-19,8.63
2013-11-20,8.63
2013-11-21,8.63
2013-11-22,8.89
2013-11-25,8.89
2013-11-26,8.89
2013-11-27,8.89
2013-11-29,8.89
2013-12-02,8.89
2013-12-03,8.89
2013-12-04,8.89
2013-12-05,8.89
2013-12-06,8.89
2013-12-09,8.89
2013-12-10,8.89
2013-12-11,8.89
2013-12-12,8.89
2013-12-13,8.89
2013-12-16,8.89
2013-12-17,8.89
2013-12-18,8.89
2013-12-19,8.89
2013-12-20,8.89
2013-12-23,8.89
2013-12-24,8.89
2013-12-26,8.89
2013-12-27,8.89
2013-12-30,8.89
2013-12-31,8.89
2014-01-02,8.89
2014-01-03,8.89
2014-01-06,8.89
2014-01-07,8.89
2014-01-08,8.89
2014-01-09,8.89
2014-01-10,8.89
2014-01-13,8.89
2014-01-14,8.89
2014-01-15,8.89
2014-01-16,8.89
2014-01-17,8.89
2014-01-21,8.89
2014-01-22,8.89
2014-01-23,8.89
2014-01-24,8.89
2014-01-27,8.89
2014-01-28,7.9
2014-01-29,7.9
2014-01-30,7.9
2014-01-31,7.9
2014-02-03,7.9
2014-02-04,7.94
2014-02-05,7.94
2014-02-06,7.94
2014-02-07,7.94
2014-02-10,7.94
2014-02-11,7.94
2014-02-12,7.94
2014-02-13,7.94
2014-02-14,7.94
2014-02-18,7.94
2014-02-19,8.13
2014-02-20,8.13
2014-02-21,8.13
2014-02-24,8.13
2014-02-25,8.13
2014-02-26,8.13
2014-02-27,8.13
2014-02-28,8.13
2014-03-03,8.13
2014-03-04,8.13
2014-03-05,8.13
2014-03-06,8.13
2014-03-07,8.13
2014-03-10,8.13
2014-03-11,8.13
2014-03-12,8.13
2014-03-13,8.75
2014-03-14,8.75
2014-03-17,8.75
2014-03-18,8.75
2014-03-19,8.75
2014-03-20,8.75
2014-03-21,8.75
2014-03-24,8.75
2014-03-25,8.75
2014-03-26,8.6
2014-03-27,8.6
2014-03-28,8.6
2014-03-31,8.6
2014-04-01,8.6
2014-04-02,8.6
2014-04-03,8.6
2014-04-04,8.61
2014-04-07,8.61
2014-04-08,8.61
2014-04-09,8.61
2014-04-10,8.61
2014-04-11,8.61
2014-04-14,8.5
2014-04-15,8.5
2014-04-16,8.5
2014-04-17,8.5
2014-04-21,8.5
2014-04-22,8.5
2014-04-23,8.5
2014-04-24,8.5
2014-04-25,8.5
2014-04-28,8.5
2014-04-29,8.5
2014-04-30,8.5
2014-05-01,8.5
2014-05-02,8.5
2014-05-05,8.5
2014-05-06,8.5
2014-05-07,8.5
2014-05-08,8.5
2014-05-09,8.5
2014-05-12,8.5
2014-05-13,8.5
2014-05-14,8.5
2014-05-15,8.5
2014-05-16,8.5
2014-05-19,8.5
2014-05-20,8.5
2014-05-21,8.5
2014-05-22,8.5
2014-05-23,8.5
2014-05-27,8.5
2014-05-28,8.5
2014-05-29,8.5
2014-05-30,8.5
2014-06-02,8.5
2014-06-03,8.5
2014-06-04,8.5
2014-06-05,8.5
2014-06-06,8.5
2014-06-09,8.5
2014-06-10,8.5
2014-06-11,8.5
2014-06-12,8.5
2014-06-13,8.5
2014-06-16,8.5
2014-06-17,8.5
2014-06-18,8.5
2014-06-19,8.5
2014-06-20,8.5
2014-06-23,8.5
2014-06-24,8.5
2014-06-25,8.5
2014-06-26,8.5
2014-06-27,8.5
2014-06-30,8.5
2014-07-01,8.5
2014-07-02,8.5
2014-07-03,8.5
2014-07-07,8.5
2014-07-08,8.5
2014-07-09,8.5
2014-07-10,8.5
2014-07-11,8.5
2014-07-14,8.5
2014-07-15,8.5
2014-07-16,8.5
2014-07-17,8.5
2014-07-18,8.5
2014-07-21,8.5
2014-07-22,8.5
2014-07-23,8.79
2014-07-24,8.79
2014-07-25,8.79
2014-07-28,8.79
2014-07-29,8.79
2014-07-30,8.79
2014-07-31,8.79
2014-08-01,8.79
2014-08-04,8.79
2014-08-05,8.79
2014-08-06,8.79
2014-08-07,8.79
2014-08-08,8.79
2014-08-11,8.79
2014-08-12,8.79
2014-08-13,8.79
2014-08-14,8.79
2014-08-15,8.79
2014-08-18,8.79
2014-08-19,8.79
2014-08-20,8.79
2014-08-21,8.79
2014-08-22,8.79
2014-08-25,8.79
2014-08-26,8.79
2014-08-27,8.79
2014-08-28,8.79
2014-08-29,8.79
2014-09-02,8.79
2014-09-03,8.79
2014-09-04,8.79
2014-09-05,8.79
2014-09-08,8.79
2014-09-09,8.79
2014-09-10,8.79
2014-09-11,8.79
2014-09-12,8.79
2014-09-15,8.79
2014-09-16,8.79
2014-09-17,8.79
2014-09-18,8.79
2014-09-19,8.79
2014-09-22,8.79
2014-09-23,8.79
2014-09-24,8.79
2014-09-25,8.79
2014-09-26,8.79
2014-09-29,8.79
2014-09-30,8.79
2014-10-01,8.79
2014-10-02,8.79
2014-10-03,8.79
2014-10-06,8.79
2014-10-07,8.79
2014-10-08,8.79
2014-10-09,8.79
2014-10-10,8.79
2014-10-13,8.79
2014-10-14,8.79
2014-10-15,8.79
2014-10-16,8.79
2014-10-17,8.79
2014-10-20,8.79
2014-10-21,8.79
2014-10-22,8.15
2014-10-23,8.15
2014-10-24,8.15
2014-10-27,8.15
2014-10-28,8.15
2014-10-29,8.15
2014-10-30,8.15
2014-10-31,8.15
2014-11-03,8.15
2014-11-04,8.15
2014-11-05,8.15
2014-11-06,8.15
2014-11-07,8.15
2014-11-10,8.15
2014-11-11,8.15
2014-11-12,8.43
2014-11-13,8.43
2014-11-14,8.43
2014-11-17,8.43
2014-11-18,8.43
2014-11-19,8.43
2014-11-20,8.43
2014-11-21,8.43
2014-11-24,8.43
2014-11-25,8.43
2014-11-26,8.43
2014-11-28,8.43
2014-12-01,8.43
2014-12-02,8.43
2014-12-03,8.43
2014-12-04,8.43
2014-12-05,8.43
2014-12-08,8.43
2014-12-09,8.43
2014-12-10,8.43
2014-12-11,8.43
2014-12-12,8.26
2014-12-15,8.26
2014-12-16,8.2
2014-12-17,8.2
2014-12-18,8.2
2014-12-19,8.2
2014-12-22,8.59
2014-12-23,8.59
2014-12-24,8.59
2014-12-26,8.59
2014-12-29,8.59
2014-12-30,8.59
2014-12-31,8.59
2015-01-02,8.59
2015-01-05,8.59
2015-01-06,8.59
2015-01-07,8.59
2015-01-08,8.59
2015-01-09,8.59
2015-01-12,8.59
2015-01-13,8.59
2015-01-14,8.31
2015-01-15,8.42
2015-01-16,8.42
2015-01-20,8.28
2015-01-21,8.28
2015-01-22,8.28
2015-01-23,8.28
2015-01-26,8.28
2015-01-27,8.28
2015-01-28,8.28
2015-01-29,8.28
2015-01-30,8.14
2015-02-02,8.14
2015-02-03,8.14
2015-02-04,8.03
2015-02-05,8.03
2015-02-06,8.03
2015-02-09,8.03
2015-02-10,8.0
2015-02-11,8.0
2015-02-12,8.0
2015-02-13,8.01
2015-02-17,8.01
2015-02-18,8.01
2015-02-19,8.3
2015-02-20,8.3
2015-02-23,8.3
2015-02-24,8.3
2015-02-25,8.3
2015-02-26,8.3
2015-02-27,8.3
2015-03-02,8.3
2015-03-03,8.3
2015-03-04,8.3
2015-03-05,8.3
2015-03-06,8.3
2015-03-09,8.3
2015-03-10,8.3
2015-03-11,8.3
2015-03-12,8.3
2015-03-13,8.3
2015-03-16,8.3
2015-03-17,8.3
2015-03-18,8.3
2015-03-19,8.3
2015-03-20,8.3
2015-03-23,8.3
2015-03-24,8.3
2015-03-25,8.3
2015-03-26,8.81
2015-03-27,8.81
2015-03-30,8.81
2015-03-31,8.81
2015-04-01,8.81
2015-04-02,8.72
2015-04-06,8.72
2015-04-07,8.72
2015-04-08,8.72
2015-04-09,8.72
2015-04-10,8.72
2015-04-13,8.72
2015-04-14,8.72
2015-04-15,8.72
2015-04-16,8.72
2015-04-17,8.7
2015-04-20,8.7
2015-04-21,8.7
2015-04-22,8.7
2015-04-23,8.7
2015-04-24,8.7
2015-04-27,8.7
2015-04-28,8.7
2015-04-29,8.7
2015-04-30,8.7
2015-05-01,8.7
2015-05-04,8.7
2015-05-05,8.7
2015-05-06,8.7
2015-05-07,8.7
2015-05-08,8.7
2015-05-11,8.7
2015-05-12,8.7
2015-05-13,8.9
2015-05-14,8.9
2015-05-15,8.9
2015-05-18,8.9
2015-05-19,8.9
2015-05-20,8.9
2015-05-21,8.9
2015-05-22,8.9
2015-05-26,8.75
2015-05-27,8.75
2015-05-28,8.75
2015-05-29,8.75
2015-06-01,8.75
2015-06-02,8.75
2015-06-03,8.75
2015-06-04,8.75
2015-06-05,8.75
2015-06-08,8.75
2015-06-09,8.75
2015-06-10,8.75
2015-06-11,8.75
2015-06-12,8.75
2015-06-15,8.75
2015-06-16,8.35
2015-06-17,8.35
2015-06-18,8.35
2015-06-19,8.35
2015-06-22,8.35
2015-06-23,8.35
2015-06-24,8.35
2015-06-25,8.35
2015-06-26,8.35
2015-06-29,8.35
2015-06-30,8.35
2015-07-01,8.35
2015-07-02,8.35
2015-07-06,8.35
2015-07-07,8.35
2015-07-08,8.35
2015-07-09,8.35
2015-07-10,8.35
2015-07-13,8.35
2015-07-14,8.35
2015-07-15,8.35
2015-07-16,8.35
2015-07-17,8.35
2015-07-20,8.35
2015-07-21,8.35
2015-07-22,8.35
2015-07-23,8.35
2015-07-24,8.35
2015-07-27,8.35
2015-07-28,8.35
2015-07-29,8.35
2015-07-30,8.35
2015-07-31,8.35
2015-08-03,8.35
2015-08-04,8.35
2015-08-05,8.35
2015-08-06,8.35
2015-08-07,8.35
2015-08-10,8.35
2015-08-11,8.35
2015-08-12,8.35
2015-08-13,8.35
2015-08-14,8.35
2015-08-17,8.35
2015-08-18,8.35
2015-08-19,8.35
2015-08-20,8.35
2015-08-21,8.35
2015-08-24,8.35
2015-08-25,8.35
2015-08-26,6.6
2015-08-27,6.6
2015-08-28,6.6
2015-08-31,6.6
2015-09-01,6.6
2015-09-02,6.6
2015-09-03,6.6
2015-09-04,6.6
2015-09-08,6.6
2015-09-09,6.6
2015-09-10,6.6
2015-09-11,6.6
2015-09-14,6.91
2015-09-15,6.91
2015-09-16,6.91
2015-09-17,6.91
2015-09-18,6.91
2015-09-21,6.91
2015-09-22,6.91
2015-09-23,6.65
2015-09-24,6.65
2015-09-25,6.65
2015-09-28,6.65
2015-09-29,6.65
2015-09-30,6.65
2015-10-01,6.65
2015-10-02,6.65
2015-10-05,6.65
2015-10-06,6.65
2015-10-07,6.65
2015-10-08,6.65
2015-10-09,6.65
2015-10-12,7.38
2015-10-13,7.38
2015-10-14,7.38
2015-10-15,7.38
2015-10-16,7.38
2015-10-19,7.38
2015-10-20,7.38
2015-10-21,7.38
2015-10-22,7.38
2015-10-23,7.38
2015-10-26,7.4
2015-10-27,7.4
2015-10-28,7.4
2015-10-29,7.4
2015-10-30,7.4
2015-11-02,7.4
2015-11-03,7.4
2015-11-04,7.4
2015-11-05,7.4
2015-11-06,7.43
2015-11-09,7.43
2015-11-10,7.43
2015-11-11,7.43
2015-11-12,7.43
2015-11-13,7.43
2015-11-16,7.43
2015-11-17,7.43
2015-11-18,7.43
2015-11-19,7.43
2015-11-20,7.43
2015-11-23,7.43
2015-11-24,7.43
2015-11-25,7.43
2015-11-27,7.43
2015-11-30,7.43
2015-12-01,7.43
2015-12-02,7.43
2015-12-03,7.43
2015-12-04,7.43
2015-12-07,7.43
2015-12-08,7.43
2015-12-09,7.43
2015-12-10,7.43
2015-12-11,7.43
2015-12-14,7.43
2015-12-15,7.43
2015-12-16,7.43
2015-12-17,7.6
2015-12-18,7.6
2015-12-21,7.6
2015-12-22,7.6
2015-12-23,7.6
2015-12-24,7.6
2015-12-28,7.6
2015-12-29,7.6
2015-12-30,7.6
2015-12-31,7.6
2016-01-04,7.6
2016-01-05,7.6
2016-01-06,8.2
2016-01-07,8.2
2016-01-08,8.2
2016-01-11,8.2
2016-01-12,7.4
2016-01-13,7.4
2016-01-14,7.4
2016-01-15,7.4
2016-01-19,7.4
2016-01-20,7.4
2016-01-21,7.4
2016-01-22,7.4
2016-01-25,7.4
2016-01-26,7.4
2016-01-27,7.4
2016-01-28,7.4
2016-01-29,7.8
2016-02-01,7.9
2016-02-02,7.9
2016-02-03,7.9
2016-02-04,7.9
2016-02-05,7.9
2016-02-08,7.9
2016-02-09,7.9
2016-02-10,7.9
2016-02-11,7.13
2016-02-12,7.13
2016-02-16,7.13
2016-02-17,7.13
2016-02-18,8.0
2016-02-19,8.0
2016-02-22,8.0
2016-02-23,8.0
2016-02-24,8.0
2016-02-25,8.0
2016-02-26,8.0
2016-02-29,8.0
2016-03-01,8.0
2016-03-02,8.95
2016-03-03,8.95
2016-03-04,8.95
2016-03-07,8.95
2016-03-08,8.95
2016-03-09,8.95
2016-03-10,8.95
2016-03-11,8.95
2016-03-14,8.95
2016-03-15,8.95
2016-03-16,8.95
2016-03-17,8.95
2016-03-18,8.95
2016-03-21,8.95
2016-03-22,8.95
2016-03-23,8.95
2016-03-24,8.95
2016-03-28,8.95
2016-03-29,8.95
2016-03-30,8.95
2016-03-31,9.25
2016-04-01,9.25
2016-04-04,9.25
2016-04-05,9.25
2016-04-06,9.25
2016-04-07,9.25
2016-04-08,9.25
2016-04-11,9.25
2016-04-12,9.25
2016-04-13,9.25
2016-04-14,9.25
2016-04-15,9.25
2016-04-18,9.25
2016-04-19,9.25
2016-04-20,9.25
2016-04-21,9.25
2016-04-22,9.25
2016-04-25,9.25
2016-04-26,9.25
2016-04-27,9.25
2016-04-28,9.25
2016-04-29,9.25
2016-05-02,9.25
2016-05-03,9.25
2016-05-04,9.25
2016-05-05,9.25
2016-05-06,9.25
2016-05-09,9.25
2016-05-10,9.25
2016-05-11,9.25
2016-05-12,9.25
2016-05-13,9.25
2016-05-16,9.25
2016-05-17,9.25
2016-05-18,9.25
2016-05-19,9.25
2016-05-20,9.25
2016-05-23,9.25
2016-05-24,9.25
2016-05-25,9.25
2016-05-26,9.25
2016-05-27,9.25
2016-05-31,9.25
2016-06-01,9.25
2016-06-02,9.25
2016-06-03,9.25
2016-06-06,9.25
2016-06-07,9.49
2016-06-08,9.49
2016-06-09,9.49
2016-06-10,9.49
2016-06-13,9.49
2016-06-14,9.49
2016-06-15,9.49
2016-06-16,9.49
2016-06-17,9.49
2016-06-20,9.49
2016-06-21,9.49
2016-06-22,9.49
2016-06-23,9.49
2016-06-24,9.49
2016-06-27,9.49
2016-06-28,9.49
2016-06-29,9.49
2016-06-30,9.49
2016-07-01,9.49
2016-07-05,9.49
2016-07-06,9.49
2016-07-07,9.49
2016-07-08,9.49
2016-07-11,9.49
2016-07-12,9.75
2016-07-13,9.75
2016-07-14,9.75
2016-07-15,9.75
2016-07-18,9.75
2016-07-19,9.75
2016-07-20,9.75
2016-07-21,9.75
2016-07-22,9.75
2016-07-25,9.75
2016-07-26,9.75
2016-07-27,9.75
2016-07-28,9.75
2016-07-29,9.75
2016-08-01,9.75
2016-08-02,9.75
2016-08-03,9.75
2016-08-04,9.75
2016-08-05,9.75
2016-08-08,9.75
2016-08-09,9.75
2016-08-10,9.93
2016-08-11,9.93
2016-08-12,10.09
2016-08-15,10.09
2016-08-16,10.19
2016-08-17,10.19
2016-08-18,10.19
2016-08-19,10.19
2016-08-22,10.19
2016-08-23,10.19
2016-08-24,10.19
2016-08-25,10.19
2016-08-26,10.19
2016-08-29,10.19
2016-08-30,9.2
2016-08-31,9.2
2016-09-01,9.2
2016-09-02,9.2
2016-09-06,9.2
2016-09-07,9.2
2016-09-08,9.2
2016-09-09,9.2
2016-09-12,9.2
2016-09-13,9.2
2016-09-14,9.2
2016-09-15,9.2
2016-09-16,9.2
2016-09-19,9.2
2016-09-20,9.2
2016-09-21,9.2
2016-09-22,9.2
2016-09-23,9.2
2016-09-26,9.05
2016-09-27,9.07
2016-09-28,9.07
2016-09-29,9.07
2016-09-30,9.07
2016-10-03,9.07
2016-10-04,9.07
2016-10-05,9.07
2016-10-06,9.19
2016-10-07,9.19
2016-10-10,9.19
2016-10-11,9.19
2016-10-12,9.19
2016-10-13,9.19
2016-10-14,9.19
2016-10-17,9.19
2016-10-18,9.17
2016-10-19,9.17
2016-10-20,9.17
2016-10-21,9.17
2016-10-24,9.17
2016-10-25,9.17
2016-10-26,9.17
2016-10-27,9.17
2016-10-28,9.17
2016-10-31,9.17
2016-11-01,9.17
2016-11-02,9.17
2016-11-03,9.17
2016-11-04,9.17
2016-11-07,9.17
2016-11-08,9.17
2016-11-09,9.17
2016-11-10,9.17
2016-11-11,9.17
2016-11-14,9.17
2016-11-15,9.17
2016-11-16,9.17
2016-11-17,9.17
2016-11-18,9.17
2016-11-21,9.17
2016-11-22,9.17
2016-11-23,9.17
2016-11-25,9.17
2016-11-28,9.17
2016-11-29,9.17
2016-11-30,9.17
2016-12-01,9.17
2016-12-02,9.17
2016-12-05,9.17
2016-12-06,9.17
2016-12-07,9.17
2016-12-08,9.17
2016-12-09,8.7
2016-12-12,8.7
2016-12-13,8.7
2016-12-14,8.7
2016-12-15,8.7
2016-12-16,8.7
2016-12-19,8.7
2016-12-20,8.7
2016-12-21,8.7
2016-12-22,8.7
2016-12-23,8.7
2016-12-27,8.7
2016-12-28,8.7
2016-12-29,8.7
2016-12-30,8.7
2017-01-03,8.7
2017-01-04,8.7
2017-01-05,8.7
2017-01-06,8.7
2017-01-09,9.19
2017-01-10,9.19
2017-01-11,9.19
2017-01-12,9.19
2017-01-13,9.19
2017-01-17,9.19
2017-01-18,9.19
2017-01-19,9.19
2017-01-20,9.19
2017-01-23,9.19
2017-01-24,9.19
2017-01-25,9.19
2017-01-26,9.19
2017-01-27,9.19
2017-01-30,7.85
2017-01-31,7.85
2017-02-01,7.85
2017-02-02,7.85
2017-02-03,7.92
2017-02-06,7.92
2017-02-07,7.92
2017-02-08,7.92
2017-02-09,7.92
2017-02-10,7.92
2017-02-13,7.92
2017-02-14,7.92
2017-02-15,7.92
2017-02-16,7.92
2017-02-17,7.92
2017-02-21,7.92
2017-02-22,7.92
2017-02-23,7.92
2017-02-24,7.92
2017-02-27,7.92
2017-02-28,7.92
2017-03-01,7.92
2017-03-02,7.92
2017-03-03,7.92
2017-03-06,7.92
2017-03-07,7.92
2017-03-08,7.92
2017-03-09,7.03
2017-03-10,7.03
2017-03-13,7.03
2017-03-14,7.03
2017-03-15,7.03
2017-03-16,7.03
2017-03-17,7.03
2017-03-20,7.03
2017-03-21,7.03
2017-03-22,7.03
2017-03-23,7.03
2017-03-24,7.03
2017-03-27,7.03
2017-03-28,7.03
2017-03-29,7.03
2017-03-30,7.03
2017-03-31,7.03
2017-04-03,7.0
2017-04-04,7.0
2017-04-05,7.0
2017-04-06,7.0
2017-04-07,7.0
2017-04-10,7.0
2017-04-11,7.0
2017-04-12,7.15
2017-04-13,7.15
2017-04-17,7.15
2017-04-18,7.15
2017-04-19,7.15
2017-04-20,7.15
2017-04-21,7.15
2017-04-24,7.15
2017-04-25,7.15
2017-04-26,7.32
2017-04-27,7.32
2017-04-28,7.32
2017-05-01,7.32
2017-05-02,7.32
2017-05-03,7.32
2017-05-04,7.32
2017-05-05,7.32
2017-05-08,7.32
2017-05-09,7.32
2017-05-10,7.32
2017-05-11,7.32
2017-05-12,7.32
2017-05-15,7.32
2017-05-16,7.32
2017-05-17,7.32
2017-05-18,7.32
2017-05-19,7.32
2017-05-22,7.32
2017-05-23,7.32
2017-05-24,7.32
2017-05-25,7.32
2017-05-26,7.32
2017-05-30,7.32
2017-05-31,7.32
2017-06-01,7.32
2017-06-02,7.32
2017-06-05,7.32
2017-06-06,7.32
2017-06-07,7.32
2017-06-08,7.7
2017-06-09,7.7
2017-06-12,7.7
2017-06-13,7.72
2017-06-14,7.72
2017-06-15,7.72
2017-06-16,7.72
2017-06-19,7.72
2017-06-20,8.0
2017-06-21,8.0
2017-06-22,8.0
2017-06-23,8.0
2017-06-26,8.0
2017-06-27,8.0
2017-06-28,8.0
2017-06-29,8.0
2017-06-30,8.0
2017-07-03,8.0
2017-07-05,8.0
2017-07-06,8.0
2017-07-07,8.0
2017-07-10,8.0
2017-07-11,8.0
2017-07-12,8.0
2017-07-13,8.0
2017-07-14,8.0
2017-07-17,8.0
2017-07-18,8.0
2017-07-19,8.0
2017-07-20,8.0
2017-07-21,8.0
2017-07-24,8.0
2017-07-25,8.0
2017-07-26,8.0
2017-07-27,7.4
2017-07-28,7.4
2017-07-31,7.4
2017-08-01,7.4
2017-08-02,7.4
2017-08-03,7.4
2017-08-04,7.4
2017-08-07,7.4
2017-08-08,7.86
2017-08-09,7.86
2017-08-10,7.86
2017-08-11,7.86
2017-08-14,7.86
2017-08-15,7.86
2017-08-16,7.86
2017-08-17,7.86
2017-08-18,7.86
2017-08-21,7.86
2017-08-22,7.5
2017-08-23,7.5
2017-08-24,7.5
2017-08-25,7.5
2017-08-28,7.5
2017-08-29,7.5
2017-08-30,7.5
2017-08-31,7.5
2017-09-01,7.5
2017-09-05,7.5
2017-09-06,7.5
2017-09-07,7.5
2017-09-08,7.5
2017-09-11,7.5
2017-09-12,7.5
2017-09-13,7.5
2017-09-14,7.5
2017-09-15,7.5
2017-09-18,7.5
2017-09-19,7.5
2017-09-20,7.5
2017-09-21,7.5
2017-09-22,7.5
2017-09-25,7.5
2017-09-26,7.5
2017-09-27,7.5
2017-09-28,7.5
2017-09-29,7.5
2017-10-02,7.5
2017-10-03,6.95
2017-10-04,6.95
2017-10-05,6.95
2017-10-06,6.95
2017-10-09,6.95
2017-10-10,6.95
2017-10-11,6.95
2017-10-12,6.95
2017-10-13,6.95
2017-10-16,6.95
2017-10-17,6.95
2017-10-18,6.95
2017-10-19,6.95
2017-10-20,7.32
2017-10-23,7.32
2017-10-24,7.32
2017-10-25,7.2
2017-10-26,7.2
2017-10-27,7.2
2017-10-30,7.2
2017-10-31,7.2
2017-11-01,7.2
2017-11-02,7.2
2017-11-03,7.2
2017-11-06,7.2
2017-11-07,7.32
2017-11-08,7.25
2017-11-09,7.25
2017-11-10,7.25
2017-11-13,7.25
2017-11-14,7.25
2017-11-15,7.25
2017-11-16,7.25
2017-11-17,7.25
2017-11-20,7.25
2017-11-21,7.25
2017-11-22,7.25
2017-11-24,7.25
2017-11-27,7.25
2017-11-28,7.25
2017-11-29,7.25
2017-11-30,7.25
2017-12-01,7.25
2017-12-04,7.25
2017-12-05,7.25
2017-12-06,7.25
2017-12-07,7.25
2017-12-08,7.25
2017-12-11,7.25
2017-12-12,7.25
2017-12-13,7.25
2017-12-14,7.25
2017-12-15,7.25
2017-12-18,7.25
2017-12-19,7.25
2017-12-20,7.25
2017-12-21,7.25
2017-12-22,7.25
2017-12-26,7.25
2017-12-27,7.25
2017-12-28,7.25
2017-12-29,7.25
2018-01-02,7.7
2018-01-03,7.7
2018-01-04,7.7
2018-01-05,7.7
2018-01-08,7.7
2018-01-09,7.7
2018-01-10,7.7
2018-01-11,7.7
2018-01-12,7.7
2018-01-16,7.7
2018-01-17,7.85
2018-01-18,7.85
2018-01-19,7.85
2018-01-22,7.85
2018-01-23,7.85
2018-01-24,7.85
2018-01-25,7.85
2018-01-26,7.85
2018-01-29,7.85
2018-01-30,7.85
2018-01-31,7.85
2018-02-01,7.85
2018-02-02,7.85
2018-02-05,7.85
2018-02-06,7.85
2018-02-07,7.7
2018-02-08,7.7
2018-02-09,7.7
2018-02-12,7.7
2018-02-13,7.7
2018-02-14,7.7
2018-02-15,7.7
2018-02-16,7.7
2018-02-20,7.7
2018-02-21,7.7
2018-02-22,7.7
2018-02-23,7.45
2018-02-26,7.25
2018-02-27,7.25
2018-02-28,7.25
2018-03-01,7.25
2018-03-02,7.25
2018-03-05,7.25
2018-03-06,7.25
2018-03-07,7.25
2018-03-08,7.25
2018-03-09,7.25
2018-03-12,7.25
2018-03-13,7.25
2018-03-14,7.25
2018-03-15,7.25
2018-03-16,7.25
2018-03-19,7.25
2018-03-20,7.25
2018-03-21,7.25
2018-03-22,7.25
2018-03-23,7.25
2018-03-26,7.25
2018-03-27,7.25
2018-03-28,7.25
2018-03-29,7.25
2018-04-02,7.25
2018-04-03,7.6
2018-04-04,7.58
2018-04-05,7.58
2018-04-06,7.58
2018-04-09,7.58
2018-04-10,7.58
2018-04-11,7.58
2018-04-12,7.58
2018-04-13,7.58
2018-04-16,7.58
2018-04-17,7.48
2018-04-18,7.48
2018-04-19,7.48
2018-04-20,7.48
2018-04-23,7.48
2018-04-24,7.48
2018-04-25,7.48
2018-04-26,7.48
2018-04-27,7.48
2018-04-30,7.48
2018-05-01,7.48
2018-05-02,7.48
2018-05-03,7.48
2018-05-04,7.48
2018-05-07,7.48
2018-05-08,7.48
2018-05-09,7.48
2018-05-10,7.48
2018-05-11,7.48
2018-05-14,7.48
2018-05-15,7.37
2018-05-16,7.15
2018-05-17,7.15
2018-05-18,7.15
2018-05-21,7.15
2018-05-22,7.15
2018-05-23,7.15
2018-05-24,7.15
2018-05-25,7.15
2018-05-29,7.15
2018-05-30,7.15
2018-05-31,7.15
2018-06-01,7.15
2018-06-04,7.15
2018-06-05,7.15
2018-06-06,7.15
2018-06-07,7.15
2018-06-08,7.15
2018-06-11,7.15
2018-06-12,7.15
2018-06-13,7.15
2018-06-14,7.15
2018-06-15,7.0
2018-06-18,7.0
2018-06-19,7.0
2018-06-20,7.0
2018-06-21,7.0
2018-06-22,7.0
2018-06-25,7.0
2018-06-26,7.0
2018-06-27,7.0
2018-06-28,6.4
2018-06-29,6.4
2018-07-02,6.4
2018-07-03,6.5
2018-07-05,6.5
2018-07-06,6.5
2018-07-09,6.88
2018-07-10,6.77
2018-07-11,6.77
2018-07-12,6.77
2018-07-13,6.77
2018-07-16,6.77
2018-07-17,6.77
2018-07-18,6.77
2018-07-19,6.77
2018-07-20,6.77
2018-07-23,6.77
2018-07-24,6.77
2018-07-25,6.77
2018-07-26,6.77
