Date,EL
2000-08-04,22.5
2000-08-07,21.875
2000-08-08,21.9375
2000-08-09,22.28125
2000-08-10,22.46875
2000-08-11,22.5625
2000-08-14,23.0
2000-08-15,22.53125
2000-08-16,21.84375
2000-08-17,21.46875
2000-08-18,21.5
2000-08-21,21.125
2000-08-22,21.1875
2000-08-23,21.125
2000-08-24,21.0
2000-08-25,21.0625
2000-08-28,20.96875
2000-08-29,20.90625
2000-08-30,20.78125
2000-08-31,20.46875
2000-09-01,20.90625
2000-09-05,21.0625
2000-09-06,20.75
2000-09-07,21.03125
2000-09-08,20.71875
2000-09-11,21.28125
2000-09-12,21.25
2000-09-13,21.1875
2000-09-14,20.5625
2000-09-15,20.1875
2000-09-18,19.6875
2000-09-19,19.0625
2000-09-20,17.90625
2000-09-21,17.5625
2000-09-22,18.65625
2000-09-25,18.65625
2000-09-26,18.0625
2000-09-27,18.0
2000-09-28,18.71875
2000-09-29,18.3125
2000-10-02,18.3125
2000-10-03,18.125
2000-10-04,18.40625
2000-10-05,19.0625
2000-10-06,18.71875
2000-10-09,18.6875
2000-10-10,18.6875
2000-10-11,18.25
2000-10-12,17.6875
2000-10-13,17.5625
2000-10-16,18.09375
2000-10-17,17.6875
2000-10-18,17.5625
2000-10-19,18.34375
2000-10-20,18.84375
2000-10-23,18.65625
2000-10-24,20.40625
2000-10-25,21.59375
2000-10-26,21.4375
2000-10-27,22.03125
2000-10-30,22.5
2000-10-31,23.21875
2000-11-01,23.0
2000-11-02,22.6875
2000-11-03,22.59375
2000-11-06,22.46875
2000-11-07,21.75
2000-11-08,22.875
2000-11-09,22.40625
2000-11-10,21.9375
2000-11-13,22.0
2000-11-14,21.875
2000-11-15,22.28125
2000-11-16,22.03125
2000-11-17,22.125
2000-11-20,21.625
2000-11-21,21.4375
2000-11-22,21.375
2000-11-24,21.28125
2000-11-27,21.21875
2000-11-28,21.0625
2000-11-29,21.25
2000-11-30,21.65625
2000-12-01,22.21875
2000-12-04,22.40625
2000-12-05,21.875
2000-12-06,21.84375
2000-12-07,22.09375
2000-12-08,22.25
2000-12-11,21.8125
2000-12-12,21.90625
2000-12-13,22.03125
2000-12-14,21.4375
2000-12-15,21.1875
2000-12-18,21.8125
2000-12-19,21.90625
2000-12-20,22.03125
2000-12-21,20.0625
2000-12-22,20.0625
2000-12-26,20.4375
2000-12-27,21.21875
2000-12-28,21.71875
2000-12-29,21.90625
2001-01-02,21.34375
2001-01-03,20.90625
2001-01-04,19.46875
2001-01-05,20.21875
2001-01-08,21.40625
2001-01-09,21.875
2001-01-10,21.6875
2001-01-11,21.46875
2001-01-12,21.3125
2001-01-16,20.9375
2001-01-17,20.625
2001-01-18,21.03125
2001-01-19,20.90625
2001-01-22,20.09375
2001-01-23,20.5625
2001-01-24,20.75
2001-01-25,20.625
2001-01-26,20.625
2001-01-29,20.225
2001-01-30,19.450001
2001-01-31,19.049999
2001-02-01,19.625
2001-02-02,19.450001
2001-02-05,19.375
2001-02-06,19.629998999999998
2001-02-07,19.190001000000002
2001-02-08,20.110001
2001-02-09,19.67
2001-02-12,19.695
2001-02-13,19.365
2001-02-14,19.16
2001-02-15,19.555
2001-02-16,19.549999
2001-02-20,19.915001
2001-02-21,19.754998999999998
2001-02-22,19.5
2001-02-23,19.200001
2001-02-26,19.635
2001-02-27,19.125
2001-02-28,19.32
2001-03-01,19.305
2001-03-02,19.834999
2001-03-05,19.870001000000002
2001-03-06,20.25
2001-03-07,20.245001000000002
2001-03-08,20.725
2001-03-09,20.280001000000002
2001-03-12,19.995001000000002
2001-03-13,19.275
2001-03-14,18.9
2001-03-15,18.834999
2001-03-16,18.375
2001-03-19,18.5
2001-03-20,18.33
2001-03-21,17.555
2001-03-22,17.215
2001-03-23,17.15
2001-03-26,17.25
2001-03-27,17.52
2001-03-28,17.75
2001-03-29,17.9
2001-03-30,18.209999
2001-04-02,18.155001000000002
2001-04-03,18.030001000000002
2001-04-04,18.245001000000002
2001-04-05,18.65
2001-04-06,18.379998999999998
2001-04-09,18.48
2001-04-10,18.379998999999998
2001-04-11,18.34
2001-04-12,18.475
2001-04-16,18.610001
2001-04-17,18.700001
2001-04-18,18.855
2001-04-19,18.895
2001-04-20,19.0
2001-04-23,18.695
2001-04-24,19.475
2001-04-25,19.674999
2001-04-26,19.754998999999998
2001-04-27,20.0
2001-04-30,19.875
2001-05-01,20.389999
2001-05-02,20.514999
2001-05-03,20.35
2001-05-04,20.43
2001-05-07,20.030001000000002
2001-05-08,20.055
2001-05-09,19.975
2001-05-10,20.09
2001-05-11,19.975
2001-05-14,20.174999
2001-05-15,19.844998999999998
2001-05-16,20.51
2001-05-17,21.25
2001-05-18,20.655001000000002
2001-05-21,20.985001
2001-05-22,20.959999
2001-05-23,20.875
2001-05-24,21.01
2001-05-25,20.934998999999998
2001-05-29,20.799999
2001-05-30,20.620001000000002
2001-05-31,20.299999
2001-06-01,20.85
2001-06-04,20.940001000000002
2001-06-05,21.110001
2001-06-06,21.014999
2001-06-07,21.395
2001-06-08,21.25
2001-06-11,21.115
2001-06-12,21.18
2001-06-13,21.0
2001-06-14,20.6
2001-06-15,20.125
2001-06-18,20.975
2001-06-19,20.700001
2001-06-20,21.004998999999998
2001-06-21,20.5
2001-06-22,20.299999
2001-06-25,19.985001
2001-06-26,20.41
2001-06-27,20.355
2001-06-28,21.725
2001-06-29,21.549999
2001-07-02,21.549999
2001-07-03,21.725
2001-07-05,21.110001
2001-07-06,20.945
2001-07-09,20.700001
2001-07-10,20.85
2001-07-11,20.959999
2001-07-12,20.76
2001-07-13,20.725
2001-07-16,20.825001
2001-07-17,21.165001
2001-07-18,21.275
2001-07-19,21.285
2001-07-20,21.395
2001-07-23,21.145
2001-07-24,20.695
2001-07-25,20.65
2001-07-26,20.25
2001-07-27,19.625
2001-07-30,19.93
2001-07-31,19.775
2001-08-01,19.49
2001-08-02,19.795
2001-08-03,19.344998999999998
2001-08-06,19.674999
2001-08-07,19.295
2001-08-08,19.205
2001-08-09,18.695
2001-08-10,19.235001
2001-08-13,19.639999
2001-08-14,19.25
2001-08-15,19.379998999999998
2001-08-16,19.924999
2001-08-17,20.25
2001-08-20,19.65
2001-08-21,19.625
2001-08-22,20.115
2001-08-23,20.275
2001-08-24,20.120001000000002
2001-08-27,19.639999
2001-08-28,19.625
2001-08-29,19.559998999999998
2001-08-30,19.764999
2001-08-31,19.424999
2001-09-04,19.434998999999998
2001-09-05,19.375
2001-09-06,18.85
2001-09-07,18.955
2001-09-10,19.15
2001-09-17,17.629998999999998
2001-09-18,17.200001
2001-09-19,16.49
2001-09-20,16.995001000000002
2001-09-21,16.625
2001-09-24,16.65
2001-09-25,16.375
2001-09-26,15.975
2001-09-27,15.985
2001-09-28,16.575001
2001-10-01,16.549999
2001-10-02,16.025
2001-10-03,16.48
2001-10-04,16.25
2001-10-05,16.65
2001-10-08,16.82
2001-10-09,16.525
2001-10-10,16.950001
2001-10-11,16.950001
2001-10-12,16.610001
2001-10-15,16.549999
2001-10-16,16.75
2001-10-17,17.075001
2001-10-18,17.15
2001-10-19,16.98
2001-10-22,17.200001
2001-10-23,16.75
2001-10-24,16.695
2001-10-25,16.549999
2001-10-26,16.855
2001-10-29,16.790001
2001-10-30,16.375
2001-10-31,16.125
2001-11-01,16.58
2001-11-02,15.775
2001-11-05,15.6
2001-11-06,15.725
2001-11-07,16.15
2001-11-08,16.235001
2001-11-09,16.15
2001-11-12,16.15
2001-11-13,16.365
2001-11-14,16.5
2001-11-15,16.65
2001-11-16,16.635
2001-11-19,16.754998999999998
2001-11-20,16.875
2001-11-21,16.9
2001-11-23,16.754998999999998
2001-11-26,16.690001000000002
2001-11-27,16.625
2001-11-28,16.51
2001-11-29,16.629998999999998
2001-11-30,16.684998999999998
2001-12-03,16.504998999999998
2001-12-04,16.65
2001-12-05,16.825001
2001-12-06,16.475
2001-12-07,16.4
2001-12-10,16.450001
2001-12-11,16.495001000000002
2001-12-12,16.25
2001-12-13,16.24
2001-12-14,16.055
2001-12-17,16.049999
2001-12-18,15.9
2001-12-19,15.995
2001-12-20,15.5
2001-12-21,15.93
2001-12-24,16.165001
2001-12-26,16.075001
2001-12-27,15.95
2001-12-28,16.01
2001-12-31,16.030001000000002
2002-01-02,16.07
2002-01-03,16.190001000000002
2002-01-04,16.34
2002-01-07,16.415001
2002-01-08,16.504998999999998
2002-01-09,16.549999
2002-01-10,16.5
2002-01-11,16.530001000000002
2002-01-14,16.475
2002-01-15,16.6
2002-01-16,16.959999
2002-01-17,17.459999
2002-01-18,17.190001000000002
2002-01-22,17.0
2002-01-23,17.0
2002-01-24,17.1
2002-01-25,17.51
2002-01-28,17.475
2002-01-29,17.0
2002-01-30,16.799999
2002-01-31,16.15
2002-02-01,16.200001
2002-02-04,15.825
2002-02-05,15.785
2002-02-06,15.49
2002-02-07,15.15
2002-02-08,14.995
2002-02-11,15.22
2002-02-12,15.625
2002-02-13,15.25
2002-02-14,15.445
2002-02-15,15.165
2002-02-19,14.995
2002-02-20,14.885
2002-02-21,14.755
2002-02-22,14.995
2002-02-25,15.26
2002-02-26,15.42
2002-02-27,15.575
2002-02-28,15.6
2002-03-01,15.575
2002-03-04,15.75
2002-03-05,15.465
2002-03-06,15.98
2002-03-07,15.925
2002-03-08,15.99
2002-03-11,15.87
2002-03-12,15.995
2002-03-13,16.09
2002-03-14,15.99
2002-03-15,16.424999
2002-03-18,16.440001000000002
2002-03-19,17.135
2002-03-20,17.18
2002-03-21,17.174999
2002-03-22,17.514999
2002-03-25,17.555
2002-03-26,17.075001
2002-03-27,16.950001
2002-03-28,17.08
2002-04-01,17.055
2002-04-02,17.025
2002-04-03,17.125
2002-04-04,17.9
2002-04-05,18.4
2002-04-08,18.6
2002-04-09,18.225
2002-04-10,18.76
2002-04-11,19.195
2002-04-12,18.875
2002-04-15,18.66
2002-04-16,18.105
2002-04-17,18.65
2002-04-18,18.299999
2002-04-19,18.035
2002-04-22,17.924999
2002-04-23,18.059998999999998
2002-04-24,18.1
2002-04-25,17.799999
2002-04-26,17.799999
2002-04-29,18.1
2002-04-30,18.075001
2002-05-01,17.82
2002-05-02,18.42
2002-05-03,18.65
2002-05-06,18.450001
2002-05-07,18.5
2002-05-08,18.225
2002-05-09,18.200001
2002-05-10,18.245001000000002
2002-05-13,18.424999
2002-05-14,18.615
2002-05-15,18.825001
2002-05-16,18.674999
2002-05-17,18.125
2002-05-20,18.360001
2002-05-21,18.334999
2002-05-22,18.125
2002-05-23,18.040001
2002-05-24,18.0
2002-05-28,17.700001
2002-05-29,17.684998999999998
2002-05-30,17.709999
2002-05-31,18.375
2002-06-03,18.475
2002-06-04,18.125
2002-06-05,18.549999
2002-06-06,18.225
2002-06-07,18.200001
2002-06-10,18.25
2002-06-11,17.875
2002-06-12,18.549999
2002-06-13,18.475
2002-06-14,18.120001000000002
2002-06-17,18.325001
2002-06-18,18.629998999999998
2002-06-19,18.715
2002-06-20,18.9
2002-06-21,18.625
2002-06-24,18.25
2002-06-25,17.49
2002-06-26,17.625
2002-06-27,18.450001
2002-06-28,17.6
2002-07-01,17.799999
2002-07-02,16.25
2002-07-03,15.775
2002-07-05,16.41
2002-07-08,16.434998999999998
2002-07-09,16.299999
2002-07-10,16.075001
2002-07-11,16.01
2002-07-12,15.85
2002-07-15,15.445
2002-07-16,15.4
2002-07-17,15.4
2002-07-18,15.07
2002-07-19,14.725
2002-07-22,14.295
2002-07-23,14.29
2002-07-24,14.475
2002-07-25,14.255
2002-07-26,14.35
2002-07-29,14.845
2002-07-30,14.96
2002-07-31,15.16
2002-08-01,15.1
2002-08-02,14.15
2002-08-05,14.05
2002-08-06,14.035
2002-08-07,13.98
2002-08-08,13.835
2002-08-09,13.675
2002-08-12,13.075
2002-08-13,13.08
2002-08-14,13.825
2002-08-15,14.185
2002-08-16,14.69
2002-08-19,14.735
2002-08-20,14.9
2002-08-21,14.88
2002-08-22,15.27
2002-08-23,15.18
2002-08-26,15.15
2002-08-27,15.1
2002-08-28,15.08
2002-08-29,14.91
2002-08-30,14.975
2002-09-03,14.75
2002-09-04,15.34
2002-09-05,15.46
2002-09-06,15.45
2002-09-09,15.655
2002-09-10,16.0
2002-09-11,16.565001000000002
2002-09-12,15.75
2002-09-13,15.76
2002-09-16,16.045
2002-09-17,15.18
2002-09-18,14.65
2002-09-19,14.84
2002-09-20,15.15
2002-09-23,15.21
2002-09-24,14.895
2002-09-25,14.815
2002-09-26,15.375
2002-09-27,15.125
2002-09-30,14.37
2002-10-01,14.2
2002-10-02,14.12
2002-10-03,14.025
2002-10-04,13.81
2002-10-07,13.55
2002-10-08,13.775
2002-10-09,13.14
2002-10-10,13.41
2002-10-11,13.93
2002-10-14,14.12
2002-10-15,14.7
2002-10-16,13.7
2002-10-17,14.285
2002-10-18,14.275
2002-10-21,14.185
2002-10-22,13.9
2002-10-23,13.725
2002-10-24,13.35
2002-10-25,13.55
2002-10-28,13.68
2002-10-29,14.53
2002-10-30,14.66
2002-10-31,14.56
2002-11-01,14.34
2002-11-04,14.11
2002-11-05,14.09
2002-11-06,14.2
2002-11-07,14.55
2002-11-08,14.19
2002-11-11,14.02
2002-11-12,14.075
2002-11-13,13.62
2002-11-14,13.82
2002-11-15,14.35
2002-11-18,14.21
2002-11-19,14.34
2002-11-20,13.9
2002-11-21,13.71
2002-11-22,13.55
2002-11-25,13.315
2002-11-26,12.99
2002-11-27,13.64
2002-11-29,13.64
2002-12-02,13.935
2002-12-03,13.955
2002-12-04,13.815
2002-12-05,13.79
2002-12-06,13.84
2002-12-09,13.65
2002-12-10,13.75
2002-12-11,13.775
2002-12-12,13.855
2002-12-13,13.84
2002-12-16,13.565
2002-12-17,13.475
2002-12-18,13.4
2002-12-19,13.4
2002-12-20,13.25
2002-12-23,13.245
2002-12-24,13.125
2002-12-26,13.075
2002-12-27,12.875
2002-12-30,13.085
2002-12-31,13.2
2003-01-02,13.41
2003-01-03,13.575
2003-01-06,13.765
2003-01-07,13.425
2003-01-08,13.295
2003-01-09,13.345
2003-01-10,13.17
2003-01-13,13.0
2003-01-14,12.99
2003-01-15,12.985
2003-01-16,13.225
2003-01-17,13.2
2003-01-21,13.25
2003-01-22,13.125
2003-01-23,13.525
2003-01-24,13.225
2003-01-27,13.1
2003-01-28,13.25
2003-01-29,13.21
2003-01-30,14.945
2003-01-31,15.085
2003-02-03,15.07
2003-02-04,14.95
2003-02-05,14.9
2003-02-06,14.75
2003-02-07,14.685
2003-02-10,14.675
2003-02-11,14.555
2003-02-12,14.585
2003-02-13,14.545
2003-02-14,14.565
2003-02-18,14.55
2003-02-19,14.415
2003-02-20,14.36
2003-02-21,14.35
2003-02-24,14.43
2003-02-25,14.315
2003-02-26,14.33
2003-02-27,14.33
2003-02-28,14.025
2003-03-03,14.365
2003-03-04,14.1
2003-03-05,14.045
2003-03-06,13.85
2003-03-07,13.975
2003-03-10,13.78
2003-03-11,13.515
2003-03-12,13.74
2003-03-13,14.075
2003-03-14,14.21
2003-03-17,14.805
2003-03-18,14.8
2003-03-19,14.98
2003-03-20,15.1
2003-03-21,15.45
2003-03-24,15.03
2003-03-25,15.025
2003-03-26,15.175
2003-03-27,15.215
2003-03-28,15.5
2003-03-31,15.18
2003-04-01,14.75
2003-04-02,14.99
2003-04-03,14.74
2003-04-04,14.96
2003-04-07,14.775
2003-04-08,14.775
2003-04-09,14.57
2003-04-10,14.65
2003-04-11,14.77
2003-04-14,14.99
2003-04-15,14.95
2003-04-16,15.25
2003-04-17,15.25
2003-04-21,15.17
2003-04-22,15.375
2003-04-23,15.45
2003-04-24,15.2
2003-04-25,15.15
2003-04-28,14.95
2003-04-29,15.15
2003-04-30,16.25
2003-05-01,16.174999
2003-05-02,16.885
2003-05-05,16.705
2003-05-06,16.82
2003-05-07,16.65
2003-05-08,16.575001
2003-05-09,16.549999
2003-05-12,16.559998999999998
2003-05-13,16.764999
2003-05-14,16.709999
2003-05-15,16.76
2003-05-16,16.870001000000002
2003-05-19,16.875
2003-05-20,17.02
2003-05-21,16.780001000000002
2003-05-22,17.1
2003-05-23,17.385
2003-05-27,17.165001
2003-05-28,17.02
2003-05-29,16.610001
2003-05-30,16.66
2003-06-02,16.525
2003-06-03,16.764999
2003-06-04,16.825001
2003-06-05,16.885
2003-06-06,16.805
2003-06-09,16.775
2003-06-10,16.639999
2003-06-11,17.004998999999998
2003-06-12,17.389999
2003-06-13,17.4
2003-06-16,17.690001000000002
2003-06-17,17.969998999999998
2003-06-18,17.855
2003-06-19,17.440001000000002
2003-06-20,17.325001
2003-06-23,16.875
2003-06-24,17.004998999999998
2003-06-25,17.0
2003-06-26,16.969998999999998
2003-06-27,16.809998999999998
2003-06-30,16.764999
2003-07-01,16.615
2003-07-02,16.9
2003-07-03,16.975
2003-07-07,17.075001
2003-07-08,17.09
2003-07-09,16.809998999999998
2003-07-10,16.799999
2003-07-11,16.875
2003-07-14,17.040001
2003-07-15,17.075001
2003-07-16,17.139999
2003-07-17,17.115
2003-07-18,17.34
2003-07-21,17.43
2003-07-22,17.65
2003-07-23,17.575001
2003-07-24,17.65
2003-07-25,17.555
2003-07-28,18.075001
2003-07-29,18.5
2003-07-30,18.825001
2003-07-31,18.665001
2003-08-01,18.370001000000002
2003-08-04,18.25
2003-08-05,18.0
2003-08-06,18.025
2003-08-07,18.385
2003-08-08,18.940001000000002
2003-08-11,18.924999
2003-08-12,18.885
2003-08-13,18.58
2003-08-14,17.725
2003-08-15,17.725
2003-08-18,17.165001
2003-08-19,16.950001
2003-08-20,16.719998999999998
2003-08-21,16.440001000000002
2003-08-22,16.565001000000002
2003-08-25,16.870001000000002
2003-08-26,16.870001000000002
2003-08-27,16.975
2003-08-28,17.17
2003-08-29,17.245001000000002
2003-09-02,17.49
2003-09-03,17.639999
2003-09-04,17.735001
2003-09-05,17.695
2003-09-08,17.700001
2003-09-09,17.459999
2003-09-10,17.24
2003-09-11,17.184998999999998
2003-09-12,17.26
2003-09-15,17.24
2003-09-16,17.26
2003-09-17,17.290001
2003-09-18,17.25
2003-09-19,17.549999
2003-09-22,17.465
2003-09-23,17.15
2003-09-24,17.08
2003-09-25,16.85
2003-09-26,16.57
2003-09-29,16.895
2003-09-30,17.049999
2003-10-01,17.475
2003-10-02,17.629998999999998
2003-10-03,17.709999
2003-10-06,17.745001000000002
2003-10-07,18.075001
2003-10-08,18.105
2003-10-09,18.115
2003-10-10,18.379998999999998
2003-10-13,18.200001
2003-10-14,18.495001000000002
2003-10-15,18.334999
2003-10-16,18.434998999999998
2003-10-17,18.325001
2003-10-20,18.1
2003-10-21,18.25
2003-10-22,18.025
2003-10-23,18.145
2003-10-24,18.139999
2003-10-27,18.379998999999998
2003-10-28,18.91
2003-10-29,19.299999
2003-10-30,18.9
2003-10-31,18.695
2003-11-03,18.705
2003-11-04,18.575001
2003-11-05,18.5
2003-11-06,18.530001000000002
2003-11-07,18.625
2003-11-10,18.235001
2003-11-11,18.15
2003-11-12,18.75
2003-11-13,18.875
2003-11-14,18.82
2003-11-17,18.85
2003-11-18,18.434998999999998
2003-11-19,18.535
2003-11-20,18.504998999999998
2003-11-21,18.700001
2003-11-24,18.855
2003-11-25,18.825001
2003-11-26,19.0
2003-11-28,19.0
2003-12-01,19.190001000000002
2003-12-02,19.855
2003-12-03,19.870001000000002
2003-12-04,19.58
2003-12-05,19.469998999999998
2003-12-08,19.4
2003-12-09,19.555
2003-12-10,19.1
2003-12-11,19.014999
2003-12-12,19.025
2003-12-15,18.885
2003-12-16,18.514999
2003-12-17,18.635
2003-12-18,18.950001
2003-12-19,18.799999
2003-12-22,19.059998999999998
2003-12-23,19.639999
2003-12-24,19.715
2003-12-26,19.700001
2003-12-29,19.84
2003-12-30,19.834999
2003-12-31,19.629998999999998
2004-01-02,19.285
2004-01-05,19.315001000000002
2004-01-06,19.110001
2004-01-07,19.209999
2004-01-08,19.15
2004-01-09,19.084999
2004-01-12,19.094998999999998
2004-01-13,19.165001
2004-01-14,19.434998999999998
2004-01-15,19.34
2004-01-16,20.334999
2004-01-20,20.190001000000002
2004-01-21,20.540001
2004-01-22,20.200001
2004-01-23,20.059998999999998
2004-01-26,20.385
2004-01-27,20.34
2004-01-28,19.955
2004-01-29,20.950001
2004-01-30,20.485001
2004-02-02,20.309998999999998
2004-02-03,20.23
2004-02-04,20.700001
2004-02-05,20.49
2004-02-06,20.735001
2004-02-09,20.855
2004-02-10,20.875
2004-02-11,20.85
2004-02-12,20.834999
2004-02-13,20.709999
2004-02-17,20.865
2004-02-18,20.785
2004-02-19,20.865
2004-02-20,20.424999
2004-02-23,20.57
2004-02-24,20.645
2004-02-25,20.775
2004-02-26,20.865
2004-02-27,21.299999
2004-03-01,21.594998999999998
2004-03-02,21.385
2004-03-03,21.295
2004-03-04,21.325001
2004-03-05,21.785
2004-03-08,21.68
2004-03-09,21.48
2004-03-10,21.700001
2004-03-11,21.620001000000002
2004-03-12,21.275
2004-03-15,21.190001000000002
2004-03-16,21.295
2004-03-17,21.360001
2004-03-18,21.615
2004-03-19,21.549999
2004-03-22,21.504998999999998
2004-03-23,21.094998999999998
2004-03-24,20.98
2004-03-25,21.620001000000002
2004-03-26,21.535
2004-03-29,21.530001000000002
2004-03-30,21.41
2004-03-31,22.17
2004-04-01,22.1
2004-04-02,21.93
2004-04-05,21.75
2004-04-06,22.26
2004-04-07,22.27
2004-04-08,21.889999
2004-04-12,21.790001
2004-04-13,21.875
2004-04-14,21.825001
2004-04-15,21.865
2004-04-16,22.125
2004-04-19,22.0
2004-04-20,21.68
2004-04-21,21.799999
2004-04-22,22.219998999999998
2004-04-23,21.860001
2004-04-26,22.0
2004-04-27,22.0
2004-04-28,22.209999
2004-04-29,23.0
2004-04-30,22.855
2004-05-03,23.045
2004-05-04,23.129998999999998
2004-05-05,23.49
2004-05-06,23.459999
2004-05-07,23.225
2004-05-10,22.575001
2004-05-11,22.625
2004-05-12,22.975
2004-05-13,22.49
2004-05-14,22.575001
2004-05-17,22.415001
2004-05-18,21.870001000000002
2004-05-19,21.98
2004-05-20,21.985001
2004-05-21,22.17
2004-05-24,22.275
2004-05-25,22.795
2004-05-26,22.875
2004-05-27,22.75
2004-05-28,22.895
2004-06-01,22.66
2004-06-02,22.690001000000002
2004-06-03,22.4
2004-06-04,22.24
2004-06-07,22.35
2004-06-08,22.32
2004-06-09,23.155001000000002
2004-06-10,23.280001000000002
2004-06-14,23.555
2004-06-15,23.889999
2004-06-16,23.895
2004-06-17,23.834999
2004-06-18,23.57
2004-06-21,23.525
2004-06-22,23.645
2004-06-23,23.639999
2004-06-24,23.530001000000002
2004-06-25,23.549999
2004-06-28,23.934998999999998
2004-06-29,24.07
2004-06-30,24.389999
2004-07-01,24.215
2004-07-02,24.174999
2004-07-06,24.379998999999998
2004-07-07,24.4
2004-07-08,24.379998999999998
2004-07-09,24.254998999999998
2004-07-12,24.084999
2004-07-13,23.91
2004-07-14,23.405001000000002
2004-07-15,23.115
2004-07-16,23.32
2004-07-19,23.26
2004-07-20,23.25
2004-07-21,22.780001000000002
2004-07-22,22.51
2004-07-23,22.125
2004-07-26,22.075001
2004-07-27,22.190001000000002
2004-07-28,21.955
2004-07-29,21.84
2004-07-30,21.950001
2004-08-02,22.055
2004-08-03,22.0
2004-08-04,21.965
2004-08-05,21.65
2004-08-06,21.469998999999998
2004-08-09,21.85
2004-08-10,21.9
2004-08-11,22.01
2004-08-12,21.870001000000002
2004-08-13,21.65
2004-08-16,21.75
2004-08-17,20.0
2004-08-18,21.139999
2004-08-19,21.25
2004-08-20,21.375
2004-08-23,21.559998999999998
2004-08-24,21.549999
2004-08-25,21.725
2004-08-26,21.955
2004-08-27,22.01
2004-08-30,21.77
2004-08-31,21.975
2004-09-01,21.955
2004-09-02,22.33
2004-09-03,22.35
2004-09-07,22.705
2004-09-08,22.559998999999998
2004-09-09,22.225
2004-09-10,22.24
2004-09-13,22.084999
2004-09-14,22.045
2004-09-15,21.924999
2004-09-16,21.82
2004-09-17,22.0
2004-09-20,21.365
2004-09-21,21.42
2004-09-22,21.02
2004-09-23,21.049999
2004-09-24,21.135
2004-09-27,20.83
2004-09-28,20.725
2004-09-29,21.0
2004-09-30,20.9
2004-10-01,21.065001000000002
2004-10-04,20.91
2004-10-05,20.91
2004-10-06,21.025
2004-10-07,20.99
2004-10-08,20.629998999999998
2004-10-11,20.235001
2004-10-12,20.200001
2004-10-13,20.41
2004-10-14,20.23
2004-10-15,20.725
2004-10-18,21.125
2004-10-19,21.290001
2004-10-20,21.135
2004-10-21,21.41
2004-10-22,21.389999
2004-10-25,21.225
2004-10-26,21.59
2004-10-27,21.775
2004-10-28,22.065001000000002
2004-10-29,21.475
2004-11-01,20.825001
2004-11-02,21.174999
2004-11-03,21.635
2004-11-04,21.799999
2004-11-05,22.16
2004-11-08,22.055
2004-11-09,22.084999
2004-11-10,21.91
2004-11-11,21.950001
2004-11-12,22.299999
2004-11-15,22.475
2004-11-16,22.35
2004-11-17,22.504998999999998
2004-11-18,22.469998999999998
2004-11-19,22.445
2004-11-22,22.584999
2004-11-23,22.225
2004-11-24,22.15
2004-11-26,22.200001
2004-11-29,22.08
2004-11-30,21.82
2004-12-01,21.969998999999998
2004-12-02,22.375
2004-12-03,22.555
2004-12-06,22.43
2004-12-07,22.455
2004-12-08,22.280001000000002
2004-12-09,22.690001000000002
2004-12-10,22.985001
2004-12-13,23.25
2004-12-14,23.275
2004-12-15,23.125
2004-12-16,23.389999
2004-12-17,23.264999
2004-12-20,23.125
2004-12-21,23.055
2004-12-22,23.215
2004-12-23,22.975
2004-12-27,22.85
2004-12-28,22.85
2004-12-29,22.860001
2004-12-30,22.844998999999998
2004-12-31,22.885
2005-01-03,22.795
2005-01-04,22.334999
2005-01-05,21.91
2005-01-06,22.200001
2005-01-07,22.395
2005-01-10,22.504998999999998
2005-01-11,22.51
2005-01-12,22.635
2005-01-13,22.625
2005-01-14,22.805
2005-01-18,23.190001000000002
2005-01-19,23.125
2005-01-20,23.16
2005-01-21,22.924999
2005-01-24,22.815001000000002
2005-01-25,22.695
2005-01-26,22.674999
2005-01-27,22.684998999999998
2005-01-28,23.405001000000002
2005-01-31,22.57
2005-02-01,22.549999
2005-02-02,22.83
2005-02-03,22.495001000000002
2005-02-04,22.695
2005-02-07,22.254998999999998
2005-02-08,21.85
2005-02-09,21.85
2005-02-10,21.610001
2005-02-11,21.514999
2005-02-14,21.950001
2005-02-15,22.35
2005-02-16,22.24
2005-02-17,22.35
2005-02-18,22.190001000000002
2005-02-22,21.785
2005-02-23,21.995001000000002
2005-02-24,22.190001000000002
2005-02-25,22.075001
2005-02-28,21.99
2005-03-01,21.969998999999998
2005-03-02,21.365
2005-03-03,21.434998999999998
2005-03-04,21.5
2005-03-07,21.65
2005-03-08,21.700001
2005-03-09,21.35
2005-03-10,21.075001
2005-03-11,21.34
2005-03-14,21.700001
2005-03-15,22.209999
2005-03-16,22.16
2005-03-17,21.995001000000002
2005-03-18,21.700001
2005-03-21,21.875
2005-03-22,21.625
2005-03-23,22.200001
2005-03-24,22.5
2005-03-28,22.450001
2005-03-29,22.15
2005-03-30,22.525
2005-03-31,22.49
2005-04-01,22.459999
2005-04-04,22.504998999999998
2005-04-05,22.450001
2005-04-06,22.49
2005-04-07,22.540001
2005-04-08,22.594998999999998
2005-04-11,22.645
2005-04-12,22.84
2005-04-13,22.264999
2005-04-14,22.205
2005-04-15,21.85
2005-04-18,21.870001000000002
2005-04-19,21.51
2005-04-20,21.084999
2005-04-21,21.094998999999998
2005-04-22,20.924999
2005-04-25,21.15
2005-04-26,20.82
2005-04-27,20.700001
2005-04-28,18.879998999999998
2005-04-29,19.205
2005-05-02,19.174999
2005-05-03,19.049999
2005-05-04,18.9
