Date,COLB
1992-06-16,3.831292
1992-06-17,3.9931769999999998
1992-06-18,3.831292
1992-06-19,3.831292
1992-06-22,3.9392160000000005
1992-06-23,3.77733
1992-06-24,3.77733
1992-06-25,3.831292
1992-06-26,3.669406
1992-06-29,3.669406
1992-06-30,3.885254
1992-07-01,3.669406
1992-07-02,3.77733
1992-07-06,3.669406
1992-07-07,3.77733
1992-07-08,3.669406
1992-07-09,3.831292
1992-07-10,3.831292
1992-07-13,3.885254
1992-07-14,3.885254
1992-07-15,3.885254
1992-07-16,3.7233680000000002
1992-07-17,3.669406
1992-07-20,3.669406
1992-07-21,3.831292
1992-07-22,3.669406
1992-07-23,3.831292
1992-07-24,3.669406
1992-07-27,3.669406
1992-07-28,3.7233680000000002
1992-07-29,3.831292
1992-07-30,3.831292
1992-07-31,3.669406
1992-08-03,3.669406
1992-08-04,3.669406
1992-08-05,3.831292
1992-08-06,3.831292
1992-08-07,3.831292
1992-08-10,3.831292
1992-08-11,3.615444
1992-08-12,3.77733
1992-08-13,3.7233680000000002
1992-08-14,3.77733
1992-08-17,3.77733
1992-08-18,3.615444
1992-08-19,3.615444
1992-08-20,3.615444
1992-08-21,3.77733
1992-08-24,3.615444
1992-08-25,3.7233680000000002
1992-08-26,3.7233680000000002
1992-08-27,3.831292
1992-08-28,3.7233680000000002
1992-08-31,3.885254
1992-09-01,3.7233680000000002
1992-09-02,3.77733
1992-09-03,3.885254
1992-09-04,3.77733
1992-09-08,3.885254
1992-09-09,3.885254
1992-09-10,3.885254
1992-09-11,3.885254
1992-09-14,3.885254
1992-09-15,3.831292
1992-09-16,3.9392160000000005
1992-09-17,3.9392160000000005
1992-09-18,4.047139
1992-09-21,4.101101
1992-09-22,3.9931769999999998
1992-09-23,3.9931769999999998
1992-09-24,4.047139
1992-09-25,4.101101
1992-09-28,3.9392160000000005
1992-09-29,3.9392160000000005
1992-09-30,3.885254
1992-10-01,3.885254
1992-10-02,3.9392160000000005
1992-10-05,4.047139
1992-10-06,3.9931769999999998
1992-10-07,3.9931769999999998
1992-10-08,4.101101
1992-10-09,4.101101
1992-10-12,4.101101
1992-10-13,3.885254
1992-10-14,3.885254
1992-10-15,3.885254
1992-10-16,4.101101
1992-10-19,3.9392160000000005
1992-10-20,4.047139
1992-10-21,3.885254
1992-10-22,3.885254
1992-10-23,3.885254
1992-10-26,3.885254
1992-10-27,3.885254
1992-10-28,3.885254
1992-10-29,3.885254
1992-10-30,4.101101
1992-11-02,4.047139
1992-11-03,3.9931769999999998
1992-11-04,3.77733
1992-11-05,3.9931769999999998
1992-11-06,3.9931769999999998
1992-11-09,3.77733
1992-11-10,3.77733
1992-11-11,3.669406
1992-11-12,3.669406
1992-11-13,3.885254
1992-11-16,3.669406
1992-11-17,3.669406
1992-11-18,3.9931769999999998
1992-11-19,3.669406
1992-11-20,3.669406
1992-11-23,3.669406
1992-11-24,3.669406
1992-11-25,3.831292
1992-11-27,3.9392160000000005
1992-11-30,3.77733
1992-12-01,3.885254
1992-12-02,3.9931769999999998
1992-12-03,3.885254
1992-12-04,3.669406
1992-12-07,3.9931769999999998
1992-12-08,3.9931769999999998
1992-12-09,3.9931769999999998
1992-12-10,3.885254
1992-12-11,3.9931769999999998
1992-12-14,3.9931769999999998
1992-12-15,3.9931769999999998
1992-12-16,3.669406
1992-12-17,3.669406
1992-12-18,3.77733
1992-12-21,3.77733
1992-12-22,3.885254
1992-12-23,3.831292
1992-12-24,3.9931769999999998
1992-12-28,3.9931769999999998
1992-12-29,4.101101
1992-12-30,3.9392160000000005
1992-12-31,4.101101
1993-01-04,3.885254
1993-01-05,3.885254
1993-01-06,4.209025
1993-01-07,3.9931769999999998
1993-01-08,4.047139
1993-01-11,4.101101
1993-01-12,4.101101
1993-01-13,4.101101
1993-01-14,3.885254
1993-01-15,3.9392160000000005
1993-01-18,3.9392160000000005
1993-01-19,3.885254
1993-01-20,4.101101
1993-01-21,4.047139
1993-01-22,3.885254
1993-01-25,3.885254
1993-01-26,3.885254
1993-01-27,3.885254
1993-01-28,3.9931769999999998
1993-01-29,3.9931769999999998
1993-02-01,4.101101
1993-02-02,3.9931769999999998
1993-02-03,4.316948
1993-02-04,4.424872
1993-02-05,4.478834
1993-02-08,4.64072
1993-02-09,4.964491000000001
1993-02-10,4.856567
1993-02-11,4.964491000000001
1993-02-12,5.072414
1993-02-16,5.180338
1993-02-17,5.018453
1993-02-18,5.180338
1993-02-19,5.072414
1993-02-22,4.856567
1993-02-23,5.180338
1993-02-24,5.504109
1993-02-25,5.504109
1993-02-26,5.504109
1993-03-01,5.719957
1993-03-02,5.82788
1993-03-03,6.1516519999999995
1993-03-04,6.1516519999999995
1993-03-05,5.935804
1993-03-08,5.935804
1993-03-09,5.82788
1993-03-10,6.043728
1993-03-11,5.935804
1993-03-12,5.935804
1993-03-15,5.719957
1993-03-16,5.935804
1993-03-17,5.935804
1993-03-18,5.935804
1993-03-19,6.043728
1993-03-22,6.1516519999999995
1993-03-23,6.09769
1993-03-24,6.1516519999999995
1993-03-25,6.205614
1993-03-26,6.259575
1993-03-29,6.1516519999999995
1993-03-30,6.043728
1993-03-31,5.935804
1993-04-01,6.1516519999999995
1993-04-02,6.1516519999999995
1993-04-05,6.1516519999999995
1993-04-06,6.259575
1993-04-07,6.1516519999999995
1993-04-08,6.1516519999999995
1993-04-12,6.1516519999999995
1993-04-13,6.1516519999999995
1993-04-14,6.259575
1993-04-15,6.367499
1993-04-16,6.367499
1993-04-19,6.313537
1993-04-20,6.367499
1993-04-21,6.259575
1993-04-22,6.475423
1993-04-23,6.583346000000001
1993-04-26,6.367499
1993-04-27,5.935804
1993-04-28,5.935804
1993-04-29,6.1516519999999995
1993-04-30,5.82788
1993-05-03,6.1516519999999995
1993-05-04,6.1516519999999995
1993-05-05,6.1516519999999995
1993-05-06,6.043728
1993-05-07,6.043728
1993-05-10,5.82788
1993-05-11,6.043728
1993-05-12,5.719957
1993-05-13,5.82788
1993-05-14,5.82788
1993-05-17,5.82788
1993-05-18,5.82788
1993-05-19,5.935804
1993-05-20,6.1516519999999995
1993-05-21,6.043728
1993-05-24,6.043728
1993-05-25,6.367499
1993-05-26,6.043728
1993-05-27,6.259575
1993-05-28,6.043728
1993-06-01,6.043728
1993-06-02,6.043728
1993-06-03,6.09769
1993-06-04,6.259575
1993-06-07,6.043728
1993-06-08,5.935804
1993-06-09,5.881843
1993-06-10,6.043728
1993-06-11,6.043728
1993-06-14,5.82788
1993-06-15,5.935804
1993-06-16,5.935804
1993-06-17,5.935804
1993-06-18,5.612033
1993-06-21,5.719957
1993-06-22,5.719957
1993-06-23,5.719957
1993-06-24,5.612033
1993-06-25,5.396186
1993-06-28,5.612033
1993-06-29,5.719957
1993-06-30,5.82788
1993-07-01,5.82788
1993-07-02,5.82788
1993-07-06,5.82788
1993-07-07,5.82788
1993-07-08,5.612033
1993-07-09,5.82788
1993-07-12,5.82788
1993-07-13,5.935804
1993-07-14,5.612033
1993-07-15,5.612033
1993-07-16,5.612033
1993-07-19,5.612033
1993-07-20,5.396186
1993-07-21,5.665995
1993-07-22,5.665995
1993-07-23,5.2882620000000005
1993-07-26,5.612033
1993-07-27,5.612033
1993-07-28,5.612033
1993-07-29,5.396186
1993-07-30,5.665995
1993-08-02,5.719957
1993-08-03,5.719957
1993-08-04,5.612033
1993-08-05,5.612033
1993-08-06,5.612033
1993-08-09,5.612033
1993-08-10,5.2882620000000005
1993-08-11,5.396186
1993-08-12,5.504109
1993-08-13,5.2882620000000005
1993-08-16,5.719957
1993-08-17,5.719957
1993-08-18,5.82788
1993-08-19,5.665995
1993-08-20,5.504109
1993-08-23,5.612033
1993-08-24,5.612033
1993-08-25,5.396186
1993-08-26,5.396186
1993-08-27,5.396186
1993-08-30,5.396186
1993-08-31,5.504109
1993-09-01,5.504109
1993-09-02,5.504109
1993-09-03,5.2882620000000005
1993-09-07,5.504109
1993-09-08,5.2882620000000005
1993-09-09,5.396186
1993-09-10,5.180338
1993-09-13,5.396186
1993-09-14,5.396186
1993-09-15,5.342224
1993-09-16,5.504109
1993-09-17,5.450148
1993-09-20,5.450148
1993-09-21,5.180338
1993-09-22,5.072414
1993-09-23,5.2882620000000005
1993-09-24,5.2882620000000005
1993-09-27,5.072414
1993-09-28,5.072414
1993-09-29,5.396186
1993-09-30,5.180338
1993-10-01,5.396186
1993-10-04,5.504109
1993-10-05,5.342224
1993-10-06,5.504109
1993-10-07,5.504109
1993-10-08,5.504109
1993-10-11,5.504109
1993-10-12,5.396186
1993-10-13,5.504109
1993-10-14,5.2882620000000005
1993-10-15,5.072414
1993-10-18,5.180338
1993-10-19,5.180338
1993-10-20,5.180338
1993-10-21,5.396186
1993-10-22,5.2343
1993-10-25,5.2882620000000005
1993-10-26,4.964491000000001
1993-10-27,4.964491000000001
1993-10-28,5.180338
1993-10-29,5.2882620000000005
1993-11-01,5.126377
1993-11-02,4.964491000000001
1993-11-03,4.964491000000001
1993-11-04,5.180338
1993-11-05,4.964491000000001
1993-11-08,5.018453
1993-11-09,5.072414
1993-11-10,4.748643
1993-11-11,4.856567
1993-11-12,5.180338
1993-11-15,4.856567
1993-11-16,5.180338
1993-11-17,5.180338
1993-11-18,5.072414
1993-11-19,5.2343
1993-11-22,5.126377
1993-11-23,4.964491000000001
1993-11-24,5.2882620000000005
1993-11-26,5.180338
1993-11-29,5.180338
1993-11-30,4.964491000000001
1993-12-01,4.856567
1993-12-02,4.748643
1993-12-03,4.64072
1993-12-06,4.424872
1993-12-07,4.316948
1993-12-08,4.316948
1993-12-09,4.64072
1993-12-10,4.478834
1993-12-13,4.316948
1993-12-14,4.424872
1993-12-15,4.424872
1993-12-16,4.748643
1993-12-17,4.748643
1993-12-20,4.748643
1993-12-21,4.532796
1993-12-22,4.478834
1993-12-23,4.532796
1993-12-27,4.316948
1993-12-28,4.209025
1993-12-29,4.370911
1993-12-30,4.209025
1993-12-31,4.532796
1994-01-03,4.64072
1994-01-04,4.586758000000001
1994-01-05,4.856567
1994-01-06,4.964491000000001
1994-01-07,4.802605000000001
1994-01-10,4.964491000000001
1994-01-11,4.856567
1994-01-12,4.910529
1994-01-13,4.964491000000001
1994-01-14,4.910529
1994-01-17,4.748643
1994-01-18,4.910529
1994-01-19,5.072414
1994-01-20,5.072414
1994-01-21,5.072414
1994-01-24,4.748643
1994-01-25,4.964491000000001
1994-01-26,5.072414
1994-01-27,5.072414
1994-01-28,5.072414
1994-01-31,5.072414
1994-02-01,4.910529
1994-02-02,5.072414
1994-02-03,4.964491000000001
1994-02-04,4.964491000000001
1994-02-07,4.964491000000001
1994-02-08,4.964491000000001
1994-02-09,5.180338
1994-02-10,4.964491000000001
1994-02-11,4.964491000000001
1994-02-14,5.072414
1994-02-15,4.748643
1994-02-16,5.072414
1994-02-17,5.072414
1994-02-18,4.748643
1994-02-22,4.748643
1994-02-23,4.748643
1994-02-24,5.072414
1994-02-25,4.748643
1994-02-28,4.856567
1994-03-01,4.748643
1994-03-02,4.964491000000001
1994-03-03,4.964491000000001
1994-03-04,4.856567
1994-03-07,4.748643
1994-03-08,4.748643
1994-03-09,4.856567
1994-03-10,4.802605000000001
1994-03-11,4.964491000000001
1994-03-14,4.748643
1994-03-15,5.072414
1994-03-16,5.072414
1994-03-17,4.964491000000001
1994-03-18,5.072414
1994-03-21,4.856567
1994-03-22,4.856567
1994-03-23,5.072414
1994-03-24,4.748643
1994-03-25,4.748643
1994-03-28,4.910529
1994-03-29,4.748643
1994-03-30,4.748643
1994-03-31,4.64072
1994-04-04,4.64072
1994-04-05,4.816096
1994-04-06,4.964491000000001
1994-04-07,4.856567
1994-04-08,4.856567
1994-04-11,4.964491000000001
1994-04-12,4.64072
1994-04-13,4.748643
1994-04-14,4.856567
1994-04-15,4.964491000000001
1994-04-18,4.748643
1994-04-19,4.748643
1994-04-20,4.64072
1994-04-21,4.64072
1994-04-22,4.424872
1994-04-25,4.64072
1994-04-26,4.64072
1994-04-28,4.856567
1994-04-29,4.64072
1994-05-02,4.64072
1994-05-03,4.748643
1994-05-04,4.748643
1994-05-05,4.748643
1994-05-06,4.856567
1994-05-09,4.694682
1994-05-10,4.64072
1994-05-11,4.856567
1994-05-12,4.532796
1994-05-13,4.748643
1994-05-16,4.532796
1994-05-17,4.532796
1994-05-18,4.748643
1994-05-19,4.424872
1994-05-20,4.694682
1994-05-23,4.748643
1994-05-24,4.424872
1994-05-25,4.532796
1994-05-26,4.748643
1994-05-27,4.424872
1994-05-31,4.424872
1994-06-01,4.748643
1994-06-02,4.424872
1994-06-03,4.64072
1994-06-06,4.424872
1994-06-07,4.748643
1994-06-08,4.64072
1994-06-09,4.424872
1994-06-10,4.424872
1994-06-13,4.532796
1994-06-14,4.424872
1994-06-15,4.748643
1994-06-16,4.532796
1994-06-17,4.748643
1994-06-20,4.532796
1994-06-21,4.532796
1994-06-22,4.748643
1994-06-23,4.532796
1994-06-24,4.532796
1994-06-27,4.748643
1994-06-28,4.748643
1994-06-29,4.748643
1994-06-30,4.748643
1994-07-01,4.424872
1994-07-05,4.64072
