Date,BURL
2017-09-20,89.41999799999999
2017-09-21,89.66999799999999
2017-09-22,89.779999
2017-09-25,91.790001
2017-09-26,91.709999
2017-09-27,94.269997
2017-09-28,95.0
2017-09-29,95.459999
2017-10-02,94.68
2017-10-03,95.110001
2017-10-04,94.559998
2017-10-05,94.379997
2017-10-06,93.150002
2017-10-09,91.959999
2017-10-10,92.389999
2017-10-11,92.57
2017-10-12,90.33000200000001
2017-10-13,89.099998
2017-10-16,88.43
2017-10-17,88.800003
2017-10-18,89.32
2017-10-19,89.029999
2017-10-20,88.540001
2017-10-23,90.089996
2017-10-24,89.120003
2017-10-25,88.980003
2017-10-26,90.449997
2017-10-27,90.870003
2017-10-30,89.0
2017-10-31,93.889999
2017-11-01,95.349998
2017-11-02,98.120003
2017-11-03,97.769997
2017-11-06,98.610001
2017-11-07,97.279999
2017-11-08,97.510002
2017-11-09,98.730003
2017-11-10,98.300003
2017-11-13,98.25
2017-11-14,97.349998
2017-11-15,98.5
2017-11-16,100.150002
2017-11-17,104.730003
2017-11-20,106.550003
2017-11-21,104.940002
2017-11-22,102.209999
2017-11-24,101.629997
2017-11-27,102.389999
2017-11-28,104.82
2017-11-29,105.639999
2017-11-30,106.370003
2017-12-01,108.779999
2017-12-04,111.550003
2017-12-05,110.239998
2017-12-06,108.58000200000001
2017-12-07,110.5
2017-12-08,112.889999
2017-12-11,112.139999
2017-12-12,109.620003
2017-12-13,110.339996
2017-12-14,109.32
2017-12-15,111.550003
2017-12-18,115.82
2017-12-19,117.940002
2017-12-20,117.480003
2017-12-21,118.959999
2017-12-22,120.110001
2017-12-26,121.349998
2017-12-27,121.970001
2017-12-28,121.650002
2017-12-29,123.029999
2018-01-02,122.239998
2018-01-03,121.349998
2018-01-04,122.470001
2018-01-05,124.43
2018-01-08,121.510002
2018-01-09,121.620003
2018-01-10,121.379997
2018-01-11,122.300003
2018-01-12,125.879997
2018-01-16,120.870003
2018-01-17,121.57
2018-01-18,123.459999
2018-01-19,125.730003
2018-01-22,126.660004
2018-01-23,126.739998
2018-01-24,125.879997
2018-01-25,126.209999
2018-01-26,127.610001
2018-01-29,127.220001
2018-01-30,124.5
2018-01-31,121.709999
2018-02-01,121.449997
2018-02-02,115.75
2018-02-05,113.800003
2018-02-06,116.889999
2018-02-07,117.389999
2018-02-08,113.050003
2018-02-09,116.760002
2018-02-12,118.260002
2018-02-13,118.610001
2018-02-14,119.959999
2018-02-15,122.129997
2018-02-16,122.91999799999999
2018-02-20,121.389999
2018-02-21,120.980003
2018-02-22,123.879997
2018-02-23,125.019997
2018-02-26,126.290001
