Date,ADNT
2018-05-31,53.240002000000004
2018-06-01,53.82
2018-06-04,54.380001
2018-06-05,54.66
2018-06-06,56.040001000000004
2018-06-07,56.560001
2018-06-08,56.98
2018-06-11,48.099998
2018-06-12,50.110001000000004
2018-06-13,47.540001000000004
2018-06-14,48.07
2018-06-15,48.110001000000004
2018-06-18,48.419998
2018-06-19,48.990002000000004
2018-06-20,49.720001
2018-06-21,49.57
2018-06-22,50.07
2018-06-25,49.990002000000004
2018-06-26,49.849998
2018-06-27,49.450001
2018-06-28,48.919998
2018-06-29,49.189999
2018-07-02,49.490002000000004
2018-07-03,48.540001000000004
2018-07-05,49.98
2018-07-06,50.040001000000004
2018-07-09,49.509997999999996
2018-07-10,50.720001
2018-07-11,49.459998999999996
2018-07-12,48.43
2018-07-13,48.580002
2018-07-16,48.66
2018-07-17,49.040001000000004
2018-07-18,49.599998
2018-07-19,48.48
2018-07-20,46.43
2018-07-23,46.18
2018-07-24,45.650002
2018-07-25,44.509997999999996
2018-07-26,47.07
2018-07-27,48.549999
2018-07-30,48.84
2018-07-31,47.630001
2018-08-01,45.330002
2018-08-02,45.82
2018-08-03,47.119999
2018-08-06,45.75
2018-08-07,45.419998
2018-08-08,45.330002
2018-08-09,44.619999
2018-08-10,43.07
2018-08-13,42.450001
2018-08-14,42.650002
2018-08-15,44.290001000000004
2018-08-16,45.02
2018-08-17,45.669998
2018-08-20,45.790001000000004
2018-08-21,45.560001
2018-08-22,44.91
2018-08-23,44.860001000000004
2018-08-24,45.400002
2018-08-27,45.91
2018-08-28,46.419998
2018-08-29,45.240002000000004
2018-08-30,42.709998999999996
2018-08-31,43.290001000000004
2018-09-04,42.369999
2018-09-05,41.639998999999996
2018-09-06,40.77
2018-09-07,40.639998999999996
2018-09-10,41.27
2018-09-11,40.700001
2018-09-12,40.220001
2018-09-13,42.200001
2018-09-14,43.060001
2018-09-17,42.23
2018-09-18,41.419998
2018-09-19,42.669998
2018-09-20,43.52
2018-09-21,44.18
2018-09-24,43.299999
2018-09-25,40.799999
2018-09-26,40.34
2018-09-27,39.77
2018-09-28,39.310001
2018-10-01,38.110001000000004
2018-10-02,37.619999
2018-10-03,36.880001
2018-10-04,35.560001
2018-10-05,34.099998
2018-10-08,34.419998
2018-10-09,33.389998999999996
2018-10-10,31.59
2018-10-11,31.74
2018-10-12,30.18
2018-10-15,31.58
2018-10-16,31.76
2018-10-17,30.74
2018-10-18,29.719998999999998
2018-10-19,30.190001000000002
2018-10-22,30.809998999999998
2018-10-23,31.65
2018-10-24,28.52
2018-10-25,29.5
2018-10-26,29.67
2018-10-29,31.209999
2018-10-30,31.379998999999998
2018-10-31,30.42
2018-11-01,32.450001
2018-11-02,32.25
2018-11-05,30.17
2018-11-06,29.629998999999998
2018-11-07,29.85
2018-11-08,28.83
2018-11-09,21.52
2018-11-12,21.860001
2018-11-13,24.469998999999998
2018-11-14,24.15
2018-11-15,23.66
2018-11-16,23.959999
2018-11-19,24.110001
2018-11-20,23.0
2018-11-21,24.25
2018-11-23,24.809998999999998
2018-11-26,24.99
2018-11-27,23.219998999999998
2018-11-28,23.93
2018-11-29,23.530001000000002
2018-11-30,23.68
2018-12-03,24.84
2018-12-04,23.02
2018-12-06,22.110001
2018-12-07,21.0
2018-12-10,19.91
2018-12-11,18.959999
2018-12-12,18.68
2018-12-13,18.5
2018-12-14,18.16
2018-12-17,17.76
2018-12-18,17.370001000000002
2018-12-19,17.469998999999998
2018-12-20,17.18
2018-12-21,16.379998999999998
2018-12-24,16.18
2018-12-26,16.440001000000002
2018-12-27,15.9
2018-12-28,15.64
2018-12-31,15.06
2019-01-02,15.65
2019-01-03,15.29
2019-01-04,15.18
2019-01-07,16.370001000000002
2019-01-08,17.889999
2019-01-09,19.040001
2019-01-10,19.24
2019-01-11,18.049999
2019-01-14,18.4
2019-01-15,18.32
2019-01-16,17.389999
2019-01-17,18.17
2019-01-18,19.780001000000002
2019-01-22,18.65
2019-01-23,17.860001
2019-01-24,18.889999
2019-01-25,19.6
2019-01-28,19.24
2019-01-29,19.23
2019-01-30,19.32
2019-01-31,19.74
2019-02-01,20.07
2019-02-04,19.719998999999998
2019-02-05,20.33
2019-02-06,21.33
2019-02-07,17.98
2019-02-08,17.809998999999998
2019-02-11,18.15
2019-02-12,19.049999
2019-02-13,19.75
2019-02-14,19.49
2019-02-15,20.379998999999998
2019-02-19,20.049999
2019-02-20,21.27
2019-02-21,20.33
2019-02-22,21.09
2019-02-25,21.200001
2019-02-26,20.620001000000002
2019-02-27,20.07
2019-02-28,19.440001000000002
2019-03-01,19.280001000000002
2019-03-04,19.059998999999998
2019-03-05,18.469998999999998
2019-03-06,16.68
2019-03-07,15.46
2019-03-08,15.16
2019-03-11,15.17
2019-03-12,15.04
2019-03-13,14.39
2019-03-14,13.95
2019-03-15,13.97
2019-03-18,14.37
2019-03-19,14.14
2019-03-20,13.05
2019-03-21,13.47
2019-03-22,12.57
2019-03-25,12.73
2019-03-26,12.67
2019-03-27,12.89
2019-03-28,13.01
2019-03-29,12.96
2019-04-01,14.37
2019-04-02,14.49
2019-04-03,15.12
2019-04-04,16.1
2019-04-05,16.309998999999998
2019-04-08,16.809998999999998
2019-04-09,16.469998999999998
2019-04-10,18.15
2019-04-11,18.24
2019-04-12,20.73
2019-04-15,23.73
2019-04-16,24.48
2019-04-17,25.360001
2019-04-18,25.91
2019-04-22,25.540001
2019-04-23,24.74
2019-04-24,24.110001
2019-04-25,22.469998999999998
2019-04-26,23.440001000000002
2019-04-29,24.040001
2019-04-30,23.1
2019-05-01,23.02
2019-05-02,23.9
2019-05-03,24.889999
2019-05-06,24.35
2019-05-07,21.969998999999998
2019-05-08,22.030001000000002
2019-05-09,21.25
2019-05-10,21.440001000000002
2019-05-13,20.51
2019-05-14,20.68
2019-05-15,20.4
2019-05-16,18.040001
2019-05-17,17.969998999999998
2019-05-20,17.610001
2019-05-21,17.780001000000002
2019-05-22,16.799999
2019-05-23,17.15
2019-05-24,17.360001
2019-05-28,18.09
2019-05-29,18.07
2019-05-30,17.91
2019-05-31,17.26
2019-06-03,17.4
2019-06-04,18.92
2019-06-05,19.389999
2019-06-06,19.75
2019-06-07,20.389999
2019-06-10,20.790001
2019-06-11,21.719998999999998
2019-06-12,20.709999
2019-06-13,21.049999
2019-06-14,20.42
2019-06-17,20.799999
2019-06-18,21.440001000000002
2019-06-19,21.34
2019-06-20,22.17
2019-06-21,22.18
2019-06-24,22.01
2019-06-25,22.209999
2019-06-26,23.18
2019-06-27,23.85
2019-06-28,24.27
2019-07-01,24.059998999999998
2019-07-02,23.620001000000002
2019-07-03,23.77
2019-07-05,23.610001
2019-07-08,23.030001000000002
2019-07-09,22.52
2019-07-10,22.780001000000002
2019-07-11,21.58
2019-07-12,22.09
2019-07-15,22.030001000000002
2019-07-16,21.93
2019-07-17,21.6
2019-07-18,21.629998999999998
2019-07-19,21.98
2019-07-22,21.709999
2019-07-23,23.209999
2019-07-24,24.82
2019-07-25,23.23
2019-07-26,23.639999
2019-07-29,23.709999
2019-07-30,23.059998999999998
2019-07-31,23.75
2019-08-01,21.309998999999998
2019-08-02,19.969998999999998
2019-08-05,19.299999
2019-08-06,25.450001
2019-08-07,24.360001
2019-08-08,24.440001000000002
2019-08-09,24.139999
2019-08-12,23.700001
2019-08-13,24.18
2019-08-14,22.879998999999998
2019-08-15,21.469998999999998
2019-08-16,22.700001
2019-08-19,22.790001
2019-08-20,22.43
2019-08-21,23.040001
2019-08-22,22.77
2019-08-23,20.92
2019-08-26,20.83
2019-08-27,19.73
2019-08-28,19.940001000000002
2019-08-29,19.99
2019-08-30,20.17
2019-09-03,18.91
2019-09-04,21.049999
2019-09-05,24.379998999999998
2019-09-06,23.92
2019-09-09,25.299999
2019-09-10,25.65
2019-09-11,25.9
2019-09-12,25.33
2019-09-13,25.07
2019-09-16,24.700001
2019-09-17,24.209999
2019-09-18,23.57
2019-09-19,23.42
2019-09-20,22.75
2019-09-23,22.860001
2019-09-24,21.790001
2019-09-25,22.76
2019-09-26,21.799999
2019-09-27,22.950001
2019-09-30,22.959999
2019-10-01,22.23
2019-10-02,21.09
2019-10-03,21.09
2019-10-04,19.610001
2019-10-07,19.92
2019-10-08,19.74
2019-10-09,20.379998999999998
2019-10-10,20.790001
2019-10-11,23.01
2019-10-14,23.27
2019-10-15,24.049999
2019-10-16,24.709999
2019-10-17,24.459999
2019-10-18,22.73
2019-10-21,23.09
2019-10-22,23.700001
2019-10-23,22.889999
2019-10-24,21.51
2019-10-25,22.67
2019-10-28,23.75
2019-10-29,23.08
2019-10-30,22.49
2019-10-31,21.190001000000002
2019-11-01,22.110001
2019-11-04,23.629998999999998
2019-11-05,23.950001
2019-11-06,23.5
2019-11-07,24.85
2019-11-08,24.459999
2019-11-11,21.24
2019-11-12,22.0
2019-11-13,21.08
2019-11-14,20.360001
2019-11-15,20.719998999999998
2019-11-18,20.690001000000002
2019-11-19,21.07
2019-11-20,19.84
2019-11-21,20.219998999999998
2019-11-22,21.459999
2019-11-25,22.059998999999998
2019-11-26,21.889999
2019-11-27,22.469998999999998
2019-11-29,21.860001
2019-12-02,22.49
2019-12-03,20.58
2019-12-04,20.959999
2019-12-05,21.26
2019-12-06,23.01
2019-12-09,23.690001000000002
2019-12-10,23.389999
2019-12-11,23.700001
2019-12-12,24.610001
2019-12-13,22.91
2019-12-16,23.530001000000002
2019-12-17,23.51
2019-12-18,23.75
2019-12-19,23.07
2019-12-20,21.0
2019-12-23,21.15
2019-12-24,21.08
2019-12-26,21.290001
2019-12-27,21.25
2019-12-30,21.190001000000002
2019-12-31,21.25
2020-01-02,22.1
2020-01-03,20.68
2020-01-06,20.780001000000002
2020-01-07,21.190001000000002
2020-01-08,20.93
2020-01-09,20.620001000000002
2020-01-10,20.469998999999998
2020-01-13,20.860001
2020-01-14,21.27
2020-01-15,21.389999
2020-01-16,21.93
2020-01-17,21.84
2020-01-21,20.799999
2020-01-22,21.59
2020-01-23,21.26
2020-01-24,20.27
2020-01-27,19.33
2020-01-28,18.950001
2020-01-29,19.59
2020-01-30,19.32
2020-01-31,25.709999
2020-02-03,26.190001000000002
2020-02-04,27.129998999999998
2020-02-05,28.02
2020-02-06,27.93
2020-02-07,26.92
2020-02-10,27.120001000000002
2020-02-11,27.23
2020-02-12,28.42
2020-02-13,27.83
2020-02-14,27.65
2020-02-18,27.860001
2020-02-19,27.73
2020-02-20,28.24
2020-02-21,26.969998999999998
2020-02-24,25.549999
2020-02-25,25.290001
2020-02-26,25.27
2020-02-27,24.0
2020-02-28,23.93
2020-03-02,23.530001000000002
2020-03-03,21.809998999999998
2020-03-04,21.92
2020-03-05,19.950001
2020-03-06,20.16
2020-03-09,17.01
2020-03-10,17.110001
2020-03-11,16.450001
2020-03-12,13.24
2020-03-13,13.95
2020-03-16,9.54
2020-03-17,8.5
2020-03-18,6.53
2020-03-19,8.5
2020-03-20,8.61
2020-03-23,9.52
2020-03-24,11.57
2020-03-25,11.45
2020-03-26,11.62
2020-03-27,9.17
2020-03-30,9.35
2020-03-31,9.07
2020-04-01,7.56
2020-04-02,7.65
2020-04-03,7.35
2020-04-06,9.35
2020-04-07,9.31
2020-04-08,10.84
2020-04-09,12.49
2020-04-13,11.26
2020-04-14,11.17
2020-04-15,10.51
2020-04-16,10.33
2020-04-17,11.19
2020-04-20,10.75
2020-04-21,11.56
2020-04-22,11.26
2020-04-23,12.16
2020-04-24,12.36
2020-04-27,13.02
2020-04-28,13.97
2020-04-29,15.81
2020-04-30,14.98
2020-05-01,14.35
2020-05-04,14.81
2020-05-05,15.23
2020-05-06,15.17
2020-05-07,15.48
2020-05-08,17.75
