Date,FOCS
2019-05-14,32.259997999999996
2019-05-15,32.02
2019-05-16,32.040001000000004
2019-05-17,31.360001
2019-05-20,30.48
2019-05-21,30.700001
2019-05-22,30.33
2019-05-23,29.799999
2019-05-24,29.43
2019-05-28,29.68
2019-05-29,29.75
2019-05-30,29.0
2019-05-31,28.049999
2019-06-03,27.59
2019-06-04,28.559998999999998
2019-06-05,27.98
2019-06-06,27.35
2019-06-07,27.6
2019-06-10,28.280001000000002
2019-06-11,27.379998999999998
2019-06-12,27.870001000000002
2019-06-13,27.889999
2019-06-14,27.75
2019-06-17,27.65
2019-06-18,27.85
2019-06-19,27.940001000000002
2019-06-20,27.85
2019-06-21,28.0
2019-06-24,27.139999
2019-06-25,26.950001
2019-06-26,26.9
2019-06-27,27.5
2019-06-28,27.309998999999998
2019-07-01,27.9
2019-07-02,27.870001000000002
2019-07-03,28.07
2019-07-05,27.799999
2019-07-08,27.68
2019-07-09,27.700001
2019-07-10,27.799999
2019-07-11,28.01
2019-07-12,29.25
2019-07-15,28.76
2019-07-16,29.0
2019-07-17,28.129998999999998
2019-07-18,28.059998999999998
2019-07-19,28.540001
2019-07-22,28.450001
2019-07-23,29.040001
2019-07-24,29.82
2019-07-25,29.120001000000002
2019-07-26,29.49
2019-07-29,28.57
2019-07-30,28.129998999999998
2019-07-31,27.91
2019-08-01,26.290001
2019-08-02,26.67
2019-08-05,25.42
2019-08-06,25.450001
2019-08-07,24.93
2019-08-08,24.200001
2019-08-09,24.120001000000002
2019-08-12,22.75
2019-08-13,23.4
2019-08-14,21.9
2019-08-15,21.41
2019-08-16,21.75
2019-08-19,21.75
2019-08-20,21.76
2019-08-21,21.620001000000002
2019-08-22,21.190001000000002
2019-08-23,20.200001
2019-08-26,20.280001000000002
2019-08-27,20.120001000000002
2019-08-28,19.870001000000002
2019-08-29,20.15
2019-08-30,20.52
2019-09-03,19.780001000000002
2019-09-04,19.58
2019-09-05,20.23
2019-09-06,20.23
2019-09-09,21.120001000000002
2019-09-10,22.34
2019-09-11,22.879998999999998
2019-09-12,22.879998999999998
2019-09-13,23.25
2019-09-16,23.6
2019-09-17,23.52
2019-09-18,23.48
2019-09-19,23.6
2019-09-20,23.99
2019-09-23,24.02
2019-09-24,23.65
2019-09-25,23.940001000000002
2019-09-26,23.700001
2019-09-27,23.77
2019-09-30,23.799999
2019-10-01,23.76
2019-10-02,23.290001
2019-10-03,22.530001000000002
2019-10-04,22.139999
2019-10-07,21.530001000000002
2019-10-08,21.280001000000002
2019-10-09,21.75
2019-10-10,22.0
2019-10-11,22.68
2019-10-14,22.6
2019-10-15,22.99
2019-10-16,22.4
2019-10-17,22.25
2019-10-18,22.23
2019-10-21,22.59
2019-10-22,22.379998999999998
2019-10-23,22.129998999999998
2019-10-24,21.67
2019-10-25,21.99
2019-10-28,22.67
2019-10-29,22.57
2019-10-30,22.09
2019-10-31,21.879998999999998
2019-11-01,22.57
2019-11-04,23.34
2019-11-05,23.25
2019-11-06,23.77
2019-11-07,26.15
2019-11-08,26.73
2019-11-11,26.51
2019-11-12,26.26
2019-11-13,26.5
2019-11-14,26.610001
2019-11-15,26.74
2019-11-18,26.290001
2019-11-19,26.809998999999998
2019-11-20,26.08
2019-11-21,26.620001000000002
2019-11-22,26.99
2019-11-25,27.92
2019-11-26,27.57
2019-11-27,27.98
2019-11-29,28.110001
2019-12-02,27.91
2019-12-03,27.290001
2019-12-04,27.24
2019-12-05,26.969998999999998
2019-12-06,27.200001
2019-12-09,26.809998999999998
2019-12-10,27.5
2019-12-11,27.9
2019-12-12,28.200001
2019-12-13,28.719998999999998
2019-12-16,28.99
2019-12-17,28.07
2019-12-18,29.379998999999998
2019-12-19,29.85
2019-12-20,29.74
2019-12-23,29.58
2019-12-24,29.780001000000002
2019-12-26,30.219998999999998
2019-12-27,29.639999
2019-12-30,29.76
2019-12-31,29.469998999999998
2020-01-02,29.620001000000002
2020-01-03,29.299999
2020-01-06,29.879998999999998
2020-01-07,30.059998999999998
2020-01-08,30.360001
2020-01-09,30.530001000000002
2020-01-10,29.620001000000002
2020-01-13,30.25
2020-01-14,29.74
2020-01-15,28.65
2020-01-16,27.09
2020-01-17,28.26
2020-01-21,28.91
2020-01-22,29.76
2020-01-23,29.459999
2020-01-24,28.0
2020-01-27,27.91
2020-01-28,28.139999
2020-01-29,28.370001000000002
2020-01-30,28.690001000000002
2020-01-31,28.25
2020-02-03,28.950001
2020-02-04,29.120001000000002
2020-02-05,29.42
2020-02-06,29.0
2020-02-07,28.219998999999998
2020-02-10,29.07
2020-02-11,29.49
2020-02-12,29.75
2020-02-13,29.799999
2020-02-14,29.68
2020-02-18,29.950001
2020-02-19,31.01
2020-02-20,34.040001000000004
2020-02-21,33.91
2020-02-24,31.66
2020-02-25,30.290001
2020-02-26,29.08
2020-02-27,27.84
2020-02-28,27.190001000000002
2020-03-02,28.24
2020-03-03,26.98
2020-03-04,27.450001
2020-03-05,25.67
2020-03-06,25.219998999999998
2020-03-09,23.35
2020-03-10,23.540001
2020-03-11,21.59
2020-03-12,17.639999
2020-03-13,19.08
2020-03-16,15.79
2020-03-17,15.88
2020-03-18,13.88
2020-03-19,16.459999
2020-03-20,17.129998999999998
2020-03-23,16.799999
2020-03-24,20.32
2020-03-25,21.280001000000002
2020-03-26,23.32
2020-03-27,22.219998999999998
2020-03-30,22.540001
2020-03-31,23.01
2020-04-01,20.889999
2020-04-02,19.620001000000002
2020-04-03,18.66
2020-04-06,19.459999
2020-04-07,20.049999
2020-04-08,20.32
2020-04-09,20.75
2020-04-13,18.91
2020-04-14,19.73
2020-04-15,19.540001
2020-04-16,18.790001
2020-04-17,20.700001
2020-04-20,19.860001
2020-04-21,19.32
2020-04-22,19.42
2020-04-23,19.82
2020-04-24,19.92
2020-04-27,21.889999
2020-04-28,24.209999
2020-04-29,25.48
2020-04-30,23.860001
2020-05-01,22.629998999999998
2020-05-04,23.26
2020-05-05,22.76
2020-05-06,22.82
2020-05-07,24.049999
2020-05-08,24.75
