Date,THS
2010-01-04,39.900002
2010-01-05,38.400002
2010-01-06,37.369999
2010-01-07,37.939999
2010-01-08,37.759997999999996
2010-01-11,37.990002000000004
2010-01-12,38.880001
2010-01-13,40.380001
2010-01-14,40.48
2010-01-15,40.25
2010-01-19,40.84
2010-01-20,40.32
2010-01-21,39.009997999999996
2010-01-22,39.0
2010-01-25,39.099998
2010-01-26,38.290001000000004
2010-01-27,39.040001000000004
2010-01-28,38.75
2010-01-29,38.740002000000004
2010-02-01,38.900002
2010-02-02,39.009997999999996
2010-02-03,39.009997999999996
2010-02-04,38.380001
2010-02-05,38.599998
2010-02-08,38.610001000000004
2010-02-09,39.049999
2010-02-10,40.07
2010-02-11,40.119999
2010-02-12,41.330002
2010-02-16,42.41
2010-02-17,42.82
2010-02-18,43.060001
2010-02-19,43.18
2010-02-22,42.790001000000004
2010-02-23,43.209998999999996
2010-02-24,43.040001000000004
2010-02-25,43.310001
2010-02-26,43.029999
2010-03-01,44.209998999999996
2010-03-02,44.599998
2010-03-03,44.119999
2010-03-04,44.400002
2010-03-05,44.52
2010-03-08,45.439999
2010-03-09,45.57
2010-03-10,44.689999
2010-03-11,44.93
2010-03-12,44.450001
2010-03-15,44.400002
2010-03-16,44.450001
2010-03-17,44.400002
2010-03-18,44.200001
2010-03-19,44.189999
2010-03-22,44.560001
2010-03-23,45.119999
2010-03-24,44.869999
2010-03-25,44.84
2010-03-26,44.5
2010-03-29,44.889998999999996
2010-03-30,44.380001
2010-03-31,43.869999
2010-04-01,44.279999
2010-04-05,44.150002
2010-04-06,43.93
2010-04-07,44.400002
2010-04-08,43.380001
2010-04-09,43.400002
2010-04-12,43.259997999999996
2010-04-13,43.25
2010-04-14,43.400002
2010-04-15,43.619999
2010-04-16,43.380001
2010-04-19,43.400002
2010-04-20,43.599998
2010-04-21,44.139998999999996
2010-04-22,44.470001
2010-04-23,44.759997999999996
2010-04-26,43.84
2010-04-27,43.060001
2010-04-28,43.400002
2010-04-29,43.619999
2010-04-30,42.290001000000004
2010-05-03,43.07
2010-05-04,42.990002000000004
2010-05-05,43.490002000000004
2010-05-06,43.75
2010-05-07,44.419998
2010-05-10,44.830002
2010-05-11,45.27
2010-05-12,45.799999
2010-05-13,46.0
2010-05-14,45.830002
2010-05-17,46.279999
2010-05-18,45.93
2010-05-19,46.080002
2010-05-20,44.959998999999996
2010-05-21,46.029999
2010-05-24,45.080002
2010-05-25,44.650002
2010-05-26,44.799999
2010-05-27,45.959998999999996
2010-05-28,46.099998
2010-06-01,46.150002
2010-06-02,47.93
2010-06-03,47.919998
2010-06-04,46.75
2010-06-07,46.619999
2010-06-08,46.889998999999996
2010-06-09,46.560001
2010-06-10,48.709998999999996
2010-06-11,49.700001
2010-06-14,49.939999
2010-06-15,50.849998
2010-06-16,50.009997999999996
2010-06-17,50.919998
2010-06-18,49.990002000000004
2010-06-21,48.110001000000004
2010-06-22,48.119999
2010-06-23,47.91
2010-06-24,46.400002
2010-06-25,46.41
2010-06-28,46.470001
2010-06-29,45.720001
2010-06-30,45.66
2010-07-01,46.330002
2010-07-02,45.68
2010-07-06,46.66
2010-07-07,48.060001
2010-07-08,47.529999
2010-07-09,47.240002000000004
2010-07-12,47.529999
2010-07-13,48.029999
2010-07-14,48.299999
2010-07-15,47.860001000000004
2010-07-16,47.240002000000004
2010-07-19,47.459998999999996
2010-07-20,47.290001000000004
2010-07-21,46.34
2010-07-22,47.709998999999996
2010-07-23,48.049999
2010-07-26,49.419998
2010-07-27,49.889998999999996
2010-07-28,48.950001
2010-07-29,47.84
2010-07-30,47.689999
2010-08-02,47.91
2010-08-03,47.470001
2010-08-04,47.57
2010-08-05,42.25
2010-08-06,43.68
2010-08-09,44.130001
2010-08-10,43.669998
2010-08-11,43.299999
2010-08-12,42.990002000000004
2010-08-13,42.490002000000004
2010-08-16,42.759997999999996
2010-08-17,43.41
2010-08-18,43.650002
2010-08-19,42.470001
2010-08-20,42.009997999999996
2010-08-23,41.470001
2010-08-24,40.360001000000004
2010-08-25,40.93
2010-08-26,40.369999
2010-08-27,41.23
2010-08-30,40.860001000000004
2010-08-31,41.5
2010-09-01,41.799999
2010-09-02,41.389998999999996
2010-09-03,41.939999
2010-09-07,41.82
2010-09-08,41.790001000000004
2010-09-09,42.189999
2010-09-10,42.200001
2010-09-13,42.610001000000004
2010-09-14,42.93
2010-09-15,43.130001
2010-09-16,43.439999
2010-09-17,43.889998999999996
2010-09-20,44.900002
2010-09-21,45.009997999999996
2010-09-22,44.970001
2010-09-23,45.0
2010-09-24,45.830002
2010-09-27,45.669998
2010-09-28,45.990002000000004
2010-09-29,45.91
2010-09-30,46.099998
2010-10-01,46.610001000000004
2010-10-04,45.599998
2010-10-05,46.810001
2010-10-06,47.110001000000004
2010-10-07,47.599998
2010-10-08,47.810001
2010-10-11,48.080002
2010-10-12,47.990002000000004
2010-10-13,47.84
2010-10-14,47.950001
2010-10-15,47.119999
2010-10-18,47.310001
2010-10-19,46.459998999999996
2010-10-20,45.919998
2010-10-21,45.869999
2010-10-22,46.139998999999996
2010-10-25,46.299999
2010-10-26,46.0
2010-10-27,45.5
2010-10-28,46.5
2010-10-29,46.700001
2010-11-01,46.860001000000004
2010-11-02,47.369999
2010-11-03,47.580002
2010-11-04,47.049999
2010-11-05,48.41
2010-11-08,49.82
2010-11-09,49.619999
2010-11-10,49.810001
2010-11-11,49.959998999999996
2010-11-12,49.639998999999996
2010-11-15,49.52
2010-11-16,48.799999
2010-11-17,48.740002000000004
2010-11-18,49.540001000000004
2010-11-19,49.259997999999996
2010-11-22,50.029999
2010-11-23,49.75
2010-11-24,50.84
2010-11-26,50.77
2010-11-29,50.130001
2010-11-30,49.68
2010-12-01,50.299999
2010-12-02,50.02
2010-12-03,50.639998999999996
2010-12-06,50.900002
2010-12-07,51.689999
2010-12-08,51.82
2010-12-09,51.689999
2010-12-10,51.990002000000004
2010-12-13,52.240002000000004
2010-12-14,52.349998
2010-12-15,52.470001
2010-12-16,52.849998
2010-12-17,52.150002
2010-12-20,52.509997999999996
2010-12-21,52.57
2010-12-22,52.5
2010-12-23,52.650002
2010-12-27,52.450001
2010-12-28,52.27
2010-12-29,51.529999
2010-12-30,52.189999
2010-12-31,51.09
2011-01-03,50.970001
2011-01-04,50.740002000000004
2011-01-05,50.73
2011-01-06,50.400002
2011-01-07,49.759997999999996
2011-01-10,49.599998
2011-01-11,49.509997999999996
2011-01-12,49.889998999999996
2011-01-13,50.0
2011-01-14,49.759997999999996
2011-01-18,49.860001000000004
2011-01-19,49.299999
2011-01-20,49.259997999999996
2011-01-21,48.84
2011-01-24,48.75
2011-01-25,48.779999
2011-01-26,49.02
2011-01-27,48.790001000000004
2011-01-28,48.169998
2011-01-31,47.849998
2011-02-01,48.349998
2011-02-02,48.060001
2011-02-03,48.380001
2011-02-04,48.43
2011-02-07,48.68
2011-02-08,49.040001000000004
2011-02-09,49.290001000000004
2011-02-10,48.77
2011-02-11,52.0
2011-02-14,51.810001
2011-02-15,51.650002
2011-02-16,51.549999
2011-02-17,51.59
2011-02-18,51.82
2011-02-22,51.5
2011-02-23,50.939999
2011-02-24,51.02
2011-02-25,52.02
2011-02-28,52.169998
2011-03-01,51.380001
2011-03-02,51.48
2011-03-03,52.240002000000004
2011-03-04,51.59
2011-03-07,51.0
2011-03-08,51.459998999999996
2011-03-09,52.240002000000004
2011-03-10,51.599998
2011-03-11,51.16
2011-03-14,50.740002000000004
2011-03-15,50.580002
2011-03-16,51.91
2011-03-17,52.0
2011-03-18,53.139998999999996
2011-03-21,54.82
2011-03-22,55.099998
2011-03-23,55.57
2011-03-24,54.889998999999996
2011-03-25,54.459998999999996
2011-03-28,54.849998
2011-03-29,56.130001
2011-03-30,56.07
2011-03-31,56.869999
2011-04-01,57.290001000000004
2011-04-04,57.880001
2011-04-05,58.279999
2011-04-06,58.470001
2011-04-07,58.349998
2011-04-08,58.68
2011-04-11,58.490002000000004
2011-04-12,58.279999
2011-04-13,58.369999
2011-04-14,59.0
2011-04-15,59.200001
2011-04-18,58.43
2011-04-19,58.310001
2011-04-20,58.82
2011-04-21,58.869999
2011-04-25,58.16
2011-04-26,59.259997999999996
2011-04-27,59.610001000000004
2011-04-28,59.799999
2011-04-29,60.669998
2011-05-02,60.34
2011-05-03,59.279999
2011-05-04,58.889998999999996
2011-05-05,56.700001
2011-05-06,56.810001
2011-05-09,57.110001000000004
2011-05-10,57.41
2011-05-11,57.279999
2011-05-12,58.07
2011-05-13,57.560001
2011-05-16,58.02
2011-05-17,59.07
2011-05-18,59.040001000000004
2011-05-19,58.959998999999996
2011-05-20,58.02
2011-05-23,58.189999
2011-05-24,57.880001
2011-05-25,58.689999
2011-05-26,59.400002
2011-05-27,59.860001000000004
2011-05-31,60.93
2011-06-01,60.209998999999996
2011-06-02,58.59
2011-06-03,57.540001000000004
2011-06-06,57.419998
2011-06-07,57.549999
2011-06-08,57.330002
2011-06-09,57.439999
2011-06-10,55.84
2011-06-13,56.23
2011-06-14,57.32
2011-06-15,57.0
2011-06-16,57.709998999999996
2011-06-17,58.540001000000004
2011-06-20,58.779999
2011-06-21,59.799999
2011-06-22,58.5
2011-06-23,54.099998
2011-06-24,54.18
2011-06-27,54.900002
2011-06-28,55.0
2011-06-29,54.360001000000004
2011-06-30,54.610001000000004
2011-07-01,55.02
2011-07-05,53.77
2011-07-06,53.5
2011-07-07,53.689999
2011-07-08,53.639998999999996
2011-07-11,53.060001
2011-07-12,53.16
2011-07-13,53.43
2011-07-14,52.650002
2011-07-15,52.419998
2011-07-18,52.099998
2011-07-19,52.950001
2011-07-20,53.09
2011-07-21,54.490002000000004
2011-07-22,54.619999
2011-07-25,54.009997999999996
2011-07-26,52.860001000000004
2011-07-27,52.130001
2011-07-28,52.009997999999996
2011-07-29,51.639998999999996
2011-08-01,51.66
2011-08-02,51.450001
2011-08-03,52.490002000000004
2011-08-04,53.66
2011-08-05,56.639998999999996
2011-08-08,55.169998
2011-08-09,53.919998
2011-08-10,51.849998
2011-08-11,53.060001
2011-08-12,53.419998
2011-08-15,54.68
2011-08-16,54.950001
2011-08-17,54.349998
2011-08-18,51.84
2011-08-19,51.099998
2011-08-22,51.200001
2011-08-23,52.990002000000004
2011-08-24,52.610001000000004
2011-08-25,52.200001
2011-08-26,52.73
2011-08-29,53.799999
2011-08-30,54.66
2011-08-31,54.779999
2011-09-01,53.779999
2011-09-02,52.369999
2011-09-06,53.029999
2011-09-07,54.209998999999996
2011-09-08,55.060001
2011-09-09,54.16
2011-09-12,53.830002
2011-09-13,54.869999
2011-09-14,56.139998999999996
2011-09-15,56.790001000000004
2011-09-16,57.52
2011-09-19,57.419998
2011-09-20,56.919998
2011-09-21,57.880001
2011-09-22,60.389998999999996
2011-09-23,59.740002000000004
2011-09-26,61.029999
2011-09-27,61.98
2011-09-28,61.290001000000004
2011-09-29,61.299999
2011-09-30,61.84
2011-10-03,60.610001000000004
2011-10-04,62.23
2011-10-05,60.290001000000004
2011-10-06,62.490002000000004
2011-10-07,61.450001
2011-10-10,60.259997999999996
2011-10-11,59.990002000000004
2011-10-12,59.450001
2011-10-13,59.200001
2011-10-14,59.259997999999996
2011-10-17,58.540001000000004
2011-10-18,59.330002
2011-10-19,59.419998
2011-10-20,61.220001
2011-10-21,61.77
2011-10-24,62.360001000000004
2011-10-25,62.23
2011-10-26,61.639998999999996
2011-10-27,63.279999
2011-10-28,61.93
2011-10-31,61.34
2011-11-01,59.919998
2011-11-02,61.400002
2011-11-03,61.869999
2011-11-04,60.25
2011-11-07,60.810001
2011-11-08,60.66
2011-11-09,59.5
2011-11-10,60.290001000000004
2011-11-11,61.709998999999996
2011-11-14,61.279999
2011-11-15,62.150002
2011-11-16,62.099998
2011-11-17,62.509997999999996
2011-11-18,62.900002
2011-11-21,62.060001
2011-11-22,62.209998999999996
2011-11-23,60.740002000000004
2011-11-25,60.66
2011-11-28,62.810001
2011-11-29,62.950001
2011-11-30,65.93
2011-12-01,66.449997
2011-12-02,65.410004
2011-12-05,65.730003
2011-12-06,64.860001
2011-12-07,64.540001
2011-12-08,64.120003
2011-12-09,66.459999
2011-12-12,64.43
2011-12-13,63.59
2011-12-14,63.27
2011-12-15,64.099998
2011-12-16,63.27
2011-12-19,63.0
2011-12-20,63.580002
2011-12-21,64.720001
2011-12-22,64.660004
2011-12-23,65.559998
2011-12-27,65.879997
2011-12-28,65.18
2011-12-29,65.610001
2011-12-30,65.379997
2012-01-03,64.699997
2012-01-04,64.129997
2012-01-05,63.849998
2012-01-06,63.360001000000004
2012-01-09,64.010002
2012-01-10,64.970001
2012-01-11,64.290001
2012-01-12,65.519997
2012-01-13,64.610001
2012-01-17,64.16999799999999
2012-01-18,63.950001
2012-01-19,62.860001000000004
2012-01-20,56.759997999999996
2012-01-23,56.279999
2012-01-24,56.630001
2012-01-25,56.580002
2012-01-26,56.599998
2012-01-27,56.650002
2012-01-30,56.630001
2012-01-31,56.540001000000004
2012-02-01,56.59
2012-02-02,55.349998
2012-02-03,54.799999
2012-02-06,55.509997999999996
2012-02-07,55.419998
2012-02-08,54.75
2012-02-09,55.07
2012-02-10,57.459998999999996
2012-02-13,57.279999
2012-02-14,57.549999
2012-02-15,56.849998
2012-02-16,56.889998999999996
2012-02-17,56.91
2012-02-21,57.0
2012-02-22,58.119999
2012-02-23,58.669998
2012-02-24,58.119999
2012-02-27,58.5
2012-02-28,57.869999
2012-02-29,57.599998
2012-03-01,57.990002000000004
2012-03-02,56.93
2012-03-05,57.0
2012-03-06,56.189999
2012-03-07,55.970001
2012-03-08,56.009997999999996
2012-03-09,57.310001
2012-03-12,58.150002
2012-03-13,58.889998999999996
2012-03-14,58.639998999999996
2012-03-15,58.77
2012-03-16,58.07
2012-03-19,57.720001
2012-03-20,57.700001
2012-03-21,57.759997999999996
2012-03-22,57.610001000000004
2012-03-23,57.889998999999996
2012-03-26,58.549999
2012-03-27,59.290001000000004
2012-03-28,59.41
2012-03-29,59.490002000000004
2012-03-30,59.5
2012-04-02,59.549999
2012-04-03,60.119999
2012-04-04,59.139998999999996
2012-04-05,58.990002000000004
2012-04-09,58.150002
2012-04-10,57.849998
2012-04-11,58.529999
2012-04-12,58.16
2012-04-13,57.900002
2012-04-16,57.970001
2012-04-17,58.470001
2012-04-18,57.990002000000004
2012-04-19,57.540001000000004
2012-04-20,56.939999
2012-04-23,55.889998999999996
2012-04-24,57.380001
2012-04-25,57.48
2012-04-26,58.110001000000004
2012-04-27,58.34
2012-04-30,57.509997999999996
2012-05-01,57.880001
2012-05-02,58.040001000000004
2012-05-03,56.200001
2012-05-04,55.09
2012-05-07,55.060001
2012-05-08,55.5
2012-05-09,57.830002
2012-05-10,57.790001000000004
2012-05-11,58.09
2012-05-14,57.57
2012-05-15,57.799999
2012-05-16,58.82
2012-05-17,58.419998
2012-05-18,56.580002
2012-05-21,56.459998999999996
2012-05-22,56.240002000000004
2012-05-23,55.610001000000004
2012-05-24,55.73
2012-05-25,56.130001
2012-05-29,57.360001000000004
2012-05-30,57.18
2012-05-31,57.009997999999996
2012-06-01,56.650002
2012-06-04,58.580002
2012-06-05,57.810001
2012-06-06,58.759997999999996
2012-06-07,58.43
2012-06-08,58.310001
2012-06-11,57.970001
2012-06-12,57.939999
2012-06-13,58.189999
2012-06-14,59.07
2012-06-15,59.389998999999996
2012-06-18,58.93
2012-06-19,59.619999
2012-06-20,58.669998
2012-06-21,58.400002
2012-06-22,59.290001000000004
2012-06-25,58.900002
2012-06-26,59.389998999999996
2012-06-27,61.41
2012-06-28,61.880001
2012-06-29,62.290001000000004
2012-07-02,62.880001
2012-07-03,63.220001
2012-07-05,61.77
2012-07-06,61.139998999999996
2012-07-09,60.349998
2012-07-10,60.09
2012-07-11,60.099998
2012-07-12,59.880001
2012-07-13,60.139998999999996
2012-07-16,59.27
2012-07-17,58.32
2012-07-18,58.310001
2012-07-19,57.970001
2012-07-20,57.169998
2012-07-23,55.91
2012-07-24,56.369999
2012-07-25,55.740002000000004
2012-07-26,56.259997999999996
2012-07-27,56.66
2012-07-30,56.5
2012-07-31,55.990002000000004
2012-08-01,54.02
2012-08-02,53.490002000000004
2012-08-03,54.77
2012-08-06,55.220001
2012-08-07,55.52
2012-08-08,50.77
2012-08-09,48.470001
2012-08-10,48.419998
2012-08-13,48.66
2012-08-14,48.73
2012-08-15,49.040001000000004
2012-08-16,49.91
2012-08-17,49.799999
2012-08-20,49.700001
2012-08-21,50.290001000000004
2012-08-22,50.5
2012-08-23,51.169998
2012-08-24,51.240002000000004
2012-08-27,51.759997999999996
2012-08-28,52.400002
2012-08-29,52.52
2012-08-30,52.150002
2012-08-31,51.950001
2012-09-04,52.84
2012-09-05,52.459998999999996
2012-09-06,52.16
2012-09-07,52.380001
2012-09-10,52.0
2012-09-11,51.869999
2012-09-12,51.380001
2012-09-13,51.400002
2012-09-14,50.689999
2012-09-17,50.619999
2012-09-18,51.049999
2012-09-19,52.27
2012-09-20,51.880001
2012-09-21,51.950001
2012-09-24,52.27
2012-09-25,52.380001
2012-09-26,52.990002000000004
2012-09-27,52.82
2012-09-28,52.5
2012-10-01,52.990002000000004
2012-10-02,54.009997999999996
2012-10-03,54.09
2012-10-04,54.290001000000004
2012-10-05,54.349998
2012-10-08,54.540001000000004
2012-10-09,54.450001
2012-10-10,54.900002
2012-10-11,55.529999
2012-10-12,55.450001
2012-10-15,56.599998
2012-10-16,56.57
2012-10-17,56.73
2012-10-18,55.52
2012-10-19,54.150002
2012-10-22,54.029999
2012-10-23,54.369999
2012-10-24,53.459998999999996
2012-10-25,54.290001000000004
2012-10-26,54.369999
2012-10-31,53.549999
2012-11-01,54.75
2012-11-02,53.110001000000004
2012-11-05,52.82
2012-11-06,53.150002
2012-11-07,51.860001000000004
2012-11-08,51.279999
2012-11-09,51.0
2012-11-12,51.48
2012-11-13,50.389998999999996
2012-11-14,50.110001000000004
2012-11-15,50.689999
2012-11-16,49.970001
2012-11-19,51.880001
2012-11-20,51.950001
2012-11-21,51.880001
2012-11-23,52.290001000000004
2012-11-26,51.869999
2012-11-27,52.919998
2012-11-28,51.700001
2012-11-29,52.16
2012-11-30,52.439999
2012-12-03,52.82
2012-12-04,52.860001000000004
2012-12-05,53.150002
2012-12-06,52.5
2012-12-07,52.650002
2012-12-10,52.240002000000004
2012-12-11,52.23
2012-12-12,51.790001000000004
2012-12-13,50.779999
2012-12-14,50.52
2012-12-17,51.389998999999996
2012-12-18,51.32
2012-12-19,52.200001
2012-12-20,51.57
2012-12-21,52.740002000000004
2012-12-24,52.439999
2012-12-26,51.709998999999996
2012-12-27,51.07
2012-12-28,50.700001
2012-12-31,52.130001
2013-01-02,53.830002
2013-01-03,54.349998
2013-01-04,54.16
2013-01-07,53.09
2013-01-08,53.720001
2013-01-09,53.299999
2013-01-10,53.07
2013-01-11,52.610001000000004
2013-01-14,52.669998
2013-01-15,52.380001
2013-01-16,52.48
2013-01-17,52.439999
2013-01-18,52.970001
2013-01-22,53.110001000000004
2013-01-23,52.650002
2013-01-24,53.009997999999996
2013-01-25,53.560001
2013-01-28,53.91
2013-01-29,53.130001
2013-01-30,52.830002
2013-01-31,52.93
2013-02-01,52.23
2013-02-04,53.580002
2013-02-05,54.220001
2013-02-06,54.139998999999996
2013-02-07,53.959998999999996
2013-02-08,54.009997999999996
2013-02-11,53.84
2013-02-12,53.299999
2013-02-13,53.009997999999996
2013-02-14,52.880001
2013-02-15,52.900002
2013-02-19,53.299999
2013-02-20,52.880001
2013-02-21,58.23
2013-02-22,58.700001
2013-02-25,57.759997999999996
2013-02-26,58.200001
2013-02-27,58.73
2013-02-28,58.389998999999996
2013-03-01,58.970001
2013-03-04,58.509997999999996
2013-03-05,58.259997999999996
2013-03-06,57.98
2013-03-07,58.0
2013-03-08,58.220001
2013-03-11,57.970001
2013-03-12,58.150002
2013-03-13,58.540001000000004
2013-03-14,61.150002
2013-03-15,61.529999
2013-03-18,61.52
2013-03-19,62.310001
2013-03-20,62.790001000000004
2013-03-21,63.099998
2013-03-22,64.199997
2013-03-25,63.75
2013-03-26,64.300003
2013-03-27,64.41999799999999
2013-03-28,65.150002
2013-04-01,63.07
2013-04-02,63.119999
2013-04-03,62.290001000000004
2013-04-04,62.52
2013-04-05,61.639998999999996
2013-04-08,61.509997999999996
2013-04-09,61.16
2013-04-10,61.720001
2013-04-11,61.73
2013-04-12,61.75
2013-04-15,62.110001000000004
2013-04-16,64.440002
2013-04-17,63.91
2013-04-18,64.18
2013-04-19,63.669998
2013-04-22,64.410004
2013-04-23,66.029999
2013-04-24,64.410004
2013-04-25,64.410004
2013-04-26,64.0
2013-04-29,64.120003
2013-04-30,63.709998999999996
2013-05-01,63.110001000000004
2013-05-02,63.700001
2013-05-03,64.269997
2013-05-06,63.610001000000004
2013-05-07,63.689999
2013-05-08,63.939999
2013-05-09,63.790001000000004
2013-05-10,63.919998
2013-05-13,64.290001
2013-05-14,65.290001
2013-05-15,66.160004
2013-05-16,66.260002
2013-05-17,65.849998
2013-05-20,65.690002
2013-05-21,65.540001
2013-05-22,64.809998
2013-05-23,65.279999
2013-05-24,65.220001
2013-05-28,66.58000200000001
2013-05-29,65.57
2013-05-30,65.900002
2013-05-31,65.480003
2013-06-03,66.57
2013-06-04,66.18
2013-06-05,65.389999
2013-06-06,65.660004
2013-06-07,66.610001
2013-06-10,67.410004
2013-06-11,66.93
2013-06-12,66.139999
2013-06-13,67.160004
2013-06-14,65.779999
2013-06-17,66.510002
2013-06-18,66.989998
2013-06-19,65.879997
2013-06-20,64.639999
2013-06-21,65.139999
2013-06-24,65.839996
2013-06-25,65.68
2013-06-26,64.970001
2013-06-27,65.970001
2013-06-28,65.540001
2013-07-01,66.540001
2013-07-02,67.940002
2013-07-03,68.660004
2013-07-05,69.07
2013-07-08,68.339996
2013-07-09,68.889999
2013-07-10,68.940002
2013-07-11,68.779999
2013-07-12,68.83000200000001
2013-07-15,69.589996
2013-07-16,69.599998
2013-07-17,69.459999
2013-07-18,69.360001
2013-07-19,69.510002
2013-07-22,69.379997
2013-07-23,69.040001
2013-07-24,69.050003
2013-07-25,70.0
2013-07-26,70.709999
2013-07-29,71.040001
2013-07-30,70.279999
2013-07-31,70.989998
2013-08-01,71.629997
2013-08-02,72.43
2013-08-05,73.370003
2013-08-06,72.089996
2013-08-07,71.139999
2013-08-08,72.93
2013-08-09,74.0
2013-08-12,72.550003
2013-08-13,72.190002
2013-08-14,70.709999
2013-08-15,68.150002
2013-08-16,68.050003
2013-08-19,67.959999
2013-08-20,68.120003
2013-08-21,68.199997
2013-08-22,68.050003
2013-08-23,67.129997
2013-08-26,67.540001
2013-08-27,66.66999799999999
2013-08-28,65.970001
2013-08-29,66.150002
2013-08-30,65.029999
2013-09-03,64.040001
2013-09-04,64.269997
2013-09-05,64.66999799999999
2013-09-06,64.66999799999999
2013-09-09,67.730003
2013-09-10,67.400002
2013-09-11,68.300003
2013-09-12,68.110001
2013-09-13,69.260002
2013-09-16,69.82
2013-09-17,70.360001
2013-09-18,70.610001
2013-09-19,68.690002
2013-09-20,68.360001
2013-09-23,68.660004
2013-09-24,69.07
2013-09-25,68.589996
2013-09-26,68.75
2013-09-27,68.349998
2013-09-30,66.83000200000001
2013-10-01,67.07
2013-10-02,67.589996
2013-10-03,67.540001
2013-10-04,67.940002
2013-10-07,67.550003
2013-10-08,67.650002
2013-10-09,67.980003
2013-10-10,69.25
2013-10-11,70.230003
2013-10-14,70.300003
2013-10-15,69.660004
2013-10-16,70.220001
2013-10-17,71.550003
2013-10-18,71.620003
2013-10-21,71.910004
2013-10-22,72.889999
2013-10-23,72.599998
2013-10-24,73.32
2013-10-25,73.75
2013-10-28,74.470001
2013-10-29,75.190002
2013-10-30,75.089996
2013-10-31,73.260002
2013-11-01,73.18
2013-11-04,73.25
2013-11-05,73.309998
2013-11-06,72.660004
2013-11-07,69.980003
2013-11-08,71.120003
2013-11-11,70.800003
2013-11-12,71.790001
2013-11-13,71.400002
2013-11-14,72.08000200000001
2013-11-15,71.889999
2013-11-18,70.379997
2013-11-19,69.870003
2013-11-20,69.58000200000001
2013-11-21,68.889999
2013-11-22,69.230003
2013-11-25,68.68
2013-11-26,70.33000200000001
2013-11-27,69.980003
2013-11-29,70.150002
2013-12-02,69.58000200000001
2013-12-03,69.739998
2013-12-04,69.82
2013-12-05,69.949997
2013-12-06,71.160004
2013-12-09,71.790001
2013-12-10,70.360001
2013-12-11,68.889999
2013-12-12,68.529999
2013-12-13,68.440002
2013-12-16,68.66999799999999
2013-12-17,68.449997
2013-12-18,69.0
2013-12-19,68.160004
2013-12-20,68.339996
2013-12-23,68.290001
2013-12-24,68.360001
2013-12-26,68.540001
2013-12-27,68.800003
2013-12-30,69.91999799999999
2013-12-31,68.91999799999999
2014-01-02,68.43
2014-01-03,68.980003
2014-01-06,68.639999
2014-01-07,70.08000200000001
2014-01-08,68.599998
2014-01-09,67.690002
2014-01-10,67.790001
2014-01-13,66.730003
2014-01-14,66.480003
2014-01-15,66.66999799999999
2014-01-16,66.449997
2014-01-17,65.900002
2014-01-21,66.360001
2014-01-22,67.07
2014-01-23,68.160004
2014-01-24,67.610001
2014-01-27,67.0
2014-01-28,67.050003
2014-01-29,65.050003
2014-01-30,66.150002
2014-01-31,65.839996
2014-02-03,64.0
2014-02-04,64.08000200000001
2014-02-05,63.959998999999996
2014-02-06,63.59
2014-02-07,63.630001
2014-02-10,63.990002000000004
2014-02-11,64.089996
2014-02-12,64.82
2014-02-13,70.18
2014-02-14,71.75
2014-02-18,70.220001
2014-02-19,69.769997
2014-02-20,71.0
2014-02-21,70.660004
2014-02-24,70.849998
2014-02-25,71.279999
2014-02-26,71.370003
2014-02-27,71.019997
2014-02-28,71.260002
2014-03-03,68.620003
2014-03-04,70.870003
2014-03-05,70.459999
2014-03-06,70.66999799999999
2014-03-07,70.949997
2014-03-10,70.959999
2014-03-11,70.230003
2014-03-12,70.790001
2014-03-13,70.739998
2014-03-14,72.010002
2014-03-17,72.480003
2014-03-18,73.540001
2014-03-19,74.900002
2014-03-20,73.620003
2014-03-21,72.720001
2014-03-24,72.099998
2014-03-25,71.800003
2014-03-26,71.33000200000001
2014-03-27,71.040001
2014-03-28,71.449997
2014-03-31,71.989998
2014-04-01,71.599998
2014-04-02,71.91999799999999
2014-04-03,71.510002
2014-04-04,69.849998
2014-04-07,69.940002
2014-04-08,71.5
2014-04-09,72.199997
2014-04-10,71.209999
2014-04-11,70.709999
2014-04-14,71.120003
2014-04-15,71.089996
2014-04-16,72.440002
2014-04-17,72.150002
2014-04-21,73.07
2014-04-22,74.050003
2014-04-23,74.349998
2014-04-24,73.93
2014-04-25,73.379997
2014-04-28,74.059998
2014-04-29,73.58000200000001
2014-04-30,74.839996
2014-05-01,73.66999799999999
2014-05-02,74.260002
2014-05-05,74.139999
2014-05-06,73.900002
2014-05-07,76.389999
2014-05-08,72.660004
2014-05-09,73.300003
2014-05-12,73.989998
2014-05-13,73.989998
2014-05-14,73.32
2014-05-15,73.300003
2014-05-16,73.91999799999999
2014-05-19,74.389999
2014-05-20,72.730003
2014-05-21,72.550003
2014-05-22,73.309998
2014-05-23,73.629997
2014-05-27,74.699997
2014-05-28,74.400002
2014-05-29,75.050003
2014-05-30,74.949997
2014-06-02,74.660004
2014-06-03,74.910004
2014-06-04,75.129997
2014-06-05,76.230003
2014-06-06,76.58000200000001
2014-06-09,78.010002
2014-06-10,78.209999
2014-06-11,77.260002
2014-06-12,76.690002
2014-06-13,76.540001
2014-06-16,77.660004
2014-06-17,78.0
2014-06-18,77.190002
2014-06-19,76.970001
2014-06-20,76.480003
2014-06-23,77.470001
2014-06-24,78.129997
2014-06-25,78.610001
2014-06-26,78.360001
2014-06-27,79.889999
