Date,ADP
1981-01-22,1.174107
1981-01-23,1.180302
1981-01-26,1.180302
1981-01-27,1.1895959999999999
1981-01-28,1.1772040000000001
1981-01-29,1.171009
1981-01-30,1.180302
1981-02-02,1.1895959999999999
1981-02-03,1.1895959999999999
1981-02-04,1.1926940000000001
1981-02-05,1.220575
1981-02-06,1.214379
1981-02-09,1.1895959999999999
1981-02-10,1.1834
1981-02-11,1.180302
1981-02-12,1.1772040000000001
1981-02-13,1.1679110000000001
1981-02-17,1.1679110000000001
1981-02-18,1.195792
1981-02-19,1.208184
1981-02-20,1.208184
1981-02-23,1.208184
1981-02-24,1.220575
1981-02-25,1.2019879999999998
1981-02-26,1.245358
1981-02-27,1.239163
1981-03-02,1.263946
1981-03-03,1.267044
1981-03-04,1.25775
1981-03-05,1.239163
1981-03-06,1.248456
1981-03-09,1.276338
1981-03-10,1.25775
1981-03-11,1.276338
1981-03-12,1.282533
1981-03-13,1.288729
1981-03-16,1.285631
1981-03-17,1.270142
1981-03-18,1.288729
1981-03-19,1.319708
1981-03-20,1.294925
1981-03-23,1.307317
1981-03-24,1.3444909999999999
1981-03-25,1.338296
1981-03-26,1.350687
1981-03-27,1.3444909999999999
1981-03-30,1.353785
1981-03-31,1.394058
1981-04-01,1.40645
1981-04-02,1.381666
1981-04-03,1.369275
1981-04-06,1.369275
1981-04-07,1.400254
1981-04-08,1.3971559999999998
1981-04-09,1.418841
1981-04-10,1.4467219999999998
1981-04-13,1.431233
1981-04-14,1.452918
1981-04-15,1.456016
1981-04-16,1.477701
1981-04-20,1.462212
1981-04-21,1.477701
1981-04-22,1.493191
1981-04-23,1.552051
1981-04-24,1.570639
1981-04-27,1.552051
1981-04-28,1.517974
1981-04-29,1.468408
1981-04-30,1.561345
1981-05-01,1.530366
1981-05-04,1.505583
1981-05-05,1.480799
1981-05-06,1.459114
1981-05-07,1.452918
1981-05-08,1.443624
1981-05-11,1.431233
1981-05-12,1.415743
1981-05-13,1.437429
1981-05-14,1.4126450000000002
1981-05-15,1.44982
1981-05-18,1.4467219999999998
1981-05-19,1.443624
1981-05-20,1.44982
1981-05-21,1.474604
1981-05-22,1.462212
1981-05-26,1.468408
1981-05-27,1.456016
1981-05-28,1.44982
1981-05-29,1.44982
1981-06-01,1.480799
1981-06-02,1.474604
1981-06-03,1.5737370000000002
1981-06-04,1.536562
1981-06-05,1.499387
1981-06-08,1.511778
1981-06-09,1.511778
1981-06-10,1.505583
1981-06-11,1.486995
1981-06-12,1.480799
1981-06-15,1.474604
1981-06-16,1.474604
1981-06-17,1.462212
1981-06-18,1.44982
1981-06-19,1.462212
1981-06-22,1.400254
1981-06-23,1.44982
1981-06-24,1.425037
1981-06-25,1.443624
1981-06-26,1.44982
1981-06-29,1.437429
1981-06-30,1.400254
1981-07-01,1.3754709999999999
1981-07-02,1.350687
1981-07-06,1.263946
1981-07-07,1.319708
1981-07-08,1.313512
1981-07-09,1.313512
1981-07-10,1.288729
1981-07-13,1.313512
1981-07-14,1.294925
1981-07-15,1.313512
1981-07-16,1.319708
1981-07-17,1.350687
1981-07-20,1.40645
1981-07-21,1.40645
1981-07-22,1.3878620000000002
1981-07-23,1.3630790000000002
1981-07-24,1.4126450000000002
1981-07-27,1.425037
1981-07-28,1.4126450000000002
1981-07-29,1.4126450000000002
1981-07-30,1.381666
1981-07-31,1.4126450000000002
1981-08-03,1.394058
1981-08-04,1.400254
1981-08-05,1.400254
1981-08-06,1.431233
1981-08-07,1.437429
1981-08-10,1.44982
1981-08-11,1.486995
1981-08-12,1.456016
1981-08-13,1.474604
1981-08-14,1.44982
1981-08-17,1.425037
1981-08-18,1.437429
1981-08-19,1.468408
1981-08-20,1.486995
1981-08-21,1.462212
1981-08-24,1.425037
1981-08-25,1.3878620000000002
1981-08-26,1.40645
1981-08-27,1.350687
1981-08-28,1.3259040000000002
1981-08-31,1.3259040000000002
1981-09-01,1.319708
1981-09-02,1.338296
1981-09-03,1.307317
1981-09-04,1.301121
1981-09-08,1.282533
1981-09-09,1.301121
1981-09-10,1.350687
1981-09-11,1.369275
1981-09-14,1.3754709999999999
1981-09-15,1.3444909999999999
1981-09-16,1.276338
1981-09-17,1.245358
1981-09-18,1.214379
1981-09-21,1.2267709999999998
1981-09-22,1.25775
1981-09-23,1.220575
1981-09-24,1.245358
1981-09-25,1.220575
1981-09-28,1.214379
1981-09-29,1.208184
1981-09-30,1.263946
1981-10-01,1.239163
1981-10-02,1.294925
1981-10-05,1.319708
1981-10-06,1.338296
1981-10-07,1.356883
1981-10-08,1.3444909999999999
1981-10-09,1.338296
1981-10-12,1.3321
1981-10-13,1.3321
1981-10-14,1.301121
1981-10-15,1.288729
1981-10-16,1.288729
1981-10-19,1.3259040000000002
1981-10-20,1.3630790000000002
1981-10-21,1.356883
1981-10-22,1.350687
1981-10-23,1.338296
1981-10-26,1.3259040000000002
1981-10-27,1.3630790000000002
1981-10-28,1.400254
1981-10-29,1.394058
1981-10-30,1.425037
1981-11-02,1.499387
1981-11-03,1.480799
1981-11-04,1.437429
1981-11-05,1.400254
1981-11-06,1.437429
1981-11-09,1.486995
1981-11-10,1.425037
1981-11-11,1.44982
1981-11-12,1.474604
1981-11-13,1.4126450000000002
1981-11-16,1.4126450000000002
1981-11-17,1.40645
1981-11-18,1.418841
1981-11-19,1.4126450000000002
1981-11-20,1.40645
1981-11-23,1.3878620000000002
1981-11-24,1.3754709999999999
1981-11-25,1.381666
1981-11-27,1.3878620000000002
1981-11-30,1.369275
1981-12-01,1.369275
1981-12-02,1.3754709999999999
1981-12-03,1.400254
1981-12-04,1.4126450000000002
1981-12-07,1.3630790000000002
1981-12-08,1.381666
1981-12-09,1.381666
1981-12-10,1.3630790000000002
1981-12-11,1.338296
1981-12-14,1.3321
1981-12-15,1.338296
1981-12-16,1.301121
1981-12-17,1.301121
1981-12-18,1.313512
1981-12-21,1.307317
1981-12-22,1.276338
1981-12-23,1.270142
1981-12-24,1.282533
1981-12-28,1.270142
1981-12-29,1.25775
1981-12-30,1.251554
1981-12-31,1.245358
1982-01-04,1.282533
1982-01-05,1.25775
1982-01-06,1.263946
1982-01-07,1.276338
1982-01-08,1.307317
1982-01-11,1.25775
1982-01-12,1.251554
1982-01-13,1.251554
1982-01-14,1.232967
1982-01-15,1.239163
1982-01-18,1.25775
1982-01-19,1.25775
1982-01-20,1.239163
1982-01-21,1.1895959999999999
1982-01-22,1.195792
1982-01-25,1.1895959999999999
1982-01-26,1.1648129999999999
1982-01-27,1.152421
1982-01-28,1.232967
1982-01-29,1.25775
1982-02-01,1.239163
1982-02-02,1.276338
1982-02-03,1.270142
1982-02-04,1.263946
1982-02-05,1.239163
1982-02-08,1.220575
1982-02-09,1.214379
1982-02-10,1.239163
1982-02-11,1.232967
1982-02-12,1.232967
1982-02-16,1.239163
1982-02-17,1.2267709999999998
1982-02-18,1.239163
1982-02-19,1.239163
1982-02-22,1.2267709999999998
1982-02-23,1.208184
1982-02-24,1.239163
1982-02-25,1.239163
1982-02-26,1.251554
1982-03-01,1.263946
1982-03-02,1.301121
1982-03-03,1.251554
1982-03-04,1.2019879999999998
1982-03-05,1.220575
1982-03-08,1.214379
1982-03-09,1.208184
1982-03-10,1.239163
1982-03-11,1.245358
1982-03-12,1.220575
1982-03-15,1.232967
1982-03-16,1.245358
1982-03-17,1.251554
1982-03-18,1.276338
1982-03-19,1.263946
1982-03-22,1.282533
1982-03-23,1.307317
1982-03-24,1.356883
1982-03-25,1.356883
1982-03-26,1.3321
1982-03-29,1.3259040000000002
1982-03-30,1.338296
1982-03-31,1.350687
1982-04-01,1.350687
1982-04-02,1.3878620000000002
1982-04-05,1.3754709999999999
1982-04-06,1.369275
1982-04-07,1.381666
1982-04-08,1.381666
1982-04-12,1.350687
1982-04-13,1.3259040000000002
1982-04-14,1.288729
1982-04-15,1.301121
1982-04-16,1.3259040000000002
1982-04-19,1.338296
1982-04-20,1.319708
1982-04-21,1.288729
1982-04-22,1.25775
1982-04-23,1.270142
1982-04-26,1.270142
1982-04-27,1.251554
1982-04-28,1.25775
1982-04-29,1.251554
1982-04-30,1.263946
1982-05-03,1.263946
1982-05-04,1.282533
1982-05-05,1.270142
1982-05-06,1.301121
1982-05-07,1.3259040000000002
1982-05-10,1.3259040000000002
1982-05-11,1.313512
1982-05-12,1.294925
1982-05-13,1.270142
1982-05-14,1.276338
1982-05-17,1.25775
1982-05-18,1.25775
1982-05-19,1.251554
1982-05-20,1.245358
1982-05-21,1.251554
1982-05-24,1.251554
1982-05-25,1.239163
1982-05-26,1.1834
1982-05-27,1.220575
1982-05-28,1.220575
1982-06-01,1.2267709999999998
1982-06-02,1.239163
1982-06-03,1.239163
1982-06-04,1.214379
1982-06-07,1.214379
1982-06-08,1.2019879999999998
1982-06-09,1.1834
1982-06-10,1.214379
1982-06-11,1.239163
1982-06-14,1.2267709999999998
1982-06-15,1.2267709999999998
1982-06-16,1.220575
1982-06-17,1.220575
1982-06-18,1.2267709999999998
1982-06-21,1.208184
1982-06-22,1.1834
1982-06-23,1.1895959999999999
1982-06-24,1.195792
1982-06-25,1.195792
1982-06-28,1.214379
1982-06-29,1.214379
1982-06-30,1.208184
1982-07-01,1.1834
1982-07-02,1.1648129999999999
1982-07-06,1.090463
1982-07-07,1.121442
1982-07-08,1.127638
1982-07-09,1.171009
1982-07-12,1.239163
1982-07-13,1.220575
1982-07-14,1.220575
1982-07-15,1.239163
1982-07-16,1.245358
1982-07-19,1.208184
1982-07-20,1.239163
1982-07-21,1.214379
1982-07-22,1.2019879999999998
1982-07-23,1.2019879999999998
1982-07-26,1.1895959999999999
1982-07-27,1.171009
1982-07-28,1.1400299999999999
1982-07-29,1.1400299999999999
1982-07-30,1.152421
1982-08-02,1.171009
1982-08-03,1.171009
1982-08-04,1.1772040000000001
1982-08-05,1.158617
1982-08-06,1.109051
1982-08-09,1.096659
1982-08-10,1.096659
1982-08-11,1.090463
1982-08-12,1.028505
1982-08-13,1.040897
1982-08-16,1.028505
1982-08-17,1.078071
1982-08-18,1.053288
1982-08-19,1.040897
1982-08-20,1.059484
1982-08-23,1.127638
1982-08-24,1.2019879999999998
1982-08-25,1.1400299999999999
1982-08-26,1.208184
1982-08-27,1.208184
1982-08-30,1.2019879999999998
1982-08-31,1.195792
1982-09-01,1.1772040000000001
1982-09-02,1.214379
1982-09-03,1.251554
1982-09-07,1.313512
1982-09-08,1.3444909999999999
1982-09-09,1.3259040000000002
1982-09-10,1.3259040000000002
1982-09-13,1.319708
1982-09-14,1.319708
1982-09-15,1.301121
1982-09-16,1.270142
1982-09-17,1.25775
1982-09-20,1.239163
1982-09-21,1.214379
1982-09-22,1.1834
1982-09-23,1.1895959999999999
1982-09-24,1.1895959999999999
1982-09-27,1.1895959999999999
1982-09-28,1.232967
1982-09-29,1.214379
1982-09-30,1.214379
1982-10-01,1.214379
1982-10-04,1.214379
1982-10-05,1.195792
1982-10-06,1.263946
1982-10-07,1.270142
1982-10-08,1.338296
1982-10-11,1.369275
1982-10-12,1.40645
1982-10-13,1.437429
1982-10-14,1.400254
1982-10-15,1.394058
1982-10-18,1.40645
1982-10-19,1.3878620000000002
1982-10-20,1.486995
1982-10-21,1.44982
1982-10-22,1.486995
1982-10-25,1.443624
1982-10-26,1.456016
1982-10-27,1.468408
1982-10-28,1.462212
1982-10-29,1.431233
1982-11-01,1.4126450000000002
1982-11-02,1.3878620000000002
1982-11-03,1.437429
1982-11-04,1.505583
1982-11-05,1.660478
1982-11-08,1.6666740000000002
1982-11-09,1.6356950000000001
1982-11-10,1.629499
1982-11-11,1.610911
1982-11-12,1.586128
1982-11-15,1.5985200000000002
1982-11-16,1.586128
1982-11-17,1.654282
1982-11-18,1.6852610000000001
1982-11-19,1.722436
1982-11-22,1.6480860000000002
1982-11-23,1.67287
1982-11-24,1.6852610000000001
1982-11-26,1.67287
1982-11-29,1.67287
1982-11-30,1.7410240000000001
1982-12-01,1.809178
1982-12-02,1.8029819999999999
1982-12-03,1.7348279999999998
1982-12-06,1.8525479999999999
1982-12-07,1.8215689999999998
1982-12-08,1.833961
1982-12-09,1.7720029999999998
1982-12-10,1.765807
1982-12-13,1.6976529999999999
1982-12-14,1.610911
1982-12-15,1.629499
1982-12-16,1.6356950000000001
1982-12-17,1.67287
1982-12-20,1.67287
1982-12-21,1.7038490000000002
1982-12-22,1.7534150000000002
1982-12-23,1.8215689999999998
1982-12-27,1.846352
1982-12-28,1.833961
1982-12-29,1.833961
1982-12-30,1.827765
1982-12-31,1.833961
1983-01-03,1.7720029999999998
1983-01-04,1.796786
1983-01-05,1.759611
1983-01-06,1.846352
1983-01-07,1.858744
1983-01-10,1.858744
1983-01-11,1.858744
1983-01-12,1.858744
1983-01-13,1.833961
1983-01-14,1.858744
1983-01-17,1.827765
1983-01-18,1.809178
1983-01-19,1.7843939999999998
1983-01-20,1.7843939999999998
1983-01-21,1.7720029999999998
1983-01-24,1.6790650000000003
1983-01-25,1.759611
1983-01-26,1.7348279999999998
1983-01-27,1.7720029999999998
1983-01-28,1.759611
1983-01-31,1.7410240000000001
1983-02-01,1.67287
1983-02-02,1.660478
1983-02-03,1.722436
1983-02-04,1.7410240000000001
1983-02-07,1.7472189999999999
1983-02-08,1.6976529999999999
1983-02-09,1.6666740000000002
1983-02-10,1.7348279999999998
1983-02-11,1.728632
1983-02-14,1.8029819999999999
1983-02-15,1.7720029999999998
1983-02-16,1.7843939999999998
1983-02-17,1.7843939999999998
1983-02-18,1.778198
1983-02-22,1.7720029999999998
1983-02-23,1.7843939999999998
1983-02-24,1.7843939999999998
1983-02-25,1.7843939999999998
1983-02-28,1.7720029999999998
1983-03-01,1.809178
1983-03-02,1.846352
1983-03-03,1.9207020000000001
1983-03-04,1.9826599999999999
1983-03-07,1.9330939999999999
1983-03-08,1.889723
1983-03-09,1.9330939999999999
1983-03-10,1.90831
1983-03-11,1.877331
1983-03-14,1.883527
1983-03-15,1.846352
1983-03-16,1.809178
1983-03-17,1.833961
1983-03-18,1.809178
1983-03-21,1.8029819999999999
1983-03-22,1.809178
1983-03-23,1.796786
1983-03-24,1.840157
1983-03-25,1.840157
1983-03-28,1.8215689999999998
1983-03-29,1.8215689999999998
1983-03-30,1.827765
1983-03-31,1.8215689999999998
1983-04-04,1.7472189999999999
1983-04-05,1.7038490000000002
1983-04-06,1.7472189999999999
1983-04-07,1.7843939999999998
1983-04-08,1.778198
1983-04-11,1.7534150000000002
1983-04-12,1.759611
1983-04-13,1.7720029999999998
1983-04-14,1.8215689999999998
1983-04-15,1.809178
1983-04-18,1.8029819999999999
1983-04-19,1.765807
1983-04-20,1.809178
1983-04-21,1.7905900000000001
1983-04-22,1.7905900000000001
1983-04-25,1.7472189999999999
1983-04-26,1.7843939999999998
1983-04-27,1.7410240000000001
1983-04-28,1.759611
1983-04-29,1.8215689999999998
1983-05-02,1.858744
1983-05-03,1.858744
1983-05-04,1.8711360000000001
1983-05-05,1.945485
1983-05-06,2.007443
1983-05-09,2.063206
1983-05-10,2.075598
1983-05-11,2.05701
1983-05-12,1.9826599999999999
1983-05-13,1.9888560000000002
1983-05-16,1.957877
1983-05-17,1.9207020000000001
1983-05-18,1.9516810000000002
1983-05-19,1.914506
1983-05-20,1.9330939999999999
1983-05-23,1.9330939999999999
1983-05-24,1.9516810000000002
1983-05-25,1.957877
1983-05-26,1.976464
1983-05-27,1.945485
1983-05-31,1.9207020000000001
1983-06-01,1.926898
1983-06-02,1.926898
1983-06-03,1.9392900000000002
1983-06-06,1.926898
1983-06-07,1.895919
1983-06-08,1.9021150000000002
1983-06-09,1.90831
1983-06-10,1.9516810000000002
1983-06-13,1.9826599999999999
1983-06-14,1.9702689999999998
1983-06-15,2.069402
1983-06-16,2.193318
1983-06-17,2.149947
1983-06-20,2.143751
1983-06-21,2.143751
1983-06-22,2.162339
1983-06-23,2.13136
1983-06-24,2.094185
1983-06-27,2.044618
1983-06-28,2.063206
1983-06-29,2.05701
1983-06-30,2.094185
1983-07-01,2.174731
1983-07-05,2.069402
1983-07-06,2.112772
1983-07-07,2.13136
1983-07-08,2.13136
1983-07-11,2.156143
1983-07-12,2.156143
1983-07-13,2.143751
1983-07-14,2.13136
1983-07-15,2.0817930000000002
1983-07-18,2.038423
1983-07-19,2.007443
1983-07-20,2.180926
1983-07-21,2.106576
1983-07-22,2.106576
1983-07-25,2.0817930000000002
1983-07-26,2.094185
1983-07-27,1.9826599999999999
1983-07-28,1.9702689999999998
1983-07-29,1.9330939999999999
1983-08-01,1.9207020000000001
1983-08-02,1.9207020000000001
1983-08-03,1.945485
1983-08-04,1.90831
1983-08-05,1.883527
1983-08-08,1.833961
1983-08-09,1.7843939999999998
1983-08-10,1.796786
1983-08-11,1.809178
1983-08-12,1.809178
1983-08-15,1.8029819999999999
1983-08-16,1.796786
1983-08-17,1.827765
1983-08-18,1.8029819999999999
1983-08-19,1.827765
1983-08-22,1.833961
1983-08-23,1.8215689999999998
1983-08-24,1.796786
1983-08-25,1.778198
1983-08-26,1.7843939999999998
1983-08-29,1.7905900000000001
1983-08-30,1.7720029999999998
1983-08-31,1.7720029999999998
1983-09-01,1.7843939999999998
1983-09-02,1.809178
1983-09-06,1.889723
1983-09-07,1.9702689999999998
1983-09-08,1.9516810000000002
1983-09-09,1.9207020000000001
1983-09-12,1.9021150000000002
1983-09-13,1.883527
1983-09-14,1.883527
1983-09-15,1.86494
1983-09-16,1.858744
1983-09-19,1.877331
1983-09-20,1.889723
1983-09-21,1.858744
1983-09-22,1.86494
1983-09-23,1.858744
1983-09-26,1.846352
1983-09-27,1.840157
1983-09-28,1.833961
1983-09-29,1.815373
1983-09-30,1.796786
1983-10-03,1.8215689999999998
1983-10-04,1.846352
1983-10-05,1.8525479999999999
1983-10-06,1.914506
1983-10-07,1.9207020000000001
1983-10-10,1.9330939999999999
1983-10-11,1.9392900000000002
1983-10-12,1.9330939999999999
1983-10-13,1.9207020000000001
1983-10-14,1.964073
1983-10-17,1.9702689999999998
1983-10-18,1.9330939999999999
1983-10-19,1.883527
1983-10-20,1.883527
1983-10-21,1.877331
1983-10-24,1.833961
1983-10-25,1.827765
1983-10-26,1.840157
1983-10-27,1.8215689999999998
1983-10-28,1.796786
1983-10-31,1.7348279999999998
1983-11-01,1.710045
1983-11-02,1.7410240000000001
1983-11-03,1.710045
1983-11-04,1.710045
1983-11-07,1.710045
1983-11-08,1.710045
1983-11-09,1.7534150000000002
1983-11-10,1.759611
1983-11-11,1.7472189999999999
1983-11-14,1.6976529999999999
1983-11-15,1.6976529999999999
1983-11-16,1.7162400000000002
1983-11-17,1.7472189999999999
1983-11-18,1.7410240000000001
1983-11-21,1.7410240000000001
1983-11-22,1.7348279999999998
1983-11-23,1.759611
1983-11-25,1.7348279999999998
1983-11-28,1.7534150000000002
1983-11-29,1.7534150000000002
1983-11-30,1.7534150000000002
1983-12-01,1.7534150000000002
1983-12-02,1.7534150000000002
1983-12-05,1.796786
1983-12-06,1.8029819999999999
1983-12-07,1.8029819999999999
1983-12-08,1.7720029999999998
1983-12-09,1.7905900000000001
1983-12-12,1.778198
1983-12-13,1.7843939999999998
1983-12-14,1.759611
1983-12-15,1.691457
1983-12-16,1.660478
1983-12-19,1.6790650000000003
1983-12-20,1.6852610000000001
1983-12-21,1.710045
1983-12-22,1.6852610000000001
1983-12-23,1.67287
1983-12-27,1.7348279999999998
1983-12-28,1.7348279999999998
1983-12-29,1.728632
1983-12-30,1.759611
1984-01-03,1.759611
1984-01-04,1.7348279999999998
1984-01-05,1.7843939999999998
1984-01-06,1.809178
1984-01-09,1.7843939999999998
1984-01-10,1.796786
1984-01-11,1.809178
1984-01-12,1.846352
1984-01-13,1.840157
1984-01-16,1.833961
1984-01-17,1.8711360000000001
1984-01-18,1.895919
1984-01-19,1.895919
1984-01-20,1.883527
1984-01-23,1.846352
1984-01-24,1.8711360000000001
1984-01-25,1.8215689999999998
1984-01-26,1.809178
1984-01-27,1.7843939999999998
1984-01-30,1.765807
1984-01-31,1.778198
1984-02-01,1.7534150000000002
1984-02-02,1.7720029999999998
1984-02-03,1.765807
1984-02-06,1.728632
1984-02-07,1.722436
1984-02-08,1.722436
1984-02-09,1.7162400000000002
1984-02-10,1.7348279999999998
1984-02-13,1.722436
1984-02-14,1.7348279999999998
1984-02-15,1.6976529999999999
1984-02-16,1.660478
1984-02-17,1.629499
1984-02-21,1.617107
1984-02-22,1.548953
1984-02-23,1.555149
1984-02-24,1.617107
1984-02-27,1.610911
1984-02-28,1.5737370000000002
1984-02-29,1.586128
1984-03-01,1.6233030000000002
1984-03-02,1.6233030000000002
1984-03-05,1.5985200000000002
1984-03-06,1.586128
1984-03-07,1.5737370000000002
1984-03-08,1.561345
1984-03-09,1.579932
1984-03-12,1.6233030000000002
1984-03-13,1.641891
1984-03-14,1.67287
1984-03-15,1.654282
1984-03-16,1.67287
1984-03-19,1.6480860000000002
1984-03-20,1.5985200000000002
1984-03-21,1.561345
1984-03-22,1.536562
1984-03-23,1.536562
1984-03-26,1.548953
1984-03-27,1.542758
1984-03-28,1.6233030000000002
1984-03-29,1.629499
1984-03-30,1.6480860000000002
1984-04-02,1.604716
1984-04-03,1.5985200000000002
1984-04-04,1.5985200000000002
1984-04-05,1.5737370000000002
1984-04-06,1.5737370000000002
1984-04-09,1.536562
1984-04-10,1.468408
1984-04-11,1.511778
1984-04-12,1.517974
1984-04-13,1.561345
1984-04-16,1.536562
1984-04-17,1.555149
1984-04-18,1.536562
1984-04-19,1.536562
1984-04-23,1.493191
1984-04-24,1.536562
1984-04-25,1.579932
1984-04-26,1.6356950000000001
1984-04-27,1.6356950000000001
1984-04-30,1.654282
1984-05-01,1.7038490000000002
1984-05-02,1.6976529999999999
1984-05-03,1.6852610000000001
1984-05-04,1.67287
1984-05-07,1.641891
1984-05-08,1.6666740000000002
1984-05-09,1.6480860000000002
1984-05-10,1.6356950000000001
1984-05-11,1.6356950000000001
1984-05-14,1.6356950000000001
1984-05-15,1.641891
1984-05-16,1.654282
1984-05-17,1.6356950000000001
1984-05-18,1.6852610000000001
