Date,PSX
2013-08-27,57.099998
2013-08-28,58.029999
2013-08-29,57.720001
2013-08-30,57.099998
2013-09-03,58.110001000000004
2013-09-04,59.029999
2013-09-05,57.799999
2013-09-06,57.419998
2013-09-09,57.470001
2013-09-10,56.790001000000004
2013-09-11,56.93
2013-09-12,56.450001
2013-09-13,57.130001
2013-09-16,56.830002
2013-09-17,56.049999
2013-09-18,57.25
2013-09-19,58.150002
2013-09-20,57.93
2013-09-23,57.41
2013-09-24,57.77
2013-09-25,58.049999
2013-09-26,58.48
2013-09-27,58.529999
2013-09-30,57.82
2013-10-01,57.900002
2013-10-02,59.18
2013-10-03,59.560001
2013-10-04,59.169998
2013-10-07,57.900002
2013-10-08,56.889998999999996
2013-10-09,56.900002
2013-10-10,58.57
2013-10-11,59.93
2013-10-14,60.48
2013-10-15,59.5
2013-10-16,60.73
2013-10-17,62.220001
2013-10-18,63.48
2013-10-21,63.91
2013-10-22,64.879997
2013-10-23,64.660004
2013-10-24,63.23
2013-10-25,63.400002
2013-10-28,63.279999
2013-10-29,64.139999
2013-10-30,65.230003
2013-10-31,64.43
2013-11-01,64.129997
2013-11-04,64.440002
2013-11-05,64.269997
2013-11-06,64.360001
2013-11-07,63.84
2013-11-08,65.360001
2013-11-11,65.489998
2013-11-12,65.410004
2013-11-13,66.050003
2013-11-14,67.559998
2013-11-15,67.099998
2013-11-18,67.209999
2013-11-19,67.769997
2013-11-20,67.029999
2013-11-21,67.5
2013-11-22,68.480003
2013-11-25,68.639999
2013-11-26,68.75
2013-11-27,70.120003
2013-11-29,69.610001
2013-12-02,71.360001
2013-12-03,70.599998
2013-12-04,69.589996
2013-12-05,69.730003
2013-12-06,71.239998
2013-12-09,71.83000200000001
2013-12-10,71.610001
2013-12-11,70.849998
2013-12-12,71.220001
2013-12-13,71.599998
2013-12-16,72.610001
2013-12-17,72.599998
2013-12-18,73.980003
2013-12-19,72.91999799999999
2013-12-20,74.029999
2013-12-23,74.410004
2013-12-24,74.739998
2013-12-26,75.120003
2013-12-27,74.75
2013-12-30,74.720001
2013-12-31,77.129997
2014-01-02,76.449997
2014-01-03,76.290001
2014-01-06,77.010002
2014-01-07,77.019997
2014-01-08,76.870003
2014-01-09,78.129997
2014-01-10,78.0
2014-01-13,75.809998
2014-01-14,76.489998
2014-01-15,75.540001
2014-01-16,75.389999
2014-01-17,76.019997
2014-01-21,76.900002
2014-01-22,77.099998
2014-01-23,77.199997
2014-01-24,74.440002
2014-01-27,74.900002
2014-01-28,75.08000200000001
2014-01-29,74.18
2014-01-30,73.559998
2014-01-31,73.089996
2014-02-03,71.360001
2014-02-04,71.139999
2014-02-05,70.66999799999999
2014-02-06,73.300003
2014-02-07,74.279999
2014-02-10,72.269997
2014-02-11,74.089996
2014-02-12,73.639999
2014-02-13,74.650002
2014-02-14,75.93
2014-02-18,75.379997
2014-02-19,75.269997
2014-02-20,75.290001
2014-02-21,74.949997
2014-02-24,76.25
2014-02-25,77.529999
2014-02-26,76.760002
2014-02-27,74.739998
2014-02-28,74.860001
2014-03-03,74.860001
2014-03-04,76.08000200000001
2014-03-05,76.809998
2014-03-06,78.139999
2014-03-07,78.08000200000001
2014-03-10,78.660004
2014-03-11,79.08000200000001
2014-03-12,80.0
2014-03-13,78.139999
2014-03-14,78.690002
2014-03-17,79.349998
2014-03-18,80.349998
2014-03-19,78.43
2014-03-20,78.5
2014-03-21,77.949997
2014-03-24,77.41999799999999
2014-03-25,78.199997
2014-03-26,77.209999
2014-03-27,76.860001
2014-03-28,76.650002
2014-03-31,77.059998
2014-04-01,79.58000200000001
2014-04-02,79.239998
2014-04-03,80.599998
2014-04-04,79.57
2014-04-07,77.949997
2014-04-08,77.559998
2014-04-09,78.33000200000001
2014-04-10,76.690002
2014-04-11,76.75
2014-04-14,78.010002
2014-04-15,78.68
2014-04-16,81.110001
2014-04-17,80.279999
2014-04-21,81.82
2014-04-22,81.980003
2014-04-23,82.300003
2014-04-24,82.57
2014-04-25,82.589996
2014-04-28,84.050003
2014-04-29,83.75
2014-04-30,83.220001
2014-05-01,84.050003
2014-05-02,83.529999
2014-05-05,83.93
2014-05-06,84.260002
2014-05-07,85.029999
2014-05-08,82.91999799999999
2014-05-09,81.910004
2014-05-12,83.540001
2014-05-13,84.260002
2014-05-14,83.559998
2014-05-15,82.010002
2014-05-16,81.860001
2014-05-19,82.730003
2014-05-20,81.970001
2014-05-21,81.589996
2014-05-22,82.379997
2014-05-23,82.029999
2014-05-27,82.18
2014-05-28,82.989998
2014-05-29,84.32
2014-05-30,84.790001
2014-06-02,85.239998
2014-06-03,84.540001
2014-06-04,83.699997
2014-06-05,83.519997
2014-06-06,84.360001
2014-06-09,83.730003
2014-06-10,82.83000200000001
2014-06-11,82.889999
2014-06-12,82.800003
2014-06-13,83.489998
2014-06-16,83.440002
2014-06-17,84.07
2014-06-18,84.5
2014-06-19,85.260002
2014-06-20,85.940002
2014-06-23,86.33000200000001
2014-06-24,84.940002
2014-06-25,81.360001
2014-06-26,82.099998
2014-06-27,81.489998
2014-06-30,80.43
2014-07-01,80.599998
2014-07-02,81.0
2014-07-03,81.5
2014-07-07,80.5
2014-07-08,79.279999
2014-07-09,79.809998
2014-07-10,79.730003
2014-07-11,80.290001
2014-07-14,79.949997
2014-07-15,81.120003
2014-07-16,80.839996
2014-07-17,79.540001
2014-07-18,80.860001
2014-07-21,80.160004
2014-07-22,80.5
2014-07-23,81.269997
2014-07-24,82.099998
2014-07-25,82.650002
2014-07-28,82.610001
2014-07-29,82.470001
2014-07-30,81.720001
2014-07-31,81.110001
2014-08-01,80.540001
2014-08-04,81.879997
2014-08-05,81.010002
2014-08-06,82.279999
2014-08-07,81.519997
2014-08-08,83.050003
2014-08-11,82.389999
2014-08-12,82.559998
2014-08-13,82.779999
2014-08-14,83.690002
2014-08-15,83.790001
2014-08-18,85.610001
2014-08-19,86.089996
2014-08-20,86.599998
2014-08-21,86.239998
2014-08-22,86.089996
2014-08-25,86.900002
2014-08-26,86.66999799999999
2014-08-27,86.440002
2014-08-28,86.610001
2014-08-29,87.019997
2014-09-02,86.949997
2014-09-03,87.239998
2014-09-04,86.879997
2014-09-05,87.510002
2014-09-08,87.059998
2014-09-09,86.470001
2014-09-10,85.139999
2014-09-11,84.010002
2014-09-12,83.019997
2014-09-15,83.900002
2014-09-16,85.779999
2014-09-17,85.690002
2014-09-18,85.889999
2014-09-19,85.75
2014-09-22,83.839996
2014-09-23,83.260002
2014-09-24,82.690002
2014-09-25,81.739998
2014-09-26,82.230003
2014-09-29,81.769997
2014-09-30,81.309998
2014-10-01,79.629997
2014-10-02,77.760002
2014-10-03,77.639999
2014-10-06,77.349998
2014-10-07,77.349998
2014-10-08,79.160004
2014-10-09,76.610001
2014-10-10,76.32
2014-10-13,73.050003
2014-10-14,70.589996
2014-10-15,67.889999
2014-10-16,69.709999
2014-10-17,72.209999
2014-10-20,72.349998
2014-10-21,76.809998
2014-10-22,75.389999
2014-10-23,76.120003
2014-10-24,76.489998
2014-10-27,75.480003
2014-10-28,77.529999
2014-10-29,76.389999
2014-10-30,77.400002
2014-10-31,78.5
2014-11-03,76.68
2014-11-04,74.489998
2014-11-05,74.739998
2014-11-06,75.41999799999999
2014-11-07,74.699997
2014-11-10,74.5
2014-11-11,73.639999
2014-11-12,73.040001
2014-11-13,70.83000200000001
2014-11-14,71.779999
2014-11-17,72.779999
2014-11-18,73.959999
2014-11-19,75.769997
2014-11-20,77.83000200000001
2014-11-21,79.41999799999999
2014-11-24,79.41999799999999
2014-11-25,79.540001
2014-11-26,79.279999
2014-11-28,73.019997
2014-12-01,71.860001
2014-12-02,73.760002
2014-12-03,74.83000200000001
2014-12-04,74.970001
2014-12-05,73.019997
2014-12-08,68.93
2014-12-09,68.809998
2014-12-10,67.110001
2014-12-11,66.82
2014-12-12,65.68
2014-12-15,65.089996
2014-12-16,67.040001
2014-12-17,68.360001
2014-12-18,69.029999
2014-12-19,71.809998
2014-12-22,71.230003
2014-12-23,72.559998
2014-12-24,72.099998
2014-12-26,72.650002
2014-12-29,72.82
2014-12-30,72.91999799999999
2014-12-31,71.699997
2015-01-02,72.290001
2015-01-05,67.91999799999999
2015-01-06,66.019997
2015-01-07,66.309998
2015-01-08,68.889999
2015-01-09,67.309998
2015-01-12,64.239998
2015-01-13,61.5
2015-01-14,59.419998
2015-01-15,59.09
2015-01-16,60.830002
2015-01-20,63.619999
2015-01-21,66.25
2015-01-22,67.309998
2015-01-23,68.519997
2015-01-26,68.400002
2015-01-27,69.599998
2015-01-28,68.370003
2015-01-29,70.480003
2015-01-30,70.32
2015-02-02,72.800003
2015-02-03,74.879997
2015-02-04,74.41999799999999
2015-02-05,75.209999
2015-02-06,76.099998
2015-02-09,75.93
2015-02-10,75.66999799999999
2015-02-11,74.190002
2015-02-12,75.110001
2015-02-13,76.620003
2015-02-17,76.900002
2015-02-18,75.949997
2015-02-19,77.43
2015-02-20,77.339996
2015-02-23,79.33000200000001
2015-02-24,80.0
2015-02-25,79.089996
2015-02-26,80.059998
2015-02-27,78.459999
2015-03-02,77.0
2015-03-03,78.089996
2015-03-04,77.959999
2015-03-05,76.879997
2015-03-06,75.360001
2015-03-09,76.290001
2015-03-10,74.029999
2015-03-11,74.550003
2015-03-12,74.160004
2015-03-13,74.639999
2015-03-16,76.290001
2015-03-17,75.949997
2015-03-18,78.120003
2015-03-19,77.510002
2015-03-20,78.860001
2015-03-23,78.529999
2015-03-24,77.629997
2015-03-25,79.0
2015-03-26,78.440002
2015-03-27,77.610001
2015-03-30,79.559998
2015-03-31,78.599998
2015-04-01,79.940002
2015-04-02,78.16999799999999
2015-04-06,78.550003
2015-04-07,77.769997
2015-04-08,77.410004
2015-04-09,77.809998
2015-04-10,78.339996
2015-04-13,76.93
2015-04-14,77.83000200000001
2015-04-15,78.940002
2015-04-16,79.239998
2015-04-17,78.010002
2015-04-20,79.300003
2015-04-21,79.5
2015-04-22,80.91999799999999
2015-04-23,81.230003
2015-04-24,81.589996
2015-04-27,81.07
2015-04-28,81.610001
2015-04-29,81.0
2015-04-30,79.309998
2015-05-01,81.610001
2015-05-04,80.839996
2015-05-05,80.440002
2015-05-06,79.82
2015-05-07,79.940002
2015-05-08,81.629997
2015-05-11,80.540001
2015-05-12,80.5
2015-05-13,80.769997
2015-05-14,81.629997
2015-05-15,81.050003
2015-05-18,81.33000200000001
2015-05-19,80.699997
2015-05-20,80.519997
2015-05-21,81.0
2015-05-22,80.970001
2015-05-26,79.360001
2015-05-27,79.190002
2015-05-28,79.559998
2015-05-29,79.120003
2015-06-01,79.349998
2015-06-02,79.099998
2015-06-03,78.300003
2015-06-04,77.379997
2015-06-05,78.050003
2015-06-08,77.18
2015-06-09,76.790001
2015-06-10,77.800003
2015-06-11,78.66999799999999
2015-06-12,77.650002
2015-06-15,78.08000200000001
2015-06-16,78.389999
2015-06-17,78.839996
2015-06-18,80.029999
2015-06-19,79.66999799999999
2015-06-22,79.599998
2015-06-23,80.309998
2015-06-24,79.190002
2015-06-25,78.889999
2015-06-26,79.620003
2015-06-29,78.489998
2015-06-30,80.559998
2015-07-01,81.300003
2015-07-02,81.449997
2015-07-06,81.540001
2015-07-07,82.349998
2015-07-08,78.5
2015-07-09,79.449997
2015-07-10,81.489998
2015-07-13,83.41999799999999
2015-07-14,83.519997
2015-07-15,81.769997
2015-07-16,83.209999
2015-07-17,83.239998
2015-07-20,82.33000200000001
2015-07-21,81.980003
2015-07-22,81.83000200000001
2015-07-23,81.389999
2015-07-24,79.029999
2015-07-27,76.720001
2015-07-28,78.650002
2015-07-29,80.029999
2015-07-30,79.120003
2015-07-31,79.5
2015-08-03,78.68
2015-08-04,78.260002
2015-08-05,78.279999
2015-08-06,79.639999
2015-08-07,79.620003
2015-08-10,82.519997
2015-08-11,83.699997
2015-08-12,84.32
2015-08-13,83.08000200000001
2015-08-14,82.300003
2015-08-17,83.059998
2015-08-18,83.25
2015-08-19,80.800003
2015-08-20,79.529999
2015-08-21,75.739998
2015-08-24,71.660004
2015-08-25,70.550003
2015-08-26,73.300003
2015-08-27,75.019997
2015-08-28,77.230003
2015-08-31,79.07
2015-09-01,77.589996
2015-09-02,78.559998
2015-09-03,78.459999
2015-09-04,77.199997
2015-09-08,79.879997
2015-09-09,80.650002
2015-09-10,81.019997
2015-09-11,80.599998
2015-09-14,78.209999
2015-09-15,79.209999
2015-09-16,79.190002
2015-09-17,79.309998
2015-09-18,78.589996
2015-09-21,79.260002
2015-09-22,78.16999799999999
2015-09-23,77.849998
2015-09-24,77.650002
2015-09-25,77.940002
2015-09-28,74.110001
2015-09-29,74.510002
2015-09-30,76.839996
2015-10-01,77.93
2015-10-02,79.480003
2015-10-05,81.82
2015-10-06,82.58000200000001
2015-10-07,83.239998
2015-10-08,84.58000200000001
2015-10-09,83.519997
2015-10-12,83.870003
2015-10-13,82.160004
2015-10-14,82.470001
2015-10-15,83.489998
2015-10-16,84.120003
2015-10-19,81.620003
2015-10-20,81.599998
2015-10-21,80.5
2015-10-22,82.610001
2015-10-23,83.349998
2015-10-26,83.0
2015-10-27,83.559998
2015-10-28,84.889999
2015-10-29,86.43
2015-10-30,89.050003
2015-11-02,90.599998
2015-11-03,92.66999799999999
2015-11-04,93.33000200000001
2015-11-05,93.68
2015-11-06,92.75
2015-11-09,92.010002
2015-11-10,92.099998
2015-11-11,90.589996
2015-11-12,89.239998
2015-11-13,89.08000200000001
2015-11-16,91.07
2015-11-17,91.120003
2015-11-18,92.540001
2015-11-19,92.379997
2015-11-20,91.66999799999999
2015-11-23,92.16999799999999
2015-11-24,93.129997
2015-11-25,92.769997
2015-11-27,92.760002
2015-11-30,91.529999
2015-12-01,92.66999799999999
2015-12-02,90.440002
2015-12-03,88.57
2015-12-04,90.199997
2015-12-07,86.690002
2015-12-08,86.449997
2015-12-09,86.089996
2015-12-10,86.75
2015-12-11,82.779999
2015-12-14,81.400002
2015-12-15,81.779999
2015-12-16,83.059998
2015-12-17,81.779999
2015-12-18,80.559998
2015-12-21,80.620003
2015-12-22,81.699997
2015-12-23,84.800003
2015-12-24,84.360001
2015-12-28,82.459999
2015-12-29,82.769997
2015-12-30,82.010002
2015-12-31,81.800003
2016-01-04,80.08000200000001
2016-01-05,81.0
2016-01-06,78.029999
2016-01-07,76.449997
2016-01-08,75.209999
2016-01-11,76.18
2016-01-12,77.82
2016-01-13,75.25
2016-01-14,79.279999
2016-01-15,78.470001
2016-01-19,78.66999799999999
2016-01-20,76.93
2016-01-21,76.040001
2016-01-22,80.029999
2016-01-25,76.230003
2016-01-26,77.760002
2016-01-27,77.730003
2016-01-28,78.699997
2016-01-29,80.150002
2016-02-01,79.480003
2016-02-02,78.5
2016-02-03,79.099998
2016-02-04,79.879997
2016-02-05,78.33000200000001
2016-02-08,76.279999
2016-02-09,75.440002
2016-02-10,75.290001
2016-02-11,72.900002
2016-02-12,75.199997
2016-02-16,78.25
2016-02-17,80.589996
2016-02-18,79.440002
2016-02-19,80.089996
2016-02-22,80.870003
2016-02-23,78.559998
2016-02-24,79.089996
2016-02-25,78.760002
2016-02-26,79.099998
2016-02-29,79.389999
2016-03-01,83.410004
2016-03-02,84.57
2016-03-03,86.089996
2016-03-04,85.779999
2016-03-07,87.410004
2016-03-08,84.800003
2016-03-09,86.089996
2016-03-10,85.43
2016-03-11,86.43
2016-03-14,86.18
2016-03-15,86.599998
2016-03-16,87.57
2016-03-17,88.379997
2016-03-18,89.410004
2016-03-21,89.690002
2016-03-22,90.160004
2016-03-23,88.120003
2016-03-24,88.059998
2016-03-28,87.489998
2016-03-29,87.43
2016-03-30,87.620003
2016-03-31,86.589996
2016-04-01,85.66999799999999
2016-04-04,85.730003
2016-04-05,84.809998
2016-04-06,85.019997
2016-04-07,84.510002
2016-04-08,86.059998
2016-04-11,84.58000200000001
2016-04-12,85.980003
2016-04-13,87.010002
2016-04-14,86.91999799999999
2016-04-15,84.849998
2016-04-18,85.650002
2016-04-19,86.41999799999999
2016-04-20,86.690002
2016-04-21,87.400002
2016-04-22,87.980003
2016-04-25,87.93
2016-04-26,88.400002
2016-04-27,88.949997
2016-04-28,87.790001
2016-04-29,82.110001
2016-05-02,82.199997
2016-05-03,80.010002
2016-05-04,79.32
2016-05-05,79.08000200000001
2016-05-06,78.519997
2016-05-09,78.32
2016-05-10,79.25
2016-05-11,79.389999
2016-05-12,78.25
2016-05-13,78.339996
2016-05-16,78.68
2016-05-17,78.309998
2016-05-18,78.129997
2016-05-19,77.650002
2016-05-20,77.900002
2016-05-23,77.82
2016-05-24,79.699997
2016-05-25,80.129997
2016-05-26,80.040001
2016-05-27,80.629997
2016-05-31,80.360001
2016-06-01,80.849998
2016-06-02,80.83000200000001
2016-06-03,80.129997
2016-06-06,80.760002
2016-06-07,81.32
2016-06-08,82.370003
2016-06-09,81.129997
2016-06-10,80.07
2016-06-13,78.800003
2016-06-14,78.900002
2016-06-15,79.139999
2016-06-16,79.43
2016-06-17,78.5
2016-06-20,79.059998
2016-06-21,79.349998
2016-06-22,79.540001
2016-06-23,80.870003
2016-06-24,78.620003
2016-06-27,76.900002
2016-06-28,78.75
2016-06-29,79.699997
2016-06-30,79.339996
2016-07-01,79.779999
2016-07-05,77.93
2016-07-06,76.370003
2016-07-07,74.269997
2016-07-08,74.849998
2016-07-11,75.209999
2016-07-12,76.400002
2016-07-13,76.25
2016-07-14,76.610001
2016-07-15,75.660004
2016-07-18,75.650002
2016-07-19,75.739998
2016-07-20,75.339996
2016-07-21,75.120003
2016-07-22,75.389999
2016-07-25,74.470001
2016-07-26,76.230003
2016-07-27,75.400002
2016-07-28,76.25
2016-07-29,76.059998
2016-08-01,74.260002
2016-08-02,76.150002
2016-08-03,78.660004
2016-08-04,77.540001
2016-08-05,78.279999
2016-08-08,78.58000200000001
2016-08-09,76.720001
2016-08-10,76.949997
2016-08-11,78.160004
2016-08-12,78.809998
2016-08-15,78.589996
2016-08-16,77.980003
2016-08-17,77.709999
2016-08-18,77.949997
2016-08-19,78.050003
2016-08-22,76.970001
2016-08-23,77.82
2016-08-24,77.68
2016-08-25,79.07
2016-08-26,78.620003
2016-08-29,78.879997
2016-08-30,79.33000200000001
2016-08-31,78.449997
2016-09-01,78.290001
2016-09-02,78.870003
2016-09-06,79.110001
2016-09-07,79.589996
2016-09-08,80.08000200000001
2016-09-09,77.860001
2016-09-12,78.839996
2016-09-13,77.25
2016-09-14,76.970001
2016-09-15,79.099998
2016-09-16,79.089996
2016-09-19,80.349998
2016-09-20,79.58000200000001
2016-09-21,80.07
2016-09-22,80.029999
2016-09-23,79.58000200000001
2016-09-26,79.470001
2016-09-27,79.410004
2016-09-28,81.190002
2016-09-29,79.279999
2016-09-30,80.550003
2016-10-03,80.410004
2016-10-04,79.82
2016-10-05,81.089996
2016-10-06,80.769997
2016-10-07,80.389999
2016-10-10,81.300003
2016-10-11,80.559998
2016-10-12,79.809998
2016-10-13,79.150002
2016-10-14,79.309998
2016-10-17,79.139999
2016-10-18,79.589996
2016-10-19,79.66999799999999
2016-10-20,79.739998
2016-10-21,80.349998
2016-10-24,80.589996
2016-10-25,80.760002
2016-10-26,81.059998
2016-10-27,79.989998
2016-10-28,80.129997
2016-10-31,81.150002
2016-11-01,80.25
2016-11-02,78.339996
