Date,ANV
2013-03-25,3368.419922
2013-03-26,3368.419922
2013-03-27,3368.419922
2013-03-28,3368.419922
2013-04-01,3315.790039
2013-04-02,3315.790039
2013-04-03,3315.790039
2013-04-04,3315.790039
2013-04-05,3421.0500490000004
2013-04-08,3421.0500490000004
2013-04-09,3421.0500490000004
2013-04-10,3473.679932
2013-04-11,3578.9499509999996
2013-04-12,3473.679932
2013-04-15,3473.679932
2013-04-16,3421.0500490000004
2013-04-17,3421.0500490000004
2013-04-18,3421.0500490000004
2013-04-19,3421.0500490000004
2013-04-22,3421.0500490000004
2013-04-23,3421.0500490000004
2013-04-24,3421.0500490000004
2013-04-25,3421.0500490000004
2013-04-26,3421.0500490000004
2013-04-29,3421.0500490000004
2013-04-30,3421.0500490000004
2013-05-01,3421.0500490000004
2013-05-02,3421.0500490000004
2013-05-03,3421.0500490000004
2013-05-06,3421.0500490000004
2013-05-07,3421.0500490000004
2013-05-08,3526.320068
2013-05-09,3421.0500490000004
2013-05-10,3578.9499509999996
2013-05-13,3578.9499509999996
2013-05-14,3421.0500490000004
2013-05-15,3421.0500490000004
2013-05-16,3473.679932
2013-05-17,3421.0500490000004
2013-05-20,3263.159912
2013-05-21,3421.0500490000004
2013-05-22,3421.0500490000004
2013-05-23,3421.0500490000004
2013-05-24,3421.0500490000004
2013-05-28,3684.209961
2013-05-29,3736.8400880000004
2013-05-30,3736.8400880000004
2013-05-31,3526.320068
2013-06-03,3684.209961
2013-06-04,3736.8400880000004
2013-06-05,3736.8400880000004
2013-06-06,3736.8400880000004
2013-06-07,3526.320068
2013-06-10,3578.9499509999996
2013-06-11,3421.0500490000004
2013-06-12,3421.0500490000004
2013-06-13,3368.419922
2013-06-14,3368.419922
2013-06-17,3368.419922
2013-06-18,3526.320068
2013-06-19,3526.320068
2013-06-20,3526.320068
2013-06-21,3526.320068
2013-06-24,3526.320068
2013-06-25,3526.320068
2013-06-26,3315.790039
2013-06-27,3473.679932
2013-06-28,3473.679932
2013-07-01,3315.790039
2013-07-02,3526.320068
2013-07-03,3526.320068
2013-07-05,3421.0500490000004
2013-07-08,3473.679932
2013-07-09,3473.679932
2013-07-10,3473.679932
2013-07-11,3473.679932
2013-07-12,3315.790039
2013-07-15,3684.209961
2013-07-16,3684.209961
2013-07-17,3684.209961
2013-07-18,3684.209961
2013-07-19,3736.8400880000004
2013-07-22,3736.8400880000004
2013-07-23,3736.8400880000004
2013-07-24,3631.580078
2013-07-25,3684.209961
2013-07-26,3631.580078
2013-07-29,3684.209961
2013-07-30,3684.209961
2013-07-31,3736.8400880000004
2013-08-01,3789.469971
2013-08-02,3789.469971
2013-08-05,3736.8400880000004
2013-08-06,3736.8400880000004
2013-08-07,3631.580078
2013-08-08,3631.580078
2013-08-09,3631.580078
2013-08-12,3684.209961
2013-08-13,3684.209961
2013-08-14,3684.209961
2013-08-15,3631.580078
2013-08-16,3631.580078
2013-08-19,3684.209961
2013-08-20,3578.9499509999996
2013-08-21,3578.9499509999996
2013-08-22,3631.580078
2013-08-23,3631.580078
2013-08-26,3473.679932
2013-08-27,3526.320068
2013-08-28,3421.0500490000004
2013-08-29,3526.320068
2013-08-30,3526.320068
2013-09-03,3526.320068
2013-09-04,3421.0500490000004
2013-09-05,3526.320068
2013-09-06,3526.320068
2013-09-09,3526.320068
2013-09-10,3421.0500490000004
2013-09-11,3315.790039
2013-09-12,3473.679932
2013-09-13,3473.679932
2013-09-16,3473.679932
2013-09-17,3473.679932
2013-09-18,3421.0500490000004
2013-09-19,3368.419922
2013-09-20,3421.0500490000004
2013-09-23,3421.0500490000004
2013-09-24,3421.0500490000004
2013-09-25,3473.679932
2013-09-26,3473.679932
2013-09-27,3421.0500490000004
2013-09-30,3473.679932
2013-10-01,3473.679932
2013-10-02,3684.209961
2013-10-03,3684.209961
2013-10-04,3684.209961
2013-10-07,3631.580078
2013-10-08,3842.110107
2013-10-09,3684.209961
2013-10-10,3684.209961
2013-10-11,3631.580078
2013-10-14,3684.209961
2013-10-15,3631.580078
2013-10-16,3736.8400880000004
2013-10-17,3736.8400880000004
2013-10-18,3631.580078
2013-10-21,3631.580078
2013-10-22,3631.580078
2013-10-23,3684.209961
2013-10-24,3684.209961
2013-10-25,3684.209961
2013-10-28,3631.580078
2013-10-29,3684.209961
2013-10-30,3736.8400880000004
2013-10-31,3684.209961
2013-11-01,3578.9499509999996
2013-11-04,3684.209961
2013-11-05,3631.580078
2013-11-06,3684.209961
2013-11-07,3631.580078
2013-11-08,3684.209961
2013-11-11,3736.8400880000004
2013-11-12,3947.3701170000004
2013-11-13,4210.529785
2013-11-14,4315.790039
2013-11-15,4157.890136999999
2013-11-18,4421.049805
2013-11-19,4684.209961
2013-11-20,4684.209961
2013-11-21,4368.419922
2013-11-22,4368.419922
2013-11-25,4473.680176
2013-11-26,4473.680176
2013-11-27,4736.839844
2013-11-29,4894.740234000001
2013-12-02,4894.740234000001
2013-12-03,5000.0
2013-12-04,5263.160156
2013-12-05,5473.680176
2013-12-06,5631.580078
2013-12-09,5684.209961
2013-12-10,5421.049805
2013-12-11,5105.259765999999
2013-12-12,4894.740234000001
2013-12-13,4894.740234000001
2013-12-16,4947.370117
2013-12-17,5000.0
2013-12-18,5000.0
2013-12-19,5052.629883
2013-12-20,4894.740234000001
2013-12-23,4947.370117
2013-12-24,4842.109863000001
2013-12-26,4736.839844
2013-12-27,4684.209961
2013-12-30,4578.950195
2013-12-31,4473.680176
2014-01-02,4736.839844
2014-01-03,4842.109863000001
2014-01-06,4736.839844
2014-01-07,4684.209961
2014-01-08,4789.470215
2014-01-09,4842.109863000001
2014-01-10,4789.470215
2014-01-13,4789.470215
2014-01-14,4736.839844
2014-01-15,4736.839844
2014-01-16,4684.209961
2014-01-17,4684.209961
2014-01-21,4526.319824
2014-01-22,4684.209961
2014-01-23,4684.209961
2014-01-24,4631.580078
2014-01-27,4789.470215
2014-01-28,4789.470215
2014-01-29,4789.470215
2014-01-30,4789.470215
2014-01-31,4789.470215
2014-02-03,4789.470215
2014-02-04,4789.470215
2014-02-05,4789.470215
2014-02-06,4789.470215
2014-02-07,4736.839844
2014-02-10,5000.0
2014-02-11,4947.370117
2014-02-12,5000.0
2014-02-13,4894.740234000001
2014-02-14,5157.890136999999
2014-02-18,5000.0
2014-02-19,5000.0
2014-02-20,5210.529785
2014-02-21,5210.529785
2014-02-24,5105.259765999999
2014-02-25,5052.629883
2014-02-26,5052.629883
2014-02-27,5105.259765999999
2014-02-28,5157.890136999999
2014-03-03,5000.0
2014-03-04,5052.629883
2014-03-05,5105.259765999999
2014-03-06,4736.839844
2014-03-07,4842.109863000001
2014-03-10,4894.740234000001
2014-03-11,4789.470215
2014-03-12,4736.839844
2014-03-13,4684.209961
2014-03-14,4789.470215
2014-03-17,4894.740234000001
2014-03-18,4842.109863000001
2014-03-19,4894.740234000001
2014-03-20,4947.370117
2014-03-21,5263.160156
2014-03-24,5631.580078
2014-03-25,6000.0
2014-03-26,5842.109863000001
2014-03-27,5894.740234000001
2014-03-28,5789.470215
2014-03-31,5842.109863000001
2014-04-01,5473.680176
2014-04-02,5315.790039
2014-04-03,5684.209961
2014-04-04,5947.370117
2014-04-07,5842.109863000001
2014-04-08,5894.740234000001
2014-04-09,5894.740234000001
2014-04-10,5789.470215
2014-04-11,5736.839844
2014-04-14,5684.209961
2014-04-15,5473.680176
2014-04-16,5473.680176
2014-04-17,5631.580078
2014-04-21,5105.259765999999
2014-04-22,5105.259765999999
2014-04-23,5157.890136999999
2014-04-24,5105.259765999999
2014-04-25,5263.160156
2014-04-28,5210.529785
2014-04-29,5157.890136999999
2014-04-30,5157.890136999999
2014-05-01,5157.890136999999
2014-05-02,5157.890136999999
2014-05-05,5000.0
2014-05-06,5052.629883
2014-05-07,5210.529785
2014-05-08,4894.740234000001
2014-05-09,5052.629883
2014-05-12,4736.839844
2014-05-13,4578.950195
2014-05-14,4894.740234000001
2014-05-15,4894.740234000001
2014-05-16,4789.470215
2014-05-19,4842.109863000001
2014-05-20,4789.470215
2014-05-21,4947.370117
2014-05-22,4789.470215
2014-05-23,4789.470215
2014-05-27,4842.109863000001
2014-05-28,4842.109863000001
2014-05-29,4736.839844
2014-05-30,4789.470215
2014-06-02,4684.209961
2014-06-03,4684.209961
2014-06-04,4578.950195
2014-06-05,4578.950195
2014-06-06,4631.580078
2014-06-09,4631.580078
2014-06-10,4578.950195
2014-06-11,4631.580078
2014-06-12,4684.209961
2014-06-13,4736.839844
2014-06-16,4736.839844
2014-06-17,4736.839844
2014-06-18,4789.470215
2014-06-19,4789.470215
2014-06-20,4789.470215
2014-06-23,4684.209961
2014-06-24,5000.0
2014-06-25,5210.529785
2014-06-26,5105.259765999999
2014-06-27,5105.259765999999
2014-06-30,5052.629883
2014-07-01,5000.0
2014-07-02,5105.259765999999
2014-07-03,5105.259765999999
2014-07-07,5157.890136999999
2014-07-08,5105.259765999999
2014-07-09,5105.259765999999
2014-07-10,5052.629883
2014-07-11,5052.629883
2014-07-14,5105.259765999999
2014-07-15,5052.629883
2014-07-16,4947.370117
2014-07-17,5000.0
2014-07-18,5210.529785
2014-07-21,5157.890136999999
2014-07-22,5000.0
2014-07-23,5105.259765999999
2014-07-24,5105.259765999999
2014-07-25,5105.259765999999
2014-07-28,5000.0
2014-07-29,5000.0
2014-07-30,5000.0
2014-07-31,4947.370117
2014-08-01,4947.370117
2014-08-04,5052.629883
2014-08-05,5052.629883
2014-08-06,5105.259765999999
2014-08-07,5052.629883
2014-08-08,5105.259765999999
2014-08-11,5105.259765999999
2014-08-12,5105.259765999999
2014-08-13,5105.259765999999
2014-08-14,5368.419922
2014-08-15,5157.890136999999
2014-08-18,5157.890136999999
2014-08-19,5105.259765999999
2014-08-20,5105.259765999999
2014-08-21,5052.629883
2014-08-22,5105.259765999999
2014-08-25,5105.259765999999
2014-08-26,5105.259765999999
2014-08-27,5105.259765999999
2014-08-28,5157.890136999999
2014-08-29,5210.529785
2014-09-02,5210.529785
2014-09-03,5315.790039
2014-09-04,5368.419922
2014-09-05,5421.049805
2014-09-08,5789.470215
2014-09-09,5421.049805
2014-09-10,5526.319824
2014-09-11,5473.680176
2014-09-12,5842.109863000001
2014-09-15,6210.529785
2014-09-16,6368.419922
2014-09-17,5947.370117
2014-09-18,5789.470215
2014-09-19,5789.470215
2014-09-22,5631.580078
2014-09-23,5631.580078
2014-09-24,5526.319824
2014-09-25,5526.319824
2014-09-26,5473.680176
2014-09-29,5526.319824
2014-09-30,5526.319824
2014-10-01,5631.580078
2014-10-02,5631.580078
2014-10-03,5473.680176
2014-10-06,5842.109863000001
2014-10-07,5684.209961
2014-10-08,5736.839844
2014-10-09,5631.580078
2014-10-10,5526.319824
2014-10-13,5421.049805
2014-10-14,5526.319824
2014-10-15,5578.950195
2014-10-16,5368.419922
2014-10-17,5526.319824
2014-10-20,5631.580078
2014-10-21,5526.319824
2014-10-22,5631.580078
2014-10-23,5526.319824
2014-10-24,5526.319824
2014-10-27,5368.419922
2014-10-28,5473.680176
2014-10-29,5684.209961
2014-10-30,5526.319824
2014-10-31,5578.950195
2014-11-03,5631.580078
2014-11-04,5526.319824
2014-11-05,5526.319824
2014-11-06,5684.209961
2014-11-07,5789.470215
2014-11-10,5947.370117
2014-11-11,5842.109863000001
2014-11-12,5842.109863000001
2014-11-13,5789.470215
2014-11-14,5578.950195
2014-11-17,5526.319824
2014-11-18,5526.319824
2014-11-19,5736.839844
2014-11-20,6000.0
2014-11-21,5894.740234000001
2014-11-24,5789.470215
2014-11-25,5736.839844
2014-11-26,5631.580078
2014-11-28,5684.209961
2014-12-01,5578.950195
2014-12-02,5736.839844
2014-12-03,5789.470215
2014-12-04,5789.470215
2014-12-05,5789.470215
2014-12-08,5789.470215
2014-12-09,5526.319824
2014-12-10,5631.580078
2014-12-11,5631.580078
2014-12-12,5631.580078
2014-12-15,5578.950195
2014-12-16,5473.680176
2014-12-17,5157.890136999999
2014-12-18,5315.790039
2014-12-19,5157.890136999999
2014-12-22,5157.890136999999
2014-12-23,5052.629883
2014-12-24,5157.890136999999
2014-12-26,5052.629883
2014-12-29,4947.370117
2014-12-30,5105.259765999999
2014-12-31,5157.890136999999
2015-01-02,5157.890136999999
2015-01-05,5105.259765999999
2015-01-06,5157.890136999999
2015-01-07,5473.680176
2015-01-08,5684.209961
2015-01-09,5631.580078
2015-01-12,5578.950195
2015-01-13,5578.950195
2015-01-14,5421.049805
2015-01-15,5526.319824
2015-01-16,5526.319824
2015-01-20,5421.049805
2015-01-21,5368.419922
2015-01-22,5526.319824
2015-01-23,5526.319824
2015-01-26,5473.680176
2015-01-27,5473.680176
2015-01-28,5473.680176
2015-01-29,5421.049805
2015-01-30,5421.049805
2015-02-02,5421.049805
2015-02-03,5368.419922
2015-02-04,5368.419922
2015-02-05,5315.790039
2015-02-06,5368.419922
2015-02-09,5368.419922
2015-02-10,5315.790039
2015-02-11,5368.419922
2015-02-12,5368.419922
2015-02-13,5368.419922
2015-02-17,5368.419922
2015-02-18,5368.419922
2015-02-19,5368.419922
2015-02-20,5368.419922
2015-02-23,5368.419922
2015-02-24,5368.419922
2015-02-25,5631.580078
2015-02-26,5736.839844
2015-02-27,5736.839844
2015-03-02,5684.209961
2015-03-03,5631.580078
2015-03-04,5736.839844
2015-03-05,5631.580078
2015-03-06,5631.580078
2015-03-09,5631.580078
2015-03-10,5684.209961
2015-03-11,5736.839844
2015-03-12,5684.209961
2015-03-13,5736.839844
2015-03-16,5684.209961
2015-03-17,5631.580078
2015-03-18,5736.839844
2015-03-19,5736.839844
2015-03-20,5842.109863000001
2015-03-23,5315.790039
2015-03-24,5368.419922
2015-03-25,5368.419922
2015-03-26,5421.049805
2015-03-27,5368.419922
2015-03-30,5263.160156
2015-03-31,5315.790039
2015-04-01,5210.529785
2015-04-02,5210.529785
2015-04-06,5157.890136999999
2015-04-07,5157.890136999999
2015-04-08,5315.790039
2015-04-09,5210.529785
2015-04-10,5210.529785
2015-04-13,5157.890136999999
2015-04-14,5210.529785
2015-04-15,5157.890136999999
2015-04-16,5210.529785
2015-04-17,5157.890136999999
2015-04-20,4947.370117
2015-04-21,4947.370117
2015-04-22,5052.629883
2015-04-23,5105.259765999999
2015-04-24,4894.740234000001
2015-04-27,4842.109863000001
2015-04-28,4842.109863000001
2015-04-29,4842.109863000001
2015-04-30,4842.109863000001
2015-05-01,4842.109863000001
2015-05-04,4789.470215
2015-05-05,4684.209961
2015-05-06,4684.209961
2015-05-07,4736.839844
2015-05-08,4736.839844
2015-05-11,4684.209961
2015-05-12,4578.950195
2015-05-13,4526.319824
2015-05-14,4631.580078
2015-05-15,4684.209961
2015-05-18,4631.580078
2015-05-19,4631.580078
2015-05-20,4736.839844
2015-05-21,4947.370117
2015-05-22,5052.629883
2015-05-26,5052.629883
2015-05-27,5052.629883
2015-05-28,5052.629883
2015-05-29,4894.740234000001
2015-06-01,5210.529785
2015-06-02,5473.680176
2015-06-03,5526.319824
2015-06-04,5473.680176
2015-06-05,5473.680176
2015-06-08,5473.680176
2015-06-09,5210.529785
2015-06-10,5315.790039
2015-06-11,5368.419922
2015-06-12,5263.160156
2015-06-15,5105.259765999999
2015-06-16,5263.160156
2015-06-17,5210.529785
2015-06-18,5157.890136999999
2015-06-19,5315.790039
2015-06-22,5368.419922
2015-06-23,5368.419922
2015-06-24,5210.529785
2015-06-25,5210.529785
2015-06-26,5210.529785
2015-06-29,5157.890136999999
2015-06-30,5105.259765999999
2015-07-01,5157.890136999999
2015-07-02,5157.890136999999
2015-07-06,5157.890136999999
2015-07-07,5210.529785
2015-07-08,5157.890136999999
2015-07-09,5105.259765999999
2015-07-10,5105.259765999999
2015-07-13,5210.529785
2015-07-14,5157.890136999999
2015-07-15,5157.890136999999
2015-07-16,5052.629883
2015-07-17,5052.629883
2015-07-20,5052.629883
2015-07-21,4947.370117
2015-07-22,5000.0
2015-07-23,4894.740234000001
2015-07-24,4894.740234000001
2015-07-27,4947.370117
2015-07-28,4947.370117
2015-07-29,5000.0
2015-07-30,5105.259765999999
2015-07-31,5052.629883
2015-08-03,5000.0
2015-08-04,4947.370117
2015-08-05,5000.0
2015-08-06,5000.0
2015-08-07,4842.109863000001
2015-08-10,4842.109863000001
2015-08-11,4894.740234000001
2015-08-12,4947.370117
2015-08-13,4842.109863000001
2015-08-14,4789.470215
2015-08-17,4526.319824
2015-08-18,4578.950195
2015-08-19,4631.580078
2015-08-20,4631.580078
2015-08-21,4473.680176
2015-08-24,4210.529785
2015-08-25,4210.529785
2015-08-26,4315.790039
2015-08-27,4421.049805
2015-08-28,4421.049805
2015-08-31,4421.049805
2015-09-01,4368.419922
2015-09-02,4368.419922
2015-09-03,4421.049805
2015-09-04,4473.680176
2015-09-08,4473.680176
2015-09-09,4526.319824
2015-09-10,4473.680176
2015-09-11,4315.790039
2015-09-14,4473.680176
2015-09-15,4473.680176
2015-09-16,4368.419922
2015-09-17,4368.419922
2015-09-18,4315.790039
2015-09-21,4368.419922
2015-09-22,4315.790039
2015-09-23,4315.790039
2015-09-24,4263.160156
2015-09-25,4421.049805
2015-09-28,4315.790039
2015-09-29,4263.160156
2015-09-30,4368.419922
2015-10-01,4578.950195
2015-10-02,4578.950195
2015-10-05,4578.950195
2015-10-06,4736.839844
2015-10-07,4684.209961
2015-10-08,4631.580078
2015-10-09,4578.950195
2015-10-12,4578.950195
2015-10-13,4631.580078
2015-10-14,4631.580078
2015-10-15,4631.580078
2015-10-16,4631.580078
2015-10-19,4631.580078
2015-10-20,4684.209961
2015-10-21,4736.839844
2015-10-22,4789.470215
2015-10-23,4684.209961
2015-10-26,4789.470215
2015-10-27,4736.839844
2015-10-28,4736.839844
2015-10-29,4736.839844
2015-10-30,4789.470215
2015-11-02,4789.470215
2015-11-03,4736.839844
2015-11-04,4842.109863000001
2015-11-05,4894.740234000001
2015-11-06,4736.839844
2015-11-09,4947.370117
2015-11-10,4894.740234000001
2015-11-11,4894.740234000001
2015-11-12,4947.370117
2015-11-13,4842.109863000001
2015-11-16,4842.109863000001
2015-11-17,4736.839844
2015-11-18,4578.950195
2015-11-19,4894.740234000001
2015-11-20,4842.109863000001
2015-11-23,4789.470215
2015-11-24,4736.839844
2015-11-25,4631.580078
2015-11-27,4789.470215
2015-11-30,4578.950195
2015-12-01,4631.580078
2015-12-02,4684.209961
2015-12-03,4631.580078
2015-12-04,4578.950195
2015-12-07,4421.049805
2015-12-08,4421.049805
2015-12-09,4526.319824
2015-12-10,4578.950195
2015-12-11,4368.419922
2015-12-14,4526.319824
2015-12-15,4368.419922
2015-12-16,4368.419922
2015-12-17,4368.419922
2015-12-18,4421.049805
2015-12-21,4368.419922
2015-12-22,4315.790039
2015-12-23,4315.790039
2015-12-24,4421.049805
2015-12-28,4210.529785
2015-12-29,4210.529785
2015-12-30,4210.529785
2015-12-31,4210.529785
2016-01-04,4157.890136999999
2016-01-05,4210.529785
2016-01-06,4210.529785
2016-01-07,4157.890136999999
2016-01-08,4105.259765999999
2016-01-11,4105.259765999999
2016-01-12,4000.0
2016-01-13,3842.110107
2016-01-14,3684.209961
2016-01-15,3578.9499509999996
2016-01-19,3631.580078
2016-01-20,3526.320068
2016-01-21,3578.9499509999996
2016-01-22,3578.9499509999996
2016-01-25,3736.8400880000004
2016-01-26,3684.209961
2016-01-27,3736.8400880000004
2016-01-28,3736.8400880000004
2016-01-29,3894.73999
2016-02-01,3684.209961
2016-02-02,3631.580078
2016-02-03,3578.9499509999996
2016-02-04,3421.0500490000004
2016-02-05,3631.580078
2016-02-08,3631.580078
2016-02-09,3631.580078
2016-02-10,3631.580078
2016-02-11,3631.580078
2016-02-12,3631.580078
2016-02-16,3736.8400880000004
2016-02-17,3894.73999
2016-02-18,4157.890136999999
2016-02-19,4210.529785
2016-02-22,4210.529785
2016-02-23,4210.529785
2016-02-24,4210.529785
2016-02-25,4157.890136999999
2016-02-26,4210.529785
2016-02-29,4157.890136999999
2016-03-01,4157.890136999999
2016-03-02,4263.160156
2016-03-03,4052.6298829999996
2016-03-04,3894.73999
2016-03-07,4105.259765999999
2016-03-08,4105.259765999999
2016-03-09,4052.6298829999996
2016-03-10,4157.890136999999
2016-03-11,4157.890136999999
2016-03-14,4210.529785
2016-03-15,4210.529785
2016-03-16,4210.529785
2016-03-17,4210.529785
2016-03-18,4157.890136999999
2016-03-21,4210.529785
2016-03-22,4210.529785
2016-03-23,4105.259765999999
2016-03-24,4157.890136999999
2016-03-28,4157.890136999999
2016-03-29,4157.890136999999
2016-03-30,4157.890136999999
2016-03-31,4105.259765999999
2016-04-01,4105.259765999999
2016-04-04,3947.3701170000004
2016-04-05,3947.3701170000004
2016-04-06,3947.3701170000004
2016-04-07,4157.890136999999
2016-04-08,4157.890136999999
2016-04-11,3947.3701170000004
2016-04-12,3736.8400880000004
2016-04-13,3894.73999
2016-04-14,4000.0
2016-04-15,4000.0
2016-04-18,4000.0
2016-04-19,3736.8400880000004
2016-04-20,3736.8400880000004
2016-04-21,3894.73999
2016-04-22,3894.73999
2016-04-25,3736.8400880000004
2016-04-26,3789.469971
2016-04-27,3842.110107
2016-04-28,3736.8400880000004
2016-04-29,3842.110107
2016-05-02,3842.110107
2016-05-03,3842.110107
2016-05-04,3894.73999
2016-05-05,3684.209961
2016-05-06,3842.110107
2016-05-09,3947.3701170000004
2016-05-10,3684.209961
2016-05-11,3789.469971
2016-05-12,3842.110107
2016-05-13,3684.209961
2016-05-16,3684.209961
2016-05-17,3894.73999
2016-05-18,3631.580078
2016-05-19,3736.8400880000004
2016-05-20,3631.580078
2016-05-23,3578.9499509999996
2016-05-24,3736.8400880000004
2016-05-25,3631.580078
2016-05-26,3631.580078
2016-05-27,3789.469971
2016-05-31,3894.73999
2016-06-01,3789.469971
2016-06-02,3789.469971
2016-06-03,3789.469971
2016-06-06,3842.110107
2016-06-07,3894.73999
2016-06-08,3894.73999
2016-06-09,3894.73999
2016-06-10,3842.110107
2016-06-13,3684.209961
2016-06-14,3789.469971
2016-06-15,3842.110107
2016-06-16,3789.469971
2016-06-17,3789.469971
2016-06-20,3789.469971
2016-06-21,3789.469971
2016-06-22,3789.469971
2016-06-23,3736.8400880000004
2016-06-24,3631.580078
2016-06-27,3631.580078
2016-06-28,3631.580078
2016-06-29,3684.209961
2016-06-30,3526.320068
2016-07-01,3684.209961
2016-07-05,3684.209961
2016-07-06,3684.209961
2016-07-07,3684.209961
