Date,PTV
2011-07-29,1180000.0
2011-08-01,1180000.0
2011-08-02,1180000.0
2011-08-03,1180000.0
2011-08-04,1180000.0
2011-08-05,1180000.0
2011-08-08,1180000.0
2011-08-09,1180000.0
2011-08-10,1180000.0
2011-08-11,1180000.0
2011-08-12,1180000.0
2011-08-15,1180000.0
2011-08-16,1180000.0
2011-08-17,1180000.0
2011-08-18,1180000.0
2011-08-19,1180000.0
2011-08-22,1180000.0
2011-08-23,1180000.0
2011-08-24,1180000.0
2011-08-25,1180000.0
2011-08-26,1180000.0
2011-08-29,
2011-08-30,1180000.0
2011-08-31,1180000.0
2011-09-01,1180000.0
2011-09-02,1180000.0
2011-09-06,1180000.0
2011-09-07,1180000.0
2011-09-08,1180000.0
2011-09-09,1180000.0
2011-09-12,800000.0
2011-09-13,800000.0
2011-09-14,800000.0
2011-09-15,800000.0
2011-09-16,800000.0
2011-09-19,800000.0
2011-09-20,800000.0
2011-09-21,800000.0
2011-09-22,800000.0
2011-09-23,800000.0
2011-09-26,800000.0
2011-09-27,800000.0
2011-09-28,800000.0
2011-09-29,800000.0
2011-09-30,800000.0
2011-10-03,800000.0
2011-10-04,700000.0
2011-10-05,700000.0
2011-10-06,710000.0
2011-10-07,710000.0
2011-10-10,710000.0
2011-10-11,710000.0
2011-10-12,710000.0
2011-10-13,710000.0
2011-10-14,710000.0
2011-10-17,710000.0
2011-10-18,710000.0
2011-10-19,710000.0
2011-10-20,710000.0
2011-10-21,710000.0
2011-10-24,710000.0
2011-10-25,710000.0
2011-10-26,710000.0
2011-10-27,710000.0
2011-10-28,710000.0
2011-10-31,710000.0
2011-11-01,710000.0
2011-11-02,710000.0
2011-11-03,710000.0
2011-11-04,710000.0
2011-11-07,710000.0
2011-11-08,710000.0
2011-11-09,710000.0
2011-11-10,710000.0
2011-11-11,710000.0
2011-11-14,710000.0
2011-11-15,710000.0
2011-11-16,710000.0
2011-11-17,710000.0
2011-11-18,710000.0
2011-11-21,530000.0
2011-11-22,500000.0
2011-11-23,500000.0
2011-11-25,500000.0
2011-11-28,500000.0
2011-11-29,500000.0
2011-11-30,260000.0
2011-12-01,260000.0
2011-12-02,250000.0
2011-12-05,250000.0
2011-12-06,250000.0
2011-12-07,250000.0
2011-12-08,250000.0
2011-12-09,250000.0
2011-12-12,250000.0
2011-12-13,250000.0
2011-12-14,250000.0
2011-12-15,250000.0
2011-12-16,250000.0
2011-12-19,250000.0
2011-12-20,250000.0
2011-12-21,250000.0
2011-12-22,250000.0
2011-12-23,250000.0
2011-12-27,250000.0
2011-12-28,250000.0
2011-12-29,250000.0
2011-12-30,250000.0
2012-01-03,250000.0
2012-01-04,250000.0
2012-01-05,200000.0
2012-01-06,200000.0
2012-01-09,200000.0
2012-01-10,300000.0
2012-01-11,210000.0
2012-01-12,210000.0
2012-01-13,210000.0
2012-01-17,210000.0
2012-01-18,210000.0
2012-01-19,210000.0
2012-01-20,210000.0
2012-01-23,210000.0
2012-01-24,260000.0
2012-01-25,260000.0
2012-01-26,260000.0
2012-01-27,260000.0
2012-01-30,260000.0
2012-01-31,260000.0
2012-02-01,260000.0
2012-02-02,260000.0
2012-02-03,260000.0
2012-02-06,260000.0
2012-02-07,260000.0
2012-02-08,260000.0
2012-02-09,260000.0
2012-02-10,260000.0
2012-02-13,260000.0
2012-02-14,260000.0
2012-02-15,260000.0
2012-02-16,260000.0
2012-02-17,260000.0
2012-02-21,260000.0
2012-02-22,260000.0
2012-02-23,260000.0
2012-02-24,260000.0
2012-02-27,260000.0
2012-02-28,260000.0
2012-02-29,260000.0
2012-03-01,260000.0
2012-03-02,260000.0
2012-03-05,260000.0
2012-03-06,260000.0
2012-03-07,260000.0
2012-03-08,260000.0
2012-03-09,260000.0
2012-03-12,260000.0
2012-03-13,260000.0
2012-03-14,260000.0
2012-03-15,260000.0
2012-03-16,260000.0
2012-03-19,260000.0
2012-03-20,260000.0
2012-03-21,260000.0
2012-03-22,260000.0
2012-03-23,260000.0
2012-03-26,260000.0
2012-03-27,260000.0
2012-03-28,260000.0
2012-03-29,260000.0
2012-03-30,260000.0
2012-04-02,260000.0
2012-04-03,260000.0
2012-04-04,240000.0
2012-04-05,240000.0
2012-04-09,240000.0
2012-04-10,240000.0
2012-04-11,240000.0
2012-04-12,240000.0
2012-04-13,240000.0
2012-04-16,240000.0
2012-04-17,240000.0
2012-04-18,240000.0
2012-04-19,240000.0
2012-04-20,240000.0
2012-04-23,240000.0
2012-04-24,240000.0
2012-04-25,240000.0
2012-04-26,240000.0
2012-04-27,240000.0
2012-04-30,240000.0
2012-05-01,240000.0
2012-05-02,240000.0
2012-05-03,240000.0
2012-05-04,240000.0
2012-05-07,240000.0
2012-05-08,230000.0
2012-05-09,150000.0
2012-05-10,150000.0
2012-05-11,150000.0
2012-05-14,150000.0
2012-05-15,150000.0
2012-05-16,150000.0
2012-05-17,150000.0
2012-05-18,150000.0
2012-05-21,150000.0
2012-05-22,150000.0
2012-05-23,155000.0
2012-05-24,155000.0
2012-05-25,155000.0
2012-05-29,190000.0
2012-05-30,190000.0
2012-05-31,190000.0
2012-06-01,190000.0
2012-06-04,190000.0
2012-06-05,190000.0
2012-06-06,190000.0
2012-06-07,190000.0
2012-06-08,200000.0
2012-06-11,200000.0
2012-06-12,210000.0
2012-06-13,210000.0
2012-06-14,210000.0
2012-06-15,210000.0
2012-06-18,210000.0
2012-06-19,210000.0
2012-06-20,210000.0
2012-06-21,210000.0
2012-06-22,210000.0
2012-06-25,210000.0
2012-06-26,210000.0
2012-06-27,210000.0
2012-06-28,210000.0
2012-06-29,210000.0
2012-07-02,170000.0
2012-07-03,170000.0
2012-07-05,160000.0
2012-07-06,160000.0
2012-07-09,160000.0
2012-07-10,160000.0
2012-07-11,160000.0
2012-07-12,160000.0
2012-07-13,160000.0
2012-07-16,160000.0
2012-07-17,160000.0
2012-07-18,170000.0
2012-07-19,170000.0
2012-07-20,170000.0
2012-07-23,170000.0
2012-07-24,170000.0
2012-07-25,170000.0
2012-07-26,170000.0
2012-07-27,170000.0
2012-07-30,170000.0
2012-07-31,175000.0
2012-08-01,175000.0
2012-08-02,175000.0
2012-08-03,175000.0
2012-08-06,175000.0
2012-08-07,175000.0
2012-08-08,175000.0
2012-08-09,175000.0
2012-08-10,175000.0
2012-08-13,180000.0
2012-08-14,180000.0
2012-08-15,165000.0
2012-08-16,165000.0
2012-08-17,165000.0
2012-08-20,165000.0
2012-08-21,165000.0
2012-08-22,165000.0
2012-08-23,165000.0
2012-08-24,165000.0
2012-08-27,165000.0
2012-08-28,165000.0
2012-08-29,165000.0
2012-08-30,165000.0
2012-08-31,165000.0
2012-09-04,165000.0
2012-09-05,165000.0
2012-09-06,162500.0
2012-09-07,162500.0
2012-09-10,162500.0
2012-09-11,162500.0
2012-09-12,162500.0
2012-09-13,162500.0
2012-09-14,167500.0
2012-09-17,167500.0
2012-09-18,167500.0
2012-09-19,167500.0
2012-09-20,162500.0
2012-09-21,162500.0
2012-09-24,162500.0
2012-09-25,162500.0
2012-09-26,162500.0
2012-09-27,162500.0
2012-09-28,162500.0
2012-10-01,162500.0
2012-10-02,150000.0
2012-10-03,150000.0
2012-10-04,150000.0
2012-10-05,150000.0
2012-10-08,150000.0
2012-10-09,150000.0
2012-10-10,150000.0
2012-10-11,150000.0
2012-10-12,150000.0
2012-10-15,150000.0
2012-10-16,150000.0
2012-10-17,150000.0
2012-10-18,157500.0
2012-10-19,157500.0
2012-10-22,157500.0
2012-10-23,157500.0
2012-10-24,150000.0
2012-10-25,150000.0
2012-10-26,155000.0
2012-10-31,155000.0
2012-11-01,155000.0
2012-11-02,155000.0
2012-11-05,155000.0
2012-11-06,155000.0
2012-11-07,155000.0
2012-11-08,155000.0
2012-11-09,155000.0
2012-11-12,155000.0
2012-11-13,155000.0
2012-11-14,155000.0
2012-11-15,155000.0
2012-11-16,155000.0
2012-11-19,155000.0
2012-11-20,155000.0
2012-11-21,155000.0
2012-11-23,155000.0
2012-11-26,152500.0
2012-11-27,142500.0
2012-11-28,142500.0
2012-11-29,142500.0
2012-11-30,142500.0
2012-12-03,147500.0
2012-12-04,107500.0
2012-12-05,105000.0
2012-12-06,105000.0
2012-12-07,105000.0
2012-12-10,105000.0
2012-12-11,100000.0
2012-12-12,100000.0
2012-12-13,100000.0
2012-12-14,100000.0
2012-12-17,100000.0
2012-12-18,100000.0
2012-12-19,100000.0
2012-12-20,90000.0
2012-12-21,85000.0
2012-12-24,85000.0
2012-12-26,
2012-12-27,80000.0
2012-12-28,70000.0
2012-12-31,65000.0
2013-01-02,65000.0
2013-01-03,80000.0
2013-01-04,80000.0
2013-01-07,85000.0
2013-01-08,87500.0
2013-01-09,87500.0
2013-01-10,90000.0
2013-01-11,90000.0
2013-01-14,90000.0
2013-01-15,90000.0
2013-01-16,90000.0
2013-01-17,90000.0
2013-01-18,75000.0
2013-01-22,75000.0
2013-01-23,77500.0
2013-01-24,77500.0
2013-01-25,77500.0
2013-01-28,77500.0
2013-01-29,77500.0
2013-01-30,77500.0
2013-01-31,77500.0
2013-02-01,77500.0
2013-02-04,75000.0
2013-02-05,75000.0
2013-02-06,75000.0
2013-02-07,75000.0
2013-02-08,75000.0
2013-02-11,75000.0
2013-02-12,75000.0
2013-02-13,75000.0
2013-02-14,75000.0
2013-02-15,80000.0
2013-02-19,80000.0
2013-02-20,80000.0
2013-02-21,80000.0
2013-02-22,80000.0
2013-02-25,80000.0
2013-02-26,80000.0
2013-02-27,80000.0
2013-02-28,80000.0
2013-03-01,80000.0
2013-03-04,80000.0
2013-03-05,80000.0
2013-03-06,80000.0
2013-03-07,80000.0
2013-03-08,80000.0
2013-03-11,80000.0
2013-03-12,80000.0
2013-03-13,80000.0
2013-03-14,82500.0
2013-03-15,82500.0
2013-03-18,82500.0
2013-03-19,85000.0
2013-03-20,85000.0
2013-03-21,85000.0
2013-03-22,72500.0
2013-03-25,72500.0
2013-03-26,72500.0
2013-03-27,72500.0
2013-03-28,72500.0
2013-04-01,72500.0
2013-04-02,72500.0
2013-04-03,72500.0
2013-04-04,72500.0
2013-04-05,72500.0
2013-04-08,72500.0
2013-04-09,75000.0
2013-04-10,77500.0
2013-04-11,77500.0
2013-04-12,77500.0
2013-04-15,77500.0
2013-04-16,77500.0
2013-04-17,77500.0
2013-04-18,77500.0
2013-04-19,77500.0
2013-04-22,77500.0
2013-04-23,77500.0
2013-04-24,77500.0
2013-04-25,77500.0
2013-04-26,77500.0
2013-04-29,77500.0
2013-04-30,77500.0
2013-05-01,77500.0
2013-05-02,77500.0
2013-05-03,77500.0
2013-05-06,77500.0
2013-05-07,77500.0
2013-05-08,77500.0
2013-05-09,77500.0
2013-05-10,77500.0
2013-05-13,77500.0
2013-05-14,77500.0
2013-05-15,77500.0
2013-05-16,77500.0
2013-05-17,77500.0
2013-05-20,77500.0
2013-05-21,77500.0
2013-05-22,77500.0
2013-05-23,77500.0
2013-05-24,77500.0
2013-05-28,137500.0
2013-05-29,120000.0
2013-05-30,117500.0
2013-05-31,125000.0
2013-06-03,122500.0
2013-06-04,105000.0
2013-06-05,105000.0
2013-06-06,110000.0
2013-06-07,110000.0
2013-06-10,110000.0
2013-06-11,100000.0
2013-06-12,100000.0
2013-06-13,100000.0
2013-06-14,100000.0
2013-06-17,87500.0
2013-06-18,80000.0
2013-06-19,92500.0
2013-06-20,90000.0
2013-06-21,90000.0
2013-06-24,110000.0
2013-06-25,130000.0
2013-06-26,125000.0
2013-06-27,115000.0
2013-06-28,75000.0
2013-07-01,70000.0
2013-07-02,85000.0
2013-07-03,85000.0
2013-07-05,85000.0
2013-07-08,95000.0
2013-07-09,95000.0
2013-07-10,95000.0
2013-07-11,95000.0
2013-07-12,95000.0
2013-07-15,85000.0
2013-07-16,85000.0
2013-07-17,80000.0
2013-07-18,80000.0
2013-07-19,80000.0
2013-07-22,75000.0
2013-07-23,75000.0
2013-07-24,75000.0
2013-07-25,75000.0
2013-07-26,70000.0
2013-07-29,62500.0
2013-07-30,62500.0
2013-07-31,62500.0
2013-08-01,70000.0
2013-08-02,65000.0
2013-08-05,57500.0
2013-08-06,62500.0
2013-08-07,65000.0
2013-08-08,65000.0
2013-08-09,65000.0
2013-08-12,70000.0
2013-08-13,70000.0
2013-08-14,65000.0
2013-08-15,70000.0
2013-08-16,65000.0
2013-08-19,65000.0
2013-08-20,62500.0
2013-08-21,62500.0
2013-08-22,77500.0
2013-08-23,77500.0
2013-08-26,77500.0
2013-08-27,77500.0
2013-08-28,65000.0
2013-08-29,65000.0
2013-08-30,65000.0
2013-09-03,70000.0
2013-09-04,70000.0
2013-09-05,70000.0
2013-09-06,70000.0
2013-09-09,70000.0
2013-09-10,70000.0
2013-09-11,70000.0
2013-09-12,62500.0
2013-09-13,62500.0
2013-09-16,52500.0
2013-09-17,52500.0
2013-09-18,55000.0
2013-09-19,50000.0
2013-09-20,50000.0
2013-09-23,50000.0
2013-09-24,50000.0
2013-09-25,52500.0
2013-09-26,65000.0
2013-09-27,72500.0
2013-09-30,72500.0
2013-10-01,67500.0
2013-10-02,65000.0
2013-10-03,60000.0
2013-10-04,75000.0
2013-10-07,75000.0
2013-10-08,70000.0
2013-10-09,77500.0
2013-10-10,70000.0
2013-10-11,70000.0
2013-10-14,70000.0
2013-10-15,65000.0
2013-10-16,65000.0
2013-10-17,65000.0
2013-10-18,65000.0
2013-10-21,65000.0
2013-10-22,65000.0
2013-10-23,65000.0
2013-10-24,62500.0
2013-10-25,57500.0
2013-10-28,60000.0
2013-10-29,52000.0
2013-10-30,60000.0
2013-10-31,72500.0
2013-11-01,57500.0
2013-11-04,47500.0
2013-11-05,52500.0
2013-11-06,50000.0
2013-11-07,45000.0
2013-11-08,45000.0
2013-11-11,45000.0
2013-11-12,42500.0
2013-11-13,42500.0
2013-11-14,42500.0
2013-11-15,42500.0
2013-11-18,40000.0
2013-11-19,42500.0
2013-11-20,41000.0
2013-11-21,41000.0
2013-11-22,37500.0
2013-11-25,37500.0
2013-11-26,37500.0
2013-11-27,37500.0
2013-11-29,37500.0
2013-12-02,37500.0
2013-12-03,37500.0
2013-12-04,37500.0
2013-12-05,37500.0
2013-12-06,37500.0
2013-12-09,37500.0
2013-12-10,25000.0
2013-12-11,25000.0
2013-12-12,25000.0
2013-12-13,25000.0
2013-12-16,25000.0
2013-12-17,22500.0
2013-12-18,22500.0
2013-12-19,22500.0
2013-12-20,22500.0
2013-12-23,37500.0
2013-12-24,32500.0
2013-12-26,32500.0
2013-12-27,42500.0
2013-12-30,42500.0
2013-12-31,42500.0
2014-01-02,40000.0
2014-01-03,35000.0
2014-01-06,35000.0
2014-01-07,37500.0
2014-01-08,37500.0
2014-01-09,37500.0
2014-01-10,37500.0
2014-01-13,32500.0
2014-01-14,32500.0
2014-01-15,32500.0
2014-01-16,32500.0
2014-01-17,32500.0
2014-01-21,32500.0
2014-01-22,32500.0
2014-01-23,32500.0
2014-01-24,25000.0
2014-01-27,22500.0
2014-01-28,22500.0
2014-01-29,22500.0
2014-01-30,22500.0
2014-01-31,27500.0
2014-02-03,25000.0
2014-02-04,22500.0
2014-02-05,22500.0
2014-02-06,22500.0
2014-02-07,22500.0
2014-02-10,22500.0
2014-02-11,22500.0
2014-02-12,25000.0
2014-02-13,25000.0
2014-02-14,27500.0
2014-02-18,30500.0
2014-02-19,28000.0
2014-02-20,24000.0
2014-02-21,20400.0
2014-02-24,24000.0
2014-02-25,24000.0
2014-02-26,24000.0
2014-02-27,24000.0
2014-02-28,22500.0
2014-03-03,22500.0
2014-03-04,22500.0
2014-03-05,22500.0
2014-03-06,22500.0
2014-03-07,22500.0
2014-03-10,21500.0
2014-03-11,21500.0
2014-03-12,27500.0
2014-03-13,26000.0
2014-03-14,24000.0
2014-03-17,23500.0
2014-03-18,22000.0
2014-03-19,22000.0
2014-03-20,22000.0
2014-03-21,22000.0
2014-03-24,24000.0
2014-03-25,29500.0
2014-03-26,25000.0
2014-03-27,25000.0
2014-03-28,23000.0
2014-03-31,22500.0
2014-04-01,22500.0
2014-04-02,22500.0
2014-04-03,22500.0
2014-04-04,22500.0
2014-04-07,20000.0
2014-04-08,20000.0
2014-04-09,21500.0
2014-04-10,22500.0
2014-04-11,20000.0
2014-04-14,20000.0
2014-04-15,17500.0
2014-04-16,17500.0
2014-04-17,17500.0
2014-04-21,17500.0
2014-04-22,17500.0
2014-04-23,17500.0
2014-04-24,17500.0
2014-04-25,17500.0
2014-04-28,16500.0
2014-04-29,17500.0
2014-04-30,16000.0
2014-05-01,16000.0
2014-05-02,16000.0
2014-05-05,16000.0
2014-05-06,16000.0
2014-05-07,18000.0
2014-05-08,18000.0
2014-05-09,18000.0
2014-05-12,17500.0
2014-05-13,17500.0
2014-05-14,15000.0
2014-05-15,25000.0
2014-05-16,36500.0
2014-05-19,32000.0
2014-05-20,24500.0
2014-05-21,26500.0
2014-05-22,22500.0
2014-05-23,25044.0
2014-05-27,25000.0
2014-05-28,25000.0
2014-05-29,24500.0
2014-05-30,22500.0
2014-06-02,22500.0
2014-06-03,22500.0
2014-06-04,21000.0
2014-06-05,21000.0
2014-06-06,19500.0
2014-06-09,22000.0
2014-06-10,25000.0
2014-06-11,22000.0
2014-06-12,21000.0
2014-06-13,21000.0
2014-06-16,20000.0
2014-06-17,20000.0
2014-06-18,20000.0
2014-06-19,20000.0
2014-06-20,20000.0
2014-06-23,20000.0
2014-06-24,20000.0
2014-06-25,20000.0
2014-06-26,16000.0
2014-06-27,17000.0
2014-06-30,17000.0
2014-07-01,17000.0
2014-07-02,15500.0
2014-07-03,15000.0
2014-07-07,15000.0
2014-07-08,14000.0
2014-07-09,16600.0
2014-07-10,15000.0
2014-07-11,15000.0
2014-07-14,15500.0
2014-07-15,15500.0
2014-07-16,15000.0
2014-07-17,14000.0
2014-07-18,14500.0
2014-07-21,14000.0
2014-07-22,14000.0
2014-07-23,13000.0
2014-07-24,12500.0
2014-07-25,12500.0
2014-07-28,12500.0
2014-07-29,12500.0
2014-07-30,11000.0
2014-07-31,10000.0
2014-08-01,11000.0
2014-08-04,10000.0
2014-08-05,10000.0
2014-08-06,10000.0
2014-08-07,9500.0
2014-08-08,11000.0
2014-08-11,11000.0
2014-08-12,9500.0
2014-08-13,9000.0
2014-08-14,8500.0
2014-08-15,8000.0
2014-08-18,7500.0
2014-08-19,8000.0
2014-08-20,7500.0
2014-08-21,4500.0
2014-08-22,5000.0
2014-08-25,5000.0
2014-08-26,6000.0
2014-08-27,5500.0
2014-08-28,6000.0
2014-08-29,5500.0
2014-09-02,5000.0
2014-09-03,5000.0
2014-09-04,5000.0
2014-09-05,5000.0
2014-09-08,5000.0
2014-09-09,4500.0
2014-09-10,5000.0
2014-09-11,4500.0
2014-09-12,4500.0
2014-09-15,4500.0
2014-09-16,4500.0
2014-09-17,4500.0
2014-09-18,4500.0
2014-09-19,4500.0
2014-09-22,4500.0
2014-09-23,4000.0
2014-09-24,4000.0
2014-09-25,4000.0
2014-09-26,4000.0
2014-09-29,3500.0
2014-09-30,3500.0
2014-10-01,3500.0
2014-10-02,3500.0
2014-10-03,3000.0
2014-10-06,5000.0
2014-10-07,4500.0
2014-10-08,4000.0
2014-10-09,4000.0
2014-10-10,4000.0
2014-10-13,4000.0
2014-10-14,4000.0
2014-10-15,4000.0
2014-10-16,3500.0
2014-10-17,3500.0
2014-10-20,3500.0
2014-10-21,3500.0
2014-10-22,3300.0
2014-10-23,2700.0
2014-10-24,2600.0
2014-10-27,2400.0
2014-10-28,2700.0
2014-10-29,2300.0
2014-10-30,2100.0
2014-10-31,2300.0
2014-11-03,2100.0
2014-11-04,2100.0
2014-11-05,1800.0
2014-11-06,1800.0
2014-11-07,1700.0
2014-11-10,1600.0
2014-11-11,1400.0
2014-11-12,1400.0
2014-11-13,4600.0
2014-11-14,3700.0
2014-11-17,10200.0
2014-11-18,16100.0
2014-11-19,12500.0
2014-11-20,8500.0
2014-11-21,7900.0
2014-11-24,7400.0
2014-11-25,6400.0
2014-11-26,7600.0
2014-11-28,7000.0
2014-12-01,7000.0
2014-12-02,6625.0
2014-12-03,6000.0
2014-12-04,5125.0
2014-12-05,4750.0
2014-12-08,4000.0
2014-12-09,3625.0
2014-12-10,3750.0
2014-12-11,2875.0
2014-12-12,4500.0
2014-12-15,4125.0
2014-12-16,3500.0
2014-12-17,3500.0
2014-12-18,3500.0
2014-12-19,2250.0
2014-12-22,3375.0
2014-12-23,2750.0
2014-12-24,2875.0
2014-12-26,2875.0
2014-12-29,2375.0
2014-12-30,2375.0
2014-12-31,2500.0
2015-01-02,2500.0
2015-01-05,2500.0
2015-01-06,2375.0
2015-01-07,2375.0
2015-01-08,2625.0
2015-01-09,2375.0
2015-01-12,2250.0
2015-01-13,2250.0
2015-01-14,2175.0
2015-01-15,2125.0
2015-01-16,2075.0
2015-01-20,1950.0
2015-01-21,1875.0
2015-01-22,2000.0
2015-01-23,2075.0
2015-01-26,1925.0
2015-01-27,1650.0
2015-01-28,1600.0
2015-01-29,1425.0
2015-01-30,1425.0
2015-02-02,1275.0
2015-02-03,1275.0
2015-02-04,1175.0
2015-02-05,1075.0
2015-02-06,1025.0
2015-02-09,925.0
2015-02-10,1250.0
2015-02-11,1250.0
2015-02-12,1000.0
2015-02-13,1150.0
2015-02-17,1025.0
2015-02-18,1000.0
2015-02-19,1000.0
2015-02-20,1150.0
2015-02-23,1050.0
2015-02-24,1000.0
2015-02-25,925.0
2015-02-26,875.0
2015-02-27,800.0
2015-03-02,800.0
2015-03-03,800.0
2015-03-04,775.0
2015-03-05,725.0
2015-03-06,700.0
2015-03-09,700.0
2015-03-10,650.0
2015-03-11,950.0
2015-03-12,900.0
2015-03-13,850.0
2015-03-16,800.0
2015-03-17,925.0
2015-03-18,875.0
2015-03-19,900.0
2015-03-20,850.0
2015-03-23,825.0
2015-03-24,750.0
2015-03-25,725.0
2015-03-26,700.0
2015-03-27,700.0
2015-03-30,675.0
2015-03-31,650.0
2015-04-01,650.0
2015-04-02,725.0
2015-04-06,725.0
2015-04-07,725.0
2015-04-08,750.0
2015-04-09,675.0
2015-04-10,675.0
2015-04-13,700.0
2015-04-14,725.0
2015-04-15,725.0
2015-04-16,650.0
2015-04-17,650.0
2015-04-20,625.0
2015-04-21,615.0
2015-04-22,585.0
2015-04-23,560.0
2015-04-24,560.0
2015-04-27,560.0
2015-04-28,545.0
2015-04-29,510.0
2015-04-30,470.0
2015-05-01,435.0
2015-05-04,435.0
2015-05-05,425.0
2015-05-06,510.0
2015-05-07,510.0
2015-05-08,475.0
2015-05-11,400.0
2015-05-12,375.0
2015-05-13,400.0
2015-05-14,400.0
2015-05-15,400.0
2015-05-18,325.0
2015-05-19,285.0
2015-05-20,290.0
2015-05-21,260.0
2015-05-22,260.0
2015-05-26,285.0
2015-05-27,225.0
2015-05-28,215.0
2015-05-29,215.0
2015-06-01,270.0
2015-06-02,245.0
2015-06-03,260.0
2015-06-04,235.0
2015-06-05,240.0
2015-06-08,200.0
2015-06-09,225.0
2015-06-10,205.0
2015-06-11,240.0
2015-06-12,215.0
2015-06-15,190.0
2015-06-16,190.0
2015-06-17,185.0
2015-06-18,165.0
2015-06-19,170.0
2015-06-22,180.0
2015-06-23,165.0
2015-06-24,180.0
2015-06-25,160.0
2015-06-26,160.0
2015-06-29,155.0
2015-06-30,165.0
2015-07-01,140.0
2015-07-02,130.0
2015-07-06,125.0
2015-07-07,125.0
2015-07-08,110.0
2015-07-09,110.0
2015-07-10,110.0
2015-07-13,110.0
2015-07-14,125.0
2015-07-15,110.0
2015-07-16,150.0
2015-07-17,135.0
2015-07-20,115.0
2015-07-21,115.0
2015-07-22,105.0
2015-07-23,95.0
2015-07-24,100.0
2015-07-27,100.0
2015-07-28,85.0
2015-07-29,80.0
2015-07-30,85.0
2015-07-31,85.0
2015-08-03,70.0
2015-08-04,75.0
2015-08-05,67.5
2015-08-06,65.0
2015-08-07,60.0
2015-08-10,65.0
2015-08-11,60.0
2015-08-12,60.0
2015-08-13,55.0
2015-08-14,55.0
2015-08-17,55.0
2015-08-18,55.0
