,Date,Close,retrun
53,1932-05-01,4.47,-0.10225
54,1932-06-01,4.43,39.45415
55,1932-07-01,6.03,51.64241
56,1932-08-01,8.39,-0.36351
57,1932-09-01,8.08,-0.83313
58,1932-10-01,6.96,-0.51740
59,1932-11-01,6.55,0.93365
60,1932-12-01,6.92,0.03524
61,1933-01-01,6.94,-0.91341
62,1933-02-01,5.66,0.48619
63,1933-03-01,5.85,32.05756
64,1933-04-01,7.83,11.12783
65,1933-05-01,9.64,3.41543
66,1933-06-01,10.91,-0.66888
67,1933-07-01,9.95,2.67537
68,1933-08-01,11.09,-0.79450
69,1933-09-01,9.72,-0.62356
70,1933-10-01,8.96,2.23137
71,1933-11-01,9.88,0.11496
72,1933-12-01,9.97,2.91108
73,1934-01-01,11.17,-0.36158
74,1934-02-01,10.76,-0.14543
75,1934-03-01,10.62,-0.16654
76,1934-04-01,10.46,-0.63834
77,1934-05-01,9.61,0.28041
78,1934-06-01,9.81,-0.76975
79,1934-07-01,8.68,0.88285
80,1934-08-01,9.15,-0.08804
81,1934-09-01,9.08,-0.30389
82,1934-10-01,8.81,1.59938
83,1934-11-01,9.54,-0.04917
84,1934-12-01,9.5,-0.40322
85,1935-01-01,9.1,-0.38392
86,1935-02-01,8.74,-0.33297
87,1935-03-01,8.45,2.07819
88,1935-04-01,9.28,0.46491
89,1935-05-01,9.58,1.22440
90,1935-06-01,10.24,1.57560
91,1935-07-01,11.08,0.18773
92,1935-08-01,11.24,0.44479
93,1935-09-01,11.59,1.38350
94,1935-10-01,12.46,0.57396
95,1935-11-01,12.94,0.56207
96,1935-12-01,13.43,1.14172
97,1936-01-01,14.31,0.27221
98,1936-02-01,14.6,0.29715
99,1936-03-01,14.92,-0.61807
100,1936-04-01,13.77,0.71058
101,1936-05-01,14.4,0.43502
102,1936-06-01,14.84,1.20366
103,1936-07-01,15.85,0.11130
104,1936-08-01,15.99,0.01511
105,1936-09-01,16.01,1.41394
106,1936-10-01,17.23,0.03538
107,1936-11-01,17.280001000000002,-0.06728
108,1936-12-01,17.18,0.49959
109,1937-01-01,17.77,0.21440
110,1937-02-01,18.059998999999998,-0.08916
111,1937-03-01,17.92,-0.64715
112,1937-04-01,16.43,-0.11734
113,1937-05-01,16.26,-0.47904
114,1937-06-01,15.4,1.78066
115,1937-07-01,16.77,-0.41379
116,1937-08-01,16.040001,-0.84116
117,1937-09-01,13.76,-0.72674
118,1937-10-01,12.35,-0.71909
119,1937-11-01,11.11,-0.46240
120,1937-12-01,10.55,0.17139
121,1938-01-01,10.69,1.03060
122,1938-02-01,11.34,-0.96855
123,1938-03-01,8.5,4.38318
124,1938-04-01,9.78,-0.47412
125,1938-05-01,9.27,13.14286
126,1938-06-01,11.56,1.16802
127,1938-07-01,12.33,-0.23333
128,1938-08-01,12.06,0.19456
129,1938-09-01,12.24,1.40798
130,1938-10-01,13.17,-0.33486
131,1938-11-01,12.73,0.46286
132,1938-12-01,13.14,-0.54740
