Date,ETN
1973-05-31,1.4762950000000001
1973-06-01,1.4883469999999999
1973-06-04,1.4883469999999999
1973-06-05,1.4762950000000001
1973-06-06,1.506424
1973-06-07,1.4762950000000001
1973-06-08,1.4762950000000001
1973-06-11,1.4883469999999999
1973-06-12,1.518475
1973-06-13,1.5486030000000002
1973-06-14,1.5486030000000002
1973-06-15,1.5486030000000002
1973-06-18,1.518475
1973-06-19,1.4762950000000001
1973-06-20,1.506424
1973-06-21,1.4883469999999999
1973-06-22,1.4883469999999999
1973-06-25,1.500398
1973-06-26,1.500398
1973-06-27,1.4762950000000001
1973-06-28,1.470269
1973-06-29,1.4762950000000001
1973-07-02,1.4762950000000001
1973-07-03,1.458218
1973-07-05,1.4762950000000001
1973-07-06,1.440141
1973-07-09,1.458218
1973-07-10,1.458218
1973-07-11,1.500398
1973-07-12,1.4883469999999999
1973-07-13,1.458218
1973-07-16,1.446167
1973-07-17,1.4762950000000001
1973-07-18,1.506424
1973-07-19,1.5486030000000002
1973-07-20,1.60886
1973-07-23,1.681169
1973-07-24,1.681169
1973-07-25,1.6932200000000002
1973-07-26,1.681169
1973-07-27,1.6932200000000002
1973-07-30,1.6691169999999997
1973-07-31,1.6630919999999998
1973-08-01,1.65104
1973-08-02,1.590783
1973-08-03,1.590783
1973-08-06,1.578732
1973-08-07,1.566681
1973-08-08,1.560655
1973-08-09,1.560655
1973-08-10,1.560655
1973-08-13,1.560655
1973-08-14,1.590783
1973-08-15,1.590783
1973-08-16,1.60886
1973-08-17,1.60886
1973-08-20,1.596809
1973-08-21,1.566681
1973-08-22,1.5486030000000002
1973-08-23,1.560655
1973-08-24,1.5486030000000002
1973-08-27,1.560655
1973-08-28,1.566681
1973-08-29,1.560655
1973-08-30,1.566681
1973-08-31,1.566681
1973-09-04,1.596809
1973-09-05,1.6209120000000001
1973-09-06,1.65104
1973-09-07,1.6691169999999997
1973-09-10,1.681169
1973-09-11,1.6630919999999998
1973-09-12,1.65104
1973-09-13,1.6209120000000001
1973-09-14,1.65104
1973-09-17,1.638989
1973-09-18,1.6691169999999997
1973-09-19,1.6932200000000002
1973-09-20,1.783606
1973-09-21,1.771554
1973-09-24,1.7233490000000002
1973-09-25,1.7595029999999998
1973-09-26,1.771554
1973-09-27,1.7595029999999998
1973-09-28,1.771554
1973-10-01,1.771554
1973-10-02,1.7896310000000002
1973-10-03,1.813734
1973-10-04,1.813734
1973-10-05,1.843863
1973-10-08,1.8619400000000002
1973-10-09,1.873991
1973-10-10,1.8800169999999998
1973-10-11,1.8800169999999998
1973-10-12,1.934248
1973-10-15,1.8498880000000002
1973-10-16,1.873991
1973-10-17,1.892068
1973-10-18,1.892068
1973-10-19,1.873991
1973-10-22,1.813734
1973-10-23,1.8197599999999998
1973-10-24,1.813734
1973-10-25,1.7896310000000002
1973-10-26,1.771554
1973-10-29,1.771554
1973-10-30,1.7233490000000002
1973-10-31,1.6691169999999997
1973-11-01,1.65104
1973-11-02,1.6209120000000001
1973-11-05,1.590783
1973-11-06,1.596809
1973-11-07,1.626938
1973-11-08,1.590783
1973-11-09,1.596809
1973-11-12,1.506424
1973-11-13,1.4762950000000001
1973-11-14,1.416038
1973-11-15,1.397961
1973-11-16,1.446167
1973-11-19,1.2834729999999999
1973-11-20,1.2834729999999999
1973-11-21,1.295524
1973-11-23,1.265396
1973-11-26,1.187062
1973-11-27,1.187062
1973-11-28,1.21719
1973-11-29,1.21719
1973-11-30,1.162959
1973-12-03,1.162959
1973-12-04,1.1207790000000002
1973-12-05,1.084625
1973-12-06,1.090651
1973-12-07,1.156933
1973-12-10,1.223216
1973-12-11,1.253344
1973-12-12,1.223216
1973-12-13,1.187062
1973-12-14,1.247319
1973-12-17,1.21719
1973-12-18,1.193087
1973-12-19,1.187062
1973-12-20,1.17501
1973-12-21,1.187062
1973-12-24,1.156933
1973-12-26,1.156933
1973-12-27,1.253344
1973-12-28,1.247319
1973-12-31,1.253344
1974-01-02,1.253344
1974-01-03,1.373858
1974-01-04,1.355781
1974-01-07,1.337704
1974-01-08,1.3437299999999999
1974-01-09,1.295524
1974-01-10,1.253344
1974-01-11,1.2834729999999999
1974-01-14,1.295524
1974-01-15,1.2834729999999999
1974-01-16,1.337704
1974-01-17,1.313601
1974-01-18,1.307576
1974-01-21,1.277447
1974-01-22,1.277447
1974-01-23,1.2834729999999999
1974-01-24,1.277447
1974-01-25,1.265396
1974-01-28,1.307576
1974-01-29,1.355781
1974-01-30,1.3437299999999999
1974-01-31,1.325653
1974-02-01,1.307576
1974-02-04,1.277447
1974-02-05,1.2834729999999999
1974-02-06,1.247319
1974-02-07,1.295524
1974-02-08,1.295524
1974-02-11,1.295524
1974-02-12,1.295524
1974-02-13,1.295524
1974-02-14,1.313601
1974-02-15,1.295524
1974-02-19,1.2834729999999999
1974-02-20,1.313601
1974-02-21,1.325653
1974-02-22,1.313601
1974-02-25,1.295524
1974-02-26,1.295524
1974-02-27,1.307576
1974-02-28,1.325653
1974-03-01,1.307576
1974-03-04,1.355781
1974-03-05,1.397961
1974-03-06,1.397961
1974-03-07,1.397961
1974-03-08,1.38591
1974-03-11,1.397961
1974-03-12,1.416038
1974-03-13,1.410012
1974-03-14,1.446167
1974-03-15,1.446167
1974-03-18,1.416038
1974-03-19,1.416038
1974-03-20,1.410012
1974-03-21,1.416038
1974-03-22,1.446167
1974-03-25,1.416038
1974-03-26,1.440141
1974-03-27,1.440141
1974-03-28,1.410012
1974-03-29,1.410012
1974-04-01,1.38591
1974-04-02,1.38591
1974-04-03,1.397961
1974-04-04,1.410012
1974-04-05,1.416038
1974-04-08,1.416038
1974-04-09,1.416038
1974-04-10,1.397961
1974-04-11,1.38591
1974-04-15,1.38591
1974-04-16,1.397961
1974-04-17,1.397961
1974-04-18,1.373858
1974-04-19,1.367833
1974-04-22,1.325653
1974-04-23,1.325653
1974-04-24,1.2834729999999999
1974-04-25,1.295524
1974-04-26,1.277447
1974-04-29,1.295524
1974-04-30,1.313601
1974-05-01,1.3437299999999999
1974-05-02,1.325653
1974-05-03,1.325653
1974-05-06,1.337704
1974-05-07,1.355781
1974-05-08,1.355781
1974-05-09,1.4280899999999999
1974-05-10,1.410012
1974-05-13,1.397961
1974-05-14,1.38591
1974-05-15,1.416038
1974-05-16,1.38591
1974-05-17,1.367833
1974-05-20,1.355781
1974-05-21,1.325653
1974-05-22,1.313601
1974-05-23,1.2834729999999999
1974-05-24,1.2834729999999999
1974-05-28,1.2834729999999999
1974-05-29,1.2834729999999999
1974-05-30,1.2834729999999999
1974-05-31,1.277447
1974-06-03,1.277447
1974-06-04,1.307576
1974-06-05,1.325653
1974-06-06,1.325653
1974-06-07,1.367833
1974-06-10,1.397961
1974-06-11,1.38591
1974-06-12,1.38591
1974-06-13,1.38591
1974-06-14,1.373858
1974-06-17,1.355781
1974-06-18,1.313601
1974-06-19,1.277447
1974-06-20,1.253344
1974-06-21,1.253344
1974-06-24,1.2834729999999999
1974-06-25,1.313601
1974-06-26,1.313601
1974-06-27,1.295524
1974-06-28,1.295524
1974-07-01,1.295524
1974-07-02,1.223216
1974-07-03,1.2352670000000001
1974-07-05,1.21719
1974-07-08,1.187062
1974-07-09,1.156933
1974-07-10,1.17501
1974-07-11,1.21719
1974-07-12,1.253344
1974-07-15,1.253344
1974-07-16,1.277447
1974-07-17,1.2834729999999999
1974-07-18,1.355781
1974-07-19,1.3437299999999999
1974-07-22,1.325653
1974-07-23,1.367833
1974-07-24,1.38591
1974-07-25,1.373858
1974-07-26,1.3437299999999999
1974-07-29,1.3437299999999999
1974-07-30,1.325653
1974-07-31,1.355781
1974-08-01,1.295524
1974-08-02,1.2834729999999999
1974-08-05,1.295524
1974-08-06,1.313601
1974-08-07,1.313601
1974-08-08,1.2834729999999999
1974-08-09,1.295524
1974-08-12,1.307576
1974-08-13,1.277447
1974-08-14,1.253344
1974-08-15,1.277447
1974-08-16,1.307576
1974-08-19,1.253344
1974-08-20,1.253344
1974-08-21,1.253344
1974-08-22,1.253344
1974-08-23,1.17501
1974-08-26,1.162959
1974-08-27,1.187062
1974-08-28,1.187062
1974-08-29,1.193087
1974-08-30,1.21719
1974-09-03,1.193087
1974-09-04,1.187062
1974-09-05,1.205139
1974-09-06,1.193087
1974-09-09,1.17501
1974-09-10,1.193087
1974-09-11,1.156933
1974-09-12,1.132831
1974-09-13,1.060522
1974-09-16,1.084625
1974-09-17,1.090651
1974-09-18,1.090651
1974-09-19,1.144882
1974-09-20,1.1207790000000002
1974-09-23,1.114753
1974-09-24,1.072574
1974-09-25,1.072574
1974-09-26,1.054497
1974-09-27,1.030394
1974-09-30,1.030394
1974-10-01,1.042445
1974-10-02,1.060522
1974-10-03,1.060522
1974-10-04,1.090651
1974-10-07,1.156933
1974-10-08,1.1207790000000002
1974-10-09,1.187062
1974-10-10,1.162959
1974-10-11,1.156933
1974-10-14,1.162959
1974-10-15,1.156933
1974-10-16,1.1207790000000002
1974-10-17,1.1207790000000002
1974-10-18,1.162959
1974-10-21,1.156933
1974-10-22,1.156933
1974-10-23,1.156933
1974-10-24,1.114753
1974-10-25,1.072574
1974-10-28,1.090651
1974-10-29,1.1207790000000002
1974-10-30,1.090651
1974-10-31,1.072574
1974-11-01,1.084625
1974-11-04,1.084625
1974-11-05,1.114753
1974-11-06,1.114753
1974-11-07,1.17501
1974-11-08,1.162959
1974-11-11,1.132831
1974-11-12,1.156933
1974-11-13,1.156933
1974-11-14,1.114753
1974-11-15,1.1207790000000002
1974-11-18,1.060522
1974-11-19,1.024368
1974-11-20,1.030394
1974-11-21,1.072574
1974-11-22,1.090651
1974-11-25,1.060522
1974-11-26,1.084625
1974-11-27,1.054497
1974-11-29,1.054497
1974-12-02,1.042445
1974-12-03,0.982188
1974-12-04,0.964111
1974-12-05,0.964111
1974-12-06,0.982188
1974-12-09,0.95206
1974-12-10,0.95206
1974-12-11,0.964111
1974-12-12,0.933983
1974-12-13,0.933983
1974-12-16,0.921931
1974-12-17,0.903854
1974-12-18,0.940008
1974-12-19,0.940008
1974-12-20,0.921931
1974-12-23,0.8677
1974-12-24,0.9098799999999999
1974-12-26,0.95206
1974-12-27,0.970137
1974-12-30,0.933983
1974-12-31,0.933983
1975-01-02,0.982188
1975-01-03,0.982188
1975-01-06,1.012317
1975-01-07,1.024368
1975-01-08,1.060522
1975-01-09,1.072574
1975-01-10,1.144882
1975-01-13,1.162959
1975-01-14,1.162959
1975-01-15,1.144882
1975-01-16,1.1207790000000002
1975-01-17,1.084625
1975-01-20,1.084625
1975-01-21,1.072574
1975-01-22,1.084625
1975-01-23,1.090651
1975-01-24,1.1207790000000002
1975-01-27,1.21719
1975-01-28,1.247319
1975-01-29,1.2352670000000001
1975-01-30,1.2352670000000001
1975-01-31,1.247319
1975-02-03,1.277447
1975-02-04,1.277447
1975-02-05,1.2352670000000001
1975-02-06,1.2352670000000001
1975-02-07,1.2352670000000001
1975-02-10,1.223216
1975-02-11,1.2352670000000001
1975-02-12,1.277447
1975-02-13,1.307576
1975-02-14,1.295524
1975-02-18,1.2834729999999999
1975-02-19,1.253344
1975-02-20,1.21719
1975-02-21,1.223216
1975-02-24,1.2352670000000001
1975-02-25,1.253344
1975-02-26,1.253344
1975-02-27,1.265396
1975-02-28,1.2352670000000001
1975-03-03,1.247319
1975-03-04,1.295524
1975-03-05,1.2834729999999999
1975-03-06,1.295524
1975-03-07,1.2834729999999999
1975-03-10,1.2352670000000001
1975-03-11,1.223216
1975-03-12,1.247319
1975-03-13,1.247319
1975-03-14,1.253344
1975-03-17,1.295524
1975-03-18,1.295524
1975-03-19,1.307576
1975-03-20,1.313601
1975-03-21,1.313601
1975-03-24,1.253344
1975-03-25,1.277447
1975-03-26,1.265396
1975-03-27,1.265396
1975-03-31,1.2834729999999999
1975-04-01,1.2834729999999999
1975-04-02,1.277447
1975-04-03,1.2834729999999999
1975-04-04,1.295524
1975-04-07,1.313601
1975-04-08,1.295524
1975-04-09,1.313601
1975-04-10,1.295524
1975-04-11,1.295524
1975-04-14,1.277447
1975-04-15,1.2352670000000001
1975-04-16,1.253344
1975-04-17,1.295524
1975-04-18,1.253344
1975-04-21,1.247319
1975-04-22,1.2352670000000001
1975-04-23,1.2352670000000001
1975-04-24,1.21719
1975-04-25,1.247319
1975-04-28,1.253344
1975-04-29,1.2352670000000001
1975-04-30,1.223216
1975-05-01,1.247319
1975-05-02,1.247319
1975-05-05,1.313601
1975-05-06,1.277447
1975-05-07,1.277447
1975-05-08,1.277447
1975-05-09,1.295524
1975-05-12,1.307576
1975-05-13,1.313601
1975-05-14,1.253344
1975-05-15,1.253344
1975-05-16,1.247319
1975-05-19,1.253344
1975-05-20,1.247319
1975-05-21,1.21719
1975-05-22,1.2352670000000001
1975-05-23,1.2352670000000001
1975-05-27,1.223216
1975-05-28,1.223216
1975-05-29,1.223216
1975-05-30,1.162959
1975-06-02,1.162959
1975-06-03,1.21719
1975-06-04,1.205139
1975-06-05,1.205139
1975-06-06,1.193087
1975-06-09,1.187062
1975-06-10,1.162959
1975-06-11,1.193087
1975-06-12,1.187062
1975-06-13,1.193087
1975-06-16,1.187062
1975-06-17,1.205139
1975-06-18,1.205139
1975-06-19,1.223216
1975-06-20,1.21719
1975-06-23,1.21719
1975-06-24,1.223216
1975-06-25,1.223216
1975-06-26,1.21719
1975-06-27,1.223216
1975-06-30,1.223216
1975-07-01,1.2352670000000001
1975-07-02,1.2352670000000001
1975-07-03,1.2352670000000001
1975-07-07,1.2352670000000001
1975-07-08,1.2352670000000001
1975-07-09,1.247319
1975-07-10,1.253344
1975-07-11,1.247319
1975-07-14,1.247319
1975-07-15,1.313601
1975-07-16,1.337704
1975-07-17,1.337704
1975-07-18,1.337704
1975-07-21,1.355781
1975-07-22,1.337704
1975-07-23,1.337704
1975-07-24,1.325653
1975-07-25,1.337704
1975-07-28,1.3437299999999999
1975-07-29,1.3437299999999999
1975-07-30,1.38591
1975-07-31,1.397961
1975-08-01,1.367833
1975-08-04,1.355781
1975-08-05,1.3437299999999999
1975-08-06,1.337704
1975-08-07,1.325653
1975-08-08,1.313601
1975-08-11,1.313601
1975-08-12,1.3437299999999999
1975-08-13,1.325653
1975-08-14,1.307576
1975-08-15,1.307576
1975-08-18,1.307576
1975-08-19,1.2834729999999999
1975-08-20,1.265396
1975-08-21,1.2352670000000001
1975-08-22,1.247319
1975-08-25,1.2834729999999999
1975-08-26,1.337704
1975-08-27,1.307576
1975-08-28,1.3437299999999999
1975-08-29,1.337704
1975-09-02,1.3437299999999999
1975-09-03,1.3437299999999999
1975-09-04,1.3437299999999999
1975-09-05,1.325653
1975-09-08,1.3437299999999999
1975-09-09,1.295524
1975-09-10,1.277447
1975-09-11,1.2834729999999999
1975-09-12,1.313601
1975-09-15,1.3437299999999999
1975-09-16,1.307576
1975-09-17,1.2834729999999999
1975-09-18,1.295524
1975-09-19,1.325653
1975-09-22,1.313601
1975-09-23,1.2834729999999999
1975-09-24,1.307576
1975-09-25,1.313601
1975-09-26,1.253344
1975-09-29,1.223216
1975-09-30,1.21719
1975-10-01,1.223216
1975-10-02,1.21719
1975-10-03,1.247319
1975-10-06,1.2834729999999999
1975-10-07,1.2834729999999999
1975-10-08,1.277447
1975-10-09,1.277447
1975-10-10,1.313601
1975-10-13,1.295524
1975-10-14,1.295524
1975-10-15,1.2834729999999999
1975-10-16,1.295524
1975-10-17,1.277447
1975-10-20,1.313601
1975-10-21,1.3437299999999999
1975-10-22,1.307576
1975-10-23,1.337704
1975-10-24,1.325653
1975-10-27,1.325653
1975-10-28,1.337704
1975-10-29,1.325653
1975-10-30,1.367833
1975-10-31,1.355781
1975-11-03,1.38591
1975-11-04,1.3437299999999999
1975-11-05,1.3437299999999999
1975-11-06,1.3437299999999999
1975-11-07,1.355781
1975-11-10,1.355781
1975-11-11,1.397961
1975-11-12,1.38591
1975-11-13,1.38591
1975-11-14,1.38591
1975-11-17,1.446167
1975-11-18,1.416038
1975-11-19,1.416038
1975-11-20,1.410012
1975-11-21,1.38591
1975-11-24,1.38591
1975-11-25,1.416038
1975-11-26,1.4280899999999999
1975-11-28,1.440141
1975-12-01,1.416038
1975-12-02,1.410012
1975-12-03,1.38591
1975-12-04,1.416038
1975-12-05,1.416038
1975-12-08,1.38591
1975-12-09,1.38591
1975-12-10,1.355781
1975-12-11,1.38591
1975-12-12,1.367833
1975-12-15,1.397961
1975-12-16,1.397961
1975-12-17,1.38591
1975-12-18,1.440141
1975-12-19,1.416038
1975-12-22,1.410012
1975-12-23,1.410012
1975-12-24,1.410012
1975-12-26,1.4280899999999999
1975-12-29,1.416038
1975-12-30,1.410012
1975-12-31,1.440141
1976-01-02,1.440141
1976-01-05,1.446167
1976-01-06,1.4883469999999999
1976-01-07,1.506424
1976-01-08,1.518475
1976-01-09,1.518475
1976-01-12,1.530526
1976-01-13,1.518475
1976-01-14,1.560655
1976-01-15,1.530526
1976-01-16,1.5486030000000002
1976-01-19,1.590783
1976-01-20,1.590783
1976-01-21,1.596809
1976-01-22,1.60886
1976-01-23,1.638989
1976-01-26,1.6209120000000001
1976-01-27,1.590783
1976-01-28,1.60886
1976-01-29,1.65104
1976-01-30,1.6630919999999998
1976-02-02,1.65104
1976-02-03,1.65104
1976-02-04,1.626938
1976-02-05,1.60886
1976-02-06,1.626938
1976-02-09,1.626938
1976-02-10,1.626938
1976-02-11,1.681169
1976-02-12,1.741426
1976-02-13,1.7293740000000002
1976-02-17,1.711297
1976-02-18,1.711297
1976-02-19,1.711297
1976-02-20,1.753477
1976-02-23,1.741426
1976-02-24,1.771554
1976-02-25,1.783606
1976-02-26,1.783606
1976-02-27,1.783606
1976-03-01,1.753477
1976-03-02,1.771554
1976-03-03,1.783606
1976-03-04,1.783606
1976-03-05,1.771554
1976-03-08,1.753477
1976-03-09,1.7595029999999998
1976-03-10,1.813734
1976-03-11,1.8016830000000001
1976-03-12,1.813734
1976-03-15,1.813734
1976-03-16,1.813734
1976-03-17,1.8197599999999998
1976-03-18,1.7896310000000002
1976-03-19,1.813734
1976-03-22,1.813734
1976-03-23,1.831811
1976-03-24,1.843863
1976-03-25,1.8016830000000001
1976-03-26,1.7595029999999998
1976-03-29,1.7233490000000002
1976-03-30,1.7233490000000002
1976-03-31,1.7293740000000002
1976-04-01,1.7293740000000002
1976-04-02,1.753477
1976-04-05,1.771554
1976-04-06,1.7896310000000002
1976-04-07,1.753477
1976-04-08,1.753477
1976-04-09,1.753477
1976-04-12,1.771554
1976-04-13,1.7896310000000002
1976-04-14,1.8197599999999998
1976-04-15,1.8197599999999998
1976-04-19,1.8016830000000001
1976-04-20,1.8197599999999998
1976-04-21,1.8498880000000002
1976-04-22,1.873991
1976-04-23,1.8619400000000002
1976-04-26,1.8498880000000002
1976-04-27,1.843863
1976-04-28,1.843863
1976-04-29,1.843863
1976-04-30,1.8498880000000002
1976-05-03,1.831811
1976-05-04,1.8498880000000002
1976-05-05,1.873991
1976-05-06,1.873991
1976-05-07,1.873991
1976-05-10,1.9161709999999998
1976-05-11,1.8800169999999998
1976-05-12,1.8619400000000002
1976-05-13,1.8197599999999998
1976-05-14,1.771554
1976-05-17,1.783606
1976-05-18,1.783606
1976-05-19,1.8197599999999998
1976-05-20,1.8498880000000002
1976-05-21,1.8619400000000002
1976-05-24,1.7896310000000002
1976-05-25,1.813734
1976-05-26,1.7896310000000002
1976-05-27,1.8016830000000001
1976-05-28,1.831811
1976-06-01,1.8498880000000002
1976-06-02,1.843863
1976-06-03,1.8498880000000002
1976-06-04,1.843863
1976-06-07,1.7896310000000002
1976-06-08,1.813734
1976-06-09,1.8197599999999998
1976-06-10,1.8197599999999998
1976-06-11,1.8197599999999998
1976-06-14,1.8498880000000002
1976-06-15,1.843863
1976-06-16,1.8197599999999998
1976-06-17,1.813734
1976-06-18,1.8498880000000002
1976-06-21,1.843863
1976-06-22,1.843863
1976-06-23,1.8498880000000002
1976-06-24,1.904119
1976-06-25,1.9221970000000002
1976-06-28,1.952325
1976-06-29,2.012582
1976-06-30,2.012582
1976-07-01,2.0065560000000002
1976-07-02,1.994505
1976-07-06,1.994505
1976-07-07,1.934248
1976-07-08,1.952325
1976-07-09,2.0065560000000002
1976-07-12,2.012582
1976-07-13,2.036685
1976-07-14,2.08489
1976-07-15,2.08489
1976-07-16,2.096942
1976-07-19,2.096942
1976-07-20,2.133096
1976-07-21,2.1270700000000002
1976-07-22,2.133096
1976-07-23,2.1571990000000003
1976-07-26,2.145147
1976-07-27,2.1270700000000002
1976-07-28,2.1150189999999998
1976-07-29,2.102967
1976-07-30,2.1150189999999998
1976-08-02,2.1150189999999998
1976-08-03,2.1270700000000002
1976-08-04,2.145147
1976-08-05,2.04271
1976-08-06,2.0547619999999998
1976-08-09,2.096942
1976-08-10,2.1270700000000002
1976-08-11,2.1150189999999998
1976-08-12,2.096942
1976-08-13,2.102967
1976-08-16,2.1270700000000002
1976-08-17,2.102967
1976-08-18,2.096942
1976-08-19,2.08489
1976-08-20,1.994505
1976-08-23,1.952325
1976-08-24,1.9462990000000002
1976-08-25,1.952325
1976-08-26,1.934248
1976-08-27,1.964376
1976-08-30,1.994505
1976-08-31,2.036685
1976-09-01,2.036685
1976-09-02,2.012582
