Date,EXR
2009-07-10,7.56
2009-07-13,7.82
2009-07-14,7.95
2009-07-15,8.2
2009-07-16,8.32
2009-07-17,8.1
2009-07-20,8.27
2009-07-21,8.11
2009-07-22,8.11
2009-07-23,8.28
2009-07-24,8.5
2009-07-27,8.36
2009-07-28,8.41
2009-07-29,8.44
2009-07-30,8.8
2009-07-31,8.78
2009-08-03,8.99
2009-08-04,8.9
2009-08-05,8.94
2009-08-06,9.06
2009-08-07,9.61
2009-08-10,9.32
2009-08-11,8.93
2009-08-12,9.49
2009-08-13,9.31
2009-08-14,9.03
2009-08-17,8.85
2009-08-18,9.37
2009-08-19,9.54
2009-08-20,9.92
2009-08-21,10.23
2009-08-24,10.01
2009-08-25,10.13
2009-08-26,10.06
2009-08-27,9.97
2009-08-28,10.19
2009-08-31,9.9
2009-09-01,9.4
2009-09-02,8.92
2009-09-03,9.25
2009-09-04,9.39
2009-09-08,9.61
2009-09-09,9.78
2009-09-10,9.87
2009-09-11,9.87
2009-09-14,10.39
2009-09-15,10.74
2009-09-16,11.19
2009-09-17,10.9
2009-09-18,10.77
2009-09-21,10.67
2009-09-22,11.2
2009-09-23,11.07
2009-09-24,10.42
2009-09-25,10.41
2009-09-28,11.16
2009-09-29,10.91
2009-09-30,10.55
2009-10-01,10.13
2009-10-02,10.19
2009-10-05,10.14
2009-10-06,10.09
2009-10-07,10.1
2009-10-08,10.26
2009-10-09,10.44
2009-10-12,10.49
2009-10-13,10.32
2009-10-14,10.5
2009-10-15,10.85
2009-10-16,10.63
2009-10-19,10.81
2009-10-20,10.53
2009-10-21,10.46
2009-10-22,10.73
2009-10-23,10.47
2009-10-26,10.31
2009-10-27,10.22
2009-10-28,9.56
2009-10-29,9.92
2009-10-30,9.57
2009-11-02,9.55
2009-11-03,10.18
2009-11-04,9.82
2009-11-05,10.13
2009-11-06,10.38
2009-11-09,10.9
2009-11-10,11.08
2009-11-11,11.3
2009-11-12,11.1
2009-11-13,11.43
2009-11-16,11.7
2009-11-17,11.28
2009-11-18,11.5
2009-11-19,11.13
2009-11-20,11.07
2009-11-23,11.24
2009-11-24,11.18
2009-11-25,11.22
2009-11-27,10.68
2009-11-30,10.99
2009-12-01,11.4
2009-12-02,11.59
2009-12-03,11.25
2009-12-04,11.55
2009-12-07,11.32
2009-12-08,11.0
2009-12-09,10.99
2009-12-10,11.14
2009-12-11,11.47
2009-12-14,11.68
2009-12-15,11.71
2009-12-16,11.53
2009-12-17,11.57
2009-12-18,11.5
2009-12-21,11.58
2009-12-22,11.61
2009-12-23,11.92
2009-12-24,12.09
2009-12-28,11.94
2009-12-29,11.74
2009-12-30,11.81
2009-12-31,11.55
2010-01-04,11.89
2010-01-05,11.81
2010-01-06,11.85
2010-01-07,11.76
2010-01-08,11.5
2010-01-11,11.59
2010-01-12,11.18
2010-01-13,11.38
2010-01-14,11.34
2010-01-15,11.39
2010-01-19,11.72
2010-01-20,11.75
2010-01-21,11.56
2010-01-22,11.48
2010-01-25,11.52
2010-01-26,11.35
2010-01-27,11.4
2010-01-28,11.3
2010-01-29,11.35
2010-02-01,11.46
2010-02-02,11.72
2010-02-03,11.61
2010-02-04,11.18
2010-02-05,11.35
2010-02-08,11.13
2010-02-09,11.08
2010-02-10,11.13
2010-02-11,11.29
2010-02-12,11.36
2010-02-16,11.59
2010-02-17,11.6
2010-02-18,11.84
2010-02-19,12.07
2010-02-22,12.0
2010-02-23,11.52
2010-02-24,11.5
2010-02-25,11.43
2010-02-26,11.28
2010-03-01,11.34
2010-03-02,11.17
2010-03-03,11.31
2010-03-04,11.73
2010-03-05,12.21
2010-03-08,12.48
2010-03-09,12.66
2010-03-10,12.66
2010-03-11,12.56
2010-03-12,12.72
2010-03-15,12.8
2010-03-16,13.1
2010-03-17,13.13
2010-03-18,13.18
2010-03-19,12.87
2010-03-22,12.9
2010-03-23,13.06
2010-03-24,13.04
2010-03-25,12.9
2010-03-26,13.0
2010-03-29,13.03
2010-03-30,13.07
2010-03-31,12.68
2010-04-01,12.71
2010-04-05,13.04
2010-04-06,13.4
2010-04-07,13.56
2010-04-08,13.43
2010-04-09,13.79
2010-04-12,13.63
2010-04-13,14.1
2010-04-14,14.39
2010-04-15,13.69
2010-04-16,13.36
2010-04-19,13.5
2010-04-20,13.61
2010-04-21,14.09
2010-04-22,14.13
2010-04-23,14.5
2010-04-26,14.83
2010-04-27,14.34
2010-04-28,14.22
2010-04-29,15.16
2010-04-30,15.02
2010-05-03,15.56
2010-05-04,15.6
2010-05-05,15.83
2010-05-06,15.37
2010-05-07,15.05
2010-05-10,15.92
2010-05-11,15.86
2010-05-12,16.23
2010-05-13,15.84
2010-05-14,15.65
2010-05-17,15.87
2010-05-18,15.17
2010-05-19,14.93
2010-05-20,14.02
2010-05-21,14.64
2010-05-24,14.44
2010-05-25,14.37
2010-05-26,14.46
2010-05-27,15.27
2010-05-28,15.04
2010-06-01,14.4
2010-06-02,14.75
2010-06-03,14.59
2010-06-04,13.88
2010-06-07,13.74
2010-06-08,13.9
2010-06-09,14.04
2010-06-10,14.44
2010-06-11,14.58
2010-06-14,15.1
2010-06-15,15.52
2010-06-16,14.97
2010-06-17,14.9
2010-06-18,14.89
2010-06-21,14.75
2010-06-22,14.6
2010-06-23,14.57
2010-06-24,14.23
2010-06-25,14.56
2010-06-28,14.45
2010-06-29,13.91
2010-06-30,13.9
2010-07-01,13.85
2010-07-02,13.47
2010-07-06,13.04
2010-07-07,13.83
2010-07-08,13.93
2010-07-09,14.13
2010-07-12,14.25
2010-07-13,14.67
2010-07-14,14.31
2010-07-15,14.23
2010-07-16,13.87
2010-07-19,13.95
2010-07-20,14.2
2010-07-21,14.05
2010-07-22,14.71
2010-07-23,15.01
2010-07-26,15.43
2010-07-27,15.43
2010-07-28,15.43
2010-07-29,15.36
2010-07-30,15.51
2010-08-02,15.79
2010-08-03,15.82
2010-08-04,15.85
2010-08-05,15.78
2010-08-06,15.66
2010-08-09,16.030001000000002
2010-08-10,15.72
2010-08-11,15.4
2010-08-12,15.17
2010-08-13,14.94
2010-08-16,15.16
2010-08-17,15.66
2010-08-18,15.64
2010-08-19,15.14
2010-08-20,15.11
2010-08-23,14.83
2010-08-24,14.81
2010-08-25,15.23
2010-08-26,15.0
2010-08-27,15.18
2010-08-30,15.02
2010-08-31,15.29
2010-09-01,15.98
2010-09-02,15.95
2010-09-03,16.290001
2010-09-07,16.01
2010-09-08,16.049999
2010-09-09,15.7
2010-09-10,15.84
2010-09-13,16.190001000000002
2010-09-14,16.35
2010-09-15,16.6
2010-09-16,16.51
2010-09-17,16.59
2010-09-20,17.08
2010-09-21,16.57
2010-09-22,16.41
2010-09-23,16.030001000000002
2010-09-24,16.700001
2010-09-27,16.309998999999998
2010-09-28,16.299999
2010-09-29,16.25
2010-09-30,16.040001
2010-10-01,16.17
2010-10-04,16.23
2010-10-05,16.73
2010-10-06,16.15
2010-10-07,15.98
2010-10-08,16.049999
2010-10-11,16.0
2010-10-12,16.040001
2010-10-13,16.379998999999998
2010-10-14,16.280001000000002
2010-10-15,16.0
2010-10-18,16.209999
2010-10-19,15.94
2010-10-20,16.17
2010-10-21,16.110001
2010-10-22,16.120001000000002
2010-10-25,16.23
2010-10-26,16.15
2010-10-27,15.84
2010-10-28,15.82
2010-10-29,16.200001
2010-11-01,16.610001
2010-11-02,16.860001
2010-11-03,16.799999
2010-11-04,17.25
2010-11-05,17.32
2010-11-08,17.139999
2010-11-09,16.58
2010-11-10,16.6
2010-11-11,16.610001
2010-11-12,16.389999
2010-11-15,16.15
2010-11-16,15.53
2010-11-17,15.67
2010-11-18,15.71
2010-11-19,15.69
2010-11-22,15.78
2010-11-23,15.64
2010-11-24,16.27
2010-11-26,16.290001
2010-11-29,16.200001
2010-11-30,16.02
2010-12-01,16.360001
2010-12-02,16.59
2010-12-03,16.57
2010-12-06,16.77
2010-12-07,17.23
2010-12-08,17.07
2010-12-09,17.08
2010-12-10,17.280001000000002
2010-12-13,17.5
2010-12-14,17.049999
2010-12-15,16.860001
2010-12-16,17.02
2010-12-17,17.049999
2010-12-20,17.18
2010-12-21,17.450001
2010-12-22,17.540001
2010-12-23,17.360001
2010-12-27,17.459999
2010-12-28,17.540001
2010-12-29,17.57
2010-12-30,17.540001
2010-12-31,17.4
2011-01-03,17.889999
2011-01-04,17.700001
2011-01-05,17.75
2011-01-06,17.5
2011-01-07,17.67
2011-01-10,17.870001000000002
2011-01-11,17.870001000000002
2011-01-12,18.02
2011-01-13,18.059998999999998
2011-01-14,18.34
2011-01-18,18.219998999999998
2011-01-19,18.219998999999998
2011-01-20,18.459999
2011-01-21,18.780001000000002
2011-01-24,18.83
2011-01-25,19.0
2011-01-26,19.18
2011-01-27,19.41
2011-01-28,19.02
2011-01-31,19.23
2011-02-01,19.34
2011-02-02,19.51
2011-02-03,19.540001
2011-02-04,19.52
2011-02-07,19.75
2011-02-08,19.6
2011-02-09,19.559998999999998
2011-02-10,19.67
2011-02-11,19.75
2011-02-14,19.690001000000002
2011-02-15,19.190001000000002
2011-02-16,19.190001000000002
2011-02-17,19.34
2011-02-18,19.4
2011-02-22,19.02
2011-02-23,18.629998999999998
2011-02-24,18.780001000000002
2011-02-25,19.129998999999998
2011-02-28,19.75
2011-03-01,19.27
2011-03-02,19.200001
2011-03-03,19.540001
2011-03-04,19.77
2011-03-07,19.889999
2011-03-08,20.129998999999998
2011-03-09,19.99
2011-03-10,19.65
2011-03-11,19.690001000000002
2011-03-14,19.610001
2011-03-15,19.379998999999998
2011-03-16,19.030001000000002
2011-03-17,19.1
2011-03-18,19.459999
2011-03-21,20.0
2011-03-22,19.98
2011-03-23,19.75
2011-03-24,19.879998999999998
2011-03-25,20.030001000000002
2011-03-28,20.01
2011-03-29,20.32
2011-03-30,20.860001
2011-03-31,20.709999
2011-04-01,20.49
2011-04-04,20.360001
2011-04-05,20.200001
2011-04-06,20.049999
2011-04-07,19.73
2011-04-08,19.52
2011-04-11,19.5
2011-04-12,19.360001
2011-04-13,19.51
2011-04-14,20.15
2011-04-15,20.360001
2011-04-18,20.24
2011-04-19,20.48
2011-04-20,20.790001
2011-04-21,21.030001000000002
2011-04-25,21.280001000000002
2011-04-26,21.459999
2011-04-27,21.610001
2011-04-28,21.9
2011-04-29,21.639999
2011-05-02,21.530001000000002
2011-05-03,21.43
2011-05-04,21.23
2011-05-05,21.309998999999998
2011-05-06,21.09
2011-05-09,21.360001
2011-05-10,21.870001000000002
2011-05-11,21.59
2011-05-12,21.17
2011-05-13,21.23
2011-05-16,21.32
2011-05-17,21.25
2011-05-18,21.6
2011-05-19,21.58
2011-05-20,21.09
2011-05-23,20.93
2011-05-24,20.860001
2011-05-25,21.059998999999998
2011-05-26,21.280001000000002
2011-05-27,21.370001000000002
2011-05-31,21.76
2011-06-01,20.99
2011-06-02,20.99
2011-06-03,20.809998999999998
2011-06-06,20.66
2011-06-07,20.940001000000002
2011-06-08,20.92
2011-06-09,20.74
2011-06-10,20.190001000000002
2011-06-13,19.870001000000002
2011-06-14,20.24
2011-06-15,19.799999
2011-06-16,19.860001
2011-06-17,19.959999
2011-06-20,20.209999
2011-06-21,20.43
2011-06-22,20.77
2011-06-23,20.469998999999998
2011-06-24,20.48
2011-06-27,20.690001000000002
2011-06-28,21.0
2011-06-29,21.219998999999998
2011-06-30,21.33
2011-07-01,21.690001000000002
2011-07-05,21.940001000000002
2011-07-06,22.0
2011-07-07,22.17
2011-07-08,22.030001000000002
2011-07-11,21.709999
2011-07-12,21.58
2011-07-13,21.35
2011-07-14,21.290001
2011-07-15,21.780001000000002
2011-07-18,21.459999
2011-07-19,22.0
2011-07-20,22.15
2011-07-21,22.07
2011-07-22,22.190001000000002
2011-07-25,22.08
2011-07-26,22.030001000000002
2011-07-27,21.33
2011-07-28,21.290001
2011-07-29,21.26
2011-08-01,21.389999
2011-08-02,20.879998999999998
2011-08-03,21.01
2011-08-04,19.809998999999998
2011-08-05,19.469998999999998
2011-08-08,17.84
2011-08-09,19.639999
2011-08-10,18.879998999999998
2011-08-11,20.02
2011-08-12,20.16
2011-08-15,21.129998999999998
2011-08-16,20.99
2011-08-17,20.85
2011-08-18,19.719998999999998
2011-08-19,19.34
2011-08-22,19.51
2011-08-23,20.24
2011-08-24,20.65
2011-08-25,20.450001
2011-08-26,20.43
2011-08-29,20.77
2011-08-30,21.1
2011-08-31,21.5
2011-09-01,21.27
2011-09-02,20.83
2011-09-06,20.91
2011-09-07,21.75
2011-09-08,21.610001
2011-09-09,20.719998999999998
2011-09-12,20.82
2011-09-13,20.709999
2011-09-14,20.9
2011-09-15,21.440001000000002
2011-09-16,21.559998999999998
2011-09-19,21.17
2011-09-20,21.08
2011-09-21,19.950001
2011-09-22,19.17
2011-09-23,19.26
2011-09-26,19.629998999999998
2011-09-27,19.860001
2011-09-28,19.0
2011-09-29,19.219998999999998
2011-09-30,18.629998999999998
2011-10-03,17.74
2011-10-04,19.08
2011-10-05,18.639999
2011-10-06,19.530001000000002
2011-10-07,18.639999
2011-10-10,19.690001000000002
2011-10-11,19.15
2011-10-12,19.33
2011-10-13,19.34
2011-10-14,19.940001000000002
2011-10-17,19.57
2011-10-18,20.370001000000002
2011-10-19,20.120001000000002
2011-10-20,20.25
2011-10-21,20.98
2011-10-24,21.66
2011-10-25,21.42
2011-10-26,21.74
2011-10-27,22.51
2011-10-28,22.82
2011-10-31,22.530001000000002
2011-11-01,21.99
2011-11-02,22.67
2011-11-03,22.91
2011-11-04,22.84
2011-11-07,22.889999
2011-11-08,23.07
2011-11-09,21.99
2011-11-10,22.26
2011-11-11,22.9
2011-11-14,22.809998999999998
2011-11-15,23.290001
2011-11-16,23.280001000000002
2011-11-17,22.870001000000002
2011-11-18,23.41
2011-11-21,22.799999
2011-11-22,22.799999
2011-11-23,22.25
2011-11-25,22.18
2011-11-28,22.940001000000002
2011-11-29,23.040001
2011-11-30,24.1
2011-12-01,23.719998999999998
2011-12-02,24.08
2011-12-05,24.370001000000002
2011-12-06,24.370001000000002
2011-12-07,24.219998999999998
2011-12-08,23.59
2011-12-09,23.860001
2011-12-12,23.51
2011-12-13,23.26
2011-12-14,23.040001
2011-12-15,23.280001000000002
2011-12-16,23.67
2011-12-19,23.370001000000002
2011-12-20,23.799999
2011-12-21,23.68
2011-12-22,23.93
2011-12-23,24.280001000000002
2011-12-27,24.48
2011-12-28,24.27
2011-12-29,24.42
2011-12-30,24.23
2012-01-03,24.4
2012-01-04,24.0
2012-01-05,24.389999
2012-01-06,24.4
2012-01-09,24.290001
2012-01-10,24.690001000000002
2012-01-11,24.51
2012-01-12,24.5
2012-01-13,24.51
2012-01-17,24.65
2012-01-18,24.74
2012-01-19,24.940001000000002
2012-01-20,25.459999
2012-01-23,25.4
2012-01-24,25.4
2012-01-25,25.65
2012-01-26,25.799999
2012-01-27,25.870001000000002
2012-01-30,25.719998999999998
2012-01-31,26.32
2012-02-01,26.389999
2012-02-02,26.73
2012-02-03,27.200001
2012-02-06,26.969998999999998
2012-02-07,27.27
2012-02-08,27.15
2012-02-09,26.469998999999998
2012-02-10,25.91
2012-02-13,26.67
2012-02-14,26.82
2012-02-15,26.4
2012-02-16,26.870001000000002
2012-02-17,26.76
2012-02-21,26.34
2012-02-22,26.120001000000002
2012-02-23,26.879998999999998
2012-02-24,26.65
2012-02-27,26.889999
2012-02-28,26.5
2012-02-29,26.370001000000002
2012-03-01,26.610001
2012-03-02,26.379998999999998
2012-03-05,26.65
2012-03-06,26.33
2012-03-07,26.610001
2012-03-08,26.25
2012-03-09,26.35
2012-03-12,26.700001
2012-03-13,27.059998999999998
2012-03-14,27.08
2012-03-15,27.25
2012-03-16,27.59
2012-03-19,27.9
2012-03-20,27.76
2012-03-21,27.66
2012-03-22,27.4
2012-03-23,27.879998999999998
2012-03-26,28.469998999999998
2012-03-27,28.41
2012-03-28,28.42
2012-03-29,28.49
2012-03-30,28.790001
2012-04-02,29.040001
2012-04-03,28.49
2012-04-04,28.43
2012-04-05,28.780001000000002
2012-04-09,28.309998999999998
2012-04-10,27.48
2012-04-11,28.0
2012-04-12,28.24
2012-04-13,28.27
2012-04-16,28.889999
2012-04-17,28.389999
2012-04-18,28.280001000000002
2012-04-19,28.5
2012-04-20,29.09
2012-04-23,28.950001
2012-04-24,29.66
2012-04-25,29.950001
2012-04-26,30.120001000000002
2012-04-27,30.48
2012-04-30,30.35
2012-05-01,30.209999
2012-05-02,30.66
2012-05-03,30.440001000000002
2012-05-04,30.08
2012-05-07,30.370001000000002
2012-05-08,30.299999
2012-05-09,29.969998999999998
2012-05-10,29.889999
2012-05-11,30.040001
2012-05-14,29.43
2012-05-15,29.389999
2012-05-16,29.219998999999998
2012-05-17,28.4
2012-05-18,28.120001000000002
2012-05-21,28.309998999999998
2012-05-22,28.110001
2012-05-23,27.889999
2012-05-24,28.129998999999998
2012-05-25,28.23
2012-05-29,28.77
2012-05-30,28.030001000000002
2012-05-31,28.360001
2012-06-01,27.700001
2012-06-04,27.82
2012-06-05,28.280001000000002
2012-06-06,28.969998999999998
2012-06-07,28.66
2012-06-08,28.98
2012-06-11,28.129998999999998
2012-06-12,28.66
2012-06-13,28.35
2012-06-14,28.92
2012-06-15,29.190001000000002
2012-06-18,29.15
2012-06-19,29.42
2012-06-20,29.6
2012-06-21,29.040001
2012-06-22,28.92
2012-06-25,29.16
2012-06-26,29.190001000000002
2012-06-27,28.99
2012-06-28,29.33
2012-06-29,30.6
2012-07-02,30.59
2012-07-03,30.85
2012-07-05,30.530001000000002
2012-07-06,30.940001000000002
2012-07-09,31.110001
2012-07-10,30.77
2012-07-11,30.700001
2012-07-12,31.17
2012-07-13,31.5
2012-07-16,31.65
2012-07-17,32.220001
2012-07-18,32.130001
2012-07-19,31.860001
2012-07-20,31.82
2012-07-23,31.48
2012-07-24,31.370001000000002
2012-07-25,31.51
2012-07-26,31.940001000000002
2012-07-27,32.209998999999996
2012-07-30,32.07
2012-07-31,32.740002000000004
2012-08-01,32.900002
2012-08-02,33.27
2012-08-03,33.450001
2012-08-06,33.220001
2012-08-07,33.150002
2012-08-08,32.98
2012-08-09,32.959998999999996
2012-08-10,32.950001
2012-08-13,32.970001
2012-08-14,33.189999
2012-08-15,33.66
2012-08-16,33.82
2012-08-17,33.610001000000004
2012-08-20,33.599998
2012-08-21,33.419998
2012-08-22,33.360001000000004
2012-08-23,33.189999
2012-08-24,33.310001
2012-08-27,33.619999
2012-08-28,33.849998
2012-08-29,34.049999
2012-08-30,34.040001000000004
2012-08-31,34.110001000000004
2012-09-04,34.220001
2012-09-05,34.009997999999996
2012-09-06,34.290001000000004
2012-09-07,34.290001000000004
2012-09-10,34.189999
2012-09-11,34.139998999999996
2012-09-12,34.09
2012-09-13,34.549999
2012-09-14,34.860001000000004
2012-09-17,34.450001
2012-09-18,34.0
2012-09-19,33.860001000000004
2012-09-20,33.41
2012-09-21,33.290001000000004
2012-09-24,33.27
2012-09-25,33.16
2012-09-26,33.23
2012-09-27,33.360001000000004
2012-09-28,33.25
2012-10-01,32.93
2012-10-02,33.009997999999996
2012-10-03,33.279999
2012-10-04,33.439999
2012-10-05,33.799999
2012-10-08,33.900002
2012-10-09,34.0
2012-10-10,34.130001
2012-10-11,33.950001
2012-10-12,33.939999
2012-10-15,34.310001
2012-10-16,34.189999
2012-10-17,33.900002
2012-10-18,33.669998
2012-10-19,33.439999
2012-10-22,33.290001000000004
2012-10-23,33.240002000000004
2012-10-24,33.34
2012-10-25,33.119999
2012-10-26,33.099998
2012-10-31,34.490002000000004
2012-11-01,34.73
2012-11-02,34.919998
2012-11-05,34.849998
2012-11-06,34.889998999999996
2012-11-07,35.380001
2012-11-08,35.209998999999996
2012-11-09,35.290001000000004
2012-11-12,35.240002000000004
2012-11-13,35.330002
2012-11-14,34.68
2012-11-15,34.610001000000004
2012-11-16,34.32
2012-11-19,35.240002000000004
2012-11-20,35.639998999999996
2012-11-21,35.860001000000004
2012-11-23,35.990002000000004
2012-11-26,35.959998999999996
2012-11-27,35.549999
2012-11-28,35.41
2012-11-29,35.470001
2012-11-30,35.150002
2012-12-03,35.810001
2012-12-04,35.630001
2012-12-05,35.130001
2012-12-06,35.200001
2012-12-07,35.23
2012-12-10,35.529999
2012-12-11,35.209998999999996
2012-12-12,35.119999
2012-12-13,35.040001000000004
2012-12-14,35.139998999999996
2012-12-17,35.48
2012-12-18,35.77
2012-12-19,36.119999
2012-12-20,36.34
2012-12-21,36.029999
2012-12-24,36.099998
2012-12-26,36.040001000000004
2012-12-27,36.150002
2012-12-28,35.830002
2012-12-31,36.389998999999996
2013-01-02,36.849998
2013-01-03,37.150002
2013-01-04,37.330002
2013-01-07,37.400002
2013-01-08,37.150002
2013-01-09,37.810001
2013-01-10,37.799999
2013-01-11,37.639998999999996
2013-01-14,37.639998999999996
2013-01-15,37.709998999999996
2013-01-16,37.919998
2013-01-17,38.169998
2013-01-18,38.529999
2013-01-22,38.580002
2013-01-23,38.41
2013-01-24,38.950001
2013-01-25,39.32
2013-01-28,39.189999
2013-01-29,39.650002
2013-01-30,39.599998
2013-01-31,39.84
2013-02-01,40.400002
2013-02-04,40.400002
2013-02-05,40.150002
2013-02-06,40.16
2013-02-07,39.970001
2013-02-08,40.279999
2013-02-11,40.41
2013-02-12,40.349998
2013-02-13,40.060001
2013-02-14,39.540001000000004
2013-02-15,38.700001
2013-02-19,38.5
2013-02-20,38.400002
2013-02-21,37.82
2013-02-22,38.119999
2013-02-25,37.189999
2013-02-26,37.290001000000004
2013-02-27,37.529999
2013-02-28,37.439999
2013-03-01,37.52
2013-03-04,38.439999
2013-03-05,39.459998999999996
2013-03-06,39.169998
2013-03-07,39.029999
2013-03-08,39.209998999999996
2013-03-11,38.860001000000004
2013-03-12,38.91
2013-03-13,38.119999
2013-03-14,38.119999
2013-03-15,38.130001
2013-03-18,38.41
2013-03-19,38.209998999999996
2013-03-20,38.639998999999996
2013-03-21,38.419998
2013-03-22,39.09
2013-03-25,39.139998999999996
2013-03-26,39.490002000000004
2013-03-27,39.389998999999996
2013-03-28,39.27
2013-04-01,39.439999
2013-04-02,39.610001000000004
2013-04-03,39.189999
2013-04-04,39.490002000000004
2013-04-05,39.75
2013-04-08,40.119999
2013-04-09,40.529999
2013-04-10,41.09
2013-04-11,41.490002000000004
2013-04-12,41.540001000000004
2013-04-15,40.880001
2013-04-16,41.700001
2013-04-17,41.200001
2013-04-18,41.220001
2013-04-19,42.009997999999996
2013-04-22,41.52
2013-04-23,41.650002
2013-04-24,41.860001000000004
2013-04-25,41.68
2013-04-26,41.990002000000004
2013-04-29,42.959998999999996
2013-04-30,43.580002
2013-05-01,43.48
2013-05-02,44.0
2013-05-03,44.07
2013-05-06,44.27
2013-05-07,44.189999
2013-05-08,44.23
2013-05-09,44.25
2013-05-10,43.720001
2013-05-13,43.84
2013-05-14,43.84
2013-05-15,44.330002
2013-05-16,44.029999
2013-05-17,44.470001
2013-05-20,44.419998
2013-05-21,44.950001
2013-05-22,43.610001000000004
2013-05-23,43.380001
2013-05-24,43.439999
2013-05-28,43.080002
2013-05-29,42.189999
2013-05-30,42.490002000000004
2013-05-31,41.889998999999996
2013-06-03,42.240002000000004
2013-06-04,41.84
2013-06-05,41.900002
2013-06-06,42.720001
2013-06-07,42.919998
2013-06-10,42.580002
2013-06-11,42.110001000000004
2013-06-12,41.009997999999996
2013-06-13,41.970001
2013-06-14,42.310001
2013-06-17,42.84
2013-06-18,43.700001
2013-06-19,42.09
2013-06-20,40.490002000000004
2013-06-21,41.880001
2013-06-24,41.25
2013-06-25,41.689999
2013-06-26,41.84
2013-06-27,42.27
2013-06-28,41.93
2013-07-01,41.75
2013-07-02,43.130001
2013-07-03,42.810001
2013-07-05,42.720001
2013-07-08,42.849998
2013-07-09,43.23
2013-07-10,42.650002
2013-07-11,43.59
2013-07-12,43.470001
2013-07-15,43.799999
2013-07-16,43.68
2013-07-17,43.880001
2013-07-18,44.0
2013-07-19,44.41
2013-07-22,44.610001000000004
2013-07-23,44.32
2013-07-24,43.32
2013-07-25,43.450001
2013-07-26,43.169998
2013-07-29,43.18
2013-07-30,42.73
2013-07-31,42.049999
2013-08-01,43.27
2013-08-02,42.700001
2013-08-05,43.48
2013-08-06,43.400002
2013-08-07,43.150002
2013-08-08,43.290001000000004
2013-08-09,43.720001
2013-08-12,43.369999
2013-08-13,43.139998999999996
2013-08-14,43.450001
2013-08-15,42.16
2013-08-16,41.169998
2013-08-19,40.639998999999996
2013-08-20,41.810001
2013-08-21,41.619999
2013-08-22,42.040001000000004
2013-08-23,42.560001
2013-08-26,42.220001
2013-08-27,41.419998
2013-08-28,41.360001000000004
2013-08-29,41.509997999999996
2013-08-30,41.23
2013-09-03,40.43
2013-09-04,40.810001
2013-09-05,41.009997999999996
2013-09-06,42.0
2013-09-09,42.709998999999996
2013-09-10,43.34
2013-09-11,43.970001
2013-09-12,43.439999
2013-09-13,44.049999
2013-09-16,44.240002000000004
2013-09-17,44.169998
2013-09-18,46.049999
2013-09-19,46.709998999999996
2013-09-20,46.59
2013-09-23,46.32
2013-09-24,45.759997999999996
2013-09-25,46.279999
2013-09-26,46.540001000000004
2013-09-27,46.009997999999996
2013-09-30,45.75
2013-10-01,46.77
2013-10-02,46.43
2013-10-03,45.700001
2013-10-04,46.0
2013-10-07,46.07
2013-10-08,45.77
2013-10-09,45.52
2013-10-10,46.900002
2013-10-11,47.759997999999996
2013-10-14,47.279999
2013-10-15,47.060001
2013-10-16,47.860001000000004
2013-10-17,48.610001000000004
2013-10-18,48.43
2013-10-21,48.169998
2013-10-22,47.959998999999996
2013-10-23,48.360001000000004
2013-10-24,48.209998999999996
2013-10-25,48.650002
2013-10-28,48.59
2013-10-29,47.32
2013-10-30,46.200001
2013-10-31,45.990002000000004
2013-11-01,46.119999
2013-11-04,46.740002000000004
2013-11-05,45.299999
2013-11-06,45.080002
2013-11-07,43.639998999999996
2013-11-08,42.560001
2013-11-11,42.799999
2013-11-12,42.73
2013-11-13,42.98
2013-11-14,43.049999
2013-11-15,42.869999
2013-11-18,41.970001
2013-11-19,40.889998999999996
2013-11-20,40.77
2013-11-21,41.220001
2013-11-22,41.810001
2013-11-25,41.98
2013-11-26,41.580002
2013-11-27,42.25
2013-11-29,41.919998
2013-12-02,41.830002
2013-12-03,41.810001
2013-12-04,41.610001000000004
2013-12-05,42.119999
2013-12-06,42.459998999999996
2013-12-09,42.369999
2013-12-10,42.099998
2013-12-11,40.73
2013-12-12,40.419998
2013-12-13,40.490002000000004
2013-12-16,40.759997999999996
2013-12-17,41.099998
2013-12-18,41.82
2013-12-19,42.049999
2013-12-20,42.630001
2013-12-23,42.279999
2013-12-24,42.18
2013-12-26,42.029999
2013-12-27,41.970001
2013-12-30,42.310001
2013-12-31,42.130001
2014-01-02,41.790001000000004
2014-01-03,42.09
2014-01-06,42.27
2014-01-07,42.139998999999996
2014-01-08,41.970001
2014-01-09,42.490002000000004
2014-01-10,43.57
2014-01-13,43.299999
2014-01-14,43.970001
2014-01-15,44.650002
2014-01-16,44.380001
2014-01-17,43.98
2014-01-21,44.119999
2014-01-22,43.91
2014-01-23,44.029999
2014-01-24,43.599998
2014-01-27,43.650002
2014-01-28,44.650002
2014-01-29,44.639998999999996
2014-01-30,45.349998
2014-01-31,45.66
2014-02-03,44.389998999999996
2014-02-04,45.380001
2014-02-05,45.290001000000004
2014-02-06,45.59
2014-02-07,46.02
2014-02-10,46.91
2014-02-11,47.130001
2014-02-12,47.130001
2014-02-13,47.380001
2014-02-14,47.200001
2014-02-18,47.490002000000004
2014-02-19,47.5
2014-02-20,47.450001
2014-02-21,47.610001000000004
2014-02-24,47.549999
2014-02-25,47.77
2014-02-26,48.32
2014-02-27,48.02
2014-02-28,49.099998
