Date,SPGI
1975-05-21,0.796875
1975-05-22,0.773438
1975-05-23,0.78125
1975-05-27,0.804688
1975-05-28,0.804688
1975-05-29,0.796875
1975-05-30,0.789063
1975-06-02,0.8125
1975-06-03,0.8125
1975-06-04,0.8125
1975-06-05,0.789063
1975-06-06,0.796875
1975-06-09,0.765625
1975-06-10,0.742188
1975-06-11,0.734375
1975-06-12,0.6875
1975-06-13,0.710938
1975-06-16,0.742188
1975-06-17,0.71875
1975-06-18,0.679688
1975-06-19,0.695313
1975-06-20,0.703125
1975-06-23,0.773438
1975-06-24,0.796875
1975-06-25,0.773438
1975-06-26,0.75
1975-06-27,0.734375
1975-06-30,0.742188
1975-07-01,0.71875
1975-07-02,0.695313
1975-07-03,0.679688
1975-07-07,0.679688
1975-07-08,0.679688
1975-07-09,0.6875
1975-07-10,0.679688
1975-07-11,0.6875
1975-07-14,0.75
1975-07-15,0.734375
1975-07-16,0.726563
1975-07-17,0.726563
1975-07-18,0.742188
1975-07-21,0.757813
1975-07-22,0.75
1975-07-23,0.726563
1975-07-24,0.71875
1975-07-25,0.6875
1975-07-28,0.65625
1975-07-29,0.640625
1975-07-30,0.640625
1975-07-31,0.648438
1975-08-01,0.648438
1975-08-04,0.648438
1975-08-05,0.617188
1975-08-06,0.609375
1975-08-07,0.601563
1975-08-08,0.601563
1975-08-11,0.59375
1975-08-12,0.585938
1975-08-13,0.59375
1975-08-14,0.578125
1975-08-15,0.578125
1975-08-18,0.59375
1975-08-19,0.585938
1975-08-20,0.570313
1975-08-21,0.554688
1975-08-22,0.578125
1975-08-25,0.65625
1975-08-26,0.632813
1975-08-27,0.671875
1975-08-28,0.679688
1975-08-29,0.710938
1975-09-02,0.65625
1975-09-03,0.65625
1975-09-04,0.671875
1975-09-05,0.671875
1975-09-08,0.671875
1975-09-09,0.664063
1975-09-10,0.632813
1975-09-11,0.632813
1975-09-12,0.601563
1975-09-15,0.59375
1975-09-16,0.585938
1975-09-17,0.59375
1975-09-18,0.59375
1975-09-19,0.625
1975-09-22,0.609375
1975-09-23,0.65625
1975-09-24,0.703125
1975-09-25,0.679688
1975-09-26,0.679688
1975-09-29,0.6875
1975-09-30,0.664063
1975-10-01,0.65625
1975-10-02,0.65625
1975-10-03,0.671875
1975-10-06,0.671875
1975-10-07,0.671875
1975-10-08,0.6875
1975-10-09,0.703125
1975-10-10,0.703125
1975-10-13,0.71875
1975-10-14,0.742188
1975-10-15,0.757813
1975-10-16,0.773438
1975-10-17,0.78125
1975-10-20,0.804688
1975-10-21,0.789063
1975-10-22,0.796875
1975-10-23,0.804688
1975-10-24,0.796875
1975-10-27,0.796875
1975-10-28,0.8125
1975-10-29,0.796875
1975-10-30,0.8125
1975-10-31,0.8125
1975-11-03,0.804688
1975-11-04,0.804688
1975-11-05,0.796875
1975-11-06,0.828125
1975-11-07,0.828125
1975-11-10,0.84375
1975-11-11,0.8125
1975-11-12,0.84375
1975-11-13,0.835938
1975-11-14,0.828125
1975-11-17,0.828125
1975-11-18,0.804688
1975-11-19,0.8125
1975-11-20,0.796875
1975-11-21,0.765625
1975-11-24,0.765625
1975-11-25,0.78125
1975-11-26,0.773438
1975-11-28,0.796875
1975-12-01,0.804688
1975-12-02,0.765625
1975-12-03,0.757813
1975-12-04,0.75
1975-12-05,0.71875
1975-12-08,0.710938
1975-12-09,0.734375
1975-12-10,0.734375
1975-12-11,0.75
1975-12-12,0.742188
1975-12-15,0.734375
1975-12-16,0.757813
1975-12-17,0.757813
1975-12-18,0.78125
1975-12-19,0.78125
1975-12-22,0.75
1975-12-23,0.765625
1975-12-24,0.765625
1975-12-26,0.773438
1975-12-29,0.78125
1975-12-30,0.796875
1975-12-31,0.8125
1976-01-02,0.804688
1976-01-05,0.804688
1976-01-06,0.84375
1976-01-07,0.84375
1976-01-08,0.851563
1976-01-09,0.867188
1976-01-12,0.90625
1976-01-13,0.90625
1976-01-14,0.921875
1976-01-15,0.914063
1976-01-16,0.890625
1976-01-19,0.914063
1976-01-20,0.929688
1976-01-21,0.953125
1976-01-22,0.921875
1976-01-23,0.9375
1976-01-26,0.945313
1976-01-27,0.9375
1976-01-28,0.914063
1976-01-29,0.890625
1976-01-30,0.914063
1976-02-02,0.929688
1976-02-03,0.921875
1976-02-04,0.9375
1976-02-05,0.9375
1976-02-06,0.96875
1976-02-09,0.984375
1976-02-10,0.992188
1976-02-11,0.960938
1976-02-12,0.992188
1976-02-13,0.992188
1976-02-17,0.984375
1976-02-18,0.992188
1976-02-19,1.0234379999999998
1976-02-20,1.0078129999999998
1976-02-23,1.0390629999999998
1976-02-24,1.0625
1976-02-25,1.0390629999999998
1976-02-26,1.03125
1976-02-27,0.953125
1976-03-01,0.984375
1976-03-02,0.96875
1976-03-03,0.953125
1976-03-04,0.953125
1976-03-05,0.953125
1976-03-08,0.9375
1976-03-09,0.929688
1976-03-10,0.9375
1976-03-11,0.9375
1976-03-12,0.929688
1976-03-15,0.929688
1976-03-16,0.929688
1976-03-17,0.914063
1976-03-18,0.875
1976-03-19,0.875
1976-03-22,0.859375
1976-03-23,0.867188
1976-03-24,0.875
1976-03-25,0.914063
1976-03-26,0.914063
1976-03-29,0.9375
1976-03-30,0.9375
1976-03-31,0.945313
1976-04-01,0.929688
1976-04-02,0.90625
1976-04-05,0.914063
1976-04-06,0.921875
1976-04-07,0.898438
1976-04-08,0.875
1976-04-09,0.867188
1976-04-12,0.859375
1976-04-13,0.867188
1976-04-14,0.851563
1976-04-15,0.875
1976-04-19,0.875
1976-04-20,0.882813
1976-04-21,0.875
1976-04-22,0.875
1976-04-23,0.882813
1976-04-26,0.867188
1976-04-27,0.867188
1976-04-28,0.875
1976-04-29,0.859375
1976-04-30,0.875
1976-05-03,0.867188
1976-05-04,0.867188
1976-05-05,0.859375
1976-05-06,0.835938
1976-05-07,0.84375
1976-05-10,0.835938
1976-05-11,0.835938
1976-05-12,0.84375
1976-05-13,0.851563
1976-05-14,0.84375
1976-05-17,0.851563
1976-05-18,0.851563
1976-05-19,0.84375
1976-05-20,0.859375
1976-05-21,0.851563
1976-05-24,0.828125
1976-05-25,0.828125
1976-05-26,0.835938
1976-05-27,0.851563
1976-05-28,0.875
1976-06-01,0.890625
1976-06-02,0.875
1976-06-03,0.859375
1976-06-04,0.867188
1976-06-07,0.867188
1976-06-08,0.84375
1976-06-09,0.84375
1976-06-10,0.898438
1976-06-11,0.875
1976-06-14,0.867188
1976-06-15,0.867188
1976-06-16,0.875
1976-06-17,0.90625
1976-06-18,0.921875
1976-06-21,0.929688
1976-06-22,0.9375
1976-06-23,0.914063
1976-06-24,0.9375
1976-06-25,0.921875
1976-06-28,0.929688
1976-06-29,0.9375
1976-06-30,0.9375
1976-07-01,0.90625
1976-07-02,0.914063
1976-07-06,0.890625
1976-07-07,0.898438
1976-07-08,0.898438
1976-07-09,0.9375
1976-07-12,0.945313
1976-07-13,0.953125
1976-07-14,0.96875
1976-07-15,0.960938
1976-07-16,0.945313
1976-07-19,0.9375
1976-07-20,0.9375
1976-07-21,0.929688
1976-07-22,0.945313
1976-07-23,0.953125
1976-07-26,0.960938
1976-07-27,0.945313
1976-07-28,0.945313
1976-07-29,0.945313
1976-07-30,0.945313
1976-08-02,0.960938
1976-08-03,0.953125
1976-08-04,0.960938
1976-08-05,0.976563
1976-08-06,0.984375
1976-08-09,0.960938
1976-08-10,0.984375
1976-08-11,1.0
1976-08-12,1.0078129999999998
1976-08-13,1.0
1976-08-16,0.992188
1976-08-17,1.0
1976-08-18,1.0
1976-08-19,0.984375
1976-08-20,0.953125
1976-08-23,0.945313
1976-08-24,0.945313
1976-08-25,0.9375
1976-08-26,0.960938
1976-08-27,0.953125
1976-08-30,0.953125
1976-08-31,0.960938
1976-09-01,0.976563
1976-09-02,0.984375
1976-09-03,0.984375
1976-09-07,0.960938
1976-09-08,0.984375
1976-09-09,0.992188
1976-09-10,1.0
1976-09-13,0.976563
1976-09-14,0.960938
1976-09-15,0.96875
1976-09-16,0.96875
1976-09-17,0.976563
1976-09-20,0.976563
1976-09-21,0.984375
1976-09-22,0.984375
1976-09-23,0.984375
1976-09-24,0.976563
1976-09-27,0.984375
1976-09-28,0.96875
1976-09-29,0.96875
1976-09-30,0.96875
1976-10-01,0.96875
1976-10-04,0.96875
1976-10-05,0.96875
1976-10-06,0.960938
1976-10-07,0.953125
1976-10-08,0.960938
1976-10-11,0.953125
1976-10-12,0.945313
1976-10-13,0.945313
1976-10-14,0.921875
1976-10-15,0.90625
1976-10-18,0.875
1976-10-19,0.882813
1976-10-20,0.851563
1976-10-21,0.859375
1976-10-22,0.882813
1976-10-25,0.867188
1976-10-26,0.875
1976-10-27,0.875
1976-10-28,0.882813
1976-10-29,0.875
1976-11-01,0.898438
1976-11-03,0.890625
1976-11-04,0.90625
1976-11-05,0.890625
1976-11-08,0.890625
1976-11-09,0.890625
1976-11-10,0.890625
1976-11-11,0.890625
1976-11-12,0.898438
1976-11-15,0.890625
1976-11-16,0.898438
1976-11-17,0.921875
1976-11-18,0.914063
1976-11-19,0.921875
1976-11-22,0.945313
1976-11-23,0.9375
1976-11-24,0.96875
1976-11-26,0.992188
1976-11-29,0.992188
1976-11-30,0.992188
1976-12-01,1.0
1976-12-02,0.984375
1976-12-03,0.992188
1976-12-06,0.984375
1976-12-07,0.992188
1976-12-08,0.984375
1976-12-09,1.0
1976-12-10,0.992188
1976-12-13,1.0078129999999998
1976-12-14,1.0078129999999998
1976-12-15,1.0078129999999998
1976-12-16,1.0
1976-12-17,1.0234379999999998
1976-12-20,1.046875
1976-12-21,1.0703129999999998
1976-12-22,1.0625
1976-12-23,1.0546879999999998
1976-12-27,1.0546879999999998
1976-12-28,1.0390629999999998
1976-12-29,1.046875
1976-12-30,1.046875
1976-12-31,1.0546879999999998
1977-01-03,1.0390629999999998
1977-01-04,1.0390629999999998
1977-01-05,1.03125
1977-01-06,1.0078129999999998
1977-01-07,1.0078129999999998
1977-01-10,0.992188
1977-01-11,1.0
1977-01-12,0.992188
1977-01-13,1.0078129999999998
1977-01-14,1.015625
1977-01-17,1.0234379999999998
1977-01-18,1.015625
1977-01-19,1.0234379999999998
1977-01-20,1.03125
1977-01-21,1.015625
1977-01-24,1.015625
1977-01-25,1.0234379999999998
1977-01-26,1.0234379999999998
1977-01-27,1.015625
1977-01-28,1.015625
1977-01-31,1.046875
1977-02-01,1.046875
1977-02-02,1.0546879999999998
1977-02-03,1.0546879999999998
1977-02-04,1.078125
1977-02-07,1.0703129999999998
1977-02-08,1.078125
1977-02-09,1.0703129999999998
1977-02-10,1.078125
1977-02-11,1.0859379999999998
1977-02-14,1.0703129999999998
1977-02-15,1.09375
1977-02-16,1.1015629999999998
1977-02-17,1.0859379999999998
1977-02-18,1.0703129999999998
1977-02-22,1.078125
1977-02-23,1.078125
1977-02-24,1.0859379999999998
1977-02-25,1.0859379999999998
1977-02-28,1.0859379999999998
1977-03-01,1.1015629999999998
1977-03-02,1.09375
1977-03-03,1.078125
1977-03-04,1.09375
1977-03-07,1.09375
1977-03-08,1.0859379999999998
1977-03-09,1.078125
1977-03-10,1.09375
1977-03-11,1.0859379999999998
1977-03-14,1.1015629999999998
1977-03-15,1.09375
1977-03-16,1.1015629999999998
1977-03-17,1.09375
1977-03-18,1.0859379999999998
1977-03-21,1.09375
1977-03-22,1.0859379999999998
1977-03-23,1.09375
1977-03-24,1.0859379999999998
1977-03-25,1.0859379999999998
1977-03-28,1.0859379999999998
1977-03-29,1.09375
1977-03-30,1.078125
1977-03-31,1.0859379999999998
1977-04-01,1.0859379999999998
1977-04-04,1.0625
1977-04-05,1.0703129999999998
1977-04-06,1.0625
1977-04-07,1.0703129999999998
1977-04-11,1.078125
1977-04-12,1.09375
1977-04-13,1.0625
1977-04-14,1.09375
1977-04-15,1.09375
1977-04-18,1.078125
1977-04-19,1.078125
1977-04-20,1.0859379999999998
1977-04-21,1.0859379999999998
1977-04-22,1.0703129999999998
1977-04-25,1.0625
1977-04-26,1.0625
1977-04-27,1.078125
1977-04-28,1.0703129999999998
1977-04-29,1.0703129999999998
1977-05-02,1.078125
1977-05-03,1.09375
1977-05-04,1.1015629999999998
1977-05-05,1.1171879999999998
1977-05-06,1.109375
1977-05-09,1.09375
1977-05-10,1.125
1977-05-11,1.109375
1977-05-12,1.109375
1977-05-13,1.109375
1977-05-16,1.109375
1977-05-17,1.109375
1977-05-18,1.125
1977-05-19,1.125
1977-05-20,1.125
1977-05-23,1.109375
1977-05-24,1.09375
1977-05-25,1.0859379999999998
1977-05-26,1.09375
1977-05-27,1.0859379999999998
1977-05-31,1.09375
1977-06-01,1.1015629999999998
1977-06-02,1.125
1977-06-03,1.1171879999999998
1977-06-06,1.1171879999999998
1977-06-07,1.09375
1977-06-08,1.09375
1977-06-09,1.125
1977-06-10,1.125
1977-06-13,1.109375
1977-06-14,1.125
1977-06-15,1.109375
1977-06-16,1.109375
1977-06-17,1.1015629999999998
1977-06-20,1.109375
1977-06-21,1.125
1977-06-22,1.125
1977-06-23,1.125
1977-06-24,1.140625
1977-06-27,1.171875
1977-06-28,1.171875
1977-06-29,1.1796879999999998
1977-06-30,1.1875
1977-07-01,1.203125
1977-07-05,1.203125
1977-07-06,1.1953129999999998
1977-07-07,1.171875
1977-07-08,1.1484379999999998
1977-07-11,1.1328129999999998
1977-07-12,1.125
1977-07-13,1.140625
1977-07-15,1.1796879999999998
1977-07-18,1.1953129999999998
1977-07-19,1.1953129999999998
1977-07-20,1.203125
1977-07-21,1.1953129999999998
1977-07-22,1.203125
1977-07-25,1.203125
1977-07-26,1.1953129999999998
1977-07-27,1.171875
1977-07-28,1.1875
1977-07-29,1.171875
1977-08-01,1.1875
1977-08-02,1.1875
1977-08-03,1.171875
1977-08-04,1.203125
1977-08-05,1.203125
1977-08-08,1.2109379999999998
1977-08-09,1.2109379999999998
1977-08-10,1.2265629999999998
1977-08-11,1.234375
1977-08-12,1.2265629999999998
1977-08-15,1.2109379999999998
1977-08-16,1.1953129999999998
1977-08-17,1.1953129999999998
1977-08-18,1.203125
1977-08-19,1.1953129999999998
1977-08-22,1.2265629999999998
1977-08-23,1.234375
1977-08-24,1.2109379999999998
1977-08-25,1.203125
1977-08-26,1.1796879999999998
1977-08-29,1.1875
1977-08-30,1.1875
