Date,MPC
2016-01-04,51.240002000000004
2016-01-05,50.599998
2016-01-06,48.720001
2016-01-07,47.990002000000004
2016-01-08,46.189999
2016-01-11,45.720001
2016-01-12,46.389998999999996
2016-01-13,42.279999
2016-01-14,43.66
2016-01-15,41.419998
2016-01-19,41.200001
2016-01-20,40.5
2016-01-21,39.610001000000004
2016-01-22,42.830002
2016-01-25,40.77
2016-01-26,41.560001
2016-01-27,39.860001000000004
2016-01-28,40.220001
2016-01-29,41.790001000000004
2016-02-01,41.77
2016-02-02,40.27
2016-02-03,37.200001
2016-02-04,34.939999
2016-02-05,32.299999
2016-02-08,30.73
2016-02-09,31.4
2016-02-10,31.67
2016-02-11,30.83
2016-02-12,31.73
2016-02-16,32.540001000000004
2016-02-17,32.959998999999996
2016-02-18,31.370001000000002
2016-02-19,31.59
2016-02-22,33.380001
2016-02-23,31.610001
2016-02-24,33.970001
2016-02-25,34.220001
2016-02-26,34.220001
2016-02-29,34.25
2016-03-01,34.630001
2016-03-02,34.709998999999996
2016-03-03,37.32
2016-03-04,37.060001
2016-03-07,36.860001000000004
2016-03-08,35.169998
2016-03-09,37.060001
2016-03-10,36.34
2016-03-11,37.720001
2016-03-14,37.040001000000004
2016-03-15,36.630001
2016-03-16,38.389998999999996
2016-03-17,37.52
2016-03-18,38.23
2016-03-21,38.419998
2016-03-22,38.57
2016-03-23,37.240002000000004
2016-03-24,36.869999
2016-03-28,36.98
2016-03-29,36.66
2016-03-30,36.580002
2016-03-31,37.18
2016-04-01,36.389998999999996
2016-04-04,36.650002
2016-04-05,36.279999
2016-04-06,36.470001
2016-04-07,37.459998999999996
2016-04-08,38.700001
2016-04-11,37.990002000000004
2016-04-12,38.990002000000004
2016-04-13,39.66
2016-04-14,39.419998
2016-04-15,37.900002
2016-04-18,38.419998
2016-04-19,38.330002
2016-04-20,39.450001
2016-04-21,40.720001
2016-04-22,41.459998999999996
2016-04-25,41.18
2016-04-26,41.459998999999996
2016-04-27,41.369999
2016-04-28,40.98
2016-04-29,39.080002
2016-05-02,38.580002
2016-05-03,37.990002000000004
2016-05-04,36.220001
2016-05-05,36.09
2016-05-06,35.880001
2016-05-09,34.950001
2016-05-10,35.450001
2016-05-11,35.900002
2016-05-12,34.990002000000004
2016-05-13,35.490002000000004
2016-05-16,35.630001
2016-05-17,36.07
2016-05-18,36.740002000000004
2016-05-19,36.099998
2016-05-20,36.630001
2016-05-23,35.57
2016-05-24,35.810001
2016-05-25,35.68
2016-05-26,34.549999
2016-05-27,35.110001000000004
2016-05-31,34.830002
2016-06-01,36.439999
2016-06-02,36.68
2016-06-03,35.459998999999996
2016-06-06,35.290001000000004
2016-06-07,36.650002
2016-06-08,36.880001
2016-06-09,36.950001
2016-06-10,36.400002
2016-06-13,33.959998999999996
2016-06-14,32.810001
2016-06-15,33.200001
2016-06-16,33.389998999999996
2016-06-17,33.5
2016-06-20,34.59
2016-06-21,35.200001
2016-06-22,35.259997999999996
2016-06-23,36.619999
2016-06-24,35.330002
2016-06-27,32.93
2016-06-28,35.700001
2016-06-29,37.259997999999996
2016-06-30,37.959998999999996
2016-07-01,39.27
2016-07-05,38.779999
2016-07-06,36.5
2016-07-07,35.48
2016-07-08,36.400002
2016-07-11,36.439999
2016-07-12,37.540001000000004
2016-07-13,36.98
2016-07-14,37.389998999999996
2016-07-15,36.549999
2016-07-18,37.040001000000004
2016-07-19,37.529999
2016-07-20,37.799999
2016-07-21,37.130001
2016-07-22,37.82
2016-07-25,36.900002
2016-07-26,38.610001000000004
2016-07-27,37.830002
2016-07-28,38.169998
2016-07-29,39.389998999999996
2016-08-01,38.799999
2016-08-02,38.790001000000004
2016-08-03,41.220001
2016-08-04,40.630001
2016-08-05,41.91
2016-08-08,41.93
2016-08-09,41.029999
2016-08-10,40.990002000000004
2016-08-11,41.900002
2016-08-12,41.709998999999996
2016-08-15,41.209998999999996
2016-08-16,42.130001
2016-08-17,42.209998999999996
2016-08-18,42.490002000000004
2016-08-19,42.009997999999996
2016-08-22,41.099998
2016-08-23,41.93
2016-08-24,41.970001
2016-08-25,41.900002
2016-08-26,41.849998
2016-08-29,42.290001000000004
2016-08-30,42.68
2016-08-31,42.509997999999996
2016-09-01,41.91
2016-09-02,42.32
2016-09-06,42.970001
2016-09-07,43.09
2016-09-08,43.450001
2016-09-09,42.240002000000004
2016-09-12,43.34
2016-09-13,42.5
2016-09-14,41.869999
2016-09-15,43.740002000000004
2016-09-16,43.619999
2016-09-19,43.73
2016-09-20,42.549999
2016-09-21,43.209998999999996
2016-09-22,42.689999
2016-09-23,42.279999
2016-09-26,41.48
2016-09-27,41.849998
2016-09-28,42.639998999999996
2016-09-29,39.740002000000004
2016-09-30,40.59
2016-10-03,40.959998999999996
2016-10-04,41.380001
2016-10-05,42.27
2016-10-06,42.360001000000004
2016-10-07,41.77
2016-10-10,42.470001
2016-10-11,41.959998999999996
2016-10-12,41.66
2016-10-13,41.560001
2016-10-14,41.650002
2016-10-17,41.849998
2016-10-18,42.73
2016-10-19,42.650002
2016-10-20,43.049999
2016-10-21,44.09
2016-10-24,43.779999
2016-10-25,43.689999
2016-10-26,44.259997999999996
2016-10-27,42.810001
2016-10-28,42.82
2016-10-31,43.59
2016-11-01,42.34
2016-11-02,41.0
2016-11-03,41.18
2016-11-04,41.23
2016-11-07,42.599998
2016-11-08,41.82
2016-11-09,43.57
2016-11-10,43.82
2016-11-11,43.959998999999996
2016-11-14,43.59
2016-11-15,43.830002
2016-11-16,43.490002000000004
2016-11-17,43.360001000000004
2016-11-18,43.310001
2016-11-21,47.169998
2016-11-22,47.869999
2016-11-23,47.709998999999996
2016-11-25,48.200001
2016-11-28,47.049999
2016-11-29,45.98
2016-11-30,47.02
2016-12-01,47.740002000000004
2016-12-02,47.799999
2016-12-05,48.009997999999996
2016-12-06,47.23
2016-12-07,49.650002
2016-12-08,50.060001
2016-12-09,49.439999
2016-12-12,49.09
2016-12-13,49.240002000000004
2016-12-14,48.419998
2016-12-15,48.880001
2016-12-16,50.110001000000004
2016-12-19,49.439999
2016-12-20,49.380001
2016-12-21,48.990002000000004
2016-12-22,50.34
2016-12-23,50.779999
2016-12-27,51.119999
2016-12-28,50.330002
2016-12-29,50.450001
2016-12-30,50.349998
2017-01-03,52.93
2017-01-04,51.240002000000004
2017-01-05,51.049999
2017-01-06,50.369999
2017-01-09,49.459998999999996
2017-01-10,48.970001
2017-01-11,49.66
2017-01-12,49.25
2017-01-13,48.380001
2017-01-17,48.73
2017-01-18,48.900002
2017-01-19,48.369999
2017-01-20,48.759997999999996
2017-01-23,48.720001
2017-01-24,50.09
2017-01-25,49.669998
2017-01-26,49.439999
2017-01-27,49.080002
2017-01-30,48.360001000000004
2017-01-31,48.049999
2017-02-01,47.709998999999996
2017-02-02,47.900002
2017-02-03,48.16
2017-02-06,48.369999
2017-02-07,47.93
2017-02-08,49.119999
2017-02-09,49.93
2017-02-10,50.139998999999996
2017-02-13,50.279999
2017-02-14,50.959998999999996
2017-02-15,50.639998999999996
2017-02-16,49.959998999999996
2017-02-17,50.02
2017-02-21,50.380001
2017-02-22,49.810001
2017-02-23,50.349998
2017-02-24,50.029999
2017-02-27,50.759997999999996
2017-02-28,49.599998
2017-03-01,50.990002000000004
2017-03-02,51.040001000000004
2017-03-03,51.27
2017-03-06,51.150002
2017-03-07,50.150002
2017-03-08,50.220001
2017-03-09,49.279999
2017-03-10,49.869999
2017-03-13,50.990002000000004
2017-03-14,50.009997999999996
2017-03-15,51.560001
2017-03-16,51.18
2017-03-17,50.790001000000004
2017-03-20,50.5
2017-03-21,49.259997999999996
2017-03-22,49.57
2017-03-23,49.299999
2017-03-24,48.869999
2017-03-27,48.830002
2017-03-28,49.029999
2017-03-29,50.549999
2017-03-30,50.139998999999996
2017-03-31,50.540001000000004
2017-04-03,49.939999
2017-04-04,50.299999
2017-04-05,49.439999
2017-04-06,49.84
2017-04-07,50.02
2017-04-10,50.139998999999996
2017-04-11,50.43
2017-04-12,49.939999
2017-04-13,49.240002000000004
2017-04-17,49.900002
2017-04-18,48.939999
2017-04-19,48.189999
2017-04-20,48.540001000000004
2017-04-21,48.560001
2017-04-24,50.189999
2017-04-25,50.029999
2017-04-26,49.599998
2017-04-27,51.02
2017-04-28,50.939999
2017-05-01,50.860001000000004
2017-05-02,51.419998
2017-05-03,51.240002000000004
2017-05-04,49.560001
2017-05-05,50.66
2017-05-08,51.34
2017-05-09,51.459998999999996
2017-05-10,52.34
2017-05-11,52.509997999999996
2017-05-12,52.669998
2017-05-15,52.990002000000004
2017-05-16,52.48
2017-05-17,52.049999
2017-05-18,51.939999
2017-05-19,52.779999
2017-05-22,52.98
2017-05-23,53.080002
2017-05-24,53.130001
2017-05-25,52.450001
2017-05-26,52.82
2017-05-30,52.419998
2017-05-31,52.040001000000004
2017-06-01,53.130001
2017-06-02,52.700001
2017-06-05,52.799999
2017-06-06,53.09
2017-06-07,52.970001
2017-06-08,53.43
2017-06-09,54.709998999999996
2017-06-12,54.470001
2017-06-13,55.029999
2017-06-14,53.349998
2017-06-15,52.990002000000004
2017-06-16,53.77
2017-06-19,54.290001000000004
2017-06-20,52.849998
2017-06-21,51.73
2017-06-22,51.169998
2017-06-23,51.5
2017-06-26,51.330002
2017-06-27,51.849998
2017-06-28,52.619999
2017-06-29,51.810001
2017-06-30,52.330002
2017-07-03,53.099998
2017-07-05,52.900002
2017-07-06,52.849998
2017-07-07,54.07
2017-07-10,54.080002
2017-07-11,54.200001
2017-07-12,53.759997999999996
2017-07-13,53.84
2017-07-14,53.810001
2017-07-17,54.310001
2017-07-18,54.830002
2017-07-19,55.549999
2017-07-20,55.400002
2017-07-21,55.34
2017-07-24,55.560001
2017-07-25,56.02
2017-07-26,55.66
2017-07-27,56.150002
2017-07-28,54.98
2017-07-31,55.990002000000004
2017-08-01,56.529999
2017-08-02,56.200001
2017-08-03,55.889998999999996
2017-08-04,55.790001000000004
2017-08-07,54.900002
2017-08-08,54.439999
2017-08-09,52.990002000000004
2017-08-10,52.209998999999996
2017-08-11,52.16
2017-08-14,52.310001
2017-08-15,51.889998999999996
2017-08-16,51.060001
2017-08-17,49.700001
2017-08-18,50.110001000000004
2017-08-21,49.450001
2017-08-22,49.669998
2017-08-23,50.169998
2017-08-24,51.130001
2017-08-25,51.720001
2017-08-28,52.52
2017-08-29,51.43
2017-08-30,52.330002
2017-08-31,52.450001
2017-09-01,54.279999
2017-09-05,51.790001000000004
2017-09-06,52.369999
2017-09-07,52.630001
2017-09-08,53.419998
2017-09-11,53.75
2017-09-12,53.77
2017-09-13,53.209998999999996
2017-09-14,52.34
2017-09-15,52.959998999999996
2017-09-18,53.580002
2017-09-19,54.200001
2017-09-20,54.43
2017-09-21,54.369999
2017-09-22,54.73
2017-09-25,55.529999
2017-09-26,55.380001
2017-09-27,55.240002000000004
2017-09-28,55.470001
2017-09-29,56.080002
2017-10-02,55.889998999999996
2017-10-03,56.139998999999996
2017-10-04,56.310001
2017-10-05,56.25
2017-10-06,56.02
2017-10-09,56.139998999999996
2017-10-10,56.25
2017-10-11,56.220001
2017-10-12,56.549999
2017-10-13,56.369999
2017-10-16,55.720001
2017-10-17,56.509997999999996
2017-10-18,56.75
2017-10-19,57.099998
2017-10-20,57.490002000000004
2017-10-23,56.34
2017-10-24,56.990002000000004
2017-10-25,56.439999
2017-10-26,57.27
2017-10-27,58.470001
2017-10-30,59.060001
2017-10-31,59.740002000000004
2017-11-01,60.889998999999996
2017-11-02,62.169998
2017-11-03,62.200001
2017-11-06,62.349998
2017-11-07,63.110001000000004
2017-11-08,63.220001
2017-11-09,61.66
2017-11-10,61.720001
2017-11-13,62.200001
2017-11-14,62.869999
2017-11-15,61.5
2017-11-16,62.009997999999996
2017-11-17,62.27
2017-11-20,61.939999
2017-11-21,62.290001000000004
2017-11-22,62.009997999999996
2017-11-24,62.029999
2017-11-27,61.880001
2017-11-28,62.220001
2017-11-29,61.400002
2017-11-30,62.630001
2017-12-01,62.84
2017-12-04,63.299999
2017-12-05,64.540001
2017-12-06,63.459998999999996
2017-12-07,64.0
2017-12-08,64.75
2017-12-11,64.459999
2017-12-12,64.489998
2017-12-13,64.150002
2017-12-14,64.660004
2017-12-15,65.75
2017-12-18,66.010002
2017-12-19,64.75
2017-12-20,65.660004
2017-12-21,66.33000200000001
2017-12-22,66.360001
2017-12-26,66.839996
2017-12-27,66.41999799999999
2017-12-28,66.400002
2017-12-29,65.980003
2018-01-02,67.18
2018-01-03,68.610001
2018-01-04,68.68
2018-01-05,69.339996
2018-01-08,69.389999
2018-01-09,69.0
2018-01-10,69.510002
2018-01-11,70.25
2018-01-12,71.41999799999999
2018-01-16,70.779999
2018-01-17,71.980003
2018-01-18,71.489998
2018-01-19,71.889999
2018-01-22,73.160004
2018-01-23,73.120003
2018-01-24,71.589996
2018-01-25,71.08000200000001
2018-01-26,71.739998
2018-01-29,70.150002
2018-01-30,69.129997
2018-01-31,69.269997
2018-02-01,68.690002
2018-02-02,67.410004
2018-02-05,64.58000200000001
2018-02-06,65.690002
2018-02-07,65.089996
2018-02-08,62.790001000000004
2018-02-09,63.84
2018-02-12,64.769997
2018-02-13,66.08000200000001
2018-02-14,68.160004
2018-02-15,67.800003
2018-02-16,67.93
2018-02-20,66.25
2018-02-21,66.269997
2018-02-22,66.459999
2018-02-23,66.809998
2018-02-26,66.290001
2018-02-27,65.599998
2018-02-28,64.059998
2018-03-01,64.790001
2018-03-02,65.190002
2018-03-05,66.160004
2018-03-06,67.389999
2018-03-07,67.68
2018-03-08,69.029999
2018-03-09,70.220001
2018-03-12,69.269997
2018-03-13,69.239998
2018-03-14,69.360001
2018-03-15,68.629997
2018-03-16,69.68
2018-03-19,69.209999
2018-03-20,71.459999
2018-03-21,73.209999
2018-03-22,72.970001
2018-03-23,71.279999
2018-03-26,73.68
2018-03-27,72.879997
2018-03-28,71.82
2018-03-29,73.110001
2018-04-02,71.800003
2018-04-03,72.599998
2018-04-04,72.57
2018-04-05,73.410004
2018-04-06,72.449997
2018-04-09,71.66999799999999
2018-04-10,73.699997
2018-04-11,74.019997
2018-04-12,74.25
2018-04-13,74.589996
2018-04-16,77.519997
2018-04-17,78.550003
2018-04-18,78.779999
2018-04-19,79.400002
2018-04-20,79.760002
2018-04-23,79.849998
2018-04-24,79.779999
2018-04-25,80.230003
2018-04-26,82.93
2018-04-27,81.43
2018-04-30,74.910004
2018-05-01,72.900002
2018-05-02,75.839996
2018-05-03,77.459999
2018-05-04,76.940002
2018-05-07,76.5
2018-05-08,75.309998
2018-05-09,77.110001
2018-05-10,77.540001
2018-05-11,77.33000200000001
2018-05-14,78.339996
2018-05-15,77.290001
2018-05-16,76.730003
2018-05-17,80.709999
2018-05-18,79.529999
2018-05-21,78.849998
2018-05-22,78.489998
2018-05-23,78.870003
2018-05-24,79.110001
2018-05-25,77.0
2018-05-29,77.610001
2018-05-30,79.550003
2018-05-31,79.029999
2018-06-01,81.91999799999999
2018-06-04,81.93
2018-06-05,80.33000200000001
2018-06-06,78.760002
2018-06-07,79.150002
2018-06-08,78.989998
2018-06-11,77.769997
2018-06-12,75.459999
2018-06-13,74.879997
2018-06-14,75.190002
2018-06-15,73.559998
2018-06-18,74.790001
2018-06-19,74.519997
2018-06-20,73.82
2018-06-21,72.480003
2018-06-22,72.620003
2018-06-25,69.970001
2018-06-26,70.540001
2018-06-27,69.199997
2018-06-28,69.489998
2018-06-29,70.160004
2018-07-02,70.269997
2018-07-03,70.82
2018-07-05,69.599998
2018-07-06,70.199997
2018-07-09,71.82
2018-07-10,71.870003
2018-07-11,69.959999
2018-07-12,70.510002
2018-07-13,71.739998
2018-07-16,71.41999799999999
2018-07-17,71.699997
2018-07-18,72.559998
2018-07-19,72.860001
2018-07-20,72.519997
2018-07-23,73.0
2018-07-24,73.739998
2018-07-25,74.720001
2018-07-26,80.160004
2018-07-27,80.989998
2018-07-30,81.5
2018-07-31,80.83000200000001
2018-08-01,80.760002
2018-08-02,79.730003
2018-08-03,79.089996
2018-08-06,79.839996
2018-08-07,81.269997
2018-08-08,81.690002
2018-08-09,80.75
2018-08-10,80.93
2018-08-13,80.089996
2018-08-14,80.110001
2018-08-15,77.18
2018-08-16,76.690002
2018-08-17,77.110001
2018-08-20,78.760002
2018-08-21,79.010002
2018-08-22,80.209999
2018-08-23,81.620003
2018-08-24,83.82
2018-08-27,83.68
2018-08-28,83.910004
2018-08-29,83.720001
2018-08-30,83.120003
2018-08-31,82.290001
2018-09-04,84.279999
2018-09-05,83.940002
2018-09-06,82.800003
2018-09-07,82.510002
2018-09-10,82.43
2018-09-11,83.519997
2018-09-12,84.199997
2018-09-13,84.089996
2018-09-14,84.339996
2018-09-17,83.82
2018-09-18,83.970001
2018-09-19,80.540001
2018-09-20,81.93
2018-09-21,83.370003
2018-09-24,85.790001
2018-09-25,85.050003
2018-09-26,84.529999
2018-09-27,83.040001
2018-09-28,79.970001
2018-10-01,82.43
2018-10-02,83.279999
2018-10-03,86.389999
2018-10-04,85.269997
2018-10-05,84.510002
2018-10-08,83.860001
2018-10-09,83.760002
2018-10-10,80.650002
2018-10-11,78.730003
2018-10-12,80.08000200000001
2018-10-15,77.790001
2018-10-16,80.07
2018-10-17,79.150002
2018-10-18,78.82
2018-10-19,73.91999799999999
2018-10-22,74.129997
2018-10-23,72.089996
2018-10-24,68.059998
2018-10-25,69.959999
2018-10-26,68.860001
2018-10-29,67.230003
2018-10-30,68.800003
2018-10-31,70.449997
2018-11-01,71.08000200000001
2018-11-02,69.489998
2018-11-05,69.760002
2018-11-06,68.370003
2018-11-07,69.82
2018-11-08,67.699997
2018-11-09,67.18
2018-11-12,65.900002
2018-11-13,64.16999799999999
2018-11-14,63.84
2018-11-15,65.360001
2018-11-16,65.440002
2018-11-19,63.41
2018-11-20,61.889998999999996
2018-11-21,63.73
2018-11-23,61.73
2018-11-26,64.18
2018-11-27,63.740002000000004
2018-11-28,65.279999
2018-11-29,64.900002
2018-11-30,65.160004
2018-12-03,64.660004
2018-12-04,63.34
2018-12-06,63.549999
2018-12-07,61.560001
2018-12-10,60.98
2018-12-11,61.34
2018-12-12,62.040001000000004
2018-12-13,62.119999
2018-12-14,59.869999
2018-12-17,58.84
2018-12-18,58.959998999999996
2018-12-19,58.630001
2018-12-20,57.419998
2018-12-21,56.740002000000004
2018-12-24,54.32
2018-12-26,58.349998
2018-12-27,59.099998
2018-12-28,58.240002000000004
2018-12-31,59.009997999999996
2019-01-02,59.639998999999996
2019-01-03,58.77
2019-01-04,61.650002
2019-01-07,62.259997999999996
2019-01-08,62.869999
2019-01-09,64.220001
2019-01-10,63.630001
2019-01-11,64.870003
2019-01-14,64.879997
2019-01-15,64.33000200000001
2019-01-16,64.339996
2019-01-17,65.790001
2019-01-18,66.089996
2019-01-22,64.82
2019-01-23,64.849998
2019-01-24,63.110001000000004
2019-01-25,64.08000200000001
2019-01-28,63.720001
2019-01-29,64.139999
2019-01-30,65.33000200000001
2019-01-31,66.260002
2019-02-01,65.470001
2019-02-04,65.910004
2019-02-05,67.18
2019-02-06,66.870003
2019-02-07,63.700001
2019-02-08,62.720001
2019-02-11,61.720001
2019-02-12,61.869999
2019-02-13,63.650002
2019-02-14,64.040001
2019-02-15,65.150002
2019-02-19,65.010002
2019-02-20,65.110001
2019-02-21,64.660004
2019-02-22,65.019997
2019-02-25,64.75
2019-02-26,64.589996
2019-02-27,63.400002
2019-02-28,62.009997999999996
2019-03-01,62.68
2019-03-04,62.009997999999996
2019-03-05,60.810001
2019-03-06,59.93
2019-03-07,58.84
2019-03-08,57.5
2019-03-11,59.200001
2019-03-12,58.860001000000004
2019-03-13,59.57
2019-03-14,59.689999
2019-03-15,60.450001
2019-03-18,62.080002
2019-03-19,62.029999
2019-03-20,62.189999
2019-03-21,62.790001000000004
2019-03-22,61.299999
2019-03-25,61.169998
2019-03-26,61.959998999999996
2019-03-27,62.189999
2019-03-28,60.950001
2019-03-29,59.849998
2019-04-01,61.049999
2019-04-02,59.919998
2019-04-03,60.380001
2019-04-04,61.349998
2019-04-05,63.470001
2019-04-08,63.360001000000004
2019-04-09,62.16
2019-04-10,63.599998
2019-04-11,63.110001000000004
2019-04-12,61.59
2019-04-15,60.540001000000004
2019-04-16,60.02
2019-04-17,60.240002000000004
2019-04-18,59.810001
2019-04-22,61.130001
2019-04-23,61.060001
2019-04-24,59.5
2019-04-25,60.650002
2019-04-26,60.389998999999996
2019-04-29,60.990002000000004
2019-04-30,60.869999
2019-05-01,59.950001
2019-05-02,58.689999
2019-05-03,59.959998999999996
2019-05-06,59.490002000000004
2019-05-07,59.43
2019-05-08,55.23
2019-05-09,52.959998999999996
2019-05-10,53.150002
2019-05-13,50.720001
2019-05-14,51.310001
2019-05-15,51.189999
2019-05-16,52.860001000000004
2019-05-17,51.950001
2019-05-20,52.119999
2019-05-21,53.279999
2019-05-22,51.919998
2019-05-23,50.139998999999996
2019-05-24,50.290001000000004
2019-05-28,49.0
2019-05-29,48.990002000000004
2019-05-30,47.110001000000004
2019-05-31,45.990002000000004
2019-06-03,47.130001
2019-06-04,48.490002000000004
2019-06-05,47.689999
2019-06-06,48.099998
2019-06-07,46.990002000000004
2019-06-10,47.68
2019-06-11,47.77
2019-06-12,46.970001
2019-06-13,47.900002
2019-06-14,47.959998999999996
2019-06-17,48.709998999999996
2019-06-18,49.639998999999996
2019-06-19,49.66
2019-06-20,51.950001
2019-06-21,52.66
2019-06-24,51.599998
2019-06-25,51.389998999999996
2019-06-26,54.209998999999996
2019-06-27,54.369999
2019-06-28,55.880001
2019-07-01,55.119999
2019-07-02,54.490002000000004
2019-07-03,54.32
2019-07-05,54.869999
2019-07-08,54.34
2019-07-09,54.639998999999996
2019-07-10,54.98
2019-07-11,55.439999
2019-07-12,55.48
2019-07-15,54.830002
2019-07-16,55.68
2019-07-17,54.310001
2019-07-18,55.360001000000004
2019-07-19,55.240002000000004
2019-07-22,55.220001
2019-07-23,55.709998999999996
2019-07-24,57.619999
2019-07-25,56.5
2019-07-26,56.84
2019-07-29,56.16
2019-07-30,57.049999
2019-07-31,56.389998999999996
2019-08-01,55.360001000000004
2019-08-02,53.619999
2019-08-05,50.669998
2019-08-06,49.59
2019-08-07,48.130001
2019-08-08,49.52
2019-08-09,48.389998999999996
2019-08-12,46.349998
2019-08-13,47.150002
2019-08-14,44.630001
2019-08-15,45.400002
2019-08-16,46.220001
2019-08-19,47.810001
2019-08-20,46.720001
2019-08-21,47.23
2019-08-22,46.889998999999996
2019-08-23,45.759997999999996
2019-08-26,46.040001000000004
2019-08-27,45.330002
2019-08-28,46.330002
2019-08-29,48.560001
2019-08-30,49.209998999999996
2019-09-03,49.639998999999996
2019-09-04,50.66
2019-09-05,52.48
2019-09-06,52.470001
2019-09-09,53.580002
2019-09-10,54.48
2019-09-11,54.110001000000004
2019-09-12,53.189999
2019-09-13,53.290001000000004
2019-09-16,52.41
2019-09-17,53.41
2019-09-18,53.759997999999996
2019-09-19,53.919998
2019-09-20,55.099998
2019-09-23,55.779999
2019-09-24,55.48
2019-09-25,60.150002
2019-09-26,60.84
2019-09-27,62.419998
2019-09-30,60.75
2019-10-01,60.380001
2019-10-02,59.200001
2019-10-03,60.0
2019-10-04,60.740002000000004
2019-10-07,60.400002
2019-10-08,59.82
2019-10-09,60.560001
2019-10-10,61.93
2019-10-11,63.419998
2019-10-14,63.139998999999996
2019-10-15,64.050003
2019-10-16,62.689999
2019-10-17,64.099998
2019-10-18,65.139999
2019-10-21,64.66999799999999
2019-10-22,65.18
2019-10-23,65.870003
2019-10-24,66.349998
2019-10-25,68.010002
2019-10-28,67.58000200000001
2019-10-29,68.019997
2019-10-30,66.190002
2019-10-31,63.950001
2019-11-01,66.470001
2019-11-04,67.940002
2019-11-05,66.440002
2019-11-06,64.279999
2019-11-07,66.25
2019-11-08,66.230003
2019-11-11,65.709999
2019-11-12,64.900002
2019-11-13,64.25
2019-11-14,64.449997
2019-11-15,64.690002
2019-11-18,64.540001
2019-11-19,61.849998
2019-11-20,61.799999
2019-11-21,63.240002000000004
2019-11-22,62.360001000000004
2019-11-25,62.43
2019-11-26,61.669998
2019-11-27,61.470001
2019-11-29,60.639998999999996
2019-12-02,60.869999
2019-12-03,60.029999
2019-12-04,60.029999
2019-12-05,59.849998
2019-12-06,60.200001
2019-12-09,58.43
2019-12-10,58.669998
2019-12-11,57.110001000000004
2019-12-12,59.0
2019-12-13,58.610001000000004
2019-12-16,60.75
2019-12-17,61.209998999999996
2019-12-18,60.91
2019-12-19,61.130001
2019-12-20,61.610001000000004
2019-12-23,60.66
2019-12-24,60.970001
2019-12-26,60.470001
2019-12-27,60.380001
2019-12-30,59.669998
2019-12-31,60.25
2020-01-02,61.91
2020-01-03,58.23
2020-01-06,58.220001
2020-01-07,59.139998999999996
2020-01-08,58.52
2020-01-09,59.389998999999996
2020-01-10,60.220001
2020-01-13,59.619999
2020-01-14,59.84
2020-01-15,58.130001
2020-01-16,57.529999
2020-01-17,56.889998999999996
2020-01-21,56.18
2020-01-22,55.970001
2020-01-23,55.330002
2020-01-24,54.490002000000004
2020-01-27,52.700001
2020-01-28,52.93
2020-01-29,53.59
2020-01-30,54.349998
2020-01-31,54.5
2020-02-03,52.060001
2020-02-04,53.389998999999996
2020-02-05,55.540001000000004
2020-02-06,55.459998999999996
2020-02-07,54.689999
2020-02-10,55.07
2020-02-11,56.759997999999996
2020-02-12,58.93
2020-02-13,59.5
2020-02-14,58.330002
2020-02-18,56.470001
2020-02-19,57.689999
2020-02-20,60.259997999999996
2020-02-21,59.130001
2020-02-24,55.869999
2020-02-25,53.119999
2020-02-26,52.27
2020-02-27,47.93
2020-02-28,47.419998
2020-03-02,47.73
2020-03-03,45.169998
2020-03-04,45.880001
2020-03-05,41.209998999999996
2020-03-06,39.150002
2020-03-09,33.82
2020-03-10,34.52
2020-03-11,31.360001
2020-03-12,22.889999
2020-03-13,24.92
2020-03-16,20.290001
2020-03-17,20.299999
2020-03-18,16.75
2020-03-19,16.719998999999998
2020-03-20,18.950001
2020-03-23,16.620001000000002
2020-03-24,17.5
2020-03-25,21.110001
2020-03-26,23.139999
2020-03-27,23.15
2020-03-30,24.33
2020-03-31,23.620001000000002
2020-04-01,20.870001000000002
2020-04-02,21.219998999999998
2020-04-03,20.059998999999998
2020-04-06,23.09
2020-04-07,22.51
2020-04-08,24.309998999999998
2020-04-09,25.629998999999998
2020-04-13,25.33
2020-04-14,26.299999
2020-04-15,23.98
2020-04-16,21.950001
2020-04-17,25.450001
2020-04-20,24.85
2020-04-21,23.719998999999998
2020-04-22,24.690001000000002
2020-04-23,25.940001000000002
2020-04-24,25.76
2020-04-27,26.450001
2020-04-28,28.43
2020-04-29,33.040001000000004
2020-04-30,32.080002
2020-05-01,29.24
2020-05-04,31.530001000000002
2020-05-05,31.139999
2020-05-06,29.530001000000002
2020-05-07,30.780001000000002
2020-05-08,33.029999
2020-05-11,32.700001
2020-05-12,32.209998999999996
2020-05-13,31.049999
2020-05-14,30.889999
2020-05-15,30.299999
2020-05-18,34.950001
2020-05-19,34.5
2020-05-20,36.82
2020-05-21,35.689999
2020-05-22,35.57
2020-05-26,36.830002
2020-05-27,36.580002
