Date,OXY
1982-07-16,8.562674000000001
1982-07-19,8.502794999999999
1982-07-20,8.622553
1982-07-21,8.622553
1982-07-22,8.622553
1982-07-23,8.502794999999999
1982-07-26,8.502794999999999
1982-07-27,8.622553
1982-07-28,8.502794999999999
1982-07-29,8.442916
1982-07-30,8.26328
1982-08-02,8.562674000000001
1982-08-03,8.383038
1982-08-04,8.383038
1982-08-05,8.383038
1982-08-06,8.203401
1982-08-09,8.143522
1982-08-10,8.26328
1982-08-11,8.323158
1982-08-12,8.26328
1982-08-13,8.383038
1982-08-16,8.383038
1982-08-17,8.682431
1982-08-18,8.862067999999999
1982-08-19,9.041704
1982-08-20,9.28122
1982-08-23,9.700372
1982-08-24,9.580614
1982-08-25,9.820129
1982-08-26,10.239282000000001
1982-08-27,10.119524
1982-08-30,10.119524
1982-08-31,10.059645
1982-09-01,9.580614
1982-09-02,9.760251
1982-09-03,9.520736
1982-09-07,9.161463000000001
1982-09-08,9.161463000000001
1982-09-09,9.221341
1982-09-10,9.341099
1982-09-13,9.460856
1982-09-14,9.400978
1982-09-15,9.460856
1982-09-16,9.460856
1982-09-17,9.460856
1982-09-20,9.520736
1982-09-21,9.460856
1982-09-22,9.28122
1982-09-23,9.221341
1982-09-24,9.28122
1982-09-27,9.221341
1982-09-28,9.161463000000001
1982-09-29,9.161463000000001
1982-09-30,8.981826
1982-10-01,9.041704
1982-10-04,8.981826
1982-10-05,8.921947
1982-10-06,8.921947
1982-10-07,9.041704
1982-10-08,9.341099
1982-10-11,9.580614
1982-10-12,10.059645
1982-10-13,10.658433
1982-10-14,10.897948
1982-10-15,10.718312
1982-10-18,10.778191
1982-10-19,10.478797
1982-10-20,10.478797
1982-10-21,10.538675
1982-10-22,10.538675
1982-10-25,10.059645
1982-10-26,9.939886999999999
1982-10-27,10.059645
1982-10-28,10.059645
1982-10-29,9.999766000000001
1982-11-01,9.939886999999999
1982-11-02,9.939886999999999
1982-11-03,10.179402
1982-11-04,10.239282000000001
1982-11-05,10.538675
1982-11-08,10.478797
1982-11-09,10.418918
1982-11-10,9.700372
1982-11-11,9.640493
1982-11-12,9.460856
1982-11-15,9.221341
1982-11-16,9.221341
1982-11-17,9.400978
1982-11-18,9.28122
1982-11-19,9.161463000000001
1982-11-22,9.101583
1982-11-23,8.981826
1982-11-24,8.622553
1982-11-26,8.802189
1982-11-29,8.622553
1982-11-30,8.742311
1982-12-01,8.802189
1982-12-02,8.981826
1982-12-03,9.041704
1982-12-06,8.981826
1982-12-07,9.101583
1982-12-08,8.981826
1982-12-09,9.520736
1982-12-10,9.700372
1982-12-13,9.580614
1982-12-14,9.400978
1982-12-15,9.28122
1982-12-16,9.221341
1982-12-17,9.101583
1982-12-20,9.041704
1982-12-21,9.041704
1982-12-22,9.041704
1982-12-23,9.221341
1982-12-27,9.400978
1982-12-28,9.28122
1982-12-29,9.341099
1982-12-30,9.28122
1982-12-31,9.460856
1983-01-03,9.341099
1983-01-04,9.760251
1983-01-05,9.880009
1983-01-06,9.999766000000001
1983-01-07,9.999766000000001
1983-01-10,10.119524
1983-01-11,10.059645
1983-01-12,10.059645
1983-01-13,9.999766000000001
1983-01-14,10.29916
1983-01-17,10.059645
1983-01-18,9.999766000000001
1983-01-19,9.820129
1983-01-20,10.29916
1983-01-21,9.999766000000001
1983-01-24,9.460856
1983-01-25,9.580614
1983-01-26,9.460856
1983-01-27,9.580614
1983-01-28,9.580614
1983-01-31,9.520736
1983-02-01,9.460856
1983-02-02,9.28122
1983-02-03,9.221341
1983-02-04,9.221341
1983-02-07,9.28122
1983-02-08,9.341099
1983-02-09,9.341099
1983-02-10,9.341099
1983-02-11,9.341099
1983-02-14,9.460856
1983-02-15,9.400978
1983-02-16,9.28122
1983-02-17,9.341099
1983-02-18,9.460856
1983-02-22,9.101583
1983-02-23,8.981826
1983-02-24,9.101583
1983-02-25,9.341099
1983-02-28,9.221341
1983-03-01,9.161463000000001
1983-03-02,9.101583
1983-03-03,9.400978
1983-03-04,9.101583
1983-03-07,9.101583
1983-03-08,8.981826
1983-03-09,9.041704
1983-03-10,9.101583
1983-03-11,9.101583
1983-03-14,9.041704
1983-03-15,9.101583
1983-03-16,9.101583
1983-03-17,8.981826
1983-03-18,8.802189
1983-03-21,8.682431
1983-03-22,8.682431
1983-03-23,8.862067999999999
1983-03-24,9.101583
1983-03-25,9.101583
1983-03-28,9.041704
1983-03-29,9.101583
1983-03-30,9.221341
1983-03-31,9.460856
1983-04-04,9.28122
1983-04-05,9.161463000000001
1983-04-06,9.221341
1983-04-07,9.221341
1983-04-08,9.460856
1983-04-11,9.760251
1983-04-12,9.700372
1983-04-13,9.820129
1983-04-14,9.760251
1983-04-15,9.640493
1983-04-18,9.700372
1983-04-19,9.640493
1983-04-20,9.700372
1983-04-21,9.640493
1983-04-22,9.700372
1983-04-25,9.640493
1983-04-26,9.880009
1983-04-27,9.820129
1983-04-28,9.939886999999999
1983-04-29,9.999766000000001
1983-05-02,9.880009
1983-05-03,9.760251
1983-05-04,9.820129
1983-05-05,9.760251
1983-05-06,9.700372
1983-05-09,9.760251
1983-05-10,9.820129
1983-05-11,9.999766000000001
1983-05-12,10.119524
1983-05-13,10.29916
1983-05-16,10.239282000000001
1983-05-17,10.538675
1983-05-18,10.658433
1983-05-19,10.538675
1983-05-20,10.778191
1983-05-23,11.017706
1983-05-24,11.257221000000001
1983-05-25,11.736253
1983-05-26,11.796130999999999
1983-05-27,11.616495
1983-05-31,11.37698
1983-06-01,11.436858
1983-06-02,11.556616
1983-06-03,11.496737
1983-06-06,11.077585000000001
1983-06-07,10.897948
1983-06-08,10.658433
1983-06-09,10.598555000000001
1983-06-10,10.598555000000001
1983-06-13,10.957828
1983-06-14,11.137464
1983-06-15,11.257221000000001
1983-06-16,11.496737
1983-06-17,11.496737
1983-06-20,11.37698
1983-06-21,11.556616
1983-06-22,11.736253
1983-06-23,11.856010000000001
1983-06-24,11.856010000000001
1983-06-27,11.676373
1983-06-28,11.37698
1983-06-29,11.436858
1983-06-30,11.736253
1983-07-01,11.736253
1983-07-05,11.496737
1983-07-06,11.856010000000001
1983-07-07,11.736253
1983-07-08,11.676373
1983-07-11,11.796130999999999
1983-07-12,11.616495
1983-07-13,11.556616
1983-07-14,11.556616
1983-07-15,11.496737
1983-07-18,11.37698
1983-07-19,11.556616
1983-07-20,11.856010000000001
1983-07-21,11.736253
1983-07-22,11.556616
1983-07-25,11.556616
1983-07-26,11.616495
1983-07-27,11.37698
1983-07-28,11.317101
1983-07-29,11.197343
1983-08-01,11.137464
1983-08-02,11.077585000000001
1983-08-03,11.137464
1983-08-04,11.017706
1983-08-05,10.957828
1983-08-08,11.017706
1983-08-09,11.077585000000001
1983-08-10,11.317101
1983-08-11,11.257221000000001
1983-08-12,11.436858
1983-08-15,11.556616
1983-08-16,11.496737
1983-08-17,11.856010000000001
1983-08-18,11.975767999999999
1983-08-19,12.035646
1983-08-22,12.035646
1983-08-23,11.856010000000001
1983-08-24,11.856010000000001
1983-08-25,11.975767999999999
1983-08-26,11.975767999999999
1983-08-29,12.035646
1983-08-30,12.035646
1983-08-31,12.035646
1983-09-01,12.035646
1983-09-02,11.975767999999999
1983-09-06,12.275162
1983-09-07,11.915889
1983-09-08,11.915889
1983-09-09,11.915889
1983-09-12,11.676373
1983-09-13,11.496737
1983-09-14,11.496737
1983-09-15,11.496737
1983-09-16,11.616495
1983-09-19,11.736253
1983-09-20,11.736253
1983-09-21,11.616495
1983-09-22,11.676373
1983-09-23,11.736253
1983-09-26,11.736253
1983-09-27,11.556616
1983-09-28,11.556616
1983-09-29,11.496737
1983-09-30,11.436858
1983-10-03,11.077585000000001
1983-10-04,11.197343
1983-10-05,11.257221000000001
1983-10-06,11.436858
1983-10-07,11.736253
1983-10-10,12.215283
1983-10-11,11.856010000000001
1983-10-12,11.856010000000001
1983-10-13,12.035646
1983-10-14,12.035646
1983-10-17,12.215283
1983-10-18,12.215283
1983-10-19,12.035646
1983-10-20,12.095526
1983-10-21,11.975767999999999
1983-10-24,11.975767999999999
1983-10-25,12.035646
1983-10-26,11.736253
1983-10-27,11.856010000000001
1983-10-28,11.796130999999999
1983-10-31,11.796130999999999
1983-11-01,11.975767999999999
1983-11-02,11.856010000000001
1983-11-03,11.856010000000001
1983-11-04,11.856010000000001
1983-11-07,11.676373
1983-11-08,11.676373
1983-11-09,11.856010000000001
1983-11-10,11.736253
1983-11-11,11.736253
1983-11-14,11.856010000000001
1983-11-15,11.856010000000001
1983-11-16,11.856010000000001
1983-11-17,11.856010000000001
1983-11-18,11.856010000000001
1983-11-21,11.796130999999999
1983-11-22,11.915889
1983-11-23,12.035646
1983-11-25,12.035646
1983-11-28,12.335041
1983-11-29,12.335041
1983-11-30,12.035646
1983-12-01,12.035646
1983-12-02,12.095526
1983-12-05,11.796130999999999
1983-12-06,11.736253
1983-12-07,11.616495
1983-12-08,11.616495
1983-12-09,11.616495
1983-12-12,11.496737
1983-12-13,11.436858
1983-12-14,11.436858
1983-12-15,11.37698
1983-12-16,11.496737
1983-12-19,11.556616
1983-12-20,11.616495
1983-12-21,11.676373
1983-12-22,11.856010000000001
1983-12-23,11.975767999999999
1983-12-27,11.975767999999999
1983-12-28,11.915889
1983-12-29,11.915889
1983-12-30,11.915889
1984-01-03,11.676373
1984-01-04,11.975767999999999
1984-01-05,11.975767999999999
1984-01-06,11.975767999999999
1984-01-09,11.975767999999999
1984-01-10,11.975767999999999
1984-01-11,11.975767999999999
1984-01-12,11.975767999999999
1984-01-13,12.035646
1984-01-16,12.215283
1984-01-17,13.173345000000001
1984-01-18,12.754192
1984-01-19,12.993708
1984-01-20,12.814072
1984-01-23,12.87395
1984-01-24,13.293102
1984-01-25,13.352981
1984-01-26,13.293102
1984-01-27,13.293102
1984-01-30,13.173345000000001
1984-01-31,13.41286
1984-02-01,13.712254999999999
1984-02-02,13.352981
1984-02-03,12.814072
1984-02-06,12.933829
1984-02-07,12.87395
1984-02-08,12.335041
1984-02-09,12.335041
1984-02-10,12.574556
1984-02-13,12.514677
1984-02-14,12.754192
1984-02-15,12.87395
1984-02-16,12.814072
1984-02-17,13.352981
1984-02-21,13.233223
1984-02-22,13.233223
1984-02-23,13.532618
1984-02-24,13.891891000000001
1984-02-27,14.011648000000001
1984-02-28,13.532618
1984-02-29,13.592497
1984-03-01,13.652375
1984-03-02,13.832011999999999
1984-03-05,13.173345000000001
1984-03-06,13.41286
1984-03-07,13.173345000000001
1984-03-08,13.352981
1984-03-09,13.532618
1984-03-12,13.41286
1984-03-13,13.293102
1984-03-14,13.41286
1984-03-15,13.41286
1984-03-16,13.532618
1984-03-19,13.352981
1984-03-20,13.41286
1984-03-21,13.472738
1984-03-22,13.532618
1984-03-23,13.712254999999999
1984-03-26,13.712254999999999
1984-03-27,14.011648000000001
1984-03-28,14.251163
1984-03-29,14.131406
1984-03-30,15.688254999999998
1984-04-02,15.388862
1984-04-03,15.867892000000001
1984-04-04,16.287045000000003
1984-04-05,15.688254999999998
1984-04-06,15.269104
1984-04-09,15.269104
1984-04-10,15.089467
1984-04-11,14.4308
1984-04-12,14.131406
1984-04-13,14.550557999999999
1984-04-16,14.790073000000001
1984-04-17,14.730194000000001
1984-04-18,14.4308
1984-04-19,14.311043
1984-04-23,14.370921
1984-04-24,14.550557999999999
1984-04-25,14.610435999999998
1984-04-26,14.969709
1984-04-27,14.730194000000001
1984-04-30,14.849951999999998
1984-05-01,14.790073000000001
1984-05-02,14.730194000000001
1984-05-03,14.790073000000001
1984-05-04,14.730194000000001
1984-05-07,14.909831
1984-05-08,15.209225
1984-05-09,15.448739999999999
1984-05-10,15.688254999999998
1984-05-11,15.328982
1984-05-14,15.568498000000002
1984-05-15,15.808013
1984-05-16,16.047529
1984-05-17,17.125347
1984-05-18,16.646317
1984-05-21,16.52656
1984-05-22,15.688254999999998
1984-05-23,15.448739999999999
1984-05-24,15.328982
1984-05-25,15.388862
1984-05-29,16.107409
1984-05-30,15.568498000000002
1984-05-31,15.448739999999999
1984-06-01,15.508619
1984-06-04,15.508619
1984-06-05,15.448739999999999
1984-06-06,16.107409
1984-06-07,16.167285999999997
1984-06-08,15.98765
1984-06-11,15.269104
1984-06-12,14.849951999999998
1984-06-13,14.610435999999998
1984-06-14,14.490679
1984-06-15,14.191285
1984-06-18,14.370921
1984-06-19,14.251163
1984-06-20,14.4308
1984-06-21,14.251163
1984-06-22,14.071527
1984-06-25,14.011648000000001
1984-06-26,13.891891000000001
1984-06-27,13.772132999999998
1984-06-28,13.951770000000002
1984-06-29,13.712254999999999
1984-07-02,13.532618
1984-07-03,13.41286
1984-07-05,13.173345000000001
1984-07-06,13.532618
1984-07-09,14.011648000000001
1984-07-10,14.071527
1984-07-11,13.712254999999999
1984-07-12,13.472738
1984-07-13,13.832011999999999
1984-07-16,14.011648000000001
1984-07-17,14.011648000000001
1984-07-18,13.951770000000002
1984-07-19,13.532618
1984-07-20,12.993708
1984-07-23,12.933829
1984-07-24,12.814072
1984-07-25,12.394919
1984-07-26,12.335041
1984-07-27,11.975767999999999
1984-07-30,11.856010000000001
1984-07-31,12.275162
1984-08-01,12.814072
1984-08-02,12.634435
1984-08-03,12.814072
1984-08-06,12.933829
1984-08-07,12.87395
1984-08-08,13.352981
1984-08-09,13.712254999999999
1984-08-10,13.712254999999999
1984-08-13,13.832011999999999
1984-08-14,14.011648000000001
1984-08-15,13.891891000000001
1984-08-16,13.951770000000002
1984-08-17,13.772132999999998
1984-08-20,13.951770000000002
1984-08-21,14.011648000000001
1984-08-22,14.191285
1984-08-23,14.011648000000001
1984-08-24,14.071527
1984-08-27,13.951770000000002
1984-08-28,14.131406
1984-08-29,14.311043
1984-08-30,14.071527
1984-08-31,13.891891000000001
1984-09-04,13.472738
1984-09-05,13.293102
1984-09-06,13.41286
1984-09-07,13.233223
1984-09-10,13.293102
1984-09-11,13.532618
1984-09-12,13.772132999999998
1984-09-13,14.011648000000001
1984-09-14,14.131406
1984-09-17,14.191285
1984-09-18,13.951770000000002
1984-09-19,13.891891000000001
1984-09-20,13.832011999999999
1984-09-21,13.532618
1984-09-24,13.652375
1984-09-25,14.011648000000001
1984-09-26,14.011648000000001
1984-09-27,14.490679
1984-09-28,14.610435999999998
1984-10-01,14.610435999999998
1984-10-02,14.730194000000001
1984-10-03,14.849951999999998
1984-10-04,14.730194000000001
1984-10-05,14.610435999999998
1984-10-08,14.490679
1984-10-09,14.670316
1984-10-10,14.670316
1984-10-11,14.849951999999998
1984-10-12,14.849951999999998
1984-10-15,15.089467
1984-10-16,14.670316
1984-10-17,13.891891000000001
1984-10-18,13.832011999999999
1984-10-19,13.951770000000002
1984-10-22,13.712254999999999
1984-10-23,13.832011999999999
1984-10-24,14.131406
1984-10-25,14.071527
1984-10-26,14.131406
1984-10-29,14.131406
1984-10-30,14.370921
1984-10-31,14.370921
1984-11-01,14.4308
1984-11-02,14.550557999999999
1984-11-05,14.610435999999998
1984-11-06,14.909831
1984-11-07,14.670316
1984-11-08,14.610435999999998
1984-11-09,14.670316
1984-11-12,14.610435999999998
1984-11-13,14.4308
1984-11-14,14.550557999999999
1984-11-15,14.4308
1984-11-16,14.4308
1984-11-19,14.311043
1984-11-20,14.4308
1984-11-21,14.490679
1984-11-23,14.490679
1984-11-26,14.370921
1984-11-27,14.4308
1984-11-28,14.191285
1984-11-29,14.131406
1984-11-30,13.891891000000001
1984-12-03,14.011648000000001
1984-12-04,13.832011999999999
1984-12-05,13.712254999999999
1984-12-06,13.832011999999999
1984-12-07,13.951770000000002
1984-12-10,13.832011999999999
1984-12-11,13.832011999999999
1984-12-12,13.652375
1984-12-13,13.592497
1984-12-14,13.592497
1984-12-17,13.652375
1984-12-18,13.712254999999999
1984-12-19,13.41286
1984-12-20,13.053587
1984-12-21,13.173345000000001
1984-12-24,13.173345000000001
1984-12-26,13.173345000000001
1984-12-27,13.233223
1984-12-28,13.293102
1984-12-31,13.41286
1985-01-02,13.173345000000001
1985-01-03,12.814072
1985-01-04,11.975767999999999
1985-01-07,11.496737
1985-01-08,11.975767999999999
1985-01-09,12.155403999999999
1985-01-10,12.634435
1985-01-11,12.514677
1985-01-14,12.275162
1985-01-15,12.574556
1985-01-16,12.814072
1985-01-17,12.933829
1985-01-18,13.293102
1985-01-21,13.41286
1985-01-22,13.173345000000001
1985-01-23,13.053587
1985-01-24,12.694314
1985-01-25,12.814072
1985-01-28,12.87395
1985-01-29,12.87395
1985-01-30,13.352981
1985-01-31,13.41286
1985-02-01,13.532618
1985-02-04,13.712254999999999
1985-02-05,13.532618
1985-02-06,13.592497
1985-02-07,13.652375
1985-02-08,13.891891000000001
1985-02-11,13.532618
1985-02-12,13.472738
1985-02-13,13.652375
1985-02-14,13.41286
1985-02-15,13.592497
1985-02-19,13.592497
1985-02-20,13.532618
1985-02-21,13.472738
1985-02-22,14.071527
1985-02-25,13.891891000000001
1985-02-26,14.131406
1985-02-27,14.011648000000001
1985-02-28,14.131406
1985-03-01,14.490679
1985-03-04,14.311043
1985-03-05,13.472738
1985-03-06,13.472738
1985-03-07,13.472738
1985-03-08,13.41286
1985-03-11,13.41286
1985-03-12,13.532618
1985-03-13,13.352981
1985-03-14,13.293102
1985-03-15,13.293102
1985-03-18,13.293102
1985-03-19,13.532618
1985-03-20,13.592497
1985-03-21,13.472738
1985-03-22,13.532618
1985-03-25,13.532618
1985-03-26,13.652375
1985-03-27,13.772132999999998
1985-03-28,14.071527
1985-03-29,14.311043
1985-04-01,14.191285
1985-04-02,13.951770000000002
1985-04-03,14.011648000000001
1985-04-04,14.011648000000001
1985-04-08,14.131406
1985-04-09,14.251163
1985-04-10,14.370921
1985-04-11,14.370921
1985-04-12,14.251163
1985-04-15,14.071527
1985-04-16,14.311043
1985-04-17,14.251163
1985-04-18,14.311043
1985-04-19,14.251163
1985-04-22,13.951770000000002
1985-04-23,13.832011999999999
1985-04-24,13.832011999999999
1985-04-25,14.370921
1985-04-26,14.490679
1985-04-29,14.490679
1985-04-30,14.311043
1985-05-01,14.131406
1985-05-02,13.951770000000002
1985-05-03,13.891891000000001
1985-05-06,14.370921
1985-05-07,14.251163
1985-05-08,14.191285
1985-05-09,14.670316
1985-05-10,14.670316
1985-05-13,14.610435999999998
1985-05-14,14.370921
1985-05-15,14.550557999999999
1985-05-16,14.790073000000001
1985-05-17,15.089467
1985-05-20,15.328982
1985-05-21,15.269104
1985-05-22,15.089467
1985-05-23,14.969709
1985-05-24,15.149346
1985-05-28,15.089467
1985-05-29,14.610435999999998
1985-05-30,14.670316
1985-05-31,15.029589000000001
1985-06-03,15.328982
1985-06-04,14.790073000000001
1985-06-05,16.107409
1985-06-06,16.406801
1985-06-07,16.287045000000003
1985-06-10,15.808013
1985-06-11,15.328982
1985-06-12,15.328982
1985-06-13,14.969709
1985-06-14,15.328982
1985-06-17,15.688254999999998
1985-06-18,15.688254999999998
1985-06-19,15.628376999999999
1985-06-20,15.808013
1985-06-21,16.047529
1985-06-24,16.107409
1985-06-25,16.167285999999997
1985-06-26,16.287045000000003
1985-06-27,16.466681
1985-06-28,16.287045000000003
1985-07-01,16.227165
1985-07-02,15.748135000000001
1985-07-03,15.688254999999998
1985-07-05,15.688254999999998
1985-07-08,15.508619
1985-07-09,15.927772000000001
1985-07-10,15.808013
1985-07-11,15.448739999999999
1985-07-12,15.328982
1985-07-15,15.089467
1985-07-16,15.089467
1985-07-17,15.149346
1985-07-18,15.089467
1985-07-19,15.269104
1985-07-22,15.089467
1985-07-23,14.969709
1985-07-24,15.209225
1985-07-25,15.568498000000002
1985-07-26,16.52656
1985-07-29,16.227165
1985-07-30,16.227165
1985-07-31,16.167285999999997
1985-08-01,15.98765
1985-08-02,15.927772000000001
1985-08-05,16.047529
1985-08-06,15.748135000000001
1985-08-07,16.766075
1985-08-08,16.287045000000003
1985-08-09,15.98765
1985-08-12,15.98765
1985-08-13,15.808013
1985-08-14,15.508619
1985-08-15,15.508619
1985-08-16,15.448739999999999
1985-08-19,15.209225
1985-08-20,15.328982
1985-08-21,15.209225
1985-08-22,15.209225
1985-08-23,15.448739999999999
1985-08-26,15.388862
1985-08-27,15.328982
1985-08-28,15.448739999999999
1985-08-29,15.269104
1985-08-30,15.269104
1985-09-03,15.328982
1985-09-04,15.029589000000001
1985-09-05,15.089467
1985-09-06,15.029589000000001
1985-09-09,14.969709
1985-09-10,15.089467
1985-09-11,14.969709
1985-09-12,14.909831
1985-09-13,14.790073000000001
1985-09-16,14.790073000000001
1985-09-17,14.4308
1985-09-18,14.550557999999999
1985-09-19,14.670316
1985-09-20,14.311043
1985-09-23,14.370921
1985-09-24,14.191285
1985-09-25,14.191285
1985-09-26,14.670316
1985-09-30,14.969709
1985-10-01,15.508619
1985-10-02,15.508619
1985-10-03,16.227165
1985-10-04,15.748135000000001
1985-10-07,15.448739999999999
1985-10-08,15.448739999999999
1985-10-09,15.508619
1985-10-10,15.927772000000001
1985-10-11,16.047529
1985-10-14,16.227165
1985-10-15,16.466681
1985-10-16,16.346923999999998
1985-10-17,16.047529
1985-10-18,16.047529
1985-10-21,16.047529
1985-10-22,16.227165
1985-10-23,16.466681
1985-10-24,16.52656
1985-10-25,16.766075
1985-10-28,17.125347
1985-10-29,16.825954
1985-10-30,16.825954
1985-10-31,17.005589999999998
1985-11-01,16.52656
1985-11-04,16.227165
1985-11-05,16.346923999999998
1985-11-06,16.167285999999997
1985-11-07,15.927772000000001
1985-11-08,16.766075
1985-11-11,16.885832
1985-11-12,16.825954
1985-11-13,16.766075
1985-11-14,17.06547
1985-11-15,16.825954
1985-11-18,16.706196
1985-11-19,16.466681
1985-11-20,16.586439000000002
1985-11-21,17.005589999999998
1985-11-22,16.945711
1985-11-25,17.005589999999998
1985-11-26,17.304985000000002
1985-11-27,17.484621
1985-11-29,17.245106
1985-12-02,16.885832
1985-12-03,16.945711
1985-12-04,16.766075
1985-12-05,16.646317
1985-12-06,16.646317
1985-12-09,15.448739999999999
1985-12-10,14.909831
1985-12-11,14.849951999999998
1985-12-12,15.808013
1985-12-13,15.927772000000001
1985-12-16,15.867892000000001
1985-12-17,16.047529
1985-12-18,16.047529
1985-12-19,16.107409
1985-12-20,16.107409
1985-12-23,15.927772000000001
1985-12-24,15.688254999999998
1985-12-26,15.508619
1985-12-27,15.98765
1985-12-30,15.808013
1985-12-31,14.849951999999998
1986-01-02,14.849951999999998
1986-01-03,14.909831
1986-01-06,14.909831
1986-01-07,14.670316
1986-01-08,14.311043
1986-01-09,14.191285
1986-01-10,14.251163
1986-01-13,14.251163
1986-01-14,14.191285
1986-01-15,14.191285
1986-01-16,14.131406
1986-01-17,13.891891000000001
1986-01-20,13.772132999999998
1986-01-21,13.352981
1986-01-22,13.233223
1986-01-23,13.41286
1986-01-24,13.592497
1986-01-27,13.173345000000001
1986-01-28,13.173345000000001
1986-01-29,12.754192
1986-01-30,12.933829
1986-01-31,13.233223
1986-02-03,13.293102
1986-02-04,12.933829
1986-02-05,12.694314
1986-02-06,12.694314
1986-02-07,13.053587
1986-02-10,12.694314
1986-02-11,12.275162
1986-02-12,12.634435
1986-02-13,12.514677
1986-02-14,12.394919
1986-02-18,12.394919
1986-02-19,12.215283
1986-02-20,12.155403999999999
1986-02-21,12.394919
1986-02-24,12.574556
1986-02-25,12.933829
1986-02-26,12.933829
1986-02-27,12.814072
1986-02-28,12.754192
1986-03-03,12.754192
1986-03-04,12.335041
1986-03-05,12.095526
1986-03-06,11.676373
1986-03-07,11.077585000000001
1986-03-10,11.017706
1986-03-11,11.915889
1986-03-12,12.095526
1986-03-13,11.915889
1986-03-14,11.796130999999999
1986-03-17,11.796130999999999
1986-03-18,12.275162
1986-03-19,12.275162
1986-03-20,12.215283
1986-03-21,11.856010000000001
1986-03-24,11.856010000000001
1986-03-25,11.496737
1986-03-26,11.856010000000001
1986-03-27,11.736253
1986-03-31,11.676373
1986-04-01,11.556616
1986-04-02,11.975767999999999
1986-04-03,11.915889
1986-04-04,12.394919
1986-04-07,12.394919
1986-04-08,12.215283
1986-04-09,12.275162
1986-04-10,12.574556
1986-04-11,12.454799000000001
1986-04-14,12.394919
1986-04-15,12.754192
1986-04-16,12.335041
1986-04-17,12.454799000000001
1986-04-18,12.335041
1986-04-21,12.394919
1986-04-22,12.095526
1986-04-23,12.155403999999999
1986-04-24,12.095526
1986-04-25,11.975767999999999
1986-04-28,12.155403999999999
1986-04-29,12.155403999999999
