Date,GE
1962-07-13,0.644782
1962-07-16,0.64353
1962-07-17,0.62475
1962-07-18,0.6159859999999999
1962-07-19,0.6260020000000001
1962-07-20,0.628506
1962-07-23,0.63727
1962-07-24,0.628506
1962-07-25,0.6260020000000001
1962-07-26,0.638522
1962-07-27,0.63727
1962-07-30,0.6485380000000001
1962-07-31,0.664814
1962-08-01,0.661058
1962-08-02,0.6660659999999999
1962-08-03,0.671074
1962-08-06,0.658554
1962-08-07,0.657302
1962-08-08,0.657302
1962-08-09,0.658554
1962-08-10,0.664814
1962-08-13,0.658554
1962-08-14,0.676082
1962-08-15,0.673578
1962-08-16,0.676082
1962-08-17,0.682342
1962-08-20,0.68109
1962-08-21,0.68109
1962-08-22,0.696114
1962-08-23,0.6936100000000001
1962-08-24,0.68109
1962-08-27,0.672326
1962-08-28,0.677334
1962-08-29,0.676082
1962-08-30,0.678586
1962-08-31,0.686098
1962-09-04,0.6673180000000001
1962-09-05,0.654798
1962-09-06,0.654798
1962-09-07,0.66857
1962-09-10,0.677334
1962-09-11,0.669822
1962-09-12,0.677334
1962-09-13,0.671074
1962-09-14,0.677334
1962-09-17,0.682342
1962-09-18,0.68109
1962-09-19,0.679838
1962-09-20,0.669822
1962-09-21,0.65605
1962-09-24,0.6485380000000001
1962-09-25,0.651042
1962-09-26,0.6360180000000001
1962-09-27,0.623498
1962-09-28,0.639774
1962-10-01,0.63727
1962-10-02,0.64979
1962-10-03,0.646034
1962-10-04,0.661058
1962-10-05,0.672326
1962-10-08,0.676082
1962-10-09,0.678586
1962-10-10,0.669822
1962-10-11,0.6623100000000001
1962-10-12,0.659806
1962-10-15,0.673578
1962-10-16,0.673578
1962-10-17,0.669822
1962-10-18,0.6673180000000001
1962-10-19,0.654798
1962-10-22,0.6485380000000001
1962-10-23,0.642278
1962-10-24,0.671074
1962-10-25,0.661058
1962-10-26,0.669822
1962-10-29,0.672326
1962-10-30,0.684846
1962-10-31,0.678586
1962-11-01,0.6835939999999999
1962-11-02,0.696114
1962-11-05,0.6973659999999999
1962-11-07,0.6986180000000001
1962-11-08,0.6973659999999999
1962-11-09,0.6973659999999999
1962-11-12,0.721154
1962-11-13,0.719902
1962-11-14,0.72491
1962-11-15,0.72491
1962-11-16,0.728666
1962-11-19,0.722406
1962-11-20,0.7299180000000001
1962-11-21,0.738682
1962-11-23,0.753706
1962-11-26,0.7461939999999999
1962-11-27,0.7461939999999999
1962-11-28,0.748698
1962-11-29,0.74995
1962-11-30,0.748698
1962-12-03,0.747446
1962-12-04,0.752454
1962-12-05,0.7612180000000001
1962-12-06,0.757462
1962-12-07,0.7612180000000001
1962-12-10,0.757462
1962-12-11,0.757462
1962-12-12,0.771234
1962-12-13,0.76873
1962-12-14,0.771234
1962-12-17,0.771234
1962-12-18,0.753706
1962-12-19,0.7612180000000001
1962-12-20,0.7612180000000001
1962-12-21,0.759966
1962-12-24,0.759966
1962-12-26,0.767478
1962-12-27,0.771234
1962-12-28,0.771234
1962-12-31,0.76873
1963-01-02,0.7649739999999999
1963-01-03,0.7699819999999999
1963-01-04,0.773738
1963-01-07,0.76873
1963-01-08,0.779998
1963-01-09,0.78125
1963-01-10,0.791266
1963-01-11,0.790014
1963-01-14,0.78751
1963-01-15,0.78751
1963-01-16,0.78125
1963-01-17,0.783754
1963-01-18,0.7850060000000001
1963-01-21,0.786258
1963-01-22,0.786258
1963-01-23,0.790014
1963-01-24,0.790014
1963-01-25,0.791266
1963-01-28,0.79377
1963-01-29,0.79377
1963-01-30,0.7774939999999999
1963-01-31,0.783754
1963-02-01,0.78125
1963-02-04,0.7774939999999999
1963-02-05,0.779998
1963-02-06,0.782502
1963-02-07,0.786258
1963-02-08,0.78751
1963-02-11,0.7850060000000001
1963-02-12,0.783754
1963-02-13,0.791266
1963-02-14,0.783754
1963-02-15,0.791266
1963-02-18,0.788762
1963-02-19,0.776242
1963-02-20,0.758714
1963-02-21,0.76873
1963-02-25,0.753706
1963-02-26,0.74995
1963-02-27,0.747446
1963-02-28,0.728666
1963-03-01,0.7336739999999999
1963-03-04,0.732422
1963-03-05,0.726162
1963-03-06,0.736178
1963-03-07,0.741186
1963-03-08,0.742438
1963-03-11,0.751202
1963-03-12,0.7461939999999999
1963-03-13,0.747446
1963-03-14,0.732422
1963-03-15,0.73743
1963-03-18,0.723658
1963-03-19,0.727414
1963-03-20,0.732422
1963-03-21,0.73117
1963-03-22,0.7336739999999999
1963-03-25,0.7336739999999999
1963-03-26,0.738682
1963-03-27,0.739934
1963-03-28,0.7461939999999999
1963-03-29,0.747446
1963-04-01,0.7461939999999999
1963-04-02,0.732422
1963-04-03,0.7461939999999999
1963-04-04,0.748698
1963-04-05,0.76873
1963-04-08,0.76873
1963-04-09,0.7662260000000001
1963-04-10,0.7662260000000001
1963-04-11,0.7612180000000001
1963-04-15,0.773738
1963-04-16,0.7774939999999999
1963-04-17,0.782502
1963-04-18,0.778746
1963-04-19,0.778746
1963-04-22,0.778746
1963-04-23,0.8012819999999999
1963-04-24,0.798778
1963-04-25,0.79377
1963-04-26,0.791266
1963-04-29,0.790014
1963-04-30,0.788762
1963-05-01,0.802534
1963-05-02,0.808794
1963-05-03,0.805038
1963-05-06,0.810046
1963-05-07,0.807542
1963-05-08,0.821314
1963-05-09,0.8263219999999999
1963-05-10,0.81881
1963-05-13,0.817558
1963-05-14,0.81255
1963-05-15,0.8200620000000001
1963-05-16,0.817558
1963-05-17,0.821314
1963-05-20,0.813802
1963-05-21,0.81881
1963-05-22,0.8163060000000001
1963-05-23,0.822566
1963-05-24,0.8300780000000001
1963-05-27,0.8288260000000001
1963-05-28,0.8300780000000001
1963-05-29,0.8313299999999999
1963-05-31,0.8413459999999999
1963-06-03,0.8363379999999999
1963-06-04,0.833834
1963-06-05,0.821314
1963-06-06,0.821314
1963-06-07,0.8263219999999999
1963-06-10,0.8200620000000001
1963-06-11,0.815054
1963-06-12,0.821314
1963-06-13,0.815054
1963-06-14,0.813802
1963-06-17,0.7975260000000001
1963-06-18,0.8012819999999999
1963-06-19,0.807542
1963-06-20,0.81255
1963-06-21,0.815054
1963-06-24,0.817558
1963-06-25,0.813802
1963-06-26,0.7975260000000001
1963-06-27,0.78125
1963-06-28,0.791266
1963-07-01,0.78751
1963-07-02,0.7975260000000001
1963-07-03,0.807542
1963-07-05,0.80629
1963-07-08,0.803786
1963-07-09,0.80629
1963-07-10,0.80003
1963-07-11,0.798778
1963-07-12,0.79377
1963-07-15,0.786258
1963-07-16,0.791266
1963-07-17,0.79377
1963-07-18,0.791266
1963-07-19,0.7850060000000001
1963-07-22,0.778746
1963-07-23,0.767478
1963-07-24,0.77499
1963-07-25,0.7662260000000001
1963-07-26,0.7699819999999999
1963-07-29,0.767478
1963-07-30,0.779998
1963-07-31,0.782502
1963-08-01,0.786258
1963-08-02,0.788762
1963-08-05,0.795022
1963-08-06,0.803786
1963-08-07,0.7962739999999999
1963-08-08,0.79377
1963-08-09,0.8012819999999999
1963-08-12,0.802534
1963-08-13,0.815054
1963-08-14,0.8200620000000001
1963-08-15,0.81881
1963-08-16,0.81881
1963-08-19,0.8163060000000001
1963-08-20,0.81255
1963-08-21,0.8163060000000001
1963-08-22,0.81255
1963-08-23,0.815054
1963-08-26,0.811298
1963-08-27,0.798778
1963-08-28,0.811298
1963-08-29,0.810046
1963-08-30,0.8163060000000001
1963-09-03,0.821314
1963-09-04,0.808794
1963-09-05,0.81881
1963-09-06,0.817558
1963-09-09,0.813802
1963-09-10,0.8163060000000001
1963-09-11,0.822566
1963-09-12,0.8325819999999999
1963-09-13,0.8325819999999999
1963-09-16,0.8200620000000001
1963-09-17,0.822566
1963-09-18,0.817558
1963-09-19,0.8313299999999999
1963-09-20,0.8263219999999999
1963-09-23,0.8200620000000001
1963-09-24,0.821314
1963-09-25,0.8163060000000001
1963-09-26,0.7975260000000001
1963-09-27,0.798778
1963-09-30,0.795022
1963-10-01,0.8012819999999999
1963-10-02,0.798778
1963-10-03,0.8012819999999999
1963-10-04,0.805038
1963-10-07,0.788762
1963-10-08,0.788762
1963-10-09,0.78125
1963-10-10,0.7774939999999999
1963-10-11,0.786258
1963-10-14,0.7850060000000001
1963-10-15,0.788762
1963-10-16,0.80003
1963-10-17,0.810046
1963-10-18,0.808794
1963-10-21,0.813802
1963-10-22,0.802534
1963-10-23,0.808794
1963-10-24,0.808794
1963-10-25,0.805038
1963-10-28,0.8313299999999999
1963-10-29,0.848858
1963-10-30,0.8325819999999999
1963-10-31,0.838842
1963-11-01,0.8263219999999999
1963-11-04,0.821314
1963-11-06,0.813802
1963-11-07,0.802534
1963-11-08,0.813802
1963-11-11,0.81881
1963-11-12,0.815054
1963-11-13,0.803786
1963-11-14,0.807542
1963-11-15,0.80003
1963-11-18,0.782502
1963-11-19,0.786258
1963-11-20,0.7962739999999999
1963-11-21,0.782502
1963-11-22,0.754958
1963-11-26,0.7962739999999999
1963-11-27,0.7925180000000001
1963-11-29,0.8263219999999999
1963-12-02,0.8313299999999999
1963-12-03,0.823818
1963-12-04,0.8250700000000001
1963-12-05,0.8325819999999999
1963-12-06,0.8325819999999999
1963-12-09,0.8288260000000001
1963-12-10,0.8363379999999999
1963-12-11,0.840094
1963-12-12,0.8513620000000001
1963-12-13,0.8563700000000001
1963-12-16,0.8563700000000001
1963-12-17,0.855118
1963-12-18,0.847606
1963-12-19,0.8413459999999999
1963-12-20,0.83759
1963-12-23,0.8288260000000001
1963-12-24,0.8350860000000001
1963-12-26,0.8413459999999999
1963-12-27,0.84385
1963-12-30,0.858874
1963-12-31,0.8726459999999999
1964-01-02,0.8688899999999999
1964-01-03,0.8613780000000001
1964-01-06,0.8563700000000001
1964-01-07,0.8663860000000001
1964-01-08,0.87515
1964-01-09,0.8726459999999999
1964-01-10,0.870142
1964-01-13,0.852614
1964-01-14,0.855118
1964-01-15,0.855118
1964-01-16,0.85011
1964-01-17,0.852614
1964-01-20,0.848858
1964-01-21,0.852614
1964-01-22,0.8513620000000001
1964-01-23,0.858874
1964-01-24,0.8576219999999999
1964-01-27,0.8626299999999999
1964-01-28,0.858874
1964-01-29,0.8613780000000001
1964-01-30,0.870142
1964-01-31,0.880158
1964-02-03,0.888922
1964-02-04,0.886418
1964-02-05,0.880158
1964-02-06,0.880158
1964-02-07,0.88141
1964-02-10,0.877654
1964-02-11,0.8876700000000001
1964-02-12,0.8976860000000001
1964-02-13,0.8939299999999999
1964-02-14,0.890174
1964-02-17,0.880158
1964-02-18,0.876402
1964-02-19,0.87515
1964-02-20,0.876402
1964-02-24,0.858874
1964-02-25,0.853866
1964-02-26,0.858874
1964-02-27,0.8601260000000001
1964-02-28,0.8576219999999999
1964-03-02,0.8626299999999999
1964-03-03,0.8688899999999999
1964-03-04,0.873898
1964-03-05,0.870142
1964-03-06,0.871394
1964-03-09,0.876402
1964-03-10,0.890174
1964-03-11,0.9039459999999999
1964-03-12,0.901442
1964-03-13,0.8976860000000001
1964-03-16,0.8976860000000001
1964-03-17,0.9039459999999999
1964-03-18,0.8926780000000001
1964-03-19,0.886418
1964-03-20,0.876402
1964-03-23,0.8676379999999999
1964-03-24,0.8601260000000001
1964-03-25,0.853866
1964-03-26,0.8676379999999999
1964-03-30,0.8688899999999999
1964-03-31,0.873898
1964-04-01,0.8876700000000001
1964-04-02,0.88141
1964-04-03,0.8876700000000001
1964-04-06,0.883914
1964-04-07,0.873898
1964-04-08,0.87515
1964-04-09,0.871394
1964-04-10,0.8663860000000001
1964-04-13,0.8613780000000001
1964-04-14,0.858874
1964-04-15,0.858874
1964-04-16,0.8576219999999999
1964-04-17,0.8626299999999999
1964-04-20,0.8651340000000001
1964-04-21,0.8638819999999999
1964-04-22,0.8613780000000001
1964-04-23,0.858874
1964-04-24,0.85011
1964-04-27,0.8325819999999999
1964-04-28,0.842598
1964-04-29,0.8350860000000001
1964-04-30,0.8250700000000001
1964-05-01,0.833834
1964-05-04,0.833834
1964-05-05,0.8263219999999999
1964-05-06,0.827574
1964-05-07,0.8325819999999999
1964-05-08,0.8300780000000001
1964-05-11,0.827574
1964-05-12,0.807542
1964-05-13,0.81881
1964-05-14,0.8350860000000001
1964-05-15,0.8363379999999999
1964-05-18,0.840094
1964-05-19,0.823818
1964-05-20,0.827574
1964-05-21,0.8288260000000001
1964-05-22,0.8288260000000001
1964-05-25,0.823818
1964-05-26,0.81255
1964-05-27,0.81255
1964-05-28,0.811298
1964-06-01,0.81255
1964-06-02,0.805038
1964-06-03,0.802534
1964-06-04,0.7925180000000001
1964-06-05,0.7962739999999999
1964-06-08,0.7962739999999999
1964-06-09,0.795022
1964-06-10,0.795022
1964-06-11,0.805038
1964-06-12,0.8012819999999999
1964-06-15,0.805038
1964-06-16,0.79377
1964-06-17,0.802534
1964-06-18,0.80003
1964-06-19,0.80003
1964-06-22,0.80003
1964-06-23,0.798778
1964-06-24,0.79377
1964-06-25,0.79377
1964-06-26,0.791266
1964-06-29,0.7962739999999999
1964-06-30,0.798778
1964-07-01,0.808794
1964-07-02,0.822566
1964-07-06,0.827574
1964-07-07,0.823818
1964-07-08,0.815054
1964-07-09,0.821314
1964-07-10,0.8200620000000001
1964-07-13,0.8313299999999999
1964-07-14,0.8313299999999999
1964-07-15,0.83759
1964-07-16,0.8413459999999999
1964-07-17,0.853866
1964-07-20,0.8513620000000001
1964-07-21,0.8513620000000001
1964-07-22,0.8576219999999999
1964-07-23,0.847606
1964-07-24,0.848858
1964-07-27,0.8300780000000001
1964-07-28,0.8250700000000001
1964-07-29,0.8325819999999999
1964-07-30,0.8363379999999999
1964-07-31,0.8350860000000001
1964-08-03,0.8363379999999999
1964-08-04,0.8313299999999999
1964-08-05,0.8300780000000001
1964-08-06,0.821314
1964-08-07,0.8288260000000001
1964-08-10,0.81881
1964-08-11,0.81255
1964-08-12,0.8163060000000001
1964-08-13,0.822566
1964-08-14,0.817558
1964-08-17,0.821314
1964-08-18,0.8300780000000001
1964-08-19,0.8363379999999999
1964-08-20,0.83759
1964-08-21,0.83759
1964-08-24,0.8350860000000001
1964-08-25,0.8325819999999999
1964-08-26,0.821314
1964-08-27,0.833834
1964-08-28,0.842598
1964-08-31,0.8413459999999999
1964-09-01,0.8513620000000001
1964-09-02,0.858874
1964-09-03,0.870142
1964-09-04,0.871394
1964-09-08,0.8726459999999999
1964-09-09,0.871394
1964-09-10,0.877654
1964-09-11,0.883914
1964-09-14,0.88141
1964-09-15,0.877654
1964-09-16,0.877654
1964-09-17,0.883914
1964-09-18,0.871394
1964-09-21,0.871394
1964-09-22,0.87515
1964-09-23,0.88141
1964-09-24,0.888922
1964-09-25,0.890174
1964-09-28,0.8964340000000001
1964-09-29,0.8989379999999999
1964-09-30,0.8951819999999999
1964-10-01,0.8939299999999999
1964-10-02,0.8964340000000001
1964-10-05,0.8976860000000001
1964-10-06,0.8951819999999999
1964-10-07,0.8951819999999999
1964-10-08,0.8951819999999999
1964-10-09,0.88141
1964-10-12,0.871394
1964-10-13,0.8688899999999999
1964-10-14,0.870142
1964-10-15,0.8601260000000001
1964-10-16,0.8676379999999999
1964-10-19,0.871394
1964-10-20,0.877654
1964-10-21,0.876402
1964-10-22,0.886418
1964-10-23,0.8876700000000001
1964-10-26,0.885166
1964-10-27,0.88141
1964-10-28,0.878906
1964-10-29,0.871394
1964-10-30,0.876402
1964-11-02,0.876402
1964-11-04,0.876402
1964-11-05,0.8826620000000001
1964-11-06,0.886418
1964-11-09,0.8876700000000001
1964-11-10,0.876402
1964-11-11,0.877654
1964-11-12,0.885166
1964-11-13,0.8826620000000001
1964-11-16,0.883914
1964-11-17,0.88141
1964-11-18,0.8976860000000001
1964-11-19,0.901442
1964-11-20,0.911458
1964-11-23,0.921474
1964-11-24,0.920222
1964-11-25,0.9314899999999999
1964-11-27,0.9352459999999999
1964-11-30,0.9277340000000001
1964-12-01,0.908954
1964-12-02,0.911458
1964-12-03,0.916466
1964-12-04,0.922726
1964-12-07,0.9289860000000001
1964-12-08,0.9277340000000001
1964-12-09,0.920222
1964-12-10,0.90645
1964-12-11,0.907702
1964-12-14,0.8989379999999999
1964-12-15,0.9001899999999999
1964-12-16,0.9001899999999999
1964-12-17,0.901442
1964-12-18,0.907702
1964-12-21,0.921474
1964-12-22,0.9239780000000001
1964-12-23,0.9189700000000001
1964-12-24,0.911458
1964-12-28,0.90645
1964-12-29,0.902694
1964-12-30,0.90645
1964-12-31,0.9339940000000001
1965-01-04,0.91271
1965-01-05,0.9239780000000001
1965-01-06,0.9289860000000001
1965-01-07,0.951522
1965-01-08,0.94401
1965-01-11,0.949018
1965-01-12,0.957782
1965-01-13,0.974059
1965-01-14,0.982823
1965-01-15,0.977814
1965-01-18,0.970302
1965-01-19,0.976563
1965-01-20,0.9715540000000001
1965-01-21,0.980318
1965-01-22,0.979066
1965-01-25,0.982823
1965-01-26,0.975311
1965-01-27,0.979066
1965-01-28,0.9865790000000001
1965-01-29,0.995343
1965-02-01,0.9928389999999999
1965-02-02,0.9915870000000001
1965-02-03,0.999099
1965-02-04,1.000351
1965-02-05,0.9878309999999999
1965-02-08,0.989083
1965-02-09,0.9903350000000001
1965-02-10,0.977814
1965-02-11,0.9615379999999999
1965-02-12,0.964042
1965-02-15,0.9627899999999999
1965-02-16,0.951522
1965-02-17,0.964042
1965-02-18,0.975311
1965-02-19,0.96905
1965-02-23,0.9677979999999999
1965-02-24,0.980318
1965-02-25,0.9978469999999999
1965-02-26,1.000351
1965-03-01,0.9865790000000001
1965-03-02,1.0028549999999998
1965-03-03,0.9978469999999999
1965-03-04,0.9965950000000001
1965-03-05,0.999099
1965-03-08,0.994091
1965-03-09,0.9928389999999999
1965-03-10,0.9928389999999999
1965-03-11,1.0053590000000001
1965-03-12,1.026643
1965-03-15,1.024139
1965-03-16,1.025391
1965-03-17,1.027895
1965-03-18,1.029147
1965-03-19,1.029147
1965-03-22,1.024139
1965-03-23,1.030399
1965-03-24,1.0404149999999999
1965-03-25,1.031651
1965-03-26,1.001603
1965-03-29,0.9878309999999999
1965-03-30,0.994091
1965-03-31,0.9965950000000001
1965-04-01,1.001603
1965-04-02,1.000351
1965-04-05,1.0041069999999999
1965-04-06,1.011619
1965-04-07,1.011619
1965-04-08,1.025391
1965-04-09,1.027895
1965-04-12,1.022887
1965-04-13,1.026643
1965-04-14,1.029147
1965-04-15,1.031651
1965-04-19,1.030399
1965-04-20,1.024139
1965-04-21,1.027895
1965-04-22,1.031651
1965-04-23,1.030399
1965-04-26,1.029147
1965-04-27,1.030399
1965-04-28,1.019131
1965-04-29,1.0391629999999998
1965-04-30,1.044171
1965-05-03,1.052935
1965-05-04,1.059195
1965-05-05,1.061699
1965-05-06,1.0654549999999998
1965-05-07,1.054187
1965-05-10,1.059195
1965-05-11,1.060447
1965-05-12,1.061699
1965-05-13,1.064203
1965-05-14,1.061699
1965-05-17,1.044171
1965-05-18,1.047927
1965-05-19,1.046675
1965-05-20,1.031651
1965-05-21,1.031651
1965-05-24,1.0128709999999999
1965-05-25,1.019131
1965-05-26,1.021635
1965-05-27,1.024139
1965-05-28,1.035407
1965-06-01,1.029147
1965-06-02,1.015375
1965-06-03,1.007863
1965-06-04,1.0066110000000001
1965-06-07,1.0128709999999999
1965-06-08,0.994091
1965-06-09,0.975311
1965-06-10,0.9615379999999999
1965-06-11,0.9677979999999999
1965-06-14,0.957782
1965-06-15,0.964042
1965-06-16,0.974059
1965-06-17,0.9815709999999999
1965-06-18,0.9715540000000001
1965-06-21,0.980318
1965-06-22,0.977814
1965-06-23,0.977814
1965-06-24,0.9552780000000001
1965-06-25,0.940254
1965-06-28,0.916466
1965-06-29,0.939002
1965-06-30,0.9602860000000001
1965-07-01,0.96905
1965-07-02,0.984075
1965-07-06,0.9878309999999999
1965-07-07,0.9878309999999999
1965-07-08,1.001603
1965-07-09,1.011619
1965-07-12,0.9965950000000001
1965-07-13,0.9915870000000001
1965-07-14,1.0066110000000001
1965-07-15,1.001603
1965-07-16,1.000351
1965-07-19,0.9815709999999999
1965-07-20,0.9652940000000001
1965-07-21,0.9677979999999999
1965-07-22,0.979066
1965-07-23,0.9865790000000001
1965-07-26,0.980318
1965-07-27,0.977814
1965-07-28,0.9965950000000001
1965-07-29,1.0053590000000001
1965-07-30,1.007863
1965-08-02,1.007863
1965-08-03,1.026643
1965-08-04,1.026643
1965-08-05,1.021635
1965-08-06,1.036659
1965-08-09,1.020383
1965-08-10,1.024139
1965-08-11,1.0391629999999998
1965-08-12,1.050431
1965-08-13,1.045423
1965-08-16,1.029147
1965-08-17,1.034155
1965-08-18,1.031651
1965-08-19,1.024139
1965-08-20,1.020383
1965-08-23,1.0141229999999999
1965-08-24,1.019131
1965-08-25,1.0329030000000001
1965-08-26,1.051683
1965-08-27,1.044171
1965-08-30,1.061699
1965-08-31,1.047927
1965-09-01,1.0404149999999999
1965-09-02,1.056691
1965-09-03,1.079227
1965-09-07,1.0767229999999999
1965-09-08,1.087991
1965-09-09,1.082983
1965-09-10,1.096755
1965-09-13,1.114283
1965-09-14,1.109275
1965-09-15,1.111779
1965-09-16,1.125551
1965-09-17,1.121795
1965-09-20,1.134315
1965-09-21,1.129307
1965-09-22,1.140575
1965-09-23,1.123047
1965-09-24,1.153095
1965-09-27,1.2006709999999998
1965-09-28,1.176883
1965-09-29,1.180639
1965-09-30,1.171875
1965-10-01,1.170623
1965-10-04,1.159355
1965-10-05,1.1793870000000002
1965-10-06,1.189403
1965-10-07,1.181891
1965-10-08,1.1756309999999999
1965-10-11,1.183143
1965-10-12,1.180639
1965-10-13,1.176883
1965-10-14,1.153095
1965-10-15,1.155599
1965-10-18,1.158103
1965-10-19,1.161859
1965-10-20,1.174379
1965-10-21,1.170623
1965-10-22,1.1793870000000002
1965-10-25,1.170623
1965-10-26,1.1793870000000002
1965-10-27,1.1793870000000002
1965-10-28,1.184395
1965-10-29,1.184395
1965-11-01,1.174379
1965-11-03,1.1756309999999999
1965-11-04,1.174379
1965-11-05,1.1681190000000001
1965-11-08,1.159355
1965-11-09,1.1418270000000001
1965-11-10,1.158103
1965-11-11,1.166867
1965-11-12,1.171875
1965-11-15,1.148087
1965-11-16,1.155599
1965-11-17,1.163111
1965-11-18,1.148087
1965-11-19,1.148087
1965-11-22,1.136819
1965-11-23,1.1393229999999999
1965-11-24,1.129307
1965-11-26,1.1418270000000001
1965-11-29,1.145583
1965-11-30,1.1393229999999999
1965-12-01,1.1393229999999999
1965-12-02,1.1493389999999999
1965-12-03,1.150591
1965-12-06,1.140575
1965-12-07,1.1493389999999999
1965-12-08,1.1418270000000001
1965-12-09,1.136819
1965-12-10,1.1318110000000001
1965-12-13,1.136819
1965-12-14,1.1430790000000002
1965-12-15,1.1430790000000002
1965-12-16,1.148087
1965-12-17,1.134315
1965-12-20,1.134315
1965-12-21,1.133063
1965-12-22,1.144331
1965-12-23,1.159355
1965-12-27,1.158103
1965-12-28,1.161859
1965-12-29,1.170623
1965-12-30,1.191907
1965-12-31,1.181891
1966-01-03,1.170623
1966-01-04,1.170623
1966-01-05,1.1793870000000002
1966-01-06,1.1944110000000001
1966-01-07,1.198167
1966-01-10,1.195663
1966-01-11,1.1944110000000001
1966-01-12,1.189403
1966-01-13,1.166867
1966-01-14,1.173127
1966-01-17,1.165615
1966-01-18,1.166867
1966-01-19,1.163111
1966-01-20,1.1643629999999998
1966-01-21,1.176883
1966-01-24,1.1681190000000001
1966-01-25,1.176883
1966-01-26,1.173127
1966-01-27,1.161859
1966-01-28,1.146835
1966-01-31,1.1493389999999999
1966-02-01,1.119291
1966-02-02,1.1393229999999999
1966-02-03,1.1393229999999999
1966-02-04,1.140575
1966-02-07,1.135567
1966-02-08,1.126803
1966-02-09,1.118039
1966-02-10,1.118039
1966-02-11,1.109275
1966-02-14,1.114283
1966-02-15,1.121795
1966-02-16,1.1393229999999999
1966-02-17,1.1380709999999998
1966-02-18,1.1318110000000001
1966-02-21,1.106771
1966-02-23,1.114283
1966-02-24,1.1017629999999998
1966-02-25,1.104267
1966-02-28,1.091747
1966-03-01,1.082983
1966-03-02,1.0754709999999998
1966-03-03,1.085487
1966-03-04,1.085487
1966-03-07,1.066707
1966-03-08,1.085487
1966-03-09,1.087991
1966-03-10,1.091747
1966-03-11,1.098007
1966-03-14,1.074219
1966-03-15,1.0804790000000002
1966-03-16,1.090495
1966-03-17,1.100511
1966-03-18,1.099259
