Date,LEN
1980-08-22,2.478695
1980-08-25,2.468453
1980-08-26,2.447968
1980-08-27,2.355785
1980-08-28,2.3353
1980-08-29,2.3967549999999997
1980-09-02,2.386513
1980-09-03,2.509423
1980-09-04,2.519666
1980-09-05,2.5299080000000003
1980-09-08,2.427483
1980-09-09,2.3967549999999997
1980-09-10,2.45821
1980-09-11,2.447968
1980-09-12,2.41724
1980-09-15,2.41724
1980-09-16,2.4069979999999997
1980-09-17,2.45821
1980-09-18,2.468453
1980-09-19,2.5299080000000003
1980-09-22,2.519666
1980-09-23,2.478695
1980-09-24,2.41724
1980-09-25,2.325057
1980-09-26,2.212389
1980-09-29,2.120207
1980-09-30,2.2328740000000002
1980-10-01,2.273845
1980-10-02,2.37627
1980-10-03,2.642576
1980-10-06,2.775729
1980-10-07,2.745002
1980-10-08,2.837184
1980-10-09,2.765487
1980-10-10,2.765487
1980-10-13,2.755244
1980-10-14,2.745002
1980-10-15,2.775729
1980-10-16,2.714274
1980-10-17,2.663061
1980-10-20,2.765487
1980-10-21,2.734759
1980-10-22,2.755244
1980-10-23,2.7245169999999996
1980-10-24,2.765487
1980-10-27,2.704031
1980-10-28,2.663061
1980-10-29,2.622091
1980-10-30,2.540151
1980-10-31,2.663061
1980-11-03,2.9293669999999996
1980-11-05,3.134218
1980-11-06,2.990823
1980-11-07,2.908882
1980-11-10,2.867912
1980-11-11,3.072763
1980-11-12,3.257129
1980-11-13,3.380039
1980-11-14,3.2980989999999997
1980-11-17,3.216159
1980-11-18,3.277614
1980-11-19,3.3185839999999995
1980-11-20,3.257129
1980-11-21,3.216159
1980-11-24,3.1137330000000003
1980-11-25,3.1137330000000003
1980-11-26,3.1956729999999998
1980-11-28,3.175189
1980-12-01,3.134218
1980-12-02,3.1137330000000003
1980-12-03,3.175189
1980-12-04,3.175189
1980-12-05,3.072763
1980-12-08,2.847427
1980-12-09,2.785972
1980-12-10,2.806457
1980-12-11,2.765487
1980-12-12,2.949852
1980-12-15,3.031793
1980-12-16,2.990823
1980-12-17,3.031793
1980-12-18,3.42101
1980-12-19,3.5234349999999997
1980-12-22,3.769256
1980-12-23,3.7078010000000003
1980-12-24,3.62586
1980-12-26,3.58489
1980-12-29,3.4824650000000004
1980-12-30,3.5234349999999997
1980-12-31,3.62586
1981-01-02,3.6463449999999997
1981-01-05,3.748771
1981-01-06,3.728286
1981-01-07,3.4619800000000005
1981-01-08,3.359554
1981-01-09,3.2980989999999997
1981-01-12,3.380039
1981-01-13,3.380039
1981-01-14,3.42101
1981-01-15,3.4619800000000005
1981-01-16,3.4414949999999997
1981-01-19,3.5644050000000003
1981-01-20,3.605375
1981-01-21,3.58489
1981-01-22,3.605375
1981-01-23,3.7078010000000003
1981-01-26,3.58489
1981-01-27,3.5644050000000003
1981-01-28,3.605375
1981-01-29,3.6668309999999997
1981-01-30,3.62586
1981-02-02,3.3185839999999995
1981-02-03,3.359554
1981-02-04,3.4619800000000005
1981-02-05,3.42101
1981-02-06,3.5644050000000003
1981-02-09,3.5439199999999995
1981-02-10,3.5644050000000003
1981-02-11,3.605375
1981-02-12,3.5234349999999997
1981-02-13,3.359554
1981-02-17,3.3390690000000003
1981-02-18,3.2980989999999997
1981-02-19,3.1956729999999998
1981-02-20,3.1956729999999998
1981-02-23,3.236644
1981-02-24,3.216159
1981-02-25,3.236644
1981-02-26,3.216159
1981-02-27,3.400524
1981-03-02,3.3390690000000003
1981-03-03,3.257129
1981-03-04,3.1956729999999998
1981-03-05,3.1956729999999998
1981-03-06,3.236644
1981-03-09,3.277614
1981-03-10,3.5644050000000003
1981-03-11,3.605375
1981-03-12,3.728286
1981-03-13,3.7078010000000003
1981-03-16,3.8921669999999997
1981-03-17,4.0355620000000005
1981-03-18,4.322353
1981-03-19,4.199443
1981-03-20,4.199443
1981-03-23,4.301868
1981-03-24,4.056047
1981-03-25,4.097017
1981-03-26,3.9331370000000003
1981-03-27,3.728286
1981-03-30,3.8921669999999997
1981-03-31,3.9331370000000003
1981-04-01,3.9331370000000003
1981-04-02,3.953622
1981-04-03,3.8716809999999997
1981-04-06,3.728286
1981-04-07,3.728286
1981-04-08,3.6873160000000005
1981-04-09,3.605375
1981-04-10,3.6873160000000005
1981-04-13,3.6873160000000005
1981-04-14,3.58489
1981-04-15,3.5644050000000003
1981-04-16,3.5234349999999997
1981-04-20,3.4824650000000004
1981-04-21,3.359554
1981-04-22,3.257129
1981-04-23,3.1956729999999998
1981-04-24,3.359554
1981-04-27,3.400524
1981-04-28,3.359554
1981-04-29,3.277614
1981-04-30,3.236644
1981-05-01,3.175189
1981-05-04,3.134218
1981-05-05,3.072763
1981-05-06,3.1956729999999998
1981-05-07,3.134218
1981-05-08,3.236644
1981-05-11,3.072763
1981-05-12,2.990823
1981-05-13,3.093248
1981-05-14,3.072763
1981-05-15,3.134218
1981-05-18,3.3185839999999995
1981-05-19,3.257129
1981-05-20,3.277614
1981-05-21,3.2980989999999997
1981-05-22,3.175189
1981-05-26,3.236644
1981-05-27,3.236644
1981-05-28,3.4414949999999997
1981-05-29,3.50295
1981-06-01,3.5439199999999995
1981-06-02,3.4414949999999997
1981-06-03,3.3185839999999995
1981-06-04,3.359554
1981-06-05,3.216159
1981-06-08,3.216159
1981-06-09,3.175189
1981-06-10,3.257129
1981-06-11,3.236644
1981-06-12,3.236644
1981-06-15,3.257129
1981-06-16,3.216159
1981-06-17,3.216159
1981-06-18,3.216159
1981-06-19,3.1137330000000003
1981-06-22,3.072763
1981-06-23,3.072763
1981-06-24,2.990823
1981-06-25,2.970338
1981-06-26,3.011308
1981-06-29,3.011308
1981-06-30,3.072763
1981-07-01,2.949852
1981-07-02,2.9293669999999996
1981-07-06,2.847427
1981-07-07,2.867912
1981-07-08,2.806457
1981-07-09,2.826942
1981-07-10,2.806457
1981-07-13,2.908882
1981-07-14,2.847427
1981-07-15,2.8883970000000003
1981-07-16,2.806457
1981-07-17,2.745002
1981-07-20,2.540151
1981-07-21,2.540151
1981-07-22,2.540151
1981-07-23,2.519666
1981-07-24,2.519666
1981-07-27,2.581121
1981-07-28,2.581121
1981-07-29,2.622091
1981-07-30,2.622091
1981-07-31,2.663061
1981-08-03,2.622091
1981-08-04,2.581121
1981-08-05,2.581121
1981-08-06,2.478695
1981-08-07,2.437725
1981-08-10,2.3967549999999997
1981-08-11,2.45821
1981-08-12,2.663061
1981-08-13,2.581121
1981-08-14,2.642576
1981-08-17,2.581121
1981-08-18,2.519666
1981-08-19,2.540151
1981-08-20,2.478695
1981-08-21,2.437725
1981-08-24,2.2328740000000002
1981-08-25,2.150934
1981-08-26,2.25336
1981-08-27,2.29433
1981-08-28,2.25336
1981-08-31,2.355785
1981-09-01,2.3148150000000003
1981-09-02,2.3148150000000003
1981-09-03,2.273845
1981-09-04,2.29433
1981-09-08,2.130449
1981-09-09,2.1714189999999998
1981-09-10,2.130449
1981-09-11,2.25336
1981-09-14,2.273845
1981-09-15,2.273845
1981-09-16,2.25336
1981-09-17,2.212389
1981-09-18,2.1714189999999998
1981-09-21,2.130449
1981-09-22,2.1714189999999998
1981-09-23,2.0894790000000003
1981-09-24,2.068994
1981-09-25,1.905113
1981-09-28,1.966568
1981-09-29,1.987053
1981-09-30,1.8436580000000002
1981-10-01,1.802688
1981-10-02,2.007539
1981-10-05,2.1099639999999997
1981-10-06,2.191904
1981-10-07,2.3148150000000003
1981-10-08,2.29433
1981-10-09,2.273845
1981-10-12,2.25336
1981-10-13,2.191904
1981-10-14,1.966568
1981-10-15,2.028023
1981-10-16,2.028023
1981-10-19,2.130449
1981-10-20,2.0894790000000003
1981-10-21,2.1714189999999998
1981-10-22,2.048509
1981-10-23,1.9460830000000002
1981-10-26,1.925598
1981-10-27,1.8436580000000002
1981-10-28,1.9460830000000002
1981-10-29,1.905113
1981-10-30,1.925598
1981-11-02,2.273845
1981-11-03,2.41724
1981-11-04,2.25336
1981-11-05,2.25336
1981-11-06,2.212389
1981-11-09,2.212389
1981-11-10,2.273845
1981-11-11,2.1714189999999998
1981-11-12,2.191904
1981-11-13,2.25336
1981-11-16,2.150934
1981-11-17,2.1714189999999998
1981-11-18,2.1714189999999998
1981-11-19,2.1714189999999998
1981-11-20,2.130449
1981-11-23,2.191904
1981-11-24,2.212389
1981-11-25,2.212389
1981-11-27,2.25336
1981-11-30,2.2328740000000002
1981-12-01,2.2328740000000002
1981-12-02,2.25336
1981-12-03,2.2328740000000002
1981-12-04,2.3148150000000003
1981-12-07,2.25336
1981-12-08,2.2328740000000002
1981-12-09,2.25336
1981-12-10,2.212389
1981-12-11,2.191904
1981-12-14,2.0894790000000003
1981-12-15,2.007539
1981-12-16,1.905113
1981-12-17,2.028023
1981-12-18,2.1714189999999998
1981-12-21,2.0894790000000003
1981-12-22,2.0894790000000003
1981-12-23,2.007539
1981-12-24,1.966568
1981-12-28,1.966568
1981-12-29,1.987053
1981-12-30,2.007539
1981-12-31,2.0894790000000003
1982-01-04,2.191904
1982-01-05,2.212389
1982-01-06,2.068994
1982-01-07,2.048509
1982-01-08,2.130449
1982-01-11,2.068994
1982-01-12,2.068994
1982-01-13,2.048509
1982-01-14,2.0894790000000003
1982-01-15,2.068994
1982-01-18,2.068994
1982-01-19,2.068994
1982-01-20,2.048509
1982-01-21,2.028023
1982-01-22,2.007539
1982-01-25,1.864143
1982-01-26,1.8436580000000002
1982-01-27,1.925598
1982-01-28,2.007539
1982-01-29,1.987053
1982-02-01,1.925598
1982-02-02,1.864143
1982-02-03,1.823173
1982-02-04,1.864143
1982-02-05,1.905113
1982-02-08,1.782203
1982-02-09,1.679777
1982-02-10,1.6592919999999998
1982-02-11,1.6592919999999998
1982-02-12,1.720747
1982-02-16,1.741232
1982-02-17,1.782203
1982-02-18,1.741232
1982-02-19,1.741232
1982-02-22,1.741232
1982-02-23,1.700262
1982-02-24,1.700262
1982-02-25,1.8436580000000002
1982-02-26,1.782203
1982-03-01,1.7617169999999998
1982-03-02,1.700262
1982-03-03,1.679777
1982-03-04,1.618322
1982-03-05,1.5978370000000002
1982-03-08,1.638807
1982-03-09,1.679777
1982-03-10,1.7617169999999998
1982-03-11,1.700262
1982-03-12,1.618322
1982-03-15,1.5978370000000002
1982-03-16,1.618322
1982-03-17,1.638807
1982-03-18,1.618322
1982-03-19,1.638807
1982-03-22,1.618322
1982-03-23,1.638807
1982-03-24,1.618322
1982-03-25,1.638807
1982-03-26,1.618322
1982-03-29,1.6592919999999998
1982-03-30,1.7617169999999998
1982-03-31,1.741232
1982-04-01,1.741232
1982-04-02,1.864143
1982-04-05,1.864143
1982-04-06,1.8436580000000002
1982-04-07,1.802688
1982-04-08,1.802688
1982-04-12,1.802688
1982-04-13,1.802688
1982-04-14,1.802688
1982-04-15,1.884628
1982-04-16,1.905113
1982-04-19,2.048509
1982-04-20,1.987053
1982-04-21,2.068994
1982-04-22,2.1714189999999998
1982-04-23,2.1099639999999997
1982-04-26,2.130449
1982-04-27,2.130449
1982-04-28,2.150934
1982-04-29,2.1099639999999997
1982-04-30,2.068994
1982-05-03,2.068994
1982-05-04,2.048509
1982-05-05,2.068994
1982-05-06,2.130449
1982-05-07,2.2328740000000002
1982-05-10,2.25336
1982-05-11,2.2328740000000002
1982-05-12,2.25336
1982-05-13,2.212389
1982-05-14,2.150934
1982-05-17,2.0894790000000003
1982-05-18,1.9460830000000002
1982-05-19,2.028023
1982-05-20,1.987053
1982-05-21,1.966568
1982-05-24,2.028023
1982-05-25,2.048509
1982-05-26,1.987053
1982-05-27,1.905113
1982-05-28,1.966568
1982-06-01,1.966568
1982-06-02,1.905113
1982-06-03,1.9460830000000002
1982-06-04,1.9460830000000002
1982-06-07,1.884628
1982-06-08,1.864143
1982-06-09,1.8436580000000002
1982-06-10,1.8436580000000002
1982-06-11,1.925598
1982-06-14,1.884628
1982-06-15,1.905113
1982-06-16,1.925598
1982-06-17,1.9460830000000002
1982-06-18,1.9460830000000002
1982-06-21,1.925598
1982-06-22,1.884628
1982-06-23,1.966568
1982-06-24,1.966568
1982-06-25,1.905113
1982-06-28,1.864143
1982-06-29,1.782203
1982-06-30,1.720747
1982-07-01,1.720747
1982-07-02,1.741232
1982-07-06,1.720747
1982-07-07,1.7617169999999998
1982-07-08,1.741232
1982-07-09,1.864143
1982-07-12,1.925598
1982-07-13,1.884628
1982-07-14,1.8436580000000002
1982-07-15,1.8436580000000002
1982-07-16,1.823173
1982-07-19,1.802688
1982-07-20,1.884628
1982-07-21,2.007539
1982-07-22,1.925598
1982-07-23,1.905113
1982-07-26,2.007539
1982-07-27,2.028023
1982-07-28,1.9460830000000002
1982-07-29,1.9460830000000002
1982-07-30,1.966568
1982-08-02,1.966568
1982-08-03,1.966568
1982-08-04,1.9460830000000002
1982-08-05,1.925598
1982-08-06,1.925598
1982-08-09,1.884628
1982-08-10,1.802688
1982-08-11,1.741232
1982-08-12,1.782203
1982-08-13,1.7617169999999998
1982-08-16,1.8436580000000002
1982-08-17,2.1099639999999997
1982-08-18,2.212389
1982-08-19,2.2328740000000002
1982-08-20,2.3353
1982-08-23,2.29433
1982-08-24,2.41724
1982-08-25,2.581121
1982-08-26,2.581121
1982-08-27,2.437725
1982-08-30,2.45821
1982-08-31,2.499181
1982-09-01,2.37627
1982-09-02,2.37627
1982-09-03,2.3353
1982-09-07,2.25336
1982-09-08,2.3967549999999997
1982-09-09,2.437725
1982-09-10,2.37627
1982-09-13,2.3967549999999997
1982-09-14,2.478695
1982-09-15,2.581121
1982-09-16,2.540151
1982-09-17,2.478695
1982-09-20,2.45821
1982-09-21,2.499181
1982-09-22,2.45821
1982-09-23,2.41724
1982-09-24,2.478695
1982-09-27,2.45821
1982-09-28,2.45821
1982-09-29,2.37627
1982-09-30,2.45821
1982-10-01,2.45821
1982-10-04,2.355785
1982-10-05,2.3967549999999997
1982-10-06,2.45821
1982-10-07,2.663061
1982-10-08,2.745002
1982-10-11,2.949852
1982-10-12,3.134218
1982-10-13,3.011308
1982-10-14,2.785972
1982-10-15,2.9293669999999996
1982-10-18,3.011308
1982-10-19,3.175189
1982-10-20,3.1956729999999998
1982-10-21,3.216159
1982-10-22,3.3390690000000003
1982-10-25,3.277614
1982-10-26,3.093248
1982-10-27,3.154703
1982-10-28,3.1137330000000003
1982-10-29,3.093248
1982-11-01,3.031793
1982-11-02,3.072763
1982-11-03,3.257129
1982-11-04,3.400524
1982-11-05,3.3185839999999995
1982-11-08,3.2980989999999997
1982-11-09,3.1137330000000003
1982-11-10,3.1956729999999998
1982-11-11,3.154703
1982-11-12,3.175189
1982-11-15,3.1137330000000003
1982-11-16,3.031793
1982-11-17,3.380039
1982-11-18,3.42101
1982-11-19,3.4619800000000005
1982-11-22,3.605375
1982-11-23,3.810226
1982-11-24,3.830711
1982-11-26,3.9331370000000003
1982-11-29,3.830711
1982-11-30,3.851196
1982-12-01,4.015077
1982-12-02,4.178958000000001
1982-12-03,4.178958000000001
1982-12-06,4.424779
1982-12-07,4.3633239999999995
1982-12-08,4.465749
1982-12-09,4.260898
1982-12-10,3.953622
1982-12-13,3.810226
1982-12-14,3.851196
1982-12-15,3.9126519999999996
1982-12-16,3.9126519999999996
1982-12-17,4.178958000000001
1982-12-20,4.097017
1982-12-21,3.994592
1982-12-22,4.137988
1982-12-23,4.240412999999999
1982-12-27,4.137988
1982-12-28,4.097017
1982-12-29,4.097017
1982-12-30,4.2199279999999995
1982-12-31,4.506719
1983-01-03,4.3633239999999995
1983-01-04,4.2199279999999995
1983-01-05,4.178958000000001
1983-01-06,4.137988
1983-01-07,4.137988
1983-01-10,4.137988
1983-01-11,4.158473000000001
1983-01-12,4.404294
1983-01-13,4.3428379999999995
1983-01-14,4.424779
1983-01-17,4.424779
1983-01-18,4.178958000000001
1983-01-19,4.2199279999999995
1983-01-20,4.199443
1983-01-21,4.015077
1983-01-24,3.605375
1983-01-25,3.7078010000000003
1983-01-26,3.8921669999999997
1983-01-27,3.8921669999999997
1983-01-28,4.0355620000000005
1983-01-31,4.097017
1983-02-01,3.728286
1983-02-02,3.6463449999999997
1983-02-03,3.6873160000000005
1983-02-04,3.810226
1983-02-07,3.851196
1983-02-08,3.810226
1983-02-09,3.728286
1983-02-10,3.810226
1983-02-11,3.810226
1983-02-14,3.851196
1983-02-15,3.810226
1983-02-16,3.9126519999999996
1983-02-17,3.994592
1983-02-18,4.015077
1983-02-22,4.015077
1983-02-23,3.953622
1983-02-24,3.953622
1983-02-25,3.994592
1983-02-28,4.076532
1983-03-01,4.097017
1983-03-02,4.0355620000000005
1983-03-03,4.015077
1983-03-04,3.9126519999999996
1983-03-07,3.9331370000000003
1983-03-08,3.9331370000000003
1983-03-09,3.9331370000000003
1983-03-10,3.974107
1983-03-11,3.974107
1983-03-14,3.9126519999999996
1983-03-15,3.8716809999999997
1983-03-16,4.015077
1983-03-17,4.178958000000001
1983-03-18,4.3428379999999995
1983-03-21,4.322353
1983-03-22,4.404294
1983-03-23,4.424779
1983-03-24,4.424779
1983-03-25,4.260898
1983-03-28,4.097017
1983-03-29,4.0355620000000005
1983-03-30,4.0355620000000005
1983-03-31,4.056047
1983-04-04,4.0355620000000005
1983-04-05,3.810226
1983-04-06,4.015077
1983-04-07,3.851196
1983-04-08,3.851196
1983-04-11,3.974107
1983-04-12,3.9126519999999996
1983-04-13,4.0355620000000005
1983-04-14,3.974107
1983-04-15,4.137988
1983-04-18,4.137988
1983-04-19,4.056047
1983-04-20,4.117503
1983-04-21,4.097017
1983-04-22,4.137988
1983-04-25,4.117503
1983-04-26,4.0355620000000005
1983-04-27,3.974107
1983-04-28,3.953622
1983-04-29,4.117503
1983-05-02,4.117503
1983-05-03,4.117503
1983-05-04,4.076532
1983-05-05,4.0355620000000005
1983-05-06,4.097017
1983-05-09,4.260898
1983-05-10,4.404294
1983-05-11,4.424779
1983-05-12,4.486234
1983-05-13,4.650115
1983-05-16,4.486234
1983-05-17,4.465749
1983-05-18,4.629630000000001
1983-05-19,4.568174
1983-05-20,4.588659
1983-05-23,4.7935099999999995
1983-05-24,4.732055
1983-05-25,4.71157
1983-05-26,4.650115
1983-05-27,4.691085
1983-05-31,4.547689
1983-06-01,4.609145
1983-06-02,4.609145
1983-06-03,4.629630000000001
1983-06-06,4.609145
1983-06-07,4.6706
1983-06-08,4.445264
1983-06-09,4.383808999999999
1983-06-10,4.486234
1983-06-13,4.486234
1983-06-14,4.547689
1983-06-15,4.588659
1983-06-16,4.691085
1983-06-17,4.7935099999999995
1983-06-20,4.6706
1983-06-21,4.732055
1983-06-22,4.773025
1983-06-23,4.691085
1983-06-24,4.629630000000001
1983-06-27,4.547689
1983-06-28,4.199443
1983-06-29,4.117503
1983-06-30,4.158473000000001
1983-07-01,4.056047
1983-07-05,3.953622
1983-07-06,3.9126519999999996
1983-07-07,3.994592
1983-07-08,3.8921669999999997
1983-07-11,3.810226
1983-07-12,3.810226
1983-07-13,3.50295
1983-07-14,3.769256
1983-07-15,3.7078010000000003
1983-07-18,3.6463449999999997
1983-07-19,3.6668309999999997
1983-07-20,3.6463449999999997
1983-07-21,3.830711
1983-07-22,3.6463449999999997
1983-07-25,3.62586
1983-07-26,3.400524
1983-07-27,3.4414949999999997
1983-07-28,3.380039
1983-07-29,3.257129
1983-08-01,3.1137330000000003
1983-08-02,3.1137330000000003
1983-08-03,3.1137330000000003
1983-08-04,3.093248
1983-08-05,3.093248
1983-08-08,2.949852
1983-08-09,2.908882
1983-08-10,3.011308
1983-08-11,3.031793
1983-08-12,3.072763
1983-08-15,3.154703
1983-08-16,3.175189
1983-08-17,3.1137330000000003
1983-08-18,3.1137330000000003
1983-08-19,3.1137330000000003
1983-08-22,2.990823
1983-08-23,2.949852
1983-08-24,2.8883970000000003
1983-08-25,2.9293669999999996
1983-08-26,2.908882
1983-08-29,2.908882
1983-08-30,2.9293669999999996
1983-08-31,2.785972
1983-09-01,2.847427
1983-09-02,2.8883970000000003
1983-09-06,3.093248
1983-09-07,3.236644
1983-09-08,3.257129
1983-09-09,3.400524
1983-09-12,3.380039
1983-09-13,3.2980989999999997
1983-09-14,3.1956729999999998
1983-09-15,3.236644
1983-09-16,3.216159
1983-09-19,3.236644
1983-09-20,3.359554
1983-09-21,3.2980989999999997
1983-09-22,3.277614
1983-09-23,3.277614
1983-09-26,3.216159
1983-09-27,3.2980989999999997
1983-09-28,3.277614
1983-09-29,3.236644
1983-09-30,3.257129
1983-10-03,3.175189
1983-10-04,3.1956729999999998
1983-10-05,3.175189
1983-10-06,3.3390690000000003
1983-10-07,3.277614
1983-10-10,3.400524
1983-10-11,3.277614
1983-10-12,3.277614
1983-10-13,3.277614
1983-10-14,3.257129
1983-10-17,3.359554
1983-10-18,3.380039
1983-10-19,3.1956729999999998
1983-10-20,3.216159
1983-10-21,3.031793
1983-10-24,2.8883970000000003
1983-10-25,2.806457
1983-10-26,2.785972
1983-10-27,2.704031
1983-10-28,2.6835459999999998
1983-10-31,2.826942
1983-11-01,2.970338
1983-11-02,3.011308
1983-11-03,3.134218
1983-11-04,3.134218
1983-11-07,3.1137330000000003
1983-11-08,2.970338
1983-11-09,2.970338
1983-11-10,3.093248
1983-11-11,3.154703
1983-11-14,3.277614
1983-11-15,3.154703
1983-11-16,3.236644
1983-11-17,3.134218
1983-11-18,3.093248
1983-11-21,3.154703
1983-11-22,3.1137330000000003
1983-11-23,3.154703
1983-11-25,3.134218
1983-11-28,3.134218
1983-11-29,2.990823
1983-11-30,3.011308
1983-12-01,2.9293669999999996
1983-12-02,2.9293669999999996
1983-12-05,2.908882
1983-12-06,2.847427
1983-12-07,2.765487
1983-12-08,2.785972
1983-12-09,2.745002
1983-12-12,2.785972
1983-12-13,2.806457
1983-12-14,2.745002
1983-12-15,2.6016060000000003
1983-12-16,2.622091
1983-12-19,2.581121
1983-12-20,2.745002
1983-12-21,2.7245169999999996
1983-12-22,2.847427
1983-12-23,2.806457
1983-12-27,2.806457
1983-12-28,2.785972
1983-12-29,2.704031
1983-12-30,2.826942
1984-01-03,2.704031
1984-01-04,2.867912
1984-01-05,3.031793
1984-01-06,3.031793
1984-01-09,2.785972
1984-01-10,2.847427
1984-01-11,3.072763
1984-01-12,3.1137330000000003
1984-01-13,3.1137330000000003
1984-01-16,3.072763
1984-01-17,3.031793
1984-01-18,3.011308
1984-01-19,2.908882
1984-01-20,2.908882
1984-01-23,2.970338
1984-01-24,3.031793
1984-01-25,2.826942
1984-01-26,2.765487
1984-01-27,2.785972
1984-01-30,2.806457
1984-01-31,2.7245169999999996
1984-02-01,2.765487
1984-02-02,2.6835459999999998
1984-02-03,2.622091
1984-02-06,2.622091
1984-02-07,2.622091
1984-02-08,2.581121
1984-02-09,2.581121
1984-02-10,2.540151
1984-02-13,2.37627
1984-02-14,2.29433
1984-02-15,2.355785
1984-02-16,2.41724
1984-02-17,2.45821
1984-02-21,2.273845
1984-02-22,2.273845
1984-02-23,2.273845
1984-02-24,2.25336
1984-02-27,2.273845
1984-02-28,2.212389
1984-02-29,2.2328740000000002
1984-03-01,2.2328740000000002
1984-03-02,2.212389
1984-03-05,2.212389
1984-03-06,2.150934
1984-03-07,2.130449
1984-03-08,2.150934
1984-03-09,2.130449
1984-03-12,2.1099639999999997
1984-03-13,2.150934
1984-03-14,2.191904
1984-03-15,2.191904
1984-03-16,2.212389
1984-03-19,2.150934
1984-03-20,2.1714189999999998
1984-03-21,2.191904
1984-03-22,2.1714189999999998
1984-03-23,2.1714189999999998
1984-03-26,2.150934
1984-03-27,2.150934
1984-03-28,2.191904
1984-03-29,2.273845
1984-03-30,2.355785
1984-04-02,2.41724
1984-04-03,2.3353
1984-04-04,2.29433
1984-04-05,2.273845
1984-04-06,2.2328740000000002
1984-04-09,2.1714189999999998
1984-04-10,2.130449
1984-04-11,2.130449
1984-04-12,2.1714189999999998
1984-04-13,2.212389
1984-04-16,2.273845
1984-04-17,2.29433
1984-04-18,2.25336
1984-04-19,2.212389
1984-04-23,2.212389
1984-04-24,2.212389
1984-04-25,2.191904
1984-04-26,2.212389
1984-04-27,2.212389
1984-04-30,2.1099639999999997
1984-05-01,2.150934
1984-05-02,2.150934
1984-05-03,2.130449
1984-05-04,2.130449
1984-05-07,2.150934
1984-05-08,2.1714189999999998
1984-05-09,2.0894790000000003
1984-05-10,2.048509
1984-05-11,1.987053
1984-05-14,1.925598
1984-05-15,1.905113
1984-05-16,1.925598
1984-05-17,1.905113
1984-05-18,1.782203
1984-05-21,1.823173
1984-05-22,1.9460830000000002
1984-05-23,1.925598
1984-05-24,1.905113
1984-05-25,1.884628
1984-05-29,1.8436580000000002
1984-05-30,1.864143
1984-05-31,1.864143
1984-06-01,1.802688
1984-06-04,1.864143
1984-06-05,1.864143
1984-06-06,1.925598
1984-06-07,1.966568
1984-06-08,2.007539
1984-06-11,2.028023
1984-06-12,1.925598
1984-06-13,1.8436580000000002
1984-06-14,1.864143
1984-06-15,1.864143
