Date,QCOM
1996-02-08,3.0
1996-02-09,3.039063
1996-02-12,2.953125
1996-02-13,2.890625
1996-02-14,2.90625
1996-02-15,2.9375
1996-02-16,2.960938
1996-02-20,2.804688
1996-02-21,2.882813
1996-02-22,2.71875
1996-02-23,2.65625
1996-02-26,2.726563
1996-02-27,2.703125
1996-02-28,2.523438
1996-02-29,2.464844
1996-03-01,2.5
1996-03-04,2.5
1996-03-05,2.484375
1996-03-06,2.4375
1996-03-07,2.378906
1996-03-08,2.289063
1996-03-11,2.421875
1996-03-12,2.46875
1996-03-13,2.429688
1996-03-14,2.359375
1996-03-15,2.34375
1996-03-18,2.445313
1996-03-19,2.382813
1996-03-20,2.320313
1996-03-21,2.273438
1996-03-22,2.453125
1996-03-25,2.5
1996-03-26,2.523438
1996-03-27,2.585938
1996-03-28,2.59375
1996-03-29,2.59375
1996-04-01,2.492188
1996-04-02,2.578125
1996-04-03,2.554688
1996-04-04,2.539063
1996-04-08,2.476563
1996-04-09,2.453125
1996-04-10,2.507813
1996-04-11,2.46875
1996-04-12,2.488281
1996-04-15,2.453125
1996-04-16,2.0625
1996-04-17,1.976563
1996-04-18,1.914063
1996-04-19,2.0625
1996-04-22,2.054688
1996-04-23,2.273438
1996-04-24,2.375
1996-04-25,2.414063
1996-04-26,2.523438
1996-04-29,2.460938
1996-04-30,2.421875
1996-05-01,2.453125
1996-05-02,2.40625
1996-05-03,2.414063
1996-05-06,2.382813
1996-05-07,2.523438
1996-05-08,2.5
1996-05-09,2.507813
1996-05-10,2.664063
1996-05-13,2.796875
1996-05-14,3.043945
1996-05-15,2.9375
1996-05-16,3.0625
1996-05-17,3.140625
1996-05-20,3.109375
1996-05-21,3.117188
1996-05-22,3.070313
1996-05-23,3.03125
1996-05-24,3.085938
1996-05-28,3.023438
1996-05-29,3.070313
1996-05-30,3.226563
