Date,AXP
1973-04-06,3.484082
1973-04-09,3.564545
1973-04-10,3.765705
1973-04-11,3.6771949999999998
1973-04-12,3.7093800000000003
1973-04-13,3.612823
1973-04-16,3.4679889999999998
1973-04-17,3.3151080000000004
1973-04-18,3.44385
1973-04-19,3.4921279999999997
1973-04-23,3.323154
1973-04-24,3.3151080000000004
1973-04-25,3.250736
1973-04-26,3.24269
1973-04-27,3.105902
1973-04-30,3.130041
1973-05-01,3.371432
1973-05-02,3.508221
1973-05-03,3.6289160000000003
1973-05-04,3.7093800000000003
1973-05-07,3.476035
1973-05-08,3.5564989999999996
1973-05-09,3.508221
1973-05-10,3.516267
1973-05-11,3.435803
1973-05-14,3.250736
1973-05-15,3.363386
1973-05-16,3.363386
1973-05-17,3.250736
1973-05-18,3.1541799999999998
1973-05-21,3.1541799999999998
1973-05-22,3.210505
1973-05-23,3.266829
1973-05-24,3.604777
1973-05-25,3.564545
1973-05-29,3.5564989999999996
1973-05-30,3.435803
1973-05-31,3.290968
1973-06-01,3.290968
1973-06-04,3.226597
1973-06-05,3.403618
1973-06-06,3.44385
1973-06-07,3.524313
1973-06-08,3.6369629999999997
1973-06-11,3.5323599999999997
1973-06-12,3.612823
1973-06-13,3.44385
1973-06-14,3.403618
1973-06-15,3.3151080000000004
1973-06-18,3.274876
1973-06-19,3.508221
1973-06-20,3.5564989999999996
1973-06-21,3.451896
1973-06-22,3.5564989999999996
1973-06-25,3.44385
1973-06-26,3.564545
1973-06-27,3.564545
1973-06-28,3.6852410000000004
1973-06-29,3.6450089999999995
1973-07-02,3.5725919999999998
1973-07-03,3.476035
1973-07-05,3.508221
1973-07-06,3.508221
1973-07-09,3.6852410000000004
1973-07-10,3.7737510000000003
1973-07-11,3.7254730000000005
1973-07-12,3.6450089999999995
1973-07-13,3.5886839999999998
1973-07-16,3.765705
1973-07-17,3.693287
1973-07-18,3.765705
1973-07-19,3.805937
1973-07-20,3.846169
1973-07-23,3.830076
1973-07-24,3.902493
1973-07-25,3.9668639999999997
1973-07-26,3.9668639999999997
1973-07-27,4.031235
1973-07-30,4.079514
1973-07-31,3.9668639999999997
1973-08-01,3.942725
1973-08-02,3.982957
1973-08-03,3.926632
1973-08-06,3.942725
1973-08-07,3.926632
1973-08-08,3.830076
1973-08-09,3.862261
1973-08-10,3.846169
1973-08-13,3.8783540000000003
1973-08-14,3.805937
1973-08-15,3.805937
1973-08-16,3.805937
1973-08-17,3.830076
1973-08-20,3.765705
1973-08-21,3.757658
1973-08-22,3.7496120000000004
1973-08-23,3.830076
1973-08-24,3.79789
1973-08-27,3.8381220000000003
1973-08-28,3.805937
1973-08-29,3.765705
1973-08-30,3.717427
1973-08-31,3.765705
1973-09-04,3.7737510000000003
1973-09-05,3.830076
1973-09-06,3.862261
1973-09-07,3.902493
1973-09-10,3.862261
1973-09-11,3.822029
1973-09-12,3.757658
1973-09-13,3.7254730000000005
1973-09-14,3.6852410000000004
1973-09-17,3.7335190000000003
1973-09-18,3.765705
1973-09-19,3.926632
1973-09-20,3.99905
1973-09-21,4.023189
1973-09-24,4.007096
1973-09-25,4.007096
1973-09-26,4.047328
1973-09-27,4.047328
1973-09-28,3.958818
1973-10-01,3.918586
1973-10-02,3.9668639999999997
1973-10-03,3.918586
1973-10-04,3.862261
1973-10-05,3.902493
1973-10-08,3.942725
1973-10-09,3.862261
1973-10-10,3.822029
1973-10-11,3.8783540000000003
1973-10-12,3.8864
1973-10-15,3.846169
1973-10-16,3.8864
1973-10-17,3.862261
1973-10-18,3.958818
1973-10-19,3.991003
1973-10-22,3.902493
1973-10-23,3.8381220000000003
1973-10-24,3.862261
1973-10-25,3.8864
1973-10-26,3.99905
1973-10-29,3.942725
1973-10-30,3.902493
1973-10-31,3.942725
1973-11-01,3.8864
1973-11-02,3.870308
1973-11-05,3.7737510000000003
1973-11-06,3.5725919999999998
1973-11-07,3.6691480000000003
1973-11-08,3.6691480000000003
1973-11-09,3.4921279999999997
1973-11-12,3.484082
1973-11-13,3.508221
1973-11-14,3.395571
1973-11-15,3.363386
1973-11-16,3.282922
1973-11-19,3.089809
1973-11-20,3.06567
1973-11-21,3.130041
1973-11-23,3.1541799999999998
1973-11-26,2.969113
1973-11-27,2.944974
1973-11-28,3.049577
1973-11-29,2.9932529999999997
1973-11-30,2.8403709999999998
1973-12-03,2.784047
1973-12-04,2.7196759999999998
1973-12-05,2.6794439999999997
1973-12-06,2.808186
1973-12-07,3.009345
1973-12-10,3.113948
1973-12-11,3.009345
1973-12-12,2.928881
1973-12-13,2.808186
1973-12-14,3.001299
1973-12-17,2.9852060000000002
1973-12-18,3.113948
1973-12-19,3.009345
1973-12-20,2.920835
1973-12-21,2.800139
1973-12-24,2.751861
1973-12-26,2.928881
1973-12-27,3.009345
1973-12-28,2.920835
1973-12-31,2.888649
1974-01-02,2.663351
1974-01-03,2.5507020000000002
1974-01-04,2.389774
1974-01-07,2.607026
1974-01-08,2.566794
1974-01-09,2.3656349999999997
1974-01-10,2.4058669999999998
1974-01-11,2.5265619999999998
1974-01-14,2.566794
1974-01-15,2.59898
1974-01-16,2.639212
1974-01-17,2.832325
1974-01-18,2.727722
1974-01-21,2.832325
1974-01-22,2.928881
1974-01-23,3.06567
1974-01-24,3.0254380000000003
1974-01-25,3.049577
1974-01-28,3.073716
1974-01-29,2.9932529999999997
1974-01-30,2.969113
1974-01-31,2.832325
1974-02-01,2.808186
1974-02-04,2.727722
1974-02-05,2.743815
1974-02-06,2.848418
1974-02-07,2.808186
1974-02-08,2.7196759999999998
1974-02-11,2.607026
1974-02-12,2.623119
1974-02-13,2.607026
1974-02-14,2.631166
1974-02-15,2.68749
1974-02-19,2.751861
1974-02-20,2.944974
1974-02-21,2.953021
1974-02-22,2.961067
1974-02-25,2.969113
1974-02-26,2.9852060000000002
1974-02-27,2.969113
1974-02-28,2.969113
1974-03-01,2.969113
1974-03-04,2.888649
1974-03-05,3.041531
1974-03-06,3.105902
1974-03-07,2.928881
1974-03-08,3.049577
1974-03-11,3.049577
1974-03-12,3.049577
1974-03-13,3.049577
1974-03-14,3.0254380000000003
1974-03-15,3.009345
1974-03-18,2.888649
1974-03-19,2.832325
1974-03-20,2.743815
1974-03-21,2.808186
1974-03-22,2.808186
1974-03-25,2.808186
1974-03-26,2.792093
1974-03-27,2.751861
1974-03-28,2.727722
1974-03-29,2.68749
1974-04-01,2.68749
1974-04-02,2.743815
1974-04-03,2.792093
1974-04-04,2.767954
1974-04-05,2.68749
1974-04-08,2.6713970000000002
1974-04-09,2.703583
1974-04-10,2.6472580000000003
1974-04-11,2.6472580000000003
1974-04-15,2.631166
1974-04-16,2.6472580000000003
1974-04-17,2.7196759999999998
1974-04-18,2.631166
1974-04-19,2.542655
1974-04-22,2.566794
1974-04-23,2.4863310000000003
1974-04-24,2.454145
1974-04-25,2.4460990000000002
1974-04-26,2.373681
1974-04-29,2.373681
1974-04-30,2.478284
1974-05-01,2.5265619999999998
1974-05-02,2.590934
1974-05-03,2.582887
1974-05-06,2.590934
1974-05-07,2.566794
1974-05-08,2.3978200000000003
1974-05-09,2.413913
1974-05-10,2.3254029999999997
1974-05-13,2.317357
1974-05-14,2.2368930000000002
1974-05-15,2.293218
1974-05-16,2.30931
1974-05-17,2.269078
1974-05-20,2.269078
1974-05-21,2.204707
1974-05-22,2.1322900000000002
1974-05-23,2.188615
1974-05-24,2.252986
1974-05-28,2.269078
1974-05-29,2.277125
1974-05-30,2.373681
1974-05-31,2.4460990000000002
1974-06-03,2.607026
1974-06-04,2.566794
1974-06-05,2.582887
1974-06-06,2.631166
1974-06-07,2.6713970000000002
1974-06-10,2.6713970000000002
1974-06-11,2.623119
1974-06-12,2.566794
1974-06-13,2.4863310000000003
1974-06-14,2.3978200000000003
1974-06-17,2.293218
1974-06-18,2.33345
1974-06-19,2.357589
1974-06-20,2.4058669999999998
1974-06-21,2.413913
1974-06-24,2.389774
1974-06-25,2.454145
1974-06-26,2.4058669999999998
1974-06-27,2.33345
1974-06-28,2.2368930000000002
1974-07-01,2.2368930000000002
1974-07-02,2.1725220000000003
1974-07-03,2.124244
1974-07-05,2.092058
1974-07-08,1.9311310000000002
1974-07-09,1.8667599999999998
1974-07-10,1.729971
1974-07-11,1.762157
1974-07-12,1.9069909999999999
1974-07-15,1.9311310000000002
1974-07-16,1.9311310000000002
1974-07-17,1.995502
1974-07-18,2.027687
1974-07-19,2.027687
1974-07-22,2.027687
1974-07-23,2.156429
1974-07-24,2.156429
1974-07-25,2.075965
1974-07-26,2.035733
1974-07-29,1.915038
1974-07-30,1.95527
1974-07-31,1.8667599999999998
1974-08-01,1.8426200000000001
1974-08-02,1.8104349999999998
1974-08-05,1.8345740000000001
1974-08-06,1.923084
1974-08-07,1.9713619999999998
1974-08-08,1.890899
1974-08-09,1.915038
1974-08-12,1.8748060000000002
1974-08-13,1.729971
1974-08-14,1.649507
1974-08-15,1.569044
1974-08-16,1.448348
1974-08-19,1.504673
1974-08-20,1.609276
1974-08-21,1.641461
1974-08-22,1.569044
1974-08-23,1.593183
1974-08-26,1.6897389999999999
1974-08-27,1.7138779999999998
1974-08-28,1.6897389999999999
1974-08-29,1.609276
1974-08-30,1.721925
1974-09-03,1.560997
1974-09-04,1.5127190000000001
1974-09-05,1.609276
1974-09-06,1.552951
1974-09-09,1.424209
1974-09-10,1.424209
1974-09-11,1.4000700000000001
1974-09-12,1.343745
1974-09-13,1.215003
1974-09-16,1.303513
1974-09-17,1.383977
1974-09-18,1.48858
1974-09-19,1.520765
1974-09-20,1.48858
1974-09-23,1.424209
1974-09-24,1.383977
1974-09-25,1.383977
1974-09-26,1.271328
1974-09-27,1.255235
1974-09-30,1.206957
1974-10-01,1.206957
1974-10-02,1.206957
1974-10-03,1.134539
1974-10-04,1.1506319999999999
1974-10-07,1.2471889999999999
1974-10-08,1.215003
1974-10-09,1.255235
1974-10-10,1.271328
1974-10-11,1.215003
1974-10-14,1.327652
1974-10-15,1.31156
1974-10-16,1.303513
1974-10-17,1.28742
1974-10-18,1.255235
1974-10-21,1.367884
1974-10-22,1.472487
1974-10-23,1.448348
1974-10-24,1.472487
1974-10-25,1.544904
1974-10-28,1.472487
1974-10-29,1.569044
1974-10-30,1.729971
1974-10-31,1.7943419999999999
1974-11-01,1.8104349999999998
1974-11-04,1.770203
1974-11-05,1.923084
1974-11-06,1.8748060000000002
1974-11-07,1.915038
1974-11-08,1.8506669999999998
1974-11-11,1.890899
1974-11-12,1.770203
1974-11-13,1.7862959999999999
1974-11-14,1.802389
1974-11-15,1.7541099999999998
1974-11-18,1.609276
1974-11-19,1.585136
1974-11-20,1.609276
1974-11-21,1.641461
1974-11-22,1.705832
1974-11-25,1.649507
1974-11-26,1.762157
1974-11-27,1.729971
1974-11-29,1.729971
1974-12-02,1.649507
1974-12-03,1.601229
1974-12-04,1.625368
1974-12-05,1.5127190000000001
1974-12-06,1.5127190000000001
1974-12-09,1.528812
1974-12-10,1.569044
1974-12-11,1.633415
1974-12-12,1.633415
1974-12-13,1.609276
1974-12-16,1.609276
1974-12-17,1.641461
1974-12-18,1.705832
1974-12-19,1.705832
1974-12-20,1.633415
1974-12-23,1.552951
1974-12-24,1.593183
1974-12-26,1.633415
1974-12-27,1.625368
1974-12-30,1.625368
1974-12-31,1.673647
1975-01-02,1.705832
1975-01-03,1.729971
1975-01-06,1.729971
1975-01-07,1.7138779999999998
1975-01-08,1.649507
1975-01-09,1.7138779999999998
1975-01-10,1.7862959999999999
1975-01-13,1.7460639999999998
1975-01-14,1.7541099999999998
1975-01-15,1.826528
1975-01-16,1.8506669999999998
1975-01-17,1.762157
1975-01-20,1.770203
1975-01-21,1.729971
1975-01-22,1.641461
1975-01-23,1.641461
1975-01-24,1.705832
1975-01-27,1.721925
1975-01-28,1.8345740000000001
1975-01-29,1.890899
1975-01-30,1.915038
1975-01-31,2.003548
1975-02-03,2.084012
1975-02-04,1.987455
1975-02-05,2.0518259999999997
1975-02-06,2.003548
1975-02-07,1.9713619999999998
1975-02-10,1.9713619999999998
1975-02-11,2.04378
1975-02-12,2.116197
1975-02-13,2.252986
1975-02-14,2.252986
1975-02-18,2.188615
1975-02-19,2.293218
1975-02-20,2.3254029999999997
1975-02-21,2.285171
1975-02-24,2.269078
1975-02-25,2.269078
1975-02-26,2.196661
1975-02-27,2.2368930000000002
1975-02-28,2.317357
1975-03-03,2.357589
1975-03-04,2.349542
1975-03-05,2.293218
1975-03-06,2.285171
1975-03-07,2.252986
1975-03-10,2.252986
1975-03-11,2.252986
1975-03-12,2.1322900000000002
1975-03-13,2.212754
1975-03-14,2.293218
1975-03-17,2.317357
1975-03-18,2.3656349999999997
1975-03-19,2.349542
1975-03-20,2.373681
1975-03-21,2.4460990000000002
1975-03-24,2.373681
1975-03-25,2.373681
1975-03-26,2.478284
1975-03-27,2.4863310000000003
1975-03-31,2.4460990000000002
1975-04-01,2.478284
1975-04-02,2.4863310000000003
1975-04-03,2.3656349999999997
1975-04-04,2.349542
1975-04-07,2.30931
1975-04-08,2.317357
1975-04-09,2.373681
1975-04-10,2.4058669999999998
1975-04-11,2.4058669999999998
1975-04-14,2.4460990000000002
1975-04-15,2.413913
1975-04-16,2.413913
1975-04-17,2.413913
1975-04-18,2.3978200000000003
1975-04-21,2.478284
1975-04-22,2.3978200000000003
1975-04-23,2.3978200000000003
1975-04-24,2.30931
1975-04-25,2.277125
1975-04-28,2.244939
1975-04-29,2.204707
1975-04-30,2.252986
1975-05-01,2.33345
1975-05-02,2.4460990000000002
1975-05-05,2.4863310000000003
1975-05-06,2.518516
1975-05-07,2.566794
1975-05-08,2.59898
1975-05-09,2.5507020000000002
1975-05-12,2.454145
1975-05-13,2.454145
1975-05-14,2.51047
1975-05-15,2.59898
1975-05-16,2.5507020000000002
1975-05-19,2.4460990000000002
1975-05-20,2.4460990000000002
1975-05-21,2.4058669999999998
1975-05-22,2.4460990000000002
1975-05-23,2.5265619999999998
1975-05-27,2.590934
1975-05-28,2.566794
1975-05-29,2.5265619999999998
1975-05-30,2.558748
1975-06-02,2.566794
1975-06-03,2.590934
1975-06-04,2.5507020000000002
1975-06-05,2.558748
1975-06-06,2.68749
1975-06-09,2.792093
1975-06-10,2.808186
1975-06-11,2.792093
1975-06-12,2.7116290000000003
1975-06-13,2.759907
1975-06-16,2.792093
1975-06-17,2.808186
1975-06-18,2.8403709999999998
1975-06-19,2.888649
1975-06-20,2.872557
1975-06-23,2.880603
1975-06-24,2.872557
1975-06-25,2.832325
1975-06-26,2.808186
1975-06-27,2.767954
1975-06-30,2.800139
1975-07-01,2.7116290000000003
1975-07-02,2.6713970000000002
1975-07-03,2.703583
1975-07-07,2.6472580000000003
1975-07-08,2.663351
1975-07-09,2.6472580000000003
1975-07-10,2.607026
1975-07-11,2.59898
1975-07-14,2.558748
1975-07-15,2.607026
1975-07-16,2.590934
1975-07-17,2.590934
1975-07-18,2.558748
1975-07-21,2.542655
1975-07-22,2.4863310000000003
1975-07-23,2.4460990000000002
1975-07-24,2.454145
1975-07-25,2.3978200000000003
1975-07-28,2.373681
1975-07-29,2.4460990000000002
1975-07-30,2.5265619999999998
1975-07-31,2.51047
1975-08-01,2.413913
1975-08-04,2.3978200000000003
1975-08-05,2.4058669999999998
1975-08-06,2.4058669999999998
1975-08-07,2.293218
1975-08-08,2.3254029999999997
1975-08-11,2.269078
1975-08-12,2.212754
1975-08-13,2.212754
1975-08-14,2.1483830000000004
1975-08-15,2.116197
1975-08-18,2.04378
1975-08-19,1.9069909999999999
1975-08-20,1.8667599999999998
1975-08-21,2.035733
1975-08-22,2.1322900000000002
1975-08-25,2.075965
1975-08-26,2.075965
1975-08-27,2.124244
1975-08-28,2.212754
1975-08-29,2.196661
1975-09-02,2.116197
1975-09-03,2.1322900000000002
1975-09-04,2.124244
1975-09-05,2.084012
1975-09-08,2.0518259999999997
1975-09-09,2.003548
1975-09-10,1.963316
1975-09-11,1.947223
1975-09-12,1.923084
1975-09-15,1.890899
1975-09-16,1.923084
1975-09-17,1.9311310000000002
1975-09-18,2.0115939999999997
1975-09-19,2.116197
1975-09-22,2.092058
1975-09-23,2.108151
1975-09-24,2.156429
1975-09-25,2.188615
1975-09-26,2.188615
1975-09-29,2.1322900000000002
1975-09-30,2.067919
1975-10-01,2.108151
1975-10-02,2.092058
1975-10-03,2.156429
1975-10-06,2.188615
1975-10-07,2.1725220000000003
1975-10-08,2.252986
1975-10-09,2.317357
1975-10-10,2.357589
1975-10-13,2.389774
1975-10-14,2.438052
1975-10-15,2.454145
1975-10-16,2.430006
1975-10-17,2.413913
1975-10-20,2.4460990000000002
1975-10-21,2.4460990000000002
1975-10-22,2.494377
1975-10-23,2.454145
1975-10-24,2.413913
1975-10-27,2.3978200000000003
1975-10-28,2.438052
1975-10-29,2.317357
1975-10-30,2.244939
1975-10-31,2.1725220000000003
1975-11-03,2.212754
1975-11-04,2.285171
1975-11-05,2.293218
1975-11-06,2.252986
1975-11-07,2.212754
1975-11-10,2.212754
1975-11-11,2.252986
1975-11-12,2.373681
1975-11-13,2.413913
1975-11-14,2.3978200000000003
1975-11-17,2.4863310000000003
1975-11-18,2.4863310000000003
1975-11-19,2.454145
1975-11-20,2.4460990000000002
1975-11-21,2.3978200000000003
1975-11-24,2.413913
1975-11-25,2.470238
1975-11-26,2.4863310000000003
1975-11-28,2.494377
1975-12-01,2.51047
1975-12-02,2.389774
1975-12-03,2.228847
1975-12-04,2.252986
1975-12-05,2.2368930000000002
1975-12-08,2.277125
1975-12-09,2.269078
1975-12-10,2.317357
1975-12-11,2.285171
1975-12-12,2.277125
1975-12-15,2.252986
1975-12-16,2.33345
1975-12-17,2.349542
1975-12-18,2.30931
1975-12-19,2.285171
1975-12-22,2.2368930000000002
1975-12-23,2.293218
1975-12-24,2.33345
1975-12-26,2.413913
1975-12-29,2.3656349999999997
1975-12-30,2.3254029999999997
1975-12-31,2.3656349999999997
1976-01-02,2.357589
1976-01-05,2.373681
1976-01-06,2.478284
1976-01-07,2.5507020000000002
1976-01-08,2.566794
1976-01-09,2.623119
1976-01-12,2.6472580000000003
1976-01-13,2.590934
1976-01-14,2.6472580000000003
1976-01-15,2.68749
1976-01-16,2.703583
1976-01-19,2.727722
1976-01-20,2.7196759999999998
1976-01-21,2.6794439999999997
1976-01-22,2.639212
1976-01-23,2.631166
1976-01-26,2.558748
1976-01-27,2.454145
1976-01-28,2.470238
1976-01-29,2.607026
1976-01-30,2.607026
1976-02-02,2.59898
1976-02-03,2.542655
1976-02-04,2.566794
1976-02-05,2.5507020000000002
1976-02-06,2.494377
1976-02-09,2.518516
1976-02-10,2.454145
1976-02-11,2.4863310000000003
1976-02-12,2.478284
1976-02-13,2.4863310000000003
1976-02-17,2.478284
1976-02-18,2.478284
1976-02-19,2.4460990000000002
1976-02-20,2.558748
1976-02-23,2.582887
1976-02-24,2.566794
1976-02-25,2.494377
1976-02-26,2.4460990000000002
1976-02-27,2.373681
1976-03-01,2.373681
1976-03-02,2.3656349999999997
1976-03-03,2.33345
1976-03-04,2.293218
1976-03-05,2.277125
1976-03-08,2.317357
1976-03-09,2.252986
1976-03-10,2.212754
1976-03-11,2.285171
1976-03-12,2.317357
1976-03-15,2.1725220000000003
1976-03-16,2.2368930000000002
1976-03-17,2.2368930000000002
1976-03-18,2.252986
1976-03-19,2.293218
1976-03-22,2.33345
1976-03-23,2.3978200000000003
1976-03-24,2.3978200000000003
1976-03-25,2.413913
1976-03-26,2.413913
1976-03-29,2.373681
1976-03-30,2.373681
1976-03-31,2.349542
1976-04-01,2.277125
1976-04-02,2.277125
1976-04-05,2.317357
1976-04-06,2.33345
1976-04-07,2.33345
1976-04-08,2.293218
1976-04-09,2.124244
1976-04-12,2.067919
1976-04-13,2.084012
1976-04-14,2.092058
1976-04-15,2.092058
1976-04-19,2.092058
1976-04-20,2.092058
1976-04-21,2.0518259999999997
1976-04-22,2.04378
1976-04-23,2.04378
1976-04-26,2.027687
1976-04-27,1.995502
1976-04-28,2.035733
1976-04-29,2.0518259999999997
1976-04-30,2.04378
1976-05-03,2.04378
1976-05-04,2.108151
1976-05-05,2.1725220000000003
1976-05-06,2.204707
1976-05-07,2.188615
1976-05-10,2.1725220000000003
1976-05-11,2.1725220000000003
1976-05-12,2.1725220000000003
1976-05-13,2.1644759999999996
1976-05-14,2.084012
1976-05-17,2.075965
1976-05-18,2.108151
1976-05-19,2.092058
1976-05-20,2.116197
1976-05-21,2.124244
1976-05-24,2.108151
1976-05-25,2.116197
1976-05-26,2.156429
1976-05-27,2.188615
1976-05-28,2.196661
1976-06-01,2.212754
1976-06-02,2.285171
1976-06-03,2.252986
1976-06-04,2.196661
1976-06-07,2.188615
1976-06-08,2.1725220000000003
1976-06-09,2.1483830000000004
1976-06-10,2.1725220000000003
1976-06-11,2.188615
1976-06-14,2.204707
1976-06-15,2.269078
1976-06-16,2.293218
1976-06-17,2.373681
1976-06-18,2.438052
1976-06-21,2.413913
1976-06-22,2.373681
1976-06-23,2.373681
1976-06-24,2.4058669999999998
1976-06-25,2.413913
1976-06-28,2.3978200000000003
1976-06-29,2.3978200000000003
1976-06-30,2.349542
1976-07-01,2.4058669999999998
1976-07-02,2.430006
1976-07-06,2.3978200000000003
1976-07-07,2.373681
1976-07-08,2.3978200000000003
1976-07-09,2.413913
1976-07-12,2.413913
1976-07-13,2.413913
1976-07-14,2.470238
1976-07-15,2.454145
1976-07-16,2.494377
1976-07-19,2.4863310000000003
1976-07-20,2.542655
1976-07-21,2.5507020000000002
1976-07-22,2.566794
1976-07-23,2.5507020000000002
1976-07-26,2.542655
1976-07-27,2.494377
1976-07-28,2.478284
1976-07-29,2.454145
1976-07-30,2.494377
1976-08-02,2.4863310000000003
1976-08-03,2.5265619999999998
1976-08-04,2.5265619999999998
1976-08-05,2.4863310000000003
1976-08-06,2.5265619999999998
1976-08-09,2.518516
1976-08-10,2.558748
1976-08-11,2.590934
1976-08-12,2.590934
1976-08-13,2.607026
1976-08-16,2.623119
1976-08-17,2.6472580000000003
1976-08-18,2.663351
1976-08-19,2.607026
1976-08-20,2.5265619999999998
1976-08-23,2.4863310000000003
1976-08-24,2.478284
1976-08-25,2.518516
1976-08-26,2.518516
1976-08-27,2.542655
1976-08-30,2.566794
1976-08-31,2.607026
1976-09-01,2.6472580000000003
1976-09-02,2.6794439999999997
