Date,OMC
1991-06-24,3.5625
1991-06-25,3.59375
1991-06-26,3.546875
1991-06-27,3.546875
1991-06-28,3.546875
1991-07-01,3.53125
1991-07-02,3.5
1991-07-03,3.5
1991-07-05,3.5
1991-07-08,3.484375
1991-07-09,3.5
1991-07-10,3.546875
1991-07-11,3.5625
1991-07-12,3.671875
1991-07-15,3.75
1991-07-16,3.78125
1991-07-17,3.796875
1991-07-18,3.828125
1991-07-19,3.765625
1991-07-22,3.765625
1991-07-23,3.734375
1991-07-24,3.75
1991-07-25,3.78125
1991-07-26,3.78125
1991-07-29,3.78125
1991-07-30,3.765625
1991-07-31,3.78125
1991-08-01,3.65625
1991-08-02,3.5625
1991-08-05,3.53125
1991-08-06,3.5
1991-08-07,3.53125
1991-08-08,3.53125
1991-08-09,3.5625
1991-08-12,3.625
1991-08-13,3.65625
1991-08-14,3.65625
1991-08-15,3.671875
1991-08-16,3.671875
1991-08-19,3.609375
1991-08-20,3.5625
1991-08-21,3.546875
1991-08-22,3.625
1991-08-23,3.59375
1991-08-26,3.671875
1991-08-27,3.734375
1991-08-28,3.734375
1991-08-29,3.75
1991-08-30,3.734375
1991-09-03,3.71875
1991-09-04,3.640625
1991-09-05,3.578125
1991-09-06,3.59375
1991-09-09,3.5625
1991-09-10,3.578125
1991-09-11,3.578125
1991-09-12,3.5625
1991-09-13,3.53125
1991-09-16,3.53125
1991-09-17,3.5
1991-09-18,3.515625
1991-09-19,3.5
1991-09-20,3.5625
1991-09-23,3.59375
1991-09-24,3.59375
1991-09-25,3.59375
1991-09-26,3.59375
1991-09-27,3.609375
1991-09-30,3.640625
1991-10-01,3.65625
1991-10-02,3.734375
1991-10-03,3.71875
1991-10-04,3.71875
1991-10-07,3.703125
1991-10-08,3.6875
1991-10-09,3.625
1991-10-10,3.609375
1991-10-11,3.609375
1991-10-14,3.609375
1991-10-15,3.671875
1991-10-16,3.8125
1991-10-17,3.9375
1991-10-18,4.171875
1991-10-21,4.109375
1991-10-22,4.0625
1991-10-23,4.0
1991-10-24,4.0
1991-10-25,3.953125
1991-10-28,3.90625
1991-10-29,4.0625
1991-10-30,4.09375
1991-10-31,4.09375
1991-11-01,4.109375
1991-11-04,4.109375
1991-11-05,4.03125
1991-11-06,4.015625
1991-11-07,3.984375
1991-11-08,3.9375
1991-11-11,3.9375
1991-11-12,3.875
1991-11-13,3.84375
1991-11-14,3.828125
1991-11-15,3.828125
1991-11-18,3.78125
1991-11-19,3.71875
1991-11-20,3.765625
1991-11-21,3.71875
1991-11-22,3.703125
1991-11-25,3.671875
1991-11-26,3.734375
1991-11-27,3.78125
1991-11-29,3.875
1991-12-02,3.828125
1991-12-03,3.9375
1991-12-04,3.953125
1991-12-05,3.984375
1991-12-06,3.984375
1991-12-09,4.0
1991-12-10,3.875
1991-12-11,3.859375
1991-12-12,3.796875
1991-12-13,3.8125
1991-12-16,3.828125
1991-12-17,3.78125
1991-12-18,3.703125
1991-12-19,3.75
1991-12-20,3.75
1991-12-23,3.765625
1991-12-24,3.875
1991-12-26,3.921875
1991-12-27,3.90625
1991-12-30,3.9375
1991-12-31,3.984375
1992-01-02,3.9375
1992-01-03,3.921875
1992-01-06,3.984375
1992-01-07,3.90625
1992-01-08,3.9375
1992-01-09,4.015625
1992-01-10,3.984375
1992-01-13,4.09375
1992-01-14,4.15625
1992-01-15,4.265625
1992-01-16,4.296875
1992-01-17,4.40625
1992-01-20,4.4375
1992-01-21,4.421875
1992-01-22,4.34375
1992-01-23,4.25
1992-01-24,4.328125
1992-01-27,4.328125
1992-01-28,4.28125
1992-01-29,4.34375
1992-01-30,4.28125
1992-01-31,4.34375
1992-02-03,4.328125
1992-02-04,4.4375
1992-02-05,4.53125
1992-02-06,4.5625
1992-02-07,4.546875
1992-02-10,4.578125
1992-02-11,4.578125
1992-02-12,4.546875
1992-02-13,4.515625
1992-02-14,4.484375
1992-02-18,4.421875
1992-02-19,4.34375
1992-02-20,4.34375
1992-02-21,4.421875
1992-02-24,4.390625
1992-02-25,4.359375
1992-02-26,4.375
1992-02-27,4.375
1992-02-28,4.46875
1992-03-02,4.453125
1992-03-03,4.453125
1992-03-04,4.40625
1992-03-05,4.359375
1992-03-06,4.34375
1992-03-09,4.3125
1992-03-10,4.34375
1992-03-11,4.359375
1992-03-12,4.296875
1992-03-13,4.296875
1992-03-16,4.15625
1992-03-17,4.203125
1992-03-18,4.203125
1992-03-19,4.203125
1992-03-20,4.234375
1992-03-23,4.265625
1992-03-24,4.265625
1992-03-25,4.3125
1992-03-26,4.328125
1992-03-27,4.3125
1992-03-30,4.3125
1992-03-31,4.3125
1992-04-01,4.234375
1992-04-02,4.1875
1992-04-03,4.21875
1992-04-06,4.234375
1992-04-07,4.15625
1992-04-08,4.046875
1992-04-09,4.09375
1992-04-10,4.09375
1992-04-13,4.203125
1992-04-14,4.3125
1992-04-15,4.359375
1992-04-16,4.453125
1992-04-20,4.375
1992-04-21,4.265625
1992-04-22,4.328125
1992-04-23,4.40625
1992-04-24,4.453125
1992-04-27,4.4375
1992-04-28,4.40625
1992-04-29,4.484375
1992-04-30,4.53125
1992-05-01,4.53125
1992-05-04,4.515625
1992-05-05,4.5
1992-05-06,4.5625
1992-05-07,4.421875
1992-05-08,4.390625
1992-05-11,4.359375
1992-05-12,4.296875
1992-05-13,4.359375
1992-05-14,4.296875
1992-05-15,4.265625
1992-05-18,4.296875
1992-05-19,4.296875
1992-05-20,4.296875
1992-05-21,4.265625
1992-05-22,4.328125
1992-05-26,4.375
1992-05-27,4.359375
1992-05-28,4.34375
1992-05-29,4.390625
1992-06-01,4.375
1992-06-02,4.40625
1992-06-03,4.421875
1992-06-04,4.421875
1992-06-05,4.421875
1992-06-08,4.375
1992-06-09,4.34375
1992-06-10,4.375
1992-06-11,4.34375
1992-06-12,4.328125
1992-06-15,4.40625
1992-06-16,4.390625
1992-06-17,4.375
1992-06-18,4.3125
1992-06-19,4.328125
1992-06-22,4.296875
1992-06-23,4.25
1992-06-24,4.28125
1992-06-25,4.25
1992-06-26,4.21875
1992-06-29,4.203125
1992-06-30,4.375
1992-07-01,4.40625
1992-07-02,4.359375
1992-07-06,4.328125
1992-07-07,4.296875
1992-07-08,4.25
1992-07-09,4.234375
1992-07-10,4.25
1992-07-13,4.25
1992-07-14,4.3125
1992-07-15,4.296875
1992-07-16,4.265625
1992-07-17,4.265625
1992-07-20,4.21875
1992-07-21,4.25
1992-07-22,4.171875
1992-07-23,4.171875
1992-07-24,4.15625
1992-07-27,4.109375
1992-07-28,4.109375
1992-07-29,4.046875
1992-07-30,4.109375
1992-07-31,4.109375
1992-08-03,4.234375
1992-08-04,4.203125
1992-08-05,4.1875
1992-08-06,4.234375
1992-08-07,4.234375
1992-08-10,4.25
1992-08-11,4.234375
1992-08-12,4.203125
1992-08-13,4.1875
1992-08-14,4.203125
1992-08-17,4.21875
1992-08-18,4.234375
1992-08-19,4.21875
1992-08-20,4.25
1992-08-21,4.21875
1992-08-24,4.21875
1992-08-25,4.203125
1992-08-26,4.25
1992-08-27,4.28125
1992-08-28,4.28125
1992-08-31,4.28125
1992-09-01,4.3125
1992-09-02,4.28125
1992-09-03,4.34375
1992-09-04,4.453125
1992-09-08,4.390625
1992-09-09,4.4375
1992-09-10,4.375
1992-09-11,4.34375
1992-09-14,4.390625
1992-09-15,4.375
1992-09-16,4.390625
1992-09-17,4.328125
1992-09-18,4.375
1992-09-21,4.375
1992-09-22,4.390625
1992-09-23,4.328125
1992-09-24,4.328125
1992-09-25,4.34375
1992-09-28,4.390625
1992-09-29,4.421875
1992-09-30,4.390625
1992-10-01,4.421875
1992-10-02,4.390625
1992-10-05,4.40625
1992-10-06,4.359375
1992-10-07,4.390625
1992-10-08,4.4375
1992-10-09,4.421875
1992-10-12,4.484375
1992-10-13,4.46875
1992-10-14,4.453125
1992-10-15,4.515625
1992-10-16,4.625
1992-10-19,4.5625
1992-10-20,4.59375
1992-10-21,4.578125
1992-10-22,4.5625
1992-10-23,4.59375
1992-10-26,4.625
1992-10-27,4.640625
1992-10-28,4.609375
1992-10-29,4.65625
1992-10-30,4.75
1992-11-02,4.8125
1992-11-03,4.796875
1992-11-04,4.765625
1992-11-05,4.75
1992-11-06,4.78125
1992-11-09,4.765625
1992-11-10,4.78125
1992-11-11,4.75
1992-11-12,4.765625
1992-11-13,4.8125
1992-11-16,4.8125
1992-11-17,4.8125
1992-11-18,4.8125
1992-11-19,4.78125
1992-11-20,4.84375
1992-11-23,4.90625
1992-11-24,4.953125
1992-11-25,4.921875
1992-11-27,4.90625
1992-11-30,4.875
1992-12-01,4.828125
1992-12-02,4.84375
1992-12-03,4.859375
1992-12-04,5.015625
1992-12-07,5.0
1992-12-08,4.984375
1992-12-09,5.09375
1992-12-10,5.015625
1992-12-11,5.0
1992-12-14,5.0
1992-12-15,5.046875
1992-12-16,5.09375
1992-12-17,5.140625
1992-12-18,5.109375
1992-12-21,5.0625
1992-12-22,4.984375
1992-12-23,4.984375
1992-12-24,4.96875
1992-12-28,5.09375
1992-12-29,5.140625
1992-12-30,5.1875
1992-12-31,5.15625
1993-01-04,5.0625
1993-01-05,5.0
1993-01-06,5.015625
1993-01-07,5.0625
1993-01-08,5.015625
1993-01-11,5.046875
1993-01-12,5.046875
1993-01-13,5.15625
1993-01-14,5.28125
1993-01-15,5.3125
1993-01-18,5.328125
1993-01-19,5.359375
1993-01-20,5.296875
1993-01-21,5.25
1993-01-22,5.3125
1993-01-25,5.296875
1993-01-26,5.296875
1993-01-27,5.265625
1993-01-28,5.359375
1993-01-29,5.34375
1993-02-01,5.3125
1993-02-02,5.296875
1993-02-03,5.421875
1993-02-04,5.40625
1993-02-05,5.40625
1993-02-08,5.375
1993-02-09,5.359375
1993-02-10,5.3125
1993-02-11,5.3125
1993-02-12,5.375
1993-02-16,5.25
1993-02-17,4.96875
1993-02-18,4.796875
1993-02-19,4.890625
1993-02-22,4.953125
1993-02-23,5.015625
1993-02-24,5.015625
1993-02-25,5.078125
1993-02-26,5.125
1993-03-01,5.0625
1993-03-02,5.171875
1993-03-03,5.25
1993-03-04,5.3125
1993-03-05,5.375
1993-03-08,5.265625
1993-03-09,5.328125
1993-03-10,5.328125
1993-03-11,5.4375
1993-03-12,5.390625
1993-03-15,5.46875
1993-03-16,5.5
1993-03-17,5.53125
1993-03-18,5.578125
1993-03-19,5.625
1993-03-22,5.625
1993-03-23,5.734375
1993-03-24,5.765625
1993-03-25,5.765625
1993-03-26,5.765625
1993-03-29,5.8125
1993-03-30,5.828125
1993-03-31,5.90625
1993-04-01,5.8125
1993-04-02,5.734375
1993-04-05,5.546875
1993-04-06,5.421875
1993-04-07,5.421875
1993-04-08,5.46875
1993-04-12,5.53125
1993-04-13,5.515625
1993-04-14,5.484375
1993-04-15,5.484375
1993-04-16,5.453125
1993-04-19,5.453125
1993-04-20,5.40625
1993-04-21,5.453125
1993-04-22,5.421875
1993-04-23,5.359375
1993-04-26,5.359375
1993-04-27,5.234375
1993-04-28,5.21875
1993-04-29,5.1875
1993-04-30,5.265625
1993-05-03,5.3125
1993-05-04,5.40625
1993-05-05,5.375
1993-05-06,5.375
1993-05-07,5.375
1993-05-10,5.375
1993-05-11,5.46875
1993-05-12,5.421875
1993-05-13,5.421875
1993-05-14,5.4375
1993-05-17,5.46875
1993-05-18,5.40625
1993-05-19,5.4375
1993-05-20,5.578125
1993-05-21,5.578125
1993-05-24,5.53125
1993-05-25,5.546875
1993-05-26,5.578125
1993-05-27,5.5625
1993-05-28,5.609375
1993-06-01,5.5625
1993-06-02,5.5625
1993-06-03,5.546875
1993-06-04,5.5
1993-06-07,5.484375
1993-06-08,5.4375
1993-06-09,5.234375
1993-06-10,5.140625
1993-06-11,5.0
1993-06-14,4.78125
1993-06-15,4.875
1993-06-16,5.0
1993-06-17,5.03125
1993-06-18,4.96875
1993-06-21,5.015625
1993-06-22,5.09375
1993-06-23,5.171875
1993-06-24,5.171875
1993-06-25,5.046875
1993-06-28,5.09375
1993-06-29,5.125
1993-06-30,5.140625
1993-07-01,5.203125
1993-07-02,5.203125
1993-07-06,5.171875
1993-07-07,5.15625
1993-07-08,5.140625
1993-07-09,5.03125
1993-07-12,4.96875
1993-07-13,4.953125
1993-07-14,4.90625
1993-07-15,4.90625
1993-07-16,4.875
1993-07-19,4.84375
1993-07-20,4.796875
1993-07-21,4.65625
1993-07-22,4.671875
1993-07-23,4.703125
1993-07-26,4.78125
1993-07-27,4.84375
1993-07-28,4.796875
1993-07-29,4.890625
1993-07-30,4.890625
1993-08-02,4.828125
1993-08-03,4.875
1993-08-04,4.90625
1993-08-05,5.125
1993-08-06,5.3125
1993-08-09,5.34375
1993-08-10,5.40625
1993-08-11,5.46875
1993-08-12,5.3125
1993-08-13,5.265625
1993-08-16,5.3125
1993-08-17,5.359375
1993-08-18,5.359375
1993-08-19,5.359375
1993-08-20,5.328125
1993-08-23,5.328125
1993-08-24,5.328125
1993-08-25,5.328125
1993-08-26,5.34375
1993-08-27,5.40625
1993-08-30,5.40625
1993-08-31,5.53125
1993-09-01,5.53125
1993-09-02,5.484375
1993-09-03,5.5
1993-09-07,5.578125
1993-09-08,5.53125
1993-09-09,5.578125
1993-09-10,5.578125
1993-09-13,5.578125
1993-09-14,5.609375
1993-09-15,5.671875
1993-09-16,5.6875
1993-09-17,5.78125
1993-09-20,5.65625
1993-09-21,5.671875
1993-09-22,5.65625
1993-09-23,5.703125
1993-09-24,5.71875
1993-09-27,5.65625
1993-09-28,5.65625
1993-09-29,5.65625
1993-09-30,5.578125
1993-10-01,5.59375
1993-10-04,5.609375
1993-10-05,5.5625
1993-10-06,5.5625
1993-10-07,5.609375
1993-10-08,5.640625
1993-10-11,5.625
1993-10-12,5.703125
1993-10-13,5.796875
1993-10-14,5.75
1993-10-15,5.75
1993-10-18,5.734375
1993-10-19,5.640625
1993-10-20,5.640625
1993-10-21,5.640625
1993-10-22,5.609375
1993-10-25,5.71875
1993-10-26,5.71875
1993-10-27,5.71875
1993-10-28,5.625
1993-10-29,5.6875
1993-11-01,5.515625
1993-11-02,5.640625
1993-11-03,5.609375
1993-11-04,5.5
1993-11-05,5.3125
1993-11-08,5.34375
1993-11-09,5.4375
1993-11-10,5.359375
1993-11-11,5.359375
1993-11-12,5.3125
1993-11-15,5.296875
1993-11-16,5.21875
1993-11-17,5.234375
1993-11-18,5.359375
1993-11-19,5.28125
1993-11-22,5.265625
1993-11-23,5.28125
1993-11-24,5.203125
1993-11-26,5.265625
1993-11-29,5.265625
1993-11-30,5.296875
1993-12-01,5.390625
1993-12-02,5.359375
1993-12-03,5.453125
1993-12-06,5.515625
1993-12-07,5.609375
1993-12-08,5.5625
1993-12-09,5.453125
1993-12-10,5.421875
1993-12-13,5.359375
1993-12-14,5.40625
1993-12-15,5.4375
1993-12-16,5.4375
1993-12-17,5.546875
1993-12-20,5.484375
1993-12-21,5.453125
1993-12-22,5.59375
1993-12-23,5.6875
1993-12-27,5.640625
1993-12-28,5.75
1993-12-29,5.75
1993-12-30,5.8125
1993-12-31,5.78125
1994-01-03,5.65625
1994-01-04,5.609375
1994-01-05,5.609375
1994-01-06,5.609375
1994-01-07,5.609375
1994-01-10,5.5625
1994-01-11,5.515625
1994-01-12,5.515625
1994-01-13,5.546875
1994-01-14,5.59375
1994-01-17,5.515625
1994-01-18,5.59375
1994-01-19,5.59375
1994-01-20,5.640625
1994-01-21,5.828125
1994-01-24,5.875
1994-01-25,5.84375
1994-01-26,5.875
1994-01-27,5.984375
1994-01-28,6.109375
1994-01-31,6.125
1994-02-01,6.078125
1994-02-02,6.109375
1994-02-03,6.15625
1994-02-04,6.0625
1994-02-07,6.078125
1994-02-08,6.078125
1994-02-09,6.109375
1994-02-10,6.109375
1994-02-11,6.078125
1994-02-14,6.125
1994-02-15,6.09375
1994-02-16,6.109375
1994-02-17,6.125
1994-02-18,6.140625
1994-02-22,6.125
1994-02-23,6.125
1994-02-24,6.125
1994-02-25,6.140625
1994-02-28,6.109375
1994-03-01,6.140625
1994-03-02,6.140625
1994-03-03,6.15625
1994-03-04,6.125
1994-03-07,6.1875
1994-03-08,6.09375
1994-03-09,6.0625
1994-03-10,6.1875
1994-03-11,6.0625
1994-03-14,6.0625
1994-03-15,6.0625
1994-03-16,6.078125
1994-03-17,6.046875
1994-03-18,6.03125
1994-03-21,6.046875
1994-03-22,6.171875
1994-03-23,6.1875
1994-03-24,6.203125
1994-03-25,6.171875
1994-03-28,6.0
1994-03-29,5.9375
1994-03-30,5.953125
1994-03-31,5.96875
1994-04-04,5.875
1994-04-05,5.953125
1994-04-06,5.9375
1994-04-07,6.078125
1994-04-08,6.015625
1994-04-11,5.953125
1994-04-12,5.953125
1994-04-13,5.953125
1994-04-14,5.96875
1994-04-15,6.0
1994-04-18,5.9375
1994-04-19,5.84375
1994-04-20,5.84375
1994-04-21,5.875
1994-04-22,5.890625
1994-04-25,5.9375
1994-04-26,5.921875
1994-04-28,5.921875
1994-04-29,6.0625
1994-05-02,6.03125
1994-05-03,6.015625
1994-05-04,5.96875
1994-05-05,5.9375
1994-05-06,5.90625
1994-05-09,5.90625
1994-05-10,5.921875
1994-05-11,5.953125
1994-05-12,5.9375
1994-05-13,5.921875
1994-05-16,5.90625
1994-05-17,5.859375
1994-05-18,5.90625
1994-05-19,5.875
1994-05-20,5.921875
1994-05-23,5.90625
1994-05-24,5.859375
1994-05-25,5.796875
1994-05-26,6.0
1994-05-27,5.984375
1994-05-31,5.875
1994-06-01,5.8125
1994-06-02,5.75
1994-06-03,5.75
1994-06-06,5.84375
1994-06-07,5.8125
1994-06-08,5.828125
1994-06-09,5.734375
1994-06-10,5.6875
1994-06-13,5.609375
1994-06-14,5.71875
1994-06-15,5.765625
1994-06-16,5.8125
1994-06-17,5.84375
1994-06-20,5.859375
1994-06-21,5.796875
1994-06-22,5.875
1994-06-23,5.921875
1994-06-24,5.953125
1994-06-27,5.96875
1994-06-28,6.015625
1994-06-29,6.125
1994-06-30,6.03125
1994-07-01,6.078125
1994-07-05,6.125
1994-07-06,6.140625
1994-07-07,6.0625
1994-07-08,6.09375
1994-07-11,6.078125
1994-07-12,6.125
1994-07-13,6.015625
1994-07-14,6.109375
1994-07-15,6.203125
1994-07-18,6.21875
1994-07-19,6.34375
1994-07-20,6.171875
1994-07-21,6.171875
1994-07-22,6.21875
1994-07-25,6.21875
1994-07-26,6.328125
1994-07-27,6.296875
1994-07-28,6.40625
1994-07-29,6.359375
1994-08-01,6.390625
1994-08-02,6.34375
1994-08-03,6.328125
1994-08-04,6.28125
1994-08-05,6.28125
1994-08-08,6.328125
1994-08-09,6.421875
1994-08-10,6.375
1994-08-11,6.296875
1994-08-12,6.203125
1994-08-15,6.234375
1994-08-16,6.3125
1994-08-17,6.28125
1994-08-18,6.265625
1994-08-19,6.296875
1994-08-22,6.265625
1994-08-23,6.25
1994-08-24,6.25
1994-08-25,6.265625
1994-08-26,6.234375
1994-08-29,6.203125
1994-08-30,6.203125
1994-08-31,6.265625
1994-09-01,6.25
1994-09-02,6.1875
1994-09-06,6.1875
1994-09-07,6.1875
1994-09-08,6.234375
1994-09-09,6.25
1994-09-12,6.109375
1994-09-13,6.0625
1994-09-14,6.125
1994-09-15,6.171875
1994-09-16,6.109375
1994-09-19,6.15625
1994-09-20,6.15625
1994-09-21,6.15625
1994-09-22,6.1875
1994-09-23,6.125
1994-09-26,6.125
1994-09-27,6.109375
1994-09-28,6.1875
1994-09-29,6.25
1994-09-30,6.28125
1994-10-03,6.21875
1994-10-04,6.28125
1994-10-05,6.21875
1994-10-06,6.25
1994-10-07,6.25
1994-10-10,6.234375
1994-10-11,6.28125
1994-10-12,6.265625
1994-10-13,6.296875
1994-10-14,6.296875
1994-10-17,6.34375
1994-10-18,6.359375
1994-10-19,6.421875
1994-10-20,6.4375
1994-10-21,6.375
1994-10-24,6.296875
1994-10-25,6.3125
1994-10-26,6.34375
1994-10-27,6.3125
1994-10-28,6.484375
1994-10-31,6.65625
1994-11-01,6.609375
1994-11-02,6.609375
1994-11-03,6.65625
1994-11-04,6.578125
1994-11-07,6.578125
1994-11-08,6.625
1994-11-09,6.65625
1994-11-10,6.625
1994-11-11,6.53125
1994-11-14,6.671875
1994-11-15,6.625
1994-11-16,6.6875
1994-11-17,6.71875
1994-11-18,6.5625
1994-11-21,6.484375
1994-11-22,6.3125
1994-11-23,6.1875
1994-11-25,6.15625
1994-11-28,6.25
1994-11-29,6.453125
1994-11-30,6.515625
1994-12-01,6.4375
1994-12-02,6.421875
1994-12-05,6.390625
1994-12-06,6.328125
1994-12-07,6.296875
1994-12-08,6.25
1994-12-09,6.203125
1994-12-12,6.171875
1994-12-13,6.234375
1994-12-14,6.34375
1994-12-15,6.4375
1994-12-16,6.421875
1994-12-19,6.484375
1994-12-20,6.5625
1994-12-21,6.53125
1994-12-22,6.421875
1994-12-23,6.53125
1994-12-27,6.515625
1994-12-28,6.4375
1994-12-29,6.484375
1994-12-30,6.46875
1995-01-03,6.40625
1995-01-04,6.359375
1995-01-05,6.34375
1995-01-06,6.390625
1995-01-09,6.3125
1995-01-10,6.296875
1995-01-11,6.3125
1995-01-12,6.296875
1995-01-13,6.25
1995-01-16,6.40625
1995-01-17,6.453125
1995-01-18,6.421875
1995-01-19,6.390625
1995-01-20,6.375
1995-01-23,6.375
1995-01-24,6.40625
1995-01-25,6.390625
1995-01-26,6.34375
1995-01-27,6.390625
1995-01-30,6.375
1995-01-31,6.28125
1995-02-01,6.40625
1995-02-02,6.453125
1995-02-03,6.609375
1995-02-06,6.765625
1995-02-07,6.703125
1995-02-08,6.6875
1995-02-09,6.734375
1995-02-10,6.75
1995-02-13,6.71875
1995-02-14,6.6875
1995-02-15,6.671875
1995-02-16,6.625
1995-02-17,6.546875
1995-02-21,6.5
1995-02-22,6.5
1995-02-23,6.625
1995-02-24,6.734375
1995-02-27,6.6875
1995-02-28,6.640625
1995-03-01,6.625
1995-03-02,6.5
1995-03-03,6.4375
1995-03-06,6.46875
1995-03-07,6.546875
1995-03-08,6.5625
1995-03-09,6.609375
1995-03-10,6.75
1995-03-13,6.734375
1995-03-14,6.796875
1995-03-15,6.875
1995-03-16,6.796875
1995-03-17,6.9375
1995-03-20,6.921875
1995-03-21,6.8125
1995-03-22,6.84375
1995-03-23,6.9375
1995-03-24,7.109375
1995-03-27,7.0625
1995-03-28,7.046875
1995-03-29,6.9375
1995-03-30,6.921875
1995-03-31,6.84375
1995-04-03,6.765625
1995-04-04,6.859375
1995-04-05,6.859375
1995-04-06,6.90625
1995-04-07,6.96875
1995-04-10,6.9375
1995-04-11,6.8671880000000005
1995-04-12,6.875
1995-04-13,6.890625
1995-04-17,6.875
1995-04-18,6.8125
1995-04-19,6.8125
1995-04-20,6.859375
1995-04-21,6.859375
1995-04-24,6.921875
1995-04-25,6.796875
1995-04-26,6.78125
1995-04-27,6.984375
1995-04-28,6.953125
1995-05-01,6.875
1995-05-02,6.90625
1995-05-03,7.0
1995-05-04,6.96875
1995-05-05,6.875
1995-05-08,6.875
1995-05-09,7.03125
1995-05-10,7.046875
1995-05-11,7.078125
1995-05-12,6.984375
1995-05-15,7.125
1995-05-16,7.15625
1995-05-17,7.1875
1995-05-18,7.265625
1995-05-19,7.171875
1995-05-22,7.21875
1995-05-23,7.3125
1995-05-24,7.46875
1995-05-25,7.40625
1995-05-26,7.3125
1995-05-30,7.25
1995-05-31,7.203125
1995-06-01,7.28125
1995-06-02,7.25
1995-06-05,7.28125
1995-06-06,7.203125
1995-06-07,7.203125
1995-06-08,7.28125
1995-06-09,7.25
1995-06-12,7.203125
1995-06-13,7.3125
1995-06-14,7.359375
1995-06-15,7.4375
1995-06-16,7.46875
1995-06-19,7.515625
1995-06-20,7.578125
1995-06-21,7.609375
1995-06-22,7.703125
1995-06-23,7.703125
1995-06-26,7.578125
1995-06-27,7.484375
1995-06-28,7.453125
1995-06-29,7.59375
1995-06-30,7.578125
1995-07-03,7.609375
1995-07-05,7.59375
1995-07-06,7.625
1995-07-07,7.671875
1995-07-10,7.75
1995-07-11,7.765625
1995-07-12,7.75
1995-07-13,7.703125
1995-07-14,7.59375
1995-07-17,7.609375
1995-07-18,7.5625
1995-07-19,7.375
1995-07-20,7.5
1995-07-21,7.46875
1995-07-24,7.421875
1995-07-25,7.375
1995-07-26,7.453125
1995-07-27,7.5
1995-07-28,7.46875
1995-07-31,7.546875
1995-08-01,7.75
1995-08-02,7.75
1995-08-03,7.6875
1995-08-04,7.546875
1995-08-07,7.546875
1995-08-08,7.578125
1995-08-09,7.59375
1995-08-10,7.5625
1995-08-11,7.5625
1995-08-14,7.59375
1995-08-15,7.609375
1995-08-16,7.53125
1995-08-17,7.5625
1995-08-18,7.546875
1995-08-21,7.5
1995-08-22,7.328125
1995-08-23,7.359375
1995-08-24,7.546875
1995-08-25,7.53125
1995-08-28,7.53125
1995-08-29,7.65625
1995-08-30,7.65625
1995-08-31,7.84375
1995-09-01,7.875
1995-09-05,7.96875
1995-09-06,8.03125
1995-09-07,7.984375
1995-09-08,7.984375
1995-09-11,8.046875
1995-09-12,8.09375
1995-09-13,8.0
1995-09-14,8.09375
1995-09-15,8.09375
1995-09-18,8.125
1995-09-19,8.09375
1995-09-20,8.015625
1995-09-21,8.03125
1995-09-22,8.109375
1995-09-25,8.25
1995-09-26,8.1875
1995-09-27,8.125
1995-09-28,8.0625
1995-09-29,8.140625
1995-10-02,8.265625
1995-10-03,8.21875
1995-10-04,8.09375
1995-10-05,8.171875
1995-10-06,8.25
1995-10-09,8.203125
1995-10-10,8.1875
1995-10-11,8.21875
1995-10-12,8.234375
1995-10-13,8.265625
1995-10-16,8.28125
1995-10-17,8.28125
1995-10-18,8.234375
1995-10-19,8.1875
1995-10-20,8.171875
1995-10-23,8.015625
1995-10-24,7.921875
1995-10-25,7.8125
1995-10-26,7.796875
1995-10-27,7.890625
1995-10-30,7.953125
1995-10-31,7.984375
1995-11-01,8.15625
1995-11-02,8.1875
1995-11-03,8.1875
1995-11-06,8.21875
1995-11-07,8.296875
1995-11-08,8.328125
1995-11-09,8.375
1995-11-10,8.421875
1995-11-13,8.390625
1995-11-14,8.421875
1995-11-15,8.546875
1995-11-16,8.546875
1995-11-17,8.453125
1995-11-20,8.421875
1995-11-21,8.359375
1995-11-22,8.40625
1995-11-24,8.4375
1995-11-27,8.375
1995-11-28,8.3125
1995-11-29,8.28125
1995-11-30,8.34375
1995-12-01,8.328125
1995-12-04,8.28125
1995-12-05,8.3125
1995-12-06,8.65625
1995-12-07,8.71875
1995-12-08,8.921875
1995-12-11,8.921875
1995-12-12,8.84375
1995-12-13,8.921875
1995-12-14,8.828125
1995-12-15,8.859375
1995-12-18,8.8125
1995-12-19,8.8125
1995-12-20,8.90625
1995-12-21,8.84375
1995-12-22,8.9375
1995-12-26,8.921875
1995-12-27,8.9375
1995-12-28,9.25
1995-12-29,9.3125
1996-01-02,9.34375
1996-01-03,9.3125
1996-01-04,9.1875
1996-01-05,8.96875
1996-01-08,9.15625
1996-01-09,9.09375
1996-01-10,8.90625
1996-01-11,9.34375
1996-01-12,9.3125
1996-01-15,9.28125
1996-01-16,9.375
1996-01-17,9.375
1996-01-18,9.59375
1996-01-19,9.46875
1996-01-22,9.75
1996-01-23,9.5625
1996-01-24,9.28125
1996-01-25,9.5625
1996-01-26,9.59375
1996-01-29,9.65625
1996-01-30,9.59375
1996-01-31,9.65625
1996-02-01,9.84375
1996-02-02,9.375
1996-02-05,9.46875
1996-02-06,9.53125
1996-02-07,9.5
1996-02-08,9.4375
1996-02-09,9.53125
1996-02-12,9.4375
1996-02-13,9.5625
1996-02-14,9.46875
1996-02-15,9.40625
1996-02-16,9.3125
1996-02-20,9.09375
1996-02-21,9.34375
