Date,WY
1975-01-15,20.333334
1975-01-16,20.0
1975-01-17,19.5
1975-01-20,19.583334
1975-01-21,19.666666
1975-01-22,19.416666
1975-01-23,19.333334
1975-01-24,19.333334
1975-01-27,20.5
1975-01-28,21.0
1975-01-29,20.166666
1975-01-30,20.5
1975-01-31,20.833334
1975-02-03,20.833334
1975-02-04,20.916666
1975-02-05,22.25
1975-02-06,21.833334
1975-02-07,21.666666
1975-02-10,21.25
1975-02-11,21.416666
1975-02-12,22.333334
1975-02-13,22.416666
1975-02-14,22.416666
1975-02-18,22.333334
1975-02-19,22.333334
1975-02-20,22.5
1975-02-21,23.166666
1975-02-24,22.666666
1975-02-25,22.0
1975-02-26,21.666666
1975-02-27,22.083334
1975-02-28,21.916666
1975-03-03,22.083334
1975-03-04,23.25
1975-03-05,23.0
1975-03-06,22.0
1975-03-07,22.25
1975-03-10,22.333334
1975-03-11,22.0
1975-03-12,21.583334
1975-03-13,21.5
1975-03-14,22.333334
1975-03-17,23.25
1975-03-18,23.416666
1975-03-19,23.166666
1975-03-20,22.583334
1975-03-21,22.0
1975-03-24,21.333334
1975-03-25,21.916666
1975-03-26,22.5
1975-03-27,22.666666
1975-03-31,22.666666
1975-04-01,22.333334
1975-04-02,22.333334
1975-04-03,22.5
1975-04-04,21.666666
1975-04-07,20.916666
1975-04-08,21.25
1975-04-09,21.916666
1975-04-10,22.166666
1975-04-11,22.166666
1975-04-14,23.666666
1975-04-15,24.083334
1975-04-16,24.333334
1975-04-17,24.916666
1975-04-18,24.583334
1975-04-21,24.333334
1975-04-22,24.083334
1975-04-23,23.666666
1975-04-24,23.833334
1975-04-25,24.333334
1975-04-28,24.5
1975-04-29,24.666666
1975-04-30,25.333334
1975-05-01,25.916666
1975-05-02,26.416665999999996
1975-05-05,26.666665999999996
1975-05-06,26.25
1975-05-07,25.916666
1975-05-08,25.916666
1975-05-09,26.083334
1975-05-12,26.166666
1975-05-13,26.25
1975-05-14,26.666665999999996
1975-05-15,26.25
1975-05-16,26.166666
1975-05-19,26.166666
1975-05-20,25.916666
1975-05-21,25.916666
1975-05-22,25.833334
1975-05-23,26.333334000000004
1975-05-27,26.666665999999996
1975-05-28,27.25
1975-05-29,27.583334000000004
1975-05-30,27.833334000000004
1975-06-02,27.916665999999996
1975-06-03,28.416665999999996
1975-06-04,27.833334000000004
1975-06-05,27.666665999999996
1975-06-06,27.416665999999996
1975-06-09,26.166666
1975-06-10,25.5
1975-06-11,25.833334
1975-06-12,25.916666
1975-06-13,26.166666
1975-06-16,25.833334
1975-06-17,25.333334
1975-06-18,25.083334
1975-06-19,25.25
1975-06-20,25.916666
1975-06-23,26.333334000000004
1975-06-24,26.666665999999996
1975-06-25,26.916665999999996
1975-06-26,27.25
1975-06-27,27.833334000000004
1975-06-30,27.833334000000004
1975-07-01,27.833334000000004
1975-07-02,27.083334000000004
1975-07-03,26.25
1975-07-07,25.916666
1975-07-08,26.083334
1975-07-09,27.666665999999996
1975-07-10,27.666665999999996
1975-07-11,27.333334000000004
1975-07-14,27.5
1975-07-15,27.666665999999996
1975-07-16,27.083334000000004
1975-07-17,26.833334000000004
1975-07-18,26.333334000000004
1975-07-21,25.833334
1975-07-22,24.916666
1975-07-23,24.916666
1975-07-24,24.916666
1975-07-25,24.666666
1975-07-28,24.333334
1975-07-29,24.5
1975-07-30,25.333334
1975-07-31,25.583334
1975-08-01,25.083334
1975-08-04,24.916666
1975-08-05,24.333334
1975-08-06,24.583334
1975-08-07,24.666666
1975-08-08,24.833334
1975-08-11,24.666666
1975-08-12,25.166666
1975-08-13,24.916666
1975-08-14,25.083334
1975-08-15,25.166666
1975-08-18,25.333334
1975-08-19,25.416666
1975-08-20,25.083334
1975-08-21,25.5
1975-08-22,25.666666
1975-08-25,25.583334
1975-08-26,25.416666
1975-08-27,25.416666
1975-08-28,25.666666
1975-08-29,26.083334
1975-09-02,25.666666
1975-09-03,25.916666
1975-09-04,26.166666
1975-09-05,25.833334
1975-09-08,25.666666
1975-09-09,25.583334
1975-09-10,25.416666
1975-09-11,25.416666
1975-09-12,25.083334
1975-09-15,24.083334
1975-09-16,23.666666
1975-09-17,23.833334
1975-09-18,24.333334
1975-09-19,25.333334
1975-09-22,24.916666
1975-09-23,24.5
1975-09-24,24.25
1975-09-25,23.916666
1975-09-26,23.5
1975-09-29,23.166666
1975-09-30,23.333334
1975-10-01,23.25
1975-10-02,23.25
1975-10-03,23.666666
1975-10-06,24.333334
1975-10-07,24.916666
1975-10-08,25.5
1975-10-09,25.916666
1975-10-10,25.583334
1975-10-13,25.583334
1975-10-14,25.666666
1975-10-15,25.666666
1975-10-16,25.333334
1975-10-17,25.166666
1975-10-20,25.25
1975-10-21,25.416666
1975-10-22,25.666666
1975-10-23,25.583334
1975-10-24,24.333334
1975-10-27,24.25
1975-10-28,24.666666
1975-10-29,24.583334
1975-10-30,24.666666
1975-10-31,24.666666
1975-11-03,24.5
1975-11-04,24.5
1975-11-05,24.666666
1975-11-06,24.833334
1975-11-07,24.666666
1975-11-10,24.583334
1975-11-11,24.416666
1975-11-12,24.5
1975-11-13,24.5
1975-11-14,24.666666
1975-11-17,24.916666
1975-11-18,24.916666
1975-11-19,23.916666
1975-11-20,23.583334
1975-11-21,23.583334
1975-11-24,23.333334
1975-11-25,24.25
1975-11-26,23.916666
1975-11-28,24.25
1975-12-01,24.166666
1975-12-02,24.333334
1975-12-03,24.25
1975-12-04,24.333334
1975-12-05,23.916666
1975-12-08,24.166666
1975-12-09,24.25
1975-12-10,24.666666
1975-12-11,24.666666
1975-12-12,24.666666
1975-12-15,24.666666
1975-12-16,24.666666
1975-12-17,24.583334
1975-12-18,24.666666
1975-12-19,24.666666
1975-12-22,24.416666
1975-12-23,24.5
1975-12-24,24.5
1975-12-26,24.583334
1975-12-29,24.666666
1975-12-30,24.666666
1975-12-31,24.666666
1976-01-02,24.916666
1976-01-05,25.333334
1976-01-06,25.916666
1976-01-07,26.333334000000004
1976-01-08,26.5
1976-01-09,26.25
1976-01-12,26.666665999999996
1976-01-13,26.916665999999996
1976-01-14,27.416665999999996
1976-01-15,27.583334000000004
1976-01-16,27.916665999999996
1976-01-19,28.916665999999996
1976-01-20,29.916665999999996
1976-01-21,29.5
1976-01-22,28.666665999999996
1976-01-23,28.666665999999996
1976-01-26,28.916665999999996
1976-01-27,28.583334000000004
1976-01-28,27.916665999999996
1976-01-29,28.666665999999996
1976-01-30,29.25
1976-02-02,28.916665999999996
1976-02-03,29.25
1976-02-04,29.333334000000004
1976-02-05,28.75
1976-02-06,28.25
1976-02-09,28.416665999999996
1976-02-10,28.583334000000004
1976-02-11,29.166665999999996
1976-02-12,28.916665999999996
1976-02-13,29.166665999999996
1976-02-17,29.083334000000004
1976-02-18,29.083334000000004
1976-02-19,29.083334000000004
1976-02-20,29.166665999999996
1976-02-23,29.25
1976-02-24,29.916665999999996
1976-02-25,29.75
1976-02-26,28.75
1976-02-27,28.333334000000004
1976-03-01,29.083334000000004
1976-03-02,28.833334000000004
1976-03-03,28.166665999999996
1976-03-04,28.25
1976-03-05,28.5
1976-03-08,28.666665999999996
1976-03-09,29.083334000000004
1976-03-10,29.75
1976-03-11,29.666665999999996
1976-03-12,29.75
1976-03-15,29.333334000000004
1976-03-16,29.75
1976-03-17,29.833334000000004
1976-03-18,29.833334000000004
1976-03-19,30.083334000000004
1976-03-22,30.333334000000004
1976-03-23,31.583334000000004
1976-03-24,32.666668
1976-03-25,32.416668
1976-03-26,32.166668
1976-03-29,32.0
1976-03-30,31.083334000000004
1976-03-31,32.333332
1976-04-01,32.166668
1976-04-02,32.166668
1976-04-05,32.666668
1976-04-06,32.666668
1976-04-07,32.5
1976-04-08,32.083332
1976-04-09,31.916665999999996
1976-04-12,31.833334000000004
1976-04-13,31.916665999999996
1976-04-14,31.666665999999996
1976-04-15,31.583334000000004
1976-04-19,32.0
1976-04-20,32.166668
1976-04-21,32.166668
1976-04-22,31.833334000000004
1976-04-23,31.75
1976-04-26,31.583334000000004
1976-04-27,31.5
1976-04-28,31.333334000000004
1976-04-29,31.5
1976-04-30,31.25
1976-05-03,31.25
1976-05-04,31.666665999999996
1976-05-05,31.666665999999996
1976-05-06,31.75
1976-05-07,31.833334000000004
1976-05-10,31.916665999999996
1976-05-11,32.083332
1976-05-12,31.916665999999996
1976-05-13,32.0
1976-05-14,31.916665999999996
1976-05-17,31.75
1976-05-18,31.583334000000004
1976-05-19,31.666665999999996
1976-05-20,31.833334000000004
1976-05-21,31.666665999999996
1976-05-24,31.25
1976-05-25,31.166665999999996
1976-05-26,30.916665999999996
1976-05-27,30.916665999999996
1976-05-28,30.916665999999996
1976-06-01,30.916665999999996
1976-06-02,30.5
1976-06-03,30.333334000000004
1976-06-04,29.916665999999996
1976-06-07,29.5
1976-06-08,29.833334000000004
1976-06-09,29.583334000000004
1976-06-10,29.583334000000004
1976-06-11,30.333334000000004
1976-06-14,30.666665999999996
1976-06-15,30.583334000000004
1976-06-16,30.666665999999996
1976-06-17,30.666665999999996
1976-06-18,30.833334000000004
1976-06-21,31.333334000000004
1976-06-22,31.166665999999996
1976-06-23,30.333334000000004
1976-06-24,30.416665999999996
1976-06-25,30.416665999999996
1976-06-28,30.333334000000004
1976-06-29,30.083334000000004
1976-06-30,29.583334000000004
1976-07-01,28.666665999999996
1976-07-02,28.916665999999996
1976-07-06,28.083334000000004
1976-07-07,28.916665999999996
1976-07-08,28.916665999999996
1976-07-09,29.416665999999996
1976-07-12,29.916665999999996
1976-07-13,30.083334000000004
1976-07-14,30.083334000000004
1976-07-15,30.333334000000004
1976-07-16,29.833334000000004
1976-07-19,30.25
1976-07-20,30.083334000000004
1976-07-21,29.916665999999996
1976-07-22,29.916665999999996
1976-07-23,30.083334000000004
1976-07-26,29.916665999999996
1976-07-27,29.666665999999996
1976-07-28,28.916665999999996
1976-07-29,29.083334000000004
1976-07-30,29.166665999999996
1976-08-02,28.75
1976-08-03,28.333334000000004
1976-08-04,28.5
1976-08-05,28.5
1976-08-06,27.916665999999996
1976-08-09,28.083334000000004
1976-08-10,28.25
1976-08-11,28.083334000000004
1976-08-12,27.5
1976-08-13,27.166665999999996
1976-08-16,26.916665999999996
1976-08-17,27.25
1976-08-18,27.333334000000004
1976-08-19,27.166665999999996
1976-08-20,26.916665999999996
1976-08-23,26.916665999999996
1976-08-24,26.666665999999996
1976-08-25,27.25
1976-08-26,27.333334000000004
1976-08-27,27.25
1976-08-30,27.333334000000004
1976-08-31,27.5
1976-09-01,28.666665999999996
1976-09-02,28.75
1976-09-03,29.083334000000004
1976-09-07,29.166665999999996
1976-09-08,29.083334000000004
1976-09-09,28.833334000000004
1976-09-10,28.916665999999996
1976-09-13,28.833334000000004
1976-09-14,28.666665999999996
1976-09-15,28.583334000000004
1976-09-16,28.916665999999996
1976-09-17,29.916665999999996
1976-09-20,29.833334000000004
1976-09-21,30.25
1976-09-22,30.333334000000004
1976-09-23,30.333334000000004
1976-09-24,30.333334000000004
1976-09-27,30.333334000000004
1976-09-28,30.166665999999996
1976-09-29,29.416665999999996
1976-09-30,28.833334000000004
1976-10-01,28.583334000000004
1976-10-04,28.833334000000004
1976-10-05,28.5
1976-10-06,28.416665999999996
1976-10-07,28.583334000000004
1976-10-08,28.5
1976-10-11,28.5
1976-10-12,28.5
1976-10-13,28.583334000000004
1976-10-14,28.416665999999996
1976-10-15,28.583334000000004
1976-10-18,28.666665999999996
1976-10-19,28.833334000000004
1976-10-20,29.833334000000004
1976-10-21,29.833334000000004
1976-10-22,29.916665999999996
1976-10-25,30.25
1976-10-26,30.333334000000004
1976-10-27,30.083334000000004
1976-10-28,30.166665999999996
1976-10-29,30.333334000000004
1976-11-01,30.916665999999996
1976-11-03,30.916665999999996
1976-11-04,31.75
1976-11-05,31.166665999999996
1976-11-08,30.583334000000004
1976-11-09,30.666665999999996
1976-11-10,30.333334000000004
1976-11-11,30.583334000000004
1976-11-12,30.666665999999996
1976-11-15,30.583334000000004
1976-11-16,31.083334000000004
1976-11-17,31.75
1976-11-18,32.0
1976-11-19,31.583334000000004
1976-11-22,31.5
1976-11-23,31.5
1976-11-24,31.583334000000004
1976-11-26,31.833334000000004
1976-11-29,31.666665999999996
1976-11-30,31.25
1976-12-01,31.166665999999996
1976-12-02,30.666665999999996
1976-12-03,30.833334000000004
1976-12-06,30.916665999999996
1976-12-07,30.166665999999996
1976-12-08,29.916665999999996
1976-12-09,30.166665999999996
1976-12-10,30.25
1976-12-13,29.916665999999996
1976-12-14,30.083334000000004
1976-12-15,29.916665999999996
1976-12-16,29.916665999999996
1976-12-17,30.083334000000004
1976-12-20,29.166665999999996
1976-12-21,29.583334000000004
1976-12-22,29.75
1976-12-23,29.916665999999996
1976-12-27,29.916665999999996
1976-12-28,29.916665999999996
1976-12-29,29.833334000000004
1976-12-30,30.416665999999996
1976-12-31,30.916665999999996
1977-01-03,30.583334000000004
1977-01-04,30.25
1977-01-05,29.583334000000004
1977-01-06,29.5
1977-01-07,29.666665999999996
1977-01-10,29.583334000000004
1977-01-11,28.583334000000004
1977-01-12,28.5
1977-01-13,28.833334000000004
1977-01-14,28.666665999999996
1977-01-17,28.416665999999996
1977-01-18,28.416665999999996
1977-01-19,28.416665999999996
1977-01-20,28.166665999999996
1977-01-21,28.166665999999996
1977-01-24,27.333334000000004
1977-01-25,27.916665999999996
1977-01-26,27.5
1977-01-27,27.666665999999996
1977-01-28,27.666665999999996
1977-01-31,27.166665999999996
1977-02-01,27.0
1977-02-02,26.666665999999996
1977-02-03,26.833334000000004
1977-02-04,27.666665999999996
1977-02-07,27.833334000000004
1977-02-08,28.166665999999996
1977-02-09,27.916665999999996
1977-02-10,27.666665999999996
1977-02-11,27.666665999999996
1977-02-14,27.75
1977-02-15,28.0
1977-02-16,28.166665999999996
1977-02-17,28.083334000000004
1977-02-18,27.833334000000004
1977-02-22,27.333334000000004
1977-02-23,27.5
1977-02-24,27.25
1977-02-25,27.583334000000004
1977-02-28,27.5
1977-03-01,27.5
1977-03-02,27.083334000000004
1977-03-03,26.833334000000004
1977-03-04,26.5
1977-03-07,26.75
1977-03-08,26.583334000000004
1977-03-09,25.833334
1977-03-10,26.333334000000004
1977-03-11,26.666665999999996
1977-03-14,26.5
1977-03-15,26.833334000000004
1977-03-16,26.916665999999996
1977-03-17,26.75
1977-03-18,26.666665999999996
1977-03-21,26.583334000000004
1977-03-22,26.583334000000004
1977-03-23,26.5
1977-03-24,26.666665999999996
1977-03-25,26.583334000000004
1977-03-28,26.5
1977-03-29,26.583334000000004
1977-03-30,25.833334
1977-03-31,25.666666
1977-04-01,26.083334
1977-04-04,25.833334
1977-04-05,25.916666
1977-04-06,25.916666
1977-04-07,26.166666
1977-04-11,26.083334
1977-04-12,27.0
1977-04-13,27.083334000000004
1977-04-14,27.416665999999996
1977-04-15,27.166665999999996
1977-04-18,27.5
1977-04-19,27.5
1977-04-20,27.666665999999996
1977-04-21,27.916665999999996
1977-04-22,27.083334000000004
1977-04-25,26.166666
1977-04-26,25.75
1977-04-27,25.916666
1977-04-28,25.916666
1977-04-29,25.666666
1977-05-02,25.5
1977-05-03,25.75
1977-05-04,25.916666
1977-05-05,25.75
1977-05-06,25.75
1977-05-09,25.75
1977-05-10,25.666666
1977-05-11,25.333334
1977-05-12,25.416666
1977-05-13,25.083334
1977-05-16,25.25
1977-05-17,24.75
1977-05-18,24.083334
1977-05-19,24.083334
1977-05-20,24.25
1977-05-23,24.0
1977-05-24,23.583334
1977-05-25,23.25
1977-05-26,23.166666
1977-05-27,22.916666
1977-05-31,22.666666
1977-06-01,22.916666
1977-06-02,22.916666
1977-06-03,23.166666
1977-06-06,23.416666
1977-06-07,23.666666
1977-06-08,23.583334
1977-06-09,23.583334
1977-06-10,23.833334
1977-06-13,23.833334
1977-06-14,24.083334
1977-06-15,24.25
1977-06-16,24.166666
1977-06-17,24.166666
1977-06-20,24.416666
1977-06-21,24.583334
1977-06-22,24.416666
1977-06-23,24.5
1977-06-24,24.583334
1977-06-27,23.833334
1977-06-28,23.333334
1977-06-29,23.583334
1977-06-30,23.75
1977-07-01,23.583334
1977-07-05,23.083334
1977-07-06,22.583334
1977-07-07,22.666666
1977-07-08,22.5
1977-07-11,21.333334
1977-07-12,21.166666
1977-07-13,21.333334
1977-07-15,21.25
1977-07-18,21.583334
1977-07-19,22.166666
1977-07-20,23.166666
1977-07-21,22.916666
1977-07-22,21.833334
1977-07-25,21.416666
1977-07-26,21.166666
1977-07-27,21.25
1977-07-28,21.583334
1977-07-29,22.0
1977-08-01,22.0
1977-08-02,21.583334
1977-08-03,21.5
1977-08-04,21.25
1977-08-05,21.416666
1977-08-08,21.083334
1977-08-09,21.166666
1977-08-10,21.666666
1977-08-11,21.166666
1977-08-12,20.833334
1977-08-15,21.166666
1977-08-16,21.0
1977-08-17,21.083334
1977-08-18,21.0
1977-08-19,21.0
1977-08-22,21.25
1977-08-23,21.416666
1977-08-24,21.333334
1977-08-25,20.75
1977-08-26,20.833334
1977-08-29,20.5
1977-08-30,20.5
1977-08-31,20.583334
1977-09-01,20.333334
1977-09-02,20.75
1977-09-06,21.083334
1977-09-07,21.25
1977-09-08,21.166666
1977-09-09,20.75
1977-09-12,20.083334
1977-09-13,20.25
1977-09-14,20.75
1977-09-15,20.833334
1977-09-16,20.5
1977-09-19,20.083334
