Date,AIV
1999-07-07,41.75
1999-07-08,41.125
1999-07-09,41.375
1999-07-12,41.3125
1999-07-13,41.25
1999-07-14,41.4375
1999-07-15,41.25
1999-07-16,41.375
1999-07-19,40.9375
1999-07-20,40.6875
1999-07-21,41.0
1999-07-22,40.875
1999-07-23,41.0
1999-07-26,40.625
1999-07-27,40.5625
1999-07-28,40.5625
1999-07-29,40.8125
1999-07-30,40.8125
1999-08-02,40.6875
1999-08-03,40.6875
1999-08-04,39.8125
1999-08-05,39.9375
1999-08-06,39.75
1999-08-09,39.625
1999-08-10,39.25
1999-08-11,39.25
1999-08-12,39.6875
1999-08-13,40.375
1999-08-16,40.1875
1999-08-17,40.4375
1999-08-18,40.6875
1999-08-19,40.6875
1999-08-20,40.4375
1999-08-23,40.8125
1999-08-24,40.5625
1999-08-25,40.625
1999-08-26,40.5625
1999-08-27,40.625
1999-08-30,40.5625
1999-08-31,41.0
1999-09-01,40.5625
1999-09-02,40.0625
1999-09-03,40.25
1999-09-07,40.5
1999-09-08,40.5625
1999-09-09,40.0
1999-09-10,40.125
1999-09-13,39.75
1999-09-14,39.25
1999-09-15,38.625
1999-09-16,38.5625
1999-09-17,38.875
1999-09-20,38.75
1999-09-21,38.625
1999-09-22,38.625
1999-09-23,38.5
1999-09-24,37.6875
1999-09-27,37.9375
1999-09-28,37.4375
1999-09-29,38.0
1999-09-30,38.25
1999-10-01,38.0
1999-10-04,37.8125
1999-10-05,38.0
1999-10-06,38.25
1999-10-07,38.0
1999-10-08,38.0
1999-10-11,38.0
1999-10-12,38.25
1999-10-13,37.875
1999-10-14,38.0
1999-10-15,38.1875
1999-10-18,38.25
1999-10-19,38.5625
1999-10-20,38.3125
1999-10-21,38.0
1999-10-22,38.0
1999-10-25,37.875
1999-10-26,37.5
1999-10-27,36.6875
1999-10-28,36.5
1999-10-29,37.625
1999-11-01,38.125
1999-11-02,38.4375
1999-11-03,38.4375
1999-11-04,38.4375
1999-11-05,38.625
1999-11-08,38.5
1999-11-09,38.875
1999-11-10,38.625
1999-11-11,38.75
1999-11-12,38.5
1999-11-15,37.8125
1999-11-16,37.875
1999-11-17,37.5
1999-11-18,37.0
1999-11-19,37.5
1999-11-22,36.875
1999-11-23,36.75
1999-11-24,36.875
1999-11-26,36.625
1999-11-29,36.5625
1999-11-30,37.1875
1999-12-01,37.5625
1999-12-02,37.3125
1999-12-03,37.4375
1999-12-06,37.375
1999-12-07,37.375
1999-12-08,37.0625
1999-12-09,36.8125
1999-12-10,36.75
1999-12-13,36.6875
1999-12-14,36.3125
1999-12-15,35.8125
1999-12-16,34.6875
1999-12-17,35.125
1999-12-20,35.8125
1999-12-21,35.75
1999-12-22,35.5625
1999-12-23,36.375
1999-12-27,36.8125
1999-12-28,38.75
1999-12-29,38.9375
1999-12-30,39.9375
1999-12-31,39.8125
2000-01-03,38.0
2000-01-04,37.5
2000-01-05,37.875
2000-01-06,38.625
2000-01-07,39.0625
2000-01-10,39.6875
2000-01-11,39.5
2000-01-12,39.5
2000-01-13,38.875
2000-01-14,37.5625
2000-01-18,38.1875
2000-01-19,38.5
2000-01-20,37.875
2000-01-21,38.1875
2000-01-24,37.75
2000-01-25,37.25
2000-01-26,36.9375
2000-01-27,37.75
2000-01-28,37.75
2000-01-31,37.875
2000-02-01,37.9375
2000-02-02,37.875
2000-02-03,37.875
2000-02-04,36.6875
2000-02-07,36.75
2000-02-08,37.125
2000-02-09,37.375
2000-02-10,37.1875
2000-02-11,36.75
2000-02-14,37.0
2000-02-15,37.25
2000-02-16,38.0
2000-02-17,38.0625
2000-02-18,37.5
2000-02-22,37.1875
2000-02-23,37.1875
2000-02-24,37.0
2000-02-25,37.1875
2000-02-28,36.625
2000-02-29,37.0
2000-03-01,36.875
2000-03-02,36.8125
2000-03-03,37.1875
2000-03-06,37.5625
2000-03-07,37.5
2000-03-08,37.4375
2000-03-09,37.0625
2000-03-10,37.125
2000-03-13,36.9375
2000-03-14,37.0
2000-03-15,39.125
2000-03-16,39.4375
2000-03-17,39.8125
2000-03-20,39.375
2000-03-21,39.25
2000-03-22,38.5
2000-03-23,38.1875
2000-03-24,38.0
2000-03-27,38.1875
2000-03-28,38.3125
2000-03-29,38.5
2000-03-30,38.0
2000-03-31,38.1875
2000-04-03,38.0
2000-04-04,37.9375
2000-04-05,38.3125
2000-04-06,38.6875
2000-04-07,39.25
2000-04-10,39.6875
2000-04-11,39.875
2000-04-12,40.0
2000-04-13,40.375
2000-04-14,39.9375
2000-04-17,39.8125
2000-04-18,40.0
2000-04-19,40.0
2000-04-20,40.125
2000-04-24,40.375
2000-04-25,40.125
2000-04-26,39.5
2000-04-27,39.625
2000-04-28,39.75
2000-05-01,40.625
2000-05-02,41.75
2000-05-03,40.8125
2000-05-04,40.75
2000-05-05,40.6875
2000-05-08,40.5
2000-05-09,40.625
2000-05-10,40.25
2000-05-11,40.4375
2000-05-12,40.5
2000-05-15,40.375
2000-05-16,40.5
2000-05-17,40.1875
2000-05-18,40.25
2000-05-19,40.375
2000-05-22,40.5
2000-05-23,41.0
2000-05-24,40.6875
2000-05-25,41.0
2000-05-26,40.25
2000-05-30,40.0625
2000-05-31,40.0625
2000-06-01,40.625
2000-06-02,40.59375
2000-06-05,40.46875
2000-06-06,41.15625
2000-06-07,41.53125
2000-06-08,41.71875
2000-06-09,41.78125
2000-06-12,41.84375
2000-06-13,42.03125
2000-06-14,42.40625
2000-06-15,42.71875
2000-06-16,41.96875
2000-06-19,42.15625
2000-06-20,43.34375
2000-06-21,43.40625
2000-06-22,43.40625
2000-06-23,43.21875
2000-06-26,42.6875
2000-06-27,43.625
2000-06-28,44.0
2000-06-29,44.625
2000-06-30,43.5625
2000-07-03,44.0625
2000-07-05,44.25
2000-07-06,44.875
2000-07-07,45.625
2000-07-10,45.4375
2000-07-11,45.625
2000-07-12,45.4375
2000-07-13,45.5625
2000-07-14,45.5
2000-07-17,45.5625
2000-07-18,45.5625
2000-07-19,45.5
2000-07-20,46.0
2000-07-21,46.1875
2000-07-24,46.5625
2000-07-25,46.84375
2000-07-26,47.96875
2000-07-27,48.625
2000-07-28,48.34375
2000-07-31,48.375
2000-08-01,48.0625
2000-08-02,47.125
2000-08-03,46.8125
2000-08-04,46.375
2000-08-07,46.3125
2000-08-08,46.3125
2000-08-09,46.0625
2000-08-10,46.15625
2000-08-11,46.21875
2000-08-14,46.59375
2000-08-15,46.5625
2000-08-16,46.8125
2000-08-17,46.625
2000-08-18,46.375
2000-08-21,46.03125
2000-08-22,46.0
2000-08-23,45.75
2000-08-24,45.8125
2000-08-25,45.1875
2000-08-28,45.125
2000-08-29,44.1875
2000-08-30,44.75
2000-08-31,44.84375
2000-09-01,44.9375
2000-09-05,45.0
2000-09-06,44.9375
2000-09-07,45.3125
2000-09-08,46.25
2000-09-11,46.6875
2000-09-12,46.3125
2000-09-13,46.375
2000-09-14,46.0625
2000-09-15,45.3125
2000-09-18,43.78125
2000-09-19,45.0
2000-09-20,44.6875
2000-09-21,44.5625
2000-09-22,44.8125
2000-09-25,44.625
2000-09-26,44.75
2000-09-27,45.46875
2000-09-28,45.9375
2000-09-29,46.0625
2000-10-02,44.75
2000-10-03,44.875
2000-10-04,44.875
2000-10-05,44.9375
2000-10-06,44.8125
2000-10-09,44.8125
2000-10-10,44.8125
2000-10-11,44.3125
2000-10-12,43.3125
2000-10-13,43.5625
2000-10-16,43.5625
2000-10-17,43.25
2000-10-18,43.0625
2000-10-19,43.625
2000-10-20,44.375
2000-10-23,44.4375
2000-10-24,43.625
2000-10-25,43.4375
2000-10-26,44.3125
2000-10-27,44.4375
2000-10-30,44.0
2000-10-31,45.6875
2000-11-01,44.0
2000-11-02,44.0625
2000-11-03,44.0
2000-11-06,44.5625
2000-11-07,44.4375
2000-11-08,44.75
2000-11-09,44.5
2000-11-10,44.0625
2000-11-13,44.1875
2000-11-14,44.125
2000-11-15,44.25
2000-11-16,44.25
2000-11-17,44.0
2000-11-20,43.875
2000-11-21,43.8125
2000-11-22,44.0
2000-11-24,43.8125
2000-11-27,44.0625
2000-11-28,43.9375
2000-11-29,44.6875
2000-11-30,46.0
2000-12-01,46.5
2000-12-04,47.0
2000-12-05,48.3125
2000-12-06,48.125
2000-12-07,48.0625
2000-12-08,48.1875
2000-12-11,48.3125
2000-12-12,48.375
2000-12-13,48.375
2000-12-14,48.3125
2000-12-15,48.4375
2000-12-18,49.0625
2000-12-19,49.125
2000-12-20,48.9375
2000-12-21,48.8125
2000-12-22,47.4375
2000-12-26,47.9375
2000-12-27,49.25
2000-12-28,49.875
2000-12-29,49.9375
2001-01-02,49.5625
2001-01-03,49.8125
2001-01-04,49.75
2001-01-05,47.875
2001-01-08,47.625
2001-01-09,47.75
2001-01-10,47.375
2001-01-11,47.125
2001-01-12,47.125
2001-01-16,46.75
2001-01-17,46.375
2001-01-18,46.375
2001-01-19,46.5
2001-01-22,47.0
2001-01-23,47.625
2001-01-24,47.9375
2001-01-25,48.0
2001-01-26,47.3125
2001-01-29,46.5
2001-01-30,46.830002
2001-01-31,46.099998
2001-02-01,46.200001
2001-02-02,46.25
2001-02-05,46.049999
2001-02-06,45.060001
2001-02-07,44.220001
2001-02-08,43.880001
2001-02-09,43.099998
2001-02-12,42.639998999999996
2001-02-13,42.650002
2001-02-14,42.93
2001-02-15,42.75
2001-02-16,43.549999
2001-02-20,43.599998
2001-02-21,43.200001
2001-02-22,42.23
2001-02-23,43.0
2001-02-26,43.240002000000004
2001-02-27,43.450001
2001-02-28,44.0
2001-03-01,44.599998
2001-03-02,45.290001000000004
2001-03-05,44.700001
2001-03-06,44.650002
2001-03-07,44.0
2001-03-08,43.330002
2001-03-09,43.060001
2001-03-12,43.07
2001-03-13,43.040001000000004
2001-03-14,42.869999
2001-03-15,42.75
2001-03-16,42.66
2001-03-19,41.0
2001-03-20,41.299999
2001-03-21,41.25
2001-03-22,41.0
2001-03-23,41.5
2001-03-26,42.470001
2001-03-27,42.490002000000004
2001-03-28,42.650002
2001-03-29,42.810001
2001-03-30,44.450001
2001-04-02,43.950001
2001-04-03,43.43
2001-04-04,43.049999
2001-04-05,43.599998
2001-04-06,43.540001000000004
2001-04-09,43.32
2001-04-10,43.650002
2001-04-11,43.0
2001-04-12,43.299999
2001-04-16,43.25
2001-04-17,43.400002
2001-04-18,43.75
2001-04-19,43.73
2001-04-20,43.709998999999996
2001-04-23,43.75
2001-04-24,43.459998999999996
2001-04-25,43.75
2001-04-26,43.790001000000004
2001-04-27,44.630001
2001-04-30,44.580002
2001-05-01,44.52
2001-05-02,43.669998
2001-05-03,43.759997999999996
2001-05-04,44.0
2001-05-07,43.73
2001-05-08,43.509997999999996
2001-05-09,44.110001000000004
2001-05-10,43.919998
2001-05-11,44.080002
2001-05-14,44.450001
2001-05-15,44.68
2001-05-16,44.889998999999996
2001-05-17,45.25
2001-05-18,45.549999
2001-05-21,45.560001
2001-05-22,45.849998
2001-05-23,46.18
2001-05-24,45.950001
2001-05-25,45.98
2001-05-29,45.700001
2001-05-30,45.279999
2001-05-31,45.869999
2001-06-01,45.849998
2001-06-04,46.09
2001-06-05,46.049999
2001-06-06,46.060001
2001-06-07,46.299999
2001-06-08,46.209998999999996
2001-06-11,46.799999
2001-06-12,47.0
2001-06-13,47.25
2001-06-14,47.599998
2001-06-15,47.450001
2001-06-18,47.25
2001-06-19,47.07
2001-06-20,47.700001
2001-06-21,47.560001
2001-06-22,47.619999
2001-06-25,47.82
2001-06-26,48.25
2001-06-27,47.75
2001-06-28,48.02
2001-06-29,48.200001
2001-07-02,48.75
2001-07-03,48.900002
2001-07-05,48.599998
2001-07-06,48.650002
2001-07-09,48.07
2001-07-10,47.900002
2001-07-11,47.400002
2001-07-12,47.549999
2001-07-13,47.599998
2001-07-16,47.709998999999996
2001-07-17,48.099998
2001-07-18,48.099998
2001-07-19,48.34
2001-07-20,48.450001
2001-07-23,48.439999
2001-07-24,48.27
2001-07-25,47.950001
2001-07-26,48.369999
2001-07-27,46.450001
2001-07-30,46.18
2001-07-31,46.220001
2001-08-01,45.52
2001-08-02,45.5
2001-08-03,45.549999
2001-08-06,45.59
2001-08-07,45.650002
2001-08-08,46.48
2001-08-09,46.48
2001-08-10,47.0
2001-08-13,46.830002
2001-08-14,46.98
2001-08-15,47.0
2001-08-16,47.299999
2001-08-17,47.68
2001-08-20,47.950001
2001-08-21,48.889998999999996
2001-08-22,48.799999
2001-08-23,49.200001
2001-08-24,48.599998
2001-08-27,48.880001
2001-08-28,48.639998999999996
2001-08-29,48.48
2001-08-30,48.330002
2001-08-31,48.0
2001-09-04,47.84
2001-09-05,47.75
2001-09-06,47.34
2001-09-07,47.060001
2001-09-10,47.150002
2001-09-17,45.700001
2001-09-18,46.599998
2001-09-19,46.299999
2001-09-20,45.740002000000004
2001-09-21,44.349998
2001-09-24,43.630001
2001-09-25,44.400002
2001-09-26,44.5
2001-09-27,44.700001
2001-09-28,45.259997999999996
2001-10-01,45.099998
2001-10-02,44.360001000000004
2001-10-03,42.799999
2001-10-04,43.150002
2001-10-05,43.049999
2001-10-08,42.900002
2001-10-09,43.200001
2001-10-10,42.900002
2001-10-11,43.080002
2001-10-12,43.200001
2001-10-15,43.650002
2001-10-16,43.0
2001-10-17,42.91
2001-10-18,42.759997999999996
2001-10-19,42.650002
2001-10-22,41.84
2001-10-23,42.150002
2001-10-24,41.75
2001-10-25,41.799999
2001-10-26,41.880001
2001-10-29,41.93
2001-10-30,41.48
2001-10-31,41.970001
2001-11-01,42.400002
2001-11-02,42.029999
2001-11-05,41.849998
2001-11-06,42.0
2001-11-07,42.799999
2001-11-08,43.439999
2001-11-09,43.150002
2001-11-12,43.68
2001-11-13,44.0
2001-11-14,44.43
2001-11-15,44.990002000000004
2001-11-16,44.639998999999996
2001-11-19,44.540001000000004
2001-11-20,44.48
2001-11-21,44.5
2001-11-23,44.75
2001-11-26,44.849998
2001-11-27,44.52
2001-11-28,44.299999
2001-11-29,44.490002000000004
2001-11-30,44.5
2001-12-03,44.150002
2001-12-04,45.240002000000004
2001-12-05,45.299999
2001-12-06,45.799999
2001-12-07,45.73
2001-12-10,45.700001
2001-12-11,45.279999
2001-12-12,44.98
2001-12-13,44.919998
2001-12-14,45.0
2001-12-17,45.27
2001-12-18,45.5
2001-12-19,45.07
2001-12-20,44.959998999999996
2001-12-21,45.419998
2001-12-24,45.459998999999996
2001-12-26,45.490002000000004
2001-12-27,45.610001000000004
2001-12-28,45.77
2001-12-31,45.73
2002-01-02,45.360001000000004
2002-01-03,45.98
2002-01-04,45.98
2002-01-07,46.060001
2002-01-08,46.099998
2002-01-09,45.950001
2002-01-10,45.459998999999996
2002-01-11,45.02
2002-01-14,45.25
2002-01-15,44.939999
2002-01-16,44.810001
2002-01-17,44.439999
2002-01-18,43.880001
2002-01-22,43.959998999999996
2002-01-23,43.799999
2002-01-24,43.779999
2002-01-25,43.599998
2002-01-28,43.639998999999996
2002-01-29,43.849998
2002-01-30,44.080002
2002-01-31,43.599998
2002-02-01,43.73
2002-02-04,43.75
2002-02-05,43.490002000000004
2002-02-06,43.349998
2002-02-07,43.130001
2002-02-08,43.0
2002-02-11,43.09
2002-02-12,43.009997999999996
2002-02-13,43.5
2002-02-14,43.66
2002-02-15,43.860001000000004
2002-02-19,43.91
2002-02-20,44.349998
2002-02-21,43.950001
2002-02-22,44.540001000000004
2002-02-25,44.5
2002-02-26,44.849998
2002-02-27,45.189999
2002-02-28,45.18
2002-03-01,45.52
2002-03-04,46.349998
2002-03-05,47.369999
2002-03-06,46.810001
2002-03-07,47.049999
2002-03-08,46.950001
2002-03-11,46.549999
2002-03-12,46.82
2002-03-13,47.02
2002-03-14,47.5
2002-03-15,47.400002
2002-03-18,48.080002
2002-03-19,48.240002000000004
2002-03-20,48.23
2002-03-21,48.400002
2002-03-22,48.02
2002-03-25,48.029999
2002-03-26,48.099998
2002-03-27,48.200001
2002-03-28,48.369999
2002-04-01,48.040001000000004
2002-04-02,48.0
2002-04-03,47.860001000000004
2002-04-04,48.32
2002-04-05,49.049999
2002-04-08,49.540001000000004
2002-04-09,50.5
2002-04-10,51.25
2002-04-11,50.860001000000004
2002-04-12,51.400002
2002-04-15,50.75
2002-04-16,49.75
2002-04-17,49.099998
2002-04-18,48.98
2002-04-19,48.900002
2002-04-22,48.599998
2002-04-23,47.599998
2002-04-24,47.82
2002-04-25,48.099998
2002-04-26,48.279999
2002-04-29,48.279999
2002-04-30,49.099998
2002-05-01,49.490002000000004
2002-05-02,49.610001000000004
2002-05-03,49.43
2002-05-06,48.59
2002-05-07,48.220001
2002-05-08,48.049999
2002-05-09,47.369999
2002-05-10,46.740002000000004
2002-05-13,47.040001000000004
2002-05-14,47.360001000000004
2002-05-15,47.73
2002-05-16,47.700001
2002-05-17,47.869999
2002-05-20,47.41
2002-05-21,46.900002
2002-05-22,47.18
2002-05-23,48.080002
2002-05-24,48.099998
2002-05-28,48.200001
2002-05-29,48.759997999999996
2002-05-30,48.279999
2002-05-31,46.580002
2002-06-03,46.599998
2002-06-04,46.68
2002-06-05,46.669998
2002-06-06,46.650002
2002-06-07,46.599998
2002-06-10,46.849998
2002-06-11,46.93
2002-06-12,47.189999
2002-06-13,47.43
2002-06-14,47.299999
2002-06-17,47.599998
2002-06-18,47.169998
2002-06-19,47.75
2002-06-20,48.0
2002-06-21,48.669998
2002-06-24,48.41
2002-06-25,48.549999
2002-06-26,48.279999
2002-06-27,48.509997999999996
2002-06-28,49.200001
2002-07-01,48.900002
2002-07-02,48.639998999999996
2002-07-03,47.830002
2002-07-05,48.080002
2002-07-08,47.400002
2002-07-09,46.900002
2002-07-10,46.049999
2002-07-11,45.509997999999996
2002-07-12,45.0
2002-07-15,45.099998
2002-07-16,45.240002000000004
2002-07-17,44.990002000000004
2002-07-18,43.75
2002-07-19,43.0
2002-07-22,41.799999
2002-07-23,41.110001000000004
2002-07-24,40.900002
2002-07-25,42.439999
2002-07-26,43.200001
2002-07-29,44.490002000000004
2002-07-30,44.75
2002-07-31,44.959998999999996
2002-08-01,43.970001
2002-08-02,43.48
2002-08-05,42.099998
2002-08-06,40.779999
2002-08-07,41.0
2002-08-08,41.450001
2002-08-09,41.5
2002-08-12,42.349998
2002-08-13,42.200001
2002-08-14,41.049999
2002-08-15,41.240002000000004
2002-08-16,41.59
2002-08-19,41.299999
2002-08-20,41.400002
2002-08-21,41.650002
2002-08-22,42.049999
2002-08-23,42.400002
2002-08-26,43.009997999999996
2002-08-27,43.0
2002-08-28,43.509997999999996
2002-08-29,43.150002
2002-08-30,43.650002
2002-09-03,43.0
2002-09-04,43.200001
2002-09-05,43.0
2002-09-06,43.130001
2002-09-09,43.07
2002-09-10,42.810001
2002-09-11,42.93
2002-09-12,42.220001
2002-09-13,41.790001000000004
2002-09-16,41.220001
2002-09-17,40.849998
2002-09-18,40.880001
2002-09-19,40.700001
2002-09-20,40.790001000000004
2002-09-23,40.799999
2002-09-24,40.0
2002-09-25,39.549999
2002-09-26,39.669998
2002-09-27,39.0
2002-09-30,38.849998
2002-10-01,38.650002
2002-10-02,38.639998999999996
2002-10-03,38.5
2002-10-04,37.900002
2002-10-07,36.939999
2002-10-08,36.400002
2002-10-09,35.0
2002-10-10,35.91
2002-10-11,37.0
2002-10-14,36.52
2002-10-15,36.939999
2002-10-16,36.450001
2002-10-17,36.459998999999996
2002-10-18,36.490002000000004
2002-10-21,36.299999
2002-10-22,35.700001
2002-10-23,35.299999
2002-10-24,35.220001
2002-10-25,35.389998999999996
2002-10-28,35.52
2002-10-29,34.919998
2002-10-30,34.639998999999996
2002-10-31,35.139998999999996
2002-11-01,35.490002000000004
2002-11-04,36.59
2002-11-05,37.110001000000004
2002-11-06,37.139998999999996
2002-11-07,37.32
2002-11-08,36.610001000000004
2002-11-11,36.130001
2002-11-12,37.0
2002-11-13,36.669998
2002-11-14,37.5
2002-11-15,37.779999
2002-11-18,37.5
2002-11-19,37.5
2002-11-20,37.599998
2002-11-21,37.93
2002-11-22,37.700001
2002-11-25,37.32
2002-11-26,37.099998
2002-11-27,37.099998
2002-11-29,37.369999
2002-12-02,37.25
2002-12-03,37.290001000000004
2002-12-04,37.110001000000004
2002-12-05,37.299999
2002-12-06,37.27
2002-12-09,37.5
2002-12-10,37.25
2002-12-11,37.299999
2002-12-12,37.150002
2002-12-13,36.849998
2002-12-16,37.290001000000004
2002-12-17,36.849998
2002-12-18,36.900002
2002-12-19,36.360001000000004
2002-12-20,36.41
2002-12-23,36.75
2002-12-24,36.59
2002-12-26,36.610001000000004
2002-12-27,36.549999
2002-12-30,37.189999
2002-12-31,37.48
2003-01-02,37.580002
2003-01-03,38.450001
2003-01-06,39.009997999999996
2003-01-07,38.509997999999996
2003-01-08,38.290001000000004
2003-01-09,38.450001
2003-01-10,38.43
2003-01-13,38.240002000000004
2003-01-14,38.439999
2003-01-15,38.16
2003-01-16,37.619999
2003-01-17,37.189999
2003-01-21,37.099998
2003-01-22,36.799999
2003-01-23,36.599998
2003-01-24,36.25
2003-01-27,36.060001
2003-01-28,36.09
2003-01-29,36.25
2003-01-30,35.900002
2003-01-31,36.349998
2003-02-03,36.470001
2003-02-04,36.700001
2003-02-05,36.98
2003-02-06,36.799999
2003-02-07,35.75
2003-02-10,35.75
2003-02-11,35.25
2003-02-12,35.169998
2003-02-13,35.150002
2003-02-14,34.849998
2003-02-18,35.220001
2003-02-19,36.150002
2003-02-20,35.959998999999996
2003-02-21,36.369999
2003-02-24,36.099998
2003-02-25,36.5
2003-02-26,36.400002
2003-02-27,36.849998
2003-02-28,36.77
2003-03-03,36.59
2003-03-04,36.009997999999996
2003-03-05,36.0
2003-03-06,35.950001
2003-03-07,35.880001
2003-03-10,35.25
2003-03-11,35.150002
2003-03-12,36.040001000000004
2003-03-13,36.5
2003-03-14,36.0
2003-03-17,35.990002000000004
2003-03-18,35.900002
2003-03-19,36.099998
2003-03-20,36.5
2003-03-21,37.860001000000004
2003-03-24,36.049999
2003-03-25,36.720001
2003-03-26,36.889998999999996
2003-03-27,36.869999
2003-03-28,36.91
2003-03-31,36.48
2003-04-01,37.400002
2003-04-02,37.709998999999996
2003-04-03,37.310001
2003-04-04,36.669998
2003-04-07,37.060001
2003-04-08,36.970001
2003-04-09,36.880001
2003-04-10,36.970001
2003-04-11,36.650002
2003-04-14,36.98
2003-04-15,37.259997999999996
2003-04-16,36.830002
2003-04-17,37.18
2003-04-21,37.619999
2003-04-22,38.310001
2003-04-23,38.66
2003-04-24,38.369999
2003-04-25,38.07
2003-04-28,37.849998
2003-04-29,38.200001
2003-04-30,37.759997999999996
2003-05-01,38.240002000000004
2003-05-02,38.77
2003-05-05,39.209998999999996
2003-05-06,39.43
2003-05-07,36.59
2003-05-08,36.389998999999996
2003-05-09,36.650002
2003-05-12,36.200001
2003-05-13,35.110001000000004
2003-05-14,35.18
2003-05-15,35.049999
2003-05-16,35.349998
2003-05-19,34.799999
2003-05-20,35.189999
2003-05-21,35.349998
2003-05-22,35.84
2003-05-23,35.700001
2003-05-27,35.650002
2003-05-28,35.099998
2003-05-29,34.139998999999996
2003-05-30,35.23
2003-06-02,35.110001000000004
2003-06-03,35.43
2003-06-04,36.310001
2003-06-05,36.16
2003-06-06,36.41
2003-06-09,35.610001000000004
2003-06-10,36.080002
2003-06-11,36.720001
2003-06-12,35.900002
2003-06-13,35.200001
2003-06-16,35.919998
2003-06-17,35.75
2003-06-18,35.0
2003-06-19,34.75
2003-06-20,34.709998999999996
2003-06-23,34.23
2003-06-24,34.259997999999996
2003-06-25,34.310001
2003-06-26,34.619999
2003-06-27,34.389998999999996
2003-06-30,34.599998
2003-07-01,34.73
2003-07-02,35.450001
2003-07-03,35.299999
2003-07-07,35.290001000000004
2003-07-08,35.360001000000004
2003-07-09,34.98
2003-07-10,34.389998999999996
2003-07-11,34.75
2003-07-14,35.889998999999996
2003-07-15,36.27
2003-07-16,36.310001
2003-07-17,36.279999
2003-07-18,36.560001
2003-07-21,36.43
2003-07-22,36.82
2003-07-23,36.689999
2003-07-24,37.43
2003-07-25,37.75
2003-07-28,37.639998999999996
2003-07-29,38.41
2003-07-30,39.16
2003-07-31,39.41
2003-08-01,39.599998
2003-08-04,39.779999
2003-08-05,39.549999
2003-08-06,39.27
2003-08-07,38.860001000000004
2003-08-08,38.650002
2003-08-11,38.650002
2003-08-12,37.619999
2003-08-13,37.110001000000004
2003-08-14,37.389998999999996
2003-08-15,36.599998
2003-08-18,36.990002000000004
2003-08-19,37.299999
2003-08-20,37.509997999999996
2003-08-21,37.759997999999996
2003-08-22,37.549999
2003-08-25,37.59
2003-08-26,37.98
2003-08-27,38.450001
2003-08-28,38.380001
2003-08-29,38.549999
2003-09-02,38.799999
2003-09-03,38.900002
2003-09-04,38.560001
2003-09-05,38.25
2003-09-08,38.380001
2003-09-09,38.349998
2003-09-10,38.0
2003-09-11,38.43
2003-09-12,38.860001000000004
2003-09-15,38.52
2003-09-16,38.560001
2003-09-17,38.200001
2003-09-18,38.75
2003-09-19,39.0
2003-09-22,38.889998999999996
2003-09-23,39.200001
2003-09-24,38.970001
2003-09-25,38.580002
2003-09-26,38.650002
2003-09-29,38.93
2003-09-30,39.360001000000004
2003-10-01,39.459998999999996
2003-10-02,39.82
2003-10-03,40.630001
2003-10-06,41.240002000000004
2003-10-07,41.299999
2003-10-08,41.349998
2003-10-09,41.799999
2003-10-10,41.740002000000004
2003-10-13,41.950001
2003-10-14,41.98
2003-10-15,41.68
2003-10-16,41.900002
2003-10-17,41.52
2003-10-20,41.75
2003-10-21,41.599998
2003-10-22,41.09
2003-10-23,40.75
2003-10-24,40.650002
2003-10-27,41.0
2003-10-28,40.900002
2003-10-29,40.959998999999996
2003-10-30,40.950001
2003-10-31,40.900002
2003-11-03,41.279999
2003-11-04,37.099998
2003-11-05,36.23
2003-11-06,36.540001000000004
2003-11-07,36.25
2003-11-10,34.549999
2003-11-11,34.98
2003-11-12,34.5
2003-11-13,35.099998
2003-11-14,35.200001
2003-11-17,35.099998
2003-11-18,34.360001000000004
2003-11-19,34.25
2003-11-20,33.93
2003-11-21,33.009997999999996
2003-11-24,33.580002
2003-11-25,34.110001000000004
2003-11-26,34.310001
2003-11-28,34.049999
2003-12-01,34.18
2003-12-02,34.060001
2003-12-03,34.080002
2003-12-04,34.18
2003-12-05,34.009997999999996
2003-12-08,34.0
2003-12-09,34.049999
2003-12-10,34.049999
2003-12-11,34.43
2003-12-12,34.790001000000004
2003-12-15,34.5
2003-12-16,34.810001
2003-12-17,34.59
2003-12-18,34.639998999999996
2003-12-19,34.75
2003-12-22,34.849998
2003-12-23,34.75
2003-12-24,34.68
2003-12-26,34.540001000000004
2003-12-29,34.650002
2003-12-30,34.700001
2003-12-31,34.5
2004-01-02,34.459998999999996
2004-01-05,34.57
2004-01-06,34.950001
2004-01-07,34.029999
2004-01-08,34.630001
2004-01-09,34.299999
2004-01-12,34.220001
2004-01-13,34.290001000000004
2004-01-14,34.450001
2004-01-15,34.25
2004-01-16,33.950001
2004-01-20,33.759997999999996
2004-01-21,33.599998
2004-01-22,33.5
2004-01-23,33.57
2004-01-26,33.619999
2004-01-27,33.849998
2004-01-28,34.549999
2004-01-29,34.419998
2004-01-30,35.18
2004-02-02,35.849998
2004-02-03,35.700001
2004-02-04,34.950001
2004-02-05,34.889998999999996
2004-02-06,35.450001
2004-02-09,35.150002
2004-02-10,35.07
2004-02-11,34.75
2004-02-12,34.439999
2004-02-13,32.900002
2004-02-17,32.869999
2004-02-18,32.049999
2004-02-19,32.040001000000004
2004-02-20,32.16
2004-02-23,31.809998999999998
2004-02-24,31.450001
2004-02-25,31.959999
2004-02-26,32.110001000000004
2004-02-27,32.400002
2004-03-01,32.990002000000004
2004-03-02,33.549999
