Date,MTD
2002-08-28,29.76
2002-08-29,30.049999
2002-08-30,29.559998999999998
2002-09-03,28.139999
2002-09-04,28.51
2002-09-05,28.299999
2002-09-06,30.01
2002-09-09,29.799999
2002-09-10,30.4
2002-09-11,30.42
2002-09-12,29.76
2002-09-13,30.0
2002-09-16,30.02
2002-09-17,29.610001
2002-09-18,28.91
2002-09-19,28.74
2002-09-20,28.5
2002-09-23,28.15
2002-09-24,27.709999
2002-09-25,27.620001000000002
2002-09-26,27.85
2002-09-27,26.66
2002-09-30,26.0
2002-10-01,26.799999
2002-10-02,27.049999
2002-10-03,27.25
2002-10-04,26.889999
2002-10-07,26.18
2002-10-08,27.0
2002-10-09,26.950001
2002-10-10,27.1
2002-10-11,27.91
2002-10-14,28.85
2002-10-15,29.16
2002-10-16,28.5
2002-10-17,28.93
2002-10-18,29.08
2002-10-21,28.799999
2002-10-22,28.42
2002-10-23,29.200001
2002-10-24,28.85
2002-10-25,29.530001000000002
2002-10-28,30.01
2002-10-29,29.940001000000002
2002-10-30,30.07
2002-10-31,29.950001
2002-11-01,32.139998999999996
2002-11-04,33.52
2002-11-05,33.439999
2002-11-06,33.849998
2002-11-07,33.23
2002-11-08,34.18
2002-11-11,32.669998
2002-11-12,33.59
2002-11-13,33.990002000000004
2002-11-14,34.040001000000004
2002-11-15,34.0
2002-11-18,34.099998
2002-11-19,34.139998999999996
2002-11-20,34.869999
2002-11-21,35.48
2002-11-22,36.080002
2002-11-25,36.860001000000004
2002-11-26,35.990002000000004
2002-11-27,36.169998
2002-11-29,36.549999
2002-12-02,36.049999
2002-12-03,34.650002
2002-12-04,33.759997999999996
2002-12-05,33.66
2002-12-06,33.689999
2002-12-09,32.450001
2002-12-10,32.650002
2002-12-11,33.400002
2002-12-12,32.790001000000004
2002-12-13,32.02
2002-12-16,32.919998
2002-12-17,32.5
2002-12-18,32.220001
2002-12-19,32.599998
2002-12-20,33.299999
2002-12-23,33.029999
2002-12-24,33.0
2002-12-26,33.5
2002-12-27,32.529999
2002-12-30,32.130001
2002-12-31,32.060001
2003-01-02,32.650002
2003-01-03,33.299999
2003-01-06,33.220001
2003-01-07,33.32
2003-01-08,32.369999
2003-01-09,33.099998
2003-01-10,33.75
2003-01-13,34.119999
2003-01-14,33.549999
2003-01-15,32.599998
2003-01-16,32.349998
2003-01-17,31.9
2003-01-21,31.889999
2003-01-22,31.1
2003-01-23,31.49
2003-01-24,30.950001
2003-01-27,31.02
2003-01-28,31.35
2003-01-29,31.09
2003-01-30,30.48
2003-01-31,30.48
2003-02-03,30.690001000000002
2003-02-04,30.42
2003-02-05,30.629998999999998
2003-02-06,29.969998999999998
2003-02-07,29.91
2003-02-10,29.75
2003-02-11,29.450001
2003-02-12,29.049999
2003-02-13,29.309998999999998
2003-02-14,29.299999
2003-02-18,29.51
2003-02-19,29.23
2003-02-20,29.0
2003-02-21,29.530001000000002
2003-02-24,29.0
2003-02-25,28.9
2003-02-26,29.15
2003-02-27,29.450001
2003-02-28,29.860001
2003-03-03,29.48
2003-03-04,29.200001
2003-03-05,29.26
2003-03-06,29.549999
2003-03-07,29.65
2003-03-10,29.68
2003-03-11,29.26
2003-03-12,29.200001
2003-03-13,29.950001
2003-03-14,29.799999
2003-03-17,30.75
2003-03-18,30.799999
2003-03-19,30.790001
2003-03-20,30.700001
2003-03-21,31.5
2003-03-24,31.120001000000002
2003-03-25,30.530001000000002
2003-03-26,30.459999
2003-03-27,29.940001000000002
2003-03-28,30.02
2003-03-31,29.790001
2003-04-01,29.82
2003-04-02,30.5
2003-04-03,30.9
2003-04-04,30.200001
2003-04-07,31.030001000000002
2003-04-08,31.0
2003-04-09,32.09
2003-04-10,32.700001
2003-04-11,32.950001
2003-04-14,32.860001000000004
2003-04-15,33.490002000000004
2003-04-16,33.799999
2003-04-17,34.189999
2003-04-21,34.330002
2003-04-22,34.439999
2003-04-23,34.290001000000004
2003-04-24,33.950001
2003-04-25,33.150002
2003-04-28,34.080002
2003-04-29,35.169998
2003-04-30,35.5
2003-05-01,35.59
2003-05-02,35.810001
2003-05-05,35.77
2003-05-06,35.84
2003-05-07,35.439999
2003-05-08,35.200001
2003-05-09,35.130001
2003-05-12,35.299999
2003-05-13,35.599998
2003-05-14,35.450001
2003-05-15,35.869999
2003-05-16,35.5
2003-05-19,35.200001
2003-05-20,35.369999
2003-05-21,35.5
2003-05-22,36.060001
2003-05-23,35.939999
2003-05-27,36.049999
2003-05-28,35.919998
2003-05-29,35.790001000000004
2003-05-30,35.830002
2003-06-02,36.389998999999996
2003-06-03,36.759997999999996
2003-06-04,37.150002
2003-06-05,37.549999
2003-06-06,37.400002
2003-06-09,36.439999
2003-06-10,36.240002000000004
2003-06-11,36.57
2003-06-12,36.709998999999996
2003-06-13,36.599998
2003-06-16,36.869999
2003-06-17,37.580002
2003-06-18,38.0
2003-06-19,37.66
2003-06-20,37.889998999999996
2003-06-23,36.990002000000004
2003-06-24,36.599998
2003-06-25,36.849998
2003-06-26,37.549999
2003-06-27,36.959998999999996
2003-06-30,36.650002
2003-07-01,36.650002
2003-07-02,36.98
2003-07-03,36.959998999999996
2003-07-07,37.549999
2003-07-08,37.950001
2003-07-09,38.450001
2003-07-10,38.09
2003-07-11,37.669998
2003-07-14,37.259997999999996
2003-07-15,37.450001
2003-07-16,37.27
2003-07-17,37.119999
2003-07-18,37.32
2003-07-21,36.950001
2003-07-22,37.169998
2003-07-23,37.209998999999996
2003-07-24,38.349998
2003-07-25,35.200001
2003-07-28,35.599998
2003-07-29,35.150002
2003-07-30,35.040001000000004
2003-07-31,34.900002
2003-08-01,34.900002
2003-08-04,34.98
2003-08-05,34.700001
2003-08-06,34.599998
2003-08-07,34.75
2003-08-08,34.73
2003-08-11,35.439999
2003-08-12,35.849998
2003-08-13,36.209998999999996
2003-08-14,36.459998999999996
2003-08-15,36.459998999999996
2003-08-18,36.580002
2003-08-19,36.98
2003-08-20,37.599998
2003-08-21,37.950001
2003-08-22,38.700001
2003-08-25,38.299999
2003-08-26,37.939999
2003-08-27,37.560001
2003-08-28,37.98
2003-08-29,38.509997999999996
2003-09-02,38.700001
2003-09-03,38.830002
2003-09-04,38.939999
2003-09-05,39.599998
2003-09-08,39.700001
2003-09-09,39.75
2003-09-10,39.18
2003-09-11,39.25
2003-09-12,38.950001
2003-09-15,38.5
2003-09-16,38.470001
2003-09-17,38.240002000000004
2003-09-18,38.009997999999996
2003-09-19,37.93
2003-09-22,37.5
2003-09-23,36.799999
2003-09-24,37.189999
2003-09-25,36.720001
2003-09-26,36.330002
2003-09-29,36.450001
2003-09-30,35.950001
2003-10-01,36.349998
2003-10-02,36.099998
2003-10-03,36.52
2003-10-06,36.599998
2003-10-07,37.419998
2003-10-08,37.450001
2003-10-09,36.93
2003-10-10,37.66
2003-10-13,37.610001000000004
2003-10-14,38.209998999999996
2003-10-15,38.549999
2003-10-16,38.560001
2003-10-17,37.52
2003-10-20,38.150002
2003-10-21,37.150002
2003-10-22,36.880001
2003-10-23,36.060001
2003-10-24,36.380001
2003-10-27,36.75
2003-10-28,38.0
2003-10-29,38.110001000000004
2003-10-30,37.669998
2003-10-31,38.34
2003-11-03,38.580002
2003-11-04,39.139998999999996
2003-11-05,38.849998
2003-11-06,39.509997999999996
2003-11-07,40.5
2003-11-10,40.200001
2003-11-11,40.110001000000004
2003-11-12,40.349998
2003-11-13,40.970001
2003-11-14,39.950001
2003-11-17,39.689999
2003-11-18,39.529999
2003-11-19,39.509997999999996
2003-11-20,39.48
2003-11-21,39.200001
2003-11-24,39.950001
2003-11-25,39.799999
2003-11-26,39.84
2003-11-28,39.220001
2003-12-01,39.650002
2003-12-02,39.490002000000004
2003-12-03,39.52
2003-12-04,39.450001
2003-12-05,39.41
2003-12-08,39.560001
2003-12-09,39.310001
2003-12-10,39.0
2003-12-11,39.779999
2003-12-12,39.470001
2003-12-15,40.599998
2003-12-16,40.0
2003-12-17,40.0
2003-12-18,40.529999
2003-12-19,42.43
2003-12-22,42.73
2003-12-23,42.380001
2003-12-24,42.150002
2003-12-26,42.110001000000004
2003-12-29,42.34
2003-12-30,42.299999
2003-12-31,42.209998999999996
2004-01-02,42.049999
2004-01-05,42.650002
2004-01-06,43.150002
2004-01-07,43.27
2004-01-08,44.830002
2004-01-09,45.060001
2004-01-12,44.349998
2004-01-13,43.849998
2004-01-14,44.099998
2004-01-15,44.299999
2004-01-16,45.27
2004-01-20,44.990002000000004
2004-01-21,45.0
2004-01-22,45.0
2004-01-23,45.080002
2004-01-26,45.259997999999996
2004-01-27,45.52
2004-01-28,45.709998999999996
2004-01-29,45.52
2004-01-30,45.799999
2004-02-02,45.860001000000004
2004-02-03,46.459998999999996
2004-02-04,45.5
2004-02-05,45.48
2004-02-06,43.799999
2004-02-09,43.080002
2004-02-10,43.349998
2004-02-11,43.75
2004-02-12,43.880001
2004-02-13,43.799999
2004-02-17,43.799999
2004-02-18,43.450001
2004-02-19,43.200001
2004-02-20,42.560001
2004-02-23,42.23
2004-02-24,42.93
2004-02-25,42.400002
2004-02-26,42.599998
2004-02-27,44.0
2004-03-01,44.049999
2004-03-02,44.049999
2004-03-03,43.59
2004-03-04,43.32
2004-03-05,43.41
2004-03-08,42.75
2004-03-09,40.669998
2004-03-10,41.389998999999996
2004-03-11,41.299999
2004-03-12,42.02
2004-03-15,41.549999
2004-03-16,41.599998
2004-03-17,42.299999
2004-03-18,42.5
2004-03-19,42.790001000000004
2004-03-22,41.75
2004-03-23,42.0
2004-03-24,42.0
2004-03-25,42.759997999999996
2004-03-26,43.049999
2004-03-29,43.68
2004-03-30,44.0
2004-03-31,44.400002
2004-04-01,44.43
2004-04-02,44.799999
2004-04-05,44.799999
2004-04-06,44.93
2004-04-07,44.93
2004-04-08,44.98
2004-04-12,44.990002000000004
2004-04-13,44.349998
2004-04-14,44.259997999999996
2004-04-15,43.700001
2004-04-16,44.189999
2004-04-19,44.43
2004-04-20,43.950001
2004-04-21,44.900002
2004-04-22,45.720001
2004-04-23,45.91
2004-04-26,45.450001
2004-04-27,45.009997999999996
2004-04-28,44.34
2004-04-29,44.5
2004-04-30,44.82
2004-05-03,44.959998999999996
2004-05-04,44.950001
2004-05-05,44.93
2004-05-06,44.57
2004-05-07,44.5
2004-05-10,44.18
2004-05-11,44.799999
2004-05-12,45.049999
2004-05-13,45.25
2004-05-14,45.0
2004-05-17,44.650002
2004-05-18,44.599998
2004-05-19,44.799999
2004-05-20,44.700001
2004-05-21,44.900002
2004-05-24,45.380001
2004-05-25,45.450001
2004-05-26,45.380001
2004-05-27,45.799999
2004-05-28,46.380001
2004-06-01,46.459998999999996
2004-06-02,46.52
2004-06-03,46.02
2004-06-04,47.310001
2004-06-07,48.220001
2004-06-08,48.110001000000004
2004-06-09,48.09
2004-06-10,48.110001000000004
2004-06-14,48.169998
2004-06-15,48.639998999999996
2004-06-16,49.099998
2004-06-17,48.950001
2004-06-18,49.299999
2004-06-21,49.09
2004-06-22,49.150002
2004-06-23,49.580002
2004-06-24,49.580002
2004-06-25,49.080002
2004-06-28,48.830002
2004-06-29,49.32
2004-06-30,49.139998999999996
2004-07-01,49.150002
2004-07-02,48.360001000000004
2004-07-06,46.830002
2004-07-07,47.0
2004-07-08,47.02
2004-07-09,47.099998
2004-07-12,46.68
2004-07-13,46.700001
2004-07-14,46.299999
2004-07-15,46.02
2004-07-16,45.700001
2004-07-19,45.470001
2004-07-20,45.599998
2004-07-21,44.900002
2004-07-22,45.299999
2004-07-23,41.0
2004-07-26,40.709998999999996
2004-07-27,40.5
2004-07-28,41.279999
2004-07-29,41.869999
2004-07-30,41.700001
2004-08-02,42.27
2004-08-03,42.450001
2004-08-04,42.18
2004-08-05,42.349998
2004-08-06,41.259997999999996
2004-08-09,41.25
2004-08-10,43.700001
2004-08-11,43.150002
2004-08-12,41.919998
2004-08-13,43.099998
2004-08-16,43.77
2004-08-17,44.41
2004-08-18,45.200001
2004-08-19,45.02
2004-08-20,45.799999
2004-08-23,45.59
2004-08-24,45.619999
2004-08-25,45.66
2004-08-26,45.580002
2004-08-27,46.049999
2004-08-30,45.529999
2004-08-31,46.040001000000004
2004-09-01,46.720001
2004-09-02,47.02
2004-09-03,46.380001
2004-09-07,46.869999
2004-09-08,46.240002000000004
2004-09-09,46.880001
2004-09-10,46.77
2004-09-13,47.68
2004-09-14,47.639998999999996
2004-09-15,47.73
2004-09-16,47.869999
2004-09-17,47.889998999999996
2004-09-20,47.639998999999996
2004-09-21,47.650002
2004-09-22,47.07
2004-09-23,46.98
2004-09-24,46.599998
2004-09-27,46.349998
2004-09-28,46.16
2004-09-29,47.02
2004-09-30,47.220001
2004-10-01,48.080002
2004-10-04,47.700001
2004-10-05,47.52
2004-10-06,48.009997999999996
2004-10-07,47.540001000000004
2004-10-08,47.18
2004-10-11,47.07
2004-10-12,46.93
2004-10-13,47.080002
2004-10-14,46.75
2004-10-15,46.799999
2004-10-18,47.0
2004-10-19,46.75
2004-10-20,47.23
2004-10-21,46.93
2004-10-22,46.509997999999996
2004-10-25,46.630001
2004-10-26,46.919998
2004-10-27,47.599998
2004-10-28,47.950001
2004-10-29,47.900002
2004-11-01,47.849998
2004-11-02,48.009997999999996
2004-11-03,48.099998
2004-11-04,48.369999
2004-11-05,49.0
2004-11-08,49.200001
2004-11-09,48.959998999999996
2004-11-10,49.34
2004-11-11,49.900002
2004-11-12,49.950001
2004-11-15,50.0
2004-11-16,49.959998999999996
2004-11-17,50.169998
2004-11-18,50.599998
2004-11-19,49.98
2004-11-22,50.599998
2004-11-23,51.0
2004-11-24,50.959998999999996
2004-11-26,50.98
2004-11-29,51.459998999999996
2004-11-30,51.599998
2004-12-01,51.700001
2004-12-02,51.48
2004-12-03,51.5
2004-12-06,51.669998
2004-12-07,50.779999
2004-12-08,50.5
2004-12-09,49.810001
2004-12-10,49.950001
2004-12-13,50.77
2004-12-14,51.470001
2004-12-15,51.93
2004-12-16,51.970001
2004-12-17,51.799999
2004-12-20,51.529999
2004-12-21,51.450001
2004-12-22,51.700001
2004-12-23,51.779999
2004-12-27,51.290001000000004
2004-12-28,51.48
2004-12-29,51.400002
2004-12-30,51.52
2004-12-31,51.310001
2005-01-03,51.07
2005-01-04,50.360001000000004
2005-01-05,50.369999
2005-01-06,50.200001
2005-01-07,50.150002
2005-01-10,49.849998
2005-01-11,49.700001
2005-01-12,49.84
2005-01-13,49.5
2005-01-14,49.799999
2005-01-18,49.950001
2005-01-19,49.580002
2005-01-20,49.700001
2005-01-21,49.48
2005-01-24,49.5
2005-01-25,49.529999
2005-01-26,49.669998
2005-01-27,49.900002
2005-01-28,49.900002
2005-01-31,50.16
2005-02-01,50.52
2005-02-02,50.75
2005-02-03,50.18
2005-02-04,50.630001
2005-02-07,50.950001
2005-02-08,50.939999
2005-02-09,50.290001000000004
2005-02-10,50.950001
2005-02-11,51.830002
2005-02-14,51.720001
2005-02-15,51.599998
2005-02-16,51.200001
2005-02-17,51.34
2005-02-18,51.02
2005-02-22,50.93
2005-02-23,50.810001
2005-02-24,51.759997999999996
2005-02-25,52.200001
2005-02-28,52.5
2005-03-01,52.200001
2005-03-02,52.349998
2005-03-03,52.25
2005-03-04,52.360001000000004
2005-03-07,53.0
2005-03-08,52.540001000000004
2005-03-09,52.439999
2005-03-10,51.580002
2005-03-11,51.66
2005-03-14,52.93
2005-03-15,52.349998
2005-03-16,51.900002
2005-03-17,51.599998
2005-03-18,51.360001000000004
2005-03-21,51.380001
2005-03-22,51.43
2005-03-23,51.400002
2005-03-24,51.5
2005-03-28,51.490002000000004
2005-03-29,50.93
2005-03-30,47.369999
2005-03-31,47.5
2005-04-01,47.639998999999996
2005-04-04,47.549999
2005-04-05,47.700001
2005-04-06,47.68
2005-04-07,47.84
2005-04-08,47.73
2005-04-11,47.470001
2005-04-12,48.259997999999996
2005-04-13,47.669998
2005-04-14,46.900002
2005-04-15,46.080002
2005-04-18,45.849998
2005-04-19,46.57
2005-04-20,46.75
2005-04-21,47.759997999999996
2005-04-22,46.200001
2005-04-25,46.75
2005-04-26,46.549999
2005-04-27,45.849998
2005-04-28,45.599998
2005-04-29,45.849998
2005-05-02,46.049999
2005-05-03,46.5
2005-05-04,46.93
2005-05-05,46.939999
2005-05-06,47.290001000000004
2005-05-09,47.169998
2005-05-10,47.18
2005-05-11,47.650002
2005-05-12,47.84
2005-05-13,47.299999
2005-05-16,47.060001
2005-05-17,48.349998
2005-05-18,48.950001
2005-05-19,48.91
2005-05-20,49.0
2005-05-23,49.02
2005-05-24,48.790001000000004
2005-05-25,48.5
2005-05-26,48.799999
2005-05-27,48.779999
2005-05-31,49.0
2005-06-01,49.259997999999996
2005-06-02,49.57
2005-06-03,48.91
2005-06-06,49.25
2005-06-07,48.950001
2005-06-08,48.470001
2005-06-09,48.580002
2005-06-10,48.599998
2005-06-13,48.549999
2005-06-14,48.43
2005-06-15,47.799999
2005-06-16,47.150002
2005-06-17,47.099998
2005-06-20,47.0
2005-06-21,46.900002
2005-06-22,46.59
2005-06-23,45.669998
2005-06-24,45.509997999999996
2005-06-27,45.240002000000004
2005-06-28,45.669998
2005-06-29,45.950001
2005-06-30,46.580002
2005-07-01,46.610001000000004
2005-07-05,46.880001
2005-07-06,46.669998
2005-07-07,47.029999
2005-07-08,47.66
2005-07-11,47.919998
2005-07-12,47.849998
2005-07-13,47.5
2005-07-14,47.599998
2005-07-15,47.580002
2005-07-18,47.59
2005-07-19,47.799999
2005-07-20,49.049999
2005-07-21,48.900002
2005-07-22,48.5
2005-07-25,48.299999
2005-07-26,48.740002000000004
2005-07-27,49.330002
2005-07-28,49.580002
2005-07-29,52.5
2005-08-01,52.0
2005-08-02,52.16
2005-08-03,51.599998
2005-08-04,51.0
2005-08-05,50.75
2005-08-08,50.450001
2005-08-09,49.959998999999996
2005-08-10,49.810001
2005-08-11,50.639998999999996
2005-08-12,50.560001
2005-08-15,50.900002
2005-08-16,50.16
2005-08-17,50.419998
2005-08-18,50.349998
2005-08-19,50.09
2005-08-22,50.639998999999996
2005-08-23,50.209998999999996
2005-08-24,50.400002
2005-08-25,50.75
2005-08-26,49.799999
2005-08-29,50.200001
2005-08-30,49.939999
2005-08-31,50.400002
2005-09-01,50.5
2005-09-02,49.57
2005-09-06,49.740002000000004
2005-09-07,50.66
2005-09-08,50.75
2005-09-09,51.389998999999996
2005-09-12,51.419998
2005-09-13,50.950001
2005-09-14,50.459998999999996
2005-09-15,49.630001
2005-09-16,49.939999
2005-09-19,49.849998
2005-09-20,49.369999
2005-09-21,49.5
2005-09-22,49.490002000000004
2005-09-23,49.740002000000004
2005-09-26,49.68
2005-09-27,50.349998
2005-09-28,50.349998
2005-09-29,50.700001
2005-09-30,50.98
2005-10-03,51.599998
2005-10-04,52.009997999999996
2005-10-05,51.580002
2005-10-06,51.48
2005-10-07,51.610001000000004
2005-10-10,51.200001
2005-10-11,50.880001
2005-10-12,51.23
2005-10-13,51.0
2005-10-14,51.439999
2005-10-17,51.82
2005-10-18,51.98
2005-10-19,52.599998
2005-10-20,52.240002000000004
2005-10-21,51.5
2005-10-24,51.619999
2005-10-25,51.57
2005-10-26,50.950001
2005-10-27,50.900002
2005-10-28,51.029999
2005-10-31,51.599998
2005-11-01,51.23
2005-11-02,52.32
2005-11-03,52.369999
2005-11-04,56.200001
2005-11-07,56.200001
2005-11-08,56.029999
2005-11-09,55.900002
2005-11-10,56.0
2005-11-11,55.900002
2005-11-14,56.400002
2005-11-15,56.220001
2005-11-16,56.099998
2005-11-17,56.18
2005-11-18,56.400002
2005-11-21,58.200001
2005-11-22,58.169998
2005-11-23,57.869999
2005-11-25,57.470001
2005-11-28,56.720001
2005-11-29,56.889998999999996
2005-11-30,57.080002
2005-12-01,57.540001000000004
2005-12-02,57.200001
2005-12-05,57.82
2005-12-06,57.049999
2005-12-07,57.049999
2005-12-08,57.549999
2005-12-09,57.869999
2005-12-12,58.049999
2005-12-13,57.959998999999996
2005-12-14,57.380001
2005-12-15,57.02
2005-12-16,56.950001
2005-12-19,55.400002
2005-12-20,55.900002
2005-12-21,56.0
2005-12-22,56.139998999999996
2005-12-23,55.91
2005-12-27,55.299999
2005-12-28,55.200001
2005-12-29,55.599998
2005-12-30,55.200001
2006-01-03,55.619999
2006-01-04,56.07
2006-01-05,55.970001
2006-01-06,55.950001
2006-01-09,56.400002
2006-01-10,56.310001
2006-01-11,56.549999
2006-01-12,56.189999
2006-01-13,56.450001
2006-01-17,56.27
2006-01-18,57.869999
2006-01-19,57.580002
2006-01-20,57.25
2006-01-23,56.82
2006-01-24,57.889998999999996
2006-01-25,57.82
2006-01-26,58.189999
2006-01-27,58.66
2006-01-30,58.860001000000004
2006-01-31,57.889998999999996
2006-02-01,59.310001
2006-02-02,58.080002
2006-02-03,58.740002000000004
2006-02-06,59.029999
2006-02-07,60.450001
2006-02-08,59.630001
2006-02-09,60.150002
2006-02-10,61.900002
2006-02-13,61.369999
2006-02-14,61.59
2006-02-15,61.639998999999996
2006-02-16,61.48
2006-02-17,61.700001
2006-02-21,60.669998
2006-02-22,60.849998
2006-02-23,60.650002
2006-02-24,60.68
2006-02-27,60.98
2006-02-28,60.560001
2006-03-01,60.700001
2006-03-02,60.52
2006-03-03,61.0
2006-03-06,59.860001000000004
2006-03-07,60.200001
2006-03-08,60.169998
2006-03-09,59.669998
2006-03-10,59.900002
2006-03-13,60.25
2006-03-14,60.779999
2006-03-15,60.290001000000004
2006-03-16,60.529999
2006-03-17,60.080002
2006-03-20,60.110001000000004
2006-03-21,59.59
2006-03-22,59.98
2006-03-23,60.200001
2006-03-24,60.279999
2006-03-27,60.27
2006-03-28,59.98
2006-03-29,60.700001
2006-03-30,60.48
2006-03-31,60.34
2006-04-03,60.580002
2006-04-04,60.880001
2006-04-05,61.369999
2006-04-06,61.470001
2006-04-07,61.849998
2006-04-10,61.560001
2006-04-11,61.400002
2006-04-12,61.549999
2006-04-13,61.860001000000004
2006-04-17,62.169998
2006-04-18,63.200001
2006-04-19,63.360001000000004
2006-04-20,63.259997999999996
2006-04-21,62.509997999999996
2006-04-24,64.489998
2006-04-25,64.459999
2006-04-26,65.040001
2006-04-27,64.57
2006-04-28,64.800003
2006-05-01,64.989998
2006-05-02,64.870003
2006-05-03,65.690002
2006-05-04,65.949997
2006-05-05,65.760002
2006-05-08,66.410004
2006-05-09,66.870003
2006-05-10,68.339996
2006-05-11,68.18
2006-05-12,67.769997
2006-05-15,68.089996
2006-05-16,66.800003
2006-05-17,65.720001
2006-05-18,65.059998
2006-05-19,64.709999
2006-05-22,63.919998
2006-05-23,63.880001
2006-05-24,63.900002
2006-05-25,64.0
2006-05-26,64.0
2006-05-30,62.650002
2006-05-31,64.790001
2006-06-01,65.480003
2006-06-02,63.950001
2006-06-05,62.700001
2006-06-06,62.049999
2006-06-07,60.900002
2006-06-08,60.34
2006-06-09,60.810001
2006-06-12,59.23
2006-06-13,58.709998999999996
2006-06-14,58.77
2006-06-15,59.860001000000004
2006-06-16,59.75
2006-06-19,59.110001000000004
2006-06-20,58.5
2006-06-21,59.549999
2006-06-22,59.599998
2006-06-23,59.73
2006-06-26,60.240002000000004
2006-06-27,58.599998
2006-06-28,58.669998
2006-06-29,60.43
2006-06-30,60.57
2006-07-03,61.599998
2006-07-05,61.810001
2006-07-06,61.900002
2006-07-07,60.990002000000004
2006-07-10,60.16
2006-07-11,59.900002
2006-07-12,59.169998
2006-07-13,57.860001000000004
2006-07-14,56.700001
2006-07-17,57.490002000000004
2006-07-18,57.450001
2006-07-19,59.549999
2006-07-20,58.580002
2006-07-21,58.09
2006-07-24,59.049999
2006-07-25,60.389998999999996
2006-07-26,60.619999
2006-07-27,59.970001
2006-07-28,60.91
2006-07-31,61.529999
2006-08-01,61.0
2006-08-02,61.09
2006-08-03,61.16
2006-08-04,60.709998999999996
2006-08-07,60.200001
2006-08-08,59.369999
2006-08-09,59.200001
2006-08-10,59.860001000000004
2006-08-11,59.490002000000004
2006-08-14,59.32
2006-08-15,60.189999
2006-08-16,61.490002000000004
2006-08-17,61.77
2006-08-18,62.009997999999996
2006-08-21,61.52
2006-08-22,61.77
2006-08-23,61.619999
2006-08-24,61.259997999999996
2006-08-25,60.959998999999996
2006-08-28,61.0
2006-08-29,61.18
2006-08-30,60.900002
2006-08-31,60.939999
2006-09-01,61.52
2006-09-05,61.16
2006-09-06,60.740002000000004
2006-09-07,60.849998
2006-09-08,61.52
2006-09-11,62.360001000000004
2006-09-12,62.240002000000004
2006-09-13,63.66
2006-09-14,64.68
2006-09-15,65.43
2006-09-18,65.139999
2006-09-19,65.07
2006-09-20,64.5
2006-09-21,64.199997
2006-09-22,64.150002
2006-09-25,65.07
2006-09-26,64.940002
2006-09-27,65.589996
2006-09-28,66.029999
2006-09-29,66.150002
2006-10-02,66.010002
2006-10-03,66.0
2006-10-04,66.300003
2006-10-05,66.550003
2006-10-06,66.190002
2006-10-09,66.370003
2006-10-10,66.449997
2006-10-11,66.449997
2006-10-12,67.190002
2006-10-13,67.0
2006-10-16,68.410004
2006-10-17,68.150002
2006-10-18,67.779999
2006-10-19,67.690002
2006-10-20,67.230003
2006-10-23,67.940002
2006-10-24,67.470001
2006-10-25,68.58000200000001
2006-10-26,68.809998
2006-10-27,67.599998
2006-10-30,68.589996
2006-10-31,68.650002
2006-11-01,67.339996
2006-11-02,68.059998
2006-11-03,74.900002
2006-11-06,74.25
2006-11-07,76.66999799999999
2006-11-08,75.349998
2006-11-09,76.5
2006-11-10,77.260002
2006-11-13,77.75
2006-11-14,77.5
2006-11-15,78.470001
2006-11-16,78.620003
2006-11-17,78.300003
2006-11-20,78.099998
2006-11-21,78.449997
2006-11-22,78.489998
2006-11-24,78.860001
2006-11-27,77.230003
2006-11-28,77.620003
2006-11-29,78.739998
2006-11-30,77.41999799999999
2006-12-01,77.699997
2006-12-04,79.529999
2006-12-05,80.160004
2006-12-06,80.800003
2006-12-07,80.279999
2006-12-08,80.040001
2006-12-11,80.010002
2006-12-12,80.279999
2006-12-13,80.370003
2006-12-14,80.629997
2006-12-15,80.410004
2006-12-18,80.769997
2006-12-19,79.599998
2006-12-20,79.5
2006-12-21,79.129997
2006-12-22,78.540001
2006-12-26,78.510002
2006-12-27,80.019997
2006-12-28,79.449997
2006-12-29,78.849998
2007-01-03,77.779999
2007-01-04,78.489998
2007-01-05,78.519997
2007-01-08,78.900002
2007-01-09,79.82
2007-01-10,79.589996
2007-01-11,81.0
2007-01-12,79.910004
2007-01-16,80.480003
2007-01-17,80.220001
2007-01-18,80.18
2007-01-19,79.279999
2007-01-22,78.290001
2007-01-23,79.540001
2007-01-24,80.040001
2007-01-25,79.980003
2007-01-26,80.940002
2007-01-29,81.57
2007-01-30,82.110001
2007-01-31,82.800003
2007-02-01,85.480003
2007-02-02,84.089996
2007-02-05,83.639999
2007-02-06,84.290001
2007-02-07,84.660004
2007-02-08,84.599998
2007-02-09,89.199997
2007-02-12,87.699997
2007-02-13,88.019997
2007-02-14,89.480003
2007-02-15,90.660004
2007-02-16,89.610001
2007-02-20,89.809998
2007-02-21,90.599998
2007-02-22,90.16999799999999
2007-02-23,89.910004
2007-02-26,89.410004
2007-02-27,86.260002
2007-02-28,86.360001
2007-03-01,85.889999
2007-03-02,84.959999
2007-03-05,84.989998
2007-03-06,87.18
2007-03-07,87.110001
2007-03-08,86.449997
2007-03-09,86.849998
2007-03-12,88.260002
2007-03-13,87.300003
2007-03-14,87.019997
2007-03-15,88.209999
2007-03-16,88.190002
2007-03-19,89.510002
2007-03-20,89.449997
2007-03-21,91.08000200000001
2007-03-22,91.010002
2007-03-23,91.470001
2007-03-26,91.610001
2007-03-27,90.839996
2007-03-28,89.959999
2007-03-29,89.0
2007-03-30,89.57
2007-04-02,89.940002
