Date,BBY
1985-08-22,0.188272
1985-08-23,0.188272
1985-08-26,0.188272
1985-08-27,0.194444
1985-08-28,0.20679
1985-08-29,0.208333
1985-08-30,0.21141999999999997
1985-09-03,0.22222199999999998
1985-09-04,0.21141999999999997
1985-09-05,0.216049
1985-09-06,0.21913600000000003
1985-09-09,0.22222199999999998
1985-09-10,0.21913600000000003
1985-09-11,0.216049
1985-09-12,0.216049
1985-09-13,0.20679
1985-09-16,0.203704
1985-09-17,0.203704
1985-09-18,0.203704
1985-09-19,0.203704
1985-09-20,0.203704
1985-09-23,0.20679
1985-09-24,0.20679
1985-09-25,0.20679
1985-09-26,0.20679
1985-09-30,0.21141999999999997
1985-10-01,0.21141999999999997
1985-10-02,0.21141999999999997
1985-10-03,0.21141999999999997
1985-10-04,0.208333
1985-10-07,0.208333
1985-10-08,0.21141999999999997
1985-10-09,0.216049
1985-10-10,0.216049
1985-10-11,0.231481
1985-10-14,0.23456799999999997
1985-10-15,0.23611100000000002
1985-10-16,0.239198
1985-10-17,0.25
1985-10-18,0.246914
1985-10-21,0.239198
1985-10-22,0.243827
1985-10-23,0.243827
1985-10-24,0.239198
1985-10-25,0.23611100000000002
1985-10-28,0.239198
1985-10-29,0.239198
1985-10-30,0.239198
1985-10-31,0.246914
1985-11-01,0.25
1985-11-04,0.25154299999999996
1985-11-05,0.27469099999999996
1985-11-06,0.263889
1985-11-07,0.279321
1985-11-08,0.282407
1985-11-11,0.279321
1985-11-12,0.279321
1985-11-13,0.279321
1985-11-14,0.302469
1985-11-15,0.291667
1985-11-18,0.299383
1985-11-19,0.291667
1985-11-20,0.291667
1985-11-21,0.291667
1985-11-22,0.299383
1985-11-25,0.29475300000000004
1985-11-26,0.29475300000000004
1985-11-27,0.291667
1985-11-29,0.299383
1985-12-02,0.302469
1985-12-03,0.31790100000000004
1985-12-04,0.337963
1985-12-05,0.342593
1985-12-06,0.345679
1985-12-09,0.358025
1985-12-10,0.345679
1985-12-11,0.347222
1985-12-12,0.35493800000000003
1985-12-13,0.35493800000000003
1985-12-16,0.35030900000000004
1985-12-17,0.35493800000000003
1985-12-18,0.333333
1985-12-19,0.33024699999999996
1985-12-20,0.322531
1985-12-23,0.333333
1985-12-24,0.33024699999999996
1985-12-26,0.33179000000000003
1985-12-27,0.337963
1985-12-30,0.345679
1985-12-31,0.358025
1986-01-02,0.361111
1986-01-03,0.37037
1986-01-06,0.398148
1986-01-07,0.39660500000000004
1986-01-08,0.388889
1986-01-09,0.375
1986-01-10,0.37345700000000004
1986-01-13,0.37037
1986-01-14,0.365741
1986-01-15,0.37345700000000004
1986-01-16,0.37808600000000003
1986-01-17,0.385802
1986-01-20,0.390432
1986-01-21,0.37345700000000004
1986-01-22,0.37808600000000003
1986-01-23,0.385802
1986-01-24,0.37808600000000003
1986-01-27,0.385802
1986-01-28,0.375
1986-01-29,0.342593
1986-01-30,0.342593
1986-01-31,0.342593
1986-02-03,0.342593
1986-02-04,0.342593
1986-02-05,0.347222
1986-02-06,0.345679
1986-02-07,0.345679
1986-02-10,0.347222
1986-02-11,0.345679
1986-02-12,0.345679
1986-02-13,0.345679
1986-02-14,0.347222
1986-02-18,0.361111
1986-02-19,0.362654
1986-02-20,0.362654
1986-02-21,0.37037
1986-02-24,0.385802
1986-02-25,0.388889
1986-02-26,0.39660500000000004
1986-02-27,0.41049399999999997
1986-02-28,0.433642
1986-03-03,0.441358
1986-03-04,0.441358
1986-03-05,0.43209899999999996
1986-03-06,0.425926
1986-03-07,0.424383
1986-03-10,0.416667
1986-03-11,0.41049399999999997
1986-03-12,0.41821
1986-03-13,0.41821
1986-03-14,0.41821
1986-03-17,0.404321
1986-03-18,0.425926
1986-03-19,0.41821
1986-03-20,0.41821
1986-03-21,0.43209899999999996
1986-03-24,0.429012
1986-03-25,0.433642
1986-03-26,0.445988
1986-03-27,0.45679
1986-03-31,0.48456800000000005
1986-04-01,0.5
1986-04-02,0.5432100000000001
1986-04-03,0.5432100000000001
1986-04-04,0.524691
1986-04-07,0.518519
1986-04-08,0.518519
1986-04-09,0.518519
1986-04-10,0.506173
1986-04-11,0.530864
1986-04-14,0.530864
1986-04-15,0.5432100000000001
1986-04-16,0.592593
1986-04-17,0.598765
1986-04-18,0.598765
1986-04-21,0.641975
1986-04-22,0.666667
1986-04-23,0.648148
1986-04-24,0.6358020000000001
1986-04-25,0.611111
1986-04-28,0.592593
1986-04-29,0.583333
1986-04-30,0.5432100000000001
1986-05-01,0.567901
1986-05-02,0.561728
1986-05-05,0.5432100000000001
1986-05-06,0.574074
1986-05-07,0.592593
1986-05-08,0.6358020000000001
1986-05-09,0.62963
1986-05-12,0.648148
1986-05-13,0.679012
1986-05-14,0.7098770000000001
1986-05-15,0.666667
1986-05-16,0.679012
1986-05-19,0.6604939999999999
1986-05-20,0.666667
1986-05-21,0.666667
1986-05-22,0.6604939999999999
1986-05-23,0.641975
1986-05-27,0.641975
1986-05-28,0.648148
1986-05-29,0.654321
1986-05-30,0.648148
1986-06-02,0.648148
1986-06-03,0.654321
1986-06-04,0.654321
1986-06-05,0.691358
1986-06-06,0.740741
1986-06-09,0.703704
1986-06-10,0.697531
1986-06-11,0.722222
1986-06-12,0.728395
1986-06-13,0.728395
1986-06-16,0.7160489999999999
1986-06-17,0.697531
1986-06-18,0.691358
1986-06-19,0.679012
1986-06-20,0.697531
1986-06-23,0.691358
1986-06-24,0.728395
1986-06-25,0.771605
1986-06-26,0.7839510000000001
1986-06-27,0.7901229999999999
1986-06-30,0.7839510000000001
1986-07-01,0.777778
1986-07-02,0.759259
1986-07-03,0.7932100000000001
1986-07-07,0.771605
1986-07-08,0.7160489999999999
1986-07-09,0.734568
1986-07-10,0.7160489999999999
1986-07-11,0.7098770000000001
1986-07-14,0.703704
1986-07-15,0.666667
1986-07-16,0.67284
1986-07-17,0.697531
1986-07-18,0.691358
1986-07-21,0.7098770000000001
1986-07-22,0.740741
1986-07-23,0.7530859999999999
1986-07-24,0.728395
1986-07-25,0.685185
1986-07-28,0.6604939999999999
1986-07-29,0.6358020000000001
1986-07-30,0.641975
1986-07-31,0.648148
1986-08-01,0.6358020000000001
1986-08-04,0.611111
1986-08-05,0.6234569999999999
1986-08-06,0.617284
1986-08-07,0.617284
1986-08-08,0.6234569999999999
1986-08-11,0.645062
1986-08-12,0.648148
1986-08-13,0.648148
1986-08-14,0.654321
1986-08-15,0.641975
1986-08-18,0.6234569999999999
1986-08-19,0.6234569999999999
1986-08-20,0.617284
1986-08-21,0.6358020000000001
1986-08-22,0.62963
1986-08-25,0.611111
1986-08-26,0.592593
1986-08-27,0.567901
1986-08-28,0.5802470000000001
1986-08-29,0.5802470000000001
1986-09-02,0.604938
1986-09-03,0.598765
1986-09-04,0.604938
1986-09-05,0.574074
1986-09-08,0.5864199999999999
1986-09-09,0.5802470000000001
1986-09-10,0.574074
1986-09-11,0.530864
1986-09-12,0.512346
1986-09-15,0.506173
1986-09-16,0.493827
1986-09-17,0.512346
1986-09-18,0.5339510000000001
1986-09-19,0.561728
1986-09-22,0.574074
1986-09-23,0.567901
1986-09-24,0.555556
1986-09-25,0.530864
1986-09-26,0.546296
1986-09-29,0.530864
1986-09-30,0.537037
1986-10-01,0.530864
1986-10-02,0.524691
1986-10-03,0.512346
1986-10-06,0.518519
1986-10-07,0.515432
1986-10-08,0.521605
1986-10-09,0.537037
1986-10-10,0.549383
1986-10-13,0.555556
1986-10-14,0.549383
1986-10-15,0.537037
1986-10-16,0.530864
1986-10-17,0.530864
1986-10-20,0.518519
1986-10-21,0.530864
1986-10-22,0.555556
1986-10-23,0.574074
1986-10-24,0.5802470000000001
1986-10-27,0.5802470000000001
1986-10-28,0.611111
1986-10-29,0.6358020000000001
1986-10-30,0.648148
1986-10-31,0.654321
1986-11-03,0.654321
1986-11-04,0.641975
1986-11-05,0.654321
1986-11-06,0.641975
1986-11-07,0.648148
1986-11-10,0.6358020000000001
1986-11-11,0.641975
1986-11-12,0.648148
1986-11-13,0.6358020000000001
1986-11-14,0.641975
1986-11-17,0.641975
1986-11-18,0.6234569999999999
1986-11-19,0.62963
1986-11-20,0.641975
1986-11-21,0.648148
1986-11-24,0.641975
1986-11-25,0.641975
1986-11-26,0.641975
1986-11-28,0.641975
1986-12-01,0.648148
1986-12-02,0.67284
1986-12-03,0.703704
1986-12-04,0.7160489999999999
1986-12-05,0.725309
1986-12-08,0.691358
1986-12-09,0.67284
1986-12-10,0.6604939999999999
1986-12-11,0.666667
1986-12-12,0.666667
1986-12-15,0.648148
1986-12-16,0.648148
1986-12-17,0.648148
1986-12-18,0.6358020000000001
1986-12-19,0.638889
1986-12-22,0.62963
1986-12-23,0.598765
1986-12-24,0.611111
1986-12-26,0.604938
1986-12-29,0.611111
1986-12-30,0.592593
1986-12-31,0.5864199999999999
1987-01-02,0.611111
1987-01-05,0.666667
1987-01-06,0.641975
1987-01-07,0.679012
1987-01-08,0.6635800000000001
1987-01-09,0.666667
1987-01-12,0.67284
1987-01-13,0.703704
1987-01-14,0.7160489999999999
1987-01-15,0.7098770000000001
1987-01-16,0.700617
1987-01-19,0.697531
1987-01-20,0.7160489999999999
1987-01-21,0.712963
1987-01-22,0.703704
1987-01-23,0.703704
1987-01-26,0.685185
1987-01-27,0.67284
1987-01-28,0.641975
1987-01-29,0.67284
1987-01-30,0.666667
1987-02-02,0.67284
1987-02-03,0.654321
1987-02-04,0.666667
1987-02-05,0.697531
1987-02-06,0.703704
1987-02-09,0.697531
1987-02-10,0.697531
1987-02-11,0.740741
1987-02-12,0.740741
1987-02-13,0.7469140000000001
1987-02-17,0.771605
1987-02-18,0.777778
1987-02-19,0.780864
1987-02-20,0.7839510000000001
1987-02-23,0.777778
1987-02-24,0.824074
1987-02-25,0.851852
1987-02-26,0.824074
1987-02-27,0.824074
1987-03-02,0.759259
1987-03-03,0.75
1987-03-04,0.796296
1987-03-05,0.75
1987-03-06,0.731481
1987-03-09,0.712963
1987-03-10,0.726852
1987-03-11,0.722222
1987-03-12,0.731481
1987-03-13,0.731481
1987-03-16,0.722222
1987-03-17,0.731481
1987-03-18,0.699074
1987-03-19,0.675926
1987-03-20,0.648148
1987-03-23,0.657407
1987-03-24,0.703704
1987-03-25,0.666667
1987-03-26,0.666667
1987-03-27,0.648148
1987-03-30,0.583333
1987-03-31,0.611111
1987-04-01,0.638889
1987-04-02,0.648148
1987-04-03,0.657407
1987-04-06,0.648148
1987-04-07,0.611111
1987-04-08,0.611111
1987-04-09,0.601852
1987-04-10,0.606481
1987-04-13,0.601852
1987-04-14,0.574074
1987-04-15,0.583333
1987-04-16,0.574074
1987-04-20,0.527778
1987-04-21,0.583333
1987-04-22,0.527778
1987-04-23,0.5
1987-04-24,0.462963
1987-04-27,0.453704
1987-04-28,0.44444399999999995
1987-04-29,0.462963
1987-04-30,0.453704
1987-05-01,0.453704
1987-05-04,0.48148100000000005
1987-05-05,0.5
1987-05-06,0.518519
1987-05-07,0.518519
1987-05-08,0.509259
1987-05-11,0.47222200000000003
1987-05-12,0.462963
1987-05-13,0.47222200000000003
1987-05-14,0.46759300000000004
1987-05-15,0.462963
1987-05-18,0.462963
1987-05-19,0.453704
1987-05-20,0.462963
1987-05-21,0.48148100000000005
1987-05-22,0.47685200000000005
1987-05-26,0.462963
1987-05-27,0.453704
1987-05-28,0.453704
1987-05-29,0.44444399999999995
1987-06-01,0.453704
1987-06-02,0.449074
1987-06-03,0.453704
1987-06-04,0.47222200000000003
1987-06-05,0.47222200000000003
1987-06-08,0.47222200000000003
1987-06-09,0.47222200000000003
1987-06-10,0.453704
1987-06-11,0.44444399999999995
1987-06-12,0.44444399999999995
1987-06-15,0.43518500000000004
1987-06-16,0.44444399999999995
1987-06-17,0.453704
1987-06-18,0.462963
1987-06-19,0.47222200000000003
1987-06-22,0.48148100000000005
1987-06-23,0.48148100000000005
1987-06-24,0.47222200000000003
1987-06-25,0.509259
1987-06-26,0.518519
1987-06-29,0.546296
1987-06-30,0.532407
1987-07-01,0.532407
1987-07-02,0.546296
1987-07-06,0.546296
1987-07-07,0.555556
1987-07-08,0.546296
1987-07-09,0.564815
1987-07-10,0.583333
1987-07-13,0.601852
1987-07-14,0.611111
1987-07-15,0.62963
1987-07-16,0.611111
1987-07-17,0.62037
1987-07-20,0.62963
1987-07-21,0.601852
1987-07-22,0.578704
1987-07-23,0.569444
1987-07-24,0.560185
1987-07-27,0.523148
1987-07-28,0.550926
1987-07-29,0.587963
1987-07-30,0.592593
1987-07-31,0.587963
1987-08-03,0.564815
1987-08-04,0.564815
1987-08-05,0.583333
1987-08-06,0.634259
1987-08-07,0.615741
1987-08-10,0.615741
1987-08-11,0.62037
1987-08-12,0.62037
1987-08-13,0.638889
1987-08-14,0.62963
1987-08-17,0.648148
1987-08-18,0.638889
1987-08-19,0.657407
1987-08-20,0.685185
1987-08-21,0.694444
1987-08-24,0.680556
1987-08-25,0.708333
1987-08-26,0.712963
1987-08-27,0.726852
1987-08-28,0.731481
1987-08-31,0.75
1987-09-01,0.694444
1987-09-02,0.699074
1987-09-03,0.699074
1987-09-04,0.685185
1987-09-08,0.638889
1987-09-09,0.657407
1987-09-10,0.675926
1987-09-11,0.694444
1987-09-14,0.699074
1987-09-15,0.680556
1987-09-16,0.689815
1987-09-17,0.685185
1987-09-18,0.675926
1987-09-21,0.671296
1987-09-22,0.675926
1987-09-23,0.671296
1987-09-24,0.657407
1987-09-25,0.648148
1987-09-28,0.648148
1987-09-29,0.652778
1987-09-30,0.652778
1987-10-01,0.648148
1987-10-02,0.652778
1987-10-05,0.62963
1987-10-06,0.564815
1987-10-07,0.569444
1987-10-08,0.564815
1987-10-09,0.578704
1987-10-12,0.560185
1987-10-13,0.555556
1987-10-14,0.560185
1987-10-15,0.555556
1987-10-16,0.527778
1987-10-19,0.407407
1987-10-20,0.37963
1987-10-21,0.43055600000000005
1987-10-22,0.365741
1987-10-23,0.365741
1987-10-26,0.333333
1987-10-27,0.305556
1987-10-28,0.305556
1987-10-29,0.314815
1987-10-30,0.375
1987-11-02,0.356481
1987-11-03,0.333333
1987-11-04,0.324074
1987-11-05,0.328704
1987-11-06,0.310185
1987-11-09,0.314815
1987-11-10,0.310185
1987-11-11,0.319444
1987-11-12,0.342593
1987-11-13,0.347222
1987-11-16,0.342593
1987-11-17,0.324074
1987-11-18,0.328704
1987-11-19,0.319444
1987-11-20,0.319444
1987-11-23,0.328704
1987-11-24,0.324074
1987-11-25,0.300926
1987-11-27,0.273148
1987-11-30,0.259259
1987-12-01,0.25
1987-12-02,0.25463
1987-12-03,0.25
1987-12-04,0.24074099999999998
1987-12-07,0.23611100000000002
1987-12-08,0.25463
1987-12-09,0.263889
1987-12-10,0.277778
1987-12-11,0.277778
1987-12-14,0.282407
1987-12-15,0.314815
1987-12-16,0.351852
1987-12-17,0.393519
1987-12-18,0.375
1987-12-21,0.37963
1987-12-22,0.319444
1987-12-23,0.314815
1987-12-24,0.347222
1987-12-28,0.333333
1987-12-29,0.324074
1987-12-30,0.314815
1987-12-31,0.305556
1988-01-04,0.324074
1988-01-05,0.324074
1988-01-06,0.287037
1988-01-07,0.287037
1988-01-08,0.282407
1988-01-11,0.282407
1988-01-12,0.268519
1988-01-13,0.263889
1988-01-14,0.263889
1988-01-15,0.277778
1988-01-18,0.273148
1988-01-19,0.263889
1988-01-20,0.263889
1988-01-21,0.259259
1988-01-22,0.263889
1988-01-25,0.263889
1988-01-26,0.273148
1988-01-27,0.263889
1988-01-28,0.25
1988-01-29,0.25463
1988-02-01,0.25463
1988-02-02,0.25463
1988-02-03,0.25463
1988-02-04,0.25463
1988-02-05,0.259259
1988-02-08,0.25463
1988-02-09,0.25
1988-02-10,0.25463
1988-02-11,0.25463
1988-02-12,0.25463
1988-02-16,0.25463
1988-02-17,0.259259
1988-02-18,0.259259
1988-02-19,0.259259
1988-02-22,0.259259
1988-02-23,0.259259
1988-02-24,0.259259
1988-02-25,0.268519
1988-02-26,0.259259
1988-02-29,0.273148
1988-03-01,0.282407
1988-03-02,0.310185
1988-03-03,0.314815
1988-03-04,0.300926
1988-03-07,0.300926
1988-03-08,0.300926
1988-03-09,0.305556
1988-03-10,0.300926
1988-03-11,0.305556
1988-03-14,0.300926
1988-03-15,0.300926
1988-03-16,0.305556
1988-03-17,0.314815
1988-03-18,0.333333
1988-03-21,0.324074
1988-03-22,0.328704
1988-03-23,0.328704
1988-03-24,0.333333
1988-03-25,0.333333
1988-03-28,0.328704
1988-03-29,0.337963
1988-03-30,0.333333
1988-03-31,0.347222
1988-04-04,0.342593
1988-04-05,0.342593
1988-04-06,0.347222
1988-04-07,0.324074
1988-04-08,0.324074
1988-04-11,0.333333
1988-04-12,0.333333
1988-04-13,0.324074
1988-04-14,0.319444
1988-04-15,0.300926
1988-04-18,0.300926
1988-04-19,0.300926
1988-04-20,0.310185
1988-04-21,0.314815
1988-04-22,0.319444
1988-04-25,0.314815
1988-04-26,0.319444
1988-04-27,0.314815
1988-04-28,0.314815
1988-04-29,0.319444
1988-05-02,0.324074
1988-05-03,0.328704
1988-05-04,0.314815
1988-05-05,0.319444
1988-05-06,0.328704
1988-05-09,0.328704
1988-05-10,0.324074
1988-05-11,0.324074
1988-05-12,0.319444
1988-05-13,0.314815
1988-05-16,0.314815
1988-05-17,0.296296
1988-05-18,0.268519
1988-05-19,0.263889
1988-05-20,0.259259
1988-05-23,0.25463
1988-05-24,0.268519
1988-05-25,0.263889
1988-05-26,0.268519
1988-05-27,0.263889
1988-05-31,0.259259
1988-06-01,0.287037
1988-06-02,0.291667
1988-06-03,0.296296
1988-06-06,0.305556
1988-06-07,0.314815
1988-06-08,0.305556
1988-06-09,0.314815
1988-06-10,0.314815
1988-06-13,0.314815
1988-06-14,0.310185
1988-06-15,0.310185
1988-06-16,0.310185
1988-06-17,0.300926
1988-06-20,0.305556
1988-06-21,0.305556
1988-06-22,0.291667
1988-06-23,0.282407
1988-06-24,0.287037
1988-06-27,0.282407
1988-06-28,0.287037
1988-06-29,0.287037
1988-06-30,0.296296
1988-07-01,0.287037
1988-07-05,0.300926
1988-07-06,0.291667
1988-07-07,0.291667
1988-07-08,0.287037
1988-07-11,0.287037
1988-07-12,0.287037
1988-07-13,0.287037
1988-07-14,0.291667
1988-07-15,0.291667
1988-07-18,0.296296
1988-07-19,0.291667
1988-07-20,0.296296
1988-07-21,0.296296
1988-07-22,0.300926
1988-07-25,0.300926
1988-07-26,0.300926
1988-07-27,0.282407
1988-07-28,0.305556
1988-07-29,0.300926
1988-08-01,0.314815
1988-08-02,0.342593
1988-08-03,0.337963
1988-08-04,0.333333
1988-08-05,0.337963
1988-08-08,0.328704
1988-08-09,0.324074
1988-08-10,0.314815
1988-08-11,0.356481
1988-08-12,0.453704
1988-08-15,0.490741
1988-08-16,0.47222200000000003
1988-08-17,0.48148100000000005
1988-08-18,0.5
1988-08-19,0.5
1988-08-22,0.453704
1988-08-23,0.458333
1988-08-24,0.48148100000000005
1988-08-25,0.462963
1988-08-26,0.462963
1988-08-29,0.453704
1988-08-30,0.453704
1988-08-31,0.458333
1988-09-01,0.44444399999999995
1988-09-02,0.44444399999999995
1988-09-06,0.453704
1988-09-07,0.453704
1988-09-08,0.462963
1988-09-09,0.518519
1988-09-12,0.550926
1988-09-13,0.541667
1988-09-14,0.532407
1988-09-15,0.523148
1988-09-16,0.513889
1988-09-19,0.490741
1988-09-20,0.361111
1988-09-21,0.365741
1988-09-22,0.356481
1988-09-23,0.356481
1988-09-26,0.351852
1988-09-27,0.347222
1988-09-28,0.333333
1988-09-29,0.319444
1988-09-30,0.324074
1988-10-03,0.328704
1988-10-04,0.328704
1988-10-05,0.319444
1988-10-06,0.324074
1988-10-07,0.333333
1988-10-10,0.333333
1988-10-11,0.324074
1988-10-12,0.319444
1988-10-13,0.324074
1988-10-14,0.319444
1988-10-17,0.319444
1988-10-18,0.310185
1988-10-19,0.300926
1988-10-20,0.305556
1988-10-21,0.310185
1988-10-24,0.300926
1988-10-25,0.300926
1988-10-26,0.328704
1988-10-27,0.314815
1988-10-28,0.342593
1988-10-31,0.347222
1988-11-01,0.342593
1988-11-02,0.328704
1988-11-03,0.324074
1988-11-04,0.314815
1988-11-07,0.319444
1988-11-08,0.314815
1988-11-09,0.314815
1988-11-10,0.314815
1988-11-11,0.310185
1988-11-14,0.314815
1988-11-15,0.319444
1988-11-16,0.300926
1988-11-17,0.305556
1988-11-18,0.310185
1988-11-21,0.300926
1988-11-22,0.319444
1988-11-23,0.319444
1988-11-25,0.310185
1988-11-28,0.310185
1988-11-29,0.319444
1988-11-30,0.319444
1988-12-01,0.324074
1988-12-02,0.324074
1988-12-05,0.328704
1988-12-06,0.328704
1988-12-07,0.324074
1988-12-08,0.314815
1988-12-09,0.314815
1988-12-12,0.314815
1988-12-13,0.314815
1988-12-14,0.314815
1988-12-15,0.310185
1988-12-16,0.314815
1988-12-19,0.333333
1988-12-20,0.324074
1988-12-21,0.324074
1988-12-22,0.328704
1988-12-23,0.324074
1988-12-27,0.319444
1988-12-28,0.314815
1988-12-29,0.319444
1988-12-30,0.310185
1989-01-03,0.314815
1989-01-04,0.328704
1989-01-05,0.324074
1989-01-06,0.324074
1989-01-09,0.328704
1989-01-10,0.333333
1989-01-11,0.333333
1989-01-12,0.333333
1989-01-13,0.342593
1989-01-16,0.351852
1989-01-17,0.361111
1989-01-18,0.398148
1989-01-19,0.393519
1989-01-20,0.37963
1989-01-23,0.37037
1989-01-24,0.416667
1989-01-25,0.412037
1989-01-26,0.407407
1989-01-27,0.398148
1989-01-30,0.398148
1989-01-31,0.393519
1989-02-01,0.388889
1989-02-02,0.375
1989-02-03,0.388889
1989-02-06,0.407407
1989-02-07,0.407407
1989-02-08,0.393519
1989-02-09,0.388889
1989-02-10,0.37963
1989-02-13,0.384259
1989-02-14,0.388889
1989-02-15,0.384259
1989-02-16,0.37963
1989-02-17,0.384259
1989-02-21,0.37963
1989-02-22,0.375
1989-02-23,0.37963
1989-02-24,0.365741
1989-02-27,0.361111
1989-02-28,0.361111
1989-03-01,0.37037
1989-03-02,0.375
1989-03-03,0.37037
1989-03-06,0.37037
1989-03-07,0.365741
1989-03-08,0.365741
1989-03-09,0.37037
1989-03-10,0.361111
1989-03-13,0.361111
1989-03-14,0.361111
1989-03-15,0.351852
1989-03-16,0.347222
1989-03-17,0.337963
1989-03-20,0.328704
1989-03-21,0.337963
1989-03-22,0.328704
1989-03-23,0.337963
1989-03-27,0.333333
1989-03-28,0.333333
1989-03-29,0.324074
1989-03-30,0.319444
1989-03-31,0.319444
1989-04-03,0.319444
1989-04-04,0.324074
1989-04-05,0.300926
1989-04-06,0.305556
1989-04-07,0.305556
1989-04-10,0.310185
1989-04-11,0.310185
1989-04-12,0.310185
1989-04-13,0.310185
1989-04-14,0.310185
1989-04-17,0.305556
1989-04-18,0.305556
1989-04-19,0.305556
1989-04-20,0.305556
1989-04-21,0.300926
1989-04-24,0.300926
1989-04-25,0.300926
1989-04-26,0.300926
1989-04-27,0.300926
1989-04-28,0.296296
1989-05-01,0.291667
1989-05-02,0.282407
1989-05-03,0.268519
1989-05-04,0.273148
1989-05-05,0.282407
1989-05-08,0.277778
1989-05-09,0.277778
1989-05-10,0.282407
1989-05-11,0.277778
1989-05-12,0.277778
1989-05-15,0.273148
1989-05-16,0.273148
1989-05-17,0.277778
1989-05-18,0.273148
1989-05-19,0.277778
1989-05-22,0.268519
1989-05-23,0.268519
1989-05-24,0.263889
1989-05-25,0.268519
1989-05-26,0.268519
1989-05-30,0.268519
1989-05-31,0.25463
1989-06-01,0.259259
1989-06-02,0.263889
1989-06-05,0.259259
1989-06-06,0.25463
1989-06-07,0.25463
1989-06-08,0.263889
1989-06-09,0.263889
1989-06-12,0.263889
1989-06-13,0.259259
1989-06-14,0.259259
1989-06-15,0.263889
1989-06-16,0.259259
1989-06-19,0.25463
1989-06-20,0.268519
1989-06-21,0.268519
1989-06-22,0.273148
1989-06-23,0.273148
1989-06-26,0.273148
1989-06-27,0.268519
1989-06-28,0.263889
1989-06-29,0.259259
1989-06-30,0.259259
1989-07-03,0.259259
1989-07-05,0.25463
1989-07-06,0.259259
1989-07-07,0.263889
1989-07-10,0.263889
1989-07-11,0.263889
1989-07-12,0.268519
1989-07-13,0.259259
1989-07-14,0.259259
1989-07-17,0.25463
1989-07-18,0.25
1989-07-19,0.25
1989-07-20,0.25463
1989-07-21,0.259259
1989-07-24,0.25
1989-07-25,0.25463
1989-07-26,0.25463
1989-07-27,0.25463
1989-07-28,0.25463
1989-07-31,0.259259
1989-08-01,0.25463
1989-08-02,0.24536999999999998
1989-08-03,0.24536999999999998
1989-08-04,0.23611100000000002
1989-08-07,0.24074099999999998
1989-08-08,0.24074099999999998
1989-08-09,0.24074099999999998
1989-08-10,0.23611100000000002
1989-08-11,0.23611100000000002
1989-08-14,0.231481
1989-08-15,0.231481
1989-08-16,0.226852
1989-08-17,0.22222199999999998
1989-08-18,0.21759299999999998
1989-08-21,0.21759299999999998
1989-08-22,0.22222199999999998
1989-08-23,0.22222199999999998
1989-08-24,0.226852
1989-08-25,0.226852
1989-08-28,0.226852
1989-08-29,0.22222199999999998
1989-08-30,0.22222199999999998
1989-08-31,0.21759299999999998
1989-09-01,0.22222199999999998
1989-09-05,0.212963
1989-09-06,0.212963
1989-09-07,0.21759299999999998
1989-09-08,0.21759299999999998
1989-09-11,0.21759299999999998
1989-09-12,0.21759299999999998
1989-09-13,0.22222199999999998
1989-09-14,0.22222199999999998
1989-09-15,0.21759299999999998
