Date,MSI
1977-12-07,3.504974
1977-12-08,3.4547230000000004
1977-12-09,3.467286
1977-12-12,3.4295980000000004
1977-12-13,3.417035
1977-12-14,3.442161
1977-12-15,3.3919099999999998
1977-12-16,3.4295980000000004
1977-12-19,3.417035
1977-12-20,3.3919099999999998
1977-12-21,3.504974
1977-12-22,3.618037
1977-12-23,3.6682879999999995
1977-12-27,3.6682879999999995
1977-12-28,3.6306
1977-12-29,3.6682879999999995
1977-12-30,3.680851
1978-01-03,3.6306
1978-01-04,3.643163
1978-01-05,3.643163
1978-01-06,3.618037
1978-01-09,3.592912
1978-01-10,3.592912
1978-01-11,3.58035
1978-01-12,3.530099
1978-01-13,3.555224
1978-01-16,3.5426620000000004
1978-01-17,3.5426620000000004
1978-01-18,3.643163
1978-01-19,3.618037
1978-01-20,3.555224
1978-01-23,3.555224
1978-01-24,3.6306
1978-01-25,3.643163
1978-01-26,3.618037
1978-01-27,3.592912
1978-01-30,3.655725
1978-01-31,3.6306
1978-02-01,3.680851
1978-02-02,3.680851
1978-02-03,3.592912
1978-02-06,3.618037
1978-02-07,3.605475
1978-02-08,3.605475
1978-02-09,3.605475
1978-02-10,3.643163
1978-02-13,3.655725
1978-02-14,3.643163
1978-02-15,3.643163
1978-02-16,3.6306
1978-02-17,3.6306
1978-02-21,3.618037
1978-02-22,3.6306
1978-02-23,3.6306
1978-02-24,3.6682879999999995
1978-02-27,3.605475
1978-02-28,3.517536
1978-03-01,3.58035
1978-03-02,3.567787
1978-03-03,3.5426620000000004
1978-03-06,3.530099
1978-03-07,3.567787
1978-03-08,3.618037
1978-03-09,3.618037
1978-03-10,3.618037
1978-03-13,3.680851
1978-03-14,3.7813519999999996
1978-03-15,3.743664
1978-03-16,3.8441650000000003
1978-03-17,3.8441650000000003
1978-03-20,3.8692900000000003
1978-03-21,3.856727
1978-03-22,3.906978
1978-03-23,3.919541
1978-03-27,3.881853
1978-03-28,3.856727
1978-03-29,3.9321029999999997
1978-03-30,3.9572279999999997
1978-03-31,3.919541
1978-04-03,3.881853
1978-04-04,3.906978
1978-04-05,3.919541
1978-04-06,3.906978
1978-04-07,3.894415
1978-04-10,3.919541
1978-04-11,3.793914
1978-04-12,3.8441650000000003
1978-04-13,3.8441650000000003
1978-04-14,3.8692900000000003
1978-04-17,3.9572279999999997
1978-04-18,4.05773
1978-04-19,4.195919
1978-04-20,4.271294
1978-04-21,4.271294
1978-04-24,4.384358
1978-04-25,4.522547
1978-04-26,4.472296
1978-04-27,4.396921
1978-04-28,4.497422
1978-05-01,4.522547
1978-05-02,4.560235
1978-05-03,4.484858999999999
1978-05-04,4.447171
1978-05-05,4.547672
1978-05-08,4.472296
1978-05-09,4.434608
1978-05-10,4.484858999999999
1978-05-11,4.497422
1978-05-12,4.748673999999999
1978-05-15,4.861738
1978-05-16,4.949676999999999
1978-05-17,4.9748019999999995
1978-05-18,4.748673999999999
1978-05-19,4.698424
1978-05-22,4.82405
1978-05-23,4.723549
1978-05-24,4.648173
1978-05-25,4.522547
1978-05-26,4.522547
1978-05-30,4.610485
1978-05-31,4.648173
1978-06-01,4.698424
1978-06-02,4.8114870000000005
1978-06-05,5.025052
1978-06-06,5.087865
1978-06-07,4.9748019999999995
1978-06-08,4.962239
1978-06-09,4.8743
1978-06-12,4.723549
1978-06-13,4.7737989999999995
1978-06-14,4.660736
1978-06-15,4.5727970000000004
1978-06-16,4.560235
1978-06-19,4.597923000000001
1978-06-20,4.610485
1978-06-21,4.58536
1978-06-22,4.648173
1978-06-23,4.560235
1978-06-26,4.509983999999999
1978-06-27,4.522547
1978-06-28,4.5351099999999995
1978-06-29,4.623048000000001
1978-06-30,4.623048000000001
1978-07-03,4.597923000000001
1978-07-05,4.623048000000001
1978-07-06,4.623048000000001
1978-07-07,4.610485
1978-07-10,4.623048000000001
1978-07-11,4.685861
1978-07-12,4.736112
1978-07-13,4.723549
1978-07-14,4.82405
1978-07-17,4.861738
1978-07-18,4.7737989999999995
1978-07-19,4.861738
1978-07-20,4.861738
1978-07-21,4.7737989999999995
1978-07-24,4.7863620000000004
1978-07-25,4.836613
1978-07-26,4.911988
1978-07-27,4.962239
1978-07-28,4.999927
1978-07-31,5.025052
1978-08-01,4.937114
1978-08-02,5.087865
1978-08-03,5.200929
1978-08-04,5.30143
1978-08-07,5.414494
1978-08-08,5.389369
1978-08-09,5.477307
1978-08-10,5.326555
1978-08-11,5.30143
1978-08-14,5.326555
1978-08-15,5.226054
1978-08-16,5.326555
1978-08-17,5.30143
1978-08-18,5.238617
1978-08-21,5.213491
1978-08-22,5.188366
1978-08-23,5.150678
1978-08-24,5.100428
1978-08-25,5.025052
1978-08-28,4.949676999999999
1978-08-29,4.899426
1978-08-30,4.899426
1978-08-31,4.899426
1978-09-01,4.8743
1978-09-05,4.9748019999999995
1978-09-06,5.050178
1978-09-07,5.025052
1978-09-08,5.175804
1978-09-11,5.087865
1978-09-12,4.987364
1978-09-13,5.025052
1978-09-14,4.937114
1978-09-15,4.836613
1978-09-18,4.698424
1978-09-19,4.748673999999999
1978-09-20,4.623048000000001
1978-09-21,4.623048000000001
1978-09-22,4.597923000000001
1978-09-25,4.597923000000001
1978-09-26,4.610485
1978-09-27,4.58536
1978-09-28,4.5727970000000004
1978-09-29,4.509983999999999
1978-10-02,4.5351099999999995
1978-10-03,4.459733
1978-10-04,4.3215449999999995
1978-10-05,4.371795
1978-10-06,4.396921
1978-10-09,4.447171
1978-10-10,4.497422
1978-10-11,4.5727970000000004
1978-10-12,4.484858999999999
1978-10-13,4.472296
1978-10-16,4.409483
1978-10-17,4.246169
1978-10-18,4.233606
1978-10-19,4.145668
1978-10-20,4.221044
1978-10-23,4.233606
1978-10-24,4.2964199999999995
1978-10-25,4.221044
1978-10-26,4.032604
1978-10-27,4.045167
1978-10-30,4.145668
1978-10-31,4.233606
1978-11-01,4.422046
1978-11-02,4.3215449999999995
1978-11-03,4.3215449999999995
1978-11-06,4.221044
1978-11-07,4.120543
1978-11-08,4.170793
1978-11-09,4.170793
1978-11-10,4.195919
1978-11-13,4.082855
1978-11-14,3.9949160000000004
1978-11-15,4.045167
1978-11-16,4.045167
1978-11-17,4.045167
1978-11-20,4.082855
1978-11-21,4.05773
1978-11-22,4.045167
1978-11-24,4.05773
1978-11-27,4.032604
1978-11-28,3.982354
1978-11-29,3.9321029999999997
1978-11-30,4.007479
1978-12-01,4.10798
1978-12-04,4.145668
1978-12-05,4.283857
1978-12-06,4.334107
1978-12-07,4.34667
1978-12-08,4.233606
1978-12-11,4.158231
1978-12-12,4.020041
1978-12-13,4.045167
1978-12-14,4.020041
1978-12-15,4.020041
1978-12-18,3.9321029999999997
1978-12-19,3.9697910000000003
1978-12-20,3.9949160000000004
1978-12-21,3.9949160000000004
1978-12-22,3.9949160000000004
1978-12-26,4.020041
1978-12-27,3.982354
1978-12-28,3.982354
1978-12-29,4.007479
1979-01-02,4.020041
1979-01-03,4.045167
1979-01-04,4.120543
1979-01-05,4.170793
1979-01-08,4.070292
1979-01-09,4.045167
1979-01-10,3.9949160000000004
1979-01-11,4.007479
1979-01-12,4.208481
1979-01-15,4.208481
1979-01-16,4.045167
1979-01-17,4.082855
1979-01-18,4.020041
1979-01-19,3.9949160000000004
1979-01-22,3.982354
1979-01-23,3.9949160000000004
1979-01-24,3.9572279999999997
1979-01-25,4.020041
1979-01-26,4.020041
1979-01-29,3.9697910000000003
1979-01-30,3.9949160000000004
1979-01-31,3.9949160000000004
1979-02-01,4.020041
1979-02-02,3.982354
1979-02-05,3.919541
1979-02-06,3.894415
1979-02-07,3.768789
1979-02-08,3.81904
1979-02-09,3.81904
1979-02-12,3.81904
1979-02-13,3.793914
1979-02-14,3.718539
1979-02-15,3.743664
1979-02-16,3.6934129999999996
1979-02-20,3.680851
1979-02-21,3.643163
1979-02-22,3.655725
1979-02-23,3.6682879999999995
1979-02-26,3.6934129999999996
1979-02-27,3.643163
1979-02-28,3.643163
1979-03-01,3.705976
1979-03-02,3.7562269999999995
1979-03-05,3.768789
1979-03-06,3.718539
1979-03-07,3.7311010000000002
1979-03-08,3.743664
1979-03-09,3.793914
1979-03-12,3.743664
1979-03-13,3.8064769999999997
1979-03-14,3.768789
1979-03-15,3.7562269999999995
1979-03-16,3.793914
1979-03-19,3.8441650000000003
1979-03-20,3.8692900000000003
1979-03-21,3.894415
1979-03-22,3.881853
1979-03-23,3.881853
1979-03-26,3.8692900000000003
1979-03-27,3.8692900000000003
1979-03-28,3.856727
1979-03-29,3.881853
1979-03-30,3.856727
1979-04-02,3.881853
1979-04-03,3.894415
1979-04-04,3.894415
1979-04-05,3.919541
1979-04-06,3.906978
1979-04-09,3.919541
1979-04-10,3.9446660000000002
1979-04-11,3.9949160000000004
1979-04-12,4.007479
1979-04-16,4.007479
1979-04-17,4.070292
1979-04-18,4.246169
1979-04-19,4.195919
1979-04-20,4.145668
1979-04-23,4.271294
1979-04-24,4.233606
1979-04-25,4.221044
1979-04-26,4.233606
1979-04-27,4.271294
1979-04-30,4.2964199999999995
1979-05-01,4.246169
1979-05-02,4.258732
1979-05-03,4.271294
1979-05-04,4.221044
1979-05-07,4.183356
1979-05-08,4.221044
1979-05-09,4.233606
1979-05-10,4.208481
1979-05-11,4.221044
1979-05-14,4.233606
1979-05-15,4.246169
1979-05-16,4.246169
1979-05-17,4.334107
1979-05-18,4.2964199999999995
1979-05-21,4.472296
1979-05-22,4.434608
1979-05-23,4.3215449999999995
1979-05-24,4.2964199999999995
1979-05-25,4.308982
1979-05-29,4.334107
1979-05-30,4.246169
1979-05-31,4.371795
1979-06-01,4.422046
1979-06-04,4.396921
1979-06-05,4.623048000000001
1979-06-06,4.560235
1979-06-07,4.560235
1979-06-08,4.497422
1979-06-11,4.509983999999999
1979-06-12,4.648173
1979-06-13,4.560235
1979-06-14,4.497422
1979-06-15,4.547672
1979-06-18,4.472296
1979-06-19,4.497422
1979-06-20,4.509983999999999
1979-06-21,4.547672
1979-06-22,4.597923000000001
1979-06-25,4.58536
1979-06-26,4.560235
1979-06-27,4.597923000000001
1979-06-28,4.623048000000001
1979-06-29,4.58536
1979-07-02,4.5727970000000004
1979-07-03,4.547672
1979-07-05,4.547672
1979-07-06,4.522547
1979-07-09,4.522547
1979-07-10,4.522547
1979-07-11,4.497422
1979-07-12,4.447171
1979-07-13,4.283857
1979-07-16,4.283857
1979-07-17,4.145668
1979-07-18,4.221044
1979-07-19,4.258732
1979-07-20,4.195919
1979-07-23,4.183356
1979-07-24,4.170793
1979-07-25,4.170793
1979-07-26,4.221044
1979-07-27,4.334107
1979-07-30,4.34667
1979-07-31,4.434608
1979-08-01,4.497422
1979-08-02,4.547672
1979-08-03,4.497422
1979-08-06,4.597923000000001
1979-08-07,4.685861
1979-08-08,4.748673999999999
1979-08-09,4.698424
1979-08-10,4.698424
1979-08-13,4.761237
1979-08-14,4.798925
1979-08-15,4.899426
1979-08-16,4.899426
1979-08-17,4.9748019999999995
1979-08-20,5.075303
1979-08-21,5.0124889999999995
1979-08-22,4.962239
1979-08-23,4.899426
1979-08-24,4.911988
1979-08-27,4.9748019999999995
1979-08-28,4.924551
1979-08-29,4.899426
1979-08-30,4.82405
1979-08-31,4.886863
1979-09-04,4.849175
1979-09-05,4.82405
1979-09-06,4.849175
1979-09-07,4.8743
1979-09-10,4.924551
1979-09-11,4.836613
1979-09-12,4.8743
1979-09-13,4.999927
1979-09-14,5.025052
1979-09-17,4.999927
1979-09-18,4.987364
1979-09-19,4.911988
1979-09-20,5.100428
1979-09-21,5.150678
1979-09-24,5.125553
1979-09-25,5.200929
1979-09-26,5.175804
1979-09-27,5.263742
1979-09-28,5.238617
1979-10-01,5.175804
1979-10-02,5.376806
1979-10-03,5.4521809999999995
1979-10-04,5.54012
1979-10-05,5.477307
1979-10-08,5.30143
1979-10-09,4.9748019999999995
1979-10-10,5.0124889999999995
1979-10-11,4.949676999999999
1979-10-12,4.82405
1979-10-15,4.82405
1979-10-16,4.723549
1979-10-17,4.710986
1979-10-18,4.736112
1979-10-19,4.459733
1979-10-22,4.447171
1979-10-23,4.497422
1979-10-24,4.5727970000000004
1979-10-25,4.635611
1979-10-26,4.710986
1979-10-29,4.8114870000000005
1979-10-30,4.924551
1979-10-31,4.82405
1979-11-01,4.836613
1979-11-02,4.8743
1979-11-05,4.7737989999999995
1979-11-06,4.698424
1979-11-07,4.610485
1979-11-08,4.648173
1979-11-09,4.7863620000000004
1979-11-12,4.987364
1979-11-13,4.937114
1979-11-14,4.924551
1979-11-15,4.924551
1979-11-16,4.924551
1979-11-19,4.899426
1979-11-20,4.82405
1979-11-21,4.82405
1979-11-23,4.924551
1979-11-26,4.962239
1979-11-27,4.949676999999999
1979-11-28,4.924551
1979-11-29,4.937114
1979-11-30,4.987364
1979-12-03,4.949676999999999
1979-12-04,5.125553
1979-12-05,5.200929
1979-12-06,5.175804
1979-12-07,5.125553
1979-12-10,5.075303
1979-12-11,5.050178
1979-12-12,5.037615
1979-12-13,5.0124889999999995
1979-12-14,5.175804
1979-12-17,5.226054
1979-12-18,5.100428
1979-12-19,5.188366
1979-12-20,5.238617
1979-12-21,5.213491
1979-12-24,5.200929
1979-12-26,5.200929
1979-12-27,5.175804
1979-12-28,5.175804
1979-12-31,5.138116
1980-01-02,4.82405
1980-01-03,4.723549
1980-01-04,4.8743
1980-01-07,4.999927
1980-01-08,5.4521809999999995
1980-01-09,5.401930999999999
1980-01-10,5.477307
1980-01-11,5.376806
1980-01-14,5.414494
1980-01-15,5.514995
1980-01-16,5.653183
1980-01-17,5.602933
1980-01-18,5.590371
1980-01-21,5.715997
1980-01-22,5.640621
1980-01-23,5.6657459999999995
1980-01-24,5.552682
1980-01-25,5.628058
1980-01-28,5.954687
1980-01-29,6.004937
1980-01-30,5.879311
1980-01-31,5.9044360000000005
1980-02-01,5.929562000000001
1980-02-04,5.954687
1980-02-05,5.967249
1980-02-06,6.205939
1980-02-07,6.218502
1980-02-08,6.193377
1980-02-11,6.055187999999999
1980-02-12,5.942124
1980-02-13,6.180814
1980-02-14,5.979812
1980-02-15,5.929562000000001
1980-02-19,5.829061
1980-02-20,5.803935
1980-02-21,5.854186
1980-02-22,5.929562000000001
1980-02-25,5.829061
1980-02-26,5.791372
1980-02-27,5.628058
1980-02-28,5.615496
1980-02-29,5.653183
1980-03-03,5.577808
1980-03-04,5.527557
1980-03-05,5.389369
1980-03-06,5.414494
1980-03-07,5.477307
1980-03-10,5.577808
1980-03-11,5.841623
1980-03-12,5.690872
1980-03-13,5.628058
1980-03-14,5.653183
1980-03-17,5.427055999999999
1980-03-18,5.35168
1980-03-19,5.326555
1980-03-20,5.276305000000001
1980-03-21,5.163241
1980-03-24,4.937114
1980-03-25,4.999927
1980-03-26,5.025052
1980-03-27,4.899426
1980-03-28,5.213491
1980-03-31,5.238617
1980-04-01,5.125553
1980-04-02,5.11299
1980-04-03,5.138116
1980-04-07,4.685861
1980-04-08,4.849175
1980-04-09,4.899426
1980-04-10,4.949676999999999
1980-04-11,4.861738
1980-04-14,4.7737989999999995
1980-04-15,4.761237
1980-04-16,4.597923000000001
1980-04-17,4.522547
1980-04-18,4.3215449999999995
1980-04-21,4.158231
1980-04-22,4.371795
1980-04-23,4.522547
1980-04-24,4.648173
1980-04-25,4.660736
1980-04-28,4.836613
1980-04-29,4.7863620000000004
1980-04-30,4.8114870000000005
1980-05-01,4.648173
1980-05-02,4.635611
1980-05-05,4.648173
1980-05-06,4.623048000000001
1980-05-07,4.660736
1980-05-08,4.522547
1980-05-09,4.472296
1980-05-12,4.497422
1980-05-13,4.648173
1980-05-14,4.5727970000000004
1980-05-15,4.660736
1980-05-16,4.635611
1980-05-19,4.648173
1980-05-20,4.710986
1980-05-21,4.673298
1980-05-22,4.736112
1980-05-23,4.723549
1980-05-27,4.723549
1980-05-28,4.82405
1980-05-29,4.685861
1980-05-30,4.761237
1980-06-02,4.7863620000000004
1980-06-03,4.710986
1980-06-04,4.861738
1980-06-05,4.761237
1980-06-06,4.710986
1980-06-09,4.660736
1980-06-10,4.7737989999999995
1980-06-11,4.8743
1980-06-12,4.899426
1980-06-13,4.937114
1980-06-16,4.911988
1980-06-17,4.8743
1980-06-18,4.849175
1980-06-19,4.736112
1980-06-20,4.761237
1980-06-23,4.761237
1980-06-24,4.8114870000000005
1980-06-25,4.924551
1980-06-26,4.937114
1980-06-27,4.911988
1980-06-30,4.836613
1980-07-01,4.937114
1980-07-02,5.0124889999999995
1980-07-03,5.150678
1980-07-07,5.200929
1980-07-08,5.175804
1980-07-09,5.200929
1980-07-10,5.276305000000001
1980-07-11,5.326555
1980-07-14,5.427055999999999
1980-07-15,5.30143
1980-07-16,5.30143
1980-07-17,5.439619
1980-07-18,5.640621
1980-07-21,5.552682
1980-07-22,5.54012
1980-07-23,5.401930999999999
1980-07-24,5.326555
1980-07-25,5.35168
1980-07-28,5.364243
1980-07-29,5.427055999999999
1980-07-30,5.4647440000000005
1980-07-31,5.4521809999999995
1980-08-01,5.313993
1980-08-04,5.2511790000000005
1980-08-05,5.2511790000000005
1980-08-06,5.35168
1980-08-07,5.376806
1980-08-08,5.527557
1980-08-11,5.703434
1980-08-12,5.854186
1980-08-13,5.6657459999999995
1980-08-14,5.9044360000000005
1980-08-15,5.979812
1980-08-18,5.77881
1980-08-19,5.703434
1980-08-20,5.891873
1980-08-21,5.967249
1980-08-22,6.180814
1980-08-25,6.030063
1980-08-26,6.1054379999999995
1980-08-27,6.0175
1980-08-28,5.791372
1980-08-29,5.728559
1980-09-02,5.715997
1980-09-03,5.854186
1980-09-04,5.929562000000001
1980-09-05,6.004937
1980-09-08,5.728559
1980-09-09,5.841623
1980-09-10,5.979812
1980-09-11,5.979812
1980-09-12,5.9044360000000005
1980-09-15,5.979812
1980-09-16,6.168252
1980-09-17,6.3566910000000005
1980-09-18,6.469755
1980-09-19,6.746132000000001
1980-09-22,6.959697
1980-09-23,6.708444999999999
1980-09-24,6.721007000000001
1980-09-25,6.582818
1980-09-26,6.25619
1980-09-29,6.1054379999999995
1980-09-30,6.381816000000001
1980-10-01,6.30644
1980-10-02,6.394379
1980-10-03,6.582818
1980-10-06,6.909447
1980-10-07,6.909447
1980-10-08,6.896884
1980-10-09,6.746132000000001
1980-10-10,6.695882000000001
1980-10-13,6.733569999999999
1980-10-14,6.746132000000001
1980-10-15,6.984822
1980-10-16,7.072761
1980-10-17,6.984822
1980-10-20,6.947133999999999
1980-10-21,6.984822
1980-10-22,7.135574
1980-10-23,6.947133999999999
1980-10-24,6.859196000000001
1980-10-27,6.821508000000001
1980-10-28,6.708444999999999
1980-10-29,6.771258
1980-10-30,6.231065
1980-10-31,6.507442
1980-11-03,6.808946000000001
1980-11-05,7.135574
1980-11-06,6.97226
1980-11-07,6.922009
1980-11-10,6.896884
1980-11-11,6.934572
1980-11-12,7.236075
1980-11-13,7.462203
1980-11-14,7.537578
1980-11-17,7.738580000000001
1980-11-18,7.97727
1980-11-19,7.989833
1980-11-20,8.027521
1980-11-21,7.952145
1980-11-24,8.027521
1980-11-25,8.115459
1980-11-26,8.391836999999999
1980-11-28,8.253648
1980-12-01,7.939582000000001
1980-12-02,7.813956
1980-12-03,7.6632039999999995
1980-12-04,7.587828999999999
1980-12-05,7.537578
1980-12-08,7.185824
1980-12-09,7.160699
1980-12-10,7.035073
1980-12-11,6.97226
1980-12-12,7.236075
1980-12-15,7.311450999999999
1980-12-16,7.198386999999999
1980-12-17,7.072761
1980-12-18,7.035073
1980-12-19,6.896884
1980-12-22,6.947133999999999
1980-12-23,6.859196000000001
1980-12-24,6.959697
1980-12-26,7.2612
1980-12-29,7.060198
1980-12-30,7.2235119999999995
1980-12-31,7.336575999999999
1981-01-02,7.2612
1981-01-05,7.236075
1981-01-06,7.085323
1981-01-07,6.922009
1981-01-08,6.859196000000001
1981-01-09,6.7838199999999995
1981-01-12,6.645631
1981-01-13,6.54513
1981-01-14,6.532568
1981-01-15,6.5576929999999996
1981-01-16,6.607944
1981-01-19,6.54513
1981-01-20,6.532568
1981-01-21,6.520005
1981-01-22,6.532568
1981-01-23,6.645631
1981-01-26,6.645631
1981-01-27,6.733569999999999
1981-01-28,6.7963830000000005
1981-01-29,6.746132000000001
1981-01-30,6.482317
1981-02-02,6.3315660000000005
1981-02-03,6.5576929999999996
1981-02-04,6.595381
1981-02-05,6.771258
1981-02-06,6.934572
1981-02-09,6.896884
1981-02-10,6.896884
1981-02-11,6.808946000000001
1981-02-12,6.7838199999999995
1981-02-13,6.721007000000001
1981-02-17,6.683319
1981-02-18,6.54513
1981-02-19,6.30644
1981-02-20,6.1054379999999995
1981-02-23,6.155689
1981-02-24,6.155689
1981-02-25,6.042625
1981-02-26,6.1180010000000005
1981-02-27,6.3190029999999995
1981-03-02,6.419504
1981-03-03,6.218502
1981-03-04,6.1054379999999995
1981-03-05,6.030063
1981-03-06,6.180814
1981-03-09,6.3190029999999995
1981-03-10,6.432066000000001
1981-03-11,6.381816000000001
1981-03-12,6.695882000000001
1981-03-13,6.570256
1981-03-16,6.7838199999999995
1981-03-17,6.733569999999999
1981-03-18,6.922009
1981-03-19,6.884321000000001
1981-03-20,6.909447
1981-03-23,6.909447
1981-03-24,6.997385
1981-03-25,7.135574
1981-03-26,7.072761
1981-03-27,7.009948
1981-03-30,6.997385
1981-03-31,7.2612
1981-04-01,7.273763000000001
1981-04-02,7.248638000000001
1981-04-03,7.2235119999999995
1981-04-06,7.185824
1981-04-07,7.185824
1981-04-08,7.437077
1981-04-09,7.612953999999999
1981-04-10,7.864205999999999
1981-04-13,7.97727
1981-04-14,7.939582000000001
1981-04-15,7.876769
1981-04-16,7.839081
1981-04-20,8.090334
1981-04-21,8.115459
