Date,VTR
1997-05-05,24.480415
1997-05-06,24.551786
1997-05-07,22.7675
1997-05-08,21.554185999999998
1997-05-09,21.554185999999998
1997-05-12,21.554185999999998
1997-05-13,21.411442
1997-05-14,21.83967
1997-05-15,22.410643
1997-05-16,22.125156
1997-05-19,22.410643
1997-05-20,22.696129
1997-05-21,22.838870999999997
1997-05-22,22.838870999999997
1997-05-23,22.981614999999998
1997-05-27,23.124357
1997-05-28,23.195728
1997-05-29,23.124357
1997-05-30,23.267101
1997-06-02,23.980816
1997-06-03,24.266302
1997-06-04,23.980816
1997-06-05,24.409044
1997-06-06,24.623159
1997-06-09,24.980017
1997-06-10,24.980017
1997-06-11,24.266302
1997-06-12,23.980816
1997-06-13,24.123558
1997-06-16,23.838072
1997-06-17,23.838072
1997-06-18,23.909445
1997-06-19,24.980017
1997-06-20,24.980017
1997-06-23,25.265501
1997-06-24,24.765902
1997-06-25,24.551786
1997-06-26,24.480415
1997-06-27,24.123558
1997-06-30,24.123558
1997-07-01,24.980017
1997-07-02,24.551786
1997-07-03,24.337673000000002
1997-07-07,24.409044
1997-07-08,23.980816
1997-07-09,23.69533
1997-07-10,24.337673000000002
1997-07-11,24.266302
1997-07-14,24.159245000000002
1997-07-15,24.266302
1997-07-16,24.087873000000002
1997-07-17,23.873758
1997-07-18,23.445529999999998
1997-07-21,22.696129
1997-07-22,22.981614999999998
1997-07-23,24.551786
1997-07-24,24.052187
1997-07-25,24.052187
1997-07-28,23.623959
1997-07-29,22.981614999999998
1997-07-30,23.552585999999998
1997-07-31,22.981614999999998
1997-08-01,22.553387
1997-08-04,22.339272
1997-08-05,22.339272
1997-08-06,22.624758
1997-08-07,22.125156
1997-08-08,22.482014000000003
1997-08-11,22.553387
1997-08-12,22.196529
1997-08-13,22.053785
1997-08-14,22.125156
1997-08-15,21.982414000000002
1997-08-18,21.768299
1997-08-19,21.982414000000002
1997-08-20,22.838870999999997
1997-08-21,22.553387
1997-08-22,22.624758
1997-08-25,22.910244
1997-08-26,22.838870999999997
1997-08-27,22.910244
1997-08-28,22.910244
1997-08-29,22.910244
1997-09-02,23.623959
1997-09-03,23.838072
1997-09-04,23.623959
1997-09-05,23.980816
1997-09-08,23.980816
1997-09-09,24.123558
1997-09-10,24.230616
1997-09-11,24.052187
1997-09-12,24.551786
1997-09-15,24.623159
1997-09-16,24.730215
1997-09-17,25.301188
1997-09-18,24.444731
1997-09-19,25.087072
1997-09-22,25.194129999999998
1997-09-23,24.337673000000002
1997-09-24,23.231415
1997-09-25,22.2679
1997-09-26,22.410643
1997-09-29,23.195728
1997-09-30,23.552585999999998
1997-10-01,23.588272
1997-10-02,23.516901
1997-10-03,23.588272
1997-10-06,23.623959
1997-10-07,24.052187
1997-10-08,23.731014000000002
1997-10-09,23.623959
1997-10-10,24.123558
1997-10-13,24.444731
1997-10-14,24.587473000000003
1997-10-15,24.551786
1997-10-16,24.159245000000002
1997-10-17,23.838072
1997-10-20,24.052187
1997-10-21,24.337673000000002
1997-10-22,17.41464
1997-10-23,16.558182000000002
1997-10-24,17.200525
1997-10-27,15.987210000000001
1997-10-28,16.843668
1997-10-29,16.129953
1997-10-30,15.416239000000001
1997-10-31,15.416239000000001
1997-11-03,15.773095999999999
1997-11-04,15.737410999999998
1997-11-05,15.48761
1997-11-06,15.273496
1997-11-07,15.273496
1997-11-10,15.095067000000002
1997-11-11,15.059381
1997-11-12,14.417038
1997-11-13,14.381352
1997-11-14,14.452724
1997-11-17,14.73821
1997-11-18,14.381352
1997-11-19,14.417038
1997-11-20,14.524095
1997-11-21,14.202924
1997-11-24,13.846066
1997-11-25,13.988809
1997-11-26,13.667637
1997-11-28,13.846066
1997-12-01,13.774694
1997-12-02,13.275094000000001
1997-12-03,13.132351000000002
1997-12-04,13.524895
1997-12-05,13.667637
1997-12-08,13.596266
1997-12-09,13.703323000000001
1997-12-10,13.703323000000001
1997-12-11,14.131552
1997-12-12,14.060181
1997-12-15,14.345666
1997-12-16,14.131552
1997-12-17,14.345666
1997-12-18,14.559781
1997-12-19,14.167237
1997-12-22,13.917438
1997-12-23,13.810379999999999
1997-12-24,13.739009
1997-12-26,13.739009
1997-12-29,13.703323000000001
1997-12-30,13.774694
1997-12-31,13.953123000000001
1998-01-02,13.846066
1998-01-05,13.917438
1998-01-06,13.739009
1998-01-07,13.703323000000001
1998-01-08,13.560579999999998
1998-01-09,13.025294
1998-01-12,12.739808
1998-01-13,12.846866
1998-01-14,13.06098
1998-01-15,13.453523
1998-01-16,14.488408999999999
1998-01-20,14.345666
1998-01-21,14.345666
1998-01-22,14.024495000000002
1998-01-23,13.953123000000001
1998-01-26,13.774694
1998-01-27,13.631951
1998-01-28,13.703323000000001
1998-01-29,13.953123000000001
1998-01-30,13.988809
1998-02-02,15.273496
1998-02-03,14.916638
1998-02-04,14.880953
1998-02-05,15.273496
1998-02-06,15.701723999999999
1998-02-09,15.630353
1998-02-10,15.773095999999999
1998-02-11,15.737410999999998
1998-02-12,15.630353
1998-02-13,15.594667000000001
1998-02-17,15.701723999999999
1998-02-18,15.594667000000001
1998-02-19,16.629553
1998-02-20,16.593868
1998-02-23,16.558182000000002
1998-02-24,16.308382
1998-02-25,16.41544
1998-02-26,16.451124
1998-02-27,16.379753
1998-03-02,16.308382
1998-03-03,16.272696
1998-03-04,16.272696
1998-03-05,16.094267000000002
1998-03-06,15.987210000000001
1998-03-09,15.951525
1998-03-10,16.308382
1998-03-11,16.094267000000002
1998-03-12,16.022896
1998-03-13,15.987210000000001
1998-03-16,15.987210000000001
1998-03-17,16.129953
1998-03-18,16.129953
1998-03-19,16.41544
1998-03-20,16.379753
1998-03-23,16.486811
1998-03-24,16.807980999999998
1998-03-25,16.629553
1998-03-26,17.164839
1998-03-27,17.164839
1998-03-30,16.950726
1998-03-31,17.093467999999998
1998-04-01,17.093467999999998
1998-04-02,16.879354
1998-04-03,16.73661
1998-04-06,16.843668
1998-04-07,16.915039
1998-04-08,16.772297000000002
1998-04-09,16.558182000000002
1998-04-13,16.522497
1998-04-14,16.522497
1998-04-15,16.308382
1998-04-16,16.344069
1998-04-17,16.558182000000002
1998-04-20,16.98641
1998-04-21,16.665239
1998-04-22,15.987210000000001
1998-04-23,15.987210000000001
1998-04-24,15.951525
1998-04-27,15.451923999999998
1998-04-28,15.166438000000001
1998-04-29,15.166438000000001
1998-04-30,15.48761
1998-05-01,19.912642
1998-05-04,19.984013
1998-05-05,19.484413
1998-05-06,18.770699
1998-05-07,18.556583
1998-05-08,18.84207
1998-05-11,18.84207
1998-05-12,18.984811999999998
1998-05-13,19.627155
1998-05-14,19.341669
1998-05-15,18.699326
1998-05-18,18.699326
1998-05-19,18.84207
1998-05-20,18.627954000000003
1998-05-21,18.84207
1998-05-22,18.485212
1998-05-26,17.985611
1998-05-27,18.128355
1998-05-28,18.199726000000002
1998-05-29,18.413841
1998-06-01,18.199726000000002
1998-06-02,18.128355
1998-06-03,17.842869
1998-06-04,17.700125
1998-06-05,16.915039
1998-06-08,16.843668
1998-06-09,17.129154
1998-06-10,17.200525
1998-06-11,16.843668
1998-06-12,16.629553
1998-06-15,15.844467000000002
1998-06-16,16.201324
1998-06-17,16.344069
1998-06-18,16.629553
1998-06-19,16.344069
1998-06-22,16.129953
1998-06-23,16.558182000000002
1998-06-24,16.41544
1998-06-25,15.844467000000002
1998-06-26,16.272696
1998-06-29,15.915839000000002
1998-06-30,15.773095999999999
1998-07-01,15.987210000000001
1998-07-02,16.272696
1998-07-06,17.057782999999997
1998-07-07,16.772297000000002
1998-07-08,16.772297000000002
1998-07-09,16.772297000000002
1998-07-10,16.486811
1998-07-13,15.773095999999999
1998-07-14,15.701723999999999
1998-07-15,14.488408999999999
1998-07-16,12.775494
1998-07-17,13.132351000000002
1998-07-20,12.775494
1998-07-21,12.490008
1998-07-22,12.632750999999999
1998-07-23,12.918237
1998-07-24,13.417836999999999
1998-07-27,13.275094000000001
1998-07-28,13.703323000000001
1998-07-29,13.917438
1998-07-30,13.489207999999998
1998-07-31,13.346466
1998-08-03,13.132351000000002
1998-08-04,12.846866
1998-08-05,12.775494
1998-08-06,12.989609
1998-08-07,13.132351000000002
1998-08-10,12.704123
1998-08-11,12.418636
1998-08-12,12.704123
1998-08-13,13.203723000000002
1998-08-14,13.560579999999998
1998-08-17,13.346466
1998-08-18,13.346466
1998-08-19,13.275094000000001
1998-08-20,13.132351000000002
1998-08-21,12.989609
1998-08-24,12.561378999999999
1998-08-25,12.704123
1998-08-26,12.632750999999999
1998-08-27,12.561378999999999
1998-08-28,12.275893
1998-08-31,12.133151
1998-09-01,12.775494
1998-09-02,12.204522
1998-09-03,11.990408
1998-09-04,12.561378999999999
1998-09-08,12.704123
1998-09-09,12.347265
1998-09-10,11.990408
1998-09-11,12.347265
1998-09-14,12.989609
1998-09-15,12.918237
1998-09-16,13.132351000000002
1998-09-17,12.918237
1998-09-18,12.918237
1998-09-21,12.846866
1998-09-22,12.918237
1998-09-23,13.203723000000002
1998-09-24,13.774694
1998-09-25,13.846066
