Date,ANET
2016-01-08,68.870003
2016-01-11,68.010002
2016-01-12,66.480003
2016-01-13,64.709999
2016-01-14,65.389999
2016-01-15,64.849998
2016-01-19,62.599998
2016-01-20,63.360001000000004
2016-01-21,62.540001000000004
2016-01-22,64.33000200000001
2016-01-25,59.900002
2016-01-26,60.009997999999996
2016-01-27,60.849998
2016-01-28,59.450001
2016-01-29,60.029999
2016-02-01,59.259997999999996
2016-02-02,57.639998999999996
2016-02-03,61.950001
2016-02-04,62.369999
2016-02-05,59.220001
2016-02-08,53.959998999999996
2016-02-09,53.0
2016-02-10,53.57
2016-02-11,54.369999
2016-02-12,56.240002000000004
2016-02-16,59.150002
2016-02-17,59.860001000000004
2016-02-18,58.150002
2016-02-19,65.0
2016-02-22,65.400002
2016-02-23,65.959999
2016-02-24,67.43
2016-02-25,67.660004
2016-02-26,69.019997
2016-02-29,68.540001
2016-03-01,69.239998
2016-03-02,66.699997
2016-03-03,67.099998
2016-03-04,64.25
2016-03-07,64.400002
2016-03-08,61.880001
2016-03-09,63.740002000000004
2016-03-10,61.110001000000004
2016-03-11,62.810001
2016-03-14,56.529999
2016-03-15,56.099998
2016-03-16,57.759997999999996
2016-03-17,58.509997999999996
2016-03-18,58.369999
2016-03-21,60.799999
2016-03-22,59.509997999999996
2016-03-23,59.470001
2016-03-24,59.009997999999996
2016-03-28,59.080002
2016-03-29,61.889998999999996
2016-03-30,62.41
2016-03-31,63.099998
2016-04-01,62.139998999999996
2016-04-04,63.369999
2016-04-05,62.619999
2016-04-06,64.940002
2016-04-07,64.120003
2016-04-08,65.010002
2016-04-11,63.560001
2016-04-12,61.869999
2016-04-13,64.66999799999999
2016-04-14,64.489998
2016-04-15,63.389998999999996
2016-04-18,63.880001
2016-04-19,63.049999
2016-04-20,63.950001
2016-04-21,63.220001
2016-04-22,65.650002
2016-04-25,65.910004
2016-04-26,66.0
2016-04-27,66.730003
2016-04-28,65.760002
2016-04-29,66.620003
2016-05-02,67.07
2016-05-03,64.269997
2016-05-04,62.549999
2016-05-05,63.580002
2016-05-06,66.83000200000001
2016-05-09,65.260002
2016-05-10,67.529999
2016-05-11,67.309998
2016-05-12,66.57
2016-05-13,67.459999
2016-05-16,68.010002
2016-05-17,66.900002
2016-05-18,68.029999
2016-05-19,68.199997
2016-05-20,70.120003
2016-05-23,71.589996
2016-05-24,72.32
2016-05-25,71.959999
2016-05-26,72.019997
2016-05-27,72.860001
2016-05-31,73.290001
2016-06-01,74.08000200000001
2016-06-02,74.900002
2016-06-03,75.08000200000001
2016-06-06,74.660004
2016-06-07,74.58000200000001
2016-06-08,74.82
2016-06-09,75.120003
2016-06-10,73.08000200000001
2016-06-13,72.209999
2016-06-14,72.449997
2016-06-15,73.08000200000001
2016-06-16,72.510002
2016-06-17,72.059998
2016-06-20,72.5
2016-06-21,72.620003
2016-06-22,71.360001
2016-06-23,73.82
2016-06-24,66.650002
2016-06-27,60.93
2016-06-28,62.0
2016-06-29,63.759997999999996
2016-06-30,64.379997
2016-07-01,63.66
2016-07-05,63.450001
2016-07-06,64.629997
2016-07-07,66.0
2016-07-08,67.730003
2016-07-11,69.800003
2016-07-12,70.089996
2016-07-13,70.260002
2016-07-14,70.0
2016-07-15,69.989998
2016-07-18,71.379997
2016-07-19,70.959999
2016-07-20,71.290001
2016-07-21,70.370003
2016-07-22,70.459999
2016-07-25,71.16999799999999
2016-07-26,70.989998
2016-07-27,70.699997
2016-07-28,69.620003
2016-07-29,71.269997
2016-08-01,72.120003
2016-08-02,70.190002
2016-08-03,71.300003
2016-08-04,71.989998
2016-08-05,71.75
2016-08-08,72.07
2016-08-09,74.059998
2016-08-10,74.0
2016-08-11,75.459999
2016-08-12,75.779999
2016-08-15,78.25
2016-08-16,77.599998
2016-08-17,77.339996
2016-08-18,79.029999
2016-08-19,79.120003
2016-08-22,77.480003
2016-08-23,78.040001
2016-08-24,77.529999
2016-08-25,78.790001
2016-08-26,78.989998
2016-08-29,79.769997
2016-08-30,79.690002
2016-08-31,79.68
2016-09-01,79.66999799999999
2016-09-02,80.949997
2016-09-06,81.190002
2016-09-07,81.349998
2016-09-08,81.349998
2016-09-09,79.760002
2016-09-12,80.900002
2016-09-13,80.730003
2016-09-14,83.129997
2016-09-15,84.43
2016-09-16,85.029999
2016-09-19,82.029999
2016-09-20,81.82
2016-09-21,83.769997
2016-09-22,85.33000200000001
2016-09-23,85.720001
2016-09-26,85.089996
2016-09-27,86.32
2016-09-28,85.760002
2016-09-29,85.220001
2016-09-30,85.08000200000001
2016-10-03,85.050003
2016-10-04,85.25
2016-10-05,84.970001
2016-10-06,85.470001
2016-10-07,85.139999
2016-10-10,86.529999
2016-10-11,83.010002
2016-10-12,82.089996
2016-10-13,80.760002
2016-10-14,80.449997
2016-10-17,80.720001
2016-10-18,80.860001
2016-10-19,81.900002
2016-10-20,81.860001
2016-10-21,83.58000200000001
2016-10-24,84.029999
2016-10-25,84.32
2016-10-26,84.220001
2016-10-27,84.610001
2016-10-28,85.099998
2016-10-31,84.75
2016-11-01,84.16999799999999
2016-11-02,82.910004
2016-11-03,82.08000200000001
2016-11-04,83.309998
2016-11-07,85.839996
2016-11-08,86.07
2016-11-09,85.400002
2016-11-10,85.910004
2016-11-11,86.150002
2016-11-14,87.83000200000001
2016-11-15,87.790001
2016-11-16,88.07
2016-11-17,88.040001
2016-11-18,87.980003
2016-11-21,94.480003
2016-11-22,94.779999
2016-11-23,95.190002
2016-11-25,94.660004
2016-11-28,95.970001
2016-11-29,95.529999
2016-11-30,94.809998
2016-12-01,93.300003
2016-12-02,93.16999799999999
2016-12-05,92.75
2016-12-06,93.860001
2016-12-07,97.870003
2016-12-08,95.760002
2016-12-09,94.410004
2016-12-12,93.139999
2016-12-13,95.029999
2016-12-14,97.879997
2016-12-15,96.790001
2016-12-16,96.68
2016-12-19,97.940002
2016-12-20,98.0
2016-12-21,97.949997
2016-12-22,96.860001
2016-12-23,96.93
2016-12-27,97.82
2016-12-28,97.25
2016-12-29,96.730003
2016-12-30,96.769997
2017-01-03,97.059998
2017-01-04,101.730003
2017-01-05,101.940002
2017-01-06,101.279999
2017-01-09,99.519997
2017-01-10,100.41999799999999
2017-01-11,99.470001
2017-01-12,99.0
2017-01-13,100.269997
2017-01-17,88.230003
2017-01-18,88.709999
2017-01-19,89.720001
2017-01-20,89.800003
2017-01-23,89.66999799999999
2017-01-24,92.470001
2017-01-25,93.08000200000001
2017-01-26,92.910004
2017-01-27,93.779999
2017-01-30,93.66999799999999
2017-01-31,94.0
2017-02-01,94.279999
2017-02-02,94.879997
2017-02-03,95.519997
2017-02-06,95.510002
2017-02-07,95.989998
2017-02-08,97.459999
2017-02-09,97.809998
2017-02-10,98.779999
2017-02-13,99.900002
2017-02-14,100.720001
2017-02-15,100.66999799999999
2017-02-16,100.16999799999999
2017-02-17,119.059998
2017-02-21,122.620003
2017-02-22,121.800003
2017-02-23,117.849998
2017-02-24,120.589996
2017-02-27,120.389999
2017-02-28,118.989998
2017-03-01,120.639999
2017-03-02,119.489998
2017-03-03,119.970001
2017-03-06,119.43
2017-03-07,121.08000200000001
2017-03-08,123.529999
2017-03-09,123.089996
2017-03-10,124.16999799999999
2017-03-13,127.470001
2017-03-14,127.0
2017-03-15,128.279999
2017-03-16,127.139999
2017-03-17,128.100006
2017-03-20,130.330002
2017-03-21,127.970001
2017-03-22,130.53999299999998
2017-03-23,130.080002
2017-03-24,131.770004
2017-03-27,132.179993
2017-03-28,133.970001
2017-03-29,133.300003
2017-03-30,132.809998
2017-03-31,132.270004
2017-04-03,131.699997
2017-04-04,133.199997
2017-04-05,134.0
2017-04-06,134.399994
2017-04-07,132.449997
2017-04-10,133.270004
2017-04-11,133.330002
2017-04-12,131.470001
2017-04-13,131.360001
2017-04-17,132.75
2017-04-18,132.96000700000002
2017-04-19,133.830002
2017-04-20,136.470001
2017-04-21,136.66000400000001
2017-04-24,139.0
2017-04-25,139.419998
2017-04-26,139.360001
2017-04-27,139.649994
2017-04-28,139.639999
2017-05-01,141.100006
2017-05-02,141.190002
2017-05-03,140.679993
2017-05-04,140.199997
2017-05-05,144.720001
2017-05-08,142.75
2017-05-09,144.929993
2017-05-10,145.429993
2017-05-11,146.020004
2017-05-12,146.820007
2017-05-15,147.419998
2017-05-16,147.449997
2017-05-17,142.360001
2017-05-18,143.479996
2017-05-19,144.070007
2017-05-22,143.149994
2017-05-23,143.199997
2017-05-24,144.279999
2017-05-25,148.059998
2017-05-26,146.449997
2017-05-30,147.220001
2017-05-31,147.380005
2017-06-01,148.520004
2017-06-02,152.259995
2017-06-05,154.330002
2017-06-06,155.350006
2017-06-07,156.050003
2017-06-08,157.270004
2017-06-09,149.46000700000002
2017-06-12,149.759995
2017-06-13,151.779999
2017-06-14,151.050003
2017-06-15,151.229996
2017-06-16,151.580002
2017-06-19,156.66000400000001
2017-06-20,155.029999
2017-06-21,158.16000400000001
2017-06-22,158.779999
2017-06-23,161.619995
2017-06-26,157.779999
2017-06-27,152.820007
2017-06-28,155.270004
2017-06-29,149.949997
2017-06-30,149.78999299999998
2017-07-03,146.889999
2017-07-05,148.619995
2017-07-06,145.429993
2017-07-07,148.770004
2017-07-10,149.350006
2017-07-11,153.16000400000001
2017-07-12,155.380005
2017-07-13,154.770004
2017-07-14,155.110001
2017-07-17,155.220001
2017-07-18,155.990005
2017-07-19,157.630005
2017-07-20,156.800003
2017-07-21,152.919998
2017-07-24,155.220001
2017-07-25,158.0
2017-07-26,157.199997
2017-07-27,152.03999299999998
2017-07-28,150.399994
2017-07-31,149.28999299999998
2017-08-01,147.800003
2017-08-02,143.46000700000002
2017-08-03,144.050003
2017-08-04,172.050003
2017-08-07,173.75
2017-08-08,169.940002
2017-08-09,167.46000700000002
2017-08-10,164.699997
2017-08-11,165.690002
2017-08-14,169.800003
2017-08-15,170.58999599999999
2017-08-16,173.669998
2017-08-17,171.059998
2017-08-18,172.009995
2017-08-21,172.009995
2017-08-22,175.25
2017-08-23,173.509995
2017-08-24,175.110001
2017-08-25,173.729996
2017-08-28,174.110001
2017-08-29,173.279999
2017-08-30,177.949997
2017-08-31,176.149994
2017-09-01,177.490005
2017-09-05,175.229996
2017-09-06,172.729996
2017-09-07,173.649994
2017-09-08,172.679993
2017-09-11,175.309998
2017-09-12,173.820007
2017-09-13,174.889999
2017-09-14,174.940002
2017-09-15,176.96000700000002
2017-09-18,182.679993
2017-09-19,181.720001
2017-09-20,188.490005
2017-09-21,187.229996
2017-09-22,191.050003
2017-09-25,180.830002
2017-09-26,182.66000400000001
2017-09-27,186.550003
2017-09-28,187.550003
2017-09-29,189.610001
2017-10-02,190.429993
2017-10-03,189.419998
2017-10-04,190.679993
2017-10-05,190.360001
2017-10-06,192.929993
2017-10-09,193.369995
2017-10-10,192.820007
2017-10-11,192.949997
2017-10-12,191.21000700000002
2017-10-13,191.139999
2017-10-16,188.78999299999998
2017-10-17,190.610001
2017-10-18,189.940002
2017-10-19,190.130005
2017-10-20,191.679993
2017-10-23,191.570007
2017-10-24,193.100006
2017-10-25,189.610001
2017-10-26,191.830002
2017-10-27,195.649994
2017-10-30,196.16000400000001
2017-10-31,199.889999
2017-11-01,197.259995
2017-11-02,181.169998
2017-11-03,201.490005
2017-11-06,206.679993
2017-11-07,209.559998
2017-11-08,214.190002
2017-11-09,213.55000299999998
2017-11-10,221.05000299999998
2017-11-13,225.149994
2017-11-14,227.100006
2017-11-15,224.899994
2017-11-16,231.770004
2017-11-17,233.82000699999998
2017-11-20,241.830002
2017-11-21,241.42999300000002
2017-11-22,239.00999500000003
2017-11-24,242.059998
2017-11-27,238.63999900000002
2017-11-28,243.55000299999998
2017-11-29,234.210007
2017-11-30,233.11999500000002
2017-12-01,228.649994
2017-12-04,209.479996
2017-12-05,211.05000299999998
2017-12-06,212.86000099999998
2017-12-07,219.86000099999998
2017-12-08,222.789993
2017-12-11,223.690002
2017-12-12,218.25
2017-12-13,225.13000499999998
2017-12-14,226.72000099999997
2017-12-15,231.02999900000003
2017-12-18,235.38999900000002
2017-12-19,236.0
2017-12-20,234.149994
2017-12-21,235.960007
2017-12-22,236.55000299999998
2017-12-26,235.66000400000001
2017-12-27,239.5
2017-12-28,240.63999900000002
2017-12-29,235.580002
2018-01-02,231.02999900000003
2018-01-03,235.600006
2018-01-04,232.690002
2018-01-05,236.770004
2018-01-08,251.059998
2018-01-09,249.979996
2018-01-10,252.27999900000003
2018-01-11,260.790009
2018-01-12,259.02999900000003
2018-01-16,252.770004
2018-01-17,262.809998
2018-01-18,265.190002
2018-01-19,270.839996
2018-01-22,275.679993
2018-01-23,273.140015
2018-01-24,273.140015
2018-01-25,276.76001
2018-01-26,283.5
2018-01-29,277.98999
2018-01-30,275.230011
2018-01-31,275.820007
2018-02-01,275.0
2018-02-02,273.480011
2018-02-05,265.369995
2018-02-06,272.380005
2018-02-07,281.619995
2018-02-08,264.519989
2018-02-09,272.549988
2018-02-12,284.540009
2018-02-13,292.579987
2018-02-14,302.119995
2018-02-15,307.959991
2018-02-16,249.49000499999997
2018-02-20,249.649994
2018-02-21,238.02999900000003
2018-02-22,244.66000400000001
2018-02-23,245.919998
2018-02-26,259.850006
2018-02-27,259.140015
2018-02-28,269.73999
2018-03-01,263.799988
2018-03-02,271.5
2018-03-05,281.859985
2018-03-06,288.600006
2018-03-07,291.579987
2018-03-08,293.769989
2018-03-09,295.149994
2018-03-12,297.399994
2018-03-13,289.679993
2018-03-14,298.5
2018-03-15,295.899994
2018-03-16,293.72000099999997
2018-03-19,277.390015
2018-03-20,285.420013
2018-03-21,282.700012
2018-03-22,273.73999
2018-03-23,264.209991
2018-03-26,270.980011
2018-03-27,253.69999700000002
2018-03-28,245.13999900000002
2018-03-29,255.30000299999998
2018-04-02,253.50999500000003
2018-04-03,253.50999500000003
2018-04-04,258.959991
2018-04-05,262.73999
2018-04-06,258.72000099999997
2018-04-09,259.5
2018-04-10,267.190002
2018-04-11,266.579987
2018-04-12,268.890015
2018-04-13,244.19999700000002
2018-04-16,239.440002
2018-04-17,256.799988
2018-04-18,258.5
2018-04-19,256.369995
2018-04-20,260.649994
2018-04-23,254.17999300000002
2018-04-24,252.059998
2018-04-25,253.020004
2018-04-26,259.51001
2018-04-27,262.75
2018-04-30,264.549988
2018-05-01,265.269989
2018-05-02,265.459991
2018-05-03,267.850006
2018-05-04,245.05000299999998
2018-05-07,252.36000099999998
2018-05-08,259.290009
2018-05-09,259.420013
2018-05-10,260.660004
2018-05-11,259.910004
2018-05-14,253.520004
2018-05-15,249.55000299999998
2018-05-16,249.13000499999998
2018-05-17,247.47000099999997
2018-05-18,248.08999599999999
2018-05-21,254.25
2018-05-22,249.61999500000002
2018-05-23,255.979996
2018-05-24,252.61000099999998
2018-05-25,255.75
2018-05-29,255.86000099999998
2018-05-30,251.649994
2018-05-31,251.559998
2018-06-01,261.22000099999997
2018-06-04,268.27999900000003
2018-06-05,274.75
2018-06-06,278.26001
2018-06-07,270.899994
2018-06-08,273.75
2018-06-11,271.679993
2018-06-12,274.640015
2018-06-13,281.140015
2018-06-14,281.119995
2018-06-15,286.619995
2018-06-18,279.22000099999997
2018-06-19,273.799988
2018-06-20,283.73999
2018-06-21,279.320007
2018-06-22,272.649994
2018-06-25,259.880005
2018-06-26,262.380005
2018-06-27,254.289993
2018-06-28,258.269989
2018-06-29,257.48999
2018-07-02,261.359985
2018-07-03,255.86999500000002
2018-07-05,257.910004
2018-07-06,262.390015
2018-07-09,270.459991
2018-07-10,268.549988
2018-07-11,269.320007
2018-07-12,278.359985
2018-07-13,266.48999
2018-07-16,270.839996
2018-07-17,273.880005
2018-07-18,274.690002
2018-07-19,276.25
2018-07-20,268.839996
2018-07-23,268.390015
2018-07-24,266.299988
2018-07-25,274.309998
2018-07-26,276.27999900000003
2018-07-27,271.27999900000003
2018-07-30,257.859985
2018-07-31,255.729996
2018-08-01,262.600006
2018-08-02,271.850006
2018-08-03,257.540009
2018-08-06,271.329987
2018-08-07,268.809998
2018-08-08,264.559998
2018-08-09,269.339996
2018-08-10,268.850006
2018-08-13,269.27999900000003
2018-08-14,271.459991
2018-08-15,265.579987
2018-08-16,267.929993
2018-08-17,269.040009
2018-08-20,273.72000099999997
2018-08-21,271.829987
2018-08-22,277.359985
2018-08-23,282.609985
2018-08-24,308.579987
2018-08-27,304.790009
2018-08-28,304.200012
2018-08-29,302.190002
2018-08-30,297.869995
2018-08-31,298.980011
2018-09-04,289.820007
2018-09-05,272.290009
2018-09-06,267.769989
2018-09-07,267.049988
2018-09-10,269.01001
2018-09-11,267.209991
2018-09-12,267.850006
2018-09-13,270.059998
2018-09-14,271.25
2018-09-17,265.079987
2018-09-18,267.160004
2018-09-19,270.200012
2018-09-20,273.049988
2018-09-21,269.290009
2018-09-24,274.209991
2018-09-25,274.559998
2018-09-26,263.869995
2018-09-27,265.329987
2018-09-28,265.859985
2018-10-01,259.640015
2018-10-02,256.149994
2018-10-03,261.429993
2018-10-04,257.73999
2018-10-05,251.270004
2018-10-08,243.210007
2018-10-09,238.649994
2018-10-10,225.789993
2018-10-11,215.460007
2018-10-12,222.36999500000002
2018-10-15,220.830002
2018-10-16,233.580002
2018-10-17,238.94999700000002
2018-10-18,233.08999599999999
2018-10-19,229.75999500000003
2018-10-22,232.17999300000002
2018-10-23,232.830002
2018-10-24,223.82000699999998
2018-10-25,230.690002
2018-10-26,219.52999900000003
2018-10-29,217.86000099999998
2018-10-30,228.460007
2018-10-31,230.350006
2018-11-01,240.960007
2018-11-02,257.769989
2018-11-05,248.960007
2018-11-06,245.11000099999998
2018-11-07,253.55000299999998
2018-11-08,252.19999700000002
2018-11-09,244.42999300000002
2018-11-12,236.61999500000002
2018-11-13,236.36000099999998
2018-11-14,229.49000499999997
2018-11-15,244.19999700000002
2018-11-16,239.36999500000002
2018-11-19,223.0
2018-11-20,219.38000499999998
2018-11-21,219.020004
2018-11-23,219.24000499999997
2018-11-26,226.36999500000002
2018-11-27,224.74000499999997
2018-11-28,235.399994
2018-11-29,236.309998
2018-11-30,238.479996
2018-12-03,243.88999900000002
