Date,SIVB
1992-07-20,2.25
1992-07-21,2.375
1992-07-22,2.25
1992-07-23,2.25
1992-07-24,2.25
1992-07-27,2.25
1992-07-28,2.28125
1992-07-29,2.3125
1992-07-30,2.28125
1992-07-31,2.28125
1992-08-03,2.3125
1992-08-04,2.28125
1992-08-05,2.25
1992-08-06,2.1875
1992-08-07,2.28125
1992-08-10,2.25
1992-08-11,2.28125
1992-08-12,2.15625
1992-08-13,2.3125
1992-08-14,2.1875
1992-08-17,2.25
1992-08-18,2.25
1992-08-19,2.25
1992-08-20,2.15625
1992-08-21,2.1875
1992-08-24,2.125
1992-08-25,2.0625
1992-08-26,2.125
1992-08-27,2.09375
1992-08-28,2.125
1992-08-31,2.09375
1992-09-01,2.15625
1992-09-02,2.1875
1992-09-03,2.15625
1992-09-04,2.09375
1992-09-08,2.09375
1992-09-09,1.875
1992-09-10,2.0
1992-09-11,2.0
1992-09-14,1.9375
1992-09-15,1.875
1992-09-16,1.8125
1992-09-17,1.8125
1992-09-18,1.8125
1992-09-21,1.75
1992-09-22,1.9375
1992-09-23,1.8125
1992-09-24,1.8125
1992-09-25,1.8125
1992-09-28,1.8125
1992-09-29,1.75
1992-09-30,1.78125
1992-10-01,1.6875
1992-10-02,1.65625
1992-10-05,1.6875
1992-10-06,1.6875
1992-10-07,1.65625
1992-10-08,1.625
1992-10-09,1.65625
1992-10-12,1.5625
1992-10-13,1.625
1992-10-14,1.75
1992-10-15,1.75
1992-10-16,1.8125
1992-10-19,1.875
1992-10-20,1.71875
1992-10-21,1.6875
1992-10-22,1.6875
1992-10-23,1.6875
1992-10-26,1.6875
1992-10-27,1.59375
1992-10-28,1.5625
1992-10-29,1.625
1992-10-30,1.59375
1992-11-02,1.6875
1992-11-03,1.625
1992-11-04,1.5625
1992-11-05,1.625
1992-11-06,1.625
1992-11-09,1.5
1992-11-10,1.5625
1992-11-11,1.59375
1992-11-12,1.6875
1992-11-13,1.71875
1992-11-16,1.65625
1992-11-17,1.625
1992-11-18,1.625
1992-11-19,1.6875
1992-11-20,1.75
1992-11-23,1.875
1992-11-24,1.84375
1992-11-25,1.875
1992-11-27,1.90625
1992-11-30,1.875
1992-12-01,1.90625
1992-12-02,1.84375
1992-12-03,1.875
1992-12-04,1.9375
1992-12-07,1.875
1992-12-08,1.84375
1992-12-09,1.9375
1992-12-10,1.9375
1992-12-11,1.9375
1992-12-14,1.875
1992-12-15,2.0
1992-12-16,1.9375
1992-12-17,1.9375
1992-12-18,1.90625
1992-12-21,2.0
1992-12-22,2.0
1992-12-23,2.21875
1992-12-24,2.25
1992-12-28,2.25
1992-12-29,2.25
1992-12-30,2.125
1992-12-31,2.0625
1993-01-04,2.0625
1993-01-05,2.1875
1993-01-06,2.1875
1993-01-07,2.21875
1993-01-08,2.1875
1993-01-11,2.21875
1993-01-12,2.09375
1993-01-13,2.1875
1993-01-14,2.1875
1993-01-15,2.1875
1993-01-18,2.46875
1993-01-19,2.75
1993-01-20,2.53125
1993-01-21,2.5
1993-01-22,2.5
1993-01-25,2.5625
1993-01-26,2.5
1993-01-27,2.46875
1993-01-28,2.5625
1993-01-29,2.46875
1993-02-01,2.4375
1993-02-02,2.375
1993-02-03,2.4375
1993-02-04,2.5
1993-02-05,2.59375
1993-02-08,2.625
1993-02-09,2.5625
1993-02-10,2.53125
1993-02-11,2.5
1993-02-12,2.625
1993-02-16,2.5625
1993-02-17,2.53125
1993-02-18,2.53125
1993-02-19,2.53125
1993-02-22,2.5
1993-02-23,2.5
1993-02-24,2.53125
1993-02-25,2.59375
1993-02-26,2.625
1993-03-01,2.5625
1993-03-02,2.5625
1993-03-03,2.5
1993-03-04,2.625
1993-03-05,2.5625
1993-03-08,2.5
1993-03-09,2.65625
1993-03-10,3.0625
1993-03-11,2.9375
1993-03-12,3.0625
1993-03-15,3.0625
1993-03-16,3.0625
1993-03-17,2.9375
1993-03-18,3.0625
1993-03-19,3.0
1993-03-22,2.96875
1993-03-23,2.875
1993-03-24,2.875
1993-03-25,2.875
1993-03-26,2.875
1993-03-29,2.875
1993-03-30,2.90625
1993-03-31,2.9375
1993-04-01,2.875
1993-04-02,2.875
1993-04-05,2.75
1993-04-06,2.6875
1993-04-07,2.625
1993-04-08,2.6875
1993-04-12,2.71875
1993-04-13,2.625
1993-04-14,2.75
1993-04-15,2.6875
1993-04-16,2.625
1993-04-19,2.6875
1993-04-20,2.625
1993-04-21,2.625
1993-04-22,2.5
1993-04-23,2.5625
1993-04-26,2.4375
1993-04-27,2.375
1993-04-28,2.4375
1993-04-29,2.375
1993-04-30,2.5
1993-05-03,2.375
1993-05-04,2.375
1993-05-05,2.5625
1993-05-06,2.53125
1993-05-07,2.5625
1993-05-10,2.5625
1993-05-11,2.5
1993-05-12,2.5625
1993-05-13,2.5625
1993-05-14,2.4375
1993-05-17,2.4375
1993-05-18,2.4375
1993-05-19,2.3125
1993-05-20,2.25
1993-05-21,2.375
1993-05-24,2.3125
1993-05-25,2.3125
1993-05-26,2.3125
1993-05-27,2.375
1993-05-28,2.25
1993-06-01,2.1875
1993-06-02,2.375
1993-06-03,2.375
1993-06-04,2.21875
1993-06-07,2.25
1993-06-08,2.21875
1993-06-09,2.3125
1993-06-10,2.1875
1993-06-11,2.09375
1993-06-14,2.125
1993-06-15,2.09375
1993-06-16,2.09375
1993-06-17,2.09375
1993-06-18,2.15625
1993-06-21,2.125
1993-06-22,2.0625
1993-06-23,2.0625
1993-06-24,2.0625
1993-06-25,2.15625
1993-06-28,2.1875
1993-06-29,2.25
1993-06-30,2.21875
1993-07-01,2.3125
1993-07-02,2.3125
1993-07-06,2.3125
1993-07-07,2.3125
1993-07-08,2.375
1993-07-09,2.375
1993-07-12,2.34375
1993-07-13,2.375
1993-07-14,2.375
1993-07-15,2.375
1993-07-16,2.3125
1993-07-19,2.375
1993-07-20,2.46875
1993-07-21,2.40625
1993-07-22,2.375
1993-07-23,2.5625
1993-07-26,2.625
1993-07-27,2.5625
1993-07-28,2.625
1993-07-29,2.6875
1993-07-30,2.71875
1993-08-02,2.75
1993-08-03,2.6875
1993-08-04,2.6875
1993-08-05,2.5625
1993-08-06,2.59375
1993-08-09,2.5625
1993-08-10,2.59375
1993-08-11,2.5625
1993-08-12,2.625
1993-08-13,2.5
1993-08-16,2.5
1993-08-17,2.5
1993-08-18,2.4375
1993-08-19,2.4375
1993-08-20,2.4375
1993-08-23,2.4375
1993-08-24,2.625
1993-08-25,2.4375
1993-08-26,2.53125
1993-08-27,2.4375
1993-08-30,2.5625
1993-08-31,2.5625
1993-09-01,2.46875
1993-09-02,2.5
1993-09-03,2.5625
1993-09-07,2.5
1993-09-08,2.46875
1993-09-09,2.53125
1993-09-10,2.5625
1993-09-13,2.46875
1993-09-14,2.46875
1993-09-15,2.625
1993-09-16,2.5
1993-09-17,2.5
1993-09-20,2.46875
1993-09-21,2.53125
1993-09-22,2.46875
1993-09-23,2.53125
1993-09-24,2.46875
1993-09-27,2.46875
1993-09-28,2.46875
1993-09-29,2.46875
1993-09-30,2.59375
1993-10-01,2.59375
1993-10-04,2.625
1993-10-05,2.65625
1993-10-06,2.5625
1993-10-07,2.5625
1993-10-08,2.65625
1993-10-11,2.625
1993-10-12,2.6875
1993-10-13,2.6875
1993-10-14,2.75
1993-10-15,2.5625
1993-10-18,2.75
1993-10-19,2.6875
1993-10-20,2.5625
1993-10-21,2.5625
1993-10-22,2.59375
1993-10-25,2.59375
1993-10-26,2.625
1993-10-27,2.5625
1993-10-28,2.625
1993-10-29,2.6875
1993-11-01,2.59375
1993-11-02,2.625
1993-11-03,2.71875
1993-11-04,2.6875
1993-11-05,2.5
1993-11-08,2.34375
1993-11-09,2.4375
1993-11-10,2.5
1993-11-11,2.3125
1993-11-12,2.3125
1993-11-15,2.3125
1993-11-16,2.34375
1993-11-17,2.40625
1993-11-18,2.375
1993-11-19,2.4375
1993-11-22,2.40625
1993-11-23,2.375
1993-11-24,2.375
1993-11-26,2.375
1993-11-29,2.5
1993-11-30,2.3125
1993-12-01,2.40625
1993-12-02,2.5
1993-12-03,2.4375
1993-12-06,2.5
1993-12-07,2.5625
1993-12-08,2.625
1993-12-09,2.5625
1993-12-10,2.5
1993-12-13,2.5
1993-12-14,2.5
1993-12-15,2.5
1993-12-16,2.5
1993-12-17,2.5625
1993-12-20,2.5
1993-12-21,2.46875
1993-12-22,2.46875
1993-12-23,2.46875
1993-12-27,2.5625
1993-12-28,2.46875
1993-12-29,2.46875
1993-12-30,2.375
1993-12-31,2.53125
1994-01-03,2.53125
1994-01-04,2.5625
1994-01-05,2.46875
1994-01-06,2.53125
1994-01-07,2.375
1994-01-10,2.34375
1994-01-11,2.28125
1994-01-12,2.375
1994-01-13,2.4375
1994-01-14,2.34375
1994-01-17,2.5
1994-01-18,2.5
1994-01-19,2.5
1994-01-20,2.5
1994-01-21,2.53125
1994-01-24,2.5
1994-01-25,2.46875
1994-01-26,2.5625
1994-01-27,2.5
1994-01-28,2.5
1994-01-31,2.5
1994-02-01,2.3125
1994-02-02,2.3125
1994-02-03,2.34375
1994-02-04,2.28125
1994-02-07,2.25
1994-02-08,2.3125
1994-02-09,2.3125
1994-02-10,2.375
1994-02-11,2.28125
1994-02-14,2.34375
1994-02-15,2.3125
1994-02-16,2.4375
1994-02-17,2.28125
1994-02-18,2.28125
1994-02-22,2.34375
1994-02-23,2.34375
1994-02-24,2.25
1994-02-25,2.4375
1994-02-28,2.34375
1994-03-01,2.375
1994-03-02,2.4375
1994-03-03,2.4375
1994-03-04,2.5625
1994-03-07,2.5
1994-03-08,2.40625
1994-03-09,2.40625
1994-03-10,2.5
1994-03-11,2.5625
1994-03-14,2.46875
1994-03-15,2.5625
1994-03-16,2.5625
1994-03-17,2.46875
1994-03-18,2.5625
1994-03-21,2.4375
1994-03-22,2.5
1994-03-23,2.5625
1994-03-24,2.5625
1994-03-25,2.625
1994-03-28,2.5625
1994-03-29,2.5
1994-03-30,2.53125
1994-03-31,2.46875
1994-04-04,2.4375
1994-04-05,2.4375
1994-04-06,2.53125
1994-04-07,2.46875
1994-04-08,2.5
1994-04-11,2.4375
1994-04-12,2.5
1994-04-13,2.46875
1994-04-14,2.4375
1994-04-15,2.46875
1994-04-18,2.46875
1994-04-19,2.5
1994-04-20,2.4375
1994-04-21,2.5
1994-04-22,2.5625
1994-04-25,2.484375
1994-04-26,2.5625
1994-04-28,2.625
1994-04-29,2.5625
1994-05-02,2.625
1994-05-03,2.59375
1994-05-04,2.5625
1994-05-05,2.625
1994-05-06,2.59375
1994-05-09,2.5
1994-05-10,2.5
1994-05-11,2.5
1994-05-12,2.5
1994-05-13,2.53125
1994-05-16,2.625
1994-05-17,2.625
1994-05-18,2.625
1994-05-19,2.5
1994-05-20,2.53125
1994-05-23,2.625
1994-05-24,2.5625
1994-05-25,2.53125
1994-05-26,2.5
1994-05-27,2.5
1994-05-31,2.53125
1994-06-01,2.53125
1994-06-02,2.625
1994-06-03,2.625
1994-06-06,2.65625
1994-06-07,2.5625
1994-06-08,2.5625
1994-06-09,2.5625
1994-06-10,2.59375
1994-06-13,2.65625
1994-06-14,2.6875
1994-06-15,2.625
1994-06-16,2.6875
1994-06-17,2.6875
1994-06-20,2.65625
1994-06-21,2.625
1994-06-22,2.625
1994-06-23,2.6875
1994-06-24,2.5625
1994-06-27,2.625
1994-06-28,2.5625
1994-06-29,2.53125
1994-06-30,2.625
1994-07-01,2.5625
1994-07-05,2.59375
1994-07-06,2.5625
1994-07-07,2.5625
1994-07-08,2.5625
1994-07-11,2.59375
1994-07-12,2.625
1994-07-13,2.65625
1994-07-14,2.65625
1994-07-15,2.5625
1994-07-18,2.6875
1994-07-19,2.5625
1994-07-20,2.65625
1994-07-21,2.625
1994-07-22,2.625
1994-07-25,2.6875
1994-07-26,2.6875
1994-07-27,2.8125
1994-07-28,2.8125
1994-07-29,2.84375
1994-08-01,2.875
1994-08-02,2.875
1994-08-03,2.75
1994-08-04,2.8125
1994-08-05,2.75
1994-08-08,2.75
1994-08-09,2.875
1994-08-10,2.9375
1994-08-11,3.0625
1994-08-12,3.125
1994-08-15,3.3125
1994-08-16,3.1875
1994-08-17,3.1875
1994-08-18,3.1875
1994-08-19,3.21875
1994-08-22,3.125
1994-08-23,3.125
1994-08-24,3.125
1994-08-25,3.1875
1994-08-26,3.125
1994-08-29,3.25
1994-08-30,3.25
1994-08-31,3.125
1994-09-01,3.125
1994-09-02,3.125
1994-09-06,3.15625
1994-09-07,3.125
1994-09-08,3.15625
1994-09-09,3.125
1994-09-12,3.125
1994-09-13,3.125
1994-09-14,3.125
1994-09-15,3.125
1994-09-16,3.15625
1994-09-19,3.15625
1994-09-20,3.1875
1994-09-21,3.125
1994-09-22,3.15625
1994-09-23,3.125
1994-09-26,3.1875
1994-09-27,3.15625
1994-09-28,3.1875
1994-09-29,3.09375
1994-09-30,3.09375
1994-10-03,3.09375
1994-10-04,2.9375
1994-10-05,2.8125
1994-10-06,2.84375
1994-10-07,2.875
1994-10-10,2.875
1994-10-11,2.9375
1994-10-12,2.8125
1994-10-13,2.8125
1994-10-14,2.8125
1994-10-17,2.875
1994-10-18,2.8125
1994-10-19,2.90625
1994-10-20,3.0
1994-10-21,2.875
1994-10-24,2.90625
1994-10-25,3.0
1994-10-26,2.9375
1994-10-27,2.9375
1994-10-28,3.0
1994-10-31,3.0625
1994-11-01,3.0625
1994-11-02,3.0625
1994-11-03,2.90625
1994-11-04,2.90625
1994-11-07,3.015625
1994-11-08,2.875
1994-11-09,2.984375
1994-11-10,3.0
1994-11-11,2.96875
1994-11-14,3.0625
1994-11-15,3.0
1994-11-16,3.0
1994-11-17,3.0
1994-11-18,2.9375
1994-11-21,2.9375
1994-11-22,3.03125
1994-11-23,3.03125
1994-11-25,2.9375
1994-11-28,2.9375
1994-11-29,2.9375
1994-11-30,3.0
1994-12-01,3.125
1994-12-02,3.09375
1994-12-05,3.0
1994-12-06,3.125
1994-12-07,3.0625
1994-12-08,3.0625
1994-12-09,3.0625
1994-12-12,3.09375
1994-12-13,3.03125
1994-12-14,3.0
1994-12-15,3.125
1994-12-16,3.25
1994-12-19,3.3125
1994-12-20,3.21875
1994-12-21,3.15625
1994-12-22,3.25
1994-12-23,3.125
1994-12-27,3.25
1994-12-28,3.25
1994-12-29,3.28125
1994-12-30,3.375
1995-01-03,3.3125
1995-01-04,3.25
1995-01-05,3.34375
1995-01-06,3.375
1995-01-09,3.375
1995-01-10,3.34375
1995-01-11,3.25
1995-01-12,3.34375
1995-01-13,3.375
1995-01-16,3.390625
1995-01-17,3.4375
1995-01-18,3.4375
1995-01-19,3.421875
1995-01-20,3.4375
1995-01-23,3.4375
1995-01-24,3.40625
1995-01-25,3.4375
1995-01-26,3.5
1995-01-27,3.375
1995-01-30,3.375
1995-01-31,3.453125
1995-02-01,3.5
1995-02-02,3.5
1995-02-03,3.5
1995-02-06,3.46875
1995-02-07,3.5
1995-02-08,3.46875
1995-02-09,3.375
1995-02-10,3.46875
1995-02-13,3.5625
1995-02-14,3.53125
1995-02-15,3.5
1995-02-16,3.5625
1995-02-17,3.53125
1995-02-21,3.578125
1995-02-22,3.75
1995-02-23,3.75
1995-02-24,3.65625
1995-02-27,3.625
1995-02-28,3.6875
1995-03-01,3.625
1995-03-02,3.6875
1995-03-03,3.6875
1995-03-06,3.5
1995-03-07,3.375
1995-03-08,3.375
1995-03-09,3.375
1995-03-10,3.40625
1995-03-13,3.4375
1995-03-14,3.5625
1995-03-15,3.46875
1995-03-16,3.4375
1995-03-17,3.4375
1995-03-20,3.53125
1995-03-21,3.5
1995-03-22,3.453125
1995-03-23,3.4375
1995-03-24,3.4375
1995-03-27,3.5625
1995-03-28,3.46875
1995-03-29,3.5625
1995-03-30,3.46875
1995-03-31,3.625
1995-04-03,3.5
1995-04-04,3.4375
1995-04-05,3.4375
1995-04-06,3.5
1995-04-07,3.4375
1995-04-10,3.4375
1995-04-11,3.53125
1995-04-12,3.5625
1995-04-13,3.4375
1995-04-17,3.5
1995-04-18,3.625
1995-04-19,3.71875
1995-04-20,3.75
1995-04-21,3.78125
1995-04-24,3.8125
1995-04-25,3.8125
1995-04-26,3.875
1995-04-27,3.9375
1995-04-28,3.875
1995-05-01,3.96875
1995-05-02,4.0
1995-05-03,3.9375
1995-05-04,4.0
1995-05-05,3.984375
1995-05-08,4.0625
1995-05-09,4.1875
1995-05-10,4.09375
1995-05-11,4.15625
1995-05-12,4.0625
1995-05-15,4.0625
1995-05-16,4.0625
1995-05-17,4.1875
1995-05-18,4.0625
1995-05-19,4.0625
1995-05-22,4.125
1995-05-23,4.0
1995-05-24,4.1875
1995-05-25,4.234375
1995-05-26,4.21875
1995-05-30,4.25
1995-05-31,4.25
1995-06-01,4.25
1995-06-02,4.25
1995-06-05,4.25
1995-06-06,4.21875
1995-06-07,4.28125
1995-06-08,4.125
1995-06-09,4.125
1995-06-12,4.1875
1995-06-13,4.1875
1995-06-14,4.1875
1995-06-15,4.25
1995-06-16,4.1875
1995-06-19,4.25
1995-06-20,4.25
1995-06-21,4.21875
1995-06-22,4.25
1995-06-23,4.3125
1995-06-26,4.25
1995-06-27,4.25
1995-06-28,4.3125
1995-06-29,4.25
1995-06-30,4.5
1995-07-03,4.5625
1995-07-05,4.71875
1995-07-06,4.625
1995-07-07,4.5
1995-07-10,4.53125
1995-07-11,4.53125
1995-07-12,4.5
1995-07-13,4.53125
1995-07-14,4.375
1995-07-17,4.3125
1995-07-18,4.3125
1995-07-19,4.25
1995-07-20,4.1875
1995-07-21,4.25
1995-07-24,4.25
1995-07-25,4.25
1995-07-26,4.3125
1995-07-27,4.6875
1995-07-28,4.875
1995-07-31,4.875
1995-08-01,4.78125
1995-08-02,4.75
1995-08-03,4.875
1995-08-04,4.9375
1995-08-07,4.8125
1995-08-08,4.875
1995-08-09,4.9375
1995-08-10,4.84375
1995-08-11,4.90625
1995-08-14,4.84375
1995-08-15,4.8125
1995-08-16,4.6875
1995-08-17,4.578125
1995-08-18,4.6875
1995-08-21,4.625
1995-08-22,4.6875
1995-08-23,4.65625
1995-08-24,4.5625
1995-08-25,4.6875
1995-08-28,4.75
1995-08-29,4.75
1995-08-30,4.875
1995-08-31,4.9375
1995-09-01,5.0
1995-09-05,5.0
1995-09-06,5.0625
1995-09-07,5.125
1995-09-08,5.21875
1995-09-11,5.25
1995-09-12,5.25
1995-09-13,5.359375
1995-09-14,5.375
1995-09-15,5.25
1995-09-18,5.1875
1995-09-19,5.1875
1995-09-20,5.125
1995-09-21,5.0625
1995-09-22,5.0
1995-09-25,5.0
1995-09-26,4.875
1995-09-27,4.875
1995-09-28,4.9375
1995-09-29,5.0625
1995-10-02,5.0625
1995-10-03,5.1875
1995-10-04,5.09375
1995-10-05,5.0
1995-10-06,5.1875
1995-10-09,5.0625
1995-10-10,5.0625
1995-10-11,5.0625
1995-10-12,5.0625
1995-10-13,5.0625
1995-10-16,5.125
1995-10-17,5.1875
1995-10-18,5.09375
1995-10-19,5.1875
1995-10-20,5.1875
1995-10-23,5.09375
1995-10-24,5.0625
1995-10-25,5.125
1995-10-26,4.875
1995-10-27,4.875
1995-10-30,4.90625
1995-10-31,4.8125
1995-11-01,4.75
1995-11-02,4.75
1995-11-03,4.75
1995-11-06,4.8125
1995-11-07,4.8125
1995-11-08,4.84375
1995-11-09,5.125
1995-11-10,5.1875
1995-11-13,5.15625
1995-11-14,5.15625
1995-11-15,5.0625
1995-11-16,5.125
1995-11-17,5.15625
1995-11-20,5.28125
1995-11-21,5.53125
1995-11-22,5.5
1995-11-24,5.5
1995-11-27,5.5
1995-11-28,5.5625
1995-11-29,5.5625
1995-11-30,5.5625
1995-12-01,5.5
1995-12-04,5.625
1995-12-05,5.59375
1995-12-06,5.53125
1995-12-07,5.5
1995-12-08,5.625
1995-12-11,5.5625
1995-12-12,5.5
1995-12-13,5.5
1995-12-14,5.6875
1995-12-15,5.6875
1995-12-18,5.5625
1995-12-19,5.5
1995-12-20,5.5625
1995-12-21,5.53125
1995-12-22,6.25
1995-12-26,6.03125
1995-12-27,6.078125
1995-12-28,6.03125
1995-12-29,6.0
1996-01-02,5.6875
1996-01-03,5.59375
1996-01-04,5.28125
1996-01-05,5.25
1996-01-08,5.25
1996-01-09,5.5
1996-01-10,5.25
1996-01-11,5.375
1996-01-12,5.5
1996-01-15,5.4375
1996-01-16,5.53125
1996-01-17,5.5
1996-01-18,5.46875
1996-01-19,5.5
1996-01-22,5.375
1996-01-23,5.375
1996-01-24,5.5
1996-01-25,5.375
1996-01-26,5.3125
1996-01-29,5.25
1996-01-30,5.25
1996-01-31,5.375
1996-02-01,5.1875
1996-02-02,5.25
1996-02-05,5.09375
1996-02-06,5.0625
1996-02-07,5.140625
1996-02-08,5.09375
1996-02-09,5.1875
1996-02-12,5.140625
1996-02-13,5.25
1996-02-14,5.25
1996-02-15,5.25
1996-02-16,5.34375
1996-02-20,5.25
1996-02-21,5.3125
1996-02-22,5.5
1996-02-23,5.3125
1996-02-26,5.5
1996-02-27,5.5625
1996-02-28,5.546875
1996-02-29,5.5
1996-03-01,5.4375
1996-03-04,5.5625
1996-03-05,5.5
1996-03-06,5.5625
1996-03-07,5.5625
1996-03-08,5.375
1996-03-11,5.46875
1996-03-12,5.375
1996-03-13,5.390625
1996-03-14,5.390625
1996-03-15,5.375
1996-03-18,5.375
1996-03-19,5.46875
1996-03-20,5.46875
1996-03-21,5.375
1996-03-22,5.375
1996-03-25,5.5
1996-03-26,5.5625
1996-03-27,5.5625
1996-03-28,5.6875
1996-03-29,5.6875
1996-04-01,5.84375
1996-04-02,5.890625
1996-04-03,5.875
1996-04-04,5.8125
1996-04-08,5.875
1996-04-09,6.0
1996-04-10,5.9375
1996-04-11,6.03125
1996-04-12,6.0625
1996-04-15,6.0625
1996-04-16,5.9375
1996-04-17,6.0
1996-04-18,6.0625
1996-04-19,6.125
1996-04-22,5.9375
1996-04-23,5.875
1996-04-24,5.75
1996-04-25,5.625
1996-04-26,5.75
1996-04-29,5.8125
1996-04-30,5.8125
1996-05-01,6.125
1996-05-02,6.0
1996-05-03,6.0625
1996-05-06,6.1875
1996-05-07,6.25
1996-05-08,6.21875
1996-05-09,6.1875
1996-05-10,6.28125
1996-05-13,6.375
1996-05-14,6.625
1996-05-15,6.515625
1996-05-16,6.40625
1996-05-17,6.375
1996-05-20,6.3125
1996-05-21,6.125
1996-05-22,6.3125
1996-05-23,6.0625
1996-05-24,6.1875
1996-05-28,6.0625
1996-05-29,6.0625
1996-05-30,6.125
1996-05-31,6.09375
1996-06-03,6.125
1996-06-04,6.375
1996-06-05,6.3125
1996-06-06,6.4375
1996-06-07,6.4375
1996-06-10,6.3125
1996-06-11,6.1875
1996-06-12,6.125
1996-06-13,6.3125
1996-06-14,6.125
1996-06-17,6.25
1996-06-18,6.1875
1996-06-19,6.0625
1996-06-20,6.09375
1996-06-21,6.0
1996-06-24,6.03125
1996-06-25,6.0625
1996-06-26,5.9375
1996-06-27,6.0625
1996-06-28,6.4375
1996-07-01,6.3125
1996-07-02,6.15625
1996-07-03,6.125
1996-07-05,6.125
1996-07-08,6.21875
1996-07-09,6.1875
1996-07-10,6.25
1996-07-11,6.25
1996-07-12,6.25
1996-07-15,6.0625
1996-07-16,5.875
1996-07-17,5.90625
1996-07-18,5.875
1996-07-19,6.0625
1996-07-22,6.0625
1996-07-23,6.125
1996-07-24,5.9375
1996-07-25,5.875
1996-07-26,6.03125
1996-07-29,6.0
1996-07-30,6.0625
1996-07-31,6.0
1996-08-01,6.0625
1996-08-02,6.0
1996-08-05,6.0625
1996-08-06,6.125
1996-08-07,5.9375
1996-08-08,6.0
1996-08-09,5.9375
1996-08-12,5.9375
1996-08-13,6.125
1996-08-14,6.0625
1996-08-15,6.125
1996-08-16,6.265625
1996-08-19,6.4375
1996-08-20,6.40625
1996-08-21,6.25
1996-08-22,6.25
1996-08-23,6.25
1996-08-26,6.25
1996-08-27,6.1875
1996-08-28,6.1875
1996-08-29,6.1875
1996-08-30,6.375
1996-09-03,6.25
1996-09-04,6.3125
1996-09-05,6.125
1996-09-06,6.0625
1996-09-09,6.09375
1996-09-10,6.125
1996-09-11,6.0
1996-09-12,6.09375
1996-09-13,6.0
1996-09-16,6.0625
1996-09-17,6.0625
1996-09-18,6.0625
1996-09-19,6.53125
1996-09-20,6.53125
1996-09-23,6.71875
1996-09-24,6.8125
1996-09-25,6.75
1996-09-26,6.6875
1996-09-27,6.6875
1996-09-30,7.0625
1996-10-01,6.9375
1996-10-02,6.8125
1996-10-03,6.9375
1996-10-04,6.9375
1996-10-07,7.03125
1996-10-08,7.25
1996-10-09,7.4375
1996-10-10,7.1875
1996-10-11,7.25
1996-10-14,7.25
1996-10-15,7.0625
1996-10-16,7.0625
1996-10-17,7.125
1996-10-18,7.125
1996-10-21,7.0
1996-10-22,7.0
1996-10-23,6.8125
1996-10-24,6.75
1996-10-25,6.75
1996-10-28,6.46875
1996-10-29,6.53125
1996-10-30,6.53125
1996-10-31,6.53125
1996-11-01,6.59375
1996-11-04,6.59375
1996-11-05,6.75
1996-11-06,6.78125
1996-11-07,6.9375
1996-11-08,6.875
1996-11-11,6.9375
1996-11-12,6.8125
1996-11-13,7.0
1996-11-14,6.9375
1996-11-15,6.9375
1996-11-18,6.9375
1996-11-19,6.9375
1996-11-20,7.03125
1996-11-21,7.125
1996-11-22,7.125
1996-11-25,7.25
1996-11-26,7.5625
1996-11-27,7.4375
1996-11-29,7.5625
1996-12-02,7.5625
1996-12-03,7.6875
1996-12-04,7.5
1996-12-05,7.53125
1996-12-06,7.625
1996-12-09,7.8125
1996-12-10,7.625
1996-12-11,7.75
1996-12-12,7.71875
1996-12-13,7.71875
1996-12-16,7.703125
1996-12-17,7.8125
1996-12-18,7.6875
1996-12-19,7.8125
1996-12-20,7.6875
1996-12-23,7.78125
1996-12-24,7.78125
1996-12-26,7.78125
1996-12-27,7.75
1996-12-30,7.875
1996-12-31,8.0625
1997-01-02,8.0625
1997-01-03,8.15625
1997-01-06,8.1875
1997-01-07,8.25
1997-01-08,8.3125
1997-01-09,8.4375
1997-01-10,8.4375
1997-01-13,8.59375
1997-01-14,8.59375
1997-01-15,8.65625
1997-01-16,8.75
1997-01-17,8.5625
1997-01-20,8.5
1997-01-21,8.53125
1997-01-22,8.625
1997-01-23,8.5
1997-01-24,8.71875
1997-01-27,8.6875
1997-01-28,8.703125
1997-01-29,8.6875
1997-01-30,8.875
1997-01-31,9.0625
1997-02-03,9.0625
1997-02-04,9.4375
1997-02-05,9.5
1997-02-06,9.625
1997-02-07,9.875
1997-02-10,9.625
1997-02-11,9.558594
1997-02-12,9.46875
1997-02-13,9.59375
1997-02-14,9.59375
1997-02-18,9.523438
1997-02-19,9.46875
1997-02-20,9.34375
1997-02-21,9.40625
1997-02-24,9.34375
1997-02-25,9.625
1997-02-26,9.6875
1997-02-27,9.6875
1997-02-28,9.4375
1997-03-03,9.5625
1997-03-04,9.75
1997-03-05,9.75
1997-03-06,9.71875
1997-03-07,9.4375
1997-03-10,9.640625
1997-03-11,9.6875
1997-03-12,9.625
1997-03-13,9.6875
1997-03-14,9.5
1997-03-17,9.515625
1997-03-18,9.53125
1997-03-19,9.53125
1997-03-20,9.5
1997-03-21,9.5625
1997-03-24,9.53125
1997-03-25,9.375
1997-03-26,9.4375
1997-03-27,9.375
1997-03-31,8.875
1997-04-01,8.8125
1997-04-02,8.78125
1997-04-03,8.625
1997-04-04,8.5
1997-04-07,8.84375
1997-04-08,8.75
1997-04-09,8.75
1997-04-10,8.71875
1997-04-11,8.5625
1997-04-14,8.375
1997-04-15,8.5625
1997-04-16,8.65625
1997-04-17,8.59375
1997-04-18,8.59375
1997-04-21,8.5
1997-04-22,8.34375
