Date,IEX
1989-10-11,3.259259
1989-10-12,3.209877
1989-10-13,3.061728
1989-10-16,2.987654
1989-10-17,2.9629630000000002
1989-10-18,2.9629630000000002
1989-10-19,2.9629630000000002
1989-10-20,3.061728
1989-10-23,3.0370369999999998
1989-10-24,2.987654
1989-10-25,3.012346
1989-10-26,2.9629630000000002
1989-10-27,2.9629630000000002
1989-10-30,2.938272
1989-10-31,2.938272
1989-11-01,3.012346
1989-11-02,2.938272
1989-11-03,2.938272
1989-11-06,2.91358
1989-11-07,2.91358
1989-11-08,2.9629630000000002
1989-11-09,2.9629630000000002
1989-11-10,2.987654
1989-11-13,2.9629630000000002
1989-11-14,2.9629630000000002
1989-11-15,3.012346
1989-11-16,2.9629630000000002
1989-11-17,2.9629630000000002
1989-11-20,2.987654
1989-11-21,2.9629630000000002
1989-11-22,3.061728
1989-11-24,3.061728
1989-11-27,3.061728
1989-11-28,3.1358029999999997
1989-11-29,3.1358029999999997
1989-11-30,3.111111
1989-12-01,3.0370369999999998
1989-12-04,3.08642
1989-12-05,3.0370369999999998
1989-12-06,2.987654
1989-12-07,2.987654
1989-12-08,3.061728
1989-12-11,2.987654
1989-12-12,3.012346
1989-12-13,2.91358
1989-12-14,2.987654
1989-12-15,3.0370369999999998
1989-12-18,3.061728
1989-12-19,3.061728
1989-12-20,3.012346
1989-12-21,3.012346
1989-12-22,3.061728
1989-12-26,3.08642
1989-12-27,3.111111
1989-12-28,3.08642
1989-12-29,3.333333
1990-01-02,3.358025
1990-01-03,3.358025
1990-01-04,3.259259
1990-01-05,3.234568
1990-01-08,3.283951
1990-01-09,3.234568
1990-01-10,3.209877
1990-01-11,3.111111
1990-01-12,3.08642
1990-01-15,3.08642
1990-01-16,3.111111
1990-01-17,3.08642
1990-01-18,3.0370369999999998
1990-01-19,3.0370369999999998
1990-01-22,3.0370369999999998
1990-01-23,2.7160490000000004
1990-01-24,2.666667
1990-01-25,2.617284
1990-01-26,2.469136
1990-01-29,2.37037
1990-01-30,2.098765
1990-01-31,2.1728389999999997
1990-02-01,2.148148
1990-02-02,2.1728389999999997
1990-02-05,2.1728389999999997
1990-02-06,2.296296
1990-02-07,2.493827
1990-02-08,2.5432099999999997
1990-02-09,2.518518
1990-02-12,2.469136
1990-02-13,2.395062
1990-02-14,2.3209880000000003
1990-02-15,2.246914
1990-02-16,2.222222
1990-02-20,2.246914
1990-02-21,2.197531
1990-02-22,2.296296
1990-02-23,2.296296
1990-02-26,2.246914
1990-02-27,2.246914
1990-02-28,2.345679
1990-03-01,2.345679
1990-03-02,2.37037
1990-03-05,2.37037
1990-03-06,2.37037
1990-03-07,2.37037
1990-03-08,2.419753
1990-03-09,2.493827
1990-03-12,2.5432099999999997
1990-03-13,2.567901
1990-03-14,2.493827
1990-03-15,2.493827
1990-03-16,2.518518
1990-03-19,2.592592
1990-03-20,2.567901
1990-03-21,2.518518
1990-03-22,2.493827
1990-03-23,2.493827
1990-03-26,2.493827
1990-03-27,2.493827
1990-03-28,2.444444
1990-03-29,2.469136
1990-03-30,2.469136
1990-04-02,2.469136
1990-04-03,2.469136
1990-04-04,2.469136
1990-04-05,2.469136
1990-04-06,2.469136
1990-04-09,2.493827
1990-04-10,2.567901
1990-04-11,2.567901
1990-04-12,2.617284
1990-04-16,2.567901
1990-04-17,2.567901
1990-04-18,2.592592
1990-04-19,2.567901
1990-04-20,2.567901
1990-04-23,2.567901
1990-04-24,2.567901
1990-04-25,2.666667
1990-04-26,2.641975
1990-04-27,2.666667
1990-04-30,2.7160490000000004
1990-05-01,2.740741
1990-05-02,2.8148150000000003
1990-05-03,2.888889
1990-05-04,2.888889
1990-05-07,2.8641970000000003
1990-05-08,2.8641970000000003
1990-05-09,2.888889
1990-05-10,2.8641970000000003
1990-05-11,2.91358
1990-05-14,2.91358
1990-05-15,2.888889
1990-05-16,2.839506
1990-05-17,2.8641970000000003
1990-05-18,2.839506
1990-05-21,2.839506
1990-05-22,2.839506
1990-05-23,2.8641970000000003
1990-05-24,2.91358
1990-05-25,2.9629630000000002
1990-05-29,2.9629630000000002
1990-05-30,3.012346
1990-05-31,2.9629630000000002
1990-06-01,2.9629630000000002
1990-06-04,2.9629630000000002
1990-06-05,2.91358
1990-06-06,2.938272
1990-06-07,2.9629630000000002
1990-06-08,2.9629630000000002
1990-06-11,2.9629630000000002
1990-06-12,3.061728
1990-06-13,3.0370369999999998
1990-06-14,3.061728
1990-06-15,3.0370369999999998
1990-06-18,3.012346
1990-06-19,2.987654
1990-06-20,2.91358
1990-06-21,2.91358
1990-06-22,2.9629630000000002
1990-06-25,2.9629630000000002
1990-06-26,2.987654
1990-06-27,2.9629630000000002
1990-06-28,2.9629630000000002
1990-06-29,3.111111
1990-07-02,3.160494
1990-07-03,3.08642
1990-07-05,3.08642
1990-07-06,3.012346
1990-07-09,3.0370369999999998
1990-07-10,3.0370369999999998
1990-07-11,3.061728
1990-07-12,3.111111
1990-07-13,3.111111
1990-07-16,3.160494
1990-07-17,3.160494
1990-07-18,3.111111
1990-07-19,3.111111
1990-07-20,3.111111
1990-07-23,3.111111
1990-07-24,3.111111
1990-07-25,3.08642
1990-07-26,3.111111
1990-07-27,3.111111
1990-07-30,3.08642
1990-07-31,3.111111
1990-08-01,3.08642
1990-08-02,3.0370369999999998
1990-08-03,3.012346
1990-08-06,2.888889
1990-08-07,2.765432
1990-08-08,2.691358
1990-08-09,2.740741
1990-08-10,2.7160490000000004
1990-08-13,2.691358
1990-08-14,2.691358
1990-08-15,2.740741
1990-08-16,2.765432
1990-08-17,2.765432
1990-08-20,2.765432
1990-08-21,2.740741
1990-08-22,2.691358
1990-08-23,2.493827
1990-08-24,2.246914
1990-08-27,2.271605
1990-08-28,2.222222
1990-08-29,2.271605
1990-08-30,2.197531
1990-08-31,2.271605
1990-09-04,2.271605
1990-09-05,2.246914
1990-09-06,2.222222
1990-09-07,2.246914
1990-09-10,2.296296
1990-09-11,2.271605
1990-09-12,2.3209880000000003
1990-09-13,2.271605
1990-09-14,2.3209880000000003
1990-09-17,2.3209880000000003
1990-09-18,2.3209880000000003
1990-09-19,2.296296
1990-09-20,2.222222
1990-09-21,2.271605
1990-09-24,2.271605
1990-09-25,2.197531
1990-09-26,2.1728389999999997
1990-09-27,2.123457
1990-09-28,2.1728389999999997
1990-10-01,2.3209880000000003
1990-10-02,2.37037
1990-10-03,2.395062
1990-10-04,2.296296
1990-10-05,2.296296
1990-10-08,2.3209880000000003
1990-10-09,2.296296
1990-10-10,2.1728389999999997
1990-10-11,2.074074
1990-10-12,2.148148
1990-10-15,2.148148
1990-10-16,2.1728389999999997
1990-10-17,2.197531
1990-10-18,2.1728389999999997
1990-10-19,2.148148
1990-10-22,2.148148
1990-10-23,2.222222
1990-10-24,2.197531
1990-10-25,2.197531
1990-10-26,2.197531
1990-10-29,2.197531
1990-10-30,2.197531
1990-10-31,2.296296
1990-11-01,2.345679
1990-11-02,2.419753
1990-11-05,2.37037
1990-11-06,2.37037
1990-11-07,2.3209880000000003
1990-11-08,2.296296
1990-11-09,2.271605
1990-11-12,2.271605
1990-11-13,2.3209880000000003
1990-11-14,2.37037
1990-11-15,2.3209880000000003
1990-11-16,2.345679
1990-11-19,2.271605
1990-11-20,2.3209880000000003
1990-11-21,2.246914
1990-11-23,2.271605
1990-11-26,2.296296
1990-11-27,2.3209880000000003
1990-11-28,2.271605
1990-11-29,2.271605
1990-11-30,2.37037
1990-12-03,2.444444
1990-12-04,2.444444
1990-12-05,2.419753
1990-12-06,2.345679
1990-12-07,2.37037
1990-12-10,2.395062
1990-12-11,2.37037
1990-12-12,2.3209880000000003
1990-12-13,2.246914
1990-12-14,2.197531
1990-12-17,2.1728389999999997
1990-12-18,2.148148
1990-12-19,2.1728389999999997
1990-12-20,2.098765
1990-12-21,2.123457
1990-12-24,2.148148
1990-12-26,2.148148
1990-12-27,2.123457
1990-12-28,2.123457
1990-12-31,2.098765
1991-01-02,2.098765
1991-01-03,2.098765
1991-01-04,2.074074
1991-01-07,2.074074
1991-01-08,2.074074
1991-01-09,1.9012349999999998
1991-01-10,2.0
1991-01-11,2.024691
1991-01-14,2.049383
1991-01-15,2.074074
1991-01-16,2.123457
1991-01-17,2.123457
1991-01-18,2.1728389999999997
1991-01-21,2.1728389999999997
1991-01-22,2.296296
1991-01-23,2.3209880000000003
1991-01-24,2.3209880000000003
1991-01-25,2.3209880000000003
1991-01-28,2.444444
1991-01-29,2.444444
1991-01-30,2.567901
1991-01-31,2.567901
1991-02-01,2.567901
1991-02-04,2.641975
1991-02-05,2.641975
1991-02-06,2.938272
1991-02-07,2.938272
1991-02-08,2.91358
1991-02-11,2.8641970000000003
1991-02-12,2.765432
1991-02-13,2.7160490000000004
1991-02-14,2.7160490000000004
1991-02-15,2.839506
1991-02-19,2.91358
1991-02-20,2.888889
1991-02-21,2.938272
1991-02-22,2.9629630000000002
1991-02-25,2.987654
1991-02-26,2.987654
1991-02-27,2.987654
1991-02-28,3.012346
1991-03-01,3.0370369999999998
1991-03-04,3.1851849999999997
1991-03-05,3.333333
1991-03-06,3.407408
1991-03-07,3.3827160000000003
1991-03-08,3.3827160000000003
1991-03-11,3.283951
1991-03-12,3.061728
1991-03-13,3.209877
1991-03-14,3.160494
1991-03-15,3.061728
1991-03-18,3.061728
1991-03-19,2.987654
1991-03-20,2.91358
1991-03-21,2.91358
1991-03-22,2.91358
1991-03-25,2.938272
1991-03-26,2.938272
1991-03-27,2.938272
1991-03-28,2.9629630000000002
1991-04-01,2.938272
1991-04-02,2.938272
1991-04-03,2.9629630000000002
1991-04-04,2.938272
1991-04-05,2.91358
1991-04-08,2.938272
1991-04-09,2.91358
1991-04-10,2.987654
1991-04-11,2.9629630000000002
1991-04-12,2.938272
1991-04-15,2.9629630000000002
1991-04-16,3.061728
1991-04-17,3.209877
1991-04-18,3.308642
1991-04-19,3.333333
1991-04-22,3.3827160000000003
1991-04-23,3.333333
1991-04-24,3.259259
1991-04-25,3.333333
1991-04-26,3.308642
1991-04-29,3.308642
1991-04-30,3.333333
1991-05-01,3.333333
1991-05-02,3.283951
1991-05-03,3.333333
1991-05-06,3.308642
1991-05-07,3.308642
1991-05-08,3.358025
1991-05-09,3.358025
1991-05-10,3.3827160000000003
1991-05-13,3.308642
1991-05-14,3.283951
1991-05-15,3.308642
1991-05-16,3.333333
1991-05-17,3.358025
1991-05-20,3.3827160000000003
1991-05-21,3.358025
1991-05-22,3.358025
1991-05-23,3.333333
1991-05-24,3.333333
1991-05-28,3.358025
1991-05-29,3.358025
1991-05-30,3.333333
1991-05-31,3.407408
1991-06-03,3.407408
1991-06-04,3.481482
1991-06-05,3.5555559999999997
1991-06-06,3.580247
1991-06-07,3.6049379999999998
1991-06-10,3.6049379999999998
1991-06-11,3.6049379999999998
1991-06-12,3.580247
1991-06-13,3.62963
1991-06-14,3.654321
1991-06-17,3.62963
1991-06-18,3.753086
1991-06-19,3.8271610000000003
1991-06-20,3.901235
1991-06-21,3.9753089999999998
1991-06-24,3.876543
1991-06-25,3.876543
1991-06-26,3.753086
1991-06-27,3.703704
1991-06-28,3.703704
1991-07-01,3.654321
1991-07-02,3.62963
1991-07-03,3.6049379999999998
1991-07-05,3.6049379999999998
1991-07-08,3.6049379999999998
1991-07-09,3.6049379999999998
1991-07-10,3.753086
1991-07-11,3.950617
1991-07-12,3.8518519999999996
1991-07-15,3.8518519999999996
1991-07-16,3.8518519999999996
1991-07-17,3.777778
1991-07-18,3.703704
1991-07-19,3.62963
1991-07-22,3.728395
1991-07-23,3.753086
1991-07-24,3.679012
1991-07-25,3.5555559999999997
1991-07-26,3.481482
1991-07-29,3.5061730000000004
1991-07-30,3.5061730000000004
1991-07-31,3.5061730000000004
1991-08-01,3.4567900000000003
1991-08-02,3.358025
1991-08-05,3.333333
1991-08-06,3.358025
1991-08-07,3.333333
1991-08-08,3.333333
1991-08-09,3.333333
1991-08-12,3.333333
1991-08-13,3.259259
1991-08-14,3.259259
1991-08-15,3.259259
1991-08-16,3.259259
1991-08-19,3.160494
1991-08-20,3.160494
1991-08-21,3.259259
1991-08-22,3.234568
1991-08-23,3.259259
1991-08-26,3.209877
1991-08-27,3.08642
1991-08-28,3.209877
1991-08-29,3.1851849999999997
1991-08-30,3.1358029999999997
1991-09-03,3.1358029999999997
1991-09-04,3.160494
1991-09-05,3.1851849999999997
1991-09-06,3.1851849999999997
1991-09-09,3.160494
1991-09-10,3.111111
1991-09-11,3.08642
1991-09-12,3.061728
1991-09-13,3.061728
1991-09-16,3.012346
1991-09-17,3.0370369999999998
1991-09-18,3.0370369999999998
1991-09-19,3.0370369999999998
1991-09-20,3.08642
1991-09-23,3.08642
1991-09-24,3.061728
1991-09-25,3.0370369999999998
1991-09-26,3.061728
1991-09-27,3.08642
1991-09-30,3.08642
1991-10-01,3.08642
1991-10-02,3.111111
1991-10-03,3.0370369999999998
1991-10-04,3.012346
1991-10-07,3.0370369999999998
1991-10-08,3.061728
1991-10-09,3.012346
1991-10-10,3.012346
1991-10-11,3.012346
1991-10-14,3.012346
1991-10-15,3.012346
1991-10-16,3.08642
1991-10-17,3.1851849999999997
1991-10-18,3.209877
1991-10-21,3.209877
1991-10-22,3.1851849999999997
1991-10-23,3.234568
1991-10-24,3.234568
1991-10-25,3.160494
1991-10-28,3.160494
1991-10-29,3.160494
1991-10-30,3.1358029999999997
1991-10-31,3.1358029999999997
1991-11-01,3.160494
1991-11-04,3.160494
1991-11-05,3.111111
1991-11-06,3.1358029999999997
1991-11-07,3.061728
1991-11-08,3.0370369999999998
1991-11-11,3.08642
1991-11-12,3.111111
1991-11-13,3.1358029999999997
1991-11-14,3.1358029999999997
1991-11-15,3.1851849999999997
1991-11-18,3.209877
1991-11-19,3.08642
1991-11-20,3.061728
1991-11-21,2.987654
1991-11-22,2.987654
1991-11-25,2.9629630000000002
1991-11-26,3.012346
1991-11-27,3.012346
1991-11-29,3.08642
1991-12-02,3.111111
1991-12-03,3.234568
1991-12-04,3.160494
1991-12-05,3.1358029999999997
1991-12-06,3.1358029999999997
1991-12-09,3.160494
1991-12-10,3.1851849999999997
1991-12-11,3.1358029999999997
1991-12-12,3.1358029999999997
1991-12-13,3.1358029999999997
1991-12-16,3.1851849999999997
1991-12-17,3.1851849999999997
1991-12-18,3.209877
1991-12-19,3.234568
1991-12-20,3.259259
1991-12-23,3.209877
1991-12-24,3.259259
1991-12-26,3.209877
1991-12-27,3.160494
1991-12-30,3.1851849999999997
1991-12-31,3.308642
1992-01-02,3.333333
1992-01-03,3.358025
1992-01-06,3.6049379999999998
1992-01-07,3.62963
1992-01-08,3.6049379999999998
1992-01-09,3.530864
1992-01-10,3.481482
1992-01-13,3.5061730000000004
1992-01-14,3.530864
1992-01-15,3.703704
1992-01-16,3.703704
1992-01-17,3.8024690000000003
1992-01-20,3.728395
1992-01-21,3.703704
1992-01-22,3.62963
1992-01-23,3.728395
1992-01-24,3.728395
1992-01-27,3.8024690000000003
1992-01-28,3.8518519999999996
1992-01-29,3.925926
1992-01-30,3.925926
1992-01-31,3.876543
1992-02-03,3.8518519999999996
1992-02-04,3.901235
1992-02-05,3.925926
1992-02-06,3.950617
1992-02-07,3.9753089999999998
1992-02-10,3.901235
1992-02-11,3.8518519999999996
1992-02-12,3.901235
1992-02-13,3.925926
1992-02-14,3.901235
1992-02-18,3.901235
1992-02-19,3.876543
1992-02-20,3.8518519999999996
1992-02-21,3.876543
1992-02-24,3.876543
1992-02-25,3.8518519999999996
1992-02-26,3.901235
1992-02-27,4.024692
1992-02-28,4.049383
1992-03-02,4.098765
1992-03-03,4.098765
1992-03-04,4.098765
1992-03-05,4.049383
1992-03-06,3.950617
1992-03-09,3.901235
1992-03-10,3.8518519999999996
1992-03-11,3.728395
1992-03-12,3.703704
1992-03-13,3.753086
1992-03-16,3.777778
1992-03-17,3.777778
1992-03-18,3.8271610000000003
1992-03-19,3.8024690000000003
1992-03-20,3.8271610000000003
1992-03-23,3.8024690000000003
1992-03-24,3.8518519999999996
1992-03-25,3.925926
1992-03-26,3.950617
1992-03-27,3.950617
1992-03-30,3.950617
1992-03-31,3.9753089999999998
1992-04-01,3.950617
1992-04-02,3.950617
1992-04-03,3.901235
1992-04-06,3.925926
1992-04-07,3.950617
1992-04-08,3.950617
1992-04-09,3.9753089999999998
1992-04-10,3.901235
1992-04-13,3.925926
1992-04-14,3.925926
1992-04-15,4.0
1992-04-16,3.925926
1992-04-20,3.901235
1992-04-21,3.950617
1992-04-22,3.950617
1992-04-23,4.0
1992-04-24,4.049383
1992-04-27,4.123457
1992-04-28,4.0740739999999995
1992-04-29,4.148148
1992-04-30,4.098765
1992-05-01,4.123457
1992-05-04,4.197531
1992-05-05,4.197531
1992-05-06,4.222222
1992-05-07,4.222222
1992-05-08,4.148148
1992-05-11,4.197531
1992-05-12,4.222222
1992-05-13,4.246913
1992-05-14,4.246913
1992-05-15,4.246913
1992-05-18,4.271605
1992-05-19,4.197531
1992-05-20,4.197531
1992-05-21,4.197531
1992-05-22,4.197531
1992-05-26,4.271605
1992-05-27,4.271605
1992-05-28,4.148148
1992-05-29,4.148148
1992-06-01,4.123457
1992-06-02,4.148148
1992-06-03,4.148148
1992-06-04,4.0740739999999995
1992-06-05,4.049383
1992-06-08,4.0
1992-06-09,3.8271610000000003
1992-06-10,3.8024690000000003
1992-06-11,3.8024690000000003
1992-06-12,3.8518519999999996
1992-06-15,3.901235
1992-06-16,3.876543
1992-06-17,3.876543
1992-06-18,3.8518519999999996
1992-06-19,3.876543
1992-06-22,3.8518519999999996
1992-06-23,3.8518519999999996
1992-06-24,3.876543
1992-06-25,3.876543
1992-06-26,3.8518519999999996
1992-06-29,3.925926
1992-06-30,3.950617
1992-07-01,3.901235
1992-07-02,3.950617
1992-07-06,3.901235
1992-07-07,3.8518519999999996
1992-07-08,3.8271610000000003
1992-07-09,3.728395
1992-07-10,3.703704
1992-07-13,3.728395
1992-07-14,3.753086
1992-07-15,3.8518519999999996
1992-07-16,3.925926
1992-07-17,3.925926
1992-07-20,3.8518519999999996
1992-07-21,3.8518519999999996
1992-07-22,3.8271610000000003
1992-07-23,3.753086
1992-07-24,3.8024690000000003
1992-07-27,3.8271610000000003
1992-07-28,3.8271610000000003
1992-07-29,3.950617
1992-07-30,3.901235
1992-07-31,3.9753089999999998
1992-08-03,3.925926
1992-08-04,3.876543
1992-08-05,3.8518519999999996
1992-08-06,3.8518519999999996
1992-08-07,3.8024690000000003
1992-08-10,3.777778
1992-08-11,3.777778
1992-08-12,3.703704
1992-08-13,3.679012
1992-08-14,3.703704
1992-08-17,3.703704
1992-08-18,3.679012
1992-08-19,3.654321
1992-08-20,3.654321
1992-08-21,3.6049379999999998
1992-08-24,3.5061730000000004
1992-08-25,3.481482
1992-08-26,3.432099
1992-08-27,3.481482
1992-08-28,3.5061730000000004
1992-08-31,3.407408
1992-09-01,3.333333
1992-09-02,3.432099
1992-09-03,3.580247
1992-09-04,3.62963
1992-09-08,3.580247
1992-09-09,3.6049379999999998
1992-09-10,3.62963
1992-09-11,3.62963
1992-09-14,3.679012
1992-09-15,3.679012
1992-09-16,3.654321
1992-09-17,3.580247
1992-09-18,3.4567900000000003
1992-09-21,3.5061730000000004
1992-09-22,3.5555559999999997
1992-09-23,3.5555559999999997
1992-09-24,3.5555559999999997
1992-09-25,3.5555559999999997
1992-09-28,3.5555559999999997
1992-09-29,3.580247
1992-09-30,3.6049379999999998
1992-10-01,3.6049379999999998
1992-10-02,3.6049379999999998
1992-10-05,3.5061730000000004
1992-10-06,3.481482
1992-10-07,3.4567900000000003
1992-10-08,3.432099
1992-10-09,3.407408
1992-10-12,3.432099
1992-10-13,3.481482
1992-10-14,3.481482
1992-10-15,3.432099
1992-10-16,3.432099
1992-10-19,3.5555559999999997
1992-10-20,3.753086
1992-10-21,3.8518519999999996
1992-10-22,3.901235
1992-10-23,3.950617
1992-10-26,3.925926
1992-10-27,3.8518519999999996
1992-10-28,3.8271610000000003
1992-10-29,3.8518519999999996
1992-10-30,3.925926
1992-11-02,3.8518519999999996
1992-11-03,3.876543
1992-11-04,3.901235
1992-11-05,3.901235
1992-11-06,3.925926
1992-11-09,4.0
1992-11-10,4.0
1992-11-11,3.950617
1992-11-12,4.0
1992-11-13,3.9753089999999998
1992-11-16,4.024692
1992-11-17,4.024692
1992-11-18,4.0
1992-11-19,4.0
1992-11-20,4.0
1992-11-23,4.049383
1992-11-24,4.17284
1992-11-25,4.17284
1992-11-27,4.17284
1992-11-30,4.148148
1992-12-01,4.246913
1992-12-02,4.222222
1992-12-03,4.246913
1992-12-04,4.271605
1992-12-07,4.320988
1992-12-08,4.395061
1992-12-09,4.3456790000000005
1992-12-10,4.419753
1992-12-11,4.493827
1992-12-14,4.469136
1992-12-15,4.469136
1992-12-16,4.444445
1992-12-17,4.444445
1992-12-18,4.469136
1992-12-21,4.469136
1992-12-22,4.444445
1992-12-23,4.493827
1992-12-24,4.493827
1992-12-28,4.567901
1992-12-29,4.6666669999999995
1992-12-30,4.641975
1992-12-31,4.691358
1993-01-04,4.567901
1993-01-05,4.592593
1993-01-06,4.493827
1993-01-07,4.419753
1993-01-08,4.3456790000000005
1993-01-11,4.3456790000000005
1993-01-12,4.444445
1993-01-13,4.493827
1993-01-14,4.54321
1993-01-15,4.740741000000001
1993-01-18,4.765432
1993-01-19,4.691358
1993-01-20,4.790123
1993-01-21,4.839506
1993-01-22,4.938272
1993-01-25,5.111111
1993-01-26,5.135802
1993-01-27,5.135802
1993-01-28,5.160494
1993-01-29,5.185185
1993-02-01,5.160494
1993-02-02,5.382716
1993-02-03,5.3333330000000005
1993-02-04,5.407407
1993-02-05,5.3333330000000005
1993-02-08,5.234568
1993-02-09,5.185185
1993-02-10,5.234568
1993-02-11,5.234568
1993-02-12,5.259258999999999
1993-02-16,5.234568
1993-02-17,5.259258999999999
1993-02-18,5.259258999999999
1993-02-19,5.283951
1993-02-22,5.283951
1993-02-23,5.308642
1993-02-24,5.234568
1993-02-25,5.283951
1993-02-26,5.283951
1993-03-01,5.234568
1993-03-02,5.283951
1993-03-03,5.234568
1993-03-04,5.234568
1993-03-05,5.234568
1993-03-08,5.209877
1993-03-09,5.209877
1993-03-10,5.209877
1993-03-11,5.259258999999999
1993-03-12,5.234568
1993-03-15,5.160494
1993-03-16,4.987654
1993-03-17,5.061728
1993-03-18,5.111111
1993-03-19,5.061728
1993-03-22,4.987654
1993-03-23,5.037037000000001
1993-03-24,5.111111
1993-03-25,5.111111
1993-03-26,5.111111
1993-03-29,5.111111
1993-03-30,5.0864199999999995
1993-03-31,5.061728
1993-04-01,5.061728
1993-04-02,5.135802
1993-04-05,5.135802
1993-04-06,5.209877
1993-04-07,5.3333330000000005
1993-04-08,5.259258999999999
1993-04-12,5.259258999999999
1993-04-13,5.283951
1993-04-14,5.308642
1993-04-15,5.3333330000000005
1993-04-16,5.3333330000000005
1993-04-19,5.283951
1993-04-20,5.283951
1993-04-21,5.3333330000000005
1993-04-22,5.432099
1993-04-23,5.506173
1993-04-26,5.506173
1993-04-27,5.358025
1993-04-28,5.407407
1993-04-29,5.3333330000000005
1993-04-30,5.259258999999999
1993-05-03,5.185185
1993-05-04,5.259258999999999
1993-05-05,5.283951
1993-05-06,5.209877
1993-05-07,5.259258999999999
1993-05-10,5.160494
1993-05-11,5.234568
1993-05-12,5.259258999999999
1993-05-13,5.308642
1993-05-14,5.308642
1993-05-17,5.283951
1993-05-18,5.382716
1993-05-19,5.382716
1993-05-20,5.407407
1993-05-21,5.382716
1993-05-24,5.3333330000000005
1993-05-25,5.3333330000000005
1993-05-26,5.3333330000000005
1993-05-27,5.209877
1993-05-28,5.209877
1993-06-01,5.160494
1993-06-02,5.185185
1993-06-03,5.135802
1993-06-04,5.135802
1993-06-07,5.037037000000001
1993-06-08,4.938272
1993-06-09,5.111111
1993-06-10,5.160494
1993-06-11,5.234568
1993-06-14,5.308642
1993-06-15,5.283951
1993-06-16,5.259258999999999
1993-06-17,5.259258999999999
1993-06-18,5.358025
1993-06-21,5.308642
1993-06-22,5.308642
1993-06-23,5.3333330000000005
1993-06-24,5.259258999999999
1993-06-25,5.259258999999999
1993-06-28,5.308642
1993-06-29,5.407407
1993-06-30,5.481482
1993-07-01,5.580247
1993-07-02,5.555555
1993-07-06,5.604939
1993-07-07,5.802469
1993-07-08,5.802469
1993-07-09,5.753087
1993-07-12,5.728395
1993-07-13,5.679012
1993-07-14,5.6543209999999995
1993-07-15,5.6543209999999995
1993-07-16,5.802469
1993-07-19,5.802469
1993-07-20,5.6543209999999995
1993-07-21,5.6543209999999995
1993-07-22,5.629630000000001
1993-07-23,5.728395
1993-07-26,5.679012
1993-07-27,5.629630000000001
1993-07-28,5.6543209999999995
1993-07-29,5.679012
1993-07-30,5.679012
1993-08-02,5.876543
1993-08-03,5.975308
1993-08-04,5.950617
1993-08-05,5.975308
1993-08-06,5.9259260000000005
1993-08-09,5.975308
1993-08-10,5.9259260000000005
1993-08-11,5.9259260000000005
1993-08-12,5.82716
1993-08-13,5.876543
1993-08-16,5.950617
1993-08-17,5.9259260000000005
1993-08-18,5.975308
1993-08-19,6.024692
1993-08-20,6.17284
1993-08-23,6.148148
1993-08-24,6.17284
1993-08-25,6.197531
1993-08-26,6.271605
1993-08-27,6.246913
