Date,AIG
1973-06-01,17.548185
1973-06-04,17.548185
1973-06-05,17.90778
1973-06-06,17.656063
1973-06-07,17.87182
1973-06-08,18.375252
1973-06-11,18.339292999999998
1973-06-12,19.418074
1973-06-13,19.382114
1973-06-14,19.058479000000002
1973-06-15,18.519089
1973-06-18,18.123535
1973-06-19,18.195454
1973-06-20,18.195454
1973-06-21,18.195454
1973-06-22,18.698887
1973-06-25,18.015657
1973-06-26,18.555048
1973-06-27,18.626966
1973-06-28,18.806765
1973-06-29,18.698887
1973-07-02,18.770805
1973-07-03,18.770805
1973-07-05,18.986561
1973-07-06,19.346155
1973-07-09,20.424936
1973-07-10,21.000288
1973-07-11,21.431801
1973-07-12,21.252003
1973-07-13,21.323921
1973-07-16,21.575638
1973-07-17,22.150988
1973-07-18,22.150988
1973-07-19,22.079069
1973-07-20,23.445526
1973-07-23,22.870176
1973-07-24,22.870176
1973-07-25,23.085932
1973-07-26,23.014013000000002
1973-07-27,22.942095000000002
1973-07-30,22.798257999999997
1973-07-31,22.834217000000002
1973-08-01,22.222906
1973-08-02,22.150988
1973-08-03,21.863314000000003
1973-08-06,22.438663000000002
1973-08-07,22.366745
1973-08-08,22.366745
1973-08-09,22.5825
1973-08-10,22.294826999999998
1973-08-13,22.726339000000003
1973-08-14,22.654419
1973-08-15,22.294826999999998
1973-08-16,22.222906
1973-08-17,22.366745
1973-08-20,21.503719
1973-08-21,21.431801
1973-08-22,22.079069
1973-08-23,22.798257999999997
1973-08-24,22.798257999999997
1973-08-27,22.726339000000003
1973-08-28,22.798257999999997
1973-08-29,22.870176
1973-08-30,22.870176
1973-08-31,23.301689
1973-09-04,24.164715
1973-09-05,24.740064999999998
1973-09-06,24.668146
1973-09-07,25.315414
1973-09-10,24.596228
1973-09-11,23.805120000000002
1973-09-12,22.942095000000002
1973-09-13,22.654419
1973-09-14,23.301689
1973-09-17,23.229771
1973-09-18,23.301689
1973-09-19,24.236632999999998
1973-09-20,24.236632999999998
1973-09-21,24.236632999999998
1973-09-24,24.236632999999998
1973-09-25,24.236632999999998
1973-09-26,24.164715
1973-09-27,24.308552
1973-09-28,24.236632999999998
1973-10-01,24.092796
1973-10-02,24.236632999999998
1973-10-03,24.236632999999998
1973-10-04,23.948957
1973-10-05,23.948957
1973-10-08,24.020876
1973-10-09,24.020876
1973-10-10,24.020876
1973-10-11,24.020876
1973-10-12,24.020876
1973-10-15,24.020876
1973-10-16,24.236632999999998
1973-10-17,24.236632999999998
1973-10-18,24.308552
1973-10-19,24.308552
1973-10-22,24.308552
1973-10-23,24.524309
1973-10-24,25.099659
1973-10-25,25.171577
1973-10-26,24.955822
1973-10-29,24.811982999999998
1973-10-30,24.668146
1973-10-31,24.524309
1973-11-01,24.596228
1973-11-02,24.308552
1973-11-05,23.589365
1973-11-06,23.085932
1973-11-07,23.229771
1973-11-08,23.373607999999997
1973-11-09,22.726339000000003
1973-11-12,22.726339000000003
1973-11-13,22.726339000000003
1973-11-14,22.726339000000003
1973-11-15,22.294826999999998
1973-11-16,22.150988
1973-11-19,20.92837
1973-11-20,21.144125
1973-11-21,21.575638
1973-11-23,21.503719
1973-11-26,21.359882
1973-11-27,21.935232
1973-11-28,22.798257999999997
1973-11-29,22.5825
1973-11-30,21.575638
1973-12-03,21.431801
1973-12-04,21.359882
1973-12-05,21.359882
1973-12-06,21.863314000000003
1973-12-07,22.222906
1973-12-10,22.079069
1973-12-11,21.719475
1973-12-12,21.072206
1973-12-13,20.496857000000002
1973-12-14,19.993425
1973-12-17,19.777668
1973-12-18,20.137262
1973-12-19,19.777668
1973-12-20,19.993425
1973-12-21,19.849586
1973-12-24,19.346155
1973-12-26,20.281098999999998
1973-12-27,20.92837
1973-12-28,21.287962
1973-12-31,21.575638
1974-01-02,22.007151
1974-01-03,22.438663000000002
1974-01-04,22.366745
1974-01-07,22.438663000000002
1974-01-08,22.294826999999998
1974-01-09,21.935232
1974-01-10,20.568775
1974-01-11,19.993425
1974-01-14,20.065344
1974-01-15,20.209181
1974-01-16,20.424936
1974-01-17,21.216043
1974-01-18,22.150988
1974-01-21,22.150988
1974-01-22,22.294826999999998
1974-01-23,22.5825
1974-01-24,22.726339000000003
1974-01-25,22.510582
1974-01-28,21.647555999999998
1974-01-29,20.784531
1974-01-30,20.568775
1974-01-31,20.424936
1974-02-01,19.921505
1974-02-04,19.633831
1974-02-05,19.058479000000002
1974-02-06,18.555048
1974-02-07,18.698887
1974-02-08,18.698887
1974-02-11,18.267374
1974-02-12,18.123535
1974-02-13,18.195454
1974-02-14,18.267374
1974-02-15,18.626966
1974-02-19,19.1304
1974-02-20,20.065344
1974-02-21,20.209181
1974-02-22,20.137262
1974-02-25,19.921505
1974-02-26,20.137262
1974-02-27,21.000288
1974-02-28,21.000288
1974-03-01,20.568775
1974-03-04,20.281098999999998
1974-03-05,20.496857000000002
1974-03-06,20.424936
1974-03-07,20.424936
1974-03-08,20.568775
1974-03-11,21.431801
1974-03-12,21.072206
1974-03-13,21.359882
1974-03-14,21.359882
1974-03-15,21.144125
1974-03-18,20.065344
1974-03-19,19.561913
1974-03-20,19.489992
1974-03-21,19.633831
1974-03-22,20.353018
1974-03-25,20.065344
1974-03-26,20.065344
1974-03-27,19.849586
1974-03-28,19.633831
1974-03-29,19.489992
1974-04-01,19.597872
1974-04-02,20.496857000000002
1974-04-03,20.496857000000002
1974-04-04,20.586754
1974-04-05,20.317059
1974-04-08,19.957464
1974-04-09,20.227161
1974-04-10,20.137262
1974-04-11,20.137262
1974-04-15,20.137262
1974-04-16,20.406958
1974-04-17,20.317059
1974-04-18,20.317059
1974-04-19,19.867567
1974-04-22,20.317059
1974-04-23,19.418074
1974-04-24,18.519089
1974-04-25,18.608988
1974-04-26,18.698887
1974-04-29,19.058479000000002
1974-04-30,19.238277
1974-05-01,19.507973
1974-05-02,19.687769
1974-05-03,19.418074
1974-05-06,19.238277
1974-05-07,18.519089
1974-05-08,18.339292999999998
1974-05-09,18.339292999999998
1974-05-10,17.080713
1974-05-13,16.900917
1974-05-14,17.350409
1974-05-15,17.170612
1974-05-16,16.900917
1974-05-17,16.361525
1974-05-20,16.361525
1974-05-21,16.451424
1974-05-22,16.451424
1974-05-23,16.721119
1974-05-24,16.900917
1974-05-28,16.361525
1974-05-29,15.912033
1974-05-30,15.912033
1974-05-31,15.732235999999999
1974-06-03,16.271627
1974-06-04,17.440307999999998
1974-06-05,17.979698000000003
1974-06-06,17.799902
1974-06-07,18.069597
1974-06-10,19.058479000000002
1974-06-11,19.148378
1974-06-12,19.148378
1974-06-13,19.597872
1974-06-14,19.687769
1974-06-17,18.429192
1974-06-18,18.519089
1974-06-19,17.530207
1974-06-20,17.350409
1974-06-21,17.440307999999998
1974-06-24,17.710003
1974-06-25,17.799902
1974-06-26,17.799902
1974-06-27,17.080713
1974-06-28,16.361525
1974-07-01,16.541323000000002
1974-07-02,16.091829
1974-07-03,16.091829
1974-07-05,16.001932
1974-07-08,15.102946
1974-07-09,14.473657000000001
1974-07-10,13.844368
1974-07-11,13.934266000000001
1974-07-12,14.383759
1974-07-15,14.383759
1974-07-16,13.844368
1974-07-17,14.383759
1974-07-18,14.833251
1974-07-19,14.653454
1974-07-22,14.833251
1974-07-23,15.642338
1974-07-24,16.271627
1974-07-25,16.001932
1974-07-26,16.181728
1974-07-29,15.822134
1974-07-30,15.642338
1974-07-31,15.642338
1974-08-01,15.102946
1974-08-02,15.282743
1974-08-05,14.743352999999999
1974-08-06,14.473657000000001
1974-08-07,14.743352999999999
1974-08-08,13.664570999999999
1974-08-09,13.574672
1974-08-12,13.844368
1974-08-13,13.394876000000002
1974-08-14,13.215078
1974-08-15,13.304976000000002
1974-08-16,12.945383
1974-08-19,13.035281
1974-08-20,13.035281
1974-08-21,12.316092999999999
1974-08-22,11.686803999999999
1974-08-23,10.428225
1974-08-26,10.967616
1974-08-27,11.057514
1974-08-28,10.967616
1974-08-29,10.248428
1974-08-30,10.248428
1974-09-03,9.259544
1974-09-04,9.439342
1974-09-05,9.52924
1974-09-06,9.798936
1974-09-09,8.630255
1974-09-10,8.899951
1974-09-11,9.349442999999999
1974-09-12,9.439342
1974-09-13,9.439342
1974-09-16,9.798936
1974-09-17,9.888834
1974-09-18,9.709037
1974-09-19,11.147413
1974-09-20,11.057514
1974-09-23,11.057514
1974-09-24,10.697921000000001
1974-09-25,10.697921000000001
1974-09-26,9.888834
1974-09-27,9.888834
1974-09-30,9.709037
1974-10-01,9.888834
1974-10-02,9.349442999999999
1974-10-03,9.349442999999999
1974-10-04,9.798936
1974-10-07,10.338326
1974-10-08,10.338326
1974-10-09,10.877717
1974-10-10,11.417109
1974-10-11,11.866601
1974-10-14,11.507007000000002
1974-10-15,11.057514
1974-10-16,10.608022
1974-10-17,11.147413
1974-10-18,11.686803999999999
1974-10-21,13.754469
1974-10-22,13.934266000000001
1974-10-23,13.664570999999999
1974-10-24,13.664570999999999
1974-10-25,14.203960999999998
1974-10-28,14.024164
1974-10-29,15.462541
1974-10-30,15.822134
1974-10-31,15.462541
1974-11-01,14.833251
1974-11-04,14.923148999999999
1974-11-05,15.282743
1974-11-06,15.372642
1974-11-07,15.462541
1974-11-08,15.552439000000001
1974-11-11,15.822134
1974-11-12,15.642338
1974-11-13,15.462541
1974-11-14,15.102946
1974-11-15,14.653454
1974-11-18,13.215078
1974-11-19,13.844368
1974-11-20,14.024164
1974-11-21,14.383759
1974-11-22,14.29386
1974-11-25,14.024164
1974-11-26,14.473657000000001
1974-11-27,14.29386
1974-11-29,14.114063
1974-12-02,13.754469
1974-12-03,13.215078
1974-12-04,13.394876000000002
1974-12-05,13.394876000000002
1974-12-06,13.574672
1974-12-09,13.574672
1974-12-10,13.664570999999999
1974-12-11,14.024164
1974-12-12,14.203960999999998
1974-12-13,14.114063
1974-12-16,14.114063
1974-12-17,14.473657000000001
1974-12-18,14.653454
1974-12-19,14.743352999999999
1974-12-20,14.653454
1974-12-23,14.563556
1974-12-24,14.653454
1974-12-26,14.833251
1974-12-27,14.833251
1974-12-30,14.743352999999999
1974-12-31,14.923148999999999
1975-01-02,15.282743
1975-01-03,15.282743
1975-01-06,15.462541
1975-01-07,15.462541
1975-01-08,15.552439000000001
1975-01-09,15.552439000000001
1975-01-10,16.001932
1975-01-13,15.732235999999999
1975-01-14,15.013048000000001
1975-01-15,14.743352999999999
1975-01-16,14.743352999999999
1975-01-17,14.473657000000001
1975-01-20,14.114063
1975-01-21,13.844368
1975-01-22,13.844368
1975-01-23,13.844368
1975-01-24,13.844368
1975-01-27,14.563556
1975-01-28,15.013048000000001
1975-01-29,15.552439000000001
1975-01-30,15.462541
1975-01-31,15.462541
1975-02-03,15.642338
1975-02-04,15.192845000000002
1975-02-05,15.282743
1975-02-06,15.822134
1975-02-07,15.732235999999999
1975-02-10,15.912033
1975-02-11,15.822134
1975-02-12,15.822134
1975-02-13,16.001932
1975-02-14,16.001932
1975-02-18,16.001932
1975-02-19,16.271627
1975-02-20,16.271627
1975-02-21,16.271627
1975-02-24,16.091829
1975-02-25,15.372642
1975-02-26,15.192845000000002
1975-02-27,14.833251
1975-02-28,14.563556
1975-03-03,15.102946
1975-03-04,15.192845000000002
1975-03-05,15.282743
1975-03-06,15.462541
1975-03-07,15.912033
1975-03-10,16.181728
1975-03-11,16.631222
1975-03-12,16.451424
1975-03-13,16.451424
1975-03-14,16.631222
1975-03-17,16.541323000000002
1975-03-18,16.900917
1975-03-19,16.631222
1975-03-20,16.811018
1975-03-21,16.990814
1975-03-24,16.721119
1975-03-25,16.900917
1975-03-26,17.080713
1975-03-27,17.530207
1975-03-31,17.260509
1975-04-01,16.900917
1975-04-02,17.260509
1975-04-03,17.080713
1975-04-04,16.900917
1975-04-07,16.900917
1975-04-08,16.900917
1975-04-09,16.990814
1975-04-10,17.170612
1975-04-11,17.350409
1975-04-14,18.159494
1975-04-15,18.339292999999998
1975-04-16,18.519089
1975-04-17,18.878683
1975-04-18,18.698887
1975-04-21,19.597872
1975-04-22,19.418074
1975-04-23,19.418074
1975-04-24,19.238277
1975-04-25,19.418074
1975-04-28,19.597872
1975-04-29,19.507973
1975-04-30,19.507973
1975-05-01,20.047363
1975-05-02,20.317059
1975-05-05,20.676652999999998
1975-05-06,20.676652999999998
1975-05-07,21.126146
1975-05-08,21.935232
1975-05-09,22.115028
1975-05-12,22.204926999999998
1975-05-13,22.204926999999998
1975-05-14,21.935232
1975-05-15,21.216043
1975-05-16,21.036247
1975-05-19,20.856448999999998
1975-05-20,21.036247
1975-05-21,21.305943
1975-05-22,21.845333
1975-05-23,22.474623
1975-05-27,22.654419
1975-05-28,22.474623
1975-05-29,22.834217000000002
1975-05-30,23.193811
1975-06-02,23.283708999999998
1975-06-03,23.373607999999997
1975-06-04,23.283708999999998
1975-06-05,23.193811
1975-06-06,23.103912
1975-06-09,22.654419
1975-06-10,22.115028
1975-06-11,22.204926999999998
1975-06-12,21.845333
1975-06-13,21.126146
1975-06-16,21.485739000000002
1975-06-17,21.216043
1975-06-18,21.216043
1975-06-19,21.845333
1975-06-20,21.485739000000002
1975-06-23,21.305943
1975-06-24,21.126146
1975-06-25,21.036247
1975-06-26,21.036247
1975-06-27,20.946348
1975-06-30,20.946348
1975-07-01,20.946348
1975-07-02,21.126146
1975-07-03,21.305943
1975-07-07,21.216043
1975-07-08,21.305943
1975-07-09,21.395842000000002
1975-07-10,21.305943
1975-07-11,21.305943
1975-07-14,21.305943
1975-07-15,21.305943
1975-07-16,21.305943
1975-07-17,20.856448999999998
1975-07-18,20.406958
1975-07-21,20.227161
1975-07-22,19.957464
1975-07-23,19.058479000000002
1975-07-24,19.238277
1975-07-25,19.148378
1975-07-28,19.058479000000002
1975-07-29,18.878683
1975-07-30,18.968582
1975-07-31,19.238277
1975-08-01,19.058479000000002
1975-08-04,19.058479000000002
1975-08-05,19.058479000000002
1975-08-06,19.148378
1975-08-07,19.328176000000003
1975-08-08,19.148378
1975-08-11,18.788784
1975-08-12,18.788784
1975-08-13,18.159494
1975-08-14,18.249392999999998
1975-08-15,18.159494
1975-08-18,18.069597
1975-08-19,16.451424
1975-08-20,15.732235999999999
1975-08-21,16.631222
1975-08-22,16.631222
1975-08-25,16.990814
1975-08-26,16.631222
1975-08-27,16.451424
1975-08-28,16.721119
1975-08-29,17.710003
1975-09-02,17.170612
1975-09-03,16.721119
1975-09-04,16.361525
1975-09-05,16.361525
1975-09-08,16.181728
1975-09-09,16.181728
1975-09-10,15.822134
1975-09-11,15.642338
1975-09-12,15.462541
1975-09-15,15.372642
1975-09-16,15.102946
1975-09-17,15.192845000000002
1975-09-18,15.192845000000002
1975-09-19,15.912033
1975-09-22,15.282743
1975-09-23,14.563556
1975-09-24,15.552439000000001
1975-09-25,15.192845000000002
1975-09-26,15.192845000000002
1975-09-29,15.282743
1975-09-30,15.192845000000002
1975-10-01,15.192845000000002
1975-10-02,15.552439000000001
1975-10-03,16.361525
1975-10-06,16.361525
1975-10-07,16.990814
1975-10-08,17.260509
1975-10-09,17.350409
1975-10-10,17.350409
1975-10-13,17.620104
1975-10-14,18.159494
1975-10-15,18.608988
1975-10-16,18.608988
1975-10-17,18.069597
1975-10-20,18.159494
1975-10-21,18.429192
1975-10-22,18.519089
1975-10-23,18.339292999999998
1975-10-24,18.159494
1975-10-27,18.159494
1975-10-28,18.159494
1975-10-29,17.710003
1975-10-30,17.260509
1975-10-31,16.900917
1975-11-03,16.811018
1975-11-04,17.080713
1975-11-05,17.620104
1975-11-06,17.440307999999998
1975-11-07,17.440307999999998
1975-11-10,17.260509
1975-11-11,17.350409
1975-11-12,17.260509
1975-11-13,17.260509
1975-11-14,17.260509
1975-11-17,17.350409
1975-11-18,17.350409
1975-11-19,16.900917
1975-11-20,16.900917
1975-11-21,16.990814
1975-11-24,17.620104
1975-11-25,17.889799
1975-11-26,18.249392999999998
1975-11-28,18.519089
1975-12-01,18.339292999999998
1975-12-02,17.799902
1975-12-03,17.799902
1975-12-04,17.979698000000003
1975-12-05,17.979698000000003
1975-12-08,17.979698000000003
1975-12-09,17.979698000000003
1975-12-10,17.979698000000003
1975-12-11,18.069597
1975-12-12,17.350409
1975-12-15,17.260509
1975-12-16,17.710003
1975-12-17,17.799902
1975-12-18,18.159494
1975-12-19,17.710003
1975-12-22,17.710003
1975-12-23,17.889799
1975-12-24,17.889799
1975-12-26,18.159494
1975-12-29,18.159494
1975-12-30,17.979698000000003
1975-12-31,17.979698000000003
1976-01-02,17.979698000000003
1976-01-05,18.159494
1976-01-06,19.238277
1976-01-07,19.328176000000003
1976-01-08,19.328176000000003
1976-01-09,20.047363
1976-01-12,20.856448999999998
1976-01-13,20.586754
1976-01-14,21.036247
1976-01-15,21.126146
1976-01-16,21.305943
1976-01-19,21.395842000000002
1976-01-20,21.126146
1976-01-21,21.036247
1976-01-22,20.586754
1976-01-23,20.496857000000002
1976-01-26,19.597872
1976-01-27,19.507973
1976-01-28,19.687769
1976-01-29,20.047363
1976-01-30,20.317059
1976-02-02,20.406958
1976-02-03,20.946348
1976-02-04,21.216043
1976-02-05,21.036247
1976-02-06,20.856448999999998
1976-02-09,20.676652999999998
1976-02-10,20.406958
1976-02-11,20.406958
1976-02-12,20.676652999999998
1976-02-13,20.586754
1976-02-17,20.586754
1976-02-18,20.047363
1976-02-19,20.317059
1976-02-20,20.496857000000002
1976-02-23,20.496857000000002
1976-02-24,20.496857000000002
1976-02-25,20.227161
1976-02-26,20.137262
1976-02-27,19.597872
1976-03-01,19.418074
1976-03-02,18.968582
1976-03-03,18.788784
1976-03-04,18.788784
1976-03-05,18.339292999999998
1976-03-08,18.429192
1976-03-09,18.519089
1976-03-10,18.519089
1976-03-11,18.698887
1976-03-12,18.878683
1976-03-15,19.148378
1976-03-16,19.058479000000002
1976-03-17,19.148378
1976-03-18,18.698887
1976-03-19,18.698887
1976-03-22,18.698887
1976-03-23,18.429192
1976-03-24,18.429192
1976-03-25,18.159494
1976-03-26,17.620104
1976-03-29,17.710003
1976-03-30,17.620104
1976-03-31,17.530207
1976-04-01,17.260509
1976-04-02,17.440307999999998
1976-04-05,17.620104
1976-04-06,17.710003
1976-04-07,17.620104
1976-04-08,17.530207
1976-04-09,16.990814
1976-04-12,17.080713
1976-04-13,15.822134
1976-04-14,16.001932
1976-04-15,16.271627
1976-04-19,16.541323000000002
1976-04-20,17.440307999999998
1976-04-21,17.620104
1976-04-22,17.080713
1976-04-23,16.900917
1976-04-26,16.990814
1976-04-27,17.170612
1976-04-28,17.260509
1976-04-29,17.440307999999998
1976-04-30,17.440307999999998
1976-05-03,17.260509
1976-05-04,17.170612
1976-05-05,17.170612
1976-05-06,17.260509
1976-05-07,17.260509
1976-05-10,17.350409
1976-05-11,17.260509
1976-05-12,17.350409
1976-05-13,17.260509
1976-05-14,17.080713
1976-05-17,17.080713
1976-05-18,16.990814
1976-05-19,17.080713
1976-05-20,16.990814
1976-05-21,16.721119
1976-05-24,16.181728
1976-05-25,16.451424
1976-05-26,16.451424
1976-05-27,16.541323000000002
1976-05-28,16.631222
1976-06-01,16.181728
1976-06-02,15.642338
1976-06-03,15.642338
1976-06-04,15.192845000000002
1976-06-07,15.192845000000002
1976-06-08,15.013048000000001
1976-06-09,15.013048000000001
1976-06-10,15.192845000000002
1976-06-11,15.642338
1976-06-14,15.822134
1976-06-15,15.822134
1976-06-16,16.226677
1976-06-17,16.091829
1976-06-18,15.822134
1976-06-21,15.822134
1976-06-22,15.732235999999999
1976-06-23,15.642338
1976-06-24,15.822134
1976-06-25,16.001932
1976-06-28,16.181728
1976-06-29,16.181728
1976-06-30,16.271627
1976-07-01,16.271627
1976-07-02,16.271627
1976-07-06,16.181728
1976-07-07,16.001932
1976-07-08,16.091829
1976-07-09,16.361525
1976-07-12,16.541323000000002
1976-07-13,16.721119
1976-07-14,16.990814
1976-07-15,16.900917
1976-07-16,16.721119
1976-07-19,16.811018
1976-07-20,16.721119
1976-07-21,16.721119
1976-07-22,16.721119
1976-07-23,16.631222
1976-07-26,16.541323000000002
1976-07-27,16.361525
1976-07-28,16.451424
1976-07-29,16.451424
1976-07-30,16.721119
1976-08-02,17.260509
1976-08-03,18.249392999999998
1976-08-04,17.979698000000003
1976-08-05,17.889799
1976-08-06,17.799902
1976-08-09,17.799902
1976-08-10,18.159494
1976-08-11,18.429192
1976-08-12,19.058479000000002
1976-08-13,18.878683
1976-08-16,18.878683
1976-08-17,18.698887
1976-08-18,18.698887
1976-08-19,18.069597
1976-08-20,17.530207
1976-08-23,17.530207
1976-08-24,17.710003
1976-08-25,17.979698000000003
1976-08-26,17.799902
1976-08-27,17.620104
1976-08-30,17.620104
1976-08-31,17.799902
1976-09-01,17.710003
1976-09-02,17.710003
1976-09-03,17.889799
1976-09-07,17.889799
1976-09-08,17.710003
1976-09-09,17.710003
1976-09-10,17.620104
1976-09-13,17.710003
1976-09-14,17.799902
1976-09-15,18.069597
1976-09-16,18.429192
1976-09-17,18.429192
1976-09-20,18.339292999999998
1976-09-21,18.519089
1976-09-22,18.249392999999998
1976-09-23,18.249392999999998
1976-09-24,18.159494
1976-09-27,18.159494
1976-09-28,17.620104
1976-09-29,17.620104
1976-09-30,17.620104
1976-10-01,17.530207
1976-10-04,17.530207
1976-10-05,17.350409
1976-10-06,17.260509
1976-10-07,17.620104
1976-10-08,17.530207
1976-10-11,17.440307999999998
1976-10-12,17.440307999999998
1976-10-13,17.440307999999998
1976-10-14,17.260509
1976-10-15,17.260509
1976-10-18,17.170612
1976-10-19,17.170612
1976-10-20,17.170612
1976-10-21,16.811018
1976-10-22,16.811018
1976-10-25,16.811018
1976-10-26,16.811018
1976-10-27,16.451424
1976-10-28,16.451424
1976-10-29,16.721119
1976-11-01,16.721119
1976-11-03,16.631222
1976-11-04,16.631222
1976-11-05,16.451424
1976-11-08,16.361525
1976-11-09,15.912033
1976-11-10,16.001932
1976-11-11,16.361525
1976-11-12,16.181728
1976-11-15,16.181728
1976-11-16,16.181728
1976-11-17,16.091829
1976-11-18,15.822134
1976-11-19,15.732235999999999
1976-11-22,15.732235999999999
1976-11-23,15.732235999999999
1976-11-24,15.822134
1976-11-26,15.732235999999999
1976-11-29,15.642338
1976-11-30,15.372642
1976-12-01,15.372642
1976-12-02,15.282743
1976-12-03,15.372642
1976-12-06,15.642338
1976-12-07,15.822134
1976-12-08,16.001932
1976-12-09,16.091829
1976-12-10,16.271627
1976-12-13,16.361525
1976-12-14,16.451424
1976-12-15,16.900917
1976-12-16,17.260509
1976-12-17,17.260509
1976-12-20,17.260509
1976-12-21,17.440307999999998
1976-12-22,17.530207
1976-12-23,17.530207
1976-12-27,17.440307999999998
1976-12-28,17.260509
1976-12-29,17.170612
1976-12-30,17.080713
1976-12-31,17.080713
1977-01-03,17.080713
1977-01-04,16.900917
1977-01-05,16.631222
1977-01-06,16.721119
1977-01-07,16.271627
1977-01-10,16.361525
1977-01-11,16.271627
1977-01-12,16.271627
1977-01-13,16.631222
1977-01-14,16.541323000000002
1977-01-17,16.541323000000002
1977-01-18,16.451424
1977-01-19,16.361525
1977-01-20,16.361525
1977-01-21,16.271627
1977-01-24,16.181728
1977-01-25,16.001932
1977-01-26,15.822134
1977-01-27,15.642338
1977-01-28,15.642338
1977-01-31,15.192845000000002
1977-02-01,15.372642
1977-02-02,14.923148999999999
1977-02-03,14.923148999999999
1977-02-04,14.923148999999999
1977-02-07,14.923148999999999
1977-02-08,14.653454
1977-02-09,14.383759
1977-02-10,14.383759
1977-02-11,14.563556
1977-02-14,14.653454
1977-02-15,14.833251
1977-02-16,14.833251
1977-02-17,14.833251
1977-02-18,14.833251
1977-02-22,14.743352999999999
1977-02-23,14.203960999999998
1977-02-24,13.844368
1977-02-25,14.024164
1977-02-28,14.203960999999998
1977-03-01,14.563556
1977-03-02,14.563556
1977-03-03,14.563556
1977-03-04,14.653454
1977-03-07,14.653454
1977-03-08,14.833251
1977-03-09,14.743352999999999
1977-03-10,14.743352999999999
1977-03-11,14.743352999999999
1977-03-14,14.743352999999999
1977-03-15,14.923148999999999
1977-03-16,15.102946
1977-03-17,15.102946
1977-03-18,14.743352999999999
1977-03-21,14.743352999999999
1977-03-22,14.743352999999999
1977-03-23,14.833251
1977-03-24,14.833251
1977-03-25,14.563556
1977-03-28,14.473657000000001
1977-03-29,14.159013
1977-03-30,13.709520000000001
1977-03-31,13.821893
1977-04-01,13.934266000000001
1977-04-04,14.383759
1977-04-05,14.720877999999999
1977-04-06,14.159013
1977-04-07,14.046639
1977-04-11,13.821893
1977-04-12,13.934266000000001
1977-04-13,13.709520000000001
1977-04-14,14.271385
1977-04-15,14.496132000000001
1977-04-18,14.496132000000001
1977-04-19,14.383759
1977-04-20,14.496132000000001
1977-04-21,14.046639
1977-04-22,13.821893
1977-04-25,13.709520000000001
1977-04-26,13.484774
1977-04-27,13.484774
1977-04-28,13.484774
1977-04-29,13.821893
1977-05-02,13.934266000000001
1977-05-03,13.934266000000001
1977-05-04,14.383759
1977-05-05,14.608505
1977-05-06,14.496132000000001
1977-05-09,14.496132000000001
1977-05-10,14.496132000000001
1977-05-11,14.383759
1977-05-12,14.383759
1977-05-13,14.608505
