Date,JPM
1981-06-02,8.611111
1981-06-03,8.481482000000002
1981-06-04,8.407408
1981-06-05,8.462963
1981-06-08,8.462963
1981-06-09,8.314815
1981-06-10,8.5
1981-06-11,8.888889
1981-06-12,9.0
1981-06-15,9.074074000000001
1981-06-16,9.111111
1981-06-17,9.037037
1981-06-18,8.814815
1981-06-19,8.777778
1981-06-22,8.62963
1981-06-23,8.648149
1981-06-24,8.703704
1981-06-25,8.62963
1981-06-26,8.518517999999998
1981-06-29,8.574074000000001
1981-06-30,8.555555
1981-07-01,8.555555
1981-07-02,8.5
1981-07-06,8.185185
1981-07-07,8.018517999999998
1981-07-08,8.148149
1981-07-09,8.37037
1981-07-10,8.277778
1981-07-13,8.092592
1981-07-14,7.907407000000001
1981-07-15,8.074074000000001
1981-07-16,7.981482000000001
1981-07-17,8.0
1981-07-20,7.814814999999999
1981-07-21,7.740741000000001
1981-07-22,7.740741000000001
1981-07-23,7.759258999999999
1981-07-24,7.888889
1981-07-27,8.0
1981-07-28,7.888889
1981-07-29,7.925926
1981-07-30,7.888889
1981-07-31,7.925926
1981-08-03,7.777778
1981-08-04,7.537037
1981-08-05,7.703703999999999
1981-08-06,7.777778
1981-08-07,7.8333330000000005
1981-08-10,7.851852
1981-08-11,8.037037
1981-08-12,8.148149
1981-08-13,8.185185
1981-08-14,8.259259
1981-08-17,8.018517999999998
1981-08-18,7.888889
1981-08-19,7.8333330000000005
1981-08-20,7.925926
1981-08-21,7.888889
1981-08-24,7.703703999999999
1981-08-25,7.555555
1981-08-26,7.574074
1981-08-27,7.592592999999999
1981-08-28,7.703703999999999
1981-08-31,7.648148
1981-09-01,7.592592999999999
1981-09-02,7.592592999999999
1981-09-03,7.259258999999999
1981-09-04,7.203703999999999
1981-09-08,7.092592999999999
1981-09-09,6.962963
1981-09-10,7.185185000000001
1981-09-11,7.481482000000001
1981-09-14,7.407407000000001
1981-09-15,7.370369999999999
1981-09-16,7.388889
1981-09-17,7.259258999999999
1981-09-18,7.407407000000001
1981-09-21,7.629630000000001
1981-09-22,7.481482000000001
1981-09-23,7.481482000000001
1981-09-24,7.388889
1981-09-25,7.388889
1981-09-28,7.277778
1981-09-29,7.314814999999999
1981-09-30,7.314814999999999
1981-10-01,7.481482000000001
1981-10-02,7.6666669999999995
1981-10-05,7.740741000000001
1981-10-06,7.722222
1981-10-07,7.851852
1981-10-08,8.111111
1981-10-09,8.259259
1981-10-12,8.240741
1981-10-13,8.351851
1981-10-14,8.222222
1981-10-15,8.185185
1981-10-16,8.111111
1981-10-19,8.074074000000001
1981-10-20,8.037037
1981-10-21,7.944445
1981-10-22,7.888889
1981-10-23,7.925926
1981-10-26,8.0
1981-10-27,8.074074000000001
1981-10-28,8.148149
1981-10-29,8.148149
1981-10-30,8.277778
1981-11-02,8.314815
1981-11-03,8.314815
1981-11-04,8.277778
1981-11-05,8.388889
1981-11-06,8.518517999999998
1981-11-09,8.592592
1981-11-10,8.722222
1981-11-11,8.722222
1981-11-12,8.537037
1981-11-13,8.296296
1981-11-16,8.166667
1981-11-17,8.074074000000001
1981-11-18,8.018517999999998
1981-11-19,7.962963
1981-11-20,8.074074000000001
1981-11-23,8.074074000000001
1981-11-24,8.148149
1981-11-25,8.333333
1981-11-27,8.277778
1981-11-30,8.240741
1981-12-01,8.203704
1981-12-02,8.0
1981-12-03,8.0
1981-12-04,8.148149
1981-12-07,8.055555
1981-12-08,8.0
1981-12-09,8.0
1981-12-10,7.981482000000001
1981-12-11,7.962963
1981-12-14,7.8333330000000005
1981-12-15,7.870369999999999
1981-12-16,7.777778
1981-12-17,7.851852
1981-12-18,7.944445
1981-12-21,7.907407000000001
1981-12-22,7.888889
1981-12-23,7.888889
1981-12-24,7.907407000000001
1981-12-28,7.962963
1981-12-29,7.962963
1981-12-30,7.962963
1981-12-31,8.074074000000001
1982-01-04,8.037037
1982-01-05,7.944445
1982-01-06,7.777778
1982-01-07,7.648148
1982-01-08,7.685185000000001
1982-01-11,7.481482000000001
1982-01-12,7.370369999999999
1982-01-13,7.185185000000001
1982-01-14,7.148148
1982-01-15,7.296296000000001
1982-01-18,7.370369999999999
1982-01-19,7.277778
1982-01-20,7.259258999999999
1982-01-21,7.222222
1982-01-22,7.092592999999999
1982-01-25,7.037037
1982-01-26,6.962963
1982-01-27,7.018517999999999
1982-01-28,7.259258999999999
1982-01-29,7.425926
1982-02-01,7.259258999999999
1982-02-02,7.259258999999999
1982-02-03,7.203703999999999
1982-02-04,7.259258999999999
1982-02-05,7.611111
1982-02-08,7.425926
1982-02-09,7.425926
1982-02-10,7.611111
1982-02-11,7.851852
1982-02-12,7.870369999999999
1982-02-16,7.722222
1982-02-17,7.703703999999999
1982-02-18,7.777778
1982-02-19,7.888889
1982-02-22,7.944445
1982-02-23,8.0
1982-02-24,8.092592
1982-02-25,8.240741
1982-02-26,8.185185
1982-03-01,8.259259
1982-03-02,8.296296
1982-03-03,8.222222
1982-03-04,8.111111
1982-03-05,8.12963
1982-03-08,8.259259
1982-03-09,8.0
1982-03-10,7.962963
1982-03-11,7.907407000000001
1982-03-12,7.703703999999999
1982-03-15,7.648148
1982-03-16,7.592592999999999
1982-03-17,7.555555
1982-03-18,7.5
1982-03-19,7.555555
1982-03-22,7.555555
1982-03-23,7.629630000000001
1982-03-24,7.555555
1982-03-25,7.518517999999999
1982-03-26,7.537037
1982-03-29,7.388889
1982-03-30,7.388889
1982-03-31,7.481482000000001
1982-04-01,7.481482000000001
1982-04-02,7.777778
1982-04-05,7.703703999999999
1982-04-06,7.777778
1982-04-07,7.8333330000000005
1982-04-08,8.0
1982-04-12,8.0
1982-04-13,7.981482000000001
1982-04-14,7.8333330000000005
1982-04-15,7.851852
1982-04-16,7.75
1982-04-19,7.805555
1982-04-20,7.777778
1982-04-21,7.9166669999999995
1982-04-22,8.055555
1982-04-23,8.0
1982-04-26,8.0
1982-04-27,7.972222
1982-04-28,7.888889
1982-04-29,7.694445
1982-04-30,7.638889
1982-05-03,7.6666669999999995
1982-05-04,7.555555
1982-05-05,7.555555
1982-05-06,7.555555
1982-05-07,7.527778
1982-05-10,7.527778
1982-05-11,7.388889
1982-05-12,7.305555
1982-05-13,7.222222
1982-05-14,7.222222
1982-05-17,7.222222
1982-05-18,7.0
1982-05-19,6.9166669999999995
1982-05-20,7.0833330000000005
1982-05-21,7.111111
1982-05-24,7.194445
1982-05-25,7.361111
1982-05-26,7.277778
1982-05-27,7.138889
1982-05-28,7.111111
1982-06-01,6.777778
1982-06-02,7.0
1982-06-03,7.027778
1982-06-04,6.8333330000000005
1982-06-07,6.8333330000000005
1982-06-08,7.055555
1982-06-09,7.027778
1982-06-10,6.944445
1982-06-11,7.277778
1982-06-14,7.111111
1982-06-15,7.194445
1982-06-16,7.138889
1982-06-17,7.1666669999999995
1982-06-18,7.111111
1982-06-21,6.944445
1982-06-22,7.0
1982-06-23,6.944445
1982-06-24,6.777778
1982-06-25,6.6666669999999995
1982-06-28,6.638889
1982-06-29,6.638889
1982-06-30,6.8333330000000005
1982-07-01,6.611111
1982-07-02,6.6666669999999995
1982-07-06,6.4166669999999995
1982-07-07,6.1666669999999995
1982-07-08,6.1666669999999995
1982-07-09,6.277778
1982-07-12,6.138889
1982-07-13,6.1666669999999995
1982-07-14,6.111111
1982-07-15,6.277778
1982-07-16,6.222222
1982-07-19,6.1666669999999995
1982-07-20,6.222222
1982-07-21,6.222222
1982-07-22,6.1666669999999995
1982-07-23,6.138889
1982-07-26,6.111111
1982-07-27,6.1666669999999995
1982-07-28,6.194445
1982-07-29,6.138889
1982-07-30,6.1666669999999995
1982-08-02,6.3333330000000005
1982-08-03,6.25
1982-08-04,6.222222
1982-08-05,6.277778
1982-08-06,6.25
1982-08-09,6.555555
1982-08-10,6.361111
1982-08-11,6.611111
1982-08-12,6.388889
1982-08-13,6.444445
1982-08-16,6.527778
1982-08-17,6.8333330000000005
1982-08-18,6.777778
1982-08-19,6.777778
1982-08-20,7.111111
1982-08-23,7.25
1982-08-24,7.1666669999999995
1982-08-25,7.222222
1982-08-26,7.194445
1982-08-27,7.055555
1982-08-30,7.0
1982-08-31,7.055555
1982-09-01,6.8333330000000005
1982-09-02,6.888889
1982-09-03,6.8333330000000005
1982-09-07,6.6666669999999995
1982-09-08,6.888889
1982-09-09,6.8333330000000005
1982-09-10,6.6666669999999995
1982-09-13,6.694445
1982-09-14,7.138889
1982-09-15,7.444445
1982-09-16,7.6666669999999995
1982-09-17,7.5833330000000005
1982-09-20,7.472222
1982-09-21,7.777778
1982-09-22,7.722222
1982-09-23,7.722222
1982-09-24,7.611111
1982-09-27,7.6666669999999995
1982-09-28,7.888889
1982-09-29,7.944445
1982-09-30,8.027778
1982-10-01,7.944445
1982-10-04,7.944445
1982-10-05,8.222222
1982-10-06,8.416667
1982-10-07,8.722222
1982-10-08,8.722222
1982-10-11,9.111111
1982-10-12,9.0
1982-10-13,8.75
1982-10-14,8.472222
1982-10-15,8.722222
1982-10-18,8.777778
1982-10-19,8.777778
1982-10-20,9.25
1982-10-21,9.25
1982-10-22,9.333333
1982-10-25,9.0
1982-10-26,8.916667
1982-10-27,9.388889
1982-10-28,9.111111
1982-10-29,9.083333
1982-11-01,9.305555
1982-11-02,9.416667
1982-11-03,9.666667
1982-11-04,9.833333
1982-11-05,9.805555
1982-11-08,9.833333
1982-11-09,9.833333
1982-11-10,10.0
1982-11-11,10.111111
1982-11-12,10.277778
1982-11-15,10.472222
1982-11-16,10.055555
1982-11-17,10.055555
1982-11-18,10.055555
1982-11-19,10.0
1982-11-22,9.777778
1982-11-23,9.666667
1982-11-24,9.583333
1982-11-26,9.444445
1982-11-29,9.444445
1982-11-30,9.361111
1982-12-01,9.611111
1982-12-02,9.666667
1982-12-03,9.666667
1982-12-06,9.861111
1982-12-07,9.777778
1982-12-08,9.555555
1982-12-09,9.388889
1982-12-10,9.166667
1982-12-13,9.194445
1982-12-14,9.055555
1982-12-15,8.861111
1982-12-16,8.888889
1982-12-17,9.166667
1982-12-20,9.222222
1982-12-21,9.055555
1982-12-22,9.055555
1982-12-23,9.194445
1982-12-27,9.194445
1982-12-28,9.277778
1982-12-29,9.333333
1982-12-30,9.333333
1982-12-31,9.0
1983-01-03,8.861111
1983-01-04,8.944445
1983-01-05,8.75
1983-01-06,9.111111
1983-01-07,8.916667
1983-01-10,9.111111
1983-01-11,9.166667
1983-01-12,9.194445
1983-01-13,9.416667
1983-01-14,9.361111
1983-01-17,9.222222
1983-01-18,9.25
1983-01-19,9.055555
1983-01-20,9.333333
1983-01-21,9.305555
1983-01-24,9.138889
1983-01-25,9.25
1983-01-26,9.111111
1983-01-27,9.416667
1983-01-28,9.25
1983-01-31,9.666667
1983-02-01,9.777778
1983-02-02,10.083333
1983-02-03,10.083333
1983-02-04,10.055555
1983-02-07,10.083333
1983-02-08,9.944445
1983-02-09,9.777778
1983-02-10,9.611111
1983-02-11,9.777778
1983-02-14,9.805555
1983-02-15,10.083333
1983-02-16,10.0
1983-02-17,9.916667
1983-02-18,9.944445
1983-02-22,9.583333
1983-02-23,9.527778
1983-02-24,9.833333
1983-02-25,9.805555
1983-02-28,9.916667
1983-03-01,9.972222
1983-03-02,10.027778
1983-03-03,10.277778
1983-03-04,10.944445
1983-03-07,11.055555
1983-03-08,10.75
1983-03-09,10.777778
1983-03-10,10.583333
1983-03-11,10.472222
1983-03-14,10.555555
1983-03-15,10.555555
1983-03-16,10.666667
1983-03-17,10.638889
1983-03-18,10.416667
1983-03-21,10.5
1983-03-22,10.5
1983-03-23,10.527778
1983-03-24,10.611111
1983-03-25,10.722222
1983-03-28,10.666667
1983-03-29,10.583333
1983-03-30,10.666667
1983-03-31,10.694445
1983-04-04,10.944445
1983-04-05,10.916667
1983-04-06,10.722222
1983-04-07,10.916667
1983-04-08,11.111111
1983-04-11,11.5
1983-04-12,12.055555
1983-04-13,12.25
1983-04-14,12.333333
1983-04-15,12.222222
1983-04-18,12.027778
1983-04-19,12.027778
1983-04-20,12.166667
1983-04-21,12.194445
1983-04-22,12.305555
1983-04-25,12.055555
1983-04-26,11.944445
1983-04-27,12.166667
1983-04-28,12.083333
1983-04-29,12.222222
1983-05-02,12.055555
1983-05-03,11.944445
1983-05-04,12.0
1983-05-05,11.916667
1983-05-06,12.055555
1983-05-09,11.777778
1983-05-10,11.583333
1983-05-11,11.805555
1983-05-12,11.777778
1983-05-13,11.833333
1983-05-16,11.666667
1983-05-17,11.583333
1983-05-18,11.666667
1983-05-19,11.611111
1983-05-20,11.361111
1983-05-23,11.777778
1983-05-24,11.722222
1983-05-25,11.805555
1983-05-26,11.722222
1983-05-27,11.666667
1983-05-31,11.666667
1983-06-01,11.611111
1983-06-02,11.75
1983-06-03,11.833333
1983-06-06,11.75
1983-06-07,11.527778
1983-06-08,11.416667
1983-06-09,11.333333
1983-06-10,11.305555
1983-06-13,11.5
1983-06-14,11.472222
1983-06-15,11.333333
1983-06-16,11.222222
1983-06-17,11.111111
1983-06-20,11.111111
1983-06-21,11.111111
1983-06-22,10.777778
1983-06-23,10.777778
1983-06-24,10.694445
1983-06-27,10.611111
1983-06-28,10.194445
1983-06-29,10.583333
1983-06-30,10.555555
1983-07-01,10.444445
1983-07-05,10.305555
1983-07-06,10.444445
1983-07-07,10.333333
1983-07-08,10.416667
1983-07-11,10.472222
1983-07-12,10.555555
1983-07-13,10.333333
1983-07-14,10.527778
1983-07-15,10.555555
1983-07-18,10.666667
1983-07-19,11.222222
1983-07-20,11.361111
1983-07-21,11.277778
1983-07-22,11.111111
1983-07-25,11.166667
1983-07-26,11.305555
1983-07-27,11.194445
1983-07-28,10.888889
1983-07-29,10.583333
1983-08-01,10.833333
1983-08-02,10.694445
1983-08-03,10.833333
1983-08-04,10.833333
1983-08-05,10.805555
1983-08-08,10.833333
1983-08-09,10.888889
1983-08-10,10.805555
1983-08-11,11.0
1983-08-12,11.055555
1983-08-15,11.138889
1983-08-16,11.166667
1983-08-17,11.083333
1983-08-18,11.138889
1983-08-19,11.083333
1983-08-22,10.944445
1983-08-23,10.805555
1983-08-24,10.694445
1983-08-25,10.611111
1983-08-26,10.722222
1983-08-29,10.638889
1983-08-30,10.555555
1983-08-31,10.472222
1983-09-01,10.222222
1983-09-02,10.222222
1983-09-06,10.444445
1983-09-07,10.611111
1983-09-08,10.388889
1983-09-09,10.0
1983-09-12,9.944445
1983-09-13,9.944445
1983-09-14,9.888889
1983-09-15,9.722222
1983-09-16,10.027778
1983-09-19,9.916667
1983-09-20,10.111111
1983-09-21,10.0
1983-09-22,9.972222
1983-09-23,9.944445
1983-09-26,9.694445
1983-09-27,9.388889
1983-09-28,9.277778
1983-09-29,9.361111
1983-09-30,9.194445
1983-10-03,9.333333
1983-10-04,9.277778
1983-10-05,9.305555
1983-10-06,9.527778
1983-10-07,9.638889
1983-10-10,9.722222
1983-10-11,9.666667
1983-10-12,9.388889
1983-10-13,9.583333
1983-10-14,9.583333
1983-10-17,9.527778
1983-10-18,9.444445
1983-10-19,9.222222
1983-10-20,9.277778
1983-10-21,8.777778
1983-10-24,8.916667
1983-10-25,9.055555
1983-10-26,9.055555
1983-10-27,9.0
1983-10-28,8.972222
1983-10-31,9.027778
1983-11-01,9.027778
1983-11-02,9.5
1983-11-03,9.416667
1983-11-04,9.305555
1983-11-07,9.194445
1983-11-08,9.027778
1983-11-09,9.166667
1983-11-10,9.444445
1983-11-11,9.833333
1983-11-14,10.027778
1983-11-15,9.777778
1983-11-16,9.833333
1983-11-17,10.0
1983-11-18,10.027778
1983-11-21,9.944445
1983-11-22,10.333333
1983-11-23,10.277778
1983-11-25,10.333333
1983-11-28,10.416667
1983-11-29,10.416667
1983-11-30,10.416667
1983-12-01,10.444445
1983-12-02,10.361111
1983-12-05,10.25
1983-12-06,10.166667
1983-12-07,10.305555
1983-12-08,10.361111
1983-12-09,10.0
1983-12-12,9.861111
1983-12-13,10.111111
1983-12-14,10.083333
1983-12-15,9.888889
1983-12-16,9.972222
1983-12-19,10.055555
1983-12-20,10.138889
1983-12-21,9.972222
1983-12-22,9.666667
1983-12-23,9.694445
1983-12-27,9.777778
1983-12-28,9.833333
1983-12-29,9.944445
1983-12-30,9.777778
1984-01-03,9.777778
1984-01-04,10.194445
1984-01-05,10.527778
1984-01-06,10.416667
1984-01-09,10.444445
1984-01-10,10.638889
1984-01-11,10.861111
1984-01-12,10.972222
1984-01-13,11.027778
1984-01-16,10.916667
1984-01-17,10.722222
1984-01-18,10.972222
1984-01-19,10.972222
1984-01-20,10.888889
1984-01-23,11.027778
1984-01-24,11.166667
1984-01-25,11.277778
1984-01-26,11.166667
1984-01-27,11.111111
1984-01-30,11.055555
1984-01-31,11.222222
1984-02-01,11.055555
1984-02-02,10.972222
1984-02-03,11.055555
1984-02-06,10.805555
1984-02-07,10.666667
1984-02-08,10.722222
1984-02-09,10.666667
1984-02-10,10.805555
1984-02-13,10.777778
1984-02-14,11.0
1984-02-15,11.166667
1984-02-16,11.333333
1984-02-17,11.138889
1984-02-21,11.027778
1984-02-22,10.722222
1984-02-23,10.611111
1984-02-24,10.666667
1984-02-27,10.805555
1984-02-28,10.666667
1984-02-29,10.722222
1984-03-01,10.611111
1984-03-02,10.888889
1984-03-05,10.722222
1984-03-06,10.611111
1984-03-07,10.444445
1984-03-08,10.611111
1984-03-09,10.333333
1984-03-12,10.055555
1984-03-13,10.25
1984-03-14,10.111111
1984-03-15,10.222222
1984-03-16,10.527778
1984-03-19,10.361111
1984-03-20,10.555555
1984-03-21,10.666667
1984-03-22,10.555555
1984-03-23,10.472222
1984-03-26,10.472222
1984-03-27,10.444445
1984-03-28,10.444445
1984-03-29,10.333333
1984-03-30,10.083333
1984-04-02,10.083333
1984-04-03,9.888889
1984-04-04,9.833333
1984-04-05,9.638889
1984-04-06,9.527778
1984-04-09,9.472222
1984-04-10,9.5
1984-04-11,9.583333
1984-04-12,9.972222
1984-04-13,9.972222
1984-04-16,9.875
1984-04-17,10.0
1984-04-18,9.958333
1984-04-19,10.0
1984-04-23,10.0
1984-04-24,10.125
1984-04-25,10.333333
1984-04-26,10.416667
1984-04-27,10.5
1984-04-30,10.541667
1984-05-01,10.708333
1984-05-02,10.958333
1984-05-03,10.958333
1984-05-04,10.75
1984-05-07,10.75
1984-05-08,10.875
1984-05-09,10.416667
1984-05-10,10.416667
1984-05-11,9.916667
1984-05-14,9.791667
1984-05-15,10.0
1984-05-16,9.958333
1984-05-17,9.833333
1984-05-18,9.958333
1984-05-21,9.791667
1984-05-22,9.416667
1984-05-23,9.125
1984-05-24,9.208333
1984-05-25,9.166667
1984-05-29,8.833333
1984-05-30,8.375
1984-05-31,8.041667
1984-06-01,8.0
1984-06-04,8.458333
1984-06-05,8.375
1984-06-06,8.541667
1984-06-07,8.541667
1984-06-08,8.666667
1984-06-11,8.25
1984-06-12,8.166667
1984-06-13,8.125
1984-06-14,7.9583330000000005
1984-06-15,8.0
1984-06-18,8.416667
1984-06-19,8.541667
1984-06-20,8.833333
1984-06-21,9.0
1984-06-22,8.791667
1984-06-25,8.708333
1984-06-26,8.583333
1984-06-27,8.416667
1984-06-28,8.291667
1984-06-29,8.0
1984-07-02,8.125
1984-07-03,8.416667
1984-07-05,8.541667
1984-07-06,8.416667
1984-07-09,8.833333
1984-07-10,8.791667
1984-07-11,8.708333
1984-07-12,8.583333
1984-07-13,8.666667
1984-07-16,8.625
1984-07-17,9.0
1984-07-18,8.75
1984-07-19,8.375
1984-07-20,8.291667
1984-07-23,8.291667
1984-07-24,8.208333
1984-07-25,8.25
1984-07-26,8.541667
1984-07-27,9.125
1984-07-30,8.833333
1984-07-31,8.833333
1984-08-01,8.958333
