Date,KO
1962-05-18,0.233724
1962-05-21,0.233398
1962-05-22,0.22656300000000001
1962-05-23,0.223958
1962-05-24,0.219401
1962-05-25,0.216797
1962-05-28,0.205404
1962-05-29,0.210286
1962-05-31,0.21875
1962-06-01,0.216146
1962-06-04,0.199219
1962-06-05,0.207031
1962-06-06,0.209635
1962-06-07,0.210286
1962-06-08,0.214844
1962-06-11,0.213542
1962-06-12,0.204753
1962-06-13,0.202148
1962-06-14,0.199219
1962-06-15,0.207682
1962-06-18,0.206706
1962-06-19,0.203776
1962-06-20,0.200846
1962-06-21,0.198242
1962-06-22,0.19531300000000001
1962-06-25,0.193359
1962-06-26,0.192708
1962-06-27,0.192057
1962-06-28,0.201172
1962-06-29,0.199219
1962-07-02,0.204427
1962-07-03,0.205729
1962-07-05,0.206706
1962-07-06,0.203776
1962-07-09,0.207682
1962-07-10,0.208333
1962-07-11,0.209635
1962-07-12,0.211589
1962-07-13,0.210612
1962-07-16,0.21093800000000001
1962-07-17,0.209635
1962-07-18,0.208008
1962-07-19,0.209961
1962-07-20,0.211263
1962-07-23,0.21224
1962-07-24,0.209635
1962-07-25,0.213542
1962-07-26,0.214844
1962-07-27,0.216471
1962-07-30,0.21875
1962-07-31,0.223307
1962-08-01,0.219401
1962-08-02,0.223958
1962-08-03,0.22526
1962-08-06,0.221354
1962-08-07,0.21875
1962-08-08,0.218099
1962-08-09,0.215495
1962-08-10,0.216797
1962-08-13,0.215495
1962-08-14,0.220703
1962-08-15,0.223958
1962-08-16,0.222656
1962-08-17,0.222656
1962-08-20,0.22526
1962-08-21,0.22526
1962-08-22,0.224609
1962-08-23,0.225586
1962-08-24,0.225586
1962-08-27,0.223958
1962-08-28,0.220703
1962-08-29,0.21875
1962-08-30,0.221354
1962-08-31,0.22168000000000002
1962-09-04,0.220052
1962-09-05,0.220052
1962-09-06,0.21842399999999998
1962-09-07,0.219401
1962-09-10,0.221029
1962-09-11,0.220052
1962-09-12,0.220703
1962-09-13,0.21875
1962-09-14,0.21875
1962-09-17,0.21875
1962-09-18,0.215495
1962-09-19,0.214844
1962-09-20,0.21224
1962-09-21,0.207682
1962-09-24,0.207357
1962-09-25,0.205729
1962-09-26,0.203125
1962-09-27,0.203125
1962-09-28,0.204427
1962-10-01,0.202148
1962-10-02,0.203776
1962-10-03,0.208659
1962-10-04,0.208984
1962-10-05,0.211589
1962-10-08,0.211263
1962-10-09,0.213542
1962-10-10,0.21224
1962-10-11,0.21224
1962-10-12,0.21093800000000001
1962-10-15,0.21093800000000001
1962-10-16,0.21093800000000001
1962-10-17,0.210612
1962-10-18,0.208333
1962-10-19,0.201497
1962-10-22,0.200195
1962-10-23,0.19401
1962-10-24,0.199219
1962-10-25,0.199219
1962-10-26,0.19759100000000002
1962-10-29,0.202474
1962-10-30,0.204102
1962-10-31,0.207031
1962-11-01,0.208984
1962-11-02,0.212891
1962-11-05,0.212565
1962-11-07,0.211589
1962-11-08,0.210286
1962-11-09,0.211589
1962-11-12,0.210286
1962-11-13,0.21093800000000001
1962-11-14,0.21093800000000001
1962-11-15,0.211589
1962-11-16,0.210286
1962-11-19,0.205729
1962-11-20,0.20638
1962-11-21,0.207682
1962-11-23,0.212565
1962-11-26,0.214193
1962-11-27,0.214844
1962-11-28,0.214518
1962-11-29,0.216146
1962-11-30,0.224609
1962-12-03,0.220052
1962-12-04,0.224609
1962-12-05,0.226237
1962-12-06,0.223307
1962-12-07,0.223958
1962-12-10,0.216471
1962-12-11,0.21907600000000002
1962-12-12,0.220052
1962-12-13,0.222656
1962-12-14,0.229818
1962-12-17,0.227865
1962-12-18,0.22526
1962-12-19,0.22526
1962-12-20,0.224609
1962-12-21,0.223307
1962-12-24,0.220052
1962-12-26,0.221354
1962-12-27,0.222656
1962-12-28,0.222005
1962-12-31,0.222005
1963-01-02,0.222005
1963-01-03,0.222331
1963-01-04,0.227865
1963-01-07,0.227539
1963-01-08,0.229818
1963-01-09,0.227214
1963-01-10,0.22656300000000001
1963-01-11,0.231771
1963-01-14,0.233073
1963-01-15,0.233724
1963-01-16,0.229167
1963-01-17,0.230469
1963-01-18,0.23112
1963-01-21,0.231771
1963-01-22,0.231771
1963-01-23,0.23112
1963-01-24,0.234375
1963-01-25,0.23470100000000002
1963-01-28,0.234375
1963-01-29,0.235677
1963-01-30,0.235352
1963-01-31,0.235026
1963-02-01,0.236979
1963-02-04,0.237956
1963-02-05,0.236328
1963-02-06,0.24056
1963-02-07,0.238281
1963-02-08,0.238932
1963-02-11,0.243164
1963-02-12,0.240234
1963-02-13,0.24218800000000001
1963-02-14,0.242839
1963-02-15,0.24349
1963-02-18,0.245117
1963-02-19,0.245117
1963-02-20,0.243815
1963-02-21,0.244792
1963-02-25,0.24349
1963-02-26,0.24349
1963-02-27,0.240885
1963-02-28,0.234375
1963-03-01,0.238932
1963-03-04,0.242839
1963-03-05,0.241862
1963-03-06,0.241862
1963-03-07,0.242839
1963-03-08,0.24218800000000001
1963-03-11,0.24218800000000001
1963-03-12,0.242839
1963-03-13,0.241536
1963-03-14,0.241862
1963-03-15,0.24218800000000001
1963-03-18,0.241211
1963-03-19,0.241211
1963-03-20,0.243164
1963-03-21,0.242839
1963-03-22,0.242839
1963-03-25,0.24218800000000001
1963-03-26,0.241862
1963-03-27,0.24349
1963-03-28,0.24218800000000001
1963-03-29,0.24349
1963-04-01,0.246094
1963-04-02,0.244792
1963-04-03,0.245117
1963-04-04,0.246094
1963-04-05,0.245117
1963-04-08,0.245117
1963-04-09,0.244792
1963-04-10,0.244792
1963-04-11,0.246094
1963-04-15,0.246745
1963-04-16,0.246745
1963-04-17,0.245443
1963-04-18,0.246094
1963-04-19,0.246094
1963-04-22,0.246745
1963-04-23,0.247396
1963-04-24,0.246094
1963-04-25,0.244466
1963-04-26,0.240885
1963-04-29,0.240885
1963-04-30,0.240885
1963-05-01,0.242839
1963-05-02,0.24349
1963-05-03,0.245117
1963-05-06,0.24706999999999998
1963-05-07,0.24837199999999998
1963-05-08,0.249349
1963-05-09,0.248047
1963-05-10,0.247721
1963-05-13,0.248698
1963-05-14,0.248698
1963-05-15,0.249349
1963-05-16,0.249349
1963-05-17,0.24837199999999998
1963-05-20,0.245768
1963-05-21,0.246419
1963-05-22,0.24349
1963-05-23,0.238281
1963-05-24,0.238932
1963-05-27,0.240234
1963-05-28,0.244792
1963-05-29,0.240885
1963-05-31,0.24218800000000001
1963-06-03,0.240885
1963-06-04,0.24349
1963-06-05,0.245443
1963-06-06,0.246745
1963-06-07,0.246745
1963-06-10,0.246419
1963-06-11,0.243815
1963-06-12,0.246094
1963-06-13,0.248698
1963-06-14,0.244792
1963-06-17,0.24349
1963-06-18,0.244141
1963-06-19,0.244792
1963-06-20,0.24349
1963-06-21,0.24218800000000001
1963-06-24,0.24349
1963-06-25,0.242513
1963-06-26,0.24349
1963-06-27,0.246094
1963-06-28,0.244141
1963-07-01,0.25195300000000004
1963-07-02,0.242839
1963-07-03,0.24349
1963-07-05,0.244466
1963-07-08,0.244792
1963-07-09,0.247396
1963-07-10,0.247721
1963-07-11,0.247396
1963-07-12,0.247396
1963-07-15,0.246094
1963-07-16,0.24349
1963-07-17,0.246745
1963-07-18,0.245443
1963-07-19,0.244792
1963-07-22,0.246094
1963-07-23,0.247396
1963-07-24,0.244792
1963-07-25,0.244141
1963-07-26,0.246094
1963-07-29,0.244792
1963-07-30,0.247396
1963-07-31,0.248698
1963-08-01,0.24967399999999998
1963-08-02,0.249349
1963-08-05,0.250651
1963-08-06,0.255208
1963-08-07,0.257813
1963-08-08,0.25944
1963-08-09,0.261393
1963-08-12,0.261719
1963-08-13,0.260417
1963-08-14,0.259115
1963-08-15,0.260417
1963-08-16,0.26106799999999997
1963-08-19,0.26269499999999996
1963-08-20,0.264323
1963-08-21,0.265625
1963-08-22,0.265625
1963-08-23,0.266276
1963-08-26,0.265625
1963-08-27,0.265625
1963-08-28,0.26757800000000004
1963-08-29,0.266927
1963-08-30,0.266276
1963-09-03,0.26595100000000005
1963-09-04,0.267253
1963-09-05,0.267904
1963-09-06,0.266276
1963-09-09,0.265625
1963-09-10,0.266927
1963-09-11,0.265625
1963-09-12,0.265625
1963-09-13,0.266276
1963-09-16,0.265625
1963-09-17,0.267253
1963-09-18,0.268229
1963-09-19,0.272135
1963-09-20,0.273438
1963-09-23,0.271484
1963-09-24,0.271484
1963-09-25,0.268229
1963-09-26,0.266927
1963-09-27,0.266927
1963-09-30,0.266927
1963-10-01,0.271484
1963-10-02,0.272135
1963-10-03,0.271484
1963-10-04,0.273438
1963-10-07,0.27018200000000003
1963-10-08,0.27018200000000003
1963-10-09,0.268229
1963-10-10,0.267253
1963-10-11,0.26888
1963-10-14,0.268229
1963-10-15,0.269857
1963-10-16,0.271484
1963-10-17,0.27278600000000003
1963-10-18,0.271484
1963-10-21,0.273438
1963-10-22,0.27278600000000003
1963-10-23,0.27018200000000003
1963-10-24,0.272135
1963-10-25,0.272135
1963-10-28,0.276042
1963-10-29,0.27571599999999996
1963-10-30,0.272135
1963-10-31,0.269531
1963-11-01,0.270833
1963-11-04,0.27018200000000003
1963-11-06,0.268229
1963-11-07,0.270833
1963-11-08,0.271484
1963-11-11,0.272461
1963-11-12,0.273438
1963-11-13,0.275065
1963-11-14,0.27669299999999997
1963-11-15,0.27636700000000003
1963-11-18,0.27636700000000003
1963-11-19,0.27474
1963-11-20,0.27408899999999997
1963-11-21,0.270833
1963-11-22,0.26757800000000004
1963-11-26,0.271484
1963-11-27,0.27181
1963-11-29,0.27311199999999997
1963-12-02,0.275391
1963-12-03,0.277018
1963-12-04,0.276042
1963-12-05,0.27636700000000003
1963-12-06,0.27669299999999997
1963-12-09,0.275391
1963-12-10,0.277344
1963-12-11,0.278646
1963-12-12,0.278646
1963-12-13,0.277995
1963-12-16,0.279948
1963-12-17,0.282552
1963-12-18,0.287109
1963-12-19,0.296875
1963-12-20,0.28971399999999997
1963-12-23,0.291667
1963-12-24,0.28971399999999997
1963-12-26,0.296875
1963-12-27,0.299479
1963-12-30,0.298177
1963-12-31,0.301107
1964-01-02,0.29720100000000005
1964-01-03,0.294271
1964-01-06,0.29231799999999997
1964-01-07,0.29231799999999997
1964-01-08,0.296875
1964-01-09,0.298503
1964-01-10,0.299154
1964-01-13,0.300781
1964-01-14,0.301107
1964-01-15,0.301107
1964-01-16,0.297526
1964-01-17,0.298177
1964-01-20,0.292969
1964-01-21,0.29231799999999997
1964-01-22,0.295573
1964-01-23,0.297526
1964-01-24,0.295573
1964-01-27,0.298177
1964-01-28,0.30013
1964-01-29,0.29980500000000004
1964-01-30,0.30013
1964-01-31,0.30761700000000003
1964-02-03,0.30794299999999997
1964-02-04,0.309245
1964-02-05,0.309896
1964-02-06,0.309896
1964-02-07,0.309245
1964-02-10,0.30794299999999997
1964-02-11,0.30696599999999996
1964-02-12,0.30533899999999997
1964-02-13,0.307292
1964-02-14,0.309896
1964-02-17,0.309896
1964-02-18,0.313802
1964-02-19,0.313802
1964-02-20,0.311198
1964-02-24,0.309245
1964-02-25,0.30794299999999997
1964-02-26,0.307292
1964-02-27,0.308919
1964-02-28,0.308594
1964-03-02,0.311198
1964-03-03,0.31217399999999995
1964-03-04,0.31282600000000005
1964-03-05,0.313802
1964-03-06,0.315104
1964-03-09,0.328125
1964-03-10,0.328776
1964-03-11,0.33528600000000003
1964-03-12,0.345052
1964-03-13,0.334961
1964-03-16,0.328125
1964-03-17,0.32487
1964-03-18,0.322917
1964-03-19,0.31901
1964-03-20,0.317708
1964-03-23,0.31901
1964-03-24,0.31966100000000003
1964-03-25,0.320313
1964-03-26,0.317708
1964-03-30,0.324219
1964-03-31,0.327474
1964-04-01,0.33007800000000004
1964-04-02,0.333984
1964-04-03,0.333333
1964-04-06,0.33365900000000004
1964-04-07,0.328125
1964-04-08,0.331706
1964-04-09,0.33007800000000004
1964-04-10,0.329427
1964-04-13,0.33268200000000003
1964-04-14,0.330729
1964-04-15,0.33268200000000003
1964-04-16,0.333333
1964-04-17,0.332031
1964-04-20,0.333984
1964-04-21,0.333333
1964-04-22,0.330729
1964-04-23,0.33268200000000003
1964-04-24,0.330729
1964-04-27,0.330404
1964-04-28,0.33138
1964-04-29,0.33138
1964-04-30,0.329427
1964-05-01,0.330729
1964-05-04,0.329427
1964-05-05,0.32845100000000005
1964-05-06,0.328125
1964-05-07,0.330729
1964-05-08,0.33268200000000003
1964-05-11,0.33658899999999997
1964-05-12,0.340495
1964-05-13,0.341146
1964-05-14,0.340495
1964-05-15,0.33919299999999997
1964-05-18,0.34179699999999996
1964-05-19,0.341146
1964-05-20,0.33724
1964-05-21,0.338542
1964-05-22,0.33919299999999997
1964-05-25,0.334635
1964-05-26,0.334635
1964-05-27,0.333333
1964-05-28,0.33268200000000003
1964-06-01,0.329427
1964-06-02,0.326823
1964-06-03,0.328125
1964-06-04,0.325521
1964-06-05,0.326823
1964-06-08,0.32617199999999996
1964-06-09,0.325521
1964-06-10,0.329427
1964-06-11,0.33268200000000003
1964-06-12,0.334635
1964-06-15,0.338542
1964-06-16,0.34081999999999996
1964-06-17,0.340495
1964-06-18,0.339518
1964-06-19,0.33724
1964-06-22,0.34179699999999996
1964-06-23,0.337891
1964-06-24,0.339844
1964-06-25,0.33724
1964-06-26,0.337891
1964-06-29,0.341146
1964-06-30,0.342122
1964-07-01,0.34375
1964-07-02,0.343099
1964-07-06,0.349609
1964-07-07,0.358073
1964-07-08,0.355143
1964-07-09,0.354167
1964-07-10,0.353516
1964-07-13,0.35481799999999997
1964-07-14,0.353516
1964-07-15,0.35481799999999997
1964-07-16,0.354167
1964-07-17,0.35481799999999997
1964-07-20,0.35091100000000003
1964-07-21,0.35123699999999997
1964-07-22,0.352865
1964-07-23,0.352865
1964-07-24,0.354167
1964-07-27,0.35481799999999997
1964-07-28,0.355469
1964-07-29,0.356771
1964-07-30,0.359375
1964-07-31,0.359375
1964-08-03,0.356771
1964-08-04,0.35221399999999997
1964-08-05,0.35123699999999997
1964-08-06,0.34570300000000004
1964-08-07,0.348958
1964-08-10,0.351563
1964-08-11,0.35221399999999997
1964-08-12,0.35904899999999995
1964-08-13,0.356771
1964-08-14,0.353516
1964-08-17,0.355469
1964-08-18,0.360026
1964-08-19,0.36263
1964-08-20,0.361979
1964-08-21,0.361979
1964-08-24,0.360677
1964-08-25,0.360026
1964-08-26,0.360026
1964-08-27,0.360026
1964-08-28,0.359375
1964-08-31,0.35612
1964-09-01,0.35612
1964-09-02,0.352865
1964-09-03,0.35612
1964-09-04,0.355469
1964-09-08,0.358073
1964-09-09,0.355469
1964-09-10,0.351563
1964-09-11,0.351563
1964-09-14,0.348958
1964-09-15,0.347656
1964-09-16,0.351563
1964-09-17,0.35026
1964-09-18,0.35026
1964-09-21,0.347656
1964-09-22,0.346354
1964-09-23,0.347656
1964-09-24,0.348958
1964-09-25,0.351563
1964-09-28,0.353516
1964-09-29,0.348958
1964-09-30,0.351563
1964-10-01,0.35026
1964-10-02,0.351563
1964-10-05,0.351563
1964-10-06,0.35091100000000003
1964-10-07,0.345052
1964-10-08,0.34830700000000003
1964-10-09,0.347656
1964-10-12,0.34375
1964-10-13,0.341146
1964-10-14,0.344401
1964-10-15,0.33919299999999997
1964-10-16,0.34375
1964-10-19,0.34179699999999996
1964-10-20,0.343099
1964-10-21,0.338542
1964-10-22,0.340495
1964-10-23,0.340495
1964-10-26,0.342448
1964-10-27,0.343099
1964-10-28,0.342448
1964-10-29,0.33919299999999997
1964-10-30,0.339844
1964-11-02,0.342448
1964-11-04,0.343099
1964-11-05,0.34375
1964-11-06,0.343099
1964-11-09,0.34375
1964-11-10,0.341471
1964-11-11,0.34375
1964-11-12,0.35384099999999996
1964-11-13,0.364583
1964-11-16,0.353516
1964-11-17,0.360026
1964-11-18,0.360677
1964-11-19,0.358073
1964-11-20,0.359375
1964-11-23,0.35188800000000003
1964-11-24,0.352865
1964-11-25,0.352865
1964-11-27,0.348958
1964-11-30,0.348958
1964-12-01,0.351563
1964-12-02,0.35481799999999997
1964-12-03,0.356771
1964-12-04,0.358073
1964-12-07,0.360026
1964-12-08,0.36132800000000004
1964-12-09,0.360677
1964-12-10,0.359375
1964-12-11,0.36132800000000004
1964-12-14,0.361979
1964-12-15,0.36230500000000004
1964-12-16,0.36263
1964-12-17,0.361979
1964-12-18,0.36393200000000003
1964-12-21,0.364583
1964-12-22,0.36425799999999997
1964-12-23,0.36425799999999997
1964-12-24,0.363281
1964-12-28,0.360677
1964-12-29,0.360677
1964-12-30,0.364583
1964-12-31,0.36653600000000003
1965-01-04,0.36393200000000003
1965-01-05,0.364583
1965-01-06,0.361979
1965-01-07,0.363281
1965-01-08,0.363281
1965-01-11,0.360677
1965-01-12,0.363281
1965-01-13,0.363281
1965-01-14,0.363281
1965-01-15,0.371745
1965-01-18,0.372396
1965-01-19,0.375977
1965-01-20,0.375
1965-01-21,0.376302
1965-01-22,0.38151
1965-01-25,0.388021
1965-01-26,0.389323
1965-01-27,0.393229
1965-01-28,0.396484
1965-01-29,0.401042
1965-02-01,0.397461
1965-02-02,0.39518200000000003
1965-02-03,0.39257800000000004
1965-02-04,0.391602
1965-02-05,0.38737
1965-02-08,0.382813
1965-02-09,0.388021
1965-02-10,0.38606799999999997
1965-02-11,0.384115
1965-02-12,0.384766
1965-02-15,0.38606799999999997
1965-02-16,0.386719
1965-02-17,0.386719
1965-02-18,0.38737
1965-02-19,0.388021
1965-02-23,0.390625
1965-02-24,0.39518200000000003
1965-02-25,0.403646
1965-02-26,0.410156
1965-03-01,0.410156
1965-03-02,0.411458
1965-03-03,0.403646
1965-03-04,0.403646
1965-03-05,0.398438
1965-03-08,0.39778600000000003
1965-03-09,0.397135
1965-03-10,0.395833
1965-03-11,0.389974
1965-03-12,0.393229
1965-03-15,0.394531
1965-03-16,0.393229
1965-03-17,0.391276
1965-03-18,0.390625
1965-03-19,0.38606799999999997
1965-03-22,0.385417
1965-03-23,0.38737
1965-03-24,0.388021
1965-03-25,0.38867199999999996
1965-03-26,0.38737
1965-03-29,0.384115
1965-03-30,0.382813
1965-03-31,0.38216100000000003
1965-04-01,0.380208
1965-04-02,0.380208
1965-04-05,0.380208
1965-04-06,0.382813
1965-04-07,0.38606799999999997
1965-04-08,0.394531
1965-04-09,0.408854
1965-04-12,0.407552
1965-04-13,0.406901
1965-04-14,0.408854
1965-04-15,0.408854
1965-04-19,0.409505
1965-04-20,0.40820300000000004
1965-04-21,0.414063
1965-04-22,0.414063
1965-04-23,0.411458
1965-04-26,0.40820300000000004
1965-04-27,0.410807
1965-04-28,0.410807
1965-04-29,0.411458
1965-04-30,0.410807
1965-05-03,0.417969
1965-05-04,0.421875
1965-05-05,0.428385
1965-05-06,0.43099
1965-05-07,0.432292
1965-05-10,0.438802
1965-05-11,0.436198
1965-05-12,0.4375
1965-05-13,0.4375
1965-05-14,0.440104
1965-05-17,0.442708
1965-05-18,0.442057
1965-05-19,0.442708
1965-05-20,0.434896
1965-05-21,0.427083
1965-05-24,0.420573
1965-05-25,0.427083
1965-05-26,0.423177
1965-05-27,0.415365
1965-05-28,0.410156
1965-06-01,0.410807
1965-06-02,0.407552
1965-06-03,0.410156
1965-06-04,0.414063
1965-06-07,0.409505
1965-06-08,0.40625
1965-06-09,0.398438
1965-06-10,0.39908899999999997
1965-06-11,0.402344
1965-06-14,0.40625
1965-06-15,0.40625
1965-06-16,0.411458
1965-06-17,0.421224
1965-06-18,0.416667
1965-06-21,0.411458
1965-06-22,0.411458
1965-06-23,0.407552
1965-06-24,0.395833
1965-06-25,0.386719
1965-06-28,0.386719
1965-06-29,0.391927
1965-06-30,0.400391
1965-07-01,0.39778600000000003
1965-07-02,0.39908899999999997
1965-07-06,0.397135
1965-07-07,0.39908899999999997
1965-07-08,0.402995
1965-07-09,0.402995
1965-07-12,0.39974
1965-07-13,0.39778600000000003
1965-07-14,0.398438
1965-07-15,0.401042
1965-07-16,0.394531
1965-07-19,0.391927
1965-07-20,0.38867199999999996
1965-07-21,0.385417
1965-07-22,0.386719
1965-07-23,0.388021
1965-07-26,0.393229
1965-07-27,0.39908899999999997
1965-07-28,0.397135
1965-07-29,0.401042
1965-07-30,0.401042
1965-08-02,0.403646
1965-08-03,0.404948
1965-08-04,0.403646
1965-08-05,0.39908899999999997
1965-08-06,0.395833
1965-08-09,0.394531
1965-08-10,0.393229
1965-08-11,0.39778600000000003
1965-08-12,0.397135
1965-08-13,0.403646
1965-08-16,0.408854
1965-08-17,0.412109
1965-08-18,0.416016
1965-08-19,0.414063
1965-08-20,0.40625
1965-08-23,0.404948
1965-08-24,0.401042
1965-08-25,0.39974
1965-08-26,0.39974
1965-08-27,0.410156
1965-08-30,0.410156
1965-08-31,0.408854
1965-09-01,0.39974
1965-09-02,0.395833
1965-09-03,0.402344
1965-09-07,0.405599
1965-09-08,0.403646
1965-09-09,0.39974
1965-09-10,0.402344
1965-09-13,0.40625
1965-09-14,0.402344
1965-09-15,0.402344
1965-09-16,0.407552
1965-09-17,0.409505
1965-09-20,0.410807
1965-09-21,0.410156
1965-09-22,0.411458
1965-09-23,0.410156
1965-09-24,0.410156
1965-09-27,0.414063
1965-09-28,0.41276
1965-09-29,0.407552
1965-09-30,0.408854
1965-10-01,0.401042
1965-10-04,0.40429699999999996
1965-10-05,0.408854
1965-10-06,0.403646
1965-10-07,0.403646
1965-10-08,0.41276
1965-10-11,0.40625
1965-10-12,0.40429699999999996
1965-10-13,0.401042
1965-10-14,0.403646
1965-10-15,0.408854
1965-10-18,0.40625
1965-10-19,0.403646
1965-10-20,0.402344
1965-10-21,0.40625
1965-10-22,0.402995
1965-10-25,0.39974
1965-10-26,0.403646
1965-10-27,0.402995
1965-10-28,0.402344
1965-10-29,0.402344
1965-11-01,0.401042
1965-11-03,0.402995
1965-11-04,0.40625
1965-11-05,0.411458
1965-11-08,0.411458
1965-11-09,0.411458
1965-11-10,0.415365
1965-11-11,0.416667
1965-11-12,0.419271
1965-11-15,0.425781
1965-11-16,0.422526
1965-11-17,0.421875
1965-11-18,0.414063
1965-11-19,0.421875
1965-11-22,0.416016
1965-11-23,0.421875
1965-11-24,0.420573
1965-11-26,0.423828
1965-11-29,0.420573
1965-11-30,0.423177
1965-12-01,0.419922
1965-12-02,0.416667
1965-12-03,0.419271
1965-12-06,0.419271
1965-12-07,0.417318
1965-12-08,0.417969
1965-12-09,0.421875
1965-12-10,0.427083
1965-12-13,0.428385
1965-12-14,0.432292
1965-12-15,0.432292
1965-12-16,0.436849
1965-12-17,0.441406
1965-12-20,0.442708
1965-12-21,0.447917
1965-12-22,0.453125
1965-12-23,0.457682
1965-12-27,0.472656
1965-12-28,0.460938
1965-12-29,0.459635
1965-12-30,0.451823
1965-12-31,0.447917
1966-01-03,0.451823
1966-01-04,0.449219
1966-01-05,0.449219
1966-01-06,0.447917
1966-01-07,0.450521
1966-01-10,0.446615
1966-01-11,0.449219
1966-01-12,0.445313
1966-01-13,0.44401
1966-01-14,0.442708
1966-01-17,0.442708
1966-01-18,0.452474
1966-01-19,0.450521
1966-01-20,0.454427
1966-01-21,0.46224
1966-01-24,0.453125
1966-01-25,0.457031
1966-01-26,0.44987
1966-01-27,0.44987
1966-01-28,0.455078
1966-01-31,0.446615
1966-02-01,0.457031
1966-02-02,0.454427
1966-02-03,0.447917
1966-02-04,0.451823
1966-02-07,0.451823
1966-02-08,0.44401
1966-02-09,0.445964
1966-02-10,0.441406
1966-02-11,0.44401
1966-02-14,0.44401
1966-02-15,0.440755
1966-02-16,0.440104
1966-02-17,0.434896
1966-02-18,0.429688
1966-02-21,0.428385
1966-02-23,0.428385
1966-02-24,0.424479
1966-02-25,0.416667
1966-02-28,0.414063
1966-03-01,0.403646
1966-03-02,0.39778600000000003
1966-03-03,0.402995
1966-03-04,0.401042
1966-03-07,0.400391
1966-03-08,0.410156
1966-03-09,0.411458
1966-03-10,0.404948
1966-03-11,0.405599
1966-03-14,0.39908899999999997
1966-03-15,0.402344
1966-03-16,0.404948
1966-03-17,0.408854
1966-03-18,0.413411
1966-03-21,0.414063
1966-03-22,0.417969
1966-03-23,0.423177
1966-03-24,0.421224
1966-03-25,0.420573
1966-03-28,0.417969
1966-03-29,0.421224
1966-03-30,0.428385
1966-03-31,0.4375
1966-04-01,0.4375
1966-04-04,0.434896
1966-04-05,0.434896
1966-04-06,0.438802
1966-04-07,0.428385
1966-04-11,0.421875
1966-04-12,0.420573
1966-04-13,0.422526
1966-04-14,0.421875
1966-04-15,0.432292
1966-04-18,0.428385
1966-04-19,0.422526
1966-04-20,0.419271
1966-04-21,0.420573
1966-04-22,0.421875
1966-04-25,0.425781
1966-04-26,0.416016
1966-04-27,0.416667
1966-04-28,0.414063
1966-04-29,0.40625
1966-05-02,0.40625
1966-05-03,0.407552
1966-05-04,0.404948
1966-05-05,0.39974
1966-05-06,0.407552
1966-05-09,0.402995
1966-05-10,0.408854
1966-05-11,0.408854
1966-05-12,0.404948
1966-05-13,0.402344
1966-05-16,0.403646
1966-05-17,0.39974
1966-05-18,0.405599
1966-05-19,0.39974
1966-05-20,0.401042
1966-05-23,0.403646
1966-05-24,0.40625
1966-05-25,0.404948
1966-05-26,0.408854
1966-05-27,0.410807
1966-05-31,0.41276
1966-06-01,0.409505
1966-06-02,0.406901
1966-06-03,0.409505
1966-06-06,0.40820300000000004
1966-06-07,0.404948
1966-06-08,0.403646
