Date,LYV
2006-10-05,20.75
2006-10-06,20.85
2006-10-09,20.5
2006-10-10,20.129998999999998
2006-10-11,20.110001
2006-10-12,20.18
2006-10-13,20.0
2006-10-16,20.0
2006-10-17,20.01
2006-10-18,19.879998999999998
2006-10-19,20.200001
2006-10-20,19.99
2006-10-23,19.98
2006-10-24,19.83
2006-10-25,19.889999
2006-10-26,19.98
2006-10-27,19.950001
2006-10-30,20.5
2006-10-31,21.26
2006-11-01,21.370001000000002
2006-11-02,21.790001
2006-11-03,21.41
2006-11-06,21.82
2006-11-07,22.629998999999998
2006-11-08,22.049999
2006-11-09,21.469998999999998
2006-11-10,21.719998999999998
2006-11-13,21.59
2006-11-14,22.08
2006-11-15,21.9
2006-11-16,22.08
2006-11-17,21.9
2006-11-20,21.959999
2006-11-21,21.9
2006-11-22,21.67
2006-11-24,21.620001000000002
2006-11-27,20.860001
2006-11-28,20.68
2006-11-29,20.67
2006-11-30,21.440001000000002
2006-12-01,23.049999
2006-12-04,23.74
2006-12-05,23.639999
2006-12-06,23.91
2006-12-07,22.870001000000002
2006-12-08,22.690001000000002
2006-12-11,22.43
2006-12-12,22.379998999999998
2006-12-13,22.620001000000002
2006-12-14,22.18
2006-12-15,21.799999
2006-12-18,21.790001
2006-12-19,22.040001
2006-12-20,21.360001
2006-12-21,22.040001
2006-12-22,21.959999
2006-12-26,21.860001
2006-12-27,22.23
2006-12-28,22.4
2006-12-29,22.4
2007-01-03,23.17
2007-01-04,23.700001
2007-01-05,23.26
2007-01-08,23.52
2007-01-09,23.42
2007-01-10,23.6
2007-01-11,23.959999
2007-01-12,23.6
2007-01-16,23.559998999999998
2007-01-17,23.73
2007-01-18,24.110001
2007-01-19,24.77
2007-01-22,24.559998999999998
2007-01-23,24.370001000000002
2007-01-24,24.74
2007-01-25,24.209999
2007-01-26,24.450001
2007-01-29,24.41
2007-01-30,24.34
2007-01-31,24.68
2007-02-01,24.48
2007-02-02,24.459999
2007-02-05,24.5
2007-02-06,24.77
2007-02-07,25.0
2007-02-08,25.049999
2007-02-09,24.66
2007-02-12,24.299999
2007-02-13,24.860001
2007-02-14,24.75
2007-02-15,24.77
2007-02-16,24.950001
2007-02-20,24.639999
2007-02-21,24.65
2007-02-22,24.41
2007-02-23,24.120001000000002
2007-02-26,24.16
2007-02-27,23.299999
2007-02-28,23.139999
2007-03-01,23.040001
2007-03-02,22.219998999999998
2007-03-05,21.110001
2007-03-06,21.75
2007-03-07,21.209999
2007-03-08,22.110001
2007-03-09,22.26
2007-03-12,22.32
2007-03-13,21.49
2007-03-14,21.76
2007-03-15,22.209999
2007-03-16,22.040001
2007-03-19,22.02
2007-03-20,22.59
2007-03-21,22.91
2007-03-22,22.92
2007-03-23,23.120001000000002
2007-03-26,22.84
2007-03-27,22.59
2007-03-28,22.77
2007-03-29,22.629998999999998
2007-03-30,22.059998999999998
2007-04-02,21.549999
2007-04-03,21.790001
2007-04-04,21.620001000000002
2007-04-05,21.5
2007-04-09,21.41
2007-04-10,21.6
2007-04-11,21.57
2007-04-12,21.290001
2007-04-13,21.24
2007-04-16,21.709999
2007-04-17,21.73
2007-04-18,21.49
2007-04-19,21.35
2007-04-20,22.32
2007-04-23,21.35
2007-04-24,21.299999
2007-04-25,21.379998999999998
2007-04-26,21.120001000000002
2007-04-27,20.700001
2007-04-30,20.290001
2007-05-01,20.219998999999998
2007-05-02,20.5
2007-05-03,20.709999
2007-05-04,20.940001000000002
2007-05-07,21.02
2007-05-08,20.959999
2007-05-09,21.379998999999998
2007-05-10,21.59
2007-05-11,21.040001
2007-05-14,21.030001000000002
2007-05-15,20.51
2007-05-16,20.299999
2007-05-17,20.16
2007-05-18,20.459999
2007-05-21,20.110001
2007-05-22,20.1
2007-05-23,19.360001
2007-05-24,19.27
2007-05-25,19.9
2007-05-29,20.049999
2007-05-30,20.469998999999998
2007-05-31,22.4
2007-06-01,22.610001
2007-06-04,22.959999
2007-06-05,23.02
2007-06-06,22.93
2007-06-07,22.67
2007-06-08,22.92
2007-06-11,23.17
2007-06-12,22.77
2007-06-13,22.52
2007-06-14,22.99
2007-06-15,23.610001
2007-06-18,24.049999
2007-06-19,23.9
2007-06-20,23.25
2007-06-21,22.98
2007-06-22,22.959999
2007-06-25,22.35
2007-06-26,22.43
2007-06-27,22.92
2007-06-28,22.58
2007-06-29,22.379998999999998
2007-07-02,22.549999
2007-07-03,22.59
2007-07-05,22.610001
2007-07-06,22.870001000000002
2007-07-09,23.01
2007-07-10,21.290001
2007-07-11,21.5
2007-07-12,22.129998999999998
2007-07-13,22.84
2007-07-16,22.91
2007-07-17,23.059998999999998
2007-07-18,22.75
2007-07-19,22.99
2007-07-20,22.629998999999998
2007-07-23,22.34
2007-07-24,21.65
2007-07-25,21.52
2007-07-26,20.85
2007-07-27,20.139999
2007-07-30,19.790001
2007-07-31,19.860001
2007-08-01,20.0
2007-08-02,19.959999
2007-08-03,18.709999
2007-08-06,17.57
2007-08-07,17.4
2007-08-08,19.459999
2007-08-09,19.42
2007-08-10,22.68
2007-08-13,20.879998999999998
2007-08-14,20.370001000000002
2007-08-15,19.809998999999998
2007-08-16,20.01
2007-08-17,20.889999
2007-08-20,20.92
2007-08-21,20.41
2007-08-22,20.24
2007-08-23,21.16
2007-08-24,21.26
2007-08-27,21.040001
2007-08-28,20.610001
2007-08-29,21.049999
2007-08-30,20.610001
2007-08-31,20.700001
2007-09-04,21.09
2007-09-05,20.719998999999998
2007-09-06,21.110001
2007-09-07,20.299999
2007-09-10,20.08
2007-09-11,20.67
2007-09-12,20.15
2007-09-13,20.549999
2007-09-14,20.73
2007-09-17,19.860001
2007-09-18,20.92
2007-09-19,20.73
2007-09-20,21.25
2007-09-21,20.76
2007-09-24,20.83
2007-09-25,20.84
2007-09-26,20.629998999999998
2007-09-27,20.690001000000002
2007-09-28,21.25
2007-10-01,22.469998999999998
2007-10-02,22.940001000000002
2007-10-03,22.5
2007-10-04,22.129998999999998
2007-10-05,23.08
2007-10-08,22.959999
2007-10-09,23.68
2007-10-10,23.360001
2007-10-11,22.49
2007-10-12,22.17
2007-10-15,21.42
2007-10-16,21.450001
2007-10-17,20.84
2007-10-18,20.16
2007-10-19,19.530001000000002
2007-10-22,20.23
2007-10-23,20.07
2007-10-24,20.040001
2007-10-25,19.93
2007-10-26,20.4
2007-10-29,20.459999
2007-10-30,20.25
2007-10-31,20.440001000000002
2007-11-01,19.0
2007-11-02,19.34
2007-11-05,19.49
2007-11-06,19.16
2007-11-07,17.969998999999998
2007-11-08,18.34
2007-11-09,15.79
2007-11-12,16.370001000000002
2007-11-13,16.379998999999998
2007-11-14,15.98
2007-11-15,16.33
2007-11-16,16.23
2007-11-19,15.61
2007-11-20,14.3
2007-11-21,14.56
2007-11-23,14.59
2007-11-26,13.68
2007-11-27,13.16
2007-11-28,13.6
2007-11-29,13.56
2007-11-30,13.42
2007-12-03,13.12
2007-12-04,12.91
2007-12-05,12.56
2007-12-06,13.66
2007-12-07,13.57
2007-12-10,14.36
2007-12-11,14.21
2007-12-12,14.83
2007-12-13,14.76
2007-12-14,14.02
2007-12-17,13.58
2007-12-18,13.3
2007-12-19,14.02
2007-12-20,14.12
2007-12-21,15.45
2007-12-24,14.83
2007-12-26,15.4
2007-12-27,14.54
2007-12-28,14.67
2007-12-31,14.52
2008-01-02,14.13
2008-01-03,14.36
2008-01-04,13.72
2008-01-07,14.18
2008-01-08,14.03
2008-01-09,13.42
2008-01-10,13.36
2008-01-11,13.42
2008-01-14,12.76
2008-01-15,12.59
2008-01-16,12.85
2008-01-17,11.88
2008-01-18,10.87
2008-01-22,9.82
2008-01-23,9.62
2008-01-24,10.25
2008-01-25,10.02
2008-01-28,10.25
2008-01-29,10.3
2008-01-30,10.49
2008-01-31,10.9
2008-02-01,11.52
2008-02-04,11.75
2008-02-05,10.94
2008-02-06,10.65
2008-02-07,10.66
2008-02-08,10.5
2008-02-11,10.46
2008-02-12,11.25
2008-02-13,11.74
2008-02-14,11.25
2008-02-15,11.28
2008-02-19,11.17
2008-02-20,11.62
2008-02-21,11.13
2008-02-22,11.2
2008-02-25,11.51
2008-02-26,12.0
2008-02-27,12.07
2008-02-28,12.2
2008-02-29,11.87
2008-03-03,11.54
2008-03-04,11.56
2008-03-05,11.96
2008-03-06,11.47
2008-03-07,11.51
2008-03-10,10.97
2008-03-11,11.01
2008-03-12,10.63
2008-03-13,11.17
2008-03-14,10.48
2008-03-17,9.83
2008-03-18,10.77
2008-03-19,10.62
2008-03-20,11.0
2008-03-24,11.81
2008-03-25,12.14
2008-03-26,11.98
2008-03-27,11.93
2008-03-28,11.83
2008-03-31,12.13
2008-04-01,12.81
2008-04-02,12.7
2008-04-03,13.04
2008-04-04,13.11
2008-04-07,13.44
2008-04-08,13.17
2008-04-09,12.5
2008-04-10,13.29
2008-04-11,12.77
2008-04-14,12.47
2008-04-15,12.33
2008-04-16,13.16
2008-04-17,13.06
2008-04-18,13.5
2008-04-21,13.51
2008-04-22,13.52
2008-04-23,13.65
2008-04-24,13.91
2008-04-25,13.9
2008-04-28,13.76
2008-04-29,13.73
2008-04-30,13.79
2008-05-01,14.4
2008-05-02,14.39
2008-05-05,13.94
2008-05-06,14.17
2008-05-07,14.0
2008-05-08,14.11
2008-05-09,13.5
2008-05-12,14.21
2008-05-13,15.12
2008-05-14,15.2
2008-05-15,15.84
2008-05-16,15.52
2008-05-19,15.28
2008-05-20,15.11
2008-05-21,14.89
2008-05-22,14.68
2008-05-23,14.5
2008-05-27,14.58
2008-05-28,15.01
2008-05-29,15.6
2008-05-30,15.15
2008-06-02,14.62
2008-06-03,14.48
2008-06-04,14.38
2008-06-05,14.71
2008-06-06,14.09
2008-06-09,13.34
2008-06-10,13.53
2008-06-11,12.98
2008-06-12,12.87
2008-06-13,13.1
2008-06-16,13.43
2008-06-17,13.35
2008-06-18,12.66
2008-06-19,13.0
2008-06-20,11.73
2008-06-23,11.27
2008-06-24,11.19
2008-06-25,11.0
2008-06-26,10.61
2008-06-27,10.49
2008-06-30,10.58
2008-07-01,10.37
2008-07-02,10.01
2008-07-03,9.93
2008-07-07,9.89
2008-07-08,10.69
2008-07-09,10.16
2008-07-10,10.04
2008-07-11,10.52
2008-07-14,10.39
2008-07-15,10.3
2008-07-16,10.92
2008-07-17,11.46
2008-07-18,11.24
2008-07-21,11.38
2008-07-22,12.05
2008-07-23,12.71
2008-07-24,12.42
2008-07-25,12.67
2008-07-28,11.81
2008-07-29,12.72
2008-07-30,12.35
2008-07-31,12.62
2008-08-01,12.26
2008-08-04,12.21
2008-08-05,13.16
2008-08-06,13.17
2008-08-07,12.62
2008-08-08,16.15
2008-08-11,16.35
2008-08-12,16.379998999999998
2008-08-13,16.26
2008-08-14,16.92
2008-08-15,17.48
2008-08-18,17.120001000000002
2008-08-19,16.889999
2008-08-20,17.0
2008-08-21,16.09
2008-08-22,16.0
2008-08-25,15.79
2008-08-26,15.67
2008-08-27,15.88
2008-08-28,16.4
2008-08-29,16.049999
2008-09-02,16.030001000000002
2008-09-03,16.17
2008-09-04,15.58
2008-09-05,15.97
2008-09-08,16.17
2008-09-09,15.24
2008-09-10,15.87
2008-09-11,16.9
2008-09-12,16.42
2008-09-15,14.9
2008-09-16,14.9
2008-09-17,13.39
2008-09-18,16.209999
2008-09-19,16.59
2008-09-22,15.75
2008-09-23,16.01
2008-09-24,15.97
2008-09-25,16.5
2008-09-26,16.709999
2008-09-29,15.23
2008-09-30,16.27
2008-10-01,16.49
2008-10-02,15.34
2008-10-03,14.33
2008-10-06,13.83
2008-10-07,13.22
2008-10-08,12.81
2008-10-09,11.74
2008-10-10,12.33
2008-10-13,13.16
2008-10-14,13.32
2008-10-15,11.43
2008-10-16,12.41
2008-10-17,11.93
2008-10-20,11.54
2008-10-21,11.23
2008-10-22,10.1
2008-10-23,9.3
2008-10-24,8.45
2008-10-27,7.51
2008-10-28,8.31
2008-10-29,8.76
2008-10-30,10.04
2008-10-31,11.25
2008-11-03,10.65
2008-11-04,11.13
2008-11-05,10.04
2008-11-06,10.09
2008-11-07,8.89
2008-11-10,8.67
2008-11-11,8.05
2008-11-12,5.85
2008-11-13,5.75
2008-11-14,5.5
2008-11-17,4.93
2008-11-18,4.73
2008-11-19,3.99
2008-11-20,3.45
2008-11-21,3.06
2008-11-24,3.48
2008-11-25,3.76
2008-11-26,4.98
2008-11-28,4.89
2008-12-01,3.84
2008-12-02,3.81
2008-12-03,4.18
2008-12-04,4.1
2008-12-05,4.03
2008-12-08,3.93
2008-12-09,3.62
2008-12-10,3.83
2008-12-11,3.71
2008-12-12,3.83
2008-12-15,3.65
2008-12-16,3.8
2008-12-17,3.91
2008-12-18,4.01
2008-12-19,4.3
2008-12-22,3.99
2008-12-23,4.02
2008-12-24,4.55
2008-12-26,4.39
2008-12-29,4.38
2008-12-30,4.95
2008-12-31,5.74
2009-01-02,5.6
2009-01-05,5.39
2009-01-06,5.64
2009-01-07,5.41
2009-01-08,6.27
2009-01-09,5.77
2009-01-12,5.55
2009-01-13,5.5
2009-01-14,5.02
2009-01-15,5.11
2009-01-16,5.22
2009-01-20,4.85
2009-01-21,5.17
2009-01-22,5.36
2009-01-23,5.51
2009-01-26,5.72
2009-01-27,6.08
2009-01-28,6.43
2009-01-29,5.54
2009-01-30,5.23
2009-02-02,5.25
2009-02-03,4.99
2009-02-04,5.22
2009-02-05,5.23
2009-02-06,5.3
2009-02-09,5.29
2009-02-10,4.82
2009-02-11,3.99
2009-02-12,3.85
2009-02-13,3.53
2009-02-17,3.6
2009-02-18,3.4
2009-02-19,3.34
2009-02-20,3.36
2009-02-23,3.21
2009-02-24,3.66
2009-02-25,3.47
2009-02-26,3.42
2009-02-27,3.51
2009-03-02,3.17
2009-03-03,2.73
2009-03-04,3.13
2009-03-05,2.98
2009-03-06,2.89
2009-03-09,2.74
2009-03-10,2.71
2009-03-11,2.58
2009-03-12,2.81
2009-03-13,2.85
2009-03-16,2.63
2009-03-17,2.75
2009-03-18,2.86
2009-03-19,2.92
2009-03-20,2.52
2009-03-23,2.95
2009-03-24,2.88
2009-03-25,3.07
2009-03-26,3.08
2009-03-27,2.98
2009-03-30,2.8
2009-03-31,2.67
2009-04-01,2.81
2009-04-02,3.01
2009-04-03,3.05
2009-04-06,2.89
2009-04-07,2.76
2009-04-08,2.76
2009-04-09,2.97
2009-04-13,2.92
2009-04-14,2.9
2009-04-15,3.08
2009-04-16,3.48
2009-04-17,3.94
2009-04-20,3.58
2009-04-21,3.82
2009-04-22,4.21
2009-04-23,4.06
2009-04-24,4.15
2009-04-27,3.93
2009-04-28,3.79
2009-04-29,4.06
2009-04-30,3.91
2009-05-01,4.4
2009-05-04,5.08
2009-05-05,5.41
2009-05-06,5.51
2009-05-07,5.14
2009-05-08,5.19
2009-05-11,4.97
2009-05-12,5.07
2009-05-13,4.7
2009-05-14,4.91
2009-05-15,4.9
2009-05-18,5.21
2009-05-19,5.16
2009-05-20,5.17
2009-05-21,5.39
2009-05-22,5.36
2009-05-26,5.8
2009-05-27,5.5
2009-05-28,5.57
2009-05-29,5.72
2009-06-01,5.93
2009-06-02,5.83
2009-06-03,5.52
2009-06-04,5.49
2009-06-05,5.66
2009-06-08,5.48
2009-06-09,5.5
2009-06-10,5.46
2009-06-11,5.51
2009-06-12,5.67
2009-06-15,5.48
2009-06-16,5.37
2009-06-17,5.22
2009-06-18,5.37
2009-06-19,5.29
2009-06-22,4.76
2009-06-23,4.65
2009-06-24,4.56
2009-06-25,4.7
2009-06-26,4.98
2009-06-29,4.88
2009-06-30,4.86
2009-07-01,5.05
2009-07-02,4.4
2009-07-06,4.3
2009-07-07,4.24
2009-07-08,4.18
2009-07-09,4.08
2009-07-10,4.19
2009-07-13,4.47
2009-07-14,4.65
2009-07-15,5.11
2009-07-16,5.21
2009-07-17,5.33
2009-07-20,5.74
2009-07-21,5.52
2009-07-22,5.58
2009-07-23,5.79
2009-07-24,5.94
2009-07-27,5.72
2009-07-28,5.68
2009-07-29,5.75
2009-07-30,5.97
2009-07-31,5.84
2009-08-03,6.02
2009-08-04,6.08
2009-08-05,6.09
2009-08-06,6.08
2009-08-07,5.92
2009-08-10,6.09
2009-08-11,6.5
2009-08-12,6.81
2009-08-13,6.59
2009-08-14,6.12
2009-08-17,5.83
2009-08-18,6.01
2009-08-19,6.26
2009-08-20,6.34
2009-08-21,6.62
2009-08-24,6.83
2009-08-25,6.8
2009-08-26,6.75
2009-08-27,7.06
2009-08-28,7.06
2009-08-31,7.03
2009-09-01,6.66
2009-09-02,6.78
2009-09-03,7.04
2009-09-04,7.09
2009-09-08,7.15
2009-09-09,7.39
2009-09-10,7.5
2009-09-11,7.81
2009-09-14,8.09
2009-09-15,8.31
2009-09-16,8.62
2009-09-17,8.65
2009-09-18,8.6
2009-09-21,8.5
2009-09-22,8.62
2009-09-23,8.54
2009-09-24,8.2
2009-09-25,8.05
2009-09-28,8.27
2009-09-29,8.35
2009-09-30,8.19
2009-10-01,7.6
2009-10-02,7.7
2009-10-05,8.27
2009-10-06,8.44
2009-10-07,8.62
2009-10-08,8.14
2009-10-09,8.25
2009-10-12,8.3
2009-10-13,8.32
2009-10-14,8.16
2009-10-15,7.96
2009-10-16,7.87
2009-10-19,7.82
2009-10-20,7.66
2009-10-21,7.43
2009-10-22,7.73
2009-10-23,7.38
2009-10-26,7.19
2009-10-27,7.21
2009-10-28,6.78
2009-10-29,6.95
2009-10-30,6.66
2009-11-02,6.68
2009-11-03,6.89
2009-11-04,6.75
2009-11-05,7.12
2009-11-06,6.99
2009-11-09,7.32
2009-11-10,7.91
2009-11-11,7.95
2009-11-12,7.69
2009-11-13,7.71
2009-11-16,7.94
2009-11-17,7.97
2009-11-18,7.78
2009-11-19,7.45
2009-11-20,7.37
2009-11-23,7.7
2009-11-24,7.57
2009-11-25,7.31
2009-11-27,7.21
2009-11-30,7.16
2009-12-01,7.27
2009-12-02,7.41
2009-12-03,7.18
2009-12-04,7.45
2009-12-07,7.72
2009-12-08,7.63
2009-12-09,7.57
2009-12-10,7.62
2009-12-11,7.93
2009-12-14,8.09
2009-12-15,7.95
2009-12-16,8.14
2009-12-17,8.08
2009-12-18,8.23
2009-12-21,8.15
2009-12-22,8.58
2009-12-23,8.9
2009-12-24,8.83
2009-12-28,8.83
2009-12-29,8.76
2009-12-30,8.66
2009-12-31,8.51
2010-01-04,9.12
2010-01-05,9.35
2010-01-06,9.95
2010-01-07,9.7
2010-01-08,9.64
2010-01-11,9.35
2010-01-12,9.19
2010-01-13,9.26
2010-01-14,9.39
2010-01-15,9.32
2010-01-19,9.38
2010-01-20,9.25
2010-01-21,9.2
2010-01-22,9.16
2010-01-25,10.51
2010-01-26,12.15
2010-01-27,11.89
2010-01-28,11.49
2010-01-29,11.47
2010-02-01,11.53
2010-02-02,11.49
2010-02-03,11.89
2010-02-04,11.66
2010-02-05,11.91
2010-02-08,11.63
2010-02-09,11.87
2010-02-10,11.5
2010-02-11,11.58
2010-02-12,11.92
2010-02-16,11.9
2010-02-17,11.91
2010-02-18,12.15
2010-02-19,12.29
2010-02-22,12.61
2010-02-23,12.54
2010-02-24,12.51
2010-02-25,12.58
2010-02-26,12.99
2010-03-01,12.69
2010-03-02,13.03
2010-03-03,13.44
2010-03-04,13.2
2010-03-05,13.84
2010-03-08,14.25
2010-03-09,14.14
2010-03-10,14.09
2010-03-11,14.1
2010-03-12,13.99
2010-03-15,13.6
2010-03-16,13.72
2010-03-17,13.76
2010-03-18,13.67
2010-03-19,13.07
2010-03-22,13.6
2010-03-23,13.63
2010-03-24,13.54
2010-03-25,13.67
2010-03-26,13.73
2010-03-29,14.37
2010-03-30,14.51
2010-03-31,14.5
2010-04-01,14.42
2010-04-05,15.2
2010-04-06,15.46
2010-04-07,15.59
2010-04-08,15.56
2010-04-09,15.8
2010-04-12,15.72
2010-04-13,16.01
2010-04-14,16.16
2010-04-15,15.98
2010-04-16,15.39
2010-04-19,15.15
2010-04-20,15.54
2010-04-21,15.62
2010-04-22,16.07
2010-04-23,16.290001
2010-04-26,16.700001
2010-04-27,15.85
2010-04-28,15.94
2010-04-29,16.18
2010-04-30,15.69
2010-05-03,15.97
2010-05-04,14.95
2010-05-05,14.55
2010-05-06,14.14
2010-05-07,13.8
2010-05-10,14.82
2010-05-11,14.33
2010-05-12,14.56
2010-05-13,14.05
2010-05-14,13.45
2010-05-17,13.43
2010-05-18,13.0
2010-05-19,12.8
2010-05-20,12.0
2010-05-21,12.63
2010-05-24,12.01
2010-05-25,12.11
2010-05-26,11.64
2010-05-27,12.21
2010-05-28,12.23
2010-06-01,11.69
2010-06-02,11.83
2010-06-03,11.99
2010-06-04,11.23
2010-06-07,10.79
2010-06-08,10.85
2010-06-09,10.88
2010-06-10,11.3
2010-06-11,11.59
2010-06-14,11.81
2010-06-15,12.35
2010-06-16,12.17
2010-06-17,12.2
2010-06-18,12.0
2010-06-21,11.31
2010-06-22,10.86
2010-06-23,11.01
2010-06-24,10.73
2010-06-25,11.04
2010-06-28,11.14
2010-06-29,10.68
2010-06-30,10.45
2010-07-01,10.49
2010-07-02,10.26
2010-07-06,10.11
2010-07-07,10.65
2010-07-08,10.98
2010-07-09,11.38
2010-07-12,11.22
2010-07-13,11.27
2010-07-14,11.43
2010-07-15,10.19
2010-07-16,8.99
2010-07-19,8.83
2010-07-20,9.06
2010-07-21,8.86
2010-07-22,9.2
2010-07-23,9.58
2010-07-26,9.66
2010-07-27,9.61
2010-07-28,9.36
2010-07-29,9.3
2010-07-30,9.23
2010-08-02,9.68
2010-08-03,9.59
2010-08-04,9.72
2010-08-05,9.46
2010-08-06,9.1
2010-08-09,9.32
2010-08-10,9.37
2010-08-11,9.02
2010-08-12,8.59
2010-08-13,8.43
2010-08-16,8.61
2010-08-17,8.79
2010-08-18,9.09
2010-08-19,8.69
2010-08-20,8.8
2010-08-23,8.66
2010-08-24,8.43
2010-08-25,8.62
2010-08-26,8.52
2010-08-27,9.03
2010-08-30,8.6
2010-08-31,8.64
2010-09-01,9.26
2010-09-02,9.65
2010-09-03,9.83
2010-09-07,9.15
2010-09-08,9.38
2010-09-09,9.23
2010-09-10,9.34
2010-09-13,9.86
2010-09-14,9.73
2010-09-15,9.68
2010-09-16,9.66
2010-09-17,9.65
2010-09-20,10.22
2010-09-21,9.98
2010-09-22,9.9
2010-09-23,9.46
2010-09-24,9.79
2010-09-27,9.84
2010-09-28,9.85
2010-09-29,9.96
2010-09-30,9.88
2010-10-01,9.91
2010-10-04,9.53
2010-10-05,9.74
2010-10-06,9.37
2010-10-07,9.48
2010-10-08,9.64
2010-10-11,9.5
2010-10-12,9.41
2010-10-13,9.52
2010-10-14,9.33
2010-10-15,9.77
2010-10-18,9.82
2010-10-19,9.66
2010-10-20,9.53
2010-10-21,9.54
2010-10-22,9.63
2010-10-25,9.55
2010-10-26,9.75
2010-10-27,9.65
2010-10-28,9.64
2010-10-29,9.49
2010-11-01,9.6
2010-11-02,9.71
2010-11-03,9.68
2010-11-04,9.81
2010-11-05,9.81
2010-11-08,9.7
2010-11-09,9.75
