Date,FAST
1987-12-24,0.076823
1987-12-28,0.072917
1987-12-29,0.072917
1987-12-30,0.076823
1987-12-31,0.076823
1988-01-04,0.075521
1988-01-05,0.075521
1988-01-06,0.076823
1988-01-07,0.079427
1988-01-08,0.076823
1988-01-11,0.076172
1988-01-12,0.076823
1988-01-13,0.075521
1988-01-14,0.076172
1988-01-15,0.075521
1988-01-18,0.075521
1988-01-19,0.078125
1988-01-20,0.075521
1988-01-21,0.076823
1988-01-22,0.078125
1988-01-25,0.078125
1988-01-26,0.08203099999999999
1988-01-27,0.080729
1988-01-28,0.08203099999999999
1988-01-29,0.084635
1988-02-01,0.083333
1988-02-02,0.084635
1988-02-03,0.08203099999999999
1988-02-04,0.084635
1988-02-05,0.08203099999999999
1988-02-08,0.08203099999999999
1988-02-09,0.083333
1988-02-10,0.082682
1988-02-11,0.084635
1988-02-12,0.08203099999999999
1988-02-16,0.084635
1988-02-17,0.085938
1988-02-18,0.084635
1988-02-19,0.08724
1988-02-22,0.08724
1988-02-23,0.08724
1988-02-24,0.088542
1988-02-25,0.08724
1988-02-26,0.08724
1988-02-29,0.08724
1988-03-01,0.08724
1988-03-02,0.087891
1988-03-03,0.088542
1988-03-04,0.08724
1988-03-07,0.084635
1988-03-08,0.084635
1988-03-09,0.085938
1988-03-10,0.084635
1988-03-11,0.084635
1988-03-14,0.08203099999999999
1988-03-15,0.084635
1988-03-16,0.08203099999999999
1988-03-17,0.08203099999999999
1988-03-18,0.08203099999999999
1988-03-21,0.08203099999999999
1988-03-22,0.084635
1988-03-23,0.08203099999999999
1988-03-24,0.085938
1988-03-25,0.085938
1988-03-28,0.08203099999999999
1988-03-29,0.08203099999999999
1988-03-30,0.079427
1988-03-31,0.08138
1988-04-04,0.079427
1988-04-05,0.08203099999999999
1988-04-06,0.08203099999999999
1988-04-07,0.079427
1988-04-08,0.082682
1988-04-11,0.083333
1988-04-12,0.095052
1988-04-13,0.098958
1988-04-14,0.098958
1988-04-15,0.096354
1988-04-18,0.101563
1988-04-19,0.10416700000000001
1988-04-20,0.10546900000000001
1988-04-21,0.10546900000000001
1988-04-22,0.110677
1988-04-25,0.11458299999999999
1988-04-26,0.11458299999999999
1988-04-27,0.111979
1988-04-28,0.10546900000000001
1988-04-29,0.106771
1988-05-02,0.10416700000000001
1988-05-03,0.106771
1988-05-04,0.110677
1988-05-05,0.110677
1988-05-06,0.11328099999999999
1988-05-09,0.11328099999999999
1988-05-10,0.11458299999999999
1988-05-11,0.111979
1988-05-12,0.11458299999999999
1988-05-13,0.111979
1988-05-16,0.11328099999999999
1988-05-17,0.111979
1988-05-18,0.11458299999999999
1988-05-19,0.111979
1988-05-20,0.111979
1988-05-23,0.109375
1988-05-24,0.109375
1988-05-25,0.109375
1988-05-26,0.109375
1988-05-27,0.111979
1988-05-31,0.11263
1988-06-01,0.109375
1988-06-02,0.11328099999999999
1988-06-03,0.11328099999999999
1988-06-06,0.11328099999999999
1988-06-07,0.109375
1988-06-08,0.108073
1988-06-09,0.106771
1988-06-10,0.108073
1988-06-13,0.106771
1988-06-14,0.108073
1988-06-15,0.110677
1988-06-16,0.106771
1988-06-17,0.106771
1988-06-20,0.109375
1988-06-21,0.106771
1988-06-22,0.108073
1988-06-23,0.109375
1988-06-24,0.110677
1988-06-27,0.111979
1988-06-28,0.11328099999999999
1988-06-29,0.110677
1988-06-30,0.11458299999999999
1988-07-01,0.11588499999999999
1988-07-05,0.11588499999999999
1988-07-06,0.11849000000000001
1988-07-07,0.127604
1988-07-08,0.13281300000000001
1988-07-11,0.134115
1988-07-12,0.13151
1988-07-13,0.134115
1988-07-14,0.134115
1988-07-15,0.13151
1988-07-18,0.134115
1988-07-19,0.134115
1988-07-20,0.138021
1988-07-21,0.135417
1988-07-22,0.13281300000000001
1988-07-25,0.135417
1988-07-26,0.13281300000000001
1988-07-27,0.13151
1988-07-28,0.13281300000000001
1988-07-29,0.130208
1988-08-01,0.130208
1988-08-02,0.130208
1988-08-03,0.130208
1988-08-04,0.130208
1988-08-05,0.13281300000000001
1988-08-08,0.13281300000000001
1988-08-09,0.130208
1988-08-10,0.130208
1988-08-11,0.128906
1988-08-12,0.13281300000000001
1988-08-15,0.13151
1988-08-16,0.13281300000000001
1988-08-17,0.13281300000000001
1988-08-18,0.130208
1988-08-19,0.130859
1988-08-22,0.130208
1988-08-23,0.12109400000000001
1988-08-24,0.11849000000000001
1988-08-25,0.11979200000000001
1988-08-26,0.11979200000000001
1988-08-29,0.11979200000000001
1988-08-30,0.11979200000000001
1988-08-31,0.123698
1988-09-01,0.122396
1988-09-02,0.122396
1988-09-06,0.122396
1988-09-07,0.12109400000000001
1988-09-08,0.123047
1988-09-09,0.123047
1988-09-12,0.126302
1988-09-13,0.13151
1988-09-14,0.13281300000000001
1988-09-15,0.13281300000000001
1988-09-16,0.13281300000000001
1988-09-19,0.136719
1988-09-20,0.140625
1988-09-21,0.146484
1988-09-22,0.14843800000000001
1988-09-23,0.14843800000000001
1988-09-26,0.152344
1988-09-27,0.152344
1988-09-28,0.150391
1988-09-29,0.152344
1988-09-30,0.154297
1988-10-03,0.15625
1988-10-04,0.154297
1988-10-05,0.152344
1988-10-06,0.15625
1988-10-07,0.154297
1988-10-10,0.152344
1988-10-11,0.152344
1988-10-12,0.14843800000000001
1988-10-13,0.152344
1988-10-14,0.14843800000000001
1988-10-17,0.152344
1988-10-18,0.152344
1988-10-19,0.150391
1988-10-20,0.150391
1988-10-21,0.154297
1988-10-24,0.152344
1988-10-25,0.152344
1988-10-26,0.14843800000000001
1988-10-27,0.140625
1988-10-28,0.144531
1988-10-31,0.144531
1988-11-01,0.140625
1988-11-02,0.144531
1988-11-03,0.140625
1988-11-04,0.136719
1988-11-07,0.136719
1988-11-08,0.140625
1988-11-09,0.140625
1988-11-10,0.136719
1988-11-11,0.137695
1988-11-14,0.14843800000000001
1988-11-15,0.14843800000000001
1988-11-16,0.146484
1988-11-17,0.140625
1988-11-18,0.144531
1988-11-21,0.144531
1988-11-22,0.144531
1988-11-23,0.144531
1988-11-25,0.144531
1988-11-28,0.144531
1988-11-29,0.140625
1988-11-30,0.14843800000000001
1988-12-01,0.152344
1988-12-02,0.146484
1988-12-05,0.14843800000000001
1988-12-06,0.152344
1988-12-07,0.154297
1988-12-08,0.154297
1988-12-09,0.154297
1988-12-12,0.154297
1988-12-13,0.150391
1988-12-14,0.154297
1988-12-15,0.150391
1988-12-16,0.154297
1988-12-19,0.14843800000000001
1988-12-20,0.14843800000000001
1988-12-21,0.14843800000000001
1988-12-22,0.14843800000000001
1988-12-23,0.14843800000000001
1988-12-27,0.14843800000000001
1988-12-28,0.14843800000000001
1988-12-29,0.14843800000000001
1988-12-30,0.14843800000000001
1989-01-03,0.14843800000000001
1989-01-04,0.14843800000000001
1989-01-05,0.150391
1989-01-06,0.150391
1989-01-09,0.152344
1989-01-10,0.152344
1989-01-11,0.152344
1989-01-12,0.15625
1989-01-13,0.15625
1989-01-16,0.15625
1989-01-17,0.157227
1989-01-18,0.158203
1989-01-19,0.15625
1989-01-20,0.158203
1989-01-23,0.160156
1989-01-24,0.160156
1989-01-25,0.166016
1989-01-26,0.167969
1989-01-27,0.171875
1989-01-30,0.173828
1989-01-31,0.169922
1989-02-01,0.171875
1989-02-02,0.169922
1989-02-03,0.171875
1989-02-06,0.169922
1989-02-07,0.173828
1989-02-08,0.173828
1989-02-09,0.173828
1989-02-10,0.167969
1989-02-13,0.16406300000000001
1989-02-14,0.162109
1989-02-15,0.16406300000000001
1989-02-16,0.166016
1989-02-17,0.162109
1989-02-21,0.162109
1989-02-22,0.16308599999999998
1989-02-23,0.16406300000000001
1989-02-24,0.16406300000000001
1989-02-27,0.16308599999999998
1989-02-28,0.162109
1989-03-01,0.162109
1989-03-02,0.162109
1989-03-03,0.16406300000000001
1989-03-06,0.161133
1989-03-07,0.169922
1989-03-08,0.171875
1989-03-09,0.171875
1989-03-10,0.169922
1989-03-13,0.168945
1989-03-14,0.173828
1989-03-15,0.181641
1989-03-16,0.1875
1989-03-17,0.17968800000000001
1989-03-20,0.177734
1989-03-21,0.17968800000000001
1989-03-22,0.17968800000000001
1989-03-23,0.17968800000000001
1989-03-27,0.17968800000000001
1989-03-28,0.183594
1989-03-29,0.1875
1989-03-30,0.185547
1989-03-31,0.1875
1989-04-03,0.1875
1989-04-04,0.183594
1989-04-05,0.175781
1989-04-06,0.177734
1989-04-07,0.175781
1989-04-10,0.177734
1989-04-11,0.17968800000000001
1989-04-12,0.17968800000000001
1989-04-13,0.183594
1989-04-14,0.183594
1989-04-17,0.173828
1989-04-18,0.177734
1989-04-19,0.181641
1989-04-20,0.185547
1989-04-21,0.183594
1989-04-24,0.183594
1989-04-25,0.17968800000000001
1989-04-26,0.17968800000000001
1989-04-27,0.183594
1989-04-28,0.183594
1989-05-01,0.183594
1989-05-02,0.183594
1989-05-03,0.183594
1989-05-04,0.185547
1989-05-05,0.181641
1989-05-08,0.185547
1989-05-09,0.183594
1989-05-10,0.185547
1989-05-11,0.185547
1989-05-12,0.183594
1989-05-15,0.191406
1989-05-16,0.193359
1989-05-17,0.193359
1989-05-18,0.19531300000000001
1989-05-19,0.19628900000000002
1989-05-22,0.193359
1989-05-23,0.193359
1989-05-24,0.19531300000000001
1989-05-25,0.193359
1989-05-26,0.19531300000000001
1989-05-30,0.193359
1989-05-31,0.193359
1989-06-01,0.19531300000000001
1989-06-02,0.193359
1989-06-05,0.197266
1989-06-06,0.201172
1989-06-07,0.201172
1989-06-08,0.203125
1989-06-09,0.203125
1989-06-12,0.200195
1989-06-13,0.203125
1989-06-14,0.203125
1989-06-15,0.201172
1989-06-16,0.201172
1989-06-19,0.207031
1989-06-20,0.203125
1989-06-21,0.203125
1989-06-22,0.203125
1989-06-23,0.207031
1989-06-26,0.203125
1989-06-27,0.203125
1989-06-28,0.204102
1989-06-29,0.197266
1989-06-30,0.199219
1989-07-03,0.197266
1989-07-05,0.201172
1989-07-06,0.203125
1989-07-07,0.203125
1989-07-10,0.203125
1989-07-11,0.207031
1989-07-12,0.208984
1989-07-13,0.208984
1989-07-14,0.207031
1989-07-17,0.21093800000000001
1989-07-18,0.207031
1989-07-19,0.203125
1989-07-20,0.203125
1989-07-21,0.207031
1989-07-24,0.207031
1989-07-25,0.205078
1989-07-26,0.205078
1989-07-27,0.205078
1989-07-28,0.203125
1989-07-31,0.205078
1989-08-01,0.208984
1989-08-02,0.209961
1989-08-03,0.21093800000000001
1989-08-04,0.212891
1989-08-07,0.207031
1989-08-08,0.207031
1989-08-09,0.212891
1989-08-10,0.21093800000000001
1989-08-11,0.214844
1989-08-14,0.21093800000000001
1989-08-15,0.21093800000000001
1989-08-16,0.214844
1989-08-17,0.21875
1989-08-18,0.21875
1989-08-21,0.21875
1989-08-22,0.21875
1989-08-23,0.22656300000000001
1989-08-24,0.228516
1989-08-25,0.22656300000000001
1989-08-28,0.228516
1989-08-29,0.232422
1989-08-30,0.232422
1989-08-31,0.232422
1989-09-01,0.232422
1989-09-05,0.236328
1989-09-06,0.238281
1989-09-07,0.240234
1989-09-08,0.236328
1989-09-11,0.240234
1989-09-12,0.240234
1989-09-13,0.232422
1989-09-14,0.228516
1989-09-15,0.232422
1989-09-18,0.22656300000000001
1989-09-19,0.224609
1989-09-20,0.222656
1989-09-21,0.22656300000000001
1989-09-22,0.222656
1989-09-25,0.22656300000000001
1989-09-26,0.216797
1989-09-27,0.220703
1989-09-28,0.21875
1989-09-29,0.219727
1989-10-02,0.225586
1989-10-03,0.228516
1989-10-04,0.230469
1989-10-05,0.232422
1989-10-06,0.232422
1989-10-09,0.232422
1989-10-10,0.232422
1989-10-11,0.232422
1989-10-12,0.236328
1989-10-13,0.224609
1989-10-16,0.21093800000000001
1989-10-17,0.208984
1989-10-18,0.212891
1989-10-19,0.21875
1989-10-20,0.214844
1989-10-23,0.212891
1989-10-24,0.21093800000000001
1989-10-25,0.21875
1989-10-26,0.214844
1989-10-27,0.216797
1989-10-30,0.216797
1989-10-31,0.216797
1989-11-01,0.216797
1989-11-02,0.21875
1989-11-03,0.222656
1989-11-06,0.222656
1989-11-07,0.22656300000000001
1989-11-08,0.230469
1989-11-09,0.230469
1989-11-10,0.230469
1989-11-13,0.232422
1989-11-14,0.230469
1989-11-15,0.230469
1989-11-16,0.230469
1989-11-17,0.232422
1989-11-20,0.224609
1989-11-21,0.22656300000000001
1989-11-22,0.224609
1989-11-24,0.22656300000000001
1989-11-27,0.22656300000000001
1989-11-28,0.21875
1989-11-29,0.222656
1989-11-30,0.222656
1989-12-01,0.228516
1989-12-04,0.224609
1989-12-05,0.229492
1989-12-06,0.230469
1989-12-07,0.22656300000000001
1989-12-08,0.230469
1989-12-11,0.230469
1989-12-12,0.230469
1989-12-13,0.23144499999999998
1989-12-14,0.230469
1989-12-15,0.22656300000000001
1989-12-18,0.224609
1989-12-19,0.222656
1989-12-20,0.220703
1989-12-21,0.222656
1989-12-22,0.222656
1989-12-26,0.222656
1989-12-27,0.227539
1989-12-28,0.232422
1989-12-29,0.234375
1990-01-02,0.240234
1990-01-03,0.240234
1990-01-04,0.246094
1990-01-05,0.244141
1990-01-08,0.24218800000000001
1990-01-09,0.240234
1990-01-10,0.234375
1990-01-11,0.236328
1990-01-12,0.22656300000000001
1990-01-15,0.22656300000000001
1990-01-16,0.222656
1990-01-17,0.22656300000000001
1990-01-18,0.224609
1990-01-19,0.234375
1990-01-22,0.234375
1990-01-23,0.244141
1990-01-24,0.24218800000000001
1990-01-25,0.240234
1990-01-26,0.230469
1990-01-29,0.230469
1990-01-30,0.228516
1990-01-31,0.22656300000000001
1990-02-01,0.228516
1990-02-02,0.228516
1990-02-05,0.230469
1990-02-06,0.232422
1990-02-07,0.234375
1990-02-08,0.244141
1990-02-09,0.248047
1990-02-12,0.24218800000000001
1990-02-13,0.24218800000000001
1990-02-14,0.248047
1990-02-15,0.244141
1990-02-16,0.25
1990-02-20,0.244141
1990-02-21,0.248047
1990-02-22,0.26367199999999996
1990-02-23,0.261719
1990-02-26,0.261719
1990-02-27,0.265625
1990-02-28,0.269531
1990-03-01,0.269531
1990-03-02,0.273438
1990-03-05,0.277344
1990-03-06,0.277344
1990-03-07,0.28125
1990-03-08,0.28125
1990-03-09,0.277344
1990-03-12,0.269531
1990-03-13,0.277344
1990-03-14,0.285156
1990-03-15,0.285156
1990-03-16,0.289063
1990-03-19,0.292969
1990-03-20,0.292969
1990-03-21,0.304688
1990-03-22,0.29492199999999996
1990-03-23,0.300781
1990-03-26,0.3125
1990-03-27,0.3125
1990-03-28,0.3125
1990-03-29,0.3125
1990-03-30,0.316406
1990-04-02,0.320313
1990-04-03,0.328125
1990-04-04,0.320313
1990-04-05,0.328125
1990-04-06,0.324219
1990-04-09,0.332031
1990-04-10,0.335938
1990-04-11,0.332031
1990-04-12,0.335938
1990-04-16,0.34375
1990-04-17,0.34375
1990-04-18,0.347656
1990-04-19,0.351563
1990-04-20,0.335938
1990-04-23,0.332031
1990-04-24,0.332031
1990-04-25,0.335938
1990-04-26,0.34375
1990-04-27,0.339844
1990-04-30,0.339844
1990-05-01,0.339844
1990-05-02,0.34570300000000004
1990-05-03,0.347656
1990-05-04,0.355469
1990-05-07,0.359375
1990-05-08,0.371094
1990-05-09,0.371094
1990-05-10,0.369141
1990-05-11,0.386719
1990-05-14,0.386719
1990-05-15,0.390625
1990-05-16,0.390625
1990-05-17,0.390625
1990-05-18,0.394531
1990-05-21,0.386719
1990-05-22,0.390625
1990-05-23,0.382813
1990-05-24,0.371094
1990-05-25,0.355469
1990-05-29,0.359375
1990-05-30,0.375
1990-05-31,0.359375
1990-06-01,0.34570300000000004
1990-06-04,0.337891
1990-06-05,0.347656
1990-06-06,0.347656
1990-06-07,0.351563
1990-06-08,0.347656
1990-06-11,0.349609
1990-06-12,0.355469
1990-06-13,0.347656
1990-06-14,0.347656
1990-06-15,0.333984
1990-06-18,0.320313
1990-06-19,0.320313
1990-06-20,0.320313
1990-06-21,0.320313
1990-06-22,0.320313
1990-06-25,0.324219
1990-06-26,0.332031
1990-06-27,0.339844
1990-06-28,0.347656
1990-06-29,0.359375
1990-07-02,0.363281
1990-07-03,0.375
1990-07-05,0.375
1990-07-06,0.371094
1990-07-09,0.378906
1990-07-10,0.371094
1990-07-11,0.371094
1990-07-12,0.371094
1990-07-13,0.378906
1990-07-16,0.382813
1990-07-17,0.382813
1990-07-18,0.367188
1990-07-19,0.359375
1990-07-20,0.355469
1990-07-23,0.347656
1990-07-24,0.351563
1990-07-25,0.351563
1990-07-26,0.339844
1990-07-27,0.347656
1990-07-30,0.339844
1990-07-31,0.34375
1990-08-01,0.332031
1990-08-02,0.332031
1990-08-03,0.304688
1990-08-06,0.304688
1990-08-07,0.316406
1990-08-08,0.320313
1990-08-09,0.332031
1990-08-10,0.320313
1990-08-13,0.3125
1990-08-14,0.31054699999999996
1990-08-15,0.308594
1990-08-16,0.296875
1990-08-17,0.285156
1990-08-20,0.277344
1990-08-21,0.269531
1990-08-22,0.28320300000000004
1990-08-23,0.277344
1990-08-24,0.289063
1990-08-27,0.300781
1990-08-28,0.3125
1990-08-29,0.316406
1990-08-30,0.31445300000000004
1990-08-31,0.320313
1990-09-04,0.347656
1990-09-05,0.328125
1990-09-06,0.318359
1990-09-07,0.320313
1990-09-10,0.328125
1990-09-11,0.328125
1990-09-12,0.332031
1990-09-13,0.335938
1990-09-14,0.355469
1990-09-17,0.34375
1990-09-18,0.34375
1990-09-19,0.34179699999999996
1990-09-20,0.324219
1990-09-21,0.324219
1990-09-24,0.3125
1990-09-25,0.320313
1990-09-26,0.3125
1990-09-27,0.3125
1990-09-28,0.318359
1990-10-01,0.328125
1990-10-02,0.324219
1990-10-03,0.31445300000000004
1990-10-04,0.308594
1990-10-05,0.29882800000000004
1990-10-08,0.296875
1990-10-09,0.271484
1990-10-10,0.269531
1990-10-11,0.265625
1990-10-12,0.273438
1990-10-15,0.246094
1990-10-16,0.230469
1990-10-17,0.230469
1990-10-18,0.22656300000000001
1990-10-19,0.22656300000000001
1990-10-22,0.22656300000000001
1990-10-23,0.234375
1990-10-24,0.24218800000000001
1990-10-25,0.238281
1990-10-26,0.238281
1990-10-29,0.212891
1990-10-30,0.214844
1990-10-31,0.212891
1990-11-01,0.207031
1990-11-02,0.214844
1990-11-05,0.238281
1990-11-06,0.246094
1990-11-07,0.236328
1990-11-08,0.238281
1990-11-09,0.246094
1990-11-12,0.25
1990-11-13,0.265625
1990-11-14,0.273438
1990-11-15,0.273438
1990-11-16,0.285156
1990-11-19,0.28125
1990-11-20,0.277344
1990-11-21,0.28125
1990-11-23,0.285156
1990-11-26,0.285156
1990-11-27,0.296875
1990-11-28,0.29492199999999996
1990-11-29,0.28125
1990-11-30,0.277344
1990-12-03,0.28125
1990-12-04,0.296875
1990-12-05,0.308594
1990-12-06,0.304688
1990-12-07,0.296875
1990-12-10,0.296875
1990-12-11,0.285156
1990-12-12,0.285156
1990-12-13,0.289063
1990-12-14,0.277344
1990-12-17,0.269531
1990-12-18,0.273438
1990-12-19,0.28125
1990-12-20,0.28125
1990-12-21,0.285156
1990-12-24,0.28125
1990-12-26,0.28320300000000004
1990-12-27,0.277344
1990-12-28,0.261719
1990-12-31,0.255859
1991-01-02,0.257813
1991-01-03,0.261719
1991-01-04,0.265625
1991-01-07,0.261719
1991-01-08,0.261719
1991-01-09,0.26757800000000004
1991-01-10,0.261719
1991-01-11,0.261719
1991-01-14,0.257813
1991-01-15,0.261719
1991-01-16,0.269531
1991-01-17,0.285156
1991-01-18,0.28320300000000004
1991-01-21,0.28125
1991-01-22,0.289063
1991-01-23,0.285156
1991-01-24,0.304688
1991-01-25,0.308594
1991-01-28,0.308594
1991-01-29,0.306641
1991-01-30,0.3125
1991-01-31,0.304688
1991-02-01,0.304688
1991-02-04,0.296875
1991-02-05,0.308594
1991-02-06,0.351563
1991-02-07,0.355469
1991-02-08,0.355469
1991-02-11,0.363281
1991-02-12,0.371094
1991-02-13,0.382813
1991-02-14,0.382813
1991-02-15,0.375
1991-02-19,0.371094
1991-02-20,0.371094
1991-02-21,0.378906
1991-02-22,0.38867199999999996
1991-02-25,0.382813
1991-02-26,0.367188
1991-02-27,0.367188
1991-02-28,0.367188
1991-03-01,0.34375
1991-03-04,0.355469
1991-03-05,0.386719
1991-03-06,0.382813
1991-03-07,0.378906
1991-03-08,0.386719
1991-03-11,0.375
1991-03-12,0.363281
1991-03-13,0.371094
1991-03-14,0.371094
1991-03-15,0.375
1991-03-18,0.378906
1991-03-19,0.367188
1991-03-20,0.394531
1991-03-21,0.386719
1991-03-22,0.382813
1991-03-25,0.382813
1991-03-26,0.410156
1991-03-27,0.429688
1991-03-28,0.441406
1991-04-01,0.449219
1991-04-02,0.425781
1991-04-03,0.433594
1991-04-04,0.425781
1991-04-05,0.421875
1991-04-08,0.402344
1991-04-09,0.402344
1991-04-10,0.410156
1991-04-11,0.412109
1991-04-12,0.34375
1991-04-15,0.335938
1991-04-16,0.335938
1991-04-17,0.34375
1991-04-18,0.359375
1991-04-19,0.355469
1991-04-22,0.34570300000000004
1991-04-23,0.34375
1991-04-24,0.34375
1991-04-25,0.339844
1991-04-26,0.34179699999999996
1991-04-29,0.333984
1991-04-30,0.328125
1991-05-01,0.332031
1991-05-02,0.335938
1991-05-03,0.328125
1991-05-06,0.332031
1991-05-07,0.320313
1991-05-08,0.324219
1991-05-09,0.332031
1991-05-10,0.320313
1991-05-13,0.320313
1991-05-14,0.316406
1991-05-15,0.320313
1991-05-16,0.324219
1991-05-17,0.316406
1991-05-20,0.324219
1991-05-21,0.351563
1991-05-22,0.363281
1991-05-23,0.363281
1991-05-24,0.355469
1991-05-28,0.347656
1991-05-29,0.34375
1991-05-30,0.367188
1991-05-31,0.375
1991-06-03,0.367188
1991-06-04,0.365234
1991-06-05,0.371094
1991-06-06,0.363281
1991-06-07,0.363281
1991-06-10,0.371094
1991-06-11,0.384766
1991-06-12,0.378906
1991-06-13,0.380859
1991-06-14,0.386719
1991-06-17,0.390625
1991-06-18,0.382813
1991-06-19,0.378906
1991-06-20,0.386719
1991-06-21,0.378906
1991-06-24,0.375
1991-06-25,0.355469
1991-06-26,0.347656
1991-06-27,0.34570300000000004
1991-06-28,0.347656
1991-07-01,0.359375
1991-07-02,0.355469
1991-07-03,0.359375
1991-07-05,0.359375
1991-07-08,0.355469
1991-07-09,0.363281
1991-07-10,0.363281
1991-07-11,0.371094
1991-07-12,0.363281
1991-07-15,0.363281
1991-07-16,0.365234
1991-07-17,0.375
1991-07-18,0.371094
1991-07-19,0.375
1991-07-22,0.371094
1991-07-23,0.378906
1991-07-24,0.371094
1991-07-25,0.371094
1991-07-26,0.369141
1991-07-29,0.375
1991-07-30,0.378906
1991-07-31,0.371094
1991-08-01,0.390625
1991-08-02,0.390625
1991-08-05,0.382813
1991-08-06,0.382813
1991-08-07,0.386719
1991-08-08,0.375
1991-08-09,0.375
1991-08-12,0.378906
1991-08-13,0.378906
1991-08-14,0.371094
1991-08-15,0.382813
1991-08-16,0.378906
1991-08-19,0.363281
1991-08-20,0.371094
1991-08-21,0.375
1991-08-22,0.40820300000000004
1991-08-23,0.421875
1991-08-26,0.417969
1991-08-27,0.414063
1991-08-28,0.4375
1991-08-29,0.425781
1991-08-30,0.441406
1991-09-03,0.429688
1991-09-04,0.429688
1991-09-05,0.433594
1991-09-06,0.433594
1991-09-09,0.441406
1991-09-10,0.425781
1991-09-11,0.433594
1991-09-12,0.425781
1991-09-13,0.421875
1991-09-16,0.414063
1991-09-17,0.421875
1991-09-18,0.421875
1991-09-19,0.417969
1991-09-20,0.421875
1991-09-23,0.417969
1991-09-24,0.421875
1991-09-25,0.417969
1991-09-26,0.410156
1991-09-27,0.390625
1991-09-30,0.398438
1991-10-01,0.390625
1991-10-02,0.394531
1991-10-03,0.386719
1991-10-04,0.398438
1991-10-07,0.402344
1991-10-08,0.402344
1991-10-09,0.390625
1991-10-10,0.367188
1991-10-11,0.355469
1991-10-14,0.367188
1991-10-15,0.386719
1991-10-16,0.386719
1991-10-17,0.390625
1991-10-18,0.382813
1991-10-21,0.375
1991-10-22,0.378906
1991-10-23,0.386719
1991-10-24,0.390625
1991-10-25,0.390625
1991-10-28,0.386719
1991-10-29,0.390625
1991-10-30,0.398438
1991-10-31,0.402344
1991-11-01,0.402344
1991-11-04,0.421875
1991-11-05,0.4375
1991-11-06,0.429688
1991-11-07,0.429688
1991-11-08,0.425781
1991-11-11,0.421875
1991-11-12,0.414063
1991-11-13,0.40625
1991-11-14,0.414063
1991-11-15,0.40625
1991-11-18,0.410156
1991-11-19,0.394531
1991-11-20,0.390625
1991-11-21,0.398438
1991-11-22,0.394531
1991-11-25,0.398438
1991-11-26,0.390625
1991-11-27,0.398438
1991-11-29,0.398438
1991-12-02,0.402344
1991-12-03,0.398438
1991-12-04,0.382813
1991-12-05,0.386719
1991-12-06,0.394531
1991-12-09,0.382813
1991-12-10,0.386719
1991-12-11,0.390625
1991-12-12,0.398438
1991-12-13,0.394531
1991-12-16,0.394531
1991-12-17,0.410156
1991-12-18,0.410156
1991-12-19,0.423828
1991-12-20,0.433594
1991-12-23,0.449219
1991-12-24,0.46875
1991-12-26,0.484375
1991-12-27,0.488281
1991-12-30,0.492188
1991-12-31,0.513672
1992-01-02,0.5117189999999999
1992-01-03,0.5039060000000001
1992-01-06,0.5039060000000001
1992-01-07,0.484375
1992-01-08,0.488281
1992-01-09,0.523438
