Date,PPL
1980-07-09,4.453256
1980-07-10,4.42415
1980-07-11,4.453256
1980-07-14,4.42415
1980-07-15,4.42415
1980-07-16,4.453256
1980-07-17,4.453256
1980-07-18,4.453256
1980-07-21,4.453256
1980-07-22,4.540575
1980-07-23,4.540575
1980-07-24,4.569681
1980-07-25,4.598787000000001
1980-07-28,4.598787000000001
1980-07-29,4.598787000000001
1980-07-30,4.569681
1980-07-31,4.511469
1980-08-01,4.482362
1980-08-04,4.42415
1980-08-05,4.395044
1980-08-06,4.365938
1980-08-07,4.365938
1980-08-08,4.365938
1980-08-11,4.336831
1980-08-12,4.365938
1980-08-13,4.365938
1980-08-14,4.42415
1980-08-15,4.395044
1980-08-18,4.42415
1980-08-19,4.42415
1980-08-20,4.365938
1980-08-21,4.365938
1980-08-22,4.42415
1980-08-25,4.365938
1980-08-26,4.395044
1980-08-27,4.42415
1980-08-28,4.42415
1980-08-29,4.42415
1980-09-02,4.453256
1980-09-03,4.540575
1980-09-04,4.42415
1980-09-05,4.395044
1980-09-08,4.42415
1980-09-09,4.365938
1980-09-10,4.395044
1980-09-11,4.336831
1980-09-12,4.307725
1980-09-15,4.336831
1980-09-16,4.307725
1980-09-17,4.249512999999999
1980-09-18,4.278619
1980-09-19,4.220406
1980-09-22,4.1913
1980-09-23,4.103981
1980-09-24,4.074875
1980-09-25,4.045769
1980-09-26,4.016662999999999
1980-09-29,3.8711309999999997
1980-09-30,3.842025
1980-10-01,3.8129190000000004
1980-10-02,3.842025
1980-10-03,3.842025
1980-10-06,3.842025
1980-10-07,3.900238
1980-10-08,3.9293440000000004
1980-10-09,3.9293440000000004
1980-10-10,3.9293440000000004
1980-10-13,3.9293440000000004
1980-10-14,3.9875559999999997
1980-10-15,4.045769
1980-10-16,4.103981
1980-10-17,4.103981
1980-10-20,4.074875
1980-10-21,4.045769
1980-10-22,4.045769
1980-10-23,4.074875
1980-10-24,4.103981
1980-10-27,4.016662999999999
1980-10-28,4.016662999999999
1980-10-29,4.045769
1980-10-30,4.074875
1980-10-31,4.074875
1980-11-03,4.016662999999999
1980-11-05,4.045769
1980-11-06,4.016662999999999
1980-11-07,4.016662999999999
1980-11-10,3.9875559999999997
1980-11-11,3.95845
1980-11-12,3.9875559999999997
1980-11-13,3.9875559999999997
1980-11-14,3.9875559999999997
1980-11-17,3.95845
1980-11-18,3.95845
1980-11-19,3.9293440000000004
1980-11-20,3.8711309999999997
1980-11-21,3.842025
1980-11-24,3.783813
1980-11-25,3.8129190000000004
1980-11-26,3.783813
1980-11-28,3.783813
1980-12-01,3.783813
1980-12-02,3.783813
1980-12-03,3.8129190000000004
1980-12-04,3.667387
1980-12-05,3.6382809999999997
1980-12-08,3.5800690000000004
1980-12-09,3.49275
1980-12-10,3.49275
1980-12-11,3.5218559999999997
1980-12-12,3.5218559999999997
1980-12-15,3.49275
1980-12-16,3.550962
1980-12-17,3.550962
1980-12-18,3.783813
1980-12-19,3.8129190000000004
1980-12-22,3.8711309999999997
1980-12-23,3.8711309999999997
1980-12-24,3.842025
1980-12-26,3.8129190000000004
1980-12-29,3.6964940000000004
1980-12-30,3.6382809999999997
1980-12-31,3.6382809999999997
1981-01-02,3.6382809999999997
1981-01-05,3.783813
1981-01-06,3.8711309999999997
1981-01-07,3.842025
1981-01-08,3.8129190000000004
1981-01-09,3.842025
1981-01-12,3.8129190000000004
1981-01-13,3.842025
1981-01-14,3.842025
1981-01-15,3.8711309999999997
1981-01-16,3.783813
1981-01-19,3.7547059999999997
1981-01-20,3.783813
1981-01-21,3.8129190000000004
1981-01-22,3.8129190000000004
1981-01-23,3.7547059999999997
1981-01-26,3.7256
1981-01-27,3.783813
1981-01-28,3.783813
1981-01-29,3.7547059999999997
1981-01-30,3.783813
1981-02-02,3.8129190000000004
1981-02-03,3.783813
1981-02-04,3.8129190000000004
1981-02-05,3.783813
1981-02-06,3.8129190000000004
1981-02-09,3.783813
1981-02-10,3.783813
1981-02-11,3.783813
1981-02-12,3.783813
1981-02-13,3.783813
1981-02-17,3.842025
1981-02-18,3.783813
1981-02-19,3.842025
1981-02-20,3.8711309999999997
1981-02-23,3.9293440000000004
1981-02-24,3.95845
1981-02-25,4.045769
1981-02-26,4.103981
1981-02-27,4.162194
1981-03-02,4.133088
1981-03-03,4.074875
1981-03-04,3.8711309999999997
1981-03-05,3.783813
1981-03-06,3.842025
1981-03-09,3.7547059999999997
1981-03-10,3.783813
1981-03-11,3.842025
1981-03-12,3.900238
1981-03-13,3.900238
1981-03-16,3.9293440000000004
1981-03-17,3.95845
1981-03-18,3.9875559999999997
1981-03-19,3.9875559999999997
1981-03-20,4.016662999999999
1981-03-23,3.9875559999999997
1981-03-24,3.9293440000000004
1981-03-25,3.9293440000000004
1981-03-26,3.9293440000000004
1981-03-27,3.900238
1981-03-30,3.842025
1981-03-31,3.7547059999999997
1981-04-01,3.7256
1981-04-02,3.8129190000000004
1981-04-03,3.8711309999999997
1981-04-06,3.8711309999999997
1981-04-07,3.842025
1981-04-08,3.842025
1981-04-09,3.8129190000000004
1981-04-10,3.783813
1981-04-13,3.8129190000000004
1981-04-14,3.8129190000000004
1981-04-15,3.8129190000000004
1981-04-16,3.842025
1981-04-20,3.900238
1981-04-21,3.8711309999999997
1981-04-22,3.9293440000000004
1981-04-23,3.9293440000000004
1981-04-24,3.9293440000000004
1981-04-27,3.9293440000000004
1981-04-28,3.9875559999999997
1981-04-29,3.9293440000000004
1981-04-30,3.9293440000000004
1981-05-01,3.900238
1981-05-04,3.900238
1981-05-05,3.900238
1981-05-06,3.900238
1981-05-07,3.8711309999999997
1981-05-08,3.9293440000000004
1981-05-11,3.8711309999999997
1981-05-12,3.8711309999999997
1981-05-13,3.8711309999999997
1981-05-14,3.8711309999999997
1981-05-15,3.900238
1981-05-18,3.900238
1981-05-19,3.900238
1981-05-20,3.900238
1981-05-21,3.9293440000000004
1981-05-22,3.900238
1981-05-26,4.016662999999999
1981-05-27,3.9293440000000004
1981-05-28,3.9293440000000004
1981-05-29,3.9293440000000004
1981-06-01,3.9875559999999997
1981-06-02,4.016662999999999
1981-06-03,4.016662999999999
1981-06-04,3.900238
1981-06-05,3.842025
1981-06-08,3.842025
1981-06-09,3.842025
1981-06-10,3.9293440000000004
1981-06-11,3.900238
1981-06-12,3.95845
1981-06-15,4.1913
1981-06-16,4.162194
1981-06-17,4.162194
1981-06-18,4.103981
1981-06-19,4.103981
1981-06-22,4.103981
1981-06-23,4.133088
1981-06-24,4.074875
1981-06-25,4.045769
1981-06-26,4.016662999999999
1981-06-29,3.95845
1981-06-30,3.9875559999999997
1981-07-01,3.7256
1981-07-02,3.842025
1981-07-06,3.8129190000000004
1981-07-07,3.842025
1981-07-08,3.8129190000000004
1981-07-09,3.8129190000000004
1981-07-10,3.900238
1981-07-13,3.842025
1981-07-14,3.900238
1981-07-15,3.9293440000000004
1981-07-16,3.9293440000000004
1981-07-17,3.9293440000000004
1981-07-20,3.842025
1981-07-21,3.8711309999999997
1981-07-22,3.8129190000000004
1981-07-23,3.8129190000000004
1981-07-24,3.8129190000000004
1981-07-27,3.8711309999999997
1981-07-28,3.9293440000000004
1981-07-29,3.9293440000000004
1981-07-30,3.900238
1981-07-31,3.9293440000000004
1981-08-03,3.9293440000000004
1981-08-04,3.9293440000000004
1981-08-05,3.900238
1981-08-06,3.95845
1981-08-07,3.8711309999999997
1981-08-10,3.8711309999999997
1981-08-11,3.9293440000000004
1981-08-12,4.016662999999999
1981-08-13,3.900238
1981-08-14,3.900238
1981-08-17,3.900238
1981-08-18,3.9293440000000004
1981-08-19,3.9293440000000004
1981-08-20,3.9293440000000004
1981-08-21,3.95845
1981-08-24,3.9293440000000004
1981-08-25,3.9293440000000004
1981-08-26,3.95845
1981-08-27,3.842025
1981-08-28,3.8711309999999997
1981-08-31,3.8711309999999997
1981-09-01,3.900238
1981-09-02,3.900238
1981-09-03,3.7547059999999997
1981-09-04,3.7547059999999997
1981-09-08,3.7547059999999997
1981-09-09,3.7256
1981-09-10,3.6964940000000004
1981-09-11,3.7256
1981-09-14,3.7547059999999997
1981-09-15,3.7256
1981-09-16,3.7256
1981-09-17,3.7256
1981-09-18,3.6964940000000004
1981-09-21,3.7256
1981-09-22,3.7256
1981-09-23,3.6964940000000004
1981-09-24,3.6964940000000004
1981-09-25,3.667387
1981-09-28,3.6382809999999997
1981-09-29,3.6382809999999997
1981-09-30,3.5800690000000004
1981-10-01,3.5218559999999997
1981-10-02,3.550962
1981-10-05,3.667387
1981-10-06,3.6382809999999997
1981-10-07,3.667387
1981-10-08,3.667387
1981-10-09,3.667387
1981-10-12,3.6964940000000004
1981-10-13,3.7547059999999997
1981-10-14,3.6964940000000004
1981-10-15,3.7256
1981-10-16,3.7256
1981-10-19,3.7256
1981-10-20,3.7547059999999997
1981-10-21,3.7256
1981-10-22,3.7547059999999997
1981-10-23,3.7256
1981-10-26,3.6964940000000004
1981-10-27,3.7256
1981-10-28,3.667387
1981-10-29,3.6964940000000004
1981-10-30,3.7547059999999997
1981-11-02,3.842025
1981-11-03,3.842025
1981-11-04,3.842025
1981-11-05,3.8711309999999997
1981-11-06,3.9293440000000004
1981-11-09,3.9875559999999997
1981-11-10,4.133088
1981-11-11,4.162194
1981-11-12,4.249512999999999
1981-11-13,4.103981
1981-11-16,4.162194
1981-11-17,4.103981
1981-11-18,4.162194
1981-11-19,4.1913
1981-11-20,4.133088
1981-11-23,4.162194
1981-11-24,4.1913
1981-11-25,4.220406
1981-11-27,4.249512999999999
1981-11-30,4.249512999999999
1981-12-01,4.220406
1981-12-02,4.249512999999999
1981-12-03,4.249512999999999
1981-12-04,4.074875
1981-12-07,4.074875
1981-12-08,4.045769
1981-12-09,4.016662999999999
1981-12-10,4.016662999999999
1981-12-11,3.9875559999999997
1981-12-14,3.9875559999999997
1981-12-15,3.95845
1981-12-16,4.016662999999999
1981-12-17,3.9875559999999997
1981-12-18,3.9875559999999997
1981-12-21,3.95845
1981-12-22,3.95845
1981-12-23,3.95845
1981-12-24,4.016662999999999
1981-12-28,4.016662999999999
1981-12-29,3.95845
1981-12-30,3.9875559999999997
1981-12-31,3.9875559999999997
1982-01-04,3.95845
1982-01-05,3.95845
1982-01-06,3.9293440000000004
1982-01-07,3.95845
1982-01-08,4.016662999999999
1982-01-11,3.95845
1982-01-12,3.9293440000000004
1982-01-13,3.9293440000000004
1982-01-14,3.9293440000000004
1982-01-15,3.95845
1982-01-18,3.9293440000000004
1982-01-19,3.8711309999999997
1982-01-20,3.9293440000000004
1982-01-21,3.900238
1982-01-22,3.9293440000000004
1982-01-25,3.900238
1982-01-26,3.900238
1982-01-27,3.9293440000000004
1982-01-28,3.900238
1982-01-29,3.95845
1982-02-01,3.95845
1982-02-02,3.9293440000000004
1982-02-03,3.95845
1982-02-04,3.95845
1982-02-05,3.95845
1982-02-08,3.95845
1982-02-09,3.9875559999999997
1982-02-10,3.9875559999999997
1982-02-11,3.9875559999999997
1982-02-12,4.016662999999999
1982-02-16,4.016662999999999
1982-02-17,4.045769
1982-02-18,4.045769
1982-02-19,4.045769
1982-02-22,4.074875
1982-02-23,4.162194
1982-02-24,4.249512999999999
1982-02-25,4.307725
1982-02-26,4.365938
1982-03-01,4.395044
1982-03-02,4.453256
1982-03-03,4.453256
1982-03-04,4.220406
1982-03-05,4.220406
1982-03-08,4.278619
1982-03-09,4.42415
1982-03-10,4.395044
1982-03-11,4.365938
1982-03-12,4.365938
1982-03-15,4.307725
1982-03-16,4.307725
1982-03-17,4.307725
1982-03-18,4.336831
1982-03-19,4.336831
1982-03-22,4.365938
1982-03-23,4.42415
1982-03-24,4.365938
1982-03-25,4.395044
1982-03-26,4.365938
1982-03-29,4.365938
1982-03-30,4.336831
1982-03-31,4.307725
1982-04-01,4.278619
1982-04-02,4.307725
1982-04-05,4.278619
1982-04-06,4.307725
1982-04-07,4.307725
1982-04-08,4.336831
1982-04-12,4.365938
1982-04-13,4.395044
1982-04-14,4.42415
1982-04-15,4.482362
1982-04-16,4.511469
1982-04-19,4.511469
1982-04-20,4.482362
1982-04-21,4.511469
1982-04-22,4.540575
1982-04-23,4.540575
1982-04-26,4.569681
1982-04-27,4.540575
1982-04-28,4.540575
1982-04-29,4.511469
1982-04-30,4.540575
1982-05-03,4.540575
1982-05-04,4.511469
1982-05-05,4.511469
1982-05-06,4.598787000000001
1982-05-07,4.569681
1982-05-10,4.569681
1982-05-11,4.657
1982-05-12,4.686106
1982-05-13,4.598787000000001
1982-05-14,4.627894
1982-05-17,4.569681
1982-05-18,4.598787000000001
1982-05-19,4.598787000000001
1982-05-20,4.598787000000001
1982-05-21,4.598787000000001
1982-05-24,4.598787000000001
1982-05-25,4.598787000000001
1982-05-26,4.569681
1982-05-27,4.598787000000001
1982-05-28,4.598787000000001
1982-06-01,4.569681
1982-06-02,4.627894
1982-06-03,4.598787000000001
1982-06-04,4.336831
1982-06-07,4.336831
1982-06-08,4.395044
1982-06-09,4.42415
1982-06-10,4.336831
1982-06-11,4.395044
1982-06-14,4.307725
1982-06-15,4.307725
1982-06-16,4.278619
1982-06-17,4.1913
1982-06-18,4.133088
1982-06-21,4.249512999999999
1982-06-22,4.249512999999999
1982-06-23,4.1913
1982-06-24,4.162194
1982-06-25,4.162194
1982-06-28,4.133088
1982-06-29,4.133088
1982-06-30,4.103981
1982-07-01,4.016662999999999
1982-07-02,4.074875
1982-07-06,4.133088
1982-07-07,4.103981
1982-07-08,4.103981
1982-07-09,4.133088
1982-07-12,4.162194
1982-07-13,4.1913
1982-07-14,4.249512999999999
1982-07-15,4.220406
1982-07-16,4.220406
1982-07-19,4.278619
1982-07-20,4.278619
1982-07-21,4.307725
1982-07-22,4.395044
1982-07-23,4.395044
1982-07-26,4.336831
1982-07-27,4.1913
1982-07-28,4.162194
1982-07-29,4.162194
1982-07-30,4.1913
1982-08-02,4.249512999999999
1982-08-03,4.307725
1982-08-04,4.336831
1982-08-05,4.336831
1982-08-06,4.307725
1982-08-09,4.336831
1982-08-10,4.307725
1982-08-11,4.249512999999999
1982-08-12,4.307725
1982-08-13,4.336831
1982-08-16,4.511469
1982-08-17,4.598787000000001
1982-08-18,4.657
1982-08-19,4.627894
1982-08-20,4.686106
1982-08-23,4.744319
1982-08-24,4.715212
1982-08-25,4.773425
1982-08-26,4.744319
1982-08-27,4.686106
1982-08-30,4.686106
1982-08-31,4.773425
1982-09-01,4.744319
1982-09-02,4.773425
1982-09-03,4.569681
1982-09-07,4.627894
1982-09-08,4.598787000000001
1982-09-09,4.569681
1982-09-10,4.540575
1982-09-13,4.540575
1982-09-14,4.569681
1982-09-15,4.569681
1982-09-16,4.598787000000001
1982-09-17,4.627894
1982-09-20,4.598787000000001
1982-09-21,4.627894
1982-09-22,4.715212
1982-09-23,4.773425
1982-09-24,4.715212
1982-09-27,4.715212
1982-09-28,4.715212
1982-09-29,4.657
1982-09-30,4.627894
1982-10-01,4.569681
1982-10-04,4.598787000000001
1982-10-05,4.598787000000001
1982-10-06,4.715212
1982-10-07,4.773425
1982-10-08,4.773425
1982-10-11,4.860744
1982-10-12,4.860744
1982-10-13,4.88985
1982-10-14,4.977169
1982-10-15,4.948062
1982-10-18,4.948062
1982-10-19,4.977169
1982-10-20,4.977169
1982-10-21,4.860744
1982-10-22,4.918956
1982-10-25,4.802531
1982-10-26,4.744319
1982-10-27,4.860744
1982-10-28,4.802531
1982-10-29,4.860744
1982-11-01,4.860744
1982-11-02,4.860744
1982-11-03,4.802531
1982-11-04,4.918956
1982-11-05,4.948062
1982-11-08,4.860744
1982-11-09,4.918956
1982-11-10,4.977169
1982-11-11,4.918956
1982-11-12,4.918956
1982-11-15,4.88985
1982-11-16,4.860744
1982-11-17,4.88985
1982-11-18,4.918956
1982-11-19,4.918956
1982-11-22,4.918956
1982-11-23,4.88985
1982-11-24,4.918956
1982-11-26,4.918956
1982-11-29,4.918956
1982-11-30,4.977169
1982-12-01,4.948062
1982-12-02,5.006275
1982-12-03,5.035381
1982-12-06,4.860744
1982-12-07,4.831637000000001
1982-12-08,4.831637000000001
1982-12-09,4.860744
1982-12-10,4.831637000000001
1982-12-13,4.802531
1982-12-14,4.860744
1982-12-15,4.860744
1982-12-16,4.88985
1982-12-17,4.860744
1982-12-20,4.831637000000001
1982-12-21,4.802531
1982-12-22,4.802531
1982-12-23,4.831637000000001
1982-12-27,4.831637000000001
1982-12-28,4.88985
1982-12-29,4.88985
1982-12-30,4.831637000000001
1982-12-31,4.88985
1983-01-03,4.860744
1983-01-04,4.860744
1983-01-05,4.918956
1983-01-06,4.948062
1983-01-07,5.035381
1983-01-10,5.093594
1983-01-11,5.151806
1983-01-12,5.239125
1983-01-13,5.210019
1983-01-14,5.210019
1983-01-17,5.239125
1983-01-18,5.210019
1983-01-19,5.180912
1983-01-20,5.210019
1983-01-21,5.268231
1983-01-24,5.064487000000001
1983-01-25,5.064487000000001
1983-01-26,5.035381
1983-01-27,5.180912
1983-01-28,5.210019
1983-01-31,5.239125
1983-02-01,5.268231
1983-02-02,5.239125
1983-02-03,5.297338
1983-02-04,5.35555
1983-02-07,5.35555
1983-02-08,5.326444
1983-02-09,5.35555
1983-02-10,5.35555
1983-02-11,5.326444
1983-02-14,5.35555
1983-02-15,5.35555
1983-02-16,5.297338
1983-02-17,5.326444
1983-02-18,5.326444
1983-02-22,5.442869
1983-02-23,5.471975
1983-02-24,5.442869
1983-02-25,5.471975
1983-02-28,5.501081
1983-03-01,5.646612999999999
1983-03-02,5.5884
1983-03-03,5.704825
1983-03-04,5.501081
1983-03-07,5.501081
1983-03-08,5.501081
1983-03-09,5.530188
1983-03-10,5.530188
1983-03-11,5.501081
1983-03-14,5.442869
1983-03-15,5.471975
1983-03-16,5.471975
1983-03-17,5.442869
1983-03-18,5.442869
1983-03-21,5.413762999999999
1983-03-22,5.442869
1983-03-23,5.471975
1983-03-24,5.501081
1983-03-25,5.501081
1983-03-28,5.442869
1983-03-29,5.384656
1983-03-30,5.35555
1983-03-31,5.297338
1983-04-04,5.180912
1983-04-05,5.151806
1983-04-06,5.210019
1983-04-07,5.210019
1983-04-08,5.210019
1983-04-11,5.297338
1983-04-12,5.239125
1983-04-13,5.268231
1983-04-14,5.268231
1983-04-15,5.297338
1983-04-18,5.326444
1983-04-19,5.35555
1983-04-20,5.442869
1983-04-21,5.413762999999999
1983-04-22,5.471975
1983-04-25,5.501081
1983-04-26,5.501081
1983-04-27,5.471975
1983-04-28,5.471975
1983-04-29,5.501081
1983-05-02,5.501081
1983-05-03,5.530188
1983-05-04,5.530188
1983-05-05,5.559294
1983-05-06,5.646612999999999
1983-05-09,5.675719
1983-05-10,5.675719
1983-05-11,5.675719
1983-05-12,5.675719
1983-05-13,5.675719
1983-05-16,5.675719
1983-05-17,5.646612999999999
1983-05-18,5.646612999999999
1983-05-19,5.675719
1983-05-20,5.617506
1983-05-23,5.5884
1983-05-24,5.617506
1983-05-25,5.5884
1983-05-26,5.617506
1983-05-27,5.617506
1983-05-31,5.5884
1983-06-01,5.530188
1983-06-02,5.559294
1983-06-03,5.530188
1983-06-06,5.35555
1983-06-07,5.297338
1983-06-08,5.239125
1983-06-09,5.180912
1983-06-10,5.180912
1983-06-13,5.151806
1983-06-14,5.151806
1983-06-15,5.180912
1983-06-16,5.151806
1983-06-17,5.151806
1983-06-20,5.1227
1983-06-21,5.093594
1983-06-22,5.1227
1983-06-23,5.093594
1983-06-24,5.093594
1983-06-27,4.918956
1983-06-28,4.860744
1983-06-29,4.918956
1983-06-30,4.948062
1983-07-01,4.88985
1983-07-05,4.831637000000001
1983-07-06,4.918956
1983-07-07,4.918956
1983-07-08,4.918956
1983-07-11,4.948062
1983-07-12,5.035381
1983-07-13,5.006275
1983-07-14,5.035381
1983-07-15,5.006275
1983-07-18,5.093594
1983-07-19,5.035381
1983-07-20,5.064487000000001
1983-07-21,5.151806
1983-07-22,5.239125
1983-07-25,5.297338
1983-07-26,5.413762999999999
1983-07-27,5.268231
1983-07-28,5.268231
1983-07-29,5.297338
1983-08-01,5.268231
1983-08-02,5.180912
1983-08-03,5.239125
1983-08-04,5.210019
1983-08-05,5.239125
1983-08-08,5.1227
1983-08-09,5.180912
1983-08-10,5.1227
1983-08-11,5.151806
1983-08-12,5.180912
1983-08-15,5.239125
1983-08-16,5.210019
1983-08-17,5.35555
1983-08-18,5.297338
1983-08-19,5.35555
1983-08-22,5.326444
1983-08-23,5.297338
1983-08-24,5.326444
1983-08-25,5.297338
1983-08-26,5.297338
1983-08-29,5.297338
1983-08-30,5.268231
1983-08-31,5.268231
1983-09-01,5.239125
1983-09-02,5.093594
1983-09-06,5.093594
1983-09-07,5.093594
1983-09-08,5.151806
1983-09-09,5.151806
1983-09-12,5.210019
1983-09-13,5.210019
1983-09-14,5.210019
1983-09-15,5.151806
1983-09-16,5.180912
1983-09-19,5.180912
1983-09-20,5.297338
1983-09-21,5.297338
1983-09-22,5.297338
1983-09-23,5.326444
1983-09-26,5.35555
1983-09-27,5.326444
1983-09-28,5.326444
1983-09-29,5.326444
1983-09-30,5.297338
1983-10-03,5.297338
1983-10-04,5.384656
1983-10-05,5.413762999999999
1983-10-06,5.501081
1983-10-07,5.501081
1983-10-10,5.501081
1983-10-11,5.442869
1983-10-12,5.413762999999999
1983-10-13,5.413762999999999
1983-10-14,5.442869
1983-10-17,5.442869
1983-10-18,5.384656
1983-10-19,5.413762999999999
1983-10-20,5.442869
1983-10-21,5.501081
1983-10-24,5.559294
1983-10-25,5.471975
1983-10-26,5.559294
1983-10-27,5.559294
1983-10-28,5.559294
1983-10-31,5.5884
1983-11-01,5.675719
1983-11-02,5.646612999999999
1983-11-03,5.675719
1983-11-04,5.646612999999999
1983-11-07,5.617506
1983-11-08,5.559294
1983-11-09,5.471975
1983-11-10,5.35555
1983-11-11,5.384656
1983-11-14,5.35555
1983-11-15,5.297338
1983-11-16,5.471975
1983-11-17,5.530188
1983-11-18,5.501081
1983-11-21,5.530188
1983-11-22,5.617506
1983-11-23,5.675719
1983-11-25,5.646612999999999
1983-11-28,5.646612999999999
1983-11-29,5.617506
1983-11-30,5.646612999999999
1983-12-01,5.5884
1983-12-02,5.413762999999999
1983-12-05,5.180912
1983-12-06,5.210019
1983-12-07,5.180912
1983-12-08,5.180912
1983-12-09,5.180912
1983-12-12,5.180912
1983-12-13,5.151806
1983-12-14,5.1227
1983-12-15,5.064487000000001
1983-12-16,5.093594
1983-12-19,5.035381
1983-12-20,5.006275
1983-12-21,5.093594
1983-12-22,5.006275
1983-12-23,4.977169
1983-12-27,4.948062
1983-12-28,4.918956
1983-12-29,4.715212
1983-12-30,4.802531
1984-01-03,4.657
1984-01-04,4.773425
1984-01-05,4.88985
1984-01-06,5.064487000000001
1984-01-09,5.006275
1984-01-10,5.064487000000001
1984-01-11,5.1227
1984-01-12,5.210019
1984-01-13,5.1227
1984-01-16,4.918956
1984-01-17,5.006275
1984-01-18,5.006275
1984-01-19,5.006275
1984-01-20,5.035381
1984-01-23,4.977169
1984-01-24,4.918956
1984-01-25,4.860744
1984-01-26,4.948062
1984-01-27,4.977169
1984-01-30,4.977169
1984-01-31,5.006275
1984-02-01,5.064487000000001
1984-02-02,5.151806
1984-02-03,5.093594
1984-02-06,5.064487000000001
1984-02-07,5.064487000000001
1984-02-08,5.1227
1984-02-09,5.064487000000001
1984-02-10,5.064487000000001
1984-02-13,5.064487000000001
1984-02-14,5.093594
1984-02-15,4.918956
1984-02-16,4.977169
1984-02-17,4.948062
1984-02-21,4.977169
1984-02-22,4.948062
1984-02-23,4.948062
1984-02-24,5.006275
1984-02-27,5.035381
1984-02-28,5.035381
1984-02-29,5.035381
1984-03-01,5.006275
1984-03-02,5.064487000000001
1984-03-05,4.977169
1984-03-06,4.948062
1984-03-07,4.948062
1984-03-08,4.918956
1984-03-09,4.88985
1984-03-12,4.860744
1984-03-13,4.918956
1984-03-14,4.948062
1984-03-15,4.918956
1984-03-16,4.948062
1984-03-19,4.88985
1984-03-20,4.831637000000001
1984-03-21,4.744319
1984-03-22,4.715212
1984-03-23,4.744319
1984-03-26,4.744319
1984-03-27,4.744319
1984-03-28,4.773425
1984-03-29,4.744319
1984-03-30,4.744319
1984-04-02,4.598787000000001
1984-04-03,4.627894
1984-04-04,4.627894
1984-04-05,4.598787000000001
1984-04-06,4.569681
1984-04-09,4.627894
1984-04-10,4.598787000000001
1984-04-11,4.657
1984-04-12,4.686106
1984-04-13,4.831637000000001
1984-04-16,4.88985
1984-04-17,4.948062
1984-04-18,4.948062
1984-04-19,4.918956
1984-04-23,4.802531
1984-04-24,4.773425
1984-04-25,4.773425
1984-04-26,4.802531
1984-04-27,4.831637000000001
1984-04-30,4.831637000000001
1984-05-01,4.802531
1984-05-02,4.860744
1984-05-03,4.948062
1984-05-04,4.948062
1984-05-07,4.948062
1984-05-08,4.977169
1984-05-09,5.064487000000001
1984-05-10,5.180912
1984-05-11,5.180912
1984-05-14,5.180912
1984-05-15,5.210019
1984-05-16,5.239125
1984-05-17,5.210019
1984-05-18,5.210019
1984-05-21,5.239125
1984-05-22,5.180912
1984-05-23,5.180912
1984-05-24,5.064487000000001
1984-05-25,5.035381
1984-05-29,5.006275
1984-05-30,5.035381
1984-05-31,5.093594
1984-06-01,5.093594
1984-06-04,4.977169
1984-06-05,4.918956
1984-06-06,4.977169
1984-06-07,4.918956
1984-06-08,4.918956
1984-06-11,4.860744
1984-06-12,4.88985
1984-06-13,4.88985
1984-06-14,4.88985
1984-06-15,4.88985
1984-06-18,4.88985
1984-06-19,4.88985
1984-06-20,4.918956
1984-06-21,4.918956
1984-06-22,4.948062
1984-06-25,5.006275
1984-06-26,4.977169
1984-06-27,4.977169
1984-06-28,4.948062
1984-06-29,4.977169
1984-07-02,4.948062
